t,x,y,w,z
6.46,0.9635991586571395,7.910855877272758e-05,0.0024968774223819395,0.064309302721789
6.47,0.963539464530276,7.92238837962685e-05,0.0024963269555466554,0.06431904842855893
6.48,0.9634797602005473,7.93392474624033e-05,0.002495778823257882,0.06432873985572435
6.49,0.9634200456685511,7.945464990150887e-05,0.0024952330093434534,0.0643383773045711
6.5,0.9633603209348854,7.957009124263386e-05,0.0024946894976489516,0.0643479610762074
6.51,0.9633005860002105,7.968557087302349e-05,0.0024941482819326047,0.06435749137250218
6.5200000000000005,0.9632408408651865,7.980108817636784e-05,0.0024936093560001473,0.06436696839484882
6.53,0.9631810855304259,7.991664310657655e-05,0.002493072706037526,0.06437639242092522
6.54,0.9631213199965416,8.003223561755937e-05,0.0024925383182306878,0.06438576372840928
6.55,0.963061544264146,8.014786566322597e-05,0.0024920061787655798,0.06439508259497892
6.5600000000000005,0.9630017583338517,8.026353319748607e-05,0.002491476273828149,0.06440434929831206
6.57,0.9629419622062712,8.037923817424934e-05,0.002490948589604341,0.06441356411608659
6.58,0.9628821558820172,8.04949805474255e-05,0.002490423112280104,0.06442272732598044
6.59,0.9628223393617021,8.061076027092423e-05,0.0024898998280413836,0.06443183920567151
6.6000000000000005,0.9627625126459387,8.072657729865526e-05,0.002489378723074128,0.06444090003283771
6.61,0.9627026757353394,8.084243158452826e-05,0.0024888597835642824,0.06444991008515696
6.62,0.9626428286305168,8.095832308245291e-05,0.002488342995697795,0.06445886964030717
6.63,0.9625829713320836,8.107425174633896e-05,0.002487828345660612,0.06446777897596623
6.640000000000001,0.9625231038406522,8.119021753009608e-05,0.0024873158196386806,0.06447663836981207
6.65,0.9624632261568424,8.1306220322316e-05,0.002486805404404398,0.06448544809493978
6.66,0.9624033382814534,8.142225839033937e-05,0.00248629710128641,0.06449420831069484
6.67,0.9623434402152056,8.153833071202079e-05,0.0024857909052340807,0.06450291922627355
6.68,0.9622835319587465,8.165443692553922e-05,0.0024852868052681145,0.06451158109720163
6.69,0.9622236135127235,8.177057666907367e-05,0.002484784790409217,0.06452019417900481
6.7,0.962163684877784,8.188674958080309e-05,0.0024842848496780924,0.06452875872720881
6.71,0.9621037460545758,8.200295529890645e-05,0.002483786972095446,0.06453727499733938
6.72,0.9620437970437461,8.211919346156273e-05,0.002483291146681982,0.06454574324492224
6.73,0.9619838378459425,8.223546370695093e-05,0.002482797362458406,0.06455416372548312
6.74,0.9619238684618124,8.235176567325001e-05,0.0024823056084454223,0.06456253669454773
6.75,0.9618638888920035,8.246809899863894e-05,0.0024818158736637356,0.06457086240764182
6.76,0.9618038991371629,8.25844633212967e-05,0.0024813281471340516,0.06457914112029112
6.7700000000000005,0.9617438991979385,8.270085827940228e-05,0.002480842417877074,0.06458737308802133
6.78,0.9616838890749774,8.281728351113463e-05,0.0024803586749135085,0.06459555856635821
6.79,0.9616238687689272,8.293373865467275e-05,0.00247987690726406,0.06460369781082749
6.8,0.9615638382805334,8.305022259024482e-05,0.002479397105584925,0.06461179106515853
6.8100000000000005,0.9615037976113067,8.316672826020695e-05,0.002478919273344934,0.06461983848066691
6.82,0.9614437467622371,8.328325264727853e-05,0.0024784434052946944,0.06462784027155018
6.83,0.9613836857341456,8.339979404484458e-05,0.002477969493356683,0.06463579667240445
6.84,0.9613236145278531,8.351635074629009e-05,0.002477497529453377,0.06464370791782578
6.8500000000000005,0.9612635331441806,8.363292104500005e-05,0.0024770275055072525,0.06465157424241026
6.86,0.9612034415839488,8.374950323435942e-05,0.0024765594134407874,0.06465939588075395
6.87,0.9611433398479787,8.386609560775323e-05,0.002476093245176458,0.06466717306745295
6.88,0.9610832279370913,8.398269645856645e-05,0.002475628992636741,0.06467490603710334
6.890000000000001,0.9610231058521075,8.409930408018408e-05,0.0024751666477441144,0.06468259502430118
6.9,0.9609629735938482,8.421591676599109e-05,0.0024747062024210544,0.06469024026364255
6.91,0.9609028311631342,8.43325328093725e-05,0.0024742476485900373,0.06469784198972355
6.92,0.9608426785607578,8.444915071195511e-05,0.0024737909772898944,0.06470540043552478
6.93,0.9607825157868175,8.456577395886764e-05,0.0024733361584126307,0.06471291579536663
6.94,0.9607223428417014,8.468240395637585e-05,0.002472883170671628,0.06472038827969659
6.95,0.9606621597260693,8.479904015873705e-05,0.002472432001063356,0.06472781811410508
6.96,0.9606019664405803,8.49156820202086e-05,0.0024719826365842855,0.06473520552418258
6.97,0.9605417629858939,8.503232899504786e-05,0.0024715350642308858,0.06474255073551952
6.98,0.9604815493626698,8.51489805375122e-05,0.0024710892709996265,0.06474985397370633
6.99,0.9604213255715675,8.526563610185893e-05,0.0024706452438869775,0.0647571154643335
7.0,0.9603610916132461,8.538229514234545e-05,0.002470202969889409,0.06476433543299147
7.01,0.9603008474883654,8.549895711322909e-05,0.002469762436003391,0.06477151410527067
7.0200000000000005,0.9602405931975849,8.56156214687672e-05,0.0024693236292253925,0.06477865170676156
7.03,0.9601803287415639,8.573228766321712e-05,0.0024688865365518836,0.06478574846305457
7.04,0.9601200541209576,8.58489551831738e-05,0.0024684511449387485,0.06479280459962322
7.05,0.9600597693348315,8.596563513486467e-05,0.002468017426758189,0.0647998202999177
7.0600000000000005,0.9599994743822516,8.608233862239197e-05,0.002467585354385075,0.06480679574739587
7.07,0.959939169263431,8.619906836398004e-05,0.002467154910719306,0.06481373115584377
7.08,0.9598788539785827,8.631582707785319e-05,0.0024667260786607804,0.0648206267390475
7.09,0.9598185285279196,8.643261748223578e-05,0.0024662988411093966,0.06482748271079307
7.1000000000000005,0.9597581929116548,8.654944229535213e-05,0.002465873180965053,0.06483429928486657
7.11,0.9596978471300013,8.666630423542658e-05,0.002465449081127649,0.06484107667505404
7.12,0.9596374911831721,8.678320602068346e-05,0.002465026524497083,0.06484781509514154
7.13,0.9595771250713802,8.690015036934711e-05,0.002464605493973253,0.06485451475891513
7.140000000000001,0.9595167487948386,8.701713999964187e-05,0.002464185972456058,0.06486117588016087
7.15,0.9594563623537604,8.713417762979206e-05,0.0024637679428453976,0.0648677986726648
7.16,0.9593959657483586,8.7251265978022e-05,0.0024633513880411694,0.06487438335021299
7.17,0.9593355589825062,8.736940497880037e-05,0.0024629337547229747,0.0648809767421335
7.18,0.9592751420462625,8.748637505893884e-05,0.0024625207779574686,0.06488747432659853
7.19,0.9592147149449509,8.760345766181793e-05,0.00246210916752912,0.064893936270466
7.2,0.9591542776785714,8.772065278743761e-05,0.0024616989234379294,0.06490036257373591
7.21,0.9590938302471242,8.783796043579789e-05,0.002461290045683897,0.06490675323640827
7.22,0.9590333726506092,8.795538060689875e-05,0.0024608825342670223,0.06491310825848307
7.23,0.9589729048890263,8.807291330074022e-05,0.0024604763891873053,0.06491942763996031
7.24,0.9589124269623757,8.819055851732228e-05,0.0024600716104447467,0.06492571138084001
7.25,0.9588519388706571,8.830831625664493e-05,0.0024596681980393457,0.06493195948112214
7.26,0.9587914406138708,8.842618651870819e-05,0.0024592661519711027,0.06493817194080673
7.2700000000000005,0.9587309321920167,8.854416930351204e-05,0.0024588654722400177,0.06494434875989376
7.28,0.9586704136050948,8.866226461105648e-05,0.0024584661588460907,0.06495048993838323
7.29,0.9586098848543888,8.878046463132751e-05,0.0024580682963354543,0.06495659546413435
7.3,0.958549345943767,8.889874583363198e-05,0.0024576721394360865,0.06496266530056824
7.3100000000000005,0.9584887968734914,8.901710662151277e-05,0.0024572777054301955,0.06496869944520318
7.32,0.9584282376435623,8.913554699496985e-05,0.002456884994317781,0.0649746978980392
7.33,0.958367668259225,8.925403347908632e-05,0.0024564939225033,0.06498066098194369
7.34,0.958307088731909,8.937249313575174e-05,0.0024561043078413876,0.0649865894004088
7.3500000000000005,0.9582464990620126,8.949092342020503e-05,0.0024557161439771155,0.06499248317797889
7.36,0.9581858992495362,8.960932433244616e-05,0.002455329430910485,0.06499834231465396
7.37,0.9581252892949185,8.972769901350833e-05,0.0024549441318083864,0.0650041670989065
7.38,0.958064669198848,8.984605239179563e-05,0.0024545601888782322,0.06500995798336114
7.390000000000001,0.958004038961333,8.996438452672007e-05,0.002454177601423332,0.06501571497347429
7.4,0.9579433985823737,9.008269541828164e-05,0.0024537963694436843,0.06502143806924593
7.41,0.9578827480611869,9.0200999127349e-05,0.0024534164852458742,0.06502712759208229
7.42,0.957822087396907,9.031931120690687e-05,0.002453037940320073,0.06503278389749666
7.43,0.9577614165895334,9.04376316667224e-05,0.002452660734660937,0.06503840698571228
7.44,0.9577007356390661,9.055596050679562e-05,0.0024522848682684657,0.06504399685672917
7.45,0.9576400445455824,9.067429948979152e-05,0.002451910338080806,0.06504955360204834
7.46,0.9575793433095455,9.079265917359786e-05,0.0024515371257582794,0.06505507776973612
7.47,0.9575186319310328,9.091104131484899e-05,0.0024511652282495086,0.06506056945098049
7.48,0.957457910410044,9.102944591354491e-05,0.0024507946455544927,0.06506602864578144
7.49,0.9573971787390536,9.114786753952802e-05,0.0024504254838130174,0.06507145295004597
7.5,0.9573364369383432,9.126632082709325e-05,0.0024500574569779675,0.06507684884281364
7.51,0.9572756849956839,9.138479695236154e-05,0.00244969073752401,0.0650822124174896
7.5200000000000005,0.9572149229115889,9.150329628576149e-05,0.0024493253182106167,0.06508754383807362
7.53,0.9571541506865717,9.162181919772168e-05,0.002448961191797259,0.06509284326856553
7.54,0.9570933683212365,9.174036610943397e-05,0.0024485983502097216,0.06509811089431272
7.55,0.9570325758165644,9.185893765304532e-05,0.002448236781909272,0.06510334698937602
7.5600000000000005,0.9569717731731858,9.19775342643017e-05,0.0024478764785826716,0.06510855174522329
7.57,0.9569109603916732,9.20961563467917e-05,0.002447517432444805,0.06511372533979919
7.58,0.9568501374725995,9.22148043041039e-05,0.002447159635710556,0.06511886795104838
7.59,0.9567893044165371,9.233347853982694e-05,0.0024468030805948095,0.06512397975691551
7.6000000000000005,0.9567284612240587,9.24521794575494e-05,0.002446447759312449,0.06512906093534526
7.61,0.9566676078957371,9.257090746085986e-05,0.002446093664078358,0.06513411166428226
7.62,0.9566067444321449,9.268966295334693e-05,0.002445740787107422,0.06513913212167119
7.63,0.9565458708338548,9.28084463385992e-05,0.0024453891206145236,0.06514412248545667
7.640000000000001,0.9564849871014394,9.292725802020527e-05,0.002445038656814548,0.0651490829335834
7.65,0.9564240932354715,9.304609840175374e-05,0.002444689387922379,0.065154013643996
7.66,0.9563631892365236,9.31649678868332e-05,0.002444341306152901,0.06515891479463916
7.67,0.9563022751051685,9.328386687903224e-05,0.002443994403720997,0.0651637865634575
7.68,0.9562413508419788,9.340279578193947e-05,0.002443648672841552,0.06516862912839572
7.69,0.9561804164475273,9.352175499914349e-05,0.0024433041057294502,0.06517344266739843
7.7,0.9561194719223863,9.364074493423287e-05,0.002442960694599575,0.0651782273584103
7.71,0.956058517267129,9.375976599079623e-05,0.0024426184316668114,0.06518298337937602
7.72,0.9559975524823277,9.387881857242215e-05,0.0024422773091460426,0.06518771090824022
7.73,0.9559365775685551,9.399790308269925e-05,0.0024419373192521533,0.06519241012294755
7.74,0.9558755925258356,9.411702200677948e-05,0.002441598458926234,0.06519708107170037
7.75,0.9558145973537746,9.423617941856557e-05,0.002441260728716645,0.06520172370367544
7.76,0.9557535920527906,9.435537630644881e-05,0.002440924122166071,0.06520633816036708
7.7700000000000005,0.9556925766233139,9.447461361505614e-05,0.002440588632717826,0.06521092458599745
7.78,0.9556315510657745,9.459389228901445e-05,0.0024402542538152277,0.06521548312478868
7.79,0.9555705153806026,9.471321327295072e-05,0.0024399209789015917,0.06522001392096291
7.8,0.955509469568228,9.483257751149185e-05,0.002439588801420233,0.06522451711874229
7.8100000000000005,0.9554484136290813,9.49519859492648e-05,0.0024392577148144687,0.06522899286234896
7.82,0.9553873475635922,9.507143953089647e-05,0.0024389277125276138,0.06523344129600504
7.83,0.9553262713721911,9.519093920101382e-05,0.002438598788002985,0.06523786256393271
7.84,0.9552651850553079,9.531048590424377e-05,0.0024382709346838977,0.0652422568103541
7.8500000000000005,0.9552040886133728,9.543008058521327e-05,0.002437944146013668,0.06524662417949134
7.86,0.9551429820468159,9.55497241885492e-05,0.0024376184154356116,0.06525096481556657
7.87,0.9550818653560673,9.566941765887856e-05,0.0024372937363930447,0.06525527886280195
7.88,0.9550207385415571,9.578916194082825e-05,0.0024369701023292836,0.06525956646541961
7.890000000000001,0.9549596016037155,9.59089579790252e-05,0.0024366475066876433,0.0652638277676417
7.9,0.9548984545429724,9.602880671809635e-05,0.0024363259429114404,0.06526806291369036
7.91,0.9548372973597582,9.614870910266861e-05,0.002436005404443991,0.06527227204778772
7.92,0.9547761300545027,9.626866607736894e-05,0.00243568588472861,0.06527645531415593
7.930000000000001,0.9547149526279773,9.638867605464422e-05,0.002435367376994807,0.06528061285830418
7.94,0.954653765094685,9.650863548181752e-05,0.0024350498658625382,0.06528474487756715
7.95,0.9545925674678686,9.662845016674463e-05,0.002434733336742131,0.06528885156452192
7.96,0.9545313597554163,9.67480656736566e-05,0.0024344177784007878,0.06529293309153868
7.97,0.9544701419652166,9.686742756678449e-05,0.002434103179605714,0.06529698963098762
7.98,0.9544089141038529,9.698649109170031e-05,0.0024337895304661987,0.06530102134608284
7.99,0.9543476761504927,9.710541486015988e-05,0.0024334768492833675,0.06530502820770533
8.0,0.9542864280907043,9.722431000595271e-05,0.0024331651477766674,0.06530901023163822
8.01,0.9542251699183429,9.734322618871761e-05,0.00243285442914363,0.06531296749180376
8.02,0.9541639016272643,9.746221306809338e-05,0.0024325446965817875,0.06531690006212415
8.03,0.9541026232118259,9.758131658139768e-05,0.002432235951959547,0.06532080802065643
8.040000000000001,0.9540413346728228,9.770053495617841e-05,0.0024319281801096337,0.0653246914984552
8.05,0.9539800360088073,9.781988304021004e-05,0.002431621371799343,0.06532855060811275
8.06,0.9539187272168212,9.793938687950876e-05,0.0024313155217945133,0.06533238544978205
8.07,0.9538574082939061,9.80590725200908e-05,0.0024310106248609845,0.06533619612361605
8.08,0.953796079301376,9.817855129221204e-05,0.0024307065628795844,0.06533998496768517
8.09,0.9537347400941549,9.829874647295144e-05,0.002430403609871479,0.06534374655624431
8.1,0.953673390789229,9.84189036922639e-05,0.0024301015596551985,0.0653474849765431
8.11,0.9536120313865982,9.85390229501494e-05,0.002429800412230742,0.06535120022858153
8.120000000000001,0.9535506618862626,9.8659104246608e-05,0.0024295001675981092,0.06535489231235961
8.13,0.9534892822880461,9.877914986977596e-05,0.0024292008258211734,0.06535856125218141
8.14,0.9534278925909301,9.8899173054457e-05,0.0024289023872693764,0.06536220718862414
8.15,0.9533664927947509,9.901917592611524e-05,0.0024286048520020488,0.06536583014426399
8.16,0.9533050828995087,9.913915848475069e-05,0.002428308220019192,0.06536943011910097
8.17,0.9532436629037585,9.925913588163657e-05,0.0024280124854748095,0.06537300722486697
8.18,0.953182232804086,9.937914392764492e-05,0.0024277176345515695,0.06537656172564649
8.19,0.9531207926003467,9.949918413509968e-05,0.0024274236666659544,0.065380093632592
8.2,0.9530593422886158,9.96192499762513e-05,0.0024271306285717875,0.06538360196038256
8.21,0.9529978818799879,9.973935990344819e-05,0.0024268383881074673,0.06538708949427917
8.22,0.9529364113677486,9.985950274954052e-05,0.00242654702525568,0.06539055454867375
8.23,0.9528749307523487,9.997967926402189e-05,0.0024262565346483142,0.06539399723669746
8.24,0.9528134400342715,0.00010009989008750838,0.0024259669108080066,0.0653974176747036
8.25,0.9527519392146696,0.00010022013362852844,0.002425678146017649,0.06540081604510209
8.26,0.9526904282943898,0.00010034040931762192,0.002425390233585652,0.06540419250005738
8.27,0.9526289072740305,0.00010046071741045455,0.002425103167648381,0.065407547167315
8.28,0.9525673761541905,0.00010058105816269205,0.002424816942342202,0.0654108801746205
8.290000000000001,0.9525058349354688,0.00010070143183000014,0.0024245315518034807,0.06541419164971943
8.3,0.9524442836184641,0.00010082183866804448,0.002424246990168584,0.06541748172035734
8.31,0.9523827222037751,0.0001009422789324908,0.002423963251573877,0.06542075051427977
8.32,0.9523211506920006,0.00010106275287900483,0.0024236803301557266,0.06542399815923228
8.33,0.9522595690837394,0.00010118326076325226,0.002423398220050498,0.0654272247829604
8.34,0.9521979773795904,0.0001013038028408988,0.002423116915394558,0.06543043051320967
8.35,0.9521363755801522,0.00010142437936761016,0.0024228364103242718,0.06543361547772567
8.36,0.9520747636860236,0.00010154499059905206,0.002422556698976006,0.06543677980425391
8.370000000000001,0.9520131416978557,0.00010166563585852571,0.002422277776671178,0.06543992360013622
8.38,0.9519515096165588,0.00010178630983362847,0.0024219996446232643,0.0654430468712671
8.39,0.9518898674428328,0.00010190701097560921,0.002421722299262075,0.06544614970590448
8.4,0.9518282151773352,0.00010202773848766446,0.0024214457360616833,0.06544923220876177
8.41,0.9517665528207239,0.00010214849157299071,0.0024211699504961613,0.06545229448455239
8.42,0.9517048803736564,0.00010226926943478448,0.0024208949380395816,0.06545533663798977
8.43,0.9516431978367906,0.00010239007127624226,0.0024206206941660164,0.06545835877378735
8.44,0.951581505210784,0.00010251089630056055,0.0024203472143495388,0.06546136099665854
8.45,0.9515198024962944,0.00010263174371093587,0.0024200744940642204,0.06546434341131678
8.46,0.9514580896939794,0.00010275261271056473,0.002419802528784134,0.06546730612247549
8.47,0.9513963668044968,0.00010287350250264361,0.0024195313139833527,0.06547024923484811
8.48,0.9513346338285041,0.00010299441229036902,0.002419260845135948,0.06547317285314805
8.49,0.9512728907666593,0.00010311534127693746,0.002418991117715993,0.06547607708208873
8.5,0.9512111376198368,0.00010323628704808372,0.00241872212905874,0.06547896201308956
8.51,0.9511493743892311,0.00010335724480437934,0.0024184538792440015,0.06548182771796612
8.52,0.9510876010756242,0.0001034782128226372,0.0024181863648118198,0.06548467429381782
8.53,0.9510258176797813,0.00010359918950279086,0.002417919582160566,0.06548750183875603
8.540000000000001,0.9509640242024683,0.00010372017324477388,0.0024176535276886116,0.06549031045089207
8.55,0.9509022206444502,0.00010384116244851979,0.002417388197794327,0.06549310022833732
8.56,0.9508404070064925,0.00010396215551396215,0.0024171235888760826,0.06549587126920313
8.57,0.9507785832893607,0.00010408315084103453,0.0024168596973322496,0.06549862367160084
8.58,0.9507167494938202,0.00010420414682967049,0.0024165965195611988,0.06550135753364181
8.59,0.9506549056206365,0.00010432514187980358,0.002416334051961301,0.0655040729534374
8.6,0.9505930516705748,0.00010444613439136735,0.0024160722909309274,0.06550677002909895
8.61,0.9505311876444007,0.00010456712276429537,0.002415811232868448,0.06550944885873781
8.620000000000001,0.9504693137649499,0.00010468785318152438,0.00241554976175672,0.06551214064225308
8.63,0.9504074295400036,0.0001048088865945448,0.0024152903426557094,0.0655147764663277
8.64,0.9503455352479941,0.00010492990881269515,0.002415031580166593,0.06551739535183705
8.65,0.9502836308889214,0.00010505091983597542,0.002414773474289371,0.06551999729878114
8.66,0.9502217164627857,0.00010517191966438561,0.002414516025024043,0.06552258230715995
8.67,0.9501597919695868,0.0001052929082979257,0.0024142592323706095,0.0655251503769735
8.68,0.9500978574093247,0.00010541388573659574,0.0024140030963290702,0.06552770150822178
8.69,0.9500359127819996,0.00010553485198039568,0.0024137476168994247,0.06553023570090478
8.700000000000001,0.9499739580876112,0.00010565580702932556,0.002413492794081674,0.06553275295502252
8.71,0.9499119933261597,0.00010577675088338535,0.002413238627875817,0.065535253270575
8.72,0.949850018497645,0.00010589768354257505,0.0024129851182818547,0.0655377366475622
8.73,0.9497880336020673,0.00010601860500689467,0.0024127322652997864,0.06554020308598413
8.74,0.9497260386394264,0.00010613951527634421,0.0024124800689296123,0.0655426525858408
8.75,0.9496640336091418,0.00010626041916024738,0.0024122285277836143,0.06554508515264498
8.76,0.9496020185019051,0.00010638139375567678,0.002411977619615626,0.06554750087477097
8.77,0.9495399933144759,0.00010650246590371614,0.002411727336680721,0.06554989978298598
8.78,0.9494779580468543,0.00010662363560436546,0.0024114776789788987,0.06555228187728997
8.790000000000001,0.94941591269904,0.00010674490285762476,0.0024112286465101593,0.06555464715768296
8.8,0.9493538572710334,0.00010686626766349399,0.0024109802392745026,0.06555699562416496
8.81,0.94929179176681,0.00010698770974489421,0.0024107324489926465,0.06555932748263928
8.82,0.9492297161918319,0.00010710920124751257,0.002410485264291467,0.06556164301595215
8.83,0.9491676305461322,0.0001072307420021937,0.002410238685101897,0.06556394222582125
8.84,0.9491055348297107,0.00010735233200893758,0.002409992711423936,0.06556622511224659
8.85,0.9490434290425676,0.0001074739712677442,0.0024097473432575845,0.06556849167522817
8.86,0.9489813131860406,0.00010759565299524384,0.0024095025793051156,0.06557074198160545
8.870000000000001,0.9489191872671232,0.00010771734172922239,0.002409258412782254,0.06557297638080281
8.88,0.9488570512868244,0.00010783903235401307,0.0024090148427103214,0.06557519492322714
8.89,0.9487949052451441,0.0001079607248696159,0.002408771869089318,0.06557739760887842
8.9,0.9487327491420823,0.00010808241927603089,0.002408529491919243,0.06557958443775665
8.91,0.9486705829776759,0.00010820411552521058,0.00240828771106899,0.06558175541416464
8.92,0.948608406753882,0.00010832581106683762,0.0024080465195794928,0.06558391076649264
8.93,0.9485462204718113,0.00010844750445349491,0.0024078059135011765,0.06558605062436211
8.94,0.9484840241314636,0.00010856919568518246,0.002407565892834041,0.06558817498777306
8.950000000000001,0.9484218177328151,0.00010869088562063141,0.002407326456940146,0.06559028386865419
8.96,0.9483596012754638,0.00010881258851479695,0.0024070875952296633,0.06559237746502246
8.97,0.9482973747592672,0.00010893430942668479,0.0024068493039443215,0.06559445584715298
8.98,0.9482351381842254,0.00010905604835629493,0.0024066115830841204,0.06559651901504578
8.99,0.9481728915476231,0.00010917779912154474,0.002406374453514256,0.06559856649384245
9.0,0.9481106348582635,0.00010929958176523805,0.0024061378475881026,0.06560059982307166
9.01,0.9480483681106666,0.0001094213838103745,0.0024059018074168827,0.06560261804434955
9.02,0.9479860913052572,0.0001095432062249621,0.0024056663297334652,0.0656046212320308
9.03,0.9479238044425388,0.00010966505006838348,0.002405431410889096,0.0656066094697299
9.040000000000001,0.9478615075233204,0.00010978691675893086,0.002405197045736056,0.06560858287743296
9.05,0.9477992005481266,0.00010990880738101781,0.00240496323052105,0.06561054154129106
9.06,0.9477368835174382,0.00011003072296785758,0.0024047299617046217,0.06561248554226673
9.07,0.9476745564317359,0.00011015266455266336,0.0024044972357473125,0.06561441496132249
9.08,0.9476122192915006,0.00011027463316864838,0.0024042650491096647,0.06561632987942083
9.09,0.9475498720972131,0.00011039662984902586,0.0024040333982522206,0.06561823037752429
9.1,0.947487514849354,0.00011051865562700904,0.0024038022796355222,0.06562011653659534
9.11,0.9474251475484043,0.0001106407115358111,0.0024035716897201124,0.06562198843759653
9.120000000000001,0.9473627701948448,0.00011076279860864531,0.0024033416249665323,0.06562384616149036
9.13,0.9473003827891563,0.00011088491787872484,0.0024031120818353256,0.06562568978923934
9.14,0.9472379853318195,0.00011100707037926293,0.002402883056787033,0.06562751940180599
9.15,0.9471755778233151,0.00011112925714347279,0.0024026545462821985,0.0656293350801528
9.16,0.9471131602641241,0.00011125147920456765,0.0024024265467813624,0.06563113690524229
9.17,0.9470507326547272,0.00011137373759576072,0.0024021990547450685,0.06563292495803698
9.18,0.9469882949956052,0.00011149603335026524,0.002401972066633858,0.06563469931949936
9.19,0.946925847287239,0.00011161836750129441,0.0024017455789082736,0.06563646007059198
9.200000000000001,0.9468633895312486,0.00011174073224005468,0.0024015195899587637,0.06563820728878796
9.21,0.946800921735927,0.00011186306797111427,0.0024012941094790174,0.06563994103112367
9.22,0.9467384439063075,0.00011198534039792264,0.0024010691416408497,0.06564166136461927
9.23,0.9466759560465721,0.00011210752182723857,0.0024008446891747998,0.06564336835890083
9.24,0.9466134581604195,0.0001122295882203181,0.0024006207541426056,0.0656450620820796
9.25,0.9465509502399528,0.00011235160313336666,0.0024003973225754757,0.06564674256595834
9.26,0.9464884322790782,0.00011247361649992748,0.002400174382997667,0.06564840984798649
9.27,0.9464259042752322,0.00011259565158576645,0.0023999519288138396,0.06565006397666737
9.28,0.9463633662258514,0.00011271773165664952,0.002399729953428653,0.0656517050005043
9.290000000000001,0.94630081813059,0.00011283986347461906,0.0023995084529343847,0.06565333297874604
9.3,0.9462382599903864,0.00011296204424729083,0.002399287424979244,0.06565494797686218
9.31,0.9461756918045086,0.00011308428361122546,0.002399066865187395,0.06565655005222992
9.32,0.9461131135722246,0.00011320659120394408,0.002398846769182847,0.06565813926222583
9.33,0.9460505253083574,0.00011332889154771308,0.0023986271286723744,0.06565971618815196
9.34,0.9459879269812511,0.0001134513436998485,0.002398407963093335,0.06566127955753019
9.35,0.9459253186204574,0.00011357379248779554,0.0023981892597167076,0.06566283046081971
9.36,0.9458627002259761,0.0001136962379115542,0.002397971018542492,0.06566436889802052
9.370000000000001,0.9458000717977434,0.00011381868132888066,0.002397753238836186,0.06566589488071682
9.38,0.9457374333353206,0.00011394113207349652,0.0023975359155485503,0.06566740848854288
9.39,0.9456747848386242,0.00011406359191722852,0.002397319047721084,0.06566890973661572
9.4,0.9456121263076542,0.00011418606086007668,0.0023971026353537886,0.06567039862493534
9.41,0.9455494577425338,0.0001143085409762811,0.0023968866763134002,0.06567187519493044
9.42,0.9454867791437567,0.00011443104057521123,0.0023966711620541075,0.06567333961256352
9.43,0.9454240905113742,0.00011455356052484504,0.002396456091683235,0.06567479189517067
9.44,0.9453613918453866,0.00011467610082518252,0.0023962414652007823,0.0656762320427519
9.450000000000001,0.9452986831434456,0.00011479866235600581,0.002396027292016219,0.06567765982140174
9.46,0.9452359644151695,0.00011492124151340901,0.0023958135335849545,0.0656790761892816
9.47,0.9451732356543288,0.00011504384063167507,0.0023956002148726742,0.06568048052578153
9.48,0.9451104968615184,0.00011516645948773694,0.0023953873334936256,0.0656818728902078
9.49,0.9450477480375549,0.00011528909792108742,0.0023951748863792802,0.06568325335936935
9.5,0.9449849891834049,0.00011541175581368088,0.0023949628699976855,0.06568462202195477
9.51,0.9449222202997262,0.00011553443296012021,0.002394751281770241,0.06568597894221392
9.52,0.944859441387173,0.0001156571291540493,0.0023945401191288102,0.06568732418412838
9.53,0.9447966524464,0.00011577984418911215,0.002394329379505258,0.06568865781167976
9.540000000000001,0.9447338534780614,0.00011590257785895267,0.002394119060331448,0.06568997988884964
9.55,0.9446710444828116,0.0001160253299572148,0.0023939091590392445,0.0656912904796196
9.56,0.944608225461305,0.00011614810027754251,0.0023936996730605114,0.06569258964797123
9.57,0.9445453964141959,0.00011627088861357973,0.002393490599827113,0.06569387745788614
9.58,0.9444825573421389,0.00011639369475897041,0.0023932819367709136,0.0656951539733459
9.59,0.9444197082457882,0.00011651651850735852,0.0023930736813237772,0.06569641925833211
9.6,0.9443568491257983,0.00011663935965238797,0.002392865830917568,0.06569767337682636
9.61,0.9442939799828236,0.00011676221798770274,0.00239265838298415,0.06569891639281024
9.620000000000001,0.9442311008175185,0.00011688509330694677,0.002392451334955387,0.06570014837026533
9.63,0.9441682116305372,0.00011700798540376398,0.002392244684263144,0.06570136937317322
9.64,0.9441053124225344,0.00011713089407179834,0.002392038428339284,0.06570257946551553
9.65,0.9440424031941642,0.00011725381910469379,0.0023918325646156723,0.06570377871127381
9.66,0.9439794839460811,0.00011737676029609428,0.0023916270905241723,0.06570496717442967
9.67,0.9439165546788667,0.0001174997175211955,0.0023914220039664095,0.06570614490623518
9.68,0.9438536153927013,0.00011762269110344004,0.002391217305426041,0.06570731188797506
9.69,0.9437906660881009,0.00011774568099128484,0.0023910129932266985,0.06570846815946595
9.700000000000001,0.9437277067656559,0.00011786868705004113,0.002390809065213069,0.0657096137735028
9.71,0.9436647374259564,0.0001179917091450201,0.0023906055192298424,0.0657107487828806
9.72,0.9436017580695928,0.00011811474714153304,0.002390402353121706,0.06571187324039428
9.73,0.9435387686971554,0.00011823780090489111,0.002390199564733348,0.06571298719883881
