t,V,h,Ca_i,d,Ca_lum,n
4.79,-53.8116295838175,0.6972839793318418,0.5062082225148041,0.00015637111046596085,91.95076675982142,0.0718144519354771
4.8,-53.80365989237416,0.697044630813534,0.5060589060903783,0.0001566203006841284,91.91974858027989,0.0718523145001037
4.8100000000000005,-53.79568279170099,0.696804950110204,0.5059097226369049,0.00015687012021865944,91.8887473465747,0.07189023089492837
4.82,-53.787698289329285,0.6965649373439039,0.5057606722708123,0.00015712057055213902,91.85776306485292,0.07192820113341566
4.83,-53.779706407851826,0.696324593070942,0.5056117550850494,0.00015737165271131608,91.82679574160115,0.07196622515806764
4.84,-53.77170715960405,0.6960839175493847,0.5054629711897362,0.0001576233680400738,91.79584538313853,0.07200430295995229
4.8500000000000005,-53.76370055616771,0.6958429110140398,0.5053143206969134,0.00015787571790964861,91.76491199580737,0.07204243453384615
4.86,-53.75568660839841,0.6956015736772745,0.505165803720505,0.00015812870371805402,91.73399558597396,0.07208061987811085
4.87,-53.74766532645305,0.6953599057298343,0.5050174203762798,0.0001583823268895045,91.70309616002939,0.07211885899456981
4.88,-53.739636719817284,0.6951179073416615,0.5048691707818135,0.00015863658887383937,91.6722137243904,0.0721571518883848
4.89,-53.73160079733307,0.6948755786627139,0.5047210550564507,0.00015889149114594662,91.64134828550011,0.07219549856793261
4.9,-53.723557567226095,0.6946329198237831,0.5045730733212674,0.00015914703520518672,91.6104998498289,0.07223389904468165
4.91,-53.715507037133285,0.6943899309373136,0.5044252256990325,0.00015940322257481648,91.57966842387513,0.07227235333306856
4.92,-53.707449214130285,0.6941466120982209,0.5042775123141695,0.00015966005480141308,91.5488540141661,0.07231086145037485
4.93,-53.699384077002726,0.6939029624912607,0.504129933356357,0.0001599175344094765,91.5180566267479,0.07234942355550475
4.94,-53.69131164764144,0.6936589826891161,0.503982488916863,0.0001601756624448647,91.4872762684997,0.07238803959171426
4.95,-53.683231931003476,0.6934146727197249,0.5038351791262237,0.00016043444054129468,91.4565129460291,0.0724267095870801
4.96,-53.675144930134834,0.6931700325497855,0.5036880041198245,0.0001606938704037309,91.42576666594891,0.07246543357933505
4.97,-53.66705064747401,0.6929250621266478,0.5035409640349374,0.0001609539537638978,91.39503743490147,0.072504211609359
4.98,-53.65894908487234,0.692679761378905,0.503394059010699,0.00016121469237994753,91.36432525955931,0.07254304372109105
4.99,-53.65084024361447,0.6924341302169833,0.5032472891880884,0.000161476088036127,91.33363014662582,0.07258192996144143
5.0,-53.64272412443869,0.6921881685337335,0.5031006547099055,0.00016173814254244543,91.30295210283596,0.07262087038020365
5.01,-53.63460072755742,0.6919418762050216,0.5029541557207499,0.0001620008577343418,91.27229113495684,0.07265986502996652
5.0200000000000005,-53.62647005267754,0.6916952530903192,0.5028077923669982,0.00016226423547235214,91.24164724978858,0.07269891396602614
5.03,-53.61833209902085,0.691448299033295,0.5026615647967831,0.00016252827764177686,91.21102045416482,0.07273801724629796
5.04,-53.61018685489297,0.6912010135797487,0.5025154731685209,0.00016279298621120754,91.18041075478553,0.07277717497279586
5.05,-53.60203430963607,0.6909533963009071,0.5023695176411281,0.00016305836316499533,91.14981815840942,0.07281638724408769
5.0600000000000005,-53.59387447045577,0.6907054472485399,0.5022236983602528,0.00016332441040826996,91.11924267212464,0.07285565408836536
5.07,-53.58570733311155,0.6904571661623312,0.5020780154822445,0.00016359112993178377,91.08868430287825,0.0728949755800067
5.08,-53.577532892821964,0.6902085527648473,0.5019324691652287,0.00016385852375027944,91.05814305765169,0.07293435179619678
5.09,-53.569351144278876,0.6899596067619597,0.5017870595690906,0.0001641265939021922,91.02761894346148,0.07297378281686469
5.1000000000000005,-53.561162081661664,0.6897103278432681,0.501641786855458,0.00016439534244935215,90.99711196735966,0.07301326872462016
5.11,-53.55296569865141,0.6894607156825237,0.5014966511876844,0.00016466477147668656,90.96662213643452,0.0730528096046903
5.12,-53.54476198844513,0.6892107699380517,0.5013516527308327,0.00016493488309192222,90.93614945781106,0.07309240554485633
5.13,-53.53655094376994,0.6889604902531753,0.5012067916516586,0.00016520567942528773,90.90569393865162,0.07313205663539021
5.14,-53.52833255689731,0.6887098762566379,0.5010620681185934,0.00016547716262921576,90.87525558615647,0.07317176296899142
5.15,-53.52010681965722,0.6884589275630268,0.5009174823017281,0.0001657493348780455,90.84483440756435,0.07321152464072361
5.16,-53.51187370884376,0.6882076432876048,0.5007730343996843,0.0001660221992699167,90.81443040989734,0.07325134182784533
5.17,-53.50363322366386,0.6879560232910573,0.5006287245706967,0.00016629575751461078,90.78404360061677,0.0732912145850188
5.18,-53.495385354474465,0.6877040671402662,0.500484552990164,0.00016657001186484518,90.75367398707623,0.07333114301529965
5.19,-53.487130090389805,0.6874517743611281,0.500340519836657,0.00016684496464704278,90.7233215766551,0.07337112722854702
5.2,-53.478867420056254,0.6871991444642603,0.5001966252905012,0.00016712061821406088,90.69298637677247,0.07341116733720052
5.21,-53.47059733166279,0.6869461769452995,0.5000528695337679,0.00016739697494512522,90.66266839488758,0.07345126345623751
5.22,-53.46231981295141,0.6866928712851993,0.49990925275026377,0.00016767403724576437,90.6323676385004,0.07349141570313025
5.23,-53.454034851227604,0.6864392269505294,0.4997657751255213,0.00016795180754774371,90.60208411515211,0.07353162419780324
5.24,-53.44574243337083,0.686185243393773,0.4996224368467889,0.00016823028830899962,90.57181783242565,0.07357188906259032
5.25,-53.4374425458449,0.6859309200536257,0.4994792381030216,0.00016850948201357373,90.54156879794618,0.07361221042219206
5.26,-53.4291351747085,0.6856762563552936,0.49933617908487044,0.0001687893911715471,90.51133701938161,0.07365258840363284
5.2700000000000005,-53.42082030189001,0.6854212516381677,0.49919325999683273,0.0001690700179794874,90.4811225044166,0.07369302314149546
5.28,-53.412497909314105,0.685165905236143,0.49905048104384403,0.00016935136469444938,90.45092526078228,0.07373351477206355
5.29,-53.40416798531156,0.684910216602331,0.4989078424104384,0.0001696334342154913,90.42074529630227,0.0737740634242382
5.3,-53.39583051379851,0.6846541850987843,0.49876534429599434,0.00016991622909926613,90.39058261881624,0.07381466923479664
5.3100000000000005,-53.38748547828088,0.6843978100744433,0.49862298690172424,0.0001701997519229296,90.36043723620871,0.07385533234270711
5.32,-53.379132861862594,0.6841410908653912,0.4984807704306724,0.00017048400528386977,90.33030915640968,0.07389605288908928
5.33,-53.370772647253766,0.6838840267951074,0.4983386950877123,0.00017076899179943662,90.30019838739504,0.07393683101717465
5.34,-53.3624048167789,0.6836266171747233,0.4981967610795441,0.0001710547141066715,90.27010493718707,0.07397766687226698
5.3500000000000005,-53.35402935238507,0.6833688613032756,0.49805496861469245,0.00017134117486203662,90.24002881385499,0.07401856060170268
5.36,-53.34564623565016,0.6831107584679618,0.4979133179035038,0.00017162837674114458,90.2099700255154,0.07405951235481131
5.37,-53.33725544779102,0.682852307944394,0.4977718091581442,0.00017191632243848798,90.17992858033281,0.07410052228287586
5.38,-53.328856969671705,0.6825935089968538,0.4976304425925966,0.00017220501466716883,90.14990448652013,0.0741415905390933
5.39,-53.320450774323916,0.6823343605313767,0.4974892183782837,0.00017249445819692192,90.11989775224818,0.07418271736082732
5.4,-53.3120368460761,0.6820748619825514,0.49734813675738265,0.0001727846546487908,90.08990838587853,0.0742239028594242
5.41,-53.3036151647056,0.6818150125786041,0.4972071979488539,0.00017307560681116056,90.05993639577132,0.07426514719443612
5.42,-53.2951857091833,0.6815548115148948,0.4970664021705824,0.00017336731762236185,90.02998179033116,0.07430645053251697
5.43,-53.286748458117955,0.681294257974392,0.49692574964195974,0.0001736597900516811,90.00004457801298,0.07434781304258972
5.44,-53.2783033897624,0.6810333511278377,0.49678524058386997,0.00017395302709961828,89.97012476732239,0.07438923489582813
5.45,-53.26985048201987,0.680772090133911,0.496644875218676,0.00017424703179814424,89.94022236681624,0.07443071626563852
5.46,-53.261389712450196,0.6805104741393939,0.4965046537702054,0.00017454180721095848,89.91033738510312,0.07447225732764146
5.47,-53.25292105827612,0.6802485022793349,0.4963645764637366,0.00017483735643374678,89.88046983084374,0.07451385825965352
5.48,-53.24444449638953,0.6799861736772137,0.49622464352598483,0.0001751336825944387,89.85061971275144,0.07455551924166909
5.49,-53.2359600033577,0.6797234874451064,0.4960848551850883,0.00017543078885346505,89.82078703959272,0.07459724045584196
5.5,-53.227467550392525,0.6794604425903493,0.49594521175681167,0.0001757286773149319,89.79097182017404,0.07463902208058881
5.51,-53.218967109204755,0.6791970381242569,0.4958057135444343,0.0001760273502912955,89.7611740633581,0.07468086429739564
5.5200000000000005,-53.21045866056324,0.6789332732210501,0.49566636069233755,0.00017632681215290534,89.73139377808742,0.07472276730078109
5.53,-53.20194217919885,0.6786691469376852,0.49552715344449244,0.00017662706606291117,89.7016309733441,0.07476473128065333
5.54,-53.19341763950222,0.678404658319666,0.4953880920470266,0.00017692811520810626,89.6718856581655,0.07480675642893396
5.55,-53.18488501552845,0.6781398064011792,0.49524917674823693,0.00017722996279884366,89.64215784164486,0.07484884293953782
5.5600000000000005,-53.176344281001754,0.6778745902052297,0.4951104077986032,0.00017753261206895224,89.61244753293171,0.07489099100835299
5.57,-53.16779540932017,0.6776090087437758,0.49497178545080067,0.0001778360662756528,89.58275474123234,0.07493320083322061
5.58,-53.15923837356023,0.6773430610178646,0.4948333099597135,0.00017814032869947446,89.55307947581026,0.07497547261391477
5.59,-53.150673146481616,0.6770767460177666,0.4946949815824476,0.00017844540264417042,89.52342174598671,0.07501780655212247
5.6000000000000005,-53.14209970053187,0.676810062723112,0.494556800578344,0.00017875129143663442,89.49378156114108,0.07506020285142345
5.61,-53.13351800785108,0.6765430101030248,0.49441876720899164,0.0001790579984268167,89.46415893071139,0.07510266171727009
5.62,-53.12492804027651,0.6762755871162591,0.4942808817382407,0.0001793655269876402,89.4345538641948,0.07514518335696732
5.63,-53.11632976934733,0.6760077927113335,0.4941431444322156,0.00017967388051491672,89.40496637114803,0.07518776797965254
5.64,-53.107723154705454,0.6757396254612833,0.4940055554455023,0.00017998306395393775,89.37539646121455,0.07523041587510279
5.65,-53.09910817177444,0.675471084435207,0.4938681150926269,0.00018029308015838965,89.34584414406139,0.07527312722571759
5.66,-53.09048479319377,0.6752021686136532,0.49373082366590604,0.0001806039323335113,89.3163094294223,0.07531590223265154
5.67,-53.081852988620774,0.6749328768823719,0.49359368143347054,0.0001809156240626863,89.28679232709872,0.0753587411171717
5.68,-53.07321272738146,0.6746632081157703,0.49345668866523545,0.00018122815895921948,89.25729284695413,0.0754016441026617
5.69,-53.06456397847324,0.6743931611769894,0.4933198456328945,0.00018154154066650092,89.22781099891456,0.07544461141461462
5.7,-53.05590671056779,0.6741227349179798,0.4931831526099148,0.00018185577285816966,89.19834679296903,0.07548764328062545
5.71,-53.04724089201381,0.6738519281795772,0.49304660987153126,0.0001821708592382778,89.16890023917004,0.07553073993038403
5.72,-53.038566490839834,0.6735807397915787,0.49291021769474164,0.00018248680354145447,89.13947134763406,0.07557390159566751
5.73,-53.029883474757014,0.6733091685728189,0.4927739763583006,0.00018280360953306963,89.11006012854195,0.07561712851033323
5.74,-53.021191811161934,0.6730372133312453,0.49263788614271475,0.00018312128100939797,89.08066659213951,0.07566042091031121
5.75,-53.01249146713939,0.672764872863995,0.49250194733023717,0.000183439821797783,89.05129074873787,0.075703779033597
5.76,-53.0037824094652,0.6724921459574695,0.49236616020486185,0.0001837592357568009,89.02193260871404,0.07574720312024433
5.7700000000000005,-52.99506460282382,0.6722190313341276,0.49223052507102816,0.00018407952670250845,88.99259218251837,0.0757906934188547
5.78,-52.986338002791044,0.671945527443022,0.49209504232719053,0.00018440069811793627,88.9632694807027,0.07583425021211897
5.79,-52.9776025833677,0.6716716332816277,0.49195971217727186,0.0001847227542931841,88.93396451381237,0.07587787371661427
5.8,-52.96885830949299,0.6713973475754029,0.4918245349187649,0.00018504569918736962,88.90467729249495,0.0759215641828416
5.8100000000000005,-52.96010514576139,0.6711226690379665,0.49168951085139734,0.0001853695367896042,88.87540782746647,0.07596532186350453
5.82,-52.951343056423774,0.6708475963711239,0.4915546402771448,0.0001856942711190868,88.84615612951184,0.076009147013508
5.83,-52.9425720053885,0.670572128264892,0.4914199235002424,0.00018601990622519801,88.8169222094853,0.07605303988995715
5.84,-52.9337919562225,0.6702962633975252,0.4912853608271976,0.00018634644618759424,88.78770607831098,0.07609700075215618
5.8500000000000005,-52.92500287215245,0.6700200004355406,0.49115095256680225,0.00018667389511630136,88.75850774698334,0.07614102986160717
5.86,-52.9162047160658,0.6697433380337435,0.4910166990301451,0.00018700225715180882,88.72932722656765,0.07618512748200891
5.87,-52.90739745051193,0.6694662748352534,0.4908826005306239,0.0001873315364651638,88.70016452820046,0.07622929387925577
5.88,-52.898581037703245,0.6691888094715288,0.49074865738395795,0.0001876617372580649,88.6710196630901,0.07627352932143645
5.89,-52.88975543951627,0.6689109405623931,0.4906148699082002,0.00018799286376295634,88.64189264251719,0.07631783407883296
5.9,-52.88092061749278,0.66863266671606,0.4904812384237498,0.00018832492024312193,88.61278347783501,0.07636220842391928
5.91,-52.87207652864385,0.668353986393156,0.4903477632759881,0.0001886579113595603,88.5836921806089,0.07640665265306595
5.92,-52.8632231320262,0.6680748981198131,0.49021444479984777,0.00018899184159646592,88.55461876239929,0.07645116705253409
5.93,-52.85436039128219,0.667795400569967,0.4900812833061391,0.0001893267150394477,88.52556323467807,0.0764957518853438
5.94,-52.84548826620286,0.6675154922919491,0.4899482791270475,0.00018966253611303084,88.49652560910829,0.07654040743491199
5.95,-52.8366067162171,0.6672351718215425,0.48981543259734356,0.00018999930927592678,88.46750589742922,0.076585133987012
5.96,-52.82771570039164,0.6669544376819708,0.48968274405440115,0.00019033703902122367,88.43850411145687,0.07662993182977822
5.97,-52.818815177431105,0.6666732883838886,0.489550213838216,0.00019067572987657713,88.40952026308449,0.07667480125371062
5.98,-52.80990510567794,0.6663917224253707,0.48941784229142365,0.00019101538640440056,88.38055436428311,0.07671974255167928
5.99,-52.80098544311245,0.6661097382919018,0.48928562975931805,0.00019135601320205572,88.35160642710207,0.07676475601892899
6.0,-52.792056147352824,0.6658273344563665,0.48915357658986947,0.0001916976149020435,88.32267646366952,0.07680984195308373
6.01,-52.783117175655086,0.665544509379039,0.48902168313374306,0.00019204019617219425,88.2937644861929,0.0768550006541513
6.0200000000000005,-52.77416848491314,0.6652612615075721,0.48888994974431715,0.0001923837617158584,88.26487050695953,0.07690023242452781
6.03,-52.76521003165875,0.6649775892769882,0.4887583767777014,0.00019272831627209697,88.23599453833707,0.07694553756900226
6.04,-52.756241772061536,0.6646934911096678,0.4886269645927549,0.0001930738646158722,88.20713659277405,0.07699091639476105
6.05,-52.74726365662564,0.664408965250545,0.4884957135308638,0.00019342041221997568,88.17829668320122,0.07703636924765452
6.0600000000000005,-52.73827564352806,0.6641240101815686,0.48836462396686703,0.00019376796359089785,88.14947482202398,0.07708189642099991
6.07,-52.7292776882708,0.6638386243001451,0.48823369626958074,0.00019411652356019862,88.12067102190494,0.0771274982263401
6.08,-52.72026974526985,0.6635528059685057,0.48810293080788086,0.00019446609708641965,88.09188529564437,0.07717317498258285
6.09,-52.71125176855573,0.663266553535462,0.48797232795339535,0.00019481668916787595,88.06311765612779,0.07721892701121605
6.1000000000000005,-52.70222371177261,0.6629798653363713,0.4878418880805189,0.00019516830484294327,88.03436811632649,0.07726475463631766
6.11,-52.693185528177644,0.6626927396931018,0.48771161156642884,0.0001955209491903454,88.00563668929816,0.07731065818456546
6.12,-52.6841371706401,0.6624051749139989,0.48758149879109997,0.00019587462732944183,87.97692338818743,0.07735663798524703
6.13,-52.67507859164064,0.6621171692938501,0.48745155013732017,0.00019622934442051483,87.94822822622648,0.07740269437026943
6.140000000000001,-52.66600974327054,0.6618287211138512,0.4873217659907055,0.00019658510566505707,87.91955121673557,0.07744882767416927
6.15,-52.6569305772309,0.6615398286415713,0.4871921467397157,0.0001969419163060587,87.89089237312369,0.07749503823412239
6.16,-52.647841044831885,0.6612504901309191,0.4870626927756696,0.0001972997816282952,87.86225170888903,0.0775413263899538
6.17,-52.63874109699193,0.6609607038221077,0.48693340449275996,0.00019765870695861426,87.83362923761965,0.07758769248414753
6.18,-52.62963068289084,0.6606704678981355,0.48680428229381134,0.00019801869766875613,87.80502497309483,0.0776341368696276
6.19,-52.620509748227015,0.6603797804284771,0.4866753265977256,0.00019837975917891834,87.77643892941606,0.07768065991982452
6.2,-52.611378246407405,0.6600886397305539,0.48654653779176316,0.00019874189693698874,87.74787112016965,0.07772726196408167
6.21,-52.602236126464256,0.6597970439793891,0.4864179162830961,0.0001991051164415649,87.71932155933206,0.07777394335741634
6.22,-52.59308333700968,0.6595049913353455,0.48628946248195204,0.00019946942323480001,87.69079026097432,0.07782070445769596
6.23,-52.583919826234045,0.6592124799440636,0.486161176801633,0.00019983482290269176,87.66227723926264,0.07786754562565264
6.24,-52.57474554190433,0.6589195079364012,0.4860330596585346,0.00020020132107537124,87.63378250845903,0.07791446722489792
6.25,-52.56556043136257,0.658626073428371,0.48590511147216436,0.00020056892342739204,87.60530608292201,0.07796146962193738
6.26,-52.5563644415242,0.6583321745210802,0.4857773326651609,0.0002009376356780191,87.57684797710718,0.07800855318618535
6.2700000000000005,-52.547157518876496,0.6580378093006687,0.48564972366331277,0.00020130746359151767,87.54840820556785,0.07805571828997955
6.28,-52.537939609476936,0.6577429758382479,0.48552228489557736,0.00020167841297744223,87.51998678295577,0.07810296530859569
6.29,-52.5287106589516,0.6574476721898399,0.4853950167940997,0.00020205048969092554,87.49158372402165,0.07815029462026225
6.3,-52.51947061249357,0.6571518963963152,0.4852679197942313,0.00020242369963296747,87.46319904361589,0.07819770660617505
6.3100000000000005,-52.51021941486131,0.6568556464833324,0.4851409943345489,0.00020279804875072407,87.43483275668913,0.07824520165051194
6.32,-52.50095700381462,0.6565589202407871,0.4850142409097268,0.00020317354365288453,87.40648487878569,0.07829278017703942
6.33,-52.491683322934065,0.6562617156535204,0.48488765996729627,0.0002035501904082633,87.37815542508149,0.07834044257763764
6.34,-52.482398319461666,0.6559640308287596,0.48476125192504316,0.00020392799474833258,87.34984441054688,0.07838818922434665
6.3500000000000005,-52.47310193604432,0.6556658637187042,0.4846350172375101,0.0002043069628412285,87.32155185056688,0.07843602051540997
6.36,-52.46379411486391,0.6553672122592821,0.48450895636274016,0.00020468710090478835,87.29327776063167,0.07848393685225138
6.37,-52.45447479763502,0.655068074370068,0.4843830697623001,0.00020506841520689652,87.26502215633727,0.07853193863949302
6.38,-52.445143925602764,0.6547684479542012,0.4842573579013044,0.0002054509120658305,87.23678505338626,0.07858002628497339
6.390000000000001,-52.435801439540576,0.6544683308983043,0.4841318212484392,0.00020583459785060684,87.2085664675884,0.07862820019976546
6.4,-52.426447279747954,0.654167721072401,0.4840064602759856,0.00020621947898132698,87.18036641486134,0.0786764607981947
6.41,-52.417081386048295,0.6538666163298349,0.483881275459844,0.0002066055619295235,87.15218491123137,0.07872480849785708
6.42,-52.40770369778664,0.6535650145071874,0.48375626727955734,0.0002069928532185058,87.12402197283396,0.07877324371963726
6.43,-52.39831415382747,0.6532629134241962,0.4836314362183352,0.00020738135942370626,87.0958776159146,0.07882176688772646
6.44,-52.38891269255252,0.6529603108836731,0.48350678276307746,0.0002077710871730261,87.06775185682935,0.07887037842964069
6.45,-52.37949925185852,0.652657204671423,0.483382307404398,0.00020816204314718135,87.03964471204563,0.07891907877623866
6.46,-52.370073769155,0.6523535925561613,0.4832580106366487,0.00020855423408004892,87.01155619814284,0.07896786836173995
6.47,-52.36063618136208,0.6520494722894332,0.48313389295794273,0.00020894766675901244,86.98348633181307,0.07901674762374297
6.48,-52.351186424908256,0.6517448416055309,0.48300995487017895,0.00020934234802530836,86.95543512986174,0.07906571700324307
6.49,-52.34172442704313,0.6514396979254607,0.4828861969374223,0.00020973828579924346,86.92740261012264,0.07911477700041433
6.5,-52.33225011821366,0.6511340387786693,0.48276261970275375,0.00021013548761983282,86.89938879015544,0.0791639280951498
6.51,-52.32276344185848,0.6508278621367911,0.4826392236224679,0.00021053395948910557,86.87139368621517,0.07921317068417884
6.5200000000000005,-52.31326433181113,0.6505211656436317,0.4825160092179164,0.00021093370853871198,86.84341731563141,0.07926250522615773
6.53,-52.30375272136425,0.6502139469240333,0.4823929770146116,0.00021133474196039436,86.81545969585451,0.07931193218347526
6.54,-52.294228543266264,0.6499062035837573,0.48227012754225784,0.00021173706700645617,86.78752084445645,0.07936145202227761
6.55,-52.28469172971819,0.6495979332093671,0.48214746133478187,0.00021214069099023065,86.75960077913159,0.0794110652124929
6.5600000000000005,-52.27514221237035,0.6492891333681113,0.4820249789303636,0.00021254562128654973,86.73169951769746,0.0794607722278561
6.57,-52.26557992231912,0.6489798016078062,0.48190268087146704,0.00021295186533221267,86.7038170780956,0.07951057354593362
6.58,-52.25600479010368,0.6486699354567187,0.48178056770487093,0.000213359430626455,86.67595347839229,0.07956046964814817
6.59,-52.246416745702746,0.6483595324234487,0.4816586399816995,0.00021376832473141743,86.64810873677938,0.07961046101980342
6.6000000000000005,-52.236815718531325,0.6480485899968126,0.48153689825745344,0.00021417855527261446,86.62028287157509,0.07966054815010876
6.61,-52.227201637437446,0.6477371056457254,0.48141534309204026,0.00021459012993940322,86.59247590122477,0.07971073153220404
6.62,-52.21757443069894,0.647425076819084,0.48129397504980537,0.00021500305648545245,86.56468784430176,0.07976101166318432
6.63,-52.20793402602011,0.6471125009456496,0.48117279469956287,0.00021541734272921114,86.53691871950808,0.07981138904412458
6.640000000000001,-52.19828035052858,0.6467993754339308,0.481051802614626,0.0002158329965543774,86.50916854567531,0.07986186418010446
6.65,-52.18861333077192,0.6464856976720664,0.4809309993728382,0.00021625002591036727,86.48143734176533,0.07991243758023303
6.66,-52.17893288464797,0.6461714647867592,0.4808103856163145,0.00021666843965817583,86.4537251277458,0.0799631098076626
6.67,-52.16923892542445,0.6458566737633257,0.4806899620216937,0.00021708824714923063,86.42603192415463,0.08001388145468277
6.68,-52.159531391437945,0.6455413223327867,0.4805697290803038,0.0002175094551129991,86.39835774888049,0.08006475295867793
6.69,-52.14981020610246,0.645225407777299,0.4804496873941979,0.000217932071848314,86.37070262149916,0.08011572484996245
6.7,-52.14007529218629,0.6449089273565858,0.48032983757047887,0.00021835610572725226,86.34306656172612,0.0801667976633102
6.71,-52.13032657180738,0.64459187830778,0.4802101802213404,0.000218781565195746,86.31544958941738,0.08021797193798773
6.72,-52.12056396642877,0.6442742578452663,0.48009071596410746,0.00021920845877419263,86.28785172457054,0.08026924821778736
6.73,-52.11078739685391,0.6439560631605232,0.47997144542127745,0.0002196367950580655,86.26027298732564,0.08032062705106033
6.74,-52.10099678322212,0.6436372914219662,0.4798523692205607,0.00022006658271852417,86.23271339796612,0.08037210899074979
6.75,-52.09119204500397,0.6433179397747899,0.47973348799492116,0.0002204978305030251,86.20517297691978,0.08042369459442406
6.76,-52.081373100996636,0.6429980053408099,0.47961480238261756,0.000220930547235932,86.17765174475971,0.08047538442430968
6.7700000000000005,-52.07153986931933,0.6426774852183059,0.47949631302724366,0.00022136474181912643,86.15014972220524,0.08052717904732451
6.78,-52.061692267408674,0.642356376481864,0.4793780205777695,0.00022180042323261792,86.12266693012283,0.08057907903511087
6.79,-52.05183021201411,0.6420346761822189,0.4792599256885818,0.00022223760053515488,86.09520338952709,0.08063108496406862
6.8,-52.04195361919327,0.6417123813460961,0.4791420290195249,0.00022267628286483482,86.06775912158163,0.08068319741538836
6.8100000000000005,-52.032062404307375,0.6413894889760552,0.47902433123594157,0.0002231164794397149,86.04033414760009,0.0807354169750844
6.82,-52.02215648201664,0.6410659960503313,0.4789068330087135,0.00022355819955842225,86.01292848904703,0.08078774423402803
6.83,-52.01223576084977,0.6407418992942598,0.47878953504452737,0.00022400145313377344,85.98554216832828,0.08084017983003752
6.84,-52.00230013479519,0.6404171948263234,0.4786724381327301,0.00022444625151895822,85.95817521001467,0.08089272451305315
6.8500000000000005,-51.992349533901674,0.6400918802883612,0.47855554286347496,0.00022489260253698713,85.93082763348025,0.080945378752921
6.86,-51.98238386912973,0.6397659525239715,0.4784388499349403,0.00022534051589832843,85.90349946092626,0.08099814316685616
6.87,-51.97240305066178,0.6394394083493665,0.47832236005134854,0.00022579000140238008,85.87619071471742,0.08105101837751498
6.88,-51.96240698789611,0.6391122445531523,0.47820607392301484,0.0002262410689382257,85.84890141738315,0.08110400501303966
6.890000000000001,-51.9523955894407,0.6387844578961082,0.4780899922663963,0.00022669372848539053,85.8216315916186,0.0811571037071028
6.9,-51.942368763107226,0.6384560451109675,0.4779741158041412,0.0002271479901145974,85.79438126028592,0.08121031509895206
6.91,-51.9323264159049,0.6381270029021978,0.47785844526513743,0.000227603863988523,85.76715044641531,0.0812636398334547
6.92,-51.92226845403443,0.6377973279457798,0.47774298138456217,0.00022806136036255376,85.7399391732063,0.08131707856114229
6.93,-51.91219478288189,0.6374670168889884,0.4776277249039305,0.00022852048958554185,85.71274746402877,0.08137063193825511
6.94,-51.90210530701264,0.6371360663501726,0.4775126765711446,0.00022898126210056134,85.6855753424242,0.081424300626787
6.95,-51.89199993016528,0.6368044729185351,0.47739783714054257,0.00022944368844566408,85.65842283210684,0.08147808529452973
6.96,-51.881878555245486,0.6364722331539127,0.47728320737294766,0.00022990777925463587,85.63128995696474,0.08153198661511776
6.97,-51.87174108431999,0.636139343586556,0.4771687880357173,0.0002303735452577524,85.60417674106104,0.08158600526807276
6.98,-51.86158741861045,0.63580580071691,0.47705457990279176,0.0002308409972825355,85.57708320863506,0.08164014193884823
6.99,-51.851417458487354,0.6354716010153936,0.47694058375474385,0.0002313101462545087,85.55000938410349,0.08169439731887412
7.0,-51.841231101045494,0.6351367408720793,0.476826800402,0.00023178100356255248,85.5229552924042,0.08174877211882951
7.01,-51.83102821621097,0.6348012161016401,0.4767132309137621,0.0002322535846607272,85.4959209623825,0.08180326719933882
7.0200000000000005,-51.820808724810796,0.634465023560522,0.47659987586997266,0.0002327278972987182,85.4689064157281,0.08185788314397367
7.03,-51.81057252278338,0.6341281595768171,0.4764867360874843,0.0002332039529473371,85.44191167771558,0.0819126206738026
7.04,-51.80031950512378,0.6337906204462125,0.4763738123906188,0.00023368176318848595,85.41493677381143,0.08196748051643131
7.05,-51.79004956587591,0.6334524024317352,0.4762611056112319,0.0002341613397161688,85.38798172967537,0.08202246340605651
7.0600000000000005,-51.77976259812478,0.6331135017634973,0.4761486165887787,0.0002346426943375045,85.36104657116181,0.08207757008351985
7.07,-51.769458493988694,0.6327739146384409,0.4760363461703791,0.00023512583897373842,85.33413132432119,0.08213280129636173
7.08,-51.75913714461143,0.6324336372200822,0.47592429521088303,0.00023561078566125505,85.30723601540147,0.08218815779887534
7.09,-51.74879844015451,0.6320926656382568,0.4758124645729357,0.00023609754655259002,85.2803606708494,0.08224364035216045
7.1000000000000005,-51.73844226978937,0.6317509959888651,0.47570085512704297,0.00023658613391744246,85.253505317312,0.08229924972417729
7.11,-51.72806852168957,0.6314086243336159,0.4755894677516367,0.00023707656014368685,85.22666998163797,0.08235498668980051
7.12,-51.71767708302305,0.6310655466997723,0.47547830333313984,0.0002375688377383858,85.19985469087901,0.08241085203087305
7.13,-51.707267839944265,0.6307217590798961,0.475367362766032,0.00023806297932880185,85.17305947229127,0.08246684653626002
7.140000000000001,-51.69684067758647,0.6303772574315925,0.47525664695291453,0.0002385589976634098,85.14628435333674,0.08252297100190262
7.15,-51.68639548005389,0.6300320376772551,0.475146156804576,0.00023905690561290893,85.11952936168464,0.08257922623087197
7.16,-51.67593213041394,0.6296860957038108,0.4750358932400574,0.00023955671617123528,85.09279452521282,0.08263561303342311
7.17,-51.665450510689446,0.6293394273624648,0.4749258571867175,0.00024005844245657376,85.06607987200915,0.0826921322270488
