t,P,G6P,F6P,F16P,NADH,NAD,BPG,P3G,P2G,PEP,PYR,ACE,GA3P,DHAP,D6PGluconoLactone,D6PGluconate,NADP,NADPH,Ribulose5P,Ribose5P,Xyl5P,Seduhept7P,Erythrose4P,GLCi
5.09,7.490836793259512,3.4654919902481987,0.5025999407151722,1.839072797091584,0.04087187353314961,1.549128126466851,0.002221922938834367,0.9574551834116423,0.1328436863427905,0.3189695282192611,13.886106740214272,0.1943465873331361,0.05765535247480473,1.4283947768466536,0.6091281618178456,0.9984459104186022,0.2993745703837535,1.700625429616243,0.3183620430557008,0.3179884812564927,0.31611254876594963,0.7228673824901797,0.05291301154596184,0.07601293868238079
5.1000000000000005,7.4909402905421025,3.4661344254807465,0.5027069079413058,1.8395547445638107,0.040870207988518946,1.5491297920114817,0.0022227736356078827,0.957690463089784,0.13287869954761622,0.31907162446107973,13.887502637715277,0.1943559956401528,0.05766378663125541,1.428584116598962,0.6091463461680307,0.9988693066878931,0.29921178126912085,1.7007882187308758,0.31850217987154184,0.31812856783452187,0.31625183411357527,0.7233040178720586,0.05293684454510927,0.07601221911108753
5.11,7.491043286658262,3.466774009752831,0.5028134012288518,1.8400346966690508,0.04086855066273006,1.5491314493372708,0.002223620722978399,0.9579247318760746,0.13291356237813645,0.31917328222283237,13.88889195535593,0.1943653566193995,0.05767218475665753,1.4287726455478897,0.6091644917846697,0.9992908537987608,0.29904984362959675,1.7009501563703997,0.31864170162144567,0.318268039595674,0.3163905082112368,0.7237387778164502,0.052960572021219406,0.0760115034540116
5.12,7.4911457805639055,3.467410757507656,0.5029194228020412,1.8405126619868912,0.040866901553742375,1.5491330984462583,0.002224464228195136,0.9581579949406703,0.1329482756498305,0.31927450462446927,13.890274726000824,0.19437467173677728,0.05768054707126417,1.4289603676493214,0.6091825985069025,0.9997105616826552,0.2988887516765207,1.7011112483234758,0.3187806113042465,0.3184068995287335,0.31652857403172396,0.7241716707047624,0.052984194459979865,0.07601079186013698
5.13,7.491247775342209,3.468044682565616,0.5030249749563374,1.8409886490661496,0.04086526061081651,1.5491347393891843,0.0022253041664337557,0.9583902568727942,0.13298284004043753,0.31937529357811845,13.891650984895211,0.19438394117667385,0.057688873734091234,1.4291472865844796,0.6092006661239049,1.0001284401026704,0.29872849980142063,1.7012715001985759,0.3189189118814974,0.31854515059421196,0.31666603451768843,0.7246027048557895,0.053007712357711526,0.07601008429091854
5.14,7.4913492741840155,3.4686757986524483,0.5031300599763091,1.8414626664182894,0.04086362778201044,1.5491363722179903,0.0022261405524062845,0.9586215222207973,0.13301725621995764,0.3194756509476098,13.893020767142097,0.19439316508149984,0.057697164901435234,1.4293334060082514,0.6092186944252999,1.0005444987502443,0.29856908244771585,1.7014309175522808,0.31905660629792193,0.3186827957360835,0.31680289259528666,0.7250318885504119,0.053031126208628106,0.07600938070221243
5.15,7.4914502803126695,3.469304119409687,0.5032346801341542,1.8419347225175433,0.0408620030150651,1.5491379969849357,0.002226973400578413,0.9588517955024206,0.1330515248531047,0.31957557857020924,13.894384107656919,0.19440234357490457,0.05770542072797296,1.4295187295539702,0.6092366832021984,1.0009587472475752,0.2984104941077562,1.7015895058922403,0.3191936974818923,0.31881983788210044,0.3169391511745299,0.7254592300321882,0.05305443650460947,0.07600868104768134
5.16,7.491550796987216,3.4699296583948325,0.5033388376898249,1.8424048258011692,0.0408603862573638,1.549139613742637,0.002227802725160458,0.959081081204532,0.1330856465992256,0.31967507825574826,13.895741041171414,0.194411476760828,0.05771364136672055,1.42970326083336,0.609254632247261,1.0013711951481647,0.29825272932235164,1.7017472706776449,0.31933018834551163,0.31895627994388137,0.3170748131493704,0.7258847375074702,0.053077643735223515,0.07600798527865317
5.17,7.491650827505594,3.470552429081518,0.5034425348911551,1.8428729846697056,0.04085877745589179,1.549141222544109,0.002228628540098329,0.9593093837828629,0.13311962211221912,0.3197741517857542,13.897091602237523,0.19442056472255262,0.057721826968992494,1.4298870034364775,0.6092725413547584,1.0017818519373627,0.2980957826803013,1.7019042173196952,0.3194660817846956,0.3190921248169995,0.31720988139778766,0.7263084191455179,0.05310074838774806,0.07600729334397958
5.18,7.491750375207837,3.4711724448596804,0.5035457739739846,1.843339207487229,0.040857176557195715,1.549142823442805,0.0022294508590644936,0.9595367076617464,0.13315345204045526,0.31987280091257975,13.89843582523126,0.19442960752175514,0.05772997768436067,1.430069960931657,0.6092904103206324,1.0021907270329091,0.29793964881792295,1.7020603511820735,0.3196013806792542,0.31922737538107115,0.31734435878187434,0.726730283078613,0.05312375094719273,0.07600660518989465
5.19,7.491849442110265,3.471789719156581,0.5036485572338524,1.8438035024598445,0.040855583547932534,1.5491444164520682,0.0022302697033118033,0.9597630572549677,0.13318713706723515,0.31997102799663396,13.899773743282191,0.1944386057453076,0.05773809369508473,1.430252136921799,0.6093082389429978,1.0025978297870142,0.29778432241654174,1.7022156775834547,0.3197360878958447,0.31936203449878225,0.3174782481479264,0.7271503374054791,0.0531466518934895,0.0760059208307582
5.2,7.491948014820974,3.4724042666806123,0.5037508877625614,1.844265876382926,0.04085399887251153,1.5491460011274893,0.0022310851825769,0.9599884371827899,0.13322067832789508,0.3200688425718579,13.90110537722099,0.19444756614092074,0.057746175570797365,1.4304335356241447,0.6093260270267394,1.003003169502701,0.29762979818102897,1.7023702018189677,0.31987020631759244,0.31949610500505266,0.317611552326567,0.7275685902254025,0.05316945167237803,0.07600524107835244
5.21,7.492046098247084,3.4730161008589224,0.503852766985796,1.8447263380648904,0.040852422110813136,1.5491475778891877,0.0022318972612541304,0.9602128536238883,0.13325407652350205,0.32016624370988306,13.902430762370358,0.1944564871774098,0.05775422324671077,1.430614160471254,0.6093437743770006,1.0034067554178507,0.29747607087196,1.7025239291280367,0.32000373877002447,0.31962958974225286,0.3177442741377108,0.7279850495745862,0.053192150753496356,0.07600456573260879
5.22,7.492143715533974,3.473625233850931,0.5039541946084747,1.8451848983814358,0.04085085198628103,1.54914914801372,0.0022327057585510013,0.9604363144266157,0.13328733192740724,0.3202632199244989,13.903749948562904,0.19446535899944667,0.0577622360252891,1.4307940141218023,0.609361480800443,1.0038085967121115,0.2973231353001819,1.702676864699815,0.3201366880221009,0.31976249156123177,0.317876416391573,0.7283997234285448,0.053214749629698015,0.07600389357951531
5.23,7.492240862854916,3.474231677639284,0.5040551752968108,1.8456415639628696,0.0408492901458616,1.5491507098541395,0.0022335108987869574,0.9606588176629862,0.1333204449732807,0.32035978259035724,13.905062963100422,0.194474187519039,0.05777021497809969,1.4309731005196262,0.6093791461051845,1.004208702492934,0.2971709863171604,1.7028290136828363,0.3202690569182542,0.3198948132349408,0.3180079818659122,0.7288126197130103,0.053237248800730726,0.07600322512707748
5.24,7.4923375447271985,3.4748354447218968,0.5041557116415797,1.8460963428796813,0.04084773655047656,1.5491522634495245,0.002234312697892788,0.9608803662478625,0.13335341617017563,0.32045593410263057,13.906369840049871,0.19448297285692726,0.05777816026565342,1.4311514231508244,0.6093967701014182,1.0046070818065866,0.29701961881918715,1.7029803811808095,0.32040084824714526,0.3200265575505693,0.318138973331353,0.7292237463322357,0.053259648751196154,0.076002560302008
5.25,7.492433758639658,3.475436548999564,0.504255805914442,1.846549242688064,0.04084619012395063,1.5491538098760507,0.0022351110820337063,0.9611009657888956,0.13338624642239266,0.3205516774818771,13.907670607743379,0.19449171669181844,0.05778607165450367,1.4313289857064992,0.6094143526006099,1.0050037436417343,0.2968690277376449,1.7031309722623518,0.3205320647785507,0.3201577272911507,0.3182693935483883,0.7296331111884754,0.05328194993534419,0.07600189933290971
5.26,7.492529507953389,3.47603500398911,0.5043554593056613,1.847000271597812,0.040844651288395484,1.5491553487116057,0.002235906106571909,0.9613206229902861,0.133418936477862,0.3206470120741295,13.908965299047646,0.19450041841910387,0.05779394944246175,1.4315057914076947,0.6094318934205805,1.0053986968863875,0.2967192080700839,1.7032807919299129,0.3206627092656128,0.32028832520612016,0.31839924525157626,0.7300407221365339,0.053304152795073986,0.07600124207063529
5.2700000000000005,7.492624794807983,3.4766308223790694,0.5044546741940272,1.847449437550832,0.04084311993052537,1.549156880069476,0.002236697781028405,0.9615393415039432,0.1334514869545611,0.32074194057723676,13.910253945712096,0.19450907856305621,0.05780179377019455,1.4316818437470231,0.6094493923795251,1.0057919504125403,0.2965701548267175,1.7034298451732792,0.32079278445707654,0.3204183540414739,0.3185285311707618,0.7304465869943073,0.05332625779728481,0.0760005885358988
5.28,7.492719622365665,3.4772240169173285,0.5045534524335318,1.8478967487164835,0.040841596100842203,1.549158403899159,0.00223748612361847,0.9617571260017456,0.13348389849093767,0.3208364641849142,13.911536580133527,0.19451769679955627,0.05780960481193837,1.4318571460767713,0.6094668493003133,1.0061835129999788,0.29642186307824414,1.7035781369217526,0.32092229307852116,0.32054781652172576,0.3186572540143521,0.7308507135362812,0.05334826539732532,0.07599993865336345
5.29,7.492813992563819,3.4778146006740003,0.5046517957406664,1.8483422130645375,0.040840079764879765,1.5491599202351212,0.002238271148369917,0.9619739819687452,0.1335161718108598,0.32093058388020035,13.912813233547276,0.19452627320330573,0.057817382704234845,1.432031701751354,0.6094842640072197,1.0065733933787127,0.2962743279291456,1.7037256720708513,0.3210512378428891,0.3206767153604444,0.3187854164792126,0.7312531095160542,0.05337017604118766,0.07599929239223409
5.3,7.492907908718548,3.4784025853467555,0.5047497070113471,1.8487858384387506,0.04083857084982607,1.549161429150175,0.0022390528679385496,0.962189911170293,0.13354830737427517,0.3210243034142449,13.914083937956365,0.1945348084181846,0.057825127607310116,1.4322055142820935,0.6095016363281461,1.0069616002000283,0.29612754453983725,1.7038724554601596,0.3211796214459235,0.32080505324843733,0.3189130212409773,0.7316537826054424,0.05339199020517363,0.07599864976833703
5.3100000000000005,7.493001373140759,3.4789879838787434,0.5048471879622919,1.849227632826402,0.04083706933955021,1.5491629306604509,0.0022398312980142355,0.9624049189255955,0.13358030587999004,0.3211176236996799,13.915348724775981,0.19454330241161746,0.057832839667076676,1.4323785870053292,0.609518966089131,1.0073481421513488,0.29598150804431594,1.704018491955681,0.3213074465898993,0.3209328328884274,0.3190400709858547,0.7320527405308428,0.053413708335533806,0.07599801073327132
5.32,7.493094388612059,3.4795708083797834,0.5049442408932125,1.8496676039555806,0.04083557514632865,1.5491644248536725,0.0022406064531156253,0.9626190087045952,0.13361216789152566,0.3212105469548266,13.916607625062287,0.1945517556740317,0.05784051902649593,1.4325509233096803,0.6095362531248109,1.0077330276999854,0.29583621372917457,1.7041637862708223,0.3214347159233436,0.3210600569273523,0.31916656834505364,0.7324499908707403,0.053435330887550404,0.07599737527135522
5.33,7.49318695770082,3.480151071388504,0.5050408678534716,1.850105759736747,0.04083408823861584,1.5491659117613852,0.00224137834794736,0.9628321847878231,0.13364389403800425,0.3213030749252048,13.917860670225933,0.1945601683710331,0.05784816583550597,1.4327225265670682,0.6095534972635805,1.0081162654784133,0.29569165676647996,1.704308343233517,0.32156143213565064,0.3211867280534032,0.3192925159907368,0.7328455413096268,0.05345685831431837,0.07599674335400791
5.34,7.4932790827070495,3.480728785180911,0.5051370707682403,1.8505421078113182,0.04083260857755595,1.549167391422445,0.002242146996903504,0.9630444515836304,0.1336754849536791,0.3213952092079896,13.91910789037217,0.19456854071197824,0.05785578023863691,1.4328934000374067,0.6095706983472698,1.008497863784193,0.2955478325576929,1.704452167442304,0.3216875978331172,0.3213128488717061,0.3194179165125366,0.7332393993366826,0.05347829105400244,0.0759961149561977
5.3500000000000005,7.4933707662044915,3.481303962078997,0.5052328517288275,1.85097665597523,0.04083113611757783,1.5491688638824233,0.0022429124144917995,0.9632558131436709,0.13370694124747545,0.32148695165653823,13.920349316467549,0.19457687294444584,0.0578633623827158,1.433063547065987,0.6095878562103768,1.0088778311073232,0.2954047363714416,1.7045952636285553,0.32181321566983395,0.3214384220350529,0.31954277254744645,0.7336315725498592,0.053499629556238146,0.07599549005378389
5.36,7.493462010192709,3.4818766133335517,0.5053282125172408,1.8514094113545,0.040829670839453165,1.5491703291605479,0.0022436746135611374,0.9634662734796448,0.1337382635064647,0.3215783038596008,13.921584975749296,0.19458516517394978,0.05787091240270292,1.4332329706548896,0.6096049707356397,1.0092561748882585,0.29526236417764273,1.704737635822354,0.32193828803967217,0.32156344993617253,0.3196670864739805,0.7340220679263161,0.05352087422616324,0.07599486863091026
5.37,7.493552817445342,3.4824467518410307,0.5054231553243702,1.8518403820497882,0.040828212685905536,1.5491717873140955,0.002244433609490449,0.9636758368200644,0.13376945236268273,0.32166926770626536,13.92281490087983,0.19459341771032404,0.05787843045101402,1.4334016743028262,0.609622041733968,1.0096329041159295,0.2951207109133886,1.7048792890866082,0.3220628177203903,0.32168793535149326,0.3197908610520222,0.7344108933613084,0.05354202553313031,0.07599425065845272
5.38,7.493643190436429,3.4830143898609394,0.5055176821828488,1.8522695757845227,0.04082676161438493,1.549173238385616,0.002245189416679423,0.9638845073095258,0.13380050843076202,0.3217598449693753,13.924039122421767,0.19460163078432124,0.057885916673308765,1.4335696613162885,0.6096390690440722,1.0100080271799348,0.29497977191552266,1.7050202280844742,0.3221868073411645,0.3218118809089338,0.31991409889384714,0.7347980563947454,0.053563083921637826,0.07599363611242249
5.39,7.493733131640006,3.4835795396527844,0.5056117951253101,1.8526970002821315,0.04082531758234129,1.5491746824176598,0.0022459420495277464,0.9640922890926249,0.13383143232533515,0.3218500374217739,13.925257670937723,0.194609804626694,0.05789337121524682,1.433736935001769,0.6096560525046629,1.0103815524698723,0.2948395425208883,1.7051604574791086,0.322310259531171,0.3219352892364129,0.3200368026117311,0.7351835645665364,0.05358404983618424,0.07599302496883077
5.4,7.49382264350683,3.484142213398052,0.5057054961711933,1.8531226632273496,0.040823880548051174,1.5491761194519498,0.002246691522345792,0.9642991862894961,0.13386222465756903,0.3219398468279694,13.926470576769974,0.19461793946385295,0.05790079422168882,1.4339034986459873,0.6096729919575298,1.0107534883097178,0.2947000181104171,1.7052999818895798,0.322433176903124,0.322058162945399,0.32015897480160577,0.7355674253771081,0.05360492371860099,0.07599241720406677
5.41,7.493911727680458,3.4847024205733157,0.5057987868825035,1.853546570963436,0.04082245049844771,1.5491775495015532,0.002247437846347357,0.9645052021721953,0.13389288591847948,0.32202927466349224,13.927677862621625,0.19462603537167475,0.0579081858097932,1.4340693548501469,0.6096898873512118,1.0111238407483312,0.2945611955935656,1.7054388044064313,0.32255556149900544,0.32218050407703197,0.32028061749276016,0.7359496449580307,0.053625705918254024,0.07599181280762622
5.42,7.494000387020223,3.4852601747292065,0.5058916695102192,1.8539687318541398,0.04082102737730233,1.5491789726226985,0.002248181037410204,0.9647103412901281,0.13392341678005026,0.32211832283912223,13.928879562701663,0.19463409265276577,0.0579155461384426,1.4342345072479545,0.6097067384734651,1.0114926192612819,0.29442306957757286,1.705576930422424,0.3226774162204167,0.322302315531463,0.32040173356794305,0.7363302315026039,0.05364639692377794,0.07599121174926425
5.43,7.494088623923203,3.485815487867339,0.5059841460433613,1.8543891534949908,0.04081961114479718,1.5491803888552038,0.002248921109638789,0.9649146077070334,0.13395381784545848,0.3222069931001511,13.930075706844375,0.19464211152352642,0.05792287535065552,1.434398959080544,0.6097235451731782,1.0118598320212555,0.29428563554501436,1.7057143644549826,0.3227987436421194,0.3224235998822348,0.3205223255854056,0.7367091924202281,0.05366699717085541,0.07599061400624166
5.44,7.494176440786476,3.4863683719893293,0.5060762184709504,1.854807843481518,0.04081820176111439,1.5491817982388867,0.0022496580771375675,0.9651180054866499,0.13398408971788126,0.3222952871918706,13.931266324884048,0.1946500922003572,0.05793017358945045,1.4345627135890493,0.6097403072992391,1.0122254872009366,0.29414888897846564,1.7058511110215313,0.3229195463388753,0.32254435970289014,0.3206423961033989,0.7370865351203038,0.05368750709516907,0.07599001955581922
5.45,7.494263840007119,3.4869188390967913,0.5061678887820077,1.8552248094092514,0.040816799186436103,1.5491832008135649,0.002250391954010995,0.9653205386927165,0.13401423300049572,0.32238320685957245,13.932451446654962,0.1946580348996585,0.05793744099784588,1.4347257740146047,0.609757024700536,1.0125895929730102,0.2940128253605021,1.7059871746394948,0.323039826885446,0.32266459756697163,0.3207619476801739,0.737462267012231,0.05370792713240158,0.07598942837525773
5.46,7.4943508231532965,3.4874668976487295,0.5062591584050699,1.8556400571178258,0.04081540339637775,1.5491845966036233,0.0022511227507364933,0.9655222102271767,0.13404424812786533,0.322470753405676,13.933631092342024,0.19466593975784,0.05794467768205166,1.4348881427581552,0.6097736973666461,1.0129521546028433,0.2938774421271042,1.7061225578728927,0.3231595871192018,0.32278431531117985,0.320880982141811,0.7378363937248777,0.053728257601754405,0.07598884045146209
5.47,7.4944373929840085,3.488012561193548,0.5063500295738788,1.8560535949694363,0.04081401434438292,1.549185985655618,0.0022518504830021683,0.9657230246610369,0.13407413577678798,0.3225579287688417,13.934805295992671,0.194673807026228,0.05795188380115783,1.4350498234276814,0.6097903250850293,1.0133131815325256,0.29374273390794386,1.7062572660920532,0.3232788299368671,0.3229035158307805,0.3209995023662445,0.7382089234450677,0.053748498989768675,0.07598825575748226
5.48,7.4945235518314846,3.4885558414557094,0.5064405042336063,1.8564654304222425,0.04081263199184116,1.5491873680081598,0.0022525751646287184,0.9659229859671442,0.13410389653724947,0.3226447346597137,13.93597408668628,0.19468163691496498,0.057959059495303195,1.4352108191985862,0.6098069077155804,1.0136726817072916,0.29360869633841896,1.706391303661578,0.3233975578555145,0.3230222016416702,0.321117510854445,0.7385798634429033,0.053768651723014274,0.07598767427133352
5.49,7.494609302017205,3.489096750113743,0.5065305843221571,1.8568755709116358,0.04081125630034213,1.5491887436996588,0.002253296809389814,0.9661220981032816,0.13413353099704936,0.3227311727831937,13.937137493377108,0.19468942963315625,0.0579662049041493,1.4353711332353785,0.6098234451200187,1.0140306630346787,0.2934753250792558,1.7065246749207412,0.32351577338265564,0.3231403752501917,0.32123501009788946,0.7389492209653998,0.05378871622655076,0.07598709597115619
5.5,7.49469464586265,3.4896352988461774,0.506620271777436,1.8572840238730082,0.04080988723147549,1.5491901127685255,0.0022540154310591244,0.9663203650272322,0.13416303974398722,0.3228172448441834,13.938295545019422,0.19469718538990702,0.057973320167357685,1.4355307687025665,0.609839937160063,1.014387133422224,0.29334261579118026,1.7066573842088166,0.323633479025802,0.32325803916268747,0.321352002588055,0.7393170032595734,0.05380869292543768,0.0759865208350906
5.51,7.494779584748735,3.4901714952053546,0.5067095678672066,1.85769079458955,0.0408085247619165,1.5491914752380844,0.002254731039233562,0.9665177894081715,0.1341924231754954,0.3229029520067656,13.939448259191026,0.1947049043146957,0.057980405380723625,1.4356897277654073,0.6098563838706642,1.0147420973781602,0.29321056640171334,1.7067894335982836,0.32375067642122823,0.32337519501487244,0.3214684899511806,0.7396832154485327,0.053828582108504164,0.07598594885127781
5.5200000000000005,7.494864121745119,3.4907053541520083,0.506798475062442,1.8580958922086372,0.04080716884125487,1.5491928311587462,0.0022554436510092285,0.9667143762289143,0.13422168203080237,0.3229882964060403,13.940595673895665,0.19471258667996735,0.0579874607188024,1.4358480143832715,0.6098727849757429,1.0150955655140261,0.2930791707684431,1.7069208292315539,0.3238673687694774,0.3234918460056363,0.3215844753670031,0.7400478664687701,0.05384838430917524,0.07598537998990303
5.53,7.494948258772405,3.491236885606048,0.5068869950154267,1.858499323248373,0.04080581943750987,1.5491941805624911,0.002256153278379621,0.9669101288980275,0.13425081681657144,0.32307327951640724,13.941737813238847,0.19472023266088956,0.057994486302559344,1.4360056312947778,0.6098891404108512,1.0154475442885438,0.2929484255182245,1.7070515744817725,0.32398355820673186,0.32360799427025205,0.32169996095822706,0.7404109626620726,0.053868099894447796,0.07598481423336897
5.54,7.495031998116223,3.4917661010887278,0.5069751296385221,1.8589010950621159,0.040804476512846174,1.5491955234871548,0.0022568599349592064,0.9671050513241769,0.13427982811334604,0.3231579030221541,13.94287470574121,0.19472784246353245,0.05800148226998399,1.4361625816263466,0.609905450044311,1.0157980414796814,0.2928183263981855,1.7071816736018115,0.32409924720729477,0.3237236422818772,0.3218149491833498,0.7407725111945005,0.053887729284188786,0.07598425156019717
5.55,7.495115342047456,3.492293012056611,0.5070628808335831,1.8593012149694812,0.04080314002966496,1.549196859970336,0.00225756363429697,0.967299147395826,0.13430871649868512,0.3232421685990897,13.944006379745021,0.19473541629271787,0.05800844875837811,1.4363188684887331,0.6099217137471602,1.016147064812114,0.2926888691909928,1.707311130809004,0.3242144382318101,0.32383879250001973,0.32192944248730365,0.7411325191988154,0.053907272896129364,0.07598369194906593
5.5600000000000005,7.495198291766579,3.4928176254104413,0.5071502497467818,1.859699687794661,0.04080180996836448,1.5491981900316365,0.002258264385167749,0.9674924195850606,0.13433748233999138,0.3233260773131454,13.945132850911248,0.19474295425760793,0.05801538585498679,1.4364744938441787,0.6099379315998421,1.0164946182624823,0.2925600521316595,1.7074399478683377,0.3243291327622982,0.32395344640623386,0.32204344234309035,0.7414909913797945,0.05392673099459749,0.07598313539052573
5.57,7.495280850014865,3.4933399546040635,0.5072372386118198,1.8600965219554544,0.04080048628340887,1.5491995137165921,0.002258962203219231,0.967684872401062,0.13436612630695544,0.32340963110794924,13.946254153145903,0.1947504566052337,0.05802229371911381,1.4366294613085369,0.6099541033809539,1.016840711198423,0.292431869929511,1.7075681300704861,0.3244433336890192,0.32406760688934994,0.32215695162232155,0.7418479359375455,0.05394610406468153,0.07598258185802097
5.58,7.495363019072314,3.4938600111269555,0.5073238493366943,1.8604917247946653,0.04079916893701121,1.54920083106299,0.0022596571020419296,0.9678765097422489,0.13439464897865305,0.3234928316642682,13.947370314888083,0.1947579235414435,0.05802917248849288,1.4367837740028184,0.6099702289592351,1.0171853513714622,0.29230431835168347,1.7076956816483138,0.3245570434804092,0.3241812764166633,0.3222699727776703,0.7422033600259634,0.05396539252535033,0.07598203133010821
5.59,7.4954448010788015,3.494377805870518,0.507410083730396,1.8608853033289958,0.04079785789373041,1.5492021421062707,0.0022603490946016547,0.9680673353210214,0.13442305090657086,0.32357568058296565,13.948481362913629,0.19476535525962443,0.058036022294306724,1.4369374348978259,0.6099863082306884,1.017528546041029,0.29217739348788174,1.7078226065121154,0.32467026447664205,0.3242944573272947,0.3223825081344249,0.7425572704812415,0.053984596775471745,0.07598148378689222
5.6000000000000005,7.495526198155301,3.494893349643766,0.5074959435884727,1.8612772645317068,0.04079655311843188,1.5492034468815692,0.0022610381937801793,0.9682573528240757,0.1344513326383946,0.32365817945405645,13.949587323770753,0.1947727519515433,0.0580428432668558,1.4370904469442323,0.6100023410948469,1.0178703023986997,0.29205109147287256,1.7079489085271247,0.32478299900042995,0.32440715194291586,0.32249456000053234,0.742909674096839,0.054003717211181794,0.07598093920868067
5.61,7.495607212403877,3.495406653173328,0.5075814306930294,1.861667615332616,0.04079525457628753,1.5492047454237134,0.002261724412375239,0.9684465659124035,0.134479494718009,0.3237403298567067,13.950688223780043,0.19478011380734644,0.058049635535558294,1.43724281307258,0.6100183274547739,1.018210627568198,0.2919254084864845,1.7080745915135127,0.3248952493570234,0.3245193625677487,0.32260613066659793,0.7432605776234797,0.054022754225884616,0.07598039757598424
5.62,7.495687845907692,3.495917727103444,0.5076665468127285,1.8620563626180993,0.04079396223277576,1.5492060377672252,0.002262407763100534,0.9686349782212927,0.134507537685498,0.32382213335923365,13.951784089034456,0.19478744101555986,0.05805639922895015,1.437394536193282,0.6100342672170632,1.0185495286053943,0.2918003407536081,1.708199659246389,0.32500701783421165,0.3246310914885659,0.3227172224058856,0.7436099877691539,0.05404170821025247,0.07597985886951651
5.63,7.495768100730996,3.4964265819959683,0.5077512937027897,1.862443513231091,0.04079267605368146,1.5492073239463195,0.0022630882585857252,0.9688225933603268,0.13453546207714462,0.32390359151910614,13.95287494539933,0.19479473376308906,0.05806313447468501,1.4375456191966205,0.6100501602918391,1.018887012498306,0.2916758845441957,1.7083241154558015,0.3251183067023221,0.32474234097469074,0.3228278374743177,0.7439579111991166,0.05406057955222576,0.07597932307019407
5.64,7.49584797891914,3.4969332283303673,0.5078356731049899,1.8628290739710824,0.04079139600509602,1.549208603994905,0.0022637659113764375,0.9690094149133849,0.13456326842543095,0.32398470588294415,13.953960818512371,0.19480199223521918,0.05806984139953427,1.4376960649527477,0.610066006592756,1.0192230861670983,0.2915520361732616,1.7084479638267356,0.32522911821422085,0.3248531132779971,0.3229379781104752,0.7443043545358887,0.05407936863701303,0.07597879015913642
5.65,7.495927482498565,3.497437676503721,0.5079196867476632,1.8632130515941236,0.040790122053417345,1.5492098779465837,0.0022644407339342592,0.9691954464386421,0.13459095725903814,0.3240654779865191,13.955041733783661,0.194809216615615,0.058076520129387056,1.4378458763116861,0.6100818060369988,1.0195577564640832,0.29142879200088184,1.7085712079991153,0.32533945460531216,0.3249634106329094,0.32304764653559737,0.7446493243592563,0.054098075847090935,0.07597826011766602
5.66,7.496006613253993,3.497939936911982,0.5080033363212474,1.863595452922605,0.0407888541672766,1.5492111458327245,0.002265112738749297,0.9693806915358487,0.1346185291122713,0.3241459093717236,13.95611771677974,0.19481640707723089,0.058083170788626105,1.4379950560723658,0.6100975585637282,1.01989103045311,0.2913061482050472,1.70869385179495,0.3254493181011443,0.32507323526410825,0.3231568449616102,0.7449928271452532,0.054116701551679317,0.0759777329321345
5.67,7.496085373294013,3.498440019743706,0.5080866235403567,1.8639762845665866,0.040787592312647315,1.5492124076873537,0.002265781938054466,0.9695651536755493,0.13464598450113566,0.32422600154349523,13.957188792248655,0.19482356380538468,0.058089793501712034,1.438143607061218,0.610113264087259,1.0202229147003652,0.29118410135825,1.7088158986417472,0.325558710898104,0.32518258936697075,0.32326557557074775,0.7453348694210475,0.05413524613345758,0.0759772085816719
5.68,7.4961637645903325,3.4989379351480907,0.5081695500932144,1.8643555531508156,0.040786336456829726,1.5492136635431712,0.0022664483440582427,0.969748836338208,0.13467332394282588,0.32430575600490846,13.958254984914191,0.19483068697896067,0.05809638839189271,1.43829153206815,0.6101289225352032,1.0205534158521186,0.2910626479577714,1.7089373520422257,0.32566763517914343,0.32529147512350465,0.3233738405321536,0.7456754576387643,0.054153709966800335,0.07597668704816665
5.69,7.496241789079359,3.499433693197922,0.5082521176528026,1.8647332652646724,0.040785086567572314,1.5492149134324287,0.0022671119688933454,0.9699317429835338,0.134700547951429,0.3243851742494373,13.95931631930077,0.1948377767745542,0.05810295558148782,1.4384388338606617,0.61014453384006,1.0208825405073378,0.2909417845292462,1.709058215470751,0.32577609311031247,0.325399894698835,0.32348164199822027,0.746014598203306,0.054172093422576166,0.07597616831406512
5.7,7.496319448677767,3.499927303883902,0.5083343278785692,1.8651094274545044,0.040783842612937216,1.5492161573870638,0.002267772824608874,0.9701138770457821,0.13472765703726627,0.3244642577597702,13.960372819706606,0.19484483336710623,0.05810949519193249,1.438585515186007,0.6101600979379274,1.0212102951981785,0.2908215076425247,1.7091784923574724,0.325884086840228,0.3255078502406663,0.3235889821040287,0.7463522974766126,0.05419039686888255,0.07597565236203462
5.71,7.496396745282494,3.5004187771146493,0.5084161824164286,1.8654840462236257,0.04078260456130024,1.5492173954387007,0.0022684309231703124,0.9702952419337548,0.13475465170689313,0.3245430080078103,13.961424510203727,0.19485185692990356,0.05811600734377721,1.4387315787711947,0.6101756147685028,1.0215366863899842,0.29070181391167293,1.7092981860883243,0.3259916185000736,0.3256153438792822,0.3236958629673481,0.7466885617776629,0.05420862067104592,0.0759751391749634
