t,V,n,Ca_i,Ca_ret
6.91,-74.40437736964489,0.014086180517659566,0.13182483754989444,1.0872195442684063
6.92,-74.40249200729762,0.014046796720806033,0.1315669695681802,1.0874772020760235
6.93,-74.40060648292756,0.014007524487224766,0.13130962163906468,1.0877343415778922
6.94,-74.39872079538027,0.013968363497496887,0.13105279271386433,1.0879909638192757
6.95,-74.3968349435075,0.013929313433131679,0.13079648174601333,1.0882470698433275
6.96,-74.39494892616703,0.013890373976563983,0.13054068769105917,1.0885026606910966
6.97,-74.39306274222281,0.013851544811151612,0.13028540950665862,1.08875773740153
6.98,-74.39117639054476,0.013812825621172774,0.13003064615257343,1.0890123010114783
6.99,-74.38928987000894,0.013774216091823523,0.12977639659066634,1.089266352555699
7.0,-74.3874031794974,0.013735715909215181,0.12952265978489677,1.089519893066861
7.01,-74.38551631789821,0.01369732476037181,0.12926943470131674,1.0897729235755491
7.0200000000000005,-74.38362928410548,0.013659042333227673,0.12901672030806674,1.0900254451102667
7.03,-74.38174207701928,0.013620868316624731,0.12876451557537166,1.0902774586974417
7.04,-74.37985469554572,0.013582802400310115,0.12851281947553655,1.0905289653614296
7.05,-74.3779671385968,0.01354484427493363,0.12826163098294271,1.0907799661245177
7.0600000000000005,-74.37607940509055,0.013506993632045272,0.12801094907404337,1.091030462006929
7.07,-74.37419149395089,0.013469250164092766,0.12776077272735983,1.0912804540268268
7.08,-74.37230340408937,0.013431613564286697,0.1275111009233864,1.091529943200399
7.09,-74.37041513426868,0.013394083525615903,0.12726193264391158,1.09177893054246
7.1000000000000005,-74.36852668337511,0.01335665974280685,0.12701326687336173,1.0920274170652604
7.11,-74.36663805033982,0.013319341911755031,0.1267651025984081,1.092275403778836
7.12,-74.36474923409935,0.013282129729237403,0.12651743880776692,1.0925228916911853
7.13,-74.36286023359557,0.013245022892909936,0.1262702744921954,1.0927698818082732
7.140000000000001,-74.36097104777564,0.013208021101305114,0.12602360864448756,1.0930163751340352
7.15,-74.35908167559202,0.013171124053829503,0.12577744025947035,1.093262372670382
7.16,-74.35719211600248,0.013134331450761262,0.12553176833399954,1.0935078754172027
7.17,-74.35530236796998,0.013097642993247734,0.12528659186695565,1.093752884372369
7.18,-74.35341243046281,0.013061058383302989,0.12504190985924,1.0939974005317392
7.19,-74.35152230245444,0.013024577323805419,0.12479772131377068,1.0942414248891632
7.2,-74.34963198292357,0.012988199518495332,0.12455402523547865,1.0944849584364844
7.21,-74.34774147085412,0.012951924671972535,0.12431082063130361,1.0947280021635457
7.22,-74.34585076523518,0.012915752489693955,0.12406810651019015,1.0949705570581922
7.23,-74.34395986506105,0.012879682677971255,0.12382588188308373,1.0952126241062758
7.24,-74.34206876933118,0.012843714943968486,0.12358414576292678,1.0954542042916589
7.25,-74.34017747705018,0.012807848995699696,0.12334289716465473,1.0956952985962176
7.26,-74.3382859872278,0.012772084542026604,0.12310213510519205,1.0959359079998474
7.2700000000000005,-74.33639429887899,0.012736421292656258,0.12286185860344837,1.0961760334804653
7.28,-74.3345024110237,0.012700858958138717,0.12262206668031465,1.096415676014015
7.29,-74.33261032268715,0.012665397249864718,0.12238275835865914,1.0966548365744693
7.3,-74.33071803289954,0.012630035880063385,0.12214393266332355,1.096893516133836
7.3100000000000005,-74.32882554069626,0.01259477456179992,0.12190558862111919,1.09713171566216
7.32,-74.32693284511775,0.012559613008973347,0.12166772526082319,1.0973694361275281
7.33,-74.32503994520957,0.012524550936314199,0.12143034161317441,1.097606678496072
7.34,-74.32314684002232,0.012489588059382281,0.12119343671086984,1.0978434437319735
7.3500000000000005,-74.32125352861173,0.012454724094564412,0.1209570095885606,1.098079732797467
7.36,-74.31936001003857,0.01241995875907218,0.12072105928284825,1.0983155466528438
7.37,-74.31746628336866,0.01238529177093971,0.12048558483228083,1.0985508862564561
7.38,-74.31557234767291,0.012350722849021438,0.1202505852773492,1.0987857525647209
7.390000000000001,-74.31367820202728,0.012316251712989909,0.12001605966048312,1.099020146532123
7.4,-74.31178384551279,0.012281878083333577,0.11978200702604759,1.0992540691112198
7.41,-74.3098892772155,0.012247601681354602,0.11954842642033894,1.0994875212526438
7.42,-74.30799449622653,0.01221342222916668,0.11931531689158123,1.0997205039051081
7.43,-74.30609950164204,0.012179339449692876,0.11908267748992231,1.0999530180154082
7.44,-74.30420429256326,0.012145353066663454,0.11885050726743025,1.1001850645284277
7.45,-74.30230886809643,0.012111462804613747,0.11861880527808953,1.1004166443871402
7.46,-74.30041322735289,0.012077668388881998,0.11838757057779734,1.100647758532614
7.47,-74.29851736944896,0.01204396954560725,0.11815680222435979,1.1008784079040157
7.48,-74.29662129350606,0.012010366001727215,0.11792649927748831,1.101108593438614
7.49,-74.29472499865066,0.011976857484976188,0.117696660798796,1.1013383160717833
7.5,-74.29282848401427,0.011943443723882926,0.11746728585179379,1.1015675767370068
7.51,-74.29093174873344,0.011910124447768579,0.11723837350188689,1.1017963763658807
7.5200000000000005,-74.28903479194979,0.01187689938674461,0.11700992281637106,1.1020247158881187
7.53,-74.28713761281003,0.011843768271710738,0.1167819328644291,1.1022525962315535
7.54,-74.28524021046589,0.011810730834352872,0.11655440271712704,1.1024800183221424
7.55,-74.28334258407419,0.011777786807141071,0.11632733144741059,1.1027069830839702
7.5600000000000005,-74.28144473279687,0.011744935923327517,0.1161007181301015,1.1029334914392528
7.57,-74.27954665580089,0.011712177916944493,0.11587456184189408,1.1031595443083404
7.58,-74.27764835225831,0.011679512522802362,0.1156488616613514,1.1033851426097223
7.59,-74.27574982134634,0.01164693947648757,0.11542361666890179,1.1036102872600289
7.6000000000000005,-74.27385106224722,0.011614458514360656,0.11519882594683532,1.1038349791740365
7.61,-74.27195207414834,0.011582069373554276,0.1149744885793002,1.1040592192646705
7.62,-74.27005285624223,0.011549771791971222,0.1147506036522992,1.104283008443009
7.63,-74.26815340772652,0.01151756550828247,0.11452717025368607,1.1045063476182857
7.640000000000001,-74.26625372780396,0.01148545026192523,0.11430418747316212,1.1047292376978946
7.65,-74.2643538156825,0.011453425793101008,0.11408165440227262,1.1049516795873922
7.66,-74.26245367057523,0.011421491842773674,0.11385957013440329,1.1051736741905025
7.67,-74.26055329170038,0.01138964815266755,0.11363793376477677,1.105395222409119
7.68,-74.25865267828141,0.011357894465265493,0.11341674439044921,1.1056163251433098
7.69,-74.25675182940591,0.011326230522633493,0.1131960011094905,1.105836983292056
7.7,-74.25485074386035,0.011294656065042262,0.11297570302002358,1.1060571977541216
7.71,-74.25294942081291,0.011263170836649586,0.11275584922417416,1.106276969424486
7.72,-74.25104785946439,0.011231774582591277,0.11253643882604548,1.106496299196174
7.73,-74.24914605901931,0.011200467048740078,0.11231747093154842,1.1067151879604087
7.74,-74.24724401868599,0.011169247981703606,0.11209894464839792,1.106933636606616
7.75,-74.24534173767647,0.011138117128822272,0.11188085908610941,1.1071516460224275
7.76,-74.24343921520656,0.011107074238167244,0.1116632133559952,1.107369217093684
7.7700000000000005,-74.24153645049583,0.0110761190585384,0.11144600657116098,1.1075863507044392
7.78,-74.23963344276751,0.0110452513394623,0.11122923784650224,1.1078030477369638
7.79,-74.23773019124859,0.011014470831190143,0.11101290629870071,1.108019309071748
7.8,-74.23582669516975,0.010983777284695769,0.11079701104622086,1.1082351355875057
7.8100000000000005,-74.23392295376536,0.010953170451673638,0.11058155120930636,1.108450528161178
7.82,-74.23201896627347,0.010922650084536844,0.11036652590997659,1.1086654876679365
7.83,-74.23011473193583,0.010892215936415104,0.11015193427202308,1.1088800149811864
7.84,-74.2282102499978,0.010861867761152794,0.10993777542100604,1.1090941109725712
7.8500000000000005,-74.22630551970845,0.010831605313306965,0.10972404848425091,1.109307776511975
7.86,-74.22440054032047,0.010801428348145386,0.10951075259084485,1.1095210124675263
7.87,-74.22249531109021,0.010771336621644582,0.10929788687163326,1.109733819705602
7.88,-74.22058983127762,0.010741329890487884,0.10908545045921633,1.1099461990908295
7.890000000000001,-74.21868410014632,0.010711407912063497,0.10887344248794559,1.1101581514860919
7.9,-74.21677811696351,0.01068157044446257,0.1086618620939205,1.1103696777525303
7.91,-74.21487188100001,0.010651817246477267,0.10845070841498494,1.1105807787495472
7.92,-74.21296539153026,0.010622148077598858,0.10823998059072387,1.1107914553348106
7.930000000000001,-74.21105864783229,0.010592562698015815,0.10802967776245984,1.1110017083642567
7.94,-74.2091516491877,0.010563060868611925,0.1078197990732497,1.111211538692094
7.95,-74.20724439488174,0.010533642350964384,0.10761034366788105,1.1114209471708059
7.96,-74.20533688420318,0.010504306907341936,0.10740131069286897,1.1116299346511544
7.97,-74.20342911644437,0.010475054300702998,0.10719269929645257,1.1118385019821841
7.98,-74.2015210909013,0.010445884294693791,0.10698450862859168,1.1120466500112243
7.99,-74.19961280687345,0.010416796653646511,0.1067767378409635,1.1122543795838933
8.0,-74.1977042636639,0.010387791142577454,0.10656938608695912,1.112461691544102
8.01,-74.1957954605793,0.010358867527185206,0.10636245252168036,1.1126685867340558
8.02,-74.19388639692986,0.010330025573848808,0.1061559363019363,1.1128750659942594
8.03,-74.19197707202932,0.010301265049625936,0.10594983658624,1.11308113016352
8.040000000000001,-74.19006748519499,0.010272585722251091,0.10574415253480521,1.113286780078949
8.05,-74.18815763574774,0.010243987360133822,0.10553888330954309,1.1134920165759674
8.06,-74.18624752301197,0.010215469732356897,0.10533402807405877,1.113696840488308
8.07,-74.18433714631563,0.010187032608674543,0.10512958599364824,1.113901252648019
8.08,-74.18242650499023,0.010158675759510676,0.10492555623529497,1.114105253885466
8.09,-74.18051559837082,0.010130398955957118,0.10472193796766664,1.1143088450293381
8.1,-74.178604425796,0.010102201969771855,0.10451873036111196,1.1145120269066482
8.11,-74.17669298660786,0.010074084573377285,0.10431593258765731,1.1147148003427378
8.120000000000001,-74.17478128015213,0.010046046539858473,0.10411354382100356,1.11491716616128
8.13,-74.17286930577801,0.01001808764296144,0.1039115632365229,1.1151191251842825
8.14,-74.17095706283827,0.009990207657091407,0.10370999001125546,1.115320678232091
8.15,-74.16904455068922,0.009962406357311113,0.10350882332390622,1.1155218261233926
8.16,-74.16713176869074,0.009934683519339096,0.10330806235484176,1.1157225696752182
8.17,-74.1652187162062,0.009907038919547998,0.10310770628608708,1.115922909702947
8.18,-74.1633053926026,0.009879472334962882,0.10290775430132239,1.1161228470203082
8.19,-74.16139179725042,0.00985198354325955,0.10270820558587995,1.1163223824393853
8.2,-74.15947792952373,0.00982457232276287,0.10250905932674091,1.116521516770619
8.21,-74.15756378880016,0.009797238452445123,0.10231031471253209,1.11672025082281
8.22,-74.15564937446089,0.009769981711924353,0.10211197093352298,1.1169185854031225
8.23,-74.15373468589068,0.009742801881462704,0.1019140271816224,1.1171165213170868
8.24,-74.15181972247784,0.009715698741964802,0.10171648265037547,1.1173140593686035
8.25,-74.14990448361425,0.009688672074976127,0.10151933653496054,1.1175112003599454
8.26,-74.14798896869536,0.009661721662681387,0.10132258803218593,1.1177079450917617
8.27,-74.14607317712024,0.009634847287902917,0.10112623634048697,1.11790429436308
8.28,-74.14415710829151,0.009608048734099076,0.10093028065992281,1.1181002489713106
8.290000000000001,-74.14224076161538,0.009581325785362645,0.10073472019217337,1.1182958097122482
8.3,-74.14032413633348,0.009554678224492592,0.10053955413911206,1.1184909773814071
8.31,-74.13840723165455,0.009528105834502023,0.10034478170391839,1.11868575277298
8.32,-74.13649004697031,0.009501608401087127,0.10015040209290146,1.1188801366781367
8.33,-74.1345725816753,0.009475185710564108,0.0999564145139729,1.1190741298864495
8.34,-74.13265483516686,0.009448837549865748,0.09976281817664231,1.1192677331858987
8.35,-74.13073680684505,0.00942256370653967,0.09956961229201425,1.1194609473628743
8.36,-74.12881849611266,0.00939636396874663,0.09937679607278495,1.119653773202181
8.370000000000001,-74.12689990237519,0.009370238125258796,0.09918436873323919,1.1198462114870391
8.38,-74.12498102504088,0.009344185965458073,0.09899232948924729,1.1200382629990902
8.39,-74.12306186352065,0.009318207279334372,0.09880067755826173,1.1202299285183976
8.4,-74.12114241722811,0.00929230185748395,0.09860941215931422,1.120421208823452
8.41,-74.1192226855796,0.009266469491107716,0.09841853251301247,1.1206121046911728
8.42,-74.11730266799408,0.009240709972009566,0.09822803784153714,1.1208026168969116
8.43,-74.11538236389325,0.009215023092594712,0.0980379273686387,1.120992746214456
8.44,-74.11346177270141,0.00918940864586802,0.09784820031963436,1.1211824934160322
8.45,-74.11154089384557,0.00916386642543237,0.09765885592140497,1.1213718592723074
8.46,-74.10961972675537,0.009138396225486994,0.09746989340239187,1.1215608445523944
8.47,-74.1076982708631,0.009112997840825868,0.09728131199259404,1.1217494500238532
8.48,-74.10577652560367,0.009087671066836047,0.09709311092356473,1.121937676452695
8.49,-74.10385449041468,0.009062415699496064,0.09690528942840863,1.1221255246033848
8.5,-74.10193216473628,0.009037231535374312,0.0967178467417787,1.1223129952388442
8.51,-74.10000954801133,0.00901211837162743,0.09653078209987323,1.1225000891204553
8.52,-74.0980866396852,0.008987076005998705,0.0963440947404327,1.1226868070080631
8.53,-74.09616343920598,0.008962104236816482,0.09615778390273685,1.1228731496599784
8.540000000000001,-74.09423994602427,0.008937202862992563,0.09597184882760157,1.1230591178329812
8.55,-74.09231615959334,0.00891237168402066,0.09578628875737603,1.1232447122823233
8.56,-74.09039207936901,0.008887610499974781,0.09560110293593956,1.1234299337617317
8.57,-74.08846770480972,0.00886291911150769,0.09541629060869862,1.1236147830234116
8.58,-74.08654303537648,0.008838297319849347,0.095231851022584,1.1237992608180485
8.59,-74.08461807053288,0.00881374492680535,0.09504778342604764,1.1239833678948128
8.6,-74.08269280974508,0.008789261734755402,0.0948640870690598,1.124167105001361
8.61,-74.08076725248186,0.008764847546651763,0.09468076120310605,1.1243504728838398
8.620000000000001,-74.07884139821451,0.008740502166017725,0.09449780508118429,1.1245334722868887
8.63,-74.0769152464169,0.008716225396946102,0.0943152179578019,1.1247161039536429
8.64,-74.07498879656548,0.008692017044097701,0.0941329990889727,1.124898368625736
8.65,-74.07306204813926,0.008667876912699811,0.09395114773221405,1.1250802670433038
8.66,-74.0711350006198,0.008643804808544719,0.09376966314654395,1.1252617999449859
8.67,-74.06920765349119,0.008619800537988206,0.09358854459247813,1.1254429680679299
8.68,-74.06728000624011,0.008595863907948064,0.09340779133202712,1.1256237721477933
8.69,-74.06535205835577,0.008571994725902619,0.0932274026286934,1.125804212918747
8.700000000000001,-74.0634238093299,0.00854819279988925,0.09304737774746842,1.125984291113478
8.71,-74.06149525865683,0.00852445793850295,0.09286771595482987,1.126164007463192
8.72,-74.05956640583338,0.008500789950894833,0.09268841651873866,1.1263433626976167
8.73,-74.05763725035894,0.008477188646770715,0.0925094787086361,1.1265223575450045
8.74,-74.0557077917354,0.008453653836389652,0.09233090179544111,1.1267009927321352
8.75,-74.05377802946727,0.008430185330562518,0.09215268505154726,1.1268792689843192
8.76,-74.05184796306149,0.008406782940650568,0.09197482775082004,1.1270571870253996
8.77,-74.04991759202761,0.00838344647856402,0.09179732916859396,1.127234747577756
8.78,-74.04798691587769,0.00836017575676064,0.09162018858166973,1.1274119513623067
8.790000000000001,-74.0460559341263,0.008336970588244336,0.09144340526831145,1.1275887990985116
8.8,-74.04412464629061,0.00831383078656377,0.09126697850824388,1.127765291504375
8.81,-74.04219305189025,0.008290756165810943,0.09109090758264948,1.1279414292964485
8.82,-74.0402611504474,0.008267746540619826,0.09091519177416578,1.128117213189834
8.83,-74.03832894148684,0.008244801726164978,0.09073983036688245,1.1282926438981857
8.84,-74.03639642453577,0.00822192153816018,0.09056482264633864,1.1284677221337138
8.85,-74.034463599124,0.008199105792857063,0.09039016789952017,1.1286424486071867
8.86,-74.03253046478387,0.00817635430704376,0.09021586541485675,1.128816824027934
8.870000000000001,-74.03059702105023,0.008153666898043546,0.09004191448221924,1.1289908491038485
8.88,-74.02866326746047,0.008131043383713524,0.08986831439291697,1.1291645245413908
8.89,-74.02672920355455,0.008108483582443248,0.08969506443969487,1.1293378510455898
8.9,-74.02479482886821,0.008085987313043727,0.08952216391664529,1.1295108293201286
8.91,-74.02286014279979,0.00806355439257103,0.08934961211750826,1.1296834600689702
8.92,-74.02092514482607,0.008041184639849267,0.08917740833841838,1.1298557439937302
8.93,-74.01898983448216,0.00801887787513968,0.08900555187764497,1.1300276817939245
8.94,-74.01705421130518,0.0079966339192211,0.08883404203487295,1.1301992741676592
8.950000000000001,-74.01511827483431,0.007974452593388491,0.08866287811120006,1.1303705218116316
8.96,-74.01318202461071,0.007952333719451537,0.08849205940913411,1.1305414254211337
8.97,-74.01124546017759,0.007930277119733174,0.08832158523259005,1.130711985690055
8.98,-74.00930858108015,0.007908282617068184,0.0881514548868873,1.1308822033108854
8.99,-74.00737138686561,0.007886350034801775,0.08798166767874692,1.1310520789747176
9.0,-74.00543387708318,0.007864479196788156,0.08781222291628885,1.1312216133712503
9.01,-74.00349605128405,0.007842669927389136,0.08764311990902915,1.1313908071887901
9.02,-74.0015579090214,0.007820922051472718,0.08747435796787724,1.1315596611142558
9.03,-73.99961944985039,0.0077992353944117,0.08730593640513314,1.1317281758331794
9.040000000000001,-73.99768067332815,0.007777609782082283,0.08713785453448468,1.1318963520297098
9.05,-73.99574157901378,0.0077560450408627,0.08697011167100493,1.1320641903866158
9.06,-73.99380216646833,0.007734540997631812,0.08680270713114926,1.132231691585288
9.07,-73.9918624352548,0.007713097479767755,0.08663564023275272,1.1323988563057417
9.08,-73.98992238493817,0.007691714315146562,0.08646891029502732,1.1325656852266206
9.09,-73.98798201508534,0.007670391332140808,0.0863025166385593,1.1327321790251978
9.1,-73.98604132526512,0.007649128359618251,0.08613645858530646,1.13289833837738
9.11,-73.98410031504831,0.007627925226940482,0.08597073545859543,1.1330641639577095
9.120000000000001,-73.9821589840076,0.007606781763961581,0.08580534658311897,1.1332296564393667
9.13,-73.98021733171761,0.0075856978010267915,0.0856402912849334,1.1333948164941734
9.14,-73.97827535775488,0.0075646731689711704,0.08547556889145579,1.133559644792595
9.15,-73.97633306169786,0.007543707699118271,0.0853111787314613,1.1337241420037432
9.16,-73.97439044312692,0.007522801223278828,0.0851471201350806,1.1338883087953786
9.17,-73.9724475016243,0.007501953573749435,0.08498339243379721,1.134052145833914
9.18,-73.97050423677419,0.007481164583311245,0.08481999496044479,1.1342156537844157
9.19,-73.96856064816261,0.007460434085228662,0.08465692704920454,1.1343788333106075
9.200000000000001,-73.96661673537754,0.007439761913248048,0.08449418803560253,1.134541685074873
9.21,-73.9646724980088,0.007419147901596442,0.08433177725650721,1.1347042097382574
9.22,-73.9627279356481,0.007398591884980257,0.0841696940501266,1.1348664079604707
9.23,-73.96078304788904,0.007378093698584019,0.08400793775600579,1.1350282803998908
9.24,-73.95883783432708,0.007357653178069089,0.08384650771502432,1.1351898277135652
9.25,-73.95689229455957,0.007337270159572393,0.08368540326939358,1.1353510505572142
9.26,-73.9549464281857,0.007316944479705173,0.08352462376265424,1.1355119495852328
9.27,-73.95300023480655,0.007296675975551722,0.0833641685396736,1.1356725254506947
9.28,-73.95105371402504,0.007276464484668143,0.08320403694664309,1.1358327788053528
9.290000000000001,-73.94910686544597,0.007256309845081101,0.08304422833107566,1.1359927102996439
9.3,-73.94715968867597,0.0072362118952866,0.08288474204180331,1.1361523205826891
9.31,-73.94521218332352,0.007216170474248734,0.08272557742897432,1.1363116103022983
9.32,-73.94326434899898,0.007196185421398477,0.08256673384405096,1.1364705801049717
9.33,-73.94131618531452,0.007176256576632458,0.08240821063980673,1.1366292306359027
9.34,-73.93936769188419,0.007156383780311754,0.08225000717032402,1.1367875625389798
9.35,-73.93741886832383,0.0071365668732606795,0.0820921227909914,1.1369455764567902
9.36,-73.93546971425116,0.007116805696765589,0.08193455685850126,1.1371032730306212
9.370000000000001,-73.9335202292857,0.007097100092573678,0.08177730873084718,1.1372606529004634
9.38,-73.93157041304885,0.007077449902891808,0.08162037776732152,1.137417716705013
9.39,-73.9296202651638,0.007057854970385306,0.08146376332851285,1.1375744650816744
9.4,-73.92766978525559,0.007038315138176797,0.08130746477630346,1.1377308986665626
9.41,-73.92571897295106,0.007018830249845038,0.08115148147386693,1.1378870180945055
9.42,-73.92376782787892,0.006999400149423746,0.08099581278566562,1.1380428239990463
9.43,-73.92181634966965,0.0069800246814004435,0.08084045807744819,1.138198317012447
9.44,-73.9198645379556,0.006960703690715305,0.08068541671624714,1.1383534977656893
9.450000000000001,-73.91791239237092,0.0069414370227600065,0.08053068807037636,1.1385083668884781
9.46,-73.91595991255159,0.006922224523376603,0.08037627150942878,1.1386629250092437
9.47,-73.91400709813536,0.006903066038856364,0.08022216640427368,1.1388171727551437
9.48,-73.91205394876185,0.00688396141593867,0.08006837212705453,1.1389711107520668
9.49,-73.91010046407249,0.006864910501809878,0.07991488805118635,1.1391247396246336
9.5,-73.90814664371051,0.006845913144102207,0.07976171355135346,1.1392780599962002
9.51,-73.90619248730421,0.006826969190476777,0.07960884800317128,1.139431072489186
9.52,-73.90423799441099,0.00680807848723138,0.07945629078206115,1.1395837777261695
9.53,-73.90228316465944,0.006789240882829962,0.07930404126609765,1.139736176327118
9.540000000000001,-73.90032799769163,0.00677045622646893,0.07915209883484976,1.139888268910515
9.55,-73.89837249315123,0.006751724367778023,0.07900046286913813,1.1400400560935966
9.56,-73.89641665068339,0.00673304515681909,0.07884913275103234,1.140191538492354
9.57,-73.89446046993477,0.006714418444084891,0.0786981078638486,1.1403427167215356
9.58,-73.89250395055356,0.006695844080497897,0.07854738759214719,1.1404935913946503
9.59,-73.89054709218946,0.006677321917409091,0.0783969713217301,1.1406441631239688
9.6,-73.88858989449368,0.006658851806596783,0.07824685843963844,1.1407944325205273
9.61,-73.88663235711888,0.006640433600265416,0.07809704833415007,1.1409444001941287
9.620000000000001,-73.88467447971927,0.006622067151044389,0.07794754039477712,1.141094066753346
9.63,-73.8827162619505,0.00660375231198689,0.07779833401226365,1.1412434328055243
9.64,-73.88075770346975,0.0065854889365687085,0.07764942857858302,1.1413924989567832
9.65,-73.87879880393564,0.006567276878687077,0.07750082348693563,1.1415412658120196
9.66,-73.87683956300826,0.006549115992659513,0.07735251813174641,1.1416897339749095
9.67,-73.87487998034919,0.00653100613322266,0.07720451190866251,1.1418379040479107
9.68,-73.87292005562146,0.006512947155531134,0.07705680421455076,1.1419857766322659
9.69,-73.87095978848957,0.006494938915156381,0.07690939444749531,1.1421333523280037
9.700000000000001,-73.86899917861946,0.006476981268085528,0.07676228200679529,1.142280631733942
9.71,-73.86703822567853,0.006459074070720265,0.07661546629296241,1.1424276154476902
9.72,-73.8650769293356,0.006441217179875688,0.0764689467077185,1.1425743040656515
9.73,-73.86311528926099,0.006423410452779189,0.07632272265399317,1.142720698183025
9.74,-73.86115330512638,0.006405653747069329,0.0761767935359215,1.1428667983938083
9.75,-73.85919097660495,0.006387946920794723,0.07603115875884156,1.1430126052908005
9.76,-73.85722830337126,0.006370289832412927,0.07588581772929216,1.143158119465603
9.77,-73.85526528510132,0.00635268234078933,0.07574076985501044,1.1433033415086238
9.78,-73.85330192147256,0.006335124305196054,0.07559601454492952,1.143448272009078
9.790000000000001,-73.85133821216381,0.006317615585310853,0.07545155120917617,1.1435929115549912
9.8,-73.84937415685535,0.006300156041216032,0.07530737925906854,1.1437372607332017
9.81,-73.84740975522881,0.006282745533397343,0.0751634981071137,1.1438813201293627
9.82,-73.8454450069673,0.006265383922742912,0.0750199071670054,1.1440250903279443
9.83,-73.84347991175525,0.006248071070542163,0.07487660585362178,1.1441685719122365
9.84,-73.84151446927856,0.006230806838484742,0.07473359358302299,1.144311765464351
9.85,-73.83954867922449,0.00621359108865945,0.07459086977244894,1.1444546715652237
9.86,-73.83758254128169,0.006196423683553181,0.07444843384031696,1.1445972907946165
9.870000000000001,-73.8356160551402,0.00617930448604986,0.07430628520621954,1.1447396237311207
9.88,-73.83364922049148,0.006162233359429405,0.0741644232909221,1.1448816709521579
9.89,-73.83168203702833,0.0061452101673666595,0.07402284751636054,1.145023433033983
9.9,-73.82971450444492,0.006128234773930358,0.07388155730563917,1.1451649105516872
9.91,-73.82774662243686,0.006111307043582092,0.0737405520830283,1.1453061040791988
9.92,-73.82577839070106,0.006094426841175271,0.07359983127396204,1.1454470141892859
9.93,-73.82380980893585,0.006077594031954097,0.07345939430503606,1.1455876414535593
9.94,-73.8218408768409,0.00606080848155254,0.07331924060400528,1.1457279864424743
9.950000000000001,-73.81987159411725,0.006044070055993321,0.0731793695997817,1.1458680497253328
9.96,-73.81790196046731,0.006027378621686901,0.07303978072243215,1.146007831870286
9.97,-73.81593197559485,0.006010734045430465,0.072900473403176,1.146147333444336
9.98,-73.813961639205,0.005994136194406926,0.072761447074383,1.1462865550133379
9.99,-73.81199095100423,0.00597758493618392,0.07262270116957106,1.1464254971420034
