t,ATP,ADP,PCr,Cr,Pi,ATP_i,ADP_i,PCr_i,Cr_i,Pi_i
5.05,-27495.338020709896,37195.33994378689,-121.54632167561202,26121.546321675643,57781.27018117438,-27961.703801586613,37661.7057246636,-121.32758377417703,26121.327583774208,57987.92631989426
5.0600000000000005,-27607.24056345678,37307.24248653377,-121.67686444622109,26121.67686444625,57893.30488520802,-28073.645612088654,37773.64753516564,-121.45400004633599,26121.454000046368,58099.97512447478
5.07,-27719.147346901806,37419.149269978785,-121.80662558116846,26121.806625581197,58005.343038643456,-28185.591427289186,37885.59335036617,-121.57966422735412,26121.579664227385,58212.027297590736
5.08,-27831.05834421424,37531.06026729122,-121.93561207071527,26121.935612070745,58117.38462172377,-28297.541222372303,37997.543145449294,-121.70458307020735,26121.704583070237,58324.08282017672
5.09,-27942.9735288119,37642.97545188889,-122.06383082849243,26122.063830828523,58229.42961486074,-28409.494972726003,38109.49689580299,-121.82876324635781,26121.82876324639,58436.1416733282
5.1000000000000005,-28054.89287438689,37754.89479746388,-122.19128865594416,26122.191288655973,58341.477998643444,-28521.45265444673,38221.45457752371,-121.95221107045005,26121.952211070482,58548.20383830989
5.11,-28166.816354845756,37866.81827792274,-122.317992311042,26122.317992311073,58453.529753813425,-28633.41424334513,38333.41616642212,-122.0749330661842,26122.074933066215,58660.269296531806
5.12,-28278.74394434576,37978.745867422746,-122.44394846221232,26122.44394846224,58565.58486127879,-28745.379715647094,38445.38163872408,-122.19693556561575,26122.196935565647,58772.338029562925
5.13,-28390.675617272173,38090.67754034916,-122.56916369986446,26122.569163699896,58677.643302097946,-28857.349047800715,38557.350970877706,-122.31822482584536,26122.31822482587,58884.41001911575
5.14,-28502.611348350878,38202.613271427865,-122.69364448332225,26122.69364448335,58789.70505753597,-28969.322216384444,38669.32413946144,-122.4388071357709,26122.438807135797,58996.485247099066
5.15,-28614.551112411817,38314.5530354888,-122.81739725763671,26122.817397257666,58901.77010895118,-29081.299198327146,38781.30112140414,-122.55868856534661,26122.558688565372,59108.563695511846
5.16,-28726.4948845807,38426.496807657684,-122.94042836310938,26122.94042836314,59013.83843789098,-29193.27997075133,38893.28189382832,-122.67787514772179,26122.677875147747,59220.645346533
5.17,-28838.442640197394,38538.44456327438,-123.06274408317492,26123.062744083207,59125.91002605375,-29305.26451084168,39005.266433918674,-122.79637292198255,26122.79637292201,59332.73018248552
5.18,-28950.394354803077,38650.39627788006,-123.18435066423987,26123.18435066427,59237.98485528932,-29417.25279568598,39117.25471876298,-122.91418801496452,26122.914188014995,59444.818185836935
5.19,-29062.35000421697,38762.35192729395,-123.3052541968485,26123.30525419688,59350.06290759569,-29529.244803227666,39229.24672630467,-123.0313261511892,26123.031326151216,59556.90933919647
5.2,-29174.309564462943,38874.31148753993,-123.42546072930362,26123.425460729333,59462.14416512215,-29641.24051135503,39341.24243443203,-123.14779312142892,26123.147793121458,59669.0036253177
5.21,-29286.273011791032,38986.274934868015,-123.54497623446208,26123.54497623449,59574.228610168444,-29753.239898167463,39453.24182124447,-123.26359464577281,26123.263594645803,59781.10102709789
5.22,-29398.240322656435,39098.24224573342,-123.66380662641117,26123.663806626442,59686.31622517816,-29865.242941919736,39565.244864996734,-123.37873639567817,26123.37873639571,59893.2015275716
5.23,-29510.21147350197,39210.21339657896,-123.78195793369088,26123.781957933723,59798.40699267077,-29977.249620443734,39677.25154352073,-123.49322422302059,26123.49322422305,60005.30510984554
5.24,-29622.186441338272,39322.188364415255,-123.899435837328,26123.89943583736,59910.50089542288,-30089.25991269062,39789.26183576762,-123.60706354924048,26123.60706354927,60117.41175727242
5.25,-29734.16520326514,39434.16712634212,-124.01624605195117,26124.016246051982,60022.59791631878,-30201.27379745861,39901.27572053561,-123.72025986928818,26123.72025986932,60229.521453307556
5.26,-29846.14773660268,39546.14965967967,-124.13239422137742,26124.132394221408,60134.6980383913,-30313.29125374149,40013.293176818486,-123.83281861355903,26123.832818613588,60341.634181548114
5.2700000000000005,-29958.13401889132,39658.13594196831,-124.24788591861221,26124.247885918645,60246.80124482188,-30425.31226072864,40125.31418380563,-123.94474514789329,26123.944745147925,60453.74992573314
5.28,-30070.12402746533,39770.125950542315,-124.36272683767179,26124.362726837702,60358.90751871076,-30537.336797689688,40237.33872076668,-124.05604473163476,26124.056044731664,60565.86866952822
5.29,-30182.117740374822,39882.11966345181,-124.47692237885627,26124.476922378886,60471.01684357377,-30649.36484422387,40349.36676730086,-124.16672260830967,26124.16672260834,60677.99039699103
5.3,-30294.1151357632,39994.117058840195,-124.5904779287868,26124.590477928818,60583.129203006916,-30761.396380091654,40461.39830316864,-124.27678394439732,26124.276783944428,60790.11509225699
5.3100000000000005,-30406.11619195001,40106.118115027,-124.70339882314514,26124.703398823174,60695.24458073095,-30873.431385237156,40573.43330831415,-124.38623383747698,26124.386233837507,60902.24273958107
5.32,-30518.120887465037,40218.12281054203,-124.81569033130422,26124.815690331336,60807.36296060983,-30985.469839797348,40685.47176287434,-124.49507731958832,26124.49507731962,61014.37332335506
5.33,-30630.129200675492,40330.131123752486,-124.92735778834643,26124.927357788376,60919.48432641284,-31097.51172370333,40797.51364678032,-124.60331956799497,26124.60331956803,61126.50682788333
5.34,-30742.14111042484,40442.14303350183,-125.03840636888141,26125.038406368913,61031.60866222211,-31209.55701736349,40909.558940440475,-124.71096554409084,26124.710965544124,61238.643237767006
5.3500000000000005,-30854.156595879416,40554.15851895641,-125.14884114136262,26125.148841141392,61143.73595233478,-31321.605701499488,41021.60762457647,-124.81802008011499,26124.81802008015,61350.78253781174
5.36,-30966.175636290354,40666.177559367345,-125.25866715235263,26125.258667152382,61255.866181111116,-31433.65775689165,41133.65967996864,-124.9244880136788,26124.924488013712,61462.924712884495
5.37,-31078.19821110711,40778.200134184095,-125.36788938634803,26125.36788938638,61367.99933304697,-31545.713164500405,41245.71508757739,-125.03037412362777,26125.030374123664,61575.0697479819
5.38,-31190.22429972338,40890.22622280037,-125.47651285703955,26125.47651285707,61480.13539261032,-31657.771905218273,41357.773828295256,-125.13568321541378,26125.13568321545,61687.217628075035
5.39,-31302.25388170884,41002.25580478583,-125.58454252407283,26125.584542524102,61592.27434439028,-31769.83396009604,41469.83588317302,-125.24042004322607,26125.24042004326,61799.368338250955
5.4,-31414.28693717892,41114.28886025591,-125.69198316022549,26125.691983160257,61704.41617333506,-31881.899310703655,41581.90123378064,-125.34458918573758,26125.344589185774,61911.52186393849
5.41,-31526.32344625684,41226.325369333834,-125.79883954463412,26125.798839544666,61816.560864405845,-31993.9679386052,41693.969861682184,-125.44819522686566,26125.448195226898,62023.67819057975
5.42,-31638.363389251965,41338.365312328955,-125.90511639874752,26125.90511639878,61928.70840269154,-32106.03982553294,41806.041748609925,-125.55124269585745,26125.55124269589,62135.837303739
5.43,-31750.406746530676,41450.40866960766,-126.01081843194216,26126.010818431972,62040.85877332608,-32218.114953285538,41918.11687636253,-125.65373610019442,26125.653736100223,62247.99918902428
5.44,-31862.453498394723,41562.45542147171,-126.11595038450443,26126.115950384537,62153.01196141051,-32330.193303632175,42030.19522670917,-125.75567995659775,26125.755679956626,62360.163832013466
5.45,-31974.503625825822,41674.50554890281,-126.22051676453296,26126.220516764566,62265.16795248987,-32442.27485889947,42142.27678197646,-125.85707860124283,26125.85707860127,62472.33121870659
5.46,-32086.557109772075,41786.55903284906,-126.32452210008609,26126.324522100116,62377.3267320962,-32554.35960140901,42254.361524486005,-125.95793637164576,26125.957936371673,62584.50133509238
5.47,-32198.613931356675,41898.615854433665,-126.42797086542605,26126.427970865458,62489.48828588214,-32666.447513641862,42366.44943671886,-126.05825755345963,26126.05825755349,62696.67416727502
5.48,-32310.67407184039,42010.67599491738,-126.53086749534164,26126.530867495374,62601.65259959788,-32778.53857819904,42478.54050127603,-126.15804639900844,26126.158046399036,62808.849701452295
5.49,-32422.737512242704,42122.739435319694,-126.63321652960072,26126.633216529634,62713.8196588575,-32890.632777402614,42590.6347004796,-126.25730731421305,26126.25730731424,62921.02792369452
5.5,-32534.804234355994,42234.806157432984,-126.73502222621954,26126.735022226254,62825.98944976434,-33002.73009436357,42702.732017440554,-126.35604435814994,26126.35604435818,63033.20882053625
5.51,-32646.87421990793,42346.876142984926,-126.8362888808632,26126.8362888809,62938.16195839452,-33114.83051209991,42814.83243517689,-126.45426165636506,26126.454261656396,63145.39237848762
5.5200000000000005,-32758.94745079111,42458.9493738681,-126.93702073929272,26126.937020739326,63050.33717093855,-33226.934013778344,42926.93593685533,-126.55196328757778,26126.55196328761,63257.57858416829
5.53,-32871.02390906298,42571.02583213997,-127.0372219973652,26127.037221997398,63162.51507370123,-33339.04058271432,43039.0425057913,-126.64915328368093,26126.649153283714,63369.767424307414
5.54,-32983.10357655707,42683.10549963406,-127.13689693662303,26127.13689693666,63274.69565285259,-33451.15020213129,43151.152125208275,-126.74583568327036,26126.7458356833,63481.9588855079
5.55,-33095.18643572514,42795.18835880213,-127.23604963063009,26127.236049630665,63386.87889496751,-33563.2628556821,43263.26477875908,-126.84201441570886,26126.842014415743,63594.152954757075
5.5600000000000005,-33207.27246906606,42907.27439214305,-127.3346841441202,26127.334684144156,63499.06478665976,-33675.37852709543,43375.380450172415,-126.93769337974838,26126.93769337978,63706.349619080356
5.57,-33319.36165920406,43019.363582281054,-127.43280450570172,26127.432804505737,63611.25331463212,-33787.49720022421,43487.49912330119,-127.03287643275394,26127.032876432786,63818.54886558871
5.58,-33431.45398891919,43131.45591199618,-127.53041469725206,26127.53041469729,63723.44446569593,-33899.61885906447,43599.62078214146,-127.12756738651673,26127.12756738655,63930.75068149713
5.59,-33543.54944081756,43243.55136389454,-127.62751878231069,26127.62751878235,63835.63822656798,-34011.74348732574,43711.74541040273,-127.22177022415852,26127.22177022419,64042.95505393254
5.6000000000000005,-33655.64799792526,43355.649921002245,-127.72412067481467,26127.72412067485,63947.83458423629,-34123.87106920486,43823.87299228186,-127.31548870943855,26127.31548870947,64155.161970279776
5.61,-33767.7496435139,43467.75156659088,-127.8202242070411,26127.820224207077,64060.03352585263,-34236.001589158666,43936.00351223566,-127.40872650153392,26127.40872650157,64267.371418079885
5.62,-33879.85436090032,43579.8562839773,-127.91583320757938,26127.915833207615,64172.23503860925,-34348.13503164305,44048.136954720045,-127.50148728676432,26127.501487286798,64379.58338491355
5.63,-33991.962133549205,43691.96405662619,-128.01095146139488,26128.01095146143,64284.43910980201,-34460.27138124663,44160.27330432363,-127.59377471112438,26127.59377471116,64491.797858460835
5.64,-34104.07294507306,43804.07486815004,-128.10558270982887,26128.105582709864,64396.64572683038,-34572.41062269074,44272.41254576773,-127.6855923802836,26127.68559238032,64604.01482650113
5.65,-34216.18677875697,43916.18870183396,-128.19973077578047,26128.199730775817,64508.85487685947,-34684.552740835716,44384.554663912706,-127.77694367325225,26127.77694367329,64716.23427658853
5.66,-34328.30361865885,44028.30554173584,-128.29339927388935,26128.293399273927,64621.066547602466,-34796.69772066629,44496.69964374328,-127.86783217377635,26127.86783217381,64828.45619680347
5.67,-34440.423448772744,44140.425371849735,-128.38659183092994,26128.386591830968,64733.28072672567,-34908.845547302735,44608.847470379726,-127.95826134227934,26127.958261342315,64940.68057518113
5.68,-34552.54625321511,44252.5481762921,-128.4793120367516,26128.47931203679,64845.497401980916,-35020.996205998366,44720.99812907536,-128.04823458888814,26128.048234588925,65052.90739983868
5.69,-34664.67201624233,44364.67393931932,-128.57156343965633,26128.571563439695,64957.716561218025,-35133.149682139316,44833.151605216306,-128.1377552803132,26128.13775528035,65165.13665898728
5.7,-34776.80072224229,44476.80264531928,-128.66334955083082,26128.66334955087,65069.93819237912,-35245.30596109106,44945.30788416805,-128.22682686708904,26128.226826867125,65277.36834092638
5.71,-34888.93235557864,44588.93427865563,-128.75467392842395,26128.75467392846,65182.16228340081,-35357.465026190745,45057.466949267735,-128.3154544847371,26128.315454484775,65389.60243395078
5.72,-35001.06690064773,44701.06882372472,-128.84554015341098,26128.845540153445,65294.38882230608,-35469.62686549485,45169.62878857184,-128.40363902740998,26128.403639027445,65501.83892646321
5.73,-35113.204342113306,44813.206265190296,-128.93595164285335,26128.93595164289,65406.617797251056,-35581.791464283015,45281.793387360005,-128.49138461395907,26128.491384613993,65614.07780695842
5.74,-35225.34466482691,44925.3465879039,-129.02591176428913,26129.02591176432,65518.849196494935,-35693.95880811887,45393.96073119586,-128.578694756088,26128.57869475612,65726.31906403028
5.75,-35337.48785373987,45037.48977681686,-129.11542387572746,26129.115423875763,65631.08300838276,-35806.12888306241,45506.1308061394,-128.6655725127832,26128.66557251282,65838.56268636952
5.76,-35449.63389392935,45149.63581700634,-129.20449129987844,26129.20449129991,65743.31922134278,-35918.30167521753,45618.30359829452,-128.7520208919875,26128.75202089202,65950.80866274716
5.7700000000000005,-35561.78277054511,45261.7846936221,-129.2931173344755,26129.293117334506,65855.55782386928,-36030.47717060456,45730.47909368155,-128.83804326520027,26128.838043265234,66063.0569819937
5.78,-35673.93446887718,45373.93639195417,-129.38130524111602,26129.381305241146,65967.79880455676,-36142.655355547184,45842.657278624174,-128.9236427497402,26128.923642749774,66175.30763303557
5.79,-35786.088974295046,45486.090897372036,-129.4690582590463,26129.469058259077,66080.04215205432,-36254.836216414136,45954.83813949113,-129.0088224407966,26129.00882244083,66287.56060485264
5.8,-35898.24627241469,45598.24819549168,-129.55637956237092,26129.5563795624,66192.287855191,-36367.01973978085,46067.02166285785,-129.09358538473572,26129.09358538477,66399.8158865989
5.8100000000000005,-36010.40634900153,45710.40827207852,-129.64327228751262,26129.643272287543,66304.53590290571,-36479.2059123233,46179.20783540029,-129.17793461195006,26129.17793461198,66512.07346753568
5.82,-36122.56918941646,45822.57111249345,-129.7297396754602,26129.72973967549,66416.78628384204,-36591.39472040803,46291.39664348502,-129.26187322985763,26129.261873229887,66624.33333663695
5.83,-36234.7347796359,45934.73670271289,-129.81578479768217,26129.815784797713,66529.03898708535,-36703.58615094144,46403.58807401843,-129.34540418117604,26129.345404181204,66736.5954833017
5.84,-36346.90310587358,46046.90502895057,-129.90141065900784,26129.90141065904,66641.29400189049,-36815.78019104604,46515.78211412303,-129.42853033979068,26129.42853033982,66848.8598970913
5.8500000000000005,-36459.074153621594,46159.076076698584,-129.98662046690836,26129.986620466938,66753.55131699708,-36927.9768271871,46627.97875026409,-129.5112547888975,26129.511254788926,66961.12656707337
5.86,-36571.247909316655,46271.249832393645,-130.07141715981183,26130.071417159845,66865.81092181681,-37040.1760466962,46740.1779697732,-129.59358034778447,26129.593580347813,67073.39548296019
5.87,-36683.42435945829,46383.42628253528,-130.15580365816697,26130.1558036582,66978.072805806,-37152.37783696268,46852.37976003967,-129.6755098184893,26129.67550981852,67185.66663450687
5.88,-36795.60348982805,46495.60541290504,-130.23978308810487,26130.239783088135,67090.33695791091,-37264.582184715524,46964.584107792514,-129.7570462003891,26129.75704620042,67297.94001097906
5.89,-36907.78528741681,46607.7872104938,-130.32335823503084,26130.323358235062,67202.60336794207,-37376.789077773305,47076.791000850295,-129.83819218277048,26129.8381921828,67410.21560247375
5.9,-37019.96973856034,46719.97166163733,-130.4065320679001,26130.406532067933,67314.87202524085,-37488.99850336844,47189.00042644544,-129.91895061887948,26129.91895061891,67522.49339863633
5.91,-37132.15682972256,46832.15875279955,-130.48930751974945,26130.48930751978,67427.14291924045,-37601.21044884804,47301.21237192503,-129.99932432987734,26129.99932432991,67634.77338920053
5.92,-37244.34654819516,46944.34847127215,-130.57168729908307,26130.571687299114,67539.41603997437,-37713.42490232432,47413.4268254013,-130.07931591529896,26130.079315915333,67747.05556447837
5.93,-37356.53888071617,47056.54080379316,-130.65367426452505,26130.65367426456,67651.69137707452,-37825.64185139753,47525.643774474505,-130.15892812303895,26130.15892812307,67859.33991439501
5.94,-37468.73381388558,47168.73573696257,-130.7352713115306,26130.73527131156,67763.96892007203,-37937.86128353822,47637.863206615206,-130.23816373919394,26130.238163739225,67971.6264287785
5.95,-37580.93133471348,47280.93325779047,-130.81648122291406,26130.816481222948,67876.2486587941,-38050.083186591524,47750.08510966851,-130.31702544272204,26130.317025442753,68083.91509774202
5.96,-37693.131430357134,47393.133353434125,-130.89730674043525,26130.897306740466,67988.53058317344,-38162.30754853627,47862.30947161325,-130.39551587421977,26130.395515874246,68196.20591150026
5.97,-37805.334088047864,47505.336011124855,-130.97775057178973,26130.97775057182,68100.8146831849,-38274.534357516066,47974.53628059304,-130.4736375678339,26130.473637567862,68308.49886030114
5.98,-37917.53929525827,47617.54121833526,-131.05781537459742,26131.05781537463,68213.10094899064,-38386.763601768056,48086.76552484503,-130.55139310721748,26130.551393107246,68420.79393458222
5.99,-38029.74703957273,47729.74896264972,-131.13750376880233,26131.137503768834,68325.38937082766,-38498.99526967805,48198.99719275503,-130.62878500475247,26130.62878500478,68533.09112484952
6.0,-38141.95730872154,47841.95923179853,-131.21681833340983,26131.21681833344,68437.67993903747,-38611.229349766116,48311.23127284309,-130.70581573332987,26130.70581573336,68645.39042170947
6.01,-38254.17009027718,47954.17201335417,-131.29576170609093,26131.295761706122,68549.97264386209,-38723.46583037366,48423.46775345064,-130.78248784920984,26130.78248784924,68757.69181567723
6.0200000000000005,-38366.38537136713,48066.38729444412,-131.37433667739973,26131.37433667743,68662.26747525124,-38835.70469936757,48535.70662244455,-130.85880410823694,26130.85880410827,68869.99529699545
6.03,-38478.60314034523,48178.60506342222,-131.45254564252642,26131.452545642554,68774.56442398466,-38947.945945862026,48647.947868939016,-130.93476678958822,26130.934766789618,68982.300856689
6.04,-38590.823385230746,48290.825308307736,-131.53039111332026,26131.53039111335,68886.8634806239,-39060.18955861046,48760.19148168745,-131.0103783273436,26131.010378327373,69094.60848558
6.05,-38703.046094155616,48403.048017232606,-131.60787557158616,26131.607875571615,68999.16463581272,-39172.43552646628,48872.43744954327,-131.08564112953,26131.08564112956,69206.91817456989
6.0600000000000005,-38815.27125485973,48515.27317793672,-131.6850016245823,26131.685001624614,69111.46787993133,-39284.683838016295,48984.68576109328,-131.16055765058167,26131.160557650608,69319.22991430284
6.07,-38927.49885535334,48627.50077843033,-131.76177180091895,26131.76177180095,69223.77320355014,-39396.934482061806,49096.93640513879,-131.2351302962312,26131.235130296256,69431.54369560764
6.08,-39039.7288841197,48739.73080719669,-131.8381884881614,26131.838188488193,69336.08059756849,-39509.187447765864,49209.18937084285,-131.30936139443298,26131.30936139446,69543.85950963294
6.09,-39151.96132950862,48851.96325258561,-131.9142541196487,26131.914254119678,69448.39005279932,-39621.442724212706,49321.44464728969,-131.3832532824188,26131.383253282445,69656.17734744254
6.1000000000000005,-39264.19617995715,48964.19810303414,-131.98997110650103,26131.98997110653,69560.70156012036,-39733.700300568125,49433.702223645116,-131.45680827501417,26131.45680827504,69768.4972001628
6.11,-39376.433423769675,49076.43534684667,-132.06534186040068,26132.06534186043,69673.01511028073,-39845.960165927645,49545.962089004635,-131.5300286685204,26131.53002866855,69880.81905878855
6.12,-39488.67304957964,49188.674972656634,-132.14036874576482,26132.140368745793,69785.33069430687,-39958.22230963521,49658.2242327122,-131.60291673256424,26131.602916732594,69993.1429145903
6.13,-39600.91504604495,49300.91696912195,-132.21505411129695,26132.215054111326,69897.64830323482,-40070.486721072935,49770.488644149926,-131.67547471547465,26131.675474715503,70105.46875884567
6.140000000000001,-39713.159401888246,49413.161324965244,-132.2894002858169,26132.289400285845,70009.96792814555,-40182.753389688914,49882.755312765905,-131.74770484357217,26131.7477048436,70217.7965828749
6.15,-39825.40610591698,49525.40802899398,-132.36340956996276,26132.363409569993,70122.2895601751,-40295.02230496838,49995.024228045375,-131.81960934173492,26131.81960934177,70330.1263780525
6.16,-39937.65514703396,49637.65707011096,-132.43708422008183,26132.43708422011,70234.61319050568,-40407.29345633763,50107.29537941462,-131.89119048383702,26131.891190483868,70442.45813580189
6.17,-40049.90651419234,49749.90843726934,-132.51042651754108,26132.510426517572,70346.93881040445,-40519.566833577606,50219.568756654604,-131.96245037573627,26131.96245037577,70554.79184761869
6.18,-40162.16019643932,49862.16211951632,-132.58343870142218,26132.58343870145,70459.26641118577,-40631.84242642226,50331.84434949926,-132.03339116600708,26132.033391166042,70667.12750504809
6.19,-40274.41618290281,49974.41810597981,-132.6561229890079,26132.656122989036,70571.59598422273,-40744.1202246808,50444.1221477578,-132.10401498179715,26132.10401498183,70779.46509969176
6.2,-40386.67446279141,50086.676385868406,-132.72848157578204,26132.72848157581,70683.9275209471,-40856.400218237664,50556.40214131466,-132.17432392882762,26132.174323928863,70891.80462320779
6.21,-40498.9350253945,50198.9369484715,-132.80051663542955,26132.80051663546,70796.26101284938,-40968.68239705257,50668.68432012958,-132.24432009139292,26132.244320091424,71004.14606731075
6.22,-40611.197860082175,50311.19978315917,-132.87223031983643,26132.872230319867,70908.59645147879,-41080.9667511605,50780.968674237505,-132.31400553236085,26132.314005532393,71116.48942377167
6.23,-40723.46295618396,50423.464879260966,-132.9436248103095,26132.94362481034,71020.9338283695,-41193.25327045974,50893.255193536745,-132.3833823994939,26132.383382399526,71228.83468435667
6.24,-40835.73030314854,50535.73222622555,-133.0147022501285,26133.01470225016,71133.27313513774,-41305.541944990975,51005.54386806798,-132.4524527854418,26132.452452785474,71341.18184090775
6.25,-40947.999890656916,50648.00181373392,-133.08546469676108,26133.085464696793,71245.61436355065,-41417.83276513504,51117.834688212046,-132.5212186285495,26132.521218628583,71453.5308854001
6.26,-41060.2717083769,50760.27363145391,-133.15591422552765,26133.155914225557,71357.95750537695,-41530.125721183955,51230.12764426096,-132.589681928044,26132.589681928075,71565.88180981786
6.2700000000000005,-41172.545746055206,50872.54766913221,-133.22605289073425,26133.226052890765,71470.302552443,-41642.42080350174,51342.42272657874,-132.65784466335427,26132.657844663387,71678.23460620065
6.28,-41284.821993517384,50984.82391659439,-133.2958827256726,26133.295882725703,71582.64949663264,-41754.7180025244,51454.71992560141,-132.7257087941111,26132.725708794143,71790.58926664366
6.29,-41397.100440667884,51097.10236374489,-133.36540574262006,26133.36540574265,71694.9983298874,-41867.01730876001,51567.01923183702,-132.79327626014725,26132.793276260178,71902.94578329755
6.3,-41509.38107749,51209.383000567,-133.43462393283951,26133.43462393287,71807.34904420632,-41979.31871278862,51679.32063586562,-132.86054898149737,26132.860548981527,72015.30414836854
6.3100000000000005,-41621.66389348479,51321.66581656179,-133.50353948859453,26133.503539488625,71919.70163131013,-42091.622204795654,51791.62412787265,-132.9275290468294,26132.92752904686,72127.66435380164
6.32,-41733.94887893313,51433.950802010135,-133.57215430378025,26133.57215430381,72032.05608339676,-42203.92777562149,51903.929698698485,-132.99421828961374,26132.994218289645,72240.02639199301
6.33,-41846.23602409085,51546.23794716786,-133.6404702924136,26133.640470292445,72144.41239265952,-42316.23541609206,52016.23733916905,-133.06061855843626,26133.060618558466,72352.39025533572
6.34,-41958.52531918735,51658.527242264354,-133.70848938915702,26133.708489389188,72256.77055128622,-42428.545117017755,52128.54704009475,-133.12673171744282,26133.12673171747,72464.75593621883
6.3500000000000005,-42070.81675452588,51770.81867760288,-133.77621350964017,26133.77621350967,72369.13055151931,-42540.856869276824,52240.85879235382,-133.19255961266313,26133.192559612693,72577.1234270842
6.36,-42183.11032048352,51883.11224356053,-133.84364455045997,26133.84364455049,72481.49238565576,-42653.17066381531,52353.17258689231,-133.25810407201058,26133.25810407204,72689.49272042626
6.37,-42295.40600751127,51995.40793058828,-133.91078438918046,26133.91078438921,72593.85604604715,-42765.486491647156,52465.48841472416,-133.32336690528234,26133.32336690531,72801.86380879224
6.38,-42407.70380605199,52107.705729129,-133.97763491140296,26133.977634911436,72706.22152504537,-42877.80434378595,52577.80626686296,-133.38834992721806,26133.38834992724,72914.23668472978
6.390000000000001,-42520.00370601222,52220.005629089224,-134.04419818522018,26134.044198185253,72818.58881465257,-42990.12421080562,52690.12613388263,-133.45305510610407,26133.45305510613,73026.6113404504
6.4,-42632.30569845201,52332.30762152901,-134.11047590311466,26134.110475903148,72930.95790764081,-43102.446084245916,52802.44800732293,-133.5174840883698,26133.517484088396,73138.98776890629
6.41,-42744.609774042874,52444.61169711988,-134.17646989126158,26134.176469891292,73043.32879653038,-43214.76995532984,52914.77187840685,-133.5816386324233,26133.581638632448,73251.36596280766
6.42,-42856.91592352448,52556.917846601486,-134.2421819586831,26134.242181958714,73155.70147389235,-43327.09581534349,53027.0977384205,-133.6455204801577,26133.645520480182,73363.74591491382
6.43,-42969.22413770467,52669.22606078167,-134.3076138972482,26134.30761389728,73268.0759323486,-43439.42365563609,53139.425578713104,-133.70913135695088,26133.709131356976,73476.12761803309
6.44,-43081.534407459454,52781.53633053646,-134.3727674816729,26134.372767481706,73380.45216457188,-43551.75346761998,53251.755390696984,-133.77247297166576,26133.772472971694,73588.5110650229
6.45,-43193.846723733,52893.84864681,-134.43764446952008,26134.43764446955,73492.83016328566,-43664.085242770554,53364.087165847566,-133.83554701665017,26133.83554701668,73700.89624878974
6.46,-43306.16107728211,53006.16300035911,-134.50224666596833,26134.502246665998,73605.20992107484,-43776.41897240861,53476.420895485615,-133.89835521941245,26133.89835521944,73813.28316210702
6.47,-43418.47745889527,53118.479381972276,-134.56657586828413,26134.566575868314,73717.59143054807,-43888.75464788692,53588.756570963924,-133.96089929831894,26133.96089929835,73925.67179777121
6.48,-43530.79585992911,53230.79778300611,-134.63063372987568,26134.630633729907,73829.97468473545,-44001.09226104747,53701.09418412448,-134.02318085412912,26134.02318085416,74038.06214898419
6.49,-43643.11627153678,53343.11819461379,-134.69442195582974,26134.69442195586,73942.35967651651,-44113.431803563864,53813.43372664087,-134.08520152600474,26134.085201526035,74150.4542088033
6.5,-43755.43868493495,53455.44060801195,-134.757942235278,26134.75794223531,74054.74639881814,-44225.77326716881,53925.77519024582,-134.14696293754827,26134.14696293758,74262.84797033164
6.51,-43867.76309140367,53567.765014480676,-134.82119624139705,26134.821196241428,74167.1348446145,-44338.11664365412,54038.11856673112,-134.2084666968029,26134.208466696833,74375.24342671793
6.5200000000000005,-43980.08948228648,53680.091405363484,-134.8841856314084,26134.88418563144,74279.52500692708,-44450.46192487066,54150.46384794766,-134.26971439625257,26134.269714396283,74487.64057115668
6.53,-44092.41784899031,53792.41977206732,-134.9469120465784,26134.94691204661,74391.91687882468,-44562.809102728366,54262.81102580537,-134.3307076128219,26134.33070761285,74600.039396888
6.54,-44204.748182569616,53904.75010564662,-135.0093772349529,26135.009377234983,74504.31045312845,-44675.15816871438,54375.16009179139,-134.39144808707292,26134.391448087103,74712.43989691511
6.55,-44317.08047459192,54017.08239766893,-135.07158279595052,26135.07158279598,74616.7057230257,-44787.50911489584,54487.51103797285,-134.4519373503025,26134.45193735033,74824.84206459242
6.5600000000000005,-44429.414716718966,54129.41663979597,-135.13353030395675,26135.13353030399,74729.10268177283,-44899.86193343463,54599.863856511634,-134.51217690499405,26134.512176905024,74937.24589334101
6.57,-44541.750900553765,54241.75282363077,-135.19522135344337,26135.195221353475,74841.50132258692,-45012.216616410165,54712.21853948717,-134.57216829069336,26134.572168290724,75049.65137654456
6.58,-44654.08901775861,54354.09094083562,-135.25665752416302,26135.256657524194,74953.90163872943,-45124.573155956125,54824.57507903314,-134.6319130331914,26134.63191303322,75162.05850762968
6.59,-44766.42906005504,54466.43098313204,-135.317840381149,26135.31784038118,75066.30362350613,-45236.93154426041,54936.93346733742,-134.6914126445243,26134.69141264455,75274.4672800658
6.6000000000000005,-44878.771019223845,54578.77294230085,-135.37877147471556,26135.378771474745,75178.70727026716,-45349.291773565164,55049.29369664217,-134.75066862297336,26134.750668623,75386.87768736521
6.61,-44991.114887086755,54691.11681016376,-135.43945234563532,26135.439452345665,75291.112572394,-45461.6538361556,55161.6557592326,-134.809682454321,26134.80968245435,75499.28972307067
