t,Fe3,Fe3_Arg,Fe3_NO,Fe2_NO,Fe2,Fe2_Arg,Fe3_O2_Arg,Fe3_NOHA,Fe2_NOHA,NOHA,Fe3_O2_NOHA,NO,citrulline,NO3
4.96,0.00042692859588537444,0.010384437114535098,0.0032535565828823703,0.09218529715660588,1.936554961444729e-05,0.0005903029753985196,0.0012834834961752979,0.010975849033238434,0.0025613788391990106,0.47329060180409244,0.005028798852349359,1.8088525663424748,2.7550668592642893,0.8507754391823279
4.97,0.00042579512099529226,0.010356866765333435,0.0032449195781754886,0.0919405097624929,1.9314134891683057e-05,0.0005887357386906412,0.0012800758845154902,0.010946708232577184,0.002554579330617005,0.4736270461948101,0.005015449256877002,1.8101490116642092,2.757030508751544,0.8516960677466683
4.98,0.00042466465731545505,0.010329369661039383,0.0032363055134336585,0.09169637287716757,1.9262856758939638e-05,0.0005871726655969327,0.0012766773257279875,0.010917644850659887,0.0025477978814709063,0.4739625965929604,0.005002135117845094,1.811442015386517,2.758988945462343,0.8526142516852266
4.99,0.000423537196833702,0.010301945606744675,0.003227714327626763,0.09145288476959529,1.921171485276808e-05,0.0005856137450376666,0.0012732877957221604,0.010888658681432456,0.0025410344437169804,0.47429725537748485,0.0049888563409288865,1.8127315866502025,2.7609421832415917,0.8535299974941689
5.0,0.00042241273155878224,0.010274594408048164,0.0032191459598814353,0.09121004371337124,1.9160708810666926e-05,0.0005840589659619312,0.0012699072704700208,0.010859749519373652,0.002534288969435122,0.4746310249210188,0.004975612832046387,1.8140177345719308,2.7628902358976286,0.8544433116524468
5.01,0.00042129125352028025,0.010247315871053956,0.0032106003494804217,0.09096784798670733,1.9109838271078792e-05,0.0005825083173475251,0.0012665357260059906,0.01083091715949303,0.002527561410828362,0.47496390758991086,0.0049624044973573846,1.8153004682443017,2.764833117202338,0.8553542006218504
5.0200000000000005,0.00042017275476854076,0.01022010980236954,0.0032020774358619422,0.09072629587241893,1.9059102873386925e-05,0.0005809617882008496,0.0012631731384266695,0.010802161397328858,0.002520851720222371,0.47529590574424263,0.0049492312432624815,1.8165797967359245,2.7667708408912635,0.85626267084706
5.03,0.00041905722737459395,0.010192976009103925,0.003193577158619053,0.09048538565791187,1.9008502257911786e-05,0.000579419367556803,0.0012598194838906028,0.010773482028946057,0.002514159850064964,0.47562702173784827,0.0049360929764021184,1.8178557290914918,2.768703420663718,0.8571687287556974
5.04,0.00041794466343008,0.010165914298865753,0.003185099457499002,0.09024511563516908,1.89580360659076e-05,0.0005778810444786733,0.001256474738618048,0.01074487885093411,0.0025074857529256015,0.4759572579183343,0.004922989603655597,1.8191282743318553,2.7706308701829006,0.858072380758379
5.05,0.00041683505504717423,0.010138924479761443,0.0031766442724025933,0.09000548410073761,1.890770393955892e-05,0.0005763468080580313,0.0012531388788907445,0.010716351660405004,0.0025008293814948964,0.476286616627099,0.004909921032140113,1.8203974414540998,2.7725532030760056,0.8589736332487675
5.0600000000000005,0.00041572839435851213,0.01011200636039331,0.0031682115433835454,0.08976648935571528,1.885750552197721e-05,0.0005748166474146249,0.0012498118810516789,0.010687900254991153,0.0024941906885841162,0.47661510019935216,0.004896887169209776,1.821663239431617,2.7744704329343377,0.8598724926036234
5.07,0.0004146246735171146,0.010085159749857714,0.003159801210647856,0.08952812970573774,1.880744045719741e-05,0.0005732905516962717,0.0012464937215048552,0.010659524432843336,0.002487569627124691,0.4769427109641347,0.004883887922454647,1.8229256772141815,2.776382573313423,0.8607689651828576
5.08,0.00041352388469631236,0.010058384457743163,0.0031514132145531565,0.08929040346096512,1.8757508390174468e-05,0.0005717685100787527,0.0012431843767150609,0.010631223992628601,0.0024809661501677105,0.47726945124433834,0.004870923199699753,1.824184763728024,2.7782896377331237,0.8616630573295833
5.09,0.00041242602008967116,0.01003168029412846,0.0031430474956080762,0.08905330893606894,1.8707708966779963e-05,0.0005702505117657053,0.001239883823207635,0.010602998733528221,0.002474380210883434,0.47759532335672505,0.004857992909004121,1.8254405078759066,2.7801916396777493,0.8625547753701676
5.1000000000000005,0.00041133107191091697,0.01000504706958083,0.0031347039944716014,0.08881684445021892,1.8658041833798615e-05,0.000568736545988517,0.0012365920375682362,0.0105748484552356,0.0024678117625607917,0.4779203296119471,0.004845096958659802,1.8266929185371972,2.7820885925961703,0.8634441256142843
5.11,0.0004102390323938608,0.009978484595154049,0.003126382651952439,0.08858100832706994,1.86085066389249e-05,0.0005672266020062186,0.0012333089964426105,0.010546772957954222,0.0024612607586068902,0.478244472314566,0.004832235257190903,1.8279420045679438,2.7839805099019297,0.8643311143549653
5.12,0.0004091498937923235,0.009951992682386569,0.0031180834090083717,0.0883457988947487,1.8559103030759583e-05,0.0005657206691053777,0.0012300346765363585,0.010518772042395553,0.002454727152546515,0.478567753763073,0.004819407713352606,1.8291877748009493,2.7858674049733576,0.865215747868653
5.13,0.00040806364866394717,0.00992557115126997,0.0031098062104008427,0.08811121447994631,1.8509830672379204e-05,0.0005642187370611521,0.0012267690556267347,0.01049084552040401,0.002448210900779726,0.4788901762236484,0.004806614241502611,1.830430237945798,2.7877492910051336,0.8660980323689904
5.14,0.00040698028959283505,0.009899219822462103,0.0031015510011240905,0.08787725341366245,1.846068922807535e-05,0.0005627207956867469,0.0012235121115739163,0.010462993204574968,0.0024417119598874036,0.4792117419558308,0.004793854756352675,1.8316694026866507,2.789626181153495,0.8669779740520597
5.15,0.0004058998084458509,0.009872938496407383,0.0030933177168298433,0.08764391404663195,1.8411678327797666e-05,0.00056122683362532,0.0012202638196698076,0.010435214880415761,0.002435230279406077,0.4795324532813214,0.004781129158894882,1.8329052779443933,2.791498088925466,0.8678555792176127
5.16,0.00040482219756569497,0.009846726986833523,0.0030851062991892777,0.08741119472453847,1.836279762419627e-05,0.0005597368402880973,0.001217024156891292,0.010407510351008105,0.0024287658134194584,0.4798523124736374,0.004768437358980476,1.8341378724562136,2.79336502755463,0.8687308540746902
5.17,0.0004037474493150907,0.009820585107954452,0.00307691669002445,0.08717909379746358,1.831404677082897e-05,0.0005582508051139383,0.001213793100275331,0.010379879419945885,0.002422318516130232,0.48017132180028793,0.0047557792666942655,1.8353671949362909,2.7952270102397176,0.8696038048159406
5.18,0.0004026755560767166,0.009794512674468665,0.0030687488313077492,0.08694760961987363,1.826542542215819e-05,0.0005567687175692419,0.001210570626918756,0.010352321891333352,0.0024158883418596267,0.4804894835227923,0.0047431547923537775,1.8365932540758663,2.7970840501447163,0.8704744376176702
5.19,0.0004016065102531379,0.00976850950155753,0.0030606026651613426,0.08671674055060634,1.8216933233547812e-05,0.0005552905671478499,0.0012073567139780617,0.010324837569783295,0.0024094752450469848,0.48080679989669944,0.004730563846508416,1.837816058543317,2.798936160398977,0.8713427586398942
5.2,0.000400540304266739,0.009742575404883614,0.003052478133856628,0.08648648495285764,1.8168569861260142e-05,0.0005538163433709525,0.0012041513386691967,0.010297426260415242,0.0024030791802493352,0.48112327317160675,0.004718006339938618,1.8390356169842264,2.8007833540973266,0.8722087740263875
5.21,0.0003994769305596544,0.009716710200589007,0.003044375179813677,0.08625684119416817,1.8120334962452723e-05,0.0005523460357869916,0.0012009544782673567,0.01027008776885362,0.0023967001021409596,0.481438905591179,0.004705482183655011,1.8402519380214573,2.802625644300174,0.8730724899047364
5.22,0.0003984163815937011,0.009690913705293635,0.0030362937456006878,0.08602780764641009,1.8072228195175286e-05,0.000550879633971566,0.001197766110106775,0.010242821901225961,0.002390337965512967,0.4817536993931678,0.004692991288897561,1.8414650302552245,2.8044630440336213,0.8739339123863881
5.23,0.00039735864985031,0.009665185736093585,0.00302823377393343,0.08579938268577379,1.8024249218366612e-05,0.0005494171275273352,0.0011945862115805166,0.010215628464161068,0.002383992725272861,0.4820676568094299,0.004680533567134738,1.8426749022631657,2.806295566289574,0.874793047566703
5.24,0.0003963037278304583,0.009639526110559436,0.003020195207674698,0.08557156469275459,1.7976397691851444e-05,0.000547958506083925,0.0011914147601402693,0.010188507264787212,0.002377664336444112,0.48238078006594665,0.00466810893006267,1.843881562600414,2.808123224025846,0.8756499015250044
5.25,0.00039525160805460054,0.009613934646734565,0.0030121779898337536,0.08534435205213932,1.7928673276337363e-05,0.0005465037592978304,0.0011882517332961347,0.010161458110730309,0.002371352754165727,0.482693071382843,0.004655717289604294,1.8450850197996709,2.809946030166273,0.8765044803246309
5.26,0.00039420228306260083,0.009588411163133475,0.0030041820635657783,0.08511774315299314,1.788107563341169e-05,0.0005450528768523213,0.0011850971086164225,0.010134480810112097,0.0023650579336918194,0.48300453297440626,0.004643358557908518,1.8462852823712776,2.8117639976008206,0.8773567900129856
5.2700000000000005,0.0003931557454136646,0.009562955478740118,0.002996207372171319,0.08489173638864618,1.7833604425538378e-05,0.0005436058484573462,0.00118195086372744,0.010107575171548333,0.002358779830391179,0.4833151670491054,0.004631032647349371,1.8474823588032876,2.813577139185692,0.8782068366215884
5.28,0.00039211198768627066,0.009537567413006222,0.0029882538590957413,0.0846663301566803,1.7786259316054905e-05,0.0005421626638494373,0.001178812976313287,0.010080741004146975,0.002352518399746845,0.4836249758096095,0.004618739470525169,1.8486762575615379,2.8153854677434382,0.8790546261661258
5.29,0.0003910710024781023,0.009512246785849592,0.0029803214679286713,0.08444152285891571,1.7739039969169163e-05,0.0005407233127916141,0.0011756834241156454,0.01005397811750635,0.0023462735973556735,0.48393396145280765,0.004606478940257658,1.8498669870897226,2.8171889960630683,0.879900164646503
5.3,0.0003900327824059798,0.009486993417652457,0.002972410142403449,0.08421731290139765,1.7691946049956355e-05,0.0005392877850732886,0.0011725621849335726,0.010027286321713357,0.002340045378927909,0.484242126169827,0.004594250969591179,1.8510545558094638,2.818987736900157,0.8807434580468937
5.3100000000000005,0.00038899732010579173,0.009461807129259769,0.0029645198263965737,0.08399369869438317,1.764497722435588e-05,0.000537856070510169,0.001169449236623293,0.010000665427341633,0.0023338337002867526,0.4845494721460525,0.0045820554717918216,1.8522389721203845,2.820781702976954,0.8815845123357917
5.32,0.00038796460823242723,0.009436687741977545,0.002956650463927156,0.0837706786523278,1.7598133159168242e-05,0.0005364281589441652,0.0011663445570979907,0.009974115245449758,0.002327638517367939,0.4848560015611452,0.0045698923603465814,1.8534202444001804,2.822570906982495,0.8824233334660614
5.33,0.0003869346394597074,0.009411635077571166,0.0029488019991563623,0.08354825119387223,1.7551413522051926e-05,0.000535004040243292,0.0011632481243276007,0.009947635587579417,0.0023214597862192977,0.48516171658906215,0.004557761548962512,1.854598381004692,2.824355361572708,0.8832599273749892
5.34,0.00038590740648031724,0.009386648958263721,0.0029409743763868655,0.08332641474182895,1.7504817981520297e-05,0.000533583704301575,0.0011601599163386018,0.009921226265753593,0.0023152974630003295,0.4854666193980744,0.004545662951565885,1.8557733902679767,2.8261350793705247,0.8840942999843339
5.3500000000000005,0.0003848829020057373,0.009361729206734308,0.002933167540062291,0.08310516772316905,1.745834620693849e-05,0.0005321671410389529,0.0011570799112138074,0.009894887092474752,0.0023091515039817753,0.4857707121507868,0.004533596482301345,1.8569452805023818,2.8279100729659894,0.8849264572003779
5.36,0.0003838611187661761,0.009336875646116372,0.002925381434766671,0.08288450856900889,1.7411997868520324e-05,0.0005307543404011847,0.0011540080870921599,0.009868617880723027,0.002303021865545187,0.4860739970041565,0.004521562055531066,1.858114059998615,2.8296803549163667,0.8857564049139779
5.37,0.00038284204951050105,0.009312088099996016,0.0029176160052238843,0.08266443571459675,1.736577263732515e-05,0.0005293452923597517,0.0011509444221685203,0.009842418443954398,0.0022969085041824955,0.4863764761095122,0.004509559585833904,1.859279737025818,2.831445937746253,0.8865841490006161
5.38,0.0003818256870061708,0.009287366392410326,0.0029098711962971128,0.08244494759929953,1.7319670185254783e-05,0.0005279399869117632,0.0011478888946934614,0.009816288596098871,0.0022908113764955845,0.4866781516125731,0.004497588988004559,1.860442319831638,2.833206833947684,0.8874096953204511
5.39,0.00038081202403916683,0.009262710347845692,0.002902146952988284,0.08222604266658952,1.7273690185050383e-05,0.0005265384140798608,0.0011448414829730597,0.009790228151558677,0.0022847304391958576,0.48697902565346785,0.004485650177052725,1.8616018166422998,2.834963055980244,0.8882330497183683
5.4,0.0003798010535477022,0.009238119794791238,0.0028944432219777123,0.08200771936983607,1.722783231656558e-05,0.0005251405641162829,0.0011418021658151022,0.009764236929625386,0.002278665650247244,0.4872791003472489,0.004473743070453528,1.8627582355886847,2.83671461616015,0.8890542179796532
5.41,0.000378792769540324,0.009213594590137483,0.0028867599621945597,0.0817899762121356,1.718209630983999e-05,0.0005237464289040172,0.001138770925592822,0.009738314784807356,0.0022726169767136734,0.48757837765004186,0.004461867603598221,1.8639115841985496,2.838461525898332,0.8898732055254538
5.42,0.00037778716375926194,0.009189134530505147,0.0028790971064017847,0.08157281160151035,1.7136481788557952e-05,0.0005223559968646479,0.0011357477371104817,0.009712461496613038,0.002266584366239783,0.4878768598455394,0.004450023673643271,1.865061871242108,2.840203798469707,0.8906900185196884
5.43,0.0003767842290806027,0.009164739442604732,0.00287145460034301,0.08135622399844541,1.7090988429570215e-05,0.0005209692581474688,0.0011327325789498074,0.009686676881866849,0.0022605677761134693,0.48817454904926394,0.004438211196730884,1.8662091048513827,2.8419414461912917,0.8915046627411221
5.44,0.00037578395839929534,0.009140409153605731,0.002863832389905681,0.08114021186749415,1.7045615910583243e-05,0.0005195862029278669,0.0011297254297492581,0.009660960757878805,0.0022545671637358156,0.488471447371143,0.004426430089225493,1.8673532931369583,2.8436744813476325,0.8923171439532757
5.45,0.00037478634462909506,0.009116143491135273,0.002856230421120655,0.08092477367726558,1.7000363910156705e-05,0.0005182068214072449,0.0011267262682038617,0.009635312942443125,0.002248582486620769,0.4887675569155268,0.004414680267713116,1.8684944441880473,2.845402916190905,0.893127467904473
5.46,0.0003737913807025069,0.009091942283276755,0.0028486486401617848,0.08070990790041142,1.6955232107700897e-05,0.0005168311038129431,0.0011237350730650432,0.009609733253836787,0.0022426137023948095,0.4890628797812052,0.004402961649000715,1.8696325660725552,2.8471267629410146,0.8939356403278876
5.47,0.0003727990595707296,0.009067805358568489,0.0028410869933455075,0.08049561301361341,1.6910220183474215e-05,0.0005154590403981633,0.001120751823140459,0.009584221510818117,0.002236660768796625,0.4893574180614252,0.004391274150115552,1.8707676668371462,2.848846033785694,0.8947416669415902
5.48,0.00037180937420359944,0.009043732546002341,0.00283354542713043,0.08028188749757048,1.6865327818580602e-05,0.0005140906214418913,0.0011177764972938285,0.009558777532625372,0.002230723643676785,0.4896511738439078,0.004379617688304547,1.8718997545073084,2.8505607408806024,0.8955455534485949
5.49,0.0003708223175895343,0.009019723675022375,0.0028260238881169172,0.08006872983698604,1.6820554694967027e-05,0.000512725837248819,0.0011148090744447674,0.009533401138975323,0.002224802284997413,0.4899441492108659,0.004367992181033644,1.8730288370874197,2.8522708963494274,0.8963473055369064
5.5,0.00036983788273547703,0.00899577857552349,0.0028185223230466775,0.07985613852055512,1.6775900495420914e-05,0.0005113646781492682,0.0011118495335686175,0.009508092150061827,0.0022188966508318577,0.49023634623902074,0.004356397545987158,1.8741549225608127,2.8539765122839804,0.8971469288795674
5.51,0.00036885606266683936,0.008971897077850052,0.0028110406788023493,0.0796441120409516,1.6731364903567614e-05,0.0005100071344991127,0.0011088978536962812,0.00948285038655441,0.0022130066993643694,0.4905277669996199,0.0043448337010671394,1.8752780188898412,2.8556776007442983,0.8979444291347046
5.5200000000000005,0.0003678768504274461,0.008948079012794556,0.002803578902407089,0.07943264889481545,1.668694760386785e-05,0.0005086531966797009,0.0011059540139140517,0.009457675669596852,0.0022071323888897703,0.4908184135584541,0.0043333005643927305,1.8763981340159448,2.857374173758742,0.8987398119455764
5.53,0.00036690023907947846,0.008924324211596248,0.0027961369410241577,0.07922174758273998,1.6642648281615196e-05,0.0005073028550977796,0.0011030179933634475,0.009432567820805766,0.002201273677813129,0.4911082879758745,0.004321798054299528,1.877515275859714,2.859066243324096,0.8995330829406192
5.54,0.0003659262217034183,0.008900632505939775,0.0027887147419565065,0.07901140660925896,1.6598466622933506e-05,0.0005059561001854155,0.001100089771241042,0.009407526662269173,0.0021954305246494332,0.49139739230681007,0.004310326089338933,1.878629452320957,2.860753821405666,0.9003242477334952
5.55,0.00036495479139799154,0.008877003727953818,0.0027813122526463637,0.07880162448283393,1.6554402314774388e-05,0.000504612922399919,0.0010971693267982972,0.009382552016545087,0.0021896028880232627,0.4916857286007847,0.004298884588277516,1.879740671278765,2.862436919937382,0.9011133119231384
5.5600000000000005,0.00036398594128011217,0.00885343771020974,0.0027739294206748223,0.07859239971584134,1.651045504491464e-05,0.0005032733122237661,0.0010942566393413956,0.009357643706660096,0.0021837907266684608,0.49197329890193464,0.0042874734700963715,1.880848940591576,2.8641155508218925,0.9019002810938019
5.57,0.00036301966448482623,0.008829934285720226,0.0027665661937614277,0.07838373082455988,1.6466624501953752e-05,0.0005019372601645221,0.0010913516882310726,0.009332801556107941,0.002177993999427812,0.49226010524902547,0.00427609265399048,1.8819542680972428,2.8657897259306675,0.9026851608151051
5.58,0.00036205595416525523,0.008806493287937917,0.0027592225197637615,0.07817561632915757,1.642291037531131e-05,0.0005006047567547638,0.0010884544528824475,0.009308025388848095,0.002172212665252709,0.4925461496754697,0.004264742059368064,1.8830566616130961,2.8674594571040957,0.90346795664208
5.59,0.00036109480349254036,0.008783114550754059,0.00275189834667703,0.07796805475367906,1.637931235522447e-05,0.0004992757925520021,0.001085564912764857,0.009283315029304346,0.00216644668320283,0.4928314342093437,0.00425342160584994,1.884156128936012,2.8691247561515856,0.904248674115219
5.6000000000000005,0.000360136205655786,0.008759797908497135,0.0027445936226336504,0.07776104462603278,1.6335830132745427e-05,0.0004979503581386053,0.0010826830474016866,0.009258670302363372,0.0021606960124458106,0.49311596087340515,0.00424213121326889,1.8852526778424763,2.870785634851662,0.9050273187605208
5.61,0.0003591801538620038,0.008736543195931515,0.00273730829590284,0.0775545844779783,1.6292463399738872e-05,0.0004966284441217216,0.0010798088363702036,0.009234091033373337,0.002154960612256917,0.49339973168511003,0.00423087080166901,1.88634631608865,2.872442104952068,0.9058038960895382
5.62,0.0003582266413360564,0.008713350248256093,0.0027300423148901992,0.07734867284511333,1.6249211848879425e-05,0.0004953100411332021,0.0010769422593013879,0.009209577048142447,0.0021492404420187174,0.4936827486566302,0.004219640291305069,1.8874370514104357,2.874094178169862,0.9065784115994242
5.63,0.0003572756613206008,0.00869021890110292,0.0027227956281372996,0.07714330826686114,1.620607517364911e-05,0.000493995139829523,0.0010740832958797651,0.00918512817293755,0.002143535461220757,0.4939650137948705,0.004208439602641871,1.8885248915235422,2.875741866191519,0.9073508707729799
5.64,0.0003563272070760331,0.008667148990535854,0.002715568184321272,0.0769384892864576,1.6163053068334806e-05,0.0004926837308917091,0.0010712319258432386,0.009160744234482711,0.002137845629459231,0.494246529101486,0.004197268656353608,1.88960984412355,2.8773851806730284,0.9081212790787009
5.65,0.0003553812718804314,0.0086441403530492,0.002708359932254391,0.07673421445093859,1.6120145228025706e-05,0.000491375805025256,0.0010683881289829215,0.009136425059957784,0.002132170906436656,0.4945272965728991,0.004186127373323225,1.890691916885978,2.879024133239993,0.9088896419708239
5.66,0.00035443784902950033,0.008621192825566351,0.0027011708208836654,0.07653048231112707,1.607735134861078e-05,0.0004900713529600535,0.001065551885142969,0.009112170476997009,0.002126511251961545,0.49480731820031704,0.004175015674641774,1.8917711174663465,2.8806587354877298,0.909655964889374
5.67,0.0003534969318365143,0.008598306245438418,0.0026940007992904197,0.07632729142162033,1.603467112677621e-05,0.0004887703654503076,0.0010627231742204105,0.009087980313687578,0.002120866625948079,0.49508659596974897,0.004163933481607769,1.892847453500246,2.882288998981367,0.9104202532602117
5.68,0.0003525585142105886,0.008575480464709682,0.0026868498212496684,0.07612464045799092,1.5992104286397045e-05,0.0004874728340866684,0.001059901977932764,0.009063854413695172,0.002115236991953442,0.49536513169715557,0.004152880722704665,1.8939209319845325,2.8839149343190202,0.9111825120552487
5.69,0.0003516225891343016,0.008552715312561946,0.00267971783322705,0.075922527908234,1.5949650509057647e-05,0.0004861787491581986,0.0010570882751645611,0.00903979259644409,0.0021096223078653606,0.49564292746244515,0.0041418573152318255,1.8949915609064303,2.885536553598145,0.9119427469502555
5.7,0.00035068914987474933,0.008530010625190175,0.002672604783927344,0.0757209523182191,1.5907309489322837e-05,0.00048488810135318496,0.001054282045669202,0.00901579468879413,0.002104022533310214,0.4959199852642309,0.004130863179917189,1.8960593479475867,2.8871538684535625,0.9127009634038307
5.71,0.00034975818982335276,0.00850736624185071,0.002665510623031469,0.07551991225922128,1.5865080927426925e-05,0.00048360088153416445,0.0010514832695792968,0.008991860520850568,0.002098437628673144,0.4961963070654997,0.004119898238984412,1.8971243006555019,2.8887668903169885,0.9134571667792354
5.72,0.00034882970238915985,0.008484782002229161,0.002658435300355261,0.07531940630629455,1.582296452440415e-05,0.00048231708058807924,0.0010486919270805237,0.008967989923173384,0.0020928675544453932,0.49647189482403015,0.004108962414865487,1.898186426557709,2.890375630589901,0.9142113624255434
5.73,0.0003479036809987952,0.008462257746439186,0.0026513787658491036,0.07511943303826019,1.5780959982086403e-05,0.0004810366894262073,0.0010459079984114783,0.00894418272677598,0.0020873122712240138,0.49674675049240835,0.004098055630200166,1.8992457331618362,2.8919801006436283,0.9149635556776842
5.74,0.00034698011909641,0.008439793315021277,0.0026443409695975657,0.07491999103769525,1.5739067003100957e-05,0.00047975969898409414,0.0010431314638635247,0.008920438763123931,0.0020817717397115763,0.4970208760180434,0.004087177807835397,1.9003022279556634,2.8935803118194396,0.9157137518564847
5.75,0.0003460590101436312,0.008417388548941553,0.0026373218618190287,0.07472107889092094,1.5697285290868175e-05,0.0004784861002214829,0.0010403623037806447,0.008896757864133709,0.0020762459207158794,0.49729427334318305,0.0040763288708247445,1.9013559184071827,2.895176275428634,0.9164619562687127
5.76,0.00034514034761951154,0.008395043289590535,0.0026303213928653233,0.07452269518799096,1.5655614549599254e-05,0.00047721588412224597,0.001037600498559288,0.008873139862171416,0.002070734775149657,0.4975669444049292,0.004065508742427826,1.9024068119646578,2.896768002752631,0.9172081742071184
5.7700000000000005,0.0003442241250204792,0.008372757378781933,0.0026233395132213622,0.07432483852267996,1.5614054484293938e-05,0.0004759490416943159,0.0010348460286482236,0.008849584590051524,0.002065238264030289,0.4978388911352535,0.004054717346109737,1.9034549160566825,2.8983555050430594,0.9179524109504774
5.78,0.0003433103358602877,0.008350530658751448,0.002616376173504774,0.07412750749247203,1.5572604800738258e-05,0.00047468556396961686,0.0010320988745483887,0.008826091881035612,0.0020597563484795116,0.4981101154610127,0.004043954605540484,1.9045002380922398,2.8999387935218475,0.9186946717636325
5.79,0.00034239897366996534,0.008328362972155534,0.002609431324465533,0.07393070069854901,1.553126520550224e-05,0.00047342544200399485,0.0010293590168127388,0.00880266156883109,0.0020542889897231225,0.4983806193039647,0.004033220444594409,1.9055427854607623,2.9015178793813123,0.9194349618975372
5.8,0.00034149003199776486,0.008306254162070202,0.002602504916985598,0.07373441674577891,1.5490035405937638e-05,0.0004721686668771494,0.0010266264360460984,0.008779293487589943,0.0020488361490906943,0.4986504045807837,0.0040225147873496235,1.90658256553219,2.90309277378425,0.9201732865892972
5.8100000000000005,0.0003405835044091133,0.008284204071989798,0.002595596902078538,0.07353865424270435,1.5448915110175654e-05,0.00047091522969256437,0.0010239011129050113,0.008755987471907459,0.002043397788015279,0.4989194732030759,0.004011837558087432,1.9076195856570302,2.904663487864025,0.9209096510622132
5.82,0.0003396793844865619,0.00826221254582579,0.0025887072308891745,0.073343411801531,1.5407904027124678e-05,0.0004696651215774393,0.0010211830280975908,0.00873274335682097,0.0020379738680331226,0.49918782707739506,0.0040011886812917705,1.9086538531664163,2.9062300327246584,0.9216440605258235
5.83,0.0003387776658297353,0.008240279427905558,0.0025818358546932066,0.07314868803811594,1.5367001866468003e-05,0.00046841833368261985,0.001018472162383369,0.008709560977808582,0.0020325643507833695,0.49945546810525815,0.003990568081648626,1.9096853753721676,2.9077924194409213,0.9223765201759461
5.84,0.0003378783420552817,0.00821840456297117,0.002574982724896848,0.07295448157195607,1.5326208338661534e-05,0.0004671748571825295,0.0010157684965731476,0.008686440170787907,0.0020271691980077726,0.4997223981831608,0.003979975684045471,1.9107141595668482,2.909350659058421,0.9231070351947213
5.8500000000000005,0.0003369814067968221,0.008196587796178179,0.0025681477930364588,0.07276079102617651,1.5285523154931546e-05,0.00046593468327510006,0.001013072011528848,0.008663380772114803,0.0020217883715504038,0.4999886192025929,0.003969411413570691,1.9117402130238257,2.9109047625936917,0.9238356107506545
5.86,0.0003360868537049008,0.008174828973094404,0.002561331010778182,0.07256761502751914,1.5244946027272394e-05,0.00046469780318170336,0.001010382688163362,0.00864038261858211,0.0020164218333573627,0.5002541330500543,0.003958875195513015,1.9127635429973309,2.9124547410342845,0.9245622519986579
5.87,0.00033519467644693414,0.008153127939698714,0.0025545323299175724,0.0723749522063308,1.5204476668444222e-05,0.0004634642081470815,0.0010077005074404003,0.008617445547418372,0.0020110695454764846,0.50051894160707,0.003948366955360946,1.913784156722517,2.9140006053388574,0.9252869640800937
5.88,0.0003343048687071608,0.008131484542379818,0.0025477517023792303,0.07218280119655189,1.5164114791970713e-05,0.00046223388943927857,0.001005025450374345,0.00859456939628659,0.0020057314700570503,0.5007830467502062,0.0039378866188021855,1.9148020614155188,2.9155423664372644,0.9260097521228159
5.89,0.0003334174241865913,0.008109898627935045,0.002540989080216438,0.07199116063570465,1.5123860112136803e-05,0.00046100683834957127,0.0010023574980300974,0.008571754003282937,0.0020004075693494943,0.5010464503510857,0.003927434111723067,1.9158172642735118,2.917080035230645,0.9267306212412134
5.9,0.0003325323366029579,0.008088370043569139,0.0025342444156107894,0.07180002916488164,1.5083712343986401e-05,0.00045978304619240007,0.0009996966315229294,0.008548999206935508,0.0019950978057051154,0.5013091542764033,0.003917009360207984,1.9168297724747712,2.918613622591514,0.9274495765362518
5.91,0.0003316495996906641,0.00806689863689304,0.0025275176608718255,0.07160940542873415,1.5043671203320134e-05,0.0004585625043053006,0.000997042832018335,0.00852630484620305,0.001989802141575785,0.5015711603879415,0.003906612290538821,1.9178395931787313,2.920143139363852,0.9281666230955163
5.92,0.00033076920720073434,0.008045484255922664,0.002520808768436666,0.07141928807546058,1.5003736406693048e-05,0.0004573452040488343,0.0009943960807318772,0.008503670760473689,0.0019845205395136564,0.5018324705425861,0.0038962428291943775,1.9188467335260446,2.9216685963631948,0.9288817659932541
5.93,0.0003298911529007639,0.008024126749077697,0.002514117690869644,0.07122967575679487,1.4963907671412343e-05,0.00045613113680651943,0.0009917563589290407,0.008481096789563674,0.0019792529621708724,0.5020930865923415,0.003885900902849804,1.9198512006386415,2.923190004376721,0.9295950102904164
5.94,0.00032901543057486823,0.008002825965180378,0.0025074443808619363,0.07104056712799489,1.4924184715535102e-05,0.0004549202939847622,0.0009891236479250812,0.008458582773716103,0.0019739993722992766,0.502353010384347,0.003875586438376026,1.9208530016197887,2.9247073741633454,0.9303063610347015
5.95,0.0003281420340656457,0.00798158175360332,0.002500788790088708,0.07085196092199263,1.4884567259148764e-05,0.0004537126670153846,0.0009864979290830828,0.008436128552020881,0.0019687597320614245,0.5026122436913444,0.0038652993614413803,1.9218521432956464,2.9262207160594036,0.9310158230516772
5.96,0.00032727095718897733,0.007960393963966236,0.0024941508715243064,0.07066385579907407,1.4845055021769014e-05,0.0004525082473502925,0.000983879183817442,0.00841373396561328,0.0019635340044261203,0.5028707883526494,0.0038550395993440477,1.9228486327392513,2.927730040778103,0.9317234013682546
