t,V,m,h,j,Cai,d,f,X
3.54,-84.38264376194506,0.0017126593816150645,0.982670440585656,0.9891146218025172,0.00017947108355466612,0.003020593633045345,0.9999687563580639,0.041203120578350676
3.5500000000000003,-84.38265086425581,0.0017126573593237218,0.9826704683836369,0.9891146397668842,0.00017947103566056885,0.0030205917563596555,0.9999687585983815,0.04120155879030556
3.56,-84.38265796626854,0.0017126553371195833,0.9826704961804077,0.9891146577304647,0.00017947098776846597,0.003020589879753793,0.9999687608382811,0.04119999707064892
3.5700000000000003,-84.38266506798324,0.001712653315002645,0.9826705239759681,0.9891146756932587,0.0001794709398783574,0.003020588003227755,0.9999687630777627,0.04119843541937743
3.58,-84.38267216939992,0.0017126512929729028,0.9826705517703183,0.9891146936552664,0.00017947089199024308,0.003020586126781538,0.9999687653168265,0.0411968738364878
3.59,-84.38267927051862,0.0017126492710303526,0.9826705795634584,0.9891147116164877,0.00017947084410412293,0.0030205842504151376,0.9999687675554726,0.041195312321976714
3.6,-84.38268637133933,0.0017126472491749902,0.9826706073553884,0.9891147295769226,0.00017947079621999682,0.0030205823741285506,0.999968769793701,0.04119375087584087
3.61,-84.38269347186208,0.0017126452274068115,0.9826706351461084,0.9891147475365712,0.00017947074833786473,0.0030205804979217734,0.9999687720315118,0.04119218949807697
3.62,-84.38270057208686,0.0017126432057258123,0.9826706629356184,0.9891147654954335,0.00017947070045772653,0.003020578621794802,0.9999687742689051,0.0411906281886817
3.63,-84.38270767201371,0.0017126411841319885,0.9826706907239185,0.9891147834535097,0.00017947065257958218,0.0030205767457476334,0.999968776505881,0.04118906694765176
3.64,-84.38271477164263,0.001712639162625336,0.9826707185110088,0.9891148014107995,0.00017947060470343155,0.0030205748697802637,0.9999687787424396,0.04118750577498384
3.65,-84.38272187097363,0.0017126371412058505,0.9826707462968893,0.9891148193673034,0.0001794705568292746,0.003020572993892689,0.999968780978581,0.04118594467067463
3.66,-84.38272897000672,0.001712635119873528,0.98267077408156,0.9891148373230211,0.0001794705089571112,0.003020571118084906,0.9999687832143052,0.041184383634720836
3.67,-84.38273606874193,0.0017126330986283647,0.9826708018650211,0.9891148552779526,0.00017947046108694132,0.0030205692423569113,0.9999687854496124,0.041182822667119146
3.68,-84.38274316717927,0.001712631077470356,0.9826708296472726,0.9891148732320981,0.00017947041321876486,0.0030205673667087008,0.9999687876845026,0.04118126176786625
3.69,-84.38275026531873,0.0017126290563994977,0.9826708574283145,0.9891148911854577,0.0001794703653525817,0.0030205654911402706,0.999968789918976,0.04117970093695885
3.7,-84.38275736316035,0.001712627035415786,0.9826708852081468,0.9891149091380312,0.00017947031748839182,0.0030205636156516178,0.9999687921530326,0.04117814017439363
3.71,-84.38276446070414,0.0017126250145192167,0.9826709129867698,0.9891149270898189,0.00017947026962619508,0.0030205617402427384,0.9999687943866724,0.04117657948016731
3.72,-84.3827715579501,0.0017126229937097857,0.9826709407641834,0.9891149450408206,0.00017947022176599146,0.003020559864913629,0.9999687966198958,0.04117501885427655
3.73,-84.38277865489823,0.0017126209729874885,0.9826709685403876,0.9891149629910365,0.00017947017390778082,0.0030205579896642855,0.9999687988527025,0.04117345829671807
3.74,-84.38278575154858,0.0017126189523523215,0.9826709963153826,0.9891149809404667,0.0001794701260515631,0.0030205561144947047,0.9999688010850929,0.04117189780748855
3.75,-84.38279284790114,0.0017126169318042801,0.9826710240891683,0.9891149988891109,0.00017947007819733821,0.0030205542394048826,0.999968803317067,0.04117033738658469
3.7600000000000002,-84.38279994395593,0.0017126149113433607,0.982671051861745,0.9891150168369696,0.00017947003034510608,0.003020552364394816,0.9999688055486247,0.041168777034003186
3.77,-84.38280703971296,0.0017126128909695586,0.9826710796331124,0.9891150347840424,0.00017946998249486663,0.0030205504894645014,0.9999688077797663,0.041167216749740734
3.7800000000000002,-84.38281413517224,0.0017126108706828698,0.9826711074032709,0.9891150527303296,0.00017946993464661978,0.0030205486146139345,0.9999688100104919,0.04116565653379402
3.79,-84.3828212303338,0.0017126088504832906,0.9826711351722204,0.9891150706758313,0.00017946988680036543,0.003020546739843112,0.9999688122408015,0.04116409638615975
3.8000000000000003,-84.38282832519764,0.0017126068303708164,0.9826711629399609,0.9891150886205473,0.0001794698389561035,0.0030205448651520303,0.9999688144706951,0.0411625363068346
3.81,-84.38283541976377,0.001712604810345443,0.9826711907064926,0.9891151065644778,0.00017946979111383392,0.003020542990540686,0.999968816700173,0.041160976295815284
3.8200000000000003,-84.38284251403219,0.0017126027904071667,0.9826712184718155,0.9891151245076227,0.0001794697432735566,0.003020541116009075,0.9999688189292352,0.041159416353098485
3.83,-84.38284960800296,0.0017126007705559833,0.9826712462359296,0.9891151424499822,0.00017946969543527146,0.003020539241557194,0.9999688211578818,0.04115785647868091
3.84,-84.38285670167605,0.0017125987507918884,0.982671273998835,0.9891151603915562,0.00017946964759897843,0.0030205373671850395,0.9999688233861128,0.04115629667255923
3.85,-84.38286379505148,0.0017125967311148779,0.9826713017605319,0.9891151783323449,0.0001794695997646774,0.0030205354928926073,0.9999688256139284,0.041154736934730166
3.86,-84.38287088812928,0.0017125947115249477,0.9826713295210201,0.9891151962723482,0.0001794695519323683,0.0030205336186798944,0.9999688278413286,0.0411531772651904
3.87,-84.38287798090944,0.0017125926920220937,0.9826713572802998,0.9891152142115662,0.00017946950410205106,0.003020531744546897,0.9999688300683136,0.04115161766393662
3.88,-84.382885073392,0.001712590672606312,0.982671385038371,0.9891152321499989,0.0001794694562737256,0.0030205298704936113,0.9999688322948833,0.04115005813096553
3.89,-84.38289216557696,0.0017125886532775982,0.9826714127952338,0.9891152500876463,0.0001794694084473918,0.0030205279965200334,0.999968834521038,0.041148498666273826
3.9,-84.38289925746432,0.001712586634035948,0.9826714405508883,0.9891152680245086,0.0001794693606230496,0.0030205261226261605,0.9999688367467777,0.04114693926985819
3.91,-84.38290634905411,0.0017125846148813577,0.9826714683053345,0.9891152859605856,0.00017946931280069894,0.003020524248811988,0.9999688389721025,0.041145379941715333
3.92,-84.38291344034634,0.0017125825958138228,0.9826714960585725,0.9891153038958777,0.0001794692649803397,0.003020522375077513,0.9999688411970126,0.041143820681841935
3.93,-84.38292053134103,0.0017125805768333393,0.9826715238106023,0.9891153218303845,0.00017946921716197183,0.003020520501422732,0.9999688434215078,0.0411422614902347
3.94,-84.38292762203818,0.0017125785579399032,0.9826715515614239,0.9891153397641063,0.00017946916934559524,0.0030205186278476404,0.9999688456455884,0.04114070236689032
3.95,-84.3829347124378,0.0017125765391335103,0.9826715793110375,0.9891153576970431,0.00017946912153120982,0.0030205167543522356,0.9999688478692544,0.04113914331180548
3.96,-84.38294180253993,0.0017125745204141563,0.9826716070594431,0.9891153756291949,0.00017946907371881553,0.003020514880936513,0.999968850092506,0.04113758432497689
3.97,-84.38294889234454,0.0017125725017818373,0.9826716348066409,0.9891153935605618,0.00017946902590841227,0.0030205130076004704,0.9999688523153433,0.04113602540640123
3.98,-84.3829559818517,0.001712570483236549,0.9826716625526306,0.9891154114911438,0.00017946897809999993,0.0030205111343441027,0.9999688545377662,0.04113446655607521
3.99,-84.38296307106135,0.0017125684647782873,0.9826716902974126,0.9891154294209409,0.00017946893029357846,0.003020509261167407,0.999968856759775,0.04113290777399551
4.0,-84.38297015997358,0.001712566446407048,0.9826717180409867,0.9891154473499532,0.0001794688824891478,0.0030205073880703796,0.9999688589813696,0.041131349060158834
4.01,-84.38297724858835,0.0017125644281228273,0.9826717457833533,0.9891154652781806,0.00017946883468670778,0.0030205055150530164,0.9999688612025502,0.04112979041456187
4.0200000000000005,-84.3829843369057,0.0017125624099256207,0.9826717735245121,0.9891154832056234,0.00017946878688625842,0.003020503642115315,0.9999688634233169,0.04112823183720132
4.03,-84.38299142492562,0.0017125603918154242,0.9826718012644633,0.9891155011322814,0.0001794687390877996,0.0030205017692572704,0.9999688656436698,0.04112667332807387
4.04,-84.38299851264814,0.0017125583737922336,0.982671829003207,0.9891155190581548,0.0001794686912913312,0.0030204998964788793,0.9999688678636088,0.04112511488717622
4.05,-84.38300560007328,0.0017125563558560448,0.9826718567407432,0.9891155369832435,0.00017946864349685317,0.003020498023780139,0.9999688700831343,0.04112355651450506
4.0600000000000005,-84.38301268720102,0.0017125543380068537,0.982671884477072,0.9891155549075475,0.00017946859570436546,0.0030204961511610447,0.9999688723022462,0.04112199821005709
4.07,-84.38301977403141,0.001712552320244656,0.9826719122121934,0.9891155728310671,0.00017946854791386793,0.003020494278621593,0.9999688745209445,0.041120439973829
4.08,-84.38302686056446,0.001712550302569448,0.9826719399461076,0.9891155907538022,0.00017946850012536051,0.003020492406161781,0.9999688767392295,0.041118881805817485
4.09,-84.38303394680015,0.0017125482849812252,0.9826719676788145,0.9891156086757528,0.00017946845233884315,0.0030204905337816042,0.9999688789571013,0.04111732370601924
4.1,-84.38304103273853,0.0017125462674799836,0.9826719954103141,0.9891156265969189,0.00017946840455431573,0.00302048866148106,0.9999688811745597,0.04111576567443096
4.11,-84.3830481183796,0.0017125442500657189,0.9826720231406066,0.9891156445173005,0.0001794683567717782,0.0030204867892601435,0.9999688833916051,0.04111420771104934
4.12,-84.38305520372337,0.0017125422327384273,0.9826720508696921,0.9891156624368979,0.00017946830899123045,0.003020484917118852,0.9999688856082374,0.041112649815871066
4.13,-84.38306228876985,0.0017125402154981042,0.9826720785975706,0.9891156803557108,0.00017946826121267243,0.0030204830450571815,0.9999688878244567,0.04111109198889285
4.14,-84.38306937351906,0.001712538198344746,0.9826721063242421,0.9891156982737396,0.000179468213436104,0.0030204811730751282,0.9999688900402632,0.04110953423011137
4.15,-84.38307645797101,0.001712536181278348,0.9826721340497067,0.989115716190984,0.00017946816566152514,0.003020479301172689,0.999968892255657,0.04110797653952333
4.16,-84.38308354212572,0.0017125341642989067,0.9826721617739644,0.9891157341074442,0.00017946811788893577,0.00302047742934986,0.9999688944706381,0.04110641891712542
4.17,-84.38309062598319,0.0017125321474064173,0.9826721894970153,0.9891157520231202,0.00017946807011833574,0.0030204755576066374,0.9999688966852065,0.04110486136291434
4.18,-84.38309770954345,0.0017125301306008761,0.9826722172188596,0.9891157699380121,0.00017946802234972503,0.003020473685943018,0.9999688988993625,0.04110330387688677
4.19,-84.38310479280649,0.0017125281138822789,0.9826722449394971,0.98911578785212,0.00017946797458310353,0.0030204718143589976,0.999968901113106,0.041101746459039426
4.2,-84.38311187577234,0.0017125260972506214,0.9826722726589281,0.9891158057654437,0.00017946792681847117,0.003020469942854573,0.9999689033264372,0.04110018910936898
4.21,-84.38311895844102,0.0017125240807058999,0.9826723003771525,0.9891158236779833,0.00017946787905582783,0.0030204680714297407,0.9999689055393562,0.04109863182787214
4.22,-84.38312604081253,0.0017125220642481096,0.9826723280941703,0.9891158415897391,0.00017946783129517348,0.0030204662000844966,0.999968907751863,0.041097074614545606
4.23,-84.38313312288689,0.001712520047877247,0.9826723558099818,0.9891158595007108,0.00017946778353650802,0.0030204643288188372,0.9999689099639578,0.041095517469386056
4.24,-84.3831402046641,0.0017125180315933075,0.9826723835245869,0.9891158774108986,0.00017946773577983137,0.003020462457632759,0.9999689121756407,0.041093960392390196
4.25,-84.3831472861442,0.0017125160153962872,0.9826724112379855,0.9891158953203025,0.00017946768802514344,0.0030204605865262585,0.9999689143869116,0.041092403383554715
4.26,-84.38315436732717,0.0017125139992861822,0.982672438950178,0.9891159132289227,0.00017946764027244413,0.003020458715499332,0.9999689165977707,0.04109084644287631
4.2700000000000005,-84.38316144821303,0.0017125119832629876,0.9826724666611643,0.989115931136759,0.00017946759252173341,0.0030204568445519756,0.9999689188082181,0.04108928957035168
4.28,-84.38316852880182,0.0017125099673267002,0.9826724943709444,0.9891159490438115,0.00017946754477301115,0.0030204549736841855,0.999968921018254,0.041087732765977505
4.29,-84.38317560909353,0.0017125079514773152,0.9826725220795184,0.9891159669500803,0.00017946749702627728,0.003020453102895959,0.9999689232278782,0.041086176029750496
4.3,-84.38318268908817,0.0017125059357148288,0.9826725497868863,0.9891159848555655,0.00017946744928153173,0.0030204512321872915,0.9999689254370911,0.04108461936166734
4.3100000000000005,-84.38318976878577,0.0017125039200392366,0.9826725774930484,0.989116002760267,0.0001794674015387744,0.0030204493615581802,0.9999689276458926,0.04108306276172472
4.32,-84.38319684818633,0.0017125019044505348,0.9826726051980044,0.9891160206641848,0.0001794673537980052,0.003020447491008621,0.999968929854283,0.04108150622991936
4.33,-84.38320392728987,0.001712499888948719,0.9826726329017547,0.9891160385673191,0.0001794673060592241,0.0030204456205386097,0.999968932062262,0.041079949766247924
4.34,-84.3832110060964,0.0017124978735337853,0.982672660604299,0.9891160564696699,0.00017946725832243096,0.0030204437501481435,0.9999689342698301,0.04107839337070712
4.3500000000000005,-84.38321808460594,0.0017124958582057294,0.9826726883056377,0.9891160743712372,0.0001794672105876257,0.0030204418798372187,0.9999689364769871,0.041076837043293644
4.36,-84.38322516281849,0.0017124938429645472,0.9826727160057707,0.9891160922720209,0.0001794671628548083,0.003020440009605832,0.9999689386837333,0.04107528078400419
4.37,-84.38323224073407,0.0017124918278102344,0.9826727437046979,0.9891161101720213,0.0001794671151239786,0.0030204381394539786,0.9999689408900686,0.041073724592835446
4.38,-84.38323931835271,0.0017124898127427871,0.9826727714024197,0.9891161280712383,0.00017946706739513656,0.003020436269381656,0.9999689430959933,0.04107216846978411
4.39,-84.38324639567439,0.0017124877977622013,0.982672799098936,0.989116145969672,0.0001794670196682821,0.00302043439938886,0.9999689453015072,0.04107061241484688
4.4,-84.38325347269915,0.0017124857828684724,0.9826728267942467,0.9891161638673223,0.00017946697194341513,0.003020432529475587,0.9999689475066106,0.041069056428020445
4.41,-84.38326054942698,0.0017124837680615966,0.9826728544883522,0.9891161817641894,0.00017946692422053556,0.0030204306596418335,0.9999689497113037,0.041067500509301504
4.42,-84.38326762585791,0.0017124817533415698,0.9826728821812521,0.9891161996602732,0.0001794668764996433,0.003020428789887596,0.9999689519155862,0.041065944658686744
4.43,-84.38327470199197,0.0017124797387083877,0.982672909872947,0.9891162175555739,0.0001794668287807383,0.003020426920212871,0.9999689541194586,0.04106438887617287
4.44,-84.38328177782913,0.0017124777241620463,0.9826729375634364,0.9891162354500913,0.00017946678106382045,0.003020425050617654,0.9999689563229207,0.041062833161756566
4.45,-84.38328885336942,0.0017124757097025413,0.9826729652527209,0.9891162533438257,0.00017946673334888968,0.003020423181101942,0.9999689585259728,0.041061277515434536
4.46,-84.38329592861288,0.0017124736953298687,0.9826729929408,0.9891162712367769,0.0001794666856359459,0.003020421311665732,0.9999689607286149,0.04105972193720347
4.47,-84.38330300355949,0.0017124716810440245,0.9826730206276743,0.9891162891289452,0.00017946663792498902,0.003020419442309019,0.999968962930847,0.04105816642706006
4.48,-84.38331007820928,0.0017124696668450042,0.9826730483133435,0.9891163070203305,0.00017946659021601897,0.0030204175730318005,0.9999689651326693,0.041056610985001005
4.49,-84.38331715256224,0.0017124676527328039,0.9826730759978076,0.9891163249109327,0.0001794665425090357,0.0030204157038340724,0.9999689673340819,0.041055055611022996
4.5,-84.38332422661843,0.0017124656387074195,0.9826731036810671,0.989116342800752,0.00017946649480403906,0.003020413834715831,0.9999689695350847,0.041053500305122725
4.51,-84.38333130037782,0.0017124636247688467,0.9826731313631216,0.9891163606897885,0.000179466447101029,0.0030204119656770732,0.9999689717356781,0.0410519450672969
4.5200000000000005,-84.38333837384043,0.0017124616109170817,0.9826731590439713,0.989116378578042,0.00017946639940000545,0.0030204100967177946,0.999968973935862,0.04105038989754219
4.53,-84.38334544700629,0.0017124595971521198,0.9826731867236165,0.9891163964655129,0.00017946635170096832,0.003020408227837992,0.9999689761356365,0.04104883479585532
4.54,-84.3833525198754,0.0017124575834739574,0.9826732144020569,0.9891164143522009,0.00017946630400391753,0.003020406359037662,0.9999689783350016,0.04104727976223296
4.55,-84.38335959244779,0.0017124555698825902,0.9826732420792926,0.9891164322381061,0.000179466256308853,0.0030204044903168,0.9999689805339577,0.04104572479667182
4.5600000000000005,-84.38336666472345,0.001712453556378014,0.982673269755324,0.9891164501232287,0.00017946620861577462,0.003020402621675404,0.9999689827325046,0.041044169899168585
4.57,-84.3833737367024,0.0017124515429602248,0.9826732974301507,0.9891164680075686,0.00017946616092468236,0.0030204007531134686,0.9999689849306423,0.04104261506971996
4.58,-84.38338080838466,0.001712449529629218,0.9826733251037731,0.9891164858911258,0.00017946611323557606,0.0030203988846309914,0.9999689871283713,0.041041060308322615
4.59,-84.38338787977024,0.0017124475163849903,0.9826733527761913,0.9891165037739005,0.00017946606554845572,0.0030203970162279684,0.9999689893256913,0.04103950561497328
4.6000000000000005,-84.38339495085916,0.0017124455032275368,0.9826733804474049,0.9891165216558926,0.0001794660178633212,0.003020395147904396,0.9999689915226027,0.041037950989668615
4.61,-84.38340202165142,0.0017124434901568538,0.9826734081174144,0.9891165395371022,0.00017946597018017246,0.0030203932796602708,0.9999689937191053,0.041036396432405337
4.62,-84.38340909214703,0.001712441477172937,0.9826734357862197,0.9891165574175294,0.00017946592249900938,0.0030203914114955883,0.9999689959151993,0.041034841943180134
4.63,-84.38341616234602,0.0017124394642757824,0.9826734634538209,0.989116575297174,0.00017946587481983188,0.003020389543410346,0.9999689981108848,0.0410332875219897
4.64,-84.3834232322484,0.0017124374514653857,0.982673491120218,0.9891165931760364,0.00017946582714263993,0.0030203876754045394,0.999969000306162,0.041031733168830735
4.65,-84.38343030185418,0.0017124354387417428,0.9826735187854111,0.9891166110541163,0.00017946577946743338,0.003020385807478165,0.9999690025010308,0.04103017888369992
4.66,-84.38343737116337,0.0017124334261048497,0.9826735464494002,0.9891166289314139,0.00017946573179421219,0.00302038393963122,0.9999690046954914,0.04102862466659396
4.67,-84.38344444017598,0.0017124314135547021,0.9826735741121854,0.9891166468079293,0.00017946568412297628,0.0030203820718636997,0.9999690068895439,0.04102707051750955
4.68,-84.38345150889202,0.0017124294010912961,0.9826736017737668,0.9891166646836623,0.00017946563645372551,0.003020380204175601,0.9999690090831883,0.04102551643644337
4.69,-84.38345857731153,0.0017124273887146272,0.9826736294341444,0.9891166825586133,0.00017946558878645987,0.0030203783365669204,0.9999690112764248,0.04102396242339214
4.7,-84.38346564543448,0.0017124253764246916,0.9826736570933182,0.989116700432782,0.00017946554112117924,0.0030203764690376537,0.9999690134692534,0.041022408478352534
4.71,-84.38347271326093,0.001712423364221485,0.9826736847512885,0.9891167183061685,0.00017946549345788357,0.003020374601587798,0.9999690156616742,0.04102085460132125
4.72,-84.38347978078657,0.0017124213521067754,0.9826737124080367,0.9891167361787608,0.00017946544579659654,0.0030203727342184975,0.9999690178536397,0.04101930079336641
4.73,-84.38348684801309,0.0017124193400798679,0.9826737400635702,0.9891167540505637,0.00017946539813730884,0.0030203708669293014,0.9999690200451686,0.04101774705406727
4.74,-84.38349391494303,0.0017124173281397141,0.9826737677178998,0.9891167719215842,0.0001794653504800063,0.0030203689997195292,0.999969022236289,0.041016193382789015
4.75,-84.38350098157642,0.0017124153162863104,0.9826737953710256,0.9891167897918225,0.0001794653028246889,0.0030203671325891774,0.999969024427001,0.041014639779528426
4.76,-84.38350804791327,0.0017124133045196524,0.9826738230229477,0.9891168076612785,0.00017946525517135653,0.003020365265538242,0.9999690266173046,0.04101308624428231
4.7700000000000005,-84.38351511395356,0.0017124112928397362,0.982673850673666,0.9891168255299525,0.0001794652075200091,0.0030203633985667203,0.9999690288072,0.04101153277704744
4.78,-84.38352217969735,0.0017124092812465582,0.9826738783231806,0.9891168433978442,0.00017946515987064652,0.003020361531674608,0.9999690309966871,0.04100997937782061
4.79,-84.38352924514463,0.001712407269740114,0.9826739059714917,0.989116861264954,0.00017946511222326875,0.0030203596648619023,0.9999690331857662,0.04100842604659863
4.8,-84.3835363102954,0.0017124052583203998,0.9826739336185992,0.9891168791312817,0.00017946506457787567,0.0030203577981285992,0.9999690353744374,0.04100687278337828
4.8100000000000005,-84.3835433751497,0.0017124032469874116,0.9826739612645032,0.9891168969968273,0.00017946501693446725,0.0030203559314746953,0.9999690375627005,0.04100531958815635
4.82,-84.38355043970752,0.0017124012357411453,0.9826739889092039,0.9891169148615909,0.00017946496929304335,0.0030203540649001866,0.9999690397505558,0.04100376646092964
4.83,-84.38355750396887,0.001712399224581597,0.9826740165527011,0.9891169327255727,0.00017946492165360391,0.0030203521984050706,0.9999690419380035,0.04100221340169493
4.84,-84.38356456793379,0.0017123972135087632,0.982674044194995,0.9891169505887725,0.00017946487401614887,0.003020350331989343,0.9999690441250434,0.04100066041044902
4.8500000000000005,-84.38357163160228,0.0017123952025226393,0.9826740718360857,0.9891169684511903,0.00017946482638067814,0.0030203484656530005,0.9999690463116758,0.040999107487188706
4.86,-84.38357869497435,0.0017123931916232214,0.9826740994759731,0.9891169863128264,0.00017946477874719163,0.0030203465993960395,0.9999690484979007,0.04099755463191077
4.87,-84.38358575805,0.0017123911808105058,0.9826741271146574,0.9891170041736808,0.00017946473111568926,0.0030203447332184568,0.9999690506837181,0.040996001844612016
4.88,-84.38359282082926,0.0017123891700844885,0.9826741547521386,0.9891170220337533,0.00017946468348617098,0.0030203428671202485,0.9999690528691282,0.04099444912528923
4.89,-84.38359988331214,0.0017123871594451653,0.9826741823884168,0.9891170398930441,0.00017946463585863666,0.0030203410011014112,0.9999690550541311,0.0409928964739392
4.9,-84.38360694549866,0.0017123851488925325,0.9826742100234919,0.9891170577515532,0.00017946458823308627,0.003020339135161941,0.9999690572387269,0.040991343890558724
4.91,-84.38361400738881,0.001712383138426586,0.9826742376573642,0.9891170756092807,0.0001794645406095197,0.0030203372693018353,0.9999690594229155,0.04098979137514459
4.92,-84.38362106898262,0.0017123811280473217,0.9826742652900335,0.9891170934662267,0.00017946449298793685,0.0030203354035210897,0.9999690616066972,0.040988238927693585
4.93,-84.38362813028012,0.0017123791177547356,0.9826742929215001,0.9891171113223909,0.0001794644453683377,0.003020333537819701,0.999969063790072,0.04098668654820251
4.94,-84.38363519128127,0.0017123771075488242,0.9826743205517638,0.9891171291777737,0.00017946439775072212,0.003020331672197666,0.9999690659730399,0.040985134236668164
4.95,-84.38364225198613,0.001712375097429583,0.982674348180825,0.989117147032375,0.00017946435013509003,0.00302032980665498,0.9999690681556012,0.040983581993087326
4.96,-84.3836493123947,0.0017123730873970084,0.9826743758086834,0.9891171648861947,0.00017946430252144138,0.0030203279411916413,0.9999690703377557,0.040982029817456786
4.97,-84.38365637250698,0.001712371077451096,0.9826744034353393,0.9891171827392331,0.0001794642549097761,0.003020326075807645,0.9999690725195037,0.040980477709773346
4.98,-84.383663432323,0.0017123690675918423,0.9826744310607926,0.9891172005914901,0.00017946420730009406,0.0030203242105029883,0.9999690747008453,0.04097892567003379
4.99,-84.38367049184276,0.001712367057819243,0.9826744586850434,0.9891172184429657,0.00017946415969239521,0.003020322345277667,0.9999690768817805,0.04097737369823492
5.0,-84.3836775510663,0.0017123650481332942,0.9826744863080918,0.98911723629366,0.00017946411208667946,0.003020320480131678,0.9999690790623094,0.040975821794373514
5.01,-84.38368460999358,0.0017123630385339921,0.9826745139299379,0.9891172541435731,0.00017946406448294673,0.0030203186150650177,0.999969081242432,0.04097426995844638
5.0200000000000005,-84.38369166862466,0.0017123610290213326,0.9826745415505816,0.9891172719927048,0.00017946401688119696,0.0030203167500776826,0.9999690834221484,0.0409727181904503
5.03,-84.38369872695954,0.0017123590195953116,0.9826745691700232,0.9891172898410554,0.00017946396928143003,0.0030203148851696694,0.9999690856014589,0.040971166490382065
5.04,-84.38370578499823,0.0017123570102559255,0.9826745967882625,0.9891173076886248,0.00017946392168364592,0.003020313020340974,0.9999690877803633,0.04096961485823847
5.05,-84.38371284274074,0.0017123550010031698,0.9826746244052996,0.9891173255354131,0.0001794638740878445,0.0030203111555915933,0.9999690899588619,0.0409680632940163
5.0600000000000005,-84.38371990018707,0.001712352991837041,0.9826746520211347,0.9891173433814203,0.00017946382649402568,0.003020309290921524,0.9999690921369547,0.040966511797712366
5.07,-84.38372695733727,0.001712350982757535,0.9826746796357677,0.9891173612266464,0.00017946377890218942,0.0030203074263307618,0.9999690943146418,0.04096496036932345
5.08,-84.38373401419132,0.0017123489737646475,0.9826747072491988,0.9891173790710915,0.00017946373131233563,0.003020305561819304,0.9999690964919232,0.04096340900884633
5.09,-84.38374107074925,0.001712346964858375,0.982674734861428,0.9891173969147556,0.0001794636837244642,0.0030203036973871465,0.9999690986687991,0.04096185771627782
5.1000000000000005,-84.38374812701106,0.0017123449560387134,0.9826747624724553,0.9891174147576388,0.00017946363613857512,0.003020301833034286,0.9999691008452695,0.040960306491614695
5.11,-84.38375518297677,0.0017123429473056586,0.9826747900822808,0.989117432599741,0.00017946358855466823,0.003020299968760719,0.9999691030213346,0.040958755334853755
5.12,-84.38376223864638,0.0017123409386592067,0.9826748176909045,0.9891174504410624,0.0001794635409727435,0.003020298104566442,0.9999691051969943,0.04095720424599179
5.13,-84.38376929401993,0.0017123389300993535,0.9826748452983266,0.989117468281603,0.0001794634933928008,0.0030202962404514517,0.9999691073722489,0.040955653225025604
5.14,-84.38377634909742,0.0017123369216260954,0.982674872904547,0.9891174861213626,0.0001794634458148401,0.003020294376415744,0.9999691095470984,0.04095410227195197
5.15,-84.38378340387885,0.0017123349132394283,0.9826749005095659,0.9891175039603416,0.00017946339823886133,0.003020292512459316,0.9999691117215428,0.040952551386767684
5.16,-84.38379045836425,0.0017123329049393483,0.9826749281133831,0.9891175217985398,0.00017946335066486435,0.0030202906485821634,0.9999691138955822,0.04095100056946955
5.17,-84.38379751255361,0.001712330896725851,0.9826749557159989,0.9891175396359574,0.00017946330309284912,0.0030202887847842834,0.9999691160692168,0.04094944982005435
5.18,-84.38380456644697,0.001712328888598933,0.9826749833174134,0.9891175574725943,0.00017946325552281557,0.003020286921065672,0.9999691182424466,0.04094789913851888
5.19,-84.38381162004434,0.0017123268805585901,0.9826750109176264,0.9891175753084506,0.00017946320795476358,0.003020285057426326,0.9999691204152716,0.04094634852485993
5.2,-84.38381867334571,0.0017123248726048184,0.9826750385166382,0.9891175931435263,0.0001794631603886931,0.003020283193866242,0.9999691225876922,0.040944797979074285
5.21,-84.3838257263511,0.0017123228647376136,0.9826750661144488,0.9891176109778215,0.00017946311282460403,0.003020281330385416,0.9999691247597081,0.04094324750115875
5.22,-84.38383277906055,0.001712320856956972,0.9826750937110581,0.9891176288113361,0.00017946306526249632,0.003020279466983845,0.9999691269313197,0.04094169709111011
5.23,-84.38383983147405,0.0017123188492628898,0.9826751213064663,0.9891176466440703,0.00017946301770236986,0.003020277603661525,0.9999691291025268,0.04094014674892516
5.24,-84.3838468835916,0.0017123168416553626,0.9826751489006734,0.989117664476024,0.00017946297014422458,0.0030202757404184525,0.9999691312733298,0.04093859647460069
5.25,-84.38385393541323,0.0017123148341343867,0.9826751764936795,0.9891176823071973,0.00017946292258806042,0.0030202738772546244,0.9999691334437284,0.04093704626813349
5.26,-84.38386098693896,0.0017123128266999582,0.9826752040854847,0.9891177001375904,0.00017946287503387728,0.0030202720141700367,0.999969135613723,0.04093549612952036
5.2700000000000005,-84.38386803816879,0.001712310819352073,0.982675231676089,0.989117717967203,0.00017946282748167506,0.0030202701511646865,0.9999691377833136,0.04093394605875809
5.28,-84.38387508910273,0.0017123088120907272,0.9826752592654923,0.9891177357960353,0.0001794627799314537,0.0030202682882385697,0.9999691399525003,0.04093239605584346
5.29,-84.38388213974079,0.0017123068049159165,0.9826752868536949,0.9891177536240875,0.00017946273238321313,0.0030202664253916826,0.9999691421212831,0.04093084612077327
5.3,-84.38388919008301,0.0017123047978276375,0.9826753144406968,0.9891177714513595,0.00017946268483695326,0.0030202645626240224,0.9999691442896621,0.04092929625354432
