t,V,n,h
8.9,-41.49222505747804,0.5109875575730753,0.9131690967616858
8.91,-41.46075214063459,0.509825084094115,0.9131679205737577
8.92,-41.4290160918564,0.5086704674517524,0.9131667411981993
8.93,-41.39701696820303,0.5075236906990659,0.9131655586001876
8.94,-41.364754774598296,0.5063847366426016,0.9131643727446764
8.950000000000001,-41.332229463277045,0.5052535878555224,0.9131631835963895
8.96,-41.29944093321417,0.5041302266905149,0.9131619911198121
8.97,-41.26638902953562,0.5030146352924502,0.9131607952791841
8.98,-41.23307354291157,0.5019067956108026,0.913159596038492
8.99,-41.199494208931725,0.5008066894118239,0.9131583933614612
9.0,-41.16565070746271,0.499714298290472,0.9131571872115488
9.01,-41.13154265424005,0.49862960371072607,0.9131559775518858
9.02,-41.09716958847079,0.4975525870603335,0.913154764345195
9.03,-41.062531004967745,0.4964832295406901,0.913153547553992
9.040000000000001,-41.02762633898271,0.4954215122311999,0.9131523271404848
9.05,-40.99245496413257,0.4943674161049442,0.9131511030665579
9.06,-40.95701619143408,0.4933209220399412,0.9131498752937622
9.07,-40.921309268312434,0.49228201083019474,0.9131486437833058
9.08,-40.885333377583734,0.49125066319652816,0.913147408496044
9.09,-40.84908763641128,0.4902268597972053,0.9131461693924696
9.1,-40.81257109523571,0.4892105812383375,0.9131449264327031
9.11,-40.77578273667903,0.48820180808407726,0.9131436795764821
9.120000000000001,-40.738721472646766,0.48720052087327254,0.9131424287831406
9.13,-40.70138611193678,0.48620670024666895,0.9131411740114022
9.14,-40.663775399760006,0.4852203268034978,0.913139915219625
9.15,-40.62588801536634,0.4842413811152283,0.9131386523657845
9.16,-40.58772256085974,0.4832698437721231,0.9131373854073995
9.17,-40.54927755963279,0.4823056953933263,0.9131361143015202
9.18,-40.51055145476299,0.48134891663678225,0.9131348390047149
9.19,-40.47154260737061,0.4803994882089882,0.9131335594730569
9.200000000000001,-40.43224929493828,0.479457390874578,0.9131322756621112
9.21,-40.39266970959222,0.4785226054657395,0.9131309875269213
9.22,-40.35280195634508,0.4775951128914623,0.9131296950219955
9.23,-40.3126440513005,0.47667489414661973,0.9131283981012925
9.24,-40.272193898302,0.4757619303844104,0.9131270967180781
9.25,-40.23144927951778,0.47485620294737335,0.9131257908248653
9.26,-40.190407903038896,0.4739576932297975,0.9131244803736985
9.27,-40.149067374858355,0.4730663827631067,0.9131231653159817
9.28,-40.107425195756235,0.47218225322743224,0.9131218456024569
9.290000000000001,-40.06547875857794,0.4713052864617436,0.913120521183185
9.3,-40.023225345443045,0.47043546447390344,0.9131191920075259
9.31,-39.98066212488467,0.46957276945064597,0.913117858024119
9.32,-39.937786148919436,0.4687171837674801,0.9131165191808625
9.33,-39.89459434795934,0.4678686900018647,0.9131151754248809
9.34,-39.851083502519984,0.46702727098338676,0.9131138267023612
9.35,-39.807250273664266,0.4661929097496114,0.9131124729587218
9.36,-39.76309119605011,0.4653655895616832,0.9131111141385689
9.370000000000001,-39.718602668072016,0.46454529392439764,0.9131097501856378
9.38,-39.67378094808383,0.46373200659634006,0.9131083810427669
9.39,-39.62862215053234,0.46292571159997803,0.9131070066518732
9.4,-39.58312224200178,0.46212639323171134,0.9131056269539256
9.41,-39.53727703716924,0.4613340360718768,0.9131042418889185
9.42,-39.4910821946709,0.46054862499470867,0.9131028513958449
9.43,-39.4445331787256,0.45977014523492404,0.9131014554124806
9.44,-39.39762523671905,0.4589985824276325,0.9131000538752553
9.450000000000001,-39.35035348239113,0.4582339224728347,0.9130986467197088
9.46,-39.30271284684395,0.45747615161904487,0.9130972338802159
9.47,-39.25469807173255,0.4567252564767286,0.9130958152899451
9.48,-39.206303703419,0.45598122402995195,0.9130943908808212
9.49,-39.15752408698496,0.4552440416480721,0.9130929605834891
9.5,-39.108353360102186,0.45451369709747175,0.9130915243272753
9.51,-39.058785446761576,0.4537901785533363,0.9130900820401487
9.52,-39.00881404574601,0.4530734746182075,0.9130886336486548
9.53,-38.958432548224536,0.45236357443371517,0.9130871790774633
9.540000000000001,-38.90763411712275,0.4516604675791648,0.9130857182497939
9.55,-38.85641167669313,0.4509641440882158,0.913084251087354
9.56,-38.80475788485219,0.4502745944881052,0.9130827775101852
9.57,-38.75266512357162,0.44959180981495794,0.9130812974366053
9.58,-38.70012548898949,0.44891578162932183,0.9130798107831504
9.59,-38.64713078124131,0.4482465020319276,0.9130783174645151
9.6,-38.59367248087309,0.4475839636900282,0.9130768173934253
9.61,-38.539741718225834,0.4469281598692801,0.913075310480476
9.620000000000001,-38.48532930895507,0.4462790844135122,0.9130737966342987
9.63,-38.43042572246107,0.44563673177736857,0.9130722757613945
9.64,-38.37502106796429,0.4450010970450499,0.9130707477660543
9.65,-38.31910508150564,0.44437217594833134,0.9130692125502844
9.66,-38.2626671126041,0.44374996488485446,0.913067670013729
9.67,-38.20569610851512,0.4431344609386607,0.9130661200535825
9.68,-38.14818049104074,0.4425256620034582,0.9130645625639469
9.69,-38.09010823058379,0.4419235667171492,0.9130629974362048
9.700000000000001,-38.031466870767275,0.44132817444359357,0.9130614245591371
9.71,-37.972243467539215,0.4407394853361241,0.9130598438186013
9.72,-37.912424569930955,0.44015750036116125,0.9130582550974242
9.73,-37.851996200257275,0.4395822213223094,0.9130566582752917
9.74,-37.7909438337583,0.43901365088493316,0.9130550532286352
9.75,-37.72925235040208,0.43845179262671985,0.9130534398303747
9.76,-37.666905903120906,0.4378966511663263,0.9130518179492317
9.77,-37.603888052124645,0.4373482320432301,0.9130501874504122
9.78,-37.54018169054973,0.4368065417926185,0.9130485481952146
9.790000000000001,-37.47576900340877,0.4362715879891048,0.91304690004081
9.8,-37.41063143606765,0.43574337928149537,0.9130452428400703
9.81,-37.344749651920885,0.4352219254347472,0.9130435764413426
9.82,-37.27810344881659,0.43470723739861156,0.9130419006880158
9.83,-37.21067179022257,0.4341993273030894,0.9130402154186639
9.84,-37.14243275020324,0.43369820850934393,0.9130385204667552
9.85,-37.07336346773943,0.43320389565490663,0.9130368156604096
9.86,-37.00344010541737,0.43271640469636036,0.9130351008221766
9.870000000000001,-36.9326377798882,0.4322357529747053,0.9130333757686665
9.88,-36.86093034237401,0.4317619594009241,0.9130316403094053
9.89,-36.78829054987981,0.4312950443286056,0.9130298942477151
9.9,-36.71468996548304,0.4308350296436809,0.9130281373801887
9.91,-36.64009887661251,0.4303819388398142,0.9130263694962595
9.92,-36.56448623462288,0.42993579707679874,0.9130245903778793
9.93,-36.48781957194664,0.4294966312575887,0.9130227997990771
9.94,-36.4100647545968,0.42906447024212324,0.9130209975246192
9.950000000000001,-36.33118608740923,0.42863934476810744,0.9130191833105934
9.96,-36.25114621036632,0.42822128754536526,0.9130173569038538
9.97,-36.16990598429828,0.42781033335902247,0.9130155180414096
9.98,-36.087424385421755,0.4274065191638723,0.913013666449855
9.99,-36.003658328379444,0.4270098842301062,0.9130118018443736
