t,Casp8,Casp8Bid,FeLnNO,Bid,Apaf_1,CytcApaf_1,Cytc,Apop,Cytc_mito,PTPC,Bax_2,tBid_mito,Bax,tBid,tBidBax,Bcl_2,Casp3,Casp3Bcl_2,Casp3Bid,IAP,Casp3IAP,Pro9,ApopPro9,ApopPro9_2,ApopCasp9_2Pro3,ApopCasp9_2,Pro3,Casp9Pro3,Casp9,Casp9IAP,ApopCasp9IAP,ApopCasp9_2IAP,ApopCasp9,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
4.05,0.0,0.0,3.10638698957688e-07,0.004024007132026539,0.0051043280732208495,0.0,0.0,0.0,0.0051043280732208495,0.0,0.0,0.0,0.0035738640562990097,0.0,0.0,0.0033861144700812846,0.0,0.0,0.0,0.004024007132026539,0.0,0.0051043280732208495,0.0,0.0,0.0,0.0,0.0051043280732208495,0.0,0.0,0.0,0.0,0.0,0.0,3.3886554285776858,2.14115085019418e-06,1.4523927814211857e-06,7.289521529822033e-09,0.450141488424067,1.4959072890683185e-10,0.04999968936130107,0.0005215296251750449,9999.549845466483
4.0600000000000005,0.0,0.0,3.113139584565673e-07,0.004024065689841865,0.005107021732725864,0.0,0.0,0.0,0.005107021732725864,0.0,0.0,0.0,0.0035730042166911137,0.0,0.0,0.003384796674663207,0.0,0.0,0.0,0.004024065689841865,0.0,0.005107021732725864,0.0,0.0,0.0,0.0,0.005107021732725864,0.0,0.0,0.0,0.0,0.0,0.0,3.3960209180149152,2.1388905735916106e-06,1.4554974453787523e-06,7.3212506311163355e-09,0.4523115934902115,1.170792404663693e-10,0.04999968868604158,0.0005221140838183687,9999.547675295938
4.07,0.0,0.0,3.1198872227504086e-07,0.004024124244143828,0.005109715230616157,0.0,0.0,0.0,0.005109715230616157,0.0,0.0,0.0,0.003572145190248072,0.0,0.0,0.003383479719886509,0.0,0.0,0.0,0.004024124244143828,0.0,0.005109715230616157,0.0,0.0,0.0,0.0,0.005109715230616157,0.0,0.0,0.0,0.0,0.0,0.0,3.40338099559728,2.136636640451996e-06,1.4585858726557683e-06,7.353025722132779e-09,0.454486436951449,7.569071749726815e-11,0.04999968801127776,0.0005226968948763627,9999.545500386852
4.08,0.0,0.0,3.1266299079916573e-07,0.004024182794932638,0.005112408566901424,0.0,0.0,0.0,0.005112408566901424,0.0,0.0,0.0,0.003571286976119949,0.0,0.0,0.0033821636048996045,0.0,0.0,0.0,0.004024182794932638,0.0,0.005112408566901424,0.0,0.0,0.0,0.0,0.005112408566901424,0.0,0.0,0.0,0.0,0.0,0.0,3.4107356655298915,2.1343890164438895e-06,1.4616567649702292e-06,7.384846712598245e-09,0.4566660156043431,2.4589620403906893e-11,0.049999687337009234,0.000523278066754059,9999.543320742421
4.09,0.0,0.0,3.1333676441422716e-07,0.004024241342208507,0.005115101741591362,0.0,0.0,0.0,0.005115101741591362,0.0,0.0,0.0,0.0035704295734580323,0.0,0.0,0.003380848328852134,0.0,0.0,0.0,0.004024241342208507,0.0,0.005115101741591362,0.0,0.0,0.0,0.0,0.005115101741591362,0.0,0.0,0.0,0.0,0.0,0.0,3.418084932009463,2.1321476671250205e-06,1.46470877757334e-06,7.416713514003527e-09,0.45885032624833033,-3.708957407464193e-11,0.04999968666323562,0.0005238576078668447,9999.541136365851
4.1,0.0,0.0,3.140100435047386e-07,0.0040242998859716436,0.005117794754695666,0.0,0.0,0.0,0.005117794754695666,0.0,0.0,0.0,0.0035695729814148353,0.0,0.0,0.0033795338908949616,0.0,0.0,0.0,0.0040242998859716436,0.0,0.005117794754695666,0.0,0.0,0.0,0.0,0.005117794754695666,0.0,0.0,0.0,0.0,0.0,0.0,3.4254287992243104,2.129912557942294e-06,1.4677405192495154e-06,7.448626039603329e-09,0.46103936568572085,-1.1024237286461376e-10,0.04999968598995653,0.0005244355266404625,9999.53894726034
4.11,0.0,0.0,3.14682828454442e-07,0.00402435842622226,0.005120487606224031,0.0,0.0,0.0,0.005120487606224031,0.0,0.0,0.0,0.003568717199144095,0.0,0.0,0.003378220290180177,0.0,0.0,0.0,0.00402435842622226,0.0,0.005120487606224031,0.0,0.0,0.0,0.0,0.005120487606224031,0.0,0.0,0.0,0.0,0.0,0.0,3.4327672713543556,2.1276836542317903e-06,1.4707505523163803e-06,7.480584204416268e-09,0.4632331307216983,-1.9579426655755946e-10,0.049999685317171576,0.0005250118315110108,9999.536753429078
4.12,0.0,0.0,3.1535511964630744e-07,0.0040244169629605675,0.005123180296186152,0.0,0.0,0.0,0.005123180296186152,0.0,0.0,0.0,0.003567862225800774,0.0,0.0,0.003376907525861095,0.0,0.0,0.0,0.0040244169629605675,0.0,0.005123180296186152,0.0,0.0,0.0,0.0,0.005123180296186152,0.0,0.0,0.0,0.0,0.0,0.0,3.4401003525711205,2.125460921218766e-06,1.473737392624768e-06,7.51258792522487e-09,0.46543161816431944,-2.947007294103145e-10,0.04999968464488039,0.0005255865309249428,9999.534554875263
4.13,0.0,0.0,3.1602691746253334e-07,0.004024475496186775,0.005125872824591721,0.0,0.0,0.0,0.005125872824591721,0.0,0.0,0.0,0.0035670080605410596,0.0,0.0,0.003375595597092253,0.0,0.0,0.0,0.004024475496186775,0.0,0.005125872824591721,0.0,0.0,0.0,0.0,0.005125872824591721,0.0,0.0,0.0,0.0,0.0,0.0,3.4474280470377323,2.1232443240176527e-06,1.4766995095587226e-06,7.544637120575573e-09,0.4676348248245148,-4.0794721934504423e-10,0.04999968397308257,0.0005261596333390677,9999.53235160208
4.14,0.0,0.0,3.166982222845464e-07,0.004024534025901095,0.005128565191450433,0.0,0.0,0.0,0.005128565191450433,0.0,0.0,0.0,0.0035661547025223634,0.0,0.0,0.0033742845030294163,0.0,0.0,0.0,0.004024534025901095,0.0,0.005128565191450433,0.0,0.0,0.0,0.0,0.005128565191450433,0.0,0.0,0.0,0.0,0.0,0.0,3.454750358908923,2.121033827632058e-06,1.4796353260354975e-06,7.576731710778732e-09,0.46984274751608823,-5.36549177949215e-10,0.04999968330177775,0.00052673114722055,9999.530143612717
4.15,0.0,0.0,3.1736903449300185e-07,0.004024592552103737,0.005131257396771978,0.0,0.0,0.0,0.005131257396771978,0.0,0.0,0.0,0.003565302150903321,0.0,0.0,0.0033729742428295724,0.0,0.0,0.0,0.004024592552103737,0.0,0.005131257396771978,0.0,0.0,0.0,0.0,0.005131257396771978,0.0,0.0,0.0,0.0,0.0,0.0,3.4620672923310254,2.118829396954765e-06,1.482543218505556e-06,7.60887161790861e-09,0.4720553830557173,-6.815520304756141e-10,0.04999968263096554,0.0005273010810469097,9999.527930910357
4.16,0.0,0.0,3.180393544677829e-07,0.004024651074794913,0.005133949440566051,0.0,0.0,0.0,0.005133949440566051,0.0,0.0,0.0,0.003564450404843794,0.0,0.0,0.0033716648156509347,0.0,0.0,0.0,0.004024651074794913,0.0,0.005133949440566051,0.0,0.0,0.0,0.0,0.005133949440566051,0.0,0.0,0.0,0.0,0.0,0.0,3.4693788514419768,2.116630996767732e-06,1.4854215169525702e-06,7.641056765803381e-09,0.4742727282629524,-8.440311858422976e-10,0.04999968196064557,0.0005278694433060222,9999.52571349818
4.17,0.0,0.0,3.187091825880012e-07,0.0040247095939748324,0.005136641322842341,0.0,0.0,0.0,0.005136641322842341,0.0,0.0,0.0,0.003563599463504868,0.0,0.0,0.003370356220652941,0.0,0.0,0.0,0.0040247095939748324,0.0,0.005136641322842341,0.0,0.0,0.0,0.0,0.005136641322842341,0.0,0.0,0.0,0.0,0.0,0.0,3.4766850403713185,2.114438591742094e-06,1.4882685048934231e-06,7.673287080065133e-09,0.47649477996021783,-1.0250920366326666e-09,0.049999681290817444,0.0005284362424961182,9999.523491379365
4.18,0.0,0.0,3.193785192319967e-07,0.004024768109643706,0.00513933304361054,0.0,0.0,0.0,0.00513933304361054,0.0,0.0,0.0,0.003562749326048853,0.0,0.0,0.0033690484569962546,0.0,0.0,0.0,0.004024768109643706,0.0,0.00513933304361054,0.0,0.0,0.0,0.0,0.00513933304361054,0.0,0.0,0.0,0.0,0.0,0.0,3.483985863240195,2.1122521464381608e-06,1.4910824193782064e-06,7.705562488059867e-09,0.47872153497281134,-1.2258699590954187e-09,0.0499996806214808,0.0005290014871257841,9999.521264557086
4.19,0.0,0.0,3.200473647773378e-07,0.004024826621801745,0.005142024602880338,0.0,0.0,0.0,0.005142024602880338,0.0,0.0,0.0,0.0035618999916392845,0.0,0.0,0.0033677415238427626,0.0,0.0,0.0,0.004024826621801745,0.0,0.005142024602880338,0.0,0.0,0.0,0.0,0.005142024602880338,0.0,0.0,0.0,0.0,0.0,0.0,3.4912813241613545,2.110071625305418e-06,1.4938614509902225e-06,7.737882918917497e-09,0.48095299012890413,-1.447530313144579e-09,0.049999679952635254,0.0005295651857139616,9999.519033034514
4.2,0.0,0.0,3.207157197643683e-07,0.004024885130449159,0.005144716000661425,0.0,0.0,0.0,0.005144716000661425,0.0,0.0,0.0,0.0035610514594117807,0.0,0.0,0.003366435420326437,0.0,0.0,0.0,0.004024885130449159,0.0,0.005144716000661425,0.0,0.0,0.0,0.0,0.005144716000661425,0.0,0.0,0.0,0.0,0.0,0.0,3.498571429022985,2.107898174033017e-06,1.4968663621439755e-06,7.770238958640648e-09,0.48318914179634376,-1.5284295276050082e-09,0.04999967928428027,0.0005301271218492707,9999.516796815284
4.21,0.0,0.0,3.213835845527309e-07,0.0040249436355861605,0.0051474072369634884,0.0,0.0,0.0,0.0051474072369634884,0.0,0.0,0.0,0.0035602037285352457,0.0,0.0,0.0033651301456145335,0.0,0.0,0.0,0.0040249436355861605,0.0,0.0051474072369634884,0.0,0.0,0.0,0.0,0.0051474072369634884,0.0,0.0,0.0,0.0,0.0,0.0,3.5058561817423555,2.105731638513617e-06,1.500068944169811e-06,7.802631475959278e-09,0.48542998685544647,-1.4861044073717296e-09,0.04999967861641548,0.0005306873266035381,9999.514555902513
4.22,0.0,0.0,3.220509594308259e-07,0.0040250021372129595,0.005150098311796219,0.0,0.0,0.0,0.005150098311796219,0.0,0.0,0.0,0.0035593567981923634,0.0,0.0,0.0033638256988880893,0.0,0.0,0.0,0.0040250021372129595,0.0,0.005150098311796219,0.0,0.0,0.0,0.0,0.005150098311796219,0.0,0.0,0.0,0.0,0.0,0.0,3.5131355854597093,2.1035713555022486e-06,1.5033277835136505e-06,7.835065367945396e-09,0.4876755223889866,-1.4082866688248941e-09,0.0499996779490406,0.0005312459279826238,9999.51231029912
4.23,0.0,0.0,3.227178447784029e-07,0.004025060635329766,0.005152789225169303,0.0,0.0,0.0,0.005152789225169303,0.0,0.0,0.0,0.0035585106675506293,0.0,0.0,0.0033625220793129526,0.0,0.0,0.0,0.004025060635329766,0.0,0.005152789225169303,0.0,0.0,0.0,0.0,0.005152789225169303,0.0,0.0,0.0,0.0,0.0,0.0,3.5204096443116675,2.1014173270580533e-06,1.5066493441944893e-06,7.867540269772546e-09,0.48992574522170884,-1.2910163372382691e-09,0.04999967728215526,0.000531802927301237,9999.510060008279
4.24,0.0,0.0,3.2338424097462533e-07,0.00402511912993679,0.005155479977092428,0.0,0.0,0.0,0.005155479977092428,0.0,0.0,0.0,0.0035576653357787293,0.0,0.0,0.0033612192860561626,0.0,0.0,0.0,0.00402511912993679,0.0,0.005155479977092428,0.0,0.0,0.0,0.0,0.005155479977092428,0.0,0.0,0.0,0.0,0.0,0.0,3.5276783624284778,2.099269556469971e-06,1.5100403417900086e-06,7.900055807773363e-09,0.49218065218070545,-1.1301786280861177e-09,0.04999967661575906,0.0005323583256291749,9999.507805033165
4.25,0.0,0.0,3.240501483980706e-07,0.004025177621034244,0.00515817056757528,0.0,0.0,0.0,0.00515817056757528,0.0,0.0,0.0,0.0035568208020465425,0.0,0.0,0.0033599173182859514,0.0,0.0,0.0,0.004025177621034244,0.0,0.00515817056757528,0.0,0.0,0.0,0.0,0.00515817056757528,0.0,0.0,0.0,0.0,0.0,0.0,3.5349417439340187,2.097128048256744e-06,1.5135077434365771e-06,7.932611599439608e-09,0.49444024009541665,-9.215039470431294e-10,0.049999675949851635,0.0005329121237913219,9999.505545376947
4.26,0.0,0.0,3.2471556742672993e-07,0.004025236108622336,0.005160860996627548,0.0,0.0,0.0,0.005160860996627548,0.0,0.0,0.0,0.003555977065525138,0.0,0.0,0.0033586161751717417,0.0,0.0,0.0,0.004025236108622336,0.0,0.005160860996627548,0.0,0.0,0.0,0.0,0.005160860996627548,0.0,0.0,0.0,0.0,0.0,0.0,3.5421997929457945,2.0949928081669125e-06,1.5170587678292498e-06,7.965207253422138e-09,0.4967045057976306,-6.605678899844629e-10,0.04999967528443261,0.0005334643223676497,9999.503281042793
4.2700000000000005,0.0,0.0,3.253804984380086e-07,0.004025294592701279,0.005163551264258914,0.0,0.0,0.0,0.005163551264258914,0.0,0.0,0.0,0.003555134125386777,0.0,0.0,0.003357315855884148,0.0,0.0,0.0,0.004025294592701279,0.0,0.005163551264258914,0.0,0.0,0.0,0.0,0.005163551264258914,0.0,0.0,0.0,0.0,0.0,0.0,3.549452513574938,2.0928638431788177e-06,1.5207008852217683e-06,7.997842369530927e-09,0.4989734461214833,-3.427912429857067e-10,0.0499996746195016,0.0005340149216932179,9999.50101203387
4.28,0.0,0.0,3.2604494180872557e-07,0.004025353073271282,0.005166241370479065,0.0,0.0,0.0,0.005166241370479065,0.0,0.0,0.0,0.0035542919808049136,0.0,0.0,0.003356016359594977,0.0,0.0,0.0,0.004025353073271282,0.0,0.005166241370479065,0.0,0.0,0.0,0.0,0.005166241370479065,0.0,0.0,0.0,0.0,0.0,0.0,3.5566999099262095,2.090741161500601e-06,1.5244418174265596e-06,8.030516538735044e-09,0.5012470579034579,3.6560017677003676e-11,0.04999967395505823,0.0005345639218581729,9999.498738353343
4.29,0.0,0.0,3.2670889791511376e-07,0.004025411550332556,0.005168931315297685,0.0,0.0,0.0,0.005168931315297685,0.0,0.0,0.0,0.0035534506309541918,0.0,0.0,0.0033547176854772267,0.0,0.0,0.0,0.004025411550332556,0.0,0.005168931315297685,0.0,0.0,0.0,0.0,0.005168931315297685,0.0,0.0,0.0,0.0,0.0,0.0,3.563941986097997,2.0886247725702047e-06,1.5282895378147389e-06,8.063229343162676e-09,0.5035253379823861,4.823747255271603e-10,0.04999967329110212,0.0005351113227077489,9999.49646000437
4.3,0.0,0.0,3.273723671328202e-07,0.004025470023885312,0.005171621098724458,0.0,0.0,0.0,0.005171621098724458,0.0,0.0,0.0,0.003552610075010448,0.0,0.0,0.0033534198327050875,0.0,0.0,0.0,0.004025470023885312,0.0,0.005171621098724458,0.0,0.0,0.0,0.0,0.005171621098724458,0.0,0.0,0.0,0.0,0.0,0.0,3.571178746182316,2.0865146870553704e-06,1.5322522713161069e-06,8.095980356101113e-09,0.505808283199447,9.99696523887765e-10,0.0499996726276329,0.0005356571238422675,9999.49417699011
4.3100000000000005,0.0,0.0,3.280353498369055e-07,0.00402552849392976,0.0051743107207690665,0.0,0.0,0.0,0.0051743107207690665,0.0,0.0,0.0,0.0035517703121507095,0.0,0.0,0.00335212280045394,0.0,0.0,0.0,0.00402552849392976,0.0,0.0051743107207690665,0.0,0.0,0.0,0.0,0.0051743107207690665,0.0,0.0,0.0,0.0,0.0,0.0,3.5784101942648117,2.0844109168536403e-06,1.5363384944191512e-06,8.12876914199676e-09,0.508095890398168,1.5937238658814216e-09,0.049999671964650196,0.0005362013246171379,9999.491889313724
4.32,0.0,0.0,3.286978464018444e-07,0.0040255869604661106,0.005177000181441193,0.0,0.0,0.0,0.005177000181441193,0.0,0.0,0.0,0.003550931341553196,0.0,0.0,0.0033508265879003585,0.0,0.0,0.0,0.0040255869604661106,0.0,0.005177000181441193,0.0,0.0,0.0,0.0,0.005177000181441193,0.0,0.0,0.0,0.0,0.0,0.0,3.585636334424754,2.0823134750923565e-06,1.5405569351710455e-06,8.161595256455117e-09,0.5103881564244234,2.2698100144301116e-09,0.04999967130215363,0.0005367439241428561,9999.489596978361
4.33,0.0,0.0,3.2935985720152543e-07,0.004025645423494575,0.0051796894807505205,0.0,0.0,0.0,0.0051796894807505205,0.0,0.0,0.0,0.003550093162397319,0.0,0.0,0.0033495311942221074,0.0,0.0,0.0,0.004025645423494575,0.0,0.0051796894807505205,0.0,0.0,0.0,0.0,0.0051796894807505205,0.0,0.0,0.0,0.0,0.0,0.0,3.592857170735043,2.0802223761286616e-06,1.5449165731776502e-06,8.194458246240802e-09,0.5126850781264359,3.0334630422555084e-09,0.04999967064014283,0.0005372849212850064,9999.487299987177
4.34,0.0,0.0,3.3002138260925113e-07,0.004025703883015362,0.0051823786187067305,0.0,0.0,0.0,0.0051823786187067305,0.0,0.0,0.0,0.003549255773863681,0.0,0.0,0.0033482366185981437,0.0,0.0,0.0,0.004025703883015362,0.0,0.0051823786187067305,0.0,0.0,0.0,0.0,0.0051823786187067305,0.0,0.0,0.0,0.0,0.0,0.0,3.6000727072622056,2.078137635549499e-06,1.5494266396035126e-06,8.227357649277534e-09,0.514986652354776,3.890345831878782e-09,0.04999966997861743,0.0005378243146642597,9999.484998343318
4.3500000000000005,0.0,0.0,3.3068242299773783e-07,0.004025762339028683,0.005185067595319503,0.0,0.0,0.0,0.005185067595319503,0.0,0.0,0.0,0.003548419175134076,0.0,0.0,0.003346942860208615,0.0,0.0,0.0,0.004025762339028683,0.0,0.005185067595319503,0.0,0.0,0.0,0.0,0.005185067595319503,0.0,0.0,0.0,0.0,0.0,0.0,3.607282948066397,2.0760592701716103e-06,1.5540966171718664e-06,8.26029299464815e-09,0.5172928759623621,4.84627607562073e-09,0.04999966931757704,0.0005383621026563751,9999.482692049934
4.36,0.0,0.0,3.3134297873911577e-07,0.004025820791534749,0.005187756410598519,0.0,0.0,0.0,0.005187756410598519,0.0,0.0,0.0,0.003547583365391489,0.0,0.0,0.0033456499182348627,0.0,0.0,0.0,0.004025820791534749,0.0,0.005187756410598519,0.0,0.0,0.0,0.0,0.005187756410598519,0.0,0.0,0.0,0.0,0.0,0.0,3.6144878972013994,2.0739872980415396e-06,1.558936240164631e-06,8.293263802594578e-09,0.5196037458044597,5.907226275601435e-09,0.049999668657021296,0.0005388982833921985,9999.480381110168
4.37,0.0,0.0,3.320030501780435e-07,0.004025879240533769,0.005190445064553458,0.0,0.0,0.0,0.005190445064553458,0.0,0.0,0.0,0.003546748343816607,0.0,0.0,0.0033443577918559246,0.0,0.0,0.0,0.004025879240533769,0.0,0.005190445064553458,0.0,0.0,0.0,0.0,0.005190445064553458,0.0,0.0,0.0,0.0,0.0,0.0,3.6216875584212613,2.0719213082169427e-06,1.5638407386931823e-06,8.326274636179134e-09,0.5219192588533041,7.010499618902147e-09,0.04999966799694986,0.0005394329325311895,9999.47806552705
4.38,0.0,0.0,3.326626374407769e-07,0.004025937686025954,0.005193133557193999,0.0,0.0,0.0,0.005193133557193999,0.0,0.0,0.0,0.0035459141095630082,0.0,0.0,0.0033430664802237362,0.0,0.0,0.0,0.004025937686025954,0.0,0.005193133557193999,0.0,0.0,0.0,0.0,0.005193133557193999,0.0,0.0,0.0,0.0,0.0,0.0,3.6288819330969675,2.069857405540047e-06,1.567775893276915e-06,8.359370975991994e-09,0.5242394130120901,7.535970890787044e-09,0.049999667337362594,0.0005399667555752745,9999.475745302674
4.39,0.0,0.0,3.333217410941522e-07,0.004025996128011516,0.0051958218885298215,0.0,0.0,0.0,0.0051958218885298215,0.0,0.0,0.0,0.0035450806618427763,0.0,0.0,0.0033417759825487346,0.0,0.0,0.0,0.004025996128011516,0.0,0.0051958218885298215,0.0,0.0,0.0,0.0,0.0051958218885298215,0.0,0.0,0.0,0.0,0.0,0.0,3.6360710274068917,2.0677987555186338e-06,1.5715907567024224e-06,8.392515401339168e-09,0.5265642043055456,7.993001120877424e-09,0.04999966667825894,0.0005404991815997795,9999.473420441018
4.4,0.0,0.0,3.3398036149970774e-07,0.004026054566490663,0.005198510058570602,0.0,0.0,0.0,0.005198510058570602,0.0,0.0,0.0,0.0035442479998425923,0.0,0.0,0.003340486298015955,0.0,0.0,0.0,0.004026054566490663,0.0,0.005198510058570602,0.0,0.0,0.0,0.0,0.005198510058570602,0.0,0.0,0.0,0.0,0.0,0.0,3.643254845289337,2.065745249144272e-06,1.5752608669411789e-06,8.425708946750055e-09,0.5288936296334894,8.367069515359995e-09,0.04999966601963854,0.0005410302316137605,9999.47109094518
4.41,0.0,0.0,3.3463849901803496e-07,0.0040261130014636074,0.005201198067326019,0.0,0.0,0.0,0.005201198067326019,0.0,0.0,0.0,0.0035434161227502815,0.0,0.0,0.003339197425811578,0.0,0.0,0.0,0.0040261130014636074,0.0,0.005201198067326019,0.0,0.0,0.0,0.0,0.005201198067326019,0.0,0.0,0.0,0.0,0.0,0.0,3.650433390672294,2.0636967728650125e-06,1.5787604735596265e-06,8.458952705703888e-09,0.5312276858996254,8.642886505352085e-09,0.049999665361501015,0.0005415599274250411,9999.468756818258
4.42,0.0,0.0,3.3529615400877856e-07,0.004026171432930558,0.005203885914805749,0.0,0.0,0.0,0.005203885914805749,0.0,0.0,0.0,0.003542585029754814,0.0,0.0,0.0033379093651229293,0.0,0.0,0.0,0.004026171432930558,0.0,0.005203885914805749,0.0,0.0,0.0,0.0,0.005203885914805749,0.0,0.0,0.0,0.0,0.0,0.0,3.657606667473448,2.0616532085853906e-06,1.5820625377191778e-06,8.492247830629752e-09,0.5335663700115443,8.80439374690187e-09,0.04999966470384603,0.0005420882916402143,9999.466418063344
4.43,0.0,0.0,3.3595332683063617e-07,0.004026229860891725,0.005206573601019468,0.0,0.0,0.0,0.005206573601019468,0.0,0.0,0.0,0.0035417547200463054,0.0,0.0,0.0033366221151384778,0.0,0.0,0.0,0.004026229860891725,0.0,0.005206573601019468,0.0,0.0,0.0,0.0,0.005206573601019468,0.0,0.0,0.0,0.0,0.0,0.0,3.664774679600174,2.0596144336664247e-06,1.5851387321762135e-06,8.525595532906568e-09,0.5359096788807223,8.834764120988191e-09,0.049999664046673206,0.0005426153476646416,9999.464074683527
4.44,0.0,0.0,3.3661001784135873e-07,0.004026288285347321,0.005209261125976852,0.0,0.0,0.0,0.005209261125976852,0.0,0.0,0.0,0.003540925192816015,0.0,0.0,0.003335335675047839,0.0,0.0,0.0,0.004026288285347321,0.0,0.005209261125976852,0.0,0.0,0.0,0.0,0.005209261125976852,0.0,0.0,0.0,0.0,0.0,0.0,3.6719374309495376,2.0575803209256166e-06,1.587959441282085e-06,8.558997082863102e-09,0.538257609422522,8.716401733520608e-09,0.04999966338998219,0.0005431411197024535,9999.461726681891
4.45,0.0,0.0,3.372662273977501e-07,0.004026346706297554,0.005211948489687576,0.0,0.0,0.0,0.005211948489687576,0.0,0.0,0.0,0.003540096447256348,0.0,0.0,0.003334050044041772,0.0,0.0,0.0,0.004026346706297554,0.0,0.005211948489687576,0.0,0.0,0.0,0.0,0.005211948489687576,0.0,0.0,0.0,0.0,0.0,0.0,3.679094925408296,2.0555507386369528e-06,1.5904937609831112e-06,8.592453809777952e-09,0.5406101585561911,8.430941915339437e-09,0.04999966273377264,0.0005436656327565487,9999.459374061518
4.46,0.0,0.0,3.379219558556672e-07,0.004026405123742635,0.005214635692161315,0.0,0.0,0.0,0.005214635692161315,0.0,0.0,0.0,0.0035392684825608523,0.0,0.0,0.0033327652213121814,0.0,0.0,0.0,0.004026405123742635,0.0,0.005214635692161315,0.0,0.0,0.0,0.0,0.005214635692161315,0.0,0.0,0.0,0.0,0.0,0.0,3.686247166852896,2.0535255505309012e-06,1.592709498820581e-06,8.625967101879566e-09,0.5429673232048641,7.959251222215695e-09,0.04999966207804418,0.0005441889126285951,9999.457016825485
4.47,0.0,0.0,3.385772035700204e-07,0.004026463537682775,0.005217322733407742,0.0,0.0,0.0,0.005217322733407742,0.0,0.0,0.0,0.0035384412979242233,0.0,0.0,0.003331481206052117,0.0,0.0,0.0,0.004026463537682775,0.0,0.005217322733407742,0.0,0.0,0.0,0.0,0.005217322733407742,0.0,0.0,0.0,0.0,0.0,0.0,3.693394159149478,2.051504615794415e-06,1.5945731739307526e-06,8.659538406346232e-09,0.5453291002955611,7.281427434851128e-09,0.049999661422796465,0.0005447109859190293,9999.454654976862
4.48,0.0,0.0,3.392319708947729e-07,0.004026521948118184,0.005220009613436531,0.0,0.0,0.0,0.005220009613436531,0.0,0.0,0.0,0.003537614892542299,0.0,0.0,0.003330197997455772,0.0,0.0,0.0,0.004026521948118184,0.0,0.005220009613436531,0.0,0.0,0.0,0.0,0.005220009613436531,0.0,0.0,0.0,0.0,0.0,0.0,3.7005359061538723,2.04948778907093e-06,1.5960500170448533e-06,8.69316922930608e-09,0.5476954867591887,6.376799558878115e-09,0.04999966076802914,0.0005452318800270562,9999.452288518722
4.49,0.0,0.0,3.3988625818294094e-07,0.004026580355049071,0.005222696332257354,0.0,0.0,0.0,0.005222696332257354,0.0,0.0,0.0,0.0035367892656120625,0.0,0.0,0.0033289155947184863,0.0,0.0,0.0,0.004026580355049071,0.0,0.005222696332257354,0.0,0.0,0.0,0.0,0.005222696332257354,0.0,0.0,0.0,0.0,0.0,0.0,3.7076724117115982,2.0474749204603658e-06,1.5971039704890793e-06,8.72686113583707e-09,0.550066479530538,5.223927824860006e-09,0.04999966011374185,0.0005457516231506499,9999.449917454129
4.5,0.0,0.0,3.4054006578659405e-07,0.004026638758475648,0.005225382889879884,0.0,0.0,0.0,0.005225382889879884,0.0,0.0,0.0,0.0035359644163316427,0.0,0.0,0.003327633997036743,0.0,0.0,0.0,0.004026638758475648,0.0,0.005225382889879884,0.0,0.0,0.0,0.0,0.005225382889879884,0.0,0.0,0.0,0.0,0.0,0.0,3.714803679657869,2.045465855519125e-06,1.5976976881845963e-06,8.76061574996702e-09,0.5524420755482877,3.800603688290648e-09,0.04999965945993425,0.000546270244286553,9999.447541786143
4.51,0.0,0.0,3.411933940568549e-07,0.004026697158398124,0.005228069286313792,0.0,0.0,0.0,0.005228069286313792,0.0,0.0,0.0,0.003535140343900312,0.0,0.0,0.0033263532036081713,0.0,0.0,0.0,0.004026697158398124,0.0,0.005228069286313792,0.0,0.0,0.0,0.0,0.005228069286313792,0.0,0.0,0.0,0.0,0.0,0.0,3.721929713817587,2.0434604352600948e-06,1.5977925356475392e-06,8.794434754673577e-09,0.5548222717550015,2.0838498295946818e-09,0.04999965880660598,0.0005467877732302769,9999.445161517824
4.5200000000000005,0.0,0.0,3.418462437286078e-07,0.00402675555481671,0.005230755521568751,0.0,0.0,0.0,0.005230755521568751,0.0,0.0,0.0,0.0035343170475041702,0.0,0.0,0.0033250732136172255,0.0,0.0,0.0,0.00402675555481671,0.0,0.005230755521568751,0.0,0.0,0.0,0.0,0.005230755521568751,0.0,0.0,0.0,0.0,0.0,0.0,3.7290505222014256,2.0414648115584207e-06,1.5991944218707283e-06,8.828201113854121e-09,0.5572070631942343,1.1146983873831272e-09,0.04999965815375631,0.0005473032419144838,9999.442776654127
4.53,0.0,0.0,3.4249861492736185e-07,0.004026813947731616,0.005233441595654429,0.0,0.0,0.0,0.005233441595654429,0.0,0.0,0.0,0.0035334945263531055,0.0,0.0,0.0033237940262721513,0.0,0.0,0.0,0.004026813947731616,0.0,0.005233441595654429,0.0,0.0,0.0,0.0,0.005233441595654429,0.0,0.0,0.0,0.0,0.0,0.0,3.7361661061735227,2.0394751437408517e-06,1.6007887285998213e-06,8.861985701396114e-09,0.5595964479229127,2.494338062259705e-10,0.04999965750138511,0.0005478172624841008,9999.440387196995
