t,V,Na_i,m,h1,h2,d_L,f_L,d_T,f_T,K_c,K_i,r,s1,s2,s3,z,p_a,p_i,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,Ca_rel,Ca_up,O_Calse,F1,F2,F3
4.22,2.180306691e-314,2.180306723e-314,2.1803067544e-314,2.180306786e-314,2.1803068177e-314,2.1803068493e-314,2.180306881e-314,2.1803069125e-314,2.180306944e-314,2.180306976e-314,2.1803070074e-314,2.180307039e-314,2.1803070706e-314,2.1803071023e-314,2.180307134e-314,2.1803071655e-314,2.180307197e-314,2.1803072287e-314,2.1803072604e-314,2.180307292e-314,2.1803073236e-314,2.180307355e-314,2.180307387e-314,2.1803074185e-314,2.18030745e-314,2.1803074817e-314,2.1803075133e-314,2.180307545e-314,2.1803075766e-314
4.23,2.180307608e-314,2.18030764e-314,2.1803076714e-314,2.180307703e-314,2.1803077347e-314,2.1803077663e-314,2.180307798e-314,2.1803078295e-314,2.180307861e-314,2.180307893e-314,2.1803079244e-314,2.180307956e-314,2.1803079876e-314,2.1803080192e-314,2.180308051e-314,2.1803080825e-314,2.180308114e-314,2.1803081457e-314,2.1803081774e-314,2.180308209e-314,2.1803082406e-314,2.180308272e-314,2.180308304e-314,2.1803083355e-314,2.180308367e-314,2.1803083987e-314,2.1803084303e-314,2.180308462e-314,2.1803084936e-314
4.24,2.180308525e-314,2.180308557e-314,2.1803085884e-314,2.18030862e-314,2.1803086517e-314,2.1803086833e-314,2.180308715e-314,2.1803087465e-314,2.180308778e-314,2.18030881e-314,2.1803088414e-314,2.180308873e-314,2.1803089046e-314,2.180308936e-314,2.180308968e-314,2.1803089995e-314,2.180309031e-314,2.1803090627e-314,2.1803090943e-314,2.180309126e-314,2.1803091576e-314,2.180309189e-314,2.180309221e-314,2.1803092524e-314,2.180309284e-314,2.1803093157e-314,2.1803093473e-314,2.180309379e-314,2.1803094105e-314
4.25,2.180309442e-314,2.180309474e-314,2.1803095054e-314,2.180309537e-314,2.1803095686e-314,2.1803096003e-314,2.180309632e-314,2.1803096635e-314,2.180309695e-314,2.1803097267e-314,2.1803097584e-314,2.18030979e-314,2.1803098216e-314,2.180309853e-314,2.180309885e-314,2.1803099165e-314,2.180309948e-314,2.1803099797e-314,2.1803100113e-314,2.180310043e-314,2.1803100746e-314,2.180310106e-314,2.180310138e-314,2.1803101694e-314,2.180310201e-314,2.1803102327e-314,2.1803102643e-314,2.180310296e-314,2.1803103275e-314
4.26,2.180310359e-314,2.180310391e-314,2.1803104224e-314,2.180310454e-314,2.1803104856e-314,2.180310549e-314,2.1803105805e-314,2.180310612e-314,2.1803106437e-314,2.1803106753e-314,2.180310707e-314,2.1803107386e-314,2.18031077e-314,2.180310802e-314,2.1803108334e-314,2.180310865e-314,2.1803108967e-314,2.1803109283e-314,2.18031096e-314,2.1803109915e-314,2.180311023e-314,2.180311055e-314,2.1803110864e-314,2.180311118e-314,2.1803111496e-314,2.1803111813e-314,2.180311213e-314,2.1803112445e-314,2.180311276e-314
4.2700000000000005,2.1803113077e-314,2.1803113394e-314,2.180311371e-314,2.1803114026e-314,2.180311434e-314,2.180311466e-314,2.1803114975e-314,2.180311529e-314,2.1803115607e-314,2.1803115923e-314,2.180311624e-314,2.1803116556e-314,2.180311687e-314,2.180311719e-314,2.1803117504e-314,2.180311782e-314,2.1803118137e-314,2.1803118453e-314,2.180311877e-314,2.1803119085e-314,2.18031194e-314,2.180311972e-314,2.1803120034e-314,2.180312035e-314,2.1803120666e-314,2.1803120983e-314,2.18031213e-314,2.1803121615e-314,2.180312193e-314
4.28,2.1803122247e-314,2.1803122564e-314,2.180312288e-314,2.1803123196e-314,2.180312351e-314,2.180312383e-314,2.1803124145e-314,2.180312446e-314,2.1803124777e-314,2.1803125093e-314,2.180312541e-314,2.1803125726e-314,2.180312604e-314,2.180312636e-314,2.1803126674e-314,2.180312699e-314,2.1803127307e-314,2.1803127623e-314,2.180312794e-314,2.1803128255e-314,2.180312857e-314,2.180312889e-314,2.1803129204e-314,2.180312952e-314,2.1803129836e-314,2.180313015e-314,2.180313047e-314,2.1803130785e-314,2.18031311e-314
4.29,2.1803131417e-314,2.1803131733e-314,2.180313205e-314,2.1803132366e-314,2.180313268e-314,2.1803133e-314,2.1803133314e-314,2.180313363e-314,2.1803133947e-314,2.1803134263e-314,2.180313458e-314,2.1803134895e-314,2.180313521e-314,2.180313553e-314,2.1803135844e-314,2.180313616e-314,2.1803136476e-314,2.1803136793e-314,2.180313711e-314,2.1803137425e-314,2.180313774e-314,2.1803138057e-314,2.1803138374e-314,2.180313869e-314,2.1803139006e-314,2.180313932e-314,2.180313964e-314,2.1803139955e-314,2.180314027e-314
4.3,2.1803140587e-314,2.1803140903e-314,2.180314122e-314,2.1803141536e-314,2.180314185e-314,2.180314217e-314,2.1803142484e-314,2.18031428e-314,2.1803143117e-314,2.1803143433e-314,2.180314375e-314,2.1803144065e-314,2.180314438e-314,2.18031447e-314,2.1803145014e-314,2.180314533e-314,2.1803145646e-314,2.1803145963e-314,2.180314628e-314,2.1803146595e-314,2.180314691e-314,2.1803147227e-314,2.1803147544e-314,2.180314786e-314,2.1803148176e-314,2.180314849e-314,2.180314881e-314,2.1803149125e-314,2.180314944e-314
4.3100000000000005,2.1803149757e-314,2.1803150073e-314,2.180315039e-314,2.1803150706e-314,2.180315102e-314,2.180315134e-314,2.1803151654e-314,2.180315197e-314,2.1803152287e-314,2.1803152603e-314,2.180315292e-314,2.1803153235e-314,2.180315355e-314,2.180315387e-314,2.1803154184e-314,2.18031545e-314,2.1803154816e-314,2.180315513e-314,2.180315545e-314,2.1803155765e-314,2.180315608e-314,2.1803156397e-314,2.1803156713e-314,2.180315703e-314,2.1803157346e-314,2.180315766e-314,2.180315798e-314,2.1803158294e-314,2.180315861e-314
4.32,2.1803158927e-314,2.1803159243e-314,2.180315956e-314,2.1803159875e-314,2.180316019e-314,2.180316051e-314,2.1803160824e-314,2.180316114e-314,2.1803161456e-314,2.1803161773e-314,2.180316209e-314,2.1803162405e-314,2.180316272e-314,2.1803163037e-314,2.1803163354e-314,2.180316367e-314,2.1803163986e-314,2.18031643e-314,2.180316462e-314,2.1803164935e-314,2.180316525e-314,2.1803165567e-314,2.1803165883e-314,2.18031662e-314,2.1803166516e-314,2.180316683e-314,2.180316715e-314,2.1803167464e-314,2.180316778e-314
4.33,2.1803168097e-314,2.1803168413e-314,2.180316873e-314,2.1803169045e-314,2.180316936e-314,2.180316968e-314,2.1803169994e-314,2.180317031e-314,2.1803170626e-314,2.180317094e-314,2.180317126e-314,2.1803171575e-314,2.180317189e-314,2.1803172207e-314,2.1803172523e-314,2.180317284e-314,2.1803173156e-314,2.180317347e-314,2.180317379e-314,2.1803174104e-314,2.180317442e-314,2.1803174737e-314,2.1803175053e-314,2.180317537e-314,2.1803175685e-314,2.1803176e-314,2.180317632e-314,2.1803176634e-314,2.180317695e-314
4.34,2.1803177267e-314,2.1803177583e-314,2.18031779e-314,2.1803178215e-314,2.180317853e-314,2.1803178848e-314,2.1803179164e-314,2.180317948e-314,2.1803179796e-314,2.180318011e-314,2.180318043e-314,2.1803180745e-314,2.180318106e-314,2.1803181377e-314,2.1803181693e-314,2.180318201e-314,2.1803182326e-314,2.180318264e-314,2.180318296e-314,2.1803183274e-314,2.180318359e-314,2.1803183907e-314,2.1803184223e-314,2.180318454e-314,2.1803184855e-314,2.180318517e-314,2.180318549e-314,2.1803185804e-314,2.1803186436e-314
4.3500000000000005,2.1803186753e-314,2.180318707e-314,2.1803187385e-314,2.18031877e-314,2.1803188017e-314,2.1803188334e-314,2.180318865e-314,2.1803188966e-314,2.180318928e-314,2.18031896e-314,2.1803189915e-314,2.180319023e-314,2.1803190547e-314,2.1803190863e-314,2.180319118e-314,2.1803191496e-314,2.180319181e-314,2.180319213e-314,2.1803192444e-314,2.180319276e-314,2.1803193077e-314,2.1803193393e-314,2.180319371e-314,2.1803194025e-314,2.180319434e-314,2.180319466e-314,2.1803194974e-314,2.180319529e-314,2.1803195606e-314
4.36,2.180319592e-314,2.180319624e-314,2.1803196555e-314,2.180319687e-314,2.1803197187e-314,2.1803197503e-314,2.180319782e-314,2.1803198136e-314,2.180319845e-314,2.180319877e-314,2.1803199084e-314,2.18031994e-314,2.1803199717e-314,2.1803200033e-314,2.180320035e-314,2.1803200665e-314,2.180320098e-314,2.18032013e-314,2.1803201614e-314,2.180320193e-314,2.1803202246e-314,2.1803202563e-314,2.180320288e-314,2.1803203195e-314,2.180320351e-314,2.1803203827e-314,2.1803204144e-314,2.180320446e-314,2.1803204776e-314
4.37,2.180320509e-314,2.180320541e-314,2.1803205725e-314,2.180320604e-314,2.1803206357e-314,2.1803206673e-314,2.180320699e-314,2.1803207306e-314,2.180320762e-314,2.180320794e-314,2.1803208254e-314,2.180320857e-314,2.1803208887e-314,2.1803209203e-314,2.180320952e-314,2.1803209835e-314,2.180321015e-314,2.180321047e-314,2.1803210784e-314,2.18032111e-314,2.1803211416e-314,2.1803211733e-314,2.180321205e-314,2.1803212365e-314,2.180321268e-314,2.1803212997e-314,2.1803213314e-314,2.180321363e-314,2.1803213946e-314
4.38,2.180321426e-314,2.180321458e-314,2.1803214895e-314,2.180321521e-314,2.1803215527e-314,2.1803215843e-314,2.180321616e-314,2.1803216476e-314,2.180321679e-314,2.180321711e-314,2.1803217424e-314,2.180321774e-314,2.1803218057e-314,2.1803218373e-314,2.180321869e-314,2.1803219005e-314,2.180321932e-314,2.180321964e-314,2.1803219954e-314,2.180322027e-314,2.1803220586e-314,2.18032209e-314,2.180322122e-314,2.1803221535e-314,2.180322185e-314,2.1803222167e-314,2.1803222483e-314,2.18032228e-314,2.1803223116e-314
4.39,2.180322343e-314,2.180322375e-314,2.1803224064e-314,2.180322438e-314,2.1803224697e-314,2.1803225013e-314,2.180322533e-314,2.1803225645e-314,2.180322596e-314,2.180322628e-314,2.1803226594e-314,2.180322691e-314,2.1803227226e-314,2.1803227543e-314,2.180322786e-314,2.1803228175e-314,2.180322849e-314,2.1803228807e-314,2.1803229124e-314,2.180322944e-314,2.1803229756e-314,2.180323007e-314,2.180323039e-314,2.1803230705e-314,2.180323102e-314,2.1803231337e-314,2.1803231653e-314,2.180323197e-314,2.1803232286e-314
4.4,2.18032326e-314,2.180323292e-314,2.1803233234e-314,2.180323355e-314,2.1803233867e-314,2.1803234183e-314,2.18032345e-314,2.1803234815e-314,2.180323513e-314,2.180323545e-314,2.1803235764e-314,2.180323608e-314,2.1803236396e-314,2.1803236712e-314,2.180323703e-314,2.1803237345e-314,2.180323766e-314,2.1803237977e-314,2.1803238293e-314,2.180323861e-314,2.1803238926e-314,2.180323924e-314,2.180323956e-314,2.1803239875e-314,2.180324019e-314,2.1803240507e-314,2.1803240823e-314,2.180324114e-314,2.1803241456e-314
4.41,2.180324177e-314,2.180324209e-314,2.1803242404e-314,2.180324272e-314,2.1803243037e-314,2.1803243353e-314,2.180324367e-314,2.1803243985e-314,2.18032443e-314,2.180324462e-314,2.1803244934e-314,2.180324525e-314,2.1803245566e-314,2.180324588e-314,2.18032462e-314,2.1803246515e-314,2.180324683e-314,2.1803247147e-314,2.1803247463e-314,2.180324778e-314,2.1803248096e-314,2.180324841e-314,2.180324873e-314,2.1803249044e-314,2.180324936e-314,2.1803249677e-314,2.1803249993e-314,2.180325031e-314,2.1803250625e-314
4.42,2.180325094e-314,2.180325126e-314,2.1803251574e-314,2.180325189e-314,2.1803252206e-314,2.1803252523e-314,2.180325284e-314,2.1803253155e-314,2.180325347e-314,2.1803253787e-314,2.1803254104e-314,2.180325442e-314,2.1803254736e-314,2.180325505e-314,2.180325537e-314,2.1803255685e-314,2.1803256e-314,2.1803256317e-314,2.1803256633e-314,2.180325695e-314,2.1803257266e-314,2.180325758e-314,2.18032579e-314,2.1803258214e-314,2.180325853e-314,2.1803258847e-314,2.1803259163e-314,2.180325948e-314,2.1803259795e-314
4.43,2.180326011e-314,2.180326043e-314,2.1803260744e-314,2.180326106e-314,2.1803261376e-314,2.180326169e-314,2.180326201e-314,2.1803262325e-314,2.180326264e-314,2.1803262957e-314,2.1803263273e-314,2.180326359e-314,2.1803263906e-314,2.180326422e-314,2.180326454e-314,2.1803264854e-314,2.180326517e-314,2.1803265487e-314,2.1803265803e-314,2.180326612e-314,2.1803266435e-314,2.180326675e-314,2.1803267384e-314,2.18032677e-314,2.1803268016e-314,2.1803268333e-314,2.180326865e-314,2.1803268965e-314,2.180326928e-314
4.44,2.1803269597e-314,2.1803269914e-314,2.180327023e-314,2.1803270546e-314,2.180327086e-314,2.180327118e-314,2.1803271495e-314,2.180327181e-314,2.1803272127e-314,2.1803272443e-314,2.180327276e-314,2.1803273076e-314,2.180327339e-314,2.180327371e-314,2.1803274024e-314,2.180327434e-314,2.1803274657e-314,2.1803274973e-314,2.180327529e-314,2.1803275605e-314,2.180327592e-314,2.180327624e-314,2.1803276554e-314,2.180327687e-314,2.1803277186e-314,2.1803277503e-314,2.180327782e-314,2.1803278135e-314,2.180327845e-314
4.45,2.1803278767e-314,2.1803279084e-314,2.18032794e-314,2.1803279716e-314,2.180328003e-314,2.180328035e-314,2.1803280665e-314,2.180328098e-314,2.1803281297e-314,2.1803281613e-314,2.180328193e-314,2.1803282246e-314,2.180328256e-314,2.180328288e-314,2.1803283194e-314,2.180328351e-314,2.1803283827e-314,2.1803284143e-314,2.180328446e-314,2.1803284775e-314,2.180328509e-314,2.180328541e-314,2.1803285724e-314,2.180328604e-314,2.1803286356e-314,2.180328667e-314,2.180328699e-314,2.1803287305e-314,2.180328762e-314
4.46,2.1803287937e-314,2.1803288253e-314,2.180328857e-314,2.1803288886e-314,2.18032892e-314,2.180328952e-314,2.1803289834e-314,2.180329015e-314,2.1803290467e-314,2.1803290783e-314,2.18032911e-314,2.1803291415e-314,2.180329173e-314,2.180329205e-314,2.1803292364e-314,2.180329268e-314,2.1803292996e-314,2.1803293313e-314,2.180329363e-314,2.1803293945e-314,2.180329426e-314,2.1803294577e-314,2.1803294894e-314,2.180329521e-314,2.1803295526e-314,2.180329584e-314,2.180329616e-314,2.1803296475e-314,2.180329679e-314
4.47,2.1803297107e-314,2.1803297423e-314,2.180329774e-314,2.1803298056e-314,2.180329837e-314,2.180329869e-314,2.1803299004e-314,2.180329932e-314,2.1803299637e-314,2.1803299953e-314,2.180330027e-314,2.1803300585e-314,2.18033009e-314,2.180330122e-314,2.1803301534e-314,2.180330185e-314,2.1803302166e-314,2.1803302483e-314,2.18033028e-314,2.1803303115e-314,2.180330343e-314,2.1803303747e-314,2.1803304064e-314,2.180330438e-314,2.1803304696e-314,2.180330501e-314,2.180330533e-314,2.1803305645e-314,2.180330596e-314
4.48,2.1803306277e-314,2.1803306593e-314,2.180330691e-314,2.1803307226e-314,2.180330754e-314,2.180330786e-314,2.1803308174e-314,2.180330849e-314,2.1803308807e-314,2.1803309123e-314,2.180330944e-314,2.1803309755e-314,2.180331007e-314,2.180331039e-314,2.1803310704e-314,2.180331102e-314,2.1803311336e-314,2.180331165e-314,2.180331197e-314,2.1803312285e-314,2.18033126e-314,2.1803312917e-314,2.1803313233e-314,2.180331355e-314,2.1803313866e-314,2.180331418e-314,2.18033145e-314,2.1803314814e-314,2.180331513e-314
4.49,2.1803315447e-314,2.1803315763e-314,2.180331608e-314,2.1803316395e-314,2.180331671e-314,2.180331703e-314,2.1803317344e-314,2.180331766e-314,2.1803317976e-314,2.1803318293e-314,2.180331861e-314,2.1803318925e-314,2.180331924e-314,2.1803319557e-314,2.1803319874e-314,2.180332019e-314,2.1803320506e-314,2.180332082e-314,2.180332114e-314,2.1803321455e-314,2.180332177e-314,2.1803322087e-314,2.1803322403e-314,2.180332272e-314,2.1803323036e-314,2.180332335e-314,2.180332367e-314,2.1803323984e-314,2.18033243e-314
4.5,2.1803324617e-314,2.1803324933e-314,2.180332525e-314,2.1803325565e-314,2.180332588e-314,2.18033262e-314,2.1803326514e-314,2.180332683e-314,2.1803327146e-314,2.180332746e-314,2.180332778e-314,2.1803328095e-314,2.180332841e-314,2.1803328727e-314,2.1803329043e-314,2.180332936e-314,2.1803329676e-314,2.180332999e-314,2.180333031e-314,2.1803330624e-314,2.180333094e-314,2.1803331257e-314,2.1803331573e-314,2.180333189e-314,2.1803332205e-314,2.180333252e-314,2.180333284e-314,2.1803333154e-314,2.180333347e-314
4.51,2.1803333787e-314,2.1803334103e-314,2.180333442e-314,2.1803334735e-314,2.180333505e-314,2.1803335368e-314,2.1803335684e-314,2.1803336e-314,2.1803336316e-314,2.180333663e-314,2.180333695e-314,2.1803337265e-314,2.180333758e-314,2.1803337897e-314,2.1803338213e-314,2.180333853e-314,2.1803338846e-314,2.180333916e-314,2.180333948e-314,2.1803339794e-314,2.180334011e-314,2.1803340427e-314,2.1803340743e-314,2.180334106e-314,2.1803341375e-314,2.180334169e-314,2.180334201e-314,2.1803342324e-314,2.180334264e-314
4.5200000000000005,2.1803342956e-314,2.1803343273e-314,2.180334359e-314,2.1803343905e-314,2.180334422e-314,2.1803344537e-314,2.1803344854e-314,2.180334517e-314,2.1803345486e-314,2.18033458e-314,2.180334612e-314,2.1803346435e-314,2.180334675e-314,2.1803347067e-314,2.1803347383e-314,2.18033477e-314,2.180334833e-314,2.180334865e-314,2.1803348964e-314,2.180334928e-314,2.1803349597e-314,2.1803349913e-314,2.180335023e-314,2.1803350545e-314,2.180335086e-314,2.180335118e-314,2.1803351494e-314,2.180335181e-314,2.1803352126e-314
4.53,2.180335244e-314,2.180335276e-314,2.1803353075e-314,2.180335339e-314,2.1803353707e-314,2.1803354023e-314,2.180335434e-314,2.1803354656e-314,2.180335497e-314,2.180335529e-314,2.1803355604e-314,2.180335592e-314,2.1803356237e-314,2.1803356553e-314,2.180335687e-314,2.1803357185e-314,2.18033575e-314,2.180335782e-314,2.1803358134e-314,2.180335845e-314,2.1803358766e-314,2.1803359083e-314,2.18033594e-314,2.1803359715e-314,2.180336003e-314,2.1803360347e-314,2.1803360664e-314,2.180336098e-314,2.1803361296e-314
4.54,2.180336161e-314,2.180336193e-314,2.1803362245e-314,2.180336256e-314,2.1803362877e-314,2.1803363193e-314,2.180336351e-314,2.1803363826e-314,2.180336414e-314,2.180336446e-314,2.1803364774e-314,2.180336509e-314,2.1803365407e-314,2.1803365723e-314,2.180336604e-314,2.1803366355e-314,2.180336667e-314,2.180336699e-314,2.1803367304e-314,2.180336762e-314,2.1803367936e-314,2.1803368253e-314,2.180336857e-314,2.1803368885e-314,2.18033692e-314,2.1803369517e-314,2.1803369834e-314,2.180337015e-314,2.1803370466e-314
4.55,2.180337078e-314,2.18033711e-314,2.1803371415e-314,2.180337173e-314,2.1803372047e-314,2.1803372363e-314,2.180337268e-314,2.1803372996e-314,2.180337331e-314,2.180337363e-314,2.1803373944e-314,2.180337426e-314,2.1803374577e-314,2.1803374893e-314,2.180337521e-314,2.1803375525e-314,2.180337584e-314,2.180337616e-314,2.1803376474e-314,2.180337679e-314,2.1803377106e-314,2.180337742e-314,2.180337774e-314,2.1803378055e-314,2.180337837e-314,2.1803378687e-314,2.1803379003e-314,2.180337932e-314,2.1803379636e-314
4.5600000000000005,2.180337995e-314,2.180338027e-314,2.1803380584e-314,2.18033809e-314,2.1803381217e-314,2.1803381533e-314,2.180338185e-314,2.1803382165e-314,2.180338248e-314,2.18033828e-314,2.1803383114e-314,2.180338343e-314,2.1803383746e-314,2.1803384063e-314,2.180338438e-314,2.1803384695e-314,2.180338501e-314,2.1803385327e-314,2.1803385644e-314,2.180338596e-314,2.1803386276e-314,2.180338659e-314,2.180338691e-314,2.1803387225e-314,2.180338754e-314,2.1803387857e-314,2.1803388173e-314,2.180338849e-314,2.1803388806e-314
4.57,2.180338912e-314,2.180338944e-314,2.1803389754e-314,2.180339007e-314,2.1803390387e-314,2.1803390703e-314,2.180339102e-314,2.1803391335e-314,2.180339165e-314,2.180339197e-314,2.1803392284e-314,2.18033926e-314,2.1803392916e-314,2.1803393232e-314,2.180339355e-314,2.1803393865e-314,2.180339418e-314,2.1803394497e-314,2.1803394813e-314,2.180339513e-314,2.1803395446e-314,2.180339576e-314,2.180339608e-314,2.1803396395e-314,2.180339671e-314,2.1803397027e-314,2.1803397343e-314,2.180339766e-314,2.1803397976e-314
4.58,2.180339829e-314,2.180339861e-314,2.1803398924e-314,2.180339924e-314,2.1803399557e-314,2.1803399873e-314,2.180340019e-314,2.1803400505e-314,2.180340082e-314,2.180340114e-314,2.1803401454e-314,2.180340177e-314,2.1803402086e-314,2.18034024e-314,2.180340272e-314,2.1803403035e-314,2.180340335e-314,2.1803403667e-314,2.1803403983e-314,2.18034043e-314,2.1803404616e-314,2.180340493e-314,2.180340525e-314,2.1803405564e-314,2.180340588e-314,2.1803406197e-314,2.1803406513e-314,2.180340683e-314,2.1803407145e-314
4.59,2.180340746e-314,2.180340778e-314,2.1803408094e-314,2.180340841e-314,2.1803408726e-314,2.1803409043e-314,2.180340936e-314,2.1803409675e-314,2.180340999e-314,2.1803410307e-314,2.1803410624e-314,2.180341094e-314,2.1803411256e-314,2.180341157e-314,2.180341189e-314,2.1803412205e-314,2.180341252e-314,2.1803412837e-314,2.1803413153e-314,2.180341347e-314,2.1803413786e-314,2.18034141e-314,2.180341442e-314,2.1803414734e-314,2.180341505e-314,2.1803415367e-314,2.1803415683e-314,2.1803416e-314,2.1803416315e-314
4.6000000000000005,2.180341663e-314,2.180341695e-314,2.1803417264e-314,2.180341758e-314,2.1803417896e-314,2.180341821e-314,2.180341853e-314,2.1803418845e-314,2.180341916e-314,2.1803419477e-314,2.1803419793e-314,2.180342011e-314,2.1803420426e-314,2.180342074e-314,2.180342106e-314,2.1803421374e-314,2.180342169e-314,2.1803422007e-314,2.1803422323e-314,2.180342264e-314,2.1803422955e-314,2.180342327e-314,2.180342359e-314,2.1803423904e-314,2.180342422e-314,2.1803424536e-314,2.1803424853e-314,2.180342517e-314,2.1803425485e-314
4.61,2.18034258e-314,2.1803426117e-314,2.1803426434e-314,2.180342675e-314,2.1803427066e-314,2.180342738e-314,2.18034277e-314,2.1803428015e-314,2.180342833e-314,2.1803428647e-314,2.180342928e-314,2.1803429596e-314,2.180342991e-314,2.180343023e-314,2.1803430544e-314,2.180343086e-314,2.1803431177e-314,2.1803431493e-314,2.180343181e-314,2.1803432125e-314,2.180343244e-314,2.180343276e-314,2.1803433074e-314,2.180343339e-314,2.1803433706e-314,2.1803434023e-314,2.180343434e-314,2.1803434655e-314,2.180343497e-314
4.62,2.1803435287e-314,2.1803435604e-314,2.180343592e-314,2.1803436236e-314,2.180343655e-314,2.180343687e-314,2.1803437185e-314,2.18034375e-314,2.1803437817e-314,2.1803438133e-314,2.180343845e-314,2.1803438766e-314,2.180343908e-314,2.18034394e-314,2.1803439714e-314,2.180344003e-314,2.1803440347e-314,2.1803440663e-314,2.180344098e-314,2.1803441295e-314,2.180344161e-314,2.180344193e-314,2.1803442244e-314,2.180344256e-314,2.1803442876e-314,2.180344319e-314,2.180344351e-314,2.1803443825e-314,2.180344414e-314
4.63,2.1803444457e-314,2.1803444773e-314,2.180344509e-314,2.1803445406e-314,2.180344572e-314,2.180344604e-314,2.1803446354e-314,2.180344667e-314,2.1803446987e-314,2.1803447303e-314,2.180344762e-314,2.1803447935e-314,2.180344825e-314,2.180344857e-314,2.1803448884e-314,2.18034492e-314,2.1803449516e-314,2.1803449833e-314,2.180345015e-314,2.1803450465e-314,2.180345078e-314,2.1803451097e-314,2.1803451414e-314,2.180345173e-314,2.1803452046e-314,2.180345236e-314,2.180345268e-314,2.1803452995e-314,2.180345331e-314
4.64,2.1803453627e-314,2.1803453943e-314,2.180345426e-314,2.1803454576e-314,2.180345489e-314,2.180345521e-314,2.1803455524e-314,2.180345584e-314,2.1803456157e-314,2.1803456473e-314,2.180345679e-314,2.1803457105e-314,2.180345742e-314,2.180345774e-314,2.1803458054e-314,2.180345837e-314,2.1803458686e-314,2.1803459003e-314,2.180345932e-314,2.1803459635e-314,2.180345995e-314,2.1803460267e-314,2.1803460584e-314,2.18034609e-314,2.1803461216e-314,2.180346153e-314,2.180346185e-314,2.1803462165e-314,2.180346248e-314
4.65,2.1803462797e-314,2.1803463113e-314,2.180346343e-314,2.1803463746e-314,2.180346406e-314,2.180346438e-314,2.1803464694e-314,2.180346501e-314,2.1803465327e-314,2.1803465643e-314,2.180346596e-314,2.1803466275e-314,2.180346659e-314,2.180346691e-314,2.1803467224e-314,2.180346754e-314,2.1803467856e-314,2.180346817e-314,2.180346849e-314,2.1803468805e-314,2.180346912e-314,2.1803469437e-314,2.1803469753e-314,2.180347007e-314,2.1803470386e-314,2.18034707e-314,2.180347102e-314,2.1803471334e-314,2.180347165e-314
4.66,2.1803471967e-314,2.1803472283e-314,2.18034726e-314,2.1803472915e-314,2.180347323e-314,2.180347355e-314,2.1803473864e-314,2.180347418e-314,2.1803474496e-314,2.1803474813e-314,2.180347513e-314,2.1803475445e-314,2.180347576e-314,2.1803476077e-314,2.1803476394e-314,2.180347671e-314,2.1803477026e-314,2.180347734e-314,2.180347766e-314,2.1803477975e-314,2.180347829e-314,2.1803478607e-314,2.1803478923e-314,2.180347924e-314,2.1803479556e-314,2.180347987e-314,2.180348019e-314,2.1803480504e-314,2.180348082e-314
4.67,2.1803481137e-314,2.1803481453e-314,2.180348177e-314,2.1803482085e-314,2.18034824e-314,2.180348272e-314,2.1803483034e-314,2.180348335e-314,2.1803483666e-314,2.180348398e-314,2.18034843e-314,2.1803484615e-314,2.180348493e-314,2.1803485247e-314,2.1803485563e-314,2.180348588e-314,2.1803486196e-314,2.180348651e-314,2.180348683e-314,2.1803487144e-314,2.180348746e-314,2.1803487777e-314,2.1803488093e-314,2.180348841e-314,2.1803488725e-314,2.180348904e-314,2.180348936e-314,2.1803489674e-314,2.180348999e-314
4.68,2.1803490307e-314,2.1803490623e-314,2.180349094e-314,2.1803491255e-314,2.180349157e-314,2.1803491888e-314,2.1803492204e-314,2.180349252e-314,2.1803492836e-314,2.180349315e-314,2.180349347e-314,2.1803493785e-314,2.18034941e-314,2.1803494417e-314,2.1803494733e-314,2.180349505e-314,2.1803495366e-314,2.180349568e-314,2.1803496e-314,2.1803496314e-314,2.180349663e-314,2.1803496947e-314,2.1803497263e-314,2.180349758e-314,2.1803497895e-314,2.180349821e-314,2.180349853e-314,2.1803498844e-314,2.180349916e-314
4.69,2.1803499476e-314,2.1803499793e-314,2.180350011e-314,2.1803500425e-314,2.180350074e-314,2.1803501057e-314,2.1803501374e-314,2.180350169e-314,2.1803502006e-314,2.180350232e-314,2.180350264e-314,2.1803502955e-314,2.180350327e-314,2.1803503587e-314,2.1803503903e-314,2.180350422e-314,2.1803504536e-314,2.180350485e-314,2.180350517e-314,2.1803505484e-314,2.18035058e-314,2.1803506117e-314,2.1803506433e-314,2.180350675e-314,2.1803507065e-314,2.180350738e-314,2.18035077e-314,2.1803508014e-314,2.180350833e-314
4.7,2.1803508646e-314,2.180350896e-314,2.180350928e-314,2.1803509595e-314,2.1803510227e-314,2.1803510543e-314,2.180351086e-314,2.1803511176e-314,2.180351149e-314,2.180351181e-314,2.1803512124e-314,2.180351244e-314,2.1803512757e-314,2.1803513073e-314,2.180351339e-314,2.1803513705e-314,2.180351402e-314,2.180351434e-314,2.1803514654e-314,2.180351497e-314,2.1803515286e-314,2.1803515603e-314,2.180351592e-314,2.1803516235e-314,2.180351655e-314,2.1803516867e-314,2.1803517184e-314,2.18035175e-314,2.1803517816e-314
