t,Chk1P,Rad3,p53,preMPF,MPF,p21,p21_MPF,iCdc25,iCdc25Ps216,iCdc25Ps216_protein1433,aCdc25,aCdc25Ps216,protein1433,Wee1,Wee1P
5.4,-1.6273934351246893e-15,0.0,0.0,0.0027009930676414476,1.68789460087113e-08,0.0417251747147288,5.341253664070023e-11,5.505256587551351e-05,-7.975124816661749e-14,0.000135577525250084,9.474340950269501e-07,9.880321562365687e-15,5.338002319935803,0.00207999998962206,8.465686267591356e-12
5.41,-1.6491049387922037e-15,0.0,0.0,0.002705993042380425,1.690403671538794e-08,0.04178342041142255,5.3582852332474974e-11,5.51526606048788e-05,-5.000179097516219e-14,0.0001342284340604646,9.473393656626397e-07,9.878345755879667e-15,5.342661987336364,0.0020819999895877565,8.49151100478565e-12
5.42,-1.6385368492301368e-15,0.0,0.0,0.0027109930170754596,1.69291710360408e-08,0.04184160789165261,5.375349661456645e-11,5.525275532474087e-05,-1.2280407425399953e-14,0.00013289277802573557,9.4724464580156e-07,9.876370328974495e-15,5.347316997408206,0.00208399998955337,8.517393395339738e-12
5.43,-1.5939250976044741e-15,0.0,0.0,0.0027159929917265633,1.6954348959064485e-08,0.04189973721362826,5.392446996408039e-11,5.535285003510058e-05,3.416659250279604e-14,0.00013157042567204505,9.47149935442835e-07,9.874395280388655e-15,5.351967354808083,0.002085999989518899,8.543333567125095e-12
5.44,-1.5135040710431083e-15,0.0,0.0,0.002720992966333747,1.697957047285356e-08,0.041957808435500274,5.4095772857188245e-11,5.545294473595882e-05,9.012019886462963e-14,0.0001302612471971108,9.470552345855889e-07,9.872420608869215e-15,5.356613064188069,0.002087999989484345,8.569331648113084e-12
5.45,-1.3955066126358721e-15,0.0,0.0,0.002725992940897021,1.7004835565802543e-08,0.04201582161536091,5.4267405769127124e-11,5.555303942731645e-05,1.563887017503611e-13,0.00012896511447022086,9.469605432289462e-07,9.87044631317184e-15,5.361254130195558,0.002089999989449706,8.595387766374954e-12
5.46,-1.3548873408730315e-15,0.0,0.0,0.002730992915416397,1.7030144226351778e-08,0.04207377681059803,5.4439369115233115e-11,5.5653134109174345e-05,1.7474101018343086e-13,0.00012768177719347804,9.468658613720354e-07,9.868472454231352e-15,5.3658905574215305,0.0020919999894149833,8.621502049971108e-12
5.47,-1.3067170614100025e-15,0.0,0.0,0.002735992889891886,1.7055496442863042e-08,0.04213167407964704,5.4611663410885325e-11,5.5753228781533384e-05,1.8812177798673232e-13,0.00012641119880761557,9.467711890139788e-07,9.866498986527478e-15,5.370522350540875,0.002093999989380176,8.647674627251471e-12
5.48,-1.247837933846986e-15,0.0,0.0,0.0027409928643234997,1.7080892203730202e-08,0.04218951348043232,5.4784289129218205e-11,5.585332344439446e-05,1.981225929425657e-13,0.0001251532576671754,9.46676526153901e-07,9.864525908103393e-15,5.375149514187554,0.0020959999893452844,8.67390562658828e-12
5.49,-1.1796364763435609e-15,0.0,0.0,0.002745992838711248,1.7106331497348856e-08,0.042247295070794576,5.4957246740135334e-11,5.595341809775842e-05,2.0406193382977276e-13,0.00012390782897524962,9.465818727909276e-07,9.862553219432155e-15,5.379772052988836,0.002097999989310308,8.70019517644934e-12
5.5,-1.103623354860241e-15,0.0,0.0,0.0027509928130551435,1.7131814312114632e-08,0.042305018908515346,5.513053671254255e-11,5.605351274162614e-05,2.0522197435054855e-13,0.00012267478947314568,9.46487228924184e-07,9.860580921062362e-15,5.384389971567256,0.0020999999892752463,8.726543405402236e-12
5.51,-1.0214333831584935e-15,0.0,0.0,0.0027559927873551963,1.7157340636423163e-08,0.04236268505131692,5.5304159514347887e-11,5.615360737599852e-05,2.008485831304386e-13,0.00012145401744038709,9.463925945527962e-07,9.858609013618148e-15,5.389003274540605,0.0021019999892400994,8.752950442114315e-12
5.5200000000000005,-9.348255228007276e-16,0.0,0.0,0.0027609927616114183,1.718291045867009e-08,0.0424202935568624,5.547811561246156e-11,5.6253702000876413e-05,1.9015132371833863e-13,0.00012024539269471302,9.462979696758901e-07,9.856637497799182e-15,5.393611966521944,0.0021039999892048674,8.779416415352703e-12
5.53,-8.456828831503257e-16,0.0,0.0,0.0027659927358238195,1.7208523767251065e-08,0.042477844482755676,5.5652405472795974e-11,5.6353796616260696e-05,1.723034545864983e-13,0.00011904879659207884,9.462033542925919e-07,9.854666374380675e-15,5.3982160521195945,0.0021059999891695495,8.805941453984285e-12
5.54,-7.560127213715965e-16,0.0,0.0,0.002770992709992412,1.7234180550561756e-08,0.042535337886541416,5.5827029560265766e-11,5.645389122215224e-05,1.4644192913051632e-13,0.00011786411202665542,9.461087484020281e-07,9.852695644213372e-15,5.40281553593714,0.002107999989134146,8.83252568697572e-12
5.55,-6.679464424298058e-16,0.0,0.0,0.0027759926841172066,1.725988079699784e-08,0.042592773825705095,5.600198833878776e-11,5.6553985818551925e-05,1.1166739566934324e-13,0.00011669122343082954,9.460141520033253e-07,9.850725308223557e-15,5.407410422573431,0.0021099999890986567,8.859169243393442e-12
5.5600000000000005,-5.837395990911614e-16,0.0,0.0,0.002780992658198215,1.7285624494954997e-08,0.042650152357672985,5.6177282271280985e-11,5.6654080405460634e-05,6.704419744527639e-14,0.00011553001677520373,9.459195650956103e-07,9.848755367413051e-15,5.412000716622577,0.0021119999890630813,8.88587225240365e-12
5.57,-5.057718919228435e-16,0.0,0.0,0.0027859926322354477,1.7311411632828927e-08,0.04270747353981212,5.635291181966665e-11,5.675417498287922e-05,1.1600372623976738e-14,0.00011438037956859669,9.458249876780102e-07,9.84678582285921e-15,5.416586422673954,0.002113999989027419,8.912634843272311e-12
5.58,-4.3654716929295884e-16,0.0,0.0,0.0027909926062289155,1.733724219901534e-08,0.04276473742943035,5.6528877444868185e-11,5.6854269550808555e-05,-5.567234570555508e-14,0.00011324220085804258,9.457304197496525e-07,9.844816675714935e-15,5.421167545312199,0.002115999988991671,8.939457145365167e-12
5.59,-3.786934273705713e-16,0.0,0.0,0.0027959925801786306,1.7363116181909952e-08,0.04282194408377632,5.670517960681122e-11,5.695436410924953e-05,-1.3581852953096342e-13,0.00011211537122879158,9.456358613096643e-07,9.842847927208656e-15,5.425744089117212,0.002117999988955836,8.966339288147726e-12
5.6000000000000005,-3.3496281012569134e-16,0.0,0.0,0.0028009925540846037,1.7389033569908498e-08,0.042879093560039445,5.68818187644236e-11,5.705445865820301e-05,-2.299190559165506e-13,0.00011099978280430952,9.455413123571737e-07,9.840879578644342e-15,5.430316058664161,0.002119999988919914,8.993281401185271e-12
5.61,-2.4244006981603127e-16,0.0,0.0,0.0028059925279468453,1.7414994351448884e-08,0.042936185915833876,5.705879533897717e-11,5.715455319766986e-05,-2.6712511002167485e-13,0.0001098951715034517,9.454467728913083e-07,9.838911585394279e-15,5.434883458562258,0.0021219999888839047,9.020283612134204e-12
5.62,-1.3987329096909703e-16,0.0,0.0,0.002810992501765367,1.7440998514903947e-08,0.042993221207967676,5.723610980732228e-11,5.725464772765095e-05,-2.8769269783771085e-13,0.00010880151823522966,9.453522429111965e-07,9.836943973911404e-15,5.439446293356119,0.0021239999888478084,9.047346051850734e-12
5.63,-3.964146086094743e-17,0.0,0.0,0.0028159924755401804,1.7467046048663523e-08,0.04305019949338458,5.7413762630549776e-11,5.735474224814716e-05,-3.0293452594889263e-13,0.00010771874192625123,9.452577224159666e-07,9.834976752197791e-15,5.444004567601244,0.002125999988811625,9.074468850481995e-12
5.64,5.706215554450221e-17,0.0,0.0,0.0028209924492712964,1.74931369411247e-08,0.04310712082905229,5.7591754262451015e-11,5.745483675915936e-05,-3.1182831808999316e-13,0.00010664673592461807,9.451632114047471e-07,9.833009920422195e-15,5.448558285855061,0.0021279999887753535,9.101652137929588e-12
5.65,1.49002300888546e-16,0.0,0.0,0.002825992422958726,1.7519271180684635e-08,0.04316398527187993,5.777008515577378e-11,5.7554931260688435e-05,-3.1329823747945814e-13,0.00010558539491967056,9.450687098766668e-07,9.831043478771459e-15,5.453107452670311,0.0021299999887389944,9.128896044192384e-12
5.66,2.3490172541765473e-16,0.0,0.0,0.0028309923966024805,1.7545448755740537e-08,0.04322079287871798,5.7948755762222245e-11,5.765502575273523e-05,-3.0621488681940727e-13,0.00010453461494198805,9.449742178308546e-07,9.82907742745051e-15,5.457652072595048,0.0021319999887025472,9.156200699366507e-12
5.67,3.1344118698352675e-16,0.0,0.0,0.0028359923702025703,1.7571669654689695e-08,0.04327754370635835,5.812776653245705e-11,5.775512023530062e-05,-2.8939530829563424e-13,0.00010349429336338836,9.4487973526644e-07,9.827111766682367e-15,5.462192150172633,0.0021339999886660116,9.183566233645346e-12
5.68,3.832594510430531e-16,0.0,0.0,0.002840992343759008,1.759793386592945e-08,0.04333423781153432,5.830711791609524e-11,5.785521470838549e-05,-2.6160298357760655e-13,0.00010246432889692817,9.447852621825522e-07,9.825146496708131e-15,5.466727689941746,0.002135999988629388,9.210992777319557e-12
5.69,4.4295329065833127e-16,0.0,0.0,0.0028459923172718038,1.7624241377857216e-08,0.04339087525092059,5.84868103617103e-11,5.7955309171990706e-05,-2.2154783381846134e-13,0.00010144462159690279,9.446907985783208e-07,9.823181617786995e-15,5.471258696436373,0.0021379999885926754,9.23848046077705e-12
5.7,4.910774864966452e-16,0.0,0.0,0.0028509922907409687,1.7650592178870458e-08,0.04344745608113325,5.866684431683212e-11,5.8055403626117134e-05,-1.678862196550201e-13,0.00010043507285884657,9.445963444528758e-07,9.821217130196237e-15,5.475785174185813,0.0021399999885558744,9.266029414503e-12
5.71,5.261448268304967e-16,0.0,0.0,0.002855992264166514,1.767698625736671e-08,0.04350398035872975,5.884722022794701e-11,5.815549807076564e-05,-9.922094120776837e-14,9.943558541953231e-05,9.445018998053473e-07,9.81925303423122e-15,5.480307127714676,0.002141999988518984,9.293639769079844e-12
5.72,5.466261075375839e-16,0.0,0.0,0.002860992237548451,1.770342360174358e-08,0.043560448140209,5.902793854049774e-11,5.8255592505937106e-05,-1.4101238080868267e-14,9.844606335697163e-05,9.444074646348654e-07,9.817289330205397e-15,5.484824561542887,0.0021439999884820047,9.321311655187278e-12
5.73,5.509501321008057e-16,0.0,0.0,0.0028659922108867915,1.7729904200398724e-08,0.04361685948201125,5.920899969888348e-11,5.83556869316324e-05,8.897721063785417e-14,9.746641209041486e-05,9.443130389405607e-07,9.815326018450306e-15,5.489337480185679,0.002145999988444936,9.349045203602265e-12
5.74,5.375037116082627e-16,0.0,0.0,0.0028709921841815456,1.7756428041729867e-08,0.043673214440518165,5.939040414645983e-11,5.8455781347852374e-05,2.1157228637687115e-13,9.649653838035128e-05,9.44218622721564e-07,9.813363099315578e-15,5.493845888153598,0.0021479999884077778,9.376840545199024e-12
5.75,5.046316647532589e-16,0.0,0.0,0.0028759921574327252,1.77829951141348e-08,0.04372951307205281,5.957215232553879e-11,5.855587575459791e-05,3.552954310810076e-13,9.553635032850866e-05,9.441242159770061e-07,9.811400573168922e-15,5.498349789952503,0.0021499999883705296,9.404697810949038e-12
5.76,5.27445511068304e-16,0.0,0.0,0.0028809921306403403,1.7809605406059805e-08,0.04378575543411637,5.975424464623428e-11,5.865597015186988e-05,3.860616969694908e-13,9.458554682618096e-05,9.440298187060159e-07,9.80943844647766e-15,5.502849190182364,0.0021519999883331917,9.43261712827721e-12
5.7700000000000005,5.755123960686034e-16,0.0,0.0,0.002885992103804404,1.7836258905884708e-08,0.04384194158245268,5.993668156040973e-11,5.875606453966915e-05,3.563022240340797e-13,9.364411731408782e-05,9.439354309077256e-07,9.807476717373784e-15,5.507344093302756,0.0021539999882957636,9.46059862971079e-12
5.78,6.215058658420947e-16,0.0,0.0,0.002890992076924926,1.7862955601991376e-08,0.04389807157279768,6.011946351760786e-11,5.8856158917996594e-05,3.129373141361662e-13,9.271204394366215e-05,9.438410525812675e-07,9.805515384256658e-15,5.51183450377261,0.0021559999882582452,9.488642447724925e-12
5.79,6.654457753411078e-16,0.0,0.0,0.0028959920500019175,1.788969548277902e-08,0.04395414546126969,6.030259095521886e-11,5.895625328685306e-05,2.5453536437863177e-13,9.178923512945075e-05,9.437466837257734e-07,9.803554447712269e-15,5.516320426081399,0.0021579999882206363,9.516748713592712e-12
5.8,7.073708170632871e-16,0.0,0.0,0.00290099202303539,1.7916478536646945e-08,0.0440101633039294,6.048606430956467e-11,5.905634764623944e-05,1.7961082291793263e-13,9.087560046048929e-05,9.436523243403752e-07,9.801593908349506e-15,5.52080186471399,0.0021599999881829366,9.544917558681626e-12
5.8100000000000005,7.47338521051599e-16,0.0,0.0,0.002905991996025355,1.7943304751994562e-08,0.044066125156779885,6.066988401589899e-11,5.9156441996156595e-05,8.662418896409341e-14,8.997105070030213e-05,9.435579744242051e-07,9.799633766800165e-15,5.5252788241506385,0.002161999988145146,9.573149114453515e-12
5.82,7.854252548943178e-16,0.0,0.0,0.0029109919689718233,1.797017411722138e-08,0.04412203107576658,6.08540505084072e-11,5.925653633660539e-05,-2.6017987219256166e-14,8.90754977869027e-05,9.434636339763954e-07,9.797674023718942e-15,5.529751308866989,0.002163999988107264,9.6014435124646e-12
5.83,8.21726223725047e-16,0.0,0.0,0.002915991941874806,1.7997086620727012e-08,0.044177881116777305,6.103856422020652e-11,5.935663066758668e-05,-1.59963104314937e-13,8.818885483279296e-05,9.433693029960785e-07,9.795714679783437e-15,5.534219323334076,0.0021659999880692914,9.629800884365483e-12
5.84,8.563554702227053e-16,0.0,0.0,0.0029209919147343143,1.8024042250911173e-08,0.04423367533564226,6.122342558334585e-11,5.945672498910135e-05,-3.169125099521847e-13,8.731103612496376e-05,9.432749814823876e-07,9.793755735694155e-15,5.538682872018326,0.002167999988031227,9.65822136190114e-12
5.8500000000000005,8.894458746115326e-16,0.0,0.0,0.0029259918875503598,1.805104099617368e-08,0.04428941378813401,6.140863502880594e-11,5.955681930115026e-05,-4.986215007066746e-13,8.644195712489465e-05,9.431806694344554e-07,9.791797192174505e-15,5.543141959381552,0.0021699999879930707,9.686705076910924e-12
5.86,9.211491546610787e-16,0.0,0.0,0.002930991860322953,1.8078082844914453e-08,0.04434509652996749,6.159419298649916e-11,5.9656913603734284e-05,-7.068993221004563e-13,8.558153446855422e-05,9.430863668514151e-07,9.789839049970795e-15,5.5475965898809605,0.0021719999879548225,9.71525216132856e-12
5.87,9.51635865686221e-16,0.0,0.0,0.0029359918330521054,1.810516778553351e-08,0.04440072361680003,6.178009988526972e-11,5.9757007896854276e-05,-9.43609168602051e-13,8.472968596639962e-05,9.429920737324002e-07,9.787881309852245e-15,5.552046767969145,0.0021739999879164824,9.743862747182155e-12
5.88,9.81095400547152e-16,0.0,0.0,0.002940991805737828,1.8132295806430973e-08,0.04445629510423132,6.196635615289358e-11,5.985710218051111e-05,-1.2106681836263866e-12,8.388633060337686e-05,9.428977900765444e-07,9.785923972610969e-15,5.556492498094091,0.00217599998787805,9.772536966594185e-12
5.89,1.0097359896493831e-15,0.0,0.0,0.0029459917783801323,1.8159466896007066e-08,0.044511811047803426,6.21529622160784e-11,5.995719645470565e-05,-1.5100474595348141e-12,8.305138853892078e-05,9.428035158829815e-07,9.78396703906199e-15,5.560933784699173,0.002177999987839525,9.801274951781505e-12
5.9,1.037784700943747e-15,0.0,0.0,0.00295099175097903,1.8186681042662118e-08,0.0445672715030008,6.233991850046368e-11,6.005729071943877e-05,-1.8437720376351413e-12,8.222478110695489e-05,9.427092511508455e-07,9.782010510043234e-15,5.565370632223155,0.0021799999878009076,9.830076835055353e-12
5.91,1.0654874399263866e-15,0.0,0.0,0.0029559917235345303,1.8213938234796554e-08,0.044622676525250246,6.252722543062053e-11,6.0157384974711316e-05,-2.213920908181507e-12,8.140643081589175e-05,9.426149958792708e-07,9.78005438641553e-15,5.569803045100192,0.002181999987762197,9.858942748821327e-12
5.92,1.093108949638772e-15,0.0,0.0,0.002960991696046646,1.82412384608109e-08,0.04467802616992096,6.271488343005197e-11,6.0257479220524174e-05,-2.6226270103745606e-12,8.05962613486325e-05,9.425207500673917e-07,9.77809866906261e-15,5.574231027759829,0.002183999987723394,9.887872825579413e-12
5.93,1.1209328106676883e-15,0.0,0.0,0.0029659916685153883,1.8268581709105796e-08,0.04473332049232453,6.290289292119265e-11,6.03575734568782e-05,-3.072077232361347e-12,7.979419756256711e-05,9.424265137143431e-07,9.77614335889111e-15,5.5786545846269995,0.002185999987684497,9.916867197923971e-12
5.94,1.1492614411452424e-15,0.0,0.0,0.0029709916409407684,1.829596796808197e-08,0.04478855954771488,6.309125432540906e-11,6.0457667683774264e-05,-3.5645124112353805e-12,7.900016548957431e-05,9.423322868192598e-07,9.774188456830567e-15,5.5830737201220275,0.002187999987645507,9.945925998543736e-12
5.95,1.151542861758831e-15,0.0,0.0,0.002975991613322796,1.832339722621778e-08,0.04484374339360349,6.327996801789871e-11,6.0557761901213225e-05,-3.615506775843013e-12,7.821373503805443e-05,9.422380693812729e-07,9.772233816539836e-15,5.587488438846328,0.002189999987606423,9.975049353195193e-12
5.96,1.1497465781681924e-15,0.0,0.0,0.002980991585661484,1.8350869471851765e-08,0.04489887208326565,6.346903445419165e-11,6.065785610919595e-05,-3.619154962883231e-12,7.74351221666378e-05,9.42143861399521e-07,9.770279557546189e-15,5.59189874506154,0.0021919999875672455,1.0004237400411336e-11
5.97,1.1438198124031793e-15,0.0,0.0,0.0029859915579568425,1.8378384693386158e-08,0.04495394567181791,6.365845405175863e-11,6.075795030772331e-05,-3.570402902141519e-12,7.666425095672144e-05,9.420496628731397e-07,9.768325678591281e-15,5.596304643177003,0.0021939999875279733,1.0033490273056375e-11
5.98,1.1336845504394065e-15,0.0,0.0,0.002990991530208884,1.8405942879223413e-08,0.04500896421432298,6.38482272269282e-11,6.0858044496796166e-05,-3.4634522235739796e-12,7.590104607820254e-05,9.419554738012644e-07,9.7663721781981e-15,5.6007061375977525,0.0021959999874886075,1.0062808104077376e-11
5.99,1.1192667102963667e-15,0.0,0.0,0.0029959915024176183,1.8433544017766124e-08,0.04506392776578722,6.403835439493555e-11,6.095813867641538e-05,-3.292288541787066e-12,7.514543317728851e-05,9.418612941830312e-07,9.764419054830835e-15,5.605103232724313,0.002197999987449147,1.0092191026511878e-11
6.0,1.1004961420374269e-15,0.0,0.0,0.0030009914745830566,1.8461188097417044e-08,0.04511883638116066,6.422883596992274e-11,6.10582328465818e-05,-3.0506814560375486e-12,7.439733887649658e-05,9.417671240175762e-07,9.762466306894887e-15,5.609495932952704,0.0021999999874095922,1.0121639173487901e-11
6.01,1.0773066277698283e-15,0.0,0.0,0.003005991446705211,1.848887510657906e-08,0.045173690115336985,6.441967236493849e-11,6.115832700729632e-05,-2.7321845502325387e-12,7.365669077465398e-05,9.416729633040357e-07,9.760513932736858e-15,5.613884242674439,0.002201999987369942,1.0151152678223944e-11
6.0200000000000005,1.049635881644686e-15,0.0,0.0,0.0030109914187840927,1.8516605033655212e-08,0.04522848902315355,6.461086399193828e-11,6.12584211585598e-05,-2.330135392929445e-12,7.292341744689791e-05,9.415788120415462e-07,9.75856193064456e-15,5.618268166276523,0.0022039999873301975,1.0180731674028987e-11
6.03,1.0174255498569985e-15,0.0,0.0,0.0030159913908197116,1.854437786704867e-08,0.04528323315939135,6.48024112617843e-11,6.135851530037307e-05,-1.837655537336121e-12,7.219744844467576e-05,9.414846702292446e-07,9.756610298847006e-15,5.622647708141453,0.0022059999872903573,1.0210376294302484e-11
6.04,9.806212106456311e-16,0.0,0.0,0.00302099136281208,1.8572193595162765e-08,0.04533792257877506,6.49943145842455e-11,6.145860943273702e-05,-1.2476505213106603e-12,7.147871429574475e-05,9.413905378662676e-07,9.754659035514419e-15,5.627022872647221,0.0022079999872504216,1.0240086672534366e-11
6.05,9.391723742933278e-16,0.0,0.0,0.003025991334761209,1.8600052206400966e-08,0.04539255733597299,6.518657436799755e-11,6.155870355565251e-05,-5.528098673615152e-13,7.076714650417211e-05,9.412964149517525e-07,9.752708138758222e-15,5.631393664167312,0.00220999998721039,1.026986294230505e-11
6.0600000000000005,8.930324831267032e-16,0.0,0.0,0.00303099130666711,1.8627953689166892e-08,0.04544713748559714,6.537919102062291e-11,6.16587976691204e-05,2.5439291735259827e-13,7.006267755033503e-05,9.412023014848366e-07,9.750757606631052e-15,5.635760087070703,0.002211999987170263,1.0299705237285428e-11
6.07,8.4215891151626e-16,0.0,0.0,0.003035991278529793,1.8655898031864293e-08,0.04550166308220313,6.557216494861066e-11,6.175889177314155e-05,1.1817003410224088e-12,6.936524089092092e-05,9.411081974646577e-07,9.748807437126743e-15,5.640122145721863,0.00221399998713004,1.0329613691236865e-11
6.08,7.865129658763644e-16,0.0,0.0,0.0030409912503492702,1.868388522289708e-08,0.045556134180290274,6.576549655735673e-11,6.185898586771684e-05,2.237070927188518e-12,6.867477095892693e-05,9.410141028903533e-07,9.746857628180341e-15,5.644479844480754,0.002215999987089721,1.0359588438011211e-11
6.09,7.260598846652614e-16,0.0,0.0,0.003045991222125553,1.87119152506693e-08,0.04561055083430154,6.595918625116374e-11,6.19590799528471e-05,3.428679214741125e-12,6.799120316366033e-05,9.409200177610615e-07,9.744908177668095e-15,5.648833187702834,0.0022179999870493047,1.0389629611550792e-11
6.1000000000000005,6.607688383850656e-16,0.0,0.0,0.003050991193858652,1.873998810358515e-08,0.04566491309862353,6.615323443324107e-11,6.205917402853321e-05,4.764915757920219e-12,6.73144738907383e-05,9.408259420759204e-07,9.74295908340746e-15,5.653182179739051,0.0022199999870087927,1.0419737345888418e-11
6.11,5.906129295817848e-16,0.0,0.0,0.0030559911655485784,1.8768103770048964e-08,0.04571922102758653,6.634764150570476e-11,6.215926809477605e-05,6.254387126315089e-12,6.66445205020882e-05,9.407318758340687e-07,9.741010343157095e-15,5.6575268249358475,0.0022219999869681835,1.0449911775147366e-11
6.12,5.155691928452848e-16,0.0,0.0,0.0030609911371953435,1.8796262238465228e-08,0.04577347467546447,6.654240786957769e-11,6.225936215157644e-05,7.905915904865041e-12,6.598128133594723e-05,9.406378190346449e-07,9.739061954616868e-15,5.661867127635156,0.002223999986927477,1.04801530335414e-11
6.13,4.4285913168647957e-16,0.0,0.0,0.0030659911087989582,1.882446349725561e-08,0.04582767409703261,6.673753391541822e-11,6.235945619893527e-05,9.26304969867849e-12,6.532460978960915e-05,9.405437716767872e-07,9.737114035586246e-15,5.666203092218553,0.0022259999868866737,1.0510461253545434e-11
6.140000000000001,3.8722076189857754e-16,0.0,0.0,0.0030709910803594347,1.8852707534859612e-08,0.04588181934758847,6.693302002296827e-11,6.24595502368534e-05,9.38657158258762e-12,6.46742710913184e-05,9.404497337596327e-07,9.735166828478919e-15,5.670534723108915,0.0022279999868457727,1.0540836565826805e-11
6.15,3.321580897639681e-16,0.0,0.0,0.003075991051876783,1.8880994339643347e-08,0.04593591047996732,6.712886661130654e-11,6.255964426533169e-05,9.345754445855077e-12,6.40304021195436e-05,9.403557052823227e-07,9.73322005724887e-15,5.674862024534139,0.002229999986804774,1.0571279109035608e-11
6.16,2.781232817983338e-16,0.0,0.0,0.003080991023351015,1.890932390001296e-08,0.04598994754825312,6.732507407648827e-11,6.265973828437097e-05,9.120750065712795e-12,6.339293966641085e-05,9.402616862439966e-07,9.731273726984703e-15,5.679185000820936,0.002231999986763678,1.0601789017631451e-11
6.17,2.2558782254884516e-16,0.0,0.0,0.003085990994782142,1.893769620437478e-08,0.04604393060647467,6.752164281345542e-11,6.275983229397215e-05,8.690937076230409e-12,6.276182131778393e-05,9.401676766437939e-07,9.729327842971558e-15,5.683503656291597,0.002233999986722483,1.0632366426160536e-11
6.18,1.7504251459415537e-16,0.0,0.0,0.0030909909661701747,1.8966111241135313e-08,0.04609785970860562,6.771857321603685e-11,6.285992629413606e-05,8.034920968315293e-12,6.213698545326436e-05,9.400736764808546e-07,9.727382410691116e-15,5.687817995264006,0.0022359999866811905,1.0663011469255647e-11
6.19,1.2699747854439596e-16,0.0,0.0,0.003095990937515125,1.8994568998701248e-08,0.04615173490856445,6.791586567694822e-11,6.296002028486357e-05,7.1305340897124325e-12,6.151837124619117e-05,9.399796857543187e-07,9.725437435821597e-15,5.692128022051629,0.0022379999866397994,1.0693724281636174e-11
6.2,8.19821530411938e-17,0.0,0.0,0.003100990908817003,1.902306946547945e-08,0.0462055562602145,6.811352058779197e-11,6.306011426615553e-05,5.9548356450047476e-12,6.090591866364126e-05,9.398857044633264e-07,9.723492924237762e-15,5.6964337409635215,0.0022399999865983095,1.0724504998108079e-11
6.21,4.054529475764557e-17,0.0,0.0,0.0031059908800758207,1.9051612629876966e-08,0.04625932381736394,6.831153833905742e-11,6.316020823801282e-05,4.484111695612685e-12,6.0299568466429e-05,9.397917326070182e-07,9.721548882010908e-15,5.700735156304324,0.0022419999865567206,1.0755353753563929e-11
6.22,3.2549783983348102e-18,0.0,0.0,0.0031109908512915894,1.9080198480301036e-08,0.0463130376337658,6.85099193201207e-11,6.326030220043627e-05,2.6938751597944536e-12,5.969926220910648e-05,9.396977701845347e-07,9.719605315408879e-15,5.7050322723742655,0.002243999986515033,1.078627068298288e-11
6.23,-2.930140330067474e-17,0.0,0.0,0.00311599082246432,1.9108827005159066e-08,0.046366697763117935,6.870866391924473e-11,6.336039615342677e-05,5.58865812645789e-13,5.910494223996336e-05,9.39603817195017e-07,9.717662230896053e-15,5.709325093469159,0.0022459999864732462,1.081725592143068e-11
6.24,-5.651713957182853e-17,0.0,0.0,0.0031209907935940235,1.913749819285865e-08,0.046420304259063065,6.890777252357928e-11,6.346049009698515e-05,-1.946949713899294e-12,5.8516551701027155e-05,9.395098736376059e-07,9.715719635133346e-15,5.713613623880408,0.0022479999864313594,1.0848309604059657e-11
6.25,-7.776620161609797e-17,0.0,0.0,0.0031259907646807115,1.9166212031807562e-08,0.04647385717518873,6.910724551916093e-11,6.356058403111228e-05,-4.850377931069611e-12,5.7934034528062834e-05,9.394159395114429e-07,9.713777534978222e-15,5.717897867894999,0.0022499999863893733,1.0879431866108747e-11
6.26,-9.2403242602969e-17,0.0,0.0,0.003130990735724395,1.919496851041376e-08,0.04652735656502734,6.93070832909131e-11,6.366067795580902e-05,-8.178998493256088e-12,5.73573354505731e-05,9.393220148156694e-07,9.711835937484676e-15,5.722177829795509,0.0022519999863472875,1.0910622842903466e-11
6.2700000000000005,-9.976359767044507e-17,0.0,0.0,0.0031359907067250855,1.922376761708538e-08,0.04658080248205614,6.950728622264603e-11,6.376077187107624e-05,-1.1961164198012295e-11,5.678639999179824e-05,9.392280995494272e-07,9.709894849903247e-15,5.726453513860098,0.0022539999863051014,1.0941882669855929e-11
6.28,-9.916328392504544e-17,0.0,0.0,0.0031409906776827938,1.925260934023073e-08,0.0466341949796972,6.970785469705675e-11,6.386086577691478e-05,-1.622600098605305e-11,5.6221174468716366e-05,9.391341937118581e-07,9.707954279681013e-15,5.730724924362515,0.002255999986262815,1.097321148246483e-11
6.29,-8.989900044180896e-17,0.0,0.0,0.0031459906485975316,1.9281493668258316e-08,0.046687534111317465,6.990878909572915e-11,6.39609596733255e-05,-2.1003407941256465e-11,5.5661605992043066e-05,9.390402973021043e-07,9.706014234461592e-15,5.734992065572095,0.0022579999862204284,1.1004609416315466e-11
6.3,-7.124812826429095e-17,0.0,0.0,0.0031509906194693094,1.931042058957682e-08,0.046740819930228696,7.011008979913394e-11,6.406105356030927e-05,-2.6324057290662593e-11,5.5107642466231656e-05,9.389464103193083e-07,9.704074722085141e-15,5.739254941753761,0.0022599999861779405,1.1036076607079723e-11
6.3100000000000005,-4.2468730404561e-17,0.0,0.0,0.003155990590298139,1.93393900925951e-08,0.04679405248968752,7.031175718662863e-11,6.416114743786694e-05,-3.221939440447435e-11,5.4559232589473035e-05,9.388525327626122e-07,9.702135750588359e-15,5.743513557168021,0.0022619999861353524,1.1067613190516074e-11
