t,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
4.92,4.009722164953945,1.965969404582062e-06,1.718373395810029e-06,1.0206844941262884e-08,0.6563458803746631,3.4276007189655543e-09,0.04999963242080642,0.0005668207240784532,9999.343634828307
4.93,4.016631869203327,1.9641885835579367e-06,1.721337580562665e-06,1.0242057922237391e-08,0.6589165417782749,4.689971251638017e-09,0.04999963178728988,0.0005672817046567861,9999.341064088774
4.94,4.023536498831295,1.9624133526294554e-06,1.724287227942004e-06,1.027730694616089e-08,0.6614916719792342,2.5609814039764007e-09,0.049999631154238056,0.0005677417440572371,9999.338488880303
4.95,4.0304360621657915,1.960639894833871e-06,1.727235213526568e-06,1.0312589336464553e-08,0.6640712677405355,1.1037281853137903e-10,0.04999963052165019,0.0005682008737009634,9999.335909206133
4.96,4.037330565919154,1.958864927500212e-06,1.7301909292633538e-06,1.0347902950467234e-08,0.6666553259213088,-4.882830160173533e-10,0.04999962988952567,0.0005686591781366814,9999.3333250694
4.97,4.044220012579324,1.957092568869209e-06,1.7331471519546002e-06,1.038325100602648e-08,0.6692438435500945,-3.919913498956967e-10,0.04999962925786427,0.0005691165561214917,9999.330736473077
4.98,4.051104405584384,1.955327470019734e-06,1.7360976625284367e-06,1.041863706618699e-08,0.6718368175900269,-3.413002755623757e-10,0.04999962862666566,0.0005695728417265226,9999.328143420205
4.99,4.057983748956186,1.9535676871458616e-06,1.7390454048580547e-06,1.0454058502525603e-08,0.6744342450294163,-8.950468508303163e-11,0.04999962799592949,0.000570028039921786,9999.32554591379
5.0,4.064858046055145,1.951811398925405e-06,1.741991965515088e-06,1.0489511721019174e-08,0.6770361228813757,2.166170587224724e-11,0.049999627365655434,0.0005704820885692684,9999.322943956824
5.01,4.071727300686023,1.9500595355117943e-06,1.7449364077355287e-06,1.0524998710888185e-08,0.6796424481593032,1.3879462719931877e-10,0.049999626735843156,0.0005709350033010932,9999.320337552292
5.0200000000000005,4.078591516455983,1.9483122398654954e-06,1.7478784145654517e-06,1.0560520855179499e-08,0.6822532179016306,3.8447935200943533e-10,0.04999962610649232,0.0005713868191814865,9999.317726703155
5.03,4.085450697124284,1.9465693501178817e-06,1.7508182403228105e-06,1.0596076086741498e-08,0.6848684290750078,4.966654179488247e-10,0.049999625477602574,0.0005718374435802223,9999.315111412447
5.04,4.092304846381079,1.9448308429046776e-06,1.7537558797583346e-06,1.0631663906079717e-08,0.6874880786787003,3.880682387910713e-10,0.04999962484917359,0.0005722868418872499,9999.312491683168
5.05,4.099153967917686,1.9430967013328593e-06,1.7566913480853655e-06,1.0667284523205854e-08,0.6901121637327383,1.218421147421019e-10,0.04999962422120503,0.0005727350387424665,9999.309867518297
5.0600000000000005,4.105998065428182,1.9413669238182903e-06,1.7596247089251742e-06,1.0702939826593887e-08,0.6927406813062743,1.1703113371439131e-10,0.04999962359369654,0.0005731821989519982,9999.307238920768
5.07,4.112837142601254,1.93964147887879e-06,1.7625559313590193e-06,1.0738628426704314e-08,0.6953736283725249,9.763158264209379e-11,0.049999622966647804,0.0005736282135792774,9999.304605893607
5.08,4.119671203127721,1.937920346839192e-06,1.7654850218028897e-06,1.0774350228515608e-08,0.6980110019425931,6.212058028577347e-11,0.04999962234005846,0.0005740730817912685,9999.3019684398
5.09,4.1265002506765365,1.9362035107836004e-06,1.7684119831104023e-06,1.0810105129307369e-08,0.7006527990335008,1.2068026072128774e-11,0.04999962171392818,0.000574516807400913,9999.299326562335
5.1000000000000005,4.133324288634562,1.9344909893981645e-06,1.7713367721709536e-06,1.0845892927022974e-08,0.7032990167386379,-1.1050935880577473e-11,0.04999962108825667,0.0005749594541668368,9999.296680264117
5.11,4.140143320803126,1.9327827490600686e-06,1.7742594134077233e-06,1.0881713565557385e-08,0.7059496520391884,-2.4392681465315376e-11,0.04999962046304355,0.0005754009977713587,9999.294029548162
5.12,4.146957350832218,1.9310787752471517e-06,1.7771799065838836e-06,1.0917566935511246e-08,0.7086047019573088,-2.370424633565701e-11,0.04999961983828851,0.0005758414460579219,9999.29137441745
5.13,4.153766382371825,1.929379053437253e-06,1.7800982514626062e-06,1.0953452927485198e-08,0.7112641635151555,-4.732666145172134e-12,0.04999961921399121,0.0005762808068699701,9999.28871487496
5.14,4.160570418860398,1.927683561171829e-06,1.7830144621446555e-06,1.0989371418208589e-08,0.71392803380442,-1.11287743385408e-12,0.049999618590151326,0.0005767190682052373,9999.286050923596
5.15,4.167369463992156,1.9259922855881654e-06,1.7859285353953033e-06,1.1025322301182461e-08,0.7165963098327195,-6.697942840876285e-13,0.04999961796676853,0.0005771562420567796,9999.283382566357
5.16,4.174163521403349,1.924305211648765e-06,1.7888404719087108e-06,1.1061305466106738e-08,0.719268988626725,-1.6106464985699839e-12,0.04999961734384247,0.0005775923349793891,9999.280709806213
5.17,4.180952594714232,1.9226223237159493e-06,1.7917502734633061e-06,1.1097320801632353e-08,0.7219460672183666,-5.007896600120477e-12,0.04999961672137283,0.0005780273520270469,9999.27803264613
5.18,4.187736687025835,1.9209436155471655e-06,1.7946579359839778e-06,1.1133368222742695e-08,0.7246275429038738,2.7168578732946567e-12,0.04999961609935933,0.0005784612723249807,9999.275351088818
5.19,4.194515802124564,1.9192690684982604e-06,1.7975634631223068e-06,1.1169447609662213e-08,0.7273134126305999,1.5802824752523615e-11,0.0499996154778016,0.0005788941092244659,9999.272665137323
5.2,4.201289943795287,1.9175986639529747e-06,1.8004668585124954e-06,1.1205558842693522e-08,0.7300036733466825,2.8532707902268685e-11,0.04999961485669932,0.0005793258759998002,9999.269974794703
5.21,4.208059115644539,1.915932386521872e-06,1.8033681237783056e-06,1.1241701811183323e-08,0.7326983220910354,4.022115830665118e-11,0.04999961423605214,0.0005797565770198601,9999.267280063914
5.22,4.214823321278855,1.9142702208155174e-06,1.8062672605434995e-06,1.1277876404478313e-08,0.7353973559025718,5.018282694979123e-11,0.04999961361585973,0.0005801862166535225,9999.26458094792
5.23,4.22158256430477,1.912612151444476e-06,1.809164270431839e-06,1.1314082511925198e-08,0.7381007718202056,5.7732364815809456e-11,0.04999961299612177,0.0005806147992696641,9999.26187744968
5.24,4.228336848328818,1.910958163019312e-06,1.8120591550670854e-06,1.1350320022870667e-08,0.7408085668828498,6.218442288882462e-11,0.049999612376837914,0.0005810423292371618,9999.259169572158
5.25,4.235086176957536,1.9093082401505905e-06,1.814951916073001e-06,1.1386588826661423e-08,0.7435207381294181,6.285365215295765e-11,0.04999961175800784,0.0005814688109248919,9999.256457318314
5.26,4.241830553797456,1.9076623674488757e-06,1.8178425550733474e-06,1.1422888812644167e-08,0.7462372825988238,5.905470359232864e-11,0.04999961113963122,0.0005818942487017316,9999.253740691109
5.2700000000000005,4.248569982455116,1.906020529524733e-06,1.820731073691887e-06,1.1459219870165598e-08,0.7489581973299809,5.0102228191056685e-11,0.04999961052170772,0.0005823186469365576,9999.251019693504
5.28,4.25530446653705,1.9043827109887266e-06,1.8236174735523808e-06,1.149558188857241e-08,0.7516834793618022,3.531087693326343e-11,0.049999609904237005,0.0005827420099982463,9999.24829432846
5.29,4.262034009649792,1.9027488964514215e-06,1.826501756278591e-06,1.1531974757211306e-08,0.7544131257332015,1.3995300803068447e-11,0.04999960928721875,0.0005831643422556747,9999.24556459894
5.3,4.268758614125883,1.9011190986120363e-06,1.8293839203449403e-06,1.1568398449635551e-08,0.7571471341088927,7.843665573277378e-12,0.049999608670652736,0.0005835856240173655,9999.242830507275
5.3100000000000005,4.275478283932429,1.8994932941313632e-06,1.83226396826653e-06,1.1604852831359342e-08,0.7598855013506727,9.838372940791484e-12,0.049999608054538604,0.0005840058664618612,9999.240092056609
5.32,4.282193023115738,1.8978714579240106e-06,1.8351419027542462e-06,1.1641337762662e-08,0.7626282242814336,1.1570933471333126e-11,0.04999960743887598,0.000584425082263461,9999.237349250114
5.33,4.288902835247822,1.8962535753616757e-06,1.8380177253465113e-06,1.167785313517202e-08,0.7653752999570469,1.296226455720272e-11,0.049999606823664534,0.0005848432751390662,9999.234602090739
5.34,4.295607723900694,1.8946396318160556e-06,1.8408914375817484e-06,1.1714398840517885e-08,0.7681267254333837,1.3933283590700507e-11,0.049999606208903945,0.000585260448805578,9999.231850581426
5.3500000000000005,4.302307692646368,1.8930296126588472e-06,1.8437630409983797e-06,1.1750974770328087e-08,0.7708824977663152,1.4404907964126727e-11,0.04999960559459387,0.0005856766069798975,9999.229094725117
5.36,4.309002745056854,1.8914235032617478e-06,1.8466325371348282e-06,1.1787580816231107e-08,0.7736426140117122,1.4298055069781527e-11,0.049999604980734004,0.0005860917533789259,9999.22633452476
5.37,4.315692884704168,1.8898212889964549e-06,1.849499927529516e-06,1.1824216869855433e-08,0.7764070712254458,1.3533642299965211e-11,0.049999604367323994,0.0005865058917195645,9999.223569983296
5.38,4.322378115160321,1.8882229552346651e-06,1.8523652137208659e-06,1.1860882822829551e-08,0.7791758664633874,1.2032587046978009e-11,0.049999603754363534,0.0005869190257187145,9999.220801103673
5.39,4.329058439997327,1.8866284873480759e-06,1.8552283972473006e-06,1.189757856678195e-08,0.781948996781408,9.715806703120154e-12,0.049999603141852283,0.0005873311590932769,9999.218027888832
5.4,4.335733862787199,1.885037870708384e-06,1.858089479647243e-06,1.193430399334112e-08,0.7847264592353788,6.5042186606915566e-12,0.04999960252978992,0.0005877422955601532,9999.215250341718
5.41,4.342404387101949,1.883451090687287e-06,1.860948462459115e-06,1.197105899413554e-08,0.7875082508811705,2.318740311993015e-12,0.049999601918176116,0.0005881524388362445,9999.212468465275
5.42,4.349070014851537,1.8818681626251207e-06,1.8638053462905528e-06,1.2007843544835903e-08,0.7902943695688766,5.208314678993099e-13,0.04999960130701069,0.0005885615861990394,9999.209682261655
5.43,4.355730750013965,1.8802890645731742e-06,1.8666601329073411e-06,1.2044657516541795e-08,0.7930848121603643,1.909918224079702e-13,0.049999600696293285,0.000588969742938388,9999.206891733993
5.44,4.362386596784014,1.8787137706739512e-06,1.8695128241966673e-06,1.2081500769391252e-08,0.7958795754139114,-3.9026063951130295e-14,0.04999960008602351,0.000589376915184027,9999.204096885533
5.45,4.369037558687482,1.8771422671324312e-06,1.8723634216710723e-06,1.2118373197349552e-08,0.798678656407472,-1.5264007927595234e-13,0.04999959947620105,0.0005897831064738091,9999.201297719197
5.46,4.375683639250169,1.8755745401535928e-06,1.8752119268430986e-06,1.2155274694381996e-08,0.8014820522190009,-1.3326811166452215e-13,0.04999959886682557,0.0005901883203455867,9999.198494237906
5.47,4.382324841997875,1.8740105759424151e-06,1.8780583412252881e-06,1.219220515445387e-08,0.8042897599264527,3.5671950785159094e-14,0.04999959825789675,0.0005905925603372124,9999.195686444584
5.48,4.3889611704563976,1.8724503607038768e-06,1.8809026663301832e-06,1.2229164471530471e-08,0.807101776607782,3.707622199751282e-13,0.04999959764941427,0.0005909958299865387,9999.19287434215
5.49,4.395592628151538,1.870893880642957e-06,1.8837449036703251e-06,1.2266152539577083e-08,0.8099180993409432,8.88584807807325e-13,0.04999959704137781,0.0005913981328314181,9999.19005793353
5.5,4.402219218609094,1.869341121964635e-06,1.8865850547582561e-06,1.2303169252558997e-08,0.8127387252038907,1.6057218261837726e-12,0.04999959643378704,0.0005917994724097031,9999.187237221646
5.51,4.408840945354866,1.8677920708738896e-06,1.8894231211065182e-06,1.2340214504441509e-08,0.8155636512745793,2.538755387006468e-12,0.04999959582664163,0.0005921998522592462,9999.184412209415
5.5200000000000005,4.415457811914654,1.8662467135756992e-06,1.8922591042276534e-06,1.2377288189189907e-08,0.8183928746309637,3.704267602177525e-12,0.049999595219941274,0.0005925992759179001,9999.181582899764
5.53,4.422069821814255,1.8647050362750434e-06,1.8950930056342036e-06,1.2414390200769481e-08,0.8212263923509979,5.1188405835987375e-12,0.04999959461368563,0.0005929977469235171,9999.178749295614
5.54,4.428676974092434,1.8631670909922058e-06,1.897924825163968e-06,1.245152063944022e-08,0.8240642036686433,4.0279403243980965e-12,0.049999594007874806,0.0005933952557465008,9999.175911397731
5.55,4.435279279056628,1.861632764459909e-06,1.9007545668606696e-06,1.248867908737673e-08,0.8269063024032988,4.636371930504e-12,0.049999593402507835,0.0005937918256746485,9999.173069212295
5.5600000000000005,4.441876737057615,1.8601020894539782e-06,1.9035822310518038e-06,1.2525865584518232e-08,0.8297526871585071,4.9998784109874835e-12,0.049999592797584695,0.0005941874509992985,9999.170222740702
5.57,4.448469351612429,1.8585750523079293e-06,1.9064078192466418e-06,1.2563080025232907e-08,0.8326033550164333,5.129629910225801e-12,0.04999959219310507,0.0005945821352327825,9999.167371985874
5.58,4.455057126234071,1.8570516394144958e-06,1.9092313329529477e-06,1.2600322304074552e-08,0.8354583030611825,5.034303247537325e-12,0.04999959158906862,0.000594975881875675,9999.164516950721
5.59,4.461640064431502,1.8555318372256284e-06,1.9120527736769796e-06,1.2637592315782579e-08,0.8383175283787997,4.72008191718139e-12,0.04999959098547504,0.0005953686944167929,9999.161657638162
5.6000000000000005,4.4682181697096475,1.854015632252496e-06,1.914872142923488e-06,1.2674889955282021e-08,0.84118102805727,4.190656088358279e-12,0.049999590382324,0.0005957605763331956,9999.158794051105
5.61,4.474791445569393,1.8525030110654846e-06,1.917689442195716e-06,1.2712215117683511e-08,0.8440487991865177,3.447222605209436e-12,0.04999958977961518,0.0005961515310901848,9999.155926192465
5.62,4.481359895507588,1.8509939602941983e-06,1.9205046729954014e-06,1.2749567698283307e-08,0.8469208388584074,2.48848498681718e-12,0.049999589177348265,0.0005965415621413052,9999.153054065146
5.63,4.487923523017048,1.8494884666274584e-06,1.9233178368227737e-06,1.2786947592563281e-08,0.8497971441667438,1.310653427204874e-12,0.049999588575522926,0.0005969306729283435,9999.150177672056
5.64,4.494482331586547,1.8479865168133044e-06,1.926128935176556e-06,1.2824354696190918e-08,0.8526777122072712,-9.255520466311218e-14,0.049999587974138844,0.0005973188668813292,9999.1472970161
5.65,4.501036324700824,1.8464880976589928e-06,1.9289379695539657e-06,1.286178890501932e-08,0.855562540077674,-1.7299173648815564e-12,0.0499995873731957,0.0005977061474185341,9999.144412100177
5.66,4.507585503905776,1.8449932265591825e-06,1.931744940529432e-06,1.289925020771293e-08,0.8584516258366934,-2.5566256339773275e-12,0.04999958677269336,0.0005980925097208215,9999.141522926231
5.67,4.514129873132861,1.843501883263663e-06,1.9345498498137134e-06,1.2936738478723635e-08,0.8613449663604454,-2.8346827950798814e-12,0.04999958617263145,0.0005984779591164553,9999.138629497389
5.68,4.520669436743016,1.8420140407411538e-06,1.937352699322485e-06,1.2974253571934777e-08,0.8642425583120809,-3.0652145888890647e-12,0.049999585573009576,0.0005988625027650208,9999.135731816983
5.69,4.5272041981586435,1.8405296867645458e-06,1.9401534905249433e-06,1.3011795386153065e-08,0.8671443988199394,-3.241760261989466e-12,0.049999584973827435,0.0005992461438413982,9999.132829887887
5.7,4.5337341607966515,1.8390488091889305e-06,1.9429522248880833e-06,1.304936382044054e-08,0.8700504850150224,-3.359557355777221e-12,0.04999958437508469,0.0005996288855025182,9999.12992371297
5.71,4.540259328068455,1.8375713959515984e-06,1.945748903876702e-06,1.3086958774114604e-08,0.8729608140309932,-3.4155417064601234e-12,0.04999958377678105,0.0006000107308873612,9999.127013295098
5.72,4.546779703379975,1.8360974350720404e-06,1.948543528953393e-06,1.3124580146747993e-08,0.8758753830041774,-3.40834744505754e-12,0.049999583178916195,0.0006003916831169581,9999.124098637134
5.73,4.553295290131637,1.834626914651946e-06,1.9513361015785526e-06,1.3162227838168799e-08,0.8787941890735627,-3.338306997400425e-12,0.0499995825814898,0.00060077174529439,9999.12117974194
5.74,4.559806091718376,1.8331598228752057e-06,1.954126623210373e-06,1.3199901748460438e-08,0.8817172293807976,-3.2074510841313512e-12,0.04999958198450158,0.0006011509205047875,9999.118256612375
5.75,4.56631211152963,1.831696148007909e-06,1.9569150953048498e-06,1.3237601777961691e-08,0.8846445010701935,-3.019508720704475e-12,0.0499995813879512,0.0006015292118153318,9999.115329251295
5.76,4.572813352949345,1.8302358783983448e-06,1.9597015193157753e-06,1.3275327827266676e-08,0.8875760012887235,-2.7799072173855497e-12,0.04999958079183836,0.0006019066222752544,9999.11239766155
5.7700000000000005,4.5793098193559745,1.8287790024770024e-06,1.9624858966947436e-06,1.3313079797224856e-08,0.8905117271860228,-2.4957721792519006e-12,0.04999958019616275,0.0006022831549158362,9999.109461845996
5.78,4.585801514122474,1.8273255087565705e-06,1.9652682288911464e-06,1.3350857588941034e-08,0.8934516759143878,-2.175927506192528e-12,0.049999579600924056,0.000602658812750409,9999.106521807476
5.79,4.59228844061631,1.8258753858319373e-06,1.9680485173521757e-06,1.3388661103775366e-08,0.8963958446287775,-1.830895392907955e-12,0.04999957900612197,0.000603033598774354,9999.103577548836
5.8,4.598770602199451,1.8244286223801909e-06,1.9708267635228243e-06,1.3426490243343346e-08,0.8993442304868127,-1.472896328910324e-12,0.04999957841175619,0.0006034075159651031,9999.10062907292
5.8100000000000005,4.605248002228376,1.822985207160619e-06,1.9736029688458833e-06,1.346434490951582e-08,0.9022968306487761,-1.1158490985233437e-12,0.0499995778178264,0.000603780567282138,9999.097676382567
5.82,4.611720644054066,1.8215451290147095e-06,1.976377134761943e-06,1.3502225004418967e-08,0.9052536422776118,-7.753707808824155e-13,0.0499995772243323,0.0006041527556669905,9999.094719480614
5.83,4.618188531022011,1.820108376866149e-06,1.9791492627093943e-06,1.3540130430434322e-08,0.9082146625389266,-4.687767499344408e-13,0.04999957663127357,0.0006045240840432426,9999.091758369896
5.84,4.624651666472206,1.8186749397208247e-06,1.9819193541244276e-06,1.3578061090198757e-08,0.9111798886009888,-2.1508067443795103e-13,0.04999957603864992,0.0006048945553165264,9999.088793053243
5.8500000000000005,4.631110053739154,1.817244806666823e-06,1.984687410441033e-06,1.3616016886604498e-08,0.9141493176347288,-3.4994517963061536e-14,0.04999957544646104,0.0006052641723745242,9999.085823533487
5.86,4.63756369644181,1.815817973664007e-06,1.987453433108622e-06,1.3653997762845757e-08,0.9171229467849744,8.214279901666357e-13,0.04999957485470659,0.0006056329330318922,9999.08284981348
5.87,4.644012597683938,1.8143944248190462e-06,1.9902174235434278e-06,1.3692003591974109e-08,0.92010077324978,1.7447096957380708e-12,0.04999957426338629,0.0006060008439716525,9999.079871896027
5.88,4.650456760774156,1.8129741492464957e-06,1.992979383172267e-06,1.3730034276349423e-08,0.9230827942089944,2.684002570948166e-12,0.04999957367249984,0.000606367908191532,9999.076889783948
5.89,4.656896189029673,1.8115571364728999e-06,1.995739313420613e-06,1.3768089720532092e-08,0.926069006843731,3.6242758540755278e-12,0.04999957308204692,0.0006067341284257684,9999.073903480059
5.9,4.663330885762353,1.810143376110429e-06,1.9984972157117463e-06,1.380616982935807e-08,0.9290594083377506,4.549190239181766e-12,0.04999957249202725,0.000607099507388099,9999.070912987181
5.91,4.66976085427871,1.8087328578568789e-06,2.0012530914667567e-06,1.3844274507938847e-08,0.9320539958774611,5.4410978761111555e-12,0.04999957190244052,0.0006074640477717596,9999.067918308123
5.92,4.67618609787991,1.8073255714956716e-06,2.004006942104543e-06,1.3882403661661485e-08,0.9350527666519182,6.28104237049111e-12,0.04999957131328641,0.0006078277522494856,9999.0649194457
5.93,4.682606619861773,1.8059215068958549e-06,2.0067587690418115e-06,1.3920557196188589e-08,0.9380557178528249,7.0487587837318785e-12,0.04999957072456463,0.0006081906234735117,9999.061916402718
5.94,4.689022423514772,1.8045206540121024e-06,2.009508573693077e-06,1.3958735017458321e-08,0.9410628466745318,7.722673633026667e-12,0.04999957013627488,0.0006085526640755716,9999.058909181982
5.95,4.695433512124032,1.8031230028847138e-06,2.012256357470664e-06,1.3996937031684392e-08,0.9440741503140362,8.279904891351413e-12,0.049999569548416854,0.0006089138766668982,9999.055897786297
5.96,4.701839888969328,1.8017285436396146e-06,2.0150021217847038e-06,1.403516314535607e-08,0.9470896259709835,8.696261987465143e-12,0.04999956896099026,0.0006092742638382235,9999.052882218462
5.97,4.708241557325092,1.8003372664883562e-06,2.0177458680431374e-06,1.4073413265238176e-08,0.950109270847666,8.946245805909727e-12,0.04999956837399478,0.0006096338281597791,9999.049862481277
5.98,4.714638520460405,1.7989491617281154e-06,2.020487597651714e-06,1.4111687298371083e-08,0.9531330821490245,9.00304868700994e-12,0.04999956778743014,0.0006099925721812952,9999.046838577537
5.99,4.721030781639003,1.797564219741696e-06,2.0232273120139912e-06,1.4149985152070716e-08,0.9561610570826453,8.838554426873451e-12,0.04999956720129601,0.0006103504984320017,9999.043810510031
6.0,4.727418344119273,1.7961824309975266e-06,2.0259650125313343e-06,1.4188306733928556e-08,0.9591931928587638,8.423338277390869e-12,0.049999566615592114,0.0006107076094206274,9999.040778281551
6.01,4.733801211154255,1.794803786049662e-06,2.028700700602919e-06,1.4226651951811636e-08,0.9622294866902619,7.726666946235684e-12,0.04999956603031814,0.0006110639076354003,9999.037741894885
6.0200000000000005,4.740179385991641,1.7934282755377836e-06,2.031434377625728e-06,1.4265020713862544e-08,0.9652699357926696,6.716498596864198e-12,0.0499995654454738,0.0006114193955440478,9999.034701352817
6.03,4.746552871873775,1.7920558901871975e-06,2.034166044994552e-06,1.4303412928499415e-08,0.9683145373841632,5.359482848515894e-12,0.0499995648610588,0.0006117740755937963,9999.031656658128
6.04,4.752921672037657,1.7906866208088367e-06,2.0368957041019917e-06,1.4341828504415942e-08,0.9713632886855674,3.620960776212914e-12,0.04999956427707282,0.0006121279502113715,9999.028607813598
6.05,4.759285790307369,1.789320441385359e-06,2.0396233565396967e-06,1.4380267303931495e-08,0.9744161866666329,2.0548323403072092e-12,0.049999563693515534,0.0006124810251790998,9999.025554822258
6.0600000000000005,4.765645231418037,1.7879572998222317e-06,2.0423490042084093e-06,1.4418729117481875e-08,0.977473227907297,2.126109691639509e-12,0.049999563110386495,0.0006128333114810403,9999.022497687527
6.07,4.771999996974002,1.7865972333413352e-06,2.045072647945015e-06,1.445721398188401e-08,0.9805344103286704,2.1865983057391582e-12,0.049999562527685566,0.0006131848022698258,9999.019436411485
6.08,4.77835009022942,1.7852402319956627e-06,2.0477942891464406e-06,1.4495721803898703e-08,0.9835997311456601,2.2347827101168186e-12,0.049999561945412434,0.0006135355001098328,9999.016370996917
6.09,4.784695514434325,1.7838862858886778e-06,2.05051392920784e-06,1.4534252490465338e-08,0.9866691875752925,2.269064932287643e-12,0.049999561363566807,0.0006138854075519541,9999.013301446605
6.1000000000000005,4.791036272834638,1.782535385174314e-06,2.0532315695225945e-06,1.45728059487019e-08,0.9897427768367145,2.2877644997712887e-12,0.04999956078214839,0.0006142345271335993,9999.01022776333
6.11,4.797372368672161,1.7811875200569755e-06,2.0559472114823106e-06,1.461138208590495e-08,0.9928204961511923,2.2891184400919003e-12,0.04999956020115689,0.000614582861378694,9999.007149949874
6.12,4.803703805184585,1.7798426807915363e-06,2.058660856476822e-06,1.4649980809549652e-08,0.9959023427421125,2.2712812807781328e-12,0.049999559620592,0.0006149304127976806,9999.004068009008
6.13,4.81003058560548,1.7785008576833407e-06,2.0613725058941906e-06,1.4688602027289761e-08,0.9989883138349822,2.232325049363137e-12,0.049999559040453424,0.0006152771838875177,9999.000981943513
6.140000000000001,4.816352713164302,1.777162041088203e-06,2.0640821611207033e-06,1.472724564695762e-08,1.0020784066574282,2.1702392733845537e-12,0.04999955846074087,0.0006156231771316807,9998.997891756155
6.15,4.822670191086391,1.7758262214124084e-06,2.066789823540874e-06,1.4765911576564156e-08,1.0051726184391967,2.082930980384542e-12,0.04999955788145404,0.0006159683950001609,9998.99479744971
6.16,4.828983022592969,1.7744933891127119e-06,2.0694954945374443e-06,1.4804599724298901e-08,1.008270946412155,1.9682246979097426e-12,0.049999557302592645,0.0006163128399494666,9998.991699026943
6.17,4.835291210901146,1.7731635346963383e-06,2.072199175491382e-06,1.4843309998529968e-08,1.0113733878102897,1.823862453511302e-12,0.04999955672415638,0.0006166565144226222,9998.98859649062
6.18,4.841594759223912,1.771836648720983e-06,2.074900867781882e-06,1.4882042307804064e-08,1.014479939869708,1.6475037747448642e-12,0.04999955614614496,0.0006169994208491686,9998.985489843508
6.19,4.8478936707701425,1.7705127217948118e-06,2.0776005727863653e-06,1.492079656084649e-08,1.0175905998286368,1.4367256891705506e-12,0.04999955556855808,0.0006173415616451633,9998.982379088366
6.2,4.854187948744595,1.7691917445764604e-06,2.08029829188048e-06,1.4959572666561132e-08,1.0207053649274225,1.1890227243530414e-12,0.04999955499139545,0.0006176829392131801,9998.979264227954
6.21,4.860477596347915,1.767873707775035e-06,2.082994026438101e-06,1.499837053403047e-08,1.0238242324085327,9.0180690786146e-13,0.04999955441465678,0.0006180235559423093,9998.97614526503
6.22,4.866762616776629,1.7665586021501117e-06,2.0856877778313305e-06,1.5037190072515578e-08,1.0269471995165542,5.724077672694455e-13,0.04999955383834177,0.0006183634142081576,9998.97302220235
6.23,4.873043013223149,1.7652464185117367e-06,2.0883795474304963e-06,1.5076031191456116e-08,1.0300742634981945,1.9807233015510137e-13,0.04999955326245014,0.0006187025163728483,9998.969895042666
6.24,4.879318788875767,1.7639371477204273e-06,2.091069336604154e-06,1.511489380047034e-08,1.0332054216022803,-2.2403487589886888e-13,0.049999552686981585,0.0006190408647850208,9998.966763788732
6.25,4.885589947984845,1.7626307741501231e-06,2.0937571471609285e-06,1.5153777800145352e-08,1.0363406706306133,-5.239343848518549e-13,0.04999955211193571,0.0006193784645349762,9998.963628443744
6.26,4.891856493850085,1.7613272880287592e-06,2.0964429805154077e-06,1.519268309942317e-08,1.0394800077858621,-6.8522583507036e-13,0.04999955153731223,0.0006197153182535421,9998.960489010498
6.2700000000000005,4.898118428855807,1.760026685221922e-06,2.0991268377027657e-06,1.5231609615295908e-08,1.0426234306566984,-8.393659710313046e-13,0.04999955096311092,0.0006200514262032534,9998.95734549141
6.28,4.904375756204768,1.7587289566023844e-06,2.1018087200972807e-06,1.5270557257829026e-08,1.0457709364874,-9.845048964438172e-13,0.04999955038933148,0.000620386790758736,9998.954197889232
6.29,4.910628479096591,1.7574340930873878e-06,2.1044886290718653e-06,1.5309525937258133e-08,1.0489225225239531,-1.1187164904076583e-12,0.049999549815973626,0.0006207214142836617,9998.95104620672
6.3,4.916876600727758,1.7561420856386422e-06,2.107166565998063e-06,1.534851556398896e-08,1.0520781860140522,-1.2399984074131555e-12,0.04999954924303705,0.0006210552991307482,9998.947890446625
6.3100000000000005,4.923120124291616,1.7548529252623273e-06,2.1098425322460498e-06,1.538752604859738e-08,1.055237924207099,-1.3462720773412334e-12,0.049999548670521476,0.0006213884476417585,9998.944730611698
6.32,4.929359052978373,1.7535666030090915e-06,2.1125165291846344e-06,1.54265573018294e-08,1.0584017343542027,-1.4353827054633735e-12,0.0499995480984266,0.0006217208621475016,9998.941566704689
6.33,4.9355933899751,1.7522831099740523e-06,2.1151885581812586e-06,1.5465609234601166e-08,1.0615696137081803,-1.5050992724416722e-12,0.049999547526752126,0.0006220525449678324,9998.938398728344
6.34,4.941823138465734,1.751002437296796e-06,2.117858620601995e-06,1.5504681757998958e-08,1.0647415595235568,-1.5531145343288024e-12,0.04999954695549778,0.0006223834984116512,9998.93522668541
6.3500000000000005,4.94804830163107,1.7497245761613784e-06,2.1205267178115504e-06,1.55437747832792e-08,1.0679175690565652,-1.5770450225680246e-12,0.04999954638466325,0.0006227137247769044,9998.932050578629
6.36,4.954268882648767,1.748449517796324e-06,2.123192851173262e-06,1.558288822186844e-08,1.0710976395651448,-1.5744310439931771e-12,0.04999954581424826,0.0006230432263505839,9998.928870410744
6.37,4.96048488469335,1.7471772534746262e-06,2.1258570220491017e-06,1.5622021985363366e-08,1.0742817683089443,-1.5427366808286935e-12,0.04999954524425251,0.0006233720054087274,9998.925686184497
