t,Z,Y,X
8.71,0.0029836336972773156,0.687239321860041,0.021089313668987007
8.72,0.0029846970697083915,0.6874680533854006,0.021099677117278986
8.73,0.0029857613725279503,0.6876967607054701,0.02111005320209671
8.74,0.002986826608640366,0.6879254438211166,0.02112044191035374
8.75,0.002987892780965905,0.6881541027326932,0.021130843229432435
8.76,0.002988959892440772,0.6883827374400457,0.021141257147177718
8.77,0.0029900279460171536,0.688611347942519,0.021151683651890813
8.78,0.002991096944663261,0.688839934238962,0.02116212273232302
8.790000000000001,0.0029921668913633773,0.6890684963277347,0.021172574377669458
8.8,0.0029932377891178997,0.6892970342067141,0.021183038577562825
8.81,0.0029943096409433836,0.6895255478732997,0.02119351532206715
8.82,0.0029953824498725897,0.6897540373244203,0.02120400460167156
8.83,0.0029964562189545244,0.6899825025565395,0.02121450640728402
8.84,0.0029975309512544866,0.6902109435656619,0.021225020730225107
8.85,0.0029986066498541124,0.6904393603473394,0.021235547562221742
8.86,0.0029996833178514166,0.690667752896677,0.021246086895400966
8.870000000000001,0.0030007609583608402,0.6908961212083391,0.021256638722283696
8.88,0.003001839574513293,0.6911244652765548,0.021267203035778462
8.89,0.003002919169456198,0.6913527850951253,0.02127777982917518
8.9,0.003003999746353536,0.691581080657429,0.021288369096138904
8.91,0.0030050813105641184,0.6918093518095055,0.021298970974286655
8.92,0.0030061638637964125,0.6920375986443238,0.02130958535987974
8.93,0.003007247408979508,0.6922658211732423,0.021320212228895883
8.94,0.0030083319493733164,0.6924940193860364,0.021330851578366745
8.950000000000001,0.0030094174882556767,0.6927221932720116,0.021341503405743614
8.96,0.0030105040289224202,0.6929503428200081,0.021352167708892426
8.97,0.0030115915746874327,0.6931784680184064,0.021362844486088838
8.98,0.0030126801288827203,0.6934065688551312,0.021373533736013268
8.99,0.0030137696948584723,0.6936346453176562,0.021384235457745936
9.0,0.003014860275983125,0.6938626973930092,0.021394949650761923
9.01,0.003015951875643426,0.6940907250677769,0.02140567631492622
9.02,0.003017044497244498,0.694318728328109,0.02141641545048876
9.03,0.0030181381442099036,0.6945467071597237,0.021427167058079486
9.040000000000001,0.003019232819981707,0.6947746615479118,0.021437931138703393
9.05,0.0030203285280205393,0.695002591477542,0.021448707693735566
9.06,0.003021425271805664,0.6952304969330653,0.021459496724916247
9.07,0.003022523054835037,0.6954583778985195,0.021470298234345868
9.08,0.0030236218806253753,0.6956862343575347,0.021481112224480105
9.09,0.003024721752712216,0.6959140662933373,0.021491938698124925
9.1,0.0030258226746499852,0.696141873688755,0.021502777658431636
9.11,0.0030269246500120566,0.6963696565262217,0.02151362910889194
9.120000000000001,0.003028027682390821,0.6965974147877821,0.021524493053332972
9.13,0.0030291317753977443,0.6968251484550961,0.021535369495912345
9.14,0.0030302369326634373,0.6970528575094442,0.02154625844111322
9.15,0.0030313431578377157,0.6972805419317318,0.021557159893739332
9.16,0.0030324504545896653,0.6975082017024941,0.02156807385891005
9.17,0.0030335588266077046,0.6977358368019004,0.021579000342055416
9.18,0.003034668277702386,0.697963447206327,0.021589939352194724
9.19,0.0030357788179939406,0.6981910326816128,0.021600891099692203
9.200000000000001,0.0030368904457200047,0.6984185933909421,0.021611855414799507
9.21,0.0030380031647203017,0.6986461293106199,0.021622832306483607
9.22,0.0030391169788571426,0.6988736404165106,0.021633821784091144
9.23,0.0030402318920155396,0.6991011266840422,0.021644823857345088
9.24,0.0030413479081033198,0.6993285880882092,0.021655838536341416
9.25,0.003042465031051241,0.6995560246035747,0.021666865831545777
9.26,0.003043583264813107,0.6997834362042746,0.021677905753790184
9.27,0.0030447026133658818,0.70001082286402,0.02168895831426966
9.28,0.0030458230807098026,0.7002381845561005,0.021700023524538932
9.290000000000001,0.003046944670868498,0.7004655212533871,0.021711101396509096
9.3,0.0030480673878890995,0.700692832928335,0.021722191942444284
9.31,0.003049191235842358,0.7009201195529872,0.02173329517495834
9.32,0.0030503162188227585,0.7011473810989771,0.021744411107011506
9.33,0.0030514423409486336,0.7013746175375319,0.02175553975190707
9.34,0.0030525696063622805,0.7016018288394753,0.021766681123288056
9.35,0.0030536980192300725,0.7018290149752305,0.021777835235133897
9.36,0.0030548275837425764,0.7020561759148236,0.021789002101757094
9.370000000000001,0.003055958304114667,0.7022833116278864,0.021800181737799903
9.38,0.0030570901845856403,0.7025104220836594,0.021811374158230996
9.39,0.003058223229419329,0.7027375072509952,0.02182257937834214
9.4,0.003059357442904219,0.7029645670983606,0.021833797413744874
9.41,0.00306049282935356,0.7031916015938413,0.02184502828036717
9.42,0.0030616293931054845,0.703418610705143,0.021856271994450113
9.43,0.003062767138523121,0.703645594399596,0.021867528572544575
9.44,0.003063906069994707,0.7038725526441572,0.021878798031507884
9.450000000000001,0.003065046191933707,0.7040994854054138,0.02189008038850049
9.46,0.003066187509234132,0.7043263926176817,0.02190137569168202
9.47,0.003067330028408701,0.7045532741032468,0.021912684096957857
9.48,0.0030684737518812608,0.704780129972403,0.021924005483047643
9.49,0.003069618684199696,0.7050069601880193,0.021935339870474278
9.5,0.0030707648299389805,0.7052337647125194,0.021946687280134183
9.51,0.0030719121937013137,0.7054605435078832,0.02195804773329546
9.52,0.003073060780116259,0.7056872965356484,0.021969421251596098
9.53,0.003074210593840881,0.7059140237569119,0.021980807857042123
9.540000000000001,0.0030753616395598803,0.7061407251323314,0.021992207572005793
9.55,0.0030765139219857325,0.7063674006221268,0.02200362041922376
9.56,0.0030776674458588256,0.7065940501860815,0.022015046421795262
9.57,0.003078822215947595,0.7068206737835442,0.022026485603180275
9.58,0.003079978237048663,0.7070472713734302,0.022037937987197727
9.59,0.003081135513986973,0.7072738429142227,0.022049403598023633
9.6,0.003082294051615929,0.7075003883639749,0.022060882460189304
9.61,0.003083453854817532,0.7077269076803105,0.022072374598579504
9.620000000000001,0.0030846149285025165,0.7079534008204263,0.02208388003843064
9.63,0.0030857772776104867,0.7081798677410925,0.022095398805328924
9.64,0.003086940907110056,0.7084063083986553,0.02210693092520856
9.65,0.0030881058219989826,0.7086327227490373,0.022118476424349914
9.66,0.003089272027304305,0.7088591107477401,0.022130035329377705
9.67,0.0030904395280824835,0.709085472349845,0.022141607667259162
9.68,0.003091608329419531,0.7093118075100143,0.022153193465302205
9.69,0.003092778436431156,0.7095381161824937,0.02216479275115364
9.700000000000001,0.0030939498542628956,0.7097643983211132,0.0221764055527973
9.71,0.0030951225880902545,0.709990653879288,0.022188031898552264
9.72,0.003096296643118841,0.710216882810021,0.022199671817071
9.73,0.0030974720245845054,0.7104430850659043,0.022211325337337547
9.74,0.003098648739908843,0.7106692605564968,0.022222992527405117
9.75,0.0030998267975275965,0.7108954091714985,0.02223467347333411
9.76,0.003101006198564293,0.7111215309454078,0.022246368129534323
9.77,0.0031021869484573732,0.711347625827599,0.022258076527740363
9.78,0.003103369052679394,0.7115736937669797,0.02226979870006662
9.790000000000001,0.003104552516737219,0.7117997347119908,0.022281534679006402
9.8,0.0031057373461722084,0.7120257486106069,0.02229328449743112
9.81,0.003106923546560416,0.7122517354103372,0.022305048188589454
9.82,0.0031081111235127766,0.7124776950582252,0.02231682578610649
9.83,0.0031093000826753004,0.7127036275008498,0.022328617323982922
9.84,0.003110490429729264,0.7129295326843252,0.022340422836594192
9.85,0.0031116821703914034,0.7131554105543012,0.022352242358689656
9.86,0.0031128753104141048,0.7133812610559639,0.022364075925391753
9.870000000000001,0.0031140698555855977,0.7136070841340362,0.02237592357219518
9.88,0.0031152658117301448,0.7138328797327776,0.022387785334966024
9.89,0.0031164631847082373,0.7140586477959854,0.02239966124994096
9.9,0.0031176619804167845,0.7142843882669944,0.022411551353726408
9.91,0.003118862204789306,0.7145101010886774,0.02242345568329768
9.92,0.0031200638637961246,0.7147357862034461,0.022435374275998163
9.93,0.0031212669634445574,0.714961443553251,0.02244730716953847
9.94,0.003122471509779108,0.7151870730795816,0.02245925440199562
9.950000000000001,0.00312367750888166,0.7154126747234677,0.02247121601181218
9.96,0.003124884966871666,0.7156382484254786,0.02248319203779545
9.97,0.0031260938899063417,0.7158637941257244,0.02249518251911662
9.98,0.003127304284180858,0.7160893117638562,0.022507187495309933
9.99,0.0031285161559285323,0.7163148012790659,0.022519207006271844
