t,x,y,z,w
6.87,0.30571071821688156,6.236623618649118,0.005736975656038795,0.002086562837722706
6.88,0.30587191929581126,6.233328951852906,0.005737738872599407,0.0020838293814117517
6.890000000000001,0.3060329710381931,6.230040997580994,0.005738489393005357,0.0020811029268224075
6.9,0.3061938675704711,6.226759634180414,0.005739228385494532,0.002078382859267189
6.91,0.30635462129445745,6.223485088318002,0.005739953448801846,0.002075670447045889
6.92,0.30651522504459044,6.2202172137422975,0.005740666002693217,0.0020729649428134667
6.93,0.30667567868632645,6.2169559982218585,0.005741366093274357,0.0020702663238724756
6.94,0.30683598208512175,6.213701429525243,0.005742053766650984,0.002067574567525467
6.95,0.3069961351064326,6.210453495421012,0.005742729068928809,0.0020648896510749946
6.96,0.30715613761571536,6.207212183677723,0.0057433920462135486,0.002062211551823611
6.97,0.30731598947842625,6.2039774820639355,0.005744042744610917,0.0020595402470738686
6.98,0.30747569056002166,6.200749378348208,0.005744681210226628,0.00205687571412832
6.99,0.3076352407259578,6.1975278602990995,0.005745307489166397,0.0020542179302895183
7.0,0.3077946398416911,6.194312915685169,0.005745921627535938,0.002051566872860016
7.01,0.3079538877726777,6.191104532274974,0.005746523671440967,0.0020489225191423653
7.0200000000000005,0.30811298438437396,6.187902697837075,0.005747113666987196,0.002046284846439119
7.03,0.3082719295422362,6.184707400140031,0.005747691660280342,0.0020436538320528306
7.04,0.30843072311172065,6.1815186269524,0.005748257697426117,0.002041029453286052
7.05,0.3085893649582837,6.178336366042741,0.005748811824530239,0.0020384116874413364
7.0600000000000005,0.3087478549473816,6.175160605179612,0.005749354087698419,0.0020358005118212355
7.07,0.30890619294447064,6.171991332131574,0.005749884533036373,0.002033195903728303
7.08,0.3090643788150071,6.168828534667184,0.0057504032066498165,0.0020305978404650915
7.09,0.309222412423935,6.165672200559112,0.005750910154633548,0.002028006299339033
7.1000000000000005,0.30938029360646047,6.162522317818662,0.0057514054224488236,0.0020254212579408257
7.11,0.3095380222057769,6.159378874393042,0.005751889055727063,0.002022842693785086
7.12,0.30969559808095876,6.156241858102022,0.00575236110043802,0.0020202705842351566
7.13,0.3098530210910804,6.153111256765373,0.005752821602551445,0.0020177049066543804
7.140000000000001,0.3100102910952163,6.149987058202866,0.0057532706080370925,0.0020151456384060996
7.15,0.3101674079524407,6.146869250234271,0.005753708162864714,0.0020125927568536584
7.16,0.31032437152182807,6.14375782067936,0.005754134313004061,0.002010046239360399
7.17,0.3104811816624528,6.140652757357903,0.0057545491044248874,0.002007506063289665
7.18,0.3106378382333893,6.13755404808967,0.0057549525830969455,0.002004972206004799
7.19,0.3107943410937119,6.134461680694433,0.005755344794989986,0.0020024446448691437
7.2,0.31095069010249504,6.131375642991963,0.005755725786073763,0.001999923357246043
7.21,0.31110688511881307,6.128295922802029,0.005756095602318028,0.0019974083204988393
7.22,0.31126292600174044,6.125222507944404,0.005756454289692534,0.0019948995119908755
7.23,0.3114188126103514,6.122155386238857,0.005756801894167034,0.001992396909085495
7.24,0.3115745448334178,6.119094546116986,0.005757138456373666,0.0019899004919141173
7.25,0.3117301225916999,6.11603997666942,0.005757464011195107,0.001987410243589822
7.26,0.3118855457570429,6.1129916659790355,0.00575777860230575,0.001984926142666322
7.2700000000000005,0.31204081420010715,6.1099496021042965,0.005758082273592973,0.0019824481675868757
7.28,0.3121959277915528,6.106913773103668,0.005758375068944155,0.001979976296794742
7.29,0.3123508864020402,6.103884167035611,0.005758657032246673,0.001977510508733179
7.3,0.3125056899022295,6.100860771958591,0.005758928207387905,0.001975050781845445
7.3100000000000005,0.312660338162781,6.09784357593107,0.00575918863825523,0.0019725970945747985
7.32,0.31281483105435487,6.0948325670115135,0.0057594383687360265,0.0019701494253644984
7.33,0.31296916844761147,6.091827733258384,0.005759677442717672,0.0019677077526578032
7.34,0.31312335021321097,6.088829062730144,0.0057599059040875445,0.0019652720548979713
7.3500000000000005,0.3132773762218137,6.085836543485259,0.005760123796733023,0.0019628423105282605
7.36,0.3134312463440798,6.082850163582191,0.005760331164541485,0.0019604184979919305
7.37,0.3135849604506696,6.079869911079404,0.0057605280514003085,0.001958000595732239
7.38,0.3137385184265725,6.076895774306172,0.005760714498885565,0.0019555885833875764
7.390000000000001,0.31389192023032375,6.073927742981707,0.005760890536710374,0.001953182446730431
7.4,0.31404516576002434,6.070965805683079,0.005761056204335914,0.0019507821664927634
7.41,0.3141982549012864,6.0680099507513265,0.005761211543237825,0.001948387722364894
7.42,0.31435118753972197,6.065060166527489,0.005761356594891747,0.0019459990940371434
7.43,0.3145039635609431,6.062116441352605,0.005761491400773321,0.0019436162611998322
7.44,0.3146565828505621,6.059178763567714,0.005761616002358187,0.0019412392035432812
7.45,0.31480904529419085,6.056247121513856,0.005761730441121987,0.0019388679007578112
7.46,0.31496135077744153,6.053321503532068,0.005761834758540359,0.0019365023325337426
7.47,0.31511349918592624,6.050401897963391,0.005761928996088945,0.0019341424785613967
7.48,0.31526549040525703,6.047488293148863,0.005762013195243386,0.0019317883185310933
7.49,0.3154173243210461,6.044580677429525,0.005762087397479321,0.0019294398321331539
7.5,0.31556900081890543,6.0416790391464135,0.005762151644272392,0.0019270969990578986
7.51,0.3157205197844472,6.038783366640569,0.005762205977098237,0.0019247597989956486
7.5200000000000005,0.315871882425934,6.035893680907938,0.005762250175073962,0.0019224283467824468
7.53,0.31602308570719845,6.033009898153772,0.005762284859234036,0.0019201023235671686
7.54,0.3161741312768583,6.030132050245941,0.00576230972134752,0.0019177818891804458
7.55,0.31632501902187316,6.027260125558752,0.005762324802622767,0.001915467023450283
7.5600000000000005,0.31647574882999885,6.024394112486171,0.005762330144110201,0.0019131577062860387
7.57,0.3166263205897873,6.021533999441819,0.005762325786702313,0.0019108539176784245
7.58,0.31677673419058666,6.018679774858975,0.005762311771133665,0.0019085556376995042
7.59,0.31692698952254134,6.015831427190575,0.005762288137980886,0.0019062628465026956
7.6000000000000005,0.3170770864765919,6.012988944909211,0.005762254927662677,0.0019039755243227686
7.61,0.31722702494447497,6.010152316507135,0.0057622121804398055,0.0019016936514758473
7.62,0.31737680481872355,6.007321530496253,0.00576215993641511,0.0018994172083594085
7.63,0.3175264259926667,6.004496575408131,0.005762098235533496,0.0018971461754522816
7.640000000000001,0.31767588836042987,6.00167743979399,0.005762027117581942,0.0018948805333146492
7.65,0.31782519181693436,5.998864112224707,0.005761946622189491,0.0018926202625880477
7.66,0.317974336257898,5.996056581290821,0.00576185678882726,0.001890365343995366
7.67,0.3181233216028711,5.9932548361565505,0.005761757652647884,0.0018881157604644083
7.68,0.3182721477910535,5.990458866459198,0.005761649245241043,0.0018858714967422735
7.69,0.3184208147298758,5.987668661072517,0.005761531603920034,0.0018836325346554442
7.7,0.3185693223275019,5.984884208888412,0.005761404765851569,0.0018813988561059655
7.71,0.3187176704932898,5.982105498828014,0.005761268767972552,0.0018791704431139207
7.72,0.31886585913779175,5.979332519841681,0.005761123646990084,0.001876947277817431
7.73,0.3190138881727541,5.976565260908998,0.005760969439381459,0.0018747293424726565
7.74,0.3191617575111173,5.973803711038784,0.0057608061813941664,0.001872516619453795
7.75,0.31930946706701613,5.971047859269079,0.00576063390904589,0.0018703090912530831
7.76,0.31945701675577926,5.9682976946671555,0.005760452658124507,0.001868106740480795
7.7700000000000005,0.31960440649392985,5.965553206329513,0.005760262464188092,0.0018659095498652434
7.78,0.31975163619918484,5.962814383381879,0.005760063362564909,0.0018637175022527801
7.79,0.3198987057904556,5.960081214979209,0.005759855388353421,0.001861530580607794
7.8,0.3200456151878476,5.957353690305688,0.005759638576422284,0.0018593487680127125
7.8100000000000005,0.3201923643126603,5.954631798574726,0.005759412961410348,0.0018571720476680017
7.82,0.3203389530873875,5.951915529028965,0.0057591785777266575,0.001855000402892166
7.83,0.32048538143571714,5.949204870940274,0.005758935459550452,0.0018528338171217476
7.84,0.32063164928253124,5.946499813609746,0.005758683640831166,0.0018506722739113273
7.8500000000000005,0.32077775655390595,5.943800346367709,0.005758423155288427,0.0018485157569335235
7.86,0.32092370317711166,5.9411064585737146,0.005758154036412056,0.0018463642499789942
7.87,0.32106948908061284,5.938418139616544,0.0057578763174620734,0.0018442177369564345
7.88,0.3212151141896383,5.935735378415537,0.005757590036042921,0.0018420761994966466
7.890000000000001,0.32136057842929056,5.9330581637706254,0.005757295230892751,0.001839939618634279
7.9,0.3215058817302456,5.930386485003934,0.005756991935997878,0.0018378079778906067
7.91,0.32165102402431506,5.9277203314602565,0.00575668018517505,0.0018356812608733904
7.92,0.32179600524444385,5.925059692506725,0.005756360012074357,0.0018335594512753537
7.930000000000001,0.3219408253247096,5.922404557532818,0.005756031450179227,0.0018314425328741833
7.94,0.32208548420032307,5.919754915950361,0.005755694532806433,0.0018293304895325292
7.95,0.322229981807628,5.9171107571935195,0.005755349293106085,0.0018272233051980036
7.96,0.3223743180841012,5.914472070718804,0.0057549957640616375,0.001825120963903182
7.97,0.32251849296835244,5.911838846005071,0.0057546339784898815,0.0018230234497656024
7.98,0.32266250640012445,5.90921107255352,0.005754263969040954,0.0018209307469877656
7.99,0.3228063583202929,5.906588739887693,0.005753885768198328,0.0018188428398571363
8.0,0.32295004867086663,5.90397183755348,0.005753499408278822,0.0018167597127461408
8.01,0.32309357739498734,5.901360355119111,0.005753104921432591,0.0018146813501121691
8.02,0.3232369444369298,5.898754282175164,0.005752702339643135,0.0018126077364975736
8.03,0.3233801497421018,5.896153608334558,0.005752291694727291,0.0018105388565296697
8.040000000000001,0.32352319325704404,5.893558323232558,0.005751873018335241,0.0018084746949207356
8.05,0.3236660749294303,5.890968416526771,0.005751446341950504,0.0018064152364680127
8.06,0.3238087947080672,5.888383877897152,0.005751011696889942,0.0018043604660537055
8.07,0.32395135254289475,5.885804697045996,0.005750569114303758,0.0018023103686449803
8.08,0.32409374838474003,5.883230863696362,0.005750118625192946,0.0018002649292848828
8.09,0.3242359821351749,5.880662367268769,0.005749660263974716,0.001798224131236415
8.1,0.3243780537006936,5.878099197230512,0.005749194064630163,0.0017961879579877999
8.11,0.32451996302275177,5.87554134328934,0.005748720058568371,0.0017941563943642928
8.120000000000001,0.32466171004335864,5.872988795171614,0.0057482382770729454,0.0017921294252546747
8.13,0.32480329470507746,5.870441542622304,0.005747748751302014,0.001790107035611256
8.14,0.3249447169510253,5.867899575404992,0.005747251512288223,0.0017880892104498718
8.15,0.3250859767248731,5.865362883301866,0.005746746590938741,0.001786075934849886
8.16,0.3252270739708456,5.862831456113726,0.005746234018035259,0.001784067193954189
8.17,0.32536800863372145,5.860305283659984,0.005745713824233988,0.0017820629729691988
8.18,0.32550878065883315,5.85778435577866,0.0057451860400656585,0.0017800632571648599
8.19,0.325649389992067,5.8552686623263845,0.005744650695935524,0.0017780680318746447
8.2,0.32578983657986316,5.852758193178397,0.00574410782212336,0.0017760772824955526
8.21,0.32593012036921576,5.850252938228549,0.005743557448783461,0.0017740909944881094
8.22,0.32607024130767265,5.8477528873893005,0.005742999605944643,0.0017721091533763693
8.23,0.3262101993433355,5.845258030591723,0.005742434323510245,0.0017701317447479132
8.24,0.32634999442486,5.842768357785498,0.005741861631258124,0.001768158754253849
8.25,0.3264896265014556,5.840283858938913,0.00574128155884066,0.0017661901676088113
8.26,0.3266290955228855,5.837804524038871,0.005740694135784756,0.0017642259705909632
8.27,0.32676840143946695,5.835330343090884,0.005740099391491832,0.0017622661490419936
8.28,0.3269075442020709,5.83286130611907,0.005739497355237832,0.0017603106888671193
8.290000000000001,0.32704652376284493,5.8303974031642305,0.005738888056197217,0.0017583595760214921
8.3,0.3271853401049353,5.827938624204474,0.00573827152443003,0.00175641279595117
8.31,0.32732399320240246,5.825484959262261,0.005737647789550707,0.0017544703343470426
8.32,0.3274624830153868,5.8230363984173135,0.005737016880567526,0.0017525321772357656
8.33,0.3276008095048947,5.820592931767131,0.005736378826373663,0.001750598310701644
8.34,0.3277389726327989,5.81815454942699,0.005735733655747192,0.0017486687208866343
8.35,0.32787697236183855,5.815721241529939,0.00573508139735108,0.0017467433939903434
8.36,0.328014808655619,5.813292998226807,0.005734422079733198,0.0017448223162700289
8.370000000000001,0.32815248147861187,5.810869809686193,0.005733755731326306,0.0017429054740405983
8.38,0.3282899907961552,5.808451666094477,0.0057330823804480685,0.0017409928536746108
8.39,0.3284273365744531,5.806038557655811,0.0057324020553010425,0.0017390844416022757
8.4,0.3285645187805763,5.8036304745921266,0.005731714783972684,0.0017371802243114527
8.41,0.32870153738246155,5.801227407143125,0.005731020594435345,0.0017352801883476524
8.42,0.328838392348912,5.798829345566288,0.005730319514546277,0.0017333843203140356
8.43,0.32897508364959704,5.796436280136873,0.005729611572047627,0.0017314926068714143
8.44,0.32911161125505256,5.794048201147908,0.005728896794566438,0.0017296050347382506
8.45,0.3292479751366804,5.7916650989102045,0.005728175209614651,0.0017277215906906576
8.46,0.32938417526674907,5.789286963752342,0.005727446844589105,0.0017258422615623985
8.47,0.32952021161839307,5.786913786020682,0.005726711726771536,0.001723967034244888
8.48,0.3296560841656133,5.784545556079356,0.005725969883328577,0.0017220958956871903
8.49,0.32979179288327704,5.782182264310276,0.005725221341311757,0.0017202288328960211
8.5,0.3299273308100167,5.779823771755002,0.005724466921271162,0.001718365438342503
8.51,0.3300627130542422,5.777470350800659,0.005723704920877785,0.0017165065588495899
8.52,0.3301979312308449,5.775121835859852,0.005722936324349287,0.0017146517054903829
8.53,0.33033298533700794,5.7727782177002815,0.005722161156483534,0.0017128008663842794
8.540000000000001,0.3304678753699144,5.770439487089648,0.0057213794420783995,0.0017109540296506767
8.55,0.3306026013267473,5.7681056347956545,0.00572059120593175,0.0017091111834089726
8.56,0.33073716320468965,5.765776651585999,0.005719796472841456,0.0017072723157785642
8.57,0.3308715610009246,5.7634525282283855,0.005718995267605387,0.0017054374148788491
8.58,0.3310057947126351,5.761133255490513,0.005718187615021412,0.0017036064688292244
8.59,0.33113986433700426,5.758818824140084,0.005717373539887401,0.0017017794657490878
8.6,0.33127376987121515,5.756509224944798,0.005716553067001222,0.0016999563937578365
8.61,0.33140751131245083,5.754204448672358,0.005715726221160746,0.001698137240974868
8.620000000000001,0.3315410886578944,5.751904486090463,0.005714893027163841,0.001696321995519579
8.63,0.3316745019047288,5.749609327966814,0.005714053509808378,0.0016945106455113683
8.64,0.3318077510501372,5.747318965069114,0.0057132076938922255,0.0016927031790696322
8.65,0.3319408360913026,5.745033388165063,0.005712355604213252,0.0016908995843137686
8.66,0.3320737570254081,5.742752588022362,0.005711497265569329,0.0016890998493631745
8.67,0.3322065138496367,5.740476555408712,0.005710632702758324,0.0016873039623372477
8.68,0.3323391065611715,5.738205281091814,0.005709761940578107,0.0016855119113553853
8.69,0.3324715351571955,5.735938755839369,0.005708885003826548,0.0016837236845369849
8.700000000000001,0.3326037996348919,5.7336769704190775,0.005708001917301516,0.0016819392700014432
8.71,0.3327358999881783,5.731419915619951,0.005707112705761459,0.0016801586558854917
8.72,0.33286783617908683,5.729167582439086,0.005706217393579892,0.0016783818304951178
8.73,0.33299960819049046,5.726919961737571,0.005705316005381927,0.00167660878202568
8.74,0.3331312160135577,5.724677044322358,0.005704408565892822,0.0016748394986285029
8.75,0.33326265963945684,5.7224388210004005,0.005703495099837836,0.001673073968454911
8.76,0.3333939390593563,5.72020528257865,0.0057025756319422265,0.0016713121796562297
8.77,0.3335250542644246,5.717976419864061,0.00570165018693125,0.001669554120383783
8.78,0.3336560052458299,5.715752223663586,0.0057007187895301665,0.0016677997787888962
8.790000000000001,0.3337867919947408,5.713532684784176,0.005699781464464234,0.0016660491430228934
8.8,0.33391741450232554,5.7113177940327855,0.005698838236458709,0.0016643022012371002
8.81,0.3340478727597526,5.709107542216366,0.0056978891302388495,0.0016625589415828412
8.82,0.33417816675819034,5.706901920141872,0.0056969341705299156,0.0016608193522114406
8.83,0.3343082964888072,5.704700918616256,0.005695973382057163,0.0016590834212742234
8.84,0.3344382619427715,5.70250452844647,0.005695006789545851,0.0016573511369225146
8.85,0.3345680631112517,5.7003127404394665,0.0056940344177212375,0.0016556224873076385
8.86,0.3346976999982676,5.698125545681968,0.005693056289797195,0.0016538974613209535
8.870000000000001,0.3348271726502916,5.695942936184864,0.005692072423995015,0.0016521760502983846
8.88,0.3349564810727691,5.693764903065911,0.005691082843360931,0.0016504582432133722
8.89,0.3350856252660336,5.691591437331581,0.005690087571542335,0.0016487440287450072
8.9,0.33521460523041874,5.68942252998835,0.0056890866321866185,0.0016470333955723808
8.91,0.3353434209662582,5.687258172042691,0.00568808004894117,0.0016453263323745844
8.92,0.33547207247388555,5.685098354501081,0.005687067845453382,0.0016436228278307093
8.93,0.3356005597536345,5.682943068369993,0.0056860500453706445,0.0016419228706198465
8.94,0.33572888280583857,5.6807923046559035,0.005685026672340348,0.0016402264494210872
8.950000000000001,0.33585704163083147,5.678646054365286,0.005683997750009882,0.0016385335529135227
8.96,0.3359850362289467,5.676504308504616,0.005682963302026638,0.0016368441697762446
8.97,0.336112866600518,5.674367058080368,0.005681923352038007,0.001635158288688344
8.98,0.33624053274587895,5.672234294099018,0.005680877923691379,0.0016334758983289116
8.99,0.33636803466536314,5.670106007567038,0.005679827040634144,0.0016317969873770393
9.0,0.33649537235930427,5.667982189490906,0.0056787707265136935,0.0016301215445118182
9.01,0.3366225458603801,5.665862831505799,0.0056777090016315234,0.0016284495600457434
9.02,0.33674955523475353,5.663747925897777,0.0056766418828252275,0.001626781025982323
9.03,0.33687640049604106,5.661637463931508,0.005675569392368117,0.0016251159316714486
9.040000000000001,0.3370030816566627,5.659531436848398,0.005674491552657305,0.0016234542664025737
9.05,0.33712959872903814,5.657429835889852,0.005673408386089905,0.001621796019465152
9.06,0.3372559517255873,5.655332652297279,0.005672319915063032,0.0016201411801486365
9.07,0.33738214065873,5.653239877312083,0.005671226161973797,0.001618489737742481
9.08,0.33750816554088614,5.651151502175669,0.005670127149219316,0.0016168416815361384
9.09,0.3376340263844755,5.649067518129445,0.005669022899196702,0.0016151970008190626
9.1,0.33775972320191794,5.646987916414816,0.005667913434303068,0.0016135556848807066
9.11,0.33788525600563335,5.644912688273188,0.005666798776935527,0.0016119177230105239
9.120000000000001,0.3380106248080415,5.642841824945967,0.0056656789494911935,0.0016102831044979675
9.13,0.3381358296215623,5.64077531767456,0.005664553974367182,0.0016086518186324917
9.14,0.3382608704586156,5.638713157700372,0.005663423873960604,0.0016070238547035492
9.15,0.3383857485062848,5.636655366964197,0.005662288515202002,0.0016053992776896024
9.16,0.3385104611781784,5.634601868788492,0.005661148264440827,0.0016037779094266705
9.17,0.3386350100426718,5.63255269507897,0.005660002938143687,0.001602159839461616
9.18,0.3387593951131263,5.630507837101643,0.005658852558583088,0.001600545057144558
9.19,0.33888361640350556,5.628467286138262,0.00565769714795183,0.0015989335518644197
9.200000000000001,0.33900767392837533,5.626431033486316,0.005656536728363011,0.0015973253130489276
9.21,0.3391315677029036,5.6243990704590345,0.0056553713218500225,0.001595720330164614
9.22,0.3392552977428606,5.622371388385385,0.0056542009503665535,0.001594118592716814
9.23,0.3393788640646189,5.6203479786100745,0.005653025635786587,0.0015925200902496667
9.24,0.33950226668515315,5.618328832493547,0.005651845399904404,0.0015909248123461156
9.25,0.3396255056220403,5.616313941411987,0.005650660264434579,0.0015893327486279085
9.26,0.3397485808934594,5.614303296757318,0.005649470251011983,0.0015877438887555969
9.27,0.33987149251819193,5.612296889937201,0.005648275381191783,0.0015861582224285364
9.28,0.3399942405156214,5.610294712375039,0.005647075676449443,0.0015845757393848868
9.290000000000001,0.34011682490573364,5.6082967555099685,0.00564587115818072,0.0015829964294016118
9.3,0.3402392457110874,5.606303010849713,0.005644661847448658,0.0015814202824166366
9.31,0.3403615029874101,5.604313470791011,0.005643447761055213,0.001579847290425511
9.32,0.3404835967738654,5.602328127286025,0.005642228917926699,0.0015782774443984422
9.33,0.3406055270992937,5.600346972009693,0.005641005338312468,0.0015767107346671813
9.34,0.3407272939933973,5.598369996659654,0.005639777042348826,0.0015751471516183787
9.35,0.3408488974867403,5.596397192956248,0.005638544050059045,0.001573586685693584
9.36,0.34097033761074885,5.594428552642516,0.005637306381353351,0.001572029327389247
9.370000000000001,0.34109161439771074,5.592464067484202,0.005636064056028929,0.0015704750672567163
9.38,0.34121272788077583,5.59050372926975,0.005634817093769925,0.0015689238959022411
9.39,0.3413336780939557,5.588547529810307,0.005633565514147442,0.0015673758039869694
9.4,0.3414544650721239,5.5865954609397175,0.0056323093366195415,0.001565830782226949
9.41,0.3415750888510158,5.584647514514532,0.005631048580531244,0.0015642888213931272
9.42,0.3416955494672287,5.582703682413999,0.00562978326511453,0.0015627499123113512
9.43,0.34181584695822165,5.5807639565400695,0.005628513409488339,0.0015612140458623673
9.44,0.3419359813623157,5.578828328817396,0.005627239032658565,0.0015596812129818217
9.450000000000001,0.34205595271869366,5.576896791193333,0.0056259601535180665,0.0015581514046602598
9.46,0.34217576106740033,5.574969335637935,0.005624676790846657,0.0015566246119431274
9.47,0.3422954064493423,5.573045954143957,0.00562338896331111,0.0015551008259307693
9.48,0.342414888906288,5.5711266387268585,0.005622096689465157,0.0015535800377784296
9.49,0.34253420848086785,5.5692113814247985,0.005620799987749489,0.0015520622386962523
9.5,0.342653365216574,5.567300174298635,0.005619498876491756,0.0015505474199492813
9.51,0.34277235915776055,5.565393009431933,0.005618193373906566,0.0015490355728574596
9.52,0.3428911903496435,5.563489878930953,0.0056168834980954855,0.00154752668879563
9.53,0.3430098588381979,5.5615907748946505,0.005615569267216729,0.0015460207591093263
9.540000000000001,0.34312836466811164,5.559695688816754,0.0056142507028660825,0.0015445177734369692
9.55,0.34324670788595374,5.557804612511569,0.0056129278248419675,0.0015430177223077356
9.56,0.3433648885399575,5.55591753805046,0.00561160065150458,0.0015415205969633308
9.57,0.34348290667920056,5.5540344575224205,0.005610269201129747,0.0015400263886861318
9.58,0.34360076235360515,5.552155363034076,0.005608933491908922,0.0015385350887991865
9.59,0.34371845561393805,5.550280246709685,0.005607593541949194,0.0015370466886662144
9.6,0.34383598651181047,5.548409100691132,0.005606249369273278,0.0015355611796916062
9.61,0.3439533550996782,5.5465419171379375,0.005604900991819522,0.0015340785533204237
9.620000000000001,0.3440705614308415,5.5446786882272505,0.0056035484274418994,0.0015325988010383997
9.63,0.3441876055594452,5.54281940615385,0.005602191693910018,0.0015311219143719398
9.64,0.34430448754047854,5.540964063130146,0.005600830808909116,0.0015296478848881188
9.65,0.34442120742977544,5.539112651386182,0.005599465790040058,0.0015281767041946843
9.66,0.34453776528401414,5.537265163169628,0.005598096654819341,0.0015267083639400544
9.67,0.34465416116071756,5.535421590745788,0.005596723420679093,0.0015252428558133187
9.68,0.3447703951182531,5.533581926397596,0.005595346104967068,0.0015237801715442382
9.69,0.34488646721583255,5.531746162425616,0.0055939647249466555,0.001522320302903245
9.700000000000001,0.34500237751351237,5.529914291148043,0.005592579297796871,0.0015208632417014422
9.71,0.3451181260721935,5.528086304900706,0.005591189840612361,0.0015194089797906053
9.72,0.3452337129536213,5.526262196037059,0.0055897963704034034,0.00151795750906318
9.73,0.3453491382203858,5.5244419569281895,0.005588398904095905,0.0015165088214522835
9.74,0.34546440193592143,5.522625579962819,0.005586997458531404,0.0015150629089317044
9.75,0.34557950416450717,5.5208130575472945,0.005585592050467064,0.0015136197635159025
9.76,0.3456944449690553,5.519004382091905,0.0055841826966677435,0.0015121793772149774
9.77,0.3458092243529679,5.517199545650806,0.005582769416326673,0.0015107417408505447
9.78,0.34592384234569673,5.515398540451878,0.00558135222750335,0.001509306845798208
9.790000000000001,0.3460382990026157,5.513601358895926,0.005579931147128841,0.0015078746839849604
9.8,0.34615259437944706,5.511807993398316,0.005578506192070502,0.001506445247368363
9.81,0.34626672853226154,5.510018436388971,0.005577077379131975,0.0015050185279365433
9.82,0.3463807015174782,5.508232680312374,0.005575644725053186,0.0015035945177081962
9.83,0.34649451339186443,5.5064507176275646,0.0055742082465103475,0.0015021732087325836
9.84,0.34660816421253604,5.504672540808142,0.005572767960115957,0.0015007545930895347
9.85,0.34672165403695726,5.502898142342262,0.005571323882418802,0.0014993386628894456
9.86,0.34683498292294057,5.501127514732642,0.005569876029903949,0.0014979254102732798
9.870000000000001,0.34694815092864695,5.499360650496553,0.005568424418992756,0.0014965148274125673
9.88,0.34706115811258564,5.497597542165829,0.005566969066042865,0.0014951069065094061
9.89,0.3471740045336143,5.49583818228686,0.005565509987348205,0.0014937016397964609
9.9,0.347286690250939,5.494082563420595,0.005564047199138987,0.0014922990195369633
9.91,0.34739921532411416,5.49233067814254,0.005562580717581713,0.0014908990380247122
9.92,0.3475115798130426,5.490582519042762,0.005561110558779168,0.0014895016875840737
9.93,0.3476237837779754,5.488838078725883,0.005559636738770422,0.0014881069605699809
9.94,0.34773582727951224,5.487097349811086,0.005558159273530834,0.0014867148493679341
9.950000000000001,0.3478477103786009,5.4853603249321115,0.005556678178972046,0.0014853253463940005
9.96,0.34795943313653765,5.483626996737258,0.0055551934709419885,0.001483938444094815
9.97,0.34807099561496724,5.481897357889383,0.0055537051652248745,0.001482554134947579
9.98,0.3481823978758827,5.480171401065902,0.0055522132775412065,0.0014811724114600611
9.99,0.34829363998235197,5.478449118956302,0.005550717823564653,0.0014797932661615352
