t,R,L,T
9.450000000000001,0.39665222212940365,23.213950675714504,10.94898737296972
9.46,0.3962557681646664,23.23029005564128,10.948791340651947
9.47,0.39585971045558066,23.246607173549783,10.948596986052154
9.48,0.3954640486060858,23.26290205258063,10.9484043065597
9.49,0.3950687822205174,23.279174715851166,10.94821329956686
9.5,0.39467391090360643,23.295425186455493,10.94802396246881
9.51,0.39427943426047923,23.311653487464493,10.947836292663649
9.52,0.393885351896657,23.327859641925834,10.947650287552367
9.53,0.39349166341805536,23.34404367286401,10.94746594453887
9.540000000000001,0.39309836843098384,23.360205603280363,10.947283261029952
9.55,0.39270546654214605,23.376345456153082,10.94710223443531
9.56,0.3923129573586385,23.392463254437267,10.946922862167531
9.57,0.39192084048795095,23.408559021064914,10.946745141642099
9.58,0.39152911553796543,23.424632778944954,10.946569070277379
9.59,0.3911377821169563,23.440684550963276,10.946394645494623
9.6,0.39074683983358965,23.45671435998274,10.946221864717966
9.61,0.390356288296923,23.47272222884322,10.946050725374423
9.620000000000001,0.38996612711640477,23.4887081803616,10.945881224893885
9.63,0.3895763559018743,23.504672237331807,10.945713360709115
9.64,0.38918697426356086,23.52061442252484,10.945547130255749
9.65,0.3887979818120838,23.536534758688795,10.945382530972287
9.66,0.388409378158452,23.55243326854886,10.945219560300098
9.67,0.3880211629140633,23.568309974807377,10.945058215683412
9.68,0.38763333569070446,23.584164900143833,10.944898494569316
9.69,0.3872458961005505,23.59999806721489,10.944740394407754
9.700000000000001,0.3868588437561644,23.615809498654418,10.944583912651527
9.71,0.3864721782704971,23.631599217073504,10.944429046756284
9.72,0.3860858992568864,23.647367245060476,10.944275794180522
9.73,0.3857000063290572,23.663113605180936,10.944124152385582
9.74,0.38531449910112076,23.678838319977768,10.94397411883565
9.75,0.3849293771875746,23.69454141197117,10.943825690997746
9.76,0.3845446402033019,23.710222903658664,10.943678866341736
9.77,0.3841602877635713,23.72588281751514,10.943533642340311
9.78,0.3837763194840365,23.74152117599284,10.943390016468996
9.790000000000001,0.3833927349807356,23.757138001521433,10.943247986206146
9.8,0.3830095338700914,23.772733316507978,10.943107549032936
9.81,0.3826267157689102,23.788307143336993,10.94296870243337
9.82,0.3822442802943822,23.80385950437045,10.94283144389427
9.83,0.38186222706408035,23.819390421947812,10.942695770905273
9.84,0.3814805556959608,23.83489991838604,10.94256168095883
9.85,0.38109926580836184,23.850388015979625,10.942429171550206
9.86,0.3807183570200041,23.865854737000607,10.942298240177474
9.870000000000001,0.3803378289499897,23.8813001036986,10.942168884341509
9.88,0.3799576812178022,23.8967241383008,10.942041101545996
9.89,0.37957791344330616,23.912126863012027,10.941914889297415
9.9,0.3791985252467467,23.927508300014726,10.941790245105045
9.91,0.3788195162487491,23.942868471469005,10.941667166480963
9.92,0.37844088607031867,23.95820739951265,10.941545650940032
9.93,0.3780626343328402,23.973525106261135,10.94142569599991
9.94,0.37768476065807766,23.98882161380767,10.94130729918104
9.950000000000001,0.3773072646681736,24.004096944223193,10.941190458006645
9.96,0.37693014598564945,24.019351119556404,10.941075170002735
9.97,0.3765534042334043,24.034584161833802,10.940961432698098
9.98,0.3761770390347151,24.049796093059673,10.94084924362429
9.99,0.37580105001323627,24.064986935216137,10.940738600315653
