t,F,D,B,R,C
5.65,0.867224227843344,0.13242652129020627,0.00034925086641429345,1757.0378835936685,396.3821164063272
5.66,0.8705200975574076,0.1291636027541045,0.00031629968845245593,1756.529173766276,396.9588262337198
5.67,0.8737347296621745,0.12597881286590443,0.000286457471885658,1756.0206766323777,397.53532336761816
5.68,0.876870072085566,0.12287049714436327,0.000259430770035286,1755.5123877811634,398.1116122188324
5.69,0.879928031260965,0.11983701482547031,0.00023495391352927318,1755.004303215343,398.6876967846527
5.7,0.882910472555194,0.11687674088921866,0.0002127865555519243,1754.4964193145279,399.26358068546796
5.71,0.8858192204589126,0.11398806898376816,0.0001927105572838035,1753.988732788682,399.839267211314
5.72,0.8886560593442142,0.1111694119200584,0.0001745287356919262,1753.4812406595304,400.41475934046565
5.73,0.8914227337853582,0.10841920391287999,0.00015806230172634648,1752.9739402222692,400.99005977772663
5.74,0.894120949195597,0.10573590141160127,0.00014314939276613274,1752.4668290237198,401.5651709762762
5.75,0.8967523724282809,0.10311798400947227,0.00012964356221137888,1751.9599048398275,402.1400951601684
5.76,0.8993186322457408,0.10056395582511805,0.00011741192910564622,1751.453165648047,402.7148343519488
5.7700000000000005,0.9018213200907738,0.09807234555749471,0.0001063343516960579,1750.9466096150795,403.28939038491643
5.78,0.9042619905673189,0.09564170766139106,9.630177125457983e-05,1750.4402350721512,403.8637649278448
5.79,0.9066421622308174,0.09327062217112597,8.721559802113651e-05,1749.9340405059263,404.4379594940696
5.8,0.908963318312947,0.09095769475267675,7.898693434087232e-05,1749.4280245469706,405.01197545302523
5.8100000000000005,0.9112269070788293,0.08870155800343406,7.15349177013157e-05,1748.9221859449883,405.5858140550075
5.82,0.9134343426564228,0.08650087119596317,6.478614757869442e-05,1748.4165235603514,406.1594764396444
5.83,0.9155870057766822,0.08435432026866233,5.867395462015498e-05,1747.9110363532527,406.73296364674314
5.84,0.9176862443675161,0.08226061714125771,5.3138491190854367e-05,1747.4057233850474,407.3062766149483
5.8500000000000005,0.9197333742283125,0.08021850031073349,4.8125460918664026e-05,1746.9005837993486,407.87941620064703
5.86,0.9217296797020428,0.07822673525203544,4.358504588641679e-05,1746.3956168060643,408.4523831939315
5.87,0.9236764143540374,0.0762841128019089,3.947284401843509e-05,1745.8908216953873,409.0251783046084
5.88,0.9255748016339199,0.07438944960679832,3.5748759246426476e-05,1745.3861978212776,409.5978021787181
5.89,0.9274260355350119,0.07254158857063922,3.237589431365076e-05,1744.8817445849827,410.1702554150129
5.9,0.9292312811431368,0.07073939761856143,2.9321238266523376e-05,1744.3774614453282,410.7425385546674
5.91,0.930991675320416,0.06898176971290311,2.6554966645571032e-05,1743.8733479083076,411.3146520916881
5.92,0.9327083284604859,0.06726762248695399,2.404905252487494e-05,1743.3694035064318,411.8865964935638
5.93,0.9343823198595493,0.0655958996839461,2.178045646934489e-05,1742.865627846103,412.45837215389247
5.94,0.936014708261687,0.06396556607993684,1.9725658340883312e-05,1742.3620205264813,413.02997947351435
5.95,0.9376065232795534,0.062375612128829486,1.7864591581808785e-05,1741.8585811978376,413.601418802158
5.96,0.9391587700754339,0.06082505081886121,1.6179105669508092e-05,1741.3553095387745,414.17269046122107
5.97,0.9406724293410079,0.05931291792164442,1.465273731238504e-05,1740.8522052528222,414.7437947471734
5.98,0.9421484572609276,0.05783827244038027,1.3270298656844928e-05,1740.3492680623133,415.3147319376823
5.99,0.9435877865659323,0.05640019538062212,1.2018053410172104e-05,1739.8464977110202,415.88550228897526
6.0,0.9449913291683547,0.054997787231545234,1.0883600064707598e-05,1739.3438939624625,416.4561060375329
6.01,0.9463599720345621,0.053630171910618,9.856054784559737e-06,1738.8414566025574,417.02654339743805
6.0200000000000005,0.9476945786962957,0.05229649537560044,8.925928068546269e-06,1738.3391854378121,417.59681456218345
6.03,0.9489959958642411,0.050995920501104915,8.083634618713805e-06,1737.8370802732964,418.1669197266993
6.04,0.9502650483614904,0.04972763098361703,7.320654857300207e-06,1737.3351409298132,418.7368590701823
6.05,0.9515025377758023,0.04849083238026286,6.629843899542509e-06,1736.833367248468,419.3066327515276
6.0600000000000005,0.9527092470919091,0.047284748368695007,6.0045393607768574e-06,1736.3317590774786,419.876240922517
6.07,0.9538859435611856,0.0461086183847071,5.438054072070276e-06,1735.8303162646791,420.4456837353164
6.08,0.9550333715603513,0.04496170350113395,4.924938479624639e-06,1735.3290386761782,421.0149613238173
6.09,0.9561522560404456,0.04384328354854355,4.460410975648662e-06,1734.8279261879381,421.58407381205745
6.1000000000000005,0.9572433086399581,0.04275265175595005,4.039604056672002e-06,1734.3269786746298,422.1530213253657
6.11,0.9583072211588682,0.04168912047509026,3.6583660062525883e-06,1733.8261960214859,422.72180397850957
6.12,0.9593446661144569,0.04065202069283462,3.313192673274522e-06,1733.3255781232917,423.29042187670376
6.13,0.960356301660228,0.03964069766985457,3.0006698822292805e-06,1732.8251248761605,423.85887512383505
6.140000000000001,0.9613427711382897,0.038654511338305594,2.71752336945164e-06,1732.3248361782696,424.427163821726
6.15,0.962304698911142,0.03769284000503548,2.4610837872965147e-06,1731.8247119367163,424.9952880632792
6.16,0.9632426935735297,0.03675507746130299,2.228965132156937e-06,1731.3247520627785,425.5632479372172
6.17,0.964157352541986,0.03584062877046776,2.01868751109687e-06,1730.8249564663545,426.13104353364116
6.18,0.9650492557034613,0.03494891609731651,1.828199187036648e-06,1730.3253250636571,426.6986749363385
6.19,0.9659189660393754,0.03407937815594468,1.655804644803984e-06,1729.8258577761526,427.26614222384313
6.2,0.9667670394725781,0.033231460960804246,1.4995665825170472e-06,1729.3265545217516,427.83344547824413
6.21,0.967594012412051,0.03240462953495308,1.3580529608104653e-06,1728.8274152258139,428.4005847741819
6.22,0.9684004089443077,0.031598361149983274,1.2299056739345177e-06,1728.3284398147944,428.9675601852015
6.23,0.9691867402681258,0.03081214582930597,1.113902533172993e-06,1727.8296282171582,429.5343717828377
6.24,0.9699535075912847,0.030045483588465077,1.0088202150618488e-06,1727.330980361365,430.1010196386311
6.25,0.9707011969839471,0.02929788935328434,9.136627334816924e-07,1726.8324961792275,430.6675038207685
6.26,0.9714302821209306,0.02856889034762681,8.275314074255785e-07,1726.3341756040002,431.2338243959958
6.2700000000000005,0.9721412249015046,0.0278580255071773,7.495912830413053e-07,1725.8360185698837,431.79998143011215
6.28,0.972834475892132,0.02716484503102582,6.790768070589889e-07,1725.3380250121136,432.3659749878823
6.29,0.9735104745969189,0.02648891002801731,6.153750286762514e-07,1724.840194868199,432.9318051317969
6.3,0.9741696503615752,0.02582979181465282,5.578237368509262e-07,1724.3425280749286,433.4974719250672
6.3100000000000005,0.9748124227658742,0.025187071494330235,5.057397604613396e-07,1723.8450245687952,434.0629754312006
6.32,0.9754392021138536,0.024560339482824444,4.5840328680523096e-07,1723.347684285766,434.62831571422987
6.33,0.9760503889907728,0.02394919589492805,4.15114264055951e-07,1722.8505071621105,435.1934928378856
6.34,0.9766463680606912,0.023353256200390846,3.757388828549055e-07,1722.3534931424265,435.7585068575694
6.3500000000000005,0.9772275167469395,0.02277214326338809,3.3998963719909554e-07,1721.856642169067,436.32335783092884
6.36,0.9777942041265555,0.022205488335306944,3.075381023608765e-07,1721.3599541837948,436.88804581620116
6.37,0.9783467902958954,0.02165293161645004,2.7808761932469093e-07,1720.8634291288497,437.4525708711462
6.38,0.9788856265837071,0.021114122046769688,2.513694880236238e-07,1720.3670669468945,438.0169330531016
6.390000000000001,0.9794110545445968,0.020588718282376645,2.27172991354689e-07,1719.8708675814692,438.5811324185269
6.4,0.9799234074679148,0.020076387226406197,2.0530564371795082e-07,1719.3748309763942,439.1451690236019
6.41,0.9804230107275668,0.0195768036868068,1.8558559126311226e-07,1718.8789570756562,439.7090429243398
6.42,0.9809101817404324,0.019089650414663407,1.678448689740986e-07,1718.3832458234606,440.27275417653567
6.43,0.9813852302010659,0.01861461787451383,1.5192438497237084e-07,1717.8876971641569,440.8363028358393
6.44,0.9818484574842898,0.018151404863886684,1.3765178824911622e-07,1717.3923110419344,441.39968895806186
6.45,0.9823001573983018,0.017699717754546266,1.2484711672622054e-07,1716.8970874008928,441.9629125991033
6.46,0.982740616818655,0.017259269855314993,1.1332599483631594e-07,1716.4020261850815,442.52597381491466
6.47,0.9831701155971032,0.016829781514946577,1.0288791494909095e-07,1715.9071273383342,443.088872661662
6.48,0.9835889267782514,0.016410979910863044,9.331085039315587e-08,1715.4123908041913,443.65160919580484
6.49,0.9839973162353345,0.016002599275305875,8.448932431814025e-08,1714.9178165278988,444.21418347209726
6.5,0.9843955428920672,0.015604380680158524,7.64277389601607e-08,1714.4234044563113,444.77659554368483
6.51,0.9847838596497701,0.015216071290670756,6.905952384348224e-08,1713.9291545352726,445.3388454647235
6.5200000000000005,0.9851625132019172,0.014837424456992418,6.234105513364629e-08,1713.4350667109761,445.90093328901986
6.53,0.9855317442232769,0.014468199523625403,5.625306232913949e-08,1712.9411409299848,446.46285907001123
6.54,0.9858917872451308,0.01410816198904907,5.0765784766278285e-08,1712.4473771387275,447.02462286126854
6.55,0.9862428705219122,0.01375708367491464,4.580313792128711e-08,1711.9537752829824,447.5862247170137
6.5600000000000005,0.9865852170130252,0.013414741651336425,4.1335603101475404e-08,1711.4603353092164,448.14766469077955
6.57,0.9869190442163777,0.013080918443014785,3.7340572251010596e-08,1710.967057164014,448.70894283598193
6.58,0.9872445643251077,0.012755401874858428,3.3799998584729916e-08,1710.4739407940417,449.2700592059542
6.59,0.9875619842048166,0.012437985107153854,3.068799427276828e-08,1709.9809861458718,449.83101385412414
6.6000000000000005,0.9878715050402349,0.0121284670209024,2.793882734782904e-08,1709.4881931655252,450.39180683447074
6.61,0.9881733233498661,0.011826651154066553,2.5496032030129103e-08,1708.9955617991718,450.95243820082436
6.62,0.9884676308538385,0.01153234585260546,2.3293520746050234e-08,1708.5030919928595,451.5129080071366
6.63,0.9887546145829422,0.011245364166025404,2.1250997036403102e-08,1708.0107836924499,452.0732163075461
6.640000000000001,0.9890344569416802,0.010965523767659136,1.9290625310979296e-08,1707.5186368438576,452.63336315613844
6.65,0.9893073353567496,0.01069264719427566,1.744893938882312e-08,1707.0266513946606,453.19334860533536
6.66,0.9895734230574931,0.010426561213767381,1.5728704236462505e-08,1706.5348272919687,453.7531727080273
6.67,0.9898328890755601,0.010167096794256435,1.4130148115499567e-08,1706.043164482872,454.312835517124
6.68,0.990085898312487,0.009914089020885702,1.2666591957872898e-08,1705.5516629146666,454.87233708532943
6.69,0.9903326116162898,0.009667377023683619,1.1359991190581431e-08,1705.06032253479,455.4316774652062
6.7,0.9905731852299093,0.00942680460377559,1.0166279713173839e-08,1704.569143289747,455.99085671024915
6.71,0.9908077717496265,0.009192219180879597,9.069458503060521e-09,1704.0781251264634,456.54987487353264
6.72,0.9910365201985195,0.008963471724658254,8.076786909290557e-09,1703.587267992217,457.10873200777905
6.73,0.991259575988262,0.008740416810206937,7.201495770133595e-09,1703.0965718343882,457.6674281656079
6.74,0.9914770810383932,0.008522912498472998,6.463098481383299e-09,1702.606036600465,458.22596339953117
6.75,0.9916891738955877,0.008310820216674791,5.887702064660029e-09,1702.1156622380468,458.7843377619493
6.76,0.9918959896740053,0.008104004828345798,5.497613480498051e-09,1701.6254486946966,459.34255130529965
6.7700000000000005,0.9920976588311826,0.007902335937505313,5.2312766901261604e-09,1701.1353959167934,459.9006040832029
6.78,0.9922943091725895,0.0077056857709950355,5.056380020582103e-09,1700.6455038511529,460.4584961488435
6.79,0.9924860656017132,0.007513929450172578,4.948078899997231e-09,1700.155772444714,461.0162275552821
6.8,0.992673049984094,0.007326945141834214,4.87403638904111e-09,1699.666201644327,461.5737983556693
6.8100000000000005,0.9928553812461676,0.007144613960285011,4.793511999473615e-09,1699.1767913967376,462.13120860325876
6.82,0.993033175474105,0.006966819869409069,4.656450512697104e-09,1698.687541648576,462.6884583514204
6.83,0.9932065458154415,0.0067934497631007475,4.421422266154147e-09,1698.198452346613,463.24554765338326
6.84,0.9933756016775674,0.0066243941816211,4.14077606701482e-09,1697.709523438982,463.8024765610143
6.8500000000000005,0.9935404502815347,0.006459545897781506,3.8206484316536555e-09,1697.22075487317,464.3592451268261
6.86,0.9937011963447437,0.006298800195388468,3.4598324436959064e-09,1696.7321465965774,464.9158534034189
6.87,0.9938579420468732,0.0061420548915199534,3.061571494578763e-09,1696.2436985566842,465.4723014433121
6.88,0.9940107871138576,0.005989210252038095,2.6340688716696375e-09,1695.7554107010594,466.0285892989368
6.890000000000001,0.9941598289018655,0.005840168907101788,2.1909973463842595e-09,1695.2672829773678,466.58471702262847
6.9,0.9943051622287494,0.005694836024179039,1.74703608354994e-09,1694.7793153333048,467.1406846666914
6.91,0.9944468787625536,0.005553119932725766,1.3046852362476495e-09,1694.2915077164057,467.69649228359066
6.92,0.9945850684317714,0.005414930687300973,8.80892223363111e-10,1693.8038600744308,468.2521399255656
6.93,0.9947198190371189,0.005280180464582827,4.982628116550166e-10,1693.3163723552386,468.80762764475764
6.94,0.9948512162549902,0.005148783560989323,1.83985082657785e-10,1692.8290445067703,469.362955493226
6.95,0.9949793437080086,0.0050206563218814036,-2.9925360697897935e-11,1692.3418764770522,469.9181235229441
6.96,0.9951042830355789,0.004895717070765951,-1.0638018746481659e-10,1691.8548682142002,470.47313178579606
6.97,0.9952261138077539,0.004773886224672565,-3.246186631245594e-11,1691.3680196660034,471.0279803339929
6.98,0.9953449128727826,0.004655087082431308,4.4750752209333436e-11,1690.8813307779922,471.5826692220041
6.99,0.9332639592121638,0.006560555559197806,0.06017548522860342,1690.3660225760461,472.1659774239507
7.0,0.8474611928037941,0.016159777739916652,0.13637902945625394,1689.7399744153888,472.8600255846081
7.01,0.7698837640812666,0.032236712997900124,0.19787952292079494,1689.017923086888,473.6500769131088
7.0200000000000005,0.6999100234987449,0.05329744076506588,0.24679253573614868,1688.219083864087,474.51691613591
7.03,0.6369426453273849,0.07807947479826641,0.2849778798743081,1687.3598668941102,475.44413310588715
7.04,0.5804115897310081,0.10552226577419614,0.3140661444947551,1686.4542165561754,476.417783443822
7.05,0.529776102069909,0.1347409712599295,0.3354829266701209,1685.5139165696548,477.4260834303425
7.0600000000000005,0.4845259457797312,0.16500311929977565,0.35047093492045256,1684.5488638874006,478.459136112597
7.07,0.4586986384864413,0.1954705462624438,0.34583081525107445,1683.57067002804,479.5053299719573
7.08,0.46397733861080986,0.2228202440585159,0.31320241733063403,1682.6266647568293,480.5173352431676
7.09,0.46989754298202596,0.24645001724814164,0.2836524397697921,1681.726585321091,481.4854146789061
7.1000000000000005,0.4763703695129637,0.2667391902380547,0.2568904402489414,1680.866271312323,482.41372868767417
7.11,0.4833160262390598,0.2840305987943669,0.23265337496653318,1680.04195939336,483.3060406066372
7.12,0.49066293943496747,0.29863403719300374,0.21070302337198868,1679.2502452466438,484.16575475335367
7.13,0.49834696006821266,0.31082939686616673,0.19082364306558053,1678.488049038594,484.9959509614033
7.140000000000001,0.5063106434599405,0.3208695167212683,0.17281983981875113,1677.752584149895,485.7994158501022
7.15,0.5145026035797459,0.3289827394955815,0.1565146569246325,1677.04132922451,486.57867077548724
7.16,0.5228769247236836,0.33537524203912344,0.14174783323715293,1676.3520027501725,487.33599724982497
7.17,0.5313926298048989,0.3402331425482379,0.12837422764682324,1675.682540126555,488.0734598734424
7.18,0.5400131986513551,0.3437244107407895,0.11626239060781539,1675.0310729201292,488.7929270798681
7.19,0.5487061358935335,0.34600058261447525,0.10529328149195126,1674.395910289041,489.49608971095614
7.2,0.5574425722387577,0.34719834354143175,0.09535908421977049,1673.77552184037,490.1844781596272
7.21,0.5661969112419315,0.3474409320561716,0.08636215670185686,1673.1685224756789,490.85947752431827
7.22,0.5749465069091751,0.34683942203123075,0.07821407105955412,1672.5736585582365,491.52234144176066
7.23,0.5836713704316301,0.3454938899453283,0.07083473962300166,1671.9897953333655,492.1742046666318
7.24,0.5923539078911575,0.3434944599972032,0.06415163211159931,1671.4159056849012,492.81609431509605
7.25,0.6009786815161134,0.3409222562719541,0.05809906221189247,1670.8510598972437,493.4489401027535
7.26,0.609532192986671,0.33785026786984895,0.05261753914343994,1670.2944163601865,494.0735836398107
7.2700000000000005,0.6180026893382704,0.33434412483753895,0.04765318582415054,1669.7452132418769,494.6907867581203
7.28,0.626379986354067,0.3304628050120731,0.04315720863381983,1669.202760905507,495.3012390944903
7.29,0.634655308456285,0.32625927567827445,0.039085415865400465,1668.6664350287933,495.90556497120394
7.3,0.6428211476754485,0.3217810598864985,0.035397792438012866,1668.1356705382482,496.50432946174925
7.3100000000000005,0.6508711276813247,0.31707078260898197,0.03205808970965327,1667.6099557517668,497.0980442482307
7.32,0.6587998894279004,0.3121666315767791,0.02903347899528044,1667.0888274453969,497.6871725546005
7.33,0.6666029864243429,0.30710277999608715,0.026294233579529872,1666.5718663282962,498.27213367170117
7.34,0.6742767860123136,0.3019097853847071,0.023813428602939262,1666.0586927677116,498.8533072322859
7.3500000000000005,0.6818183847076368,0.2966149328215866,0.02156668247073652,1665.5489631162961,499.4310368837013
7.36,0.689225528309683,0.29124255920125275,0.019531912489024122,1665.0423662367757,500.0056337632218
7.37,0.6964965414638126,0.285814340056113,0.017689118480034134,1664.5386204305414,500.57737956945596
7.38,0.7036302644077341,0.28034954788609273,0.016020187706132973,1664.0374706680952,501.1465293319022
7.390000000000001,0.7106259955498144,0.27486528731476323,0.014508717135382154,1663.5386860675574,501.7133139324401
7.4,0.7174834391838802,0.26937670981289985,0.01313985100317975,1663.042057592365,502.27794240763245
7.41,0.7242026585538942,0.263897207158071,0.01190013428799461,1662.5473959743151,502.84060402568224
7.42,0.7307840343369642,0.2584385833636194,0.010777382299376276,1662.0545298667473,503.4014701332501
7.43,0.7372282261432421,0.25301121452991443,0.009760559326803203,1661.563304126122,503.9606958738753
7.44,0.7435361388173649,0.2476241896012378,0.00883967158135715,1661.073578297351,504.51842170264615
7.45,0.7497088911819533,0.2422854413165383,0.008005667501468357,1660.585225203058,505.07477479693927
7.46,0.7557477888265539,0.2370018610482814,0.007250350125124577,1660.0981297053083,505.629870294689
7.47,0.7616542987534587,0.23177940614766784,0.006566295098833301,1659.6121875461781,506.1838124538192
7.48,0.7674300275724557,0.2266231931402975,0.005946779287206613,1659.1273043394792,506.73669566051814
7.49,0.7730767009933689,0.2215375856358303,0.005385713370760758,1658.6433946185412,507.288605381456
7.5,0.7785961461562488,0.21652627089477858,0.004877582948932545,1658.1603810050979,507.83961899489935
7.51,0.7839902751976274,0.21159233136121458,0.004417393441117904,1657.6781934314122,508.3898065685851
7.5200000000000005,0.7892610711192732,0.20673830696611234,0.004000621914574315,1657.1967684609263,508.939231539071
7.53,0.7944105745818535,0.2019662536286285,0.0036231717894778153,1656.7160486493142,509.48795135068303
7.54,0.7994408726154799,0.1972777940531386,0.0032813333313413437,1656.2359819876933,510.0360180123038
7.55,0.804354088098058,0.1926741653501058,0.002971746551796084,1655.7565213796531,510.58347862034424
7.5600000000000005,0.8091523707426422,0.18815626056487952,0.002691368692438128,1655.2776241833094,511.13037581668794
7.57,0.8138378887529242,0.18372466742996518,0.002437443817070553,1654.7992517829564,511.6767482170412
7.58,0.8184128217374285,0.17937970201729292,0.0022074762452384935,1654.3213692151337,512.2226307848639
7.59,0.8228793541333072,0.17512144024466114,0.001999205621991635,1653.8439448176891,512.7680551823082
7.6000000000000005,0.8272396696485246,0.17094974523450204,0.001810585116933245,1653.366949923143,513.3130500768546
7.61,0.8314959459322026,0.16686429364236155,0.001639760425395691,1652.8903585631476,513.8576414368499
7.62,0.8356503504715836,0.1628645970246583,0.0014850525037179046,1652.4141472259453,514.4018527740523
7.63,0.8397050366485701,0.1589500224451951,0.0013449409061946282,1651.9382946220785,514.945705377919
7.640000000000001,0.8436621401818055,0.15511981144585402,0.001218048372300362,1651.46278146772,515.4892185322774
7.65,0.8475237762743655,0.15137309612442892,0.0011031276011654676,1650.9875902990225,516.0324097009749
7.66,0.8512920372910054,0.14770891297132674,0.000999049737627771,1650.5127053104027,516.5752946895948
7.67,0.854968989880327,0.1441262188466587,0.0009047912729742638,1650.0381121705002,517.1178878294972
7.68,0.858556673757254,0.14062390022135468,0.0008194260213512867,1649.5637979097708,517.6602020902267
7.69,0.8620570997128439,0.13720078541985473,0.000742114867261273,1649.0897507764937,518.2022492235037
7.7,0.8654722483198248,0.1338556539830266,0.0006720976971084498,1648.61596012361,518.7440398763877
7.71,0.868804069077264,0.13058724418288964,0.0006086867398062767,1648.1424163154459,519.2855836845517
7.72,0.8720544789795737,0.1273942627586173,0.0005512582617689857,1647.6691106111261,519.8268893888713
7.73,0.8752253623889308,0.1242753893312538,0.0004992482797752592,1647.1960351046837,520.3679648953139
7.74,0.8235020970777172,0.12301006755373421,0.05348783536850778,1646.698483325605,520.9335166743919
7.75,0.7505709650155024,0.12860398865321582,0.12082504633124097,1646.1057996865243,521.5942003134722
7.76,0.6845733932119015,0.14000657474579964,0.1754200320422584,1645.4303116563142,522.3376883436825
7.7700000000000005,0.624993218939615,0.1559174220195878,0.21908935904075721,1644.6882527477508,523.1477472522461
7.78,0.5713331192840383,0.17523537540638795,0.25343150530953396,1643.8935089472993,524.0104910526976
7.79,0.5231173603149454,0.19703331460645407,0.2798493250785607,1643.0579011186558,524.9140988813413
7.8,0.4798937031543707,0.22053571149525938,0.2995705853503302,1642.191438957765,525.8485610422321
7.8100000000000005,0.4857407049568843,0.2429525410871311,0.2713067539559452,1641.3323026576218,526.775697342377
7.82,0.4921117023341745,0.2621787566721387,0.24570954099364933,1640.5102894945428,527.665710505456
7.83,0.498930477750542,0.2785421433820876,0.22252737886733462,1639.7218876292118,528.5221123707873
7.84,0.5061286791819642,0.29233891985306737,0.2015324009649327,1638.9639197709364,529.3480802290627
7.8500000000000005,0.5136450576680006,0.3038366891725511,0.18251825315941264,1638.2335115356775,530.1464884643215
7.86,0.521424775989789,0.31327717459870147,0.16529804941147389,1637.5280621951247,530.9199378048744
7.87,0.5294187880881259,0.3208786765814731,0.14970253533036532,1636.8452184779972,531.6707815220018
7.88,0.5375832781484801,0.3268382947198916,0.13557842713159268,1636.1828509376871,532.4011490623117
7.890000000000001,0.5458791440872681,0.3313339747755958,0.12278688113710046,1635.53903221946,533.1129677805388
7.9,0.5542715608060531,0.33452624139257425,0.11120219780133712,1634.9120187404042,533.8079812595948
7.91,0.5627295369647319,0.33655995624066004,0.10071050679457245,1634.3002320693245,534.4877679306744
7.92,0.5712255511378417,0.3375657633666288,0.09120868549549387,1633.702243692221,535.1537563077779
7.930000000000001,0.5797352091668091,0.33766145092069266,0.08260333991246259,1633.1167606579118,535.8072393420871
7.94,0.5882369373690028,0.33695317149842674,0.07480989113253471,1632.5426127370993,536.4493872628997
7.95,0.5967117014833075,0.33553656093725714,0.06775173757939965,1631.978740663394,537.081259336605
7.96,0.6051427555352021,0.33349773911265407,0.061359505352108115,1631.424185624831,537.703814375168
7.97,0.6135154129661844,0.3309142228534541,0.05557036418032574,1630.878079686037,538.317920313962
7.98,0.6218168428121537,0.32785574001991785,0.05032741716789276,1630.3396372591187,538.9243627408802
7.99,0.6300358795378252,0.32438498958682344,0.04557913087531557,1629.808147137987,539.5238528620118
8.0,0.63816285709855,0.3205583061242243,0.04127883677718984,1629.2829655458709,540.1170344541282
8.01,0.6461894538573738,0.3164262813157758,0.037384264826814596,1628.7635096290521,540.7044903709467
8.02,0.6541085583912719,0.3120343030122549,0.03385713859643745,1628.249251823014,541.2867481769848
8.03,0.6619141414747669,0.30742306973995676,0.030662788785240508,1627.739714469109,541.86428553089
8.040000000000001,0.6696011458675257,0.3026290348944579,0.027769819237980532,1627.2344651737544,542.4375348262445
8.05,0.6771653837550935,0.29768482058167833,0.02514979566319233,1626.7331124818577,543.0068875181414
8.06,0.6846034445427929,0.2926195904854733,0.022776964971697997,1626.2353019792654,543.5726980207337
8.07,0.6919126135003948,0.2874593797936754,0.020628006705893865,1625.7407128447526,544.1352871552467
8.08,0.6990907947748343,0.282227407721291,0.01868179750383889,1625.249054581981,544.6949454180183
8.09,0.7061364458135827,0.2769443448922706,0.01691920929411085,1624.7600642241227,545.2519357758764
8.1,0.7130485150094718,0.27162856783806766,0.015322917152424773,1624.2735036710724,545.8064963289266
8.11,0.7198263884895036,0.266296377283621,0.01387723422683956,1623.789157405526,546.358842594473
8.120000000000001,0.726469837724317,0.26096221301532596,0.012567949260321358,1623.3068302426843,546.9091697573147
8.13,0.7329789761701575,0.2556388329761696,0.01138219085363698,1622.8263454536077,547.4576545463914
8.14,0.7393542208817047,0.2503374726017713,0.010308306516488216,1622.347543094866,548.0044569051329
8.15,0.7455962533012866,0.2450680072116977,0.009335739486979841,1621.87027830362,548.5497216963789
8.16,0.7517059891497823,0.23983907837309024,0.008454932477091608,1621.3944199709917,549.0935800290071
8.17,0.7576845469681908,0.23465822539890432,0.0076572276328691295,1620.919849358664,549.636150641335
8.18,0.7635332228604538,0.22953199224697654,0.00693478489253381,1620.446458973695,550.1775410263041
8.19,0.7692534659390402,0.22446603147823527,0.006280502582688617,1619.9741514722932,550.7178485277058
8.2,0.7748468579263488,0.21946519168172182,0.00568795039189348,1619.5028387358252,551.2571612641736
8.21,0.7803150934183756,0.21453360211923508,0.005151304462353446,1619.0324409758946,551.7955590241044
8.22,0.7856599626977793,0.20967474716707055,0.004665290135114229,1618.5628859458186,552.3331140541803
8.23,0.7908833363162933,0.2048915336314271,0.004225130052243722,1618.0941082254244,552.8698917745745
8.24,0.79598715163986,0.2001863501765997,0.003826498183504398,1617.6260485882149,553.405951411784
8.25,0.8009734001415937,0.19556112365261974,0.0034654762057506313,1617.1586534008093,553.9413465991897
8.26,0.8058441166966583,0.19101736738966402,0.0031385159136417904,1616.691874105842,554.4761258941569
8.27,0.810601369525481,0.18655622679102785,0.0028424036834552207,1616.2256667330237,555.0103332669753
8.28,0.8152472515112241,0.1821785193690438,0.00257422911969614,1615.7599914681841,555.5440085318148
8.290000000000001,0.8197838722853426,0.177884771616148,0.0023313560984735,1615.2948122550972,556.0771877449016
8.3,0.8242133515649926,0.1736752508077009,0.0021113976272704718,1614.8300964500668,556.609903549932
8.31,0.8285378128200136,0.16954999537139323,0.001912191808557207,1614.3658144916917,557.142185508307
8.32,0.8327593779177362,0.16550884127344576,0.001731780808782042,1613.901939612139,557.6740603878598
8.33,0.836880162142107,0.1615514468039262,0.001568391053930788,1613.438447565021,558.2055524349778
8.34,0.8409022702813241,0.15767731302635227,0.001420416692287638,1612.9753163987714,558.7366836012275
8.35,0.8448277927712692,0.15388580387853593,0.0012864033501590615,1612.5125262335503,559.2674737664488
8.36,0.848658802404014,0.15017616394209934,0.0011650336538507869,1612.0500590626766,559.7979409373224
8.370000000000001,0.8523973516510379,0.14654753366445852,0.001055114684467651,1611.5878985807105,560.3281014192884
8.38,0.8560454703971679,0.14299896283017918,0.0009555667726170538,1611.1260300298284,560.8579699701708
8.39,0.8596051631492859,0.13952942604928745,0.0008654108013907608,1610.6644400257,561.387559974299
8.4,0.8630784080680188,0.1361378308661058,0.0007837610658395398,1610.2031164598973,561.9168835401016
8.41,0.8664671548602937,0.13282303033682258,0.0007098148028479341,1609.7420483562987,562.4459516437001
8.42,0.8697733237657396,0.12958383113528438,0.0006428450989402959,1609.2812257740738,562.9747742259251
8.43,0.8729988046003789,0.1264190013446712,0.0005821940549141329,1608.8206397141707,563.5033602858282
8.44,0.876145455485568,0.12332727942635219,0.0005272650880440339,1608.360282013851,564.0317179861479
8.45,0.8792151027198889,0.12030737851429257,0.00047751876578285414,1607.9001452898715,564.5598547101276
8.46,0.8822095396932297,0.11735799448033282,0.00043246582640185384,1607.44022284289,565.0877771571091
8.47,0.8851305268820584,0.11447780956224293,0.00039166355566299006,1606.980508608047,565.6154913919521
