t,V,C_1,C_2,C_3,C_4,C_5,C_6_temp
3.43,0.536,1.5171948966725482e-12,2.3884866103156566e-13,9.702209344478776e-13,1.3398499927922315e-12,8.933262522769166e-13,2.2296416711197567e-14
3.44,0.538,1.507171768683515e-12,2.372707738568439e-13,9.735773635706287e-13,1.3447152898778378e-12,8.965909661073862e-13,2.2411003808431713e-14
3.45,0.54,1.4971486406944818e-12,2.356928866821221e-13,9.7693379269338e-13,1.3495805869634443e-12,8.99855679937856e-13,2.2525590905665866e-14
3.46,0.542,1.4871255127054487e-12,2.3411499950740037e-13,9.802902218161313e-13,1.3544458840490505e-12,9.031203937683256e-13,2.2640178002900012e-14
3.47,0.544,1.4771023847164153e-12,2.325371123326785e-13,9.836466509388828e-13,1.359311181134657e-12,9.063851075987955e-13,2.2754765100134164e-14
3.48,0.546,1.4670792567273822e-12,2.309592251579568e-13,9.87003080061634e-13,1.3641764782202633e-12,9.09649821429265e-13,2.286935219736831e-14
3.49,0.548,1.457056128738349e-12,2.2938133798323493e-13,9.903595091843854e-13,1.3690417753058698e-12,9.12914535259735e-13,2.2983939294602463e-14
3.5,0.55,1.447033000749316e-12,2.278034508085132e-13,9.937159383071364e-13,1.3739070723914761e-12,9.161792490902045e-13,2.309852639183661e-14
3.5100000000000002,0.552,1.4370098727602826e-12,2.2622556363379138e-13,9.970723674298879e-13,1.3787723694770826e-12,9.194439629206745e-13,2.3213113489070762e-14
3.52,0.554,1.4269867447712497e-12,2.2464767645906964e-13,1.000428796552639e-12,1.383637666562689e-12,9.22708676751144e-13,2.3327700586304908e-14
3.5300000000000002,0.556,1.4169636167822162e-12,2.2306978928434781e-13,1.0037852256753903e-12,1.3885029636482954e-12,9.25973390581614e-13,2.3442287683539058e-14
3.54,0.558,1.4069404887931831e-12,2.2149190210962602e-13,1.0071416547981418e-12,1.3933682607339019e-12,9.292381044120835e-13,2.3556874780773207e-14
3.5500000000000003,0.56,1.3969173608041497e-12,2.199140149349042e-13,1.0104980839208932e-12,1.3982335578195082e-12,9.325028182425535e-13,2.367146187800736e-14
3.56,0.562,1.3868942328151168e-12,2.1833612776018244e-13,1.0138545130436442e-12,1.4030988549051145e-12,9.35767532073023e-13,2.3786048975241506e-14
3.5700000000000003,0.5640000000000001,1.3768711048260835e-12,2.1675824058546062e-13,1.0172109421663956e-12,1.4079641519907212e-12,9.390322459034928e-13,2.3900636072475655e-14
3.58,0.5660000000000001,1.3668479768370504e-12,2.1518035341073887e-13,1.0205673712891469e-12,1.4128294490763273e-12,9.422969597339626e-13,2.4015223169709802e-14
3.59,0.568,1.3568248488480176e-12,2.1360246623601713e-13,1.023923800411898e-12,1.4176947461619336e-12,9.455616735644321e-13,2.4129810266943948e-14
3.6,0.5700000000000001,1.3468017208589843e-12,2.120245790612953e-13,1.0272802295346495e-12,1.42256004324754e-12,9.488263873949019e-13,2.42443973641781e-14
3.61,0.572,1.3367785928699512e-12,2.1044669188657356e-13,1.0306366586574006e-12,1.4274253403331463e-12,9.520911012253716e-13,2.4358984461412247e-14
3.62,0.5740000000000001,1.3267554648809177e-12,2.088688047118517e-13,1.0339930877801522e-12,1.432290637418753e-12,9.553558150558416e-13,2.4473571558646403e-14
3.63,0.5760000000000001,1.3167323368918846e-12,2.0729091753712996e-13,1.0373495169029034e-12,1.4371559345043593e-12,9.586205288863111e-13,2.458815865588055e-14
3.64,0.5780000000000001,1.3067092089028514e-12,2.0571303036240814e-13,1.0407059460256546e-12,1.4420212315899656e-12,9.618852427167809e-13,2.4702745753114698e-14
3.65,0.5800000000000001,1.2966860809138185e-12,2.041351431876864e-13,1.0440623751484059e-12,1.446886528675572e-12,9.651499565472506e-13,2.4817332850348845e-14
3.66,0.5820000000000001,1.286662952924785e-12,2.0255725601296457e-13,1.0474188042711573e-12,1.4517518257611784e-12,9.684146703777204e-13,2.4931919947582997e-14
3.67,0.584,1.2766398249357521e-12,2.0097936883824282e-13,1.0507752333939085e-12,1.4566171228467847e-12,9.7167938420819e-13,2.5046507044817143e-14
3.68,0.5860000000000001,1.2666166969467187e-12,1.99401481663521e-13,1.0541316625166598e-12,1.4614824199323912e-12,9.749440980386597e-13,2.5161094142051296e-14
3.69,0.5880000000000001,1.2565935689576856e-12,1.9782359448879923e-13,1.0574880916394112e-12,1.4663477170179975e-12,9.782088118691296e-13,2.5275681239285445e-14
3.7,0.5900000000000001,1.2465704409686521e-12,1.962457073140774e-13,1.0608445207621624e-12,1.4712130141036042e-12,9.814735256995992e-13,2.5390268336519595e-14
3.71,0.5920000000000001,1.2365473129796192e-12,1.9466782013935566e-13,1.0642009498849136e-12,1.4760783111892105e-12,9.84738239530069e-13,2.550485543375374e-14
3.72,0.5940000000000001,1.2265241849905858e-12,1.9308993296463383e-13,1.067557379007665e-12,1.4809436082748168e-12,9.880029533605387e-13,2.5619442530987894e-14
3.73,0.596,1.2165010570015529e-12,1.9151204578991208e-13,1.0709138081304163e-12,1.485808905360423e-12,9.912676671910084e-13,2.573402962822204e-14
3.74,0.5980000000000001,1.2064779290125196e-12,1.8993415861519026e-13,1.0742702372531675e-12,1.4906742024460298e-12,9.945323810214782e-13,2.5848616725456192e-14
3.75,0.6,1.1964548010234865e-12,1.8835627144046851e-13,1.0776266663759188e-12,1.4955394995316359e-12,9.977970948519477e-13,2.5963203822690336e-14
3.7600000000000002,0.6020000000000001,1.186431673034453e-12,1.8677838426574667e-13,1.0809830954986702e-12,1.5004047966172426e-12,1.0010618086824177e-12,2.607779091992449e-14
3.77,0.6040000000000001,1.17640854504542e-12,1.8520049709102492e-13,1.0843395246214214e-12,1.5052700937028486e-12,1.0043265225128875e-12,2.6192378017158638e-14
3.7800000000000002,0.6060000000000001,1.1663854170563867e-12,1.836226099163031e-13,1.0876959537441728e-12,1.5101353907884553e-12,1.0075912363433572e-12,2.630696511439279e-14
3.79,0.6080000000000001,1.1563622890673538e-12,1.8204472274158135e-13,1.091052382866924e-12,1.5150006878740616e-12,1.0108559501738268e-12,2.6421552211626936e-14
3.8000000000000003,0.6100000000000001,1.1463391610783203e-12,1.8046683556685953e-13,1.0944088119896753e-12,1.519865984959668e-12,1.0141206640042967e-12,2.653613930886109e-14
3.81,0.612,1.1363160330892875e-12,1.7888894839213778e-13,1.0977652411124267e-12,1.5247312820452742e-12,1.0173853778347663e-12,2.6650726406095232e-14
3.8200000000000003,0.6140000000000001,1.126292905100254e-12,1.7731106121741596e-13,1.101121670235178e-12,1.529596579130881e-12,1.020650091665236e-12,2.6765313503329385e-14
3.83,0.616,1.1162697771112211e-12,1.757331740426942e-13,1.1044780993579292e-12,1.5344618762164872e-12,1.0239148054957058e-12,2.687990060056353e-14
3.84,0.618,1.106246649122188e-12,1.741552868679724e-13,1.1078345284806804e-12,1.5393271733020935e-12,1.0271795193261755e-12,2.699448769779768e-14
3.85,0.6200000000000001,1.0962235211331546e-12,1.725773996932506e-13,1.1111909576034318e-12,1.5441924703876998e-12,1.0304442331566453e-12,2.710907479503183e-14
3.86,0.622,1.0862003931441217e-12,1.7099951251852884e-13,1.114547386726183e-12,1.549057767473306e-12,1.0337089469871148e-12,2.722366189226598e-14
3.87,0.6240000000000001,1.0761772651550882e-12,1.6942162534380704e-13,1.1179038158489345e-12,1.5539230645589128e-12,1.0369736608175848e-12,2.733824898950013e-14
3.88,0.626,1.0661541371660553e-12,1.6784373816908527e-13,1.1212602449716855e-12,1.558788361644519e-12,1.0402383746480543e-12,2.7452836086734278e-14
3.89,0.628,1.056131009177022e-12,1.6626585099436347e-13,1.124616674094437e-12,1.5636536587301254e-12,1.043503088478524e-12,2.7567423183968428e-14
3.9,0.63,1.046107881187989e-12,1.6468796381964173e-13,1.1279731032171882e-12,1.5685189558157317e-12,1.0467678023089938e-12,2.7682010281202574e-14
3.91,0.6320000000000001,1.0360847531989555e-12,1.6311007664491985e-13,1.1313295323399396e-12,1.5733842529013384e-12,1.0500325161394638e-12,2.7796597378436726e-14
3.92,0.634,1.0260616252099224e-12,1.615321894701981e-13,1.1346859614626909e-12,1.5782495499869447e-12,1.0532972299699333e-12,2.7911184475670876e-14
3.93,0.6360000000000001,1.0160384972208891e-12,1.5995430229547628e-13,1.1380423905854423e-12,1.5831148470725511e-12,1.056561943800403e-12,2.8025771572905025e-14
3.94,0.638,1.0060153692318563e-12,1.5837641512075453e-13,1.1413988197081933e-12,1.5879801441581572e-12,1.0598266576308728e-12,2.814035867013917e-14
3.95,0.64,9.959922412428228e-13,1.567985279460327e-13,1.1447552488309447e-12,1.592845441243764e-12,1.0630913714613426e-12,2.8254945767373324e-14
3.96,0.642,9.8596911325379e-13,1.5522064077131096e-13,1.148111677953696e-12,1.5977107383293702e-12,1.0663560852918121e-12,2.836953286460747e-14
3.97,0.6440000000000001,9.759459852647564e-13,1.5364275359658914e-13,1.1514681070764474e-12,1.6025760354149767e-12,1.0696207991222821e-12,2.848411996184162e-14
3.98,0.646,9.659228572757234e-13,1.520648664218674e-13,1.1548245361991986e-12,1.607441332500583e-12,1.0728855129527517e-12,2.859870705907577e-14
3.99,0.648,9.5589972928669e-13,1.5048697924714557e-13,1.15818096532195e-12,1.6123066295861895e-12,1.0761502267832214e-12,2.871329415630992e-14
4.0,0.65,9.45876601297657e-13,1.489090920724238e-13,1.161537394444701e-12,1.6171719266717958e-12,1.0794149406136912e-12,2.882788125354407e-14
4.01,0.652,9.358534733086241e-13,1.4733120489770205e-13,1.1648938235674525e-12,1.622037223757402e-12,1.082679654444161e-12,2.8942468350778214e-14
4.0200000000000005,0.6540000000000001,9.258303453195903e-13,1.4575331772298015e-13,1.168250252690204e-12,1.6269025208430088e-12,1.0859443682746309e-12,2.905705544801237e-14
4.03,0.656,9.158072173305574e-13,1.441754305482584e-13,1.1716066818129552e-12,1.631767817928615e-12,1.0892090821051004e-12,2.917164254524652e-14
4.04,0.658,9.057840893415243e-13,1.4259754337353663e-13,1.1749631109357064e-12,1.6366331150142214e-12,1.0924737959355702e-12,2.928622964248067e-14
4.05,0.66,8.957609613524913e-13,1.4101965619881489e-13,1.1783195400584576e-12,1.6414984120998277e-12,1.0957385097660397e-12,2.940081673971481e-14
4.0600000000000005,0.6620000000000001,8.857378333634576e-13,1.39441769024093e-13,1.181675969181209e-12,1.6463637091854344e-12,1.0990032235965097e-12,2.951540383694897e-14
4.07,0.664,8.757147053744246e-13,1.3786388184937126e-13,1.1850323983039603e-12,1.6512290062710407e-12,1.1022679374269794e-12,2.962999093418312e-14
4.08,0.666,8.656915773853915e-13,1.362859946746495e-13,1.1883888274267115e-12,1.656094303356647e-12,1.105532651257449e-12,2.974457803141726e-14
4.09,0.668,8.556684493963586e-13,1.3470810749992774e-13,1.1917452565494627e-12,1.6609596004422532e-12,1.1087973650879187e-12,2.985916512865141e-14
4.1,0.6699999999999999,8.456453214073257e-13,1.33130220325206e-13,1.195101685672214e-12,1.6658248975278595e-12,1.1120620789183883e-12,2.997375222588555e-14
4.11,0.672,8.356221934182919e-13,1.315523331504841e-13,1.1984581147949656e-12,1.6706901946134662e-12,1.1153267927488582e-12,3.0088339323119715e-14
4.12,0.674,8.255990654292588e-13,1.2997444597576233e-13,1.2018145439177166e-12,1.6755554916990725e-12,1.118591506579328e-12,3.020292642035386e-14
4.13,0.676,8.155759374402258e-13,1.2839655880104058e-13,1.205170973040468e-12,1.6804207887846788e-12,1.1218562204097975e-12,3.031751351758801e-14
4.14,0.6779999999999999,8.055528094511929e-13,1.2681867162631883e-13,1.208527402163219e-12,1.6852860858702851e-12,1.1251209342402673e-12,3.043210061482215e-14
4.15,0.6800000000000002,7.95529681462159e-13,1.2524078445159693e-13,1.2118838312859707e-12,1.6901513829558918e-12,1.1283856480707372e-12,3.054668771205631e-14
4.16,0.682,7.855065534731261e-13,1.2366289727687519e-13,1.215240260408722e-12,1.695016680041498e-12,1.131650361901207e-12,3.0661274809290456e-14
4.17,0.6839999999999999,7.754834254840931e-13,1.2208501010215344e-13,1.2185966895314732e-12,1.6998819771271044e-12,1.1349150757316766e-12,3.07758619065246e-14
4.18,0.6859999999999999,7.654602974950601e-13,1.205071229274317e-13,1.2219531186542244e-12,1.7047472742127107e-12,1.1381797895621461e-12,3.089044900375875e-14
4.19,0.6880000000000002,7.554371695060263e-13,1.1892923575270977e-13,1.2253095477769758e-12,1.7096125712983174e-12,1.1414445033926163e-12,3.100503610099291e-14
4.2,0.6900000000000001,7.454140415169933e-13,1.1735134857798802e-13,1.228665976899727e-12,1.7144778683839237e-12,1.1447092172230858e-12,3.1119623198227053e-14
4.21,0.692,7.353909135279604e-13,1.1577346140326627e-13,1.2320224060224783e-12,1.71934316546953e-12,1.1479739310535556e-12,3.1234210295461196e-14
4.22,0.694,7.253677855389274e-13,1.1419557422854453e-13,1.2353788351452295e-12,1.7242084625551363e-12,1.1512386448840251e-12,3.1348797392695346e-14
4.23,0.6960000000000002,7.153446575498936e-13,1.1261768705382261e-13,1.2387352642679811e-12,1.729073759640743e-12,1.154503358714495e-12,3.14633844899295e-14
4.24,0.6980000000000001,7.053215295608606e-13,1.1103979987910087e-13,1.2420916933907322e-12,1.7339390567263492e-12,1.1577680725449648e-12,3.157797158716365e-14
4.25,0.7,6.952984015718276e-13,1.0946191270437912e-13,1.2454481225134836e-12,1.7388043538119555e-12,1.1610327863754344e-12,3.1692558684397794e-14
4.26,0.702,6.852752735827946e-13,1.0788402552965735e-13,1.2488045516362346e-12,1.7436696508975618e-12,1.1642975002059041e-12,3.1807145781631943e-14
4.2700000000000005,0.7040000000000002,6.752521455937607e-13,1.0630613835493546e-13,1.2521609807589863e-12,1.7485349479831685e-12,1.167562214036374e-12,3.19217328788661e-14
4.28,0.7060000000000001,6.652290176047279e-13,1.0472825118021371e-13,1.2555174098817375e-12,1.7534002450687748e-12,1.1708269278668436e-12,3.203631997610025e-14
4.29,0.708,6.552058896156949e-13,1.0315036400549197e-13,1.2588738390044887e-12,1.7582655421543811e-12,1.1740916416973134e-12,3.215090707333439e-14
4.3,0.71,6.451827616266618e-13,1.0157247683077019e-13,1.26223026812724e-12,1.7631308392399874e-12,1.1773563555277831e-12,3.226549417056854e-14
4.3100000000000005,0.7120000000000002,6.35159633637628e-13,9.999458965604831e-14,1.2655866972499914e-12,1.767996136325594e-12,1.180621069358253e-12,3.23800812678027e-14
4.32,0.7140000000000001,6.251365056485951e-13,9.841670248132656e-14,1.2689431263727426e-12,1.7728614334112004e-12,1.1838857831887226e-12,3.2494668365036846e-14
4.33,0.7160000000000001,6.151133776595622e-13,9.683881530660481e-14,1.2722995554954938e-12,1.7777267304968067e-12,1.1871504970191922e-12,3.260925546227099e-14
4.34,0.718,6.050902496705291e-13,9.526092813188304e-14,1.275655984618245e-12,1.782592027582413e-12,1.190415210849662e-12,3.272384255950514e-14
4.3500000000000005,0.7200000000000002,5.950671216814953e-13,9.368304095716115e-14,1.2790124137409967e-12,1.7874573246680197e-12,1.1936799246801319e-12,3.2838429656739295e-14
4.36,0.7220000000000001,5.850439936924624e-13,9.210515378243941e-14,1.2823688428637477e-12,1.792322621753626e-12,1.1969446385106017e-12,3.295301675397344e-14
4.37,0.7240000000000001,5.750208657034293e-13,9.052726660771763e-14,1.2857252719864992e-12,1.7971879188392323e-12,1.2002093523410712e-12,3.306760385120759e-14
4.38,0.726,5.649977377143964e-13,8.894937943299589e-14,1.2890817011092502e-12,1.8020532159248386e-12,1.203474066171541e-12,3.3182190948441737e-14
4.39,0.728,5.549746097253634e-13,8.737149225827414e-14,1.2924381302320014e-12,1.8069185130104448e-12,1.2067387800020105e-12,3.329677804567588e-14
4.4,0.7300000000000001,5.449514817363297e-13,8.579360508355224e-14,1.295794559354753e-12,1.8117838100960515e-12,1.2100034938324805e-12,3.3411365142910035e-14
4.41,0.7320000000000001,5.349283537472966e-13,8.421571790883048e-14,1.2991509884775043e-12,1.8166491071816578e-12,1.2132682076629502e-12,3.3525952240144185e-14
4.42,0.734,5.249052257582636e-13,8.263783073410873e-14,1.3025074176002555e-12,1.821514404267264e-12,1.2165329214934198e-12,3.3640539337378334e-14
4.43,0.736,5.148820977692307e-13,8.105994355938699e-14,1.3058638467230067e-12,1.8263797013528704e-12,1.2197976353238895e-12,3.375512643461248e-14
4.44,0.7380000000000001,5.048589697801968e-13,7.948205638466508e-14,1.3092202758457582e-12,1.831244998438477e-12,1.2230623491543595e-12,3.386971353184663e-14
4.45,0.7400000000000001,4.948358417911639e-13,7.790416920994333e-14,1.3125767049685094e-12,1.8361102955240834e-12,1.2263270629848292e-12,3.398430062908078e-14
4.46,0.742,4.848127138021309e-13,7.632628203522158e-14,1.3159331340912606e-12,1.8409755926096897e-12,1.2295917768152988e-12,3.409888772631493e-14
4.47,0.744,4.747895858130979e-13,7.474839486049982e-14,1.3192895632140118e-12,1.845840889695296e-12,1.2328564906457685e-12,3.4213474823549075e-14
4.48,0.7460000000000001,4.64766457824064e-13,7.317050768577792e-14,1.3226459923367633e-12,1.8507061867809027e-12,1.2361212044762385e-12,3.432806192078323e-14
4.49,0.7480000000000001,4.5474332983503107e-13,7.159262051105616e-14,1.3260024214595147e-12,1.855571483866509e-12,1.239385918306708e-12,3.444264901801738e-14
4.5,0.75,4.4472020184599814e-13,7.001473333633442e-14,1.3293588505822657e-12,1.8604367809521153e-12,1.2426506321371778e-12,3.455723611525153e-14
4.51,0.752,4.3469707385696517e-13,6.843684616161266e-14,1.3327152797050172e-12,1.8653020780377216e-12,1.2459153459676473e-12,3.467182321248567e-14
4.5200000000000005,0.7540000000000001,4.2467394586793134e-13,6.685895898689077e-14,1.3360717088277686e-12,1.8701673751233283e-12,1.2491800597981173e-12,3.478641030971983e-14
4.53,0.7560000000000001,4.1465081787889836e-13,6.528107181216901e-14,1.3394281379505198e-12,1.8750326722089346e-12,1.252444773628587e-12,3.490099740695398e-14
4.54,0.758,4.0462768988986544e-13,6.370318463744726e-14,1.342784567073271e-12,1.879897969294541e-12,1.2557094874590566e-12,3.501558450418812e-14
4.55,0.76,3.946045619008324e-13,6.21252974627255e-14,1.3461409961960223e-12,1.884763266380147e-12,1.2589742012895263e-12,3.513017160142227e-14
4.5600000000000005,0.7620000000000001,3.845814339117986e-13,6.054741028800362e-14,1.3494974253187737e-12,1.889628563465754e-12,1.2622389151199963e-12,3.5244758698656426e-14
4.57,0.7640000000000001,3.745583059227656e-13,5.896952311328186e-14,1.352853854441525e-12,1.89449386055136e-12,1.2655036289504659e-12,3.5359345795890576e-14
4.58,0.766,3.645351779337327e-13,5.739163593856011e-14,1.3562102835642762e-12,1.8993591576369664e-12,1.2687683427809356e-12,3.547393289312472e-14
4.59,0.768,3.545120499446997e-13,5.581374876383835e-14,1.3595667126870274e-12,1.9042244547225727e-12,1.2720330566114054e-12,3.558851999035887e-14
4.6000000000000005,0.7700000000000001,3.4448892195566587e-13,5.423586158911646e-14,1.3629231418097788e-12,1.9090897518081794e-12,1.2752977704418753e-12,3.5703107087593024e-14
4.61,0.7720000000000001,3.3446579396663285e-13,5.26579744143947e-14,1.3662795709325302e-12,1.9139550488937857e-12,1.2785624842723449e-12,3.5817694184827173e-14
4.62,0.774,3.244426659775999e-13,5.1080087239672943e-14,1.3696360000552813e-12,1.918820345979392e-12,1.2818271981028146e-12,3.5932281282061316e-14
4.63,0.776,3.1441953798856695e-13,4.9502200064951196e-14,1.3729924291780325e-12,1.9236856430649983e-12,1.2850919119332842e-12,3.6046868379295466e-14
4.64,0.778,3.04396409999534e-13,4.7924312890229436e-14,1.3763488583007837e-12,1.9285509401506046e-12,1.288356625763754e-12,3.616145547652961e-14
4.65,0.7800000000000001,2.9437328201050014e-13,4.634642571550755e-14,1.3797052874235354e-12,1.9334162372362113e-12,1.2916213395942239e-12,3.627604257376377e-14
4.66,0.782,2.8435015402146717e-13,4.476853854078579e-14,1.3830617165462866e-12,1.9382815343218176e-12,1.2948860534246934e-12,3.6390629670997914e-14
4.67,0.784,2.743270260324342e-13,4.319065136606404e-14,1.3864181456690378e-12,1.943146831407424e-12,1.2981507672551632e-12,3.6505216768232063e-14
4.68,0.786,2.643038980434012e-13,4.161276419134228e-14,1.389774574791789e-12,1.94801212849303e-12,1.3014154810856327e-12,3.6619803865466207e-14
4.69,0.7880000000000001,2.542807700543674e-13,4.003487701662039e-14,1.3931310039145405e-12,1.952877425578637e-12,1.3046801949161027e-12,3.673439096270036e-14
4.7,0.79,2.442576420653344e-13,3.845698984189864e-14,1.3964874330372917e-12,1.957742722664243e-12,1.3079449087465724e-12,3.684897805993451e-14
4.71,0.792,2.3423451407630144e-13,3.6879102667176883e-14,1.399843862160043e-12,1.9626080197498494e-12,1.311209622577042e-12,3.696356515716866e-14
4.72,0.794,2.242113860872685e-13,3.530121549245513e-14,1.4032002912827942e-12,1.9674733168354557e-12,1.3144743364075117e-12,3.7078152254402804e-14
4.73,0.7960000000000002,2.1418825809823463e-13,3.372332831773323e-14,1.4065567204055458e-12,1.9723386139210624e-12,1.3177390502379817e-12,3.719273935163696e-14
4.74,0.798,2.0416513010920166e-13,3.214544114301148e-14,1.4099131495282968e-12,1.9772039110066687e-12,1.3210037640684514e-12,3.730732644887111e-14
4.75,0.8,1.941420021201687e-13,3.0567553968289724e-14,1.413269578651048e-12,1.982069208092275e-12,1.324268477898921e-12,3.742191354610525e-14
4.76,0.802,1.8411887413113576e-13,2.898966679356797e-14,1.4166260077737993e-12,1.9869345051778813e-12,1.3275331917293908e-12,3.75365006433394e-14
4.7700000000000005,0.8040000000000002,1.7409574614210188e-13,2.7411779618846078e-14,1.419982436896551e-12,1.991799802263488e-12,1.3307979055598607e-12,3.765108774057356e-14
4.78,0.806,1.6407261815306893e-13,2.5833892444124324e-14,1.4233388660193021e-12,1.9966650993490943e-12,1.3340626193903303e-12,3.776567483780771e-14
4.79,0.808,1.5404949016403593e-13,2.4256005269402568e-14,1.4266952951420534e-12,2.0015303964347006e-12,1.3373273332208e-12,3.788026193504185e-14
4.8,0.81,1.4402636217500298e-13,2.2678118094680814e-14,1.4300517242648046e-12,2.006395693520307e-12,1.3405920470512696e-12,3.7994849032276e-14
4.8100000000000005,0.8120000000000002,1.3400323418596912e-13,2.110023091995892e-14,1.433408153387556e-12,2.011260990605914e-12,1.3438567608817395e-12,3.8109436129510155e-14
4.82,0.8140000000000001,1.2398010619693617e-13,1.9522343745237168e-14,1.4367645825103073e-12,2.01612628769152e-12,1.3471214747122093e-12,3.8224023226744305e-14
4.83,0.8160000000000001,1.139569782079032e-13,1.794445657051541e-14,1.4401210116330585e-12,2.020991584777126e-12,1.3503861885426788e-12,3.833861032397845e-14
4.84,0.8180000000000001,1.0393385021887023e-13,1.6366569395793658e-14,1.4434774407558097e-12,2.0258568818627325e-12,1.3536509023731486e-12,3.84531974212126e-14
4.8500000000000005,0.8200000000000002,9.391072222983638e-14,1.4788682221071762e-14,1.4468338698785613e-12,2.0307221789483396e-12,1.3569156162036185e-12,3.856778451844675e-14
4.86,0.8220000000000001,8.388759424080341e-14,1.3210795046350009e-14,1.4501902990013126e-12,2.035587476033946e-12,1.360180330034088e-12,3.86823716156809e-14
4.87,0.8240000000000001,7.386446625177047e-14,1.1632907871628255e-14,1.4535467281240636e-12,2.0404527731195517e-12,1.3634450438645578e-12,3.8796958712915046e-14
4.88,0.8260000000000001,6.384133826273749e-14,1.00550206969065e-14,1.4569031572468148e-12,2.0453180702051584e-12,1.3667097576950276e-12,3.8911545810149195e-14
4.89,0.828,5.381821027370453e-14,8.477133522184746e-15,1.460259586369566e-12,2.0501833672907643e-12,1.3699744715254971e-12,3.902613290738334e-14
4.9,0.8300000000000001,4.379508228467068e-14,6.899246347462853e-15,1.4636160154923177e-12,2.0550486643763714e-12,1.373239185355967e-12,3.91407200046175e-14
4.91,0.8320000000000001,3.377195429563771e-14,5.321359172741098e-15,1.466972444615069e-12,2.0599139614619777e-12,1.3765038991864368e-12,3.9255307101851643e-14
4.92,0.8340000000000001,2.3748826306604744e-14,3.743471998019344e-15,1.4703288737378201e-12,2.064779258547584e-12,1.3797686130169064e-12,3.936989419908579e-14
4.93,0.836,1.3725698317571777e-14,2.16558482329759e-15,1.4736853028605714e-12,2.0696445556331903e-12,1.3830333268473761e-12,3.9484481296319936e-14
4.94,0.8380000000000001,3.702570328537922e-15,5.876976485756956e-16,1.4770417319833228e-12,2.074509852718797e-12,1.386298040677846e-12,3.959906839355409e-14
4.95,0.8400000000000004,2.4879868371211202e-23,4.8143748099762264e-18,1.4782875669052672e-12,2.076304999233603e-12,1.3875016972594198e-12,-1.5931072634737833e-13
4.96,0.8420000000000004,2.481810537209539e-23,4.8024359846569136e-18,1.4782970198812115e-12,2.0763016575616284e-12,1.3874979905443287e-12,-4.748086138748849e-13
4.97,0.8440000000000003,2.475634237297958e-23,4.7904971593376e-18,1.4783064728571557e-12,2.076298315889654e-12,1.3874942838292376e-12,-7.903065014024174e-13
4.98,0.8460000000000004,2.4694579373863766e-23,4.778558334018286e-18,1.4783159258330999e-12,2.0762949742176793e-12,1.3874905771141467e-12,-1.105804388929924e-12
4.99,0.8480000000000004,2.4632816374747953e-23,4.766619508698972e-18,1.4783253788090441e-12,2.0762916325457047e-12,1.3874868703990556e-12,-1.4213022764574564e-12
5.0,0.8500000000000004,2.4571053375632142e-23,4.754680683379659e-18,1.4783348317849885e-12,2.07628829087373e-12,1.3874831636839647e-12,-1.736800163984963e-12
5.01,0.8520000000000003,2.450929037651633e-23,4.742741858060346e-18,1.4783442847609328e-12,2.0762849492017555e-12,1.3874794569688736e-12,-2.0522980515124696e-12
5.0200000000000005,0.8540000000000004,2.4447527377400517e-23,4.730803032741031e-18,1.478353737736877e-12,2.076281607529781e-12,1.3874757502537827e-12,-2.367795939040002e-12
5.03,0.8560000000000004,2.4385764378284703e-23,4.718864207421718e-18,1.4783631907128212e-12,2.0762782658578063e-12,1.3874720435386916e-12,-2.6832938265675086e-12
5.04,0.8580000000000004,2.4324001379168892e-23,4.706925382102405e-18,1.4783726436887654e-12,2.0762749241858317e-12,1.3874683368236007e-12,-2.9987917140950152e-12
5.05,0.8600000000000003,2.426223838005308e-23,4.694986556783091e-18,1.4783820966647096e-12,2.076271582513857e-12,1.3874646301085096e-12,-3.314289601622522e-12
5.0600000000000005,0.8620000000000004,2.4200475380937267e-23,4.683047731463777e-18,1.4783915496406539e-12,2.0762682408418826e-12,1.3874609233934185e-12,-3.6297874891500543e-12
5.07,0.8640000000000004,2.4138712381821453e-23,4.671108906144463e-18,1.4784010026165983e-12,2.076264899169908e-12,1.3874572166783276e-12,-3.945285376677561e-12
5.08,0.8660000000000004,2.4076949382705642e-23,4.65917008082515e-18,1.4784104555925425e-12,2.0762615574979334e-12,1.3874535099632365e-12,-4.2607832642050674e-12
5.09,0.8680000000000003,2.401518638358983e-23,4.647231255505837e-18,1.4784199085684867e-12,2.076258215825959e-12,1.3874498032481456e-12,-4.5762811517326e-12
5.1000000000000005,0.8700000000000004,2.3953423384474017e-23,4.6352924301865226e-18,1.478429361544431e-12,2.0762548741539842e-12,1.3874460965330545e-12,-4.8917790392601065e-12
5.11,0.8720000000000004,2.3891660385358203e-23,4.623353604867209e-18,1.4784388145203751e-12,2.0762515324820096e-12,1.3874423898179636e-12,-5.207276926787639e-12
5.12,0.8740000000000004,2.3829897386242392e-23,4.6114147795478954e-18,1.4784482674963194e-12,2.076248190810035e-12,1.3874386831028725e-12,-5.5227748143151455e-12
5.13,0.8760000000000003,2.376813438712658e-23,4.5994759542285826e-18,1.4784577204722636e-12,2.0762448491380605e-12,1.3874349763877814e-12,-5.838272701842652e-12
5.14,0.8780000000000003,2.370637138801077e-23,4.587537128909269e-18,1.4784671734482078e-12,2.076241507466086e-12,1.3874312696726905e-12,-6.153770589370159e-12
