t,T_star,VI,VNI
8.700000000000001,-2.4907589871389875,6.193843336651923e-07,-239.1128733621654
8.71,-2.478336274836238,6.01079870182082e-07,-237.9202926951116
8.72,-2.4659755210366057,5.833156416945562e-07,-236.7336600520356
8.73,-2.4536764166838614,5.660749766651101e-07,-235.55294576332878
8.74,-2.441438654266921,5.49341750119506e-07,-234.37812030772253
8.75,-2.4292619279521563,5.331028437171041e-07,-233.20915432500925
8.76,-2.417145933362498,5.173443694415818e-07,-232.04601859480655
8.77,-2.405090367599015,5.020521744806405e-07,-230.8886840386328
8.78,-2.393094929270925,4.872124950901456e-07,-229.73712172279312
8.790000000000001,-2.381159318487486,4.7281193739016206e-07,-228.59130285760102
8.8,-2.3692832368498964,4.5883745816100136e-07,-227.45119879660055
8.81,-2.357466387443179,4.452763456392423e-07,-226.31678103578668
8.82,-2.3457084748280783,4.3211620031377887e-07,-225.18802121282764
8.83,-2.3340092050329555,4.193449157218543e-07,-224.06489110628632
8.84,-2.322368285545679,4.0695065924509797e-07,-222.94736263484182
8.85,-2.310785425305518,3.949218529055624e-07,-221.8354078565109
8.86,-2.2992603348367644,3.8324875323091137e-07,-220.7289989814919
8.870000000000001,-2.2877927258928863,3.719195086379953e-07,-219.62810833796323
8.88,-2.2763823119491144,3.6092578930342506e-07,-218.53270841942899
8.89,-2.265028807739637,3.5025763790340354e-07,-217.44277184023736
8.9,-2.2537319294203813,3.3990537835829647e-07,-216.35827135122682
8.91,-2.242491394561027,3.298595980430789e-07,-215.27917983895946
8.92,-2.2313069221370663,3.201111304420896e-07,-214.2054703249585
8.93,-2.2201782325219,3.1065103824809076e-07,-213.13711596494932
8.94,-2.209105047478975,3.0147059690563307e-07,-212.0740900481046
8.950000000000001,-2.198087090153957,2.9256127859872524e-07,-211.01636599629265
8.96,-2.187124085066955,2.839147366828165e-07,-209.96391736333084
8.97,-2.176215758104806,2.7552279093660793e-07,-208.9167178342447
8.98,-2.165361836673451,2.673788943692966e-07,-207.87474123990899
8.99,-2.154562049564878,2.594769584905522e-07,-206.83796154426375
9.0,-2.143816126791596,2.5180987824339133e-07,-205.806352828411
9.01,-2.1331237997095647,2.4437072654517004e-07,-204.7798893024264
9.02,-2.1224848010110504,2.3715274514269438e-07,-203.75854530467336
9.03,-2.111898864717536,2.301493360015591e-07,-202.74229530112214
9.040000000000001,-2.1013657261726704,2.233540532297139e-07,-201.7311138846732
9.05,-2.090885122035285,2.1676059553526456e-07,-200.72497577448638
9.06,-2.080456790272435,2.1036279921849054e-07,-199.72385581531296
9.07,-2.070080470152509,2.0415463169810354e-07,-198.72772897683421
9.08,-2.059755902238382,1.9813018557172852e-07,-197.7365703530037
9.09,-2.049482828380613,1.9228367321061472e-07,-196.75035516139465
9.1,-2.0392609917106994,1.8660942188857527e-07,-195.76905874255183
9.11,-2.0290901366343745,1.8110186944515568e-07,-194.7926565593484
9.120000000000001,-2.0189700088249536,1.7575556048303e-07,-193.82112419634694
9.13,-2.008900355216741,1.7056514309963022e-07,-192.8544373591666
9.14,-1.9988809239984644,1.655253661529952e-07,-191.8925718738526
9.15,-1.9889114646067785,1.6063107706185748e-07,-190.93550368625276
9.16,-1.9789917277198086,1.5587722013995437e-07,-189.98320886139746
9.17,-1.9691214652824112,1.5125903650580407e-07,-189.03566358592627
9.18,-1.9593004307835076,1.4677386453237103e-07,-188.09284419472561
9.19,-1.9495283787613846,1.424180391602849e-07,-187.154727123414
9.200000000000001,-1.9398050649044742,1.3818757193319634e-07,-186.22128891802228
9.21,-1.930130246122028,1.3407864006164919e-07,-185.2925062417819
9.22,-1.92050368053854,1.3008759173888968e-07,-184.3683558745896
9.23,-1.9109251274882526,1.2621095208050008e-07,-183.44881471248002
9.24,-1.9013943475097148,1.2244542968784473e-07,-182.5338597671033
9.25,-1.8919111023404063,1.1878792383533316e-07,-181.62346816520912
9.26,-1.8824751549114251,1.1523553228149968e-07,-180.71761714813672
9.27,-1.8730862693422374,1.1178555970389933e-07,-179.81628407131097
9.28,-1.8637442109354918,1.0843552675782008e-07,-178.91944640374464
9.290000000000001,-1.8544487461718937,1.051831797588111e-07,-178.0270817275464
9.3,-1.8451996427051531,1.0202650098902994e-07,-177.13916773743583
9.31,-1.835996669356977,9.896371962740062e-08,-176.2556822402629
9.32,-1.8268395961121424,9.599332330359369e-08,-175.37660315453505
9.33,-1.8177281941136254,9.311407027581985e-08,-174.5019085099496
9.34,-1.8086622356577928,9.032500223244048e-08,-173.63157644693237
9.35,-1.7996414941896595,8.762545771739458e-08,-172.76558521618236
9.36,-1.790665744298206,8.501508617944208e-08,-171.90391317822258
9.370000000000001,-1.7817347615153518,8.249037579459067e-08,-171.04653878406984
9.38,-1.7728483221475422,8.004175971877273e-08,-170.19344055904097
9.39,-1.764006204007706,7.766670625882097e-08,-169.34459717313922
9.4,-1.75520818603837,7.536312312099342e-08,-168.49998740481365
9.41,-1.7464540482860411,7.312899729721635e-08,-167.6595901384965
9.42,-1.7377435718959582,7.09623960331725e-08,-166.8233843640993
9.43,-1.7290765391068827,6.886146802450136e-08,-165.9913491765128
9.44,-1.7204527332459327,6.68244448411119e-08,-165.16346377511118
9.450000000000001,-1.7118719387234536,6.484964257960714e-08,-164.3397074632595
9.46,-1.703333941027939,6.293546374382284e-08,-163.52005964782614
9.47,-1.694838526720978,6.108039935347494e-08,-162.70449983869793
9.48,-1.686385483432257,5.928303128092284e-08,-161.89300764830003
9.49,-1.677974599854595,5.7542034816043106e-08,-161.08556279111966
9.5,-1.669605665739023,5.585618145921603e-08,-160.28214508323353
9.51,-1.661278471889902,5.422434194242425e-08,-159.48273444183934
9.52,-1.6529928101600833,5.264548947846385e-08,-158.68731088479112
9.53,-1.64474847344611,5.1118703238267626e-08,-157.8958545301386
9.540000000000001,-1.6365452556834565,4.9643172056340474e-08,-157.10834559567036
9.55,-1.6283829518418187,4.821819836430832e-08,-156.32476439846147
9.56,-1.6202613579181764,4.684316619259021e-08,-155.54509135420747
9.57,-1.612180270722393,4.5514175806473297e-08,-154.76930695661136
9.58,-1.6041394881045492,4.42277740132525e-08,-153.99739179924129
9.59,-1.5961388090426212,4.298244062978276e-08,-153.22932658396135
9.6,-1.588178033517444,4.177665747312241e-08,-152.46509210891048
9.61,-1.5802569625077787,4.06089062411305e-08,-151.7046692680289
9.620000000000001,-1.5723753979854067,3.9477666443979027e-08,-150.9480390505872
9.63,-1.564533142910262,3.838141338658115e-08,-150.19518254071892
9.64,-1.5567300012255783,3.731861620193251e-08,-149.44608091695474
9.65,-1.54896577785308,3.628773593536955e-08,-148.70071545176086
9.66,-1.5412402786881985,3.528722367974191e-08,-147.95906751107952
9.67,-1.5335533105953147,3.4315518761500056e-08,-147.22111855387263
9.68,-1.5259046814030377,3.3371046977697986e-08,-146.48685013166818
9.69,-1.5182941998995076,3.2452218883910924e-08,-145.75624388810954
9.700000000000001,-1.5107216758277315,3.155742813306795e-08,-145.0292815585075
9.71,-1.5031869198809527,3.068504986520047e-08,-144.30594496939594
9.72,-1.495689743698038,2.983343914810411e-08,-143.58621603808882
9.73,-1.4882299598589084,2.9000929468917297e-08,-142.87007677224162
9.74,-1.4808073818799918,2.8185831276614035e-08,-142.15750926941482
9.75,-1.4734218242097092,2.7386430575411947e-08,-141.4484957166404
9.76,-1.4660731022131543,2.6601544600093127e-08,-140.7430183889531
9.77,-1.4587610321124271,2.5833359281032442e-08,-140.04105964367153
9.78,-1.4514854310925047,2.5081756953945566e-08,-139.34260193054345
9.790000000000001,-1.4442461172619094,2.4346111341507816e-08,-138.6476277879757
9.8,-1.4370429096366932,2.362588569513743e-08,-137.95611984149855
9.81,-1.4298756281359661,2.2920638246252947e-08,-137.26806080333662
9.82,-1.4227440935774651,2.2230027863532232e-08,-136.58343347198345
9.83,-1.4156481276731427,2.1553819916171076e-08,-135.90222073177804
9.84,-1.4085875530247853,2.0891892343142197e-08,-135.2244055524842
9.85,-1.4015621931196556,2.0244241928454552e-08,-134.54997098887225
9.86,-1.3945718723261653,1.961099078241291e-08,-133.87890018030376
9.870000000000001,-1.3876164158895707,1.8992393028877565e-08,-133.2111763503181
9.88,-1.3806956499277023,1.838884169852493e-08,-132.5467828062229
9.89,-1.3738094014267095,1.7800875828107245e-08,-131.88570293868514
9.9,-1.3669574982368433,1.72291877657137e-08,-131.22792022132668
9.91,-1.3601397690682615,1.6674630682031286e-08,-130.57341821032136
9.92,-1.3533560434868592,1.6138226287606e-08,-129.92218054399498
9.93,-1.34660615191013,1.5621172756104357e-08,-129.2741909424278
9.94,-1.3398899256030496,1.5124852853575172e-08,-128.62943320705952
9.950000000000001,-1.3332071966739896,1.4650842273711511e-08,-127.98789122029707
9.96,-1.326557798037088,1.4197325585467842e-08,-127.34954894188145
9.97,-1.3199415634056584,1.375883198441936e-08,-126.71439040825335
9.98,-1.3133583273716491,1.3335175466455521e-08,-126.08239974023307
9.99,-1.3068079253530915,1.292626646783257e-08,-125.4535611379455
