t,V,m,h,m_1,h_1,n,m_2,h_2,m_3,h_3,m_4,z,Ca_conc,m_5,h_4,m_6
5.29,-79.3594587427042,0.006053583009087491,0.9927590306914001,0.0003826545639349366,0.8014308422559461,0.12221263254092585,0.0005217575938856174,0.6377944432159353,0.000561180629099501,0.7005613588757349,8.059989971816778e-10,0.9930233025920125,0.0687375996965825,0.03671003254877506,0.3271303018249366,0.2063931108890512
5.3,-79.35951801307048,0.0060535352778156495,0.9927639732760485,0.00038264827309891195,0.8014405091860918,0.12220920295525001,0.0005211336038689435,0.6379337268522277,0.0005605936102532506,0.7006641950927914,8.061316590378506e-10,0.9930738047651373,0.06874168003435584,0.036707924989267796,0.3272094404046377,0.20644728216202526
5.3100000000000005,-79.35957655287163,0.006053488119673369,0.992768885280111,0.0003826420578482232,0.8014501755116237,0.12220581052414499,0.0005205110691479054,0.6380728840300877,0.0005600077590395344,0.7007669905017732,8.062641698678914e-10,0.9931238065162203,0.06874572882162376,0.036705840313881084,0.32728854009381486,0.20650144323187739
5.32,-79.35963436963843,0.006053441528671289,0.9927737668950115,0.00038263591739178324,0.801459841232071,0.1222024548328127,0.0005198899863758562,0.63821191484917,0.0005594230731752291,0.7008697451149336,8.063965300608828e-10,0.9931733130013293,0.0687497461324799,0.03670377826617833,0.3273676009033555,0.20655559409354868
5.33,-79.35969147090165,0.006053395498820043,0.9927786183121738,0.0003826298509385048,0.801469506346963,0.12219913546645499,0.0005192703522061493,0.6383508194091295,0.0005588395503772112,0.7009724589445261,8.065287400059078e-10,0.9932223293765318,0.06875373204101788,0.03670173858972293,0.32744662284414683,0.20660973474198036
5.34,-79.35974785642608,0.006053350036424578,0.9927834396082134,0.00038262385933608613,0.8014791708563297,0.12219585244885607,0.0005186521639896487,0.638489597816592,0.0005582571887571494,0.7010751320062882,8.066607998224998e-10,0.993270855757494,0.06875768660771012,0.03669972129954289,0.32752560593484425,0.2066638651790924
5.3500000000000005,-79.35980355138189,0.006053305107570711,0.9927882312353258,0.0003826179380711662,0.8014888347585626,0.12219260436903881,0.000518035416795408,0.6386282501553788,0.0005576759851352054,0.70117776430456,8.067927105119857e-10,0.9933189087488574,0.06876160993758891,0.03669772552260739,0.32760455016869094,0.20671798538397454
5.36,-79.35985854942237,0.006053260728238434,0.9927929931797771,0.0003826120892810904,0.8014984980540858,0.12218939159593119,0.0005174201085232,0.6387667765376015,0.0005570959379337302,0.7012803558578206,8.069244719817763e-10,0.9933664844997282,0.06876550208040741,0.036695751487574355,0.3276834555704555,0.20677209536403876
5.37,-79.35991285795116,0.0060532168926396915,0.9927977256311116,0.0003826063122016053,0.8015081607424368,0.12218621372191647,0.0005168062358377989,0.6389051770630291,0.000556517044876065,0.7013829066783805,8.070560846165407e-10,0.9934135880836418,0.06876936311003622,0.03669379894245219,0.32776232215115225,0.20682619511434047
5.38,-79.35996648429533,0.00605317359510762,0.9928024287777414,0.00038260060608461173,0.8015178228231579,0.12218307034370128,0.0005161937954108549,0.6390434518314991,0.0005559393036894424,0.7014854167785848,8.071875487982914e-10,0.9934602245244478,0.06877319310021165,0.03669186763792526,0.32784114992187235,0.20688028463000396
5.39,-79.36001943570537,0.006053130830096545,0.992807102806947,0.0003825949701981646,0.8015274842957963,0.12217996106231549,0.0005155827839208935,0.6391816009429183,0.0005553627121049866,0.7015878861708125,8.073188649063831e-10,0.9935063987963111,0.06877699212453575,0.03668995732735384,0.3279199388937835,0.2069343639062222
5.4,-79.36007171935525,0.006053088592181983,0.9928117479048771,0.00038258940382647315,0.8015371451599044,0.12217688548311226,0.000514973198053316,0.6393196244972617,0.0005547872678577136,0.7016903148674771,8.074500333175141e-10,0.9935521158237105,0.0687807602564763,0.03668806776677419,0.32799868907812985,0.20698843293825703
5.41,-79.36012334234238,0.006053046876060642,0.9928163642565491,0.0003825839062699008,0.801546805415039,0.12217384321576809,0.0005143650345003995,0.6394575225945729,0.0005542129686865312,0.7017927028810266,8.075810544057252e-10,0.9935973804814396,0.06878449756936679,0.03668619871489848,0.32807740048623224,0.20704249172143907
5.42,-79.36017431093028,0.00605300567627899,0.9928209520341047,0.0003825784768065906,0.8015564650608108,0.1221708339163777,0.000513758290037134,0.6395952953355033,0.0005536398123775095,0.7018950502242706,8.077119285162375e-10,0.9936421971054004,0.06878820413492658,0.03668434995917662,0.3281560731302251,0.20709654025184077
5.43,-79.36022463101924,0.00605296498740193,0.9928255114041087,0.00038257311471631255,0.8015661240968532,0.12216785726129484,0.0005131529614740944,0.6397329428209761,0.0005530677967369923,0.7019973569101766,8.078426559817108e-10,0.9936865697966116,0.0687918800241805,0.03668252129960056,0.3282347070225985,0.20715057852585836
5.44,-79.36027430910796,0.006052924804357488,0.9928300425424609,0.0003825678193291946,0.8015757825227618,0.12216491289367673,0.0005125490455611365,0.6398704651515041,0.0005524969195366459,0.7020996229514552,8.079732371554668e-10,0.9937305030424436,0.06879552530933819,0.036680712515609004,0.3283133021752621,0.2072046065393568
5.45,-79.36032335159386,0.00605288512218598,0.9928345456235447,0.00038256258999026126,0.8015854403381386,0.1221620004623836,0.0005119465390574778,0.6400078624276858,0.0005519271785534469,0.7022018483608619,8.08103672387313e-10,0.9937740012645474,0.06879914006242649,0.03667892339017074,0.3283918586002264,0.20725862428829184
5.46,-79.36037176477264,0.006052845936039929,0.9928390208202229,0.0003825574260594207,0.8015950975425921,0.12215911962199257,0.0005113454387317215,0.6401451347502064,0.0005513585715696958,0.7023040331511972,8.082339620235332e-10,0.9938170688186923,0.06880272435528897,0.03667715370979335,0.3284703763096027,0.20731263176871045
5.47,-79.36041955483842,0.00605280724118406,0.9928434683038377,0.0003825523269114649,0.8016047541357373,0.1221562700327977,0.0005107457413618578,0.6402822822198379,0.0005507910963730175,0.702406177335307,8.083641064068887e-10,0.9938597099947659,0.06880627825958595,0.036675403264523204,0.3285488553156033,0.20736662897675057
5.48,-79.36046672788368,0.006052769032995303,0.9928478882442112,0.0003825472919360696,0.8016144101171958,0.12215345136081006,0.000510147443735263,0.6404193049374385,0.000550224750756361,0.7025082809260822,8.084941058766167e-10,0.9939019290167744,0.06880980184679447,0.03667367184794541,0.32862729563054166,0.2074206159086413
5.49,-79.36051328989929,0.006052731306962794,0.9928522808096445,0.00038254232053779426,0.8016240654865959,0.12215066327775756,0.0005095505426487001,0.6405562030039532,0.0005496595325179999,0.7026103439364592,8.086239607684318e-10,0.9939437300428424,0.06881329518820833,0.03667195925718388,0.328705697266832,0.20747459256070272
5.5,-79.36055924677449,0.00605269405868787,0.9928566461669185,0.0003825374121360821,0.8016337202435723,0.12214790546108509,0.0005089550349083182,0.6406929765204136,0.0005490954394615315,0.7027123663794191,8.08753671414525e-10,0.9939851171652127,0.06881675835493804,0.03667026529290128,0.3287840602369897,0.2075285589293461
5.51,-79.3606046042969,0.006052657283884073,0.9928609844812932,0.00038253256616526017,0.8016433743877661,0.12214517759395448,0.0005083609173296528,0.6408296255879373,0.0005485324693958776,0.7028143482679886,8.088832381435642e-10,0.9940260944102465,0.06882019141791086,0.036668589759299056,0.3288623845536309,0.2075825150110737
5.5200000000000005,-79.36064936815247,0.006052620978377152,0.9928652959165088,0.0003825277820745391,0.8016530279188251,0.12214247936524447,0.0005077681867376261,0.6409661503077292,0.0005479706201352843,0.7029162896152396,8.090126612806942e-10,0.9940666657384235,0.06882359444787078,0.036666932464117424,0.328940670229473,0.2076364608024789
5.53,-79.36069354392558,0.006052585138105055,0.9928695806347844,0.00038252305932801343,0.8016626808364035,0.12213981046955077,0.0005071768399665469,0.6411025507810802,0.0005474098894993216,0.7030181904342886,8.091419411475363e-10,0.9941068350443417,0.06882696751537852,0.03666529321863538,0.32901891727733407,0.2076903963002462
5.54,-79.36073713709897,0.006052549759117939,0.9928738387968186,0.00038251839740466136,0.8016723331401623,0.12213717060718601,0.0005065868738601095,0.641238827109368,0.0005468502753128841,0.7031200507382979,8.092710780621888e-10,0.9941466061567177,0.06883031069081155,0.03666367183767069,0.3290971257101334,0.20774432150115105
5.55,-79.36078015344928,0.006052514836351309,0.9928780705670954,0.00038251379563473845,0.8016819848297416,0.12213455946006437,0.000505998285245898,0.6413749793934861,0.000546291775392286,0.7032218705402737,8.094000723535499e-10,0.994185983108173,0.06883362404486229,0.036662068124662925,0.3291752955404538,0.2077982364016832
5.5600000000000005,-79.36082259936515,0.006052480362639439,0.9928822761181509,0.00038250925306821277,0.8016916359047397,0.12213197667230898,0.0005054110709148802,0.6415110077333849,0.0005457343875340802,0.7033236498529055,8.095289243728369e-10,0.9942249703521846,0.06883690764893878,0.03666048185967793,0.3292534267801903,0.20785214099774346
5.57,-79.36086448038834,0.006052446333240364,0.9928864556110035,0.00038250476907819206,0.8017012863648121,0.12212942193919656,0.0005048252277154517,0.6416469122301768,0.0005451781095663417,0.7034253886893059,8.096576344407561e-10,0.9942635717680343,0.06884016157332708,0.03665891285442582,0.3293315194421627,0.20790603528603382
5.58,-79.360905801943,0.006052412743573944,0.9928906092049367,0.00038250034305928543,0.801710936209622,0.12212689496269617,0.0005042407525064261,0.6417826929850835,0.0005446229393230317,0.7035270870626409,8.097862028739113e-10,0.9943017911582097,0.0688433858881098,0.03665736092475887,0.3294095735393095,0.20795991926336266
5.59,-79.36094656937411,0.006052379589102541,0.992894737058015,0.00038249597441169055,0.8017205854388375,0.12212439544912373,0.0005036576421545544,0.6419183500993811,0.0005440688746426459,0.7036287449861105,8.099146299861969e-10,0.9943396322746448,0.06884658066321464,0.03665582588922062,0.3294875890846453,0.20801379292660793
5.6000000000000005,-79.3609867879475,0.0060523468653310205,0.9928988393270838,0.0003824916625411935,0.8017302340521318,0.12212192310914195,0.0005030758935345254,0.6420538836743996,0.0005435159133682142,0.7037303624729483,8.10042916088798e-10,0.9943770988187197,0.06884974596841428,0.036654307569045884,0.32956556609126086,0.20806765627271734
5.61,-79.36102646284985,0.006052314567806746,0.9929029161677694,0.000382487406859169,0.8017398820491832,0.12211947765776036,0.0005024955035289661,0.6421892938115235,0.0005429640533473009,0.7038319395364216,8.101710614901897e-10,0.9944141944412609,0.06885288187332653,0.036652805788160735,0.32964350457232305,0.20812150929870818
5.62,-79.36106559918868,0.0060522826921195795,0.992906967734479,0.00038248320678258013,0.8017495294296749,0.12211705881433536,0.0005019164690284406,0.6423245806121908,0.0005424132924320042,0.7039334761898317,8.102990664961383e-10,0.9944509227425409,0.06885598844741414,0.03665132037318253,0.3297214045410749,0.20817535200166745
5.63,-79.36110420199238,0.006052251233901889,0.9929109941804007,0.0003824790617339784,0.8017591761932951,0.12211466630257013,0.0005013387869314514,0.6424597441778941,0.0005418636284789568,0.7040349724465136,8.104269314097004e-10,0.9944872872722786,0.06885906575998497,0.03664985115341988,0.3297992660108356,0.20822918437875185
5.64,-79.36114227621015,0.00605222018882854,0.9929149956575039,0.00038247497114150407,0.8017688223397368,0.12211229985051468,0.0005007624541444384,0.6425947846101799,0.0005413150593493256,0.7041364283198358,8.105546565312229e-10,0.9945232915296395,0.06886211388019191,0.03664839796087266,0.32987708899500034,0.20828300642718767
5.65,-79.36117982671206,0.006052189552616899,0.9929189723165385,0.0003824709344388856,0.8017784678686982,0.12210995919056586,0.0005001874675817792,0.6427297020106493,0.0005407675829088118,0.7042378438232009,8.106822421583435e-10,0.9945589389632348,0.06886513287703287,0.03664696063023204,0.32995487350704067,0.2083368181442709
5.66,-79.36121685828904,0.006052159321026832,0.9929229243070354,0.0003824669510654401,0.8017881127798828,0.12210764405946735,0.0004996138241657896,0.6428644964809567,0.0005402211970276508,0.7043392189700451,8.108096885859907e-10,0.9945942329711224,0.06886812281935084,0.03664553899888043,0.330032619560504,0.20839061952736723
5.67,-79.36125337565284,0.00605212948986071,0.9929268517773068,0.00038246302046607305,0.8017977570729985,0.12210535419830963,0.0004990415208267228,0.6429991681228111,0.0005396758995806122,0.7044405537738384,8.10936996106383e-10,0.9946291769008061,0.06887108377583381,0.03664413290689153,0.3301103271690142,0.20844441057391194
5.68,-79.3612893836699,0.006052100054916195,0.9929307548767903,0.00038245914208551,0.801807400747746,0.1221030893417577,0.0004984705544918273,0.643133717037701,0.0005391316884410781,0.7045418482479913,8.110641650156072e-10,0.9946637741698592,0.06887401581523045,0.03664274219035966,0.330187996346068,0.2084981912812359
5.69,-79.36132488829114,0.0060520710117985595,0.9929346337653744,0.0003824553153453589,0.8018170438037692,0.12210084917521831,0.0004979009220418389,0.6432681433258004,0.0005385885614574966,0.7046431024054829,8.111911956397704e-10,0.9946980287455434,0.06887691900720734,0.03664136665487606,0.33026562710422835,0.20855196164587303
5.7,-79.36135989455433,0.0060520423563239275,0.9929384885933645,0.0003824515396933904,0.8018266862407608,0.12209863342686497,0.0004973326204044572,0.6434024470883184,0.0005380465165039705,0.7047443162596595,8.11318088278812e-10,0.9947319441143591,0.06887979342050712,0.036640006132514384,0.33034321945685835,0.20860572166504804
5.71,-79.36139440727422,0.006052014084379962,0.9929423195084046,0.0003824478145865122,0.8018363280584269,0.12209644183584431,0.0004967656465220499,0.6435366284266871,0.0005375055514627797,0.7048454898239587,8.114448432259162e-10,0.9947655236380561,0.06888263912358493,0.03663866046214278,0.330420773417522,0.20865947133616236
5.72,-79.36142843121395,0.0060519861918912725,0.9929461266571955,0.0003824441394865416,0.8018459692564766,0.1220942741443826,0.0004961999973436361,0.6436706874423604,0.0005369656642200416,0.7049466231118404,8.115714607723313e-10,0.9947987706420194,0.0688854561847662,0.036637329484536005,0.3304982889998355,0.2087132106566667
5.73,-79.36146197108502,0.00605195867481942,0.9929499101854944,0.00038244051386020607,0.8018556098346229,0.1220921300977858,0.000495635669824885,0.6438046242368141,0.0005364268526657112,0.705047716136788,8.116979412073701e-10,0.9948316884152691,0.06888824467224686,0.03663601304237538,0.3305757662174675,0.20876693962406087
5.74,-79.36149503154725,0.006051931529162908,0.9929536702381159,0.00038243693717914293,0.801865249792582,0.12209000944443946,0.0004950726609281165,0.6439384389115456,0.0005358891146935812,0.705148768912307,8.118242848184093e-10,0.9948642802104609,0.06889100465409317,0.03663471098024884,0.3306532050841386,0.2088206582358939
5.75,-79.36152761720882,0.006051904750957192,0.9929574069589309,0.0003824334089198993,0.801874889130074,0.12208791193580884,0.0004945109676223014,0.6440721315680741,0.0005353524482012821,0.7052497814519261,8.119504918908902e-10,0.9948965492438858,0.06889373619824188,0.0366334231446509,0.3307306056136219,0.20887436648976399
5.76,-79.36155973262629,0.006051878336274675,0.9929611204908674,0.0003824299285639324,0.8018845278468223,0.12208583732643885,0.0004939505868830604,0.6442057023079407,0.0005348168510902818,0.7053507537691965,8.12076562708318e-10,0.9949284986954701,0.06889643937250005,0.03663214938398266,0.33080796781974264,0.20892806438331848
5.7700000000000005,-79.36159138230454,0.0060518522812247075,0.9929648109759099,0.0003824264955976092,0.8018941659425537,0.12208378537395403,0.0004933915156926656,0.6443391512327084,0.0005342823212658861,0.7054516858776926,8.122024975522625e-10,0.9949601317087754,0.0688991142445452,0.03663088954855181,0.3308852917163785,0.20898175191425397
5.78,-79.36162257069684,0.0060518265819535875,0.9929684785551,0.00038242310951220666,0.801903803416999,0.12208175583905864,0.0004928337510400392,0.6444724784439616,0.0005337488566372383,0.7055525777910111,8.123282967023575e-10,0.9949914513909989,0.06890176088192525,0.036629643490572635,0.3309625773174591,0.2090354290803162
5.79,-79.36165330220477,0.0060518012346445615,0.9929721233685359,0.0003824197698039116,0.801913440269892,0.12207974848553652,0.0004922772899207542,0.6446056840433069,0.0005332164551173194,0.7056534295227717,8.124539604363013e-10,0.995022460812973,0.06890437935205851,0.036628411064166005,0.3310398246369667,0.20908909587930005
5.8,-79.36168358117831,0.006051776235517824,0.9929757455553726,0.00038241647597382086,0.8019230765009704,0.1220777630802512,0.0004917221293370341,0.6447387681323724,0.0005326851146229479,0.7057542410866168,8.12579489029856e-10,0.9950531630091652,0.0689069697222337,0.03662719212535939,0.3311170336889354,0.20914275230904963
5.8100000000000005,-79.36171341193223,0.006051751580997161,0.9929793452540073,0.00038241322755018346,0.801932712109974,0.12207579939212355,0.0004911682662974197,0.6448717308127709,0.000532154833074658,0.7058550124962023,8.127048827574343e-10,0.9950835609889701,0.06890953205961545,0.036625986531454165,0.33119420448743236,0.20919639836744242
5.82,-79.3617427989909,0.006051727270186917,0.9929829226048348,0.00038241002441901,0.8019423470966285,0.12207385717693585,0.0004906156978118131,0.6450045721855483,0.0005316256083948825,0.7059557437650592,8.128301419008037e-10,0.9951136579045378,0.06891206643132622,0.03662479413162167,0.33127133704626505,0.2092500340521532
5.83,-79.361771746714,0.006051703301084064,0.9929864777460337,0.00038240686631848506,0.8019519814606706,0.1220719362005703,0.0004900644208990567,0.6451372923520268,0.0005310974385107312,0.7060564349068049,8.129552667357747e-10,0.9951434567941191,0.06891457290432104,0.036623614781284314,0.33134843137942815,0.20930365936101505
5.84,-79.36180025933504,0.006051679670968967,0.992990010814001,0.000382403752891123,0.8019616152018457,0.12207003623661175,0.000489514432586151,0.6452698914137186,0.000530570321353704,0.706157085935122,8.130802575335731e-10,0.9951729606085425,0.0689170515454004,0.03662244834063203,0.3314254875010575,0.2093572742919819
5.8500000000000005,-79.36182834104191,0.006051656377219643,0.9929935219442582,0.00038240068379245086,0.8019712483199025,0.12206815706135225,0.0004889657299066255,0.6454023694721441,0.0005300442548590941,0.7062576968637123,8.132051145637028e-10,0.995202172266385,0.06891950242123723,0.03662129467153085,0.33150250542533405,0.2094108788430511
5.86,-79.36185599597687,0.006051633417311766,0.992997011271451,0.00038239765869100845,0.8019808808145927,0.12206629845379112,0.0004884183099005392,0.6455347266288318,0.0005295192369659881,0.7063582677062973,8.133298380939449e-10,0.9952310946539717,0.06892192559837686,0.03662015363752292,0.3315794851664838,0.20946447301226342
5.87,-79.3618832282365,0.00605161078881866,0.9930004789293496,0.00038239467726834783,0.8019905126856711,0.12206446019563488,0.00048787216961448005,0.6456669629853186,0.000528995265617265,0.7064587984766174,8.134544283903584e-10,0.995259730625377,0.06892432114323702,0.03661902510382652,0.33165642673877777,0.20951805679770297
5.88,-79.36191004187175,0.0060515884894113085,0.9930039250508483,0.00038239173921903396,0.8020001439328956,0.1220626420712973,0.0004873273061015651,0.6457990786431496,0.000528472338759598,0.7065592891884328,8.135788857172797e-10,0.9952880830024232,0.06892668912210786,0.03661790893733603,0.33173333015653234,0.20957163019749733
5.89,-79.36193644088792,0.006051566516858346,0.9930073497679658,0.00038238884425064406,0.8020097745560274,0.12206084386789937,0.0004867837164214407,0.6459310737038783,0.0005279504543434522,0.706659739855523,8.137032103373229e-10,0.9953161545746816,0.06892902960115196,0.03661680500662195,0.33181019543410867,0.20962519320981746
5.9,-79.36196242924467,0.00605154486902606,0.9930107532118453,0.00038238599208376817,0.8020194045548307,0.12205906537526932,0.00048624139764028213,0.6460629482690661,0.0005274296103230868,0.7067601504916866,8.138274025113799e-10,0.9953439480994719,0.06893134264640428,0.03661571318193088,0.3318870225859133,0.20967874583287768
5.91,-79.361988010856,0.006051523543878395,0.9930141355127539,0.0003823831824520088,0.8020290339290725,0.12205730638594262,0.00048570034683079405,0.6461947024402831,0.0005269098046565537,0.706860521110742,8.139514624986198e-10,0.9953714663018622,0.06893362832377221,0.03661463333518556,0.3319638116263977,0.20973228806493577
5.92,-79.36201318959026,0.0060515025394769495,0.9930174968000834,0.0003823804151019811,0.8020386626785235,0.12205556669516195,0.0004851605610722102,0.6463263363191075,0.000526391035305698,0.7069608517265267,8.140753905564895e-10,0.9953987118746698,0.06893588669903554,0.036613565339984826,0.3320405625700585,0.20978581990429285
5.93,-79.36203796927016,0.0060514818539809745,0.9930208372023498,0.0003823776897933126,0.8020482908029571,0.12205384610087724,0.0004846220374502933,0.6464578500071256,0.0005258733002361579,0.7070611423528977,8.141991869407137e-10,0.9954256874784597,0.0689381178378465,0.036612509071603634,0.33211727543143743,0.20983934134929347
5.94,-79.36206235379925,0.006051461500549762,0.9930241568304528,0.00038237500830233995,0.802057918302236,0.12205214449629935,0.000484084773091282,0.6465892436087287,0.0005253565974310091,0.7071613930044393,8.143228518602808e-10,0.9954523947363768,0.06894032180517415,0.03661146446418151,0.33219395022661696,0.2098928523995307
5.95,-79.36208634659602,0.0060514414406649415,0.9930274558525781,0.000382372365456976,0.8020675451759273,0.12205046145578731,0.0004835487650100034,0.6467205172186002,0.000524840924829716,0.7072616036932954,8.144463856788478e-10,0.9954788387315712,0.06894249866779008,0.036610431254844415,0.3322705869665284,0.20994635305045412
5.96,-79.36210995150687,0.006051421691704954,0.9930307343733541,0.0003823697636006068,0.8020771714239229,0.12204879690295714,0.00048301401035492046,0.6468516709419032,0.0005243262804266246,0.7073617744342805,8.145697885898042e-10,0.9955050207512757,0.06894464849025819,0.03660940939652574,0.33234718566774824,0.20999984330206897
5.97,-79.36213317216172,0.006051402251018666,0.993033992519143,0.00038236720238342983,0.8020867970460019,0.12204715063912869,0.0004824805062351768,0.6469827048800315,0.0005238126622014461,0.7074619052412718,8.146930608456125e-10,0.995530943408058,0.06894677133776513,0.03660839876659601,0.3324237463448781,0.21005332315279626
5.98,-79.36215601214478,0.006051383116043138,0.9930372304154423,0.00038236468146738345,0.8020964220419465,0.12204552246827026,0.00048194824976642353,0.6471136191343859,0.000523300068137676,0.7075619961281658,8.148162026970416e-10,0.9955566092828723,0.06894886727537027,0.03660739924406556,0.3325002690125637,0.21010679260109968
5.99,-79.36217847499448,0.006051364284299075,0.9930404481868894,0.0003823622005255343,0.8021060464115419,0.12204391219697039,0.00048141723807080926,0.6472444138063725,0.0005227884962225904,0.7076620471088776,8.149392143931805e-10,0.9955820209253665,0.06895093636800594,0.03660641070956708,0.3325767536854945,0.21016025164548519
6.0,-79.36220056420345,0.006051345753386265,0.9930436459572668,0.0003823597592414656,0.8021156701545763,0.1220423196344095,0.00048088746827696917,0.6473750889974024,0.0005222779444472411,0.7077620581973407,8.150620961814516e-10,0.9956071808541893,0.06895297868047755,0.03660543304533811,0.3326532003784032,0.21021370028450057
6.01,-79.3622222832185,0.006051327520979039,0.9930468238495074,0.00038235735730866464,0.8021252932708408,0.12204074459233169,0.0004803589375200151,0.6475056448088903,0.0005217684108064523,0.7078620294075071,8.151848483076247e-10,0.9956320915572974,0.06895499427746381,0.036604466135203594,0.3327296091060653,0.21026713851673517
6.0200000000000005,-79.36224363544052,0.006051309584821703,0.9930499819856995,0.00038235499442991044,0.8021349157601295,0.12203918688501643,0.0004798316429415249,0.6476360813422544,0.0005212598932988155,0.7079619607533466,8.153074710158312e-10,0.9956567554922626,0.06895698322351687,0.03660350986455841,0.3328059798832986,0.2103205663408196
6.03,-79.36226462422452,0.006051291942723995,0.9930531204870919,0.00038235267031666185,0.8021445376222395,0.12203764632925025,0.0004793055816895322,0.6477663986989147,0.0005207523899266863,0.7080618522488471,8.15429964548577e-10,0.9956811750865789,0.06895894558306247,0.03660256412034985,0.33288231272496266,0.21037398375542513
6.04,-79.3622852528795,0.006051274592556526,0.993056239474099,0.000382350384688445,0.8021541588569707,0.12203612274429854,0.000478780750918516,0.647896596980293,0.0005202458986961796,0.7081617039080139,8.155523291467571e-10,0.9957053527379696,0.06896088142040015,0.03660162879106022,0.3329586076459587,0.21042739075926348
6.05,-79.36230552466851,0.006051257532246231,0.9930593390663061,0.0003823481372722414,0.802163779464126,0.12203461595187715,0.0004782571477893903,0.6480266762878112,0.0005197404176171652,0.7082615157448701,8.156745650496685e-10,0.9957292908146945,0.0689627907997034,0.036600703766689294,0.33303486466122867,0.2104807873510865
6.0600000000000005,-79.36232544280854,0.006051240759771809,0.9930624193824741,0.0003823459278018754,0.8021733994435111,0.12203312577612423,0.00047773476946949366,0.6481566367228909,0.0005192359447032648,0.7083612877734554,8.157966724950247e-10,0.995752991655857,0.06896467378501982,0.036599788938736874,0.3331110837857551,0.21053417352968565
6.07,-79.3623450104705,0.006051224273159179,0.9930654805405451,0.00038234375601740216,0.8021830187949345,0.12203165204357187,0.000477213613132579,0.648286478386953,0.0005187324779718463,0.7084610200078271,8.159186517189693e-10,0.9957764575717111,0.06896653044027133,0.03659888420018533,0.3331872650345606,0.21058754929389176
6.08,-79.36236423104525,0.00605120806928257,0.99306852265945,0.00038234162150595257,0.8021926375181966,0.12203019457410239,0.00047669367595497687,0.6484162013810627,0.0005182300154425174,0.7085607124619691,8.160405029617159e-10,0.9957996909456422,0.06896836082932098,0.036597989439886076,0.3332634084225175,0.2106409146424208
6.09,-79.36238310813805,0.006051192143884455,0.9930715458590762,0.00038233952370437147,0.8022022556130897,0.12202875318110477,0.0004761749551156637,0.6485458058059373,0.0005177285551371521,0.7086603651497942,8.161622264674467e-10,0.9958226942323892,0.06897016501597178,0.03659710454265685,0.33333951396435146,0.21069426957387666
6.1000000000000005,-79.3624016449112,0.006051176494522313,0.9930745502558193,0.00038233746229037477,0.8022118730794251,0.12202732769372442,0.000475657447805706,0.6486752917628165,0.0005172280950836008,0.7087599780853655,8.162838224704229e-10,0.9958454697071111,0.06897194306380205,0.036596229403092324,0.3334155816751099,0.21074761408713086
6.11,-79.36241984448131,0.006051161118779994,0.9930775359652796,0.000382335436945111,0.8022214899170171,0.12202591794336769,0.0004751411512225346,0.6488046593529344,0.0005167286333134411,0.7088595512827616,8.164052912034031e-10,0.9958680196175695,0.06897369503626528,0.03659536391718753,0.3334916115698777,0.21080094818109246
6.12,-79.36243770992726,0.00605114601422758,0.9930805031023222,0.0003823334473478255,0.8022311061256824,0.12202452376340506,0.0004746260625698203,0.6489339086775084,0.0005162301678619284,0.7089590847560744,8.165266328978247e-10,0.9958903461874661,0.06897542099669217,0.03659450798215363,0.33356760366377197,0.210854271854703
6.13,-79.36245524429035,0.006051131178415816,0.9930834517810829,0.00038233149317511335,0.8022407217052395,0.12202314498913516,0.0004741121790574601,0.6490630398377383,0.0005157326967679906,0.7090585785194085,8.166478477838223e-10,0.9959124516168354,0.06897712100829095,0.036593661496395646,0.3336435579719405,0.2109075851069362
6.140000000000001,-79.36247245057449,0.00605111660887054,0.9930863821149748,0.00038232957410017185,0.8022503366555098,0.12202178145774882,0.00047359949790156384,0.6491920529348042,0.0005152362180742231,0.709158032586881,8.167689360902464e-10,0.9959343380824391,0.06897879513414759,0.036592824359490295,0.3337194745095616,0.2109608879367972
6.15,-79.36248933174643,0.006051102303087109,0.9930892942166956,0.00038232768979205346,0.8022599509763165,0.12202043300829309,0.0004730880163244404,0.6493209480698665,0.0005147407298268826,0.7092574469726212,8.168898980446818e-10,0.9959560077381597,0.06898044343722601,0.03659199647216367,0.3337953532918434,0.21101418034332234
6.16,-79.3625058907359,0.006051088258524833,0.9930921881982334,0.00038232583991491836,0.8022695646674851,0.1220190994816353,0.0004725777315545842,0.649449725344064,0.0005142462300758821,0.70935682169077,8.170107338734665e-10,0.9959774627153938,0.06898206598036825,0.036591177736269055,0.3338711943340234,0.2110674623255784
6.17,-79.36252213043579,0.006051074472601399,0.9930950641708742,0.0003823240241272873,0.8022791777288434,0.12201778072042709,0.00047206864082666123,0.649578384858513,0.0005137527168747854,0.7094561567554801,8.171314438017097e-10,0.9959987051234465,0.06898366282629487,0.03659036805476465,0.3339469976513674,0.21112073388266234
6.18,-79.36253805370241,0.0060510609426873046,0.9930979222452078,0.00038232224208129445,0.802288790160221,0.12201647656906849,0.0004715607413814959,0.6497069267143062,0.0005132601882808014,0.7095554521809154,8.17252028053311e-10,0.9960197370499244,0.06898523403760497,0.03658956733169135,0.3340227632591695,0.21117399501370057
6.19,-79.36255366335558,0.006051047666100287,0.993100762531135,0.00038232049342193977,0.8022984019614502,0.12201518687367187,0.0004710540304660569,0.6498353510125112,0.0005127686423547791,0.709654707981251,8.173724868509782e-10,0.9960405605611302,0.06898677967677654,0.0365887754721505,0.33409849117275087,0.21122724571784868
