t,T_1,T_2,V,T
6.09,9.56327321256888e-06,8.888236128005491e-08,1.1854608035166259e-05,999.9999897807137
6.1000000000000005,9.563908675886266e-06,8.895668923534238e-08,1.186596109300983e-05,999.9999897790135
6.11,9.564547200209207e-06,8.903082285326061e-08,1.1877285372453602e-05,999.9999897773105
6.12,9.565188785537703e-06,8.910476213380965e-08,1.1888580873497577e-05,999.9999897756046
6.13,9.565833431871753e-06,8.917850707698946e-08,1.1899847596141757e-05,999.999989773896
6.140000000000001,9.56648113921136e-06,8.925205768280007e-08,1.191108554038614e-05,999.9999897721846
6.15,9.56713190755652e-06,8.932541395124146e-08,1.1922294706230726e-05,999.9999897704703
6.16,9.567785736907235e-06,8.939857588231364e-08,1.1933475093675515e-05,999.9999897687533
6.17,9.568442627263505e-06,8.94715434760166e-08,1.1944626702720509e-05,999.9999897670334
6.18,9.56910257862533e-06,8.954431673235036e-08,1.1955749533365705e-05,999.9999897653107
6.19,9.569765590992711e-06,8.961689565131491e-08,1.1966843585611105e-05,999.9999897635852
6.2,9.570431664365646e-06,8.968928023291024e-08,1.197790885945671e-05,999.9999897618569
6.21,9.571100798744135e-06,8.976147047713635e-08,1.1988945354902515e-05,999.9999897601257
6.22,9.57177299412818e-06,8.983346638399326e-08,1.1999953071948525e-05,999.9999897583918
6.23,9.57244825051778e-06,8.990526795348095e-08,1.201093201059474e-05,999.999989756655
6.24,9.573126567912934e-06,8.997687518559943e-08,1.2021882170841157e-05,999.9999897549155
6.25,9.573807946313642e-06,9.00482880803487e-08,1.2032803552687778e-05,999.9999897531732
6.26,9.574492385719908e-06,9.011950663772876e-08,1.20436961561346e-05,999.999989751428
6.2700000000000005,9.575179886131726e-06,9.019053085773961e-08,1.2054559981181629e-05,999.9999897496799
6.28,9.5758704475491e-06,9.026136074038124e-08,1.2065395027828859e-05,999.9999897479291
6.29,9.576564069972029e-06,9.033199628565366e-08,1.2076201296076293e-05,999.9999897461755
6.3,9.577256750876932e-06,9.04027225871844e-08,1.2087013737617343e-05,999.9999897444228
6.3100000000000005,9.577932750976154e-06,9.047466073033988e-08,1.2097969794429765e-05,999.999989742686
6.32,9.578611249159771e-06,9.054644463213864e-08,1.2108901988503072e-05,999.9999897409468
6.33,9.579292245427783e-06,9.061807429258067e-08,1.2119810319837262e-05,999.9999897392055
6.34,9.57997573978019e-06,9.068954971166596e-08,1.2130694788432337e-05,999.9999897374618
6.3500000000000005,9.580661732216994e-06,9.076087088939453e-08,1.2141555394288298e-05,999.9999897357158
6.36,9.581350222738192e-06,9.083203782576636e-08,1.2152392137405143e-05,999.9999897339675
6.37,9.582041211343785e-06,9.090305052078146e-08,1.2163205017782872e-05,999.999989732217
6.38,9.582734698033774e-06,9.097390897443985e-08,1.2173994035421484e-05,999.9999897304642
6.390000000000001,9.583430682808157e-06,9.10446131867415e-08,1.2184759190320983e-05,999.9999897287091
6.4,9.584129165666937e-06,9.111516315768641e-08,1.2195500482481367e-05,999.9999897269518
6.41,9.584830146610111e-06,9.11855588872746e-08,1.2206217911902633e-05,999.9999897251921
6.42,9.585533625637681e-06,9.125580037550606e-08,1.2216911478584784e-05,999.9999897234301
6.43,9.586239602749646e-06,9.132588762238078e-08,1.222758118252782e-05,999.9999897216659
6.44,9.586948077946007e-06,9.139582062789879e-08,1.2238227023731744e-05,999.9999897198994
6.45,9.587659051226763e-06,9.146559939206006e-08,1.2248849002196547e-05,999.9999897181307
6.46,9.588372522591915e-06,9.15352239148646e-08,1.2259447117922238e-05,999.9999897163596
6.47,9.589088492041461e-06,9.160469419631241e-08,1.2270021370908813e-05,999.9999897145863
6.48,9.589806959575403e-06,9.16740102364035e-08,1.2280571761156273e-05,999.9999897128106
6.49,9.59052792519374e-06,9.174317203513786e-08,1.2291098288664616e-05,999.9999897110328
6.5,9.591251388896472e-06,9.181217959251547e-08,1.2301600953433844e-05,999.9999897092525
6.51,9.5919773506836e-06,9.188103290853636e-08,1.2312079755463957e-05,999.99998970747
6.5200000000000005,9.592705810555124e-06,9.194973198320054e-08,1.2322534694754954e-05,999.9999897056854
6.53,9.593436768511042e-06,9.201827681650798e-08,1.2332965771306836e-05,999.9999897038983
6.54,9.594170224551355e-06,9.208666740845868e-08,1.2343372985119602e-05,999.999989702109
6.55,9.594906178676064e-06,9.215490375905265e-08,1.2353756336193253e-05,999.9999897003174
6.5600000000000005,9.59564463088517e-06,9.22229858682899e-08,1.2364115824527788e-05,999.9999896985236
6.57,9.596385581178669e-06,9.229091373617042e-08,1.2374451450123209e-05,999.9999896967274
6.58,9.597129029556563e-06,9.235868736269422e-08,1.2384763212979514e-05,999.999989694929
6.59,9.597874976018854e-06,9.242630674786127e-08,1.2395051113096702e-05,999.9999896931282
6.6000000000000005,9.59862342056554e-06,9.249377189167161e-08,1.2405315150474777e-05,999.9999896913253
6.61,9.599374363196622e-06,9.25610827941252e-08,1.2415555325113734e-05,999.99998968952
6.62,9.600127803912098e-06,9.262823945522208e-08,1.2425771637013577e-05,999.9999896877124
6.63,9.60088374271197e-06,9.269524187496222e-08,1.2435964086174304e-05,999.9999896859026
6.640000000000001,9.601642179596236e-06,9.276209005334563e-08,1.2446132672595917e-05,999.9999896840906
6.65,9.602403114564899e-06,9.282878399037232e-08,1.2456277396278413e-05,999.9999896822761
6.66,9.603166547617956e-06,9.289532368604227e-08,1.2466398257221794e-05,999.9999896804594
6.67,9.60393247875541e-06,9.296170914035549e-08,1.247649525542606e-05,999.9999896786405
6.68,9.604700907977257e-06,9.302794035331199e-08,1.248656839089121e-05,999.9999896768193
6.69,9.605471835283501e-06,9.309401732491176e-08,1.2496617663617244e-05,999.9999896749957
6.7,9.60624526067414e-06,9.315994005515479e-08,1.2506643073604164e-05,999.9999896731699
6.71,9.607021184149175e-06,9.32257085440411e-08,1.2516644620851967e-05,999.9999896713418
6.72,9.607799605708604e-06,9.329132279157067e-08,1.2526622305360654e-05,999.9999896695115
6.73,9.60858052535243e-06,9.335678279774353e-08,1.2536576127130229e-05,999.9999896676788
6.74,9.60936394308065e-06,9.342208856255965e-08,1.2546506086160685e-05,999.9999896658439
6.75,9.610149858893264e-06,9.348724008601903e-08,1.2556412182452027e-05,999.9999896640068
6.76,9.610938272790275e-06,9.355223736812169e-08,1.2566294416004254e-05,999.9999896621673
6.7700000000000005,9.611729184771682e-06,9.361708040886762e-08,1.2576152786817365e-05,999.9999896603255
6.78,9.612522594837483e-06,9.368176920825683e-08,1.258598729489136e-05,999.9999896584815
6.79,9.613318502987679e-06,9.374630376628929e-08,1.259579794022624e-05,999.9999896566351
6.8,9.614116909222271e-06,9.381068408296503e-08,1.2605584722822004e-05,999.9999896547865
6.8100000000000005,9.61491781354126e-06,9.387491015828404e-08,1.2615347642678655e-05,999.9999896529356
6.82,9.615721215944642e-06,9.393898199224633e-08,1.2625086699796189e-05,999.9999896510825
6.83,9.61652711643242e-06,9.400289958485189e-08,1.2634801894174606e-05,999.999989649227
6.84,9.617335515004593e-06,9.406666293610071e-08,1.2644493225813908e-05,999.9999896473693
6.8500000000000005,9.618146411661163e-06,9.413027204599281e-08,1.2654160694714096e-05,999.9999896455093
6.86,9.618959806402127e-06,9.419372691452817e-08,1.266380430087517e-05,999.999989643647
6.87,9.619775699227486e-06,9.42570275417068e-08,1.2673424044297125e-05,999.9999896417825
6.88,9.62059409013724e-06,9.432017392752872e-08,1.2683019924979966e-05,999.9999896399156
6.890000000000001,9.62141497913139e-06,9.43831660719939e-08,1.2692591942923692e-05,999.9999896380465
6.9,9.622238366209936e-06,9.444600397510234e-08,1.2702140098128302e-05,999.9999896361751
6.91,9.623064251372876e-06,9.450868763685406e-08,1.2711664390593796e-05,999.9999896343013
6.92,9.623892634620212e-06,9.457121705724905e-08,1.2721164820320175e-05,999.9999896324254
6.93,9.624723515951943e-06,9.46335922362873e-08,1.2730641387307438e-05,999.9999896305471
6.94,9.62555689536807e-06,9.469581317396884e-08,1.2740094091555587e-05,999.9999896286666
6.95,9.626392772868592e-06,9.475787987029364e-08,1.274952293306462e-05,999.9999896267838
6.96,9.62723114845351e-06,9.481979232526171e-08,1.2758927911834537e-05,999.9999896248987
6.97,9.628072022122822e-06,9.488155053887305e-08,1.276830902786534e-05,999.9999896230113
6.98,9.628915393876529e-06,9.494315451112767e-08,1.2777666281157027e-05,999.9999896211216
6.99,9.629761263714634e-06,9.500460424202555e-08,1.2786999671709598e-05,999.9999896192297
7.0,9.630609631637131e-06,9.50658997315667e-08,1.2796309199523052e-05,999.9999896173355
7.01,9.631460497644025e-06,9.512704097975113e-08,1.2805594864597392e-05,999.999989615439
7.0200000000000005,9.632313861735315e-06,9.518802798657882e-08,1.2814856666932617e-05,999.9999896135402
7.03,9.633169723910999e-06,9.524886075204979e-08,1.2824094606528726e-05,999.9999896116391
7.04,9.634028084171078e-06,9.530953927616402e-08,1.2833308683385721e-05,999.9999896097357
7.05,9.634888942515553e-06,9.537006355892152e-08,1.2842498897503597e-05,999.9999896078301
7.0600000000000005,9.635752298944424e-06,9.54304336003223e-08,1.2851665248882361e-05,999.9999896059222
7.07,9.63661815345769e-06,9.549064940036635e-08,1.2860807737522009e-05,999.9999896040121
7.08,9.63748650605535e-06,9.555071095905368e-08,1.286992636342254e-05,999.9999896020996
7.09,9.638357356737407e-06,9.561061827638426e-08,1.2879021126583957e-05,999.9999896001849
7.1000000000000005,9.63923070550386e-06,9.567037135235813e-08,1.2888092027006259e-05,999.9999895982678
7.11,9.640106552354706e-06,9.572997018697525e-08,1.2897139064689443e-05,999.9999895963485
7.12,9.640984897289949e-06,9.578941478023566e-08,1.2906162239633513e-05,999.9999895944269
7.13,9.64186279075935e-06,9.584891240554497e-08,1.2915191399518468e-05,999.9999895925058
7.140000000000001,9.642726417047628e-06,9.590943393307982e-08,1.292436635109984e-05,999.9999895905983
7.15,9.643592073815876e-06,9.596983407917008e-08,1.2933522171818529e-05,999.9999895886888
7.16,9.644459761064094e-06,9.603011284381579e-08,1.294265886167453e-05,999.9999895867776
7.17,9.645329478792283e-06,9.609027022701692e-08,1.295177642066785e-05,999.9999895848645
7.18,9.646201227000443e-06,9.615030622877348e-08,1.2960874848798486e-05,999.9999895829495
7.19,9.647075005688573e-06,9.62102208490855e-08,1.2969954146066438e-05,999.9999895810328
7.2,9.647950814856672e-06,9.627001408795294e-08,1.2979014312471705e-05,999.9999895791142
7.21,9.648828654504742e-06,9.63296859453758e-08,1.298805534801429e-05,999.9999895771937
7.22,9.649708524632782e-06,9.63892364213541e-08,1.2997077252694189e-05,999.9999895752713
7.23,9.650590425240794e-06,9.644866551588785e-08,1.3006080026511406e-05,999.9999895733472
7.24,9.651474356328775e-06,9.650797322897701e-08,1.3015063669465936e-05,999.9999895714212
7.25,9.652360317896725e-06,9.656715956062162e-08,1.3024028181557785e-05,999.9999895694934
7.26,9.653248309944647e-06,9.662622451082165e-08,1.3032973562786947e-05,999.9999895675637
7.2700000000000005,9.65413833247254e-06,9.668516807957714e-08,1.3041899813153429e-05,999.9999895656323
7.28,9.655030385480402e-06,9.674399026688804e-08,1.3050806932657225e-05,999.9999895636989
7.29,9.655924468968234e-06,9.680269107275439e-08,1.3059694921298336e-05,999.9999895617638
7.3,9.656820582936037e-06,9.686127049717616e-08,1.3068563779076764e-05,999.9999895598268
7.3100000000000005,9.657718727383809e-06,9.691972854015338e-08,1.3077413505992507e-05,999.9999895578878
7.32,9.658618902311553e-06,9.697806520168602e-08,1.3086244102045568e-05,999.9999895559472
7.33,9.659521107719267e-06,9.703628048177408e-08,1.3095055567235943e-05,999.9999895540046
7.34,9.660425343606952e-06,9.70943743804176e-08,1.3103847901563634e-05,999.9999895520602
7.3500000000000005,9.661331609974605e-06,9.715234689761654e-08,1.3112621105028643e-05,999.999989550114
7.36,9.66223990682223e-06,9.721019803337093e-08,1.3121375177630967e-05,999.9999895481659
7.37,9.663150234149825e-06,9.726792778768073e-08,1.3130110119370607e-05,999.999989546216
7.38,9.66406259195739e-06,9.732553616054598e-08,1.3138825930247563e-05,999.9999895442643
7.390000000000001,9.664976980244925e-06,9.738302315196667e-08,1.3147522610261835e-05,999.9999895423107
7.4,9.665893399012431e-06,9.744038876194278e-08,1.3156200159413423e-05,999.9999895403553
7.41,9.666811848259909e-06,9.749763299047432e-08,1.3164858577702327e-05,999.999989538398
7.42,9.667732327987354e-06,9.75547558375613e-08,1.3173497865128548e-05,999.9999895364389
7.43,9.668654838194772e-06,9.761175730320371e-08,1.3182118021692083e-05,999.999989534478
7.44,9.66957937888216e-06,9.766863738740156e-08,1.3190719047392936e-05,999.9999895325152
7.45,9.670505950049516e-06,9.772539609015484e-08,1.3199300942231105e-05,999.9999895305506
7.46,9.671434551696845e-06,9.778203341146356e-08,1.3207863706206588e-05,999.9999895285841
7.47,9.672365183824142e-06,9.783854935132772e-08,1.3216407339319388e-05,999.9999895266158
7.48,9.673297846431411e-06,9.78949439097473e-08,1.3224931841569504e-05,999.9999895246457
7.49,9.67423253951865e-06,9.795121708672231e-08,1.3233437212956936e-05,999.9999895226737
7.5,9.675169263085859e-06,9.800736888225277e-08,1.3241923453481684e-05,999.9999895206998
7.51,9.676108017133038e-06,9.806339929633865e-08,1.325039056314375e-05,999.9999895187242
7.5200000000000005,9.677048801660186e-06,9.811930832897997e-08,1.325883854194313e-05,999.9999895167466
7.53,9.677991616667307e-06,9.817509598017672e-08,1.3267267389879827e-05,999.9999895147673
7.54,9.678936462154396e-06,9.823076224992891e-08,1.3275677106953838e-05,999.9999895127861
7.55,9.679883338121458e-06,9.828630713823653e-08,1.3284067693165167e-05,999.9999895108031
7.5600000000000005,9.680832244568488e-06,9.834173064509959e-08,1.3292439148513812e-05,999.9999895088182
7.57,9.681783181495489e-06,9.839703277051808e-08,1.3300791472999771e-05,999.9999895068315
7.58,9.682736148902461e-06,9.8452213514492e-08,1.3309124666623047e-05,999.9999895048429
7.59,9.683691146789403e-06,9.850727287702136e-08,1.331743872938364e-05,999.9999895028526
7.6000000000000005,9.684648175156315e-06,9.856221085810614e-08,1.332573366128155e-05,999.9999895008604
7.61,9.685607234003197e-06,9.861702745774637e-08,1.3334009462316774e-05,999.9999894988663
7.62,9.686568323330049e-06,9.867172267594203e-08,1.3342266132489314e-05,999.9999894968704
7.63,9.687531443136874e-06,9.872629651269312e-08,1.3350503671799171e-05,999.9999894948726
7.640000000000001,9.688496593423666e-06,9.878074896799964e-08,1.3358722080246343e-05,999.999989492873
7.65,9.68946377419043e-06,9.883508004186161e-08,1.3366921357830832e-05,999.9999894908716
7.66,9.690432985437164e-06,9.8889289734279e-08,1.3375101504552637e-05,999.9999894888683
7.67,9.691404227163868e-06,9.894337804525182e-08,1.3383262520411756e-05,999.9999894868632
7.68,9.692377499370542e-06,9.899734497478007e-08,1.3391404405408193e-05,999.9999894848563
7.69,9.693352802057186e-06,9.905119052286378e-08,1.3399527159541947e-05,999.9999894828475
7.7,9.694330135223802e-06,9.91049146895029e-08,1.3407630782813015e-05,999.9999894808368
7.71,9.695309498870388e-06,9.915851747469746e-08,1.34157152752214e-05,999.9999894788243
7.72,9.696290892996943e-06,9.921199887844746e-08,1.34237806367671e-05,999.99998947681
7.73,9.697274317603469e-06,9.92653589007529e-08,1.3431826867450118e-05,999.9999894747939
7.74,9.698259772689966e-06,9.931859754161376e-08,1.343985396727045e-05,999.999989472776
7.75,9.699247258256433e-06,9.937171480103005e-08,1.3447861936228099e-05,999.9999894707561
7.76,9.700236774302869e-06,9.942471067900178e-08,1.3455850774323064e-05,999.9999894687344
7.7700000000000005,9.701228320829276e-06,9.947758517552895e-08,1.3463820481555345e-05,999.9999894667109
7.78,9.702221897835655e-06,9.953033829061155e-08,1.3471771057924942e-05,999.9999894646855
7.79,9.703217505322003e-06,9.958297002424958e-08,1.3479702503431853e-05,999.9999894626584
7.8,9.70421514328832e-06,9.963548037644304e-08,1.3487614818076083e-05,999.9999894606293
7.8100000000000005,9.705214811734609e-06,9.968786934719195e-08,1.3495508001857628e-05,999.9999894585984
7.82,9.706216510660867e-06,9.974013693649628e-08,1.3503382054776488e-05,999.9999894565657
7.83,9.707220240067097e-06,9.979228314435605e-08,1.3511236976832666e-05,999.9999894545311
7.84,9.708225999953297e-06,9.984430797077124e-08,1.3519072768026158e-05,999.9999894524948
7.8500000000000005,9.709233790319467e-06,9.989621141574188e-08,1.3526889428356968e-05,999.9999894504565
7.86,9.710243611165607e-06,9.994799347926796e-08,1.3534686957825093e-05,999.9999894484165
7.87,9.711255462491717e-06,9.999965416134945e-08,1.3542465356430535e-05,999.9999894463746
7.88,9.712269344297797e-06,1.0005119346198639e-07,1.355022462417329e-05,999.9999894443308
7.890000000000001,9.713285256583848e-06,1.0010261138117876e-07,1.3557964761053365e-05,999.9999894422851
7.9,9.71430319934987e-06,1.0015390791892657e-07,1.3565685767070754e-05,999.9999894402378
7.91,9.715323172595861e-06,1.0020508307522981e-07,1.3573387642225458e-05,999.9999894381884
7.92,9.716345176321823e-06,1.0025613685008848e-07,1.3581070386517479e-05,999.9999894361373
7.930000000000001,9.717369210527755e-06,1.0030706924350258e-07,1.3588733999946817e-05,999.9999894340843
7.94,9.718395275213657e-06,1.0035788025547213e-07,1.359637848251347e-05,999.9999894320296
7.95,9.71942337037953e-06,1.004085698859971e-07,1.3604003834217439e-05,999.999989429973
7.96,9.720882149658658e-06,1.004291875062748e-07,1.3606962148021745e-05,999.9999894275117
7.97,9.721883025503452e-06,1.0048181997088902e-07,1.3614888411232493e-05,999.9999894254806
7.98,9.722885926688876e-06,1.0053433141315137e-07,1.362279559930658e-05,999.9999894234479
7.99,9.723890848676589e-06,1.0058672215016251e-07,1.3630683761453473e-05,999.9999894214134
8.0,9.724897786928239e-06,1.0063899249902314e-07,1.3638552946882637e-05,999.9999894193769
8.01,9.72590673690548e-06,1.006911427768339e-07,1.3646403204803537e-05,999.9999894173387
8.02,9.726917694069964e-06,1.0074317330069548e-07,1.3654234584425644e-05,999.9999894152986
8.03,9.727930653883346e-06,1.0079508438770855e-07,1.3662047134958418e-05,999.9999894132568
8.040000000000001,9.728945611807275e-06,1.0084687635497379e-07,1.366984090561133e-05,999.999989411213
8.05,9.729962563303408e-06,1.0089854951959186e-07,1.3677615945593844e-05,999.9999894091676
8.06,9.730981503833395e-06,1.0095010419866345e-07,1.3685372304115422e-05,999.9999894071203
8.07,9.732002428858888e-06,1.0100154070928921e-07,1.3693110030385537e-05,999.9999894050712
8.08,9.733025333841541e-06,1.0105285936856983e-07,1.370082917361365e-05,999.9999894030203
8.09,9.734050214243007e-06,1.0110406049360597e-07,1.3708529783009229e-05,999.9999894009677
8.1,9.735077065524937e-06,1.0115514440149833e-07,1.371621190778174e-05,999.9999893989133
8.11,9.736105883148986e-06,1.0120611140934755e-07,1.3723875597140648e-05,999.999989396857
8.120000000000001,9.737136662576805e-06,1.0125696183425434e-07,1.3731520900295421e-05,999.9999893947991
8.13,9.738169399270048e-06,1.0130769599331932e-07,1.3739147866455522e-05,999.9999893927393
8.14,9.739204088690368e-06,1.0135831420364321e-07,1.3746756544830418e-05,999.9999893906777
8.15,9.740240726299415e-06,1.0140881678232667e-07,1.3754346984629578e-05,999.9999893886144
8.16,9.741279307558843e-06,1.0145920404647037e-07,1.3761919235062463e-05,999.9999893865494
8.17,9.742319827930306e-06,1.0150947631317498e-07,1.3769473345338543e-05,999.9999893844825
8.18,9.743362282875455e-06,1.0155963389954118e-07,1.377700936466728e-05,999.999989382414
8.19,9.744406667855944e-06,1.0160967712266963e-07,1.3784527342258145e-05,999.9999893803437
8.2,9.745452978333426e-06,1.0165960629966101e-07,1.3792027327320602e-05,999.9999893782716
8.21,9.746501209769551e-06,1.0170942174761601e-07,1.3799509369064117e-05,999.9999893761978
8.22,9.747551357625974e-06,1.0175912378363527e-07,1.3806973516698154e-05,999.9999893741223
8.23,9.748603417364348e-06,1.018087127248195e-07,1.3814419819432182e-05,999.999989372045
8.24,9.749657384446325e-06,1.0185818888826934e-07,1.3821848326475663e-05,999.999989369966
8.25,9.750713254333555e-06,1.0190755259108548e-07,1.3829259087038068e-05,999.9999893678853
8.26,9.751771022487696e-06,1.0195680415036859e-07,1.3836652150328857e-05,999.9999893658029
8.27,9.752830684370398e-06,1.0200594388321934e-07,1.3844027565557503e-05,999.9999893637188
8.28,9.753892235443312e-06,1.0205497210673841e-07,1.3851385381933466e-05,999.999989361633
8.290000000000001,9.754955671168093e-06,1.0210388913802647e-07,1.3858725648666217e-05,999.9999893595455
8.3,9.756020987006395e-06,1.021526952941842e-07,1.3866048414965219e-05,999.9999893574562
8.31,9.757088178419866e-06,1.0220139089231226e-07,1.3873353730039936e-05,999.9999893553653
8.32,9.758157240870163e-06,1.0224997624951131e-07,1.3880641643099839e-05,999.9999893532727
8.33,9.759228169818935e-06,1.0229845168288207e-07,1.388791220335439e-05,999.9999893511783
8.34,9.760300960727839e-06,1.0234681750952516e-07,1.3895165460013056e-05,999.9999893490824
8.35,9.761375609058525e-06,1.0239507404654129e-07,1.3902401462285304e-05,999.9999893469846
8.36,9.762452110272645e-06,1.0244322161103111e-07,1.39096202593806e-05,999.9999893448853
8.370000000000001,9.763530459831855e-06,1.0249126052009532e-07,1.391682190050841e-05,999.9999893427844
8.38,9.764610653197804e-06,1.0253919109083456e-07,1.3924006434878198e-05,999.9999893406816
8.39,9.765692685832147e-06,1.0258701364034953e-07,1.3931173911699431e-05,999.9999893385773
8.4,9.766776553196536e-06,1.0263472848574089e-07,1.3938324380181576e-05,999.9999893364713
8.41,9.767862250752623e-06,1.026823359441093e-07,1.3945457889534099e-05,999.9999893343637
8.42,9.76894977396206e-06,1.0272983633255547e-07,1.3952574488966464e-05,999.9999893322544
8.43,9.770039118286504e-06,1.0277722996818004e-07,1.395967422768814e-05,999.9999893301434
8.44,9.771130279187603e-06,1.0282451716808369e-07,1.396675715490859e-05,999.9999893280309
8.45,9.772223252127013e-06,1.028716982493671e-07,1.397382331983728e-05,999.9999893259167
8.46,9.773318032566383e-06,1.0291877352913095e-07,1.3980872771683682e-05,999.9999893238008
8.47,9.77441461596737e-06,1.029657433244759e-07,1.3987905559657253e-05,999.9999893216834
8.48,9.775512997791623e-06,1.0301260795250262e-07,1.3994921732967465e-05,999.9999893195643
8.49,9.776613173500795e-06,1.0305936773031179e-07,1.4001921340823782e-05,999.9999893174436
8.5,9.777715138556542e-06,1.0310602297500407e-07,1.400890443243567e-05,999.9999893153213
8.51,9.778818888420515e-06,1.0315257400368016e-07,1.4015871057012595e-05,999.9999893131974
8.52,9.779924418554365e-06,1.0319902113344072e-07,1.4022821263764023e-05,999.9999893110718
8.53,9.781031724419746e-06,1.0324536468138642e-07,1.4029755101899421e-05,999.9999893089447
8.540000000000001,9.78214080147831e-06,1.0329160496461793e-07,1.4036672620628256e-05,999.9999893068159
8.55,9.78325164519171e-06,1.0333774230023594e-07,1.404357386915999e-05,999.9999893046856
8.56,9.784364251021601e-06,1.0338377700534109e-07,1.4050458896704091e-05,999.9999893025537
8.57,9.785478614429632e-06,1.0342970939703409e-07,1.4057327752470027e-05,999.9999893004202
8.58,9.78659473087746e-06,1.0347553979241558e-07,1.406418048566726e-05,999.9999892982852
8.59,9.787712595826733e-06,1.0352126850858625e-07,1.4071017145505259e-05,999.9999892961484
8.6,9.788832204739106e-06,1.0356689586264679e-07,1.407783778119349e-05,999.9999892940102
8.61,9.789953553076232e-06,1.0361242217169784e-07,1.4084642441941418e-05,999.9999892918705
8.620000000000001,9.791076636299762e-06,1.036578477528401e-07,1.409143117695851e-05,999.9999892897291
8.63,9.79220144987135e-06,1.0370317292317422e-07,1.4098204035454229e-05,999.9999892875862
8.64,9.79332798925265e-06,1.0374839799980089e-07,1.4104961066638045e-05,999.9999892854418
8.65,9.794456249905313e-06,1.0379352329982078e-07,1.4111702319719421e-05,999.9999892832957
8.66,9.795586227290991e-06,1.0383854914033455e-07,1.4118427843907823e-05,999.9999892811481
8.67,9.796717916871338e-06,1.038834758384429e-07,1.412513768841272e-05,999.9999892789991
8.68,9.797851314108007e-06,1.0392830371124648e-07,1.4131831902443577e-05,999.9999892768484
8.69,9.798986414462649e-06,1.0397303307584595e-07,1.4138510535209856e-05,999.9999892746963
8.700000000000001,9.800123213396918e-06,1.0401766424934203e-07,1.414517363592103e-05,999.9999892725426
8.71,9.801261706372466e-06,1.0406219754883535e-07,1.4151821253786558e-05,999.9999892703873
8.72,9.802401888850948e-06,1.0410663329142661e-07,1.415845343801591e-05,999.9999892682306
8.73,9.803543756294012e-06,1.0415097179421645e-07,1.4165070237818551e-05,999.9999892660724
8.74,9.804687304163316e-06,1.0419521337430559e-07,1.4171671702403948e-05,999.9999892639127
8.75,9.805832527920509e-06,1.0423935834879465e-07,1.4178257880981565e-05,999.9999892617514
8.76,9.806979423027245e-06,1.0428340703478435e-07,1.418482882276087e-05,999.9999892595886
8.77,9.808127984945177e-06,1.0432735974937534e-07,1.4191384576951327e-05,999.9999892574243
8.78,9.809278209135956e-06,1.0437121680966829e-07,1.4197925192762403e-05,999.9999892552585
8.790000000000001,9.810429507033632e-06,1.0441501936796668e-07,1.4204457320280882e-05,999.9999892530918
8.8,9.811577805261173e-06,1.0445905223452113e-07,1.4211026996105853e-05,999.9999892509279
8.81,9.812727614491094e-06,1.0450300002294539e-07,1.4217583237008e-05,999.9999892487627
8.82,9.813878928983008e-06,1.045468631343866e-07,1.422412610578263e-05,999.9999892465962
8.83,9.815031742996529e-06,1.0459064196999191e-07,1.4230655665225048e-05,999.9999892444282
8.84,9.816186050791271e-06,1.0463433693090849e-07,1.423717197813056e-05,999.9999892422591
8.85,9.817341846626851e-06,1.0467794841828348e-07,1.4243675107294472e-05,999.9999892400884
8.86,9.818499124762883e-06,1.0472147683326402e-07,1.4250165115512087e-05,999.9999892379166
8.870000000000001,9.81965787945898e-06,1.047649225769973e-07,1.4256642065578714e-05,999.9999892357433
8.88,9.82081810497476e-06,1.0480828605063045e-07,1.4263106020289653e-05,999.9999892335688
8.89,9.821979795569837e-06,1.0485156765531062e-07,1.4269557042440215e-05,999.999989231393
8.9,9.823142945503823e-06,1.0489476779218497e-07,1.4275995194825702e-05,999.9999892292159
8.91,9.824307549036334e-06,1.0493788686240066e-07,1.428242054024142e-05,999.9999892270374
8.92,9.825473600426986e-06,1.0498092526710484e-07,1.4288833141482674e-05,999.9999892248577
8.93,9.826641093935392e-06,1.0502388340744465e-07,1.4295233061344772e-05,999.9999892226766
8.94,9.827810023821169e-06,1.0506676168456725e-07,1.4301620362623016e-05,999.9999892204943
8.950000000000001,9.828980384343928e-06,1.0510956049961981e-07,1.4307995108112714e-05,999.9999892183107
8.96,9.830152169763287e-06,1.0515228025374946e-07,1.431435736060917e-05,999.9999892161259
8.97,9.831325374338859e-06,1.0519492134810337e-07,1.4320707182907689e-05,999.9999892139398
8.98,9.83249999233026e-06,1.0523748418382868e-07,1.4327044637803577e-05,999.9999892117523
8.99,9.833676017997105e-06,1.0527996916207256e-07,1.433336978809214e-05,999.9999892095638
9.0,9.834853445599007e-06,1.0532237668398214e-07,1.4339682696568683e-05,999.9999892073739
9.01,9.836032269395581e-06,1.053647071507046e-07,1.4345983426028509e-05,999.9999892051827
9.02,9.837212483646442e-06,1.0540696096338707e-07,1.4352272039266928e-05,999.9999892029904
9.03,9.838394082611207e-06,1.0544913852317673e-07,1.435854859907924e-05,999.9999892007968
9.040000000000001,9.839577060549486e-06,1.0549124023122071e-07,1.4364813168260756e-05,999.999989198602
9.05,9.840761411720898e-06,1.0553326648866618e-07,1.4371065809606777e-05,999.9999891964059
9.06,9.841947130385055e-06,1.0557521769666027e-07,1.437730658591261e-05,999.9999891942085
9.07,9.843134210801574e-06,1.0561709425635015e-07,1.4383535559973562e-05,999.99998919201
