t,x,v,y
8.88,0.540355784548319,0.4188098592341113,0.30791889131458133
8.89,0.5414366583067518,0.4197976274564549,0.3089390463962526
8.9,0.542523055941857,0.42079067719302027,0.30996559423084086
8.91,0.5436150175964312,0.4217890461451405,0.3109985903641616
8.92,0.5447125837775317,0.42279277238117025,0.31203809093791224
8.93,0.545815795360256,0.423801894340354,0.3130841526967849
8.94,0.5469246935915517,0.4248164508367279,0.31413683299564443
8.950000000000001,0.5480393200940576,0.42583648106305616,0.31519618980677083
8.96,0.549159716869976,0.4268620245947996,0.3162622817271666
8.97,0.5502859263049759,0.42789312139412033,0.3173351679859301
8.98,0.5514179911721268,0.4289298118139182,0.31841490845169224
8.99,0.5525559546358642,0.4299721366019019,0.31950156364011933
9.0,0.5536998602559847,0.43102013690469404,0.32059519472148007
9.01,0.554849751991674,0.43207385427196954,0.3216958635282778
9.02,0.5560056742055637,0.433133330660628,0.32280363256294775
9.03,0.5571676716678208,0.43419860843900004,0.32391856500561905
9.040000000000001,0.5583357896089473,0.4352697304496073,0.3250407248490772
9.05,0.5595100738261626,0.4363467401363324,0.32617017717365177
9.06,0.5606905704164783,0.4374296812228193,0.32730698744713144
9.07,0.5618773258953889,0.4385185978544329,0.3284512218317654
9.08,0.5630703872155128,0.439613534619942,0.32960294722995037
9.09,0.5642698017714235,0.440714536556597,0.3307622312938363
9.1,0.5654756174045268,0.4418216491552605,0.33192914243503624
9.11,0.5666878824079854,0.44293491836559024,0.33310374983444235
9.120000000000001,0.5679066455316889,0.44405439060127444,0.33428612345214764
9.13,0.5691319559872703,0.44518011274531877,0.3354763340374713
9.14,0.5703638634531704,0.4463121321553877,0.33667445313909206
9.15,0.5716024180797469,0.44745049666919606,0.3378805531152849
9.16,0.5728476704944306,0.4485952546099545,0.3390947071442641
9.17,0.5740996718069286,0.44974645479186676,0.34031698923463094
9.18,0.5753584736144726,0.4509041465256794,0.34154747423592785
9.19,0.5766241280071155,0.45206837962428426,0.34278623784929685
9.200000000000001,0.5778966875755915,0.4532392044119617,0.34403335664592277
9.21,0.5791762054701569,0.45441667180624945,0.3452889082408592
9.22,0.5804627353322784,0.455600833218624,0.346552971079177
9.23,0.5817563313009613,0.4567917405615177,0.3478256244496241
9.24,0.583057048038064,0.4579894462823789,0.34910694855613855
9.25,0.5843649407340598,0.45919400336985305,0.35039702452970595
9.26,0.5856800651138472,0.46040546536002425,0.35169593444033864
9.27,0.5870024774426147,0.4616238863427166,0.3530037613091764
9.28,0.588332234531755,0.46284932096785547,0.3543205891207076
9.290000000000001,0.5896693937448325,0.4640818244518886,0.3556465028351131
9.3,0.5910140130036008,0.4653214525842663,0.35698158840072974
9.31,0.5923661507940744,0.4665682617339834,0.35832593276663705
9.32,0.5937258661726496,0.4678223088561793,0.3596796238953638
9.33,0.5950932187722782,0.4690836514987986,0.3610427507757167
9.34,0.5964682688086926,0.4703523478093114,0.3624154034357299
9.35,0.5978510770866837,0.471628456541494,0.36379767295573634
9.36,0.599241705006428,0.47291203706226875,0.36518965148156
9.370000000000001,0.600640214665219,0.47420314948166636,0.36659143252305976
9.38,0.6020466688661902,0.47550185466274353,0.36800311097441996
9.39,0.6034611309069258,0.47680821394740747,0.36942478247595956
9.4,0.6048836647129107,0.4781222893272967,0.3708565438074643
9.41,0.6063143348466876,0.4794441434542372,0.3722984929096724
9.42,0.6077532065150839,0.48077383964820125,0.3737507288999553
9.43,0.6092003455765069,0.48211144190534744,0.37521335208816914
9.44,0.6106558185483071,0.48345701490614157,0.3766864639926755
9.450000000000001,0.6121196926142093,0.48481062402355857,0.37817016735653297
9.46,0.6135920356318112,0.486172335331364,0.3796645661638571
9.47,0.6150729161401514,0.4875422156124791,0.3811697656563532
9.48,0.6165624033673437,0.48892033236742427,0.38268587235001683
9.49,0.6180605672382804,0.4903067538228444,0.38421299405200504
9.5,0.6195674783824031,0.49170154894011525,0.38575123987767784
9.51,0.6210832081415418,0.49310478742403047,0.3873007202678096
9.52,0.6226078285778214,0.49451653973156934,0.3888615470059704
9.53,0.6241414125095671,0.49593687712274553,0.39043383333001985
9.540000000000001,0.6256840336665721,0.49736587189092113,0.39201769444500617
9.55,0.6272357664159893,0.49880359694744036,0.3936132465918406
9.56,0.6287966858562705,0.500250125959678,0.39522060735379927
9.57,0.6303668678555905,0.5017055334055931,0.3968398957762625
9.58,0.6319463890607359,0.5031698945838433,0.3984712323870413
9.59,0.6335353269060747,0.5046432856240035,0.40011473921692825
9.6,0.6351337596226121,0.5061257834968895,0.4017705398204713
9.61,0.6367417662471287,0.5076174660249874,0.40343875929697226
9.620000000000001,0.638359426631404,0.5091184118929863,0.4051195243117088
9.63,0.6399868214515219,0.5106287006584175,0.4068129631173795
9.64,0.641624032217263,0.5121484127623982,0.4085192055757752
9.65,0.6432711412815788,0.5136776295404799,0.41023838317967143
9.66,0.6449282318501499,0.515216433233602,0.41197062907494636
9.67,0.6465953879910292,0.5167649069991502,0.4137160780829221
9.68,0.6482726946443682,0.51832313492212,0.4154748667229301
9.69,0.6499602376335415,0.5198912020285203,0.41724713324012797
9.700000000000001,0.6516581038573034,0.5214691945930412,0.4190330183261905
9.71,0.6533663811188979,0.5230571998565036,0.4208326644502052
9.72,0.6550851580347071,0.5246553058725794,0.4226462154939296
9.73,0.6568145241538783,0.5262636016974553,0.42447381719455507
9.74,0.6585545699692584,0.5278821774027722,0.42631561717131133
9.75,0.6603053869284334,0.5295111240887002,0.42817176495237214
9.76,0.6620670674448704,0.5311505338971518,0.43004241200206017
9.77,0.6638397049091642,0.5328005000251326,0.4319277117483522
9.78,0.665623393700388,0.5344611167382282,0.4338278196106846
9.790000000000001,0.6674182291975479,0.5361324793842303,0.4357428930280592
9.8,0.6692243077911397,0.5378146844068973,0.43767309148744726
9.81,0.6710417268948131,0.539507829359856,0.4396185765524976
9.82,0.6728705849571358,0.5412120129206374,0.4415795118925407
9.83,0.6747109814734644,0.5429273349048512,0.44355606331189523
9.84,0.6765630169979178,0.5446538962804977,0.445548398779474
9.85,0.6784267931554543,0.5463917991824164,0.4475566884586901
9.86,0.6803024127251492,0.5481411470529937,0.4495811050406839
9.870000000000001,0.6821899797553506,0.5499020448393751,0.45162182421328295
9.88,0.6840895992690577,0.5516745984637011,0.45367902338327726
9.89,0.6860013774141984,0.5534589150825276,0.45575288229478
9.9,0.6879254214883362,0.5552551031234455,0.4578435831122527
9.91,0.6898618399526955,0.5570632723027032,0.4599513104578576
9.92,0.691810742446336,0.5588835336430471,0.4620762514493011
9.93,0.6937722398004762,0.5607159994917778,0.4642185957381707
9.94,0.6957464440529656,0.5625607835390255,0.46637853554876396
9.950000000000001,0.6977334684629065,0.5644180008362423,0.46855626571741027
9.96,0.6997334275254229,0.56628776781491,0.4707519837322836
9.97,0.7017464369865823,0.5681702023054696,0.47296588977371157
9.98,0.7037726138584627,0.5700654235564636,0.4751981867549728
9.99,0.7058120764356532,0.5719735522776829,0.4774490804150754
