t,PB,A1,A2,PC1,PF1,PG1,PC2,PF2,PD1,PE1,PD2
5.22,37.023333333280064,2.4465273083696584e-15,1.527959328880168e-19,1.6994241699930514e-16,1.2421810895513037e-11,3.114816247470621e-12,7.002832621231657e-20,0.11666666666666667,3.411635231299316e-17,1.1381484621991123e-15,2.2458233442219964e-19
5.23,37.093333333280185,2.5192436191090278e-15,1.5734012663341497e-19,1.6792315305109243e-16,1.2328596920917109e-11,3.091444060211331e-12,6.940219078751134e-20,0.11666666666666667,3.3712152120821363e-17,1.1277613903992918e-15,2.226644656718711e-19
5.24,37.16333333328029,2.591959929848394e-15,1.6188432037881294e-19,1.6590388910287983e-16,1.2235382946321187e-11,3.0680718729520423e-12,6.877605536270616e-20,0.11666666666666667,3.330795192864959e-17,1.1173743185994716e-15,2.207465969215427e-19
5.25,37.23333333328041,2.6646762405877586e-15,1.664285141242109e-19,1.6388462515466727e-16,1.2142168971725265e-11,3.0446996856927533e-12,6.814991993790098e-20,0.11666666666666667,3.290375173647781e-17,1.1069872467996516e-15,2.1882872817121425e-19
5.26,37.30333333328052,2.7373925513271248e-15,1.7097270786960879e-19,1.618653612064547e-16,1.2048954997129343e-11,3.0213274984334647e-12,6.75237845130958e-20,0.11666666666666667,3.249955154430604e-17,1.0966001749998315e-15,2.1691085942088586e-19
5.2700000000000005,37.37333333328064,2.8101088620664957e-15,1.7551690161500714e-19,1.5984609725824195e-16,1.1955741022533413e-11,2.9979553111741737e-12,6.689764908829055e-20,0.11666666666666667,3.209535135213423e-17,1.0862131032000105e-15,2.1499299067055727e-19
5.28,37.443333333280755,2.8828251728058603e-15,1.8006109536040492e-19,1.5782683331002944e-16,1.1862527047937493e-11,2.9745831239148855e-12,6.627151366348538e-20,0.11666666666666667,3.169115115996246e-17,1.0758260314001907e-15,2.1307512192022892e-19
5.29,37.51333333328087,2.955541483545225e-15,1.846052891058029e-19,1.5580756936181683e-16,1.1769313073341571e-11,2.9512109366555965e-12,6.56453782386802e-20,0.11666666666666667,3.1286950967790687e-17,1.0654389596003706e-15,2.111572531699005e-19
5.3,37.58333333328098,3.028257794284591e-15,1.8914948285120086e-19,1.5378830541360427e-16,1.1676099098745649e-11,2.927838749396308e-12,6.501924281387502e-20,0.11666666666666667,3.0882750775618914e-17,1.0550518878005506e-15,2.092393844195721e-19
5.3100000000000005,37.653333333281104,3.100974105023962e-15,1.9369367659659913e-19,1.5176904146539152e-16,1.1582885124149719e-11,2.904466562137017e-12,6.439310738906978e-20,0.11666666666666667,3.0478550583447103e-17,1.0446648160007296e-15,2.0732151566924354e-19
5.32,37.72333333328122,3.1736904157633283e-15,1.982378703419971e-19,1.4974977751717896e-16,1.1489671149553797e-11,2.8810943748777282e-12,6.37669719642646e-20,0.11666666666666667,3.0074350391275324e-17,1.0342777442009095e-15,2.0540364691891511e-19
5.33,37.79333333328133,3.2464067265026913e-15,2.0278206408739497e-19,1.4773051356896642e-16,1.1396457174957877e-11,2.85772218761844e-12,6.314083653945943e-20,0.11666666666666667,2.9670150199103557e-17,1.0238906724010897e-15,2.0348577816858674e-19
5.34,37.863333333281446,3.3191230372420575e-15,2.0732625783279285e-19,1.4571124962075384e-16,1.1303243200361955e-11,2.834350000359151e-12,6.251470111465425e-20,0.11666666666666667,2.9265950006931783e-17,1.0135036006012697e-15,2.0156790941825835e-19
5.3500000000000005,37.93333333328157,3.3918393479814284e-15,2.118704515781912e-19,1.436919856725411e-16,1.1210029225766025e-11,2.8109778130998604e-12,6.188856568984902e-20,0.11666666666666667,2.8861749814759973e-17,1.0031165288014488e-15,1.9965004066792976e-19
5.36,38.00333333328168,3.464555658720793e-15,2.1641464532358908e-19,1.4167272172432852e-16,1.1116815251170103e-11,2.7876056258405714e-12,6.126243026504384e-20,0.11666666666666667,2.84575496225882e-17,9.927294570016286e-16,1.9773217191760136e-19
5.37,38.073333333281795,3.5372719694601577e-15,2.2095883906898695e-19,1.39653457776116e-16,1.1023601276574183e-11,2.764233438581283e-12,6.063629484023866e-20,0.11666666666666667,2.805334943041643e-17,9.823423852018088e-16,1.9581430316727299e-19
5.38,38.14333333328191,3.609988280199522e-15,2.2550303281438493e-19,1.3763419382790343e-16,1.0930387301978261e-11,2.740861251321994e-12,6.001015941543347e-20,0.11666666666666667,2.764914923824466e-17,9.719553134019887e-16,1.9389643441694457e-19
5.39,38.21333333328202,3.6827045909388885e-15,2.300472265597828e-19,1.3561492987969085e-16,1.0837173327382339e-11,2.7174890640627056e-12,5.938402399062829e-20,0.11666666666666667,2.724494904607288e-17,9.615682416021687e-16,1.9197856566661617e-19
5.4,38.283333333282144,3.7554209016782594e-15,2.3459142030518116e-19,1.3359566593147811e-16,1.0743959352786409e-11,2.6941168768034145e-12,5.875788856582306e-20,0.11666666666666667,2.6840748853901076e-17,9.511811698023477e-16,1.900606969162876e-19
5.41,38.35333333328226,3.8281372124176256e-15,2.3913561405057903e-19,1.3157640198326553e-16,1.0650745378190487e-11,2.670744689544126e-12,5.813175314101788e-20,0.11666666666666667,2.6436548661729297e-17,9.407940980025276e-16,1.8814282816595918e-19
5.42,38.42333333328237,3.900853523156989e-15,2.436798077959769e-19,1.29557138035053e-16,1.0557531403594567e-11,2.6473725022848377e-12,5.750561771621271e-20,0.11666666666666667,2.603234846955753e-17,9.304070262027078e-16,1.862249594156308e-19
5.43,38.493333333282486,3.973569833896355e-15,2.482240015413749e-19,1.2753787408684041e-16,1.0464317428998645e-11,2.6240003150255487e-12,5.687948229140752e-20,0.11666666666666667,2.5628148277385756e-17,9.200199544028876e-16,1.8430709066530241e-19
5.44,38.56333333328261,4.046286144635726e-15,2.5276819528677314e-19,1.2551861013862768e-16,1.0371103454402715e-11,2.600628127766258e-12,5.625334686660229e-20,0.11666666666666667,2.5223948085213946e-17,9.096328826030667e-16,1.8238922191497382e-19
5.45,38.63333333328272,4.119002455375091e-15,2.573123890321711e-19,1.234993461904151e-16,1.0277889479806793e-11,2.577255940506969e-12,5.562721144179711e-20,0.11666666666666667,2.4819747893042173e-17,8.992458108032467e-16,1.8047135316464543e-19
5.46,38.703333333282835,4.191718766114456e-15,2.61856582777569e-19,1.2148008224220256e-16,1.0184675505210871e-11,2.5538837532476805e-12,5.500107601699193e-20,0.11666666666666667,2.44155477008704e-17,8.888587390034267e-16,1.7855348441431703e-19
5.47,38.77333333328295,4.264435076853821e-15,2.664007765229669e-19,1.1946081829398998e-16,1.009146153061495e-11,2.530511565988392e-12,5.437494059218675e-20,0.11666666666666667,2.4011347508698626e-17,8.784716672036066e-16,1.766356156639886e-19
5.48,38.84333333328307,4.337151387593192e-15,2.7094497026836517e-19,1.1744155434577725e-16,9.998247556019021e-12,2.5071393787291013e-12,5.374880516738152e-20,0.11666666666666667,2.3607147316526822e-17,8.680845954037858e-16,1.7471774691366007e-19
5.49,38.913333333283184,4.4098676983325575e-15,2.7548916401376314e-19,1.1542229039756469e-16,9.905033581423099e-12,2.4837671914698122e-12,5.3122669742576336e-20,0.11666666666666667,2.3202947124355043e-17,8.576975236039658e-16,1.7279987816333165e-19
5.5,38.9833333332833,4.482584009071922e-15,2.80033357759161e-19,1.1340302644935213e-16,9.811819606827177e-12,2.4603950042105236e-12,5.2496534317771155e-20,0.11666666666666667,2.2798746932183275e-17,8.473104518041459e-16,1.7088200941300328e-19
5.51,39.05333333328341,4.5553003198112875e-15,2.8457755150455894e-19,1.1138376250113954e-16,9.718605632231255e-12,2.437022816951235e-12,5.1870398892965974e-20,0.11666666666666667,2.2394546740011502e-17,8.369233800043257e-16,1.6896414066267485e-19
5.5200000000000005,39.123333333283526,4.628016630550659e-15,2.8912174524995725e-19,1.0936449855292681e-16,9.625391657635325e-12,2.413650629691944e-12,5.1244263468160744e-20,0.11666666666666667,2.1990346547839692e-17,8.265363082045047e-16,1.670462719123463e-19
5.53,39.19333333328365,4.700732941290024e-15,2.9366593899535517e-19,1.0734523460471425e-16,9.532177683039405e-12,2.390278442432656e-12,5.061812804335556e-20,0.11666666666666667,2.158614635566792e-17,8.161492364046848e-16,1.651284031620179e-19
5.54,39.263333333283754,4.773449252029389e-15,2.982101327407531e-19,1.0532597065650167e-16,9.438963708443483e-12,2.3669062551733668e-12,4.999199261855038e-20,0.11666666666666667,2.1181946163496145e-17,8.057621646048648e-16,1.632105344116895e-19
5.55,39.333333333283875,4.846165562768754e-15,3.0275432648615097e-19,1.0330670670828914e-16,9.345749733847561e-12,2.343534067914078e-12,4.9365857193745206e-20,0.11666666666666667,2.0777745971324372e-17,7.953750928050448e-16,1.612926656613611e-19
5.5600000000000005,39.40333333328399,4.918881873508126e-15,3.072985202315493e-19,1.0128744276007638e-16,9.252535759251631e-12,2.3201618806547876e-12,4.873972176893997e-20,0.11666666666666667,2.0373545779152562e-17,7.849880210052239e-16,1.5937479691103253e-19
5.57,39.4733333332841,4.991598184247491e-15,3.1184271397694725e-19,9.92681788118638e-17,9.159321784655709e-12,2.2967896933954986e-12,4.811358634413479e-20,0.11666666666666667,1.996934558698079e-17,7.746009492054038e-16,1.5745692816070411e-19
5.58,39.54333333328422,5.064314494986856e-15,3.1638690772234513e-19,9.724891486365126e-17,9.066107810059789e-12,2.27341750613621e-12,4.7487450919329614e-20,0.11666666666666667,1.9565145394809015e-17,7.642138774055838e-16,1.5553905941037572e-19
5.59,39.61333333328433,5.137030805726221e-15,3.2093110146774305e-19,9.522965091543868e-17,8.972893835463867e-12,2.2500453188769213e-12,4.686131549452443e-20,0.11666666666666667,1.9160945202637242e-17,7.538268056057638e-16,1.5362119066004732e-19
5.6000000000000005,39.68333333328445,5.209747116465591e-15,3.254752952131413e-19,9.321038696722594e-17,8.879679860867937e-12,2.2266731316176307e-12,4.62351800697192e-20,0.11666666666666667,1.8756745010465438e-17,7.434397338059429e-16,1.5170332190971875e-19
5.61,39.753333333284566,5.2824634272049566e-15,3.3001948895853923e-19,9.119112301901339e-17,8.786465886272015e-12,2.2033009443583417e-12,4.5609044644914016e-20,0.11666666666666667,1.8352544818293665e-17,7.330526620061228e-16,1.4978545315939036e-19
5.62,39.82333333328468,5.355179737944321e-15,3.3456368270393716e-19,8.917185907080083e-17,8.693251911676095e-12,2.179928757099053e-12,4.498290922010884e-20,0.11666666666666667,1.794834462612189e-17,7.226655902063029e-16,1.4786758440906196e-19
5.63,39.893333333284794,5.4278960486836866e-15,3.391078764493351e-19,8.715259512258824e-17,8.600037937080173e-12,2.1565565698397645e-12,4.435677379530366e-20,0.11666666666666667,1.7544144433950118e-17,7.122785184064828e-16,1.4594971565873356e-19
5.64,39.96333333328491,5.500612359423051e-15,3.4365207019473296e-19,8.513333117437571e-17,8.506823962484251e-12,2.133184382580476e-12,4.3730638370498485e-20,0.11666666666666667,1.7139944241778345e-17,7.018914466066628e-16,1.4403184690840517e-19
5.65,40.03333333328503,5.573328670162423e-15,3.4819626394013127e-19,8.311406722616295e-17,8.413609987888321e-12,2.109812195321185e-12,4.310450294569325e-20,0.11666666666666667,1.6735744049606535e-17,6.91504374806842e-16,1.421139781580766e-19
5.66,40.10333333328514,5.646044980901788e-15,3.5274045768552924e-19,8.109480327795037e-17,8.3203960132924e-12,2.0864400080618963e-12,4.247836752088806e-20,0.11666666666666667,1.633154385743476e-17,6.811173030070219e-16,1.4019610940774818e-19
5.67,40.17333333328526,5.718761291641153e-15,3.572846514309271e-19,7.907553932973783e-17,8.227182038696479e-12,2.0630678208026077e-12,4.1852232096082887e-20,0.11666666666666667,1.5927343665262988e-17,6.707302312072019e-16,1.3827824065741978e-19
5.68,40.24333333328537,5.791477602380518e-15,3.6182884517632504e-19,7.705627538152525e-17,8.133968064100557e-12,2.039695633543319e-12,4.1226096671277705e-20,0.11666666666666667,1.5523143473091215e-17,6.603431594073819e-16,1.3636037190709139e-19
5.69,40.31333333328549,5.86419391311989e-15,3.6637303892172334e-19,7.503701143331249e-17,8.040754089504627e-12,2.016323446284028e-12,4.059996124647247e-20,0.11666666666666667,1.5118943280919405e-17,6.499560876075609e-16,1.344425031567628e-19
5.7,40.383333333285606,5.936910223859255e-15,3.709172326671212e-19,7.301774748509996e-17,7.947540114908707e-12,1.9929512590247394e-12,3.9973825821667295e-20,0.11666666666666667,1.471474308874763e-17,6.395690158077409e-16,1.3252463440643443e-19
5.71,40.45333333328572,6.00962653459862e-15,3.754614264125192e-19,7.099848353688737e-17,7.854326140312783e-12,1.969579071765451e-12,3.934769039686211e-20,0.11666666666666667,1.4310542896575858e-17,6.291819440079209e-16,1.30606765656106e-19
5.72,40.523333333285834,6.082342845337985e-15,3.8000562015791707e-19,6.897921958867482e-17,7.761112165716863e-12,1.9462068845061622e-12,3.872155497205693e-20,0.11666666666666667,1.390634270440409e-17,6.187948722081009e-16,1.2868889690577763e-19
5.73,40.593333333285955,6.1550591560773564e-15,3.8454981390331537e-19,6.695995564046208e-17,7.667898191120933e-12,1.922834697246871e-12,3.8095419547251697e-20,0.11666666666666667,1.3502142512232278e-17,6.0840780040828e-16,1.2677102815544904e-19
5.74,40.66333333328607,6.227775466816721e-15,3.8909400764871325e-19,6.494069169224952e-17,7.574684216525013e-12,1.8994625099875826e-12,3.746928412244652e-20,0.11666666666666667,1.3097942320060507e-17,5.9802072860846e-16,1.2485315940512065e-19
5.75,40.73333333328618,6.300491777556086e-15,3.936382013941112e-19,6.292142774403694e-17,7.481470241929089e-12,1.876090322728294e-12,3.684314869764134e-20,0.11666666666666667,1.2693742127888734e-17,5.876336568086399e-16,1.2293529065479225e-19
5.76,40.8033333332863,6.37320808829545e-15,3.981823951395091e-19,6.09021637958244e-17,7.388256267333169e-12,1.8527181354690054e-12,3.6217013272836165e-20,0.11666666666666667,1.2289541935716961e-17,5.772465850088199e-16,1.2101742190446385e-19
5.7700000000000005,40.87333333328642,6.445924399034822e-15,4.027265888849074e-19,5.888289984761165e-17,7.295042292737239e-12,1.8293459482097143e-12,3.559087784803093e-20,0.11666666666666667,1.1885341743545154e-17,5.66859513208999e-16,1.1909955315413529e-19
5.78,40.94333333328653,6.5186407097741874e-15,4.0727078263030533e-19,5.686363589939907e-17,7.201828318141317e-12,1.8059737609504257e-12,3.496474242322574e-20,0.11666666666666667,1.1481141551373377e-17,5.564724414091789e-16,1.1718168440380687e-19
5.79,41.013333333286646,6.591357020513552e-15,4.1181497637570325e-19,5.484437195118653e-17,7.108614343545396e-12,1.7826015736911371e-12,3.4338606998420567e-20,0.11666666666666667,1.1076941359201607e-17,5.46085369609359e-16,1.152638156534785e-19
5.8,41.08333333328676,6.6640733312529174e-15,4.1635917012110118e-19,5.282510800297395e-17,7.015400368949474e-12,1.7592293864318483e-12,3.3712471573615386e-20,0.11666666666666667,1.067274116702983e-17,5.35698297809539e-16,1.1334594690315007e-19
5.8100000000000005,41.15333333328688,6.736789641992289e-15,4.209033638664995e-19,5.0805844054761215e-17,6.922186394353544e-12,1.7358571991725575e-12,3.308633614881015e-20,0.11666666666666667,1.026854097485802e-17,5.25311226009718e-16,1.114280781528215e-19
5.82,41.22333333328699,6.809505952731654e-15,4.2544755761189736e-19,4.8786580106548656e-17,6.828972419757623e-12,1.712485011913269e-12,3.2460200724004975e-20,0.11666666666666667,9.86434078268625e-18,5.149241542098981e-16,1.095102094024931e-19
5.83,41.29333333328711,6.882222263471019e-15,4.299917513572953e-19,4.676731615833607e-17,6.735758445161701e-12,1.6891128246539803e-12,3.1834065299199794e-20,0.11666666666666667,9.460140590514477e-18,5.04537082410078e-16,1.0759234065216471e-19
5.84,41.363333333287216,6.954938574210384e-15,4.345359451026932e-19,4.4748052210123513e-17,6.64254447056578e-12,1.6657406373946917e-12,3.120792987439461e-20,0.11666666666666667,9.055940398342704e-18,4.94150010610258e-16,1.0567447190183632e-19
5.8500000000000005,41.43333333328734,7.0276548849497555e-15,4.390801388480915e-19,4.272878826191078e-17,6.54933049596985e-12,1.6423684501354009e-12,3.0581794449589377e-20,0.11666666666666667,8.651740206170897e-18,4.837629388104371e-16,1.0375660315150774e-19
5.86,41.50333333328745,7.10037119568912e-15,4.436243325934894e-19,4.070952431369822e-17,6.456116521373929e-12,1.6189962628761123e-12,2.99556590247842e-20,0.11666666666666667,8.247540013999123e-18,4.733758670106171e-16,1.0183873440117936e-19
5.87,41.573333333287565,7.173087506428486e-15,4.481685263388874e-19,3.869026036548565e-17,6.362902546778007e-12,1.5956240756168234e-12,2.932952359997902e-20,0.11666666666666667,7.84333982182735e-18,4.62988795210797e-16,9.992086565085095e-20
5.88,41.64333333328768,7.24580381716785e-15,4.527127200842852e-19,3.6670996417273104e-17,6.269688572182086e-12,1.5722518883575348e-12,2.8703388175173845e-20,0.11666666666666667,7.43913962965558e-18,4.5260172341097705e-16,9.800299690052255e-20
5.89,41.71333333328779,7.318520127907216e-15,4.572569138296831e-19,3.465173246906052e-17,6.176474597586163e-12,1.548879701098246e-12,2.8077252750368664e-20,0.11666666666666667,7.034939437483803e-18,4.42214651611157e-16,9.608512815019414e-20
5.9,41.78333333328791,7.391236438646586e-15,4.618011075750815e-19,3.2632468520847776e-17,6.083260622990234e-12,1.5255075138389552e-12,2.745111732556343e-20,0.11666666666666667,6.630739245311993e-18,4.3182757981133603e-16,9.416725939986558e-20
5.91,41.85333333328803,7.463952749385951e-15,4.663453013204793e-19,3.061320457263523e-17,5.990046648394313e-12,1.5021353265796666e-12,2.6824981900758247e-20,0.11666666666666667,6.226539053140223e-18,4.2144050801151615e-16,9.224939064953718e-20
5.92,41.92333333328814,7.536669060125317e-15,4.708894950658773e-19,2.8593940624422645e-17,5.89683267379839e-12,1.4787631393203778e-12,2.6198846475953066e-20,0.11666666666666667,5.822338860968447e-18,4.110534362116961e-16,9.033152189920877e-20
5.93,41.993333333288255,7.609385370864682e-15,4.754336888112752e-19,2.6574676676210098e-17,5.80361869920247e-12,1.4553909520610894e-12,2.557271105114789e-20,0.11666666666666667,5.4181386687966764e-18,4.006663644118761e-16,8.841365314888039e-20
5.94,42.06333333328838,7.682101681604053e-15,4.7997788255667345e-19,2.4555412727997354e-17,5.71040472460654e-12,1.4320187648017986e-12,2.4946575626342655e-20,0.11666666666666667,5.013938476624866e-18,3.9027929261205516e-16,8.649578439855181e-20
5.95,42.13333333328849,7.754817992343417e-15,4.845220763020714e-19,2.2536148779784783e-17,5.617190750010618e-12,1.4086465775425098e-12,2.4320440201537474e-20,0.11666666666666667,4.609738284453093e-18,3.798922208122351e-16,8.457791564822341e-20
5.96,42.203333333288604,7.827534303082782e-15,4.890662700474693e-19,2.0516884831572223e-17,5.523976775414696e-12,1.3852743902832212e-12,2.36943047767323e-20,0.11666666666666667,4.205538092281323e-18,3.695051490124151e-16,8.2660046897895e-20
5.97,42.27333333328872,7.900250613822148e-15,4.936104637928673e-19,1.8497620883359664e-17,5.430762800818775e-12,1.3619022030239323e-12,2.3068169351927117e-20,0.11666666666666667,3.8013379001095495e-18,3.5911807721259515e-16,8.074217814756661e-20
5.98,42.34333333328884,7.972966924561519e-15,4.981546575382655e-19,1.647835693514692e-17,5.337548826222845e-12,1.3385300157646417e-12,2.2442033927121882e-20,0.11666666666666667,3.3971377079377392e-18,3.487310054127742e-16,7.882430939723804e-20
5.99,42.41333333328895,8.045683235300884e-15,5.026988512836634e-19,1.445909298693435e-17,5.244334851626923e-12,1.315157828505353e-12,2.18158985023167e-20,0.11666666666666667,2.992937515765966e-18,3.3834393361295413e-16,7.690644064690963e-20
6.0,42.48333333328907,8.11839954604025e-15,5.072430450290614e-19,1.243982903872179e-17,5.151120877031002e-12,1.2917856412460643e-12,2.1189763077511522e-20,0.11666666666666667,2.5887373235941926e-18,3.2795686181313416e-16,7.498857189658124e-20
6.01,42.55333333328918,8.191115856779615e-15,5.117872387744593e-19,1.042056509050923e-17,5.05790690243508e-12,1.2684134539867755e-12,2.0563627652706344e-20,0.11666666666666667,2.1845371314224194e-18,3.1756979001331414e-16,7.307070314625284e-20
6.0200000000000005,42.6233333332893,8.263832167518986e-15,5.163314325198576e-19,8.401301142296474e-18,4.96469292783915e-12,1.2450412667274847e-12,1.9937492227901106e-20,0.11666666666666667,1.780336939250609e-18,3.071827182134932e-16,7.115283439592426e-20
6.03,42.69333333328942,8.336548478258352e-15,5.208756262652555e-19,6.382037194083915e-18,4.871478953243229e-12,1.221669079468196e-12,1.9311356803095928e-20,0.11666666666666667,1.376136747078839e-18,2.9679564641367316e-16,6.923496564559587e-20
6.04,42.76333333328953,8.409264788997716e-15,5.254198200106535e-19,4.3627732458713554e-18,4.778264978647307e-12,1.1982968922089075e-12,1.868522137829075e-20,0.11666666666666667,9.719365549070657e-19,2.8640857461385314e-16,6.731709689526747e-20
6.05,42.833333333289644,8.481981099737081e-15,5.299640137560513e-19,2.343509297658784e-18,4.685051004051386e-12,1.1749247049496187e-12,1.8059085953485568e-20,0.11666666666666667,5.677363627352924e-19,2.760215028140331e-16,6.539922814493906e-20
6.0600000000000005,42.903333333289766,8.554697410476452e-15,5.345082075014496e-19,3.2424534944605215e-19,4.591837029455457e-12,1.151552517690328e-12,1.7432950528680336e-20,0.11666666666666667,1.635361705634852e-19,2.6563443101421227e-16,6.348135939461051e-20
6.07,42.97333333328988,8.627413721215817e-15,5.390524012468476e-19,-1.695018598766507e-18,4.498623054859535e-12,1.1281803304310392e-12,1.6806815103875157e-20,0.11666666666666667,-2.406640216082896e-19,2.5524735921439225e-16,6.15634906442821e-20
6.08,43.04333333328999,8.700130031955183e-15,5.435965949922454e-19,-3.7142825469790786e-18,4.405409080263613e-12,1.1048081431717506e-12,1.6180679679069976e-20,0.11666666666666667,-6.448642137800613e-19,2.4486028741457223e-16,5.96456218939537e-20
6.09,43.11333333329011,8.772846342694547e-15,5.481407887376433e-19,-5.733546495191638e-18,4.312195105667692e-12,1.081435955912462e-12,1.5554544254264798e-20,0.11666666666666667,-1.0490644059518346e-18,2.344732156147522e-16,5.77277531436253e-20
6.1000000000000005,43.18333333329022,8.845562653433918e-15,5.526849824830417e-19,-7.752810443404382e-18,4.218981131071762e-12,1.058063768653171e-12,1.4928408829459562e-20,0.11666666666666667,-1.4532645981236449e-18,2.2408614381493125e-16,5.580988439329673e-20
6.11,43.25333333329034,8.918278964173284e-15,5.572291762284396e-19,-9.772074391616953e-18,4.125767156475841e-12,1.0346915813938824e-12,1.4302273404654384e-20,0.11666666666666667,-1.857464790295418e-18,2.1369907201511123e-16,5.389201564296833e-20
6.12,43.32333333329045,8.990995274912649e-15,5.617733699738375e-19,-1.1791338339829513e-17,4.032553181879919e-12,1.0113193941345938e-12,1.3676137979849203e-20,0.11666666666666667,-2.26166498246719e-18,2.0331200021529121e-16,5.1974146892639934e-20
6.13,43.39333333329056,9.063711585652014e-15,5.663175637192354e-19,-1.3810602288042072e-17,3.939339207283997e-12,9.879472068753052e-13,1.3050002555044025e-20,0.11666666666666667,-2.665865174638963e-18,1.9292492841547124e-16,5.005627814231153e-20
6.140000000000001,43.463333333290684,9.136427896391386e-15,5.7086175746463375e-19,-1.5829866236254822e-17,3.846125232688067e-12,9.645750196160141e-13,1.2423867130238789e-20,0.11666666666666667,-3.0700653668107734e-18,1.825378566156503e-16,4.813840939198296e-20
6.15,43.5333333332908,9.209144207130751e-15,5.754059512100316e-19,-1.7849130184467387e-17,3.752911258092146e-12,9.412028323567255e-13,1.1797731705433608e-20,0.11666666666666667,-3.474265558982547e-18,1.7215078481583027e-16,4.6220540641654557e-20
6.16,43.60333333329091,9.281860517870115e-15,5.799501449554296e-19,-1.9868394132679947e-17,3.659697283496224e-12,9.17830645097437e-13,1.117159628062843e-20,0.11666666666666667,-3.8784657511543184e-18,1.6176371301601025e-16,4.430267189132616e-20
6.17,43.673333333291026,9.35457682860948e-15,5.844943387008275e-19,-2.1887658080892512e-17,3.5664833089003025e-12,8.944584578381481e-13,1.0545460855823251e-20,0.11666666666666667,-4.282665943326092e-18,1.5137664121619023e-16,4.238480314099776e-20
6.18,43.74333333329114,9.427293139348845e-15,5.890385324462253e-19,-2.390692202910507e-17,3.4732693343043814e-12,8.710862705788595e-13,9.919325431018073e-21,0.11666666666666667,-4.6868661354978634e-18,1.4098956941637026e-16,4.0466934390669367e-20
6.19,43.81333333329126,9.500009450088217e-15,5.935827261916237e-19,-2.5926185977317815e-17,3.3800553597084514e-12,8.477140833195687e-13,9.293190006212838e-21,0.11666666666666667,-5.091066327669674e-18,1.306024976165493e-16,3.8549065640340795e-20
6.2,43.883333333291375,9.572725760827582e-15,5.981269199370216e-19,-2.794544992553038e-17,3.28684138511253e-12,8.2434189606028e-13,8.667054581407656e-21,0.11666666666666667,-5.495266519841447e-18,1.2021542581672928e-16,3.663119689001239e-20
6.21,43.95333333329149,9.645442071566946e-15,6.0267111368241955e-19,-2.9964713873742946e-17,3.1936274105166084e-12,8.009697088009913e-13,8.040919156602478e-21,0.11666666666666667,-5.899466712013219e-18,1.0982835401690929e-16,3.4713328139683996e-20
6.22,44.0233333332916,9.718158382306311e-15,6.072153074278174e-19,-3.1983977821955505e-17,3.100413435920687e-12,7.775975215417027e-13,7.414783731797298e-21,0.11666666666666667,-6.303666904184992e-18,9.944128221708927e-17,3.2795459389355593e-20
6.23,44.093333333291724,9.790874693045684e-15,6.117595011732157e-19,-3.400324177016825e-17,3.007199461324757e-12,7.542253342824119e-13,6.788648306992064e-21,0.11666666666666667,-6.707867096356801e-18,8.905421041726834e-17,3.087759063902703e-20
6.24,44.16333333329184,9.863591003785048e-15,6.163036949186137e-19,-3.602250571838081e-17,2.913985486728836e-12,7.308531470231232e-13,6.1625128821868846e-21,0.11666666666666667,-7.112067288528574e-18,7.866713861744834e-17,2.8959721888698625e-20
6.25,44.23333333329195,9.936307314524413e-15,6.208478886640115e-19,-3.8041769666593374e-17,2.820771512132914e-12,7.074809597638344e-13,5.536377457381705e-21,0.11666666666666667,-7.516267480700346e-18,6.828006681762833e-17,2.7041853138370228e-20
6.26,44.303333333292066,1.0009023625263777e-14,6.253920824094094e-19,-4.006103361480594e-17,2.727557537536993e-12,6.841087725045458e-13,4.910242032576525e-21,0.11666666666666667,-7.920467672872119e-18,5.789299501780831e-17,2.5123984388041826e-20
6.2700000000000005,44.37333333329219,1.008173993600315e-14,6.299362761548078e-19,-4.208029756301868e-17,2.634343562941063e-12,6.60736585245255e-13,4.284106607771291e-21,0.11666666666666667,-8.324667865043929e-18,4.75059232179874e-17,2.320611563771326e-20
6.28,44.4433333332923,1.0154456246742514e-14,6.344804699002056e-19,-4.409956151123124e-17,2.5411295883451414e-12,6.373643979859664e-13,3.657971182966111e-21,0.11666666666666667,-8.728868057215701e-18,3.711885141816738e-17,2.128824688738486e-20
6.29,44.513333333292415,1.0227172557481879e-14,6.390246636456036e-19,-4.611882545944381e-17,2.44791561374922e-12,6.139922107266777e-13,3.031835758160933e-21,0.11666666666666667,-9.133068249387474e-18,2.673177961834736e-17,1.937037813705646e-20
6.3,44.58333333329253,1.0299888868221245e-14,6.435688573910015e-19,-4.8138089407656373e-17,2.354701639153298e-12,5.90620023467389e-13,2.405700333355752e-21,0.11666666666666667,-9.537268441559247e-18,1.6344707818527342e-17,1.7452509386728058e-20
6.3100000000000005,44.65333333329265,1.0372605178960616e-14,6.481130511363998e-19,-5.015735335586911e-17,2.2614876645573684e-12,5.672478362080982e-13,1.779564908550517e-21,0.11666666666666667,-9.941468633731056e-18,5.95763601870641e-18,1.5534640636399487e-20
6.32,44.723333333292764,1.0445321489699981e-14,6.526572448817977e-19,-5.217661730408168e-17,2.168273689961447e-12,5.438756489488096e-13,1.1534294837453381e-21,0.11666666666666667,-1.034566882590283e-17,-4.429435781113609e-18,1.3616771886071087e-20
