t,Nai,Ki,Cai,CaSS,CaJSR,CaNSR,V,O1_RyR,O2_RyR,LTRPNCa,HTRPNCa,C1_RyR,C2_RyR,C0,C1,C2,C3,C4,CCa0,CCa1,CCa2,CCa3,CCa4,Open,yCa,C0Kv43,C1Kv43,C2Kv43,C3Kv43,OKv43,CI0Kv43,CI1Kv43,CI2Kv43,CI3Kv43,OIKv43,C0Kv14,C1Kv14,C2Kv14,C3Kv14,OKv14,CI0Kv14,CI1Kv14,CI2Kv14,CI3Kv14,OIKv14,na6,na7,OHerg,O1ks,O2ks,na1,na2,na3,na4,na5,na8,na9,na10,na11,na12,na13,C1Herg,C2Herg,C3Herg,IHerg,C0ks,C1ks
4.95,9.856165165324114,125.42697293791592,0.0003575034820489675,0.000500701411409479,0.4238424889746528,0.4254390073675232,-86.8256574774794,0.0011361918152672664,3.004022326362433e-07,0.2768173982427845,0.9933875851009497,0.13481109224702562,0.8640524164378924,0.47181272932075996,0.008389946286610937,5.5948089627480175e-05,1.6582027484705852e-07,1.8430473696927325e-10,0.48435199045319605,0.03445213688384549,0.0009189671516304113,1.0894307192780627e-05,4.843166100886753e-08,1.3834947024662162e-11,0.9962521595236602,0.9134661706206478,0.03427656194313893,0.0004829623797449039,3.0554076258785947e-06,7.220240812864666e-09,0.03192146335911811,0.015486035276146467,0.0038423182342496687,0.0005019627497269267,1.937148711426954e-05,0.15538651869154022,0.06258095683843662,0.009510182548446693,0.0006840177052151159,3.8077042830340696e-05,0.045133523894706915,0.00962674912500771,0.05684991803642641,0.11236254970888324,0.5478275474504577,9.807825777890281e-08,1.856688358051312e-08,0.0008863727012121872,5.500552454227162e-07,0.02425864664334842,0.11279387974121245,0.04826902206182365,0.00774610962415078,0.0005524822276304741,1.4776862897220032e-05,0.37351314358830545,0.3134905257150527,0.09867304167333368,0.01380877302261736,0.0007292427381007355,0.030408884984024488,0.9953708418860765,0.0005885265903833441,0.00019437269594759822,0.00017869822486809686,0.9397252290679025,0.036015574064487375
4.96,9.856166030240553,125.42697271888113,0.0003574905971899319,0.0005006896521780179,0.42384630836379616,0.4254427902200233,-86.82585549842796,0.001136190495406025,3.003806826965844e-07,0.27681008752402236,0.9933874022554897,0.13481663691867815,0.864046873107651,0.47182504796089725,0.00839003739045097,5.594784388600012e-05,1.6581701741700225e-07,1.8429830504280124e-10,0.48434094196169786,0.03445082562115095,0.0009189181618091445,1.0893560294225272e-05,4.8427602082199274e-08,1.383446337961052e-11,0.9962536370252276,0.9134759972851314,0.03427641240475891,0.00048295273976926124,3.055287986532252e-06,7.219829723348084e-09,0.03191575624739833,0.01548301338832886,0.0038415003278909465,0.0005018470485517319,1.93667281080773e-05,0.15539863964626613,0.06258476698642106,0.00951059428931696,0.0006840326456817683,3.807615862073274e-05,0.0451352353905125,0.009626949973303716,0.056850113333738704,0.11236099323360246,0.5478106393844868,9.80702504471706e-08,1.8565328662690394e-08,0.0008858264470633232,5.500251830520992e-07,0.024255470405245352,0.11279680411298551,0.048269303524773925,0.007745999127226992,0.0005524632427799433,1.4776057867344114e-05,0.37352258821550416,0.3134921495466067,0.09867156670318304,0.01380828666541089,0.0007292006016706537,0.03039674445070209,0.9953715722494285,0.000588513157152593,0.00019431403881504074,0.0001785862060283174,0.939728477923001,0.0360155014775544
4.97,9.856166895122467,125.42697249985729,0.0003574777130341671,0.0005006778936070797,0.4238501276314012,0.4254465729512904,-86.82605350740212,0.0011361891755550528,3.003591349986944e-07,0.27680277704770895,0.9933872194061837,0.13482218162574697,0.8640413297419809,0.47183736630997897,0.008390128492123476,5.594759817615102e-05,1.658137602944355e-07,1.8429187378146036e-10,0.48432989368038254,0.03444951443715676,0.0009188691762148681,1.0892813476070512e-05,4.842354367013301e-08,1.383397978457864e-11,0.996255113873374,0.9134858207687919,0.03427626277593621,0.0004829430992409619,3.055168354519802e-06,7.219418677066477e-09,0.03191005104255165,0.015479992534136892,0.003840682709140011,0.0005017313893054803,1.93619708774207e-05,0.15541076049834554,0.06258857700999121,0.009511006004465701,0.0006840475844305647,3.807527444451785e-05,0.04513694677042015,0.009627150797153861,0.056850308521486974,0.11235943667765608,0.5477937319035563,9.806224379557218e-08,1.85637738803522e-08,0.0008852805311908466,5.49995124663791e-07,0.02425229457404649,0.11279972784540204,0.048269584742015856,0.007745888601607059,0.0005524442570950798,1.4775252859655098e-05,0.37353203076448516,0.31349377182445115,0.09867009138463284,0.013807800291184152,0.0007291584673707449,0.030384608827168945,0.9953723021652009,0.0005884997274849808,0.00019425541679369843,0.00017847425781731676,0.9397317263627093,0.03601542889910327
4.98,9.856167759969859,125.42697228084435,0.0003574648295816315,0.0005006661356966173,0.4238539467774674,0.42545035556132416,-86.82625150440252,0.0011361878557143066,3.003375895422753e-07,0.27679546681384065,0.9933870365530318,0.134827726368229,0.8640357863408851,0.4718496843680111,0.008390219591628776,5.594735249793249e-05,1.6581050347933454e-07,1.8428544318517852e-10,0.48431884560925087,0.03444820333185634,0.0009188201948470999,1.0892066738305258e-05,4.841948577258671e-08,1.3833496239561103e-11,0.9962565900683931,0.9134956410726999,0.034276113056714234,0.000482933458160582,3.0550487298422646e-06,7.219007674015785e-09,0.03190434774394895,0.015476972713208645,0.0038398653778905258,0.0005016157719718753,1.9357215421578014e-05,0.15542288124776352,0.06259238690915554,0.009511417693896379,0.0006840625214618571,3.8074390301701e-05,0.04513865803442252,0.009627351596558219,0.056850503599677533,0.11235788004105673,0.5477768250076569,9.80542378240326e-08,1.856221923348718e-08,0.0008847349533819221,5.499650702571726e-07,0.024249119149701147,0.1128026509384638,0.04826986571356642,0.007745778047295297,0.000552425270576206,1.4774447874158522e-05,0.3735414712360418,0.3134953925493531,0.09866861571794273,0.013807313899973138,0.000729116335202424,0.030372478111544237,0.9953730316336756,0.0005884863013786242,0.0001941968298618202,0.00017836238018970862,0.9397349743870793,0.036015356329133004
4.99,9.856168624782729,125.42697206184235,0.00035745194683228353,0.0005006543784465838,0.42385776580199436,0.42545413805012405,-86.82644948942978,0.0011361865358837436,3.003160463270291e-07,0.276788156822414,0.9933868536960345,0.1348332711461211,0.8640302429043667,0.47186200213499974,0.008390310688967187,5.594710685134416e-05,1.658072469716758e-07,1.8427901325388363e-10,0.4843077977483037,0.03444689230524304,0.0009187712177053578,1.0891320080918421e-05,4.841542838947835e-08,1.3833012744552486e-11,0.9962580656105788,0.9135054581979256,0.03427596324713638,0.0004829238165286976,3.05492911250066e-06,7.218596714191949e-09,0.03189864635096109,0.015473953925182206,0.0038390483340361562,0.0005015001965346203,1.9352461739827516e-05,0.15543500189450526,0.06259619668392254,0.009511829357612458,0.0006840774567759978,3.807350619228717e-05,0.045140369182512276,0.009627552371516865,0.05685069856831669,0.11235632332381702,0.5477599186967795,9.80462325324769e-08,1.8560664722083983e-08,0.0008841897134237151,5.499350198316249e-07,0.024245944132158623,0.11280557339217245,0.04827014643944261,0.0077456674642960265,0.0005524062832236436,1.4773642910859933e-05,0.37355090963096754,0.3134970117220795,0.09866713970337236,0.013806827491813852,0.0007290742051671057,0.03036035230194714,0.9953737606551346,0.0005884728788316396,0.00019413827799765498,0.0001782505731001068,0.9397382219961626,0.03601528376764258
5.0,9.85616948956108,125.42697184285127,0.00035743906478608153,0.0005006426218569322,0.4238615847049817,0.42545792041768976,-86.82664746248452,0.0011361852160633212,3.002945053526579e-07,0.2767808470734253,0.9933866708351918,0.13483881595942016,0.8640246994324291,0.47187431961095083,0.008390401784139023,5.5946861236385636e-05,1.658039907714356e-07,1.8427258398750354e-10,0.4842967500975417,0.034445581357310254,0.0009187222447891596,1.0890573503898914e-05,4.8411371520725924e-08,1.383252929954737e-11,0.9962595405002252,0.9135152721455395,0.03427581334724606,0.00048291417434588477,3.0548095024960076e-06,7.218185797590907e-09,0.03189294686295893,0.015470936169695656,0.0038382315774705663,0.0005013846629774187,1.9347709831447472e-05,0.15544712243855582,0.06260000633430067,0.0095122409956174,0.0006840923903733388,3.807262211628133e-05,0.045142080214682065,0.009627753122029877,0.05685089342741076,0.1123547665259496,0.5477430129709151,9.80382279208301e-08,1.8559110346131245e-08,0.0008836448111033905,5.499049733865286e-07,0.02424276952136823,0.11280849520652973,0.04827042691966139,0.007745556852613564,0.000552387295037715,1.4772837969764872e-05,0.3735603459500558,0.31349862934339745,0.09866566334118135,0.01380634106674229,0.0007290320772662045,0.030348231396496842,0.9953744892298596,0.0005884594598421431,0.00019407976117945166,0.0001781388365031251,0.9397414691900111,0.036015211214631
5.01,9.856170354304911,125.42697162387111,0.0003574261834429839,0.0005006308659276155,0.4238654034864289,0.4254617026640209,-86.82684542356736,0.0011361838962529961,3.0027296661886375e-07,0.2767735375668712,0.9933864879705042,0.13484436080812306,0.8640191559250752,0.47188663679587045,0.008390492877144601,5.594661565305655e-05,1.6580073487859036e-07,1.8426615538596623e-10,0.48428570265696563,0.03444427048805136,0.0009186732760980232,1.0889827007235648e-05,4.840731516624741e-08,1.3832045904540334e-11,0.9962610147376261,0.913525082916612,0.03427566335708666,0.0004829045316127196,3.054689899829327e-06,7.217774924208601e-09,0.031887249279313336,0.015467919446387082,0.0038374151080874204,0.0005012691712839741,1.9342959695716158e-05,0.1554592428799004,0.06260381586029841,0.009512652607914665,0.0006841073222542324,3.807173807368846e-05,0.04514379113092456,0.009627953848097328,0.05685108817696604,0.11235320964746706,0.5477261078300545,9.803022398901723e-08,1.8557556105617617e-08,0.0008831002462081133,5.498749309212648e-07,0.024239595317279275,0.11281141638153735,0.04827070715423973,0.007745446212252228,0.0005523683060187418,1.4772033050878881e-05,0.37356978019410003,0.31350024541407384,0.09866418663162935,0.013805854624794452,0.0007289899515011354,0.030336115393312515,0.9953752173581325,0.0005884460444082513,0.0001940212793854591,0.00017802717035337722,0.9397447159686763,0.03601513867009727
5.0200000000000005,9.856171219014229,125.42697140490189,0.00035741330280294906,0.0005006191106585868,0.4238692221463356,0.425465484789117,-86.82704337267896,0.001136182576452726,3.002514301253487e-07,0.27676622830274794,0.9933863051019718,0.13484990569222668,0.8640136123823083,0.4718989536897646,0.008390583967984241,5.594637010135652e-05,1.657974792931164e-07,1.8425972744919955e-10,0.48427465542657644,0.03444295969745975,0.0009186243116314663,1.0889080590917532e-05,4.8403259325960784e-08,1.3831562559525958e-11,0.9962624883230753,0.9135348905122138,0.03427551327670159,0.0004828948883297782,3.054570304501639e-06,7.21736409404097e-09,0.031881553599395165,0.015464903754894566,0.003836598925780383,0.0005011537214379898,1.9338211331911847e-05,0.15547136321852406,0.06260762526192425,0.009513064194507717,0.0006841222524190306,3.8070854064513515e-05,0.0451455019312324,0.009628154549719294,0.056851282816988855,0.11235165268838206,0.5477092032741887,9.802222073696335e-08,1.855600200053174e-08,0.0008825560185250486,5.498448924352141e-07,0.024236421519841067,0.11281433691719701,0.04827098714319462,0.007745335543216338,0.0005523493161670464,1.4771228154207503e-05,0.37357921236389363,0.3135018599348758,0.098662709574976,0.013805368166006337,0.0007289478278733128,0.030324004290513344,0.9953759450402352,0.0005884326325280806,0.00019396283259392628,0.00017791557460547695,0.9397479623322098,0.03601506613404039
5.03,9.856172083689032,125.42697118594359,0.00035740042286593537,0.000500607356049799,0.42387304068470133,0.4254692667929777,-86.82724130981991,0.0011361812566624678,3.002298958718147e-07,0.27675891928105206,0.9933861222295949,0.13485545061172796,0.8640080688041316,0.47191127029263924,0.008390675056658256,5.594612458128515e-05,1.6579422401499008e-07,1.842533001771314e-10,0.4842636084063747,0.03444164898552879,0.000918575351389007,1.088833425493348e-05,4.8399203999784034e-08,1.3831079264498822e-11,0.9962639612568668,0.913544694933415,0.03427536310613425,0.0004828852444976366,3.0544507165139627e-06,7.216953307083954e-09,0.031875859822575285,0.015461889094856192,0.0038357830304431187,0.0005010383134231691,1.9333464739312808e-05,0.15548348345441199,0.06261143453918665,0.00951347575540002,0.0006841371808680855,3.806997008876149e-05,0.04514721261559826,0.009628355226895853,0.05685147734748552,0.1123500956487072,0.5476922993033085,9.801421816459347e-08,1.8554448030862257e-08,0.0008820121278413616,5.498148579277576e-07,0.024233248129002915,0.11281725681351044,0.048271266886543034,0.0077452248455102115,0.0005523303254829506,1.4770423279756281e-05,0.37358864246023005,0.3135034729065702,0.09866123217148093,0.013804881690413943,0.0007289057063841518,0.030311898086218505,0.9953766722764495,0.0005884192241997473,0.00019390442078310208,0.00017780404921403806,0.9397512082806635,0.03601499360645934
5.04,9.856172948329322,125.4269709669962,0.00035738754363190124,0.0005005956021012053,0.4238768591015257,0.42547304867560254,-86.82743923499085,0.0011361799368821788,3.0020836385796396e-07,0.27675161050178004,0.9933859393533738,0.1348609955666237,0.8640025251905481,0.47192358660450046,0.008390766143166965,5.594587909284208e-05,1.6579096904418778e-07,1.842468735696897e-10,0.4842525615963614,0.03444033835225187,0.0009185263953701628,1.0887587999272403e-05,4.839514918763514e-08,1.3830596019453505e-11,0.9962654335392945,0.9135544961812861,0.03427521284542804,0.0004828756001168709,3.054331135867318e-06,7.216542563333495e-09,0.03187016794822456,0.015458875465910045,0.003834967421969292,0.0005009229472232156,1.9328719917197317e-05,0.15549560358754924,0.06261524369209409,0.009513887290595036,0.0006841521076017495,3.8069086146437346e-05,0.04514892318401479,0.009628555879627076,0.05685167176846232,0.11234853852845512,0.547675395917405,9.800621627183265e-08,1.8552894196597813e-08,0.0008814685739442172,5.497848273982762e-07,0.024230075144714123,0.11282017607047935,0.04827154638430195,0.0077451141191381655,0.0005523113339667766,1.4769618427530759e-05,0.37359807048390264,0.3135050843299242,0.09865975442140379,0.01380439519805327,0.0007288635870350668,0.03029979677854718,0.9953773990670572,0.0005884058194213677,0.0001938460439312354,0.00017769259413367435,0.9397544538140891,0.036014921087353144
5.05,9.8561738129351,125.42697074805973,0.00035737466510080504,0.0005005838488127586,0.42388067739680824,0.4254768304369912,-86.82763714819241,0.001136178617111816,3.001868340834984e-07,0.2767443019649282,0.9933857564733087,0.13486654055691086,0.8639969815415611,0.47193590262535423,0.008390857227510684,5.5945633636026915e-05,1.6578771438068588e-07,1.8424044762680232e-10,0.4842415149965371,0.03443902779762236,0.0009184774435744519,1.0886841823923211e-05,4.839109488943208e-08,1.3830112824384586e-11,0.9962669051706524,0.9135642942568977,0.03427506249462636,0.00048286595518805725,3.0542115625627244e-06,7.216131862785531e-09,0.031864477975713845,0.01545586286769421,0.003834152100252567,0.0005008076228218326,1.9323976864843646e-05,0.155507723617921,0.06261905272065504,0.009514298800096226,0.0006841670326203746,3.806820223754606e-05,0.045150633636474646,0.009628756507913044,0.056851866079925595,0.11234698132763844,0.547658493116469,9.799821505860589e-08,1.855134049772705e-08,0.0008809253566207804,5.497548008461505e-07,0.024226902566924,0.11282309468810545,0.048271825636488346,0.007745003364104519,0.0005522923416188464,1.4768813597536476e-05,0.3736074964357049,0.3135066942057047,0.0986582763250042,0.013803908688960316,0.0007288214698274725,0.030287700365618547,0.9953781254123403,0.0005883924181910584,0.00019378770201657517,0.00017758120931899953,0.9397576989325381,0.036014848576720784
5.0600000000000005,9.85617467750637,125.4269705291342,0.00035736178727260523,0.0005005720961844119,0.4238844955705485,0.4254806120771432,-86.82783504942522,0.0011361772973513364,3.001653065481201e-07,0.27673699367049315,0.9933855735894,0.1348720855825863,0.8639914378571737,0.4719482183552066,0.008390948309689727,5.5945388210839276e-05,1.657844600244607e-07,1.842340223483972e-10,0.4842304686069027,0.03443771732163366,0.0009184284960013921,1.0886095728874816e-05,4.838704110509284e-08,1.3829629679286646e-11,0.9962683761512343,0.9135740891613199,0.034274912053772616,0.0004828563097117716,3.054091996601202e-06,7.215721205436003e-09,0.031858789904414014,0.015452851299846769,0.0038333370651866083,0.0005006923402027236,1.9319235581530062e-05,0.1555198435455124,0.06262286162487798,0.009514710283907055,0.0006841819559243129,3.806731836209261e-05,0.045152343972970486,0.009628957111753827,0.05685206028188164,0.1123454240462698,0.5476415909004912,9.799021452483824e-08,1.8549786934238614e-08,0.0008803824756582163,5.497247782707617e-07,0.02422373039558185,0.11282601266639043,0.04827210464311919,0.007744892580413591,0.0005522733484394821,1.4768008789778977e-05,0.37361692031643023,0.31350830253467876,0.09865679788254181,0.01380342216317108,0.000728779354762784,0.030275608845551784,0.9953788513125806,0.0005883790205069355,0.00019372939501737026,0.00017746989472462743,0.9397609436360623,0.03601477607456127
5.07,9.856175542043133,125.42697031021957,0.00035734891014726014,0.0005005603442161182,0.4238883136227461,0.4254843935960583,-86.82803293868989,0.0011361759776006976,3.001437812515311e-07,0.2767296856184712,0.9933853907016479,0.13487763064364688,0.863985894137389,0.4719605337940636,0.008391039389704416,5.594514281727879e-05,1.6578120597548864e-07,1.8422759773440222e-10,0.484219422427459,0.034436406924279135,0.000918379552650501,1.0885349714116129e-05,4.8382987834535396e-08,1.3829146584154262e-11,0.9962698464813341,0.9135838808956235,0.03427476152291021,0.0004828466636885902,3.053972437983771e-06,7.215310591280851e-09,0.031853103733695924,0.015449840762005807,0.0038325223166650805,0.0005005770993495919,1.9314496066534843e-05,0.15553196337030853,0.0626266704047714,0.009515121742030983,0.0006841968775139165,3.8066434520081955e-05,0.04515405419349497,0.009629157691149505,0.056852254374336775,0.11234386668436182,0.547624689269463,9.798221467045475e-08,1.8548233506121145e-08,0.0008798399308436901,5.496947596714904e-07,0.02422055863063699,0.11282893000533603,0.04827238340421148,0.007744781768069699,0.0005522543544290056,1.4767204004263804e-05,0.373626342126872,0.3135099093176134,0.09865531909427626,0.013802935620721562,0.0007287372418424156,0.030263522216466075,0.9953795767680599,0.0005883656263671157,0.00019367112291186962,0.00017735865030517176,0.9397641879247135,0.03601470358087359
5.08,9.856176406545389,125.42697009131588,0.0003573360337247282,0.0005005485929078308,0.42389213155340055,0.4254881749937358,-86.82823081598707,0.0011361746578598566,3.001222581934334e-07,0.27672237780885883,0.9933852078100526,0.1348831757400895,0.8639803503822103,0.47197284894193126,0.008391130467555064,5.594489745534507e-05,1.6577795223374605e-07,1.842211737847453e-10,0.48420837645820675,0.034435096605552176,0.0009183306135212966,1.0884603779636061e-05,4.8378935077677734e-08,1.3828663538982017e-11,0.9962713161612456,0.9135936694608786,0.03427461090208254,0.00048283701711908893,3.0538528867114506e-06,7.214900020316015e-09,0.03184741946293044,0.015446831253809409,0.0038317078545816482,0.0005004619002461411,1.9309758319136262e-05,0.15554408309229453,0.06263047906034377,0.009515533174471473,0.0006842117973895378,3.806555071151909e-05,0.04515576429804075,0.009629358246100152,0.056852448357297296,0.1123423092419271,0.5476077882233747,9.797421549538044e-08,1.8546680213363293e-08,0.0008792977219643667,5.496647450477175e-07,0.02421738727203872,0.11283184670494395,0.04827266191978217,0.007744670927077161,0.0005522353595877391,1.47663992409965e-05,0.37363576186782377,0.3135115145552756,0.0986538399604672,0.01380244906164776,0.0007286951310677822,0.0302514404764806,0.9953803017790601,0.0005883522357697152,0.00019361288567832212,0.00017724747601524632,0.9397674317985432,0.03601463109565675
5.09,9.856177271013141,125.4269698724231,0.0003573231580049677,0.0005005368422595024,0.42389594936251146,0.42549195627017555,-86.82842868131738,0.0011361733381287705,3.0010073737352916e-07,0.27671507024165254,0.9933850249146144,0.1348887208719111,0.8639748065916406,0.4719851637988155,0.00839122154324199,5.594465212503774e-05,1.657746987992093e-07,1.842147504993543e-10,0.48419733069914667,0.03443378636544616,0.0009182816786132967,1.0883857925423526e-05,4.8374882834437836e-08,1.3828180543764488e-11,0.9962727851912629,0.9136034548581559,0.034274460191333,0.000482827370003844,3.0537333427852606e-06,7.214489492537435e-09,0.031841737091488416,0.015443822774895657,0.003830893678829975,0.0005003467428760744,1.9305022338612587e-05,0.15555620271145557,0.06263428759160355,0.00951594458123199,0.0006842267155515287,3.8064666936408966e-05,0.045157474286600496,0.009629558776605842,0.05685264223076953,0.11234075171897831,0.5475908877622176,9.796621699954034e-08,1.85451270559537e-08,0.0008787558488074111,5.496347343988241e-07,0.024214216319736352,0.11283476276521591,0.04827294018984825,0.007744560057440296,0.0005522163639160045,1.4765594499982608e-05,0.37364517954007886,0.3135131182484323,0.09865236048137424,0.013801962485985671,0.0007286530224402984,0.030239363623714533,0.995381026345863,0.0005883388487128503,0.00019355468329497672,0.00017713637180946488,0.9397706752576033,0.036014558618909745
5.1000000000000005,9.856178135446392,125.42696965354125,0.00035731028298793723,0.0005005250922710861,0.42389976705007837,0.4254957374253771,-86.82862653468143,0.0011361720184073967,3.000792187915203e-07,0.2767077629168487,0.9933848420153336,0.1348942660391085,0.8639692627656832,0.47199747836472244,0.008391312616765508,5.594440682635641e-05,1.6577144567185476e-07,1.8420832787815717e-10,0.4841862851502796,0.03443247620395447,0.0009182327479260192,1.0883112151467431e-05,4.8370831104733684e-08,1.3827697598496255e-11,0.99627425357168,0.9136132370885257,0.034274309390705,0.00048281772234343146,3.0536138062062214e-06,7.214079007941052e-09,0.03183605661874073,0.015440815324902638,0.0038300797893037262,0.0005002316272230954,1.930028812424209e-05,0.1555683222277767,0.06263809599855923,0.009516355962315993,0.0006842416320002415,3.806378319475657e-05,0.04515918415916685,0.00962975928266665,0.05685283599475978,0.11233919411552803,0.5475739878859827,9.79582191828595e-08,1.8543574033881004e-08,0.0008782143111599885,5.496047277241908e-07,0.02421104577367919,0.11283767818615362,0.04827321821442669,0.007744449159163421,0.0005521973674141239,1.476478978122767e-05,0.3736545951444307,0.31351472039785067,0.09865088065725704,0.013801475893771295,0.0007286109159613791,0.030227291656287056,0.9953817504687505,0.0005883254651946377,0.00019349651574008227,0.0001770253376424412,0.9397739183019452,0.036014486150631575
5.11,9.856178999845142,125.4269694346703,0.00035729740867359504,0.0005005133429425351,0.42390358461610084,0.42549951845934,-86.82882437607988,0.001136170698695692,3.0005770244710897e-07,0.27670045583444375,0.9933846591122105,0.1348998112416786,0.8639637189043411,0.47200979263965803,0.008391403688125935,5.5944161559300706e-05,1.6576819285165877e-07,1.8420190592108174e-10,0.4841752398116063,0.03443116612107048,0.0009181838214589819,1.0882366457756691e-05,4.8366779888483263e-08,1.3827214703171897e-11,0.9962757213027905,0.9136230161530584,0.03427415850024194,0.0004828080741384274,3.053494276975352e-06,7.213668566522805e-09,0.03183037804405823,0.015437808903468435,0.0038292661858965664,0.0005001165532709075,1.929555567530305e-05,0.1555804416412431,0.06264190428121928,0.009516767317726946,0.0006842565467360281,3.806289948656688e-05,0.04516089391573248,0.009629959764282657,0.056853029649274356,0.11233763643158894,0.5475570885946606,9.795022204526292e-08,1.8542021147133853e-08,0.0008776731088092638,5.495747250231988e-07,0.024207875633816545,0.11284059296775878,0.048273495993534477,0.007744338232250855,0.0005521783700824194,1.4763985084737229e-05,0.3736640086816727,0.3135163210042976,0.09864940048837523,0.013800989285040635,0.0007285688116324389,0.03021522457231735,0.9953824741480046,0.0005883120852131934,0.0001934383829918877,0.00017691437346878906,0.9397771609316209,0.036014413690821236
5.12,9.856179864209393,125.42696921581029,0.00035728453506189955,0.0005005015942738022,0.4239074020605785,0.42550329937206377,-86.82902220551333,0.0011361693789936136,3.000361883399972e-07,0.27669314899443415,0.9933844762052454,0.13490535647961832,0.8639581750076176,0.4720221066236283,0.00839149475732359,5.5943916323870246e-05,1.657649403385977e-07,1.84195484628056e-10,0.48416419468312755,0.03442985611678758,0.0009181348992117027,1.0881620844280215e-05,4.8362729185604543e-08,1.3826731857785995e-11,0.9962771883848884,0.9136327920528245,0.03427400751998722,0.00048279842538940783,3.0533747550936732e-06,7.213258168278634e-09,0.03182470136681179,0.015434803510231129,0.003828452868502159,0.000500001521003214,1.929082499107373e-05,0.15559256095183988,0.06264571243959219,0.009517178647468313,0.0006842714597592411,3.806201581184486e-05,0.04516260355629005,0.009630160221453932,0.056853223194319576,0.11233607866717361,0.5475401898882423,9.794222558667569e-08,1.854046839570089e-08,0.0008771322415424023,5.495447262952286e-07,0.024204705900097722,0.11284350711003312,0.04827377352718858,0.007744227276706915,0.000552159371921213,1.4763180410516827e-05,0.37367342015259836,0.3135179200685401,0.09864791997498845,0.013800502659829683,0.0007285267094548925,0.030203162369924593,0.9953831973839069,0.000588298708766634,0.00019338028502864196,0.0001768034792431222,0.939780403146682,0.03601434123947773
5.13,9.856180728539146,125.42696899696118,0.0003572716621528092,0.0005004898462648406,0.42391121938351084,0.42550708016354816,-86.8292200229824,0.001136168059301119,3.0001467646988694e-07,0.2766858423968164,0.9933842932944383,0.1349109017529245,0.8639526310755158,0.47203442031663934,0.00839158582435879,5.5943671120064655e-05,1.6576168813264793e-07,1.8418906399900779e-10,0.48415314976484414,0.03442854619109915,0.0009180859811836995,1.0880875311026915e-05,4.835867899601552e-08,1.3826249062333129e-11,0.9962786548182678,0.9136425647888944,0.03427385644998424,0.0004827887760969489,3.053255240562204e-06,7.21284781320448e-09,0.03181902658637227,0.015431799144828808,0.003827639837014169,0.0004998865304037184,1.928609607083241e-05,0.15560468015955217,0.06264952047368641,0.009517589951543554,0.0006842863710702321,3.806113217059548e-05,0.0451643130808322,0.009630360654180554,0.05685341662990174,0.1123345208222947,0.5475232917667188,9.79342298070228e-08,1.8538915779570764e-08,0.0008765917091465687,5.495147315396613e-07,0.02420153657247203,0.11284642061297832,0.048274050815405985,0.007744116292535922,0.0005521403729308267,1.4762375758572007e-05,0.3736828295580011,0.3135195175913452,0.09864643911735635,0.013800016018174443,0.0007284846094301546,0.03019110504722797,0.9953839201767395,0.000588285335853076,0.00019332222182859388,0.0001766926549200544,0.9397836449471801,0.03601426879660005
5.14,9.856181592834405,125.426968778123,0.00035725878994628227,0.0005004780989156032,0.4239150365848975,0.4255108608337927,-86.82941782848775,0.0011361667396181652,2.999931668364803e-07,0.2766785360415869,0.9933841103797898,0.13491644706159406,0.8639470871080388,0.4720467337186971,0.008391676889231849,5.594342594788354e-05,1.6575843623378582e-07,1.84182644033865e-10,0.4841421050567568,0.034427236343998566,0.00091803706737449,1.0880129857985702e-05,4.8354629319634165e-08,1.3825766316807877e-11,0.9962801206032224,0.9136523343623385,0.03427370529027641,0.0004827791262616267,3.0531357333819644e-06,7.212437501296283e-09,0.03181335370211053,0.015428795806899553,0.0038268270913262613,0.0004997715814561241,1.928136891385736e-05,0.15561679926436509,0.06265332838351044,0.009518001229956134,0.0006843012806693537,3.806024856282373e-05,0.0451660224893516,0.009630561062462599,0.05685360995602717,0.11233296289696483,0.5475063942300809,9.792623470622929e-08,1.853736329873211e-08,0.0008760515114089283,5.494847407558776e-07,0.024198367650888775,0.11284933347659615,0.04827432785820366,0.007744005279742191,0.0005521213731115826,1.4761571128908313e-05,0.3736922368986742,0.31352111357348,0.09864495791573855,0.013799529360110913,0.00072844251155964,0.030179052602346653,0.9953846425267839,0.0005882719664706355,0.00019326419336999242,0.00017658190045419944,0.939786886333167,0.03601419636218721
