t,PYR,ACP,ACAL,ACLAC,ACET,ATP,NADH,ACCOA
3.52,0.22841388253425834,0.01607376490375795,0.01000792972148086,6.843899589981168e-05,0.00034982653546361287,3.991929521489178,0.16968175137270575,0.48051136565688146
3.5300000000000002,0.22841388253425643,0.016073764903757785,0.010007929721480806,6.843899588229014e-05,0.0003498265354628258,3.991929521489178,0.16968175137270744,0.4805113656568781
3.54,0.22841388253425454,0.016073764903757618,0.010007929721480752,6.84389958647686e-05,0.00034982653546203877,3.9919295214891775,0.16968175137270916,0.4805113656568747
3.5500000000000003,0.22841388253425263,0.01607376490375745,0.010007929721480697,6.843899584724706e-05,0.0003498265354612517,3.9919295214891775,0.16968175137271088,0.4805113656568713
3.56,0.22841388253425074,0.016073764903757285,0.010007929721480643,6.843899582972551e-05,0.00034982653546046467,3.9919295214891775,0.1696817513727126,0.4805113656568679
3.5700000000000003,0.22841388253424882,0.01607376490375712,0.01000792972148059,6.843899581220398e-05,0.0003498265354596776,3.991929521489177,0.1696817513727143,0.48051136565686453
3.58,0.22841388253424694,0.01607376490375695,0.010007929721480534,6.843899579468243e-05,0.0003498265354588906,3.991929521489177,0.16968175137271602,0.48051136565686114
3.59,0.22841388253424502,0.016073764903756782,0.01000792972148048,6.84389957771609e-05,0.0003498265354581035,3.9919295214891766,0.16968175137271774,0.4805113656568577
3.6,0.22841388253424313,0.016073764903756615,0.010007929721480426,6.843899575963935e-05,0.0003498265354573165,3.9919295214891766,0.16968175137271943,0.4805113656568543
3.61,0.22841388253424122,0.01607376490375645,0.010007929721480372,6.843899574211781e-05,0.0003498265354565294,3.9919295214891766,0.16968175137272115,0.48051136565685093
3.62,0.22841388253423933,0.016073764903756282,0.010007929721480317,6.843899572459627e-05,0.0003498265354557424,3.991929521489176,0.16968175137272287,0.48051136565684754
3.63,0.22841388253423742,0.016073764903756116,0.010007929721480263,6.843899570707472e-05,0.0003498265354549553,3.991929521489176,0.1696817513727246,0.48051136565684416
3.64,0.22841388253423553,0.01607376490375595,0.01000792972148021,6.843899568955318e-05,0.0003498265354541683,3.9919295214891757,0.16968175137272629,0.48051136565684077
3.65,0.22841388253423361,0.016073764903755783,0.010007929721480154,6.843899567203164e-05,0.0003498265354533812,3.9919295214891757,0.169681751372728,0.4805113656568374
3.66,0.22841388253423173,0.016073764903755616,0.0100079297214801,6.84389956545101e-05,0.0003498265354525942,3.9919295214891757,0.16968175137272973,0.480511365656834
3.67,0.2284138825342298,0.016073764903755446,0.010007929721480046,6.843899563698856e-05,0.0003498265354518071,3.9919295214891752,0.16968175137273142,0.48051136565683056
3.68,0.22841388253422792,0.01607376490375528,0.010007929721479993,6.843899561946701e-05,0.0003498265354510201,3.9919295214891752,0.16968175137273314,0.48051136565682717
3.69,0.228413882534226,0.016073764903755113,0.010007929721479937,6.843899560194547e-05,0.000349826535450233,3.991929521489175,0.16968175137273486,0.4805113656568238
3.7,0.22841388253422412,0.016073764903754947,0.010007929721479883,6.843899558442393e-05,0.000349826535449446,3.991929521489175,0.16968175137273658,0.4805113656568204
3.71,0.2284138825342222,0.01607376490375478,0.01000792972147983,6.84389955669024e-05,0.0003498265354486589,3.991929521489175,0.16968175137273828,0.480511365656817
3.72,0.22841388253422032,0.016073764903754614,0.010007929721479774,6.843899554938085e-05,0.0003498265354478719,3.9919295214891743,0.16968175137274,0.4805113656568136
3.73,0.2284138825342184,0.016073764903754447,0.01000792972147972,6.843899553185931e-05,0.0003498265354470848,3.9919295214891743,0.16968175137274172,0.48051136565681024
3.74,0.22841388253421652,0.01607376490375428,0.010007929721479666,6.843899551433776e-05,0.0003498265354462978,3.991929521489174,0.1696817513727434,0.4805113656568068
3.75,0.2284138825342146,0.016073764903754114,0.010007929721479613,6.843899549681622e-05,0.0003498265354455107,3.991929521489174,0.16968175137274513,0.4805113656568034
3.7600000000000002,0.22841388253421271,0.016073764903753947,0.010007929721479557,6.843899547929468e-05,0.0003498265354447237,3.991929521489174,0.16968175137274685,0.4805113656568
3.77,0.2284138825342108,0.016073764903753777,0.010007929721479503,6.843899546177314e-05,0.0003498265354439366,3.9919295214891735,0.16968175137274855,0.48051136565679664
3.7800000000000002,0.2284138825342089,0.01607376490375361,0.01000792972147945,6.84389954442516e-05,0.0003498265354431496,3.9919295214891735,0.16968175137275027,0.48051136565679325
3.79,0.228413882534207,0.016073764903753444,0.010007929721479394,6.843899542673006e-05,0.0003498265354423625,3.991929521489173,0.169681751372752,0.48051136565678987
3.8000000000000003,0.2284138825342051,0.016073764903753278,0.01000792972147934,6.843899540920851e-05,0.0003498265354415755,3.991929521489173,0.1696817513727537,0.4805113656567865
3.81,0.2284138825342032,0.01607376490375311,0.010007929721479287,6.843899539168697e-05,0.0003498265354407884,3.991929521489173,0.1696817513727554,0.4805113656567831
3.8200000000000003,0.2284138825342013,0.016073764903752945,0.010007929721479233,6.843899537416543e-05,0.0003498265354400014,3.9919295214891726,0.16968175137275712,0.48051136565677965
3.83,0.2284138825341994,0.01607376490375278,0.010007929721479177,6.843899535664389e-05,0.0003498265354392143,3.9919295214891726,0.16968175137275884,0.48051136565677627
3.84,0.2284138825341975,0.016073764903752612,0.010007929721479123,6.843899533912235e-05,0.0003498265354384273,3.9919295214891726,0.16968175137276054,0.4805113656567729
3.85,0.2284138825341956,0.016073764903752445,0.01000792972147907,6.843899532160081e-05,0.0003498265354376402,3.991929521489172,0.16968175137276226,0.4805113656567695
3.86,0.2284138825341937,0.016073764903752275,0.010007929721479014,6.843899530407926e-05,0.0003498265354368532,3.991929521489172,0.16968175137276398,0.4805113656567661
3.87,0.2284138825341918,0.01607376490375211,0.01000792972147896,6.843899528655772e-05,0.0003498265354360661,3.9919295214891717,0.1696817513727657,0.4805113656567627
3.88,0.2284138825341899,0.016073764903751942,0.010007929721478907,6.843899526903618e-05,0.0003498265354352791,3.9919295214891717,0.1696817513727674,0.48051136565675934
3.89,0.228413882534188,0.016073764903751776,0.010007929721478853,6.843899525151464e-05,0.000349826535434492,3.9919295214891717,0.1696817513727691,0.48051136565675595
3.9,0.2284138825341861,0.01607376490375161,0.010007929721478797,6.84389952339931e-05,0.000349826535433705,3.9919295214891712,0.16968175137277083,0.4805113656567525
3.91,0.2284138825341842,0.016073764903751443,0.010007929721478744,6.843899521647155e-05,0.0003498265354329179,3.9919295214891712,0.16968175137277253,0.4805113656567491
3.92,0.2284138825341823,0.016073764903751276,0.01000792972147869,6.843899519895002e-05,0.0003498265354321309,3.991929521489171,0.16968175137277425,0.48051136565674574
3.93,0.2284138825341804,0.01607376490375111,0.010007929721478634,6.843899518142847e-05,0.0003498265354313438,3.991929521489171,0.16968175137277597,0.48051136565674235
3.94,0.2284138825341785,0.016073764903750943,0.01000792972147858,6.843899516390693e-05,0.0003498265354305568,3.991929521489171,0.1696817513727777,0.48051136565673896
3.95,0.2284138825341766,0.016073764903750776,0.010007929721478527,6.843899514638539e-05,0.0003498265354297697,3.9919295214891704,0.16968175137277938,0.4805113656567356
3.96,0.2284138825341747,0.016073764903750606,0.010007929721478473,6.843899512886384e-05,0.0003498265354289827,3.9919295214891704,0.1696817513727811,0.4805113656567322
3.97,0.2284138825341728,0.01607376490375044,0.010007929721478417,6.843899511134231e-05,0.0003498265354281956,3.99192952148917,0.16968175137278282,0.4805113656567288
3.98,0.2284138825341709,0.016073764903750273,0.010007929721478364,6.843899509382076e-05,0.0003498265354274086,3.99192952148917,0.16968175137278452,0.48051136565672536
3.99,0.228413882534169,0.016073764903750107,0.01000792972147831,6.843899507629922e-05,0.0003498265354266215,3.99192952148917,0.16968175137278624,0.480511365656722
4.0,0.22841388253416708,0.01607376490374994,0.010007929721478254,6.843899505877768e-05,0.0003498265354258345,3.9919295214891695,0.16968175137278796,0.4805113656567186
4.01,0.2284138825341652,0.016073764903749774,0.0100079297214782,6.843899504125614e-05,0.0003498265354250474,3.9919295214891695,0.16968175137278965,0.4805113656567152
4.0200000000000005,0.22841388253416328,0.016073764903749607,0.010007929721478147,6.84389950237346e-05,0.0003498265354242604,3.991929521489169,0.16968175137279137,0.4805113656567118
4.03,0.2284138825341614,0.01607376490374944,0.010007929721478093,6.843899500621305e-05,0.0003498265354234733,3.991929521489169,0.1696817513727931,0.48051136565670843
4.04,0.22841388253415948,0.016073764903749274,0.010007929721478038,6.843899498869152e-05,0.0003498265354226863,3.991929521489169,0.16968175137279481,0.48051136565670505
4.05,0.2284138825341576,0.016073764903749104,0.010007929721477984,6.843899497116997e-05,0.0003498265354218992,3.9919295214891686,0.1696817513727965,0.48051136565670166
4.0600000000000005,0.22841388253415568,0.016073764903748938,0.01000792972147793,6.843899495364843e-05,0.0003498265354211122,3.9919295214891686,0.16968175137279823,0.4805113656566982
4.07,0.2284138825341538,0.01607376490374877,0.010007929721477874,6.843899493612689e-05,0.0003498265354203251,3.991929521489168,0.16968175137279995,0.48051136565669483
4.08,0.22841388253415187,0.016073764903748605,0.01000792972147782,6.843899491860534e-05,0.0003498265354195381,3.991929521489168,0.16968175137280164,0.48051136565669145
4.09,0.22841388253415,0.016073764903748438,0.010007929721477767,6.843899490108381e-05,0.000349826535418751,3.991929521489168,0.16968175137280336,0.48051136565668806
4.1,0.22841388253414807,0.01607376490374827,0.010007929721477713,6.843899488356226e-05,0.000349826535417964,3.9919295214891677,0.16968175137280508,0.4805113656566847
4.11,0.22841388253414618,0.016073764903748105,0.010007929721477658,6.843899486604072e-05,0.0003498265354171769,3.9919295214891677,0.1696817513728068,0.4805113656566813
4.12,0.22841388253414427,0.01607376490374794,0.010007929721477604,6.843899484851918e-05,0.0003498265354163899,3.9919295214891672,0.1696817513728085,0.4805113656566779
4.13,0.22841388253414238,0.016073764903747772,0.01000792972147755,6.843899483099763e-05,0.0003498265354156028,3.9919295214891672,0.16968175137281022,0.48051136565667446
4.14,0.22841388253414047,0.016073764903747605,0.010007929721477495,6.84389948134761e-05,0.0003498265354148158,3.9919295214891672,0.16968175137281194,0.4805113656566711
4.15,0.22841388253413858,0.016073764903747435,0.01000792972147744,6.843899479595455e-05,0.0003498265354140287,3.991929521489167,0.16968175137281363,0.4805113656566677
4.16,0.22841388253413666,0.01607376490374727,0.010007929721477387,6.843899477843302e-05,0.0003498265354132417,3.991929521489167,0.16968175137281535,0.4805113656566643
4.17,0.22841388253413478,0.016073764903747102,0.010007929721477331,6.843899476091147e-05,0.00034982653541245463,3.991929521489167,0.16968175137281707,0.4805113656566609
4.18,0.22841388253413286,0.016073764903746936,0.010007929721477278,6.843899474338992e-05,0.0003498265354116676,3.9919295214891664,0.1696817513728188,0.48051136565665753
4.19,0.22841388253413097,0.01607376490374677,0.010007929721477224,6.843899472586839e-05,0.00034982653541088053,3.9919295214891664,0.1696817513728205,0.48051136565665414
4.2,0.22841388253412906,0.016073764903746603,0.01000792972147717,6.843899470834684e-05,0.0003498265354100935,3.991929521489166,0.1696817513728222,0.48051136565665076
4.21,0.22841388253412717,0.016073764903746436,0.010007929721477115,6.843899469082531e-05,0.00034982653540930643,3.991929521489166,0.16968175137282393,0.4805113656566473
4.22,0.22841388253412526,0.01607376490374627,0.01000792972147706,6.843899467330376e-05,0.0003498265354085194,3.991929521489166,0.16968175137282562,0.48051136565664393
4.23,0.22841388253412337,0.016073764903746103,0.010007929721477007,6.843899465578222e-05,0.00034982653540773233,3.9919295214891655,0.16968175137282734,0.48051136565664054
4.24,0.22841388253412145,0.016073764903745937,0.010007929721476952,6.843899463826068e-05,0.0003498265354069453,3.9919295214891655,0.16968175137282906,0.48051136565663716
4.25,0.22841388253411957,0.016073764903745767,0.010007929721476898,6.843899462073913e-05,0.00034982653540615823,3.991929521489165,0.16968175137283076,0.48051136565663377
4.26,0.22841388253411765,0.0160737649037456,0.010007929721476844,6.84389946032176e-05,0.0003498265354053712,3.991929521489165,0.16968175137283248,0.4805113656566304
4.2700000000000005,0.22841388253411576,0.016073764903745433,0.01000792972147679,6.843899458569605e-05,0.00034982653540458413,3.991929521489165,0.1696817513728342,0.480511365656627
4.28,0.22841388253411385,0.016073764903745267,0.010007929721476735,6.843899456817452e-05,0.0003498265354037971,3.9919295214891646,0.16968175137283592,0.4805113656566236
4.29,0.22841388253411196,0.0160737649037451,0.010007929721476681,6.843899455065297e-05,0.00034982653540301003,3.9919295214891646,0.1696817513728376,0.48051136565662017
4.3,0.22841388253411005,0.016073764903744934,0.010007929721476627,6.843899453313142e-05,0.000349826535402223,3.991929521489164,0.16968175137283933,0.4805113656566168
4.3100000000000005,0.22841388253410816,0.016073764903744767,0.010007929721476572,6.843899451560989e-05,0.00034982653540143594,3.991929521489164,0.16968175137284106,0.4805113656566134
4.32,0.22841388253410624,0.0160737649037446,0.010007929721476518,6.843899449808834e-05,0.0003498265354006489,3.991929521489164,0.16968175137284275,0.48051136565661
4.33,0.22841388253410436,0.016073764903744434,0.010007929721476464,6.843899448056681e-05,0.00034982653539986184,3.9919295214891637,0.16968175137284447,0.4805113656566066
4.34,0.22841388253410244,0.016073764903744264,0.01000792972147641,6.843899446304526e-05,0.0003498265353990748,3.9919295214891637,0.1696817513728462,0.48051136565660324
4.3500000000000005,0.22841388253410055,0.016073764903744098,0.010007929721476355,6.843899444552373e-05,0.0003498265353982878,3.9919295214891632,0.1696817513728479,0.48051136565659985
4.36,0.22841388253409864,0.01607376490374393,0.010007929721476301,6.843899442800218e-05,0.0003498265353975007,3.9919295214891632,0.1696817513728496,0.48051136565659647
4.37,0.22841388253409675,0.016073764903743765,0.010007929721476247,6.843899441048063e-05,0.0003498265353967137,3.9919295214891632,0.16968175137285132,0.480511365656593
4.38,0.22841388253409484,0.016073764903743598,0.010007929721476192,6.84389943929591e-05,0.0003498265353959266,3.991929521489163,0.16968175137285305,0.48051136565658964
4.39,0.22841388253409295,0.01607376490374343,0.010007929721476138,6.843899437543755e-05,0.0003498265353951396,3.991929521489163,0.16968175137285474,0.48051136565658625
4.4,0.22841388253409103,0.016073764903743265,0.010007929721476084,6.843899435791602e-05,0.0003498265353943525,3.9919295214891624,0.16968175137285646,0.48051136565658287
4.41,0.22841388253408915,0.0160737649037431,0.01000792972147603,6.843899434039447e-05,0.0003498265353935655,3.9919295214891624,0.16968175137285818,0.4805113656565795
4.42,0.22841388253408723,0.016073764903742932,0.010007929721475975,6.843899432287292e-05,0.0003498265353927784,3.9919295214891624,0.1696817513728599,0.4805113656565761
4.43,0.22841388253408534,0.016073764903742765,0.010007929721475921,6.843899430535139e-05,0.0003498265353919914,3.991929521489162,0.1696817513728616,0.4805113656565727
4.44,0.22841388253408343,0.016073764903742595,0.010007929721475867,6.843899428782984e-05,0.0003498265353912043,3.991929521489162,0.16968175137286332,0.48051136565656927
4.45,0.22841388253408154,0.01607376490374243,0.010007929721475812,6.843899427030831e-05,0.0003498265353904173,3.9919295214891615,0.16968175137286504,0.4805113656565659
4.46,0.22841388253407963,0.016073764903742262,0.010007929721475758,6.843899425278676e-05,0.0003498265353896302,3.9919295214891615,0.16968175137286673,0.4805113656565625
4.47,0.22841388253407774,0.016073764903742096,0.010007929721475704,6.843899423526523e-05,0.0003498265353888432,3.9919295214891615,0.16968175137286845,0.4805113656565591
4.48,0.22841388253407582,0.01607376490374193,0.01000792972147565,6.843899421774368e-05,0.0003498265353880561,3.991929521489161,0.16968175137287017,0.4805113656565557
4.49,0.22841388253407394,0.016073764903741763,0.010007929721475595,6.843899420022213e-05,0.0003498265353872691,3.991929521489161,0.1696817513728719,0.48051136565655234
4.5,0.22841388253407202,0.016073764903741596,0.010007929721475541,6.84389941827006e-05,0.000349826535386482,3.9919295214891606,0.16968175137287358,0.48051136565654895
4.51,0.22841388253407013,0.01607376490374143,0.010007929721475487,6.843899416517905e-05,0.000349826535385695,3.9919295214891606,0.1696817513728753,0.48051136565654556
4.5200000000000005,0.22841388253406822,0.016073764903741263,0.010007929721475432,6.843899414765752e-05,0.0003498265353849079,3.9919295214891606,0.16968175137287703,0.4805113656565421
4.53,0.22841388253406633,0.016073764903741093,0.010007929721475378,6.843899413013597e-05,0.0003498265353841209,3.99192952148916,0.16968175137287872,0.48051136565653874
4.54,0.22841388253406442,0.016073764903740927,0.010007929721475324,6.843899411261442e-05,0.0003498265353833338,3.99192952148916,0.16968175137288044,0.48051136565653535
4.55,0.22841388253406253,0.01607376490374076,0.01000792972147527,6.843899409509289e-05,0.0003498265353825468,3.99192952148916,0.16968175137288216,0.48051136565653196
4.5600000000000005,0.2284138825340606,0.016073764903740594,0.010007929721475215,6.843899407757134e-05,0.0003498265353817597,3.9919295214891597,0.16968175137288385,0.4805113656565286
4.57,0.22841388253405873,0.016073764903740427,0.010007929721475161,6.843899406004981e-05,0.0003498265353809727,3.9919295214891597,0.16968175137288558,0.4805113656565252
4.58,0.2284138825340568,0.01607376490374026,0.010007929721475108,6.843899404252826e-05,0.0003498265353801856,3.9919295214891592,0.1696817513728873,0.4805113656565218
4.59,0.22841388253405492,0.016073764903740094,0.010007929721475052,6.843899402500673e-05,0.0003498265353793986,3.9919295214891592,0.16968175137288902,0.4805113656565184
4.6000000000000005,0.228413882534053,0.016073764903739927,0.010007929721474998,6.843899400748518e-05,0.00034982653537861153,3.9919295214891592,0.1696817513728907,0.480511365656515
4.61,0.22841388253405112,0.01607376490373976,0.010007929721474945,6.843899398996363e-05,0.0003498265353778245,3.991929521489159,0.16968175137289243,0.4805113656565116
4.62,0.2284138825340492,0.016073764903739594,0.01000792972147489,6.84389939724421e-05,0.00034982653537703743,3.991929521489159,0.16968175137289415,0.4805113656565082
4.63,0.22841388253404732,0.016073764903739424,0.010007929721474835,6.843899395492055e-05,0.0003498265353762504,3.9919295214891584,0.16968175137289584,0.4805113656565048
4.64,0.2284138825340454,0.016073764903739258,0.010007929721474781,6.843899393739902e-05,0.00034982653537546333,3.9919295214891584,0.16968175137289757,0.48051136565650143
4.65,0.22841388253404352,0.01607376490373909,0.010007929721474728,6.843899391987747e-05,0.0003498265353746763,3.9919295214891584,0.1696817513728993,0.48051136565649805
4.66,0.2284138825340416,0.016073764903738925,0.010007929721474672,6.843899390235594e-05,0.00034982653537388923,3.991929521489158,0.169681751372901,0.48051136565649466
4.67,0.2284138825340397,0.016073764903738758,0.010007929721474618,6.843899388483439e-05,0.0003498265353731022,3.991929521489158,0.1696817513729027,0.4805113656564913
4.68,0.2284138825340378,0.01607376490373859,0.010007929721474565,6.843899386731284e-05,0.00034982653537231513,3.9919295214891575,0.16968175137290442,0.48051136565648783
4.69,0.2284138825340359,0.016073764903738425,0.01000792972147451,6.843899384979131e-05,0.0003498265353715281,3.9919295214891575,0.16968175137290614,0.48051136565648445
4.7,0.228413882534034,0.01607376490373826,0.010007929721474455,6.843899383226976e-05,0.00034982653537074103,3.9919295214891575,0.16968175137290784,0.48051136565648106
4.71,0.2284138825340321,0.016073764903738092,0.010007929721474402,6.843899381474823e-05,0.000349826535369954,3.991929521489157,0.16968175137290956,0.4805113656564777
4.72,0.2284138825340302,0.016073764903737922,0.010007929721474348,6.843899379722668e-05,0.00034982653536916693,3.991929521489157,0.16968175137291128,0.4805113656564743
4.73,0.2284138825340283,0.016073764903737756,0.010007929721474292,6.843899377970513e-05,0.0003498265353683799,3.9919295214891566,0.169681751372913,0.4805113656564709
4.74,0.2284138825340264,0.01607376490373759,0.010007929721474238,6.84389937621836e-05,0.00034982653536759284,3.9919295214891566,0.1696817513729147,0.4805113656564675
4.75,0.2284138825340245,0.016073764903737423,0.010007929721474185,6.843899374466205e-05,0.0003498265353668058,3.9919295214891566,0.1696817513729164,0.48051136565646413
4.76,0.2284138825340226,0.016073764903737256,0.010007929721474131,6.843899372714052e-05,0.00034982653536601874,3.991929521489156,0.16968175137291813,0.4805113656564607
4.7700000000000005,0.2284138825340207,0.01607376490373709,0.010007929721474075,6.843899370961897e-05,0.0003498265353652317,3.991929521489156,0.16968175137291983,0.4805113656564573
4.78,0.22841388253401881,0.016073764903736923,0.010007929721474022,6.843899369209744e-05,0.00034982653536444464,3.9919295214891557,0.16968175137292155,0.4805113656564539
4.79,0.2284138825340169,0.016073764903736756,0.010007929721473968,6.843899367457589e-05,0.0003498265353636576,3.9919295214891557,0.16968175137292327,0.48051136565645053
4.8,0.228413882534015,0.01607376490373659,0.010007929721473912,6.843899365705434e-05,0.00034982653536287054,3.9919295214891557,0.16968175137292496,0.48051136565644714
4.8100000000000005,0.2284138825340131,0.016073764903736423,0.010007929721473859,6.84389936395328e-05,0.0003498265353620835,3.9919295214891553,0.16968175137292668,0.48051136565644376
4.82,0.2284138825340112,0.016073764903736253,0.010007929721473805,6.843899362201126e-05,0.00034982653536129644,3.9919295214891553,0.1696817513729284,0.48051136565644037
4.83,0.2284138825340093,0.016073764903736087,0.010007929721473751,6.843899360448973e-05,0.0003498265353605094,3.991929521489155,0.16968175137293012,0.48051136565643693
4.84,0.2284138825340074,0.01607376490373592,0.010007929721473696,6.843899358696818e-05,0.00034982653535972234,3.991929521489155,0.16968175137293182,0.48051136565643354
4.8500000000000005,0.2284138825340055,0.016073764903735754,0.010007929721473642,6.843899356944663e-05,0.0003498265353589353,3.991929521489155,0.16968175137293354,0.48051136565643016
4.86,0.2284138825340036,0.016073764903735587,0.010007929721473588,6.84389935519251e-05,0.00034982653535814824,3.9919295214891544,0.16968175137293526,0.48051136565642677
4.87,0.2284138825340017,0.01607376490373542,0.010007929721473532,6.843899353440355e-05,0.0003498265353573612,3.9919295214891544,0.16968175137293695,0.4805113656564234
4.88,0.2284138825339998,0.016073764903735254,0.010007929721473479,6.843899351688202e-05,0.00034982653535657414,3.9919295214891544,0.16968175137293867,0.48051136565642
4.89,0.2284138825339979,0.016073764903735088,0.010007929721473425,6.843899349936047e-05,0.0003498265353557871,3.991929521489154,0.1696817513729404,0.4805113656564166
4.9,0.228413882533996,0.01607376490373492,0.010007929721473371,6.843899348183893e-05,0.00034982653535500004,3.991929521489154,0.1696817513729421,0.4805113656564132
4.91,0.22841388253399408,0.01607376490373475,0.010007929721473316,6.843899346431739e-05,0.000349826535354213,3.9919295214891535,0.1696817513729438,0.4805113656564098
4.92,0.2284138825339922,0.016073764903734584,0.010007929721473262,6.843899344679584e-05,0.00034982653535342595,3.9919295214891535,0.16968175137294553,0.4805113656564064
4.93,0.22841388253399028,0.016073764903734418,0.010007929721473208,6.84389934292743e-05,0.0003498265353526389,3.9919295214891535,0.16968175137294725,0.480511365656403
4.94,0.2284138825339884,0.01607376490373425,0.010007929721473153,6.843899341175276e-05,0.00034982653535185185,3.991929521489153,0.16968175137294894,0.4805113656563996
4.95,0.22841388253398648,0.016073764903734085,0.010007929721473099,6.843899339423122e-05,0.0003498265353510648,3.991929521489153,0.16968175137295066,0.48051136565639624
4.96,0.2284138825339846,0.01607376490373392,0.010007929721473045,6.843899337670968e-05,0.00034982653535027775,3.9919295214891526,0.16968175137295238,0.48051136565639285
4.97,0.22841388253398268,0.016073764903733752,0.010007929721472991,6.843899335918813e-05,0.0003498265353494907,3.9919295214891526,0.1696817513729541,0.48051136565638947
4.98,0.2284138825339808,0.016073764903733585,0.010007929721472936,6.84389933416666e-05,0.00034982653534870365,3.9919295214891526,0.1696817513729558,0.4805113656563861
4.99,0.22841388253397887,0.01607376490373342,0.010007929721472882,6.843899332414505e-05,0.0003498265353479166,3.991929521489152,0.16968175137295752,0.48051136565638264
5.0,0.228413882533977,0.016073764903733252,0.010007929721472828,6.843899330662352e-05,0.00034982653534712955,3.991929521489152,0.16968175137295924,0.48051136565637925
5.01,0.22841388253397507,0.016073764903733082,0.010007929721472773,6.843899328910197e-05,0.00034982653534634253,3.9919295214891517,0.16968175137296093,0.48051136565637587
5.0200000000000005,0.22841388253397318,0.016073764903732916,0.010007929721472719,6.843899327158043e-05,0.00034982653534555545,3.9919295214891517,0.16968175137296265,0.4805113656563725
5.03,0.22841388253397127,0.01607376490373275,0.010007929721472665,6.843899325405889e-05,0.00034982653534476843,3.9919295214891517,0.16968175137296437,0.4805113656563691
5.04,0.22841388253396938,0.016073764903732583,0.010007929721472611,6.843899323653734e-05,0.00034982653534398135,3.9919295214891513,0.16968175137296607,0.4805113656563657
5.05,0.22841388253396747,0.016073764903732416,0.010007929721472556,6.84389932190158e-05,0.00034982653534319433,3.9919295214891513,0.1696817513729678,0.4805113656563623
5.0600000000000005,0.22841388253396558,0.01607376490373225,0.010007929721472502,6.843899320149426e-05,0.00034982653534240725,3.991929521489151,0.1696817513729695,0.48051136565635894
5.07,0.22841388253396366,0.016073764903732083,0.010007929721472448,6.843899318397272e-05,0.00034982653534162023,3.991929521489151,0.16968175137297123,0.4805113656563555
5.08,0.22841388253396178,0.016073764903731916,0.010007929721472393,6.843899316645118e-05,0.00034982653534083315,3.991929521489151,0.16968175137297292,0.4805113656563521
5.09,0.22841388253395986,0.01607376490373175,0.010007929721472339,6.843899314892964e-05,0.00034982653534004613,3.9919295214891504,0.16968175137297464,0.4805113656563487
5.1000000000000005,0.22841388253395797,0.016073764903731583,0.010007929721472285,6.84389931314081e-05,0.00034982653533925905,3.9919295214891504,0.16968175137297636,0.48051136565634534
5.11,0.22841388253395606,0.016073764903731413,0.010007929721472231,6.843899311388655e-05,0.00034982653533847203,3.99192952148915,0.16968175137297806,0.48051136565634195
5.12,0.22841388253395417,0.016073764903731247,0.010007929721472176,6.843899309636501e-05,0.00034982653533768496,3.99192952148915,0.16968175137297978,0.48051136565633856
5.13,0.22841388253395226,0.01607376490373108,0.010007929721472122,6.843899307884347e-05,0.00034982653533689793,3.99192952148915,0.1696817513729815,0.4805113656563352
5.14,0.22841388253395037,0.016073764903730914,0.010007929721472068,6.843899306132193e-05,0.00034982653533611086,3.9919295214891495,0.16968175137298322,0.48051136565633173
5.15,0.22841388253394845,0.016073764903730747,0.010007929721472013,6.843899304380039e-05,0.00034982653533532383,3.9919295214891495,0.1696817513729849,0.48051136565632835
5.16,0.22841388253394657,0.01607376490373058,0.010007929721471959,6.843899302627884e-05,0.00034982653533453676,3.991929521489149,0.16968175137298663,0.48051136565632496
5.17,0.22841388253394465,0.016073764903730414,0.010007929721471905,6.84389930087573e-05,0.00034982653533374974,3.991929521489149,0.16968175137298835,0.4805113656563216
5.18,0.22841388253394276,0.016073764903730248,0.010007929721471851,6.843899299123576e-05,0.00034982653533296266,3.991929521489149,0.16968175137299005,0.4805113656563182
5.19,0.22841388253394085,0.01607376490373008,0.010007929721471796,6.843899297371422e-05,0.00034982653533217564,3.9919295214891486,0.16968175137299177,0.4805113656563148
5.2,0.22841388253393896,0.01607376490372991,0.010007929721471742,6.843899295619268e-05,0.00034982653533138856,3.9919295214891486,0.1696817513729935,0.4805113656563114
5.21,0.22841388253393705,0.016073764903729745,0.010007929721471688,6.843899293867114e-05,0.00034982653533060154,3.991929521489148,0.1696817513729952,0.48051136565630803
5.22,0.22841388253393516,0.016073764903729578,0.010007929721471633,6.84389929211496e-05,0.00034982653532981446,3.991929521489148,0.1696817513729969,0.4805113656563046
5.23,0.22841388253393324,0.01607376490372941,0.01000792972147158,6.843899290362805e-05,0.00034982653532902744,3.991929521489148,0.16968175137299862,0.4805113656563012
5.24,0.22841388253393136,0.016073764903729245,0.010007929721471525,6.843899288610651e-05,0.00034982653532824036,3.9919295214891477,0.16968175137300034,0.4805113656562978
5.25,0.22841388253392944,0.01607376490372908,0.010007929721471472,6.843899286858497e-05,0.00034982653532745334,3.9919295214891477,0.16968175137300204,0.48051136565629443
5.26,0.22841388253392755,0.016073764903728912,0.010007929721471416,6.843899285106343e-05,0.00034982653532666626,3.9919295214891477,0.16968175137300376,0.48051136565629105
5.2700000000000005,0.22841388253392564,0.016073764903728745,0.010007929721471362,6.843899283354189e-05,0.00034982653532587924,3.9919295214891473,0.16968175137300548,0.48051136565628766
