t,V,C_1,C_2,C_3,C_4,C_5,C_6_temp
3.56,-0.05,1.5050005204589123e-08,7.397621590151604e-08,2.4602952608102076e-10,3.444413396804328e-10,1.533840342411405e-09,8.484140385688384e-09
3.5700000000000003,-0.05,1.5050005204560975e-08,7.39762159013805e-08,2.460295261111442e-10,3.4444133971606165e-10,1.5338403425666614e-09,8.484140385976925e-09
3.58,-0.05,1.5050005204532828e-08,7.397621590124496e-08,2.460295261412677e-10,3.444413397516905e-10,1.533840342721918e-09,8.484140386265467e-09
3.59,-0.05,1.505000520450468e-08,7.397621590110942e-08,2.460295261713911e-10,3.444413397873194e-10,1.5338403428771745e-09,8.484140386554009e-09
3.6,-0.05,1.5050005204476533e-08,7.397621590097388e-08,2.460295262015146e-10,3.444413398229482e-10,1.5338403430324311e-09,8.484140386842551e-09
3.61,-0.05,1.505000520444839e-08,7.397621590083835e-08,2.4602952623163805e-10,3.4444133985857706e-10,1.5338403431876877e-09,8.484140387131091e-09
3.62,-0.05,1.5050005204420242e-08,7.397621590070281e-08,2.460295262617615e-10,3.444413398942059e-10,1.5338403433429442e-09,8.484140387419634e-09
3.63,-0.05,1.5050005204392095e-08,7.397621590056727e-08,2.4602952629188497e-10,3.444413399298348e-10,1.5338403434982008e-09,8.484140387708176e-09
3.64,-0.05,1.5050005204363948e-08,7.397621590043173e-08,2.460295263220084e-10,3.4444133996546363e-10,1.5338403436534572e-09,8.484140387996716e-09
3.65,-0.05,1.50500052043358e-08,7.397621590029619e-08,2.460295263521319e-10,3.4444134000109247e-10,1.5338403438087139e-09,8.484140388285258e-09
3.66,-0.05,1.5050005204307656e-08,7.397621590016065e-08,2.4602952638225533e-10,3.4444134003672136e-10,1.5338403439639705e-09,8.4841403885738e-09
3.67,-0.05,1.505000520427951e-08,7.397621590002511e-08,2.4602952641237877e-10,3.444413400723502e-10,1.533840344119227e-09,8.484140388862342e-09
3.68,-0.05,1.5050005204251362e-08,7.397621589988958e-08,2.4602952644250226e-10,3.4444134010797905e-10,1.5338403442744835e-09,8.484140389150883e-09
3.69,-0.05,1.5050005204223214e-08,7.397621589975404e-08,2.460295264726257e-10,3.444413401436079e-10,1.53384034442974e-09,8.484140389439425e-09
3.7,-0.05,1.505000520419507e-08,7.39762158996185e-08,2.460295265027492e-10,3.444413401792368e-10,1.5338403445849966e-09,8.484140389727967e-09
3.71,-0.05,1.5050005204166923e-08,7.397621589948296e-08,2.460295265328726e-10,3.444413402148656e-10,1.533840344740253e-09,8.48414039001651e-09
3.72,-0.05,1.5050005204138776e-08,7.397621589934742e-08,2.460295265629961e-10,3.4444134025049446e-10,1.5338403448955097e-09,8.48414039030505e-09
3.73,-0.05,1.505000520411063e-08,7.39762158992119e-08,2.4602952659311954e-10,3.4444134028612335e-10,1.5338403450507663e-09,8.484140390593592e-09
3.74,-0.05,1.505000520408248e-08,7.397621589907636e-08,2.46029526623243e-10,3.444413403217522e-10,1.5338403452060227e-09,8.484140390882134e-09
3.75,-0.05,1.5050005204054337e-08,7.397621589894082e-08,2.4602952665336647e-10,3.4444134035738103e-10,1.5338403453612793e-09,8.484140391170674e-09
3.7600000000000002,-0.05,1.505000520402619e-08,7.397621589880528e-08,2.460295266834899e-10,3.4444134039300987e-10,1.5338403455165358e-09,8.484140391459216e-09
3.77,-0.05,1.5050005203998043e-08,7.397621589866974e-08,2.460295267136134e-10,3.4444134042863876e-10,1.5338403456717924e-09,8.484140391747759e-09
3.7800000000000002,-0.05,1.5050005203969895e-08,7.39762158985342e-08,2.4602952674373683e-10,3.444413404642676e-10,1.5338403458270488e-09,8.4841403920363e-09
3.79,-0.05,1.5050005203941748e-08,7.397621589839867e-08,2.4602952677386027e-10,3.4444134049989644e-10,1.5338403459823054e-09,8.484140392324841e-09
3.8000000000000003,-0.05,1.5050005203913604e-08,7.397621589826313e-08,2.4602952680398375e-10,3.444413405355253e-10,1.533840346137562e-09,8.484140392613383e-09
3.81,-0.05,1.5050005203885457e-08,7.397621589812759e-08,2.460295268341072e-10,3.444413405711542e-10,1.5338403462928185e-09,8.484140392901925e-09
3.8200000000000003,-0.05,1.505000520385731e-08,7.397621589799205e-08,2.460295268642307e-10,3.44441340606783e-10,1.5338403464480751e-09,8.484140393190467e-09
3.83,-0.05,1.5050005203829162e-08,7.397621589785651e-08,2.460295268943541e-10,3.4444134064241186e-10,1.5338403466033316e-09,8.484140393479008e-09
3.84,-0.05,1.5050005203801018e-08,7.397621589772097e-08,2.4602952692447755e-10,3.4444134067804075e-10,1.5338403467585882e-09,8.48414039376755e-09
3.85,-0.05,1.505000520377287e-08,7.397621589758543e-08,2.4602952695460104e-10,3.444413407136696e-10,1.5338403469138448e-09,8.484140394056092e-09
3.86,-0.05,1.5050005203744723e-08,7.39762158974499e-08,2.460295269847245e-10,3.4444134074929843e-10,1.5338403470691012e-09,8.484140394344634e-09
3.87,-0.05,1.5050005203716576e-08,7.397621589731436e-08,2.4602952701484796e-10,3.4444134078492727e-10,1.5338403472243579e-09,8.484140394633175e-09
3.88,-0.05,1.505000520368843e-08,7.397621589717882e-08,2.460295270449714e-10,3.4444134082055616e-10,1.5338403473796143e-09,8.484140394921717e-09
3.89,-0.05,1.5050005203660285e-08,7.397621589704328e-08,2.4602952707509484e-10,3.44441340856185e-10,1.533840347534871e-09,8.484140395210259e-09
3.9,-0.05,1.5050005203632138e-08,7.397621589690776e-08,2.460295271052183e-10,3.4444134089181384e-10,1.5338403476901274e-09,8.4841403954988e-09
3.91,-0.05,1.505000520360399e-08,7.397621589677222e-08,2.4602952713534176e-10,3.4444134092744273e-10,1.533840347845384e-09,8.484140395787341e-09
3.92,-0.05,1.5050005203575843e-08,7.397621589663668e-08,2.4602952716546525e-10,3.444413409630716e-10,1.5338403480006406e-09,8.484140396075883e-09
3.93,-0.05,1.5050005203547696e-08,7.397621589650114e-08,2.460295271955887e-10,3.444413409987004e-10,1.533840348155897e-09,8.484140396364426e-09
3.94,-0.05,1.5050005203519552e-08,7.39762158963656e-08,2.4602952722571217e-10,3.4444134103432926e-10,1.5338403483111537e-09,8.484140396652966e-09
3.95,-0.05,1.5050005203491404e-08,7.397621589623006e-08,2.460295272558356e-10,3.4444134106995815e-10,1.53384034846641e-09,8.484140396941508e-09
3.96,-0.05,1.5050005203463257e-08,7.397621589609452e-08,2.4602952728595905e-10,3.44441341105587e-10,1.5338403486216667e-09,8.48414039723005e-09
3.97,-0.05,1.505000520343511e-08,7.397621589595899e-08,2.4602952731608253e-10,3.4444134114121583e-10,1.5338403487769234e-09,8.484140397518592e-09
3.98,-0.05,1.5050005203406966e-08,7.397621589582345e-08,2.4602952734620597e-10,3.4444134117684467e-10,1.5338403489321798e-09,8.484140397807133e-09
3.99,-0.05,1.505000520337882e-08,7.397621589568791e-08,2.4602952737632946e-10,3.4444134121247356e-10,1.5338403490874364e-09,8.484140398095675e-09
4.0,-0.05,1.505000520335067e-08,7.397621589555237e-08,2.460295274064529e-10,3.444413412481024e-10,1.5338403492426928e-09,8.484140398384217e-09
4.01,-0.05,1.5050005203322524e-08,7.397621589541683e-08,2.4602952743657633e-10,3.4444134128373124e-10,1.5338403493979495e-09,8.484140398672757e-09
4.0200000000000005,-0.05,1.5050005203294377e-08,7.397621589528129e-08,2.460295274666998e-10,3.4444134131936013e-10,1.5338403495532059e-09,8.4841403989613e-09
4.03,-0.05,1.5050005203266233e-08,7.397621589514575e-08,2.4602952749682326e-10,3.4444134135498897e-10,1.5338403497084625e-09,8.484140399249842e-09
4.04,-0.05,1.5050005203238085e-08,7.397621589501022e-08,2.4602952752694674e-10,3.444413413906178e-10,1.5338403498637192e-09,8.484140399538384e-09
4.05,-0.05,1.5050005203209938e-08,7.397621589487468e-08,2.460295275570702e-10,3.4444134142624665e-10,1.5338403500189756e-09,8.484140399826924e-09
4.0600000000000005,-0.05,1.505000520318179e-08,7.397621589473914e-08,2.460295275871936e-10,3.4444134146187555e-10,1.5338403501742322e-09,8.484140400115466e-09
4.07,-0.05,1.5050005203153643e-08,7.39762158946036e-08,2.460295276173171e-10,3.444413414975044e-10,1.5338403503294886e-09,8.484140400404008e-09
4.08,-0.05,1.50500052031255e-08,7.397621589446808e-08,2.4602952764744054e-10,3.4444134153313323e-10,1.5338403504847453e-09,8.48414040069255e-09
4.09,-0.05,1.5050005203097352e-08,7.397621589433254e-08,2.4602952767756403e-10,3.444413415687621e-10,1.5338403506400017e-09,8.484140400981091e-09
4.1,-0.05,1.5050005203069205e-08,7.3976215894197e-08,2.4602952770768747e-10,3.4444134160439096e-10,1.5338403507952583e-09,8.484140401269633e-09
4.11,-0.05,1.5050005203041057e-08,7.397621589406146e-08,2.460295277378109e-10,3.444413416400198e-10,1.533840350950515e-09,8.484140401558175e-09
4.12,-0.05,1.505000520301291e-08,7.397621589392592e-08,2.460295277679344e-10,3.4444134167564864e-10,1.5338403511057714e-09,8.484140401846717e-09
4.13,-0.05,1.5050005202984766e-08,7.397621589379038e-08,2.4602952779805783e-10,3.4444134171127753e-10,1.533840351261028e-09,8.484140402135258e-09
4.14,-0.05,1.505000520295662e-08,7.397621589365484e-08,2.460295278281813e-10,3.4444134174690637e-10,1.5338403514162844e-09,8.4841404024238e-09
4.15,-0.05,1.505000520292847e-08,7.39762158935193e-08,2.4602952785830475e-10,3.444413417825352e-10,1.533840351571541e-09,8.484140402712342e-09
4.16,-0.05,1.5050005202900324e-08,7.397621589338377e-08,2.4602952788842824e-10,3.4444134181816405e-10,1.5338403517267977e-09,8.484140403000882e-09
4.17,-0.05,1.505000520287218e-08,7.397621589324823e-08,2.460295279185517e-10,3.4444134185379295e-10,1.5338403518820541e-09,8.484140403289424e-09
4.18,-0.05,1.5050005202844033e-08,7.397621589311269e-08,2.460295279486751e-10,3.444413418894218e-10,1.5338403520373108e-09,8.484140403577967e-09
4.19,-0.05,1.5050005202815886e-08,7.397621589297715e-08,2.460295279787986e-10,3.4444134192505063e-10,1.5338403521925672e-09,8.484140403866509e-09
4.2,-0.05,1.505000520278774e-08,7.397621589284161e-08,2.4602952800892204e-10,3.444413419606795e-10,1.5338403523478238e-09,8.484140404155049e-09
4.21,-0.05,1.505000520275959e-08,7.397621589270607e-08,2.460295280390455e-10,3.4444134199630836e-10,1.5338403525030802e-09,8.484140404443591e-09
4.22,-0.05,1.5050005202731447e-08,7.397621589257054e-08,2.4602952806916896e-10,3.444413420319372e-10,1.5338403526583369e-09,8.484140404732133e-09
4.23,-0.05,1.50500052027033e-08,7.3976215892435e-08,2.460295280992924e-10,3.4444134206756604e-10,1.5338403528135935e-09,8.484140405020675e-09
4.24,-0.05,1.5050005202675152e-08,7.397621589229946e-08,2.460295281294159e-10,3.4444134210319493e-10,1.53384035296885e-09,8.484140405309216e-09
4.25,-0.05,1.5050005202647005e-08,7.397621589216393e-08,2.460295281595393e-10,3.4444134213882377e-10,1.5338403531241066e-09,8.484140405597758e-09
4.26,-0.05,1.5050005202618858e-08,7.39762158920284e-08,2.460295281896628e-10,3.444413421744526e-10,1.533840353279363e-09,8.4841404058863e-09
4.2700000000000005,-0.05,1.5050005202590714e-08,7.397621589189286e-08,2.4602952821978625e-10,3.4444134221008145e-10,1.5338403534346196e-09,8.484140406174842e-09
4.28,-0.05,1.5050005202562567e-08,7.397621589175732e-08,2.460295282499097e-10,3.4444134224571034e-10,1.5338403535898762e-09,8.484140406463383e-09
4.29,-0.05,1.505000520253442e-08,7.397621589162178e-08,2.4602952828003317e-10,3.444413422813392e-10,1.5338403537451327e-09,8.484140406751925e-09
4.3,-0.05,1.5050005202506272e-08,7.397621589148624e-08,2.460295283101566e-10,3.44441342316968e-10,1.5338403539003893e-09,8.484140407040467e-09
4.3100000000000005,-0.05,1.5050005202478128e-08,7.39762158913507e-08,2.460295283402801e-10,3.444413423525969e-10,1.5338403540556457e-09,8.484140407329007e-09
4.32,-0.05,1.505000520244998e-08,7.397621589121516e-08,2.4602952837040353e-10,3.4444134238822576e-10,1.5338403542109023e-09,8.48414040761755e-09
4.33,-0.05,1.5050005202421833e-08,7.397621589107963e-08,2.4602952840052697e-10,3.444413424238546e-10,1.5338403543661588e-09,8.484140407906092e-09
4.34,-0.05,1.5050005202393686e-08,7.397621589094409e-08,2.4602952843065046e-10,3.4444134245948344e-10,1.5338403545214154e-09,8.484140408194634e-09
4.3500000000000005,-0.05,1.505000520236554e-08,7.397621589080855e-08,2.460295284607739e-10,3.4444134249511233e-10,1.533840354676672e-09,8.484140408483174e-09
4.36,-0.05,1.5050005202337395e-08,7.397621589067301e-08,2.460295284908974e-10,3.4444134253074117e-10,1.5338403548319285e-09,8.484140408771716e-09
4.37,-0.05,1.5050005202309247e-08,7.397621589053747e-08,2.460295285210208e-10,3.4444134256637e-10,1.533840354987185e-09,8.484140409060258e-09
4.38,-0.05,1.50500052022811e-08,7.397621589040193e-08,2.460295285511443e-10,3.444413426019989e-10,1.5338403551424415e-09,8.4841404093488e-09
4.39,-0.05,1.5050005202252953e-08,7.39762158902664e-08,2.4602952858126774e-10,3.4444134263762774e-10,1.5338403552976981e-09,8.484140409637341e-09
4.4,-0.05,1.5050005202224806e-08,7.397621589013086e-08,2.460295286113912e-10,3.444413426732566e-10,1.5338403554529548e-09,8.484140409925883e-09
4.41,-0.05,1.505000520219666e-08,7.397621588999532e-08,2.4602952864151467e-10,3.444413427088854e-10,1.5338403556082112e-09,8.484140410214425e-09
4.42,-0.05,1.5050005202168514e-08,7.397621588985979e-08,2.460295286716381e-10,3.444413427445143e-10,1.5338403557634678e-09,8.484140410502966e-09
4.43,-0.05,1.5050005202140367e-08,7.397621588972425e-08,2.460295287017616e-10,3.4444134278014316e-10,1.5338403559187243e-09,8.484140410791508e-09
4.44,-0.05,1.505000520211222e-08,7.397621588958872e-08,2.4602952873188503e-10,3.44441342815772e-10,1.5338403560739809e-09,8.48414041108005e-09
4.45,-0.05,1.5050005202084076e-08,7.397621588945318e-08,2.4602952876200846e-10,3.4444134285140084e-10,1.5338403562292373e-09,8.484140411368592e-09
4.46,-0.05,1.505000520205593e-08,7.397621588931764e-08,2.4602952879213195e-10,3.4444134288702973e-10,1.533840356384494e-09,8.484140411657132e-09
4.47,-0.05,1.505000520202778e-08,7.39762158891821e-08,2.460295288222554e-10,3.4444134292265857e-10,1.5338403565397506e-09,8.484140411945674e-09
4.48,-0.05,1.5050005201999634e-08,7.397621588904656e-08,2.460295288523789e-10,3.444413429582874e-10,1.533840356695007e-09,8.484140412234216e-09
4.49,-0.05,1.5050005201971486e-08,7.397621588891102e-08,2.460295288825023e-10,3.444413429939163e-10,1.5338403568502636e-09,8.484140412522759e-09
4.5,-0.05,1.5050005201943342e-08,7.397621588877548e-08,2.4602952891262575e-10,3.4444134302954514e-10,1.53384035700552e-09,8.484140412811299e-09
4.51,-0.05,1.5050005201915195e-08,7.397621588863995e-08,2.4602952894274924e-10,3.44441343065174e-10,1.5338403571607767e-09,8.484140413099841e-09
4.5200000000000005,-0.05,1.5050005201887048e-08,7.397621588850441e-08,2.4602952897287267e-10,3.444413431008028e-10,1.5338403573160331e-09,8.484140413388383e-09
4.53,-0.05,1.50500052018589e-08,7.397621588836887e-08,2.4602952900299616e-10,3.444413431364317e-10,1.5338403574712897e-09,8.484140413676925e-09
4.54,-0.05,1.5050005201830753e-08,7.397621588823333e-08,2.460295290331196e-10,3.4444134317206055e-10,1.5338403576265464e-09,8.484140413965466e-09
4.55,-0.05,1.505000520180261e-08,7.397621588809779e-08,2.4602952906324303e-10,3.444413432076894e-10,1.5338403577818028e-09,8.484140414254008e-09
4.5600000000000005,-0.05,1.5050005201774462e-08,7.397621588796225e-08,2.460295290933665e-10,3.444413432433183e-10,1.5338403579370594e-09,8.48414041454255e-09
4.57,-0.05,1.5050005201746315e-08,7.397621588782671e-08,2.4602952912348996e-10,3.4444134327894713e-10,1.5338403580923159e-09,8.48414041483109e-09
4.58,-0.05,1.5050005201718167e-08,7.397621588769118e-08,2.4602952915361345e-10,3.4444134331457597e-10,1.5338403582475725e-09,8.484140415119633e-09
4.59,-0.05,1.5050005201690023e-08,7.397621588755564e-08,2.460295291837369e-10,3.444413433502048e-10,1.5338403584028291e-09,8.484140415408175e-09
4.6000000000000005,-0.05,1.5050005201661876e-08,7.397621588742011e-08,2.4602952921386037e-10,3.444413433858337e-10,1.5338403585580855e-09,8.484140415696717e-09
4.61,-0.05,1.505000520163373e-08,7.397621588728457e-08,2.460295292439838e-10,3.4444134342146254e-10,1.5338403587133422e-09,8.484140415985257e-09
4.62,-0.05,1.505000520160558e-08,7.397621588714904e-08,2.4602952927410724e-10,3.444413434570914e-10,1.5338403588685986e-09,8.4841404162738e-09
4.63,-0.05,1.5050005201577434e-08,7.39762158870135e-08,2.4602952930423073e-10,3.444413434927202e-10,1.5338403590238552e-09,8.484140416562341e-09
4.64,-0.05,1.505000520154929e-08,7.397621588687796e-08,2.4602952933435417e-10,3.444413435283491e-10,1.5338403591791116e-09,8.484140416850884e-09
4.65,-0.05,1.5050005201521143e-08,7.397621588674242e-08,2.4602952936447765e-10,3.4444134356397795e-10,1.5338403593343683e-09,8.484140417139424e-09
4.66,-0.05,1.5050005201492996e-08,7.397621588660688e-08,2.460295293946011e-10,3.444413435996068e-10,1.533840359489625e-09,8.484140417427966e-09
4.67,-0.05,1.5050005201464848e-08,7.397621588647134e-08,2.4602952942472453e-10,3.444413436352357e-10,1.5338403596448813e-09,8.484140417716508e-09
4.68,-0.05,1.50500052014367e-08,7.39762158863358e-08,2.46029529454848e-10,3.4444134367086453e-10,1.533840359800138e-09,8.48414041800505e-09
4.69,-0.05,1.5050005201408557e-08,7.397621588620027e-08,2.4602952948497145e-10,3.4444134370649337e-10,1.5338403599553944e-09,8.48414041829359e-09
4.7,-0.05,1.505000520138041e-08,7.397621588606473e-08,2.4602952951509494e-10,3.444413437421222e-10,1.533840360110651e-09,8.484140418582133e-09
4.71,-0.05,1.5050005201352262e-08,7.397621588592919e-08,2.460295295452184e-10,3.444413437777511e-10,1.5338403602659077e-09,8.484140418870675e-09
4.72,-0.05,1.5050005201324115e-08,7.397621588579365e-08,2.460295295753418e-10,3.4444134381337994e-10,1.533840360421164e-09,8.484140419159215e-09
4.73,-0.05,1.5050005201295968e-08,7.397621588565811e-08,2.460295296054653e-10,3.444413438490088e-10,1.5338403605764207e-09,8.484140419447758e-09
4.74,-0.05,1.5050005201267824e-08,7.397621588552257e-08,2.4602952963558874e-10,3.4444134388463767e-10,1.5338403607316771e-09,8.4841404197363e-09
4.75,-0.05,1.5050005201239676e-08,7.397621588538704e-08,2.460295296657122e-10,3.444413439202665e-10,1.5338403608869338e-09,8.484140420024842e-09
4.76,-0.05,1.505000520121153e-08,7.39762158852515e-08,2.4602952969583566e-10,3.4444134395589535e-10,1.5338403610421902e-09,8.484140420313382e-09
4.7700000000000005,-0.05,1.5050005201183382e-08,7.397621588511597e-08,2.460295297259591e-10,3.444413439915242e-10,1.5338403611974468e-09,8.484140420601924e-09
4.78,-0.05,1.5050005201155238e-08,7.397621588498043e-08,2.460295297560826e-10,3.444413440271531e-10,1.5338403613527034e-09,8.484140420890466e-09
4.79,-0.05,1.505000520112709e-08,7.39762158848449e-08,2.46029529786206e-10,3.444413440627819e-10,1.5338403615079599e-09,8.484140421179008e-09
4.8,-0.05,1.5050005201098943e-08,7.397621588470936e-08,2.460295298163295e-10,3.4444134409841077e-10,1.5338403616632165e-09,8.484140421467549e-09
4.8100000000000005,-0.05,1.5050005201070796e-08,7.397621588457382e-08,2.4602952984645295e-10,3.444413441340396e-10,1.533840361818473e-09,8.484140421756091e-09
4.82,-0.05,1.505000520104265e-08,7.397621588443828e-08,2.4602952987657644e-10,3.444413441696685e-10,1.5338403619737296e-09,8.484140422044633e-09
4.83,-0.05,1.5050005201014505e-08,7.397621588430274e-08,2.4602952990669987e-10,3.4444134420529734e-10,1.533840362128986e-09,8.484140422333174e-09
4.84,-0.05,1.5050005200986357e-08,7.39762158841672e-08,2.460295299368233e-10,3.444413442409262e-10,1.5338403622842426e-09,8.484140422621716e-09
4.8500000000000005,-0.05,1.505000520095821e-08,7.397621588403166e-08,2.460295299669468e-10,3.4444134427655507e-10,1.5338403624394992e-09,8.484140422910258e-09
4.86,-0.05,1.5050005200930063e-08,7.397621588389612e-08,2.4602952999707023e-10,3.444413443121839e-10,1.5338403625947557e-09,8.4841404231988e-09
4.87,-0.05,1.5050005200901915e-08,7.397621588376059e-08,2.460295300271937e-10,3.4444134434781275e-10,1.5338403627500123e-09,8.48414042348734e-09
4.88,-0.05,1.505000520087377e-08,7.397621588362505e-08,2.4602953005731716e-10,3.444413443834416e-10,1.5338403629052687e-09,8.484140423775882e-09
4.89,-0.05,1.5050005200845624e-08,7.397621588348951e-08,2.460295300874406e-10,3.444413444190705e-10,1.5338403630605254e-09,8.484140424064425e-09
4.9,-0.05,1.5050005200817477e-08,7.397621588335397e-08,2.460295301175641e-10,3.444413444546993e-10,1.533840363215782e-09,8.484140424352967e-09
4.91,-0.05,1.505000520078933e-08,7.397621588321843e-08,2.460295301476875e-10,3.4444134449032816e-10,1.5338403633710384e-09,8.484140424641507e-09
4.92,-0.05,1.5050005200761186e-08,7.39762158830829e-08,2.46029530177811e-10,3.4444134452595706e-10,1.533840363526295e-09,8.48414042493005e-09
4.93,-0.05,1.5050005200733038e-08,7.397621588294736e-08,2.4602953020793444e-10,3.444413445615859e-10,1.5338403636815515e-09,8.484140425218591e-09
4.94,-0.05,1.505000520070489e-08,7.397621588281182e-08,2.460295302380579e-10,3.4444134459721474e-10,1.533840363836808e-09,8.484140425507133e-09
4.95,-0.05,1.5050005200676744e-08,7.397621588267629e-08,2.4602953026818137e-10,3.444413446328436e-10,1.5338403639920645e-09,8.484140425795674e-09
4.96,-0.05,1.5050005200648596e-08,7.397621588254075e-08,2.460295302983048e-10,3.4444134466847247e-10,1.5338403641473212e-09,8.484140426084216e-09
4.97,-0.05,1.5050005200620452e-08,7.397621588240521e-08,2.460295303284283e-10,3.444413447041013e-10,1.5338403643025778e-09,8.484140426372758e-09
4.98,-0.05,1.5050005200592305e-08,7.397621588226968e-08,2.4602953035855173e-10,3.4444134473973015e-10,1.5338403644578342e-09,8.484140426661299e-09
4.99,-0.05,1.5050005200564158e-08,7.397621588213414e-08,2.4602953038867516e-10,3.44441344775359e-10,1.5338403646130908e-09,8.48414042694984e-09
5.0,-0.05,1.505000520053601e-08,7.39762158819986e-08,2.4602953041879865e-10,3.444413448109879e-10,1.5338403647683473e-09,8.484140427238383e-09
5.01,-0.05,1.5050005200507863e-08,7.397621588186306e-08,2.460295304489221e-10,3.444413448466167e-10,1.5338403649236039e-09,8.484140427526925e-09
5.0200000000000005,-0.05,1.505000520047972e-08,7.397621588172752e-08,2.460295304790456e-10,3.4444134488224556e-10,1.5338403650788605e-09,8.484140427815465e-09
5.03,-0.05,1.5050005200451572e-08,7.397621588159198e-08,2.46029530509169e-10,3.4444134491787445e-10,1.533840365234117e-09,8.484140428104007e-09
5.04,-0.05,1.5050005200423425e-08,7.397621588145644e-08,2.460295305392925e-10,3.444413449535033e-10,1.5338403653893736e-09,8.48414042839255e-09
5.05,-0.05,1.5050005200395277e-08,7.39762158813209e-08,2.4602953056941594e-10,3.4444134498913214e-10,1.53384036554463e-09,8.484140428681092e-09
5.0600000000000005,-0.05,1.5050005200367133e-08,7.397621588118537e-08,2.4602953059953937e-10,3.44441345024761e-10,1.5338403656998866e-09,8.484140428969632e-09
5.07,-0.05,1.5050005200338986e-08,7.397621588104983e-08,2.4602953062966286e-10,3.4444134506038987e-10,1.533840365855143e-09,8.484140429258174e-09
5.08,-0.05,1.505000520031084e-08,7.397621588091429e-08,2.460295306597863e-10,3.444413450960187e-10,1.5338403660103997e-09,8.484140429546716e-09
5.09,-0.05,1.505000520028269e-08,7.397621588077875e-08,2.460295306899098e-10,3.4444134513164755e-10,1.5338403661656563e-09,8.484140429835258e-09
5.1000000000000005,-0.05,1.5050005200254544e-08,7.397621588064321e-08,2.460295307200332e-10,3.4444134516727644e-10,1.5338403663209127e-09,8.484140430123799e-09
5.11,-0.05,1.50500052002264e-08,7.397621588050768e-08,2.4602953075015666e-10,3.444413452029053e-10,1.5338403664761694e-09,8.484140430412341e-09
5.12,-0.05,1.5050005200198253e-08,7.397621588037215e-08,2.4602953078028015e-10,3.444413452385341e-10,1.5338403666314258e-09,8.484140430700883e-09
5.13,-0.05,1.5050005200170105e-08,7.397621588023661e-08,2.460295308104036e-10,3.4444134527416296e-10,1.5338403667866824e-09,8.484140430989423e-09
5.14,-0.05,1.5050005200141958e-08,7.397621588010107e-08,2.4602953084052707e-10,3.4444134530979185e-10,1.5338403669419389e-09,8.484140431277966e-09
5.15,-0.05,1.505000520011381e-08,7.397621587996553e-08,2.460295308706505e-10,3.444413453454207e-10,1.5338403670971955e-09,8.484140431566508e-09
5.16,-0.05,1.5050005200085667e-08,7.397621587983e-08,2.4602953090077394e-10,3.4444134538104953e-10,1.5338403672524521e-09,8.48414043185505e-09
5.17,-0.05,1.505000520005752e-08,7.397621587969446e-08,2.4602953093089743e-10,3.444413454166784e-10,1.5338403674077085e-09,8.48414043214359e-09
5.18,-0.05,1.5050005200029372e-08,7.397621587955892e-08,2.4602953096102087e-10,3.4444134545230727e-10,1.5338403675629652e-09,8.484140432432132e-09
5.19,-0.05,1.5050005200001225e-08,7.397621587942338e-08,2.4602953099114436e-10,3.444413454879361e-10,1.5338403677182216e-09,8.484140432720674e-09
5.2,-0.05,1.505000519997308e-08,7.397621587928784e-08,2.460295310212678e-10,3.4444134552356495e-10,1.5338403678734782e-09,8.484140433009217e-09
5.21,-0.05,1.5050005199944934e-08,7.39762158791523e-08,2.4602953105139123e-10,3.4444134555919384e-10,1.5338403680287349e-09,8.484140433297757e-09
5.22,-0.05,1.5050005199916786e-08,7.397621587901676e-08,2.460295310815147e-10,3.444413455948227e-10,1.5338403681839913e-09,8.484140433586299e-09
5.23,-0.05,1.505000519988864e-08,7.397621587888123e-08,2.4602953111163815e-10,3.444413456304515e-10,1.533840368339248e-09,8.484140433874841e-09
5.24,-0.05,1.5050005199860492e-08,7.397621587874569e-08,2.4602953114176164e-10,3.4444134566608036e-10,1.5338403684945043e-09,8.484140434163382e-09
5.25,-0.05,1.5050005199832348e-08,7.397621587861015e-08,2.460295311718851e-10,3.4444134570170925e-10,1.533840368649761e-09,8.484140434451924e-09
5.26,-0.05,1.50500051998042e-08,7.397621587847461e-08,2.4602953120200857e-10,3.444413457373381e-10,1.5338403688050174e-09,8.484140434740466e-09
5.2700000000000005,-0.05,1.5050005199776053e-08,7.397621587833907e-08,2.46029531232132e-10,3.4444134577296693e-10,1.533840368960274e-09,8.484140435029008e-09
5.28,-0.05,1.5050005199747906e-08,7.397621587820353e-08,2.4602953126225544e-10,3.444413458085958e-10,1.5338403691155307e-09,8.484140435317548e-09
5.29,-0.05,1.505000519971976e-08,7.3976215878068e-08,2.4602953129237893e-10,3.4444134584422467e-10,1.533840369270787e-09,8.48414043560609e-09
5.3,-0.05,1.5050005199691615e-08,7.397621587793247e-08,2.4602953132250236e-10,3.444413458798535e-10,1.5338403694260437e-09,8.484140435894633e-09
5.3100000000000005,-0.05,1.5050005199663467e-08,7.397621587779693e-08,2.4602953135262585e-10,3.4444134591548235e-10,1.5338403695813001e-09,8.484140436183175e-09
5.32,-0.05,1.505000519963532e-08,7.397621587766139e-08,2.460295313827493e-10,3.4444134595111124e-10,1.5338403697365568e-09,8.484140436471715e-09
5.33,-0.05,1.5050005199607173e-08,7.397621587752585e-08,2.460295314128727e-10,3.444413459867401e-10,1.5338403698918134e-09,8.484140436760257e-09
