t,V,Nai,m,h,j,Ki,d,f,b,g,xr,xs1,xs2,zdv,ydv,i_rel,CaT,JSR,NSR
4.3100000000000005,-84.80758915019787,10.000271236487919,0.0015957225838179976,0.9847757878929818,0.9906325926167184,144.47316178319502,6.203131508435996e-06,0.9993888588346412,0.0013879192580334568,0.988590876990084,0.0002076922344809716,0.007088854178033657,0.03925105836954521,0.014816046681352732,0.9999405688283031,0.0007320993192682477,0.015340608428350357,8.285370162621499,1.5173855507363037
4.32,-84.80730371576918,10.000271855540872,0.001595798583855831,0.9847743048367248,0.9906322498940244,144.47316159982128,6.203465003808898e-06,0.9993888512964347,0.0013879511567076984,0.988590834508615,0.00020769450587287337,0.0070887493695644295,0.03925044109564276,0.014816328412172324,0.9999405712957752,0.0007331799055054697,0.01534038951448883,8.28535529830998,1.51738696465407
4.33,-84.80701940444031,10.000272474560987,0.0015958742870348461,0.9847728231830715,0.9906319070155188,144.4731614163907,6.20379721571522e-06,0.9993888437520848,0.001387983060995658,0.9885907919632576,0.00020769677891349872,0.007088644576359344,0.03924982383776963,0.014816609044707803,0.9999405737625123,0.0007342583401497955,0.015340170699636235,8.285340423841504,1.5173883783622626
4.34,-84.80673621196618,10.000273093548333,0.0015959496942947334,0.9847713429386615,0.9906315639827561,144.4731612329035,6.20412814870424e-06,0.9993888362016227,0.001388014970741513,0.9885907493542876,0.00020769905359340984,0.0070885397983873515,0.039249206595906874,0.014816888583041213,0.9999405762285161,0.0007353346272506955,0.015339951983619454,8.285325539237919,1.5173897918609192
4.3500000000000005,-84.80645413411536,10.000273712502974,0.001596024806566095,0.9847698641100913,0.9906312207972849,144.4731610493599,6.204457807300697e-06,0.9993888286450795,0.0013880468857900522,0.9885907066819798,0.00020770132990319991,0.0070884350356175,0.03924858937003564,0.014817167031240237,0.9999405786937879,0.0007364087708512069,0.015339733366265703,8.28531064452104,1.5173912051500777
4.36,-84.80617316666982,10.000274331424976,0.0015960996247703855,0.984768386703914,0.9906308774606493,144.47316086576015,6.204786196004647e-06,0.9993888210824861,0.0013880788059866705,0.9885906639466079,0.00020770360783349285,0.0070883302880189345,0.039247972160137125,0.014817444393358258,0.9999405811583295,0.0007374807749879473,0.015339514847402518,8.285295739712637,1.5173926182297768
4.37,-84.805893305425,10.000274950314404,0.001596174149819851,0.9847669107266414,0.9906305339743869,144.47316068210444,6.205113319291303e-06,0.9993888135138733,0.0013881107311773627,0.9885906211484449,0.000207705887374943,0.007088225555560899,0.03924735496619257,0.014817720673434448,0.9999405836221422,0.0007385506436911291,0.015339296426857768,8.285280824834448,1.5173940311000542
4.38,-84.80561454618953,10.000275569171324,0.00159624838261747,0.9847654361847433,0.990630190340031,144.47316049839304,6.205439181610898e-06,0.9993888059392722,0.0013881426612087201,0.988590578287763,0.0002077081685182351,0.007088120838212729,0.03924673778818328,0.014817995875493825,0.9999405860852276,0.0007396183809845734,0.015339078104459643,8.285265899908163,1.517395443760948
4.39,-84.80533688478515,10.000276187995802,0.0015963223240568923,0.9847639630846494,0.9906298465591089,144.4731603146261,6.205763787388522e-06,0.9993887983587131,0.0013881745959279234,0.9885905353648333,0.00020771045125408372,0.007088016135943859,0.03924612062609064,0.01481827000354733,0.9999405885475873,0.0007406839908857236,0.015338859880036658,8.28525096495544,1.517396856212496
4.4,-84.80506031704661,10.0002768067879,0.0015963959750223793,0.9847624914327487,0.9906295026331431,144.47316013080396,6.206087141023985e-06,0.9993887907722268,0.0013882065351827379,0.9885904923799266,0.00020771273557323322,0.007087911448723815,0.03924550347989607,0.014818543061591905,0.9999405910092226,0.0007417474774056602,0.015338641753417653,8.285236019997894,1.517398268454736
4.41,-84.80478483882153,10.000277425547685,0.001596469336388744,0.9847610212353912,0.9906291585636505,144.47315994692673,6.2064092468916575e-06,0.9993887831798437,0.001388238478821509,0.9885904493333121,0.0002077150214664575,0.007087806776522215,0.039244886349581044,0.014818815053610554,0.9999405934701352,0.0007428088445491133,0.015338423724431786,8.285221065057103,1.5173996804877061
4.42,-84.80451044597027,10.00027804427522,0.0015965424090212909,0.9847595524988877,0.9906288143521433,144.47315976299467,6.206730109340325e-06,0.9993887755815943,0.001388270426693156,0.9885904062252587,0.00020771730892455958,0.007087702119308772,0.03924426923512712,0.014819085983572426,0.9999405959303266,0.0007438680963144783,0.015338205792908538,8.285206100154605,1.517401092311444
4.43,-84.80423713436579,10.00027866297057,0.0015966151937757554,0.984758085229511,0.9906284700001284,144.473159579008,6.2070497326930386e-06,0.9993887679775089,0.0013883023786471665,0.9885903630560343,0.00020771959793837154,0.007087597477053288,0.03924365213651588,0.01481935585543288,0.9999405983897982,0.0007449252366938283,0.01533798795867771,8.2851911253119,1.5174025039259875
4.44,-84.8039648998936,10.0002792816338,0.0015966876914982446,0.9847566194334966,0.9906281255091075,144.47315939496696,6.207368121246964e-06,0.9993887603676175,0.0013883343345335924,0.988590319825906,0.00020772188849875413,0.007087492849725658,0.03924303505372898,0.01481962467313356,0.9999406008485515,0.0007459802696729292,0.015337770221569418,8.285176140550451,1.5174039153313743
4.45,-84.80369373845154,10.000279900264973,0.001596759903025176,0.9847551551170425,0.9906277808805775,144.47315921087173,6.207685279273233e-06,0.9993887527519503,0.001388366294203044,0.98859027653514,0.0002077241805965966,0.007087388237295865,0.03924241798674813,0.014819892440602467,0.9999406033065882,0.000747033199231253,0.015337552581414098,8.285161145891678,1.517405326527642
4.46,-84.80342364594972,10.000280518864153,0.0015968318291832181,0.9847536922863112,0.9906274361160301,144.47315902672256,6.2080012110167915e-06,0.9993887451305374,0.0013883982575066838,0.9885902331840019,0.00020772647422281643,0.007087283639733982,0.03924180093555509,0.01482015916175403,0.9999406057639094,0.0007480840293419919,0.015337335038042505,8.285146141356968,1.5174067375148281
4.47,-84.80315461831034,10.000281137431404,0.0015969034707892303,0.9847522309474289,0.9906270912169526,144.47315884251967,6.208315920696253e-06,0.9993887375034087,0.0013884302242962224,0.9885901897727561,0.000207728769368359,0.007087179057010168,0.03924118390013167,0.01482042484048918,0.9999406082205169,0.0007491327639720726,0.015337117591285702,8.285131126967666,1.5174081482929707
4.48,-84.80288665146767,10.000281755966789,0.0015969748286502026,0.9847507711064873,0.9906267461848267,144.47315865826323,6.2086294125037454e-06,0.999388729870594,0.001388462194423913,0.9885901463016668,0.00020773106602419748,0.0070870744890946715,0.039240566880459744,0.014820689480695419,0.9999406106764122,0.0007501794070821697,0.015336900240975069,8.285116102745082,1.5174095588621068
4.49,-84.80261974136779,10.00028237447037,0.0015970459035631955,0.9847493127695437,0.99062640102113,144.4731584739535,6.208941690604766e-06,0.999388722232123,0.001388494167742545,0.9885901027709967,0.00020773336418133243,0.007086969935957826,0.03923994987652124,0.014820953086246895,0.9999406131315964,0.0007512239626267198,0.0153366829869423,8.285101068710484,1.5174109692222744
4.5,-84.80235388396856,10.000282992942212,0.0015971166963152795,0.9847478559426216,0.9906260557273346,144.4731582895907,6.209252759138025e-06,0.9993887145880255,0.0013885261441054406,0.9885900591810083,0.00020773566383079165,0.007086865397570053,0.03923933288829812,0.014821215661004476,0.9999406155860714,0.000752266434553936,0.015336465829019397,8.285086024885105,1.5174123793735104
4.51,-84.80208907523948,10.000283611382375,0.0015971872076834762,0.9847464006317116,0.9906257103049088,144.47315810517503,6.209562622215303e-06,0.9993887069383308,0.001388558123366448,0.9885900155319631,0.00020773796496362988,0.007086760873901855,0.03923871591577242,0.014821477208815813,0.9999406180398384,0.0007533068268058212,0.015336248767038676,8.28507097129014,1.5174137893158524
4.5200000000000005,-84.80182531116154,10.000284229790926,0.0015972574384346965,0.9847449468427718,0.9906253647553153,144.4731579207067,6.209871283921296e-06,0.9993886992830686,0.0013885901053799362,0.9885899718241218,0.0002077402675709286,0.00708665636492382,0.0392380989589262,0.014821737733515424,0.999940620492899,0.0007543451433181823,0.01533603180083276,8.285055907946745,1.517415199049338
4.53,-84.8015625877271,10.000284848167926,0.0015973273893256817,0.9847434945817286,0.9906250190800124,144.47315773618593,6.21017874831347e-06,0.9993886916222683,0.0013886220900007904,0.9885899280577444,0.00020774257164379569,0.00708655187060662,0.03923748201774162,0.014821997238924758,0.9999406229452545,0.000755381388020644,0.015335814930234578,8.285040834876039,1.5174166085740042
4.54,-84.80130090093982,10.000285466513434,0.0015973970611029432,0.9847420438544773,0.9906246732804544,144.47315755161293,6.210485019421904e-06,0.9993886839559591,0.0013886540770844066,0.98858988423309,0.0002077448771733652,0.007086447390921008,0.03923686509220083,0.014822255728852271,0.9999406253969066,0.0007564155648366631,0.01533559815507737,8.285025752099104,1.5174180178898886
4.55,-84.80104024681445,10.000286084827517,0.0015974664545027014,0.9847405946668828,0.9906243273580904,144.47315736698792,6.210790101249151e-06,0.9993886762841703,0.0013886860664866856,0.9885898403504172,0.0002077471841507972,0.00708634292583782,0.039236248182286076,0.014822513207093498,0.9999406278478565,0.0007574476776835423,0.01533538147519468,8.285010659636983,1.5174194269970283
4.5600000000000005,-84.80078062137676,10.000286703110234,0.0015975355702508274,0.98473914702478,0.9906239813143651,144.4731571823111,6.211093997770079e-06,0.999388668606931,0.0013887180580640281,0.9885897964099837,0.00020774949256727738,0.0070862384753279705,0.039235631287979626,0.014822769677431118,0.9999406302981058,0.0007584777304724441,0.015335164890420356,8.284995557510685,1.5174208358954604
4.57,-84.80052202066342,10.000287321361649,0.0015976044090627811,0.984737700933975,0.990623635150719,144.4731569975827,6.2113967129317255e-06,0.9993886609242701,0.0013887500516733301,0.9885897524120463,0.0002077518024140169,0.007086134039362456,0.039235014409263816,0.014823025143635038,0.9999406327476559,0.0007595057271084045,0.01533494840058855,8.28498044574118,1.5174222445852221
4.58,-84.80026444072186,10.00028793958182,0.0015976729716435521,0.9847362564002449,0.9906232888685881,144.4731568128029,6.2116982506531475e-06,0.999388653236217,0.0013887820471719763,0.9885897083568616,0.00020775411368225208,0.007086029617912349,0.039234397546121014,0.014823279609462458,0.9999406351965082,0.0007605316714903474,0.015334732005533713,8.284965324349399,1.5174236530663507
4.59,-84.80000787761013,10.000288557770812,0.001597741258687599,0.9847348134293392,0.9906229424694037,144.47315662797195,6.211998614825271e-06,0.9993886455428,0.0013888140444178352,0.9885896642446848,0.0002077564263632442,0.007085925210948801,0.03923378069853365,0.014823533078657943,0.9999406376446641,0.0007615555675110986,0.015334515705090602,8.284950193356238,1.517425061338883
4.6000000000000005,-84.7997523273968,10.000289175928685,0.00159780927087879,0.9847333720269801,0.9906225959545936,144.47315644309,6.212297809310742e-06,0.9993886378440484,0.0013888460432692552,0.9885896200757708,0.00020775874044827921,0.007085820818443043,0.039233163866484184,0.014823785554953497,0.9999406400921251,0.0007625774190573993,0.015334299499094272,8.284935052782556,1.5174264694028563
4.61,-84.79949778616083,10.000289794055503,0.001597877008890342,0.9847319321988631,0.9906222493255804,144.47315625815736,6.2125958379437765e-06,0.9993886301399906,0.0013888780435850569,0.9885895758503737,0.00020776105592866748,0.00708571644036638,0.039232547049955144,0.014824037042068635,0.9999406425388927,0.0007635972300099203,0.015334083387380078,8.284919902649177,1.5174278772583072
4.62,-84.79924424999146,10.000290412151323,0.0015979444733847609,0.984730493950658,0.990621902583783,144.47315607317412,6.21289270453001e-06,0.9993886224306554,0.0013889100452245296,0.988589531568747,0.0002077633727957435,0.007085612076690194,0.039231930248929084,0.014824287543710454,0.9999406449849682,0.0007646150042432758,0.015333867369783667,8.284904742976885,1.517429284905273
4.63,-84.79899171498805,10.000291030216207,0.0015980116650137813,0.984729057288009,0.9906215557306162,144.47315588814058,6.213188412846348e-06,0.9993886147160714,0.0013889420480474252,0.9885894872311433,0.00020776569104086573,0.007085507727385939,0.03923131346338862,0.014824537063573704,0.999940647430353,0.0007656307456260381,0.015333651446140989,8.284889573786428,1.5174306923437906
4.64,-84.79874018390333,10.000291648250128,0.0015980786168708807,0.984727622180439,0.9906212087650957,144.47315570305656,6.21348299004954e-06,0.9993886069962271,0.0013889740521859982,0.988589442837485,0.00020776801066834795,0.007085403392468705,0.03923069669334368,0.014824785604010019,0.9999406498750468,0.0007666444572367975,0.015333435616340674,8.284874395093942,1.5174320995738881
4.65,-84.79848965645509,10.000292266253101,0.001598145347164492,0.984726188613991,0.9906208616873312,144.47315551792204,6.213776452538268e-06,0.9993885992711294,0.0013890060576482676,0.9885893983878444,0.00020777033167660035,0.007085299071933685,0.03923007993879173,0.014825033167968805,0.99994065231905,0.0007676561425074434,0.015333219880247634,8.28485920691762,1.5174335065955975
4.66,-84.79824012053115,10.000292884225296,0.001598211816255738,0.984724756639016,0.9906205145016953,144.47315533273772,6.214068774963456e-06,0.9993885915408562,0.001389038063957866,0.9885893538828817,0.0002077726540410097,0.007085194765698523,0.03922946319968169,0.014825279760759147,0.9999406547623664,0.0007686658062610095,0.015333004237633712,8.284844009283786,1.5174349134089666
4.67,-84.79799157238988,10.000293502166768,0.00159827802533708,0.9847233262604137,0.9906201672095434,144.47315514750377,6.214359961407146e-06,0.9993885838054349,0.0013890700709812429,0.9885893093228407,0.0002077749777532604,0.007085090473735749,0.03922884647599682,0.01482552538600317,0.9999406572049971,0.00076967345232792,0.015332788688336974,8.28482880221296,1.517436320014032
4.68,-84.79774400830296,10.000294120077578,0.0015983439756088195,0.9847218974830402,0.9906198198122254,144.4731549622204,6.214650015935541e-06,0.999388576064893,0.0013891020785854425,0.9885892647079647,0.00020777730280506715,0.007084986196017989,0.03922822976772048,0.014825770047310241,0.9999406596469436,0.0007706790845321692,0.015332573232195808,8.284813585725626,1.5174377264108299
4.69,-84.79749742455544,10.000294737957784,0.0015984096682793041,0.984720470311709,0.9906194723110858,144.47315477688778,6.21493894259905e-06,0.9993885683192577,0.0013891340866381012,0.9885892200384959,0.00020777962918817468,0.007084881932517965,0.03922761307483605,0.014826013748277026,0.9999406620882073,0.0007716827066913293,0.01533235786904892,8.284798359842226,1.5174391325993972
4.7,-84.79725181744564,10.000295355807443,0.0015984751045651324,0.9847190447511913,0.9906191247074643,144.47315459150616,6.215226745432331e-06,0.9993885605685564,0.0013891660950074434,0.9885891753146758,0.00020778195689435754,0.0070847776832084946,0.039226996397326984,0.014826256492487554,0.9999406645287894,0.0007726843226165581,0.015332142598735336,8.284783124583168,1.51744053857977
4.71,-84.79700718328503,10.000295973626615,0.001598540285691361,0.984717620806216,0.9906187770026947,144.4731544060757,6.215513428454329e-06,0.9993885528128161,0.0013891981035622793,0.988589130536745,0.00020778428591542014,0.007084673448062489,0.03922637973517679,0.01482649828351328,0.9999406669686914,0.0007736839361126065,0.015331927421094405,8.28476787996882,1.5174419443519849
4.72,-84.79676351839822,10.000296591415358,0.0015986052128917102,0.9847161984814704,0.990618429198106,144.47315422059663,6.215798995668325e-06,0.9993885450520641,0.0013892301121720024,0.9885890857049435,0.00020778661624319637,0.0070845692270529535,0.03922576308836905,0.014826739124913137,0.9999406694079146,0.0007746815509778259,0.015331712335965787,8.28475262601951,1.5174433499160782
4.73,-84.79652081912283,10.000297209173727,0.0015986698874087693,0.9847147777816003,0.9906180812950218,144.47315403506911,6.21608345106197e-06,0.9993885372863271,0.0013892621207065848,0.98858904081951,0.00020778894786954968,0.007084465020152988,0.03922514645688739,0.014826979020233614,0.9999406718464604,0.0007756771710041758,0.015331497343189468,8.284737362755529,1.5174447552720864
4.74,-84.79627908180949,10.00029782690178,0.0015987343104942031,0.9847133587112105,0.9906177332947608,144.47315384949331,6.216366798607333e-06,0.9993885295156322,0.0013892941290365752,0.9885889958806829,0.00020779128078637275,0.007084360827335784,0.039224529840715484,0.014827217973008797,0.9999406742843301,0.0007766707999772312,0.015331282442605745,8.28472209019713,1.5174461604200455
4.75,-84.79603830282171,10.000298444599576,0.0015987984834089576,0.984711941274865,0.990617385198636,144.4731536638695,6.2166490422609435e-06,0.9993885217400059,0.0013893261370330962,0.9885889508886992,0.00020779361498558753,0.007084256648574624,0.03922391323983708,0.014827455986760446,0.9999406767215249,0.0007776624416761903,0.015331067634055234,8.284706808364525,1.517447565359992
4.76,-84.79579847853587,10.000299062267171,0.0015988624074234662,0.9847105254770877,0.9906170370079558,144.47315347819782,6.21693018596383e-06,0.999388513959475,0.00138935814456784,0.9885889058437958,0.00020779595045914483,0.007084152483842888,0.039223296654235976,0.01482769306499805,0.9999406791580463,0.0007786520998738822,0.015330852917378865,8.284691517277896,1.5174489700919618
4.7700000000000005,-84.7955596053411,10.000299679904622,0.001598926083817855,0.9847091113223623,0.9906166887240233,144.4731532924785,6.217210233641563e-06,0.9993885061740663,0.0013893901515130665,0.9885888607462079,0.00020779828719902447,0.007084048333114042,0.039222680083896025,0.014827929211218888,0.9999406815938956,0.000779639778336774,0.015330638292417884,8.284676216957376,1.5174503746159913
4.78,-84.79532167963919,10.000300297511986,0.0015989895138821498,0.9847076988151325,0.9906163403481365,144.47315310671166,6.2174891892043e-06,0.9993884983838058,0.0013894221577415995,0.9885888155961705,0.0002078006251972349,0.007083944196361647,0.039222063528801136,0.01482816442890809,0.9999406840290741,0.0007806254808249783,0.015330423759013851,8.284660907423067,1.5174517789321165
4.79,-84.79508469784462,10.000300915089317,0.0015990526989164804,0.9847062879598035,0.9906159918815886,144.47315292089758,6.217767056546825e-06,0.9993884905887204,0.0013894541631268237,0.9885887703939178,0.00020780296444581318,0.007083840073559351,0.039221446988935274,0.0148283987215387,0.999940686463583,0.0007816092110922616,0.015330209317008637,8.284645588695033,1.5174531830403735
4.8,-84.79484865638439,10.000301532636675,0.001599115640231288,0.9847048787607408,0.9906156433256672,144.4731527350364,6.218043839548592e-06,0.9993884827888361,0.0013894861675426823,0.9885887251396828,0.00020780530493682485,0.007083735964680897,0.039220830464282465,0.014828632092571738,0.9999406888974238,0.0007825909728860505,0.015329994966244431,8.284630260793296,1.517454586940798
4.8100000000000005,-84.79461355169799,10.000302150154114,0.0015991783391475303,0.9847034712222715,0.9906152946816558,144.4731525491283,6.218319542073765e-06,0.9993884749841792,0.001389518170863673,0.988588679833698,0.00020780764666236362,0.007083631869700111,0.039220213954826784,0.014828864545456257,0.9999406913305978,0.0007835707699474404,0.015329780706563727,8.284614923737847,1.5174559906334266
4.82,-84.79437938023736,10.00030276764169,0.001599240796996888,0.9847020653486847,0.990614945950832,144.47315236317348,6.218594167971264e-06,0.9993884671747757,0.0013895501729648454,0.9885886344761952,0.00020780998961455137,0.007083527788590916,0.039219597460552355,0.014829096083629407,0.9999406937631062,0.0007845486060112023,0.015329566537809335,8.284599577548633,1.5174573941182947
4.83,-84.79414613846674,10.00030338509946,0.00159930301512197,0.9847006611442309,0.9906145971344691,144.47315217717215,6.218867721074803e-06,0.9993884593606518,0.001389582173721798,0.9885885890674049,0.00020781233378553806,0.007083423721327317,0.03921898098144338,0.0148293267105165,0.9999406961949503,0.0007855244848057907,0.015329352459824374,8.284584222245565,1.5174587973954385
4.84,-84.7939138228627,10.000304002527479,0.0015993649948765197,0.9846992586131239,0.9906142482338354,144.4731519911245,6.219140205202938e-06,0.9993884515418334,0.001389614173010675,0.9885885436075572,0.00020781467916750139,0.007083319667883411,0.03921836451748408,0.01482955642953106,0.9999406986261314,0.0007864984100533509,0.015329138472452273,8.284568857848518,1.5174602004648936
4.8500000000000005,-84.793682429914,10.000304619925801,0.0015994267376256213,0.9846978577595397,0.9906138992501939,144.4731518050307,6.219411624159099e-06,0.9993884437183462,0.0013896461707081631,0.9885884980968815,0.00020781702575264677,0.0070832156282333815,0.03921774806865876,0.0148297852440749,0.9999407010566509,0.000787470385469727,0.015328924575536768,8.28455348437733,1.5174616033266959
4.86,-84.7934519561215,10.000305237294482,0.001599488244745905,0.9846964585876173,0.9906135501848033,144.47315161889094,6.2196819817316456e-06,0.9993884358902162,0.0013896781666914886,0.9885884525356061,0.00020781937353320717,0.0070831116023515,0.03921713163495177,0.014830013157538168,0.99994070348651,0.0007884404147644684,0.015328710768921908,8.284538101851798,1.517463005980881
4.87,-84.7932223979982,10.000305854633577,0.0015995495176257533,0.9846950611014597,0.9906132010389173,144.47315143270538,6.2199512816938965e-06,0.9993884280574689,0.0013897101608384146,0.9885884069239589,0.00020782172250144297,0.007083007590212124,0.0392165152163475,0.014830240173299416,0.9999407059157099,0.0007894085016408386,0.015328497052452044,8.284522710291686,1.5174644084274849
4.88,-84.79299375206908,10.000306471943142,0.0015996105576655064,0.9846936653051331,0.9906128518137843,144.47315124647426,6.220219527804181e-06,0.9993884202201297,0.0013897421530272372,0.9885883612621664,0.0002078240726496418,0.007082903591789698,0.03921589881283041,0.014830466294725663,0.9999407083442521,0.0007903746497958218,0.01532828342597184,8.28450730971672,1.517465810666543
4.89,-84.79276601487102,10.00030708922323,0.0015996713662776696,0.9846922712026683,0.9906125025106488,144.47315106019772,6.220486723805876e-06,0.9993884123782245,0.0013897741431367831,0.9885883155504552,0.00020782642397011833,0.007082799607058752,0.03921528242438502,0.01483069152517245,0.9999407107721376,0.0007913388629201309,0.01532806988932626,8.284491900146586,1.5174672126980913
4.9,-84.79253918295281,10.000307706473897,0.0015997319448871174,0.9846908787980606,0.9906121531307499,144.47315087387594,6.22075287342745e-06,0.9993884045317784,0.001389806131046406,0.9885882697890503,0.00020782877645521435,0.007082695635993902,0.03921466605099586,0.014830915867983907,0.999940713199368,0.000792301144698215,0.015327856442360576,8.284476481600933,1.5174686145221647
4.91,-84.79231325287498,10.000308323695197,0.0015997922949313,0.9846894880952697,0.9906118036753222,144.47315068750916,6.221017980382505e-06,0.9993883966808168,0.0013898381166359843,0.9885882239781765,0.00020783113009729826,0.007082591678569847,0.03921404969264757,0.014831139326492812,0.9999407156259442,0.0007932614988082665,0.015327643084920366,8.284461054099378,1.5174700161387995
4.92,-84.79208822120984,10.000308940887184,0.0015998524178604501,0.984688099098221,0.9906114541455956,144.4731505010975,6.221282048369818e-06,0.999388388825365,0.0013898700997859168,0.9885881781180574,0.0002078334848887653,0.0070824877347613726,0.0392134333493248,0.014831361904020648,0.9999407180518678,0.000794219928922229,0.01532742981685151,8.284445617661497,1.5174714175480308
4.93,-84.7918640845413,10.000309558049912,0.0015999123151377878,0.984686711810805,0.9906111045427952,144.47315031464117,6.221545081073386e-06,0.9993883809654479,0.0013899020803771211,0.9885881322089163,0.00020783584082203712,0.007082383804543348,0.03921281702101226,0.014831583603877672,0.9999407204771398,0.0007951764387058052,0.015327216638000194,8.284430172306829,1.5174728187498943
4.94,-84.79164083946492,10.000310175183433,0.0015999719882397265,0.9846853262368787,0.9906107548681417,144.47315012814036,6.221807082162463e-06,0.9993883731010909,0.0013899340582910293,0.9885880862509755,0.00020783819788956176,0.007082279887890725,0.039212200707694725,0.014831804429362973,0.9999407229017615,0.0007961310318184635,0.015327003548212901,8.284414718054876,1.5174742197444249
4.95,-84.7914184825877,10.000310792287802,0.00160003143865608,0.9846839423802646,0.9906104051228508,144.4731499415952,6.222068055291608e-06,0.9993883652323187,0.0013899660334095857,0.9885880402444565,0.00020784055608381356,0.007082175984778538,0.03921158440935701,0.014832024383764528,0.9999407253257343,0.0007970837119134462,0.015326790547336423,8.284399254925106,1.5174756205316586
4.96,-84.79119701052814,10.000311409363075,0.0016000906678902665,0.9846825602447523,0.9906100553081342,144.47314975500595,6.2223280041007224e-06,0.9993883573591562,0.0013899980056152434,0.98858799418958,0.00020784291539729282,0.007082072095181906,0.03921096812598397,0.01483224347035927,0.9999407277490593,0.000798034482637777,0.015326577635217848,8.284383782936947,1.5174770211116302
4.97,-84.79097641991609,10.0003120264093,0.0016001496774595166,0.9846811798340982,0.9906097054251984,144.47314956837275,6.2225869322150955e-06,0.9993883494816284,0.0013900299747909611,0.9885879480865664,0.00020784527582252588,0.007081968219076027,0.03921035185756055,0.01483246169241315,0.9999407301717378,0.000798983347632268,0.015326364811704567,8.284368302109792,1.5174784214843753
4.98,-84.79075670810936,10.000312643426527,0.0016002084554367552,0.984679801147953,0.9906093554749791,144.4731493816957,6.222844846274644e-06,0.9993883415997552,0.0013900619408506241,0.9885879019355966,0.00020784763735351577,0.007081864356440991,0.03920973560407468,0.014832679053001974,0.9999407325937708,0.000799930310465505,0.015326152076649138,8.284352812462618,1.5174798216499283
4.99,-84.79053787809104,10.00031326041472,0.001600266884475621,0.9846784241540266,0.9906090054563168,144.4731491949747,6.2231017766357265e-06,0.9993883337135213,0.0013900939039469574,0.9885878557365523,0.0002078499999956583,0.007081760507294623,0.039209119365537844,0.014832895553786685,0.9999407350151578,0.0008008753741826456,0.015325939429942566,8.284337314011363,1.5174812216083169
5.0,-84.79031992041473,10.000313877374012,0.0016003250808827388,0.9846770488907053,0.9906086553726797,144.47314900821024,6.223357701052855e-06,0.99938832582299,0.0013901258637050251,0.9885878094899765,0.00020785236372918546,0.007081656671571383,0.039208503141909566,0.014833111199528666,0.9999407374359017,0.0008018185429688338,0.015325726871391623,8.284321806778573,1.5174826213595833
5.01,-84.79010283181162,10.00031449430446,0.0016003830451706298,0.9846756753612949,0.9906083052252357,144.47314882140248,6.223612623332325e-06,0.9993883179281853,0.0013901578200121792,0.9885877631960835,0.00020785472854684033,0.007081552849247173,0.03920788693317522,0.014833325993436394,0.9999407398560037,0.0008027598204349021,0.015325514400845276,8.284306290783466,1.517484020903763
5.0200000000000005,-84.7898866090258,10.000315111206111,0.0016004407778320827,0.9846743035690599,0.9906079550151472,144.47314863455162,6.223866547273809e-06,0.9993883100291312,0.00139018977275634,0.9885877168550868,0.00020785709444139488,0.007081449040297987,0.03920727073932021,0.014833539938707205,0.999940742275465,0.0008036992101853404,0.015325302018152803,8.284290766045219,1.5174854202408905
5.03,-84.7896712488142,10.00031572807902,0.0016004982793398725,0.9846729335172232,0.9906076047435719,144.4731484476578,6.224119476670515e-06,0.9993883021258516,0.0013902217218259949,0.9885876704671988,0.0002078594614056499,0.0070813452446999115,0.03920665456033,0.01483375303852736,0.999940744694287,0.0008046367158183003,0.015325089723163791,8.284275232582974,1.517486819371001
5.04,-84.78945674794649,10.000316344923236,0.0016005555501464766,0.984671565208966,0.9906072544116622,144.47314826072122,6.224371415309331e-06,0.9993882942183705,0.0013902536671101951,0.988587624032631,0.00020786182943243495,0.007081241462429124,0.03920603839619011,0.014833965296072078,0.9999407471124706,0.0008055723409256005,0.015324877515728134,8.284259690415842,1.5174882182941294
5.05,-84.78924310320512,10.000316961738813,0.0016006125906837926,0.9846701986474286,0.9906069040205655,144.473148073742,6.224622366970981e-06,0.9993882863067114,0.0013902856084985558,0.9885875775515945,0.0002078641985146082,0.0070811376934618924,0.03920542224688611,0.014834176714505608,0.9999407495300171,0.0008065060890927321,0.015324665395696036,8.284244139562887,1.5174896170103107
5.0600000000000005,-84.7890303113852,10.000317578525799,0.001600669401362856,0.98466883383571,0.9906065535714242,144.4731478867204,6.224872335430177e-06,0.999388278390898,0.0013903175458812515,0.9885875310242995,0.00020786656864505638,0.007081033937774576,0.03920480611240365,0.014834387296981283,0.9999407519469278,0.0008074379638988633,0.015324453362918006,8.284228580043141,1.5174910155195795
5.07,-84.78881836929453,10.000318195284244,0.0016007259825735565,0.9846674707768687,0.9906062030653757,144.47314769965652,6.225121324455774e-06,0.999388270470954,0.0013903494791490164,0.988587484450955,0.0002078689398166947,0.007080930195343626,0.039204189992728414,0.01483459704664156,0.9999407543632037,0.0008083679689168449,0.015324241417244859,8.2842130118756,1.5174924138219708
5.08,-84.78860727375348,10.000318812014202,0.0016007823346843562,0.9846661094739224,0.9906058525035522,144.47314751255053,6.2253693378109135e-06,0.9993882625469027,0.0013903814081931412,0.9885874378317697,0.0002078713120224667,0.00708082646614558,0.03920357388784615,0.014834805966618096,0.9999407567788462,0.0008092961077132156,0.01532402955852772,8.284197435079221,1.5174938119175194
