t,NAn,GLCn,G6Pn,F6Pn,GAPn,PEPn,PYRn,LACn,NADHn,ATPn,PCrn,O2n,GLUn,NAg,GLCg,G6Pg,F6Pg,GAPg,PEPg,PYRg,LACg,NADHg,ATPg,PCrg,O2g,GLYg,GLUg,GLCe,LACe,GLUe,O2c,GLCc,LACc,CO2c,Vv,dHb
4.0,15.533015497370009,0.26328801837458404,0.7275041694732659,0.10910503485013763,0.04180116331157902,0.0036915577736474628,0.03883127356780297,0.38559684622344137,0.03192283134145041,2.259178003584675,4.2527740845565996,0.09753332328356822,3.0,13.36006156436514,0.16560218047222533,0.7325770027709728,0.11161207275493083,0.06973432230500239,0.02535658532443123,0.17112126227172048,0.4651946283821647,0.04447784759615174,2.2404663148537614,4.68148314040182,0.15894871965772708,2.5002226351393295,0.0,0.3338682335775509,0.3985974434776743,0.0,7.42008420861626,4.640122722848958,0.32514964909539773,2.1197963237453035,0.023680475787431075,0.02178524034978195
4.01,15.53301553328368,0.2632879853272848,0.7275041849146198,0.1091050382819034,0.04180118226001718,0.0036915580013255544,0.038831282843184364,0.38559686137878146,0.03192284084450989,2.2591780039787226,4.252773794498893,0.09753336142415922,3.0,13.360061687273495,0.16560217503737476,0.7325769918482326,0.1116120766886223,0.06973426104464578,0.025356532814179357,0.17112127985671574,0.4651947060153045,0.04447781267089514,2.2404669766228644,4.681482849448702,0.15894875733310684,2.500223191719372,0.0,0.3338681717928425,0.39859745590633777,0.0,7.4200845468981775,4.640122720049909,0.3251496506695691,2.1197963572238434,0.023680432115099587,0.021785194105203277
4.0200000000000005,15.533015569183993,0.2632879522758948,0.7275042003436271,0.10910504170556987,0.041801201198962835,0.003691558234498316,0.03883129208294726,0.3855968765678478,0.031922850317445545,2.259178004371311,4.252773504557588,0.09753339946863603,3.0,13.360061810071423,0.16560216957533658,0.732576981002238,0.1116120806059858,0.06973420010292601,0.025356480500217403,0.17112129733862366,0.4651947831352861,0.04447777783884112,2.240467636721697,4.681482559348671,0.15894879485324093,2.5002237482993865,0.0,0.3338681100702788,0.39859746837059684,0.0,7.420084884035882,4.640122717253343,0.32514965224855424,2.1197963905208064,0.02368038846654649,0.02178514787253082
4.03,15.533015605070958,0.26328791922045375,0.7275042157602618,0.10910504512118045,0.04180122012834186,0.003691558473113477,0.03883130128733989,0.3855968917905292,0.03192285976045333,2.2591780047624495,4.252773214732636,0.09753343741716429,3.0,13.360061932759164,0.16560216408621645,0.7325769702326628,0.11161208450715554,0.06973413947885325,0.025356428382021637,0.17112131471772268,0.4651948597437613,0.04447774309974436,2.2404682951548063,4.681482270099541,0.15894883221888514,2.500224304879373,0.0,0.33386804840972284,0.3985974808701686,0.0,7.420085220033725,4.640122714459252,0.3251496538323039,2.1197964236376867,0.02368034484175876,0.021785101651921553
4.04,15.533015640944576,0.2632878861610013,0.7275042311644989,0.10910504852877749,0.04180123904808284,0.0036915587171202874,0.03883131045660365,0.3855969070467165,0.03192286917372391,2.2591780051521466,4.252772925023988,0.09753347526990941,3.0,13.360062055336963,0.1656021585701194,0.732576959539185,0.1116120883922622,0.06973407917144128,0.025356376459069605,0.1711213319942902,0.46519493584237614,0.04447770845335985,2.2404689519267236,4.681481981699131,0.15894886943078804,2.500224861459332,0.0,0.3338679868110384,0.39859749340477185,0.0,7.420085554896019,4.640122711667628,0.32514965542076874,2.119796456575937,0.023680301240723376,0.021785055443530276
4.05,15.533015676804856,0.2632878530975766,0.7275042465563145,0.10910505192840217,0.04180125795811713,0.003691558966469519,0.038831319590973135,0.3855969223363028,0.03192287855744262,2.25917800554041,4.2527726354315964,0.09753351302703653,3.0,13.360062177805055,0.16560215302714987,0.7325769489214871,0.1116120922614329,0.06973401917970756,0.025356324730840124,0.17112134916860272,0.4651950114327715,0.04447767389944288,2.240469607041966,4.681481694145268,0.15894890648969084,2.5002254180392636,0.0,0.3338679252740896,0.39859750597412663,0.0,7.4200858886270415,4.640122708878465,0.32514965701389964,2.1197964893369665,0.02368025766342733,0.02178500924750962
4.0600000000000005,15.5330157126518,0.2632878200302186,0.7275042619356861,0.10910505532009457,0.04180127685837877,0.0036915592211134644,0.03883132869067608,0.38559693765918324,0.03192288791178951,2.2591780059272475,4.252772345955411,0.09753355068871049,3.0,13.360062300163683,0.16560214745741164,0.7325769383792557,0.11161209611479125,0.06973395950267319,0.025356273196813273,0.1711213662409357,0.4651950865165826,0.04447763943774903,2.2404702605050355,4.681481407435786,0.1589489433963277,2.500225974619167,0.0,0.3338678637987409,0.39859751857795456,0.0,7.420086221231032,4.640122706091756,0.3251496586116474,2.1197965219221437,0.023680214109857614,0.021784963064010055
4.07,15.533015748485417,0.2632877869589971,0.7275042773023795,0.1091050587040912,0.04180129574831413,0.003691559480724129,0.038831337757158815,0.3855969530148668,0.03192289723788292,2.2591780063127085,4.252772056595377,0.09753358825517337,3.0,13.360062422413124,0.16560214186107408,0.7325769279115073,0.1116120999530661,0.06973390013914588,0.025356221856451786,0.1711213832116691,0.46519516109562564,0.04447760506812092,2.2404709123211766,4.681481121568193,0.15894898015221348,2.5002265311990426,0.0,0.3338678023848315,0.3985975312159233,0.0,7.420086552716097,4.640122703307539,0.3251496602141193,2.119796554340667,0.02368017058000116,0.021784916893429086
4.08,15.533015784305721,0.263287753884244,0.7275042926543589,0.10910506208230364,0.04180131462321102,0.0036915597425840473,0.03883134680225797,0.38559696839957275,0.031922906544841985,2.259178006697181,4.25277176735137,0.09753362572732412,3.0,13.360062544553964,0.16560213623886708,0.7325769175115361,0.11161210378214798,0.06973384108609564,0.02535617070906166,0.1711214000820755,0.4651952351732914,0.044477570791137185,2.240471562502048,4.681480836537158,0.15894901676554218,2.500227087778891,0.0,0.33386774103198114,0.3985975438872309,0.0,7.420086883123437,4.640122700526253,0.3251496618227482,2.1197965866684996,0.023680127073844263,0.021784870738276497
4.09,15.533015820112709,0.2632877208057167,0.7275043079935334,0.10910506545297623,0.04180133348746141,0.0036915600092068098,0.03883135581506297,0.38559698381672275,0.03192291582426975,2.259178007080308,4.252771478223415,0.09753366310462415,3.0,13.360062666586106,0.16560213059029247,0.7325769071851653,0.11161210759662657,0.06973378234452349,0.025356119754295744,0.17112141685147184,0.46519530874950943,0.044477536605767615,2.240472211045231,4.681480552343576,0.15894905322987643,2.500227644358712,0.0,0.3338676797402907,0.3985975565921071,0.0,7.420087212421756,4.640122697747464,0.32514966343606766,2.1197966188354456,0.023680083591374627,0.02178482459643522
4.1,15.533015855906385,0.2632876877234553,0.7275043233198688,0.10910506881615971,0.04180135234097273,0.0036915602805292123,0.038831364795868115,0.3855969992661905,0.031922925076397296,2.2591780074620984,4.25277118921146,0.09753370038724321,3.0,13.36006278850979,0.16560212491545667,0.7325768969320475,0.11161211139665794,0.06973372391344845,0.025356068991637774,0.17112143352013787,0.4651953818259077,0.044477502511775686,2.2404728579552264,4.681480268985283,0.15894908954598172,2.5002282009385053,0.0,0.33386761850962465,0.39859756933027535,0.0,7.420087540615445,4.640122694971169,0.3251496650540408,2.119796650843307,0.023680040132579266,0.021784778468066125
4.11,15.533015891686755,0.2632876546374998,0.7275043386333317,0.10910507217190399,0.04180137118365434,0.0036915605564891,0.03883137374496288,0.38559701474785113,0.03192293430145195,2.2591780078425634,4.252770900315457,0.09753373757535094,3.0,13.360062910325254,0.16560211921446558,0.7325768867518387,0.11161211518239564,0.0697336657918929,0.025356018420572717,0.17112145008835256,0.46519545440410903,0.04447746850892531,2.240473503236519,4.681479986460119,0.1589491257146177,2.500228757518271,0.0,0.3338675573398477,0.39859758210146035,0.0,7.420087867708865,4.640122692197363,0.3251496666766311,2.1197966826938557,0.02367999669744521,0.02178473235332833
4.12,15.533015927453823,0.26328762154789004,0.7275043539338899,0.10910507552025822,0.041801390015417494,0.003691560837025368,0.038831382662631996,0.38559703026158126,0.03192294349965734,2.259178008221712,4.252770611535357,0.09753377466911685,3.0,13.360063032032736,0.1656021134874245,0.7325768766441978,0.11161211895399066,0.06973360797888242,0.025355968040586794,0.17112146655639401,0.4651955264857312,0.04447743459698084,2.2404741468935816,4.6814797047659376,0.15894916173653803,2.5002293140980094,0.0,0.3338674962308251,0.3985975949053882,0.0,7.420088193706346,4.640122689426045,0.3251496683038024,2.119796714388835,0.0236799532859595,0.0217846862523792
4.13,15.533015963207596,0.2632875884546655,0.7275043692215115,0.10910507886127077,0.041801408836175356,0.00369156112207796,0.03883139154915541,0.38559704580725895,0.03192295267123334,2.2591780085995543,4.252770322871113,0.09753381166871031,3.0,13.360063153632472,0.1656021077344384,0.7325768666087872,0.11161212271159152,0.06973355047344594,0.025355917851167448,0.1711214829245396,0.4651955980723868,0.0444774007757071,2.2404747889308725,4.681479423900591,0.15894919761249054,2.5002298706777206,0.0,0.33386743518242246,0.3985976077417865,0.0,7.420088518612188,4.640122686657208,0.32514966993551875,2.1197967459299596,0.023679909898109166,0.02178464016537434
4.14,15.533015998948079,0.2632875553578654,0.7275043844961658,0.10910508219498917,0.04180142764584303,0.00369156141158787,0.03883140040480828,0.38559706138476363,0.031922961816396124,2.2591780089760998,4.2527700343226735,0.09753384857430057,3.0,13.3600632751247,0.16560210195561154,0.7325768566452724,0.11161212645534417,0.0697334932746156,0.02535586785180337,0.17112149919306593,0.46519566916568345,0.04447736704486935,2.2404754293528364,4.681479143861942,0.15894923334321712,2.5002304272574043,0.0,0.3338673741945058,0.3985976206103842,0.0,7.420088842430661,4.640122683890852,0.3251496715717447,2.119796777318915,0.023679866533881263,0.021784594092467614
4.15,15.533016034675276,0.263287522257529,0.7275043997578228,0.10910508552146023,0.04180144644433748,0.00369156170549714,0.038831409229861,0.3855970769939761,0.03192297093535811,2.259178009351358,4.252769745889991,0.09753388538605676,3.0,13.360063396509656,0.16560209615104782,0.7325768467533222,0.1116121301853921,0.06973343638142689,0.025355818041984488,0.1711215153622488,0.46519573976722345,0.04447733340423331,2.240476068163904,4.681478864647859,0.1589492689294537,2.5002309838370604,0.0,0.33386731326694147,0.3985976335109116,0.0,7.420089165166004,4.640122681126972,0.325149673212445,2.1197968085573566,0.023679823193262846,0.02178454803381113
4.16,15.533016070389193,0.26328748915369493,0.7275044150064532,0.10910508884072989,0.04180146523157765,0.003691562003748863,0.038831418024579185,0.38559709263477887,0.03192298002832802,2.2591780097253378,4.2527694575730175,0.09753392210414784,3.0,13.360063517787573,0.16560209032085052,0.7325768369326088,0.1116121339018762,0.06973337979291852,0.025355768421201966,0.17112153143236314,0.46519580987860426,0.04447729985356515,2.2404767053684926,4.681478586256217,0.15894930437193044,2.5002315404166895,0.0,0.3338672523995964,0.3985976464431005,0.0,7.420089486822428,4.6401226783655645,0.3251496748575848,2.119796839646912,0.023679779876240984,0.021784501989555234
4.17,15.533016106089837,0.26328745604640197,0.7275044302420289,0.10910509215284336,0.041801484007484326,0.00369156230628718,0.03883142678922367,0.3855971083070555,0.03192298909551081,2.259178010098048,4.252769169371703,0.09753395872874267,3.0,13.360063638958687,0.16560208446512253,0.7325768271828073,0.11161213760493491,0.06973332350813256,0.02535571898894821,0.1711215474036832,0.465195879501418,0.04447726639263148,2.2404773409710055,4.6814783086848974,0.15894933967137145,2.500232096996291,0.0,0.33386719159233774,0.39859765940668396,0.0,7.420089807404109,4.6401226756066265,0.3251496765071295,2.119796870589179,0.023679736582802743,0.02178445595984853
4.18,15.53301614177721,0.26328742293568846,0.7275044454645222,0.10910509545784505,0.041801502771980255,0.0036915626130572814,0.038831435524050495,0.38559712401069135,0.03192299813710775,2.259178010469498,4.252768881285999,0.09753399526000998,3.0,13.360063760023232,0.16560207858396614,0.7325768175035963,0.11161214129470412,0.06973326752611428,0.025355669744716862,0.17112156327648248,0.4651959486372518,0.04447723302119938,2.240477974975832,4.681478031931787,0.15894937482849503,2.5002326535758654,0.0,0.3338671308450332,0.3985976724013966,0.0,7.420090126915196,4.640122672850155,0.32514967816104495,2.119796901385726,0.023679693312935204,0.021784409944837872
4.19,15.53301617745132,0.2632873898215925,0.7275044606739066,0.10910509875577855,0.041801521524990067,0.0036915629240054076,0.038831444229310966,0.38559713974557297,0.03192300715331634,2.259178010839696,4.252768593315858,0.09753403169811839,3.0,13.360063880981441,0.16560207267748317,0.7325768078946576,0.1116121449713172,0.06973321184591229,0.0253556206880028,0.17112157905103353,0.4651960172876877,0.04447719973903637,2.2404786073873484,4.6814777559947816,0.15894940984401346,2.5002332101554128,0.0,0.3338670701575509,0.3985976854269743,0.0,7.420090445359808,4.640122670096148,0.32514967981929727,2.119796932038094,0.023679650066625448,0.021784363944668348
4.2,15.533016213112171,0.26328735670415204,0.7275044758701563,0.10910510204668668,0.041801540266440326,0.003691563239078849,0.038831452905251564,0.3855971555115884,0.031923016144330386,2.2591780112086517,4.25276830546123,0.09753406804323633,3.0,13.360064001833544,0.16560206674577488,0.7325767983556761,0.11161214863490501,0.06973315646657843,0.02535557181830214,0.17112159472760824,0.46519608545430263,0.04447716654591042,2.240479238209917,4.681477480871779,0.15894944471863326,2.5002337667349326,0.0,0.3338670095297592,0.3985976984831545,0.0,7.4200907627420305,4.640122667344602,0.32514968148185297,2.119796962547792,0.023679606843860578,0.021784317959483306
4.21,15.533016248759768,0.26328732358340484,0.7275044910532461,0.10910510533061146,0.041801558996259494,0.003691563558225943,0.03883146155211403,0.38559717130862725,0.031923025110339946,2.259178011576372,4.252768017722068,0.09753410429553215,3.0,13.360064122579777,0.1656020607889421,0.7325767888863401,0.11161215228559586,0.06973310138716789,0.02535552313511225,0.17112161030647768,0.46519615313866836,0.04447713344158996,2.240479867447885,4.681477206560689,0.15894947945305493,2.5002343233144257,0.0,0.3338669489615269,0.39859771156967594,0.0,7.420091079065923,4.640122664595514,0.32514968314867876,2.119796992916303,0.023679563644627685,0.021784271989424335
4.22,15.533016284394119,0.26328729045938826,0.7275045062231521,0.10910510860759415,0.04180157771437795,0.0036915638813960787,0.03883147017013531,0.38559718713658037,0.03192303405153136,2.259178011942866,4.252767730098323,0.09753414045517406,3.0,13.360064243220366,0.1656020548070851,0.7325767794863411,0.11161215592351557,0.06973304660673907,0.02535547463793171,0.17112162578791212,0.46519622034235153,0.04447710042584387,2.2404804951055883,4.681476933059423,0.1589495140479731,2.5002348798938914,0.0,0.3338668884527235,0.3985977246862787,0.0,7.420091394335511,4.6401226618488804,0.3251496848197418,2.119797023145079,0.023679520468913882,0.02178422603463127
4.23,15.533016320015225,0.2632872573321396,0.7275045213798508,0.10910511187767517,0.04180159642072798,0.003691564208539694,0.03883147875954757,0.3855972029953401,0.031923042968087234,2.2591780123081415,4.2527674425899455,0.09753417652233012,3.0,13.360064363755544,0.16560204880030366,0.7325767701553739,0.11161215954878743,0.06973299212435369,0.025355426326260363,0.17112164117218107,0.46519628706691385,0.04447706749844147,2.2404811211873468,4.681476660365901,0.15894954850407653,2.50023543647333,0.0,0.33386682800321854,0.39859773783270425,0.0,7.420091708554792,4.6401226591047,0.3251496864950096,2.1197970532355432,0.023679477316706284,0.021784180095242203
4.24,15.533016355623094,0.2632872242016958,0.7275045365233198,0.1091051151408942,0.04180161511524377,0.0036915645396082743,0.038831487320578215,0.3855972188848003,0.03192305186018646,2.2591780126722067,4.2527671551968895,0.0975342124971683,3.0,13.36006448418554,0.165602042768697,0.7325767608931363,0.1116121631615322,0.06973293793907676,0.02535537819959928,0.1711216564595532,0.4651963533139118,0.04447703465915254,2.2404817456974673,4.68147638847805,0.15894958282204796,2.5002359930527414,0.0,0.33386676761288214,0.39859775100869566,0.0,7.42009202172773,4.640122656362969,0.32514968817444984,2.1197970831890904,0.023679434187992014,0.021784134171393462
4.25,15.53301639121773,0.26328719106809373,0.7275045516535373,0.1091051183972901,0.04180163379786146,0.0036915648745543574,0.038831495853449846,0.38559723480485625,0.031923060728004174,2.2591780130350694,4.252766867919105,0.09753424837985639,3.0,13.360064604510582,0.1656020367123639,0.7325767516993295,0.11161216676186815,0.06973288404997655,0.025355330257450768,0.1711216716502965,0.4651964190848967,0.04447700190774731,2.240482368640244,4.681476117393801,0.15894961700256435,2.500236549632126,0.0,0.33386670728158485,0.3985977642139973,0.0,7.420092333858263,4.640122653623687,0.3251496898580308,2.1197971130070856,0.023679391082758197,0.021784088263219627
4.26,15.53301642679914,0.26328715793136986,0.7275045667704827,0.10910512164690093,0.04180165246851905,0.003691565213331528,0.03883150435838032,0.3855972507554045,0.031923069571711815,2.259178013396737,4.252766580756544,0.09753428417056209,3.0,13.360064724730899,0.1656020306314026,0.732576742573658,0.11161217034991099,0.06973283045612462,0.025355282499318378,0.17112168674467804,0.4651964843814148,0.04447696924399646,2.2404829900199554,4.681475847111096,0.1589496510462967,2.500237106211484,0.0,0.33386664700919755,0.39859777744835473,0.0,7.420092644950294,4.640122650886849,0.3251496915457208,2.1197971426908655,0.023679348000991977,0.02178404237085353
4.2700000000000005,15.533016462367327,0.2632871247915605,0.7275045818741358,0.109105124889764,0.04180167112715649,0.003691565555894422,0.038831512835582685,0.38559726673634326,0.03192307839147708,2.2591780137572166,4.252766293709159,0.09753431986945295,3.0,13.360064844846717,0.16560202452591086,0.7325767335158295,0.11161217392577391,0.0697327771565958,0.025355234924706895,0.1711217017429642,0.46519654920500736,0.04447693666767113,2.2404836098408683,4.681475577627878,0.1589496849539101,2.5002376627908145,0.0,0.33386658679559156,0.39859779071151524,0.0,7.420092955007701,4.640122648152455,0.3251496932374887,2.119797172241736,0.023679304942680494,0.02178399649442624
4.28,15.533016497922297,0.26328709164870184,0.7275045969644776,0.10910512812591577,0.041801689773715615,0.003691565902198723,0.03883152128526524,0.38559728274757205,0.031923087187463936,2.259178014116516,4.252766006776901,0.09753435547669641,3.0,13.360064964858264,0.16560201839598587,0.732576724525555,0.11161217748956762,0.06973272415046823,0.025355187533122346,0.1711217166454205,0.4651966135572104,0.0444769041785429,2.2404842281072335,4.6814753089421,0.1589497187260637,2.500238219370118,0.0,0.33386652664063865,0.39859780400322736,0.0,7.4200932640343265,4.640122645420501,0.32514969493330365,2.1197972016609765,0.023679261907810903,0.021783950634067083
4.29,15.533016533464057,0.26328705850282963,0.7275046120414896,0.10910513135539196,0.041801708408140195,0.0036915662522011643,0.038831529707631485,0.38559729878899185,0.03192309595983262,2.2591780144746423,4.252765719959723,0.09753439099245974,3.0,13.360065084765765,0.16560201224172436,0.7325767156025484,0.11161218104140028,0.06973267143682331,0.025355140324071993,0.17112173145231177,0.465196677439555,0.044476871776383806,2.24048484482329,4.68147504105172,0.15894975236341077,2.500238775949395,0.0,0.3338664665442109,0.39859781732324095,0.0,7.420093572033985,4.6401226426909865,0.3251496966331351,2.1197972309498345,0.02367921889637036,0.02178390478990363
4.3,15.53301656899261,0.2632870253539795,0.7275046271051544,0.1091051345782275,0.041801727030375886,0.003691566605859529,0.038831538102880155,0.385597314860505,0.03192310470873966,2.259178014831602,4.252765433257576,0.09753442641691012,3.0,13.360065204569446,0.1656020060632225,0.7325767067465274,0.11161218458137752,0.06973261901474573,0.02535509329706434,0.17112174616390194,0.4651967408535669,0.04447683946096633,2.2404854599932618,4.681474773954703,0.15894978586659875,2.500239332528645,0.0,0.33386640650618093,0.3985978306713074,0.0,7.4200938790104605,4.640122639963908,0.3251496983369528,2.119797260109531,0.02367917590834603,0.021783858962061694
4.3100000000000005,15.53301660450796,0.2632869922021869,0.7275046421554554,0.10910513779445648,0.041801745640370286,0.0036915669631326503,0.0388315464712052,0.38559733096201554,0.031923113434337826,2.2591780151874024,4.252765146670412,0.09753446175021459,3.0,13.36006532426953,0.16560199986057603,0.7325766979572124,0.11161218810960248,0.06973256688332344,0.025355046451609124,0.17112176078045424,0.46519680380076694,0.04447680723206342,2.24048607362136,4.681474507649019,0.15894981923626905,2.5002398891078683,0.0,0.33386634652642166,0.39859784404717946,0.0,7.420094184967507,4.640122637239264,0.3251497000447269,2.1197972891412564,0.023679132943725097,0.021783813150665347
4.32,15.533016640010116,0.26328695904748695,0.7275046571923768,0.10910514100411225,0.04180176423807287,0.0036915673239804095,0.03883155481279581,0.3855973470934285,0.031923122136776186,2.25917801554205,4.252764860198185,0.09753449699254005,3.0,13.360065443866242,0.16560199363388012,0.7325766892343274,0.11161219162617576,0.0697325150416477,0.025354999787217326,0.17112177530223108,0.4651968662826707,0.04447677508944845,2.240486685711781,4.681474242132648,0.1589498524730572,2.500240445687065,0.0,0.3338662866048065,0.3985978574506112,0.0,7.420094489908847,4.640122634517054,0.3251497017564278,2.1197973180461718,0.02367909000249473,0.021783767355836894
4.33,15.53301667549908,0.26328692588991465,0.7275046722159033,0.10910514420722735,0.041801782823435066,0.0036915676883637373,0.038831563127836366,0.38559736325465077,0.031923130816200074,2.2591780158955515,4.252764573840844,0.09753453214405328,3.0,13.360065563359806,0.16560198738322945,0.7325766805775994,0.11161219513119543,0.06973246348881303,0.025354953303401158,0.17112178972949407,0.4651969283007888,0.04447674303289528,2.240487296268708,4.681473977403572,0.1589498855775929,2.5002410022662342,0.0,0.33386622674120914,0.3985978708813583,0.0,7.420094793838174,4.640122631797274,0.3251497034720264,2.1197973468254108,0.023679047084642125,0.0217837215776969
4.34,15.53301671097486,0.2632868927295047,0.7275046872260211,0.10910514740383354,0.04180180139641017,0.003691568056244614,0.0388315714165065,0.38559737944559047,0.031923139472751084,2.2591780162479127,4.252764287598343,0.09753456720492092,3.0,13.360065682750442,0.16560198110871818,0.7325766719867589,0.11161219862475706,0.06973241222391727,0.02535490699967408,0.17112180406250407,0.46519698985662666,0.044476711062178195,2.2404879052963107,4.681473713459782,0.15894991855049986,2.5002415588453775,0.0,0.33386616693550386,0.39859788433917753,0.0,7.420095096759149,4.640122629079923,0.3251497051914938,2.1197973754800756,0.023679004190154476,0.021783675816364166
4.3500000000000005,15.53301674643746,0.26328685956629144,0.7275047022227167,0.10910515059396175,0.041801819956953416,0.00369156842758607,0.03883157967898106,0.38559739566615714,0.031923148106567094,2.25917801659914,4.252764001470635,0.09753460217530947,3.0,13.360065802038372,0.16560197481043995,0.7325766634615395,0.11161220210695369,0.06973236124606148,0.02535486087555078,0.1711218183015211,0.4651970509516846,0.04447667917707193,2.240488512798745,4.6814734502992765,0.15894995139239593,2.5002421154244936,0.0,0.3338661071875652,0.3985978978238273,0.0,7.4200953986754055,4.640122626365001,0.32514970691480133,2.1197974040112415,0.023678961319018987,0.021783630071955756
4.36,15.533016781886882,0.26328682640030926,0.7275047172059776,0.10910515377764217,0.041801838505021956,0.0036915688023521835,0.03883158791543011,0.3855974119162618,0.03192315671778226,2.2591780169492397,4.252763715457672,0.09753463705538534,3.0,13.360065921223818,0.16560196848848796,0.7325766550016779,0.11161220557787584,0.06973231055435007,0.025354814930547198,0.17112183244680446,0.46519711158745797,0.04447664737735169,2.2404891187801517,4.681473187920057,0.158949984103893,2.500242672003583,0.0,0.33386604749726817,0.39859791133506733,0.0,7.420095699590545,4.640122623652504,0.32514970864192094,2.1197974324199538,0.023678918471222866,0.02178358434458696
4.37,15.533016817323146,0.26328679323193477,0.7275047321737101,0.10910515695684081,0.041801857035802574,0.003691569178114783,0.03883159613755513,0.3855974281921682,0.03192316531566988,2.2591780172986082,4.2527634295593275,0.0975346718454249,3.0,13.360066040307544,0.16560196214369166,0.7325766466000208,0.1116122090437028,0.06973226014501369,0.02535476916363256,0.17112184649931642,0.46519717176912406,0.04447661566294902,2.2404897232555077,4.681472926315217,0.15895001669541126,2.5002432285826464,0.0,0.3338659878641345,0.39859792487150947,0.0,7.4200959995643485,4.640122620941957,0.32514971037213974,2.1197974607709926,0.02367887564675212,0.021783538637427737
4.38,15.533016852746254,0.26328676006107904,0.7275047471266495,0.10910516013089222,0.04180187555096638,0.0036915695556976867,0.038831604341382636,0.3855974444950976,0.03192317389708029,2.259178017647111,4.252763143775584,0.09753470654555481,3.0,13.360066159289575,0.16560195577587913,0.7325766382587816,0.11161221250233724,0.06973221001819423,0.02535472357452164,0.17112186045906244,0.46519723149684666,0.044476584033584135,2.2404903262250397,4.681472665484535,0.15895004916403388,2.500243785161683,0.0,0.33386592828816675,0.398597938433328,0.0,7.420096298580213,4.640122618233527,0.32514971210567567,2.1197974890424955,0.023678832845594404,0.021783492949494616
4.39,15.533016888156205,0.263286726887599,0.7275047620658583,0.10910516329882647,0.04180189405293497,0.0036915699363011807,0.03883161252112477,0.3855974608268454,0.03192318245742592,2.259178017994552,4.252762858106433,0.09753474115588433,3.0,13.36006627816985,0.16560194938476236,0.7325766299812586,0.1116122159507238,0.06973216017448819,0.025354678163016377,0.17112187432593687,0.4651972907702059,0.04447655248895328,2.240490927687259,4.6814724054285675,0.1589500815052987,2.5002443417406934,0.0,0.33386586876942337,0.3985979520208792,0.0,7.420096596612691,4.640122615527459,0.3251497138428544,2.1197975172025685,0.023678790067737585,0.021783447279322948
4.4,15.533016923553,0.2632866937115296,0.7275047769913187,0.10910516646067901,0.0418019125416523,0.0036915703198830904,0.03883162067698287,0.3855974771873123,0.03192319099686593,2.259178018340939,4.252762572551825,0.09753477567657981,3.0,13.360066396948586,0.16560194297043568,0.7325766217671715,0.11161221938896954,0.06973211061300053,0.02535463292863526,0.17112188810019882,0.4651973495906927,0.044476521028834134,2.2404915276463,4.681472146145321,0.15895011371983692,2.5002448983196777,0.0,0.3338658093077794,0.39859796563392325,0.0,7.420096893665506,4.640122612823751,0.325149715583646,2.1197975452524185,0.023678747313168887,0.021783401627034366
4.41,15.53301695893665,0.26328666053290534,0.7275047919030126,0.10910516961648464,0.041801931017063934,0.003691570706402146,0.03883162880915419,0.38559749357640044,0.031923199515556305,2.2591780186862787,4.252762287111715,0.09753481010780747,3.0,13.360066515626007,0.165601936532993,0.7325766136162429,0.11161222281717928,0.06973206133283927,0.025354587870897997,0.1711219017821068,0.46519740795979314,0.04447648965300483,2.2404921261062842,4.681471887632809,0.1589501458082743,2.500245454898635,0.0,0.3338657499031104,0.39859797927222174,0.0,7.420097189742359,4.640122610122397,0.325149717328021,2.1197975731932277,0.02367870458187556,0.021783355992748946
4.42,15.533016994307154,0.2632866273517606,0.7275048068009236,0.10910517276627747,0.04180194947911706,0.003691571095817979,0.038831636917831924,0.38559750999401304,0.031923208013649874,2.259178019030578,4.252762001786052,0.0975348444497334,3.0,13.36006663420233,0.16560193007252763,0.732576605528198,0.11161222623545582,0.06973201233311557,0.025354542989325483,0.17112191537191845,0.46519746587898836,0.04447645836124398,2.2404927230713185,4.681471629889052,0.1589501777712314,2.500246011477566,0.0,0.3338656905552922,0.39859799293553777,0.0,7.42009748484692,4.640122607423396,0.32514971907595003,2.119797601026153,0.02367866187384485,0.021783310376585194
4.43,15.533017029664522,0.2632865941681297,0.7275048216850352,0.10910517591009097,0.041801967927760496,0.003691571488091124,0.03883164500320519,0.38559752644005457,0.031923216491296286,2.2591780193738433,4.25276171657479,0.09753487870252359,3.0,13.360066752677772,0.16560192358913256,0.732576597502765,0.11161222964389972,0.0697319636129437,0.025354498283439823,0.17112192886989078,0.46519752334975467,0.044476427153330646,2.2404933185454987,4.681471372912075,0.15895020960932346,2.500246568056471,0.0,0.33386563126420105,0.3985980066236356,0.0,7.420097778982836,4.640122604726744,0.3251497208274042,2.1197976287523264,0.023678619189064016,0.02178326477866005
4.44,15.533017065008758,0.26328656098204656,0.7275048365553322,0.10910517904795788,0.04180198636294465,0.00369157188318302,0.038831653065459035,0.38559754291443066,0.03192322494864202,2.2591780197160816,4.252761431477881,0.09753491286634389,3.0,13.360066871052554,0.16560191708290029,0.732576589539675,0.11161223304260942,0.069731915171441,0.025354453752764333,0.17112194227627997,0.4651975803735635,0.044476396029044345,2.2404939125329064,4.681471116699911,0.1589502413231604,2.500247124635349,0.0,0.33386557202971356,0.39859802033628083,0.0,7.420098072153722,4.640122602032439,0.3251497225823546,2.1197976563728544,0.02367857652752032,0.021783219199088884
