t,Ca_i,Ca_SR,z_1,z_2,z_3,TRPN
4.71,0.0008771770741611291,0.4986710188401494,0.5075997456640823,0.026872780098815965,0.46095849189537885,0.058396209638763005
4.72,0.0008776643404461233,0.498423419833297,0.5069624864735472,0.026897917804589555,0.46155446785514115,0.058380361884982544
4.73,0.0008781484538430873,0.4981762967657888,0.5063263328855819,0.026922996221024762,0.4621493817478516,0.058364514692041694
4.74,0.0008786294259709176,0.49792964851389276,0.5056912825512494,0.026948015384590983,0.46274323595492306,0.05834866813908822
4.75,0.0008791072684229932,0.49768347395720375,0.5050573331271825,0.026972975331944978,0.4633360328519314,0.05833282230487551
4.76,0.0008795819927669772,0.4974377719786241,0.5044244822755661,0.026997876099928052,0.46392777480863556,0.058316977267763526
4.7700000000000005,0.0008800536105446213,0.49719254146434444,0.5037927276641203,0.027022717725563184,0.46451846418899745,0.058301133105719646
4.78,0.0008805221332715682,0.4969477813038247,0.5031620669660815,0.027047500246052174,0.46510810335120223,0.05828528989631961
4.79,0.0008809875724371555,0.4967034903897745,0.5025324978601858,0.027072223698772817,0.4656966946476788,0.058269447716748406
4.8,0.0008814499395042184,0.49645966761813426,0.501904018030651,0.027096888121276037,0.46628424042511957,0.05825360664380117
4.8100000000000005,0.0008819092459088936,0.4962163118880557,0.5012766251671588,0.027121493551283057,0.4668707430245009,0.0582377667538841
4.82,0.0008823655030604215,0.49597342210188283,0.5006503169648373,0.027146040026682514,0.46745620478110295,0.05822192812301536
4.83,0.0008828187223409507,0.4957309971651326,0.5000250911242435,0.027170527585527647,0.4680406280245303,0.05820609082682597
4.84,0.0008832689151053402,0.4954890359864757,0.4994009453513455,0.02719495626603344,0.46862401507873175,0.058190254940560716
4.8500000000000005,0.0008837160926809635,0.4952475374777173,0.4987778773575046,0.027219326106573762,0.4692063682620207,0.058174420539079064
4.86,0.0008841602663675109,0.495006500553778,0.49815588485945833,0.02724363714567852,0.4697876898870952,0.05815858769685603
4.87,0.0008846014474367936,0.4947659241326742,0.49753496557930205,0.027267889422030823,0.470367982261058,0.05814275648798314
4.88,0.0008850396471325467,0.4945258071354994,0.49691511724447185,0.027292082974464126,0.4709472476854373,0.05812692698616926
4.89,0.000885474876670232,0.4942861484864044,0.49629633758772657,0.027316217841959374,0.4715254884562061,0.05811109926474157
4.9,0.0008859071496710938,0.4940469472422115,0.4956786244286007,0.027340294088498144,0.47210270676011,0.05809527340179768
4.91,0.0008863364723911089,0.49380820207206105,0.49506197534637264,0.027364311703290293,0.4726789050909008,0.05807944945952989
4.92,0.00088676285904998,0.49356991207372813,0.49444638819308917,0.027388270757296388,0.4732540855963719,0.05806362751666508
4.93,0.0008871863208015931,0.4933320761862499,0.49383186072441426,0.027412171290605,0.47382825054820066,0.05804780764512574
4.94,0.000887606868774569,0.4930946933518377,0.49321839070138024,0.027436013343478713,0.4744014022124407,0.05803198991646563
4.95,0.000888024514072072,0.4928577625158578,0.49260597589037014,0.027459796956351312,0.47497354284954135,0.058016174401870665
4.96,0.0008884392677716212,0.4926212826268129,0.49199461406310036,0.027483522169825053,0.47554467471436795,0.058000361172159835
4.97,0.0008888511409249034,0.49238525263632305,0.49138430299660346,0.027507189024667884,0.47611480005622125,0.05798455029778614
4.98,0.0008892601445575889,0.4921496714991075,0.4907750404732108,0.02753079756181074,0.4766839211188573,0.0579687418488375
4.99,0.0008896662896691479,0.491914538172966,0.49016682428053554,0.027554347822344817,0.477252040140507,0.05795293589503771
5.0,0.0008900695872326712,0.49167985161876027,0.48955965221145525,0.027577839847518913,0.4778191593538953,0.05793713250574736
5.01,0.0008904700481946903,0.49144561080039606,0.4889535220640952,0.027601273678736746,0.478385280986261,0.05792133174996479
5.0200000000000005,0.0008908676834750021,0.49121181468480474,0.4883484316418111,0.027624649357554328,0.4789504072593759,0.05790553369632704
5.03,0.000891262503966494,0.49097846224192554,0.4877443787531724,0.027647966925677326,0.47951454038956365,0.05788973841311077
5.04,0.0008916545205349714,0.4907455524446873,0.4871413612119454,0.027671226424958482,0.4800776825877197,0.05787394596823325
5.05,0.0008920437440189882,0.4905130842689909,0.4865393768370766,0.02769442789739503,0.4806398360593295,0.05785815642925329
5.0600000000000005,0.0008924301852296777,0.4902810566936914,0.4859384234526757,0.027717571385126132,0.481201003004488,0.05784236986337223
5.07,0.0008928138549505873,0.4900494687005805,0.4853384988879994,0.02774065693043035,0.48176118561791803,0.05782658633743491
5.08,0.0008931947639375144,0.48981831927436936,0.4847396009774345,0.027763684575723126,0.4823203860889898,0.05781080591793061
5.09,0.000893572922918344,0.4895876074026705,0.4841417275604816,0.027786654363554306,0.4828786066017388,0.05779502867099405
5.1000000000000005,0.0008939483425928892,0.4893573320759812,0.4835448764817388,0.02780956633660564,0.483435849334885,0.05777925466240637
5.11,0.0008943210336327335,0.48912749228766617,0.4829490455908849,0.027832420537688356,0.48399211646185086,0.057763483957596104
5.12,0.0008946910066810748,0.48889808703394033,0.48235423274266387,0.027855217009740713,0.48454741015078023,0.057747716621640195
5.13,0.0008950582723525723,0.4886691153138521,0.4817604357968678,0.02787795579582561,0.48510173256455635,0.057731952719264956
5.14,0.0008954228412331941,0.48844057612926645,0.4811676526183214,0.027900636939128184,0.4856550858608202,0.057716192314847106
5.15,0.0008957847238800684,0.4882124684848481,0.48057588107686566,0.027923260482953453,0.4862074721919888,0.05770043547241473
5.16,0.000896143930821336,0.4879847913880453,0.47998511904734215,0.027945826470723967,0.48675889370527287,0.05768468225564833
5.17,0.0008965004725560047,0.4877575438490728,0.4793953644095765,0.027968334945977485,0.4873093525426954,0.05766893272788181
5.18,0.0008968543595538062,0.487530724880896,0.4788066150483632,0.027990785952364674,0.487858850841109,0.057653186952103495
5.19,0.0008972056022550551,0.48730433349921426,0.47821886885344933,0.02801317953364683,0.4884073907322141,0.05763744499095716
5.2,0.0008975542110705092,0.4870783687224449,0.47763212371951924,0.028035515733693606,0.48895497434257634,0.05762170690674304
5.21,0.0008979001964003992,0.4868528295726704,0.47704637754676776,0.028057794596661308,0.4895016037928966,0.05760597276144258
5.22,0.0008982435689189104,0.4866277150899229,0.4764616282496347,0.028080016169671394,0.49004728118692426,0.05759024261707106
5.23,0.0008985843390996257,0.4864030243083309,0.4758778737422043,0.028102180498339818,0.4905920086299843,0.05757451653509251
5.24,0.000898922517283915,0.48617875625954593,0.47529511194029617,0.02812428762742022,0.49113578822632115,0.05755879457650541
5.25,0.0008992581137855231,0.4859549099779889,0.47471334076466937,0.02814633760178808,0.4916786220750306,0.057543076801973105
5.26,0.000899591138890515,0.48573148450083803,0.4741325581410091,0.02816833046643925,0.49222051227007424,0.05752736327182495
5.2700000000000005,0.0008999216028572255,0.48550847886801723,0.4735527619999138,0.028190266266488552,0.4927614609002937,0.05751165404605745
5.28,0.0009002495159162115,0.4852858921221848,0.4729739502768826,0.028212145047168378,0.4933014700494244,0.05749594918433544
5.29,0.0009005748882702066,0.48506372330872166,0.4723961209123021,0.028233966853827345,0.4938405417961098,0.0574802487459932
5.3,0.0009008977300940797,0.4848419714757204,0.47181927185143396,0.028255731731928958,0.49437867821391535,0.05746455279003566
5.3100000000000005,0.0009012180515347959,0.4846206356739741,0.47124340104440215,0.028277439727050317,0.49491588137134207,0.057448861375139534
5.32,0.0009015358627113802,0.48439971495696577,0.4706685064461808,0.028299090884880834,0.49545215333183984,0.05743317455965453
5.33,0.0009018511737148846,0.484179208380857,0.4700945860165814,0.028320685251221018,0.49598749615382165,0.057417492401604486
5.34,0.0009021639946083583,0.48395911500447786,0.4695216377202408,0.028342222871981248,0.4965219118906762,0.0574018149586886
5.3500000000000005,0.0009024743354268208,0.4837394338893161,0.46894965952660894,0.02836370379318059,0.4970554025907815,0.0573861422882826
5.36,0.0009027822061772364,0.48352016409950743,0.46837864940993673,0.028385128060945654,0.497587970297518,0.05737047444743992
5.37,0.0009030876168384948,0.4833013047018247,0.46780860534926416,0.028406495721509478,0.4981196170492814,0.05735481149289296
5.38,0.0009033905773613919,0.4830828547656683,0.46723952532840823,0.02842780682121042,0.4986503448794957,0.05733915348105423
5.39,0.0009036910976686146,0.4828648133630564,0.4666714073359513,0.02844906140649111,0.4991801558166258,0.05732350046801758
5.4,0.0009039891876547289,0.48264717956861514,0.4661042493652292,0.028470259523897413,0.49970905188419024,0.05730785250955946
5.41,0.0009042848571861702,0.48242995245956916,0.4655380494143201,0.028491401220077425,0.5002370351007734,0.057292209661140084
5.42,0.0009045781161012373,0.4822131311157322,0.4649728054860323,0.0285124865417805,0.5007641074800384,0.0572765719779047
5.43,0.0009048689742100887,0.48199671461949817,0.4644085155878933,0.028533515535856303,0.501290271030739,0.05726093951468482
5.44,0.0009051574412947423,0.48178070205583157,0.4638451777321384,0.028554488249253912,0.5018155277567315,0.05724531232599943
5.45,0.000905443527109078,0.48156509251225926,0.4632827899356995,0.028575404729020905,0.5023398796569875,0.05722969046605628
5.46,0.0009057272413788434,0.4813498850788612,0.4627213502201937,0.02859626502230253,0.5028633287256046,0.05721407398875309
5.47,0.000906008593801662,0.4811350788482621,0.4621608566119127,0.028617069176340867,0.5033858769518197,0.05719846294767886
5.48,0.0009062875940470445,0.4809206729156231,0.4616013071418114,0.02863781723847404,0.5039075263200191,0.057182857396115075
5.49,0.0009065642517564038,0.48070666637863335,0.4610426998454978,0.028658509256135438,0.504428278809751,0.05716725738703701
5.5,0.0009068385765430717,0.4804930583375019,0.46048503276322134,0.02867914527685299,0.5049481363957367,0.057151662973115004
5.51,0.0009071105779923198,0.48027984789494965,0.45992830393986284,0.02869972534824846,0.5054671010478814,0.057136074206715716
5.5200000000000005,0.0009073802656613826,0.480067034156202,0.4593725114249239,0.028720249518036752,0.5059851747312861,0.05712049113990342
5.53,0.0009076476490794834,0.4798546162289806,0.4588176532725165,0.028740717834025282,0.5065023594062578,0.05710491382444129
5.54,0.0009079127377478645,0.4796425932234964,0.4582637275413523,0.028761130344113345,0.507018657028321,0.05708934231179273
5.55,0.0009081755411398181,0.4794309642524419,0.45771073229473275,0.02878148709629154,0.5075340695482286,0.057073776653122625
5.5600000000000005,0.0009084360687007226,0.47921972843098415,0.45715866560053875,0.02880178813864119,0.5080485989119715,0.057058216899298665
5.57,0.0009086943298480803,0.47900888487675786,0.4566075255312208,0.028822033519333837,0.5085622470607905,0.05704266310089266
5.58,0.0009089503339715585,0.4787984327098582,0.4560573101637888,0.028842223286630723,0.5090750159311858,0.05702711530818188
5.59,0.0009092040904330332,0.4785883710528345,0.45550801757980236,0.02886235748888233,0.5095869074549274,0.057011573571150324
5.6000000000000005,0.000909455608566637,0.47837869903068336,0.4549596458653607,0.028882436174527924,0.5100979235590657,0.056996037939490096
5.61,0.0009097048977092938,0.47816941577208094,0.4544121931118734,0.028902459392232432,0.5106080661650858,0.0569805084624288
5.62,0.000909951967203264,0.4779605204094779,0.45386565741611384,0.02892242719089724,0.5111173371888484,0.056964985188716684
5.63,0.0009101968263110264,0.47775201207563295,0.4533200368780316,0.02894233961927638,0.5116257385429878,0.056949468167113854
5.64,0.0009104394842666863,0.4775438899056932,0.45277532960205624,0.028962196726207406,0.512133272135481,0.05693395744609872
5.65,0.0009106799502774169,0.4773361530372441,0.45223153369712354,0.028981998560617284,0.51263993986962,0.05691845307386146
5.66,0.000910918233523539,0.4771288006103047,0.4516886472766666,0.029001745171522226,0.5131457436440193,0.05690295509830531
5.67,0.0009111543431586039,0.47692183176732295,0.45114666845860696,0.029021436608027498,0.5136506853526255,0.05688746356704783
5.68,0.0009113882883094797,0.47671524565317047,0.4506055953653463,0.02904107291932731,0.5141547668847259,0.056871978527422214
5.69,0.0009116200780764393,0.47650904141513845,0.4500654261237576,0.02906065415470469,0.5146579901249573,0.05685650002647853
5.7,0.0009118497215332542,0.4763032182029332,0.4495261588651771,0.029080180363531414,0.5151603569533141,0.056841028110985084
5.71,0.0009120772277272885,0.47609777516867186,0.44898779172539577,0.029099651595267964,0.515661869245157,0.05682556282742966
5.72,0.0009123026056795981,0.47589271146687834,0.44845032284465103,0.029119067899463516,0.5161625288712209,0.05681010422202086
5.73,0.0009125258643850323,0.4756880262544795,0.44791375036761893,0.029138429325755947,0.5166623376976238,0.056794652340689374
5.74,0.0009127470128123384,0.4754837186908014,0.447378072443406,0.029157735923871886,0.5171612975858734,0.05677920722908935
5.75,0.00091296605990427,0.47527978793756587,0.4468432872255413,0.029176987743626794,0.5176594103928762,0.05676376893259965
5.76,0.0009131830145776978,0.4750762331588868,0.44630939287196875,0.029196184834925063,0.5181566779709448,0.0567483374963252
5.7700000000000005,0.000913397885723724,0.47487305352126724,0.44577638754503923,0.029215327247760162,0.5186531021678052,0.05673291296509833
5.78,0.0009136106822077996,0.4746702481935961,0.4452442694115034,0.029234415032214803,0.5191486848266048,0.05671749538348007
5.79,0.0009138214128698452,0.47446781634714535,0.4447130366425038,0.029253448238461127,0.5196434277859192,0.0567020847957615
5.8,0.0009140300865243742,0.47426575715556724,0.4441826874135676,0.02927242691676095,0.5201373328797597,0.056686681245965105
5.8100000000000005,0.0009142367119606204,0.47406406979489174,0.44365321990459927,0.029291351117466016,0.5206304019375805,0.0566712847778461
5.82,0.0009144412979426668,0.4738627534435241,0.4431246322998737,0.02931022089101828,0.5211226367842853,0.05665589543489378
5.83,0.0009146438532095803,0.47366180728224255,0.44259692278802865,0.029329036287950232,0.5216140392402344,0.05664051326033287
5.84,0.0009148443864755465,0.47346123049419636,0.442070089562058,0.029347797358885253,0.5221046111212513,0.056625138297124886
5.8500000000000005,0.0009150429064300099,0.47326102226490363,0.441544130819305,0.02936650415453798,0.5225943542386292,0.05660977058796951
5.86,0.0009152394217378162,0.47306118178224976,0.4410190447614552,0.02938515672571474,0.5230832703991376,0.05659441017530592
5.87,0.0009154339410393584,0.4728617082364858,0.44049482959453007,0.029403755123313963,0.5235713614050286,0.05657905710131421
5.88,0.0009156264729507251,0.47266260082022693,0.4399714835288802,0.029422299398326676,0.5240586290540425,0.05656371140791671
5.89,0.0009158170260638528,0.47246385872845115,0.43944900477917886,0.029440789601837006,0.5245450751394153,0.05654837313677941
5.9,0.000916005608946681,0.4722654811584983,0.43892739156441574,0.029459225785022684,0.5250307014498826,0.056533042329313325
5.91,0.0009161922301433104,0.472067467310069,0.43840664210789065,0.029477607999155643,0.5255155097696873,0.05651771902667587
5.92,0.0009163768981741646,0.47186981638522385,0.4378867546372072,0.02949593629560259,0.5259995018785839,0.05650240326977229
5.93,0.0009165596215361545,0.4716725275883828,0.437367727384267,0.02951421072582564,0.5264826795518449,0.056487095099257
5.94,0.0009167404087028459,0.4714756001263247,0.4368495585852633,0.029532431341382958,0.5269650445602658,0.05647179455553506
5.95,0.0009169192681246306,0.47127903320818715,0.43633224648067565,0.029550598193929453,0.5274465986701705,0.05645650167876351
5.96,0.0009170962082289002,0.4710828260454659,0.4358157893152636,0.02956871133521749,0.5279273436434164,0.05644121650885282
5.97,0.0009172712374202236,0.47088697785201544,0.4353001853380614,0.029586770817097634,0.5284072812373994,0.05642593908546831
5.98,0.0009174443640805269,0.47069148784404874,0.43478543280237236,0.029604776691519438,0.5288864132050592,0.056410669448031525
5.99,0.0009176155965692773,0.4704963552401378,0.43427152996576324,0.029622729010532218,0.5293647412948832,0.05639540763572173
6.0,0.0009177849431727082,0.4703015792586134,0.4337584750884129,0.029640627825794148,0.5298422672529952,0.056380153687342484
6.01,0.0009179524115721568,0.47010715909042344,0.4332462664159255,0.02965847318344079,0.5303189928448983,0.05636490763991659
6.0200000000000005,0.0009181180097994999,0.4699130939478833,0.4327349022101843,0.029676265133303997,0.5307949198164347,0.05634966953121376
6.03,0.0009182817460304772,0.4697193830541191,0.4322243807426634,0.029694003726916537,0.5312700499022455,0.05633443939920495
6.04,0.0009184436284143864,0.4695260256343677,0.43171470028891495,0.029711689015867713,0.5317443848327441,0.0563192172816129
6.05,0.0009186036650741472,0.46933302091597084,0.4312058591285596,0.029729321051802995,0.5322179263341261,0.05630400321591322
6.0600000000000005,0.0009187618641063652,0.4691403681283694,0.43069785554527734,0.029746899886423702,0.5326906761283788,0.056288797239335484
6.07,0.0009189182335813996,0.46894806650309795,0.43019068782679853,0.029764425571486654,0.5331626359332907,0.05627359938886426
6.08,0.0009190727815434301,0.46875611527377903,0.42968435426489415,0.02978189815880389,0.5336338074624608,0.05625840970124026
6.09,0.0009192255160105266,0.4685645136761176,0.429178853155367,0.029799317700242352,0.5341041924253087,0.056243228212961384
6.1000000000000005,0.0009193764449747201,0.46837326094789616,0.4286741827980426,0.029816684247723612,0.5345737925270833,0.05622805496028382
6.11,0.0009195255764020746,0.4681823563289688,0.42817034149676003,0.0298339978532236,0.5350426094688722,0.05621288997922311
6.12,0.0009196729182327608,0.4679917990612564,0.427667327559363,0.029851258568772358,0.5355106449476117,0.05619773330555525
6.13,0.0009198184783811315,0.4678015883887412,0.4271651392976907,0.029868466446453797,0.5359779006560951,0.05618258497481777
6.140000000000001,0.0009199622647357976,0.46761172355746194,0.4266637750275692,0.029885621538405467,0.5364443782829822,0.05616744502231081
6.15,0.0009201042851597068,0.4674222038155087,0.4261632330688023,0.02990272389681836,0.5369100795128086,0.05615231348309821
6.16,0.0009202445474902224,0.4672330284130181,0.4256635117451629,0.029919773573936683,0.5373750060259941,0.056137190392008596
6.17,0.0009203830595392046,0.46704419660216834,0.4251646093843841,0.029936770622057712,0.5378391594988525,0.05612207578363645
6.18,0.0009205198290930928,0.4668557076371743,0.4246665243181505,0.029953715093531605,0.5383025416036,0.056106969692343196
6.19,0.0009206548639129891,0.4666675607742832,0.42416925488208945,0.029970607040761234,0.5387651540083643,0.056091872152258304
6.2,0.000920788171734744,0.46647975527176955,0.4236727994157627,0.029987446516202068,0.5392269983771929,0.05607678319728034
6.21,0.0009209197602690428,0.466292290389931,0.4231771562626574,0.030004233572362028,0.5396880763700624,0.05606170286107809
6.22,0.0009210496372014936,0.46610516539108343,0.42268232377017784,0.030020968261801378,0.540148389642887,0.056046631177091584
6.23,0.0009211778101927173,0.46591837953955706,0.42218830028963683,0.030037650637132634,0.5406079398475272,0.05603156817853325
6.24,0.0009213042868784385,0.46573193210169167,0.42169508417624735,0.03005428075102047,0.5410667286317977,0.05601651389838893
6.25,0.0009214290748695775,0.4655458223458325,0.42120267378911413,0.03007085865618165,0.5415247576394772,0.056001468369419015
6.26,0.0009215521817523452,0.46536004954232635,0.42071106749122505,0.03008738440538496,0.5419820285103155,0.055986431624159505
6.2700000000000005,0.0009216736150883375,0.46517461296351686,0.42022026364944315,0.03010385805145119,0.5424385428800428,0.05597140369492308
6.28,0.0009217933824146327,0.46498951188374127,0.4197302606344984,0.030120279647253084,0.5428943023803774,0.05595638461380022
6.29,0.0009219114912438895,0.46480474557932583,0.41924105682097906,0.030136649245715318,0.5433493086390346,0.05594137441266023
6.3,0.0009220279490644472,0.4646203133285823,0.41875265058732386,0.03015296689981453,0.5438035632797343,0.05592637312315238
6.3100000000000005,0.0009221427633404263,0.46443621441180394,0.4182650403158139,0.0301692326625793,0.5442570679222096,0.055911380776706966
6.32,0.0009222559415118314,0.464252448111262,0.41777822439256435,0.0301854465870902,0.5447098241822146,0.05589639740453639
6.33,0.0009223674909946551,0.4640690137112018,0.41729220120751664,0.03020160872647981,0.5451618336715325,0.05588142303763624
6.34,0.000922477419180984,0.4638859104978396,0.4168069691544303,0.030217719133932813,0.5456130979979835,0.05586645770678637
6.3500000000000005,0.000922585733439105,0.4637031377593587,0.41632252663087493,0.030233777862686013,0.5460636187654332,0.05585150144255199
6.36,0.0009226924411136143,0.463520694785906,0.4158388720382229,0.030249784966028457,0.5465133975737996,0.05583655427528478
6.37,0.0009227975495255269,0.4633385808695893,0.4153560037816406,0.030265740497301522,0.5469624360190617,0.05582161623512389
6.38,0.0009229010659723881,0.46315679530447307,0.4148739202700815,0.030281644509899012,0.5474107356932667,0.05580668735199711
6.390000000000001,0.0009230029977283862,0.46297533738657604,0.4143926199162778,0.0302974970572673,0.547858298184538,0.05579176765562191
6.4,0.0009231033519038295,0.4627942064073302,0.41391210113337834,0.03031329819150229,0.5483051250817238,0.05577685717520008
6.41,0.0009232021354808728,0.46261340165523285,0.4134323623357901,0.03032904796370484,0.5487512179732292,0.055761955939496455
6.42,0.0009232993556213161,0.46243292243014705,0.4129534019465103,0.030344746427050807,0.5491965784368709,0.05574706397751032
6.43,0.0009233950194646696,0.46225276803390575,0.41247521839229884,0.03036039363477523,0.549641208046551,0.05573218131803633
6.44,0.0009234891341255081,0.4620729377701806,0.4119978101036048,0.03037598964014496,0.5500851083723578,0.055717307989659494
6.45,0.0009235817066935322,0.4618934309444763,0.41152117551455797,0.030391534496458265,0.5505282809805728,0.05570244402075616
6.46,0.00092367274423363,0.4617142468641252,0.4110453130629592,0.03040702825704444,0.5509707274336818,0.055687589439494964
6.47,0.0009237622537859404,0.46153538483828166,0.4105702211902723,0.030422470975263426,0.5514124492903831,0.055672744273837775
6.48,0.0009238502423659156,0.4613568441779169,0.41009589834161464,0.03043786270450545,0.551853448105597,0.05565790855154063
6.49,0.0009239367169643862,0.4611786241958135,0.4096223429657488,0.030453203498190647,0.5522937254304753,0.05564308230015471
6.5,0.0009240216845476252,0.46100072420656013,0.40914955351507354,0.030468493409768704,0.5527332828124096,0.05562826554702724
6.51,0.0009241051520574141,0.46082314352654624,0.4086775284456152,0.030483732492718518,0.5531721217950416,0.05561345831930246
6.5200000000000005,0.0009241871264111087,0.4606458814739568,0.40820626621701883,0.030498920800547842,0.553610243918271,0.05559866064392255
6.53,0.0009242676145017063,0.46046893736876726,0.40773576529253985,0.03051405838679295,0.5540476507182651,0.05558387254762859
6.54,0.0009243466231979136,0.4602923105327381,0.4072660241390349,0.030529145305018292,0.5544843437274681,0.05556909405696147
6.55,0.0009244241593442144,0.4601160002894101,0.40679704122695376,0.030544181608816202,0.5549203244746095,0.05555432519826284
6.5600000000000005,0.0009245002297609397,0.45994000596409884,0.4063288150303303,0.030559167351806547,0.555355594484713,0.055539565997676045
6.57,0.0009245748412443368,0.45976432688389024,0.4058613440267744,0.030574102587636424,0.555790155279106,0.05552481648114704
6.58,0.00092464800056664,0.4595889623776349,0.4053946266974628,0.03058898736997987,0.5562240083754278,0.05551007667442534
6.59,0.0009247197144761419,0.4594139117759438,0.40492866152713125,0.03060382175253755,0.556657155287639,0.05549534660306494
6.6000000000000005,0.0009247899896972658,0.45923917441118284,0.40446344700406556,0.03061860578903646,0.5570895975260298,0.05548062629242524
6.61,0.0009248588329306377,0.4590647496174685,0.4039989816200935,0.03063333953322966,0.557521336597229,0.05546591576767198
6.62,0.0009249262508531601,0.4588906367306626,0.40353526387057614,0.030648023038895984,0.5579523740042128,0.05545121505377815
6.63,0.0009249922501180864,0.4587168350883678,0.4030722922543995,0.030662656359839776,0.5583827112463133,0.0554365241755249
6.640000000000001,0.000925056837355095,0.4585433440299227,0.40261006527396626,0.030677239549890614,0.5588123498192273,0.055421843157502516
6.65,0.0009251200191703658,0.4583701628963972,0.4021485814351876,0.03069177266290306,0.5592412912150246,0.05540717202411127
6.66,0.0009251818021466555,0.458197291030588,0.40168783924747453,0.030706255752756425,0.5596695369221572,0.05539251079956239
6.67,0.0009252421928433758,0.4580247277770137,0.4012278372237299,0.030720688873354482,0.5600970884254672,0.05537785950787893
6.68,0.0009253011977966697,0.4578524724819106,0.4007685738803401,0.03073507207862528,0.5605239472061958,0.05536321817289673
6.69,0.0009253588235194915,0.45768052449322766,0.4003100477371667,0.030749405422520866,0.5609501147419913,0.055348586818265294
6.7,0.0009254150765016843,0.4575088831606227,0.3998522573175387,0.030763688959017096,0.5613755925069182,0.055333965467448724
6.71,0.0009254699632100616,0.45733754783545744,0.39939520114824384,0.0307779227421134,0.5618003819714649,0.055319354143726594
6.72,0.0009255234900884862,0.4571665178707932,0.3989388777595208,0.03079210682583258,0.5622244846025525,0.055304752870194915
6.73,0.000925575663557953,0.45699579262138673,0.398483285685051,0.030806241264220588,0.5626479018635431,0.05529016166976697
6.74,0.00092562649001667,0.4568253714436856,0.3980284234619506,0.030820326111346358,0.563070635214248,0.05527558056517429
6.75,0.0009256759758401415,0.4566552536958244,0.3975742896307625,0.030834361421301585,0.5634926861109362,0.0552610095789675
6.76,0.0009257241273812513,0.45648543873761993,0.39712088273544827,0.030848347248200562,0.563914056006342,0.05524644873351724
6.7700000000000005,0.0009257709509703473,0.4563159259305674,0.39666820132337993,0.03086228364618,0.5643347463496743,0.05523189805101508
6.78,0.0009258164529153261,0.45614671463783635,0.3962162439453326,0.03087617066939884,0.5647547585866235,0.0552173575534744
6.79,0.0009258606394898858,0.4559778042238315,0.3957650091552556,0.030890008371955956,0.5651740941596607,0.05520282726270272
6.8,0.0009259035168443014,0.45580919405090914,0.3953144955086001,0.03090379680726992,0.5655927545102334,0.05518830720008699
6.8100000000000005,0.0009259450911786758,0.45564088348573256,0.39486470156553877,0.030917536029281094,0.5660107410745312,0.05517379738701253
6.82,0.0009259853686952234,0.4554728718975124,0.3944156258900668,0.030931226092119603,0.5664280552846641,0.05515929784474851
6.83,0.0009260243555732787,0.4553051586570816,0.3939672670495266,0.030944867049931057,0.5668446985692864,0.05514480859438828
6.84,0.0009260620579693616,0.45513774313689076,0.39351962361459986,0.030958458956876274,0.5672606723536041,0.05513032965685021
6.8500000000000005,0.0009260984820172427,0.45497062471100325,0.393072694159299,0.030972001867130974,0.5676759780593842,0.05511586105287855
6.86,0.0009261336338280098,0.45480380275509064,0.3926264772609596,0.030985495834885482,0.5680906171049626,0.05510140280304419
6.87,0.0009261675194901329,0.45463727664642783,0.39218097150023157,0.03099894091434446,0.5685045909052528,0.05508695492774553
6.88,0.0009262001450695318,0.45447104576388847,0.39173617546107137,0.031012337159726622,0.568917900871755,0.05507251744720929
6.890000000000001,0.000926231516609643,0.45430510948794045,0.3912920877307337,0.031025684625264453,0.5693305484125631,0.055058090381491336
6.9,0.0009262616401314873,0.454139467200641,0.390848706899764,0.03103898336520394,0.5697425349323746,0.05504367375047745
6.91,0.0009262905216337373,0.4539741182856326,0.3904060315619895,0.031052233433804314,0.5701538618324975,0.055029267573884225
6.92,0.0009263181670927862,0.45380906212813793,0.38996406031451186,0.031065434885337785,0.5705645305108602,0.05501487187125979
6.93,0.0009263445824628163,0.45364429811495577,0.38952279175769894,0.031078587774089273,0.5709745423620185,0.05500048666198468
6.94,0.0009263697736758687,0.45347982563445616,0.3890822244951767,0.03109169215435618,0.5713838987771646,0.054986111965272595
6.95,0.000926393746641912,0.45331564407657643,0.38864235713382167,0.031104748080448122,0.5717926011441347,0.05497174780017127
6.96,0.0009264165072489133,0.45315175283281633,0.38820318828375233,0.031117755606686694,0.5722006508474183,0.054957394185563196
6.97,0.0009264380613629082,0.45298815129623393,0.3877647165583218,0.03113071478740524,0.5726080492681653,0.05494305114016648
6.98,0.0009264584148280713,0.4528248388614412,0.38732694057410955,0.031143625676948606,0.5730147977841948,0.054928718682535606
6.99,0.0009264775734667885,0.45266181492459967,0.38688985895091393,0.031156488329672917,0.5734208977700029,0.05491439683106226
7.0,0.0009264955430797278,0.4524990788834162,0.3864534703117438,0.031169302799945356,0.5738263505967711,0.054900085603976086
7.01,0.0009265123294459122,0.4523366301371385,0.38601777328281134,0.031182069142143946,0.5742311576323742,0.05488578501934551
7.0200000000000005,0.0009265279383227912,0.4521744680865513,0.3855827664935235,0.031194787410657322,0.5746353202413885,0.054871495095078514
7.03,0.000926542375446315,0.45201259213397205,0.3851484485764751,0.031207457659884547,0.5750388397850997,0.05485721584892341
7.04,0.0009265556465310074,0.4518510016832463,0.3847148181674403,0.031220079944234872,0.5754417176215108,0.05484294729846965
7.05,0.0009265677572700391,0.45168969613974436,0.3842818739053652,0.031232654318127568,0.5758439551053504,0.05482868946114857
