t,Vm_SM,Ca_i,d_Ltype_SM,f_Ltype_SM,f_ca_Ltype_SM,d_LVA_SM,f_LVA_SM,xr1_SM,xr2_SM,m_Na_SM,h_Na_SM,xa1_SM,xa2_SM,m_NSCC_SM
4.49,-65.27924013374289,8.090559286637107e-05,1.0249073933799634e-05,0.9497950322549609,0.9999999777251865,0.02236998864703949,0.99303509574324,1.1527197546146779e-05,0.8196417787282572,0.010988203051917602,0.05627414607699616,0.004171641665130317,0.717337296954904,0.00638625862436905
4.5,-65.26927731229591,8.090912365560501e-05,1.027383702276064e-05,0.9497939037445103,0.9999999776910419,0.022380069363120276,0.993040333600757,1.1565732399066987e-05,0.8196403741004589,0.011009802906650941,0.05626812767377423,0.004171787392419562,0.7173256279233674,0.006400904507895505
4.51,-65.25931443750542,8.091266320796557e-05,1.0298649747479946e-05,0.9497927718123483,0.9999999776569417,0.02239017140374618,0.9930455655069357,1.1604342786819853e-05,0.8196389668539014,0.011031450506957256,0.05626210282191199,0.004171933488822872,0.7173139329630838,0.006415552505394975
4.5200000000000005,-65.24935150913218,8.091621154148738e-05,1.0323512284205945e-05,0.9497916364553094,0.9999999776228857,0.022400294771340555,0.9930507914663204,1.1643028860025027e-05,0.8196375569891645,0.011053145944048798,0.05625607154202319,0.004172079954613263,0.7173022120749057,0.00643020261841886
4.53,-65.23938852693661,8.091976867423693e-05,1.0348424808766877e-05,0.9497904976702259,0.9999999775888738,0.022410439468348906,0.9930560114834478,1.1681790769574166e-05,0.819636144506829,0.011074889309307182,0.05625003385464845,0.004172226790064148,0.71729046525972,0.00644485484851843
4.54,-65.22942549067866,8.092333462431256e-05,1.0373387496570823e-05,0.9497893554539276,0.9999999775549058,0.022420605497238892,0.9930612255628477,1.172062866663096e-05,0.8196347294074758,0.01109668069428339,0.05624398978025529,0.004172373995449332,0.7172786925184458,0.006459509197244825
4.55,-65.21946240011795,8.092690940984446e-05,1.0398400522605717e-05,0.9497882098032419,0.9999999775209816,0.022430792860500325,0.9930664337090421,1.1759542702631114e-05,0.819633311691687,0.011118520190697777,0.056237939339238145,0.004172521571043017,0.7172668938520366,0.006474165666149054
4.5600000000000005,-65.20949925501364,8.093049304899466e-05,1.0423464061439334e-05,0.9497870607149935,0.9999999774871009,0.022441001560645164,0.993071635926546,1.1798533029282365e-05,0.8196318913600444,0.011140407890440055,0.05623188255191829,0.004172669517119797,0.7172550692614786,0.006488824256781997
4.57,-65.19953605512455,8.093408555995704e-05,1.0448578287219289e-05,0.9497859081860048,0.9999999774532639,0.022451231600207525,0.993076832219867,1.1837599798564452e-05,0.8196304684131311,0.011162343885569305,0.05622581943854394,0.0041728178339546645,0.7172432187477918,0.006503484970694401
4.58,-65.18957280020905,8.093768696095732e-05,1.0473743373673052e-05,0.949784752213096,0.9999999774194701,0.02246148298174367,0.9930820225935052,1.1876743162729151e-05,0.8196290428515306,0.011184328268313976,0.056219750019290145,0.004172966521823003,0.7172313423120293,0.006518147809436883
4.59,-65.17960949002513,8.094129727025309e-05,1.0498959494107932e-05,0.9497835927930844,0.9999999773857196,0.022471755707832018,0.9930872070519534,1.1915963274300256e-05,0.8196276146758269,0.01120636113107188,0.05621367431425889,0.0041731155810005955,0.7172194399552777,0.006532812774559932
4.6000000000000005,-65.1696461243304,8.094491650613377e-05,1.052422682141109e-05,0.9497824299227852,0.9999999773520121,0.022482049781073137,0.9930923855996975,1.1955260286073583e-05,0.8196261838866045,0.011228442566410202,0.05620759234347902,0.004173265011763615,0.7172075116786569,0.0065474798676139045
4.61,-65.15968270288202,8.094854468692063e-05,1.0549545528049519e-05,0.9497812635990107,0.9999999773183476,0.02249236520408975,0.9930975582412153,1.1994634351116961e-05,0.8196247504844485,0.011250572667065481,0.056201504126906277,0.004173414814388632,0.7171955574833202,0.006562149090149023
4.62,-65.14971922543683,8.095218183096678e-05,1.0574915786070069e-05,0.9497800938185712,0.9999999772847258,0.022502701979526727,0.9931027249809778,1.203408562277025e-05,0.8196233144699447,0.011272751525943633,0.0561954096844233,0.004173564989152612,0.7171835773704542,0.006576820443715388
4.63,-65.13975569175119,8.09558279566572e-05,1.0600337767099434e-05,0.9497789205782744,0.9999999772511468,0.02251306011005109,0.9931078858234487,1.2073614254645328e-05,0.8196218758436795,0.011294979236119938,0.0561893090358396,0.0041737155363329136,0.7171715713412791,0.00659149392986296
4.64,-65.1297921015811,8.09594830824087e-05,1.062581164234415e-05,0.9497777438749254,0.9999999772176101,0.02252343959835202,0.993113040773084,1.2113220400626094e-05,0.8196204346062396,0.011317255890839036,0.0561832022008916,0.004173866456207292,0.7171595393970481,0.006606169550141577
4.65,-65.11982845468218,8.096314722666995e-05,1.0651337582590602e-05,0.949776563705327,0.9999999771841159,0.022533840447140845,0.9931181898343328,1.215290421486847e-05,0.8196189907582125,0.011339581583514943,0.05617708919924258,0.004174017749053896,0.7171474815390483,0.006620847306100942
4.66,-65.1098647508096,8.096682040792145e-05,1.067691575820501e-05,0.9497753800662796,0.999999977150664,0.022544262659151038,0.9931233330116362,1.2192665851800395e-05,0.8196175443001864,0.01136195640773103,0.05617097005048274,0.00417416941515127,0.7171353977685996,0.006635527199290628
4.67,-65.09990098971818,8.097050264467553e-05,1.0702546339133456e-05,0.9497741929545809,0.9999999771172542,0.022554706237138233,0.9931284703094289,1.223250546612183e-05,0.8196160952327497,0.011384380457240042,0.056164844774129134,0.004174321454778354,0.7171232880870556,0.006650209231260077
4.68,-65.08993717116229,8.097419395547644e-05,1.0728229494901853e-05,0.9497730023670262,0.9999999770838863,0.022565171183880215,0.9931336017321374,1.2272423212804764e-05,0.8196146435564915,0.011406853825964089,0.056158713389625754,0.00417447386821448,0.7171111524958032,0.006664893403558602
4.69,-65.07997329489596,8.09778943589002e-05,1.0753965394615969e-05,0.9497718083004085,0.9999999770505602,0.022575657502176917,0.9931387272841814,1.2312419247093205e-05,0.8196131892720018,0.011429376607994646,0.05615257591634343,0.0041746266557393785,0.7170989909962627,0.0066795797177353865
4.7,-65.0700093606728,8.098160387355473e-05,1.0779754206961407e-05,0.9497706107515184,0.9999999770172758,0.022586165194850426,0.993143846969973,1.235249372450317e-05,0.8196117323798706,0.011451948897592552,0.056146432373579906,0.004174779817633172,0.7170868035898877,0.006694268175339479
4.71,-65.06004536824598,8.098532251807977e-05,1.0805596100203626e-05,0.9497694097171437,0.9999999769840331,0.02259669426474498,0.9931489607939172,1.2392646800822714e-05,0.8196102728806891,0.011474570789188015,0.05614028278055981,0.004174933354176379,0.7170745902781653,0.006708958777919802
4.72,-65.05008131736831,8.098905031114691e-05,1.0831491242187922e-05,0.9497682051940701,0.9999999769508316,0.02260724471472697,0.9931540687604115,1.2432878632111905e-05,0.8196088107750485,0.011497242377380609,0.05613412715643466,0.004175087265649913,0.7170623510626158,0.006723651527025145
4.73,-65.0401172077922,8.09927872714596e-05,1.0857439800339445e-05,0.9497669971790805,0.9999999769176715,0.022617816547684938,0.9931591708738458,1.2473189374702838e-05,0.8196073460635409,0.011519963756939273,0.056127965520282874,0.004175241552335082,0.7170500859447931,0.006738346424204169
4.74,-65.03015303926968,8.09965334177531e-05,1.088344194166318e-05,0.9497657856689558,0.9999999768845526,0.022628409766529575,0.9931642671386032,1.2513579185199616e-05,0.819605878746759,0.011542735022802312,0.05612179789110973,0.004175396214513588,0.7170377949262842,0.006753043471005401
4.75,-65.02018881155232,8.100028876879459e-05,1.0909497832743964e-05,0.9497645706604738,0.9999999768514746,0.022639024374193725,0.9931693575590592,1.2554048220478378e-05,0.819604408825296,0.011565556270077397,0.05611562428784741,0.00417555125246753,0.7170254780087095,0.006767742668977241
4.76,-65.01022452439135,8.100405334338303e-05,1.0935607639746477e-05,0.9497633521504105,0.9999999768184374,0.02264966037363239,0.993174442139582,1.2594596637687278e-05,0.8196029362997455,0.011588427594041568,0.056109444729354994,0.0041757066664794,0.7170131351937231,0.006782444019667957
4.7700000000000005,-65.00026017753756,8.100782716034925e-05,1.096177152841525e-05,0.9497621301355392,0.9999999767854411,0.022660317767822718,0.9931795208845323,1.2635224594246496e-05,0.8196014611707019,0.01161134909014123,0.05610325923441844,0.004175862456832085,0.7170007664830121,0.006797147524625687
4.78,-64.99029577074137,8.101161023855595e-05,1.0987989664074646e-05,0.9497609046126305,0.9999999767524852,0.02267099655976401,0.9931845937982637,1.267593224784822e-05,0.8195999834387601,0.011634320853992146,0.05609706782175059,0.0041760186238088675,0.7169883718782972,0.006811853185398438
4.79,-64.98033130375278,8.101540259689764e-05,1.1014262211628885e-05,0.9497596755784528,0.9999999767195699,0.02268169675247771,0.9931896608851224,1.2716719756456672e-05,0.8195985031045155,0.01165734298137946,0.056090870509991196,0.004176175167693425,0.7169759513813324,0.006826561003534084
4.8,-64.97036677632141,8.101920425430069e-05,1.104058933556203e-05,0.949758443029772,0.9999999766866948,0.022692418349007433,0.9931947221494473,1.2757587278308095e-05,0.8195970201685643,0.011680415568257668,0.056084667317706866,0.004176332088769829,0.716963504993905,0.006841270980580374
4.8100000000000005,-64.96040218819648,8.102301522972334e-05,1.106697119993799e-05,0.9497572069633515,0.99999997665386,0.02270316135241893,0.9931997775955697,1.2798534971910751e-05,0.8195955346315029,0.011703538710750644,0.05607845826339112,0.004176489387322546,0.7169510327178358,0.006855983118084924
4.82,-64.9504375391268,8.102683554215564e-05,1.109340796840051e-05,0.9497559673759524,0.9999999766210652,0.02271392576580011,0.9932048272278139,1.2839562996044915e-05,0.8195940464939286,0.011726712505151617,0.05607224336546437,0.0041766470636364385,0.7169385345549787,0.006870697417595216
4.83,-64.94047282886076,8.103066521061953e-05,1.1119899804173196e-05,0.949754724264333,0.9999999765883103,0.02272471159226103,0.9932098710504966,1.2880671509762896e-05,0.8195925557564393,0.01174993704792319,0.05606602264227389,0.004176805117996761,0.7169260105072214,0.006885413880658605
4.84,-64.9305080571464,8.103450425416876e-05,1.1146446870059485e-05,0.9497534776252495,0.9999999765555951,0.022735518834933903,0.9932149090679276,1.2921860672389017e-05,0.8195910624196331,0.011773212435697329,0.05605979611209387,0.0041769635506891676,0.7169134605764846,0.0069001325088223165
4.8500000000000005,-64.92054322373131,8.103835269188894e-05,1.117304932844267e-05,0.9497522274554554,0.9999999765229196,0.022746347496973095,0.9932199412844088,1.296313064351963e-05,0.8195895664841091,0.01179653876527537,0.05605356379312538,0.004177122361999702,0.7169008847647227,0.006914853303633444
4.86,-64.91057832836275,8.104221054289753e-05,1.1199707341285881e-05,0.9497509737517019,0.9999999764902836,0.022757197581555113,0.9932249677042351,1.3004481583023093e-05,0.8195880679504667,0.011819916133628008,0.056047325703496374,0.004177281552214807,0.716888283073923,0.0069295762666389486
4.87,-64.90061337078748,8.104607782634385e-05,1.1226421070132096e-05,0.9497497165107377,0.999999976457687,0.02276806909187863,0.993229988331694,1.3045913651039798e-05,0.8195865668193059,0.011843344637895306,0.05604108186126169,0.004177441121621315,0.7168756555061068,0.006944301399385663
4.88,-64.89064835075214,8.104995456136878e-05,1.1253190680531534e-05,0.949748455729308,0.9999999764251296,0.022778962031157517,0.9932350031710704,1.3087427008529183e-05,0.819585063091228,0.011866824375660077,0.05603483228457508,0.004177601070506915,0.7168630020633341,0.006959028703420699
4.89,-64.88068326801263,8.105384076499301e-05,1.12800165741601e-05,0.9497471914041006,0.9999999763926112,0.022789876402256538,0.9932400122269002,1.3129021845948948e-05,0.819583556766877,0.011890355459280435,0.05602857700070675,0.004177761399183945,0.7168503227480089,0.006973758180312894
4.9,-64.87071812232077,8.105773645508728e-05,1.1306899062339425e-05,0.949745923531822,0.9999999763601318,0.022800812208203774,0.9932450155036134,1.3170698342917081e-05,0.8195820478468813,0.011913937995730721,0.056022316033359956,0.004177922107955918,0.7168376175624507,0.006988489831622646
4.91,-64.86075291342252,8.106164165075785e-05,1.1333838323670812e-05,0.9497446521092064,0.9999999763276911,0.02281176945225708,0.9932500130054889,1.3212456662977323e-05,0.8195805363318464,0.01193757208398553,0.05601604940102509,0.004178083197113171,0.7168248865088387,0.007003223658897995
4.92,-64.85078764106352,8.106555637114005e-05,1.1360834536631333e-05,0.9497433771329862,0.9999999762952891,0.022822748137696015,0.9932550047367981,1.3254296969982018e-05,0.8195790222223787,0.011961257823207103,0.05600977712213093,0.004178244666946466,0.7168121295893856,0.0070179596636868805
4.93,-64.84082230498895,8.106948063539842e-05,1.1387887879573813e-05,0.9497420985998904,0.9999999762629256,0.02283374826782181,0.9932599907018056,1.3296219428092076e-05,0.8195775055190849,0.011984995312745312,0.05600349921504463,0.004178406517746991,0.7167993468063378,0.007032697847537138
4.94,-64.83085690494367,8.107341446272666e-05,1.1414998530726841e-05,0.9497408165066463,0.9999999762306004,0.022844769845957395,0.9932649709047691,1.3338224201777003e-05,0.8195759862225728,0.012008784652137672,0.05599721569807174,0.004178568749806358,0.7167865381619759,0.007047438211996501
4.95,-64.8208914406721,8.107735787234758e-05,1.1442166668194752e-05,0.9497395308499782,0.9999999761983135,0.022855812875447384,0.9932699453499388,1.3380311455814873e-05,0.8195744643334504,0.01203262594110933,0.055990926589456196,0.004178731363416605,0.7167737036586139,0.007062180758612595
4.96,-64.81092591191832,8.10813108835132e-05,1.1469392469957647e-05,0.9497382416266079,0.9999999761660646,0.02286687735965807,0.9932749140415585,1.3422481355292353e-05,0.8195729398523265,0.012056519279573073,0.055984631907380296,0.004178894358870195,0.7167608432985997,0.007076925488932948
4.97,-64.80096031842596,8.108527351550465e-05,1.1496676113871383e-05,0.9497369488332548,0.9999999761338536,0.02287796330197745,0.9932798769838648,1.346473406560469e-05,0.8195714127798105,0.012080464767629329,0.05597833166996475,0.004179057736460016,0.7167479570843148,0.007091672404504984
4.98,-64.79099465993833,8.108924578763227e-05,1.1524017777667576e-05,0.9497356524666356,0.9999999761016806,0.022889070705815195,0.993284834181087,1.3507069752455717e-05,0.8195698831165124,0.012104462505566163,0.05597202589526863,0.004179221496479382,0.7167350450181746,0.00710642150687602
4.99,-64.78102893619833,8.109322771923547e-05,1.1551417638953592e-05,0.9497343525234648,0.9999999760695452,0.022900199574602664,0.9932897856374476,1.3549488581857838e-05,0.8195683508630429,0.01212851259385927,0.05596571460128942,0.004179385639222031,0.7167221071026284,0.007121172797593273
5.0,-64.77106314694845,8.10972193296829e-05,1.1578875875212563e-05,0.9497330490004541,0.9999999760374473,0.02291134991179291,0.9932947313571623,1.359199072013205e-05,0.8195668160200134,0.012152615133171993,0.055959397805962964,0.0041795501649821275,0.7167091433401589,0.007135926278203856
5.01,-64.76109729193081,8.110122063837233e-05,1.1606392663803376e-05,0.9497317418943126,0.9999999760053868,0.02292252172086067,0.9932996713444393,1.3634576333907932e-05,0.8195652785880356,0.012176770224355307,0.0559530755271635,0.00417971507405426,0.7166961537332828,0.007150681950254778
5.0200000000000005,-64.75113137088715,8.110523166473067e-05,1.1633968181960676e-05,0.9497304312017472,0.9999999759733635,0.02293371500530237,0.9933046056034802,1.3677245590123644e-05,0.8195637385677221,0.012200977968447829,0.055946747782703636,0.004179880366733442,0.7166831382845504,0.007165439815292949
5.03,-64.74116538355881,8.110925242821402e-05,1.1661602606794863e-05,0.949729116919462,0.9999999759413775,0.022944929768636116,0.9933095341384794,1.3719998656025924e-05,0.8195621959596862,0.012225238466675805,0.05594041459033439,0.004180046043315114,0.7166700969965462,0.007180199874865168
5.04,-64.73119932968676,8.111328294830761e-05,1.1689296115292096e-05,0.9497277990441587,0.9999999759094284,0.022956166014401713,0.9933144569536245,1.3762835699170098e-05,0.8195606507645413,0.012249551820453128,0.05593407596774516,0.0041802121040951405,0.7166570298718878,0.007194962130518138
5.05,-64.72123320901157,8.111732324452583e-05,1.1717048884314294e-05,0.9497264775725364,0.9999999758775162,0.02296742374616064,0.9933193740530957,1.380575688742007e-05,0.8195591029829022,0.012273918131381326,0.0559277319325637,0.00418037854936981,0.7166439369132271,0.007209726583798455
5.0600000000000005,-64.71126702127341,8.112137333641225e-05,1.1744861090599132e-05,0.9497251525012917,0.9999999758456407,0.02297870296749608,0.9933242854410665,1.3848762388948335e-05,0.8195575526153839,0.012298337501249566,0.05592138250235618,0.004180545379435839,0.7166308181232495,0.007224493236252615
5.07,-64.7013007662121,8.112543324353955e-05,1.1772732910760038e-05,0.9497238238271187,0.9999999758138017,0.02299000368201289,0.9933291911217033,1.389185237223596e-05,0.8195559996626018,0.012322810032034644,0.05591502769462715,0.004180712594590365,0.7166176735046741,0.0072392620894270055
5.08,-64.69133444356704,8.11295029855096e-05,1.1800664521286204e-05,0.9497224915467091,0.9999999757819993,0.023001325893337615,0.9933340910991655,1.3935027006072598e-05,0.8195544441251724,0.012347335825901005,0.05590866752681952,0.004180880195130956,0.716604503060254,0.007254033144867915
5.09,-64.68136805307726,8.113358258195339e-05,1.1828656098542577e-05,0.9497211556567517,0.9999999757502331,0.023012669605118493,0.9933389853776053,1.397828645955649e-05,0.8195528860037126,0.012371914985200728,0.055902302016314624,0.004181048181355602,0.7165913067927759,0.00726880640412153
5.1000000000000005,-64.67140159448141,8.113767205253114e-05,1.1856707818769862e-05,0.9497198161539332,0.9999999757185032,0.023024034821025448,0.9933438739611684,1.4021630902094458e-05,0.8195513252988398,0.01239654761247353,0.05589593118043214,0.004181216553562718,0.7165780847050603,0.00728358186873393
5.11,-64.66143506751771,8.114177141693214e-05,1.188481985808452e-05,0.9497184730349374,0.9999999756868093,0.023035421544750093,0.9933487568539928,1.4065060503401895e-05,0.8195497620111721,0.012421233810446759,0.05588955503643015,0.004181385312051145,0.7165648367999615,0.007298359540251092
5.12,-64.65146847192405,8.114588069487488e-05,1.1912992392478771e-05,0.9497171262964459,0.9999999756551513,0.023046829780005718,0.99335363406021,1.4108575433502791e-05,0.8195481961413286,0.012445973682035412,0.05588317360150514,0.004181554457120149,0.7165515630803675,0.007313139420218892
5.13,-64.64150180743789,8.1149999906107e-05,1.1941225597820594e-05,0.9497157759351376,0.9999999756235292,0.023058259530527314,0.9933585055839445,1.4152175862729711e-05,0.8195466276899285,0.012470767330342115,0.055876786892791935,0.00418172398906942,0.7165382635491999,0.007327921510183102
5.14,-64.63153507379633,8.115412907040529e-05,1.1969519649853723e-05,0.9497144219476887,0.9999999755919426,0.023069710800071554,0.9933633714293132,1.4195861961723804e-05,0.8195450566575918,0.012495614858657137,0.05587039492736379,0.0041818939081990775,0.7165249382094144,0.00734270581168939
5.15,-64.62156827073606,8.11582682075757e-05,1.199787472419765e-05,0.9497130643307735,0.9999999755603916,0.023081183592416794,0.9933682316004268,1.423963390143481e-05,0.8195434830449393,0.012520516370458383,0.05586399772223231,0.00418206421480966,0.7165115870640003,0.007357492326283322
5.16,-64.61160139799343,8.116241733745333e-05,1.2026290996347625e-05,0.949711703081063,0.9999999755288759,0.023092677911363085,0.9933730861013882,1.4283491853121029e-05,0.8195419068525921,0.012545471969411394,0.0558575952943475,0.004182234909202135,0.7164982101159807,0.007372281055510358
5.17,-64.60163445530434,8.116657647990243e-05,1.2054768641674655e-05,0.9497103381952261,0.9999999754973955,0.02310419376073216,0.993377934936294,1.4327435988349366e-05,0.8195403280811723,0.012570481759369348,0.05585118766059776,0.004182405991677896,0.7164848073684121,0.007387072000915858
5.18,-64.59166744240433,8.117074565481643e-05,1.2083307835425507e-05,0.9497089696699291,0.9999999754659502,0.02311573114436744,0.9933827781092334,1.4371466478995302e-05,0.8195387467313023,0.012595545844373068,0.05584477483780985,0.004182577462538759,0.7164713788243855,0.0074018651640450775
5.19,-64.58170035902857,8.11749248821179e-05,1.2111908752722705e-05,0.9497075975018359,0.9999999754345399,0.02312729006613403,0.9933876156242885,1.4415583497242899e-05,0.8195371628036053,0.012620664328651008,0.05583835684274893,0.004182749322086967,0.7164579244870249,0.007416660546443171
5.2,-64.57173320491182,8.117911418175856e-05,1.2140571568564524e-05,0.9497062216876075,0.9999999754031643,0.023138870529918736,0.9933924474855346,1.4459787215584796e-05,0.8195355762987052,0.012645837316619259,0.05583193369211855,0.004182921570625186,0.7164444443594887,0.007431458149655185
5.21,-64.56176597978848,8.118331357371928e-05,1.2169296457825004e-05,0.9497048422239028,0.9999999753718236,0.023150472539630037,0.9933972736970399,1.4504077806822222e-05,0.8195339872172263,0.012671064912881553,0.055825505402560635,0.00418309420845651,0.7164309384449685,0.007446257975226066
5.22,-64.5517986833925,8.118752307801011e-05,1.2198083595253941e-05,0.949703459107378,0.9999999753405173,0.0231620960991981,0.9934020942628656,1.454845544406499e-05,0.8195323955597935,0.01269634722222926,0.05581907199065548,0.004183267235884457,0.71641740674669,0.007461060024700658
5.23,-64.54183131545754,8.119174271467023e-05,1.2226933155476892e-05,0.9497020723346866,0.9999999753092456,0.023173741212574792,0.9934069091870661,1.4592920300731493e-05,0.8195308013270327,0.012721684349641387,0.05581263347292179,0.004183440653212969,0.7164038492679126,0.007475864299623701
5.24,-64.53186387571681,8.119597250376801e-05,1.2255845312995161e-05,0.9497006819024799,0.9999999752780081,0.02318540788373365,0.9934117184736885,1.4637472550548697e-05,0.81952920451957,0.012747076400284576,0.055806189865816654,0.004183614460746415,0.7163902660119292,0.00749067080153983
5.25,-64.52189636390311,8.120021246540093e-05,1.2284820242185818e-05,0.9496992878074064,0.9999999752468048,0.023197096116669914,0.9934165221267728,1.4682112367552164e-05,0.8195276051380326,0.01277252347951311,0.055799741185735524,0.00418378865878959,0.7163766569820671,0.007505479531993579
5.26,-64.51192877974891,8.120446261969565e-05,1.2313858117301689e-05,0.9496978900461124,0.9999999752156357,0.0232088059154005,0.9934213201503522,1.4726839926086035e-05,0.8195260031830477,0.012798025692868911,0.055793287449012255,0.004183963247647709,0.7163630221816868,0.007520290492529379
5.2700000000000005,-64.50196112298629,8.120872298680798e-05,1.2342959112471359e-05,0.9496964886152411,0.9999999751845002,0.023220537283964022,0.993426112548453,1.4771655400803034e-05,0.8195243986552436,0.012823583146081535,0.05578682867191907,0.004184138227626419,0.7163493616141825,0.007535103684691557
5.28,-64.49199339334687,8.12129935869229e-05,1.2372123401699166e-05,0.9496950835114338,0.9999999751533988,0.023232290226420767,0.9934308993250943,1.481655896666446e-05,0.8195227915552491,0.012849195945068176,0.0557803648706666,0.004184313599031788,0.7163356752829826,0.0075499191100243356
5.29,-64.482025590562,8.121727444025453e-05,1.2401351158865209e-05,0.949693674731329,0.9999999751223309,0.023244064746852724,0.9934356804842881,1.4861550798940202e-05,0.8195211818836936,0.012874864195933667,0.05577389606140384,0.00418448936217031,0.7163219631915491,0.007564736770071835
5.3,-64.47205771436253,8.122156556704616e-05,1.2430642557725343e-05,0.9496922622715626,0.9999999750912965,0.023255860849363562,0.9934404560300397,1.4906631073208731e-05,0.8195195696412072,0.01290058800497048,0.05576742226021818,0.004184665517348905,0.7163082253433773,0.0075795566663780746
5.3100000000000005,-64.46208976447899,8.122586698757019e-05,1.2459997771911187e-05,0.9496908461287681,0.9999999750602954,0.023267678538078637,0.993445225966347,1.4951799965357101e-05,0.8195179548284205,0.012926367478658725,0.05576094348313538,0.0041848420648749165,0.7162944617419972,0.007594378800486969
5.32,-64.45212174064152,8.123017872212825e-05,1.2489416974930104e-05,0.9496894262995763,0.9999999750293276,0.02327951781714499,0.9934499902972013,1.4997057651580942e-05,0.8195163374459647,0.012952202723666144,0.05575445974611961,0.004185019005056116,0.7162806723909716,0.007609203173942326
5.33,-64.44215364257983,8.123450079105107e-05,1.2518900340165226e-05,0.9496880027806158,0.9999999749983929,0.02329137869073136,0.9934547490265865,1.504240430838447e-05,0.8195147174944719,0.012978093846848124,0.0557479710650734,0.004185196338200697,0.7162668572938976,0.007624029788287856
5.34,-64.43218547002328,8.123883321469855e-05,1.254844804087544e-05,0.9496865755685123,0.9999999749674913,0.02330326116302816,0.9934595021584797,1.508784011258049e-05,0.8195130949745746,0.013004040955247686,0.05574147745583768,0.00418537406461728,0.716253016454406,0.007638858645067162
5.3500000000000005,-64.42221722270085,8.124317601345976e-05,1.257806025019539e-05,0.9496851446598894,0.9999999749366224,0.023315165238247504,0.9934642496968509,1.5133365241290387e-05,0.8195114698869058,0.013030044156095492,0.055734978934191756,0.0041855521846149105,0.7162391498761612,0.007653689745823749
5.36,-64.41224890034111,8.124752920775287e-05,1.2607737141135473e-05,0.9496837100513676,0.9999999749057863,0.023327090920623177,0.9934689916456633,1.5178979871944116e-05,0.8195098422320996,0.013056103556809834,0.055728475515853325,0.004185730698503059,0.7162252575628616,0.007668523092101012
5.37,-64.40228050267224,8.12518928180253e-05,1.2637478886581853e-05,0.9496822717395654,0.9999999748749827,0.023339038214410666,0.9934737280088728,1.5224684182280228e-05,0.81950821201079,0.01308221926499665,0.055721967216478464,0.004185909606591621,0.716211339518239,0.007683358685442247
5.38,-64.39231202942206,8.125626686475354e-05,1.2667285659296443e-05,0.9496808297210985,0.9999999748442117,0.02335100712388714,0.9934784587904284,1.5270478350345856e-05,0.8195065792236124,0.013108391388449513,0.05571545405166163,0.004186088909190919,0.7161973957460593,0.007698196527390645
5.39,-64.38234348031797,8.126065136844329e-05,1.2697157631916918e-05,0.9496793839925802,0.9999999748134729,0.023362997653351453,0.9934831839942723,1.531636255449671e-05,0.8195049438712022,0.01313462003514963,0.055708936036935684,0.004186268606611697,0.716183426250122,0.007713036619489296
5.4,-64.37237485508702,8.126504634962938e-05,1.2727094976956711e-05,0.9496779345506211,0.9999999747827664,0.02337500980712415,0.9934879036243391,1.5362336973397085e-05,0.819503305954196,0.013160905313265855,0.05570241318777184,0.004186448699165126,0.7161694310342605,0.007727878963281187
5.41,-64.36240615345584,8.126945182887577e-05,1.2757097866805007e-05,0.9496764813918296,0.9999999747520918,0.02338704358954746,0.9934926176845572,1.540840178601986e-05,0.8195016654732303,0.013187247331154669,0.05569588551957972,0.004186629187162804,0.7161554101023416,0.007742723560309198
5.42,-64.35243737515067,8.127386782677564e-05,1.2787166473726756e-05,0.9496750245128112,0.9999999747214492,0.0233990990049853,0.9934973261788473,1.545455717164649e-05,0.819500022428943,0.013213646197360197,0.05568935304770733,0.0041868100709167525,0.7161413634582664,0.007757570412116109
5.43,-64.34246851989741,8.127829436395128e-05,1.281730096986266e-05,0.949673563910169,0.9999999746908385,0.023411176057823276,0.9935020291111234,1.550080330986702e-05,0.8194983768219722,0.013240102020614198,0.055682815787441046,0.0041869913507394186,0.7161272911059694,0.007772419520244595
5.44,-64.33249958742152,8.128273146105415e-05,1.2847501527229186e-05,0.9496720995805037,0.9999999746602594,0.023423274752468685,0.9935067264852925,1.554714038058008e-05,0.8194967286529566,0.013266614909836077,0.05567627375400565,0.004187173026943673,0.7161131930494188,0.007787270886237231
5.45,-64.3225305774481,8.128717913876484e-05,1.2877768317718545e-05,0.9496706315204134,0.9999999746297118,0.023435395093350506,0.9935114183052545,1.5593568563992868e-05,0.8194950779225357,0.013293184974132866,0.05566972696256428,0.004187355099842814,0.7160990692926168,0.007802124511636485
5.46,-64.31256148970188,8.129163741779314e-05,1.290810151309872e-05,0.9496691597264937,0.9999999745991955,0.0234475370849194,0.9935161045749024,1.564008804062118e-05,0.8194934246313494,0.013319812322799239,0.05566317542821849,0.004187537569750563,0.7160849198395992,0.007816980397984723
5.47,-64.30259232390715,8.129610631887795e-05,1.293850128501344e-05,0.9496676841953375,0.9999999745687107,0.02345970073164773,0.9935207852981218,1.5686698991289385e-05,0.8194917687800386,0.013346497065317512,0.05565661916600819,0.004187720436981069,0.7160707446944358,0.00783183854682421
5.48,-64.29262307978786,8.130058586278739e-05,1.2968967804982204e-05,0.9496662049235355,0.9999999745382568,0.02347188603802953,0.9935254604787919,1.5733401597130445e-05,0.8194901103692444,0.013373239311357634,0.05565005819091169,0.004187903701848904,0.7160565438612296,0.007846698959697106
