t,Ca_t,TnCa_t,CB_on_t,Ca_released,Ca_sequestered,cumCB_on_t,cumCB_off_t
4.2,1.999022980540135e-06,34.99154896701481,149.9998928313427,35.000001642993745,0.008450676958646524,6449.882712386896,6299.882819555556
4.21,1.999020697067696e-06,34.991528976797305,149.99989283128147,35.000001642993745,0.008470667178436503,6464.882701669965,6314.882808838687
4.22,1.999018413600477e-06,34.99150898660264,149.99989283122022,35.000001642993745,0.008490657375383568,6479.882690953029,6329.882798121812
4.23,1.999016130138478e-06,34.99148899643082,149.999892831159,35.000001642993745,0.008510647549487722,6494.882680236087,6344.882787404932
4.24,1.9990138466816996e-06,34.99146900628184,149.99989283109778,35.000001642993745,0.008530637700748965,6509.882669519138,6359.882776688044
4.25,1.9990115632301413e-06,34.991449016155705,149.99989283103656,35.000001642993745,0.008550627829167294,6524.882658802184,6374.882765971151
4.26,1.999009279783803e-06,34.991429026052415,149.99989283097534,35.000001642993745,0.00857061793474271,6539.882648085223,6389.882755254251
4.2700000000000005,1.9990069963426848e-06,34.99140903597196,149.99989283091412,35.000001642993745,0.008590608017475215,6554.882637368258,6404.882744537346
4.28,1.999004712906787e-06,34.99138904591436,149.9998928308529,35.000001642993745,0.008610598077364808,6569.882626651284,6419.882733820435
4.29,1.9990024294761092e-06,34.991369055879595,149.99989283079168,35.000001642993745,0.008630588114411487,6584.882615934304,6434.882723103517
4.3,1.9990001460506515e-06,34.991349065867674,149.99989283073043,35.000001642993745,0.008650578128615255,6599.882605217319,6449.882712386592
4.3100000000000005,1.9989978626304143e-06,34.991329075878596,149.9998928306692,35.000001642993745,0.008670568119976112,6614.882594500329,6464.882701669663
4.32,1.998995579215397e-06,34.99130908591236,149.999892830608,35.000001642993745,0.008690558088494055,6629.882583783332,6479.882690952727
4.33,1.9989932958056e-06,34.99128909596897,149.99989283054677,35.000001642993745,0.008710548034169086,6644.8825730663275,6494.882680235784
4.34,1.998991012401023e-06,34.99126910604842,149.99989283048555,35.000001642993745,0.008730537957001204,6659.882562349318,6509.882669518835
4.3500000000000005,1.9989887290016665e-06,34.99124911615072,149.99989283042433,35.000001642993745,0.008750527856990412,6674.882551632303,6524.882658801882
4.36,1.99898644560753e-06,34.991229126275854,149.9998928303631,35.000001642993745,0.008770517734136705,6689.8825409152805,6539.882648084921
4.37,1.9989841622186135e-06,34.991209136423834,149.99989283030186,35.000001642993745,0.008790507588440086,6704.882530198252,6554.882637367954
4.38,1.9989818788349174e-06,34.99118914659466,149.99989283024064,35.000001642993745,0.008810497419900556,6719.882519481218,6569.8826266509805
4.39,1.998979595456441e-06,34.991169156788324,149.99989283017942,35.000001642993745,0.008830487228518112,6734.882508764178,6584.8826159340015
4.4,1.9989773120831855e-06,34.991149167004835,149.9998928301182,35.000001642993745,0.008850477014292759,6749.882498047133,6599.882605217017
4.41,1.99897502871515e-06,34.99112917724418,149.99989283005698,35.000001642993745,0.008870466777224492,6764.882487330079,6614.882594500026
4.42,1.9989727453523343e-06,34.991109187506375,149.99989282999576,35.000001642993745,0.008890456517313312,6779.88247661302,6629.882583783028
4.43,1.9989704619947387e-06,34.99108919779142,149.99989282993454,35.000001642993745,0.008910446234559218,6794.882465895956,6644.882573066025
4.44,1.9989681786423638e-06,34.9910692080993,149.99989282987332,35.000001642993745,0.008930435928962217,6809.882455178886,6659.882562349016
4.45,1.9989658952952087e-06,34.99104921843002,149.99989282981207,35.000001642993745,0.0089504256005223,6824.8824444618085,6674.882551631999
4.46,1.998963611953274e-06,34.99102922878358,149.99989282975085,35.000001642993745,0.00897041524923947,6839.882433744725,6689.882540914978
4.47,1.9989613286165593e-06,34.99100923915999,149.99989282968963,35.000001642993745,0.008990404875113728,6854.882423027636,6704.88253019795
4.48,1.998959045285065e-06,34.99098924955925,149.9998928296284,35.000001642993745,0.009010394478145077,6869.882412310541,6719.882519480916
4.49,1.9989567619587905e-06,34.99096925998134,149.9998928295672,35.000001642993745,0.00903038405833351,6884.88240159344,6734.882508763876
4.5,1.9989544786377363e-06,34.99094927042628,149.99989282950597,35.000001642993745,0.009050373615679033,6899.882390876332,6749.882498046829
4.51,1.9989521953219023e-06,34.99092928089406,149.99989282944475,35.000001642993745,0.009070363150181643,6914.882380159217,6764.882487329776
4.5200000000000005,1.9989499120112887e-06,34.99090929138468,149.99989282938353,35.000001642993745,0.009090352661841342,6929.882369442099,6779.882476612718
4.53,1.9989476287058952e-06,34.99088930189815,149.99989282932228,35.000001642993745,0.009110342150658127,6944.882358724973,6794.882465895654
4.54,1.9989453454057217e-06,34.99086931243446,149.99989282926106,35.000001642993745,0.009130331616632,6959.88234800784,6809.882455178582
4.55,1.9989430621107684e-06,34.99084932299361,149.99989282919984,35.000001642993745,0.00915032105976296,6974.882337290702,6824.882444461506
4.5600000000000005,1.9989407788210353e-06,34.990829333575604,149.99989282913862,35.000001642993745,0.00917031048005101,6989.882326573558,6839.882433744423
4.57,1.9989384955365226e-06,34.99080934418044,149.9998928290774,35.000001642993745,0.009190299877496144,7004.882315856407,6854.882423027333
4.58,1.9989362122572296e-06,34.99078935480813,149.99989282901618,35.000001642993745,0.009210289252098368,7019.882305139251,6869.882412310238
4.59,1.998933928983157e-06,34.99076936545865,149.99989282895496,35.000001642993745,0.00923027860385768,7034.882294422088,6884.882401593136
4.6000000000000005,1.9989316457143045e-06,34.990749376132015,149.9998928288937,35.000001642993745,0.00925026793277408,7049.88228370492,6899.88239087603
4.61,1.9989293624506724e-06,34.99072938682823,149.9998928288325,35.000001642993745,0.009270257238847567,7064.882272987745,6914.882380158915
4.62,1.9989270791922605e-06,34.99070939754728,149.99989282877127,35.000001642993745,0.009290246522078141,7079.882262270563,6929.882369441795
4.63,1.9989247959390685e-06,34.99068940828917,149.99989282871005,35.000001642993745,0.009310235782465804,7094.882251553376,6944.88235872467
4.64,1.9989225126910967e-06,34.990669419053916,149.99989282864883,35.000001642993745,0.009330225020010553,7109.882240836182,6959.882348007537
4.65,1.998920229448345e-06,34.9906494298415,149.9998928285876,35.000001642993745,0.009350214234712393,7124.882230118984,6974.882337290399
4.66,1.998917946210814e-06,34.99062944065192,149.99989282852638,35.000001642993745,0.009370203426571319,7139.8822194017785,6989.882326573255
4.67,1.998915662978503e-06,34.990609451485184,149.99989282846516,35.000001642993745,0.009390192595587332,7154.882208684567,7004.8823158561045
4.68,1.998913379751412e-06,34.9905894623413,149.99989282840392,35.000001642993745,0.009410181741760431,7169.8821979673485,7019.882305138947
4.69,1.998911096529541e-06,34.99056947322025,149.9998928283427,35.000001642993745,0.009430170865090622,7184.882187250125,7034.882294421785
4.7,1.9989088133128903e-06,34.99054948412204,149.99989282828147,35.000001642993745,0.009450159965577899,7199.882176532895,7049.882283704616
4.71,1.99890653010146e-06,34.99052949504669,149.99989282822025,35.000001642993745,0.009470149043222261,7214.8821658156585,7064.882272987441
4.72,1.9989042468952494e-06,34.99050950599417,149.99989282815903,35.000001642993745,0.009490138098023715,7229.882155098416,7079.88226227026
4.73,1.998901963694259e-06,34.99048951696449,149.9998928280978,35.000001642993745,0.009510127129982254,7244.8821443811685,7094.882251553074
4.74,1.998899680498489e-06,34.99046952795766,149.9998928280366,35.000001642993745,0.009530116139097882,7259.882133663914,7109.88224083588
4.75,1.9988973973079395e-06,34.99044953897367,149.99989282797534,35.000001642993745,0.009550105125370596,7274.882122946652,7124.882230118681
4.76,1.99889511412261e-06,34.99042955001252,149.99989282791412,35.000001642993745,0.009570094088800399,7289.882112229386,7139.882219401475
4.7700000000000005,1.9988928309425004e-06,34.990409561074216,149.9998928278529,35.000001642993745,0.00959008302938729,7304.882101512114,7154.882208684264
4.78,1.998890547767611e-06,34.990389572158755,149.99989282779168,35.000001642993745,0.009610071947131269,7319.882090794834,7169.8821979670465
4.79,1.998888264597942e-06,34.99036958326614,149.99989282773046,35.000001642993745,0.009630060842032334,7334.882080077549,7184.882187249822
4.8,1.998885981433493e-06,34.99034959439636,149.99989282766924,35.000001642993745,0.009650049714090487,7349.882069360257,7199.882176532592
4.8100000000000005,1.998883698274264e-06,34.990329605549434,149.99989282760802,35.000001642993745,0.00967003856330573,7364.882058642961,7214.8821658153565
4.82,1.998881415120256e-06,34.99030961672534,149.9998928275468,35.000001642993745,0.00969002738967806,7379.882047925657,7229.882155098114
4.83,1.9988791319714674e-06,34.9902896279241,149.99989282748555,35.000001642993745,0.009710016193207476,7394.882037208347,7244.882144380865
4.84,1.998876848827899e-06,34.990269639145694,149.99989282742433,35.000001642993745,0.00973000497389398,7409.882026491031,7259.88213366361
4.8500000000000005,1.998874565689551e-06,34.99024965039013,149.9998928273631,35.000001642993745,0.009749993731737574,7424.88201577371,7274.88212294635
4.86,1.9988722825564232e-06,34.990229661657416,149.9998928273019,35.000001642993745,0.009769982466738254,7439.882005056383,7289.882112229084
4.87,1.9988699994285154e-06,34.99020967294754,149.99989282724067,35.000001642993745,0.009789971178896021,7454.881994339048,7304.88210151181
4.88,1.998867716305828e-06,34.99018968426051,149.99989282717945,35.000001642993745,0.009809959868210875,7469.881983621707,7319.882090794531
4.89,1.99886543318836e-06,34.99016969559632,149.99989282711823,35.000001642993745,0.009829948534682819,7484.881972904361,7334.8820800772455
4.9,1.998863150076113e-06,34.99014970695497,149.999892827057,35.000001642993745,0.009849937178311851,7499.881962187009,7349.8820693599555
4.91,1.998860866969086e-06,34.99012971833647,149.99989282699576,35.000001642993745,0.009869925799097968,7514.88195146965,7364.882058642657
4.92,1.998858583867279e-06,34.99010972974081,149.99989282693454,35.000001642993745,0.009889914397041174,7529.881940752285,7379.882047925354
4.93,1.9988563007706923e-06,34.99008974116799,149.99989282687332,35.000001642993745,0.009909902972141468,7544.881930034914,7394.8820372080445
4.94,1.998854017679326e-06,34.99006975261802,149.9998928268121,35.000001642993745,0.00992989152439885,7559.881919317538,7409.882026490729
4.95,1.99885173459318e-06,34.99004976409089,149.99989282675088,35.000001642993745,0.00994988005381332,7574.881908600155,7424.882015773407
4.96,1.9988494515122535e-06,34.9900297755866,149.99989282668966,35.000001642993745,0.009969868560384877,7589.881897882765,7439.882005056079
4.97,1.9988471684365475e-06,34.99000978710515,149.99989282662844,35.000001642993745,0.009989857044113521,7604.881887165369,7454.881994338744
4.98,1.9988448853660617e-06,34.989989798646555,149.9998928265672,35.000001642993745,0.010009845504999256,7619.881876447969,7469.881983621405
4.99,1.9988426023007958e-06,34.989969810210795,149.99989282650597,35.000001642993745,0.010029833943042075,7634.881865730561,7484.881972904059
5.0,1.9988403192407505e-06,34.98994982179787,149.99989282644475,35.000001642993745,0.010049822358241983,7649.881855013147,7499.881962186706
5.01,1.998838036185925e-06,34.9899298334078,149.99989282638353,35.000001642993745,0.010069810750598979,7664.881844295727,7514.881951469347
5.0200000000000005,1.99883575313632e-06,34.98990984504057,149.9998928263223,35.000001642993745,0.010089799120113064,7679.881833578302,7529.881940751983
5.03,1.9988334700919347e-06,34.98988985669618,149.9998928262611,35.000001642993745,0.010109787466784235,7694.88182286087,7544.881930034612
5.04,1.99883118705277e-06,34.98986986837463,149.99989282619987,35.000001642993745,0.010129775790612493,7709.8818121434315,7559.881919317235
5.05,1.9988289040188254e-06,34.98984988007594,149.99989282613865,35.000001642993745,0.010149764091597839,7724.881801425987,7574.881908599851
5.0600000000000005,1.998826620990101e-06,34.98982989180008,149.9998928260774,35.000001642993745,0.010169752369740276,7739.881790708538,7589.881897882463
5.07,1.9988243379665966e-06,34.989809903547055,149.99989282601618,35.000001642993745,0.010189740625039797,7754.88177999108,7604.881887165067
5.08,1.9988220549483127e-06,34.989789915316884,149.99989282595496,35.000001642993745,0.010209728857496407,7769.8817692736175,7619.8818764476655
5.09,1.9988197719352485e-06,34.989769927109556,149.99989282589374,35.000001642993745,0.010229717067110103,7784.881758556148,7634.881865730258
5.1000000000000005,1.998817488927405e-06,34.989749938925065,149.99989282583252,35.000001642993745,0.01024970525388089,7799.8817478386745,7649.881855012845
5.11,1.9988152059247815e-06,34.98972995076342,149.9998928257713,35.000001642993745,0.010269693417808763,7814.881737121193,7664.881844295425
5.12,1.9988129229273777e-06,34.98970996262462,149.99989282571008,35.000001642993745,0.010289681558893723,7829.881726403705,7679.881833577999
5.13,1.9988106399351947e-06,34.98968997450866,149.99989282564883,35.000001642993745,0.01030966967713577,7844.8817156862115,7694.881822860567
5.14,1.9988083569482314e-06,34.98966998641554,149.9998928255876,35.000001642993745,0.010329657772534907,7859.881704968712,7709.881812143128
5.15,1.9988060739664885e-06,34.98964999834527,149.9998928255264,35.000001642993745,0.010349645845091132,7874.881694251208,7724.881801425685
5.16,1.9988037909899657e-06,34.989630010297844,149.99989282546517,35.000001642993745,0.010369633894804442,7889.881683533696,7739.881790708234
5.17,1.9988015080186633e-06,34.989610022273254,149.99989282540395,35.000001642993745,0.010389621921674842,7904.881672816177,7754.881779990777
5.18,1.998799225052581e-06,34.98959003427151,149.99989282534273,35.000001642993745,0.010409609925702328,7919.881662098654,7769.881769273314
5.19,1.998796942091719e-06,34.989570046292606,149.9998928252815,35.000001642993745,0.010429597906886905,7934.881651381124,7784.881758555846
5.2,1.9987946591360767e-06,34.98955005833655,149.9998928252203,35.000001642993745,0.010449585865228567,7949.881640663588,7799.881747838371
5.21,1.998792376185655e-06,34.98953007040333,149.99989282515904,35.000001642993745,0.010469573800727315,7964.881629946045,7814.88173712089
5.22,1.998790093240453e-06,34.98951008249296,149.99989282509782,35.000001642993745,0.010489561713383153,7979.881619228497,7829.881726403402
5.23,1.9987878103004717e-06,34.98949009460543,149.9998928250366,35.000001642993745,0.01050954960319608,7994.881608510943,7844.8817156859095
5.24,1.9987855273657102e-06,34.98947010674074,149.99989282497538,35.000001642993745,0.010529537470166094,8009.881597793382,7859.88170496841
5.25,1.998783244436169e-06,34.9894501188989,149.99989282491416,35.000001642993745,0.010549525314293194,8024.881587075815,7874.881694250905
5.26,1.998780961511848e-06,34.9894301310799,149.99989282485294,35.000001642993745,0.010569513135577382,8039.881576358242,7889.881683533393
5.2700000000000005,1.998778678592747e-06,34.98941014328374,149.99989282479171,35.000001642993745,0.01058950093401866,8054.881565640664,7904.881672815875
5.28,1.9987763956788667e-06,34.98939015551042,149.99989282473047,35.000001642993745,0.010609488709617023,8069.8815549230785,7919.881662098352
5.29,1.998774112770206e-06,34.98937016775995,149.99989282466925,35.000001642993745,0.010629476462372476,8084.881544205487,7934.8816513808215
5.3,1.998771829866766e-06,34.98935018003232,149.99989282460803,35.000001642993745,0.010649464192285015,8099.881533487889,7949.881640663285
5.3100000000000005,1.9987695469685454e-06,34.989330192327536,149.9998928245468,35.000001642993745,0.010669451899354643,8114.881522770287,7964.881629945743
5.32,1.9987672640755457e-06,34.98931020464559,149.99989282448558,35.000001642993745,0.010689439583581357,8129.881512052677,7979.881619228195
5.33,1.9987649811877658e-06,34.98929021698649,149.99989282442436,35.000001642993745,0.01070942724496516,8144.881501335061,7994.88160851064
5.34,1.998762698305206e-06,34.98927022935023,149.99989282436314,35.000001642993745,0.01072941488350605,8159.881490617438,8009.881597793079
5.3500000000000005,1.9987604154278667e-06,34.98925024173682,149.99989282430192,35.000001642993745,0.01074940249920403,8174.881479899812,8024.881587075513
5.36,1.9987581325557476e-06,34.98923025414624,149.99989282424067,35.000001642993745,0.010769390092059095,8189.881469182177,8039.8815763579405
5.37,1.9987558496888483e-06,34.98921026657852,149.99989282417945,35.000001642993745,0.010789377662071248,8204.881458464537,8054.88156564036
5.38,1.9987535668271693e-06,34.98919027903363,149.99989282411823,35.000001642993745,0.010809365209240489,8219.88144774689,8069.881554922776
5.39,1.9987512839707106e-06,34.989170291511584,149.999892824057,35.000001642993745,0.010829352733566817,8234.881437029237,8084.881544205184
5.4,1.998749001119472e-06,34.989150304012384,149.9998928239958,35.000001642993745,0.010849340235050235,8249.88142631158,8099.881533487587
5.41,1.9987467182734535e-06,34.98913031653603,149.99989282393457,35.000001642993745,0.01086932771369074,8264.881415593914,8114.881522769983
5.42,1.9987444354326555e-06,34.989110329082514,149.99989282387335,35.000001642993745,0.010889315169488331,8279.881404876243,8129.881512052374
5.43,1.9987421525970774e-06,34.98909034165184,149.9998928238121,35.000001642993745,0.010909302602443011,8294.881394158567,8144.881501334758
5.44,1.998739869766051e-06,34.98907035424232,149.99989282375088,35.000001642993745,0.010929290014237968,8309.881383440883,8159.881490617138
5.45,1.9987375869395783e-06,34.98905036685398,149.99989282368966,35.000001642993745,0.010949277404865216,8324.881372723194,8174.881479899509
5.46,1.9987353041183193e-06,34.98903037948846,149.99989282362841,35.000001642993745,0.010969264772666243,8339.881362005497,8189.881469181875
5.47,1.998733021302274e-06,34.98901039214577,149.9998928235672,35.000001642993745,0.010989252117641046,8354.881351287797,8204.881458464235
5.48,1.998730738491442e-06,34.988990404825906,149.99989282350597,35.000001642993745,0.01100923943978963,8369.88134057009,8219.88144774659
5.49,1.998728455685824e-06,34.98897041752887,149.99989282344475,35.000001642993745,0.011029226739111988,8384.881329852375,8234.881437028936
5.5,1.9987261728854193e-06,34.988950430254654,149.99989282338353,35.000001642993745,0.011049214015608124,8399.881319134656,8249.881426311278
5.51,1.998723890090228e-06,34.98893044300326,149.9998928233223,35.000001642993745,0.011069201269278036,8414.88130841693,8264.881415593612
5.5200000000000005,1.9987216073002505e-06,34.9889104557747,149.9998928232611,35.000001642993745,0.011089188500121727,8429.881297699198,8279.881404875943
5.53,1.9987193245154863e-06,34.98889046856897,149.99989282319987,35.000001642993745,0.011109175708139194,8444.881286981461,8294.881394158267
5.54,1.998717041735936e-06,34.98887048138606,149.99989282313862,35.000001642993745,0.011129162893330439,8459.881276263715,8309.881383440581
5.55,1.998714758961599e-06,34.98885049422598,149.9998928230774,35.000001642993745,0.011149150055695459,8474.881265545964,8324.881372722892
5.5600000000000005,1.9987124761924755e-06,34.98883050708872,149.99989282301618,35.000001642993745,0.011169137195234258,8489.881254828208,8339.881362005199
5.57,1.9987101934285653e-06,34.988810519974294,149.99989282295496,35.000001642993745,0.011189124311946835,8504.881244110446,8354.881351287497
5.58,1.998707910669869e-06,34.98879053288269,149.99989282289374,35.000001642993745,0.011209111405833187,8519.881233392676,8369.88134056979
5.59,1.998705627916386e-06,34.988770545813914,149.99989282283252,35.000001642993745,0.011229098476893316,8534.881222674901,8384.881329852074
5.6000000000000005,1.9987033451681168e-06,34.98875055876796,149.9998928227713,35.000001642993745,0.011249085525127225,8549.881211957123,8399.881319134356
5.61,1.998701062425061e-06,34.98873057174484,149.99989282271005,35.000001642993745,0.011269072550534907,8564.881201239335,8414.881308416629
5.62,1.998698779687219e-06,34.98871058474454,149.99989282264883,35.000001642993745,0.01128905955311637,8579.88119052154,8429.881297698897
5.63,1.99869649695459e-06,34.98869059776706,149.9998928225876,35.000001642993745,0.011309046532871608,8594.88117980374,8444.881286981159
5.64,1.998694214227175e-06,34.98867061081242,149.9998928225264,35.000001642993745,0.011329033489800622,8609.881169085935,8459.881276263413
5.65,1.998691931504973e-06,34.988650623880595,149.99989282246517,35.000001642993745,0.011349020423903417,8624.881158368124,8474.881265545664
5.66,1.998689648787985e-06,34.98863063697161,149.99989282240395,35.000001642993745,0.011369007335179987,8639.881147650307,8489.88125482791
5.67,1.9986873660762107e-06,34.988610650085434,149.99989282234273,35.000001642993745,0.011388994223630333,8654.881136932483,8504.881244110145
5.68,1.9986850833696496e-06,34.9885906632221,149.9998928222815,35.000001642993745,0.011408981089254457,8669.881126214652,8519.881233392376
5.69,1.998682800668302e-06,34.98857067638158,149.99989282222026,35.000001642993745,0.011428967932052359,8684.881115496817,8534.881222674601
5.7,1.9986805179721685e-06,34.988550689563894,149.99989282215904,35.000001642993745,0.011448954752024038,8699.881104778975,8549.881211956821
5.71,1.998678235281248e-06,34.988530702769026,149.99989282209782,35.000001642993745,0.011468941549169493,8714.881094061126,8564.881201239034
5.72,1.9986759525955413e-06,34.988510715996995,149.9998928220366,35.000001642993745,0.011488928323488724,8729.88108334327,8579.881190521239
5.73,1.9986736699150477e-06,34.98849072924778,149.99989282197538,35.000001642993745,0.011508915074981734,8744.881072625412,8594.88117980344
5.74,1.998671387239768e-06,34.9884707425214,149.99989282191416,35.000001642993745,0.011528901803648522,8759.881061907545,8609.881169085635
5.75,1.998669104569702e-06,34.98845075581784,149.99989282185294,35.000001642993745,0.011548888509489087,8774.88105118967,8624.881158367823
5.76,1.998666821904849e-06,34.98843076913711,149.99989282179172,35.000001642993745,0.011568875192503427,8789.881040471791,8639.881147650005
5.7700000000000005,1.99866453924521e-06,34.9884107824792,149.99989282173047,35.000001642993745,0.011588861852691548,8804.881029753908,8654.881136932183
5.78,1.998662256590784e-06,34.988390795844126,149.99989282166925,35.000001642993745,0.01160884849005344,8819.881019036016,8669.881126214352
5.79,1.9986599739415724e-06,34.98837080923187,149.99989282160803,35.000001642993745,0.011628835104589114,8834.881008318118,8684.881115496515
5.8,1.9986576912975737e-06,34.988350822642445,149.9998928215468,35.000001642993745,0.011648821696298564,8849.880997600216,8699.881104778673
5.8100000000000005,1.998655408658789e-06,34.98833083607584,149.9998928214856,35.000001642993745,0.011668808265181792,8864.880986882306,8714.881094060827
5.82,1.9986531260252175e-06,34.98831084953207,149.99989282142437,35.000001642993745,0.011688794811238796,8879.88097616439,8729.88108334297
5.83,1.9986508433968596e-06,34.98829086301112,149.99989282136315,35.000001642993745,0.011708781334469575,8894.880965446468,8744.88107262511
5.84,1.9986485607737152e-06,34.988270876513,149.99989282130193,35.000001642993745,0.011728767834874133,8909.880954728538,8759.881061907243
5.8500000000000005,1.9986462781557844e-06,34.988250890037705,149.99989282124068,35.000001642993745,0.01174875431245247,8924.880944010605,8774.881051189372
5.86,1.998643995543067e-06,34.98823090358523,149.99989282117946,35.000001642993745,0.011768740767204583,8939.880933292665,8789.881040471493
5.87,1.998641712935563e-06,34.98821091715559,149.99989282111824,35.000001642993745,0.011788727199130471,8954.880922574719,8804.881029753606
5.88,1.998639430333273e-06,34.98819093074877,149.99989282105702,35.000001642993745,0.011808713608230138,8969.880911856766,8819.881019035714
5.89,1.9986371477361966e-06,34.98817094436478,149.9998928209958,35.000001642993745,0.011828699994503582,8984.880901138808,8834.881008317818
5.9,1.998634865144333e-06,34.988150958003615,149.99989282093458,35.000001642993745,0.011848686357950805,8999.880890420844,8849.880997599914
5.91,1.9986325825576836e-06,34.98813097166528,149.99989282087336,35.000001642993745,0.011868672698571801,9014.880879702872,8864.880986882006
5.92,1.9986302999762475e-06,34.98811098534976,149.9998928208121,35.000001642993745,0.011888659016366578,9029.880868984896,8879.880976164088
5.93,1.998628017400025e-06,34.98809099905708,149.9998928207509,35.000001642993745,0.01190864531133513,9044.880858266912,8894.880965446166
5.94,1.9986257348290163e-06,34.98807101278722,149.99989282068967,35.000001642993745,0.01192863158347746,9059.880847548924,8909.88095472824
5.95,1.9986234522632207e-06,34.988051026540184,149.99989282062845,35.000001642993745,0.011948617832793567,9074.88083683093,8924.880944010305
5.96,1.9986211697026386e-06,34.98803104031598,149.99989282056723,35.000001642993745,0.01196860405928345,9089.880826112925,8939.880933292365
5.97,1.9986188871472705e-06,34.9880110541146,149.999892820506,35.000001642993745,0.011988590262947109,9104.880815394918,8954.880922574419
5.98,1.9986166045971158e-06,34.98799106793604,149.99989282044479,35.000001642993745,0.01200857644378455,9119.880804676905,8969.880911856466
5.99,1.9986143220521746e-06,34.987971081780316,149.99989282038356,35.000001642993745,0.012028562601795766,9134.880793958886,8984.880901138507
6.0,1.998612039512447e-06,34.98795109564741,149.99989282032232,35.000001642993745,0.012048548736980757,9149.88078324086,8999.880890420543
6.01,1.9986097569779326e-06,34.987931109537335,149.9998928202611,35.000001642993745,0.012068534849339525,9164.880772522827,9014.88087970257
6.0200000000000005,1.998607474448632e-06,34.98791112345009,149.99989282019988,35.000001642993745,0.012088520938872072,9179.88076180479,9029.880868984596
6.03,1.9986051919245446e-06,34.98789113738566,149.99989282013865,35.000001642993745,0.012108507005578398,9194.880751086745,9044.880858266613
6.04,1.9986029094056713e-06,34.987871151344066,149.99989282007743,35.000001642993745,0.012128493049458499,9209.880740368695,9059.880847548622
6.05,1.998600626892011e-06,34.987851165325296,149.9998928200162,35.000001642993745,0.012148479070512377,9224.880729650638,9074.880836830627
6.0600000000000005,1.9985983443835646e-06,34.98783117932935,149.999892819955,35.000001642993745,0.01216846506874003,9239.880718932576,9089.880826112625
6.07,1.9985960618803317e-06,34.98781119335623,149.99989281989377,35.000001642993745,0.012188451044141464,9254.880708214507,9104.88081539462
6.08,1.9985937793823123e-06,34.987791207405934,149.99989281983252,35.000001642993745,0.012208436996716674,9269.880697496432,9119.880804676604
6.09,1.9985914968895064e-06,34.98777122147847,149.9998928197713,35.000001642993745,0.01222842292646566,9284.88068677835,9134.880793958586
6.1000000000000005,1.998589214401914e-06,34.98775123557383,149.99989281971008,35.000001642993745,0.012248408833388425,9299.880676060264,9149.880783240558
6.11,1.9985869319195355e-06,34.98773124969202,149.99989281964886,35.000001642993745,0.012268394717484966,9314.88066534217,9164.880772522527
6.12,1.99858464944237e-06,34.98771126383303,149.99989281958764,35.000001642993745,0.012288380578755281,9329.88065462407,9179.880761804488
6.13,1.9985823669704185e-06,34.987691277996866,149.99989281952642,35.000001642993745,0.012308366417199377,9344.880643905966,9194.880751086444
6.140000000000001,1.99858008450368e-06,34.98767129218353,149.9998928194652,35.000001642993745,0.012328352232817252,9359.880633187855,9209.880740368395
6.15,1.9985778020421555e-06,34.98765130639302,149.99989281940395,35.000001642993745,0.0123483380256089,9374.880622469736,9224.880729650336
6.16,1.9985755195858445e-06,34.98763132062534,149.99989281934273,35.000001642993745,0.012368323795574326,9389.88061175161,9239.880718932276
6.17,1.998573237134747e-06,34.987611334880484,149.9998928192815,35.000001642993745,0.01238830954271353,9404.880601033481,9254.880708214205
6.18,1.9985709546888628e-06,34.98759134915845,149.9998928192203,35.000001642993745,0.01240829526702651,9419.880590315344,9269.88069749613
6.19,1.9985686722481926e-06,34.987571363459246,149.99989281915907,35.000001642993745,0.01242828096851327,9434.880579597204,9284.880686778051
6.2,1.9985663898127355e-06,34.98755137778287,149.99989281909785,35.000001642993745,0.012448266647173804,9449.880568879056,9299.880676059962
6.21,1.9985641073824923e-06,34.98753139212932,149.99989281903663,35.000001642993745,0.012468252303008116,9464.880558160901,9314.880665341869
6.22,1.998561824957462e-06,34.98751140649859,149.9998928189754,35.000001642993745,0.012488237936016205,9479.880547442739,9329.88065462377
6.23,1.998559542537646e-06,34.98749142089069,149.99989281891416,35.000001642993745,0.012508223546198072,9494.880536724573,9344.880643905664
6.24,1.998557260123043e-06,34.98747143530562,149.99989281885294,35.000001642993745,0.012528209133553715,9509.8805260064,9359.880633187553
6.25,1.998554977713654e-06,34.987451449743375,149.99989281879172,35.000001642993745,0.012548194698083135,9524.880515288221,9374.880622469434
6.26,1.998552695309478e-06,34.98743146420395,149.9998928187305,35.000001642993745,0.012568180239786335,9539.880504570036,9389.88061175131
6.2700000000000005,1.9985504129105163e-06,34.987411478687356,149.99989281866928,35.000001642993745,0.012588165758663311,9554.880493851846,9404.880601033183
6.28,1.9985481305167675e-06,34.98739149319359,149.99989281860806,35.000001642993745,0.012608151254714062,9569.88048313365,9419.880590315046
6.29,1.9985458481282326e-06,34.98737150772265,149.99989281854684,35.000001642993745,0.01262813672793859,9584.880472415443,9434.880579596902
6.3,1.998543565744911e-06,34.98735152227453,149.99989281848562,35.000001642993745,0.012648122178336895,9599.880461697234,9449.880568878754
6.3100000000000005,1.998541283366803e-06,34.98733153684924,149.99989281842437,35.000001642993745,0.01266810760590898,9614.88045097902,9464.880558160601
6.32,1.9985390009939085e-06,34.98731155144678,149.99989281836315,35.000001642993745,0.012688093010654843,9629.880440260797,9479.88054744244
