t,V,K_i,Na_i,Ca_i,Or4,Cr1,Cr2,Cr3,Ir5,BCr1,BCr2,BCr3,BOr4,BIr5,Xs,s,r,m,h,j,Ca_ss,d,f,f2,fCass,Ca_SR,R_prime
4.26,-86.44528402327923,141.01672131928356,7.940151762322394,0.00010914593185527823,0.013631862678412477,0.9789829689827005,0.003148661195062883,0.002875911636584295,0.0013605955072403277,0.0,0.0,0.0,0.0,0.0,0.0030266935676496846,0.9999993266311187,2.0158389072293556e-08,0.001324384957659107,0.7767654159360083,0.7766079038154161,0.00018859063085934183,5.067040359658206e-06,0.9999020142330736,0.9995018431043389,0.9999997108397319,2.765681881217504,0.9866392082397155
4.2700000000000005,-86.44527607842433,141.0167213691184,7.940151726510814,0.00010914580673026538,0.013631005194638625,0.9789839668314418,0.0031486659957597886,0.0028758525698849057,0.0013605094082753527,0.0,0.0,0.0,0.0,0.0,0.0030266860645329205,0.9999993254177161,2.0157237099834267e-08,0.001324387203593642,0.7767652883870985,0.7766079142888355,0.0001885889754835545,5.067046096359086e-06,0.9999020187571869,0.9995018471674547,0.9999997101810634,2.7656820701070153,0.986639763986095
4.28,-86.44526814534888,141.01672141895241,7.9401516906990475,0.00010914568161357381,0.013630147759774265,0.9789849646331921,0.003148670793611816,0.002875793492206778,0.0013604233212156196,0.0,0.0,0.0,0.0,0.0,0.0030266785625538044,0.9999993242057542,2.0156088331500396e-08,0.0013243894462019634,0.7767651607345016,0.7766079247322633,0.00018858732015343722,5.067051823958667e-06,0.9999020232803755,0.9995018512294144,0.9999997095224874,2.765682258981125,0.9866403197056132
4.29,-86.44526022403346,141.01672146878568,7.940151654887095,0.0001091455565052029,0.013629290373914305,0.9789859623879382,0.0031486755886234227,0.002875734403562019,0.0013603372459625289,0.0,0.0,0.0,0.0,0.0,0.003026671061711838,0.9999993229952314,2.0154942755796953e-08,0.001324391685489547,0.7767650329789704,0.776607935145753,0.00018858566486898822,5.0670575424893145e-06,0.9999020278026396,0.9995018552902185,0.9999997088640039,2.7656824478398354,0.9866408753982713
4.3,-86.44525231445863,141.01672151861817,7.940151619074956,0.00010914543140515204,0.013628433037152936,0.9789869600956675,0.0031486803807990555,0.0028756753039627324,0.0013602511824181895,0.0,0.0,0.0,0.0,0.0,0.0030266635620065222,0.9999993217861456,2.0153800361261377e-08,0.0013243939214618598,0.7767649051212554,0.776607945529358,0.00018858400963020567,5.067063251982897e-06,0.9999020323239795,0.9995018593498673,0.9999997082056128,2.765682636683147,0.9866414310640708
4.3100000000000005,-86.445244416605,141.01672156844987,7.9401515832626295,0.0001091453063134206,0.013627575749583641,0.9789879577563673,0.0031486851701431535,0.0028756161934210206,0.0013601651304854182,0.0,0.0,0.0,0.0,0.0,0.00302665606343736,0.999999320578495,2.015266113646355e-08,0.0013243961541243617,0.7767647771621055,0.7766079558831315,0.0001885823544370877,5.067068952470781e-06,0.9999020368443953,0.9995018634083617,0.9999997075473143,2.765682825511061,0.986641986703013
4.32,-86.4452365304532,141.01672161828077,7.940151547450117,0.00010914518123000798,0.013626718511299183,0.9789889553700244,0.0031486899566601483,0.0028755570719489845,0.0013600790900677392,0.0,0.0,0.0,0.0,0.0,0.0030266485660038526,0.9999993193722777,2.015152507000578e-08,0.0013243983834825038,0.7767646491022675,0.7766079662071265,0.00018858069928963253,5.067074643983835e-06,0.9999020413638872,0.999501867465702,0.9999997068891081,2.7656830143235784,0.9866425423150991
4.33,-86.44522865598391,141.0167216681109,7.940151511637419,0.00010914505615491355,0.013625861322391615,0.9789899529366263,0.003148694740354462,0.0028754979395587215,0.001359993061069385,0.0,0.0,0.0,0.0,0.0,0.003026641069705504,0.9999993181674917,2.015039215052281e-08,0.0013244006095417293,0.7767645209424864,0.7766079765013962,0.00018857904418783834,5.06708032655243e-06,0.9999020458824555,0.9995018715218887,0.9999997062309944,2.7656832031207004,0.9866430979003304
4.34,-86.44522079317782,141.01672171794024,7.940151475824534,0.00010914493108813668,0.013625004182952274,0.9789909504561601,0.0031486995212305084,0.002875438796262328,0.001359907043395296,0.0,0.0,0.0,0.0,0.0,0.003026633574541818,0.9999993169641351,2.0149262366681818e-08,0.0013244028323074735,0.7767643926835053,0.7766079867659937,0.00018857738913170328,5.067086000206433e-06,0.9999020504001005,0.9995018755769225,0.9999997055729731,2.7656833919024275,0.9866436534587084
4.3500000000000005,-86.44521294201566,141.01672176776884,7.940151440011463,0.00010914480602967677,0.013624147093071783,0.978991947928613,0.0031487042992926944,0.0028753796420718986,0.0013598210369511208,0.0,0.0,0.0,0.0,0.0,0.0030266260805122992,0.9999993157622061,2.0148135707182417e-08,0.0013244050517851635,0.7767642643260653,0.7766079970009717,0.00018857573412122555,5.0670916649752165e-06,0.9999020549168223,0.9995018796308038,0.9999997049150443,2.765683580668761,0.9866442089902343
4.36,-86.44520510247817,141.01672181759662,7.940151404198206,0.00010914468097953319,0.01362329005284005,0.9789929453539723,0.003148709074545417,0.0028753204769995247,0.0013597350416432153,0.0,0.0,0.0,0.0,0.0,0.0030266185876164516,0.9999993145617029,2.0147012160756648e-08,0.0013244072679802182,0.7767641358709056,0.7766080072063832,0.00018857407915640333,5.0670973208876505e-06,0.999902059432621,0.9995018836835332,0.999999704257208,2.7656837694197027,0.9866447644949096
4.37,-86.44519727454613,141.01672186742366,7.940151368384763,0.00010914455593770533,0.013622433062346274,0.9789939427322252,0.0031487138469930656,0.002875261301057297,0.0013596490573786438,0.0,0.0,0.0,0.0,0.0,0.0030266110958537817,0.9999993133626233,2.014589171616899e-08,0.0013244094808980485,0.7767640073187637,0.7766080173822809,0.00018857242423723478,5.067102967972107e-06,0.9999020639474971,0.9995018877351112,0.9999997035994639,2.7656839581552526,0.9866453199727354
4.38,-86.44518945820037,141.01672191724992,7.9401513325711335,0.00010914443090419256,0.013621576121678932,0.9789949400633591,0.003148718616640021,0.0028752021142573036,0.0013595630840651783,0.0,0.0,0.0,0.0,0.0,0.0030266036052237957,0.9999993121649656,2.0144774362216355e-08,0.0013244116905440574,0.776763878670375,0.7766080275287174,0.00018857076936371813,5.067108606256458e-06,0.9999020684614506,0.9995018917855383,0.9999997029418123,2.7656841468754125,0.9866458754237132
4.39,-86.4451816534217,141.0167219670754,7.9401512967573185,0.00010914430587899428,0.013620719230925796,0.9789959373473611,0.0031487233834906554,0.00287514291661163,0.0013594771216112987,0.0,0.0,0.0,0.0,0.0,0.0030265961157259994,0.999999310968728,2.0143660087728088e-08,0.0013244138969236397,0.776763749926473,0.7766080376457455,0.0001885691145358515,5.067114235768077e-06,0.9999020729744819,0.9995018958348151,0.9999997022842531,2.7656843355801826,0.9866464308478441
4.4,-86.44517386019102,141.0167220169001,7.940151260943318,0.00010914418086210985,0.013619862390173914,0.9789969345842187,0.003148728147549334,0.0028750837081323605,0.0013593911699261933,0.0,0.0,0.0,0.0,0.0,0.003026588627359901,0.9999993097739084,2.0142548881565963e-08,0.0013244161000421821,0.7767636210877893,0.7766080477334174,0.00018856745975363314,5.067119856533837e-06,0.999902077486591,0.999501899882942,0.9999997016267861,2.765684524269565,0.9866469862451297
4.41,-86.4451660784892,141.01672206672404,7.940151225129131,0.00010914405585353866,0.013619005599509631,0.9789979317739191,0.003148732908820411,0.002875024488831577,0.0013593052289197574,0.0,0.0,0.0,0.0,0.0,0.003026581140125008,0.999999308580505,2.01414407326242e-08,0.0013244182999050632,0.7767634921550538,0.7766080577917859,0.00018856580501706117,5.067125468580112e-06,0.9999020819977783,0.9995019039299197,0.9999997009694116,2.76568471294356,0.9866475416155711
4.42,-86.44515830829715,141.01672211654721,7.940151189314759,0.0001091439308532801,0.013618148859018568,0.9789989289164498,0.003148737667308235,0.0028749652587213596,0.0013592192985025953,0.0,0.0,0.0,0.0,0.0,0.0030265736540208287,0.999999307388516,2.0140335629829438e-08,0.0013244204965176536,0.7767633631289942,0.7766080678209031,0.00018856415032613382,5.067131071932777e-06,0.9999020865080439,0.9995019079757487,0.9999997003121294,2.7656849016021687,0.9866480969591698
4.43,-86.44515054959587,141.01672216636962,7.940151153500201,0.00010914380586133355,0.01361729216878564,0.9789999260117979,0.003148742423017145,0.0028749060178137856,0.0013591333785860184,0.0,0.0,0.0,0.0,0.0,0.0030265661690468725,0.9999993061979394,2.0139233562140758e-08,0.0013244226898853158,0.7767632340103364,0.7766080778208214,0.00018856249568084923,5.067136666617208e-06,0.9999020910173881,0.9995019120204294,0.9999996996549394,2.7656850902453924,0.986648652275927
4.44,-86.44514280236632,141.01672221619125,7.940151117685458,0.00010914368087769839,0.013616435528895042,0.979000923059951,0.003148747175951472,0.0028748467661209314,0.0013590474690820464,0.0,0.0,0.0,0.0,0.0,0.003026558685202649,0.9999993050087734,2.013813451854967e-08,0.0013244248800134042,0.7767631047998046,0.776608087791593,0.00018856084108120563,5.0671422526582815e-06,0.9999020955258111,0.9995019160639623,0.9999996989978419,2.765685278873232,0.9866492075658441
4.45,-86.4451350665895,141.01672226601215,7.940151081870529,0.00010914355590237399,0.013615578939430257,0.9790019200608965,0.003148751926115538,0.00287478750365487,0.0013589615699034067,0.0,0.0,0.0,0.0,0.0,0.003026551202487668,0.9999993038210162,2.0137038488080123e-08,0.001324427066907265,0.7767629754981207,0.7766080977332699,0.0001885591865272012,5.067147830080373e-06,0.999902100033313,0.9995019201063482,0.9999996983408366,2.7656854674856883,0.9866497628289224
4.46,-86.44512734224648,141.01672231583225,7.940151046055416,0.00010914343093535975,0.013614722400474056,0.9790029170146216,0.003148756673513657,0.0028747282304276748,0.0013588756809635347,0.0,0.0,0.0,0.0,0.0,0.0030265437209014406,0.9999993026346659,2.0135945459788497e-08,0.0013244292505722366,0.7767628461060051,0.7766081076459043,0.00018855753201883405,5.0671533989073604e-06,0.9999021045398943,0.9995019241475874,0.9999996976839236,2.7656856560827627,0.9866503180651631
4.47,-86.4451196293183,141.01672236565162,7.9401510102401165,0.00010914330597665505,0.013613865912108494,0.9790039139211139,0.0031487614181501355,0.0028746689464514137,0.0013587898021765743,0.0,0.0,0.0,0.0,0.0,0.0030265362404434783,0.9999993014497204,2.0134855422763605e-08,0.0013244314310136493,0.7767627166241761,0.776608117529548,0.00018855587755610247,5.067158959162621e-06,0.9999021090455549,0.9995019281876805,0.9999996970271029,2.7656858446644565,0.9866508732745677
4.48,-86.44511192778606,141.0167224154702,7.940150974424633,0.00010914318102625927,0.01361300947441491,0.9790049107803608,0.0031487661600292705,0.0028746096517381554,0.0013587039334573762,0.0,0.0,0.0,0.0,0.0,0.003026528761113293,0.999999300266178,2.0133768366126688e-08,0.0013244336082368251,0.77676258705335,0.776608127384253,0.00018855422313900457,5.067164510869036e-06,0.9999021135502951,0.999501932226628,0.9999996963703744,2.7656860332307702,0.9866514284571375
4.49,-86.4451042376309,141.01672246528804,7.940150938608963,0.00010914305608417178,0.013612153087473936,0.9790059075923497,0.003148770899155351,0.0028745503462999653,0.0013586180747215,0.0,0.0,0.0,0.0,0.0,0.0030265212829103973,0.999999299084037,2.013268427903143e-08,0.001324435782247078,0.7767624573942414,0.7766081372100712,0.0001885525687675386,5.067170054048982e-06,0.9999021180541152,0.9995019362644304,0.9999996957137383,2.765686221781705,0.9866519836128739
4.5,-86.44509655883398,141.01672251510513,7.940150902793109,0.00010914293115039199,0.01361129675136548,0.9790069043570683,0.0031487756355326577,0.002874491030148907,0.0013585322258852126,0.0,0.0,0.0,0.0,0.0,0.003026513805834304,0.9999992979032952,2.0131603150663944e-08,0.0013244379530497142,0.7767623276475629,0.776608147007054,0.0001885509144417027,5.06717558872434e-06,0.9999021225570154,0.9995019403010883,0.9999996950571943,2.765686410317262,0.9866525387417779
4.51,-86.44508889137647,141.01672256492145,7.94015086697707,0.00010914280622491926,0.013610440466168747,0.9790079010745038,0.0031487803691654633,0.0028744317032970423,0.0013584463868654894,0.0,0.0,0.0,0.0,0.0,0.0030265063298845277,0.999999296723951,2.013052497024278e-08,0.001324440120650031,0.7767621978140252,0.7766081567752533,0.00018854926016149506,5.067181114916491e-06,0.999902127058996,0.9995019443366021,0.9999996944007427,2.7656865988374424,0.9866530938438511
4.5200000000000005,-86.4450812352396,141.016722614737,7.940150831160845,0.00010914268130775298,0.013609584231962218,0.9790088977446438,0.0031487851000580316,0.002874372365756431,0.001358360557580013,0.0,0.0,0.0,0.0,0.0,0.0030264988550605817,0.9999992955460025,2.0129449727018916e-08,0.001324442285053319,0.7767620678943372,0.7766081665147206,0.0001885476059269139,5.067186632646315e-06,0.9999021315600569,0.9995019483709725,0.9999996937443831,2.7656867873422466,0.9866536489190949
4.53,-86.44507359040458,141.01672266455182,7.940150795344437,0.00010914255639889254,0.013608728048823666,0.9790098943674759,0.0031487898282146183,0.0028743130175391297,0.0013582747379471747,0.0,0.0,0.0,0.0,0.0,0.0030264913813619816,0.9999992943694478,2.012837741027576e-08,0.0013244444462648594,0.7767619378892056,0.7766081762255075,0.00018854595173795736,5.067192141934195e-06,0.9999021360601987,0.9995019524041999,0.9999996930881159,2.7656869758316764,0.9866542039675104
4.54,-86.44506595685272,141.01672271436587,7.940150759527843,0.00010914243149833731,0.013607871916830147,0.9790108909429877,0.003148794553639471,0.002874253658657194,0.001358188927886073,0.0,0.0,0.0,0.0,0.0,0.003026483908788242,0.9999992931942849,2.012730800932917e-08,0.001324446604289926,0.7767618077993353,0.7766081859076652,0.00018854429759462368,5.067197642800013e-06,0.9999021405594214,0.9995019564362848,0.9999996924319408,2.765687164305733,0.986654758989099
4.55,-86.44505833456529,141.01672276417918,7.9401507237110645,0.00010914230660608669,0.013607015836058006,0.9790118874711665,0.0031487992763368287,0.0028741942891226785,0.001358103127316515,0.0,0.0,0.0,0.0,0.0,0.0030264764373388806,0.9999992920205123,2.012624151352742e-08,0.0013244487591337843,0.7767616776254298,0.7766081955612452,0.00018854264349691102,5.067203135263153e-06,0.9999021450577253,0.9995019604672278,0.9999996917758579,2.765687352764416,0.9866553139838621
4.5600000000000005,-86.44505072352364,141.01672281399175,7.940150687894102,0.00010914218172214005,0.013606159806582871,0.979012883952,0.0031488039963109217,0.0028741349089476337,0.0013580173361590151,0.0,0.0,0.0,0.0,0.0,0.003026468967013412,0.9999992908481279,2.012517791225123e-08,0.0013244509108016921,0.77676154736819,0.7766082051862985,0.0001885409894448176,5.067208619342497e-06,0.9999021495551106,0.9995019644970294,0.9999996911198671,2.765687541207728,0.9866558689518008
4.57,-86.4450431237091,141.01672286380355,7.940150652076955,0.00010914205684649678,0.01360530382847966,0.979013880385476,0.003148808713565973,0.0028740755181441086,0.0013579315543347959,0.0,0.0,0.0,0.0,0.0,0.0030264614978113553,0.9999992896771298,2.0124117194913742e-08,0.0013244530592988984,0.7767614170283152,0.7766082147828766,0.00018853933543834154,5.067214095056432e-06,0.9999021540515775,0.9995019685256902,0.9999996904639685,2.7656877296356694,0.9866564238929167
4.58,-86.44503553510309,141.01672291361464,7.940150616259624,0.00010914193197915626,0.013604447901822572,0.9790148767715818,0.003148813428106196,0.0028740161167241517,0.0013578457817657883,0.0,0.0,0.0,0.0,0.0,0.003026454029732227,0.9999992885075164,2.0123059350960538e-08,0.001324455204630645,0.7767612866065028,0.7766082243510303,0.0001885376814774811,5.067219562422841e-06,0.999902158547126,0.9995019725532105,0.9999996898081621,2.7656879180482417,0.986656978807211
4.59,-86.44502795768699,141.01672296342494,7.940150580442108,0.00010914180712011787,0.013603592026685093,0.9790158731103051,0.0031488181399357967,0.002873956704699807,0.0013577600183746303,0.0,0.0,0.0,0.0,0.0,0.0030264465627755466,0.9999992873392857,2.012200436986964e-08,0.0013244573468021651,0.7767611561034483,0.7766082338908107,0.00018853602756223445,5.067225021459111e-06,0.9999021630417567,0.999501976579591,0.9999996891524479,2.7656881064454453,0.9866575336946851
4.6000000000000005,-86.44502039144227,141.01672301323453,7.940150544624408,0.000109141682269381,0.013602736203139999,0.9790168694016338,0.003148822849058972,0.0028738972820831193,0.0013576742640846685,0.0,0.0,0.0,0.0,0.0,0.003026439096940832,0.9999992861724358,2.0120952241151488e-08,0.0013244594858186837,0.7767610255198453,0.7766082434022687,0.00018853437369259978,5.0672304721821264e-06,0.9999021675354697,0.9995019806048321,0.9999996884968256,2.765688294827281,0.9866580885553402
4.61,-86.4450128363504,141.01672306304334,7.940150508806523,0.00010914155742694503,0.013601880431259348,0.9790178656455552,0.0031488275554799115,0.0028738378488861282,0.0013575885188199573,0.0,0.0,0.0,0.0,0.0,0.003026431632227603,0.999999285006965,2.011990295434897e-08,0.001324461621685418,0.7767608948563854,0.7766082528854553,0.0001885327198685753,5.067235914608276e-06,0.999902172028265,0.9995019846289345,0.9999996878412957,2.765688483193751,0.9866586433891776
4.62,-86.44500529239288,141.01672311285145,7.9401504729884556,0.00010914143259280936,0.013601024711114486,0.9790188618420571,0.003148832259202795,0.002873778405120874,0.0013575027825052587,0.0,0.0,0.0,0.0,0.0,0.0030264241686353806,0.9999992838428714,2.01188564990374e-08,0.001324463754407577,0.7767607641137584,0.7766082623404212,0.00018853106609015917,5.067241348753448e-06,0.9999021765201431,0.9995019886518985,0.9999996871858576,2.7656886715448556,0.9866591981961987
4.63,-86.4449977608999,141.0167231626587,7.940150437170199,0.00010914130776697826,0.013600169021088947,0.9790198579918705,0.0031488369599108165,0.0028737189505369746,0.0013574170765933437,0.0,0.0,0.0,0.0,0.0,0.003026416706191135,0.9999992826802641,2.011781424488706e-08,0.001324465883613305,0.7767606332075633,0.7766082717634923,0.00018852941235736063,5.067246776126885e-06,0.9999021810110998,0.999501992673702,0.9999996865305119,2.765688859880592,0.9866597529764015
4.64,-86.444990240882,141.0167232124652,7.940150401351756,0.00010914118294944757,0.013599313376867261,0.9790208540944478,0.0031488416578392426,0.0028736594853354053,0.001357331385510828,0.0,0.0,0.0,0.0,0.0,0.003026409244874624,0.9999992815190615,2.011677518789914e-08,0.0013244680095792739,0.7767605021997498,0.7766082811574012,0.00018852775867016995,5.067252195667908e-06,0.9999021855011384,0.9995019966943619,0.9999996858752582,2.7656890482009637,0.9866603077297896
4.65,-86.44498273202227,141.01672326227094,7.940150365533129,0.00010914105814021561,0.013598457783318531,0.9790218501496125,0.0031488463530632703,0.0028736000095862797,0.001357245704420068,0.0,0.0,0.0,0.0,0.0,0.003026401784679293,0.999999280359237,2.011573901230394e-08,0.0013244701323941207,0.7767603711098341,0.7766082905230226,0.00018852610502858287,5.067257607060276e-06,0.99990218999026,0.9995020007138837,0.9999996852200966,2.7656892365059726,0.9866608624563652
4.66,-86.44497523430394,141.01672331207595,7.940150329714319,0.00010914093333928179,0.013597602240485078,0.9790228461573529,0.0031488510455866597,0.0028735405233013115,0.0013571600332746329,0.0,0.0,0.0,0.0,0.0,0.003026394325604699,0.9999992792007891,2.0114705709471713e-08,0.0013244722520625676,0.7767602399383957,0.7766082998604025,0.00018852445143259757,5.067263010319685e-06,0.9999021944784651,0.9995020047322679,0.9999996845650271,2.765689424795621,0.9866614171561295
4.67,-86.44496774771031,141.01672336188022,7.940150293895324,0.00010914080854664545,0.013596746748408288,0.9790238421176579,0.003148855735413158,0.002873481026492211,0.0013570743720290167,0.0,0.0,0.0,0.0,0.0,0.0030263868676503975,0.9999992780437161,2.0113675270819068e-08,0.0013244743685893242,0.7767601086860112,0.7766083091695867,0.00018852279788221228,5.06726840546134e-06,0.9999021989657535,0.9995020087495151,0.9999996839100496,2.7656896130699082,0.986661971829084
4.68,-86.4449602722247,141.01672341168373,7.940150258076145,0.00010914068376230601,0.01359589130712862,0.9790248380305162,0.0031488604225465037,0.002873421519170683,0.0013569887206386392,0.0,0.0,0.0,0.0,0.0,0.0030263794108159464,0.9999992768880163,2.0112647687808987e-08,0.0013244764819790884,0.7767599773532547,0.776608318450621,0.00018852114437742522,5.067273792499968e-06,0.9999022034521255,0.9995020127656256,0.9999996832551641,2.7656898013288367,0.9866625264752299
4.69,-86.44495280783048,141.01672346148652,7.940150222256784,0.00010914055898626288,0.013595035916685594,0.9790258338959164,0.0031488651069904203,0.002873362001348428,0.0013569030790598446,0.0,0.0,0.0,0.0,0.0,0.003026371955100904,0.9999992757336879,2.01116229519508e-08,0.0013244785922365467,0.7767598459406975,0.7766083277035509,0.00018851949091823461,5.067279171449808e-06,0.9999022079375817,0.9995020167805999,0.9999996826003706,2.7656899895724067,0.9866630810945685
4.7,-86.44494535451106,141.01672351128857,7.940150186437237,0.00010914043421851542,0.0135941805771178,0.9790268297138471,0.0031488697887486227,0.0028733024730371415,0.0013568174472499029,0.0,0.0,0.0,0.0,0.0,0.0030263645005048287,0.9999992745807293,2.0110601054800212e-08,0.0013244806993663732,0.7767597144489078,0.7766083369284219,0.00018851783750463864,5.067284542324615e-06,0.9999022124221218,0.9995020207944387,0.9999996819456691,2.7656901778006193,0.9866636356871012
4.71,-86.44493791224991,141.0167235610899,7.940150150617507,0.00010914030945906303,0.013593325288462898,0.9790278254842973,0.003148874467824812,0.0028732429342485147,0.001356731825167009,0.0,0.0,0.0,0.0,0.0,0.0030263570470272813,0.9999992734291389,2.0109581987959286e-08,0.0013244828033732304,0.7767595828784513,0.7766083461252795,0.0001885161841366355,5.0672899051376605e-06,0.9999022169057463,0.9995020248071423,0.9999996812910598,2.7656903660134757,0.9866641902528293
4.72,-86.44493048103051,141.01672361089047,7.940150114797594,0.0001091401847079051,0.013592470050757607,0.9790288212072558,0.0031488791442226796,0.0028731833849942336,0.0013566462127702836,0.0,0.0,0.0,0.0,0.0,0.0030263495946678217,0.9999992722789149,2.0108565743076447e-08,0.0013244849042617687,0.776759451229891,0.7766083552941688,0.00018851453081422345,5.067295259901731e-06,0.9999022213884554,0.9995020288187112,0.9999996806365423,2.765690554210977,0.986664744791754
4.73,-86.44492306083643,141.0167236606903,7.940150078977497,0.00010914005996504103,0.013591614864037722,0.9790298168827113,0.0031488838179459036,0.0028731238252859797,0.0013565606100197714,0.0,0.0,0.0,0.0,0.0,0.0030263421434260124,0.9999992711300557,2.0107552311846482e-08,0.0013244870020366268,0.776759319503787,0.776608364435135,0.00018851287753740068,5.067300606629131e-06,0.9999022258702491,0.999502032829146,0.9999996799821168,2.765690742393124,0.9866652993038768
4.74,-86.44491565165121,141.0167237104894,7.9401500431572165,0.0001091399352304702,0.013590759728338099,0.9790308125106525,0.0031488884889981517,0.002873064255135431,0.0013564750168764436,0.0,0.0,0.0,0.0,0.0,0.0030263346933014153,0.9999992699825597,2.010654168601054e-08,0.0013244890967024313,0.7767591877006966,0.7766083735482232,0.00018851122430616537,5.067305945331677e-06,0.9999022303511279,0.9995020368384471,0.9999996793277833,2.765690930559918,0.986665853789199
4.75,-86.44490825345852,141.0167237602878,7.940150007336753,0.00010913981050419201,0.013589904643692665,0.9790318080910684,0.003148893157383079,0.002873004674554258,0.0013563894333021955,0.0,0.0,0.0,0.0,0.0,0.003026327244293594,0.9999992688364252,2.0105533857356136e-08,0.0013244911882637973,0.7767590558211747,0.7766083826334781,0.0001885095711205158,5.067311276020705e-06,0.9999022348310919,0.9995020408466149,0.9999996786735418,2.76569111871136,0.9866664082477218
4.76,-86.44490086624201,141.01672381008544,7.940149971516105,0.00010913968578620586,0.013589049610134412,0.9790328036239478,0.0031488978231043302,0.00287294508355413,0.0013563038592598487,0.0,0.0,0.0,0.0,0.0,0.0030263197964021126,0.9999992676916505,2.0104528817717146e-08,0.0013244932767253275,0.7767589238657728,0.7766083916909446,0.00018850791798045012,5.067316598707063e-06,0.9999022393101411,0.99950204485365,0.9999996780193922,2.7656913068474513,0.9866669626794465
4.7700000000000005,-86.44489348998538,141.01672385988235,7.940149935695274,0.00010913956107651113,0.0135881946276954,0.9790337991092798,0.0031489024861655382,0.002872885482146709,0.0013562182947131488,0.0,0.0,0.0,0.0,0.0,0.0030263123496265367,0.9999992665482339,2.0103526558973808e-08,0.0013244953620916132,0.7767587918350403,0.7766084007206674,0.00018850626488596658,5.0673219134011175e-06,0.999902243788276,0.9995020488595528,0.9999996773653345,2.7656914949681926,0.9866675170843746
4.78,-86.4448861246724,141.01672390967855,7.94014989987426,0.0001091394363751072,0.013587339696406754,0.9790347945470531,0.003148907146570323,0.0028728258703436533,0.0013561327396267677,0.0,0.0,0.0,0.0,0.0,0.0030263049039664317,0.9999992654061738,2.010252707305272e-08,0.0013244974443672338,0.7767586597295233,0.7766084097226911,0.0001885046118370634,5.06732722011275e-06,0.9999022482654967,0.9995020528643239,0.9999996767113687,2.7656916830735843,0.9866680714625072
4.79,-86.44487877028683,141.016723959474,7.940149864053063,0.00010913931168199349,0.01358648481629867,0.9790357899372567,0.0031489118043222944,0.0028727662481566165,0.0013560471939663018,0.0,0.0,0.0,0.0,0.0,0.0030262974594213645,0.9999992642654686,2.0101530351926843e-08,0.0013244995235567561,0.7767585275497655,0.7766084186970599,0.00018850295883373878,5.067332518851356e-06,0.9999022527418033,0.9995020568679637,0.9999996760574948,2.7656918711636287,0.9866686258138458
4.8,-86.44487142681257,141.01672400926873,7.940149828231683,0.00010913918699716938,0.013585629987400406,0.9790367852798797,0.0031489164594250504,0.0028727066155972473,0.0013559616576982727,0.0,0.0,0.0,0.0,0.0,0.003026290015990903,0.9999992631261166,2.010053638761551e-08,0.0013245015996647363,0.7767583952963076,0.7766084276438183,0.00018850130587599095,5.0673378096258515e-06,0.9999022572171962,0.9995020608704727,0.9999996754037128,2.765692059238326,0.9866691801383917
4.8100000000000005,-86.44486409423344,141.01672405906274,7.94014979241012,0.00010913906232063425,0.013584775209740293,0.9790377805749109,0.0031489211118821765,0.00287264697267719,0.0013558761307901276,0.0,0.0,0.0,0.0,0.0,0.0030262825736746156,0.9999992619881163,2.00995451721844e-08,0.0013245036726957174,0.7767582629696879,0.7766084365630106,0.0001884996529638181,5.067343092444662e-06,0.9999022616916755,0.9995020648718513,0.9999996747500228,2.765692247297677,0.986669734436146
4.82,-86.4448567725334,141.016724108856,7.940149756588374,0.00010913893765238751,0.013583920483345724,0.9790387758223393,0.003148925761697248,0.0028725873194080844,0.0013557906132102388,0.0,0.0,0.0,0.0,0.0,0.003026275132472072,0.9999992608514658,2.009855669774557e-08,0.0013245057426542312,0.7767581305704413,0.7766084454546806,0.00018849800009721845,5.067348367315732e-06,0.9999022661652414,0.9995020688721,0.9999996740964245,2.7656924353416836,0.9866702887071103
4.83,-86.4448494616964,141.01672415864857,7.940149720766445,0.00010913881299242856,0.013583065808243162,0.9790397710221541,0.0031489304088738283,0.0028725276558015647,0.0013557051049279036,0.0,0.0,0.0,0.0,0.0,0.003026267692382842,0.9999992597161638,2.009757095645743e-08,0.0013245078095447977,0.7767579980991006,0.7766084543188724,0.00018849634727619027,5.067353634246522e-06,0.9999022706378942,0.9995020728712195,0.9999996734429182,2.7656926233703465,0.9866708429512858
4.84,-86.44484216170646,141.01672420844042,7.940149684944333,0.00010913868834075676,0.013582211184458137,0.9790407661743444,0.0031489350534154676,0.002872467981869261,0.0013556196059133446,0.0,0.0,0.0,0.0,0.0,0.003026260253406497,0.9999992585822083,2.009658794052475e-08,0.0013245098733719247,0.7767578655561955,0.7766084631556299,0.00018849469450073173,5.067358893244008e-06,0.9999022751096339,0.99950207686921,0.9999996727895037,2.765692811383666,0.9866713971686738
4.8500000000000005,-86.4448348725476,141.01672425823153,7.940149649122039,0.00010913856369737153,0.013581356612015245,0.9790417612788992,0.003148939695325707,0.002872408297622799,0.0013555341161377095,0.0,0.0,0.0,0.0,0.0,0.003026252815542609,0.999999257449598,2.009560764219868e-08,0.0013245119341401084,0.776757732942253,0.7766084719649968,0.00018849304177084104,5.067364144314681e-06,0.999902279580461,0.9995020808660721,0.999999672136181,2.7656929993816446,0.9866719513592755
