t,x2,x3,x5,x6,x4,x7,x8,x9,x10,x10a,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
7.5600000000000005,1.8021589205127236e-14,4.325025407877515e-17,6.696551416325212e-13,1.0683353293516669e-13,2.0089272691959885e-13,1.0787416135275605e-15,3.6012694399835234e-15,7.494833431011707e-14,2.6990939871156105e-13,6.557631258967623e-13,1.0062085891844122e-13,1.919141081558792e-15,2.440731193560294,95.27362095319567,2.285647853243772,92.90232322285155,7.097676777148452,92.90232322285156,7.097676777148453,66.75435711549001,32.59467351255405
7.57,1.8021420262486034e-14,4.3248338939812504e-17,6.696436391376797e-13,1.0684792026321692e-13,2.0088927390307197e-13,1.0789553106879618e-15,3.6019617839214366e-15,7.494955131179799e-14,2.699029511365598e-13,6.557684052107321e-13,1.0062090765909074e-13,1.919092340909281e-15,2.440677515560036,95.27374489973863,2.28557758470106,92.90250954755336,7.097490452446637,92.90250954755338,7.097490452446638,66.74897761736348,32.59928214925823
7.58,1.802125024035196e-14,4.324830273990779e-17,6.696321361405708e-13,1.0686231062493008e-13,2.0088582133756681e-13,1.0791681180205779e-15,3.602651235823659e-15,7.49507663495962e-14,2.6989655331263174e-13,6.557736363551639e-13,1.0062095601739262e-13,1.9190439826073918e-15,2.440624262016796,95.2738678297792,2.2855079082037193,92.90269436412011,7.097305635879902,92.90269436412012,7.097305635879902,66.74361204507159,32.603876922190665
7.59,1.8021079147649997e-14,4.3248137401693876e-17,6.696206346655455e-13,1.0687670400428809e-13,2.0088236919793964e-13,1.079380039278008e-15,3.603337807900925e-15,7.4951979456814e-14,2.69890204682754e-13,6.557788198576923e-13,1.0062100399726114e-13,1.918996002738873e-15,2.440571428131627,95.27398975489243,2.2854388169756676,92.90287769009372,7.097122309906286,92.90287769009373,7.097122309906287,66.73826034732927,32.608457882466666
7.6000000000000005,1.8020906995520323e-14,4.3247765344947737e-17,6.696091347836082e-13,1.0689110038613976e-13,2.0087891747967495e-13,1.0795910780093455e-15,3.604021511706344e-15,7.495319065517331e-14,2.698839047607069e-13,6.557839561865059e-13,1.0062105160238697e-13,1.9189483976130367e-15,2.4405190097984146,95.27411068512319,2.2853703050781218,92.90305954055118,7.096940459448821,92.9030595405512,7.096940459448822,66.73292247608195,32.613025077978484
7.61,1.8020733795103123e-14,4.3247108989446343e-17,6.695976365657635e-13,1.0690549975533384e-13,2.0087546617825721e-13,1.0798012377636828e-15,3.6047023587930254e-15,7.495439996639607e-14,2.698776530602706e-13,6.557890458097934e-13,1.0062109883646082e-13,1.9189011635391936e-15,2.440467002911046,95.27423063051639,2.285302366572298,92.90323993056947,7.0967600694305375,92.90323993056948,7.0967600694305375,66.72759838327505,32.61757855661836
7.62,1.802055955753857e-14,4.324609075496666e-17,6.69586140083016e-13,1.0691990209671916e-13,2.0087201528917094e-13,1.0800105220901135e-15,3.605380360714079e-15,7.495560741220421e-14,2.698714490952254e-13,6.557940891957429e-13,1.0062114570317335e-13,1.9188542968266548e-15,2.440415403363407,95.2743496011169,2.285234995519414,92.90341887522554,7.096581124774465,92.90341887522555,7.096581124774466,66.722288020854,32.62211836627855
7.63,1.8020384292790034e-14,4.324549480563313e-17,6.695746445245056e-13,1.0693430739847652e-13,2.0086856482918398e-13,1.0802189337582718e-15,3.606055526483757e-15,7.495681299238325e-14,2.698652926290009e-13,6.557990865833601e-13,1.0062119220474518e-13,1.9188077952548314e-15,2.44036420893462,95.27446760195207,2.285168189113027,92.90359638084388,7.096403619156133,92.9035963808439,7.096403619156133,66.71699135311583,32.62664454252828
7.640000000000001,1.8020208012260138e-14,4.3245051380775565e-17,6.695631501579045e-13,1.0694871564471162e-13,2.0086511478903437e-13,1.080426476491081e-15,3.606727868221368e-15,7.495801673354726e-14,2.6985918311970223e-13,6.558040384919443e-13,1.0062123834519482e-13,1.918761654805183e-15,2.4403134150981396,95.27458464418578,2.2851019407158004,92.90377246445335,7.096227535546649,92.90377246445337,7.096227535546649,66.71170832925141,32.63115713600799
7.65,1.8020030727185478e-14,4.324461230107189e-17,6.695516571264646e-13,1.069631268200003e-13,2.0086166516246292e-13,1.0806331539014913e-15,3.607397397688018e-15,7.49592186592153e-14,2.6985312006065697e-13,6.558089454084603e-13,1.0062128412833342e-13,1.918715871666582e-15,2.4402630175934013,95.27470073827399,2.2850362441323315,92.90394714184802,7.096052858151987,92.90394714184804,7.096052858151988,66.70643890019423,32.635656195619504
7.66,1.8019852448597262e-14,4.324417978016554e-17,6.695401654195336e-13,1.0697754090949985e-13,2.008582159469249e-13,1.0808389694664216e-15,3.608064126201731e-15,7.496041878907812e-14,2.698471029887617e-13,6.558138077798749e-13,1.0062132955771555e-13,1.9186704422844643e-15,2.4402130124888566,95.27481589379698,2.284971093713878,92.90412042729439,7.095879572705623,92.9041204272944,7.095879572705623,66.70118301903342,32.64014176811401
7.67,1.8019673187526702e-14,4.324375603169992e-17,6.69528675026459e-13,1.0699195789836762e-13,2.0085476713987552e-13,1.0810439266627904e-15,3.608728065080527e-15,7.49616171428264e-14,2.6984113144091316e-13,6.558186260531552e-13,1.0062137463689573e-13,1.9186253631042657e-15,2.440163395852956,95.27493012033507,2.2849064838116995,92.90429233505897,7.095707664941032,92.90429233505898,7.095707664941032,66.69594063885815,32.644613900242696
7.68,1.801949294995445e-14,4.324332241637776e-17,6.695171859596065e-13,1.0700637777473418e-13,2.0085131874164484e-13,1.0812480282729166e-15,3.60938922337463e-15,7.496281372922257e-14,2.698352051643219e-13,6.558234004743738e-13,1.0062141936791918e-13,1.9185806320808297e-15,2.4401141653441774,95.27504342318333,2.284842411472205,92.90446287225824,7.095537127741762,92.90446287225825,7.095537127741763,66.69071172365786,32.64907262788195
7.69,1.801931175056652e-14,4.324289623792194e-17,6.695056981916669e-13,1.0702080052160526e-13,2.0084787074760779e-13,1.0814512782763608e-15,3.610047614043138e-15,7.496400857586553e-14,2.698293235436926e-13,6.558281316358737e-13,1.0062146375543269e-13,1.9185362445673213e-15,2.4400653158803607,95.27515581502303,2.2847788690963267,92.90463205833281,7.09536794166719,92.90463205833282,7.095367941667191,66.68549621863372,32.65351800565243
7.7,1.8019129596599442e-14,4.324246404235094e-17,6.694942117292822e-13,1.070352261263721e-13,2.0084442315737954e-13,1.0816536796281618e-15,3.610703246700187e-15,7.496520169423514e-14,2.6982348627393885e-13,6.558328198336819e-13,1.0062150780185676e-13,1.9184921981432527e-15,2.440016844724606,95.27526730221481,2.2847158530602947,92.90479990217707,7.095200097822919,92.90479990217709,7.095200097822921,66.68029408506473,32.657950072134675
7.71,1.8018946498913084e-14,4.324202733587603e-17,6.694827265625806e-13,1.0704965457429292e-13,2.0084097596851287e-13,1.0818552357816739e-15,3.6113561325868645e-15,7.496639310365137e-14,2.698176928990922e-13,6.558374655079502e-13,1.0062155151069474e-13,1.918448489305266e-15,2.4399687479993046,95.27537789419361,2.2846533578068,92.904966417815,7.095033582184989,92.90496641781502,7.095033582184991,66.67510527640982,32.66236887371093
7.72,1.8018762468261996e-14,4.324158718983104e-17,6.69471242682171e-13,1.0706408585068788e-13,2.0083752917862051e-13,1.0820559501757661e-15,3.612006282896964e-15,7.496758282320628e-14,2.698119429675703e-13,6.55842069094641e-13,1.0062159488541852e-13,1.9184051145814825e-15,2.4399210218600094,95.27548760030497,2.2845913778347398,92.90513161912145,7.094868380878552,92.90513161912146,7.094868380878553,66.66992974635522,32.666774456536686
7.73,1.8018577515295394e-14,4.324114424067239e-17,6.694597600791418e-13,1.070785199409392e-13,2.0083408278537512e-13,1.0822558262348216e-15,3.612653708776986e-15,7.496877087176405e-14,2.698062360321766e-13,6.558466310255269e-13,1.006216379294685e-13,1.9183620705315005e-15,2.4398736624954305,95.27559642980506,2.2845299076992163,92.90529551982213,7.094704480177867,92.90529551982215,7.094704480177869,66.6647674488145,32.671166866540624
7.74,1.801839164605474e-14,4.324070074114922e-17,6.694482787481651e-13,1.0709295683254596e-13,2.0083063678584927e-13,1.0824548668888448e-15,3.613298419758751e-15,7.496995726276137e-14,2.698005717878183e-13,6.558511515945971e-13,1.0062168064517772e-13,1.918319354822281e-15,2.439826667288799,95.27570438893675,2.284468943774171,92.90545812905846,7.094541870941536,92.90545812905847,7.094541870941537,66.65961834531704,32.675546142053804
7.75,1.8018204866478287e-14,4.324025850816126e-17,6.694367986843924e-13,1.0710739651306827e-13,2.0082719117717576e-13,1.0826530750535812e-15,3.6139404253275315e-15,7.497114200940952e-14,2.6979494993372325e-13,6.558556310917145e-13,1.0062172303484826e-13,1.918276965151754e-15,2.4397800336559547,95.27581148385485,2.284408482488917,92.90561945582483,7.094380544175164,92.90561945582485,7.0943805441751655,66.65448239761601,32.67991232118401
7.76,1.8018017190790004e-14,4.323981510103897e-17,6.694253198776697e-13,1.0712183896629863e-13,2.0082374595777753e-13,1.0828504545246523e-15,3.614579737842381e-15,7.49723251343821e-14,2.697893699168459e-13,6.558600700515268e-13,1.0062176510275577e-13,1.9182348972442394e-15,2.4397337568815103,95.2759177260742,2.284348517044016,92.9057795172323,7.0942204827677005,92.90577951723232,7.094220482767702,66.6493595539223,32.68426545554898
7.7700000000000005,1.801782862835833e-14,4.3239369808277006e-17,6.694138423215984e-13,1.0713628417825955e-13,2.0082030112544104e-13,1.083047008576892e-15,3.615216367961426e-15,7.49735066546391e-14,2.697838313338227e-13,6.558644688635466e-13,1.0062180685200939e-13,1.9181931479906217e-15,2.439687833508505,95.27602312393535,2.2842890425558657,92.90593832556351,7.094061674436494,92.90593832556353,7.094061674436496,66.64424977046912,32.688605588763224
7.78,1.8017639188388965e-14,4.3238921509649904e-17,6.694023660102993e-13,1.071507321350617e-13,2.0081685667800435e-13,1.0832427404645297e-15,3.615850326275511e-15,7.49746865868463e-14,2.697783337874323e-13,6.558688279113935e-13,1.0062184828567303e-13,1.9181517143269856e-15,2.439642260127948,95.27612768565223,2.284230054219545,92.90609589289544,7.093904107104562,92.90609589289545,7.093904107104564,66.63915300381126,32.692932764120464
7.79,1.8017448879924863e-14,4.3238468676212095e-17,6.693908909384125e-13,1.0716518282290399e-13,2.0081341261335697e-13,1.0834376534211891e-15,3.616481623308201e-15,7.49758649473753e-14,2.6977287688659553e-13,6.558731475727936e-13,1.006218894067654e-13,1.9181105932346123e-15,2.4395970333788184,95.27623141931208,2.284171547308817,92.9062522310994,7.093747768900593,92.90625223109942,7.093747768900595,66.63406921082506,32.69724702459366
7.8,1.801725771184623e-14,4.323800937029789e-17,6.693794171010982e-13,1.0717963622807351e-13,2.0080996892944002e-13,1.0836317506598884e-15,3.617110269515775e-15,7.497704175230347e-14,2.6976746024637537e-13,6.558774282195802e-13,1.0062193021826003e-13,1.9180697817399827e-15,2.4395521499480637,95.27633433287554,2.2841135171761295,92.90640735184105,7.093592648158946,92.90640735184107,7.093592648158948,66.62899834870835,32.70154841283497
7.8100000000000005,1.8017065692870534e-14,4.323754124552151e-17,6.69367944494036e-13,1.071940923369456e-13,2.008065256242461e-13,1.0838250353730407e-15,3.617736275287235e-15,7.497821701741398e-14,2.697620834879772e-13,6.558816702176931e-13,1.0062197072308523e-13,1.9180292769147735e-15,2.4395076065706003,95.2764364341765,2.2840559592526137,92.90656126658034,7.093438733419652,92.90656126658035,7.093438733419654,66.62394037498055,32.70583697117577
7.82,1.8016872831552502e-14,4.323706154677704e-17,6.693564731134248e-13,1.0720855113598375e-13,2.008030826958194e-13,1.084017510732454e-15,3.618359650944298e-15,7.497939075819577e-14,2.6975674623874836e-13,6.55885873927179e-13,1.0062201092412414e-13,1.9179890758758612e-15,2.439463400029315,95.27653773092233,2.2839988690480837,92.90671398657159,7.093286013428412,92.9067139865716,7.093286013428414,66.61889524748263,32.71011274162666
7.83,1.8016679135826784e-14,4.323659767230317e-17,6.693450029278447e-13,1.072230126115857e-13,2.0079964014028926e-13,1.0842091799253935e-15,3.618980406859855e-15,7.49805629935294e-14,2.6975144809752015e-13,6.558900397332752e-13,1.0062205082432578e-13,1.9179491756742285e-15,2.4394195271912733,95.27663823114987,2.2839422416585813,92.90686552473056,7.093134475269446,92.90686552473056,7.093134475269448,66.6138629232572,32.714375766995964
7.84,1.8016484614001755e-14,4.3236140761054187e-17,6.69333533939403e-13,1.0723747675041807e-13,2.007961979561432e-13,1.084400046076216e-15,3.619598553200563e-15,7.49817337376776e-14,2.6974618870992174e-13,6.558941679788633e-13,1.0062209042646364e-13,1.9179095735363697e-15,2.4393759849290353,95.27673794223419,2.2838860728365034,92.90701589157712,7.0929841084228915,92.90701589157712,7.092984108422894,66.6088433609821,32.71862608845916
7.8500000000000005,1.8016289274222983e-14,4.323568154728029e-17,6.693220661507236e-13,1.0725194353923561e-13,2.0079275614192e-13,1.0845901122886777e-15,3.620214100065812e-15,7.498290300460938e-14,2.6974096772772015e-13,6.558982590009355e-13,1.0062212973326605e-13,1.917870266733964e-15,2.439332770163133,95.27683687142373,2.2838303584128674,92.90716509742569,7.092834902574312,92.90716509742569,7.092834902574314,66.60383651965655,32.72286374687109
7.86,1.8016093124345382e-14,4.3235218904513765e-17,6.69310599557079e-13,1.0726641296483828e-13,2.007893146956599e-13,1.084779381656016e-15,3.620827057520845e-15,7.498407080903042e-14,2.6973578479913066e-13,6.559023131392851e-13,1.0062216874744719e-13,1.917831252552817e-15,2.4392898798721974,95.2769350259679,2.283775094159637,92.90731315290729,7.09268684709271,92.90731315290729,7.092686847092712,66.59884235828804,32.72708878307866
7.87,1.801589617205792e-14,4.3234751511134854e-17,6.69299134154065e-13,1.072808850141131e-13,2.0078587361544116e-13,1.0849678572511153e-15,3.621437435564446e-15,7.498523716537797e-14,2.697306395782688e-13,6.559063307280291e-13,1.0062220747167685e-13,1.9177925283231557e-15,2.439247311083081,95.27703241299263,2.2837202759240185,92.9074600684603,7.092539931539714,92.9074600684603,7.092539931539716,66.59386083619785,32.73130123761579
7.88,1.801569842488364e-14,4.323427785037179e-17,6.692876699376006e-13,1.0729535967403426e-13,2.0078243289937958e-13,1.0851555421265064e-15,3.622045244128948e-15,7.498640208782079e-14,2.697255317251499e-13,6.559103120956087e-13,1.0062224590858038e-13,1.9177540914196283e-15,2.4392050608708584,95.27712903950041,2.2836658996284607,92.90760585433043,7.092394145669574,92.90760585433043,7.092394145669576,66.58889191302093,32.73550115070345
7.890000000000001,1.801549989017963e-14,4.323379621030081e-17,6.692762069039274e-13,1.073098369316631e-13,2.0077899254562894e-13,1.0853424393143666e-15,3.62265049308023e-15,7.498756559025923e-14,2.6972046090568944e-13,6.559142575647891e-13,1.006222840607387e-13,1.9177159392613054e-15,2.4391631263588276,95.27722491237024,2.2836119612706547,92.90775052057084,7.092249479429163,92.90775052057084,7.092249479429165,66.58393554870597,32.739688562249626
7.9,1.801530057513705e-14,4.323330468384612e-17,6.692647450496099e-13,1.0732431677414807e-13,2.0077555255238075e-13,1.0855285518265204e-15,3.623253192217717e-15,7.498872768632514e-14,2.697154267917029e-13,6.559181674526592e-13,1.0062232193068832e-13,1.9176780693116786e-15,2.4391215047185075,95.27732003835769,2.2835584569235334,92.90789407704203,7.092105922957979,92.90789407704203,7.09210592295798,66.57899170351537,32.743863511849355
7.91,1.8015100487221113e-14,4.323280297561946e-17,6.692532843693596e-13,1.07338799188533e-13,2.0077211291779461e-13,1.0857138826992242e-15,3.6238533514207536e-15,7.498988839007113e-14,2.697104290456039e-13,6.559220420853541e-13,1.0062235952103012e-13,1.9176404789698905e-15,2.43908019306109,95.27741442440484,2.283505382533799,92.90803653396483,7.09196346603516,92.90803653396483,7.091963466035162,66.5740603372763,32.748026039532014
7.92,1.8014899641357792e-14,4.323232191390042e-17,6.692418248204821e-13,1.0735328415862546e-13,2.0076867363886052e-13,1.0858984357246656e-15,3.624450983039431e-15,7.499104772722682e-14,2.6970546707047114e-13,6.55925882038507e-13,1.006223968362059e-13,1.917603163794104e-15,2.4390391866644294,95.27750808270417,2.2834527306311276,92.90817791095257,7.091822089047417,92.90817791095257,7.091822089047419,66.5691413971473,32.752176197967785
7.930000000000001,1.8014698039377898e-14,4.3231839038330353e-17,6.692303664245654e-13,1.0736777167395419e-13,2.0076523471465323e-13,1.0860822133586762e-15,3.625046095056181e-15,7.499220570300265e-14,2.6970054072492493e-13,6.559296874494883e-13,1.0062243387741687e-13,1.917566122583144e-15,2.4389984840443315,95.27760101621466,2.2834004997407327,92.90831821117678,7.091681788823224,92.90831821117678,7.091681788823226,66.56423485260903,32.756314017553905
7.94,1.8014495688444464e-14,4.3231354271443355e-17,6.692189091763216e-13,1.0738226172173921e-13,2.0076179614341476e-13,1.0862652185963649e-15,3.625638697216069e-15,7.499336233095227e-14,2.696956496822753e-13,6.559334586339504e-13,1.0062247064717895e-13,1.9175293528210537e-15,2.43895808240839,95.27769323164588,2.2833486859454593,92.90845744452628,7.09154255547372,92.90845744452628,7.091542555473722,66.55934066409675,32.76043953771315
7.95,1.8014292595598144e-14,4.323086751949068e-17,6.692074530705704e-13,1.0739675428926867e-13,2.007583579234181e-13,1.0864474544169213e-15,3.626228799212201e-15,7.499451762442908e-14,2.696907936202175e-13,6.55937195903327e-13,1.0062250714797448e-13,1.9174928520255303e-15,2.4389179790016735,95.2777847356146,2.283297285383452,92.90859562075208,7.091404379247923,92.90859562075208,7.091404379247924,66.5544587922853,32.764552797629285
7.96,1.8014088767757203e-14,4.3230378672440756e-17,6.69195998102239e-13,1.0741124936389887e-13,2.0075492005296705e-13,1.0866289237836156e-15,3.6268164106857164e-15,7.499567159658626e-14,2.6968597222083176e-13,6.559408995648331e-13,1.0062254338225209e-13,1.917456617747924e-15,2.4388781711067296,95.27787553464485,2.283246294248151,92.90873274946726,7.091267250532732,92.90873274946726,7.091267250532733,66.54958919808911,32.768653836247125
7.97,1.8013884211717536e-14,4.322988760397915e-17,6.691845442663621e-13,1.0742574693305429e-13,2.007514825303964e-13,1.0868096296437974e-15,3.627401541225794e-15,7.499682426037673e-14,2.696811851705837e-13,6.559445699214654e-13,1.0062257935242677e-13,1.9174206475732396e-15,2.43883865604358,95.27796563516786,2.2831957087882944,92.90886884014706,7.091131159852927,92.90886884014706,7.091131159852929,66.54473184266217,32.772742692272466
7.98,1.8013678934152642e-14,4.322939417150861e-17,6.69173091558082e-13,1.0744024698422751e-13,2.0074804535407177e-13,1.0869895749288974e-15,3.627984200369647e-15,7.499797562855324e-14,2.6967643216032406e-13,6.559482072720016e-13,1.0062261506087987e-13,1.917384939120135e-15,2.4387994311697234,95.27805504352209,2.283145525307918,92.90900390212883,7.0909960978711695,92.90900390212883,7.090996097871171,66.53988668739805,32.77681940417213
7.99,1.8013472941613653e-14,4.322889821614903e-17,6.691616399726481e-13,1.0745474950497932e-13,2.0074460852238974e-13,1.087168762554426e-15,3.628564397602526e-15,7.499912571366823e-14,2.696717128852889e-13,6.55951811911001e-13,1.0062265050995909e-13,1.9173494900409225e-15,2.4387604938801353,95.27814376595323,2.2830957401663543,92.909137944612,7.0908620553879995,92.909137944612,7.090862055388001,66.5350536939299,32.78088401017397
8.0,1.80132662432125e-14,4.322840065053526e-17,6.69150189502073e-13,1.0746925448196131e-13,2.0074117203335433e-13,1.0873471956482659e-15,3.629142143103898e-15,7.500027453129505e-14,2.6966702696669885e-13,6.559553842045712e-13,1.006226857025662e-13,1.917314297433798e-15,2.4387218409626903,95.27823181028685,2.2830463487501893,92.90927097933096,7.0907290206690305,92.90927097933096,7.090729020669032,66.5302328202983,32.78493655209055
8.01,1.8013058849233754e-14,4.32279028960315e-17,6.691387401368624e-13,1.0748376190142161e-13,2.0073773588479618e-13,1.087524877432562e-15,3.629717447361399e-15,7.500142209836135e-14,2.696623739923211e-13,6.559589245511695e-13,1.0062272064185307e-13,1.9172793581469334e-15,2.438683468931643,95.27831918506295,2.282997346005135,92.90940301917223,7.090596980827754,92.90940301917223,7.090596980827756,66.52542402293392,32.788977073340966
8.02,1.8012850762779827e-14,4.322740349560633e-17,6.691272918764295e-13,1.0749827175224781e-13,2.0073430007569076e-13,1.0877018105128793e-15,3.630290318847425e-15,7.500256842311966e-14,2.6965775376058763e-13,6.55962433145683e-13,1.0062275532939138e-13,1.9172446706086357e-15,2.4386453760346742,95.27840589432796,2.282948729637093,92.909534069852,7.090465930147995,92.909534069852,7.090465930147997,66.52062726858965,32.79300560704464
8.03,1.8012641990517906e-14,4.3226902470759963e-17,6.691158447156994e-13,1.0751278402205273e-13,2.0073086460446265e-13,1.0878779977925743e-15,3.630860767007784e-15,7.500371351804849e-14,2.6965316596658054e-13,6.559659102828967e-13,1.0062278976752684e-13,1.9172102324731754e-15,2.438607559671186,95.27849194433398,2.2829004959945602,92.90966414062142,7.090335859378576,92.90966414062142,7.090335859378578,66.51584251899205,32.79702219133649
8.040000000000001,1.8012432539033422e-14,4.322639984318171e-17,6.691043986496537e-13,1.0752729869850251e-13,2.0072742946956096e-13,1.08805344216254e-15,3.6314288012476176e-15,7.500485739547494e-14,2.6964861030857997e-13,6.559693562545245e-13,1.0062282395858044e-13,1.9171760414195758e-15,2.438570017268296,95.27857734126567,2.282852641465763,92.90979324063427,7.090206759365725,92.90979324063427,7.090206759365727,66.51106973604917,32.801026864170304
8.05,1.8012222414830062e-14,4.3225895634749946e-17,6.690929536733306e-13,1.0754181576931665e-13,2.0072399466945922e-13,1.088228146501207e-15,3.631994430931404e-15,7.500600006757463e-14,2.696440864880641e-13,6.559727713492085e-13,1.006228579048484e-13,1.9171420951516126e-15,2.4385327462808375,95.27866209124024,2.2828051624786583,92.9099213789469,7.090078621053079,92.9099213789469,7.090078621053081,66.50630888185064,32.805019663318824
8.06,1.801201162432975e-14,4.322538986753217e-17,6.690815097818256e-13,1.0755633522226804e-13,2.0072056020265547e-13,1.0884021136745424e-15,3.632557665382956e-15,7.500714154637174e-14,2.696395942097092e-13,6.559761558525202e-13,1.006228916086022e-13,1.917108391397817e-15,2.438495744191361,95.27874620030742,2.282758055500934,92.9100485645183,7.089951435481683,92.9100485645183,7.089951435481685,66.50155991866764,32.80900062637368
8.07,1.801180017387267e-14,4.3224882563784956e-17,6.690700669702909e-13,1.0757085704518289e-13,2.0071712606767223e-13,1.0885753465360515e-15,3.6331185138854236e-15,7.500828184373897e-14,2.696351331813894e-13,6.559795100469592e-13,1.0062292507208853e-13,1.9170749279114723e-15,2.438459008510131,95.27882967444958,2.2827113170400075,92.91017480621001,7.089825193789988,92.91017480621001,7.08982519378999,66.49682280895286,32.812969790745434
8.08,1.801158806971725e-14,4.3224373745953973e-17,6.690586252339353e-13,1.0758538122594076e-13,2.0071369226305654e-13,1.0887478479267757e-15,3.633676985681291e-15,7.500942097139758e-14,2.6963070311417696e-13,6.559828342119538e-13,1.006229582975294e-13,1.9170417024706155e-15,2.43842253677513,95.27891251958157,2.282664943643027,92.91030011278613,7.089699887213855,92.91030011278613,7.089699887213857,66.49209751534056,32.81692719366356
8.09,1.8011375320331147e-14,4.3223863328716115e-17,6.69047184566735e-13,1.075999077518536e-13,2.0071025878648811e-13,1.0889196208203966e-15,3.634233090446943e-15,7.501055894343228e-14,2.696263036647131e-13,6.559861286794332e-13,1.0062299128757962e-13,1.917008712420389e-15,2.438386326008122,95.27899474284838,2.2826189311432192,92.91042449469337,7.089575505306613,92.91042449469337,7.089575505306615,66.48738399802433,32.82087287479337
8.1,1.8011161931765942e-14,4.3223351336938046e-17,6.69035744964037e-13,1.0761443661091942e-13,2.007068256365798e-13,1.0890906680302851e-15,3.634786837334555e-15,7.501169577121383e-14,2.696219345515567e-13,6.559893937216314e-13,1.0062302404440301e-13,1.916975955596997e-15,2.4383503738128134,95.27907635000545,2.2825732761814543,92.91054796046737,7.08945203953262,92.91054796046737,7.089452039532622,66.48268222005112,32.824806870952656
8.11,1.8010947909430157e-14,4.322283782212544e-17,6.690243064215612e-13,1.0762896779134176e-13,2.0070339281218747e-13,1.089260992321798e-15,3.63533823533937e-15,7.501283146534538e-14,2.696175955105837e-13,6.559926295940963e-13,1.0062305657002648e-13,1.9169434299735216e-15,2.4383146779538887,95.27915734642286,2.2825279756229766,92.91067051811027,7.089329481889728,92.91067051811027,7.08932948188973,66.47799214529188,32.82872921813695
8.120000000000001,1.801073325952506e-14,4.322232279476452e-17,6.690128689345923e-13,1.0764350128114046e-13,2.0069996031185105e-13,1.0894305965032166e-15,3.635887293597112e-15,7.501396603723856e-14,2.6961328625887065e-13,6.559958365705166e-13,1.006230888666269e-13,1.9169111333731097e-15,2.4382792360161267,95.27923773789851,2.282483026085086,92.91079217620621,7.089207823793777,92.91079217620621,7.089207823793779,66.47331373679819,32.83263995315963
8.13,1.8010517988187898e-14,4.322180626469498e-17,6.690014324984614e-13,1.0765803706838391e-13,2.0069652813412803e-13,1.0895994833714827e-15,3.636434021206513e-15,7.501509949817304e-14,2.6960900651624606e-13,6.559990149219397e-13,1.006231209363599e-13,1.916879063640119e-15,2.43824404560781,95.27931753017293,2.2824384242189804,92.91091294325575,7.089087056744239,92.91091294325575,7.0890870567442406,66.46864695778287,32.836539112673215
8.14,1.80103021014919e-14,4.3221288241109964e-17,6.689899971085468e-13,1.0767257514118906e-13,2.0069309627759354e-13,1.089767655712198e-15,3.6369784272293135e-15,7.501623185929652e-14,2.696047560052904e-13,6.560021649167719e-13,1.0062315278135989e-13,1.916847218640119e-15,2.438209104360728,95.27939672892924,2.282394166709752,92.91103282767577,7.088967172324216,92.91103282767577,7.088967172324217,66.46399177161997,32.84042673316943
8.15,1.8010085605446274e-14,4.3220768732556067e-17,6.689785627602736e-13,1.0768711548772138e-13,2.0068966474084021e-13,1.089935116299625e-15,3.637520520690265e-15,7.501736313162465e-14,2.69600534451336e-13,6.560052868207783e-13,1.0062318440374012e-13,1.91681559625989e-15,2.4381744099301756,95.27947533979315,2.2823502502763913,92.91115183779955,7.088848162200439,92.91115183779955,7.088848162200442,66.45934814184483,32.84430285097915
8.16,1.800986850599622e-14,4.322024774693333e-17,6.689671294491137e-13,1.0770165809619491e-13,2.0068623352247837e-13,1.0901018678966862e-15,3.638060310577126e-15,7.501849332604113e-14,2.695963415824672e-13,6.560083808970832e-13,1.0062321580559258e-13,1.916784194407423e-15,2.438139959994952,95.27955336833298,2.2823066716717846,92.91126998187671,7.088730018123273,92.91126998187671,7.088730018123274,66.454716032154,32.848167502272425
8.17,1.8009650809022903e-14,4.321972529149523e-17,6.689556971705859e-13,1.0771620295487222e-13,2.0068280262113585e-13,1.0902679132549642e-15,3.638597805840665e-15,7.501962245329767e-14,2.695921771295203e-13,6.56011447406169e-13,1.0062324698898809e-13,1.9167530110119205e-15,2.4381057522573633,95.27963082005965,2.2822634276827154,92.91138726807328,7.088612731926708,92.91138726807328,7.08861273192671,66.45009540640528,32.85202072305847
8.18,1.800943252125793e-14,4.321920155890935e-17,6.689442659202219e-13,1.0773075005208493e-13,2.0067937203439e-13,1.090433255109937e-15,3.639133015380328e-15,7.502075052594631e-14,2.695880408022506e-13,6.560144866279834e-13,1.0062327795618146e-13,1.9167220438185496e-15,2.438071784209152,95.27970770097359,2.282220514816974,92.91150370500173,7.088496294998264,92.91150370500173,7.088496294998267,66.44548622810933,32.85586254969446
8.19,1.8009213647848598e-14,4.321867643186729e-17,6.689328356936568e-13,1.0774529937617914e-13,2.0067594176161148e-13,1.0905978961936653e-15,3.639665948082395e-15,7.502187755319456e-14,2.6958393235278816e-13,6.560174988030813e-13,1.0062330870906509e-13,1.9166912909349143e-15,2.438038053754711,95.27978401610858,2.282177930136433,92.9116193003096,7.0883806996904,92.9116193003096,7.0883806996904015,66.44088846178326,32.85969301753088
