t,V,Nai,Ki,Ca_sub,d,f,fCa,d_1,f_1,paS,paF,piy,n,q,r,y,qa,qi,Ca_up,Cai,Ca_rel,fTMM,fCMi,fCMs,fTC,fTMC,fCQ
4.5,-58.56941311015882,9.439374235014933,139.98408716383742,0.00019025358877997338,0.0006021668667028578,0.6577198403845161,0.5973139180755319,0.004590757759601243,0.2655743906947479,0.6217974184115452,0.3268992750070647,0.8524076070988634,0.0535178617284773,0.5535815982553809,0.0055323963310987415,0.07085917011045001,0.4226989135802901,0.33465985608629023,1.4609859779924417,0.0003056599636924624,0.30605362127705926,0.35543976200834587,0.11461638515451153,0.07429960601469786,0.0579394680813954,0.5974798794154063,0.26640598433252793
4.51,-58.56921372575061,9.43937583521176,139.9840870548461,0.00019024836215294003,0.0006021791779518128,0.6577851133985602,0.5973302957671822,0.0045908975342481145,0.26560690862387204,0.6217808205278682,0.32685124097266094,0.8524067508237735,0.05351589732994083,0.5536265936919925,0.005532401224760763,0.07086734536761428,0.4226976149451722,0.33466280587367164,1.4609829404958277,0.000305645146033745,0.3060743571773283,0.35545045867608677,0.11461138085203168,0.07429792191695528,0.057936758033532126,0.5974677761783848,0.2664194094962015
4.5200000000000005,-58.56901379179268,9.439377435324989,139.984086945952,0.00019024313737392068,0.0006021915454169789,0.6578503733025068,0.5973466700233021,0.0045910377350424705,0.2656394132511678,0.6217642232646826,0.3268032152839779,0.8524058904525419,0.05351393301237546,0.5536715708290135,0.005532406321774156,0.07087552037058806,0.4226963435287929,0.3346657556352528,1.4609799028671577,0.00030563033069956006,0.30609509312142696,0.35546115508076337,0.11460637728292297,0.07429623666042569,0.057934048412276756,0.5974556732407944,0.26643283420593294
4.53,-58.56881330843508,9.439379035354603,139.984086837155,0.00019023791444708652,0.0006022039690948222,0.6579156200975746,0.5973630408444321,0.004591178361905224,0.2656719045739374,0.6217476266223788,0.32675519794078733,0.8524050259855056,0.053511968775801666,0.5537165296686977,0.005532411622133768,0.07088369511923394,0.4226950993301352,0.3346687053709995,1.460976865106502,0.0003056155176895706,0.30611582910919216,0.3554718512222814,0.11460137444705136,0.07429455025534676,0.05793133921748708,0.5974435706027419,0.26644625846168496
4.54,-58.56861227582757,9.439380635300585,139.98408672845514,0.00019023269337657702,0.0006022164489817016,0.6579808537849828,0.5973794082311105,0.004591319414757717,0.2657043825894855,0.6217310306013467,0.32670718894286016,0.8524041574230103,0.05351000462023991,0.5537614702133009,0.005532417125834258,0.07089186961341462,0.42269388234816224,0.33467165508087765,1.460973827213931,0.00030560070700343984,0.30613656514046017,0.35548254710054655,0.11459637234428323,0.07429286271188411,0.057928630449021475,0.5974314682643335,0.26645968226342015
4.55,-58.568410694119564,9.439382235162919,139.98408661985238,0.00019022747416650018,0.0006022289850738698,0.6580460743659517,0.5973957721838727,0.004591460893521724,0.2657368472951193,0.6217144352019762,0.3266591882899664,0.8524032847654103,0.05350804054571067,0.5538063924650817,0.005532422832870096,0.07090004385299278,0.42269269258181724,0.33467460476485295,1.4609707891895147,0.0003055858986408311,0.3061573012150667,0.35549324271546456,0.11459137097448537,0.07429117404013177,0.05792592210673887,0.5974193662256756,0.2664731056111009
4.5600000000000005,-58.568208563460196,9.439383834941584,139.9840865113467,0.00019022225682093272,0.0006022415773674752,0.6581112818417025,0.5974121327032522,0.004591602798119449,0.2657692986881487,0.6216978404246573,0.3266111959818752,0.8524024080130687,0.05350607655223438,0.5538512964263009,0.005532428743235567,0.07090821783783118,0.42269153003002385,0.3346775544228912,1.4609677510333239,0.000305571092601408,0.30617803733284693,0.3555039380669413,0.11458637033752497,0.07428948425011257,0.057923214190498784,0.5974072644868748,0.26648652850468935
4.57,-58.568005883998296,9.439385434636566,139.9840864029381,0.00019021704134392032,0.0006022542258585632,0.6581764762134573,0.5974284897897796,0.00459174512847353,0.265801736765886,0.6216812462697792,0.32656321201835503,0.8524015271663568,0.0535041126398315,0.5538961820992221,0.005532434856924766,0.07091639156779257,0.4226903946916861,0.33468050405495825,1.4609647127454284,0.0003055562888848344,0.3061987734936354,0.35551463315488246,0.11458137043326971,0.07428779335177857,0.05792050670016131,0.5973951630480371,0.2664999509441475
4.58,-58.56780265588236,9.439387034247847,139.98408629462648,0.00019021182773947768,0.0006022669305430771,0.658241657482439,0.5974448434439834,0.004591887884507038,0.26583416152564593,0.6216646527377315,0.32651523639917324,0.8524006422256546,0.05350214880852244,0.5539410494861108,0.005532441173931609,0.07092456504273979,0.4226892865656885,0.33468345366102,1.4609616743258989,0.00030554148749077425,0.30621950969726625,0.35552532797919395,0.11457637126158761,0.07428610135501144,0.057917799635587075,0.5973830619092692,0.26651337292943733
4.59,-58.567598879260615,9.43938863377541,139.98408618641187,0.00019020661601158885,0.0006022796914168602,0.6583068256498715,0.5974611936663896,0.004592031066143478,0.265866572964746,0.6216480598289033,0.32646726912409646,0.8523997531913502,0.05350018505832763,0.5539858985892355,0.0055324476942498245,0.07093273826253571,0.4226882056508962,0.3346864032410422,1.4609586357748052,0.0003055266884188917,0.30624024594357285,0.3555360225397816,0.11457137282234713,0.07428440826962293,0.057915092996637295,0.597370961070677,0.26652679446052047
4.6000000000000005,-58.56739455428096,9.43939023321924,139.9840860782942,0.00019020140616420733,0.0006022925084756565,0.6583719807169798,0.5974775404575219,0.004592174673306788,0.26589897108050603,0.6216314675436836,0.3264193101928905,0.85239886006384,0.05349822138926748,0.5540307294108667,0.005532454417872961,0.0709409112270432,0.4226871519461551,0.3346893527949908,1.4609555970922181,0.00030551189166885123,0.3062609822323881,0.35554671683655137,0.11456637511541715,0.07428271410535527,0.05791238678317373,0.5973588605323672,0.2665402155373584
4.61,-58.567189681239206,9.439391832579245,139.9840859702735,0.00019019619821870155,0.0006023053818263176,0.6584371226847557,0.5974938838192301,0.004592318705574822,0.2659313558697647,0.6216148758824875,0.3263713596054606,0.8523979628357681,0.053496257801364085,0.5540755419526592,0.005532461344903538,0.0709490839361164,0.42268612546048695,0.3346923023228293,1.4609525582782075,0.0003054970972404023,0.3062817185656297,0.3555574108693946,0.11456137814042355,0.07428101891153954,0.05790968099476915,0.5973467602944484,0.2665536361598363
4.62,-58.5669842603427,9.439393431855379,139.98408586234973,0.0001901909921860318,0.0006023183115094438,0.6585022515543313,0.5975102237525712,0.0045924631627320125,0.26596372732965107,0.6215982848457147,0.32632341736162757,0.8523970615044031,0.05349429429463852,0.5541203362166381,0.0055324684753789615,0.07095725638961474,0.4226851261968296,0.3346952518245227,1.4609495193328432,0.0003054823051332443,0.30630245494397407,0.35556810463821137,0.11455638189713743,0.07427932271384605,0.057906975631169116,0.5973346603570282,0.2665670563278846
4.63,-58.5667782915658,9.439395031047711,139.98408575452282,0.00019018578804973552,0.0006023312973909245,0.6585673673272063,0.5975265602565143,0.00459260804510734,0.26599608545805603,0.6215816944337225,0.3262754834609912,0.8523961560792074,0.05349233086910918,0.5541651122058018,0.005532475809165063,0.07096542858741146,0.42268415414209326,0.3346982013000396,1.4609464802561962,0.0003054675153469432,0.3063231913648225,0.3555787981429246,0.11455138638571244,0.0742776254756049,0.05790427069257442,0.5973225607202095,0.266580476041553
4.64,-58.56657177505699,9.439396630156226,139.9840856467928,0.00019018058581385703,0.0006023443394674661,0.6586324700046066,0.5975428933315894,0.0045927533526222974,0.26602843025230366,0.6215651046468997,0.32622755790331565,0.8523952465605156,0.05349036752479643,0.5542098699224228,0.005532483346255991,0.07097360052936955,0.42268320929517106,0.33470115074934575,1.4609434410483364,0.00030545272788116534,0.3063439278280307,0.3555894913834401,0.11454639160601608,0.07427592720676388,0.05790156617884554,0.5973104613840985,0.26659389530080146
4.65,-58.566364710964564,9.439398229180906,139.98408553915962,0.00019017538548241682,0.0006023574377357195,0.6586975595877584,0.5975592229783251,0.004592899085198703,0.26606076170972043,0.6215485154856347,0.32617964068836414,0.8523943329486675,0.05348840426172067,0.5542546093687764,0.0055324910866457536,0.07098177221535196,0.4226822916549407,0.33470410017240715,1.4609404017093341,0.00030543794273557714,0.30636466433345433,0.3556001843596636,0.11454139755791623,0.07427422791721637,0.05789886208984338,0.5972983623488013,0.26660731410558974
4.66,-58.56615709943653,9.439399828121733,139.98408543162324,0.00019017018705941177,0.0006023705921922823,0.6587626360778892,0.597575549197248,0.004593045242758698,0.2660930798276349,0.6215319269503159,0.3261317318158991,0.8523934152440077,0.05348644107990223,0.5542993305471396,0.005532499030328221,0.07098994364522172,0.42268140122026465,0.3347070495691897,1.4609373622392596,0.0003054231599098455,0.3063854008809491,0.35561087707150113,0.11453640424128105,0.074272527616802,0.057896158425429306,0.5972862636144242,0.2666207324558774
4.67,-58.56594894062067,9.439401426978693,139.98408532418367,0.00019016499054881557,0.0006023838028336999,0.6588276994762269,0.5975918719888831,0.004593191825224745,0.26612538460337826,0.6215153390413313,0.32608383128568225,0.8523924934468862,0.05348447797936149,0.5543440334597919,0.005532507177297124,0.07099811481884191,0.42268053798999033,0.3347099989396592,1.460934322638183,0.0003054083794036373,0.3064061374703709,0.3556215695188585,0.11453141165597899,0.07427082631530718,0.05789345518546512,0.5972741651810731,0.2666341503516239
4.68,-58.56574023466454,9.439403025751767,139.98408521684084,0.0001901597959545788,0.0006023970696564679,0.6588927497840005,0.5976081913537532,0.004593338832519628,0.2661576760342838,0.6214987517590687,0.3260359390974745,0.8523915675576573,0.053482514960118785,0.5543887181090148,0.005532515527546059,0.07100628573607559,0.42267970196295007,0.3347129482837816,1.4609312829061747,0.0003053936012166199,0.3064268741015755,0.3556322617016416,0.11452641980187885,0.07426912402246562,0.05789075236981305,0.5972620670488542,0.2666475677927885
4.69,-58.565530981715426,9.439404624440941,139.98408510959476,0.00019015460328062928,0.0006024103926570341,0.6589577870024396,0.5976245072923796,0.004593486264566454,0.2661899541176872,0.6214821651039161,0.32598805525103597,0.8523906375766807,0.053480552022194434,0.5544333844970919,0.005532524081068487,0.07101445639678591,0.42267889313796153,0.33471589760152287,1.4609282430433044,0.0003053788253484608,0.3064476107744189,0.35564295361975634,0.1145214286788497,0.07426742074795903,0.05788804997833577,0.5972499692178737,0.26666098477933015
4.7,-58.565321181920424,9.439406223046198,139.9840850024454,0.0001901494125308724,0.0006024237718317994,0.6590228111327747,0.5976408198052818,0.0045936341212886485,0.26622221885092634,0.6214655790762609,0.3259401797461259,0.8523897035043198,0.05347858916560878,0.5544780326263092,0.005532532837857736,0.07102262680083603,0.4226781115138276,0.3347188468928489,1.460925203049643,0.00030536405179882773,0.30646834748875706,0.3556536452731087,0.1145164382867609,0.07426571650141754,0.05788534801089636,0.5972378716882374,0.2666744013112078
4.71,-58.56511083542637,9.43940782156752,139.98408489539273,0.00019014422370919115,0.0006024372071771201,0.6590878221762374,0.5976571288929776,0.004593782402609957,0.2662544702313416,0.6214489936764906,0.32589231258250284,0.8523887653409432,0.05347662639038211,0.5545226624989547,0.005532541797907004,0.07103079694808914,0.42267735708933674,0.33472179615772574,1.46092216292526,0.00030534928056738883,0.30648908424444604,0.35566433666160474,0.11451144862548215,0.07426401129242041,0.05788264646735836,0.5972257744600513,0.2666878173883801
4.72,-58.56489994237987,9.439409420004893,139.9840847884367,0.0001901390368194467,0.0006024506986893104,0.6591528201340595,0.5976734345559828,0.004593931108454446,0.2662867082562753,0.6214324089049926,0.32584445375992455,0.8523878230869235,0.053474663696534745,0.5545672741173182,0.005532550961209357,0.07103896683840846,0.42267662986326293,0.3347247453961192,1.4609191226702258,0.00030533451165381224,0.306509821041342,0.35567502778515037,0.11450645969488338,0.0742623051304965,0.05787994534758569,0.5972136775334217,0.26670123301080567
4.73,-58.56468850292731,9.439411018358298,139.98408468157731,0.00019013385186547832,0.0006024642463646431,0.6592178050074741,0.5976897367948117,0.004594080238746498,0.26631893292307246,0.6214158247621538,0.325796603278148,0.8523868767426375,0.053472701084086964,0.5546118674836923,0.005532560327757734,0.0710471364716573,0.422675929834366,0.33472769460799534,1.4609160822846108,0.00030531974505776654,0.306530557879301,0.35568571864365156,0.11450147149483485,0.07426059802512491,0.0578772446514427,0.5972015809084542,0.2667146481784429
4.74,-58.56447651721486,9.439412616627722,139.98408457481452,0.00019012866885110394,0.000602477850199352,0.6592827767977146,0.5977060356099769,0.004594229793410814,0.26635114422908,0.6213992412483612,0.32574876113692935,0.8523859263084662,0.05347073855305906,0.5546564426003712,0.005532569897544947,0.07105530584769891,0.4226752570013917,0.33473064379332007,1.460913041768485,0.00030530498077892065,0.3065512947581793,0.3556964092370144,0.1144964840252071,0.0742588899857355,0.057874544378794156,0.5971894845852549,0.26672806289124995
4.75,-58.56426398538845,9.439414214813148,139.98408446814832,0.00019012348778012022,0.0006024915101896335,0.659347735506016,0.5977223310019895,0.004594379772372413,0.26638334217164733,0.6213826583640016,0.32570092733602396,0.8523849717847946,0.05346877610347129,0.5547009994696513,0.005532579670563685,0.07106347496639666,0.4226746113630717,0.33473359295205946,1.4609100011219185,0.00030529021881694346,0.30657203167783326,0.355707099565145,0.11449149728587091,0.07425718102170949,0.05787184452950523,0.5971773885639297,0.2667414771491849
4.76,-58.564050907593796,9.439415812914561,139.98408436157868,0.0001901183086563028,0.0006025052263316487,0.6594126811336132,0.5977386229713584,0.0045945301755566294,0.266415526748126,0.6213660761094616,0.3256531018751865,0.8523840131720113,0.05346681373534393,0.5547455380938313,0.005532589646806509,0.07107164382761391,0.4226739929181241,0.33473654208417947,1.4609069603449814,0.00030527545917150446,0.30659276863811913,0.35571778962794937,0.11448651127669739,0.07425547114238003,0.05786914510344148,0.5971652928445844,0.2667548909522056
4.7700000000000005,-58.5638372839764,9.439417410931943,139.98408425510559,0.00019011313148340674,0.0006025189986215249,0.6594776136817423,0.5977549115185914,0.004594681002889115,0.2664476979558699,0.6213494944851277,0.3256052847541708,0.8523830504705088,0.05346485144869721,0.5547900584752117,0.0055325998262658604,0.07107981243121407,0.4226734016652531,0.334739491189646,1.4609039194377436,0.0003052607018422732,0.3066135056388934,0.3557284794253336,0.1144815259975579,0.07425376035703274,0.05786644610046889,0.5971531974273249,0.2667683043002698
4.78,-58.56362311468153,9.439419008865281,139.98408414872898,0.0001901079562651666,0.0006025328270553577,0.6595425331516404,0.5977711966441945,0.0045948322542958345,0.26647985579223504,0.621332913491386,0.32555747597272994,0.8523820836806832,0.053462889243551394,0.5548345606160953,0.0055326102089340605,0.07108798077706059,0.4226728376031495,0.33474244026842526,1.4609008784002757,0.0003052459468289195,0.3066342426800125,0.35573916895720387,0.11447654144832405,0.07425204867490637,0.05786374752045382,0.597141102312257,0.26678171719333515
4.79,-58.56340839985427,9.43942060671456,139.98408404244884,0.00019010278300529674,0.0006025467116292124,0.6596074395445447,0.5977874783486721,0.004594983929703068,0.2665120002545798,0.6213163331286227,0.3255096755306162,0.8523811128029342,0.05346092711992669,0.5548790445187868,0.005532620794803312,0.07109614886501693,0.4226723007304908,0.3347453893204831,1.4608978372326475,0.00030523119413111363,0.30665497976133294,0.3557498582234663,0.11447155762886774,0.07425033610519323,0.05786104936326302,0.5971290074994866,0.266795129631359
4.8,-58.56319313963946,9.439422204479762,139.98408393626516,0.00019009761170749165,0.0006025606523391263,0.659672332861694,0.5978037566325269,0.004595136029037411,0.2665441313402646,0.6212997533972238,0.32546188342758114,0.8523801378376643,0.05345896507784334,0.554923510185593,0.0055326315838656985,0.0711043166949466,0.42267179104594116,0.33474833834578566,1.4608947959349292,0.0003052164437485259,0.3066757168827114,0.355760547224027,0.11446657453906112,0.0742486226570399,0.057858351628763634,0.5971169129891194,0.26680854161429857
4.8100000000000005,-58.56297733418176,9.439423802160873,139.98408383017792,0.0001900924423754261,0.0006025746491811103,0.6597372131043273,0.5978200314962604,0.004595288552225771,0.26657624904665234,0.621283174297575,0.32541409966337553,0.8523791587852799,0.053457003117321544,0.554967957618823,0.0055326425761131875,0.07111248426671316,0.4226713085481517,0.33475128734429893,1.4608917545071909,0.0003052016956808271,0.3066964540440045,0.3557712359587922,0.1144615921787766,0.07424690833954772,0.05785565431682318,0.5971048187812612,0.266821953142111
4.82,-58.56276098362559,9.439425399757877,139.9840837241871,0.0001900872750127555,0.0006025887021511504,0.6598020802736846,0.5978363029403723,0.004595441499195367,0.26660835337110794,0.6212665958300618,0.32536632423774936,0.8523781756461902,0.0534550412383815,0.5550123868207877,0.005532653771537636,0.07112065158018015,0.42267085323576065,0.33475423631598894,1.4608887129495025,0.00030518694992768804,0.30671719124506885,0.35578192442766804,0.11445661054788688,0.07424519316177342,0.05785295742730956,0.5970927248760175,0.2668353642147533
4.83,-58.56254408811519,9.43942699727076,139.98408361829263,0.00019008210962311617,0.0006026028112452102,0.6598669343710065,0.5978525709653606,0.004595594869873731,0.26664044431099854,0.6212500179950701,0.32531855715045194,0.8523771884208073,0.053453079441043404,0.5550567977937999,0.005532665170130783,0.07112881863521121,0.4226704251073934,0.3347571852608218,1.4608856712619345,0.00030517220648878016,0.30673792848576137,0.35579261263056083,0.11445162964626483,0.07424347713272957,0.05785026096009105,0.5970806312734943,0.2668487748321822
4.84,-58.562326647794585,9.439428594699505,139.98408351249452,0.00019007694621012543,0.000602616976459232,0.6599317753975344,0.5978688355717221,0.004595748664188708,0.26667252186369356,0.6212334407929847,0.32527079840123163,0.8523761971095463,0.05345111772532743,0.5551011905401748,0.00553267677188426,0.07113698543166999,0.4226700241616627,0.33476013417876366,1.4608826294445565,0.00030515746536377493,0.3067586657659389,0.3558033005673768,0.11444664947378365,0.07424176026138532,0.05784756491503629,0.5970685379737971,0.2668621849943545
4.8500000000000005,-58.5621086628076,9.4394301920441,139.98408340679273,0.000190071784777382,0.0006026311977891391,0.6599966033545108,0.5978850967599522,0.004595902882068449,0.26670458602656455,0.6212168642241911,0.3252230479898362,0.8523752017128248,0.05344915609125376,0.5551455650622293,0.005532688576789588,0.07114515196942015,0.42266965039716886,0.3347630830697804,1.4608795874974387,0.0003051427265523441,0.3067794030854583,0.3558139882380221,0.11444167003031672,0.07424004255666687,0.05784486929201428,0.5970564449770316,0.26687559470122657
4.86,-58.56189013329787,9.439431789304528,139.98408330118727,0.00019006662532846636,0.0006026454752308374,0.6600614182431785,0.5979013545305445,0.00459605752344142,0.2667366367969852,0.621200288289074,0.3251753059160127,0.8523742022310634,0.05344719453884254,0.5551899213622826,0.005532700584838179,0.07115331824832538,0.4226693038124997,0.3347660319338383,1.4608765454206512,0.00030512799005415995,0.30680014044417653,0.35582467564240317,0.11443669131573772,0.07423832402745804,0.057842174090894406,0.5970443522833033,0.2668890039527549
4.87,-58.561671059408816,9.439433386480776,139.98408319567804,0.00019006146786694071,0.0006026598087802172,0.6601262200647813,0.5979176088839913,0.004596212588236394,0.2667686741723316,0.6211837129880183,0.32512757217950716,0.8523731986646849,0.05344523306811395,0.5552342594426556,0.00553271279602134,0.07116148426824946,0.4226689844062309,0.3347689807709034,1.460873503214264,0.00030511325586889473,0.30682087784195067,0.3558353627804262,0.11443171332992051,0.07423660468260089,0.057839479311546385,0.5970322598927179,0.26690241274889565
4.88,-58.56145144128367,9.439434983572825,139.98408309026507,0.0001900563123963495,0.0006026741984331553,0.6601910088205635,0.5979338598207836,0.004596368076382452,0.2668006981499817,0.6211671383214088,0.3250798467800652,0.8523721910141143,0.05344327167908809,0.5552785793056715,0.005532725210330271,0.07116965002905616,0.42266869217692615,0.33477192958094176,1.4608704608783472,0.00030509852399622115,0.3068416152786378,0.35584604965199756,0.11442673607273923,0.07423488453089623,0.057836784953840294,0.597020167805381,0.266915821089605
4.89,-58.56123127906549,9.439436580580667,139.98408298494834,0.00019005115892021957,0.0006026886441855163,0.6602557845117704,0.597950107341411,0.004596523987808984,0.26683270872731585,0.6211505642896299,0.32503212971743145,0.8523711792797793,0.05344131037178513,0.555322880953655,0.005532737827756071,0.07117781553060928,0.42266842712313707,0.33477487836391956,1.4608674184129706,0.0003050837944358122,0.306862352754095,0.3558567362570235,0.11442175954406822,0.07423316358110425,0.057834091017646576,0.5970080760213982,0.26692922897483884
4.9,-58.56101057289712,9.439438177504282,139.9840828797278,0.00019004600744206045,0.000602703146033155,0.660320547139648,0.5979663514463613,0.004596680322445688,0.2668647059017164,0.6211339908930659,0.32498442099134994,0.8523701634621095,0.05343934914622517,0.5553671643889334,0.005532750648289736,0.07118598077277266,0.4226681892434036,0.33477782711980286,1.4608643758182047,0.00030506906718734124,0.3068830902681796,0.35586742259541054,0.11441678374378204,0.07423144184194506,0.05783139750283599,0.5969959845408748,0.266942636404553
4.91,-58.56078932292122,9.439439774343658,139.98408277460342,0.0001900408579653646,0.0006027177039719174,0.6603852967054431,0.5979825921361216,0.004596837080222566,0.266896689670568,0.621117418132101,0.3249367206015638,0.8523691435615364,0.053437388002428324,0.5554114296138356,0.00553276367192216,0.07119414575541018,0.42266797853625404,0.33478077584855787,1.460861333094119,0.0003050543422504817,0.30690382782074893,0.3558781086670649,0.11441180867175552,0.07422971932209928,0.05782870440927965,0.5969838933639163,0.26695604337870327
4.92,-58.56056752928027,9.43944137109878,139.9840826695752,0.0001900357104936076,0.0006027323179976437,0.6604500332104031,0.5979988294111771,0.00459699426106993,0.2669286600312573,0.6211008460071191,0.32488902854781554,0.8523681195784933,0.053435426940414706,0.5554556766306925,0.0055327768986441405,0.07120231047838574,0.4226677950002052,0.3347837245501507,1.4608582902407838,0.00030503961962490754,0.30692456541166024,0.35588879447189303,0.11440683432786364,0.07422799603020856,0.05782601173684902,0.5969718024906284,0.26696944989724514
4.93,-58.560345192116564,9.439442967769633,139.9840825646431,0.00019003056503024858,0.0006027469881061689,0.660514756655776,0.5980150632720119,0.004597151864918393,0.2669606169811732,0.6210842745185042,0.32484134482984683,0.8523670915134155,0.053433465960204395,0.5554999054418369,0.005532790328446379,0.0712104749415633,0.4226676386337624,0.3347866732245475,1.460855247258269,0.00030502489931029294,0.30694530304077094,0.35589948000980137,0.11440186071198165,0.07422627197487625,0.05782331948541588,0.5969597119211164,0.26698285596013405
4.94,-58.56012231157222,9.439444564356204,139.9840824598071,0.0001900254215787303,0.0006027617142933253,0.6605794670428108,0.5980312937191088,0.004597309891698877,0.26699256051770665,0.6210677036666401,0.32479366944739874,0.8523660593667398,0.053431505061817486,0.5555441160496037,0.0055328039613194765,0.0712186391448068,0.4226675094354199,0.3347896218717145,1.4608522041466443,0.00030501018130631234,0.3069660407079386,0.3559101652806963,0.114396887823985,0.07422454716466786,0.05782062765485233,0.5969476216554856,0.2669962615673253
4.95,-58.55989888778917,9.439446160858479,139.98408235506716,0.00019002028014247955,0.0006027764965549444,0.6606441643727571,0.5980475207529493,0.004597468341342606,0.26702449063825073,0.6210511334519101,0.32474600240021145,0.8523650231389045,0.05342954424527405,0.5555883084563298,0.005532817797253945,0.07122680308798027,0.422667407403661,0.3347925704916178,1.4608491609059802,0.00030499546561264053,0.30698677841302074,0.35592085028448434,0.1143919156637493,0.07422282160811172,0.05781793624503082,0.5969355316938416,0.2670096667187741
4.96,-58.55967492090916,9.439447757276442,139.98408225042326,0.00019001514072490726,0.000602791334886858,0.6607088486468653,0.5980637443740137,0.004597627213781106,0.2670564073402007,0.6210345638746978,0.32469834368802447,0.8523639828303492,0.053427583510594144,0.5556324826643535,0.0055328318362402006,0.07123496677094773,0.4226673325369579,0.33479551908422367,1.4608461175363463,0.0003049807522289526,0.30700751615587496,0.35593153502107194,0.11438694423115045,0.07422109531369951,0.0578152452558241,0.5969234420362897,0.26702307141443543
4.97,-58.55945041107378,9.439449353610081,139.9840821458754,0.00019001000332940894,0.0006028062292849012,0.6607735198663865,0.5980799645827807,0.004597786508946208,0.2670883106209538,0.6210179949353862,0.3246506933105766,0.8523629384415149,0.05342562285779783,0.5556766386760157,0.005532846078268571,0.07124313019357326,0.422667284833772,0.33479846764949817,1.4608430740378127,0.0003049660411549239,0.3070282539363589,0.35594221949036553,0.1143819735260645,0.07421936828988682,0.057812554687105236,0.5969113526829352,0.26703647565426436
4.98,-58.55922535842444,9.439450949859381,139.9840820414235,0.00019000486795936477,0.0006028211797449126,0.6608381780325724,0.5980961813797282,0.004597946226770045,0.2671202004779095,0.6210014266343585,0.3246030512676059,0.8523618899728437,0.053423662286905156,0.5557207764936588,0.005532860523329292,0.07125129335572095,0.4226672642925542,0.33480141618740755,1.4608400304104494,0.0003049513323902302,0.30704899175433037,0.35595290369227167,0.11437700354836766,0.07421764054509375,0.05780986453874762,0.5968992636338833,0.2670498794382156
4.99,-58.55899976310237,9.439452546024329,139.98408193706757,0.00018999973461813997,0.0006028361862627377,0.6609028231466755,0.5981123947653327,0.00459810636718505,0.26715207690846937,0.6209848589719977,0.32455541755884965,0.8523608374247784,0.05342170179793614,0.5557648961196272,0.005532875171412513,0.07125945625725492,0.42266727091174494,0.33480436469791813,1.460836986654326,0.00030493662593454753,0.3070697296096472,0.3559635876266969,0.11437203429793642,0.07421591208770548,0.05780717481062494,0.5968871748892395,0.2670632827662439
5.0,-58.558773625248634,9.439454142104909,139.9840818328076,0.00018999460330908503,0.0006028512488342299,0.660967455209949,0.5981286047400696,0.004598266930123959,0.2671839399100369,0.6209682919486865,0.32450779218404435,0.8523597807977632,0.05341974139091083,0.5558089975562672,0.005532890022508298,0.07126761889803937,0.42266730468977426,0.334807313180996,1.460833942769513,0.0003049219217875522,0.30709046750216723,0.3559742712935477,0.1143670657746474,0.0742141829260728,0.05780448550261119,0.5968750864491089,0.2670766856383038
5.01,-58.558546945004146,9.43945573810111,139.98408172864353,0.00018998947403553592,0.0006028663674552521,0.661032074223647,0.5981448113044129,0.004598427915519806,0.26721578948001784,0.6209517255648075,0.324460175142926,0.8523587200922428,0.05341778106584923,0.5558530808059269,0.005532905076606622,0.07127578127793846,0.42266736562506196,0.33481026163660743,1.4608308987560799,0.0003049072199489208,0.30711120543174836,0.35598495469273067,0.11436209797837744,0.07421245306851278,0.05780179661458067,0.5968629983135969,0.2670900880543498
5.0200000000000005,-58.558319722501444,9.439457334012918,139.98408162457537,0.00018998434679982833,0.000602881542080238,0.6610966801889872,0.5981610144587954,0.004598589323071562,0.26724762561583354,0.620935159820741,0.32441256643524036,0.8523576553110016,0.05341582082277129,0.5558971458708745,0.005532920333699407,0.07128394339681665,0.42266745371639913,0.3348132100647187,1.4608278546140965,0.00030489252041767425,0.3071319433983518,0.3559956378241661,0.1143571309090312,0.07421072252240514,0.05779910814640709,0.5968509104828091,0.2671034900143217
5.03,-58.55809195788196,9.43945892984032,139.98408152060304,0.00018997922160537308,0.0006028967727094068,0.6611612731072288,0.5981772142036931,0.004598751152737349,0.2672794483148923,0.6209185947168696,0.3243649660607208,0.8523565864542412,0.05341386066169701,0.5559411927534703,0.005532935793776253,0.07129210525453818,0.4226675689621458,0.33481615846529605,1.460824810343633,0.00030487782319355835,0.30715268140182495,0.3560063206877591,0.114352164566483,0.07420899129609554,0.057796420097965415,0.5968388229568508,0.2671168915181753
5.04,-58.55786365129191,9.439460525583304,139.98408141672658,0.00018997409845616196,0.0006029120593679795,0.6612258529796539,0.5981934105396053,0.004598913404616903,0.26731125757459656,0.6209020302535768,0.32431737401909333,0.8523555135207528,0.05341190058264642,0.5559852214561263,0.0055329514568254615,0.07130026685096716,0.4226677113604224,0.3348191068383058,1.4608217659447593,0.00030486312827671493,0.30717341944195287,0.3560170032834067,0.11434719895059062,0.07420725939844267,0.05779373246913145,0.5968267357358266,0.267130292565875
5.05,-58.55763480287146,9.439462121241851,139.98408131294593,0.0001899689773554663,0.0006029274020514855,0.6612904198075186,0.5982096034670012,0.004599076078642239,0.2673430533923602,0.6208854664312448,0.324269790310091,0.8523544365110051,0.053409940585639505,0.556029231981197,0.005532967322836705,0.07130842818596793,0.4226678809096131,0.33482205518371405,1.4608187214175452,0.00030484843566681575,0.30719415751859475,0.3560276856110155,0.11434223406123181,0.07420552683762555,0.05779104525978062,0.5968146488198416,0.2671436931573747
