t,FBP,G6P_F6P,DHAP_G3P
8.55,0.0007431631552162009,3.8566844271935965,0.0030220774536977397
8.56,0.0007432946060740753,3.856836050144469,0.003022551517673144
8.57,0.0007434260721673381,3.8569876458834664,0.0030230256176866648
8.58,0.0007435575534982416,3.8571392144087606,0.0030234997537412355
8.59,0.0007436890500690395,3.857290755718523,0.0030239739258397925
8.6,0.000743820561881987,3.857442269810926,0.0030244481339852763
8.61,0.0007439520889393407,3.8575937566841394,0.0030249223781806324
8.620000000000001,0.0007440836312433589,3.857745216336335,0.0030253966584288085
8.63,0.0007442151887963011,3.8578966487656836,0.003025870974732757
8.64,0.0007443467616004283,3.8580480539703563,0.003026345327095435
8.65,0.0007444783496580033,3.858199431948523,0.0030268197155198023
8.66,0.00074460995297129,3.8583507826983543,0.003027294140008824
8.67,0.000744741571542554,3.858502106218021,0.0030277686005654664
8.68,0.0007448732053740622,3.8586534025056927,0.0030282430971927034
8.69,0.0007450048544680832,3.8588046715595397,0.00302871762989351
8.700000000000001,0.0007451365188268868,3.8589559133777316,0.0030291921986708666
8.71,0.0007452681984527445,3.859107127958438,0.0030296668035277572
8.72,0.000745399893347929,3.8592583152998285,0.003030141444467169
8.73,0.000745531603514715,3.8594094754000725,0.003030616121492094
8.74,0.0007456633289553782,3.8595606082573393,0.003031090834605528
8.75,0.0007457950696721958,3.8597117138697974,0.00303156558381047
8.76,0.0007459268256674467,3.859862792235616,0.0030320403691099242
8.77,0.0007460585969434111,3.860013843352964,0.003032515190506897
8.78,0.0007461903835023708,3.8601648672200093,0.003032990048004401
8.790000000000001,0.0007463221853466092,3.860315863834921,0.0030334649416054503
8.8,0.0007464540024784105,3.860466833195867,0.0030339398713130645
8.81,0.0007465858349000613,3.8606177753010154,0.003034414837130267
8.82,0.0007467176826138492,3.860768690148534,0.0030348898390600842
8.83,0.0007468495456220631,3.860919577736591,0.003035364877105547
8.84,0.0007469814239269937,3.861070438063354,0.003035839951269691
8.85,0.0007471133175309331,3.8612212711269898,0.0030363150615555544
8.86,0.0007472452264361748,3.861372076925666,0.00303679020796618
8.870000000000001,0.0007473771506450138,3.86152285545755,0.0030372653905046143
8.88,0.0007475090901597467,3.8616736067208084,0.0030377406091739076
8.89,0.0007476410449826713,3.8618243307136084,0.003038215863977115
8.9,0.0007477730151160871,3.861975027434116,0.0030386911549172948
8.91,0.000747905000562295,3.8621256968804984,0.003039166481997509
8.92,0.0007480370013235975,3.862276339050922,0.0030396418452208235
8.93,0.0007481690174022983,3.8624269539435523,0.003040117244590309
8.94,0.0007483010488007028,3.862577541556556,0.0030405926801090398
8.950000000000001,0.0007484330955211179,3.8627281018880986,0.003041068151780093
8.96,0.0007485651575658517,3.862878634936346,0.003041543659606551
8.97,0.0007486972349372141,3.8630291406994637,0.0030420192035915
8.98,0.0007488293276375164,3.863179619175617,0.0030424947837380295
8.99,0.0007489614356690712,3.8633300703629714,0.0030429704000492328
9.0,0.0007490935590341926,3.863480494259692,0.003043446052528208
9.01,0.0007492256977351964,3.8636308908639427,0.003043921741178056
9.02,0.0007493578517743997,3.86378126017389,0.003044397466001883
9.03,0.0007494900211541211,3.8639316021876975,0.003044873227002798
9.040000000000001,0.0007496222058766807,3.8640819169035296,0.0030453490241839146
9.05,0.0007497544059444001,3.864232204319551,0.003045824857548349
9.06,0.0007498866213596023,3.8643824644339255,0.0030463007270992238
9.07,0.0007500188521246117,3.8645326972448175,0.0030467766328396632
9.08,0.0007501510982417545,3.86468290275039,0.0030472525747727965
9.09,0.000750283359713358,3.864833080948808,0.003047728552901756
9.1,0.0007504156365417511,3.864983231838234,0.0030482045672296796
9.11,0.0007505479287292642,3.8651333554168317,0.003048680617759707
9.120000000000001,0.0007506802362782295,3.8652834516827643,0.0030491567044949835
9.13,0.00075081255919098,3.8654335206341948,0.003049632827438657
9.14,0.0007509448974698506,3.8655835622692862,0.0030501089865938814
9.15,0.0007510772511171777,3.8657335765862006,0.003050585181963812
9.16,0.0007512096201352991,3.8658835635831017,0.003051061413551609
9.17,0.0007513420045265539,3.8660335232581513,0.0030515376813604373
9.18,0.000751474404293283,3.8661834556095114,0.0030520139853934653
9.19,0.0007516068194378285,3.8663333606353443,0.0030524903256538643
9.200000000000001,0.0007517392499625341,3.8664832383338124,0.0030529667021448113
9.21,0.000751871695869745,3.866633088703077,0.0030534431148694858
9.22,0.0007520041571618078,3.8667829117412995,0.0030539195638310712
9.23,0.0007521366338410706,3.866932707446642,0.003054396049032756
9.24,0.000752269125909883,3.867082475817266,0.003054872570477732
9.25,0.000752401633370596,3.8672322168513316,0.0030553491281691946
9.26,0.0007525341562255621,3.8673819305470003,0.0030558257221103436
9.27,0.0007526666944771356,3.8675316169024336,0.003056302352304382
9.28,0.0007527992481276716,3.8676812759157913,0.003056779018754518
9.290000000000001,0.0007529318171795271,3.8678309075852346,0.003057255721463962
9.3,0.0007530644016350608,3.867980511908923,0.0030577324604359303
9.31,0.0007531970014966325,3.868130088885018,0.0030582092356736413
9.32,0.0007533296167666033,3.8682796385116784,0.003058686047180319
9.33,0.0007534622474473365,3.868429160787065,0.0030591628949591895
9.34,0.000753594893541196,3.868578655709337,0.0030596397790134838
9.35,0.0007537275550505479,3.8687281232766537,0.003060116699346438
9.36,0.0007538602319777593,3.8688775634871755,0.0030605936559612895
9.370000000000001,0.0007539929243251992,3.8690269763390615,0.003061070648861282
9.38,0.0007541256330709493,3.8691763617199535,0.0030615476807231853
9.39,0.0007542583572746059,3.869325719734797,0.0030620247489669744
9.4,0.0007543910969224147,3.8694750503835778,0.003062501853551713
9.41,0.0007545238520168757,3.8696243536644395,0.0030629789944810032
9.42,0.0007546566225604906,3.8697736295755267,0.0030634561717584516
9.43,0.0007547894085557634,3.8699228781149837,0.00306393338538767
9.44,0.0007549222100051993,3.8700720992809545,0.0030644106353722757
9.450000000000001,0.0007550550269113061,3.870221293071582,0.00306488792171589
9.46,0.0007551878592765929,3.87037045948501,0.0030653652444221397
9.47,0.0007553207071035707,3.870519598519382,0.0030658426034946566
9.48,0.0007554535703947526,3.8706687101728408,0.003066319998937077
9.49,0.0007555864491526535,3.8708177944435294,0.003066797430753043
9.5,0.00075571934337979,3.8709668513295905,0.0030672748989462005
9.51,0.0007558522530786806,3.871115880829166,0.003067752403520202
9.52,0.0007559851782518459,3.8712648829403986,0.003068229944478703
9.53,0.0007561181189018082,3.8714138576614303,0.0030687075218253663
9.540000000000001,0.0007562510750310914,3.871562804990403,0.003069185135563857
9.55,0.0007563840466422215,3.8717117249254587,0.003069662785697847
9.56,0.0007565170337377264,3.871860617464738,0.003070140472231013
9.57,0.0007566500363201358,3.8720094826063822,0.0030706181951670355
9.58,0.0007567830543919812,3.8721583203485332,0.0030710959545096014
9.59,0.000756916087955796,3.872307130689331,0.0030715737502624023
9.6,0.0007570491370141155,3.8724559136269168,0.0030720515824291337
9.61,0.0007571822015694767,3.872604669159431,0.0030725294510134974
9.620000000000001,0.0007573152816244187,3.8727533972850137,0.0030730073560191994
9.63,0.0007574483771814822,3.8729020980018043,0.003073485297449951
9.64,0.00075758148824321,3.873050771307944,0.0030739632753094674
9.65,0.0007577146148121465,3.873199417201571,0.0030744412896014706
9.66,0.0007578477568908382,3.873348035680826,0.0030749193403296865
9.67,0.0007579809144818331,3.8734966267438473,0.003075397427497846
9.68,0.0007581140875876816,3.8736451903887743,0.003075875551109685
9.69,0.0007582472762109356,3.873793726613746,0.003076353711168944
9.700000000000001,0.0007583804803541487,3.873942235416901,0.00307683190767937
9.71,0.0007585137000198767,3.8740907167963776,0.003077310140644713
9.72,0.0007586469352106772,3.874239170750314,0.0030777884100687287
9.73,0.0007587801859291094,3.8743875972768484,0.003078266715955179
9.74,0.0007589134521777347,3.8745359963741186,0.003078745058307828
9.75,0.0007590467339591159,3.874684368040262,0.0030792234371304476
9.76,0.0007591800312758182,3.8748327122734163,0.0030797018524268134
9.77,0.0007593133441304085,3.874981029071719,0.003080180304200706
9.78,0.0007594466725254551,3.875129318433306,0.0030806587924559104
9.790000000000001,0.0007595800164635287,3.8752775803563155,0.003081137317196218
9.8,0.0007597133759472017,3.8754258148388834,0.0030816158784254238
9.81,0.0007598467509790483,3.8755740218791463,0.0030820944761473287
9.82,0.0007599801415616444,3.8757222014752406,0.0030825731103657377
9.83,0.000760113547697568,3.875870353625302,0.0030830517810844617
9.84,0.0007602469693893992,3.8760184783274667,0.003083530488307316
9.85,0.0007603804066397191,3.87616657557987,0.003084009232038121
9.86,0.0007605138594511117,3.8763146453806474,0.0030844880122807023
9.870000000000001,0.000760647327826162,3.8764626877279347,0.0030849668290388894
9.88,0.0007607808117674574,3.8766107026198657,0.0030854456823165184
9.89,0.0007609143112775868,3.8767586900545767,0.0030859245721174293
9.9,0.0007610478263591412,3.876906650030201,0.003086403498445467
9.91,0.0007611813570147135,3.877054582544874,0.003086882461304482
9.92,0.000761314903246898,3.8772024875967297,0.003087361460698329
9.93,0.0007614484650582915,3.8773503651839016,0.003087840496630869
9.94,0.0007615820424514922,3.8774982153045245,0.0030883195691059663
9.950000000000001,0.0007617156354291003,3.877646037956731,0.003088798678127491
9.96,0.0007618492439937179,3.877793833138655,0.003089277823699319
9.97,0.0007619828681479488,3.87794160084843,0.0030897570058253288
9.98,0.0007621165078943988,3.878089341084189,0.0030902362245094064
9.99,0.0007622501632356756,3.8782370538440643,0.003090715479755441
