t,V,Na_i,m,h,j,K_i,oa,oi,ua,ui,xr,xs,Ca_i,d,f,f_Ca,Ca_rel,u,v,w,Ca_up
5.14,-81.18207706092265,11.169999348761982,0.002907798069197638,0.964918252057359,0.9774985623113122,139.00000037579792,0.030432946175795988,0.9992142793049138,0.004966023048592621,0.9986000052957201,3.2960016589981955e-05,0.01869001449204542,0.00010130072355398139,0.0001366786522356949,0.999599438518156,0.7755336687260681,1.4879999981989087,2.3605456150324805e-112,1.0,0.9991986031561226,1.4879996828244573
5.15,-81.18208063930355,11.169999347510844,0.0029077963569602663,0.9649182853591953,0.9774985621076303,139.0000003765549,0.030432941986565182,0.9992143019247194,0.004966021457106416,0.9986000053061301,3.296001630711337e-05,0.018690014467900928,0.00010130072492191753,0.0001366785900344241,0.9995994374334843,0.7755336809690966,1.487999998191972,2.36055918392434e-112,1.0,0.9991986033246617,1.4879996822244947
5.16,-81.18208421602797,11.169999346259765,0.0029077946455164975,0.9649183186511741,0.9774985619125648,139.000000377312,0.030432937786945825,0.9992143245270722,0.0049660198641867815,0.9986000053165405,3.2960016023129644e-05,0.01869001444357139,0.00010130072628970729,0.00013667852786003134,0.9995994363488421,0.7755336931378768,1.4879999981850223,2.360572731546954e-112,1.0,0.9991986034931635,1.4879996816245975
5.17,-81.18208779109666,11.169999345008742,0.002907792934865972,0.9649183519332913,0.9774985617261083,139.0000003780692,0.03043293357695214,0.9992143471119852,0.00496601826983604,0.9986000053269511,3.2960015738031344e-05,0.0186900144190569,0.00010130072765735068,0.00013667846571240462,0.9995994352642292,0.7755337052325426,1.4879999981780596,2.3605862579271096e-112,1.0,0.9991986036616306,1.4879996810247653
5.18,-81.18209136451038,11.169999343757777,0.0029077912250083313,0.9649183852055435,0.9774985615482531,139.00000037882646,0.030432929356597006,0.9992143696794717,0.00496601667405628,0.9986000053373623,3.296001545181907e-05,0.01869001439435757,0.00010130072902484778,0.00013667840359143015,0.9995994341796456,0.7755337172532223,1.4879999981710839,2.360599763091532e-112,1.0,0.9991986038300656,1.4879996804249984
5.19,-81.18209493626986,11.169999342506868,0.0029077895159432157,0.9649184184679269,0.9774985613789917,139.00000037958384,0.03043292512589197,0.9992143922295451,0.004966015076849355,0.9986000053477738,3.29600151644934e-05,0.01869001436947348,0.00010130073039219864,0.00013667834149699252,0.9995994330950915,0.7755337292000383,1.487999998164095,2.360613247066882e-112,1.0,0.9991986039984713,1.4879996798252966
5.2,-81.18209850637585,11.169999341256016,0.0029077878076702673,0.964918451720438,0.9774985612183165,139.0000003803413,0.030432920884847232,0.9992144147622182,0.004966013478216882,0.9986000053581857,3.296001487605492e-05,0.018690014344404742,0.00010130073175940327,0.00013667827942897445,0.9995994320105667,0.7755337410731072,1.4879999981570933,2.3606267098797597e-112,1.0,0.99919860416685,1.48799967922566
5.21,-81.1821020748291,11.169999340005223,0.0029077861001891273,0.9649184849630729,0.9774985610662201,139.00000038109886,0.030432916633471658,0.999214437277504,0.004966011878160242,0.9986000053685979,3.296001458650421e-05,0.018690014319151446,0.00010130073312646176,0.0001366782173872571,0.9995994309260712,0.7755337528725399,1.4879999981500784,2.3606401515567e-112,1.0,0.9991986043352046,1.4879996786260887
5.22,-81.18210564163036,11.169999338754485,0.002907784393499438,0.9649185181958282,0.9774985609226948,139.0000003818565,0.030432912371772775,0.999214459775416,0.004966010276680581,0.9986000053790106,3.296001429584186e-05,0.01869001429371369,0.0001013007344933741,0.00013667815537171974,0.999599429841605,0.7755337645984416,1.4879999981430505,2.360653572124175e-112,1.0,0.9991986045035379,1.4879996780265823
5.23,-81.18210920678037,11.169999337503805,0.002907782687600841,0.9649185514187003,0.9774985607877333,139.00000038261422,0.030432908099756767,0.9992144822559671,0.004966008673778808,0.9986000053894236,3.2960014004068436e-05,0.018690014268091575,0.00010130073586014038,0.00013667809338224006,0.9995994287571682,0.7755337762509117,1.4879999981360097,2.3606669716085967e-112,1.0,0.9991986046718526,1.4879996774271411
5.24,-81.18211277027986,11.16999933625318,0.0029077809824929798,0.9649185846316857,0.977498560661328,139.00000038337205,0.030432903817428476,0.9992145047191702,0.004966007069455598,0.998600005399837,3.296001371118454e-05,0.018690014242285197,0.00010130073722676065,0.00013667803141869398,0.9995994276727609,0.7755337878300437,1.4879999981289558,2.3606803500363107e-112,1.0,0.9991986048401515,1.4879996768277652
5.25,-81.18211633212961,11.169999335002615,0.0029077792781754966,0.9649186178347808,0.9774985605434714,139.00000038412998,0.030432899524791415,0.9992145271650386,0.0049660054637113895,0.9986000054102507,3.296001341719074e-05,0.018690014216294654,0.00010130073859323491,0.00013667796948095562,0.9995994265883827,0.7755337993359255,1.4879999981218888,2.3606937074336017e-112,1.0,0.9991986050084376,1.4879996762284544
5.26,-81.18211989233032,11.169999333752106,0.0029077775746480347,0.9649186510279825,0.9774985604341561,139.00000038488798,0.030432895221847743,0.999214549593585,0.004966003856546384,0.998600005420665,3.296001312208763e-05,0.01869001419012004,0.00010130073995956325,0.00013667790756889748,0.999599425504034,0.7755338107686391,1.4879999981148089,2.3607070438266904e-112,1.0,0.9991986051767136,1.4879996756292087
5.2700000000000005,-81.18212345088277,11.169999332501652,0.0029077758719102376,0.964918684211287,0.9774985603333745,139.0000003856461,0.03043289090859829,0.9992145720048227,0.004966002247960549,0.9986000054310795,3.2960012825875774e-05,0.018690014163761454,0.00010130074132574569,0.0001366778456823903,0.9995994244197146,0.7755338221282612,1.4879999981077159,2.3607203592417357e-112,1.0,0.9991986053449825,1.487999675030028
5.28,-81.18212700778768,11.169999331251256,0.0029077741699617484,0.9649187173846911,0.977498560241119,139.00000038640428,0.03043288658504254,0.9992145943987645,0.004966000637953617,0.9986000054414944,3.2960012528555765e-05,0.018690014137218994,0.00010130074269178228,0.00013667778382130312,0.9995994233354245,0.7755338334148618,1.48799999810061,2.3607336537048322e-112,1.0,0.9991986055132474,1.4879996744309123
5.29,-81.1821305630458,11.169999330000916,0.0029077724688022118,0.9649187505481914,0.9774985601573825,139.00000038716257,0.03043288225117865,0.9992146167754234,0.004965999026525081,0.9986000054519097,3.2960012230128175e-05,0.01869001411049276,0.00010130074405767308,0.00013667772198550318,0.9995994222511638,0.7755338446285062,1.487999998093491,2.3607469272420133e-112,1.0,0.9991986056815111,1.487999673831862
5.3,-81.18213411665788,11.169999328750635,0.002907770768431272,0.9649187837017847,0.9774985600821573,139.00000038792098,0.030432877907003417,0.9992146391348126,0.004965997413674203,0.9986000054623254,3.296001193059359e-05,0.018690014083582843,0.00010130074542341811,0.00013667766017485609,0.9995994211669323,0.7755338557692533,1.4879999980863592,2.3607601798792477e-112,1.0,0.9991986058497767,1.4879996732328766
5.3100000000000005,-81.18213766862463,11.16999932750041,0.002907769068848573,0.9649188168454677,0.9774985600154361,139.00000038867944,0.030432873552512316,0.9992146614769446,0.004965995799400006,0.9986000054727414,3.296001162995258e-05,0.018690014056489346,0.00010130074678901743,0.00013667759838922565,0.9995994200827303,0.7755338668371562,1.4879999980792142,2.360773411642442e-112,1.0,0.9991986060180474,1.4879996726339562
5.32,-81.18214121894682,11.16999932625024,0.0029077673700537597,0.964918849979237,0.9774985599572114,139.00000038943801,0.030432869187699475,0.9992146838018325,0.004965994183701279,0.9986000054831579,3.296001132820573e-05,0.01869001402921236,0.0001013007481544711,0.00013667753662847403,0.9995994189985575,0.7755338778322626,1.4879999980720562,2.3607866225574406e-112,1.0,0.9991986061863263,1.487999672035101
5.33,-81.18214476762518,11.169999325000129,0.002907765672046478,0.9649188831030897,0.9774985599074757,139.00000039019667,0.03043286481255768,0.9992147061094894,0.004965992566576573,0.9986000054935746,3.296001102535362e-05,0.018690014001751985,0.00010130074951977914,0.0001366774748924616,0.9995994179144141,0.7755338887546142,1.4879999980648853,2.360799812650023e-112,1.0,0.9991986063546164,1.4879996714363108
5.34,-81.18214831466044,11.169999323750073,0.0029077639748263722,0.9649189162170224,0.9774985598662217,139.00000039095542,0.030432860427078386,0.9992147283999279,0.004965990948024206,0.9986000055039919,3.296001072139682e-05,0.01869001397410832,0.0001013007508849416,0.00013667741318104703,0.9995994168303,0.7755338996042469,1.4879999980577012,2.3608129819459085e-112,1.0,0.999198606522921,1.4879996708375858
5.3500000000000005,-81.18215186005335,11.169999322500074,0.002907762278393089,0.964918949321032,0.9774985598334419,139.00000039171425,0.030432856031251693,0.999214750673161,0.00496598932804226,0.9986000055144094,3.2960010416335915e-05,0.018690013946281454,0.00010130075224995853,0.00013667735149408731,0.9995994157462151,0.7755339103811911,1.4879999980505043,2.3608261304707505e-112,1.0,0.9991986066912435,1.4879996702389258
5.36,-81.18215540380464,11.169999321250131,0.0029077605827462737,0.9649189824151154,0.977498559809129,139.0000003924732,0.030432851625066384,0.9992147729292015,0.004965987706628578,0.9986000055248273,3.296001011017147e-05,0.018690013918271492,0.00010130075361482999,0.00013667728983143764,0.9995994146621596,0.7755339210854713,1.4879999980432943,2.3608392582501418e-112,1.0,0.999198606859587,1.4879996696403308
5.37,-81.18215894591505,11.169999320000246,0.002907758887885573,0.9649190154992696,0.9774985597932756,139.00000039323223,0.030432847208509882,0.9992147951680621,0.004965986083780772,0.9986000055352456,3.2960009802904077e-05,0.018690013890078527,0.00010130075497955599,0.00013667722819295152,0.9995994135781334,0.7755339317171059,1.4879999980360714,2.360852365309611e-112,1.0,0.9991986070279546,1.487999669041801
5.38,-81.18216248638531,11.169999318750417,0.002907757193810633,0.9649190485734916,0.9774985597858742,139.00000039399134,0.030432842781568277,0.9992148173897558,0.004965984459496215,0.9986000055456644,3.29600094945343e-05,0.018690013861702656,0.0001013007563441366,0.00013667716657848075,0.9995994124941365,0.7755339422761082,1.4879999980288354,2.3608654516746247e-112,1.0,0.9991986071963501,1.487999668443336
5.39,-81.18216602521616,11.169999317500645,0.002907755500521101,0.9649190816377783,0.9774985597869175,139.00000039475054,0.030432838344226328,0.9992148395942954,0.004965982833772045,0.9986000055560834,3.2960009185062714e-05,0.018690013833143972,0.00010130075770857187,0.0001366771049878754,0.999599411410169,0.7755339527624853,1.4879999980215863,2.3608785173705854e-112,1.0,0.9991986073647765,1.4879996678449363
5.4,-81.18216956240833,11.169999316250928,0.002907753808016624,0.9649191146921269,0.9774985597963982,139.00000039550986,0.03043283389646744,0.9992148617816935,0.004965981206605166,0.9986000055665029,3.29600088744899e-05,0.018690013804402574,0.00010130075907286181,0.00013667704342098375,0.9995994103262307,0.7755339631762385,1.4879999980143246,2.3608915624228335e-112,1.0,0.9991986075332375,1.4879996672466014
5.41,-81.18217309796258,11.16999931500127,0.0029077521162968493,0.9649191477365342,0.9774985598143089,139.00000039626923,0.03043282943827369,0.9992148839519629,0.004965979577992242,0.9986000055769227,3.296000856281643e-05,0.01869001377547856,0.00010130076043700652,0.00013667698187765247,0.9995994092423217,0.7755339735173634,1.4879999980070495,2.3609045868566466e-112,1.0,0.9991986077017365,1.4879996666483317
5.42,-81.18217663188504,11.169999313751667,0.0029077504253587553,0.9649191807705957,0.9774985598405661,139.00000039702874,0.030432824993101317,0.9992149061052823,0.0049659779520619075,0.9986000055873429,3.296000825004674e-05,0.018690013746372674,0.00010130076180100605,0.00013667692039981186,0.9995994081584421,0.7755339838826584,1.4879999979997618,2.3609175913204654e-112,1.0,0.999198607869296,1.4879996660501267
5.43,-81.18218016417615,11.16999931250212,0.0029077487352021474,0.964919213794332,0.977498559875167,139.0000003977883,0.030432820559545503,0.9992149282416544,0.004965976328566707,0.9986000055977635,3.2960007936181175e-05,0.018690013717084973,0.00010130076316486046,0.00013667685898482358,0.9995994070745916,0.7755339942663994,1.4879999979924607,2.3609305758026943e-112,1.0,0.9991986080359776,1.487999665451987
5.44,-81.1821836948321,11.16999931125263,0.0029077470458288967,0.9649192468080751,0.9774985599181676,139.00000039854797,0.03043281611803686,0.999214950360954,0.004965974704061823,0.9986000056081844,3.2960007621217096e-05,0.018690013687615012,0.00010130076452856973,0.00013667679759748563,0.9995994059907705,0.7755340045879549,1.487999997985147,2.360943539809476e-112,1.0,0.9991986082026015,1.487999664853912
5.45,-81.18218722385366,11.169999310003197,0.0029077453572386443,0.964919279811821,0.9774985599695604,139.00000039930774,0.030432811668615594,0.9992149724631941,0.004965973078554156,0.9986000056186057,3.296000730515508e-05,0.018690013657962887,0.00010130076589213394,0.00013667673623775153,0.9995994049069785,0.7755340148475593,1.4879999979778202,2.360956483367523e-112,1.0,0.9991986083691686,1.4879996642559021
5.46,-81.18219075124156,11.16999930875382,0.0029077436694310323,0.9649193128055661,0.9774985600293379,139.0000004000676,0.03043280721132122,0.999214994548388,0.0049659714520504826,0.9986000056290275,3.2960006987995716e-05,0.0186900136281287,0.00010130076725555311,0.00013667667490557426,0.999599403823216,0.7755340250454441,1.4879999979704803,2.360969406503499e-112,1.0,0.99919860853568,1.4879996636579573
5.47,-81.18219427699654,11.169999307504499,0.0029077419824057016,0.9649193457893064,0.9774985600974925,139.00000040082753,0.030432802746192544,0.9992150166165487,0.0049659698245574585,0.9986000056394495,3.296000666973957e-05,0.018690013598112544,0.00010130076861882731,0.00013667661360090624,0.9995994027394827,0.7755340351818376,1.4879999979631275,2.360982309244025e-112,1.0,0.9991986087021365,1.4879996630600774
5.48,-81.18219780111936,11.169999306255233,0.0029077402961622946,0.964919378763038,0.9774985601740168,139.00000040158756,0.030432798273267687,0.9992150386676892,0.004965968196081615,0.9986000056498721,3.2960006350387246e-05,0.01869001356791452,0.00010130076998195655,0.0001366765523236993,0.9995994016557787,0.7755340452569647,1.4879999979557617,2.3609951916156737e-112,1.0,0.9991986088685393,1.4879996624622625
5.49,-81.18220132361074,11.169999305006025,0.0029077386107004537,0.9649194117267574,0.9774985602589032,139.00000040234767,0.030432793792584074,0.9992150607018228,0.004965966566629363,0.9986000056602948,3.2960006029939314e-05,0.018690013537534727,0.00010130077134494092,0.0001366764910739047,0.9995994005721038,0.7755340552710476,1.487999997948383,2.361008053644973e-112,1.0,0.9991986090348893,1.4879996618645124
5.5,-81.18220484447146,11.169999303756873,0.0029077369260198213,0.9649194446804608,0.9774985603521443,139.0000004031079,0.030432789304178427,0.9992150827189622,0.00496596493620699,0.998600005670718,3.296000570839636e-05,0.018690013506973257,0.00010130077270778042,0.00013667642985147315,0.9995993994884583,0.7755340652243049,1.4879999979409912,2.3610208953584055e-112,1.0,0.9991986092011875,1.4879996612668274
5.51,-81.18220836370223,11.169999302507778,0.0029077352421200396,0.9649194776241442,0.9774985604537326,139.0000004038682,0.030432784808086775,0.9992151047191209,0.004965963304820662,0.9986000056811416,3.296000538575896e-05,0.01869001347623021,0.00010130077407047513,0.00013667636865635473,0.999599398404842,0.7755340751169527,1.4879999979335865,2.3610337167824063e-112,1.0,0.999198609367435,1.4879996606692072
5.5200000000000005,-81.18221188130381,11.169999301258738,0.002907733559000752,0.9649195105578041,0.9774985605636606,139.0000004046286,0.030432780304344455,0.9992151267023115,0.0049659616724764205,0.9986000056915656,3.296000506202769e-05,0.018690013445305683,0.00010130077543302506,0.00013667630748849906,0.999599397321255,0.7755340849492036,1.4879999979261689,2.361046517943367e-112,1.0,0.9991986095336328,1.487999660071652
5.53,-81.18221539727695,11.169999300009755,0.002907731876661601,0.9649195434814368,0.9774985606819208,139.00000040538907,0.030432775792986106,0.9992151486685473,0.004965960039180186,0.9986000057019899,3.296000473720314e-05,0.018690013414199774,0.00010130077679543029,0.0001366762463478551,0.9995993962376973,0.7755340947212672,1.4879999979187382,2.3610592988676305e-112,1.0,0.9991986096997819,1.4879996594741618
5.54,-81.18221891162239,11.169999298760828,0.0029077301951022307,0.9649195763950388,0.9774985608085056,139.00000040614967,0.030432771274045665,0.9992151706178413,0.004965958404937756,0.9986000057124146,3.296000441128589e-05,0.01869001338291258,0.00010130077815769084,0.00013667618523437126,0.9995993951541688,0.7755341044333498,1.4879999979112946,2.3610720595814966e-112,1.0,0.9991986098658835,1.4879996588767366
5.55,-81.18222242434085,11.169999297511957,0.002907728514322284,0.9649196092986062,0.9774985609434078,139.00000040691032,0.03043276674755638,0.9992151925502064,0.004965956769754807,0.9986000057228397,3.296000408427651e-05,0.018690013351444195,0.00010130077951980676,0.00013667612414799542,0.9995993940706697,0.775534114085655,1.487999997903838,2.361084800111218e-112,1.0,0.9991986100319385,1.487999658279376
5.5600000000000005,-81.18222593543311,11.169999296263143,0.0029077268343214043,0.9649196421921356,0.9774985610866199,139.00000040767108,0.030432762213550804,0.9992152144656555,0.0049659551336368925,0.9986000057332651,3.296000375617559e-05,0.01869001331979472,0.00010130078088177811,0.00013667606308867482,0.9995993929871997,0.7755341236783828,1.4879999978963685,2.361097520483001e-112,1.0,0.9991986101979482,1.4879996576820806
5.57,-81.18222944489987,11.169999295014383,0.002907725155099236,0.9649196750756232,0.9774985612381343,139.00000040843193,0.03043275767206079,0.9992152363642018,0.004965953496589441,0.998600005743691,3.29600034269837e-05,0.01869001328796425,0.00010130078224360492,0.00013667600205635622,0.9995993919037589,0.7755341332117305,1.487999997888886,2.361110220723007e-112,1.0,0.9991986103639136,1.48799965708485
5.58,-81.1822329527419,11.169999293765681,0.002907723476655423,0.9649197079490657,0.9774985613979437,139.0000004091929,0.030432753123117492,0.9992152582458581,0.0049659518586177625,0.9986000057541171,3.296000309670142e-05,0.018690013255952886,0.00010130078360528723,0.0001366759410509857,0.9995993908203474,0.7755341426858922,1.4879999978813905,2.361122900857351e-112,1.0,0.9991986105298357,1.4879996564876843
5.59,-81.18223645895993,11.169999292517035,0.00290772179898961,0.9649197408124593,0.9774985615660404,139.0000004099539,0.030432748566751374,0.9992152801106374,0.0049659502197270415,0.9986000057645438,3.296000276532934e-05,0.01869001322376072,0.00010130078496682511,0.00013667588007250888,0.9995993897369652,0.7755341521010586,1.4879999978738823,2.361135560912103e-112,1.0,0.9991986106957157,1.4879996558905835
5.6000000000000005,-81.18223996355471,11.169999291268445,0.002907720122101441,0.9649197736658007,0.9774985617424173,139.00000041071505,0.030432744002992205,0.9992153019585526,0.0049659485799223415,0.9986000057749707,3.296000243286802e-05,0.01869001319138785,0.00010130078632821858,0.00013667581912087072,0.9995993886536122,0.7755341614574177,1.4879999978663607,2.361148200913286e-112,1.0,0.9991986108615547,1.4879996552935475
5.61,-81.18224346652696,11.16999929001991,0.002907718445990561,0.9649198065090864,0.9774985619270669,139.00000041147626,0.03043273943186905,0.9992153237896165,0.004965946939208604,0.998600005785398,3.2960002099318044e-05,0.01869001315883437,0.0001013007876894677,0.0001366757581960157,0.9995993875702884,0.7755341707551542,1.4879999978588265,2.3611608208868783e-112,1.0,0.999198611027354,1.4879996546965764
5.62,-81.18224696787743,11.169999288771432,0.0029077167706566156,0.9649198393423128,0.9774985621199817,139.00000041223757,0.03043273485341029,0.9992153456038423,0.004965945297590646,0.9986000057958256,3.296000176467999e-05,0.018690013126100382,0.0001013007890505725,0.00013667569729788767,0.9995993864869939,0.7755341799944496,1.4879999978512792,2.3611734208588107e-112,1.0,0.9991986111931145,1.4879996540996703
5.63,-81.18225046760686,11.169999287523009,0.002907715096099249,0.9649198721654766,0.9774985623211543,139.00000041299896,0.0304327302676436,0.9992153674012426,0.0049659436550731646,0.9986000058062537,3.2960001428954444e-05,0.018690013093185978,0.00010130079041153303,0.0001366756364264299,0.9995993854037286,0.7755341891754826,1.487999997843719,2.3611860008549705e-112,1.0,0.9991986113588375,1.4879996535028288
5.64,-81.18225396571599,11.169999286274644,0.0029077134223181073,0.9649199049785743,0.9774985625305772,139.00000041376043,0.030432725674595956,0.9992153891818304,0.004965942011660733,0.9986000058166822,3.296000109214197e-05,0.01869001306009126,0.00010130079177234934,0.00013667557558158514,0.9995993843204924,0.7755341982984284,1.4879999978361458,2.3611985609011974e-112,1.0,0.9991986115245242,1.4879996529060524
5.65,-81.18225746220556,11.169999285026332,0.0029077117493128356,0.9649199377816026,0.9774985627482433,139.00000041452202,0.030432721074293654,0.9992154109456185,0.0049659403673578024,0.998600005827111,3.296000075424315e-05,0.01869001302681632,0.00010130079313302148,0.00013667551476329552,0.9995993832372856,0.7755342073634593,1.4879999978285599,2.361211101023286e-112,1.0,0.9991986116901757,1.4879996523093408
5.66,-81.18226095707628,11.169999283778077,0.00290771007708308,0.9649199705745579,0.977498562974145,139.0000004152837,0.030432716466762277,0.9992154326926198,0.004965938722168702,0.9986000058375402,3.296000041525855e-05,0.018690012993361253,0.00010130079449354948,0.00013667545397150267,0.9995993821541079,0.7755342163707446,1.4879999978209608,2.361223621246984e-112,1.0,0.9991986118557933,1.487999651712694
5.67,-81.18226445032893,11.16999928252988,0.0029077084056284867,0.9649200033574371,0.9774985632082748,139.00000041604545,0.030432711852026725,0.9992154544228472,0.004965937076097637,0.9986000058479697,3.296000007518876e-05,0.018690012959726162,0.00010130079585393338,0.00013667539320614755,0.9995993810709596,0.7755342253204501,1.4879999978133487,2.3612361215979947e-112,1.0,0.999198612021378,1.487999651116112
5.68,-81.18226794196423,11.169999281281736,0.002907706734948702,0.9649200361302369,0.9774985634506256,139.0000004168073,0.03043270723011119,0.9992154761363133,0.004965935429148691,0.9986000058583997,3.295999973403434e-05,0.018690012925911135,0.00010130079721417325,0.00013667533246717066,0.9995993799878403,0.7755342342127391,1.487999997805724,2.3612486021019747e-112,1.0,0.9991986121869313,1.487999650519595
5.69,-81.1822714319829,11.16999928003365,0.002907705065043372,0.9649200688929538,0.9774985637011898,139.00000041756923,0.03043270260103918,0.9992154978330312,0.004965933781325826,0.9986000058688299,3.295999939179588e-05,0.018690012891916276,0.00010130079857426911,0.00013667527175451183,0.9995993789047503,0.7755342430477713,1.487999997798086,2.3612610627845357e-112,1.0,0.9991986123524543,1.4879996499231425
5.7,-81.18227492038568,11.16999927878562,0.002907703395912144,0.9649201016455847,0.9774985639599602,139.00000041833127,0.030432697964833496,0.9992155195130136,0.0049659321326328805,0.9986000058792606,3.295999904847395e-05,0.018690012857741675,0.00010130079993422103,0.0001366752110681104,0.9995993778216895,0.7755342518257033,1.487999997790435,2.361273503671242e-112,1.0,0.9991986125179482,1.487999649326755
5.71,-81.18227840717331,11.169999277537643,0.002907701727554664,0.9649201343881263,0.9774985642269293,139.0000004190934,0.03043269332151625,0.9992155411762731,0.004965930483073572,0.9986000058896917,3.295999870406911e-05,0.018690012823387434,0.00010130080129402902,0.0001366751504079051,0.9995993767386578,0.775534260546689,1.4879999977827714,2.361285924787613e-112,1.0,0.9991986126834143,1.4879996487304323
5.72,-81.18228189234654,11.169999276289724,0.00290770005997058,0.9649201671205753,0.9774985645020898,139.00000041985558,0.030432688671108862,0.9992155628228225,0.0049659288326514926,0.9986000059001231,3.2959998358581956e-05,0.018690012788853645,0.00010130080265369317,0.0001366750897738341,0.9995993756556555,0.7755342692108786,1.4879999977750946,2.3612983261591228e-112,1.0,0.9991986128488538,1.4879996481341744
5.73,-81.18228537590609,11.16999927504186,0.002907698393159539,0.9649201998429285,0.9774985647854344,139.00000042061788,0.03043268401363204,0.9992155844526749,0.004965927181370115,0.9986000059105549,3.2959998012013046e-05,0.018690012754140402,0.00010130080401321348,0.00013667502916583498,0.9995993745726823,0.7755342778184198,1.487999997767405,2.361310707811199e-112,1.0,0.999198613014268,1.4879996475379813
5.74,-81.1822888578527,11.169999273794051,0.0029076967271211883,0.964920232555183,0.9774985650769558,139.0000004213803,0.030432679349105818,0.9992156060658427,0.004965925529232789,0.998600005920987,3.2959997664362955e-05,0.018690012719247806,0.00010130080537259001,0.0001366749685838448,0.9995993734897383,0.7755342863694569,1.4879999977597025,2.3613230697692226e-112,1.0,0.9991986131796583,1.487999646941853
5.75,-81.18229233818708,11.169999272546299,0.002907695061855176,0.9649202652573353,0.9774985653766465,139.00000042214276,0.03043267467754951,0.9992156276623386,0.00496592387624274,0.9986000059314195,3.295999731563226e-05,0.018690012684175954,0.00010130080673182282,0.00013667490802780002,0.9995993724068235,0.7755342948641308,1.487999997751987,2.36133541205853e-112,1.0,0.9991986133450259,1.4879996463457894
5.76,-81.18229581690998,11.169999271298602,0.00290769339736115,0.9649202979493824,0.9774985656844993,139.00000042290534,0.030432669998981757,0.9992156492421755,0.0049659222224030745,0.9986000059418524,3.295999696582153e-05,0.018690012648924934,0.00010130080809091193,0.0001366748474976365,0.9995993713239378,0.77553430330258,1.4879999977442586,2.361347734704412e-112,1.0,0.9991986135103721,1.4879996457497906
5.7700000000000005,-81.18229929402216,11.169999270050962,0.0029076917336387583,0.9649203306313212,0.9774985660005069,139.00000042366798,0.030432665313420485,0.9992156708053661,0.004965920567716772,0.9986000059522856,3.295999661493134e-05,0.01869001261349485,0.0001013008094498574,0.0001366747869932896,0.9995993702410814,0.7755343116849391,1.4879999977365173,2.361360037732112e-112,1.0,0.9991986136756982,1.4879996451538566
5.78,-81.1823027695243,11.169999268803377,0.00290769007068765,0.9649203633031487,0.9774985663246619,139.00000042443074,0.03043266062088294,0.999215692351923,0.004965918912186691,0.9986000059627193,3.295999626296226e-05,0.018690012577885794,0.00010130081080865928,0.00013667472651469404,0.9995993691582542,0.7755343200113404,1.487999997728763,2.3613723211668284e-112,1.0,0.9991986138410055,1.4879996445579875
5.79,-81.18230624341716,11.169999267555847,0.0029076884085074725,0.9649203959648617,0.977498566656957,139.00000042519358,0.03043265592138566,0.9992157138818589,0.004965917255815571,0.9986000059731532,3.295999590991486e-05,0.01869001254209786,0.00010130081216731759,0.00013667466606178403,0.9995993680754561,0.7755343282819123,1.487999997720996,2.361384585033714e-112,1.0,0.9991986140062955,1.487999643962183
5.8,-81.18230971570148,11.169999266308372,0.002907686747097876,0.9649204286164572,0.977498566997385,139.00000042595653,0.03043265121494449,0.9992157353951865,0.004965915598606026,0.9986000059835877,3.295999555578971e-05,0.018690012506131146,0.00010130081352583239,0.00013667460563449314,0.9995993669926871,0.7755343364967806,1.4879999977132157,2.361396829357876e-112,1.0,0.9991986141715694,1.487999643366443
5.8100000000000005,-81.18231318637797,11.169999265060953,0.0029076850864585085,0.9649204612579323,0.9774985673459385,139.00000042671954,0.030432646501574588,0.9992157568919183,0.0049659139405605485,0.9986000059940223,3.295999520058738e-05,0.018690012469985747,0.00010130081488420373,0.0001366745452327545,0.9995993659099475,0.7755343446560679,1.4879999977054228,2.361409054164375e-112,1.0,0.9991986143368286,1.487999642770768
5.82,-81.18231665544737,11.16999926381359,0.0029076834265890196,0.9649204938892839,0.9774985677026102,139.00000042748266,0.0304326417812904,0.9992157783720671,0.0049659122816815065,0.9986000060044574,3.295999484430845e-05,0.01869001243366176,0.00010130081624243166,0.00013667448485650048,0.9995993648272369,0.7755343527598935,1.4879999976976168,2.361421259478226e-112,1.0,0.9991986145020745,1.4879996421751578
5.83,-81.18232012291041,11.169999262566282,0.002907681767489059,0.9649205265105092,0.977498568067393,139.00000042824584,0.030432637054105687,0.9992157998356455,0.004965910621971148,0.998600006014893,3.2959994486953475e-05,0.01869001239715928,0.00010130081760051619,0.00013667442450566306,0.9995993637445555,0.7755343608083739,1.487999997689798,2.361433445324398e-112,1.0,0.9991986146673084,1.4879996415796122
5.84,-81.18232358876782,11.169999261319031,0.0029076801091582763,0.964920559121605,0.9774985684402795,139.00000042900913,0.03043263232003351,0.9992158212826661,0.004965908961431598,0.9986000060253288,3.295999412852304e-05,0.0186900123604784,0.0001013008189584574,0.00013667436418017355,0.9995993626619033,0.7755343688016222,1.4879999976819662,2.3614456117278153e-112,1.0,0.9991986148325319,1.4879996409841314
5.8500000000000005,-81.18232705302032,11.169999260071833,0.002907678451596321,0.9649205917225686,0.9774985688212623,139.0000004297725,0.030432627579086245,0.9992158427131413,0.004965907300064859,0.998600006035765,3.29599937690177e-05,0.018690012323619217,0.00010130082031625532,0.0001366743038799627,0.9995993615792803,0.7755343767397487,1.4879999976741214,2.3614577587133543e-112,1.0,0.9991986149977462,1.4879996403887152
