t,V,Na_i,K_i,m,h,r,s,Ca_i,d,f_Ca,Ca_up,ActFrac,ProdFrac,Ca_rel,Ca_Calmod,Ca_Trop
4.75,-90.60578377239769,6.4052821951986125,140.03749875853453,0.0022018762207802675,0.9907630265944946,3.0025622864268366e-08,0.999796652980561,7.961641611280534e-06,4.198472660321233e-08,4.702016764804302e-08,0.3870000141268793,0.00204173376077703,0.12171945652923426,0.3825688626661463,0.0003132682330549823,0.0005946556529505434
4.76,-90.60481973430286,6.405120892639412,140.03758826813296,0.0022021654493937877,0.990761040806108,3.003141414972064e-08,0.9997966165014149,7.964333577769747e-06,4.199485057442693e-08,4.70399521029645e-08,0.38715751215598465,0.002042918451485433,0.12173011487220914,0.38272757778619393,0.0003133727652435418,0.0005948560494488896
4.7700000000000005,-90.60385655342986,6.404959702749015,140.03767773699846,0.0022024544579219564,0.9907590563617775,3.003720140014753e-08,0.9997965800483938,7.96702291932371e-06,4.200496892053103e-08,4.705972535968978e-08,0.3873148528942596,0.0020441008814967936,0.12174137689401446,0.38288613380050734,0.00031347719433031236,0.0005950562498971837
4.78,-90.6028942287344,6.404798625421117,140.03776716516722,0.002202743246550326,0.9907570732607833,3.004298461858974e-08,0.9997965436214644,7.969709639467317e-06,4.2015081683115004e-08,4.7079487421766484e-08,0.387472036506846,0.0020452810652113323,0.12175323523802598,0.38304453086196855,0.0003135815205222392,0.0005952562545572533
4.79,-90.60193275921432,6.404637660549582,140.0378565526755,0.002203031815447873,0.9907550915025549,3.00487638077709e-08,0.999796507220594,7.972393741588002e-06,4.2025188899151395e-08,4.7099238291423955e-08,0.3876290631592482,0.0020464590166260196,0.12176568262846807,0.3832027691231712,0.0003136857440301383,0.000595456063680033
4.8,-90.60097214391179,6.404476808028448,140.03794589955942,0.002203320164766164,0.9907531110866789,3.005453897008125e-08,0.9997964708457504,7.975075228929257e-06,4.2035290600622346e-08,4.711897796950763e-08,0.387785933017365,0.0020476347493216243,0.12177871186928173,0.38336084873641985,0.0003137898650688885,0.0005956556775050267
4.8100000000000005,-90.6000123819154,6.404316067751921,140.03803520585507,0.0022036082946385207,0.9907511320129061,3.006031010756135e-08,0.9997964344969018,7.977754104584157e-06,4.204538681414697e-08,4.7138706455413394e-08,0.38794264624752073,0.0020488082764497676,0.12179231584299254,0.38351876985372896,0.000313893883857623,0.0005958550962597699
4.82,-90.59905347236233,6.40415543961438,140.03812447159848,0.002203896205179181,0.9907491542811608,3.006607722188578e-08,0.9997963981740169,7.980430371488884e-06,4.2055477560608735e-08,4.715842374702198e-08,0.38809920301649675,0.002049979610719971,0.12180648750957866,0.38367653262682216,0.0003139978006199211,0.0005960543201592919
4.83,-90.59809541444045,6.403994923510371,140.0382136968256,0.0022041838964824687,0.9907471778915472,3.007184031434685e-08,0.9997963618770647,7.983104032416248e-06,4.2065562854782915e-08,4.717812984063328e-08,0.3882556034915632,0.0020511487643867093,0.12182121990533878,0.3838341372071311,0.00031410161558399996,0.0005962533494055794
4.84,-90.59713820739049,6.4038345193346125,140.03830288157243,0.002204471368621955,0.9907452028443583,3.007759938583831e-08,0.9997963256060151,7.98577508996921e-06,4.2075642704963933e-08,4.719782473090078e-08,0.38841184784051025,0.0020523157492364596,0.12183650614176014,0.3839915837457951,0.0003142053289829063,0.0005964521841870374
4.8500000000000005,-90.59618184513553,6.403674226979909,140.0383920258756,0.002204758624168462,0.990743229119082,3.008335447869746e-08,0.9997962893608575,7.988443562778835e-06,4.208571293181492e-08,4.721750852769515e-08,0.38856793611017904,0.00205348062017414,0.12185233955568286,0.38414887240574996,0.00031430894018798857,0.0005966508262690776
4.86,-90.5952263248634,6.403514046340478,140.03848112977118,0.002205045664166564,0.9907412567079485,3.008910560983967e-08,0.999796253141571,7.991109459618834e-06,4.209577184482834e-08,4.72371812692989e-08,0.38872386842053336,0.002054643405580571,0.12186871346654288,0.38430600334241877,0.0003144124490932668,0.0005968492764525041
4.87,-90.59427164904537,6.403353977312728,140.0385701932946,0.0022053324871883495,0.9907392856238211,3.0094852755031185e-08,0.9997962169481153,7.993772773317025e-06,4.210582181113755e-08,4.7256842878453396e-08,0.3888796450102947,0.0020558040909352407,0.12188562111845327,0.3844629766991735,0.0003145158564409331,0.0005970475339757744
4.88,-90.59331781636492,6.403194019791746,140.03865921648153,0.00220561909358642,0.9907373158647362,3.0100595919563716e-08,0.9997961807804652,7.996433508115028e-06,4.2115862194612914e-08,4.727649335976423e-08,0.3890352660317821,0.0020569626924343445,0.12190305593458298,0.38461979262775187,0.00031461916235782036,0.0005972455992015661
4.89,-90.59236482549433,6.403034173672758,140.03874819936786,0.0022059054837234864,0.9907353474286662,3.01063351088312e-08,0.9997961446385962,7.99909166827764e-06,4.2125892292624414e-08,4.7296132717488964e-08,0.3891907316363021,0.002058119226347823,0.1219210114097339,0.3847764512797626,0.000314722366964493,0.0005974434724984215
4.9,-90.59141267509379,6.402874438851126,140.0388371419893,0.002206191657972959,0.9907333803135148,3.011207032833719e-08,0.9997961085224849,8.001747258095523e-06,4.213591133330433e-08,4.7315760955537584e-08,0.3893460419741112,0.002059273709031073,0.12193948110929453,0.38493295280669176,0.00031482547037494865,0.0005976411542411097
4.91,-90.59046136381048,6.402714815222351,140.0389260443815,0.0022064776167195358,0.990731414517113,3.01178015837022e-08,0.9997960724321084,8.004400281887888e-06,4.214591847280993e-08,4.733537807747304e-08,0.3895011971943791,0.0020604261569366557,0.12195845866819346,0.38508929735990843,0.00031492847269631955,0.0005978386448109893
4.92,-90.58951089027768,6.402555302682066,140.03901490658015,0.0022067633603597946,0.9907294500372157,3.012352888067113e-08,0.9997960363674451,8.007050744005189e-06,4.21559127925862e-08,4.735498408651175e-08,0.389656197445151,0.0020615765866260124,0.12197793778985297,0.3852454850906708,0.0003150313740285741,0.0005980359445963708
4.93,-90.58856125311388,6.402395901126038,140.0391037286208,0.00220704888930278,0.9907274868714968,3.012925222512061e-08,0.9997960003284742,8.009698648831805e-06,4.2165893296628454e-08,4.7374578985524055e-08,0.38981104287331075,0.0020627250147811724,0.12199791224514252,0.385401516150132,0.00031513417446421825,0.000598233053992879
4.94,-90.5876124509219,6.402236610450166,140.03919251053907,0.0022073342039705918,0.9907255250175457,3.0134971623066404e-08,0.9997959643151758,8.012344000788735e-06,4.21758589087451e-08,4.739416277703481e-08,0.38996573362454323,0.0020638714582164653,0.12201837587133241,0.3855573906893463,0.00031523687408799723,0.0005984299734038152
4.95,-90.58666448228789,6.40207743055048,140.03928125237044,0.0022076193047989787,0.9907235644728634,3.014068708067079e-08,0.9997959283275313,8.01498680433628e-06,4.218580846982027e-08,4.741373546322381e-08,0.39012026984329745,0.002065015933890233,0.12203932257104719,0.3857131088592748,0.0003153394729765966,0.00059862670324052
4.96,-90.5857173502101,6.401918361326015,140.0393699541494,0.0022079041892122705,0.9907216052529483,3.014639857518129e-08,0.999795892365401,8.017627056123573e-06,4.219576125714657e-08,4.7433297201138254e-08,0.39027465183636323,0.0020661583962733464,0.12206074662208864,0.38586867079366083,0.00031544197236310314,0.0005988232419203463
4.97,-90.5847710555289,6.401759402674546,140.03945861591083,0.002208188856111004,0.9907196473644643,3.015210609804674e-08,0.9997958564287053,8.020264756637478e-06,4.220572654752766e-08,4.745284807251448e-08,0.39042887983019464,0.00206729883026056,0.12208264221537114,0.38602407663444077,0.0003155443729093724,0.0005990195888365583
4.98,-90.58382559393857,6.401600554490639,140.0395472376908,0.0022084733079130517,0.9907176907930374,3.0157809674529e-08,0.9997958205175065,8.022899915501564e-06,4.221568977415716e-08,4.7472387979101316e-08,0.3905829538605296,0.002068437293429707,0.12210500324422045,0.3861793265433031,0.00031564667392020013,0.0005992157457091338
4.99,-90.58288096463623,6.401441816671274,140.03963581952453,0.002208757544645826,0.9907157355385766,3.016350930694609e-08,0.9997957846317713,8.025532536143414e-06,4.222565259866573e-08,4.749191694575301e-08,0.39073687409185204,0.0020695737937259625,0.12212782391038203,0.38633442066824225,0.00031574887561752415,0.0005994117126749311
5.0,-90.5819371668629,6.401283189113596,140.03972436144716,0.0022090415663089235,0.9907137816011478,3.016920499737276e-08,0.9997957487714658,8.028162621928092e-06,4.2235616887290734e-08,4.7511434999259446e-08,0.39089064068962515,0.002070708338377608,0.12215109848028623,0.3864893591569379,0.0003158509782308265,0.0005996074898512696
5.01,-90.58099419990528,6.401124671714916,140.03981286349375,0.0022093253728729047,0.9907118289809802,3.017489674763056e-08,0.9997957129365554,8.030790176156133e-06,4.2245584720399907e-08,4.753094216843942e-08,0.391044253820352,0.0020718409338703193,0.12217482128418768,0.3866441421567508,0.00031595298199753037,0.0005998030773350949
5.0200000000000005,-90.58005206309745,6.400966264372709,140.03990132569936,0.002209608964278078,0.990709877678474,3.018058455927777e-08,0.9997956771270047,8.033415202061545e-06,4.2255558402015015e-08,4.7550438484233846e-08,0.391197713651636,0.002072971585921448,0.1221989867153045,0.3867987698147187,0.00031605488716339805,0.0005999984752021458
5.03,-90.57911075582267,6.400807966984618,140.039989748099,0.00220989234043328,0.9907079276942058,3.018626843359948e-08,0.9997956413427773,8.036037702809803e-06,4.226554046933547e-08,4.7569923979799e-08,0.3913510203522413,0.0020741002994543066,0.12222358922895764,0.3869532422775517,0.00031615669398292776,0.0006001936835061199
5.04,-90.57817027751506,6.4006497794484485,140.04007813072758,0.002210175501214656,0.9907059790289365,3.019194837159756e-08,0.9997956055838364,8.038657681495845e-06,4.227553370226205e-08,4.758939869059978e-08,0.39150417409215343,0.0020752270785724565,0.12224862334171006,0.3871075596916283,0.00031625840271975146,0.0006003887022778396
5.05,-90.5772306276614,6.400491701662174,140.04016647362,0.0022104584464644455,0.9907040316836176,3.019762437398071e-08,0.9997955698501442,8.04127514114207e-06,4.22855411329205e-08,4.760886265450289e-08,0.3916571750426398,0.002076351926533989,0.12227408363050615,0.38726172220299093,0.0003163600136470318,0.0006005835315244186
5.0600000000000005,-90.57629180580282,6.400333733523934,140.04025477681105,0.0022107411759897597,0.9907020856593983,3.020329644115445e-08,0.9997955341416617,8.04389008469633e-06,4.2295566055185246e-08,4.762831591187015e-08,0.3918100233763103,0.0020774748457258133,0.12229996473181089,0.38741572995734186,0.0003164615270478599,0.0006007781712284276
5.07,-90.57535380555721,6.400175874928735,140.04034304033672,0.002211023695307576,0.9907001409290791,3.020896460546899e-08,0.9997954984584757,8.046502514897736e-06,4.230556094240376e-08,4.764775795325812e-08,0.39196271891833506,0.002078595958317317,0.12232626135168997,0.3875695831348965,0.00031656294085747407,0.000600972624857704
5.08,-90.57441662273303,6.400018125772926,140.04043126423252,0.0022113060078477343,0.990698197475856,3.0214628887445574e-08,0.999795462800627,8.04911243445399e-06,4.231549677228684e-08,4.766718846893422e-08,0.3921152616197739,0.0020797153425110137,0.12235296825010591,0.3877232819030882,0.00031666425386295727,0.0006011668946016877
5.09,-90.57348026134461,6.399860485957517,140.04051944853222,0.0022115881091728123,0.9906962553220419,3.0220289263325065e-08,0.9997954271679829,8.051719846172353e-06,4.232541441894176e-08,4.768660790450658e-08,0.392267651908464,0.0020808329111507854,0.12238008022905432,0.3878768263815083,0.00031676546807523124,0.0006013609778399701
5.1000000000000005,-90.5725447201893,6.3997029553807785,140.04060759327064,0.00221186999987788,0.9906943144649697,3.022594573748098e-08,0.999795391560521,8.054324752660826e-06,4.233530995481432e-08,4.770601622082358e-08,0.39241988990588483,0.0020819486826367094,0.12240759215626656,0.38803021672016147,0.00031686658343504334,0.000601554875023299
5.11,-90.57160999803467,6.399545533941089,140.0406956984825,0.0022121516806060185,0.9906923749017603,3.0231598314434624e-08,0.99979535597822,8.05692715644079e-06,4.234517896835589e-08,4.772541337311722e-08,0.3925719757297439,0.002083062676243031,0.12243549895486097,0.3881834530692321,0.00031696759985843785,0.0006017485866282231
5.12,-90.57067609361657,6.399388221536947,140.04078376420256,0.002212433152050735,0.9906904366293111,3.0237246998865516e-08,0.9997953204210593,8.059527059944925e-06,4.2355016541218825e-08,4.7744799310746815e-08,0.3927239094938165,0.00208417491216881,0.12246379560248902,0.3883365355791019,0.00031706851723566136,0.000601942113158481
5.13,-90.56974300563697,6.399231018066962,140.04087179046553,0.002212714414958383,0.9906884996442851,3.024289179562182e-08,0.9997952848890196,8.062124465515121e-06,4.236481722545196e-08,4.776417397694271e-08,0.3928756913077858,0.0020852854115885624,0.12249247713048153,0.38848946440036813,0.000317169335430068,0.0006021354551463866
5.14,-90.56881073276205,6.39907392342985,140.04095977730606,0.0022129954701305783,0.9906865639430996,3.0248532709730784e-08,0.9997952493820819,8.064719375400392e-06,4.2374575020696013e-08,4.778353730854998e-08,0.39302732127708223,0.0020863941967029084,0.12252153862299492,0.3886422396838608,0.0003172700542770246,0.0006023286131542178
5.15,-90.56787927362006,6.398916937524443,140.04104772475876,0.0022132763184266177,0.9906846295219147,3.025416974640912e-08,0.9997952139002285,8.067311791754784e-06,4.238428335137906e-08,4.780288923577217e-08,0.3931787995027235,0.002087501290789213,0.1225509752161573,0.38879486158066096,0.00031737067358281586,0.0006025215877756038
5.16,-90.56694862679936,6.398760060249673,140.04113563285821,0.002213556960765896,0.9906826963766221,3.0259802911073466e-08,0.9997951784434427,8.069901716635291e-06,4.239393504391195e-08,4.782222968191499e-08,0.3933301260811543,0.0020886067182522322,0.12258078209721483,0.38894733024211814,0.0003174711931235499,0.0006027143796369121
5.17,-90.56601879084631,6.39860329150458,140.041223501639,0.0022138373981303227,0.9906807645028338,3.0265432209350816e-08,0.9997951430117088,8.072489151999765e-06,4.240352230388383e-08,4.7841558563130007e-08,0.3934813011040862,0.002089710504674759,0.12261095450367777,0.38909964581986833,0.00031757161264406325,0.0006029069893986363
5.18,-90.56508976630187,6.398446631192574,140.04131133113432,0.0022141176213600912,0.9906788339309042,3.0271057646342634e-08,0.9997951076048884,8.07507413939832e-06,4.24131561886531e-08,4.7860877254923914e-08,0.39363232543131477,0.0020908124917029774,0.12264148807450646,0.38925180837856277,0.0003176719371144647,0.0006030994130078619
5.19,-90.5641615532206,6.398290079216238,140.04139912137754,0.0022143976235672646,0.9906769046833187,3.0276679227542756e-08,0.9997950722228713,8.077656711704418e-06,4.242292127951132e-08,4.788018680833215e-08,0.3937831997506278,0.002091912562255978,0.12267237842118124,0.3894038180020281,0.0003177721703358125,0.0006032916474742883
5.2,-90.56323414836638,6.398133635471478,140.04148687240428,0.002214677414168958,0.9906749767265233,3.028229695987371e-08,0.9997950368657447,8.080236838547379e-06,4.243271139228707e-08,4.789948593334583e-08,0.3939339235150567,0.00209301089511734,0.12270362064291085,0.38955567491327747,0.0003178723077115074,0.0006034836973998093
5.21,-90.56230755045094,6.397977299858472,140.0415745842487,0.0022149569926509616,0.9906730500609751,3.0287910849778635e-08,0.9997950015334756,8.082814528352518e-06,4.244253674790198e-08,4.791877476934994e-08,0.39408449692985226,0.0020941074889712294,0.12273521023078618,0.38970737925013005,0.00031797234976229803,0.0006036755627715887
5.22,-90.56138175816747,6.397821072277569,140.041662256945,0.002215236358405504,0.9906711246873724,3.0293520903950834e-08,0.9997949662260307,8.085389790089565e-06,4.245240880123325e-08,4.7938053471460235e-08,0.3942349202074664,0.0020952023408822972,0.12276714272769347,0.38985893114934195,0.0003180722970588122,0.0006038672435396109
5.23,-90.56045677018989,6.397664952629279,140.0417498905272,0.00221551551072681,0.9906692006066671,3.029912712934368e-08,0.9997949309433756,8.087962633297248e-06,4.2462340298620786e-08,4.79573222112528e-08,0.3943851935679118,0.0020962954462218747,0.12279941372769722,0.3900103307465659,0.0003181721502239959,0.0006040587396148757
5.24,-90.55953258517225,6.3975089408142845,140.0418374850294,0.002215794448806662,0.9906672778200762,3.0304729533180594e-08,0.9997948956854747,8.090533068107888e-06,4.2472345335374356e-08,4.797658117749348e-08,0.3945353172391208,0.002097386798594169,0.12283201887542286,0.3901615781763097,0.00031827190993555205,0.0006042500508675949
5.25,-90.55860920174801,6.397353036733434,140.04192504048555,0.002216073171729953,0.9906653563290952,3.0310328122964895e-08,0.9997948604522918,8.093101105271984e-06,4.248243941328069e-08,4.799583057686748e-08,0.3946852914573049,0.002098476389762461,0.12286495386543968,0.3903126735718959,0.00031837157692837944,0.0006044411771253875
5.26,-90.55768661852942,6.397197240287746,140.04201255692965,0.0022163516784702475,0.9906634361355098,3.031592290648976e-08,0.9997948252437896,8.095666756182807e-06,4.2492639498110625e-08,4.80150706347088e-08,0.3948351164673143,0.002099564209575304,0.12289821444164355,0.3904636170654207,0.0003184711519970115,0.0006046321181714758
5.2700000000000005,-90.55676483410679,6.397041551378413,140.04210003439553,0.0022166299678853386,0.9906615172414075,3.0321513891848175e-08,0.9997947900599294,8.098230032900994e-06,4.250296407712624e-08,4.8034301595729785e-08,0.39498479252299673,0.002100650245892716,0.12293179639663981,0.39061440878771303,0.0003185706359980553,0.0006048228737428803
5.28,-90.55584384704787,6.396885969906795,140.04218747291702,0.002216908038712805,0.9906595996491911,3.032710108744279e-08,0.9997947549006717,8.100790948179132e-06,4.251343321658798e-08,4.805352372475063e-08,0.39513431988755693,0.0021017344845123786,0.12296569557112602,0.3907650488682938,0.0003186700298526301,0.000605013443528617
5.29,-90.55492366248804,6.396730495770286,140.04227487252896,0.0022171859034442304,0.9906576833342671,3.0332684442638596e-08,0.9997947197660841,8.103349407481293e-06,4.2523870584914534e-08,4.807273476967765e-08,0.3952836978171631,0.0021028171093496885,0.12299990769500486,0.3909155375554437,0.0003187693278591708,0.0006052038316596816
5.3,-90.55400428633581,6.39657512886595,140.04236223326618,0.0022174635761205343,0.9906557682690766,3.033826389995166e-08,0.9997946846562462,8.105905303950944e-06,4.2534077594977896e-08,4.8091932193077563e-08,0.39543292545509634,0.0021038983263280756,0.12303442852589633,0.39106587511057944,0.0003188685235764822,0.0006053940427586771
5.3100000000000005,-90.55308571214681,6.396419869098777,140.04244955516157,0.0022177410446886942,0.9906538544775213,3.034383951326694e-08,0.9997946495710333,8.108458733523597e-06,4.2544227839682974e-08,4.81111182267446e-08,0.39558200385693665,0.002104977964507067,0.12306925416370908,0.3912160615690198,0.00031896762314833905,0.0006055840729927752
5.32,-90.55216794039269,6.396264716369567,140.04253683824905,0.002218018311574417,0.9906519419550902,3.0349411274304914e-08,0.9997946145104336,8.111009679176435e-06,4.255428815536555e-08,4.8130292452792846e-08,0.39573093301823525,0.0021060560614917733,0.12310438058728869,0.3913660970911081,0.00031906662574740117,0.0006057739232045836
5.33,-90.55125097175517,6.3961096705791505,140.04262408256255,0.0022182953795576803,0.9906500306966707,3.0354979173021084e-08,0.9997945794744382,8.113558120836204e-06,4.256422015754351e-08,4.814945438626945e-08,0.3958797129093088,0.002107132659622735,0.12313980381482283,0.39151598183997377,0.00031916553038362276,0.0006059635943404378
5.34,-90.55033480713705,6.395954731628381,140.04271128813596,0.0022185722517933143,0.990648120696511,3.036054319750884e-08,0.9997945444630403,8.11610403520908e-06,4.257397994138401e-08,4.816860347130884e-08,0.3960283434737656,0.0021082078062631647,0.12317551990293862,0.3916657159817081,0.0003192643358946306,0.0006061530874566949
5.3500000000000005,-90.54941944767357,6.395799899418126,140.04279845500312,0.00221884893183158,0.9906462119481839,3.0366103333902405e-08,0.9997945094762362,8.118647395610533e-06,4.2583517782170494e-08,4.8187739077286794e-08,0.39617682462703185,0.0021092815540861808,0.12321152494580015,0.3918152996855394,0.00031936304093610224,0.0006063424037260279
5.36,-90.54850489474362,6.395645173849262,140.0428855831979,0.0022191254236387506,0.9906443044445492,3.0371659566279724e-08,0.9997944745140251,8.121188171795199e-06,4.2592777835769806e-08,4.8206860494974626e-08,0.39632515625487763,0.00211035396136205,0.12324781507420589,0.3919647331240094,0.00031946164397214356,0.0006065315444437196
5.37,-90.54759114998082,6.395490554822671,140.04297267275413,0.0022194017316176902,0.9906423981777167,3.037721187656536e-08,0.9997944395764092,8.123726329786736e-06,4.260169783909933e-08,4.822596693269334e-08,0.3964733382119432,0.0021114250922454223,0.12328438645468622,0.39211401647314825,0.0003195601432656671,0.0006067205110339565
5.38,-90.54667818546231,6.395336042251077,140.04305972370327,0.0022196778234887904,0.9906404931879873,3.038276045862954e-08,0.9997944046631881,8.126262219253106e-06,4.2610785928693294e-08,4.8245064768095446e-08,0.39662137284491633,0.002112494550063812,0.12332123581881577,0.39226314960004127,0.0003196585528965752,0.0006069092966991786
5.39,-90.54576600397833,6.395181636035101,140.04314673607914,0.002219953705352749,0.9906385894648555,3.0388305285396206e-08,0.9997943697743749,8.128795790279272e-06,4.261995424747708e-08,4.826415288399917e-08,0.3967692598899047,0.0021135624211917996,0.12335835939106456,0.39241213269464437,0.00031975687036738004,0.0006070979033117234
5.4,-90.54485461221631,6.395027336073919,140.0432337099159,0.002220229388297774,0.9906366869910421,3.039384630143779e-08,0.9997943349100109,8.131326941831352e-06,4.262903784756428e-08,4.828322919209397e-08,0.39691699874235925,0.0021146288551760497,0.1233957533652984,0.3925609659887133,0.0003198550910137666,0.0006072863339005855
5.41,-90.54394400809574,6.394873142270286,140.043320645247,0.002220504872627108,0.9906347857632944,3.0399383513940714e-08,0.9997943000700789,8.133855686340753e-06,4.263803978146816e-08,4.830229371426697e-08,0.39706458952924156,0.0021156938664109895,0.12343341412993339,0.3927096496230448,0.0003199532148112632,0.0006074745891024349
5.42,-90.54303418944563,6.394719054527094,140.0434075421058,0.0022207801586656044,0.9906328857781347,3.040491693038042e-08,0.9997942652545619,8.136382036939527e-06,4.264696317723523e-08,4.832134647142281e-08,0.39721203237442243,0.0021167574700220733,0.12347133811365879,0.3928581837384368,0.0003200512417116094,0.0006076626695932477
5.43,-90.54212515400455,6.394565072747372,140.04349440052562,0.0022210552467597272,0.9906309870318598,3.0410446558521385e-08,0.9997942304634442,8.13890600746036e-06,4.265581123844531e-08,4.834038748348363e-08,0.3973593273986822,0.0021178196818657825,0.1235095217854371,0.39300656847568866,0.0003201491716427555,0.0006078505760883065
5.44,-90.54121689942055,6.39441119683428,140.04358122053978,0.00222133013727755,0.9906290895205423,3.04159724064171e-08,0.9997941956967108,8.141427612436583e-06,4.266458724421151e-08,4.8359416769389073e-08,0.3975064747197104,0.002118880518529625,0.12354796165450403,0.393154803975601,0.00032024700450886297,0.0006080383093421998
5.45,-90.54030942488563,6.3942574266898795,140.04366800218168,0.0022216048121490167,0.9906271932847633,3.0421494528821354e-08,0.999794160954283,8.14394692694687e-06,4.2673511574176856e-08,4.837843731525207e-08,0.39765347540055923,0.0021199397955991217,0.12358665450167053,0.3933028902950396,0.0003203447464456348,0.000608225862120985
5.46,-90.53940272874497,6.394103762216936,140.04375474548462,0.0022218792618689163,0.9906252983441762,3.042701295929766e-08,0.9997941262361126,8.146463999074187e-06,4.2682704243561085e-08,4.839745073252977e-08,0.39780033006224247,0.0021209974227535916,0.12362559704097334,0.39345082752971766,0.0003204424006699952,0.0006084132309453381
5.47,-90.53849680768103,6.393950203319546,140.04384145048172,0.0022221534947110683,0.9906234046751772,3.0432527687053044e-08,0.999794091542215,8.148978820034296e-06,4.2692076575063897e-08,4.841645577646767e-08,0.39794703841031515,0.0021220535044612528,0.12366478580422043,0.3935986158560922,0.0003205399643577396,0.0006086004200976517
5.48,-90.53759165933744,6.393796749901142,140.04392811720618,0.002222427507093264,0.9906215122827209,3.0438038731446206e-08,0.9997940568725643,8.15149142024976e-06,4.2701679608343504e-08,4.843545311114335e-08,0.39809360075750927,0.002123108016119318,0.12370421751232075,0.393746255396614,0.0003206374386857713,0.0006087874287342349
5.49,-90.53668728129524,6.393643401865272,140.04401474569107,0.0022227012951399156,0.9906196211723004,3.0443546112916776e-08,0.9997940222271346,8.154001831864947e-06,4.271156816180613e-08,4.8454443450299117e-08,0.39824001742965015,0.0021241609304137473,0.12374388893040332,0.3938937462723033,0.00032073482491394275,0.00060897425591372
5.5,-90.53578367107295,6.393490159115595,140.04410133596954,0.002222974854682059,0.990617731349947,3.044904985298539e-08,0.9997939876059,8.156510088746025e-06,4.272180083260603e-08,4.847342755734207e-08,0.3983862887656565,0.0021252122173192477,0.12378379686781717,0.39404108860274895,0.00032083212438505554,0.0006091609005970616
5.51,-90.53488082612645,6.3933370215558885,140.04418788807467,0.0022232481812573496,0.9906158428222305,3.0454549974253606e-08,0.9997939530088337,8.159016226480967e-06,4.273243999664548e-08,4.8492406245344025e-08,0.3985324151175403,0.002126261844099276,0.12382393817813135,0.3941882825061092,0.00032092933852486034,0.0006093473616475382
5.5200000000000005,-90.53397875723232,6.393183989089115,140.04427440203932,0.002223521293352275,0.9906139555692527,3.04600463891873e-08,0.999793918435916,8.161520066477547e-06,4.274322265111598e-08,4.851137631345023e-08,0.39867839593372245,0.002127309936099177,0.12386430950132195,0.3943353281972291,0.00032102646342060584,0.0006095336424584023
5.53,-90.53307748323078,6.3930310616177906,140.04436087789625,0.002223794223272596,0.9906120695552558,3.046553894380262e-08,0.9997938838871305,8.16402130076982e-06,4.2753689707814106e-08,4.853033214306132e-08,0.39882423011910717,0.002128356713586509,0.12390490736504124,0.39448222594909993,0.0003211234919505893,0.0006097197491351366
5.54,-90.532176988471,6.392878239046927,140.0444473156786,0.0022240669432397153,0.9906101848144941,3.047102777130348e-08,0.9997938493624438,8.16652017852521e-06,4.276423262043342e-08,4.8549278618900335e-08,0.39896991894987816,0.0021294019804744928,0.12394572900438988,0.394628975780872,0.0003212204310228315,0.0006099056757808332
5.55,-90.53127727456355,6.39272552128045,140.0445337154192,0.002224339455267807,0.9906083013468019,3.047651286200904e-08,0.9997938148618305,8.169016671156086e-06,4.277482053971738e-08,4.856821541519203e-08,0.3991154625286996,0.0021304457461056472,0.12398677136495946,0.3947755778372747,0.0003213172806104423,0.0006100914223912251
5.5600000000000005,-90.53037834340499,6.3925729082223794,140.0446200771509,0.002224611761682862,0.9906064191518485,3.0481994204423487e-08,0.9997937803852657,8.17151074617483e-06,4.278541782434413e-08,4.8587142150015546e-08,0.3992608609474599,0.0021314880212980752,0.12402803142984856,0.3949220322641611,0.0003214140406283134,0.0006102769889848659
5.57,-90.52948019717772,6.392420399776822,140.04470640090648,0.002224883865122688,0.9906045382291384,3.0487471785236065e-08,0.9997937459327237,8.17400236719383e-06,4.2795984040926484e-08,4.8606058385304326e-08,0.39940611428727135,0.002132528818345461,0.12406950621966263,0.3950683392085083,0.00032151071093311804,0.0006104623756031303
5.58,-90.52858283835006,6.392267995847975,140.04479268671872,0.00222515576853691,0.9906026585780113,3.0492945589321015e-08,0.9997937115041794,8.176491493925478e-06,4.2806473964011984e-08,4.86249636268462e-08,0.3995512226184706,0.002133568151017073,0.12411119279251413,0.3952144988184174,0.00032160729132331173,0.0006106475823102135
5.59,-90.52768626574547,6.39211569634039,140.0448789346204,0.0022254274771260703,0.990600780186694,3.049841559905125e-08,0.9997936770996261,8.178978121404294e-06,4.281683059993762e-08,4.864385699760696e-08,0.399696185865535,0.0021346060673543554,0.12415308812429958,0.39536051124937155,0.000321703780473984,0.0006108326115724865
5.6000000000000005,-90.52679046467618,6.391963501159638,140.04496514464483,0.0022256990032087295,0.9905989030048202,3.05038817925755e-08,0.9997936427191233,8.181462378433776e-06,4.282696767682015e-08,4.866273641777806e-08,0.39984100346802676,0.0021356427319898386,0.12419518880819741,0.39550637667994404,0.0003218001732633556,0.0006110174742306384
5.61,-90.52589544801145,6.391811410209544,140.0450513168243,0.0022259703459622214,0.9905970270578153,3.050934415098954e-08,0.9997936083625997,8.18394411780287e-06,4.283684252970071e-08,4.8681602017815456e-08,0.3999856757919095,0.00213667808349595,0.12423749230550392,0.395652095246414,0.00032189647190119353,0.000611202164640727
