t,M,FN,FC
9.200000000000001,4.3956570629949,3.4486770748291624,5.069577892289138
9.21,4.391235077477311,3.453328114429674,5.073243988056708
9.22,4.386812961652122,3.4579695750504564,5.076897306519586
9.23,4.382390721551755,3.4626014503157627,5.080537854619848
9.24,4.37796836315478,3.467223733922768,5.084165639252187
9.25,4.373545892386477,3.4718364196409355,5.08778066726436
9.26,4.369123315119365,3.476439501311393,5.091382945457627
9.27,4.364700637173726,3.4810329728463207,5.094972480587194
9.28,4.3602778643181,3.485616828228343,5.098549279362646
9.290000000000001,4.355855002269766,3.490191061509933,5.10211334844838
9.3,4.351432056695213,3.494755666812818,5.105664694464034
9.31,4.347009033210576,3.4993106383274064,5.109203323984916
9.32,4.342585937382068,3.5038559703122107,5.1127292435424305
9.33,4.338162774726387,3.508391657093286,5.116242459624495
9.34,4.333739550711108,3.512917693063672,5.119742978675958
9.35,4.329316270798627,3.517434072670562,5.1232308070987775
9.36,4.32489294046729,3.521940790408902,5.1267059512523145
9.370000000000001,4.3204695650748866,3.526437840859457,5.130168417454502
9.38,4.316046149932239,3.5309252186676243,5.133618211981846
9.39,4.311622700306407,3.5354029185421023,5.13705534106981
9.4,4.307199221421177,3.5398709352543283,5.140479810913218
9.41,4.302775718457534,3.5443292636379233,5.14389162766665
9.42,4.298352196554121,3.5487778985881446,5.147290797444834
9.43,4.293928660807687,3.553216835061346,5.150677326323038
9.44,4.289505116273518,3.5576460680744426,5.154051220337457
9.450000000000001,4.285081567965859,3.5620655927043896,5.157412485485599
9.46,4.280658020858322,3.5664754040876554,5.160761127726664
9.47,4.276234479884278,3.5708754974197165,5.164097152981924
9.48,4.271810949937237,3.5752658679545504,5.167420567135099
9.49,4.267387435871216,3.579646511004136,5.170731376032731
9.5,4.262963942501094,3.5840174219379657,5.174029585484551
9.51,4.258540474602954,3.5883785961825607,5.177315201263847
9.52,4.254117036914409,3.5927300292209945,5.180588229107827
9.53,4.249693634134914,3.597071716592423,5.183848674717985
9.540000000000001,4.245270270951802,3.601403653884742,5.1870965437599255
9.55,4.240846952068325,3.6057258367267035,5.190331841863163
9.56,4.236423682097821,3.6100382608158568,5.193554574623628
9.57,4.232000465615629,3.614340921904286,5.196764747602965
9.58,4.227577307162923,3.6186338157972195,5.19996236632881
9.59,4.223154211247089,3.6229169383525632,5.203147436295127
9.6,4.2187311823421,3.6271902854804434,5.206319962962541
9.61,4.214308224888871,3.6314538531427516,5.209479951758683
9.620000000000001,4.209885343295618,3.6357076373527,5.212627408078512
9.63,4.205462541938195,3.6399516341743756,5.215762337284642
9.64,4.201039825160427,3.6441858397223124,5.218884744707674
9.65,4.196617197274433,3.648410250161058,5.2219946356465154
9.66,4.192194662560938,3.6526248617047514,5.225092015368695
9.67,4.187772225269579,3.6568296706167107,5.2281768891106815
9.68,4.183349889619193,3.6610246732090186,5.231249262078197
9.69,4.178927659798105,3.665209865842121,5.234309139446528
9.700000000000001,4.1745055399644,3.6693852449244297,5.237356526360825
9.71,4.170083534246191,3.673550806911928,5.240391427936414
9.72,4.165661646741868,3.677706548307789,5.2434138492590945
9.73,4.1612398815445655,3.681852465652859,5.246423795387516
9.74,4.156818242784087,3.685988555509562,5.249421271357051
9.75,4.152396734496462,3.690114814510815,5.252406282168871
9.76,4.14797536068408,3.6942312393370726,5.255378832795373
9.77,4.143554125322297,3.6983378267135527,5.258338928181023
9.78,4.139133032359704,3.702434573409866,5.261286573242634
9.790000000000001,4.1347120857183715,3.706521476239649,5.264221772869661
9.8,4.130291289294103,3.7105985320601995,5.267144531924476
9.81,4.125870646956661,3.7146657377721266,5.27005485524265
9.82,4.1214501625499995,3.7187230903189965,5.27295274763323
9.83,4.117029839892485,3.7227705866869902,5.27583821387901
9.84,4.1126096827771,3.7268082239045643,5.2787112587368
9.85,4.1081896949716485,3.730835999042119,5.2815718869377
9.86,4.103769880218951,3.7348539092116715,5.284420103187355
9.870000000000001,4.099350242237023,3.7388619515665344,5.287255912166225
9.88,4.094930784719256,3.742860123300999,5.2900793185298385
9.89,4.090511511334587,3.746848421650028,5.292890326909048
9.9,4.086092425727648,3.75082684388895,5.295688941910286
9.91,4.081673531518925,3.7547953873331616,5.298475168115813
9.92,4.0772548323049,3.7587540493378344,5.3012490100839615
9.93,4.072836331658175,3.7627028272976295,5.3040104723493835
9.94,4.068418033127613,3.766641718646415,5.306759559423291
9.950000000000001,4.063999940238435,3.7705707208569916,5.309496275793694
9.96,4.059582056492346,3.7744898314408215,5.3122206259256295
9.97,4.05516438536762,3.7783990479477665,5.314932614261403
9.98,4.050746930319201,3.782298367965829,5.317632245220814
9.99,4.046329694816989,3.786187789104835,5.320319523205736
