t,X,K,V,Y,Z
5.34,99999999434.01367,4.776869103118275e-12,280.9986245911798,0.2014923727061539,7.876720101985748e-06
5.3500000000000005,99999999432.69516,4.782481131108719e-12,280.2044927731586,0.20088879664079207,7.9183986709181e-06
5.36,99999999431.37892,4.788077295517849e-12,279.4122659754069,0.20028702857939168,7.960281299481133e-06
5.37,99999999430.06496,4.793657634436478e-12,278.62194320540465,0.1996870631060541,8.002369016148229e-06
5.38,99999999428.75328,4.799222185935073e-12,277.8335234267267,0.1990888948211039,8.04466285457352e-06
5.39,99999999427.4439,4.804770988062864e-12,277.0470055596491,0.19849251834104037,8.087163853617542e-06
5.4,99999999426.1368,4.810304078846974e-12,276.2623884817485,0.19789792829848885,8.129873057373066e-06
5.41,99999999424.83199,4.8158214962915466e-12,275.47967102849714,0.19730511934215272,8.172791515190984e-06
5.42,99999999423.52948,4.821323278376891e-12,274.69885199385146,0.19671408613676483,8.215920281706413e-06
5.43,99999999422.22928,4.8268094630586375e-12,273.9199301308358,0.19612482336303974,8.259260416864844e-06
5.44,99999999420.93138,4.832280088266896e-12,273.14290415212065,0.1955373257176257,8.302812985948488e-06
5.45,99999999419.6358,4.8377351919054294e-12,272.3677727305962,0.19495158791305703,8.346579059602686e-06
5.46,99999999418.34253,4.843174811850838e-12,271.59453449993975,0.19436760467770636,8.390559713862534e-06
5.47,99999999417.05157,4.848598985951746e-12,270.82318805517934,0.19378537075573726,8.434756030179556e-06
5.48,99999999415.76294,4.854007752028e-12,270.05373195325177,0.19320488090705673,8.479169095448564e-06
5.49,99999999414.47662,4.8594011478698814e-12,269.28616471355633,0.19262612990726846,8.523800002034618e-06
5.5,99999999413.19264,4.864779211237316e-12,268.52048481850323,0.19204911254762522,8.568649847800153e-06
5.51,99999999411.911,4.8701419798591025e-12,267.7566907140584,0.1914738236349823,8.613719736132201e-06
5.5200000000000005,99999999410.63167,4.875489491432146e-12,266.99478081028275,0.1909002579917506,8.659010775969784e-06
5.53,99999999409.35468,4.880821783625648e-12,266.23475347937716,0.19032841045585433,8.704524081839556e-06
5.54,99999999408.08003,4.886138894086192e-12,265.4766070532775,0.18975827588068933,8.7502607738931e-06
5.55,99999999406.80772,4.891440860416005e-12,264.72033983473995,0.1891898491350589,8.796221977900095e-06
5.5600000000000005,99999999405.53775,4.8967277201822935e-12,263.96595009279866,0.18862312510313617,8.842408825292843e-06
5.57,99999999404.27014,4.9019995109172634e-12,263.2134360629045,0.1880580986844188,8.888822453195545e-06
5.58,99999999403.00487,4.907256270117446e-12,262.46279594741765,0.1874947647936828,8.935464004452592e-06
5.59,99999999401.74196,4.912498035243025e-12,261.714027916096,0.18693311836093687,8.982334627656955e-06
5.6000000000000005,99999999400.4814,4.917724843717174e-12,260.96713010657857,0.1863731543313767,9.029435477178734e-06
5.61,99999999399.22319,4.922936732925398e-12,260.2221006248655,0.18581486766533972,9.076767713193828e-06
5.62,99999999397.96735,4.9281337402148925e-12,259.4789375457917,0.18525825333825935,9.124332501712794e-06
5.63,99999999396.71385,4.9333159028938985e-12,258.7376389134983,0.18470330634062002,9.172131014609798e-06
5.64,99999999395.46274,4.938483258231074e-12,257.9982027418982,0.1841500216779119,9.220164429651742e-06
5.65,99999999394.21397,4.94363584345487e-12,257.26062701513854,0.18359839437058606,9.268433930527514e-06
5.66,99999999392.96759,4.948773695752908e-12,256.52490968805887,0.18304841945400968,9.31694070687739e-06
5.67,99999999391.72357,4.953896852271375e-12,255.79104868664479,0.18250009197842118,9.365685954322604e-06
5.68,99999999390.48193,4.9590053501144216e-12,255.05904190847858,0.18195340700888565,9.41467087449502e-06
5.69,99999999389.24266,4.964099226343562e-12,254.32888722318515,0.18140835962525056,9.463896675066992e-06
5.7,99999999388.00577,4.969178517977082e-12,253.6005824728753,0.18086494492210145,9.513364569781328e-06
5.71,99999999386.77124,4.9742432619894614e-12,252.87412547258418,0.18032315800871748,9.563075778481454e-06
5.72,99999999385.53911,4.979293495310793e-12,252.14951401070715,0.17978299400902775,9.613031527141686e-06
5.73,99999999384.30934,4.984329254830855e-12,251.42674584709638,0.17924444806157114,9.663233047906899e-06
5.74,99999999383.08197,4.989350577403534e-12,250.70581871098045,0.1787075153194572,9.713681579133033e-06
5.75,99999999381.85698,4.9943574998273635e-12,249.98673031089743,0.17817219095030562,9.764378365380219e-06
5.76,99999999380.63438,4.999350058854168e-12,249.26947833048916,0.1776384701362109,9.815324657461962e-06
5.7700000000000005,99999999379.41417,5.004328291189159e-12,248.55406042859772,0.1771063480736995,9.866521712477458e-06
5.78,99999999378.19633,5.009292233490427e-12,247.84047423966132,0.17657581997368668,9.917970793842834e-06
5.79,99999999376.9809,5.0142419223684535e-12,247.12871737410578,0.17604688106143326,9.969673171322602e-06
5.8,99999999375.76785,5.019177394385611e-12,246.41878741873273,0.17551952657650263,1.0021630121061216e-05
5.8100000000000005,99999999374.55719,5.02409868605569e-12,245.71068193710406,0.17499375177271798,1.0073842925614808e-05
5.82,99999999373.34894,5.029005833843414e-12,245.004398469923,0.17446955191811958,1.0126312873983063e-05
5.83,99999999372.14307,5.0338988741639736e-12,244.29993453541104,0.17394692229492212,1.01790412616413e-05
5.84,99999999370.9396,5.038777843382561e-12,243.59728762968226,0.17342585819947218,1.0232029390572647e-05
5.8500000000000005,99999999369.73853,5.04364277781391e-12,242.89645522711353,0.17290635494220594,1.0285278569300423e-05
5.86,99999999368.53986,5.0484937137218424e-12,242.1974347807122,0.17238840784760714,1.0338790112920645e-05
5.87,99999999367.34358,5.053330687318824e-12,241.50022372247955,0.17187201225416457,1.0392565343134735e-05
5.88,99999999366.1497,5.058153734765521e-12,240.80481946377213,0.17135716351433045,1.0446605588282352e-05
5.89,99999999364.95824,5.062962892170361e-12,240.11121939565928,0.17084385699447838,1.0500912183374402e-05
5.9,99999999363.76917,5.0677581955891054e-12,239.4194208892778,0.1703320880748617,1.0555486470126217e-05
5.91,99999999362.58249,5.072539681024421e-12,238.72942129618417,0.16982185214957193,1.0610329796990857e-05
5.92,99999999361.39822,5.0773073844254605e-12,238.04121794870292,0.16931314462649713,1.066544351919265e-05
5.93,99999999360.21635,5.082061341691756e-12,237.3548081581025,0.16880596092728484,1.0720828998771834e-05
5.94,99999999359.0369,5.086801588676174e-12,236.67018921324677,0.168300296487304,1.0776487604626989e-05
5.95,99999999357.85985,5.091528161168993e-12,235.98735838874163,0.1677961467555889,1.0832420712509381e-05
5.96,99999999356.6852,5.096241094905391e-12,235.30631294130183,0.1672935071948059,1.0888629705077315e-05
5.97,99999999355.51295,5.100940425565483e-12,234.62705010986954,0.1667923732812127,1.0945115971931527e-05
5.98,99999999354.34312,5.105626188773955e-12,233.94956711593002,0.1662927405046179,1.1001880909649777e-05
5.99,99999999353.17569,5.110298420099714e-12,233.2738611638243,0.16579460436834026,1.1058925921821583e-05
6.0,99999999352.01067,5.114957155055539e-12,232.5999294410585,0.16529796038916827,1.1116252419083163e-05
6.01,99999999350.84805,5.119602429097734e-12,231.9277691186104,0.16480280409731968,1.117386181915252e-05
6.0200000000000005,99999999349.68785,5.124234277625791e-12,231.25737735123312,0.16430913103640135,1.1231755546864715e-05
6.03,99999999348.53004,5.128852735982055e-12,230.58875127775588,0.16381693676336928,1.1289935034207291e-05
6.04,99999999347.37465,5.133457839451396e-12,229.92188802138162,0.16332621684848822,1.1348401720355918e-05
6.05,99999999346.22166,5.138049623260887e-12,229.25678468998225,0.16283696687529214,1.1407157051710173e-05
6.0600000000000005,99999999345.07109,5.142628122579479e-12,228.59343837639096,0.16234918244054422,1.146620248192951e-05
6.07,99999999343.92291,5.147193372517688e-12,227.93184615869225,0.16186285915419749,1.1525539471969396e-05
6.08,99999999342.77716,5.151745408127288e-12,227.27200510050847,0.16137799263935498,1.1585169490117662e-05
6.09,99999999341.6338,5.156284264400998e-12,226.61391225128486,0.16089457853223046,1.1645094012030983e-05
6.1000000000000005,99999999340.49286,5.160809976272188e-12,225.95756464657137,0.1604126124821091,1.1705314520771576e-05
6.11,99999999339.35431,5.165322578614571e-12,225.30295930830263,0.15993209015130846,1.1765832506844037e-05
6.12,99999999338.21819,5.169822106241919e-12,224.6500932450748,0.1594530072151391,1.1826649468232414e-05
6.13,99999999337.08444,5.1743085939110524e-12,223.99896345076252,0.1589753593618702,1.1887766910450486e-05
6.140000000000001,99999999335.95312,5.178782076323254e-12,223.34956690393807,0.1584991422926927,1.1949186346585893e-05
6.15,99999999334.82422,5.1832425881135724e-12,222.70190057338843,0.15802435172166734,1.2010909297296367e-05
6.16,99999999333.69771,5.187690163856086e-12,222.05596141559388,0.15755098337569282,1.2072937290869517e-05
6.17,99999999332.57361,5.1921248380638515e-12,221.41174637487714,0.157079032994468,1.2135271863261683e-05
6.18,99999999331.4519,5.196546645188659e-12,220.76925238365536,0.15660849633045326,1.2197914558136181e-05
6.19,99999999330.33261,5.200955619620787e-12,220.12847636268938,0.1561393691488325,1.2260866926901737e-05
6.2,99999999329.21573,5.2053517956887606e-12,219.48941522133117,0.1556716472274749,1.2324130528751076e-05
6.21,99999999328.10124,5.209735207659119e-12,218.85206585776808,0.15520532635689682,1.2387706930699768e-05
6.22,99999999326.98915,5.214105889736185e-12,218.2164251592653,0.15474040234022413,1.2451597707625202e-05
6.23,99999999325.87947,5.2184638760618295e-12,217.5824900024058,0.15427687099315412,1.2515804442305788e-05
6.24,99999999324.77219,5.222809200715253e-12,216.95025725332832,0.15381472814391822,1.258032872546032e-05
6.25,99999999323.66731,5.227141897712765e-12,216.31972376796259,0.15335396963324405,1.264517215578759e-05
6.26,99999999322.56482,5.231462001007564e-12,215.6908863922629,0.15289459131431818,1.2710336340006136e-05
6.2700000000000005,99999999321.46474,5.235769544489527e-12,215.06374196243928,0.15243658905274868,1.2775822892894226e-05
6.28,99999999320.36707,5.240064561984995e-12,214.43828730518695,0.15197995872652814,1.2841633437329996e-05
6.29,99999999319.27177,5.2443470872565725e-12,213.81451923791317,0.15152469622599618,1.2907769604331854e-05
6.3,99999999318.17888,5.2486171540029155e-12,213.19243456896268,0.1510707974538027,1.2974233033099006e-05
6.3100000000000005,99999999317.0884,5.25287479585854e-12,212.57203009784092,0.15061825832487083,1.3041025371052238e-05
6.32,99999999316.00029,5.257120046393616e-12,211.95330261543572,0.15016707476636038,1.3108148273874848e-05
6.33,99999999314.91458,5.26135293911728e-12,211.33624890247134,0.14971724271763517,1.3175603405569565e-05
6.34,99999999313.83127,5.265573507478407e-12,210.7208657292389,0.14926875813022797,1.3243392438504224e-05
6.3500000000000005,99999999312.75034,5.269781784855729e-12,210.10714986070067,0.1488216169677917,1.3311517053409804e-05
6.36,99999999311.67181,5.2739778045630365e-12,209.49509805398566,0.14837581520607007,1.337997893944637e-05
6.37,99999999310.59566,5.27816159984917e-12,208.88470705851657,0.14793134883286124,1.3448779794245854e-05
6.38,99999999309.52191,5.282333203897856e-12,208.27597361620923,0.14748821384798186,1.35179213239543e-05
6.390000000000001,99999999308.45053,5.2864926498275635e-12,207.6688944616696,0.147046406263231,1.358740524327437e-05
6.4,99999999307.38155,5.290639970691337e-12,207.063466322389,0.14660592210235443,1.3657233275508007e-05
6.41,99999999306.31494,5.294775199476666e-12,206.45968591893705,0.14616675740100854,1.3727407152599397e-05
6.42,99999999305.25073,5.298898369105328e-12,205.8575499651532,0.1457289082067248,1.3797928615178043e-05
6.43,99999999304.18889,5.303009512433252e-12,205.25705516833582,0.14529237057887417,1.3868799412602121e-05
6.44,99999999303.12944,5.307108662250381e-12,204.65819822942973,0.14485714058863164,1.3940021303002021e-05
6.45,99999999302.07236,5.311195851280535e-12,204.06097584321216,0.1444232143189408,1.4011596053324087e-05
6.46,99999999301.01765,5.315271112181276e-12,203.4653846984762,0.1439905878644786,1.4083525439374635e-05
6.47,99999999299.96532,5.3193344775437834e-12,202.8714214782133,0.14355925733162017,1.4155811245864104e-05
6.48,99999999298.91537,5.323385979892723e-12,202.2790828597935,0.1431292188384037,1.4228455266451494e-05
6.49,99999999297.8678,5.3274256516861224e-12,201.68836551514454,0.14270046851449575,1.4301459303788956e-05
6.5,99999999296.82259,5.33145352531525e-12,201.09926611092865,0.14227300250115593,1.4374825169566679e-05
6.51,99999999295.77974,5.3354696331044974e-12,200.5117813087184,0.1418468169512026,1.4448554684557927e-05
6.5200000000000005,99999999294.73927,5.339474007311259e-12,199.92590776517062,0.1414219080289779,1.4522649678664337e-05
6.53,99999999293.70117,5.343466680128564e-12,199.34164213081175,0.1409982719103179,1.4597111990980065e-05
6.54,99999999292.66544,5.347447683685129e-12,198.75898105012487,0.14057590478251833,1.4671943469838676e-05
6.55,99999999291.63205,5.3514170500386385e-12,198.17792116505947,0.14015480284428936,1.4747145972814133e-05
6.5600000000000005,99999999290.60103,5.355374811179495e-12,197.5984591132521,0.13973496230572777,1.482272136679319e-05
6.57,99999999289.57237,5.3593209990307935e-12,197.02059152814894,0.13931637938828306,1.4898671528022353e-05
6.58,99999999288.54607,5.363255645448238e-12,196.44431503916257,0.13889905032472313,1.4974998342154667e-05
6.59,99999999287.52213,5.3671787822200596e-12,195.8696262718271,0.13848297135910062,1.5051703704296664e-05
6.6000000000000005,99999999286.50053,5.37109044106693e-12,195.29652184795165,0.1380681387467189,1.512878951905557e-05
6.61,99999999285.4813,5.374990653641887e-12,194.72499838577278,0.13765454875409863,1.5206257700586725e-05
6.62,99999999284.4644,5.378879451530253e-12,194.15505250010426,0.1372421976589439,1.5284110172641292e-05
6.63,99999999283.44986,5.382756866249565e-12,193.58668080248646,0.13683108175010877,1.536234886861414e-05
6.640000000000001,99999999282.43767,5.386622929249501e-12,193.01987990133344,0.13642119732756386,1.544097573159198e-05
6.65,99999999281.42783,5.3904776719118065e-12,192.45464640207928,0.13601254070236324,1.5519992714401752e-05
6.66,99999999280.4203,5.3943211255502345e-12,191.89097690732223,0.1356051081966108,1.559940177965925e-05
6.67,99999999279.41515,5.398153321410473e-12,191.32886801696807,0.13519889614342756,1.567920489981796e-05
6.68,99999999278.41231,5.4019742906700856e-12,190.76831632837184,0.1347939008869183,1.5759404057218168e-05
6.69,99999999277.41182,5.405784064438448e-12,190.20931843647813,0.13439011878213888,1.5840001244136295e-05
6.7,99999999276.41365,5.40958267375669e-12,189.6518709339606,0.13398754619506337,1.592099846283445e-05
6.71,99999999275.41783,5.413370149597636e-12,189.09597041135942,0.13358617950255117,1.6002397725610276e-05
6.72,99999999274.42433,5.417146522865751e-12,188.54161345721812,0.13318601509231454,1.6084201054847013e-05
6.73,99999999273.43317,5.420911824399566e-12,187.98879665696566,0.1327870493628905,1.6166410483086026e-05
6.74,99999999272.44432,5.42466608497128e-12,187.43751659322086,0.13238927872360803,1.6249028053074315e-05
6.75,99999999271.4578,5.428409335281583e-12,186.88776984852583,0.13199269959454588,1.6332055817769242e-05
6.76,99999999270.47359,5.432141605962751e-12,186.3395530038828,0.13159730840650632,1.641549584041782e-05
6.7700000000000005,99999999269.49171,5.435862927578653e-12,185.79286263885967,0.13120310160098317,1.649935019460849e-05
6.78,99999999268.51215,5.439573330624713e-12,185.24769533171286,0.13081007563012972,1.6583620964322744e-05
6.79,99999999267.53488,5.44327284552789e-12,184.70404765950826,0.1304182269567266,1.666831024398711e-05
6.8,99999999266.55995,5.446961502646643e-12,184.16191619824122,0.13002755205415018,1.6753420138525306e-05
6.8100000000000005,99999999265.58731,5.4506393322709066e-12,183.62129752295525,0.1296380474063406,1.6838952763410678e-05
6.82,99999999264.61699,5.454306364622071e-12,183.08218820785945,0.12924970950777045,1.6924910244718896e-05
6.83,99999999263.64897,5.4579626298529546e-12,182.54458482644452,0.12886253486341284,1.7011294719180928e-05
6.84,99999999262.68326,5.461608158047788e-12,182.00848395159798,0.12847651998871004,1.709810833423625e-05
6.8500000000000005,99999999261.71983,5.465242979222195e-12,181.4738821557177,0.12809166140954226,1.718535324808634e-05
6.86,99999999260.75873,5.4688671233231735e-12,180.94077601082495,0.12770795566219623,1.727303162974838e-05
6.87,99999999259.7999,5.472480620229083e-12,180.40916208867557,0.12732539929333403,1.736114565910931e-05
6.88,99999999258.84337,5.476083499749627e-12,179.87903696087065,0.12694398885996197,1.744969752698008e-05
6.890000000000001,99999999257.88913,5.479675791625847e-12,179.35039719896582,0.12656372092939966,1.7538689435150192e-05
6.9,99999999256.93716,5.4832575255301064e-12,178.82323937457986,0.12618459207924904,1.762812359644247e-05
6.91,99999999255.9875,5.4868287310660854e-12,178.29756005950162,0.12580659889736356,1.7718002234768193e-05
6.92,99999999255.04012,5.490389437768769e-12,177.77335582579664,0.1254297379818175,1.7808327585182382e-05
6.93,99999999254.095,5.493939675106784e-12,177.250623244727,0.1250540059408798,1.7899101893965886e-05
6.94,99999999253.15218,5.497479472481658e-12,176.72935888722853,0.12467939939298217,1.7990327418672933e-05
6.95,99999999252.21162,5.501008859223673e-12,176.20955932611076,0.1243059149666806,1.8082006428140495e-05
6.96,99999999251.27333,5.504527864594555e-12,175.69122113479906,0.12393354930063,1.8174141202575127e-05
6.97,99999999250.33733,5.508036517787492e-12,175.17434088742243,0.12356229904355413,1.8266734033609917e-05
6.98,99999999249.40358,5.511534847927154e-12,174.65891515890783,0.12319216085421544,1.835978722436165e-05
6.99,99999999248.47209,5.5150228840696995e-12,174.14494052507393,0.12282313140138502,1.8453303089488157e-05
7.0,99999999247.54288,5.518500655202797e-12,173.63241356272312,0.12245520736381248,1.854728395524605e-05
7.01,99999999246.6159,5.521968190245637e-12,173.12133084973303,0.12208838543019612,1.8641732159548663e-05
7.0200000000000005,99999999245.6912,5.525425518048953e-12,172.6116889651468,0.12172266229915314,1.8736650052024323e-05
7.03,99999999244.76874,5.528872667395039e-12,172.10348448926263,0.12135803467918996,1.8832039994074853e-05
7.04,99999999243.84854,5.532309666997773e-12,171.59671400372173,0.12099449928867245,1.892790435893444e-05
7.05,99999999242.93059,5.535736545502635e-12,171.09137409159612,0.12063205285579649,1.9024245531728737e-05
7.0600000000000005,99999999242.01488,5.5391533314867336e-12,170.5874613374748,0.12027069211855843,1.912106590953428e-05
7.07,99999999241.1014,5.5425600534588305e-12,170.0849723275496,0.11991041382472585,1.9218367901438133e-05
7.08,99999999240.19017,5.545956739859367e-12,169.58390364969964,0.11955121473180813,1.9316153928597962e-05
7.09,99999999239.28117,5.549343419060486e-12,169.08425189357513,0.1191930916070273,1.9414426424302266e-05
7.1000000000000005,99999999238.37442,5.552720119366069e-12,168.5860136506804,0.11883604122728894,1.9513187834030967e-05
7.11,99999999237.46988,5.556086869011757e-12,168.08918551445618,0.11848006037915318,1.961244061551626e-05
7.12,99999999236.56758,5.559443696164986e-12,167.59376408036053,0.1181251458588057,1.9712187238803838e-05
7.13,99999999235.6675,5.562790628926829e-12,167.0997459450274,0.11777129447203351,1.98124301863456e-05
7.140000000000001,99999999234.76964,5.566127695331163e-12,166.60712770678725,0.11741850303419403,1.9913171953046478e-05
7.15,99999999233.87401,5.56945492334201e-12,166.11590596711528,0.11706676837017953,2.0014415046280044e-05
7.16,99999999232.98058,5.57277234085543e-12,165.62607732976218,0.11671608731439309,2.0116161985983063e-05
7.17,99999999232.08937,5.576079975699577e-12,165.1376384008255,0.11636645671072038,2.0218415304718345e-05
7.18,99999999231.20038,5.579377855634736e-12,164.65058578882173,0.11601787341250104,2.0321177547737892e-05
7.19,99999999230.31358,5.582666008353372e-12,164.16491610475762,0.11567033428250048,2.042445127304635e-05
7.2,99999999229.42899,5.585944461480176e-12,163.68062596220108,0.11532383619288163,2.052823905146474e-05
7.21,99999999228.5466,5.589213242572116e-12,163.1977119773504,0.11497837602517667,2.063254346669458e-05
7.22,99999999227.66641,5.592472379118486e-12,162.71617076910343,0.11463395067025911,2.0737367115382244e-05
7.23,99999999226.78842,5.595721898540954e-12,162.23599895912568,0.11429055702831563,2.0842712607183678e-05
7.24,99999999225.91261,5.598961828193612e-12,161.75719317191775,0.11394819200881837,2.094858256482939e-05
7.25,99999999225.039,5.6021921953630356e-12,161.27975003488166,0.11360685253049689,2.1054979624189858e-05
7.26,99999999224.16757,5.6054130272683285e-12,160.80366617838698,0.1132665355213106,2.116190643434114e-05
7.2700000000000005,99999999223.29832,5.608624351061183e-12,160.32893823583584,0.11292723791842092,2.1269365657630892e-05
7.28,99999999222.43126,5.611826193825932e-12,159.85556284372748,0.11258895666816397,2.137735996974463e-05
7.29,99999999221.56636,5.615018582579605e-12,159.38353664172178,0.11225168872602279,2.1485892059772427e-05
7.3,99999999220.70364,5.618201544271985e-12,158.9128562727026,0.11191543105660001,2.159496463027582e-05
7.3100000000000005,99999999219.8431,5.6213751057856676e-12,158.44351838284004,0.1115801806335906,2.1704580397355127e-05
7.32,99999999218.98471,5.6245392939361164e-12,157.97551962165238,0.11124593443975457,2.181474209071702e-05
7.33,99999999218.1285,5.627694135473498e-12,157.50885664116373,0.11091268946689442,2.1925452453779566e-05
7.34,99999999217.27444,5.630839657081626e-12,157.04352609653273,0.11058044271582515,2.2036714243717173e-05
7.3500000000000005,99999999216.42255,5.633975885375855e-12,156.57952464721495,0.11024919119634151,2.2148530231484e-05
7.36,99999999215.5728,5.637102846904756e-12,156.11684895619928,0.10991893192719536,2.226090320191661e-05
7.37,99999999214.7252,5.640220568150191e-12,155.6554956900622,0.10958966193606881,2.2373835953803488e-05
7.38,99999999213.87976,5.643329075527377e-12,155.19546151902205,0.1092613782595474,2.2487331299954782e-05
7.390000000000001,99999999213.03645,5.6464283953849656e-12,154.73674311699236,0.10893407794309354,2.260139206727245e-05
7.4,99999999212.19528,5.6495185540051054e-12,154.27933716163474,0.1086077580410199,2.2716021096820682e-05
7.41,99999999211.35626,5.652599577603521e-12,153.8232403344106,0.10828241561646275,2.2831221243896805e-05
7.42,99999999210.51938,5.655671492329585e-12,153.36844932063283,0.10795804774135567,2.294699537810239e-05
7.43,99999999209.68462,5.658734324266392e-12,152.9149608095165,0.10763465149640315,2.3063346383414785e-05
7.44,99999999208.85199,5.661788099430832e-12,152.4627714942288,0.10731222397105424,2.3180277158259005e-05
7.45,99999999208.02148,5.664832843773669e-12,152.01187807193904,0.10699076226347647,2.3297790615579892e-05
7.46,99999999207.1931,5.667868583179615e-12,151.56227724386707,0.10667026348052956,2.341588968291478e-05
7.47,99999999206.36684,5.670895343467408e-12,151.11396571533197,0.10635072473773953,2.353457730246637e-05
7.48,99999999205.5427,5.673913150389889e-12,150.6669401957997,0.10603214315927255,2.365385643117603e-05
7.49,99999999204.72066,5.676922029634081e-12,150.22119739893054,0.10571451587790928,2.377373004079742e-05
7.5,99999999203.90073,5.679922006821268e-12,149.77673404262552,0.10539784003501879,2.3894201117970553e-05
7.51,99999999203.0829,5.68291310750707e-12,149.33354684907275,0.10508211278053298,2.4015272664296113e-05
7.5200000000000005,99999999202.26718,5.685895357181531e-12,148.89163254479283,0.10476733127292082,2.4136947696410236e-05
7.53,99999999201.45355,5.688868781270661e-12,148.45098785993466,0.10445349267916763,2.4259229246103186e-05
7.54,99999999200.64201,5.691833405135394e-12,148.01160952889344,0.10414059417474575,2.4382120360361487e-05
7.55,99999999199.83258,5.6947892540702325e-12,147.57349429108965,0.10382863294358458,2.450562410140094e-05
7.5600000000000005,99999999199.02524,5.69773635330451e-12,147.13663889041027,0.10351760617804895,2.462974354677791e-05
7.57,99999999198.21997,5.700674728002474e-12,146.70104007524938,0.10320751107891399,2.4754481789466013e-05
7.58,99999999197.41678,5.703604403263382e-12,146.26669459854716,0.10289834485533972,2.487984193793333e-05
7.59,99999999196.61568,5.706525404121584e-12,145.83359921782943,0.10259010472484609,2.5005827116219857e-05
7.6000000000000005,99999999195.81665,5.709437755546617e-12,145.40175069524568,0.10228278791328778,2.5132440464015432e-05
7.61,99999999195.01968,5.7123414824432926e-12,144.97114579760748,0.10197639165482945,2.5259685136737945e-05
7.62,99999999194.2248,5.715236609651792e-12,144.54178129642546,0.10167091319192062,2.5387564305612075e-05
7.63,99999999193.43196,5.718123161947754e-12,144.11365396794656,0.10136634977527091,2.551608115774829e-05
7.640000000000001,99999999192.6412,5.7210011640423685e-12,143.68676059319026,0.1010626986638253,2.5645238896222302e-05
7.65,99999999191.8525,5.72387064058247e-12,143.26109795798473,0.10075995712473958,2.5775040740154834e-05
7.66,99999999191.06584,5.726731616150629e-12,142.83666285300208,0.10045812243335545,2.5905489924791918e-05
7.67,99999999190.28123,5.729584115265247e-12,142.41345207379354,0.1001571918731762,2.6036589701585444e-05
7.68,99999999189.49867,5.73242816238065e-12,141.99146242082392,0.09985716273584226,2.6168343338274174e-05
7.69,99999999188.71815,5.735263781887182e-12,141.57069069950575,0.09955803232110663,2.6300754118965152e-05
7.7,99999999187.93968,5.738090998111301e-12,141.15113372023316,0.09925979793681083,2.6433825344215456e-05
7.71,99999999187.16324,5.740909835315674e-12,140.73278829841487,0.09896245689886041,2.6567560331114446e-05
7.72,99999999186.38884,5.743720317695115e-12,140.3156512567849,0.09866600653114077,2.670196241378982e-05
7.73,99999999185.61647,5.7465224693958144e-12,139.89971941499363,0.09837044416575634,2.683703494171985e-05
7.74,99999999184.84612,5.74931631448527e-12,139.48498960613247,0.0980757671425824,2.6972781282731383e-05
7.75,99999999184.07779,5.752101876972598e-12,139.0714586656535,0.09778197280954333,2.7109204820888227e-05
7.76,99999999183.3115,5.754879180803658e-12,138.65912343415778,0.09748905852250749,2.7246308957207917e-05
7.7700000000000005,99999999182.5472,5.757648249861149e-12,138.24798075742225,0.09719702164526345,2.7384097109746304e-05
7.78,99999999181.78491,5.760409107964726e-12,137.83802748642677,0.09690585954949636,2.75225727136825e-05
7.79,99999999181.02464,5.763161778871095e-12,137.42926047738027,0.09661556961476422,2.766173922140443e-05
7.8,99999999180.26637,5.765906286274121e-12,137.02167659174714,0.09632614922847438,2.7801600102594675e-05
7.8100000000000005,99999999179.51012,5.7686426538049345e-12,136.61527269627314,0.09603759578585994,2.794215884431685e-05
7.82,99999999178.75584,5.771370905032035e-12,136.21004566301096,0.0957499066899565,2.808341895110237e-05
7.83,99999999178.00357,5.774091063461395e-12,135.8059923693456,0.09546307935157866,2.8225383945037745e-05
7.84,99999999177.2533,5.776803152536564e-12,135.40310969801928,0.0951771111892967,2.836805736585226e-05
7.8500000000000005,99999999176.505,5.779507195638783e-12,135.00139453715633,0.0948919996294134,2.8511442771006107e-05
7.86,99999999175.75868,5.782203216087076e-12,134.60084378028776,0.09460774210594099,2.8655543735778955e-05
7.87,99999999175.01436,5.784891237138367e-12,134.20145432637506,0.09432433606057777,2.8800363853359045e-05
7.88,99999999174.272,5.78757128198758e-12,133.8032230798345,0.09404177894268535,2.894590673493264e-05
7.890000000000001,99999999173.53162,5.790243373767746e-12,133.40614695056038,0.09376006820926551,2.9092176009773957e-05
7.9,99999999172.79321,5.79290753555011e-12,133.01022285394873,0.09347920132493744,2.923917532533553e-05
7.91,99999999172.05676,5.79556379034424e-12,132.61544771091994,0.09319917576191475,2.9386908347339084e-05
7.92,99999999171.32228,5.798212161098133e-12,132.22181844793715,0.09291998899998284,2.953537875986727e-05
7.930000000000001,99999999170.58975,5.8008526706998844e-12,131.82933199623133,0.09264163852648248,2.968459026553934e-05
7.94,99999999169.85919,5.803485341976175e-12,131.437985292652,0.09236412183628058,2.983454658551608e-05
7.95,99999999169.13057,5.806110197691471e-12,131.04777528015637,0.09208743643174404,2.9985251459543212e-05
7.96,99999999168.4039,5.80872726054914e-12,130.65869890731094,0.09181157982272127,3.0136708646099196e-05
7.97,99999999167.67917,5.811336553191563e-12,130.27075312831138,0.09153654952651984,3.0288921922488917e-05
7.98,99999999166.95639,5.813938098200244e-12,129.8839349030023,0.09126234306788403,3.0441895084937774e-05
7.99,99999999166.23553,5.816531918095918e-12,129.49824119689669,0.09098895797897268,3.059563194868619e-05
