t,R,RI,O,I
6.99,1.3881992524017708,1.296913655067102,0.6797946126836639,0.6350924798474636
7.0,1.388671170719777,1.297230422748315,0.6794182582624614,0.6346801482694475
7.01,1.389142878888427,1.2975469275351812,0.67904210916476,0.6342680844116324
7.0200000000000005,1.389614377018098,1.2978631696020355,0.6786661652804266,0.6338562880994406
7.03,1.3900856652191127,1.2981791491231083,0.6782904264993821,0.6334447591583977
7.04,1.3905567436017403,1.2984948662725277,0.6779148927116008,0.6330334974141317
7.05,1.3910276122761966,1.2988103212243198,0.677539563807111,0.6326225026923733
7.0600000000000005,1.3914982713526431,1.2991255141524074,0.6771644396759945,0.6322117748189559
7.07,1.3919687209406801,1.2994404452291588,0.6767895202088945,0.6318013136212672
7.08,1.3924389611447905,1.29975511461236,0.6764148053015722,0.6313911189412781
7.09,1.3929089920732243,1.3000695224706211,0.6760402948460207,0.6309811906101348
7.1000000000000005,1.3933788138356504,1.3003836689766588,0.6756659887328147,0.630571528454877
7.11,1.3938484265416797,1.300697554303075,0.6752918868525871,0.630162132302659
7.12,1.3943178303008654,1.3010111786223573,0.6749179890960283,0.6297530019807497
7.13,1.3947870252227028,1.301324542106879,0.6745442953538865,0.6293441373165324
7.140000000000001,1.3952560114166292,1.301637644928899,0.6741708055169677,0.6289355381375047
7.15,1.3957247889920248,1.3019504872605616,0.6737975194761358,0.6285272042712787
7.16,1.3961933580582113,1.3022630692738966,0.673424437122312,0.6281191355455807
7.17,1.3966617187244532,1.3025753911408204,0.6730515583464758,0.6277113317882513
7.18,1.3971298710999571,1.3028874530331345,0.6726788830396639,0.6273037928272454
7.19,1.3975978152938717,1.3031992551225262,0.672306411092971,0.6268965184906318
7.2,1.3980655514152887,1.3035107975805695,0.671934142397549,0.6264895086065935
7.21,1.3985330795732416,1.3038220805787237,0.671562076844608,0.6260827630034276
7.22,1.3990003998767064,1.3041331042883342,0.6711902143254151,0.6256762815095451
7.23,1.3994675124346017,1.3044438688806326,0.6708185547312955,0.6252700639534711
7.24,1.3999344173557882,1.3047543745267367,0.6704470979536317,0.6248641101638442
7.25,1.4004011147490694,1.3050646213976502,0.6700758438838635,0.6244584199694175
7.26,1.4008676047231912,1.3053746096642636,0.6697047924134889,0.6240529931990573
7.2700000000000005,1.4013338873868417,1.3056843394973527,0.6693339434340626,0.6236478296817436
7.28,1.401799962848652,1.3059938110675808,0.6689632968371974,0.6232429292465704
7.29,1.4022658312171954,1.306303024545497,0.6685928525145631,0.6228382917227454
7.3,1.4027314926009875,1.3066119801015366,0.6682226103578872,0.6224339169395894
7.3100000000000005,1.4031969471084873,1.3069206779060216,0.6678525702589546,0.6220298047265371
7.32,1.4036621948480956,1.307229118129161,0.6674827321096075,0.6216259549131365
7.33,1.4041272359281565,1.3075373009410498,0.6671130958017454,0.6212223673290492
7.34,1.4045920704569557,1.3078452265116698,0.6667436612273252,0.62081904180405
7.3500000000000005,1.4050566985427229,1.3081528950108896,0.6663744282783614,0.620415978168027
7.36,1.4055211202936293,1.3084603066084646,0.6660053968469253,0.6200131762509815
7.37,1.4059853358177896,1.3087674614740368,0.6656365668251459,0.6196106358830282
7.38,1.4064493452232611,1.3090743597771355,0.6652679381052093,0.6192083568943949
7.390000000000001,1.4069131486180433,1.309381001687176,0.6648995105793589,0.6188063391154225
7.4,1.4073767461100792,1.3096873873734618,0.6645312841398952,0.6184045823765648
7.41,1.407840137807254,1.3099935170051822,0.6641632586791759,0.6180030865083888
7.42,1.4083033238173959,1.3102993907514147,0.663795434089616,0.6176018513415742
7.43,1.4087663042482763,1.3106050087811227,0.6634278102636877,0.617200876706914
7.44,1.409229079207609,1.310910371263158,0.6630603870939202,0.6168001624353137
7.45,1.4096916488030506,1.3112154783662586,0.6626931644728999,0.6163997083577915
7.46,1.410154013142201,1.3115203302590508,0.6623261422932701,0.6159995143054788
7.47,1.410616172332603,1.3118249271100468,0.6619593204477316,0.6155995801096192
7.48,1.4110781264817418,1.3121292690876478,0.6615926988290417,0.6151999056015693
7.49,1.411539875697046,1.3124333563601414,0.6612262773300153,0.6148004906127981
7.5,1.4120014200858872,1.312737189095703,0.6608600558435237,0.614401334974887
7.51,1.4124627597555797,1.313040767462395,0.6604940342624958,0.6140024385195303
7.5200000000000005,1.412923894813381,1.3133440916281685,0.660128212479917,0.6136038010785342
7.53,1.413384825366492,1.3136471617608612,0.65976259038883,0.6132054224838176
7.54,1.413845551522056,1.313949978028199,0.659397167882334,0.6128073025674118
7.55,1.4143060733871597,1.3142525405977954,0.6590319448535857,0.61240944116146
7.5600000000000005,1.4147663910688328,1.3145548496371517,0.6586669211957982,0.6120118380982179
7.57,1.4152265046740484,1.3148569053136574,0.6583020968022415,0.6116144932100535
7.58,1.4156864143097225,1.3151587077945892,0.6579374715662427,0.6112174063294464
7.59,1.4161461200827141,1.3154602572471121,0.6575730453811856,0.6108205772889889
7.6000000000000005,1.416605622099826,1.3157615538382794,0.6572088181405106,0.6104240059213847
7.61,1.4170649204678034,1.3160625977350322,0.6568447897377152,0.61002769205945
7.62,1.4175240152933355,1.3163633891041993,0.6564809600663536,0.6096316355361124
7.63,1.4179829066830543,1.3166639281124983,0.6561173290200364,0.6092358361844118
7.640000000000001,1.418441594743535,1.3169642149265348,0.6557538964924314,0.6088402938374995
7.65,1.4189000795812963,1.3172642497128026,0.6553906623772628,0.6084450083286389
7.66,1.4193583613028002,1.3175640326376838,0.6550276265683116,0.608049979491205
7.67,1.4198164400144522,1.3178635638674492,0.6546647889594153,0.6076552071586843
7.68,1.4202743158226006,1.318162843568257,0.6543021494444682,0.6072606911646748
7.69,1.4207319888335377,1.3184618719061554,0.6539397079174211,0.6068664313428866
7.7,1.4211894591534988,1.3187606490470798,0.6535774642722814,0.6064724275271407
7.71,1.4216467268886628,1.319059175156855,0.6532154184031131,0.6060786795513697
7.72,1.422103792145152,1.319357450401194,0.652853570204037,0.6056851872496178
7.73,1.4225606550290322,1.3196554749456986,0.6524919195692298,0.6052919504560402
7.74,1.4230173156463124,1.3199532489558594,0.6521304663929255,0.6048989690049037
7.75,1.4234737741029455,1.3202507725970556,0.6517692105694138,0.604506242730586
7.76,1.4239300305048277,1.3205480460345556,0.6514081519930415,0.6041137714675763
7.7700000000000005,1.4243860849577987,1.320845069433516,0.6510472905582113,0.6037215550504745
7.78,1.424841937567642,1.3211418429589834,0.650686626159383,0.6033295933139923
7.79,1.4252975884400847,1.3214383667758924,0.6503261586910721,0.6029378860929516
7.8,1.425753037680797,1.3217346410490671,0.6499658880478509,0.6025464332222857
7.8100000000000005,1.4262082853953932,1.3220306659432208,0.649605814124348,0.6021552345370389
7.82,1.4266633316894313,1.3223264416229554,0.6492459368152482,0.601764289872366
7.83,1.4271181766684125,1.3226219682527627,0.6488862560152928,0.6013735990635329
7.84,1.427572820437782,1.3229172459970233,0.6485267716192792,0.6009831619459163
7.8500000000000005,1.4280272631029292,1.3232122750200073,0.6481674835220612,0.6005929783550034
7.86,1.428481504769186,1.3235070554858739,0.6478083916185489,0.600203048126392
7.87,1.4289355455418293,1.323801587558672,0.6474494958037086,0.5998133710957909
7.88,1.429389385526079,1.32409587140234,0.6470907959725627,0.599423947099019
7.890000000000001,1.4298430248270992,1.3243899071807057,0.6467322920201899,0.5990347759720059
7.9,1.4302964635499977,1.324683695057486,0.646373983841725,0.5986458575507919
7.91,1.4307497017998259,1.3249772351962885,0.6460158713323592,0.5982571916715271
7.92,1.4312027396815794,1.3252705277606094,0.6456579543873393,0.5978687781704726
7.930000000000001,1.4316555773001978,1.325563572913835,0.6453002329019688,0.5974806168839991
7.94,1.4321082147605637,1.325856370819242,0.6449427067716069,0.5970927076485882
7.95,1.4325606521675047,1.3261489216399953,0.6445853758916692,0.5967050503008314
7.96,1.433012889625792,1.3264412255391518,0.6442282401576268,0.5963176446774302
7.97,1.4334649272401405,1.3267332826796565,0.6438712994650074,0.5959304906151963
7.98,1.4339167651152092,1.3270250932243457,0.6435145537093944,0.5955435879510516
7.99,1.4343684033556012,1.3273166573359447,0.6431580027864272,0.5951569365220276
8.0,1.4348198420658635,1.3276079751770695,0.6428016465918014,0.5947705361652661
8.01,1.4352710813504876,1.3278990469102263,0.6424454850212681,0.5943843867180186
8.02,1.4357221213139084,1.3281898726978112,0.6420895179706346,0.5939984880176465
8.03,1.4361729620605053,1.3284804527021103,0.6417337453357642,0.593612839901621
8.040000000000001,1.4366236036946016,1.328770787085301,0.6413781670125758,0.5932274422075224
8.05,1.4370740463204648,1.3290608760094496,0.6410227828970445,0.5928422947730418
8.06,1.4375242900423066,1.329350719636514,0.6406675928852008,0.5924573974359792
8.07,1.437974334964283,1.329640318128342,0.6403125968731315,0.5920727500342442
8.08,1.4384241811907612,1.3299296716474205,0.6399577947567116,0.5916883524051074
8.09,1.4388738288281122,1.3302187803618957,0.6396031864298124,0.5913042043801805
8.1,1.4393232779809557,1.330507644435055,0.6392487717880568,0.5909203057959334
8.11,1.4397725287533392,1.3307962640286304,0.6388945507276396,0.5905366564903918
8.120000000000001,1.4402215812492565,1.3310846393042495,0.6385405231448092,0.5901532563016858
8.13,1.4406704355726472,1.3313727704234357,0.6381866889358684,0.5897701050680494
8.14,1.4411190918273977,1.331660657547609,0.6378330479971733,0.5893872026278206
8.15,1.44156755011734,1.3319483008380855,0.6374796002251341,0.5890045488194414
8.16,1.4420158105462524,1.3322357004560763,0.6371263455162146,0.5886221434814575
8.17,1.44246387321786,1.33252285656269,0.6367732837669323,0.5882399864525184
8.18,1.4429117382358336,1.3328097693189314,0.6364204148738585,0.5878580775713773
8.19,1.4433594057037908,1.3330964388857012,0.636067738733618,0.5874764166768909
8.2,1.4438068757252953,1.333382865423797,0.6357152552428893,0.5870950036080193
8.21,1.4442541484038571,1.3336690490939132,0.6353629642984043,0.586713838203826
8.22,1.444701223842933,1.3339549900566403,0.635010865796949,0.5863329203034783
8.23,1.4451481021459263,1.3342406884724662,0.6346589596353621,0.585952249746246
8.24,1.4455947834161862,1.3345261445017755,0.6343072457105365,0.5855718263715026
8.25,1.446041267757009,1.3348113583048495,0.6339557239194181,0.5851916500187243
8.26,1.4464875552716372,1.3350963300418668,0.6336043941590065,0.5848117205274903
8.27,1.4469336460632607,1.3353810598729028,0.6332532563263543,0.584432037737483
8.28,1.4473795402350147,1.335665547957931,0.632902310318568,0.5840526014884871
8.290000000000001,1.4478252378899825,1.3359497944568208,0.6325515560328068,0.5836734116203905
8.3,1.448270739131193,1.3362337995293403,0.6322009933662838,0.5832944679731836
8.31,1.4487160440616227,1.3365175633351543,0.6318506222162649,0.5829157703869591
8.32,1.4491611527841939,1.3368010860338253,0.6315004424800693,0.5825373187019124
8.33,1.4496060654017766,1.3370843677848137,0.6311504540550695,0.5821591127583411
8.34,1.450050782017187,1.3373674087474774,0.6308006568386912,0.5817811523966452
8.35,1.4504953027331888,1.337650209081072,0.6304510507284131,0.5814034374573269
8.36,1.450939627652492,1.3379327689447513,0.630101635621767,0.5810259677809906
8.370000000000001,1.4513837568777537,1.338215088497567,0.6297524114163376,0.5806487432083424
8.38,1.4518276905115783,1.3384971678984687,0.6294033780097631,0.5802717635801906
8.39,1.4522714286565168,1.3387790073063042,0.6290545352997341,0.5798950287374456
8.4,1.4527149714150676,1.3390606068798196,0.6287058831839945,0.579518538521119
8.41,1.4531583188896755,1.3393419667776596,0.6283574215603411,0.5791422927723247
8.42,1.4536014711827332,1.3396230871583668,0.6280091503266235,0.5787662913322774
8.43,1.4540444283965799,1.3399039681803824,0.6276610693807442,0.5783905340422942
8.44,1.4544871906335026,1.3401846100020465,0.6273131786206586,0.5780150207437932
8.45,1.454929757995735,1.3404650127815976,0.6269654779443746,0.5776397512782937
8.46,1.4553721305854581,1.340745176677173,0.6266179672499532,0.5772647254874165
8.47,1.4558143085048,1.341025101846809,0.626270646435508,0.5768899432128836
8.48,1.456256291855837,1.3413047884484406,0.6259235153992053,0.5765154042965179
8.49,1.4566980807405914,1.3415842366399018,0.625576574039264,0.5761411085802436
8.5,1.4571396752610337,1.3418634465789259,0.6252298222539557,0.5757670559060855
8.51,1.457581075519082,1.3421424184231452,0.6248832599416045,0.5753932461161693
8.52,1.4580222816166009,1.3424211523300913,0.6245368870005872,0.5750196790527216
8.53,1.4584632936554032,1.3426996484571954,0.6241907033293329,0.5746463545580696
8.540000000000001,1.458904111737249,1.3429779069617875,0.6238447088263234,0.5742732724746408
8.55,1.459344735963846,1.343255928001098,0.623498903390093,0.5739004326449637
8.56,1.4597851664368493,1.3435337117322563,0.6231532869192282,0.573527834911667
8.57,1.4602254032578617,1.3438112583122914,0.6228078593123682,0.5731554791174795
8.58,1.4606654465284337,1.3440885678981325,0.6224626204682042,0.5727833651052305
8.59,1.461105296350063,1.3443656406466085,0.62211757028548,0.5724114927178492
8.6,1.461544952824196,1.344642476714448,0.6217727086629916,0.5720398617983652
8.61,1.4619844160522255,1.3449190762582803,0.6214280354995873,0.5716684721899078
8.620000000000001,1.4624236861354931,1.345195439434634,0.6210835506941674,0.5712973237357063
8.63,1.4628627631752877,1.3454715663999384,0.620739254145685,0.5709264162790898
8.64,1.4633016472728462,1.3457474573105228,0.6203951457531447,0.5705557496634871
8.65,1.4637403385293533,1.3460231123226172,0.6200512254156036,0.5701853237324267
8.66,1.4641788370459414,1.346298531592352,0.6197074930321708,0.5698151383295366
8.67,1.4646171429236914,1.3465737152757578,0.6193639485020074,0.5694451932985442
8.68,1.4650552562636314,1.3468486635287662,0.6190205917243266,0.5690754884832764
8.69,1.465493177166738,1.3471233765072097,0.6186774225983936,0.5687060237276594
8.700000000000001,1.4659309057339358,1.3473978543668208,0.6183344410235257,0.5683367988757184
8.71,1.4663684420660972,1.3476720972632337,0.6179916468990919,0.5679678137715781
8.72,1.4668057862640425,1.347946105351983,0.6176490401245133,0.5675990682594619
8.73,1.467242938428541,1.348219878788505,0.6173066205992626,0.5672305621836923
8.74,1.467679898660309,1.3484934177281365,0.6169643882228647,0.5668622953886906
8.75,1.468116667060012,1.3487667223261157,0.6166223428948959,0.566494267718977
8.76,1.4685532437282633,1.3490397927375823,0.6162804845149847,0.5661264790191702
8.77,1.4689896287656241,1.3493126291175777,0.6159388129828112,0.5657589291339878
8.78,1.4694258222726044,1.349585231621044,0.6155973281981068,0.5653916179082457
8.790000000000001,1.4698618243496626,1.349857600402825,0.615256030060655,0.5650245451868582
8.8,1.4702976350972046,1.3501297356176671,0.6149149184702909,0.5646577108148381
8.81,1.4707332546155856,1.3504016374202175,0.6145739933269012,0.5642911146372964
8.82,1.471168683005109,1.350673305965025,0.6142332545304242,0.5639247564994425
8.83,1.4716039203660263,1.3509447414065416,0.6138927019808493,0.5635586362465835
8.84,1.4720389667985376,1.35121594389912,0.6135523355782182,0.5631927537241248
8.85,1.472473822402792,1.3514869135970158,0.6132121552226233,0.5628271087775697
8.86,1.4729084872788867,1.351757650654386,0.6128721608142089,0.5624617012525192
8.870000000000001,1.4733429615268672,1.3520281552252909,0.6125323522531706,0.562096530994672
8.88,1.4737772452467282,1.3522984274636922,0.6121927294397553,0.5617315978498251
8.89,1.4742113385384128,1.3525684675234544,0.6118532922742614,0.5613669016638722
8.9,1.4746452415018128,1.3528382755583446,0.6115140406570385,0.5610024422828049
8.91,1.4750789542367686,1.353107851722032,0.6111749744884875,0.5606382195527125
8.92,1.4755124768430696,1.3533771961680896,0.6108360936690603,0.5602742333197811
8.93,1.4759458094204536,1.353646309049992,0.6104973980992606,0.5599104834302945
8.94,1.4763789520686077,1.353915190521117,0.6101588876796428,0.5595469697306332
8.950000000000001,1.4768119048871673,1.354183840734746,0.6098205623108124,0.5591836920672751
8.96,1.4772446679757172,1.354452259844062,0.6094824218934263,0.5588206502867953
8.97,1.4776772414337904,1.3547204480021526,0.6091444663281924,0.5584578442358653
8.98,1.4781096253608699,1.3549884053620078,0.6088066955158696,0.5580952737612536
8.99,1.4785418198563864,1.3552561320765208,0.6084691093572678,0.5577329387098254
9.0,1.4789738250197209,1.3555236282984888,0.608131707753248,0.5573708389285429
9.01,1.4794056409502025,1.355790894180612,0.6077944906047218,0.5570089742644644
9.02,1.4798372677471099,1.356057929875494,0.6074574578126523,0.5566473445647449
9.03,1.4802687055096704,1.3563247355356423,0.6071206092780527,0.5562859496766356
9.040000000000001,1.4806999543370607,1.356591311313468,0.6067839449019878,0.5559247894474841
9.05,1.481131014328407,1.356857657361286,0.606447464585573,0.5555638637247347
9.06,1.4815618855827843,1.3571237738313153,0.6061111682299741,0.555203172355927
9.07,1.481992568199217,1.3573896608756784,0.6057750557364082,0.5548427151886971
9.08,1.4824230622766787,1.3576553186464022,0.6054391270061427,0.5544824920707772
9.09,1.4828533679139126,1.3579207472948753,0.6051033819406755,0.5541225028505375
9.1,1.4832834852085233,1.3581859469691044,0.604767820442643,0.5537627473797301
9.11,1.4837134142590362,1.3584509178199333,0.6044324424137615,0.55340322550727
9.120000000000001,1.4841431551641602,1.3587156599988184,0.6040972477555627,0.5530439370814596
9.13,1.4845727080225526,1.3589801736571179,0.6037622363696307,0.5526848819506999
9.14,1.4850020729328193,1.3592444589460912,0.6034274081576004,0.55232605996349
9.15,1.4854312499935147,1.3595085160168996,0.6030927630211587,0.5519674709684279
9.16,1.485860239303142,1.359772345020606,0.6027583008620435,0.5516091148142094
9.17,1.4862890409601526,1.360035946108175,0.6024240215820446,0.5512509913496288
9.18,1.4867176550629464,1.3602993194304729,0.6020899250830027,0.5508931004235788
9.19,1.487146081709872,1.3605624651382684,0.6017560112668106,0.5505354418850499
9.200000000000001,1.4875743209992274,1.3608253833822315,0.6014222800354114,0.5501780155831306
9.21,1.4880023730292578,1.3610880743129345,0.6010887312908008,0.5498208213670079
9.22,1.4884302378981582,1.3613505380808517,0.6007553649350248,0.5494638590859663
9.23,1.4888579157040718,1.36161277483636,0.6004221808701811,0.5491071285893883
9.24,1.4892854065450907,1.3618747847297377,0.6000891789984185,0.548750629726754
9.25,1.4897127105192558,1.362136567911166,0.5997563592219374,0.5483943623476416
9.26,1.490139827724557,1.3623981245307284,0.5994237214429887,0.5480383263017268
9.27,1.4905667582589324,1.3626594547384103,0.5990912655638753,0.5476825214387828
9.28,1.4909935022202694,1.3629205586841004,0.5987589914869506,0.5473269476086805
9.290000000000001,1.4914200597064042,1.3631814365175894,0.5984268991146193,0.5469716046613881
9.3,1.491846430815122,1.3634420883885703,0.5980949883493374,0.5466164924469712
9.31,1.4922726156441566,1.3637025144466395,0.5977632590936117,0.5462616108155931
9.32,1.4926986142911909,1.3639627148412958,0.5974317112500003,0.5459069596175138
9.33,1.493124426853857,1.364222689721941,0.597100344721112,0.5455525387030911
9.34,1.4935500534297357,1.3644824392378792,0.5967691594096068,0.5451983479227793
9.35,1.493975494116357,1.3647419635383178,0.5964381552181957,0.5448443871271305
9.36,1.4944007490111997,1.3650012627723678,0.5961073320496403,0.5444906561667932
9.370000000000001,1.4948258182116922,1.3652603370890422,0.5957766898067535,0.5441371548925129
9.38,1.4952507018152115,1.365519186637258,0.595446228392399,0.5437838831551325
9.39,1.4956753999190837,1.3657778115658348,0.5951159477094913,0.5434308408055911
9.4,1.4960999126205847,1.3660362120234957,0.5947858476609955,0.5430780276949249
9.41,1.496524240016939,1.3662943881588674,0.594455928149928,0.5427254436742666
9.42,1.4969483822053202,1.3665523401204795,0.5941261890793554,0.5423730885948456
9.43,1.4973723392828517,1.3668100680567656,0.5937966303523956,0.5420209623079878
9.44,1.497796111346606,1.3670675721160623,0.5934672518722168,0.5416690646651157
9.450000000000001,1.4982196984936045,1.3673248524466102,0.5931380535420382,0.5413173955177479
9.46,1.4986431008208183,1.3675819091965533,0.5928090352651293,0.5409659547174999
9.47,1.4990663184251676,1.3678387425139398,0.5924801969448107,0.5406147421160827
9.48,1.4994893514035224,1.368095352546721,0.5921515384844532,0.5402637575653044
9.49,1.4999121998527014,1.3683517394427525,0.5918230597874785,0.5399130009170685
9.5,1.5003348638694736,1.3686079033497935,0.5914947607573587,0.5395624720233752
9.51,1.5007573435505563,1.368863844415508,0.5911666412976165,0.5392121707363199
9.52,1.5011796389926177,1.369119562787463,0.590838701311825,0.538862096908095
9.53,1.5016017502922745,1.3693750586131306,0.590510940703608,0.5385122503909878
9.540000000000001,1.5020236775460931,1.3696303320398864,0.5901833593766396,0.538162631037382
9.55,1.5024454208505893,1.3698853832150102,0.5898559572346442,0.5378132386997571
9.56,1.5028669803022292,1.3701402122856867,0.589528734181397,0.5374640732306879
9.57,1.503288355997428,1.3703948193990048,0.5892016901207231,0.5371151344828451
9.58,1.5037095480325502,1.3706492047019576,0.5888748249564983,0.5367664223089949
9.59,1.5041305565039107,1.3709033683414427,0.5885481385926488,0.5364179365619988
9.6,1.5045513815077733,1.371157310464263,0.5882216309331506,0.536069677094814
9.61,1.5049720231403527,1.3714110312171248,0.5878953018820305,0.5357216437604929
9.620000000000001,1.505392481497812,1.3716645307466406,0.5875691513433652,0.5353738364121833
9.63,1.5058127566762645,1.3719178091993265,0.5872431792212819,0.535026254903128
9.64,1.506232848771774,1.3721708667216037,0.5869173854199577,0.5346788990866654
9.65,1.5066527578803532,1.372423703459799,0.5865917698436202,0.5343317688162285
9.66,1.507072484097965,1.3726763195601437,0.5862663323965467,0.5339848639453455
9.67,1.5074920275205226,1.3729287151687737,0.5859410729830651,0.5336381843276397
9.68,1.5079113882438882,1.3731808904317306,0.585615991507553,0.533291729816829
9.69,1.5083305663638746,1.3734328454949614,0.5852910878744383,0.5329455002667266
9.700000000000001,1.5087495619762448,1.3736845805043176,0.5849663619881986,0.53259949553124
9.71,1.5091683751767107,1.3739360956055564,0.5846418137533622,0.5322537154643716
9.72,1.509587006060935,1.3741873909443407,0.5843174430745066,0.5319081599202184
9.73,1.5100054547245305,1.3744384666662386,0.5839932498562598,0.531562828752972
9.74,1.51042372126306,1.3746893229167232,0.5836692340032993,0.5312177218169184
9.75,1.5108418057720359,1.374939959841174,0.5833453954203528,0.5308728389664382
9.76,1.5112597083469212,1.3751903775848757,0.5830217340121978,0.5305281800560062
9.77,1.5116774290831287,1.3754405762930189,0.5826982496836618,0.5301837449401915
9.78,1.512094968076022,1.3756905561106996,0.5823749423396216,0.5298395334736576
9.790000000000001,1.5125123254209143,1.37594031718292,0.5820518118850045,0.5294955455111621
9.8,1.512929501213069,1.3761898596545883,0.5817288582247871,0.5291517809075565
9.81,1.5133464955476998,1.3764391836705183,0.581406081263996,0.5288082395177867
9.82,1.513763308519971,1.3766882893754304,0.5810834809077071,0.5284649211968923
9.83,1.5141799402249971,1.3769371769139505,0.5807610570610465,0.5281218258000068
9.84,1.5145963907578428,1.3771858464306106,0.5804388096291897,0.5277789531823577
9.85,1.515012660213523,1.37743429806985,0.5801167385173619,0.5274363031992662
9.86,1.515428748687003,1.3776825319760129,0.5797948436308378,0.5270938757061471
9.870000000000001,1.515844656273199,1.377930548293351,0.5794731248749417,0.526751670558509
9.88,1.5162603830669772,1.3781783471660218,0.5791515821550479,0.5264096876119541
9.89,1.516675929163154,1.3784259287380893,0.5788302153765795,0.5260679267221778
9.9,1.517091294656497,1.3786732931535248,0.5785090244450096,0.5257263877449695
9.91,1.517506479641724,1.3789204405562052,0.5781880092658607,0.5253850705362113
9.92,1.5179214842135027,1.3791673710899148,0.5778671697447045,0.525043974951879
9.93,1.5183363084664523,1.3794140848983443,0.5775465057871625,0.5247031008480417
9.94,1.5187509524951424,1.3796605821250916,0.5772260172989053,0.5243624480808616
9.950000000000001,1.5191654163940926,1.3799068629136613,0.5769057041856531,0.5240220165065939
9.96,1.519579700257774,1.3801529274074649,0.5765855663531753,0.5236818059815868
9.97,1.5199938041806076,1.380398775749821,0.5762656037072906,0.5233418163622818
9.98,1.5204077282569655,1.3806444080839553,0.5759458161538671,0.5230020475052131
9.99,1.5208214725811706,1.3808898245530006,0.5756262035988221,0.5226624992670077
