t,R,LR,R_star,LR_star,LR_ds,R_ds,G_star,G
3.41,0.03432824039476652,0.005662660130825112,3.4328428683678457e-06,5.662660074464557e-06,0.009847231654475007,0.01015277231699398,0.005056046923081246,0.014943953076918754
3.42,0.0343491435296486,0.005641775784393132,3.4349331123020737e-06,5.641775728241288e-06,0.009846787226208452,0.010153216750912747,0.005045944933874456,0.014954055066125543
3.43,0.03436996944556863,0.005620968587516137,3.4370156345970414e-06,5.620968531571668e-06,0.009846342818737589,0.010153661164014975,0.00503586312852117,0.01496413687147883
3.44,0.034390718427783705,0.005600238255193423,3.43909046377751e-06,5.600238199454975e-06,0.00984589843206152,0.01015410555630164,0.005025801466695296,0.014974198533304704
3.45,0.034411390760519744,0.005579584503454558,3.4411576282651245e-06,5.5795844479207595e-06,0.009845454066179348,0.010154549927773716,0.00501575990815086,0.014984240091849139
3.46,0.034431986726976394,0.00555900704935443,3.443217156378909e-06,5.559006994023891e-06,0.009845009721090175,0.010154994278432175,0.005005738412721824,0.014994261587278176
3.47,0.03445250660933205,0.0055385056109682786,3.445269076335764e-06,5.538505555839595e-06,0.009844565396793105,0.010155438608277993,0.004995736940321898,0.015004263059678101
3.48,0.03447295068874878,0.00551807990738675,3.4473134162509614e-06,5.518079852458499e-06,0.009844121093287236,0.010155882917312144,0.004985755450944362,0.015014244549055637
3.49,0.034493319245377324,0.005497729658710929,3.449350204138641e-06,5.497729603981671e-06,0.009843676810571675,0.0101563272055356,0.004975793904661875,0.015024206095338125
3.5,0.03451361255836201,0.0054774545860473865,3.451379467912308e-06,5.477454531515665e-06,0.00984323254864552,0.010156771472949338,0.004965852261626293,0.015034147738373705
3.5100000000000002,0.03453383090584574,0.005457254411503212,3.4534012353853286e-06,5.4572543571675556e-06,0.009842788307507871,0.010157215719554327,0.004955930482068489,0.01504406951793151
3.52,0.034553974564974964,0.00543712885818107,3.4554155342714247e-06,5.437128804039991e-06,0.009842344087157834,0.010157659945351545,0.0049460285262981595,0.01505397147370184
3.5300000000000002,0.03457404381190464,0.005417077650174228,3.4574223921851733e-06,5.417077596226222e-06,0.009841899887594506,0.010158104150341964,0.004936146354703649,0.01506385364529635
3.54,0.03459403892180317,0.005397100512561608,3.4594218366424994e-06,5.397100458805155e-06,0.00984145570881699,0.010158548334526557,0.004926283927751761,0.015073716072248238
3.5500000000000003,0.03461396016885739,0.00537719717140282,3.4614138950611745e-06,5.377197117836385e-06,0.009841011550824383,0.010158992497906298,0.004916441205987574,0.015083558794012426
3.56,0.03463380782627753,0.005357367353733213,3.4633985947613123e-06,5.357367300355247e-06,0.009840567413615789,0.010159436640482161,0.004906618150034259,0.015093381849965741
3.5700000000000003,0.034653582166302155,0.0053376107875589066,3.4653759629658646e-06,5.337610734367843e-06,0.009840123297190306,0.010159880762255121,0.004896814720592893,0.015103185279407107
3.58,0.034673283460203166,0.005317927201851843,3.467346026801118e-06,5.317927148846103e-06,0.009839679201547035,0.010160324863226149,0.004887030878442275,0.015112969121557724
3.59,0.03469291197829072,0.005298316326544819,3.469308813297189e-06,5.2983162737228094e-06,0.009839235126685074,0.01016076894339622,0.0048772665844387456,0.015122733415561253
3.6,0.03471246798991823,0.005278777892526535,3.471264349388523e-06,5.278777839886648e-06,0.009838791072603523,0.010161213002766305,0.004867521799515995,0.015132478200484006
3.61,0.034731951763487284,0.005259311631636634,3.473212661914387e-06,5.25931157917725e-06,0.009838347039301481,0.010161657041337379,0.004857796484684884,0.015142203515315115
3.62,0.03475136356645266,0.005239917276660743,3.475153777619368e-06,5.239917224380227e-06,0.009837903026778047,0.010162101059110416,0.004848090601033262,0.015151909398966738
3.63,0.034770703665327266,0.005220594561325517,3.4770877231538696e-06,5.220594509222222e-06,0.00983745903503232,0.01016254505608639,0.004838404109725774,0.015161595890274226
3.64,0.03478997232568708,0.005201343220293676,3.4790145250746072e-06,5.201343168365944e-06,0.0098370150640634,0.01016298903226627,0.004828736972003685,0.015171263027996314
3.65,0.03480916981217614,0.005182162989159053,3.4809342098451037e-06,5.182162937405213e-06,0.00983657111387038,0.010163432987651032,0.004819089149184692,0.015180910850815308
3.66,0.034828296367557895,0.005163053625376407,3.4828468017408834e-06,5.163053573796461e-06,0.009836127184452358,0.010163876922241652,0.004809460603056381,0.015190539396943616
3.67,0.03484735219578099,0.00514401492518044,3.4847523211560927e-06,5.144014873779112e-06,0.009835683275808412,0.0101643208360391,0.004799851296194277,0.01520014870380572
3.68,0.03486633762613063,0.005125046559581887,3.486650801018202e-06,5.12504650835847e-06,0.00983523938793766,0.010164764729044349,0.004790261188877922,0.015209738811122076
3.69,0.03488525291880815,0.005106148268613293,3.4885422673464782e-06,5.106148217567129e-06,0.0098347955208392,0.010165208601258373,0.00478069024274326,0.015219309757256739
3.7,0.03490409833308228,0.005087319793238967,3.490426746066931e-06,5.087319742369455e-06,0.009834351674512127,0.010165652452682144,0.004771138419502223,0.015228861580497775
3.71,0.03492287412729373,0.005068560875350405,3.492304263012772e-06,5.068560824656999e-06,0.009833907848955537,0.010166096283316635,0.004761605680942556,0.01523839431905744
3.72,0.0349415805588598,0.005049871257761686,3.494174843924873e-06,5.0498712072439e-06,0.00983346404416853,0.01016654009316282,0.004752091988927638,0.01524790801107236
3.73,0.03496021788427895,0.005031250684204895,3.4960385144522277e-06,5.031250633862303e-06,0.009833020260150201,0.01016698388222167,0.004742597305396303,0.015257402694603696
3.74,0.03497878635913542,0.005012698899325523,3.4978953001524082e-06,5.012698849157765e-06,0.009832576496899646,0.01016742765049416,0.004733121592362665,0.015266878407637333
3.75,0.0349972862381038,0.004994215648677885,3.4997452264920267e-06,4.9942155986846665e-06,0.009832132754415959,0.01016787139798126,0.004723664811915941,0.015276335188084057
3.7600000000000002,0.03501571777495365,0.00497580067872052,3.501588318847194e-06,4.975800628901618e-06,0.00983168903269824,0.010168315124683944,0.00471422692622027,0.015285773073779728
3.77,0.03503408122255408,0.004957453736811613,3.5034246025039785e-06,4.957453687166877e-06,0.009831245331745581,0.010168758830603187,0.00470480789751454,0.015295192102485458
3.7800000000000002,0.03505237683287833,0.004939174571204396,3.505254102658866e-06,4.939174521733751e-06,0.00983080165155708,0.010169202515739958,0.0046954076881122065,0.015304592311887792
3.79,0.035070604857008386,0.004920962931042563,3.50707684441922e-06,4.920962881746013e-06,0.00983035799213183,0.010169646180095231,0.0046860262604011185,0.015313973739598878
3.8000000000000003,0.03508876554513958,0.004902818566355675,3.508892852803739e-06,4.902818517233306e-06,0.009829914353468926,0.01017008982366998,0.004676663576843339,0.015323336423156659
3.81,0.03510685914658516,0.004884741228054578,3.510702152742918e-06,4.8847411791065605e-06,0.009829470735567464,0.010170533446465175,0.004667319599974969,0.015332680400025028
3.8200000000000003,0.03512488590978088,0.0048667306679268055,3.5125047690795064e-06,4.866730619153395e-06,0.00982902713842654,0.01017097704848179,0.004657994292405967,0.01534200570759403
3.83,0.03514284608228963,0.004848786638631991,3.514300726568969e-06,4.848786590033537e-06,0.009828583562045246,0.010171420629720797,0.0046486876168199765,0.015351312383180021
3.84,0.03516073991080601,0.0048309088936972795,3.5160900498799426e-06,4.830908845274226e-06,0.009828140006422676,0.010171864190183169,0.004639399535974143,0.015360600464025854
3.85,0.03517856764116091,0.004813097187512734,3.5178727635946987e-06,4.81309713926562e-06,0.009827696471557925,0.010172307729869877,0.004630130012698943,0.015369869987301055
3.86,0.035196329518326123,0.004795351275326753,3.5196488922096013e-06,4.795351227256218e-06,0.009827252957450088,0.010172751248781893,0.004620879009898,0.015379120990101998
3.87,0.03521402578641894,0.00477767091324147,3.521418460135566e-06,4.777670865348258e-06,0.009826809464098257,0.01017319474692019,0.004611646490547911,0.015388353509452087
3.88,0.035231656688706724,0.004760055858208173,3.523181491698519e-06,4.760055810493135e-06,0.009826365991501527,0.010173638224285743,0.004602432417698068,0.01539756758230193
3.89,0.03524922246761153,0.004742505868022708,3.5249380111398585e-06,4.7425058204868045e-06,0.00982592253965899,0.01017408168087952,0.004593236754470481,0.015406763245529517
3.9,0.03526672336471468,0.004725020701320892,3.5266880426169124e-06,4.7250206539652e-06,0.009825479108569738,0.010174525116702493,0.004584059464059601,0.015415940535940397
3.91,0.03528415962076137,0.004707600117573924,3.528431610203398e-06,4.7076000703996345e-06,0.009825035698232867,0.010174968531755639,0.00457490050973214,0.015425099490267859
3.92,0.03530153147566524,0.004690243877083794,3.530168737889882e-06,4.69024383009222e-06,0.009824592308647469,0.010175411926039926,0.004565759854826897,0.015434240145173101
3.93,0.03531883916851302,0.004672951740978688,3.5318994495842385e-06,4.672951694171268e-06,0.009824148939812634,0.010175855299556325,0.004556637462754577,0.01544336253724542
3.94,0.035336082937569055,0.00465572347120841,3.5336237691121104e-06,4.655723424586708e-06,0.009823705591727456,0.01017629865230581,0.0045475332969976195,0.015452466703002378
3.95,0.035353263020279954,0.004638558830539778,3.5353417202173664e-06,4.638558784105492e-06,0.009823262264391027,0.010176741984289354,0.004538447321110012,0.015461552678889986
3.96,0.03537037965327916,0.0046214575825520455,3.5370533265625636e-06,4.621457536307008e-06,0.00982281895780244,0.010177185295507927,0.0045293794987171215,0.015470620501282877
3.97,0.03538743307239155,0.004604419491632304,3.5387586117294036e-06,4.604419445578486e-06,0.009822375671960787,0.0101776285859625,0.004520329793515511,0.015479670206484487
3.98,0.03540442351263802,0.004587444322970897,3.540457599219193e-06,4.587444277110413e-06,0.009821932406865158,0.010178071855654048,0.004511298169272766,0.01548870183072723
3.99,0.035421351208240096,0.00457053184255683,3.5421503124533044e-06,4.5705317968919395e-06,0.009821489162514645,0.010178515104583539,0.004502284589827315,0.015497715410172683
4.0,0.03543821624470285,0.0045536819649619085,3.5438367599820766e-06,4.553681919476194e-06,0.009821045938908297,0.01017895833275195,0.004493289022485827,0.015506710977514174
4.01,0.03545501894011849,0.004536894372379836,3.5455169736136015e-06,4.53689432706791e-06,0.009820602736045233,0.010179401540160246,0.004484311429265074,0.015515688570734926
4.0200000000000005,0.03547175956373823,0.004520168795801386,3.5471909802720767e-06,4.520168750662783e-06,0.00982015955392455,0.010179844726809405,0.004475351773355914,0.015524648226644086
4.03,0.035488438345109,0.004503505005885951,3.5488588029114315e-06,4.50350496092017e-06,0.009819716392545343,0.010180287892700394,0.004466410018913356,0.015533589981086645
4.04,0.03550505551295113,0.004486902774118806,3.5505204644029355e-06,4.486902729325316e-06,0.009819273251906697,0.010180731037834186,0.004457486130163517,0.015542513869836483
4.05,0.03552161129516214,0.00447036187280725,3.552175987535585e-06,4.470361828185483e-06,0.009818830132007706,0.010181174162211752,0.004448580071403467,0.015551419928596533
4.0600000000000005,0.03553810591882069,0.004453882075076736,3.5538253950164905e-06,4.453882030626083e-06,0.009818387032847457,0.010181617265834065,0.004439691807001059,0.015560308192998942
4.07,0.03555453961019042,0.0044374631548669986,3.555468709471263e-06,4.437463110586811e-06,0.009817943954425043,0.010182060348702095,0.0044308213013947795,0.01556917869860522
4.08,0.03557091259472383,0.004421104886928184,3.557105953444402e-06,4.42110484281777e-06,0.00981750089673955,0.010182503410816814,0.004421968519093576,0.015578031480906425
4.09,0.035587225097066154,0.004404807046816981,3.5587371493996834e-06,4.404807002875601e-06,0.00981705785979007,0.010182946452179192,0.004413133424676704,0.015586866575323296
4.1,0.03560347734105922,0.004388569410892752,3.560362319720547e-06,4.388569367119618e-06,0.00981661484357569,0.0101833894727902,0.004404315982793563,0.015595684017206438
4.11,0.03561966954974533,0.004372391756313663,3.5619814867104814e-06,4.372391712707935e-06,0.0098161718480955,0.010183832472650813,0.004395516158163536,0.015604483841836466
4.12,0.035635801945371165,0.004356273861032817,3.5635946725934137e-06,4.3562738175936e-06,0.00981572887334859,0.010184275451761999,0.004386733915575829,0.015613266084424171
4.13,0.03565187474939161,0.004340215503794375,3.5652018995140965e-06,4.340215460520718e-06,0.009815285919334048,0.010184718410124728,0.0043779692198893105,0.01562203078011069
4.14,0.03566788818247364,0.004324216464129696,3.566803189538494e-06,4.324216421020587e-06,0.009814842986050962,0.010185161347739976,0.00436922203603235,0.01563077796396765
4.15,0.035683842464500216,0.004308276522353462,3.568398564654171e-06,4.308276479407828e-06,0.009814400073498418,0.010185604264608707,0.0043604923290026555,0.015639507670997345
4.16,0.03569973781457414,0.0042923954595598165,3.569988046770678e-06,4.292395416776515e-06,0.00981395718167551,0.010186047160731898,0.004351780063867119,0.01564821993613288
4.17,0.03571557445102192,0.004276573057618479,3.571571657719941e-06,4.276573014996303e-06,0.00981351431058132,0.010186490036110519,0.004343085205761645,0.015656914794238357
4.18,0.03573135259139767,0.004260809099170892,3.573149419256647e-06,4.260809056708558e-06,0.009813071460214939,0.010186932890745537,0.004334407719890999,0.015665592280109
4.19,0.03574707245248695,0.004245103367626338,3.5747213530586326e-06,4.245103325322491e-06,0.009812628630575453,0.010187375724637928,0.0043257475715286434,0.015674252428471355
4.2,0.03576273425031067,0.004229455647158084,3.5762874807272687e-06,4.22945560501129e-06,0.009812185821661953,0.010187818537788659,0.004317104726016576,0.015682895273983425
4.21,0.03577833820012894,0.004213865722699496,3.577847823787852e-06,4.2138656807082394e-06,0.009811743033473522,0.010188261330198702,0.00430847914876517,0.01569152085123483
4.22,0.03579388451644496,0.004198333379940182,3.579402403689988e-06,4.198333338102863e-06,0.009811300266009248,0.010188704101869029,0.004299870805253012,0.01570012919474699
4.23,0.03580937341300889,0.004182858405322114,3.5809512418079823e-06,4.182858363637045e-06,0.00981085751926822,0.01018914685280061,0.00429127966102674,0.01570872033897326
4.24,0.035824805102821704,0.004167440586035765,3.582494359441224e-06,4.167440544501169e-06,0.009810414793249523,0.010189589582994414,0.004282705681700889,0.015717294318299112
4.25,0.035840179798139075,0.004152079710016233,3.5840317778145766e-06,4.152079668630237e-06,0.009809972087952246,0.010190032292451414,0.004274148832957722,0.01572585116704228
4.26,0.03585549771047528,0.0041367755659393775,3.5855635180787622e-06,4.136775524700011e-06,0.009809529403375473,0.010190474981172579,0.004265609080547074,0.015734390919452928
4.2700000000000005,0.03587075905060702,0.004121527943217943,3.587089601310751e-06,4.121527902123135e-06,0.009809086739518292,0.01019091764915888,0.004257086390286189,0.01574291360971381
4.28,0.03588596402857732,0.004106336631997698,3.5886100485141476e-06,4.106336591045272e-06,0.009808644096379788,0.01019136029641129,0.0042485807280595615,0.015751419271940438
4.29,0.0359011128536994,0.004091201423153556,3.590124880619578e-06,4.091201382341227e-06,0.009808201473959046,0.010191802922930775,0.0042400920598187715,0.015759907940181228
4.3,0.035916205734560565,0.004076122108285711,3.5916341184850788e-06,4.076122067611085e-06,0.009807758872255155,0.010192245528718308,0.0042316203515823285,0.015768379648417673
4.3100000000000005,0.035931242879026035,0.004061098479715768,3.593137782896482e-06,4.061098439176332e-06,0.0098073162912672,0.010192688113774858,0.004223165569435507,0.015776834430564494
4.32,0.03594622449424286,0.004046130330482873,3.594635894567803e-06,4.046130290075997e-06,0.009806873730994264,0.010193130678101396,0.004214727679530188,0.015785272320469813
4.33,0.0359611507336182,0.004031217507317734,3.5961284688392124e-06,4.0312174670467736e-06,0.009806431191435422,0.010193573221698895,0.004206306649361328,0.015793693350638675
4.34,0.03597602173923363,0.004016359868266464,3.5976155199183516e-06,4.016359828141976e-06,0.009805988672589739,0.010194015744568321,0.004197902446745736,0.015802097553254266
4.3500000000000005,0.035990837812038254,0.004001557112650496,3.599097077899196e-06,4.001557072671859e-06,0.009805546174456326,0.010194458246710645,0.004189515035724471,0.01581048496427553
4.36,0.03600559915507007,0.003986809037614324,3.6005731630848706e-06,3.98680899778093e-06,0.00980510369703427,0.01019490072812684,0.0041811443827449255,0.015818855617255077
4.37,0.036020305970625874,0.003972115441042988,3.6020437957043817e-06,3.972115401354239e-06,0.009804661240322652,0.010195343188817874,0.004172790454321311,0.01582720954567869
4.38,0.03603495846026451,0.003957476121558813,3.6035089959129427e-06,3.957476082014129e-06,0.00980421880432056,0.010195785628784718,0.004164453217034516,0.015835546782965487
4.39,0.036049556824810126,0.0039428908785181585,3.6049687837922995e-06,3.942890839116972e-06,0.009803776389027076,0.01019622804802834,0.004156132637531956,0.015843867362468046
4.4,0.03606410126435545,0.003928359512008155,3.606423179351059e-06,3.928359472749918e-06,0.009803333994441287,0.01019667044654971,0.004147828682527432,0.01585217131747257
4.41,0.036078591978265004,0.003913881822843451,3.6078722025250117e-06,3.913881783727631e-06,0.009802891620562273,0.010197112824349801,0.004139541318800985,0.015860458681199018
4.42,0.03609302916517845,0.0038994576125629494,3.6093158731774612e-06,3.899457573589036e-06,0.009802449267389119,0.010197555181429582,0.00413127051319874,0.01586872948680126
4.43,0.036107413023013776,0.0038850866834265556,3.610754211099548e-06,3.8850866445940536e-06,0.00980200693492091,0.010197997517790021,0.004123016232632773,0.01587698376736723
4.44,0.036121743748970585,0.003870768838411913,3.6121872360105754e-06,3.870768799720351e-06,0.009801564623156728,0.010198439833432089,0.004114778444080955,0.01588522155591905
4.45,0.03613602153953335,0.0038565038812111542,3.613614967558338e-06,3.856503842660082e-06,0.009801122332095657,0.010198882128356755,0.004106557114586813,0.015893442885413188
4.46,0.036150246590474694,0.0038422916162276343,3.6150374253194456e-06,3.842291577816626e-06,0.00980068006173678,0.01019932440256499,0.0040983522112593785,0.015901647788740623
4.47,0.03616441909685861,0.0038281318485726763,3.616454628799649e-06,3.828131810301329e-06,0.009800237812079178,0.010199766656057761,0.004090163701273043,0.01590983629872696
4.48,0.036178539253043755,0.003814024384062315,3.6178665974341675e-06,3.8140243459302526e-06,0.009799795583121938,0.010200208888836042,0.004081991551867413,0.01591800844813259
4.49,0.03619260725268672,0.0037999690292140394,3.6192733505880144e-06,3.799968991220913e-06,0.009799353374864138,0.0102006511009008,0.004073835730347164,0.015926164269652838
4.5,0.03620662328874526,0.003785965591243531,3.6206749075563232e-06,3.7859655533890186e-06,0.009798911187304865,0.010201093292253003,0.004065696204081893,0.01593430379591811
4.51,0.03622058755348156,0.003772013878061409,3.622071287564673e-06,3.7720138403452187e-06,0.009798469020443198,0.010201535462893624,0.0040575729405059715,0.01594242705949403
4.5200000000000005,0.036234500238465514,0.003758113698269971,3.623462509769416e-06,3.7581136606918418e-06,0.00979802687427822,0.01020197761282363,0.0040494659071184025,0.0159505340928816
4.53,0.03624836153457797,0.0037442648611599382,3.6248485932580007e-06,3.744264823719642e-06,0.009797584748809016,0.010202419742043991,0.004041375071482673,0.01595862492851733
4.54,0.036262171632014006,0.003730467176707194,3.6262295570493016e-06,3.730467139404535e-06,0.009797142644034664,0.010202861850555677,0.004033300401226605,0.015966699598773396
4.55,0.03627593072028616,0.0037167204555695267,3.6276054200939435e-06,3.7167204184043444e-06,0.009796700559954246,0.010203303938359656,0.004025241864042214,0.01597475813595779
4.5600000000000005,0.03628963898822774,0.0037030245090833728,3.628976201274627e-06,3.703024472055543e-06,0.009796258496566847,0.010203746005456898,0.0040171994276855605,0.01598280057231444
4.57,0.03630329662399603,0.003689379149260561,3.6303419194064546e-06,3.6893791123699978e-06,0.009795816453871547,0.010204188051848374,0.004009173059976605,0.015990826940023396
4.58,0.03631690381507559,0.00367578418878505,3.631702593237259e-06,3.675784152031706e-06,0.009795374431867426,0.01020463007753505,0.004001162728799058,0.015998837271200942
4.59,0.0363304607482815,0.003662239441009673,3.633058241447926e-06,3.6622394043935417e-06,0.009794932430553566,0.0102050720825179,0.003993168402100241,0.01600683159789976
4.6000000000000005,0.03634396760976264,0.0036487447199528796,3.6344088826527224e-06,3.648744683473996e-06,0.009794490449929048,0.010205514066797887,0.003985190047890931,0.01601480995210907
4.61,0.036357424585004905,0.003635299840295481,3.6357545353996224e-06,3.6352998039539247e-06,0.009794048489992956,0.010205956030375983,0.003977227634245226,0.016022772365754778
4.62,0.036370831858834524,0.0036219046173773858,3.6370952181706328e-06,3.6219045811732813e-06,0.009793606550744365,0.010206397973253158,0.003969281129300387,0.016030718870699616
4.63,0.036384189615421274,0.003608558867194347,3.6384309493821187e-06,3.6085588311278655e-06,0.00979316463218236,0.01020683989543038,0.0039613505012567,0.016038649498743302
4.64,0.03639749803828178,0.0035952624063947036,3.63976174738513e-06,3.5952623704660644e-06,0.009792722734306022,0.010207281796908618,0.003953435718377327,0.016046564281622676
4.65,0.036410757310282725,0.0035820150522761192,3.6410876304657288e-06,3.582015016485592e-06,0.009792280857114428,0.01020772367768884,0.003945536748988159,0.01605446325101184
4.66,0.03642396761364418,0.0035688166227823325,3.642408616845313e-06,3.5688165871302383e-06,0.009791839000606662,0.010208165537772016,0.003937653561477674,0.016062346438522328
4.67,0.03643712904841193,0.0035556670179574716,3.643724716528168e-06,3.5556669824376958e-06,0.009791397164781779,0.010208607377159114,0.003929786126338113,0.01607021387366189
4.68,0.03645024185684993,0.00354256599575534,3.6450359537398538e-06,3.5425659603667042e-06,0.009790955349638879,0.010209049195851106,0.003921934410547195,0.016078065589452805
4.69,0.036463306227417676,0.0035295133678858413,3.646342347325687e-06,3.5295133326278733e-06,0.009790513555177042,0.010209490993848954,0.0039140983824759714,0.016085901617524028
4.7,0.036476322339051695,0.0035165089555732718,3.6476439151787267e-06,3.5165089204454994e-06,0.009790071781395347,0.010209932771153634,0.003906278010780058,0.016093721989219944
4.71,0.03648929037003418,0.0035035525806956904,3.648940675126598e-06,3.5035525456976412e-06,0.009789630028292876,0.01021037452776611,0.003898473264177525,0.016101526735822477
4.72,0.03650221049799587,0.003490644065782009,3.650232644931785e-06,3.490644030913211e-06,0.009789188295868705,0.010210816263687352,0.0038906841114487584,0.016109315888551242
4.73,0.036515082899919005,0.0034777832340090755,3.6515198422919217e-06,3.477783199269057e-06,0.009788746584121917,0.01021125797891833,0.0038829105214363245,0.016117089478563676
4.74,0.036527907752140196,0.003464969909198766,3.6528022848400837e-06,3.4649698745870536e-06,0.009788304893051587,0.01021169967346001,0.0038751524630448327,0.01612484753695517
4.75,0.03654068523035339,0.0034522039158150605,3.65407999014508e-06,3.4522038813311824e-06,0.009787863222656797,0.010212141347313361,0.003867409905240796,0.016132590094759206
4.76,0.03655341550961276,0.0034394850789611383,3.6553529757117452e-06,3.43948504460462e-06,0.009787421572936626,0.010212583000479353,0.0038596828170524926,0.01614031718294751
4.7700000000000005,0.03656609876433561,0.0034268132243764574,3.6566212589812297e-06,3.4268131901468244e-06,0.00978697994389015,0.010213024632958954,0.0038519711675698317,0.016148028832430168
4.78,0.03657873516830531,0.003414188178433846,3.657884857331293e-06,3.414188144330623e-06,0.009786538335516449,0.01021346624475313,0.003844274925944215,0.016155725074055785
4.79,0.03659132489467422,0.0034016097681365833,3.6591437880765945e-06,3.4016097341592927e-06,0.009786096747814603,0.010213907835862852,0.003836594061388397,0.016163405938611604
4.8,0.036603868115966595,0.003389077821115487,3.6603980684689855e-06,3.3890777872636516e-06,0.009785655180783687,0.010214349406289087,0.003828928543176349,0.016171071456823654
4.8100000000000005,0.036616365004081504,0.003376592165626001,3.6616477156978003e-06,3.3765921318991394e-06,0.009785213634422783,0.010214790956032805,0.003821278340643122,0.016178721659356878
4.82,0.036628815730295736,0.0033641526305452805,3.662892746890149e-06,3.3641525969429115e-06,0.009784772108730968,0.01021523248509497,0.0038136434231847093,0.016186356576815292
4.83,0.03664122046526673,0.0033517590453692753,3.6641331791112073e-06,3.351759011890915e-06,0.009784330603707316,0.010215673993476554,0.0038060237602579082,0.016193976239742093
4.84,0.036653579379035496,0.00333941124020982,3.6653690293645103e-06,3.339411206854982e-06,0.00978388911935091,0.010216115481178525,0.003798419321380182,0.01620158067861982
4.8500000000000005,0.03666589264102953,0.0033271090457917146,3.666600314592243e-06,3.32710901255991e-06,0.009783447655660825,0.010216556948201849,0.0037908300761295235,0.01620916992387048
4.86,0.036678160420065685,0.003314852293449818,3.6678270516755315e-06,3.314852260340555e-06,0.00978300621263614,0.010216998394547495,0.003783255994144318,0.016216744005855682
4.87,0.03669038288435318,0.0033026408151261254,3.6690492574347352e-06,3.3026407821389103e-06,0.00978256479027593,0.010217439820216431,0.0037756970451232044,0.016224302954876795
4.88,0.03670256020149644,0.0032904744433668604,3.67026694862974e-06,3.290474410501195e-06,0.009782123388579275,0.010217881225209625,0.003768153198824938,0.016231846801175065
4.89,0.036714692538498024,0.0032783530113195567,3.671480141960247e-06,3.2783529785749407e-06,0.00978168200754525,0.010218322609528045,0.0037606244250682538,0.01623937557493175
4.9,0.03672678006176158,0.0032662763527301474,3.6726888540660665e-06,3.2662763201060752e-06,0.009781240647172937,0.010218763973172658,0.0037531106937317266,0.016246889306268275
4.91,0.036738822937094726,0.00325424430194005,3.673893101527408e-06,3.2542442694360133e-06,0.009780799307461405,0.010219205316144432,0.0037456119747536396,0.016254388025246362
4.92,0.03675082132971197,0.0032422566938832506,3.6750929008651733e-06,3.2422566614987365e-06,0.009780357988409738,0.010219646638444334,0.003738128238131838,0.016261871761868163
4.93,0.036762775404237634,0.003230313364083391,3.6762882685412473e-06,3.2303133318178823e-06,0.009779916690017008,0.010220087940073334,0.0037306594539235987,0.016269340546076403
4.94,0.036774685324708796,0.003218414148650853,3.6774792209587904e-06,3.2184141165038283e-06,0.009779475412282294,0.0102205292210324,0.003723205592245489,0.01627679440775451
4.95,0.03678655125457814,0.0032065588842798507,3.6786657744625297e-06,3.206558852250783e-06,0.009779034155204673,0.010220970481322497,0.0037157666232732318,0.01628423337672677
4.96,0.03679837335671695,0.0031947474082455072,3.679847945339049e-06,3.194747376333864e-06,0.009778592918783219,0.010221411720944592,0.0037083425172415646,0.01629165748275844
4.97,0.03681015179341797,0.003182979558400945,3.681025749817085e-06,3.182979526606189e-06,0.009778151703017011,0.010221852939899655,0.003700933244444105,0.016299066755555897
4.98,0.03682188672639835,0.003171255173174373,3.682199204067813e-06,3.171255141495961e-06,0.009777710507905123,0.010222294138188653,0.003693538775233212,0.01630646122476679
4.99,0.036833578316802555,0.0031595740915661714,3.683368324205144e-06,3.1595740600035547e-06,0.009777269333446633,0.010222735315812553,0.0036861590800198493,0.01631384091998015
5.0,0.03684522669704724,0.003147936181278705,3.6845331234703015e-06,3.1479361498318127e-06,0.009776828179640608,0.010223176472772322,0.003678794130015333,0.01632120586998467
5.01,0.03685683201571227,0.0031363412938656752,3.6856936167207753e-06,3.1363412625346255e-06,0.00977638704648612,0.010223617609068928,0.003671443896048519,0.01632855610395148
5.0200000000000005,0.03686839446360529,0.003124789238690923,3.686849823036698e-06,3.124789207475289e-06,0.009775945933982256,0.010224058724703338,0.0036641083478790074,0.016335891652120994
5.03,0.03687991419910513,0.0031132798575179838,3.6880017582554252e-06,3.1132798264173384e-06,0.009775504842128089,0.010224499819676519,0.003656787456164083,0.016343212543835917
5.04,0.03689139138001577,0.003101812992684696,3.689149438156832e-06,3.101812961698616e-06,0.009775063770922694,0.01022494089398944,0.0036494811916193875,0.016350518808380614
5.05,0.03690282616356908,0.0030903884871005378,3.6902928784635793e-06,3.0903884562285995e-06,0.009774622720365148,0.010225381947643065,0.0036421895250187877,0.016357810474981214
5.0600000000000005,0.03691421870642742,0.003079006184243948,3.6914320948413833e-06,3.0790061534857296e-06,0.009774181690454527,0.010225822980638363,0.0036349124271942462,0.016365087572805755
5.07,0.036925569164686374,0.003067665928159658,3.6925671028992825e-06,3.06766589751474e-06,0.009773740681189903,0.010226263992976301,0.00362764986903569,0.01637235013096431
5.08,0.036936877693877386,0.0030563675634560127,3.693697918189904e-06,3.0563675329239766e-06,0.009773299692570353,0.010226704984657848,0.0036204018214908763,0.016379598178509126
5.09,0.03694814444897046,0.003045110935302303,3.6948245562097333e-06,3.0451109048827308e-06,0.009772858724594952,0.010227145955683966,0.0036131682555652646,0.016386831744434737
5.1000000000000005,0.036959369584376824,0.003033895889426087,3.6959470323993786e-06,3.0338958591185636e-06,0.009772417777262773,0.010227586906055627,0.003605949142321885,0.016394050857678116
