t,c,ce,A,O,R,I_1,S,I_2
3.56,0.001260321112552912,3.959505558536127,0.007906927862784656,0.7798654251995859,0.0031157501422829255,0.008086548358964916,0.0028771534721716264,0.008148194964210587
3.5700000000000003,0.0012639635570015804,3.9704465239154443,0.007924735842930974,0.7799801619037601,0.0031165630732489426,0.008019452651787154,0.0028775917080952735,0.008081494820178085
3.58,0.0012676069042727575,3.981387476526621,0.007942588287986834,0.7800937333350906,0.0031173730225830714,0.007952919792753076,0.0028780255189131774,0.00801536004267364
3.59,0.001271251158596301,3.9923284163221915,0.007960484839897907,0.7802061491969491,0.0031181800323573402,0.0078869450664286,0.00287845494158161,0.007949785922785628
3.6,0.0012748963245972716,4.003269343252541,0.007978425144195524,0.7803174191118755,0.003118984145759063,0.00782152379561913,0.0028788800127578216,0.007884767789792982
3.61,0.0012785424073098496,4.0142102572658285,0.00799640884998137,0.7804275526223842,0.003119785407137077,0.007756651340948955,0.0028793007688033773,0.007820301010744764
3.62,0.0012821894012568175,4.025151158366531,0.008014435644873344,0.780536559158701,0.0031205837760401637,0.007692323142629323,0.0028797172452231863,0.00775638103253243
3.63,0.0012858372606192126,4.036092046775323,0.008032505350412621,0.7806444479493078,0.003121378892515029,0.007628534835186898,0.002880129475128645,0.007693003497448303
3.64,0.0012894860311278785,4.047032922222135,0.008050617500390251,0.7807512284206033,0.00312217111447233,0.007565281738215669,0.0028805374960468714,0.007630163730270589
3.65,0.0012931357159482262,4.057973784665018,0.00806877176968885,0.7808569097920467,0.003122960462703159,0.00750255937347098,0.0028809413430019412,0.0075678572590872125
3.66,0.001296786318419914,4.068914634061057,0.008086967837658375,0.7809615012061846,0.0031237469569964996,0.007440363299598814,0.002881341050723202,0.0075060796488372085
3.67,0.0013004378420598446,4.079855470366352,0.00810520538813573,0.7810650117294251,0.003124530616099588,0.007378689111757357,0.0028817366536480413,0.007444826500932738
3.68,0.0013040902905651658,4.090796293536007,0.008123484109464375,0.7811674503528115,0.003125311457678265,0.007317532441238509,0.00288212818592466,0.00738409345288106
3.69,0.001307743667816268,4.101737103524104,0.00814180369451395,0.7812688259927962,0.0031260894982773372,0.00725688895508945,0.0028825156814148403,0.007323876177906548
3.7,0.0013113979778797851,4.112677900283694,0.008160163840699872,0.7813691474920139,0.0031268647532809307,0.007196754355734148,0.0028828991736967176,0.007264170384572663
3.71,0.0013150532250115912,4.12361868376678,0.008178564250002957,0.781468423620056,0.0031276372368728503,0.007137124380594927,0.002883278696067551,0.007204971816403971
3.72,0.0013187094136598019,4.134559453924294,0.008197004628989028,0.7815666630742437,0.0031284069619969337,0.007077994801713973,0.002883654281546494,0.00714627625150811
3.73,0.0013223665484677711,4.14550021070609,0.00821548468882853,0.7816638744804023,0.003129173940317412,0.007019361425374901,0.0028840259628773635,0.007088079502197819
3.74,0.0013260246342770923,4.156440954060918,0.008234004145316137,0.7817600663936345,0.0031299381821792626,0.006961220091724269,0.0028843937725314137,0.0070303774146128935
3.75,0.0013296836183797605,4.167381684249124,0.008252562528987917,0.7818552472894749,0.0031306997532268067,0.006903566746128234,0.0028847577425749433,0.006973165939605893
3.7600000000000002,0.001333343404405252,4.178322401767452,0.008271159230796053,0.7819494255669761,0.003131458760742659,0.006846397421547982,0.0028851179047045617,0.006916441115231358
3.77,0.001337004089937876,4.189263106062387,0.008289794283477293,0.7820426095890619,0.0031322151204892018,0.006789707943009042,0.0028854742908060718,0.006860198773155229
3.7800000000000002,0.001340665670212333,4.200203797134591,0.008308467387222863,0.7821348076339454,0.0031329688473704887,0.006733494295280566,0.0028858269322637633,0.006804434903915821
3.79,0.001344328139811095,4.211144474988232,0.008327178244100375,0.7822260279128413,0.0031337199556221926,0.006677752496177388,0.0028861758602011884,0.006749145531056473
3.8000000000000003,0.001347991492636535,4.22208513963113,0.008345926557971924,0.7823162785707355,0.0031344684588022528,0.006622478596219887,0.0028865211054838608,0.006694326710785622
3.81,0.0013516557218830464,4.233025791074909,0.008364712034412176,0.7824055676871527,0.0031352143697815217,0.006567668678293903,0.0028868626987219514,0.006639974531636913
3.8200000000000003,0.0013553208200091705,4.243966429335151,0.00838353438062645,0.7824939032769256,0.0031359577007344123,0.0065133188573106016,0.002887200670272991,0.0065860851141292765
3.83,0.0013589867787097195,4.25490705443154,0.008402393305368808,0.7825812932909632,0.003136698463129547,0.006459425279866384,0.0028875350502445647,0.006532654610427039
3.84,0.001362653588887901,4.265847666388022,0.008421288518860134,0.7826677456170194,0.003137436667720404,0.006405984123902755,0.0028878658684970116,0.006479679204000001
3.85,0.0013663212406274422,4.276788265232946,0.008440219732706233,0.7827532680804618,0.0031381723245359648,0.006352991598366225,0.002888193154646124,0.006427155109283537
3.86,0.0013699897231647142,4.287728850999219,0.008459186659815906,0.78283786844504,0.0031389054428713624,0.0063004439428682,0.0028885169380658436,0.006375078571338695
3.87,0.0013736590248608564,4.2986694237244585,0.00847818901431904,0.7829215544136545,0.0031396360312785287,0.006248337427344859,0.0028888372478909625,0.006323445865512278
3.88,0.00137732923952644,4.309609982878345,0.008497226433682156,0.7830043332938286,0.003140364313561165,0.006196668450445547,0.0028891541132912064,0.006272253395191689
3.89,0.001381000421504441,4.320550528143125,0.008516298584620625,0.7830862124552673,0.0031410904344923657,0.0061454334046901,0.00288946756310421,0.006221497557825848
3.9,0.0013846724673474181,4.331491060050858,0.008535405249555773,0.7831671997035735,0.0031418142195456604,0.006094628566313969,0.002889777625536355,0.006171174635475452
3.91,0.0013883453747162754,4.342431578589059,0.008554546137114384,0.7832473024647006,0.0031425357007712966,0.006044250335293167,0.002890084328826186,0.006121281033295169
3.92,0.001392019141335372,4.353372083744892,0.008573720955946098,0.7833265281041976,0.003143254911619132,0.0059942951412287155,0.002890387700989342,0.006071813186020262
3.93,0.0013956937650029051,4.364312575505126,0.008592929414613511,0.7834048839278553,0.003143971887006987,0.005944759443042042,0.002890687769821347,0.006022767557661957
3.94,0.0013993692436012925,4.3752530538560706,0.008612171221482267,0.7834823771823565,0.0031446866633889963,0.005895639728670394,0.0028909845629004095,0.0059741406412028375
3.95,0.0014030455751075559,4.386193518783526,0.008631446084611165,0.7835590150559217,0.00314539927882396,0.005846932514762232,0.002891278107590217,0.005925928958292209
3.96,0.0014067227576037042,4.397133970272722,0.008650753711642246,0.7836348046789589,0.0031461097730436957,0.005798634346372648,0.002891568431042732,0.0058781290589415
3.97,0.0014104007892871157,4.40807440830827,0.008670093809690901,0.78370975312471,0.003146818187521391,0.005750741796658754,0.0028918555602009885,0.005830737521219627
3.98,0.001414079668480922,4.419014832874101,0.008689466085235967,0.7837838674099005,0.0031475245655399543,0.005703251466575105,0.002892139521801888,0.005783750950948389
3.99,0.0014177593936443907,4.429955243953415,0.008708870244009823,0.7838571544953857,0.003148228952260368,0.005656159984569087,0.002892420342378993,0.005737165981397836
4.0,0.001421439963383308,4.440895641528622,0.008728305990888481,0.7839296212868,0.00314893139479004,0.005609464006276333,0.0028926980482653275,0.005690979272981666
4.01,0.0014251214992116498,4.451836024914481,0.008747773828313432,0.7840012740921868,0.0031496314493181126,0.00556316033375032,0.002892972662389728,0.005645187634043463
4.0200000000000005,0.0014288040059221622,4.462776394059813,0.00876727349725726,0.7840721196827463,0.0031503291435067294,0.005517245681798497,0.0028932442105393777,0.005599787784153815
4.03,0.001432487428843515,4.473716749236462,0.00878680434952012,0.7841421650402391,0.0031510247466732034,0.005471716733424138,0.0028935127198672374,0.005554776410278108
4.04,0.0014361717786550421,4.484657090361292,0.008806366159507363,0.7842114168055357,0.003151718268680811,0.005426570261055189,0.0028937782156347666,0.005510150289588069
4.05,0.0014398570671665739,4.495597417345035,0.00882595870628181,0.7842798815634016,0.0031524097179381197,0.005381803063692498,0.002894040722892519,0.005465906225795426
4.0600000000000005,0.0014435433073617275,4.506537730092063,0.008845581773667897,0.7843475658429998,0.0031530991013352036,0.005337411966637264,0.0028943002664820736,0.005422041048879753
4.07,0.0014472305134411935,4.517478028500145,0.00886523515035585,0.7844144761183934,0.0031537864241798527,0.005293393821218492,0.0028945568710379765,0.005378551614816325
4.08,0.0014509187008660274,4.528418312460223,0.008884918630005833,0.7844806188090483,0.0031544716901337863,0.005249745504520423,0.002894810560989673,0.00533543480530393
4.09,0.0014546078864009363,4.539358581856171,0.008904632011352116,0.7845460002803347,0.0031551549011488646,0.005206463919109998,0.0028950613605634467,0.005292687527492739
4.1,0.001458298088157569,4.550298836564562,0.008924375098307225,0.7846106268440306,0.0031558360574033017,0.0051635459927643,0.0028953092937843536,0.005250306713712131
4.11,0.0014619893256378037,4.561239076454436,0.00894414770006611,0.7846745047588232,0.003156515157237876,0.0051209886781979986,0.0028955543844781614,0.005208289321198545
4.12,0.0014656816197770373,4.572179301387062,0.008963949631210296,0.7847376402308119,0.003157192197092143,0.005078788952790814,0.002895796656273283,0.005166632331823325
4.13,0.0014693749929874742,4.583119511215708,0.008983780711812049,0.7848000394140109,0.003157867171440649,0.005036943818314942,0.002896036132602715,0.005125332751820549
4.14,0.0014730689655391234,4.594059708506169,0.009003640258606678,0.7848617082260958,0.0031585405055389814,0.0049954504318846325,0.0028962728350143967,0.0050843877428612605
4.15,0.0014767637222145168,4.604999892234543,0.00902352826391379,0.7849226527768468,0.0031592120528610547,0.004954305801739457,0.002896506787091273,0.005043794317549303
4.16,0.0014804593867385415,4.615940061706731,0.009043444662536254,0.784982879102479,0.003159881718573454,0.0049135069760201325,0.0028967380120162177,0.005003549528376565
4.17,0.00148415595053558,4.626880216943291,0.009063389259832404,0.7850423931399955,0.003160549520729651,0.004873051061068554,0.0028969665323345544,0.0049636504860409904
4.18,0.001487853403687078,4.637820357972006,0.009083361864104147,0.7851012007757118,0.003161215477708243,0.004832935187047379,0.0028971923703956745,0.0049240943250342655
4.19,0.0014915517348681963,4.648760484828233,0.009103362286593381,0.78515930784572,0.0031618796082407957,0.004793156507695263,0.0028974155483546147,0.004884878203397462
4.2,0.0014952509312844617,4.659700597555234,0.009123390341478391,0.7852167201363509,0.003162541931439696,0.004753712200082092,0.0028976360881736362,0.004845999302476701
4.21,0.0014989509786084204,4.670640696204527,0.009143445845870266,0.7852734433846382,0.003163202466825997,0.004714599464364198,0.002897854011623802,0.004807454826678789
4.22,0.001502651860916289,4.681580780836225,0.009163528619809305,0.7853294832787817,0.003163861234357267,0.004675815523539606,0.002898069340286556,0.004769242003226875
4.23,0.0015063535606246075,4.692520851519378,0.00918363848626142,0.7853848454586098,0.003164518254455437,0.004637357623203252,0.0028982820955553,0.004731358081916104
4.24,0.001510056058426888,4.70346090833231,0.009203775271114531,0.7854395355160435,0.0031651735480346475,0.004599223031302233,0.002898492298636975,0.004693800334869271
4.25,0.0015137593332302708,4.714400951362969,0.009223938803175,0.78549355899556,0.003165827136529099,0.004561409037891015,0.0028986999705536342,0.004656566056292464
4.26,0.0015174633620921734,4.725340980709266,0.009244128914164016,0.7855469213946549,0.003166479041920898,0.004523912954886675,0.002898905132144027,0.004619652562230719
4.2700000000000005,0.0015211686153659388,4.736280993808944,0.009264344711127005,0.7855996287709975,0.003167129123958794,0.004486732257266274,0.002899107806440204,0.00458305733021132
4.28,0.0015248747871898364,4.747220992285558,0.009284586441569032,0.7856516861876663,0.0031677774975404065,0.004449864220241051,0.002899308012580804,0.004546777640403295
4.29,0.0015285818365637083,4.758160976334358,0.009304853963753796,0.7857030989891354,0.003168424190446058,0.00441330621638319,0.002899505770805958,0.004510810869476397
4.3,0.001532289762966696,4.769100945932293,0.009325147076281133,0.7857538725269193,0.0031690692171156124,0.004377055651310852,0.0028997011013830285,0.004475154426990704
4.3100000000000005,0.00153599856617237,4.780040901054711,0.009345465577032083,0.785804012110883,0.0031697125918670158,0.00434110995198384,0.002899894024415766,0.004439805743818658
4.32,0.001539708246271367,4.790980841675239,0.00936580926303894,0.7858535230098105,0.0031703543288958743,0.004305466566483405,0.002900084559846298,0.004404762271925009
4.33,0.0015434188036940319,4.80192076776566,0.009386177930355346,0.7859024104519734,0.0031709944422750325,0.004270122963792015,0.0029002727274571216,0.004370021484146745
4.34,0.0015471302392330544,4.812860679295794,0.009406571373926337,0.7859506796256995,0.00317163294595415,0.004235076633573163,0.0029004585468730922,0.004335580873973043
4.3500000000000005,0.0015508425540661111,4.823800576233374,0.009426989387458435,0.7859983356799414,0.0031722698537592813,0.0042003250859511424,0.0029006420375634143,0.004301437955325204
4.36,0.0015545557497785019,4.83474045854392,0.009447431763289691,0.7860453837248451,0.003172905179392453,0.004165865851290862,0.0029008232188436345,0.00426759026233661
4.37,0.001558269828385792,4.845680326190626,0.009467898292259781,0.7860918288323188,0.0031735389364312395,0.004131696479977608,0.002901002109877629,0.004234035349132638
4.38,0.001561984792356449,4.856620179134231,0.009488388763580055,0.7861376760366016,0.003174171138328344,0.004097814542196854,0.0029011787296795957,0.004200770789610625
4.39,0.001565700647878871,4.867560017315173,0.009508903014313041,0.7861829302701221,0.0031748017986792296,0.00406421763514503,0.002901353097053092,0.004167794184683651
4.4,0.0015694174556678314,4.878499840375977,0.009529441705770162,0.7862275953511841,0.0031754309354174956,0.00403090349912525,0.0029015252296076223,0.004135103278890909
4.41,0.0015731351796730935,4.889439648487929,0.009550004009661573,0.7862716770024956,0.003176058558312767,0.003997869670755379,0.0029016951466967053,0.004102695612072967
4.42,0.00157685382763961,4.900379441583045,0.009570589756905114,0.7863151800487133,0.0031766846805816014,0.003965113804636968,0.002901862866692893,0.004070568842464634
4.43,0.001580573408150468,4.911319219588791,0.009591198780300294,0.7863581092742418,0.0031773093153360495,0.003932633574693783,0.002902028407823734,0.004038720647598207
4.44,0.0015842939306593264,4.9222589824279135,0.00961183091454817,0.7864004694236075,0.003177932475584042,0.003900426673974018,0.0029021917881735734,0.004007148724105948
4.45,0.0015880154055228515,4.933198730018252,0.009632485996271227,0.7864422652018312,0.003178554174229776,0.003868490814452549,0.0029023530256853543,0.003975850787522571
4.46,0.001591737844033155,4.944138462272578,0.009653163864033254,0.7864835012748016,0.003179174424074105,0.003836823726833139,0.002902512138162417,0.00394482457208771
4.47,0.0015954612584502298,4.955078179098411,0.00967386435835923,0.7865241822696482,0.0031797932378149238,0.0038054231603506837,0.0029026691432703015,0.003914067830548408
4.48,0.0015991856620343882,4.966017880397844,0.0096945873217552,0.786564312775115,0.003180410628047556,0.0037742868825734366,0.0029028240585385447,0.0038835783339615923
4.49,0.0016029110690786953,4.976957566067371,0.009715332598728144,0.7866038973419334,0.003181026607265143,0.0037434126792052487,0.002902976901362485,0.0038533538714965675
4.5,0.0016066374949414094,4.98789723599771,0.009736100035805873,0.7866429404831954,0.0031816411878590307,0.0037127983538877843,0.0029031276890050593,0.0038233922502374784
4.51,0.001610364956078417,4.9988368900736235,0.0097568894815569,0.7866814466747272,0.0031822543821191556,0.0036824417280027634,0.0029032764385986064,0.0037936912949858006
4.5200000000000005,0.0016140933817550718,5.009776528650679,0.009777700812015355,0.7867194202839427,0.0031828662012901897,0.003652340664338151,0.002903423166350863,0.0037642488720530443
4.53,0.0016178224536908406,5.020716153421143,0.00979853397683571,0.78675686544034,0.003183476653857206,0.003622493110226715,0.0029035678861016076,0.0037350629326288404
4.54,0.0016215524554523471,5.031655762827328,0.009819388754997783,0.78679378672366,0.003184085754626661,0.003592896867853484,0.0029037106169775314,0.00370613128187444
4.55,0.0016252833829222939,5.042595356864993,0.009840265010705687,0.786830188443919,0.0031846935152163754,0.0035635498344154517,0.0029038513753787245,0.0036774518203543513
4.5600000000000005,0.0016290152311333804,5.053534935534462,0.009861162610910515,0.7868660748740254,0.00318529994712214,0.0035344499244308798,0.0029039901775646704,0.003649022465935894
4.57,0.0016327479942251548,5.064474498840854,0.009882081425351946,0.7869014502500906,0.0031859050617172985,0.0035055950695619623,0.002904127039655365,0.0036208411536122194
4.58,0.001636481665400866,5.07541404679432,0.009903021326599893,0.786936318771742,0.003186508870252325,0.0034769832184374638,0.002904261977632437,0.0035929058353253067
4.59,0.0016402162368843154,5.0863535794102726,0.009923982190096098,0.7869706846024344,0.0031871113838544017,0.003448612336475382,0.0029043950073402644,0.003565214479788985
4.6000000000000005,0.001643951699876708,5.097293096709621,0.009944963894195769,0.7870045518697621,0.003187712613527003,0.003420480405705597,0.0029045261444870982,0.0035377650723119416
4.61,0.0016476880445135034,5.108232598719,0.009965966320209189,0.7870379246657717,0.00318831257014947,0.0033925854245925357,0.0029046554046461785,0.003510555614620738
4.62,0.001651425259821269,5.119172085471007,0.009986989352443347,0.7870708070472726,0.0031889112644765917,0.0033649254078578082,0.0029047828032568567,0.003483584124682812
4.63,0.0016551633336745308,5.130111557004432,0.010008032878243556,0.7871032030361506,0.003189508707138184,0.003337498386302873,0.0029049083556257115,0.0034568486365294964
4.64,0.0016589022527526247,5.141051013364493,0.010029096788035069,0.7871351166196787,0.0031901049086386695,0.0033103024066316873,0.0029050320769276722,0.0034303472000790283
4.65,0.0016626420560929933,5.15199045431632,0.010050180636013966,0.7871665520224507,0.0031906998735558505,0.0032833355684617634,0.0029051539825728063,0.0034040779169361448
4.66,0.0016663828064601093,5.162929879498135,0.010071283821195806,0.7871975135618126,0.0031912936036345915,0.0032565960043108265,0.002905274088012393,0.0033780389210254745
4.67,0.0016701244117985046,5.1738692893765,0.010092406717670411,0.7872280047435366,0.0031918861171060797,0.003230081755562868,0.0029053924075221737,0.0033522282585939237
4.68,0.0016738668624480162,5.184808683977197,0.010113549172420432,0.787258029464533,0.003192477423008648,0.0032037909369148137,0.0029055089558222024,0.003326644047293286
4.69,0.0016776101480728341,5.195748063329662,0.01013471103106106,0.7872875915923863,0.0031930675301735513,0.003177721678589538,0.0029056237475114963,0.0033012844202708717
4.7,0.0016813542576445538,5.206687427467078,0.010155892137715719,0.7873166949657996,0.003193656447221709,0.003151872126176707,0.0029057367970693336,0.003276147526010119
4.71,0.0016850991794252355,5.2176267764264725,0.010177092334891794,0.78734534339504,0.0031942441825604496,0.0031262404404736014,0.002905848118856553,0.0032512315281711802
4.72,0.0016888449009504576,5.228566110248804,0.010198311463356322,0.787373540662383,0.0031948307443802532,0.003100824797325959,0.0029059577271168487,0.0032265346054315336
4.73,0.001692591409012372,5.239505428979061,0.01021954936201171,0.7874012905225575,0.0031954161406514943,0.0030756233874688083,0.0029060656359780734,0.003202054951326576
4.74,0.0016963386896427601,5.250444732666346,0.010240805867771438,0.7874285967031908,0.003196000379121186,0.0030506344163673095,0.002906171859453531,0.0031777907740902353
4.75,0.0017000867280960888,5.261384021363979,0.010262080815435773,0.7874554629052526,0.0031965834673097215,0.0030258561040575798,0.0029062764114432802,0.003153740296495559
4.76,0.0017038355088325656,5.2723232951295795,0.010283374037567475,0.7874818928035012,0.0031971654125076193,0.003001286684987535,0.002906379305735429,0.003129901755695319
4.7700000000000005,0.001707585015501194,5.283262554025168,0.010304685364367502,0.787507890046927,0.003197746221772265,0.0029769244078577217,0.0029064805560074353,0.003106273403062613
4.78,0.0017113355158331974,5.294201796575119,0.01032601509637459,0.7875334576468522,0.0031983259438261606,0.002952767583816097,0.002906580175893481,0.0030828535532319715
4.79,0.0017150871328167256,5.305141022087266,0.010347363292710764,0.7875585988989953,0.0031989046059892183,0.0029288145135230813,0.0029066781788863218,0.003059640509890044
4.8,0.0017188396365892715,5.316080231779322,0.010368729425619588,0.7875833178311554,0.0031994821835718058,0.0029050634516760263,0.0029067745782903193,0.0030366325296815226
4.8100000000000005,0.0017225930403382895,5.3270194255534555,0.01039011336929869,0.7876076179228783,0.0032000586875125356,0.002881512707986976,0.0029068693873609526,0.003013827924957341
4.82,0.0017263473590678636,5.33795860330201,0.010411514999464062,0.7876315026243356,0.0032006341288995373,0.0028581606060851545,0.002906962619250169,0.0029912250219601946
4.83,0.0017301026096779302,5.34889776490708,0.010432934193385377,0.7876549753565644,0.003201208518981343,0.002835005483374111,0.002907054287007706,0.0029688221606817343
4.84,0.0017338588110434987,5.359836910240083,0.010454370829921284,0.7876780395117043,0.0032017818691777735,0.0028120456908888834,0.002907144403582411,0.002946617694719782
4.8500000000000005,0.0017376159840938727,5.370776039161329,0.010475824789554711,0.7877006984532365,0.003202354191090827,0.0027892795931531516,0.002907232981823564,0.0029246099911355355
4.86,0.0017413741518918712,5.38171515151959,0.010497295954428162,0.787722955516221,0.003202925496515561,0.0027667055680364,0.002907320034482195,0.0029027974303107817
4.87,0.0017451333397130514,5.392654247151679,0.01051878420837902,0.7877448140075353,0.0032034957974509813,0.0027443220066110646,0.0029074055742124073,0.002881178405805094
4.88,0.0017488935751249286,5.403593325882021,0.010540289436974853,0.7877662772061123,0.0032040651061109285,0.0027221273130096932,0.0029074896135726958,0.002859751324213046
4.89,0.0017526548880661985,5.414532387522216,0.010561811527548705,0.7877873483631785,0.003204633434934963,0.0027001199042821044,0.0029075721650272694,0.0028385146050214183
4.9,0.0017564173109259585,5.425471431870626,0.010583350369234405,0.7878080307024925,0.0032052007965992515,0.002678298210252537,0.0029076532409473715,0.0028174666804664035
4.91,0.0017601805452966033,5.436410460502731,0.010604906543704166,0.7878283266483218,0.0032057671678959827,0.0026566607311365727,0.0029077328500855476,0.0027966060588480238
4.92,0.0017639446408675404,5.4473494731237695,0.010626479918598112,0.7878482393983793,0.0032063325633254996,0.00263520591977133,0.00290781100475976,0.002775931195157603
4.93,0.001767709764894515,5.458288468807272,0.010648070125417993,0.787867772389778,0.003206897010109833,0.0026139322214333823,0.0029078877184145345,0.002755440534837482
4.94,0.0017714759308865868,5.469227447452678,0.01066967712192804,0.7878869286704984,0.0032074605187855684,0.0025928381207235463,0.002907963002750582,0.0027351325653046862
4.95,0.00177524315278921,5.48016640895699,0.010691300872863891,0.7879057112566598,0.003208023099919082,0.0025719221147204826,0.002908036869356745,0.0027150057864705254
4.96,0.0017790114449784556,5.491105353214803,0.010712941350144027,0.7879241231325609,0.003208584764108211,0.0025511827128525686,0.0029081093297104246,0.0026950587106139693
4.97,0.0017827808222552301,5.502044280118333,0.010734598533081197,0.7879421672507219,0.0032091455219839258,0.0025306184367697914,0.002908180395177997,0.0026752898622550473
4.98,0.001786551299839498,5.51298318955744,0.010756272408593871,0.7879598465319246,0.0032097053842120044,0.002510227820215631,0.002908250077015236,0.002655697778028233
4.99,0.0017903228933644996,5.523922081419664,0.010777962971417653,0.7879771638652545,0.0032102643614947027,0.0024900094088989516,0.0029083183863677356,0.0026362810065558404
5.0,0.0017940956188709752,5.534860955590251,0.010799670224316736,0.7879941221081416,0.003210822464572429,0.0024699617603658763,0.002908385334271328,0.0026170381083214047
5.01,0.0017978694928013832,5.545799811952181,0.010821394178295328,0.7880107240864014,0.0032113797042254144,0.002450083443871681,0.0029084509316525077,0.0025979676555430756
5.0200000000000005,0.001801644531994122,5.556738650386197,0.010843134852809088,0.7880269725942767,0.003211936091275387,0.0024303730402526753,0.0029085151893288525,0.002579068232047007
5.03,0.0018054207536777494,5.567677470770834,0.01086489227597656,0.788042870394478,0.003212491636587242,0.0024108291417980934,0.0029085781180094414,0.0025603384331407504
5.04,0.0018091969451202337,5.578616279634566,0.010886665627458476,0.788058421204182,0.003213046206753838,0.002391450361303123,0.0029086397283556937,0.0025417768719373213
5.05,0.0018129715662878426,5.5895550852753875,0.010908453867635271,0.7880736289717025,0.003213599629977996,0.002372235325223332,0.002908700030937402,0.0025233821745141685
5.0600000000000005,0.0018167461921775583,5.60049387916036,0.010930256618006708,0.7880884966690886,0.003214152036130002,0.0023531826648316824,0.002908759037478253,0.0025051529744554717
5.07,0.00182052250864009,5.611432652159408,0.010952073271135537,0.7881030274702688,0.003214703554863912,0.0023342910252508505,0.0029088167598824177,0.002487087918589281
5.08,0.0018243002235769346,5.622371405821624,0.01097390402412452,0.788117223782693,0.0032152542598694,0.002315559060509158,0.002908873209361617,0.002469185663433067
5.09,0.0018280797156344712,5.633310138071857,0.010995749250460048,0.7881310877364918,0.0032158043037305104,0.0022969854352170183,0.0029089283974691365,0.002451444876622351
5.1000000000000005,0.0018318606460159782,5.6442488507111594,0.011017609137256874,0.788144621845274,0.003216353620999177,0.002278568825321634,0.0029089823344027473,0.0024338642367365006
5.11,0.0018356424378078173,5.655187546824631,0.011039484212290344,0.7881578282490662,0.0032169021585830063,0.0022603079168396147,0.002909035030235602,0.0024164424329762907
5.12,0.0018394251276033892,5.666126226187405,0.011061374355227612,0.78817070968365,0.0032174498950593468,0.0022422014067455007,0.002909086494713066,0.002399178164595582
5.13,0.0018432083672142632,5.677064890652184,0.01108327955967237,0.7881832688137799,0.003217996739800678,0.0022242480054043374,0.002909136736927705,0.002382070144406233
5.14,0.0018469931550030175,5.688003534800189,0.011105199533911874,0.7881955081727366,0.0032185429548064184,0.0022064464542479816,0.002909185768357705,0.002365117115930684
5.15,0.0018507787997881016,5.6989421623367225,0.011127134258153835,0.7882074305089044,0.0032190883556757442,0.002188795475898748,0.0029092335971273343,0.0023483178042314375
5.16,0.0018545648882924112,5.709880775466424,0.011149083646869146,0.7882190385565515,0.0032196328281182975,0.002171293797647471,0.0029092802318521037,0.002331670938953213
5.17,0.0018583511529505746,5.720819375607109,0.011171047580061367,0.788230335042545,0.0032201762946042598,0.0021539401492327906,0.0029093256814050937,0.0023151752521432846
5.18,0.00186213889801096,5.731757955688165,0.011193025798275793,0.7882413220563078,0.0032207191701325764,0.002136733401094882,0.002909369958360075,0.0022988296158208276
5.19,0.0018659275458274547,5.742696518801967,0.01121501820902772,0.7882520024504595,0.003221261280009445,0.0021196722552153857,0.0029094130708600717,0.0022826327344200557
5.2,0.001869716968094431,5.753635065614269,0.011237024679964965,0.7882623788953906,0.003221802590342169,0.002102755453798838,0.0029094550281060384,0.0022665833523894947
5.21,0.0018735071356110078,5.76457359625562,0.011259045069942337,0.7882724540213008,0.0032223430982925845,0.002085981747921172,0.0029094958395322625,0.0022506802230030628
5.22,0.0018772983823030233,5.775512108893872,0.011281079510486732,0.7882822295891679,0.003222882910465221,0.002069350132007316,0.0029095355152523915,0.002234922342612766
5.23,0.0018810905831190706,5.786450604177644,0.011303127788478742,0.7882917084586298,0.0032234219951335413,0.0020528592928990745,0.0029095740645213894,0.002219308400329904
5.24,0.001884883749762906,5.797389082016397,0.011325189793488488,0.7883008931619717,0.003223960361787622,0.002036508009084586,0.0029096114968500714,0.002203837176810082
5.25,0.00188867790510961,5.80832754225921,0.011347265423474655,0.788309786204738,0.003224498023284462,0.002020295066538435,0.002909647821770151,0.00218850746018702
5.26,0.0018924729465455497,5.819265985430975,0.011369354841631636,0.7883183892847758,0.0032250349535687373,0.0020042195429926203,0.0029096830466496513,0.002173318330374403
5.2700000000000005,0.0018962689377766513,5.830204411160878,0.011391457859617135,0.7883267051704336,0.003225571178158531,0.0019882801294912617,0.002909717181724297,0.002158268480568147
5.28,0.0019000658847449618,5.84114281938919,0.01141357441117986,0.7883347362582677,0.0032261067046601417,0.001972475651377728,0.0029097502362338415,0.0021433567382737988
5.29,0.0019038637893336718,5.852081210078064,0.011435704430853275,0.7883424849067152,0.0032266415397356816,0.0019568049532351422,0.0029097822192349293,0.0021285819502187033
5.3,0.001907662539316804,5.863019583804878,0.011457847868712276,0.7883499523925158,0.0032271756637657807,0.0019412674287471146,0.0029098131345417304,0.0021139435117102355
5.3100000000000005,0.0019114622095637484,5.873957940138278,0.011480004649349755,0.7883571417659796,0.003227709100222641,0.0019258615712825864,0.002909842994564067,0.0020994399185944503
5.32,0.0019152627989338796,5.884896279056719,0.011502174707711005,0.7883640553568794,0.0032282418550719336,0.001910586239975469,0.0029098718082196627,0.0020850700321356887
5.33,0.0019190643062865739,5.8958346005386595,0.011524357978741328,0.7883706954949883,0.0032287739342793287,0.0018954402939596693,0.0029098995844262397,0.0020708327135982867
