t,V,n,s,Ca_i,Ca_ret
5.64,-74.78528713983734,0.07543354456657889,0.10026704319675873,0.16151093061945174,1.042302231264132
5.65,-74.7834408055542,0.07539585102480607,0.10026752041124465,0.1611851776711506,1.0426196405891746
5.66,-74.78159496686403,0.07535817632964402,0.10026799763830097,0.1608601229209382,1.0429363952528747
5.67,-74.77974962271729,0.07532052047167208,0.10026847487792616,0.1605357648738689,1.0432524966582375
5.68,-74.77790477206815,0.0752828834414743,0.10026895213011872,0.1602121020382328,1.0435679462052574
5.69,-74.77606041387456,0.0752452652296394,0.10026942939487707,0.15988913292554963,1.0438827452909245
5.7,-74.77421654709818,0.07520766582676085,0.10026990667219973,0.1595668560505623,1.0441968953092302
5.71,-74.77237317070443,0.07517008522343682,0.10027038396208517,0.15924526993123053,1.044510397651174
5.72,-74.77053028366251,0.07513252341027017,0.10027086126453187,0.1589243730887248,1.0448232537047693
5.73,-74.76868788494542,0.07509498037786846,0.10027133857953835,0.15860416404742003,1.0451354648550484
5.74,-74.76684597352991,0.07505745611684396,0.10027181590710309,0.1582846413348895,1.0454470324840694
5.75,-74.76500454839659,0.07501995061781361,0.10027229324722461,0.15796580348189862,1.045757957970923
5.76,-74.76316360852987,0.07498246387139906,0.10027277059990143,0.15764764902239886,1.0460682426917365
5.7700000000000005,-74.761323152918,0.07494499586822666,0.10027324796513207,0.15733017649352182,1.046377888019681
5.78,-74.7594831805531,0.07490754659892744,0.10027372534291504,0.15701338443557306,1.0466868953249766
5.79,-74.7576436904312,0.0748701160541371,0.1002742027332489,0.15669727139202616,1.0469952659748991
5.8,-74.75580468155219,0.07483270422449603,0.10027468013613218,0.1563818359095168,1.0473030013337852
5.8100000000000005,-74.7539661529199,0.07479531110064933,0.10027515755156344,0.15606707653783675,1.0476101027630385
5.82,-74.75212810354212,0.07475793667324673,0.10027563497954121,0.15575299182992822,1.047916571621135
5.83,-74.7502905324306,0.07472058093294269,0.10027611242006407,0.15543958034187771,1.0482224092636292
5.84,-74.74845343860103,0.0746832438703963,0.10027658987313057,0.15512684063291046,1.0485276170431606
5.8500000000000005,-74.74661682107322,0.07464592547627133,0.1002770673387393,0.1548147712653845,1.0488321963094573
5.86,-74.74478067887092,0.07460862574123625,0.10027754481688882,0.1545033708047851,1.049136148409344
5.87,-74.74294501102202,0.07457134465596417,0.10027802230757774,0.15419263781971884,1.0494394746867464
5.88,-74.74110981655845,0.07453408221113286,0.10027849981080461,0.15388257088190815,1.0497421764826969
5.89,-74.7392750945163,0.07449683839742477,0.10027897732656808,0.15357316856618564,1.0500442551353408
5.9,-74.73744084393581,0.07445961320552699,0.10027945485486672,0.15326442945048838,1.050345711979942
5.91,-74.73560706386141,0.07442240662613131,0.10027993239569914,0.1529563521158525,1.0506465483488872
5.92,-74.7337737533417,0.07438521864993412,0.10028040994906398,0.15264893514640768,1.050946765571693
5.93,-74.73194091142958,0.07434804926763652,0.10028088751495985,0.15234217712937145,1.0512463649750114
5.94,-74.7301085371822,0.0743108984699442,0.10028136509338538,0.15203607665504398,1.051545347882634
5.95,-74.72827662966104,0.07427376624756754,0.1002818426843392,0.15173063231680262,1.0518437156154987
5.96,-74.72644518793193,0.07423665259122157,0.10028232028781997,0.15142584271109644,1.0521414694916946
5.97,-74.72461421087657,0.07419955749162582,0.10028279790382624,0.1511217064328381,1.0524386108286112
5.98,-74.72278369732099,0.07416248093950445,0.10028327553235654,0.15081822207853487,1.0527351409414822
5.99,-74.72095364630282,0.07412542292558635,0.10028375317340954,0.15051538825280575,1.0530310611403555
6.0,-74.71912405686253,0.0740883834406051,0.10028423082698387,0.15021320356328172,1.05332637273247
6.01,-74.71729492804316,0.07405136247529888,0.10028470849307818,0.14991166662059044,1.053621077022266
6.0200000000000005,-74.71546625889029,0.07401436002041051,0.10028518617169115,0.14961077603834952,1.053915175311391
6.03,-74.71363804845198,0.07397737606668743,0.10028566386282142,0.14931053043316045,1.0542086688987051
6.04,-74.71181029577885,0.07394041060488173,0.10028614156646767,0.149010928424602,1.0545015590802875
6.05,-74.70998299992395,0.07390346362575008,0.10028661928262861,0.148711968635224,1.0547938471494425
6.0600000000000005,-74.70815615994287,0.07386653512005384,0.10028709701130287,0.14841364969054102,1.0550855343967043
6.07,-74.70632977489366,0.07382962507855892,0.10028757475248916,0.1481159702190261,1.0553766221098444
6.08,-74.70450384383685,0.0737927334920359,0.10028805250618619,0.14781892885210438,1.055667111573876
6.09,-74.70267836583542,0.07375586035125994,0.10028853027239264,0.14752252422414694,1.0559570040710606
6.1000000000000005,-74.70085333995482,0.07371900564701085,0.1002890080511072,0.1472267549724646,1.0562463008809135
6.11,-74.69902876526297,0.073682169370073,0.10028948584232862,0.14693161973730165,1.0565350032802099
6.12,-74.69720464083018,0.07364535151123543,0.10028996364605558,0.14663711716182973,1.0568231125429897
6.13,-74.69538096572926,0.07360855206129172,0.10029044146228683,0.14634324589214157,1.0571106299405646
6.140000000000001,-74.69355773903541,0.0735717710110401,0.10029091929102107,0.14605000457724493,1.057397556741523
6.15,-74.6917349598263,0.07353500835128339,0.10029139713225704,0.14575739186905662,1.0576838942117357
6.16,-74.68991262718198,0.07349826407282901,0.1002918749859935,0.1454654064223961,1.0579696436143615
6.17,-74.68809074018493,0.07346153816648898,0.10029235285222915,0.1451740468949797,1.0582548062098538
6.18,-74.68626929792009,0.0734248306230799,0.10029283073096278,0.14488331194741433,1.0585393832559646
6.19,-74.68444829947474,0.07338814143342297,0.10029330862219313,0.1445932002431917,1.0588233760077521
6.2,-74.68262774393861,0.073351470588344,0.10029378652591894,0.14430371044868215,1.0591067857175847
6.21,-74.68080763040382,0.07331481807867335,0.10029426444213901,0.1440148412331287,1.0593896136351468
6.22,-74.67898795796494,0.07327818389524599,0.10029474237085208,0.14372659126864115,1.059671861007446
6.23,-74.67716872571886,0.07324156802890146,0.10029522031205695,0.14343895923019,1.0599535290788165
6.24,-74.67534993276492,0.07320497047048391,0.10029569826575238,0.14315194379560084,1.0602346190909258
6.25,-74.67353157820486,0.07316839121084204,0.10029617623193718,0.14286554364554804,1.06051513228278
6.26,-74.67171366114279,0.07313183024082913,0.10029665421061013,0.14257975746354923,1.06079506989073
6.2700000000000005,-74.66989618068524,0.07309528755130304,0.10029713220177001,0.1422945839359592,1.0610744331484756
6.28,-74.66807913594113,0.0730587631331262,0.10029761020541567,0.14201002175196434,1.0613532232870724
6.29,-74.66626252602177,0.07302225697716562,0.10029808822154587,0.1417260696035766,1.061631441534936
6.3,-74.66444635004085,0.07298576907429286,0.10029856625015947,0.14144272618562778,1.0619090891178486
6.3100000000000005,-74.6626306071145,0.07294929941538403,0.10029904429125525,0.1411599901957638,1.062186167258964
6.32,-74.6608152963612,0.07291284799131986,0.10029952234483205,0.14087786033443905,1.0624626771788124
6.33,-74.65900041690189,0.0728764147929856,0.10030000041088873,0.14059633530491042,1.062738620095307
6.34,-74.65718596785986,0.07283999981127103,0.10030047848942407,0.1403154138132319,1.0630139972237485
6.3500000000000005,-74.6553719483608,0.07280360303707055,0.10030095658043696,0.1400350945682486,1.0632888097768305
6.36,-74.65355835753286,0.07276722446128307,0.10030143468392623,0.13975537628159151,1.0635630589646454
6.37,-74.65174519450655,0.07273086407481208,0.10030191279989073,0.13947625766767147,1.0638367459946898
6.38,-74.64993245841482,0.07269452186856559,0.10030239092832932,0.13919773744367375,1.0641098720718685
6.390000000000001,-74.64812014839303,0.07265819783345617,0.10030286906924088,0.13891981432955244,1.0643824383985012
6.4,-74.6463082635622,0.07262189196040092,0.10030334722262424,0.13864248704756843,1.0646544461745655
6.41,-74.64449680297503,0.07258560424032146,0.10030382538847822,0.13836575432081663,1.0649258965984616
6.42,-74.64268576575219,0.07254933466414397,0.10030430356680166,0.13808961487692634,1.0651967908650957
6.43,-74.64087515102717,0.07251308322279916,0.10030478175759346,0.13781406744655694,1.0654671301666612
6.44,-74.63906495793543,0.07247684990722232,0.10030525996085247,0.13753911076309436,1.0657369156928007
6.45,-74.63725518561426,0.07244063470835323,0.1003057381765776,0.1372647435626452,1.0660061486306105
6.46,-74.63544583320287,0.07240443761713622,0.10030621640476774,0.13699096458403096,1.0662748301646456
6.47,-74.63363689984232,0.07236825862452015,0.10030669464542179,0.1367177725687821,1.0665429614769262
6.48,-74.63182838467557,0.07233209772145839,0.10030717289853862,0.13644516626113246,1.0668105437469422
6.49,-74.63002028684744,0.07229595489890885,0.10030765116411718,0.13617314440801342,1.0670775781516586
6.5,-74.62821260550461,0.07225983014783395,0.10030812944215634,0.13590170575904817,1.0673440658655216
6.51,-74.6264053397956,0.07222372345920065,0.10030860773265504,0.13563084906654596,1.0676100080604625
6.5200000000000005,-74.62459848887079,0.0721876348239804,0.10030908603561221,0.13536057308549646,1.0678754059059048
6.53,-74.6227920518824,0.07215156423314918,0.10030956435102675,0.13509087657356408,1.0681402605687682
6.54,-74.62098602798447,0.07211551167768748,0.10031004267889762,0.1348217582910822,1.068404573213474
6.55,-74.6191804163329,0.07207947714858032,0.10031052101922373,0.13455321700104766,1.0686683450019507
6.5600000000000005,-74.61737521608538,0.07204346063681716,0.10031099937200404,0.13428525146911502,1.0689315770936392
6.57,-74.61557042640146,0.07200746213339206,0.10031147773723748,0.13401786046359107,1.0691942706454982
6.58,-74.61376604644248,0.07197148162930352,0.10031195611492301,0.13375104275542907,1.0694564268120088
6.59,-74.6119620753716,0.07193551911555456,0.10031243450505958,0.13348479711822336,1.0697180467451806
6.6000000000000005,-74.61015851235375,0.07189957458315269,0.10031291290764616,0.13321912232820365,1.0699791315945555
6.61,-74.60835535655573,0.07186364802310992,0.10031339132268172,0.13295401716422964,1.070239682507215
6.62,-74.60655260714611,0.07182773942644279,0.10031386975016521,0.13268948040778525,1.0704997006277828
6.63,-74.60475026329524,0.07179184878417227,0.10031434819009563,0.13242551084297344,1.0707591870984325
6.640000000000001,-74.60294832417527,0.07175597608732387,0.10031482664247195,0.13216210725651037,1.0710181430588908
6.65,-74.60114678896015,0.07172012132692757,0.10031530510729314,0.13189926843772035,1.0712765696464435
6.66,-74.59934565682562,0.07168428449401781,0.10031578358455821,0.13163699317852995,1.0715344679959402
6.67,-74.59754492694918,0.07164846557963356,0.10031626207426617,0.13137528027346293,1.0717918392398003
6.68,-74.59574459851014,0.07161266457481824,0.10031674057641599,0.13111412851963455,1.0720486845080166
6.69,-74.59394467068955,0.07157688147061976,0.10031721909100667,0.1308535367167464,1.072305004928162
6.7,-74.5921451426703,0.07154111625809052,0.10031769761803726,0.13059350366708086,1.072560801625393
6.71,-74.59034601363702,0.07150536892828735,0.10031817615750674,0.1303340281754959,1.0728160757224554
6.72,-74.58854728277608,0.07146963947227161,0.10031865470941413,0.13007510904941946,1.0730708283396901
6.73,-74.58674894927567,0.07143392788110907,0.10031913327375848,0.12981674509884447,1.073325060595037
6.74,-74.58495101232577,0.07139823414587003,0.1003196118505388,0.12955893513632338,1.07357877360404
6.75,-74.58315347111807,0.0713625582576292,0.10032009043975414,0.12930167797696276,1.0738319684798532
6.76,-74.58135632484607,0.0713269002074658,0.10032056904140352,0.12904497243841823,1.074084646333244
6.7700000000000005,-74.57955957270505,0.07129125998646345,0.10032104765548598,0.1287888173408891,1.0743368082725997
6.78,-74.57776321389201,0.07125563758571031,0.1003215262820006,0.1285332115071132,1.0745884554039318
6.79,-74.57596724760579,0.07122003299629892,0.10032200492094641,0.12827815376236154,1.0748395888308804
6.8,-74.57417167304695,0.07118444620932633,0.10032248357232247,0.12802364293443327,1.0750902096547204
6.8100000000000005,-74.57237648941783,0.07114887721589401,0.10032296223612786,0.12776967785365037,1.0753403189743649
6.82,-74.57058169592256,0.07111332600710789,0.10032344091236163,0.1275162573528526,1.075589917886371
6.83,-74.56878729176643,0.07107779257407836,0.10032391960102285,0.12726338026737125,1.0758390074849578
6.84,-74.56699327611896,0.0710422769079202,0.10032439830211061,0.12701104543372563,1.0760875888628016
6.8500000000000005,-74.5651996481626,0.07100677899975266,0.10032487701562394,0.12675925169132934,1.076335663109999
6.86,-74.56340640710246,0.07097129884069947,0.10032535574156194,0.12650799788282635,1.0765832313138624
6.87,-74.5616135521451,0.07093583642188876,0.1003258344799237,0.12625728285334262,1.0768302945593775
6.88,-74.55982108249862,0.0709003917344531,0.10032631323070833,0.12600710545048074,1.0770768539292106
6.890000000000001,-74.55802899737252,0.07086496476952951,0.1003267919939149,0.12575746452431472,1.0773229105037108
6.9,-74.55623729597784,0.07082955551825944,0.10032727076954252,0.12550835892738463,1.0775684653609165
6.91,-74.55444597752707,0.07079416397178874,0.10032774955759031,0.1252597875146914,1.0778135195765606
6.92,-74.55265504123415,0.07075879012126775,0.10032822835805737,0.1250117491436915,1.078058074224074
6.93,-74.55086448631451,0.07072343395785116,0.10032870717094283,0.12476424267429173,1.0783021303745917
6.94,-74.549074311985,0.07068809547269815,0.10032918599624581,0.12451726696884394,1.0785456890969574
6.95,-74.54728451746395,0.07065277465697228,0.10032966483396542,0.12427082089213995,1.0787887514577277
6.96,-74.54549510197114,0.07061747150184153,0.1003301436841008,0.12402490331140621,1.0790313185211782
6.97,-74.54370606472776,0.07058218599847832,0.1003306225466511,0.12377951309629869,1.079273391349307
6.98,-74.54191740495646,0.07054691813805945,0.10033110142161544,0.12353464911889768,1.0795149710018408
6.99,-74.54012912188135,0.07051166791176619,0.10033158030899297,0.12329031025370274,1.079756058536238
7.0,-74.53834121472791,0.07047643531078414,0.10033205920878285,0.12304649537762741,1.0799966550076958
7.01,-74.53655368272312,0.07044122032630339,0.10033253812098422,0.12280320336999419,1.080236761469153
7.0200000000000005,-74.53476652509534,0.07040602294951835,0.10033301704559626,0.1225604331125294,1.0804763789712957
7.03,-74.53297974107436,0.07037084317162792,0.1003334959826181,0.12231818348935815,1.080715508562562
7.04,-74.53119332989138,0.07033568098383534,0.10033397493204894,0.12207645338699914,1.0809541512891463
7.05,-74.52940729077906,0.07030053637734827,0.10033445389388793,0.12183524169435972,1.081192308195005
7.0600000000000005,-74.52762162297144,0.07026540934337877,0.10033493286813426,0.12159454730273074,1.0814299803218599
7.07,-74.52583632570395,0.07023029987314329,0.10033541185478712,0.12135436910578169,1.0816671687092043
7.08,-74.52405139821347,0.07019520795786267,0.10033589085384566,0.12111470599955547,1.0819038743943068
7.09,-74.52226683973826,0.07016013358876215,0.1003363698653091,0.12087555688246351,1.0821400984122156
7.1000000000000005,-74.52048264951802,0.07012507675707132,0.10033684888917664,0.12063692065528078,1.082375841795765
7.11,-74.5186988267938,0.07009003745402421,0.10033732792544746,0.12039879622114082,1.0826111055755774
7.12,-74.51691537080809,0.07005501567085923,0.10033780697412077,0.1201611824855307,1.0828458907800709
7.13,-74.51513228080476,0.0700200113988191,0.1003382860351958,0.11992407835628625,1.0830801984354614
7.140000000000001,-74.51334955602908,0.069985024629151,0.10033876510867173,0.11968748274358693,1.0833140295657686
7.15,-74.51156719572774,0.06995005535310646,0.1003392441945478,0.11945139455995109,1.0835473851928206
7.16,-74.50978519914878,0.06991510356194136,0.10033972329282323,0.11921581272023099,1.0837802663362575
7.17,-74.50800356554167,0.069880169246916,0.10034020240349724,0.11898073614160792,1.0840126740135372
7.18,-74.50622229415725,0.069845252399295,0.10034068152656907,0.11874616374358736,1.0842446092399396
7.19,-74.50444138424777,0.06981035301034738,0.10034116066203794,0.1185120944479941,1.0844760730285703
7.2,-74.50266083506686,0.06977547107134653,0.10034163980990311,0.11827852717896747,1.0847070663903668
7.21,-74.50088064586954,0.06974060657357017,0.10034211897016382,0.11804546086295645,1.0849375903341014
7.22,-74.49910081591224,0.06970575950830042,0.1003425981428193,0.11781289442871486,1.0851676458663866
7.23,-74.49732134445274,0.06967092986682374,0.10034307732786883,0.1175808268072966,1.0853972339916798
7.24,-74.49554223075023,0.06963611764043096,0.10034355652531167,0.11734925693205096,1.0856263557122872
7.25,-74.49376347406532,0.06960132282041723,0.10034403573514707,0.11711818373861768,1.085855012028368
7.26,-74.49198507365995,0.06956654539808209,0.10034451495737429,0.1168876061649223,1.0860832039379407
7.2700000000000005,-74.49020702878725,0.06953178536472943,0.10034499419199261,0.11665752315085805,1.0863109324370608
7.28,-74.48842933868379,0.06949704271166744,0.1003454734390013,0.11642793363804513,1.0865381985199594
7.29,-74.48665200261061,0.0694623174302087,0.10034595269839962,0.11619883657108315,1.086765003178342
7.3,-74.48487501983134,0.06942760951167012,0.10034643197018686,0.11597023089687274,1.0869913474017707
7.3100000000000005,-74.48309838961073,0.06939291894737297,0.10034691125436232,0.11574211556457112,1.0872172321776914
7.32,-74.48132211121478,0.06935824572864283,0.10034739055092529,0.11551448952558746,1.087442658491437
7.33,-74.4795461839107,0.06932358984680966,0.10034786985987505,0.1152873517335779,1.0876676273262338
7.34,-74.47777060696687,0.06928895129320771,0.10034834918121091,0.11506070114444089,1.0878921396632042
7.3500000000000005,-74.47599537965289,0.06925433005917558,0.1003488285149322,0.1148345367163124,1.0881161964813724
7.36,-74.47422050123951,0.06921972613605623,0.10034930786103818,0.11460885740956121,1.0883397987576675
7.37,-74.47244597099872,0.0691851395151969,0.10034978721952821,0.11438366218678414,1.0885629474669294
7.38,-74.47067178820365,0.0691505701879492,0.1003502665904016,0.11415895001280134,1.088785643581912
7.390000000000001,-74.46889795212863,0.06911601814566905,0.10035074597365766,0.11393471985465155,1.0890078880732892
7.4,-74.46712446204917,0.06908148337971666,0.10035122536929571,0.1137109706815875,1.0892296819096567
7.41,-74.46535131724197,0.06904696588145662,0.10035170477731511,0.11348770146507119,1.089451026057539
7.42,-74.46357851698485,0.06901246564225778,0.10035218419771517,0.11326491117876912,1.0896719214813921
7.43,-74.46180606055687,0.06897798265349335,0.10035266363049525,0.11304259879854783,1.0898923691436089
7.44,-74.4600339472382,0.06894351690654082,0.10035314307565468,0.11282076330246908,1.0901123700045225
7.45,-74.45826217631021,0.06890906839278203,0.10035362253319283,0.11259940367078541,1.0903319250224117
7.46,-74.45649074705541,0.0688746371036031,0.10035410200310903,0.11237851888593532,1.090551035153504
7.47,-74.45471965875748,0.06884022303039446,0.10035458148540265,0.11215810793253884,1.0907697013519815
7.48,-74.45294891070128,0.06880582616455085,0.10035506098007305,0.11193816979739286,1.0909879245699834
7.49,-74.45117850217277,0.06877144649747131,0.1003555404871196,0.11171870346946661,1.0912057057576119
7.5,-74.44940843245912,0.0687370840205592,0.10035602000654166,0.11149970793989707,1.0914230458629357
7.51,-74.44763870084861,0.06870273872522216,0.10035649953833863,0.11128118220198438,1.0916399458319939
7.5200000000000005,-74.44586930663073,0.06866841060287211,0.10035697908250986,0.11106312525118743,1.091856406608801
7.53,-74.44410024909602,0.06863409964492531,0.10035745863905475,0.11084553608511925,1.092072429135351
7.54,-74.44233152753628,0.06859980584280227,0.10035793820797269,0.11062841370354252,1.0922880143516212
7.55,-74.44056314124437,0.06856552918792781,0.10035841778926306,0.11041175710836512,1.0925031631955766
7.5600000000000005,-74.43879508951431,0.06853126967173104,0.10035889738292526,0.11019556530363556,1.0927178766031747
7.57,-74.43702737164132,0.06849702728564536,0.10035937698895872,0.10997983729553865,1.0929321555083686
7.58,-74.43525998692168,0.06846280202110842,0.10035985660736281,0.10976457209239093,1.0931460008431122
7.59,-74.43349293465285,0.0684285938695622,0.10036033623813695,0.10954976870463633,1.0933594135373634
7.6000000000000005,-74.43172621413342,0.06839440282245292,0.10036081588128055,0.10933542614484162,1.0935723945190892
7.61,-74.42995982466314,0.0683602288712311,0.10036129553679304,0.1091215434276922,1.0937849447142696
7.62,-74.42819376554287,0.06832607200735152,0.10036177520467383,0.10890811956998746,1.093997065046901
7.63,-74.42642803607461,0.06829193222227327,0.10036225488492237,0.10869515359063658,1.0942087564390015
7.640000000000001,-74.4246626355615,0.06825780950745963,0.10036273457753807,0.10848264451065409,1.094420019810614
7.65,-74.42289756330781,0.06822370385437826,0.10036321428252036,0.10827059135315555,1.0946308560798108
7.66,-74.42113281861897,0.068189615254501,0.1003636939998687,0.10805899314335313,1.0948412661626976
7.67,-74.41936840080149,0.06815554369930397,0.10036417372958252,0.10784784890855137,1.0950512509734178
7.68,-74.41760430916305,0.0681214891802676,0.10036465347166128,0.1076371576781428,1.095260811424156
7.69,-74.41584054301245,0.0680874516888765,0.10036513322610442,0.10742691848360367,1.0954699484251424
7.7,-74.41407710165686,0.06805343121661964,0.1003656129929114,0.10721713035834736,1.0956786628847586
7.71,-74.41231398436867,0.06801942775499009,0.10036609277208165,0.10700779233604804,1.095886955710732
7.72,-74.41055119044537,0.06798544129548528,0.10036657256361466,0.10679890345366044,1.0960948278079865
7.73,-74.40878871919708,0.06795147182960691,0.10036705236750984,0.10659046275078905,1.0963022800790918
7.74,-74.40702656993491,0.06791751934886087,0.1003675321837667,0.10638246926909606,1.0965093134246864
7.75,-74.40526474197104,0.06788358384475734,0.10036801201238471,0.10617492205229691,1.0967159287434827
7.76,-74.4035032346187,0.06784966530881073,0.10036849185336336,0.10596782014615605,1.0969221269322693
7.7700000000000005,-74.4017420471921,0.06781576373253971,0.10036897170670211,0.10576116259848276,1.0971279088859174
7.78,-74.39998117900656,0.06778187910746716,0.10036945157240046,0.10555494845912679,1.0973332754973817
7.79,-74.39822062937836,0.06774801142512024,0.10036993145045792,0.10534917677997414,1.0975382276577073
7.8,-74.39646039762486,0.06771416067703032,0.10037041134087395,0.10514384661494285,1.0977427662560322
7.8100000000000005,-74.39470048306444,0.06768032685473299,0.10037089124364808,0.1049389570199787,1.0979468921795912
7.82,-74.39294088501649,0.06764650994976812,0.10037137115877981,0.10473450705305117,1.0981506063137205
7.83,-74.39118160280144,0.06761270995367977,0.10037185108626864,0.10453049577414904,1.0983539095418613
7.84,-74.38942263574076,0.06757892685801623,0.10037233102611409,0.10432692224527636,1.0985568027455637
7.8500000000000005,-74.38766398315695,0.06754516065433004,0.10037281097831569,0.10412378553044817,1.098759286804491
7.86,-74.38590564437352,0.06751141133417796,0.10037329094287294,0.10392108469568649,1.0989613625964227
7.87,-74.38414761871502,0.06747767888912094,0.10037377091978537,0.10371881880901601,1.09916303099726
7.88,-74.38238990550703,0.0674439633107242,0.10037425090905253,0.10351698694046008,1.0993642928810274
7.890000000000001,-74.38063250407615,0.06741026459055714,0.10037473091067393,0.10331558816203651,1.0995651491198795
7.9,-74.37887541375001,0.06737658272019338,0.10037521092464914,0.10311462154775354,1.0997656005841019
7.91,-74.37711863385728,0.06734291769121079,0.10037569095097766,0.1029140861736057,1.0999656481421172
7.92,-74.37536216372763,0.06730926949519138,0.10037617098965908,0.10271398111756976,1.100165292660488
7.930000000000001,-74.37360600269177,0.06727563812372145,0.10037665104069292,0.10251430545960058,1.1003645350039202
7.94,-74.37185015008147,0.06724202356839144,0.10037713110407874,0.10231505828162724,1.1005633760352684
7.95,-74.3700946052295,0.06720842582079604,0.10037761117981611,0.10211623866754876,1.1007618166155384
7.96,-74.36833936746962,0.06717484487253414,0.10037809126790459,0.10191784570323033,1.1009598576038913
7.97,-74.3665844361367,0.0671412807152088,0.10037857136834374,0.10171987847649903,1.1011574998576468
7.98,-74.36482981056659,0.06710773334042731,0.10037905148113314,0.10152233607714004,1.1013547442322889
7.99,-74.36307549009618,0.06707420273980114,0.10037953160627237,0.10132521759689256,1.1015515915814669
8.0,-74.3613214740634,0.06704068890494597,0.10038001174376102,0.10112852212944586,1.1017480427570012
8.01,-74.3595677618072,0.06700719182748163,0.10038049189359863,0.10093224877043526,1.1019440986088869
8.02,-74.35781435266756,0.06697371149903221,0.10038097205578483,0.10073639661743827,1.1021397599852962
8.03,-74.35606124598552,0.06694024791122594,0.1003814522303192,0.10054096476997058,1.1023350277325834
8.040000000000001,-74.35430844110313,0.06690680105569524,0.10038193241720134,0.10034595232948215,1.1025299026952882
8.05,-74.35255593736349,0.06687337092407673,0.10038241261643084,0.1001513583993534,1.102724385716139
8.06,-74.35080373411074,0.06683995750801121,0.10038289282800732,0.0999571820848911,1.1029184776360579
8.07,-74.34905183069004,0.06680656079914364,0.10038337305193037,0.09976342249332469,1.1031121792941625
8.08,-74.34730022644763,0.06677318078912318,0.10038385328819963,0.0995700787338023,1.1033054915277711
8.09,-74.34554892073074,0.06673981746960317,0.1003843335368147,0.09937714991738693,1.1034984151724054
8.1,-74.34379791288768,0.0667064708322411,0.1003848137977752,0.09918463515705254,1.1036909510617952
8.11,-74.3420472022678,0.06667314086869866,0.10038529407108075,0.09899253356768034,1.1038831000278804
8.120000000000001,-74.3402967882215,0.06663982757064166,0.100385774356731,0.0988008442660548,1.1040748629008166
8.13,-74.3385466701002,0.06660653092974014,0.10038625465472557,0.09860956637086007,1.104266240508977
8.14,-74.33679684725642,0.06657325093766829,0.1003867349650641,0.09841869900267594,1.104457233678957
8.15,-74.3350473190437,0.06653998758610442,0.10038721528774625,0.0982282412839742,1.104647843235578
8.16,-74.33329808481662,0.06650674086673106,0.10038769562277164,0.09803819233911484,1.1048380700018892
8.17,-74.33154914393087,0.06647351077123485,0.10038817597013992,0.0978485512943423,1.1050279147991737
8.18,-74.32980049574314,0.06644029729130663,0.10038865632985076,0.09765931727778171,1.1052173784469503
8.19,-74.32805213961124,0.06640710041864135,0.10038913670190382,0.09747048941943516,1.1054064617629775
8.2,-74.32630407489401,0.06637392014493816,0.10038961708629875,0.09728206685117802,1.1055951655632574
8.21,-74.32455630095133,0.06634075646190031,0.10039009748303522,0.09709404870675514,1.1057834906620385
8.22,-74.32280881714422,0.06630760936123527,0.1003905778921129,0.09690643412177734,1.1059714378718202
8.23,-74.3210616228347,0.0662744788346546,0.10039105831353148,0.09671922223371751,1.106159008003355
8.24,-74.31931471738592,0.06624136487387398,0.10039153874729063,0.0965324121819071,1.1063462018656531
8.25,-74.31756810016208,0.06620826747061334,0.10039201919339003,0.09634600310753237,1.1065330202659858
8.26,-74.31582177052844,0.06617518661659663,0.10039249965182936,0.09615999415363083,1.1067194640098883
8.27,-74.3140757278514,0.06614212230355201,0.10039298012260833,0.09597438446508758,1.1069055339011633
8.28,-74.3123299714984,0.06610907452321177,0.10039346060572663,0.09578917318863164,1.1070912307418854
8.290000000000001,-74.31058450083798,0.0660760432673123,0.10039394110118395,0.09560435947283245,1.107276555332403
8.3,-74.30883931523977,0.06604302852759417,0.10039442160898,0.09541994246809626,1.107461508471343
8.31,-74.30709441407451,0.06601003029580203,0.1003949021291145,0.09523592132666248,1.1076460909556138
8.32,-74.30534979671403,0.06597704856368472,0.10039538266158715,0.09505229520260011,1.1078303035804082
8.33,-74.30360546253125,0.06594408332299513,0.10039586320639766,0.09486906325180436,1.1080141471392078
8.34,-74.30186141090023,0.06591113456549035,0.10039634376354577,0.09468622463199287,1.108197622423785
8.35,-74.30011764119611,0.06587820228293154,0.10039682433303118,0.09450377850270242,1.108380730224208
8.36,-74.29837415279513,0.06584528646708399,0.10039730491485363,0.09432172402528524,1.1085634713288428
8.370000000000001,-74.29663094507471,0.06581238710971712,0.10039778550901286,0.09414006036290556,1.1087458465243574
8.38,-74.29488801741331,0.06577950420260448,0.10039826611550862,0.09395878668053625,1.1089278565957246
8.39,-74.29314536919058,0.06574663773752369,0.10039874673434061,0.09377790214495514,1.1091095023262256
8.4,-74.29140299978727,0.06571378770625654,0.1003992273655086,0.0935974059247417,1.1092907844974529
8.41,-74.28966090855253,0.06568095410058883,0.10039970800901232,0.0934172971884183,1.1094717038906818
8.42,-74.28791909473401,0.06564813691231038,0.10040018866485144,0.09323757510047433,1.1096522612898014
8.43,-74.28617755769179,0.06561533613321525,0.10040066933302566,0.09305823883350846,1.1098324574723646
8.44,-74.28443629680018,0.06558255175510161,0.10040115001353478,0.09287928756264938,1.110012293213703
8.45,-74.28269531143437,0.06554978376977173,0.10040163070637853,0.09270072046479218,1.1101917692874894
8.46,-74.28095460097035,0.065517032169032,0.10040211141155668,0.09252253671859459,1.110370886465741
