t,Cdc13_Cdc2,mass,Cdc13_P_Cdc2,Rum1_Cdc13_Cdc2,Rum1,Cdc25P,Wee1,Mik1,AAE_total,AAE,APC
4.8500000000000005,0.011849132822458523,1.028409670697889,0.0005133977682421378,0.08590904445587598,0.07041213408222027,0.06523370878920466,0.5836523584271447,0.003616985317927596,1.4395762196683475,0.7691367646094786,0.9995549809417809
4.86,0.01179207686612198,1.028469073356001,0.0005093269592102449,0.08601794587136107,0.07077804407051838,0.06479196927744878,0.5849584636166371,0.0035992644299086152,1.4381670272220324,0.7662692045985108,0.9995543268734646
4.87,0.011735840064187972,1.0285284794453093,0.000505292598707996,0.08612644320041943,0.07114302187466864,0.06435251170098932,0.586263375966062,0.0035816288437880853,1.4367591005244171,0.7634049996078229,0.9995536546732815
4.88,0.011680406842690984,1.0285878889660127,0.0005012943741722468,0.08623454376168958,0.07150705278484674,0.06391533540833615,0.587567087997513,0.003564078154571247,1.4353524405474059,0.7605441586334235,0.9995529643878925
4.89,0.011625762465204094,1.0286473019183089,0.0004973319782390886,0.0863422544377712,0.07187012315612468,0.06348043933762237,0.5888695923326226,0.0035466119622253657,1.4339470481525625,0.7576866904051259,0.999552256102821
4.9,0.011571895997603247,1.0287067183023964,0.0004934051280936125,0.08644958009997672,0.07223222418103525,0.06304782056487207,0.5901708820294805,0.0035292298896632125,1.4325429237100284,0.7548326024944113,0.9995515298280729
4.91,0.011518792542272385,1.0287661381184734,0.0004895135153032321,0.08655652771710892,0.07259334200948986,0.06261747810713007,0.5914709496916738,0.0035119315358669444,1.4311400681019188,0.7519819036787133,0.9995507856598327
4.92,0.011466438209822722,1.028825561366738,0.00048565683795194736,0.08666310372441406,0.07295346407413458,0.06218941048768712,0.5927697880384052,0.0034947165059061487,1.4297384820801136,0.7491346024286968,0.9995500236723623
4.93,0.011414822981041897,1.0288849880473887,0.00048183482121274824,0.08676931253205857,0.0733125827499458,0.06176361427192076,0.5940673902275364,0.003477584429580496,1.428338165891302,0.7462907060626633,0.9995492438498004
4.94,0.011363932208083632,1.0289444181606235,0.0004780471577945954,0.08687516097141781,0.07367068450040799,0.06134008836882338,0.5953637488924686,0.0034605349070695557,1.426939120386537,0.7434502232763073,0.999548446284262
4.95,0.011313753361399762,1.0290038517066407,0.0004742935552636398,0.08698065476579893,0.07402775849440466,0.060918830614830194,0.5966588569066223,0.003443567552108564,1.4255413461402842,0.7406131621349583,0.9995476310184467
4.96,0.011264277182622887,1.0290632886856388,0.00047057374747273297,0.08708579794641429,0.07438379810172273,0.06049983710349013,0.5979527074992589,0.003426682001528984,1.4241448432965544,0.7377795297934325,0.9995467980627196
4.97,0.011215489805140848,1.029122729097816,0.00046688743173361596,0.08719059693098906,0.07473879077755095,0.060083106370935634,0.5992452933961822,0.003409877859942686,1.4227496126052686,0.7349493346984458,0.9995459474794419
4.98,0.011167379374190206,1.0291821729433703,0.000463234320975646,0.08729505709344473,0.07509272655693315,0.05966863589561097,0.6005366075444789,0.0033931547458108968,1.4213556545521562,0.73212258472639,0.9995450793038635
4.99,0.011119934468387126,1.0292416202225005,0.0004596141313092754,0.08739918358181036,0.07544559602938394,0.05925642293286342,0.6018266429397142,0.003376512280459708,1.4199629695662195,0.7292992876273549,0.9995441935629857
5.0,0.01107314402506325,1.0293010709354047,0.0004560265814377826,0.08750298135691101,0.07579739024308511,0.058846464554420524,0.6031153926177583,0.003359950087560481,1.4185715580295457,0.7264794510461298,0.999543290276453
5.01,0.011026997030334374,1.0293605250822813,0.00045247139503029686,0.08760645523128732,0.07614810030839479,0.05843875779868883,0.6044028495507499,0.0033434677935300717,1.417181420355531,0.7236630828555023,0.9995423695133986
5.0200000000000005,0.01098148319860535,1.0294199826633283,0.0004489482955190934,0.08770960978386695,0.07649771826712821,0.05803329934123367,0.6056890068751888,0.0033270650266533745,1.4157925568173804,0.7208501904255238,0.999541431267814
5.03,0.010936592491902668,1.0294794436787444,0.0004454570097798777,0.08781244942032408,0.07684623647764681,0.057630085727874876,0.6069738577305881,0.0033107414177040197,1.4144049676694244,0.7180407811404159,0.9995404755467104
5.04,0.01089231520676418,1.029538908128728,0.00044199726746650285,0.08791497836216847,0.07719364772601513,0.057229113332550145,0.608257395288641,0.0032944965998321623,1.4130186531251874,0.7152348623051291,0.9995395023541812
5.05,0.010848641990874238,1.0295983760134775,0.0004385688008836021,0.08801720064465632,0.07753994524728185,0.056830378349248124,0.6095396127588047,0.0032783302085430087,1.4116336133531897,0.7124324411274536,0.9995385116883513
5.0600000000000005,0.010805560185865612,1.0296578473331912,0.000435171328907524,0.08811912218590884,0.07788511812248151,0.05643387833209718,0.6108205029608427,0.0032622418651129625,1.4102498489165212,0.7096335259122938,0.9995375036109261
5.07,0.010763061565723275,1.0297173220880675,0.0004318045910086338,0.08822074640878617,0.0782291610182926,0.056039608936633276,0.6121000592292979,0.0032462312116800255,1.408867359842731,0.7068381235346589,0.9995364781000301
5.08,0.010721137314419324,1.0297768002783048,0.0004284683251702189,0.08832207708237101,0.0785720678658221,0.05564756603477635,0.6133782748264747,0.003230297888469483,1.407486146227486,0.7040462410797372,0.9995354351457175
5.09,0.010679778538163213,1.0298362819041016,0.00042516227014062507,0.08842311803215476,0.07891383250533035,0.055257745499115954,0.6146551430023091,0.0032144415361167484,1.4061062081730007,0.7012578856756191,0.9995343747402303
5.1000000000000005,0.010638976599244994,1.0298957669656565,0.0004218861669010153,0.08852387295116045,0.07925444910641058,0.05487014306232586,0.6159306570333903,0.0031986617971811984,1.4047275457479127,0.6984730643842791,0.9995332968716498
5.11,0.010598720298441177,1.0299552554631677,0.00041863974654492977,0.08862434701335593,0.07959390860965056,0.05448475549564009,0.6172048098947546,0.0031829583038384393,1.4033501593209017,0.695691785136795,0.9995322015585889
5.12,0.010559001599319627,1.0300147473968337,0.0004154227549025195,0.08872454359579737,0.07993220595585471,0.05410157821462738,0.6184775949266763,0.0031673307028850543,1.4019740488828976,0.6929140548333298,0.9995310887797101
5.13,0.010519812309993092,1.030074242766853,0.0004122349382664505,0.0888244661787264,0.08026933589543206,0.05372060666706809,0.6197490054481458,0.0031517786412439347,1.4005992144399808,0.6901398804445282,0.9995299585145827
5.14,0.01048114404272979,1.0301337415734242,0.00040907604321816074,0.088924118368698,0.08060529293738856,0.05334183634984725,0.6210190347521631,0.003136301765787848,1.3992256560181648,0.6873692690249226,0.9995288107441797
5.15,0.010442988587723374,1.0301932438167456,0.0004059458182357054,0.08902350368455207,0.08094007182136098,0.05296526265262301,0.6222876761492776,0.0031208997249721304,1.397853373619139,0.6846022275888703,0.9995276454462755
5.16,0.01040533725459733,1.0302527494970162,0.00040284401056618684,0.08912262575745218,0.08127366662433405,0.05259088128899729,0.6235549228303987,0.0031055721654095303,1.3964823673486504,0.681838763545933,0.9995264626142059
5.17,0.010368182148717646,1.0303122586144338,0.00039977037228769,0.0892214879431653,0.08160607249202362,0.05221868746081006,0.624820768132698,0.003090318738508935,1.3951126371676719,0.6790788838570146,0.9995252622205073
5.18,0.010331515538283102,1.0303717711691975,0.00039672465730323397,0.08932009351432812,0.08193728478030239,0.05184867627255683,0.626085205407752,0.0030751390971832963,1.3937441830157953,0.6763225954528234,0.9995240442349481
5.19,0.010295329732392614,1.0304312871615056,0.0003937066207616437,0.08941844569748798,0.08226729888979209,0.05148084281122778,0.6273482279961382,0.0030600328952154,1.3923770048350033,0.6735699053144901,0.9995228086280017
5.2,0.010259617198524933,1.0304908065915566,0.0003907160196155295,0.08951654763741465,0.08259611042523057,0.051115182069384445,0.6286098292519107,0.003044999787868937,1.3910111025467657,0.6708208203958946,0.9995215553675001
5.21,0.01022437040729924,1.030550329459549,0.0003877526137323377,0.08961440241664557,0.0829237149585312,0.050751689058128685,0.6298700024830364,0.003030039432626383,1.3896464760920249,0.6680753478703745,0.9995202844017366
5.22,0.01018958213262956,1.0306098557656818,0.00038481616374613813,0.08971201301769535,0.08325010848690625,0.050390358588677554,0.6311287410665617,0.0030151514877623064,1.3882831253538834,0.6653334946537134,0.9995189956921362
5.23,0.010155245319933883,1.0306693855101534,0.0003819064320008552,0.08980938233964864,0.08357528723171549,0.05003118536826876,0.6323860383980452,0.0030003356129697967,1.3869210501915508,0.6625952676135864,0.9995176891989109
5.24,0.010121353032455907,1.0307289186931623,0.0003790231829344454,0.0899065132049184,0.08389924755653728,0.049674164039222986,0.6336418878709617,0.002985591469615613,1.3855602504541689,0.6598606736548674,0.9995163648752171
5.25,0.010087898488337486,1.030788455314907,0.0003761661828135669,0.0900034083545785,0.08422198602375229,0.04931928915196566,0.634896282890927,0.0029709187205639617,1.3842007259712634,0.6571297196607109,0.9995150226711906
5.26,0.010054875047545197,1.0308479953755862,0.0003733351997588079,0.09010007045607697,0.08454349937725945,0.04896655517009095,0.6361492168734545,0.002956317030193738,1.3828424765543144,0.6544024125020531,0.9995136625337
5.2700000000000005,0.01002227562800717,1.030907538875399,0.00037053000487133976,0.09019650244771779,0.084863783770577,0.04861595669651462,0.6374006831437645,0.002941786065168258,1.3814855020668897,0.6516787594618867,0.9995122843953291
5.28,0.009990094145541653,1.0309670858145434,0.00036775036945435493,0.09029270668909693,0.08518283667050677,0.04826748791573386,0.6386506751838745,0.002927325492536937,1.3801298022516808,0.6489587671889111,0.9995108882015487
5.29,0.009958324337962437,1.0310266361932185,0.0003649960672821343,0.09038868565488511,0.08550065530253738,0.04792114304929676,0.6398991864308174,0.0029129349812855214,1.3787753768717506,0.6462424425520163,0.9995094738885268
5.3,0.009926960088105417,1.0310861900116228,0.0003622668739767191,0.09048444174424083,0.0858172370779028,0.04757691623068168,0.6411462103320719,0.002898614201910229,1.3774222256717323,0.6435297924055509,0.9995080413892251
5.3100000000000005,0.009895995423828598,1.031145747269955,0.00035956256700791014,0.0905799772808103,0.08613257959358259,0.04723480150529718,0.642391740345563,0.00288436282641775,1.3760703483778294,0.6408208235893209,0.999506590633398
5.32,0.009865424240770464,1.0312053079684134,0.00035688292531438473,0.09067529468633104,0.08644668027390064,0.04689479294008918,0.6436357699037835,0.00287018052797355,1.3747197447274084,0.6381155430727139,0.9995051215496511
5.33,0.009835240088334345,1.0312648721071975,0.0003542277290112173,0.09077039661464457,0.08675953609385909,0.04655688470815154,0.6448782923860984,0.0028560669806303707,1.3733704144918453,0.6354139580659519,0.9995036340670308
5.34,0.009805437724072517,1.0313244396865056,0.00035159676151413346,0.09086528497836971,0.08707114558855081,0.04622107047420291,0.6461193013198989,0.0028420218613000757,1.3720223573106036,0.6327160752120554,0.9995021281034836
5.3500000000000005,0.009776011570845207,1.0313840107065364,0.0003489898074310312,0.09095996191500115,0.08738150685866908,0.04588734400454639,0.6473587901809422,0.002828044847796449,1.3706755728559235,0.6300219013888795,0.9995006035773106
5.36,0.009746956178722791,1.0314435851674886,0.000346406653193227,0.09105442949767484,0.08769061816762633,0.045555698984457334,0.6485967524531263,0.0028141356194211543,1.3693300607835166,0.6273314434689973,0.9994990604037381
5.37,0.009718266224985799,1.031503163069561,0.0003438470870554544,0.09114868973516799,0.08799847794155435,0.045226129018183174,0.6498331816284902,0.0028002938569637293,1.367985820732566,0.6246447083196991,0.9994974984949181
5.38,0.009689935952955085,1.0315627444129527,0.00034131089741643917,0.09124274490209229,0.08830508403354409,0.04489862789455095,0.6510680711337643,0.0027865192413900008,1.366642852391136,0.6219617031092859,0.9994959177627618
5.39,0.009661959940643504,1.031622329197862,0.0003387978751192605,0.09133659708661802,0.08861043473143895,0.04457318922315666,0.6523014144309763,0.0027728114556386076,1.3653011554065793,0.6192824348875305,0.9994943181150581
5.4,0.009634333380422059,1.0316819174244878,0.0003363078142883141,0.09143024802591806,0.08891452912451042,0.044249806301996236,0.6535332050540569,0.0027591701852746437,1.3639607293529357,0.616606910433032,0.9994926994540607
5.41,0.009607051272866598,1.031741509093029,0.0003338405099167197,0.09152369958050974,0.08921736604649542,0.0439284724990264,0.6547634365033234,0.002745595116605493,1.3626215738249015,0.6139351366932242,0.9994910616805602
5.42,0.00958010872836516,1.0318011042036845,0.0003313957587689467,0.09161695355678864,0.08951894447103939,0.043609181109410575,0.6559921022849575,0.0027320859373857484,1.3612836884026716,0.6112671206197543,0.99948940469236
5.43,0.009553500967117982,1.031860702756653,0.0003289733593808154,0.09171001170702861,0.08981926351169627,0.043291925355519005,0.6572191959110047,0.002718642336817217,1.3599470726519398,0.6086028691684832,0.999487728384277
5.44,0.009527222638136353,1.0319203047521333,0.0003265731093152533,0.0918028761203037,0.09011832151581456,0.04297669875539279,0.6584447108110449,0.0027052640036908425,1.3586117262059445,0.605942389711883,0.9994860326435648
5.45,0.00950126912762356,1.0319799101903242,0.00032419481043470327,0.09189554847142499,0.09041611780541854,0.04266349441482837,0.659668640501896,0.0026919506299565585,1.3572776486078388,0.6032856892467144,0.9994843173587064
5.46,0.009475636061498987,1.0320395190714247,0.00032183826689643406,0.09198803030651176,0.09071265201528629,0.04235230529654275,0.6608909785230893,0.0026787019093659444,1.3559448393706248,0.600632774695284,0.9994825824160708
5.47,0.009450318928018968,1.0320991313956336,0.00031950328363180956,0.09208032325962226,0.09100792359082323,0.04204312442435931,0.662111718387921,0.0026655175364425705,1.3546132980226182,0.5979836531339773,0.9994808276973773
5.48,0.009425313318128577,1.03215874716315,0.0003171896673148384,0.0921724289147821,0.0913019321078651,0.041735944753162474,0.6633308536146274,0.002652397207137784,1.3532830240784923,0.5953383316477069,0.9994790530813107
5.49,0.009400614857262036,1.0322183663741722,0.00031489722601739297,0.09226434884405618,0.09159467718011578,0.041430759212167954,0.664548377717612,0.00263934061863114,1.3519540170478122,0.5926968173788457,0.9994772584427883
5.5,0.00937621873290531,1.0322779890288998,0.00031262576680502716,0.09235608487104012,0.09188615781753426,0.04112756100610437,0.6657642841466954,0.002626347467944868,1.3506262764942194,0.5900591178679105,0.9994754436478233
5.51,0.009352121069959678,1.0323376151275312,0.0003103751027464613,0.09244763830394223,0.09217637429447466,0.040826342737462516,0.6669785664639627,0.0026134174559794485,1.3492998018630826,0.5874252400606205,0.9994736085685202
5.5200000000000005,0.009328317724993991,1.0323972446702656,0.0003081450467735343,0.09253901060799881,0.09246532651206321,0.040527097175543106,0.6681912181887201,0.002600550283976684,1.3479745926325704,0.5847951911778401,0.9994717530699481
5.53,0.009304804627032414,1.0324568776573018,0.000305935413420018,0.09263020321547794,0.09275301446113819,0.04022981703878532,0.6694022328413116,0.0025877456545200265,1.3466506482709362,0.5821689784693306,0.9994698770138646
5.54,0.009281577773947594,1.0325165140888388,0.00030374601880590353,0.09272121752773187,0.09303943821742029,0.039934494996825436,0.6706116039426537,0.002575003271524503,1.3453279682369594,0.5795466092160607,0.9994679802586862
5.55,0.009258633228853869,1.0325761539650757,0.0003015766806216893,0.09281205491724925,0.09332459793668291,0.03964112367255569,0.6718193250137676,0.0025623228402266497,1.3440065519803845,0.5769280907325209,0.99946606265946
5.5600000000000005,0.009235967153626061,1.0326357972862112,0.00029942721797709374,0.09290271669230925,0.09360849389026461,0.039349695654617683,0.6730253895765862,0.0025497040671468543,1.3426863989424582,0.5743134303826491,0.9994641240686779
5.57,0.00921357595705027,1.0326954440524445,0.0002972974508311587,0.09299320394616153,0.09389112662514502,0.039060203542114626,0.6742297911586885,0.002537146659966523,1.3413675085567704,0.5717026356377949,0.999462164339693
5.58,0.009191455785781266,1.0327550942639745,0.0002951872018222749,0.0930835180682267,0.09417249640988903,0.038772639804610806,0.6754325232755084,0.0025246503278935914,1.340049880248362,0.5690957138936854,0.9994601833152147
5.59,0.009169602976207461,1.0328147479210001,0.0002930962945891881,0.09317366028733151,0.09445260372475038,0.03848699691220664,0.6766335794454804,0.0025122147813140035,1.3387335134353644,0.5664926726397626,0.9994581808376217
5.6000000000000005,0.00914801391903776,1.0328744050237206,0.00029102455423661415,0.09326363180653557,0.09473144911361614,0.03820326730055153,0.6778329531850551,0.002499839731879584,1.3374184075290925,0.563893519413161,0.9994561567459405
5.61,0.009126685056137259,1.032934065572335,0.00028897180731791094,0.09335343380473798,0.09500903317965774,0.037921443373027115,0.6790306380082476,0.0024875248924976453,1.3361045619344856,0.561298261801184,0.9994541108758261
5.62,0.009105612877362917,1.032993729567042,0.0002869378818177491,0.0934430674382838,0.0952853565809822,0.03764151750293031,0.6802266274261867,0.002475269977320587,1.3347919760505482,0.5587069074437776,0.9994520430595439
5.63,0.009084793953720005,1.0330533970080407,0.00028492260754435153,0.09353253386029271,0.09556042009117689,0.03736348197608443,0.6814209149646213,0.002463074702042121,1.3334806492555127,0.5561194639717323,0.9994499531222706
5.64,0.00906422502030502,1.0331130678955305,0.00028292581708314404,0.09362183426427985,0.0958342247488069,0.037087328851792306,0.6826134942060451,0.0024509387846137973,1.332170580871056,0.5535359388567828,0.9994478408733507
5.65,0.00904390262837548,1.0331727422297103,0.00028094734189170964,0.09371096971754062,0.09610677123707904,0.03681305053049246,0.6838043586187765,0.002438861942324075,1.3308617703077756,0.5509563400241817,0.9994457061412096
5.66,0.00902382346475709,1.0332324200107792,0.0002789870159199048,0.09379994132014963,0.0963780604558257,0.03654063922687178,0.6849935017160016,0.0024268438945110934,1.3295542169299335,0.5483806752843515,0.9994435487406519
5.67,0.009003984253813114,1.0332921012389364,0.00027704467452278013,0.09388875016027926,0.09664809334766009,0.03627008712764496,0.6861809170084165,0.0024148843617514022,1.3282479200958037,0.5458089525032341,0.9994413684824544
5.68,0.008984381754612959,1.0333517859143808,0.0002751201544470061,0.09397739731596848,0.0969168708942221,0.03600138639319173,0.6873665980039408,0.0024029830658523796,1.3269428791579743,0.5432411796041777,0.9994391651733134
5.69,0.008965012758100762,1.0334114740373115,0.0002732132938172985,0.09406588385689196,0.09718439411242431,0.03573452915919399,0.6885505382074302,0.002391139729844643,1.325639093463648,0.540677364569822,0.9994369386157926
5.7,0.008945874373304434,1.0334711656079278,0.0002713239326034684,0.09415421062917634,0.09745066441152492,0.035469507457328145,0.6897327311455792,0.002379354078339444,1.3243365623344647,0.5381175153536142,0.999434688612803
5.71,0.008926964392338966,1.0335308606264288,0.0002694519132184913,0.09424237798107368,0.0977156840485648,0.03520631311389122,0.6909131703986897,0.0023676258379855476,1.32303528504074,0.5355616397666879,0.9994324149733197
5.72,0.008908279306032219,1.033590559093014,0.00026759707720997437,0.09433038725206956,0.09797945365093018,0.034944938306362666,0.692091849427699,0.0023559547349595172,1.3217352609421626,0.5330097460992934,0.9994301174812522
5.73,0.00888981624180421,1.0336502610078817,0.0002657592684736439,0.09441823931796149,0.09824197463530852,0.03468537502155176,0.6932687617430194,0.0023443404974086983,1.3204364893505913,0.5304618425159057,0.9994277959258285
5.74,0.008871572379415143,1.033709966371232,0.0002639383322729711,0.09450593502904008,0.09850324847811086,0.03442761522005977,0.694443900853583,0.0023327828547094654,1.3191389695715532,0.5279179372388965,0.9994254500924241
5.75,0.008853544950275018,1.0337696751832632,0.0002621341152291564,0.094593475210251,0.09876327671439065,0.034171650837317345,0.6956172602667413,0.0023212815374623326,1.3178427009043898,0.5253780385497497,0.999423079762543
5.76,0.008835731236753307,1.0338293874441755,0.00026034646531111646,0.09468086066135695,0.09902206093676248,0.03391747378462214,0.6967888334881651,0.0023098362774870754,1.3165476826424092,0.5228421547902787,0.9994206847137982
5.7700000000000005,0.008818128411496646,1.0338891031541673,0.00025857523200268094,0.09476809233857192,0.09927960262301964,0.03366507592474281,0.6979586140304315,0.002298446807911977,1.3152539140669686,0.5203102943450515,0.9994182647160429
5.78,0.00880073345520164,1.0339488223134383,0.0002568202663828922,0.09485517144720704,0.09953590304775238,0.0334144490599949,0.6991265954173512,0.0022871128632169255,1.3139613944445352,0.5177824656330321,0.9994158195293875
5.79,0.00878354395963008,1.0340085449221874,0.0002550814202257804,0.09494209853022191,0.09979096414178328,0.03316558506104134,0.7002927711402275,0.002275834178755651,1.3126701230572975,0.5152586772031881,0.9994133489235273
5.8,0.008766557293609745,1.0340682709806142,0.0002533585469133487,0.09502887441357491,0.10004478759887364,0.03291847573546105,0.7014571347030042,0.0022646104912411357,1.3113800991717297,0.5127389376378391,0.9994108526576647
5.8100000000000005,0.008749770857418376,1.0341280004889175,0.0002516515011430308,0.09511549991706475,0.10029737514774677,0.032673112869334914,0.7026196796083152,0.0022534415385906544,1.3100913220484096,0.5102232555838295,0.9994083304866302
5.82,0.008733182081103269,1.034187733447297,0.0002499601389187734,0.09520197585561523,0.10054872854994662,0.03242948822812609,0.7037803993574379,0.0022423270599214746,1.3088037909421293,0.5077116397536304,0.99940578216084
5.83,0.008716788422800851,1.0342474698559518,0.000248284317542118,0.09528830304056032,0.10079884959769664,0.03218759355755996,0.7049392874502465,0.002231266795546553,1.3075175051020078,0.5052040989264381,0.9994032074262524
5.84,0.00870058784315804,1.0343072097150814,0.0002466238953279111,0.09537448180207561,0.1010477406531226,0.031947420598756146,0.7060963373903469,0.002220260486846324,1.3062324637722715,0.5027006419735317,0.9994006060231007
5.8500000000000005,0.008684578779159064,1.0343669530248847,0.00024497873160955253,0.09546051201509752,0.10129540461826127,0.031708961088375454,0.7072515426847634,0.0022093078762707758,1.3049486661923306,0.5002012778581262,0.999397977685912
5.86,0.008668758392362598,1.0344266997855611,0.00024334868774230937,0.09554639486080527,0.10154184294294069,0.031472206707112683,0.708404896824848,0.002198408707790632,1.3036661115944348,0.49770601554730665,0.9993953221479703
5.87,0.00865312451959182,1.0344864499973103,0.0002417336259651652,0.09563213086425164,0.10178705784263437,0.031237149139019413,0.7095563933074795,0.002187562726384917,1.3023847992065247,0.49521486411260013,0.999392639136248
5.88,0.00863767505835432,1.0345462036603312,0.00024013340974639815,0.09571772051208978,0.10203105159940574,0.03100378005403754,0.7107060256283481,0.0021767696781961735,1.3011047282514852,0.49272783269984916,0.9993899283729402
5.89,0.008622407967681933,1.0346059607748235,0.00023854790377320553,0.09580316425132333,0.1022738265626327,0.030772091108954826,0.711853787281935,0.002166029310525507,1.2998258979472586,0.49024493053044055,0.999387189575416
5.9,0.008607321268970606,1.0346657213409864,0.00023697697394132832,0.09588846248805648,0.10251538514973198,0.030542073948360497,0.7129996717614949,0.002155341371827625,1.2985483075069615,0.48776616690253344,0.999384422456169
5.91,0.008592412049110024,1.0347254853590193,0.00023542048740863504,0.09597361656226726,0.10275572870229692,0.030313720225213888,0.7141436725523563,0.0021447056116345956,1.2972719561453316,0.4852915512412826,0.9993816267065795
5.92,0.008577676941720265,1.0347852528291217,0.00023387831255394957,0.09605862827660316,0.10299485803793966,0.030087021592356284,0.7152857831351195,0.0021341217805852107,1.2959968430757935,0.48282109307647525,0.9993788020046591
5.93,0.008563114764735633,1.0348450237514928,0.00023235031879764666,0.09614349731570147,0.10323277647592388,0.02986196965163347,0.7164259970032892,0.0021235896306084426,1.2947229674938414,0.4803548019142803,0.9993759480577867
5.94,0.00854872327725115,1.034904798126332,0.000230836376799234,0.09622822441841879,0.10346948611633618,0.029638556018621712,0.7175643076415386,0.002113108914686687,1.293450328597741,0.4778926873977765,0.9993730645500214
5.95,0.008534500229892546,1.0349645759538386,0.00022933635837969684,0.09631281034986433,0.10370498904484562,0.029416772302951755,0.7187007085327151,0.002102679386925802,1.2921789255819844,0.4754347592566433,0.9993701511590825
5.96,0.008520443361057168,1.0350243572342126,0.00022785013651141655,0.0963972559046491,0.10393928732815233,0.029196610109354714,0.7198351931577927,0.0020923008025498188,1.2909087576374354,0.472981027308614,0.9993672075562263
5.97,0.008506550393154892,1.0350841419676529,0.0002263775853080908,0.09648156191013486,0.10417238300943586,0.028978061038708137,0.7209677549958203,0.00208197291789566,1.2896398239514724,0.47053150146093137,0.9993642334061222
5.98,0.008492820029953713,1.0351439301543592,0.0002249185798235093,0.09656572825124578,0.1044042792512125,0.02876111667604529,0.7220983875361905,0.002071695490417325,1.288372123701484,0.46808619168897314,0.999361228399421
5.99,0.008479254807778955,1.035203721794531,0.00022347299552404968,0.09664975108472672,0.10463498360437813,0.028545768552544874,0.7232270843146551,0.0020614682787162796,1.2871056560356813,0.4656451079732611,0.9993581923341831
6.0,0.008465850859467095,1.0352635168883675,0.0002220407103917455,0.09673363285070109,0.10486449628406608,0.028332008268853646,0.7243538387927784,0.002051291042489823,1.285840420139064,0.4632082605376807,0.999355124720318
6.01,0.008452604845158392,1.0353233154360684,0.00022062160338573198,0.09681737548960465,0.10509281810267351,0.028119827418098816,0.7254786444363396,0.0020411635425326645,1.2845764151899428,0.46077565968523204,0.9993520251481218
6.0200000000000005,0.008439514112441926,1.0353831174378334,0.00021921555436406117,0.09690098028808332,0.1053199506523597,0.027909217583577735,0.7266014947185585,0.0020310855407324833,1.2833136403581595,0.4583473157941103,0.9993488932863032
6.03,0.008426576837368745,1.0354429228938615,0.00021782244406570302,0.09698444774041985,0.10554589646722584,0.027700170337781844,0.7277223831220054,0.0020210568000679457,1.2820520948043699,0.45592323931752954,0.9993457288218316
6.04,0.008413790844826095,1.0355027318043526,0.0002164421544065423,0.09706777870003863,0.1057706576747323,0.027492677258112146,0.7288413031251758,0.0020110770845999286,1.2807917776883195,0.4535034408197617,0.999342531356342
6.05,0.008401155536949086,1.035562544169506,0.00021507456799397775,0.09715097249682031,0.10599423820024155,0.027286729901465755,0.7299582482243414,0.0020011461594846456,1.279532688155385,0.4510879309174637,0.9993393005924863
6.0600000000000005,0.008388668932893872,1.0356223599895216,0.00021371956885295217,0.0972340298253957,0.1062166403821734,0.02708231984551139,0.73107321189937,0.0019912637909425285,1.278274825357732,0.44867672037176237,0.9993360361097401
6.07,0.008376329692901191,1.0356821792645985,0.0002123770419352011,0.09731695077077318,0.10643786728663046,0.02687943865981477,0.7321861876372929,0.0019814297462826575,1.2770181884397045,0.4462698200247624,0.9993327374986509
6.08,0.008364136389659644,1.0357420019949368,0.0002110468732562736,0.0973997355184785,0.10665792187339328,0.026678077918760302,0.7332971689242721,0.0019716437938774242,1.2757627765432502,0.4438672408268341,0.9993294043597004
6.09,0.00835208702913729,1.0358018281807355,0.00020972895001815695,0.09748238482200819,0.10687680644807429,0.026478229208007895,0.734406149239912,0.00196190570315937,1.274508588811369,0.44146899385089705,0.9993260362654943
6.1000000000000005,0.008340180125423322,1.0358616578221949,0.00020842316035603924,0.09756489895478408,0.1070945238914961,0.026279884108475985,0.7355131220698969,0.0019522152446376994,1.273255624380235,0.4390750902580276,0.9993226327919917
6.11,0.00832841392754986,1.0359214909195138,0.0002071293934324834,0.09764727846327018,0.10731107677382441,0.026083034213062187,0.736618080898291,0.0019425721898506092,1.2720038823850717,0.4366855413323223,0.9993191935398709
6.12,0.008316786699917304,1.0359813274728924,0.0002058475389122205,0.09772952388592218,0.10752646768137782,0.025887671111948413,0.7377210192083669,0.0019329763108114418,1.2707533619595508,0.43430035839409326,0.9993157180768368
6.13,0.008305297041644288,1.03604116748253,0.00020457748959886812,0.0978116354828912,0.10774069955966942,0.02569378641444576,0.7388219304917927,0.0019234273829494654,1.2695040622253553,0.43191955312624736,0.9993122059805062
6.140000000000001,0.008293943273391169,1.0361010109486266,0.00020331913619103838,0.09789361375317802,0.10795377505148661,0.02550137171866893,0.739920808234109,0.0019139251793934152,1.2682559823127226,0.4295431369718205,0.9993086568221063
6.15,0.008282724249304546,1.0361608578713815,0.00020207237460587125,0.09797545875061643,0.10816569736783944,0.025310418671042535,0.7410176459374737,0.0019044694790123066,1.267009121333716,0.42717112203099755,0.9993050700868679
6.16,0.008271638254153271,1.0362207082509944,0.0002008370976959697,0.09805717104266644,0.10837646909874442,0.02512091887110942,0.7421124370864627,0.00189506005710199,1.2657634784118563,0.424803519944581,0.9993014453761995
6.17,0.008260683777422728,1.0362805620876652,0.00019961319941577362,0.09813875101211662,0.10858609305749269,0.024932863935268498,0.743205175171973,0.0018856966902430269,1.2645190526665444,0.4224403425185416,0.9992977822497391
