t,SL,TRPNCaL,TRPNCaH,xXBpostr,xXBprer,XBpostr,XBprer,N_NoXB,P_NoXB,P,intf
5.1000000000000005,2.2,0.9699455357305498,0.9969110131672904,0.0070000468507945175,2.8121045895277967e-08,0.001764546111734208,0.026561126391132603,0.32453958006241995,0.6754604199375724,0.873607057328286,-1.854988551394921
5.11,2.2,0.9699455346236563,0.9969110120475979,0.007000046837365182,2.8111032436276727e-08,0.0017712455767019848,0.026609015053616535,0.3239055503644149,0.6760944496355775,0.8735775623214765,-1.8586411719421954
5.12,2.2,0.9699455335934578,0.9969110109982248,0.007000046823938297,2.8101024528612092e-08,0.0017779568958510464,0.026656887560471607,0.32327324108579686,0.6767267589141955,0.8735480145841228,-1.8622938808077967
5.13,2.2,0.9699455326141377,0.9969110099963311,0.0070000468105138654,2.809102216647892e-08,0.0017846800643603238,0.02670474391416717,0.322642647976264,0.6773573520237284,0.8735184142591094,-1.8659466781457377
5.14,2.2,0.9699455316889373,0.9969110090462648,0.007000046797091888,2.8081025343774522e-08,0.0017914150773836231,0.02675258411689182,0.32201376639723145,0.6779862336027609,0.8734887615024898,-1.8695995641119576
5.15,2.2,0.9699455308236077,0.9969110081547226,0.0070000467836723685,2.8071034054370507e-08,0.0017981619300725805,0.02680040817080992,0.321386591676573,0.6786134083234193,0.8734590564714547,-1.873252538862562
5.16,2.2,0.9699455300239005,0.9969110073284008,0.007000046770255308,2.8061048292138485e-08,0.001804920617578831,0.02684821607808582,0.3207611191421627,0.6792388808578297,0.8734292993231952,-1.8769056025536561
5.17,2.2,0.9699455292955669,0.9969110065739963,0.007000046756840708,2.805106805095006e-08,0.0018116911350540103,0.02689600784088388,0.3201373441218744,0.679862655878118,0.873399490214902,-1.8805587553413454
5.18,2.2,0.9699455286443583,0.9969110058982057,0.007000046743428573,2.8041093324676844e-08,0.0018184734776497547,0.026943783461368456,0.31951526194358193,0.6804847380564104,0.8733696293037662,-1.8842119973817357
5.19,2.2,0.9699455280760263,0.9969110053077256,0.007000046730018904,2.803112410719044e-08,0.0018252676405177003,0.02699154294170391,0.3188948679351592,0.6811051320648331,0.8733397167469785,-1.8878653288309326
5.2,2.2,0.9699455275963219,0.9969110048092525,0.0070000467166117025,2.8021160392362458e-08,0.0018320736188094818,0.027039286284054588,0.3182761574244802,0.6817238425755122,0.87330975270173,-1.8915187498450414
5.21,2.2,0.9699455272109968,0.9969110044094832,0.007000046703206972,2.8011202174064506e-08,0.0018388914076767353,0.027087013490584847,0.3176591257394187,0.6823408742605738,0.8732797373252114,-1.8951722605801677
5.22,2.2,0.9699455269145032,0.9969110041029229,0.0070000466898047144,2.80012494462612e-08,0.0018457210022793222,0.027134724563545414,0.31704376832803194,0.6829562316719605,0.8732496707705378,-1.8988258611918047
5.23,2.2,0.9699455266615874,0.9969110038412333,0.0070000466764049305,2.799130220324403e-08,0.0018525623978060109,0.0271824195054905,0.31643008106072734,0.6835699189392651,0.8732195531765014,-1.9024795518332949
5.24,2.2,0.9699455264415613,0.996911003613373,0.007000046663007624,2.798136043901993e-08,0.0018594155894204037,0.02723009831871011,0.3158180594402406,0.6841819405597518,0.8731893846943626,-1.906133332659852
5.25,2.2,0.9699455262483166,0.9969110034132423,0.007000046649612796,2.7971424147558135e-08,0.0018662805722827705,0.02727776100545926,0.315207698920594,0.6847923010793984,0.8731591654770344,-1.9097872038269392
5.26,2.2,0.9699455260757452,0.9969110032347412,0.007000046636220449,2.796149332282788e-08,0.0018731573415533814,0.02732540756799294,0.3145989949558099,0.6854010050441826,0.8731288956774297,-1.9134411654900196
5.2700000000000005,2.2,0.9699455259177386,0.9969110030717698,0.007000046622830585,2.7951567958798404e-08,0.0018800458923925061,0.027373038008566174,0.31399194299991046,0.6860080570000819,0.8730985754484611,-1.9170952178045564
5.28,2.2,0.9699455257681888,0.9969110029182282,0.007000046609443207,2.794164804943894e-08,0.001886946219960413,0.02742065232943395,0.31338653850691817,0.6866134614930742,0.8730682049430416,-1.9207493609260116
5.29,2.2,0.9699455256209873,0.9969110027680165,0.007000046596058316,2.793173358871873e-08,0.0018938583194173723,0.02746825053285128,0.3127827769308553,0.6872172230691371,0.8730377843140839,-1.9244035950098488
5.3,2.2,0.969945525470026,0.9969110026150347,0.007000046582675915,2.7921824570607004e-08,0.0019007821859236538,0.02751583262107317,0.31218065372574416,0.6878193462742482,0.8730073137145008,-1.9280579202115307
5.3100000000000005,2.2,0.9699455253091965,0.996911002453183,0.0070000465692960055,2.7911920989073e-08,0.0019077178146395275,0.027563398596354628,0.31158016434560704,0.6884198356543854,0.8729767932972052,-1.9317123366865203
5.32,2.2,0.9699455251358354,0.996911002279722,0.00700004655591859,2.790202283815628e-08,0.0019146652007317523,0.027610948461014896,0.31098130433441995,0.6890186956655725,0.8729462232120594,-1.9353668445898102
5.33,2.2,0.9699455249640264,0.996911002108249,0.00700004654254367,2.789213011223827e-08,0.001921624339398647,0.02765848221768554,0.3103840696734638,0.6896159303265287,0.8729156035940964,-1.939021444074108
5.34,2.2,0.9699455247948932,0.9969110019397193,0.007000046529171249,2.7882242805435833e-08,0.0019285952258141085,0.027705999868756437,0.3097884560056058,0.6902115439943867,0.8728849345898247,-1.94267613529389
5.3500000000000005,2.2,0.9699455246270282,0.9969110017726184,0.007000046515801327,2.787236091181417e-08,0.0019355778551472644,0.02775350141657026,0.30919445890761754,0.6908055410923749,0.872854216347995,-1.9463309184039774
5.36,2.2,0.969945524459024,0.9969110016054322,0.007000046502433908,2.7862484425438478e-08,0.001942572222567241,0.027800986863469674,0.3086020739562707,0.6913979260437217,0.8728234490173572,-1.9499857935591913
5.37,2.2,0.9699455242894732,0.9969110014366465,0.007000046489068993,2.7852613340373953e-08,0.001949578323243166,0.02784845621179735,0.3080112967283369,0.6919887032716555,0.8727926327466616,-1.9536407609143536
5.38,2.2,0.9699455241169682,0.996911001264747,0.007000046475706584,2.7842747650685795e-08,0.001956596152344167,0.02789590946389596,0.3074221228005877,0.6925778771994047,0.8727617676846586,-1.9572958206242854
5.39,2.2,0.9699455239401017,0.9969110010882196,0.007000046462346684,2.7832887350439198e-08,0.0019636257050393707,0.02794334662210818,0.30683454774979485,0.6931654522501977,0.8727308539800983,-1.9609509728438081
5.4,2.2,0.969945523757466,0.99691100090555,0.007000046448989294,2.782303243369936e-08,0.001970666976497906,0.027990767688776674,0.3062485671527298,0.6937514328472626,0.872699891781731,-1.964606217727744
5.41,2.2,0.9699455235676537,0.9969110007152239,0.007000046435634417,2.7813182894531475e-08,0.0019777199618888986,0.028038172666244112,0.30566417658616435,0.6943358234138282,0.8726688812383068,-1.9682615554309133
5.42,2.2,0.9699455233706987,0.9969110005172146,0.007000046422282054,2.7803338727051875e-08,0.001984784656386399,0.028085561556899154,0.30508137169167027,0.6949186283083221,0.8726378224963788,-1.9719169861077905
5.43,2.2,0.969945523176447,0.9969110003216212,0.007000046408932209,2.7793499925724958e-08,0.0019918610551979766,0.028132934363443527,0.30450014855197566,0.6954998514480167,0.8726067156875408,-1.9755725099104848
5.44,2.2,0.9699455229880471,0.9969110001316311,0.007000046395584881,2.778366648477754e-08,0.0019989491535083214,0.02818029108836528,0.30392050294869366,0.6960794970512988,0.872575560953597,-1.9792281269927197
5.45,2.2,0.9699455228067483,0.9969109999484719,0.007000046382240075,2.7773838398369067e-08,0.0020060489464956343,0.028227631734091832,0.3033424305780335,0.6966575694219589,0.8725443584392477,-1.9828838375086757
5.46,2.2,0.9699455226337994,0.9969109997733704,0.007000046368897791,2.7764015660658962e-08,0.0020131604293381175,0.02827495630305062,0.30276592713620426,0.6972340728637881,0.8725131082891933,-1.9865396416125343
5.47,2.2,0.9699455224704495,0.9969109996075542,0.007000046355558032,2.7754198265806667e-08,0.002020283597213973,0.028322264797669073,0.302190988319415,0.6978090116805774,0.8724818106481338,-1.9901955394584765
5.48,2.2,0.9699455223179477,0.9969109994522505,0.0070000463422208,2.774438620797161e-08,0.002027418445301403,0.028369557220374632,0.3016176098238747,0.6983823901761177,0.8724504656607697,-1.9938515312006841
5.49,2.2,0.969945522177543,0.9969109993086864,0.007000046328886096,2.7734579481313232e-08,0.0020345649687786077,0.028416833573594712,0.3010457873457926,0.6989542126541998,0.872419073471801,-1.9975076169933372
5.5,2.2,0.9699455220504847,0.9969109991780893,0.0070000463155539235,2.7724778079990963e-08,0.00204172316282379,0.02846409385975675,0.3004755165813778,0.6995244834186146,0.8723876342259281,-2.0011637969906175
5.51,2.2,0.9699455219380214,0.9969109990616865,0.007000046302224283,2.7714981998164243e-08,0.0020488930226151515,0.02851133808128818,0.2999067932268392,0.7000932067731531,0.8723561480678513,-2.004820071346706
5.5200000000000005,2.2,0.9699455218407793,0.9969109989601024,0.007000046288897178,2.7705191230027838e-08,0.0020560745433344362,0.028558566240647697,0.29933961302271994,0.7006603869772724,0.8723246151407675,-2.0084764402155404
5.53,2.2,0.9699455217532708,0.9969109988680498,0.00700004627557261,2.769540577012318e-08,0.0020632677201981287,0.028605778340600595,0.2987739721444639,0.7012260278555285,0.8722930355731279,-2.0121329037486655
5.54,2.2,0.9699455216736153,0.9969109987837298,0.007000046262250581,2.768562561278714e-08,0.002070472548402215,0.02865297438373126,0.29820986651089076,0.7017901334891017,0.8722614095020848,-2.0157894620990393
5.55,2.2,0.9699455216014286,0.9969109987067899,0.007000046248931092,2.7675850752271792e-08,0.0020776890231341805,0.028700154372549056,0.29764729193442196,0.7023527080655705,0.8722297370683981,-2.019446115420203
5.5600000000000005,2.2,0.9699455215363258,0.9969109986368777,0.0070000462356141465,2.7666081182829193e-08,0.002084917139581511,0.028747318309563355,0.29708624422747887,0.7029137557725136,0.8721980184128277,-2.0231028638657
5.57,2.2,0.9699455214779227,0.9969109985736405,0.007000046222299745,2.7656316898711418e-08,0.0020921568929316917,0.02879446619728351,0.296526719202483,0.7034732807975094,0.8721662536761335,-2.0267597075890706
5.58,2.2,0.9699455214258345,0.996910998516726,0.00700004620898789,2.7646557894170526e-08,0.002099408278372208,0.02884159803821889,0.29596871267185576,0.7040312873281366,0.8721344429990754,-2.0304166467438582
5.59,2.2,0.9699455213796767,0.9969109984657816,0.007000046195678584,2.7636804163458583e-08,0.002106671291090546,0.028888713834878864,0.29541222044801857,0.7045877795519738,0.8721025865224133,-2.034073681483604
5.6000000000000005,2.2,0.9699455213390646,0.9969109984204547,0.007000046182371829,2.7627055700827663e-08,0.002113945926274191,0.028935813589772798,0.2948572383433928,0.7051427616565996,0.8720706843869072,-2.0377308119618514
5.61,2.2,0.9699455213036139,0.996910998380393,0.007000046169067626,2.7617312500529823e-08,0.0021212321791106276,0.02898289730541005,0.2943037621703999,0.7056962378295925,0.8720387367333169,-2.0413880383321406
5.62,2.2,0.9699455212643115,0.9969109983363693,0.007000046155765976,2.7607574560257626e-08,0.002128530045145972,0.02902996498729375,0.2937517920164707,0.7062482079835216,0.8720067435574618,-2.0450453607239
5.63,2.2,0.9699455212400208,0.9969109983078283,0.007000046142466885,2.7597841866588168e-08,0.002135839518767686,0.029077016631254844,0.2932013141574324,0.7067986858425599,0.8719747053234317,-2.0487027793444663
5.64,2.2,0.9699455212174174,0.9969109982811084,0.007000046129170352,2.758811441893316e-08,0.002143160595701087,0.029124052244292396,0.2926523308168701,0.7073476691831223,0.8719426219546218,-2.0523602943112165
5.65,2.2,0.9699455211960757,0.9969109982558149,0.007000046115876378,2.7578392211561037e-08,0.0021504932711353666,0.029171071828930018,0.29210483782753943,0.707895162172453,0.8719104935911024,-2.0560179057775794
5.66,2.2,0.9699455211755476,0.9969109982315298,0.007000046102584968,2.7568675238749265e-08,0.002157837540260657,0.029218075387699168,0.2915588310334218,0.7084411689665706,0.8718783203725635,-2.0596756138969172
5.67,2.2,0.9699455211553619,0.9969109982078119,0.00700004608929612,2.755896349478434e-08,0.0021651933982680337,0.029265062923139174,0.2910143062897239,0.7089856937102684,0.8718461024383143,-2.0633334188225314
5.68,2.2,0.9699455211350253,0.9969109981841965,0.007000046076009839,2.7549256973961797e-08,0.0021725608403495127,0.029312034437797226,0.2904712594628783,0.709528740537114,0.8718138399272836,-2.06699132070766
5.69,2.2,0.9699455211140214,0.9969109981601956,0.007000046062726126,2.7539555670586205e-08,0.002179939861698053,0.02935898993422838,0.28992968643054273,0.7100703135694496,0.8717815329780193,-2.0706493197054767
5.7,2.2,0.9699455210918113,0.9969109981352979,0.007000046049444982,2.7529859578971167e-08,0.002187330457507553,0.029405929414995535,0.28938958308160095,0.7106104169183914,0.8717491817286892,-2.0743074159690917
5.71,2.2,0.9699455210678336,0.9969109981089691,0.00700004603616641,2.7520168693439316e-08,0.002194732622972855,0.029452852882669467,0.2888509453161619,0.7111490546838305,0.8717167863170802,-2.077965609651553
5.72,2.2,0.9699455210415954,0.9969109980807392,0.007000046022890412,2.7510483008334137e-08,0.0022021463532910686,0.029499760339838754,0.288313769059955,0.7116862309400374,0.8716843468801104,-2.0816239009057593
5.73,2.2,0.9699455210147967,0.9969109980522507,0.00700004600961699,2.7500802518294476e-08,0.002209571643692354,0.02954665178934083,0.28777805059886735,0.7122219494011249,0.8716518635424892,-2.0852822898824774
5.74,2.2,0.9699455209881599,0.9969109980242018,0.007000045996346144,2.749112721784478e-08,0.002217008489393972,0.029593527233917078,0.2872437860795852,0.7127562139204071,0.8716193364336445,-2.088940776733302
5.75,2.2,0.9699455209615166,0.9969109979964312,0.007000045983077878,2.748145710140636e-08,0.0022244568856015453,0.029640386676222368,0.2867109715233401,0.7132890284766522,0.871586765687257,-2.0925993616105765
5.76,2.2,0.9699455209346972,0.9969109979687747,0.007000045969812193,2.7471792163412292e-08,0.0022319168275219434,0.0296872301189217,0.28617960296589656,0.7138203970340958,0.8715541514365147,-2.096258044666559
5.7700000000000005,2.2,0.96994552090753,0.9969109979410645,0.007000045956549091,2.7462132398307387e-08,0.002239388310363282,0.02973405756469023,0.28564967645755185,0.7143503235424404,0.8715214938141129,-2.0999168260534273
5.78,2.2,0.9699455208798418,0.9969109979131304,0.007000045943288573,2.745247780054821e-08,0.0022468713293349214,0.02978086901621324,0.2851211880631362,0.7148788119368561,0.8714887929522542,-2.1035757059232734
5.79,2.2,0.9699455208514577,0.9969109978847988,0.007000045930030643,2.744282836460307e-08,0.0022543658796474694,0.029827664476186184,0.28459413386201243,0.71540586613798,0.8714560489826486,-2.1072346844281085
5.8,2.2,0.9699455208222013,0.9969109978558929,0.0070000459167753005,2.7433184084952025e-08,0.0022618719565127795,0.02987444394731464,0.28406850994807614,0.7159314900519161,0.8714232620365131,-2.1108937617198604
5.8100000000000005,2.2,0.9699455207918946,0.9969109978262329,0.007000045903522548,2.742354495608689e-08,0.0022693895551439513,0.029921207432314346,0.2835443124297559,0.7164556875702365,0.8713904322445724,-2.1145529379503736
5.82,2.2,0.9699455207603573,0.9969109977956364,0.007000045890272389,2.741391097251121e-08,0.0022769186707553304,0.02996795493391117,0.28302153743001296,0.7169784625699793,0.8713575597370582,-2.11821221327141
5.83,2.2,0.9699455207274084,0.9969109977639173,0.007000045877024823,2.74042821287403e-08,0.0022844592985625076,0.03001468645484114,0.2825001810863414,0.7174998189136509,0.8713246446437095,-2.121871587834648
5.84,2.2,0.9699455206928644,0.9969109977308868,0.007000045863779853,2.7394658419301206e-08,0.0022920114337823217,0.03006140199785042,0.28198023955076806,0.7180197604492243,0.8712916870937727,-2.1255310617916843
5.8500000000000005,2.2,0.9699455206565408,0.9969109976963528,0.007000045850537481,2.738503983873273e-08,0.002299575071632857,0.030108101565695326,0.28146170898985257,0.7185382910101398,0.8712586872160015,-2.1291906352940315
5.86,2.2,0.9699455206182511,0.9969109976601205,0.0070000458372977085,2.7375426381585417e-08,0.002307150207333442,0.03015478516114231,0.28094458558468743,0.719055414415305,0.8712256451386569,-2.1328503084931194
5.87,2.2,0.969945520577807,0.9969109976219916,0.007000045824060537,2.7365818042421564e-08,0.0023147368361046534,0.030201452786967984,0.28042886553089785,0.7195711344690945,0.871192560989507,-2.1365100815402953
5.88,2.2,0.9699455205350189,0.996910997581765,0.007000045810825968,2.735621481581522e-08,0.002322334953168313,0.03024810444595909,0.27991454503864194,0.7200854549613505,0.8711594348958276,-2.140169954586823
5.89,2.2,0.9699455204896953,0.9969109975392365,0.007000045797594005,2.7346616696352175e-08,0.0023299445537474893,0.030294740140912525,0.2794016203326104,0.7205983796673819,0.8711262669844012,-2.1438299277838846
5.9,2.2,0.9699455204416432,0.9969109974941988,0.007000045784364647,2.7337023678629965e-08,0.002337565633066497,0.03034135987463533,0.27889008765202694,0.7211099123479654,0.8710930573815182,-2.1474900012825784
5.91,2.2,0.9699455203906678,0.9969109974464415,0.007000045771137898,2.7327435757257887e-08,0.002345198186350895,0.030387963649944685,0.278379943250648,0.7216200567493444,0.8710598062129759,-2.1511501752339193
5.92,2.2,0.9699455203365727,0.9969109973957513,0.00700004575791376,2.7317852926856974e-08,0.002352842208827491,0.030434551469667927,0.27787118339676276,0.7221288166032296,0.8710265136040789,-2.1548104497888394
5.93,2.2,0.9699455202791599,0.9969109973419116,0.007000045744692233,2.730827518206001e-08,0.002360497695724336,0.030481123336642522,0.2773638043731933,0.722636195626799,0.8709931796796394,-2.158470825098189
5.94,2.2,0.9699455202195263,0.9969109972859826,0.007000045731473321,2.7298702517399064e-08,0.002368164642263574,0.03052767925360214,0.27685780232417223,0.7231421976758201,0.8709598045691713,-2.162131301313398
5.95,2.2,0.9699455201594214,0.9969109972296675,0.007000045718257024,2.7289134927361175e-08,0.0023758430436649812,0.030574219223233053,0.27635317333117865,0.7236468266688137,0.8709263884043178,-2.165791878586145
5.96,2.2,0.9699455200990801,0.9969109971731726,0.007000045705043344,2.7279572406576386e-08,0.0023835328951579303,0.030620743248364675,0.2758499136689113,0.724150086331081,0.8708929313101673,-2.1694525570672565
5.97,2.2,0.9699455200387478,0.9969109971167134,0.007000045691832283,2.7270014949685446e-08,0.002391234191972975,0.030667251331835517,0.27534801962518085,0.7246519803748115,0.8708594334113641,-2.173113336907479
5.98,2.2,0.9699455199786872,0.996910997060521,0.007000045678623843,2.7260462551339197e-08,0.002398946929341811,0.030713743476492562,0.27484748750009197,0.7251525124999004,0.8708258948321352,-2.176774218257488
5.99,2.2,0.9699455199191781,0.9969109970048421,0.007000045665418025,2.7250915206198593e-08,0.0024066711024972724,0.03076021968519127,0.2743483136060435,0.7256516863939488,0.8707923156962915,-2.1804352012678843
6.0,2.2,0.9699455198605176,0.996910996949939,0.007000045652214832,2.7241372908934692e-08,0.0024144067066733375,0.030806679960795585,0.27385049426772856,0.7261495057322638,0.8707586961272262,-2.1840962860891957
6.01,2.2,0.9699455198030204,0.9969109968960896,0.007000045639014265,2.723183565422865e-08,0.002422153737105126,0.03085312430617793,0.27335402582213414,0.7266459741778583,0.8707250362479168,-2.1877574728718776
6.0200000000000005,2.2,0.9699455197470181,0.9969109968435877,0.007000045625816326,2.722230343677173e-08,0.0024299121890288982,0.030899552724219206,0.27285890461854145,0.7271410953814509,0.8706913361809233,-2.1914187617663115
6.03,2.2,0.96994551969286,0.9969109967927424,0.007000045612621016,2.72127762512653e-08,0.002437682057682055,0.030945965217808787,0.272365127018526,0.7276348729814663,0.8706575960483892,-2.1950801529228054
6.04,2.2,0.9699455196409125,0.9969109967438787,0.007000045599428338,2.7203254092420834e-08,0.0024454633383031404,0.03099236178984454,0.2718726893959572,0.7281273106040351,0.8706238159720412,-2.1987416464915945
6.05,2.2,0.9699455195915591,0.9969109966973373,0.007000045586238291,2.7193736954959904e-08,0.0024532560261318393,0.031038742443232795,0.2713815881369987,0.7286184118629937,0.8705899960731894,-2.2024032426228413
6.0600000000000005,2.2,0.9699455195452008,0.996910996653474,0.00700004557305088,2.7184224833614187e-08,0.0024610601164089785,0.03108510718088838,0.27089181964010817,0.7291081803598841,0.8705561364727269,-2.2060649414666336
6.07,2.2,0.969945519502256,0.9969109966126611,0.007000045559866106,2.7174717723125466e-08,0.0024688756043765247,0.031131456005734585,0.2704033803160376,0.7295966196839547,0.8705222372911301,-2.209726743172987
6.08,2.2,0.9699455194631603,0.9969109965752858,0.007000045546683969,2.7165215618245634e-08,0.002476702485277587,0.031177788920703185,0.269916266587833,0.7300837334121594,0.8704882986484587,-2.2133886478918434
6.09,2.2,0.9699455194283666,0.9969109965417513,0.007000045533504471,2.715571851373667e-08,0.002484540754356417,0.031224105928734435,0.26943047489083444,0.7305695251091578,0.8704543206643557,-2.2170506557730723
6.1000000000000005,2.2,0.969945519398345,0.9969109965124765,0.007000045520327615,2.7146226404370673e-08,0.002492390406858407,0.03127040703277708,0.2689460016726762,0.7310539983273162,0.8704203034580471,-2.2207127669664692
6.11,2.2,0.969945519373583,0.9969109964878957,0.0070000455071534025,2.7136739284929843e-08,0.002500251438030089,0.03131669223578831,0.26846284339328663,0.7315371566067057,0.8703862471483426,-2.224374981621756
6.12,2.2,0.9699455193545854,0.996910996468459,0.007000045493981834,2.7127257150206478e-08,0.002508123843119139,0.03136296154073384,0.2679809965248884,0.732019003475104,0.8703521518536345,-2.2280372998885825
6.13,2.2,0.9699455193418743,0.9969109964546322,0.007000045480812912,2.7117779995002983e-08,0.002516007617374373,0.031409214950587835,0.26750045755199797,0.7324995424479944,0.8703180176918988,-2.231699721916524
6.140000000000001,2.2,0.969945519335989,0.9969109964468965,0.007000045467646638,2.710830781413187e-08,0.0025239027560457505,0.03145545246833295,0.2670212229714261,0.7329787770285662,0.8702838447806946,-2.235362247855084
6.15,2.2,0.9699455193367809,0.9969109964451189,0.007000045454483013,2.7098840602361828e-08,0.0025318092543809246,0.031501674096905775,0.26654328921898346,0.7334567107810089,0.870249633239651,-2.239024877854009
6.16,2.2,0.969945519341921,0.9969109964472196,0.0070000454413220396,2.7089378354303757e-08,0.0025397271076179704,0.03154787983908161,0.2660666525145583,0.7339333474854342,0.8702153831957218,-2.2426876120639627
6.17,2.2,0.9699455193512281,0.9969109964530368,0.00700004542816372,2.7079921064741434e-08,0.002547656311006499,0.03159406969780885,0.26559130931159297,0.7344086906883995,0.8701810947679386,-2.2463504506345764
6.18,2.2,0.969945519364763,0.9969109964626252,0.007000045415008055,2.707046872848591e-08,0.002555596859798359,0.031640243676061705,0.26511725609915315,0.7348827439008393,0.8701467680741243,-2.250013393715306
6.19,2.2,0.96994551938258,0.996910996476034,0.0070000454018550465,2.7061021340356542e-08,0.002563548749246429,0.031686401776821076,0.2646444893761692,0.7353555106238232,0.8701124032317679,-2.2536764414555464
6.2,2.2,0.9699455194047276,0.9969109964933073,0.007000045388704695,2.7051578895181024e-08,0.00257151197460461,0.031732544003074514,0.2641730056514364,0.735826994348556,0.8700780003580237,-2.2573395940046277
6.21,2.2,0.9699455194312482,0.9969109965144839,0.007000045375557005,2.704214138779534e-08,0.002579486531127834,0.031778670357816265,0.2637028014436146,0.7362971985563779,0.8700435595697118,-2.2610028515118183
6.22,2.2,0.969945519462178,0.9969109965395972,0.0070000453624119744,2.7032708813043815e-08,0.00258747241407206,0.03182478084404723,0.2632338732812284,0.7367661267187641,0.870009080983318,-2.2646662141263243
6.23,2.2,0.9699455194975471,0.9969109965686758,0.007000045349269608,2.7023281165779072e-08,0.0025954696186942738,0.031870875464774996,0.26276621770266717,0.7372337822973253,0.8699745647149937,-2.2683296819972893
6.24,2.2,0.9699455195373797,0.9969109966017424,0.007000045336129905,2.7013858440862058e-08,0.0026034781402524874,0.03191695422301381,0.26229983125618506,0.7377001687438074,0.8699400108805558,-2.2719932552737925
6.25,2.2,0.9699455195816936,0.9969109966388153,0.007000045322992869,2.7004440633162038e-08,0.002611497974005741,0.03196301712178459,0.261834710499901,0.7381652895000915,0.8699054195954872,-2.275656934104852
6.26,2.2,0.9699455196305009,0.9969109966799068,0.007000045309858501,2.6995027737556596e-08,0.002619529115214103,0.03200906416411494,0.2613708520017984,0.738629147998194,0.8698707909749361,-2.279320718639422
6.2700000000000005,2.2,0.9699455196838072,0.9969109967250241,0.007000045296726802,2.6985619748931618e-08,0.0026275715591386685,0.03205509535303913,0.26090825233972564,0.7390917476602669,0.8698361251337168,-2.282984609026396
6.28,2.2,0.9699455197416124,0.9969109967741697,0.007000045283597774,2.6976216662181326e-08,0.002635625301041559,0.03210111069159808,0.26044690810139587,0.7395530918985965,0.8698014221863086,-2.2866486054146025
6.29,2.2,0.9699455198039099,0.9969109968273402,0.007000045270471418,2.696681847220825e-08,0.002643690336185923,0.03214711018283941,0.2599868158843868,0.7400131841156056,0.8697666822468572,-2.290312707952808
6.3,2.2,0.9699455198706874,0.9969109968845273,0.007000045257347737,2.695742517392323e-08,0.002651766659835939,0.03219309382981741,0.2595279722961411,0.7404720277038513,0.8697319054291732,-2.2939769167897173
6.3100000000000005,2.2,0.9699455199419265,0.9969109969457174,0.007000045244226731,2.694803676224543e-08,0.0026598542672568114,0.03223906163559302,0.2590703739539658,0.7409296260460266,0.8696970918467336,-2.2976412320739716
6.32,2.2,0.9699455200176021,0.9969109970108915,0.007000045231108402,2.6938653232102333e-08,0.00266795315371477,0.03228501360323388,0.2586140174850332,0.7413859825149592,0.8696622416126806,-2.301305653954149
6.33,2.2,0.969945520097684,0.9969109970800255,0.007000045217992753,2.692927457842973e-08,0.002676063314477074,0.032330949735814275,0.2581588995263799,0.7418411004736125,0.8696273548398221,-2.3049701825787663
6.34,2.2,0.969945520182135,0.9969109971530903,0.007000045204879784,2.691990079617174e-08,0.0026841847448120094,0.03237687003641518,0.2577050167249074,0.742294983275085,0.8695924316406317,-2.3086348180962757
6.3500000000000005,2.2,0.9699455202709123,0.996910997230051,0.007000045191769497,2.6910531880280782e-08,0.002692317439988891,0.03242277450812424,0.2572523657373819,0.7427476342626106,0.8695574721272488,-2.3122995606550685
6.36,2.2,0.9699455203638337,0.9969109973107502,0.007000045178661893,2.690116782571538e-08,0.002700461395278301,0.03246866315403223,0.25680094322638986,0.7431990567736025,0.8695224764116155,-2.3159644104034744
6.37,2.2,0.9699455204588012,0.9969109973933382,0.007000045165556975,2.6891808627410498e-08,0.002708616605955345,0.03251453597718621,0.2563507458064856,0.7436492541935068,0.8694874446073074,-2.3196293674897914
6.38,2.2,0.9699455205547587,0.996910997476886,0.007000045152454744,2.6882454280326905e-08,0.002716783067294238,0.032560392980667555,0.2559017701338582,0.7440982298661343,0.8694523768264857,-2.3232944320622395
6.390000000000001,2.2,0.9699455206512322,0.9969109975609788,0.0070000451393552,2.6873104779443502e-08,0.0027249607745691473,0.032606234167579864,0.255454012892401,0.7445459871075915,0.8694172731803713,-2.326959604268965
6.4,2.2,0.9699455207477241,0.996910997645181,0.007000045126258347,2.6863760119747226e-08,0.002733149723055297,0.032652059541032924,0.25500747077533886,0.7449925292246535,0.869382133779869,-2.330624884258051
6.41,2.2,0.9699455208437132,0.9969109977290361,0.007000045113164185,2.6854420296233023e-08,0.0027413499080289733,0.03269786910414274,0.25456214048522785,0.7454378595147646,0.869346958735567,-2.3342902721775194
6.42,2.2,0.9699455209386545,0.9969109978120673,0.007000045100072716,2.684508530390387e-08,0.0027495613247675217,0.032743662860031525,0.25411801873395556,0.7458819812660369,0.8693117481577379,-2.3379557681753296
6.43,2.2,0.9699455210319792,0.9969109978937764,0.007000045086983942,2.6835755137770767e-08,0.0027577839685493455,0.03278944081182769,0.253675102242741,0.7463248977572514,0.8692765021563376,-2.3416213723993784
6.44,2.2,0.9699455211230952,0.9969109979736448,0.0070000450738978625,2.682642979285273e-08,0.0027660178346539097,0.032835202962665885,0.25323338774213444,0.746766612257858,0.8692412208410056,-2.3452870849975
6.45,2.2,0.9699455212113863,0.996910998051133,0.007000045060814482,2.6817109264176807e-08,0.002774262918361736,0.03288094931568692,0.2527928719720178,0.7472071280279746,0.869205904321066,-2.3489529061174657
