t,TRPN,z,Q_1,Q_2,Q_3
8.05,0.06617618090961379,0.014286424020242047,0.0,0.0,0.0
8.06,0.06617573350811079,0.014286307331461738,0.0,0.0,0.0
8.07,0.06617528704809714,0.014286190710033243,0.0,0.0,0.0
8.08,0.06617484152755827,0.01428607415583702,0.0,0.0,0.0
8.09,0.06617439694448322,0.014285957668753778,0.0,0.0,0.0
8.1,0.06617395329686453,0.014285841248664477,0.0,0.0,0.0
8.11,0.06617351058269821,0.014285724895450318,0.0,0.0,0.0
8.120000000000001,0.06617306879998384,0.014285608608992754,0.0,0.0,0.0
8.13,0.06617262794672443,0.014285492389173487,0.0,0.0,0.0
8.14,0.06617218802092648,0.014285376235874465,0.0,0.0,0.0
8.15,0.06617174902059991,0.014285260148977887,0.0,0.0,0.0
8.16,0.06617131094375812,0.014285144128366201,0.0,0.0,0.0
8.17,0.06617087378841793,0.0142850281739221,0.0,0.0,0.0
8.18,0.06617043755259952,0.014284912285528535,0.0,0.0,0.0
8.19,0.06617000223432652,0.014284796463068699,0.0,0.0,0.0
8.2,0.06616956783162592,0.014284680706426038,0.0,0.0,0.0
8.21,0.06616913434252805,0.014284565015484248,0.0,0.0,0.0
8.22,0.06616870176506665,0.014284449390127279,0.0,0.0,0.0
8.23,0.0661682700972787,0.014284333830239325,0.0,0.0,0.0
8.24,0.0661678393372046,0.014284218335704835,0.0,0.0,0.0
8.25,0.066167409482888,0.014284102906408509,0.0,0.0,0.0
8.26,0.06616698053237587,0.014283987542235302,0.0,0.0,0.0
8.27,0.0661665524837184,0.01428387224307041,0.0,0.0,0.0
8.28,0.06616612533496913,0.014283757008799296,0.0,0.0,0.0
8.290000000000001,0.06616569908418476,0.014283641839307661,0.0,0.0,0.0
8.3,0.0661652737294253,0.014283526734481468,0.0,0.0,0.0
8.31,0.06616484926875392,0.014283411694206929,0.0,0.0,0.0
8.32,0.06616442570024757,0.014283296718369629,0.0,0.0,0.0
8.33,0.06616400302314586,0.01428318180675846,0.0,0.0,0.0
8.34,0.0661635812363535,0.014283066959190838,0.0,0.0,0.0
8.35,0.0661631603380018,0.01428295217554936,0.0,0.0,0.0
8.36,0.06616274032622596,0.01428283745571681,0.0,0.0,0.0
8.370000000000001,0.06616232119916492,0.014282722799576177,0.0,0.0,0.0
8.38,0.06616190295496148,0.014282608207010645,0.0,0.0,0.0
8.39,0.06616148559176223,0.014282493677903591,0.0,0.0,0.0
8.4,0.0661610691077175,0.014282379212138594,0.0,0.0,0.0
8.41,0.06616065350098145,0.014282264809599429,0.0,0.0,0.0
8.42,0.06616023876971196,0.014282150470170061,0.0,0.0,0.0
8.43,0.06615982491207066,0.01428203619373466,0.0,0.0,0.0
8.44,0.06615941192622293,0.01428192198017759,0.0,0.0,0.0
8.45,0.06615899981033789,0.014281807829383408,0.0,0.0,0.0
8.46,0.06615858856258833,0.014281693741236874,0.0,0.0,0.0
8.47,0.06615817818115076,0.014281579715622938,0.0,0.0,0.0
8.48,0.06615776866420542,0.014281465752426751,0.0,0.0,0.0
8.49,0.0661573600099362,0.014281351851533659,0.0,0.0,0.0
8.5,0.06615695221653065,0.014281238012829203,0.0,0.0,0.0
8.51,0.06615654528217998,0.01428112423619912,0.0,0.0,0.0
8.52,0.06615613920507908,0.014281010521529348,0.0,0.0,0.0
8.53,0.06615573398342645,0.014280896868706016,0.0,0.0,0.0
8.540000000000001,0.0661553296154242,0.014280783277615451,0.0,0.0,0.0
8.55,0.06615492609927809,0.014280669748144176,0.0,0.0,0.0
8.56,0.06615452343319747,0.014280556280178911,0.0,0.0,0.0
8.57,0.06615412161539526,0.014280442873606572,0.0,0.0,0.0
8.58,0.06615372064408798,0.014280329528314269,0.0,0.0,0.0
8.59,0.0661533205174957,0.01428021624418931,0.0,0.0,0.0
8.6,0.06615292123384209,0.014280103021119199,0.0,0.0,0.0
8.61,0.06615252279135432,0.014279989858991635,0.0,0.0,0.0
8.620000000000001,0.0661521251882631,0.014279876757694512,0.0,0.0,0.0
8.63,0.06615172842280272,0.014279763717115921,0.0,0.0,0.0
8.64,0.06615133249321088,0.014279650737144151,0.0,0.0,0.0
8.65,0.06615093739772888,0.014279537817667682,0.0,0.0,0.0
8.66,0.06615054313460146,0.014279424958575194,0.0,0.0,0.0
8.67,0.06615014970207686,0.01427931215975556,0.0,0.0,0.0
8.68,0.06614975709840674,0.014279199421097849,0.0,0.0,0.0
8.69,0.0661493653218463,0.014279086742491325,0.0,0.0,0.0
8.700000000000001,0.0661489743706541,0.014278974123825451,0.0,0.0,0.0
8.71,0.06614858424309218,0.014278861564989883,0.0,0.0,0.0
8.72,0.066148194937426,0.014278749065874471,0.0,0.0,0.0
8.73,0.06614780645192443,0.014278636626369261,0.0,0.0,0.0
8.74,0.06614741878485973,0.014278524246364497,0.0,0.0,0.0
8.75,0.06614703193450755,0.014278411925750616,0.0,0.0,0.0
8.76,0.06614664589914693,0.014278299664418253,0.0,0.0,0.0
8.77,0.06614626067706025,0.014278187462258231,0.0,0.0,0.0
8.78,0.0661458762665333,0.014278075319161579,0.0,0.0,0.0
8.790000000000001,0.06614549266585515,0.01427796323501951,0.0,0.0,0.0
8.8,0.06614510987331822,0.014277851209723443,0.0,0.0,0.0
8.81,0.06614472788721829,0.014277739243164982,0.0,0.0,0.0
8.82,0.06614434670585441,0.014277627335235934,0.0,0.0,0.0
8.83,0.06614396632752895,0.014277515485828297,0.0,0.0,0.0
8.84,0.06614358675054753,0.014277403694834262,0.0,0.0,0.0
8.85,0.06614320797321911,0.014277291962146221,0.0,0.0,0.0
8.86,0.06614282999385587,0.014277180287656758,0.0,0.0,0.0
8.870000000000001,0.06614245281077326,0.014277068671258648,0.0,0.0,0.0
8.88,0.06614207642228995,0.014276957112844865,0.0,0.0,0.0
8.89,0.06614170082672788,0.014276845612308579,0.0,0.0,0.0
8.9,0.06614132602241218,0.01427673416954315,0.0,0.0,0.0
8.91,0.0661409520076712,0.014276622784442135,0.0,0.0,0.0
8.92,0.0661405787808365,0.01427651145689929,0.0,0.0,0.0
8.93,0.06614020634024279,0.014276400186808556,0.0,0.0,0.0
8.94,0.066139834684228,0.014276288974064077,0.0,0.0,0.0
8.950000000000001,0.0661394638111332,0.01427617781856019,0.0,0.0,0.0
8.96,0.06613909371930261,0.014276066720191419,0.0,0.0,0.0
8.97,0.06613872440708363,0.014275955678852495,0.0,0.0,0.0
8.98,0.06613835587282671,0.014275844694438334,0.0,0.0,0.0
8.99,0.0661379881148855,0.014275733766844049,0.0,0.0,0.0
9.0,0.06613762113161673,0.014275622895964946,0.0,0.0,0.0
9.01,0.0661372549213802,0.014275512081696529,0.0,0.0,0.0
9.02,0.06613688948253885,0.014275401323934494,0.0,0.0,0.0
9.03,0.06613652481345865,0.014275290622574729,0.0,0.0,0.0
9.040000000000001,0.06613616091250864,0.01427517997751332,0.0,0.0,0.0
9.05,0.06613579777806093,0.014275069388646542,0.0,0.0,0.0
9.06,0.06613543540849066,0.014274958855870871,0.0,0.0,0.0
9.07,0.066135073802176,0.014274848379082973,0.0,0.0,0.0
9.08,0.06613471295749812,0.014274737958179707,0.0,0.0,0.0
9.09,0.06613435287284125,0.014274627593058128,0.0,0.0,0.0
9.1,0.06613399354659255,0.014274517283615482,0.0,0.0,0.0
9.11,0.06613363497714221,0.014274407029749215,0.0,0.0,0.0
9.120000000000001,0.06613327716288338,0.01427429683135696,0.0,0.0,0.0
9.13,0.06613292010221217,0.014274186688336547,0.0,0.0,0.0
9.14,0.06613256379352764,0.014274076600585998,0.0,0.0,0.0
9.15,0.06613220823523178,0.014273966568003532,0.0,0.0,0.0
9.16,0.06613185342572954,0.01427385659048756,0.0,0.0,0.0
9.17,0.06613149936342876,0.014273746667936684,0.0,0.0,0.0
9.18,0.06613114604674018,0.0142736368002497,0.0,0.0,0.0
9.19,0.06613079347407748,0.014273526987325607,0.0,0.0,0.0
9.200000000000001,0.06613044164385716,0.01427341722906358,0.0,0.0,0.0
9.21,0.06613009055449863,0.014273307525363006,0.0,0.0,0.0
9.22,0.06612974020442418,0.014273197876123451,0.0,0.0,0.0
9.23,0.06612939059205888,0.01427308828124468,0.0,0.0,0.0
9.24,0.06612904171583073,0.014272978740626654,0.0,0.0,0.0
9.25,0.06612869357417048,0.014272869254169523,0.0,0.0,0.0
9.26,0.06612834616551175,0.014272759821773633,0.0,0.0,0.0
9.27,0.06612799948829091,0.01427265044333952,0.0,0.0,0.0
9.28,0.06612765354094718,0.014272541118767914,0.0,0.0,0.0
9.290000000000001,0.06612730832192254,0.014272431847959743,0.0,0.0,0.0
9.3,0.06612696382966173,0.014272322630816122,0.0,0.0,0.0
9.31,0.06612662006261225,0.014272213467238361,0.0,0.0,0.0
9.32,0.06612627701922437,0.014272104357127965,0.0,0.0,0.0
9.33,0.06612593469795108,0.014271995300386628,0.0,0.0,0.0
9.34,0.06612559309724812,0.01427188629691624,0.0,0.0,0.0
9.35,0.0661252522155739,0.014271777346618884,0.0,0.0,0.0
9.36,0.06612491205138957,0.014271668449396833,0.0,0.0,0.0
9.370000000000001,0.06612457260315897,0.014271559605152556,0.0,0.0,0.0
9.38,0.06612423386934861,0.014271450813788713,0.0,0.0,0.0
9.39,0.06612389584842768,0.014271342075208157,0.0,0.0,0.0
9.4,0.066123558538868,0.014271233389313933,0.0,0.0,0.0
9.41,0.06612322193914409,0.014271124756009279,0.0,0.0,0.0
9.42,0.06612288604773307,0.014271016175197628,0.0,0.0,0.0
9.43,0.06612255086311468,0.0142709076467826,0.0,0.0,0.0
9.44,0.0661222163837713,0.014270799170668015,0.0,0.0,0.0
9.450000000000001,0.0661218826081879,0.014270690746757877,0.0,0.0,0.0
9.46,0.06612154953485203,0.01427058237495639,0.0,0.0,0.0
9.47,0.06612121716225383,0.014270474055167945,0.0,0.0,0.0
9.48,0.06612088548888603,0.014270365787297129,0.0,0.0,0.0
9.49,0.06612055451324389,0.014270257571248718,0.0,0.0,0.0
9.5,0.0661202242338252,0.014270149406927684,0.0,0.0,0.0
9.51,0.06611989464913035,0.014270041294239186,0.0,0.0,0.0
9.52,0.06611956575766219,0.014269933233088582,0.0,0.0,0.0
9.53,0.0661192375579261,0.014269825223381417,0.0,0.0,0.0
9.540000000000001,0.06611891004843,0.014269717265023428,0.0,0.0,0.0
9.55,0.06611858322768423,0.014269609357920548,0.0,0.0,0.0
9.56,0.06611825709420167,0.014269501501978898,0.0,0.0,0.0
9.57,0.06611793164649767,0.014269393697104792,0.0,0.0,0.0
9.58,0.06611760688308996,0.014269285943204738,0.0,0.0,0.0
9.59,0.0661172828024988,0.014269178240185433,0.0,0.0,0.0
9.6,0.06611695940324686,0.014269070587953767,0.0,0.0,0.0
9.61,0.0661166366838592,0.014268962986416825,0.0,0.0,0.0
9.620000000000001,0.06611631464286334,0.014268855435481875,0.0,0.0,0.0
9.63,0.06611599327878917,0.014268747935056388,0.0,0.0,0.0
9.64,0.06611567259021085,0.014268640485046707,0.0,0.0,0.0
9.65,0.0661153525761389,0.014268533085345796,0.0,0.0,0.0
9.66,0.06611503323530091,0.014268425735855737,0.0,0.0,0.0
9.67,0.0661147145663108,0.014268318436482425,0.0,0.0,0.0
9.68,0.06611439656778839,0.014268211187131842,0.0,0.0,0.0
9.69,0.06611407923835948,0.014268103987710048,0.0,0.0,0.0
9.700000000000001,0.06611376257665583,0.014267996838123177,0.0,0.0,0.0
9.71,0.06611344658131528,0.014267889738277438,0.0,0.0,0.0
9.72,0.06611313125098177,0.01426778268807911,0.0,0.0,0.0
9.73,0.06611281658430547,0.014267675687434547,0.0,0.0,0.0
9.74,0.06611250257994272,0.014267568736250166,0.0,0.0,0.0
9.75,0.06611218923655618,0.014267461834432449,0.0,0.0,0.0
9.76,0.06611187655281488,0.014267354981887944,0.0,0.0,0.0
9.77,0.0661115645273942,0.014267248178523255,0.0,0.0,0.0
9.78,0.06611125315897604,0.014267141424245051,0.0,0.0,0.0
9.790000000000001,0.06611094244624878,0.014267034718960054,0.0,0.0,0.0
9.8,0.0661106323879074,0.014266928062575042,0.0,0.0,0.0
9.81,0.06611032298265351,0.014266821454996843,0.0,0.0,0.0
9.82,0.0661100142291954,0.014266714896132335,0.0,0.0,0.0
9.83,0.06610970612624813,0.014266608385888448,0.0,0.0,0.0
9.84,0.06610939867253353,0.014266501924172151,0.0,0.0,0.0
9.85,0.06610909186678034,0.014266395510890463,0.0,0.0,0.0
9.86,0.06610878570772419,0.01426628914595044,0.0,0.0,0.0
9.870000000000001,0.0661084801941077,0.014266182829259181,0.0,0.0,0.0
9.88,0.06610817532468052,0.014266076560723815,0.0,0.0,0.0
9.89,0.0661078710981994,0.014265970340251516,0.0,0.0,0.0
9.9,0.06610756751342824,0.014265864167749477,0.0,0.0,0.0
9.91,0.06610726456913811,0.014265758043124936,0.0,0.0,0.0
9.92,0.06610696226410741,0.014265651966285148,0.0,0.0,0.0
9.93,0.06610666059712181,0.0142655459371374,0.0,0.0,0.0
9.94,0.06610635956697437,0.014265439955589,0.0,0.0,0.0
9.950000000000001,0.06610605917246562,0.01426533402154728,0.0,0.0,0.0
9.96,0.06610575941240353,0.014265228134919589,0.0,0.0,0.0
9.97,0.0661054604059793,0.014265122304658342,0.0,0.0,0.0
9.98,0.06610516210500103,0.014265016527283446,0.0,0.0,0.0
9.99,0.06610486445180423,0.014264910798509419,0.0,0.0,0.0
