t,dPsi,H_x,NADH_x,Pi_x,QH2,Cred,O2,ADP_mx,ATP_mx,ATP_x,Mg_x,ADP_x,ATP_i,ATP_mi,ADP_i,ADP_mi,AMP_i,Pi_i,K_x
4.7,174.23590627785902,7.37732509777318e-08,0.00199004653982033,0.00011920590278187018,0.0007692987676193593,0.0002233262956722307,2.6e-05,0.0027819968868313884,0.0020228401617405985,0.0022718023136634228,0.00019516295142800496,0.007728197686336591,0.0,0.0,0.0,0.0,0.0,0.00012497509535499635,0.13928916237103253
4.71,174.23926121080953,7.377363300092713e-08,0.001990217286147054,0.00011922174001676804,0.0007692161858919141,0.00022331589082617126,2.6e-05,0.0027814186055906054,0.0020234529436137546,0.002272533418411266,0.0001951284507956318,0.007727466581588748,0.0,0.0,0.0,0.0,0.0,0.00012497522331439542,0.1392900093124974
4.72,174.24259845509775,7.377401298803765e-08,0.0019903869437913,0.00011923749504807957,0.0007691339725718158,0.00022330553025196712,2.6e-05,0.0027808433281901394,0.0020240625428668423,0.0022732607678638862,0.00019509412894301033,0.007726739232136128,0.0,0.0,0.0,0.0,0.0,0.00012497535061073312,0.13929085170533118
4.73,174.24591810896274,7.37743909503663e-08,0.001990555520620739,0.00011925316832648654,0.0007690521262124257,0.00022329521380354196,2.6e-05,0.0027802710386403496,0.0020246689764361597,0.002273984381561855,0.0001950599849234826,0.0077260156184381585,0.0,0.0,0.0,0.0,0.0,0.00012497547724763384,0.13929168957529206
4.74,174.24922027015973,7.377476689915395e-08,0.00199072302445314,0.00011926876030079695,0.0007689706453697375,0.0002232849413349664,2.6e-05,0.002779701721032505,0.0020252722611723206,0.002274704278948855,0.00019502601779516638,0.007725295721051158,0.0,0.0,0.0,0.0,0.0,0.00012497560322870707,0.1392925229480014
4.75,174.25250503596678,7.377514084558008e-08,0.001990889463057292,0.0001192842714179761,0.0007688895286023499,0.0002232747127004622,2.6e-05,0.002779135359538005,0.002025872413841076,0.002275420479372521,0.0001949922266209107,0.007724579520627492,0.0,0.0,0.0,0.0,0.0,0.00012497572855754759,0.13929335184894545
4.76,174.25577250319176,7.377551280076332e-08,0.0019910548441539225,0.00011929970212317755,0.0007688087744714398,0.00022326452775440632,2.6e-05,0.002778571938407599,0.002026469451124142,0.002276133002085284,0.00019495861046825108,0.00772386699791473,0.0,0.0,0.0,0.0,0.0,0.0001249758532377356,0.13929417630347687
4.7700000000000005,174.25902276817925,7.377588277576227e-08,0.0019912191754166172,0.00011931505285977429,0.0007687283815407356,0.00022325438635133524,2.6e-05,0.002778011441970606,0.002027063389620021,0.0022768418662452105,0.00019492516840936494,0.007723158133754803,0.0,0.0,0.0,0.0,0.0,0.0001249759772728373,0.13929499633681647
4.78,174.26225592681732,7.377625078157593e-08,0.001991382464472742,0.00011933032406938972,0.0007686483483764897,0.00022324428834594894,2.6e-05,0.002777453854634134,0.0020276542458448313,0.002277547090916847,0.0001948918995210271,0.007722452909083167,0.0,0.0,0.0,0.0,0.0,0.00012497610066640471,0.1392958119740549
4.79,174.26547207454433,7.377661682914453e-08,0.00199154471890436,0.00011934551619192874,0.0007685686735474518,0.0002232342335931153,2.6e-05,0.0027768991608823,0.002028242036233127,0.002278248695072061,0.00019485880288456497,0.0077217513049279525,0.0,0.0,0.0,0.0,0.0,0.00012497622342197626,0.13929662324015432
4.8,174.26867130635603,7.377698092935008e-08,0.0019917059462491553,0.00011936062966560874,0.0007684893556248419,0.00022322422194787406,2.6e-05,0.0027763473452754508,0.002028826777138727,0.002278946697590884,0.00019482587758581397,0.00772105330240913,0.0,0.0,0.0,0.0,0.0,0.0001249763455430769,0.13929743015995003
4.8100000000000005,174.27185366433844,7.377734309338815e-08,0.001991866152499247,0.00011937566445018213,0.0007684103934791769,0.00022321425314987062,2.6e-05,0.0027757983937630125,0.0020294084834667995,0.0022796411169741346,0.00019479312277017973,0.007720358883025879,0.0,0.0,0.0,0.0,0.0,0.00012497646702935925,0.13929823275586845
4.82,174.27501922785908,7.377770333213073e-08,0.0019920253446837053,0.00011939062084643646,0.0007683317857700547,0.00022320432702198587,2.6e-05,0.002775252291425034,0.002029987171027074,0.0022803319718396075,0.0001947605375478839,0.007719668028160406,0.0,0.0,0.0,0.0,0.0,0.00012497658788323624,0.13929903105185376
4.83,174.27816807810507,7.377806165637763e-08,0.0019921835298541534,0.0001194054991739352,0.0007682535311467805,0.00022319444339222261,2.6e-05,0.00277470902335933,0.0020305628556094944,0.0022810192807280996,0.000194728121031168,0.007718980719271914,0.0,0.0,0.0,0.0,0.0,0.00012497670810727307,0.13929982507182573
4.84,174.28130028071797,7.377841807698007e-08,0.001992340714588398,0.00011942029961319576,0.0007681756283466161,0.0002231846020554487,2.6e-05,0.0027741685751155954,0.002031135552531904,0.0022817030620088338,0.0001946958723524926,0.00771829693799118,0.0,0.0,0.0,0.0,0.0,0.0001249768277029096,0.13930061483892564
4.8500000000000005,174.28441589583144,7.377877260477035e-08,0.001992496905278488,0.00011943502229686669,0.0007680980761380073,0.00022317480279549355,2.6e-05,0.0027736309324435135,0.0020317052769025204,0.0022823833339353974,0.00019466379065395835,0.007717616666064616,0.0,0.0,0.0,0.0,0.0,0.00012497694667119852,0.1393014003759542
4.86,174.2875151587685,7.377912524787812e-08,0.001992652110103962,0.00011944966863263617,0.000768020872835005,0.00022316504569172622,2.6e-05,0.0027730960782259492,0.0020322720467940663,0.0022830601143337954,0.00019463187497997645,0.007716939885666218,0.0,0.0,0.0,0.0,0.0,0.00012497706502349055,0.13930218170821237
4.87,174.29059817203512,7.377947601629856e-08,0.0019928063356515883,0.00011946423904632406,0.0007679440171281289,0.00022315533059591496,2.6e-05,0.0027725639977133417,0.002032835877826052,0.002283733421128711,0.00019460012446059847,0.007716266578871303,0.0,0.0,0.0,0.0,0.0,0.0001249771827632049,0.13930295885863364
4.88,174.29366501943335,7.37798249201967e-08,0.001992959588159215,0.00011947873381705389,0.0007678675077781489,0.00022314565732575926,2.6e-05,0.0027720346765879025,0.0020333967851683017,0.0022844032721457633,0.00019456853824378765,0.007715596727854251,0.0,0.0,0.0,0.0,0.0,0.00012497729989257512,0.13930373184957437
4.89,174.2967158316998,7.378017196893107e-08,0.0019931118742286024,0.00011949315355734047,0.0007677913434404459,0.00022313602577612163,2.6e-05,0.0027715080998512226,0.002033954784692248,0.0022850696849969045,0.00019453711545652138,0.00771493031500311,0.0,0.0,0.0,0.0,0.0,0.00012497741641652674,0.13930450070383965
4.9,174.29975074992333,7.378051717159416e-08,0.001993263200418483,0.00011950749894439882,0.0007677155227647279,0.00022312643585670972,2.6e-05,0.002770984252448205,0.0020345098923250974,0.0022857326771411435,0.00019450585522668977,0.00771426732285887,0.0,0.0,0.0,0.0,0.0,0.00012497753234050696,0.13930526544409683
4.91,174.30276967215423,7.37808605440498e-08,0.0019934135738264645,0.0001195217696099731,0.000767640044346966,0.00022311688734135245,2.6e-05,0.0027704631217700306,0.002035062121491832,0.002286392267182125,0.00019447475673812947,0.007713607732817889,0.0,0.0,0.0,0.0,0.0,0.00012497764766158245,0.139306026094224
4.92,174.30577268136062,7.37812020970761e-08,0.0019935630011252087,0.00011953596602129604,0.0007675649068059712,0.00022310738012496276,2.6e-05,0.002769944693414591,0.0020356114874483617,0.002287048472680358,0.00019444381913703992,0.007712951527319655,0.0,0.0,0.0,0.0,0.0,0.00012497776238352322,0.13930678267706362
4.93,174.30875989689474,7.378154184049489e-08,0.0019937114889064514,0.00011955008883124383,0.000767490108754512,0.00022309791413555554,2.6e-05,0.0027694289526517947,0.0020361580057840518,0.002287701310914411,0.00019441304156414565,0.007712298689085602,0.0,0.0,0.0,0.0,0.0,0.00012497787651159165,0.13930753521521771
4.94,174.31173137402573,7.378187978596855e-08,0.001993859043915982,0.00011956413843950279,0.0007674156487792247,0.00022308848927502607,2.6e-05,0.002768915885413222,0.0020367016914103965,0.002288350799396227,0.0001943824231763738,0.007711649200603786,0.0,0.0,0.0,0.0,0.0,0.00012497799004902404,0.13930828373158974
4.95,174.31468715803652,7.378221594551023e-08,0.0019940056729379732,0.00011957811523227758,0.0007673415254487992,0.0002230791054524127,2.6e-05,0.0027684054777522196,0.0020372425591129546,0.0022889969555957854,0.00019435196313481802,0.007711003044404228,0.0,0.0,0.0,0.0,0.0,0.0001249781029989529,0.13930902824911057
4.96,174.31762745433036,7.378255032089482e-08,0.0019941513817907717,0.00011959201968146509,0.0007672677376112956,0.0002230697623860862,2.6e-05,0.0027678977153017975,0.0020377806240722365,0.002289639796337553,0.00019432166062595873,0.0077103602036624605,0.0,0.0,0.0,0.0,0.0,0.00012497821536510412,0.13930976878894943
4.97,174.32055234386272,7.378288292131129e-08,0.001994296177016075,0.00011960585217470972,0.000767194283896308,0.00022306045993243962,2.6e-05,0.0027673925841869003,0.0020383159009866613,0.0022902793388179326,0.0001942915148264307,0.007709720661182081,0.0,0.0,0.0,0.0,0.0,0.00012497832715059785,0.13931050537352407
4.98,174.32346187495864,7.378321375763632e-08,0.00199444006533849,0.00011961961306823849,0.0007671211628753665,0.0002230511979787341,2.6e-05,0.0027668900707327297,0.0020388484043527403,0.0022909156002808274,0.00019426152491452273,0.007709084399719186,0.0,0.0,0.0,0.0,0.0,0.00012497843835831908,0.13931123802553808
4.99,174.3263561365497,7.378354283786215e-08,0.001994583053235157,0.00011963330272869871,0.0007670483731898447,0.00022304197635746042,2.6e-05,0.0027663901612324927,0.002039378148688129,0.0022915485977594483,0.00019423169007937096,0.007708451402240565,0.0,0.0,0.0,0.0,0.0,0.0001249785489912107,0.13931196676721402
5.0,174.32923521993678,7.378387016944834e-08,0.0019947251471657225,0.00011964692150901466,0.0007669759134839166,0.00022303279488978465,2.6e-05,0.002765892842071733,0.002039905148411949,0.0022921783482155516,0.0001942020095163109,0.007707821651784462,0.0,0.0,0.0,0.0,0.0,0.0001249786590521016,0.13931269162070373
5.01,174.33209918452874,7.378419576755274e-08,0.0019948663528903334,0.00011966046977982428,0.0007669037825104128,0.000223023653494122,2.6e-05,0.002765398099148927,0.002040429418470723,0.002292804868313961,0.0001941724823803418,0.007707195131686053,0.0,0.0,0.0,0.0,0.0,0.00012497876854400685,0.13931341260658803
5.0200000000000005,174.33494811488103,7.378451964144127e-08,0.0019950066765889556,0.00011967394787463375,0.0007668319789588606,0.00022301455200515142,2.6e-05,0.002764905918825765,0.002040950973311569,0.0022934281747957093,0.00019414310786265793,0.007706571825204304,0.0,0.0,0.0,0.0,0.0,0.00012497887746960813,0.1393141297463381
5.03,174.3377821038867,7.378484179854775e-08,0.0019951461245236966,0.0001196873561047611,0.0007667605015082351,0.00022300549022703962,2.6e-05,0.0027644162876401487,0.002041469827192206,0.0022940482843669904,0.00019411388516763734,0.007705951715633022,0.0,0.0,0.0,0.0,0.0,0.00012497898583139702,0.13931484306157238
5.04,174.34060123688863,7.378516224831339e-08,0.001995284702719302,0.00011970069477340937,0.0007666893488769074,0.00022299646798374325,2.6e-05,0.002763929192034628,0.0020419859944742916,0.002294665213594151,0.00019408481349107257,0.007705334786405862,0.0,0.0,0.0,0.0,0.0,0.00012497909363181036,0.13931555257335382
5.05,174.34340559991057,7.37854810002619e-08,0.0019954224171195127,0.00011971396416694634,0.0007666185197992003,0.00022298748509281754,2.6e-05,0.0027634446184889314,0.002042499489480149,0.00229527897895682,0.00019405589203091202,0.007704721021043193,0.0,0.0,0.0,0.0,0.0,0.0001249792008731487,0.13931625830253336
5.0600000000000005,174.3461952613353,7.378579806434448e-08,0.001995559273842164,0.00011972716487740458,0.000766548012878179,0.00022297854152569262,2.6e-05,0.002762962554200431,0.0020430103257721302,0.0022958895966933403,0.00019402712002743102,0.007704110403306674,0.0,0.0,0.0,0.0,0.0,0.00012497930756017928,0.13931696027046814
5.07,174.34897030365434,7.378611344966372e-08,0.0019956952788275127,0.0001197402972248569,0.0007664778268229445,0.00022296963711655,2.6e-05,0.002762482985916415,0.00204351851738919,0.0022964970831000227,0.00019399849669438774,0.007703502916899991,0.0,0.0,0.0,0.0,0.0,0.00012497941369547439,0.13931765849795996
5.08,174.35173081019806,7.378642716668498e-08,0.001995830437761592,0.00011975336154526979,0.0007664079603935092,0.00022296077171710905,2.6e-05,0.002762005900393838,0.0020440240783602573,0.002297101454328373,0.00019397002124589698,0.007702898545671641,0.0,0.0,0.0,0.0,0.0,0.00012497951928173341,0.13931835300524623
5.09,174.35447686089137,7.3786739225424e-08,0.00199596475638749,0.00011976635821284958,0.0007663384123170158,0.00022295194519641724,2.6e-05,0.002761531284588875,0.0020445270225032393,0.002297702726436906,0.00019394169290787842,0.007702297273563108,0.0,0.0,0.0,0.0,0.0,0.00012497962432196443,0.1393190438126769
5.1000000000000005,174.35720853484327,7.378704963613494e-08,0.0019960982403711114,0.00011977928761484719,0.0007662691813278865,0.0002229431574327341,2.6e-05,0.0027610591255483132,0.0020450273635401347,0.002298300915378878,0.00019391351091154472,0.007701699084621136,0.0,0.0,0.0,0.0,0.0,0.0001249797288192803,0.1393197309404141
5.11,174.3599259022124,7.378735839680702e-08,0.0019962308968652412,0.00011979214976005689,0.0007662002659196528,0.00022293440806661914,2.6e-05,0.002760589409840497,0.002045525115697044,0.00229889603782908,0.00019388547446245186,0.007701103962170933,0.0,0.0,0.0,0.0,0.0,0.00012497983277378726,0.13932041441209983
5.12,174.36262904167705,7.378766552001719e-08,0.00199636273115048,0.00011980494511962339,0.0007661316648779374,0.00022292569703121236,2.6e-05,0.0027601221247774642,0.0020460202924155605,0.0022994881094081767,0.0001938575828069681,0.0077005118905918366,0.0,0.0,0.0,0.0,0.0,0.00012497993618926727,0.1393210942469792
5.13,174.36531803170507,7.378797101951148e-08,0.0019964937483138243,0.00011981767420687605,0.0007660633770141134,0.00022291702428724392,2.6e-05,0.002759657257804224,0.0020465129069967103,0.0023000771455700337,0.0001938298351990583,0.0076999228544299796,0.0,0.0,0.0,0.0,0.0,0.0001249800390698387,0.13932177046383648
5.14,174.36799294734837,7.378827490527762e-08,0.001996623953865033,0.00011983033742304772,0.0007659954010675072,0.0002229083897257321,2.6e-05,0.0027591947962745038,0.0020470029728374014,0.0023006631619275375,0.00019380223088808735,0.007699336838072476,0.0,0.0,0.0,0.0,0.0,0.00012498014141873023,0.13932244308244054
5.15,174.37065386279366,7.378857718746606e-08,0.0019967533532461485,0.00011984293518004497,0.0007659277357832219,0.0002228997932454119,2.6e-05,0.0027587347276291987,0.002047490503242268,0.002301246173993323,0.00019377476912852575,0.00769875382600669,0.0,0.0,0.0,0.0,0.0,0.00012498024323925644,0.13932311212239465
5.16,174.37330085136247,7.378887787638987e-08,0.001996881951831501,0.00011985546790044808,0.0007658603799121365,0.00022289123475273528,2.6e-05,0.0027582770393963733,0.0020479755114236695,0.002301826197179774,0.00019374744917994956,0.007698173802820239,0.0,0.0,0.0,0.0,0.0,0.00012498034453481795,0.13932377760313652
5.17,174.37593398551132,7.378917698252479e-08,0.001997009754927706,0.00011986793601751107,0.0007657933322109068,0.000222882714161871,2.6e-05,0.0027578217191912596,0.002048458010501693,0.002302403246799021,0.0001937202703070403,0.007697596753200992,0.0,0.0,0.0,0.0,0.0,0.00012498044530890137,0.13932443954393833
5.18,174.3785533368315,7.378947451650923e-08,0.001997136767773665,0.00011988033997516172,0.0007657265914419645,0.00022287423139470466,2.6e-05,0.0027573687547162587,0.002048938013504149,0.0023029773380629447,0.00019369323177958504,0.007697022661937069,0.0,0.0,0.0,0.0,0.0,0.0001249805455650793,0.13932509796390669
5.19,174.38115897604914,7.378977048914423e-08,0.001997262995540565,0.00011989268022800154,0.0007656601563735181,0.00022286578638083874,2.6e-05,0.00275691813376094,0.0020494155333665763,0.002303548486083172,0.00019366633287247643,0.007696451513916841,0.0,0.0,0.0,0.0,0.0,0.0001249806453070103,0.1393257528819825
5.2,174.38375099320947,7.379006489412374e-08,0.001997388444937967,0.00011990495640227436,0.000765594025639018,0.00022285737856157756,2.6e-05,0.0027564698430111202,0.0020498905841907084,0.0023041167070494526,0.0001936395727981643,0.007695883292950561,0.0,0.0,0.0,0.0,0.0,0.00012498074453170697,0.13932640432052876
5.21,174.38632947305456,7.379035772910167e-08,0.0019975131222545713,0.00011991716831938368,0.0007655281979085914,0.00022284900749500584,2.6e-05,0.002756023869501646,0.0020503631797092908,0.0023046820167921846,0.0001936129507890564,0.007695317983207829,0.0,0.0,0.0,0.0,0.0,0.00012498084323774817,0.13932705230095385
5.22,174.38889446773348,7.379064901904105e-08,0.001997637031186742,0.00011992931713028783,0.0007654626720790495,0.00022284067352661572,2.6e-05,0.0027555802022265477,0.002050833331584599,0.002305244429189217,0.00019358646618884606,0.007694755570810797,0.0,0.0,0.0,0.0,0.0,0.00012498094143438071,0.13932769683886165
5.23,174.39144604767162,7.379093877269003e-08,0.0019977601768862378,0.00011994140320093567,0.0007653974469197055,0.00022283237653922754,2.6e-05,0.0027551388291376356,0.002051301052580084,0.00230580395913564,0.00019356011828227363,0.007694196040864373,0.0,0.0,0.0,0.0,0.0,0.00012498103912455324,0.1393283379530925
5.24,174.39398428262857,7.379122699878892e-08,0.0019978825644529634,0.00011995342689966451,0.0007653325212042616,0.0002228241164184805,2.6e-05,0.0027546997382621253,0.0020517663553793497,0.0023063606214379305,0.00019353390635851788,0.007693639378562083,0.0,0.0,0.0,0.0,0.0,0.00012498113631123392,0.13932897566235652
5.25,174.39650924169806,7.379151370607012e-08,0.0019980041989349703,0.00011996538859720007,0.0007652678937108086,0.0002228158930528325,2.6e-05,0.002754262917702643,0.002052229252586154,0.002306914430813947,0.0001935078297111962,0.007693085569186067,0.0,0.0,0.0,0.0,0.0,0.00012498123299741046,0.1393296099852338
5.26,174.39902099330803,7.379179890325816e-08,0.0019981250853284543,0.00011997728866665646,0.000765203563221826,0.00022280770633356021,2.6e-05,0.0027538283556372218,0.002052689756724407,0.0023074654018929346,0.00019348188763836435,0.007692534598107079,0.0,0.0,0.0,0.0,0.0,0.00012498132918609004,0.13933024094017424
5.2700000000000005,174.40151960522056,7.379208259906971e-08,0.0019982452285777583,0.00011998912748353629,0.0007651395285241816,0.00022279955615475913,2.6e-05,0.0027533960403193034,0.0020531478802381727,0.0023080135492155223,0.00019345607944251672,0.007691986450784492,0.0,0.0,0.0,0.0,0.0,0.00012498142488029935,0.13933086854549756
5.28,174.4040051445319,7.379236480221355e-08,0.00199836463357537,0.00012000090542573051,0.0007650757884091321,0.0002227914424133435,2.6e-05,0.0027529659600777387,0.002053603635491668,0.0023085588872337223,0.00019343040443058616,0.007691441112766291,0.0,0.0,0.0,0.0,0.0,0.00012498152008308462,0.13933149281939342
5.29,174.40647769006225,7.37926455188958e-08,0.001998483305655828,0.00012001262266731987,0.0007650123416407408,0.00022278336488295358,2.6e-05,0.0027525381029274384,0.0020540570351813177,0.0023091014307016866,0.00019340486189123692,0.007690898569298327,0.0,0.0,0.0,0.0,0.0,0.00012498161479584154,0.13933211378070667
5.3,174.40893735707337,7.379292474784278e-08,0.001998601251581075,0.00012002427876720072,0.0007649491868928717,0.00022277532296239596,2.6e-05,0.002752112455792616,0.002054508093157814,0.00230964119545527,0.00019337945104956316,0.007690358804544744,0.0,0.0,0.0,0.0,0.0,0.00012498170901498358,0.13933273145050454
5.3100000000000005,174.41138417644223,7.37932025046305e-08,0.0019987184747238115,0.00012003587467997676,0.0007648863230571797,0.00022276731690532565,2.6e-05,0.0027516890083037716,0.0020549568204076885,0.0023101781946013285,0.00019335417128853318,0.007689821805398686,0.0,0.0,0.0,0.0,0.0,0.0001249818027482283,0.13933334584441667
5.32,174.41381821708853,7.379347879703282e-08,0.001998834979947968,0.0001200474107184214,0.0007648237489310392,0.00022275934657426974,2.6e-05,0.002751267748950394,0.002055403229124989,0.0023107124423789173,0.0001933290219246109,0.007689287557621096,0.0,0.0,0.0,0.0,0.0,0.00012498189599809516,0.13933395698039658
5.33,174.41623954755383,7.379375363275775e-08,0.001998950772077089,0.00012005888719290834,0.0007647614633154795,0.00022275141183164602,2.6e-05,0.002750848666288338,0.002055847331433484,0.002311243952947551,0.00019330400227817146,0.007688756047052463,0.0,0.0,0.0,0.0,0.0,0.00012498198876708438,0.1393345648762858
5.34,174.41864823600156,7.379402701944749e-08,0.001999065855894335,0.00012007030441141165,0.0007646994650151854,0.00022274351253976317,2.6e-05,0.002750431748939827,0.0020562891393866647,0.0023117727403872,0.00019327911167350123,0.007688227259612814,0.0,0.0,0.0,0.0,0.0,0.00012498208105767692,0.13933516954981398
5.3500000000000005,174.42104435021704,7.379429896467847e-08,0.00199918023614248,0.00012008166267950572,0.0007646377528384968,0.0002227356485608206,2.6e-05,0.002750016985593452,0.0020567286649677435,0.002312298818698295,0.0001932543494387978,0.007687701181301719,0.0,0.0,0.0,0.0,0.0,0.00012498217287233447,0.13933577101859887
5.36,174.42342795760752,7.379456947596124e-08,0.001999293917523913,0.00012009296230036521,0.000764576325597409,0.0002227278197569086,2.6e-05,0.0027496043650041694,0.002057165920089654,0.002312822201801723,0.00019322971490616996,0.007687177798198291,0.0,0.0,0.0,0.0,0.0,0.00012498226421349943,0.13933636930014628
5.37,174.42579912520205,7.379483856074063e-08,0.001999406904700638,0.00012010420357476516,0.0007645151821075725,0.00022272002599000822,2.6e-05,0.0027491938759933057,0.00205760091659505,0.0023133429035388296,0.00019320520741163784,0.007686657096461184,0.0,0.0,0.0,0.0,0.0,0.00012498235508359492,0.13933696441185023
5.38,174.42815791965154,7.379510622639561e-08,0.0019995192022942737,0.00012011538680108094,0.0007644543211882929,0.00022271226712199124,2.6e-05,0.002748785507448552,0.0020580336662563087,0.0023138609376714193,0.00019318082629513268,0.007686139062328594,0.0,0.0,0.0,0.0,0.0,0.00012498244548502486,0.13933755637099265
5.39,174.43050441319988,7.379537248646723e-08,0.001999630815978127,0.00012012651230652559,0.0007643937416176432,0.00022270454302614185,2.6e-05,0.002748379247403434,0.0020584641817498793,0.0023143763189711086,0.00019315657084667987,0.007685623681028905,0.0,0.0,0.0,0.0,0.0,0.00012498253542040036,0.1393381451961895
5.4,174.43283866846534,7.379563734478549e-08,0.001999741749693804,0.00012013758036753455,0.0007643334422468706,0.0002226968535577914,2.6e-05,0.002747975085383494,0.002058892474172936,0.0023148890604428674,0.0001931324404435637,0.007685110939557147,0.0,0.0,0.0,0.0,0.0,0.00012498262489196244,0.13933873090370563
5.41,174.43516075111287,7.379590080868671e-08,0.0019998520079689075,0.00012014859127606046,0.0007642734219051309,0.0002226891985787705,2.6e-05,0.0027475730104526493,0.0020593185551112322,0.002315399175636946,0.00019310843443611167,0.007684600824363068,0.0,0.0,0.0,0.0,0.0,0.00012498271390206284,0.1393393135105233
5.42,174.4374707267125,7.379616288573671e-08,0.0019999615953424366,0.00012015954532313742,0.0007642136794231071,0.00022268157795134682,2.6e-05,0.0027471730116975374,0.002059742436126445,0.0023159066780757053,0.00019308455217601078,0.007684093321924308,0.0,0.0,0.0,0.0,0.0,0.00012498280245304468,0.13933989303358138
5.43,174.4397686604824,7.379642358346308e-08,0.002000070516317835,0.00012017044279753805,0.0007641542136349385,0.0002226739915377298,2.6e-05,0.00274677507826709,0.002060164128714282,0.002316411581206784,0.00019306079301862117,0.00768358841879323,0.0,0.0,0.0,0.0,0.0,0.0001249828905472329,0.1393404694897133
5.44,174.4420546172892,7.37966829093551e-08,0.0020001787753629926,0.00012018128398577345,0.0007640950233782211,0.00022266643920007065,2.6e-05,0.0027463791993725356,0.0020605836443044817,0.002316913898403096,0.00019303715632297614,0.007683086101596918,0.0,0.0,0.0,0.0,0.0,0.0001249829781869341,0.13934104289564683
5.45,174.44432866164766,7.379694087086379e-08,0.002000286376910245,0.00012019206917209323,0.000764036107494008,0.0002226589208004624,2.6e-05,0.0027459853642873974,0.0020610009942608138,0.002317413642962833,0.00019301364145178225,0.007682586357037181,0.0,0.0,0.0,0.0,0.0,0.0001249830653744367,0.13934161326800443
5.46,174.4465908577209,7.379719747540196e-08,0.002000393325356373,0.0001202027986384855,0.0007639774648268087,0.00022265143620093971,2.6e-05,0.0027455935623474934,0.002061416189881081,0.0023179108281094632,0.0001929902477714191,0.007682089171890551,0.0,0.0,0.0,0.0,0.0,0.00012498315211201076,0.13934218062330286
5.47,174.4488412693204,7.379745273034412e-08,0.002000499625062602,0.00012021347266467688,0.0007639190942245892,0.00022264398526347914,2.6e-05,0.0027452037829509383,0.0020618292423971152,0.0023184054669917313,0.00019296697465193962,0.007681594533008282,0.0,0.0,0.0,0.0,0.0,0.00012498323840190814,0.13934274497795351
5.48,174.45107995314157,7.379770664363683e-08,0.002000605280578608,0.00012022409168503597,0.000763860994571334,0.00022263656793776476,2.6e-05,0.002744816015134369,0.0020622401634230116,0.002318897573167597,0.0001929438214426133,0.007681102426832417,0.0,0.0,0.0,0.0,0.0,0.00012498332424764838,0.1393433063492366
5.49,174.45330697277464,7.37979592225346e-08,0.0020007102961785367,0.00012023465596358053,0.0007638031647196013,0.00022262918407939969,2.6e-05,0.002744430248450701,0.00206264896402671,0.0023193871596018573,0.00019292078752258294,0.007680612840398156,0.0,0.0,0.0,0.0,0.0,0.0001249834096513551,0.13934386475328295
5.5,174.45552239279561,7.379821047413297e-08,0.0020008146760566886,0.00012024516573104129,0.0007637456035189675,0.00022262183352657423,2.6e-05,0.0027440464725989413,0.0020630556551215523,0.002319874239088896,0.00019289787227950035,0.007680125760911118,0.0,0.0,0.0,0.0,0.0,0.00012498349461487944,0.13934442020592522
5.51,174.45772627491647,7.379846040571592e-08,0.0020009184244550093,0.00012025562127416573,0.0007636883098345597,0.0002226145161500192,2.6e-05,0.002743664677182992,0.0020634602477213955,0.0023203588245281188,0.0001928750750956067,0.007679641175471895,0.0,0.0,0.0,0.0,0.0,0.00012498357914053176,0.13934497272325252
5.5200000000000005,174.45991868045428,7.379870902453305e-08,0.0020010215455813166,0.0001202660228784391,0.0007636312825351694,0.00022260723182096606,2.6e-05,0.0027432848518663504,0.0020638627527769828,0.002320840928747293,0.00019285239535666066,0.007679159071252721,0.0,0.0,0.0,0.0,0.0,0.0001249836632306125,0.13934552232125455
5.53,174.46209967033136,7.379895633779961e-08,0.0020011240436093,0.00012027637082808436,0.0007635745204932518,0.00022259998041114693,2.6e-05,0.002742906986372112,0.0020642631811759434,0.002321320564502542,0.00019282983245193827,0.007678679435497472,0.0,0.0,0.0,0.0,0.0,0.00012498374688741192,0.13934606901582183
5.54,174.4642693050753,7.379920235269644e-08,0.002001225922678522,0.00012028666540606215,0.0007635180225849264,0.0002225927617927947,2.6e-05,0.002742531070482968,0.0020646615437427927,0.002321797744478349,0.000192807385774233,0.007678202255521665,0.0,0.0,0.0,0.0,0.0,0.00012498383011321027,0.1393466128227455
5.55,174.46642764481882,7.379944707637003e-08,0.0020013271868944155,0.00012029690689407091,0.0007634617876899767,0.00022258557583864288,2.6e-05,0.0027421570940412065,0.0020650578512389313,0.0023222724812875565,0.00019278505471985577,0.007677727518712457,0.0,0.0,0.0,0.0,0.0,0.00012498391291027768,0.1393471537577174
5.5600000000000005,174.46857474929988,7.379969051593249e-08,0.002001427840328286,0.00012030709557254674,0.0007634058146918501,0.00022257842242192567,2.6e-05,0.0027417850469487128,0.0020654521143626463,0.002322744787471365,0.00019276283868863492,0.007677255212528649,0.0,0.0,0.0,0.0,0.0,0.00012498399528087424,0.13934769183633003
5.57,174.47071068459482,7.379993267635972e-08,0.0020015278874296696,0.00012031723170008011,0.0007633501025239461,0.00022257130140280725,2.6e-05,0.0027414149184072753,0.002065844344553418,0.002323214676373621,0.00019274073703930023,0.007676785323626393,0.0,0.0,0.0,0.0,0.0,0.00012498407722708253,0.13934822707547512
