t,V,m,h1,h2,d_L,f_L,d_T,f_T,q,r,P_af,P_as,P_i,xs,y
4.59,13.878027022880216,0.9998985670814463,3.6450155767017075e-06,3.2629467344175e-06,0.9976797830160412,0.04388350860936745,0.9994424677570369,7.954564275239377e-05,0.0033004183876864973,0.5481968697621307,0.931128290153872,0.6263677932619766,0.036690908308339674,0.1321310969000642,0.0006426004665508258
4.6000000000000005,10.821723077734564,0.999822573391043,5.849674944701189e-06,5.130248567818167e-06,0.9961862559999407,0.0341774163526922,0.9991286736897661,0.00011131503005915547,0.0038965060221839054,0.5120983518790081,0.9284819953717347,0.6416631052884796,0.048576808908205774,0.13652027241924136,0.0005927526602747579
4.61,7.278276321133485,0.9996607489687098,1.013086955769252e-05,8.721276587785945e-06,0.9932347603580371,0.026619663226036434,0.9985383322620658,0.00016416748005556654,0.0048914334430348125,0.4699474200855428,0.9191488222568476,0.6527355926344818,0.06703176383881289,0.13918501312251583,0.0006391389475809704
4.62,3.196503400803895,0.9992845202636593,1.9068277293697475e-05,1.6081792256865747e-05,0.9870048980617209,0.020737230433314466,0.9973505972517767,0.000256215623197054,0.00643225121132766,0.42247412033262566,0.9040506573381404,0.6600918048447301,0.0962244348535366,0.14045242477002726,0.0007582751667683947
4.63,-1.6002592323415596,0.9982826551413415,4.0043840126178934e-05,3.287132366925161e-05,0.972474661702751,0.016166495935597262,0.994684882383339,0.0004300030612624486,0.008873846628825757,0.3700339623741928,0.8830900366265545,0.6641658988243923,0.14428610879984513,0.14062631093907527,0.000955466914769678
4.64,-7.490944501780174,0.9949904029035467,9.932640872043525e-05,7.831666600393591e-05,0.9335336168591448,0.01264494045939031,0.987584993056347,0.0008018956800922183,0.013053188301433274,0.313106403999692,0.8557242600260222,0.6653034351947703,0.22773194548745757,0.13994914166492817,0.0012614243526274547
4.65,-15.167269871878183,0.980236207291406,0.00032325672574614884,0.00023973006769943385,0.8136895801995107,0.010097807732592374,0.963221644026839,0.0017504104794086495,0.021205739364856428,0.25397383981804583,0.8214965624360382,0.6637917532085558,0.3770429609391209,0.1385836037771616,0.0017476485170085827
4.66,-25.26377692408163,0.8961467500268652,0.0015260465873477669,0.0010610907672658442,0.5016050636717175,0.009672310703771598,0.8581254490854658,0.004599440279881141,0.039350423389235493,0.19925891343659435,0.7801951325216403,0.6598507945882701,0.6090647676827613,0.13659301116798875,0.0025656368865871735
4.67,-36.222318222765225,0.6367503726172977,0.007785684585243376,0.005532380873700821,0.17369146662474844,0.024069490764017095,0.5451279972099636,0.012702081362623394,0.06787187716250256,0.14826716827036177,0.7292179165986151,0.6532502548306212,0.820726451362481,0.13395167797458643,0.003960158224155712
4.68,-44.519355026025934,0.41387766413846677,0.021092322758801088,0.009278147564096699,0.04484609489083756,0.13074362779220475,0.25604110799398916,0.028987058085340824,0.08959955844372464,0.09252454757125511,0.6644973716716845,0.643336460614724,0.9177484803225168,0.13069616736619355,0.006087506274110412
4.69,-49.74415578876412,0.3050311932411045,0.03430489175637454,0.009722454172669284,0.014405207316080897,0.3588597349253036,0.13562836464141267,0.05166603611035441,0.11936790196493184,0.05633960401282946,0.5894481947134921,0.6302876415563269,0.9520775229910817,0.1270129295810923,0.0088513540953094
4.7,-53.0248890239569,0.25018662151379234,0.046672636171119164,0.010084958729900936,0.007077998405435503,0.585128898529874,0.08754182267956598,0.0771391304457877,0.16216431748696528,0.0415215640219664,0.511440800067537,0.6148909119267761,0.9661255365373688,0.12308828282854176,0.012074870585491105
4.71,-54.95745729731072,0.2221211045274326,0.0595673345621037,0.010623670031366753,0.004713041494432992,0.7402753995804794,0.06696647004032859,0.10185922492799214,0.21164270998532955,0.03566256828376117,0.43685393116858356,0.5980392061194701,0.9725492839729808,0.11906422782104417,0.015587095346482335
4.72,-55.879761205361895,0.20964583264438122,0.07292372524954846,0.011312140307869369,0.0038357325151309844,0.8277798350848854,0.05874138343805978,0.12274761613565367,0.259541279365398,0.033181971216953404,0.369863980756789,0.5805888402166697,0.9753448075686585,0.1150501344617777,0.019227236192271104
4.73,-56.01731501934371,0.2075870128796271,0.0855643939298218,0.012063621456774387,0.0036123406454558167,0.8702385989028566,0.057461219697487464,0.13758388183737577,0.29989988867870077,0.032408006926205865,0.31240883147877463,0.5632642450826544,0.9760142788207408,0.1111275288853091,0.022851964549845876
4.74,-55.52692730997395,0.2135622434333053,0.09613907001847921,0.012786730014409647,0.0038082088044178947,0.8853725471067991,0.061344089281169155,0.14511212618662403,0.32989435263728584,0.032778074658061276,0.2647509426038693,0.546617119399356,0.97513470802514,0.10735428523786604,0.026339510895351692
4.75,-54.51429939316667,0.22677375102907152,0.10363015524093357,0.013413732355857848,0.004398294860778444,0.8825957589582528,0.07034685016112596,0.14496648706140725,0.34910387815006255,0.03407246561659546,0.22617088720243356,0.531030575064446,0.9728421825727783,0.10376941264009487,0.02958916787654665
4.76,-53.04332860302215,0.24755148780023553,0.10727412053763372,0.013911294073017201,0.005490914112633553,0.8650643423535045,0.08569521677351477,0.13753219893533958,0.3585056104539473,0.03622819359276041,0.1955266426874852,0.5167476564679192,0.9689775712004451,0.10039789538890197,0.03251755325713795
4.7700000000000005,-51.14307527180218,0.2772476909092413,0.10595583160229383,0.014282354473285309,0.007356634655338352,0.8317618454009115,0.11003329276748948,0.12380929525230024,0.35971689537594614,0.0392840377758128,0.1716109037484238,0.5039063558712603,0.9630863250178301,0.09725496480966253,0.035053351718769304
4.78,-48.81634607583206,0.3182866640052144,0.09715887246961978,0.014572268164122286,0.01054967740081513,0.7791445469352094,0.14791561439136597,0.10531173056281987,0.35452270991917234,0.0433579827665798,0.15334057912145277,0.4925699608969884,0.9543215228663087,0.09434940126891737,0.037131948475347766
4.79,-46.05596111325992,0.3741089705063438,0.07662447926422414,0.01490858033352844,0.016181172806358637,0.7038512524786937,0.20615081728950582,0.08401285600206507,0.3444797153613054,0.04862253655598134,0.13983732862253342,0.48274684754003067,0.9412725440176833,0.09168555320044894,0.038691372549554674
4.8,-42.86851947814843,0.44848564000999397,0.044706010796782755,0.015605208153030075,0.026470140430512833,0.6080699427371113,0.2925564496168304,0.062282803855409234,0.33011139383264937,0.05526158040240221,0.13045055561858063,0.47439866309204093,0.9217763797393642,0.08926389047985188,0.03967119475616514
4.8100000000000005,-39.252760710937764,0.5444787420332076,0.018962411229500854,0.016261109174920768,0.04594489454738552,0.5040436467214785,0.4120861262425002,0.04256678898809808,0.3087553526120342,0.06347526813041472,0.12477675735467192,0.4674485869192817,0.8925698169121876,0.0870813378023885,0.04001242156656898
4.82,-34.94761611108042,0.6675631328946362,0.00842918616751518,0.011014321783352873,0.0859921476302831,0.4084578016750801,0.567014003408501,0.026452951569490457,0.27058917939183486,0.07386251296255479,0.12280740685586758,0.461828766292723,0.8465766382918399,0.085137417260883,0.039636340831767744
4.83,-28.46247228650018,0.8341791804370526,0.0030691348794809714,0.0045331412837887495,0.195915214821319,0.329140415834735,0.7677417584002822,0.013573727886081926,0.20030327856463587,0.0896644298229068,0.12580991864715246,0.45764689211002874,0.7550217361565091,0.08346231539812488,0.03831338591930471
4.84,-13.606253773005092,0.9844931465550383,0.00034149657372037383,0.0010036422509470985,0.6528375765475366,0.2579056162587909,0.9642126285479709,0.0029193464842623027,0.11186894866814237,0.14169705583560097,0.14454190355105098,0.455948370292174,0.4714061290265552,0.082243874015637,0.03494549672003999
4.8500000000000005,6.476350329244,0.9996009248989401,1.37820902853747e-05,9.512493634709866e-05,0.9878774430575566,0.20061852556582854,0.9982253060748882,0.00019683154485040152,0.04959307896103702,0.3574372030522592,0.26158284882670996,0.46350777306604624,0.10944493842457495,0.08270613544481348,0.02600775743062307
4.86,15.191997155924263,0.9999197069862942,3.2105768814200277e-06,9.798680293172418e-06,0.99792892335926,0.1562357328884116,0.9995279207577743,7.033267397804257e-05,0.021125441824530952,0.5213773715836785,0.5009452831782321,0.4860270889625881,0.03898826213795986,0.08742077492925991,0.014593270243107224
4.87,18.441679446117394,0.9999558493503772,1.8656776853851722e-06,2.5241482701565525e-06,0.9988532672621597,0.12167557880485846,0.9997107462259264,4.849405663128478e-05,0.009647500984597284,0.5831923911404986,0.7106531355900363,0.5168975639939472,0.02607510985875121,0.09609144925389783,0.006955182135740366
4.88,19.150507617038322,0.9999612875624209,1.6396836142650305e-06,1.711312107549584e-06,0.9990022978591369,0.09476072966098907,0.9997408369139861,4.46330007395649e-05,0.005166128183414047,0.6012571678070928,0.8354843356171348,0.5493347088062852,0.02333341811766205,0.10649799636937343,0.0031813850061891275
4.89,18.3559741953077,0.9999552698820512,1.8354121622874374e-06,1.7650783024328483e-06,0.9988759262735379,0.07379962780606376,0.9997097593184244,4.8622032945778636e-05,0.003527430007390358,0.5970263212136554,0.8967396667821098,0.5791910157836715,0.024568441470404944,0.11659829179617667,0.0015558431242478786
4.9,16.575085703030194,0.999938060808113,2.405823623942156e-06,2.217967654609283e-06,0.99850324308289,0.05747526497502195,0.9996239311422864,5.911982637111912e-05,0.0031000256353672416,0.5788222831539664,0.9229056739701935,0.6045602142621301,0.028692732592219824,0.1251581844691468,0.0008979224302670514
4.91,14.098812922751083,0.9999025823683997,3.5227751683116045e-06,3.159290460151962e-06,0.9977616691955832,0.044762089603929085,0.9994601623764147,7.763648428810075e-05,0.0032690122120383317,0.5507661161522778,0.9309839821792778,0.6249588665337008,0.03595471656282192,0.13170053456503406,0.0006524171582627051
4.92,11.081874749682664,0.9998308201642334,5.6186017102326346e-06,4.9350173612554e-06,0.9963439872705103,0.034861591546064295,0.9991611637721303,0.00010817895898660097,0.0038356354646241274,0.5151948342249281,0.928958401272761,0.6406112697184825,0.04743277008562475,0.13623946918299967,0.0005926179764619045
4.93,7.577567276097975,0.9996788211385956,9.671602685330476e-06,8.338355168917743e-06,0.9935532753478648,0.027152340438571603,0.9986007878665009,0.00015887733473041136,0.0047955140817181885,0.47349067745159096,0.9201031627417663,0.6519995307274414,0.06524863788309598,0.13902912220416958,0.000632711006996577
4.94,3.542954891961986,0.9993284116310394,1.807221454143341e-05,1.5269107921682732e-05,0.9877002034158949,0.02115164785133751,0.9974808533771629,0.000246749615060956,0.006283752590304849,0.4264232276845389,0.905456539960605,0.6596333820992074,0.09336466614781634,0.14039561180858354,0.0007461953792489392
4.95,-1.1866532914323615,0.9984073956860273,3.756498357289284e-05,3.0914296913014956e-05,0.9741755686775008,0.016487887914304004,0.9949937915194964,0.0004113503232903736,0.008632791374526808,0.374366783410906,0.8849777953380661,0.6639540490575572,0.13947758765176882,0.14064641742917489,0.0009364525720356181
4.96,-6.96990670632551,0.9954413981904956,9.166913219543256e-05,7.256006309862688e-05,0.9383706431316661,0.012889825661776749,0.9884778825312739,0.0007594456019609911,0.012621527462129828,0.31775385034324366,0.8581415006058435,0.665313494641442,0.219201281552343,0.14002964008951896,0.0012318921466238887
4.97,-14.472892155922935,0.9825085743931361,0.00029055234598104543,0.000216692970723443,0.8289384203916863,0.010256501787162756,0.9666184441933812,0.001633866788073215,0.020308290011056652,0.2586132226321379,0.8244634372891403,0.6640020792282427,0.3619613494208759,0.1387149307857834,0.0016996649174782536
4.98,-24.38754373823236,0.9088662552641653,0.0013338213388155928,0.0009303970288004679,0.5325756327581328,0.009515005171519233,0.8729955814301233,0.004238801762853224,0.03734270819140716,0.20329080287559867,0.783757787248102,0.6602520597292797,0.5891397348094936,0.1367741523385234,0.0024832059126739
4.99,-35.41402718338108,0.6599331840181506,0.006958189340620364,0.004957744457424091,0.19204880835487878,0.021188060784947074,0.5748680767633695,0.011771400283873844,0.06586595186941015,0.15259277985983816,0.7337424774688396,0.6538887816258419,0.8081875531318696,0.13418532252817594,0.0038231628894242944
5.0,-43.990650364736126,0.42644506588733255,0.019978349711266913,0.009199282087099985,0.049861999472338096,0.11672334563199815,0.2715069169541003,0.027416228940608953,0.0877863384619269,0.0965512366125133,0.670098507900335,0.6442455887935961,0.9132337438237624,0.13097282683324038,0.005893274535618262
5.01,-49.411796331549546,0.3111389756863343,0.03331045048655172,0.009698398182876204,0.01550876160724074,0.3392139955525079,0.14158130375390618,0.04971810177012001,0.11649224664806011,0.05824491362906494,0.5956031998400669,0.6314194975904934,0.9503807159304154,0.12731602263253247,0.008613121818213127
5.0200000000000005,-52.81949596428019,0.2533444107379847,0.045683242326940585,0.010050205954221236,0.007392038943312373,0.5694950716673025,0.09003349508316955,0.07510169057121108,0.15841443997419025,0.04224805164120475,0.5175727788745935,0.6161766997262756,0.9653730414647012,0.12340485227151506,0.011806520676609792
5.03,-54.844646238679346,0.22368158507994337,0.05851747851063362,0.010574548867603785,0.004827380142768603,0.730715988025371,0.06803564523747638,0.1000032474370195,0.20767725075251608,0.035967012358683735,0.44253078514172484,0.5994078937570372,0.9722023448499133,0.11938429269915143,0.015301903055662522
5.04,-55.837735680182504,0.21020918390299825,0.07187206045690428,0.011253963844768828,0.003876080464027019,0.822776411495434,0.059099994228137206,0.12128913896805217,0.2559606508290532,0.03330495053883313,0.3748409560371215,0.5819764223958949,0.9752126170711227,0.11536608936523003,0.01893740081513784
5.05,-56.03103642972716,0.20743757863451234,0.08462127830676827,0.012003957442086695,0.0036133922081442007,0.8680463024317456,0.057364226495670335,0.13666365071711056,0.29705878104459793,0.03242321491991224,0.3166026587487819,0.5646193809781579,0.976021877947358,0.11143383213824974,0.022568087278525432
5.0600000000000005,-55.585981596357605,0.21282153257394545,0.09540224928697894,0.01273220312911976,0.003778831707014028,0.8849039407026098,0.06085697171585547,0.14479561347986344,0.32791533815400703,0.032713318709780274,0.2681853080775292,0.5479024791708538,0.9752558095597863,0.10764710152522979,0.026070446950252815
5.07,-54.61192911580599,0.22546071000504858,0.10316657125719994,0.0133685170111939,0.004335427302967508,0.883365230005441,0.06942542131582027,0.14525335881215645,0.34795709837965294,0.0339382770728637,0.22892432822006697,0.5322213465479992,0.9730775381118086,0.10404622213482681,0.02934220761788153
5.08,-53.175828098774616,0.24560266385306517,0.1071459851772129,0.013876716751260593,0.00538093316873688,0.8669964415260071,0.08419522659514452,0.13836784015221398,0.3580823410435467,0.03602545194133167,0.1976955830503377,0.517828853564678,0.969349918999925,0.10065712393828681,0.03229879495227016
5.09,-51.30924092321481,0.27451769958114686,0.10628717580644112,0.01425681314436427,0.007170050235334581,0.8350522041938351,0.10768297065827617,0.12509461989404894,0.3598778485082581,0.039006538783692195,0.17328819331389317,0.504870105810815,0.9636442098143886,0.0974956764125045,0.03486813932357931
5.1000000000000005,-49.01660690282213,0.31454312145089186,0.09822509012291197,0.014550087171875602,0.010227123349782475,0.7841179277024153,0.14427140028578872,0.10690945442629435,0.35512867610774684,0.04299394579069091,0.15460520217429957,0.49341343062408194,0.9551501090502336,0.09457107886508462,0.0369852704530257
5.11,-46.29067364688544,0.3690519639533445,0.07875978720314059,0.01487439348563183,0.015603770787783532,0.7106578694274429,0.20060167310619584,0.08575057661187174,0.3454289785831349,0.04815722357426634,0.14075072710471076,0.48347112866534797,0.9425088315836474,0.09188799261553075,0.03858809496059925
5.12,-43.13641042177189,0.4418348551126116,0.047337961452435094,0.01552752116769045,0.025400773247944063,0.6161867138618311,0.2845277093748515,0.06396240513290366,0.3314376273449407,0.05468088828375277,0.13105581448101175,0.4750084112601974,0.9236237576916049,0.08944720017716379,0.03961602629413428
5.13,-39.55755830869913,0.5360005267329699,0.0203347015753879,0.01631825213787039,0.04388227314105186,0.5121822433931251,0.401364417068314,0.044009301768016436,0.3108730154568596,0.0627584890444703,0.12509517795598232,0.4679506584487941,0.8953547980251334,0.08724582468613523,0.040010167904494506
5.14,-35.333950365941504,0.6564942349354338,0.008986207899980368,0.011640080928423896,0.08146431145151037,0.4154432236957385,0.5532635023810939,0.02759366791633598,0.2746165958753361,0.07292121613185809,0.12281481612832253,0.4622255599708661,0.8512087151674455,0.0852826120586566,0.03969565556639997
5.15,-29.14841646099893,0.8191905615528976,0.003404120388865825,0.004930436102215867,0.18100698822253805,0.3349858625440324,0.7500007055163509,0.014519052425749012,0.20711000060765036,0.08796695094898473,0.12529304289718962,0.45791490551089986,0.7658718661724365,0.08358314339739768,0.03846644551054512
5.16,-15.318960039723915,0.9790222799823456,0.00044062588563480935,0.001176193753120539,0.5972208460945986,0.26316215147274824,0.9546680161456426,0.003569083654555872,0.11838957603605835,0.1331081242269509,0.1414168465806725,0.4559032485053709,0.5071855387839237,0.08230997481264297,0.03536171074152156
5.17,5.344862349427231,0.9995085949704391,1.666098087868159e-05,0.00011565413145875614,0.9842558328154721,0.2046371981720989,0.997889200738611,0.0002264280589769049,0.053086910100580066,0.3383021120389417,0.24607690145134675,0.4623216712301941,0.12335589872933317,0.08253778173108064,0.026927260307490708
5.18,14.765589391144417,0.9999131533910276,3.4465018322453543e-06,1.146111563130661e-05,0.9977600392279375,0.15936398898706824,0.9994965656563684,7.386591157468191e-05,0.02257134354996152,0.5132047032946031,0.4813956203873201,0.48383091165455633,0.04108333334484438,0.08687826912867232,0.015395798667935893
5.19,18.296687981465674,0.9999546550777298,1.9121443918222387e-06,2.691870721105774e-06,0.9988224395072421,0.1241117590596767,0.999704331576687,4.930554990204153e-05,0.01021966212063605,0.580341694084242,0.6971364053894188,0.514319871493556,0.0265667118388059,0.0953094959889697,0.007398157878975773
5.2,19.158203241259653,0.9999613381611173,1.639579038080855e-06,1.7292473619736418e-06,0.999002306129667,0.09665800391323665,0.9997410406390763,4.460608082864951e-05,0.005384887102768791,0.60079715254108,0.8283368186171143,0.5468184507873235,0.023376016207474308,0.10566187649878181,0.003381331947963631
5.21,18.45999068782613,0.9999561110818252,1.807155719650886e-06,1.7456260226339131e-06,0.9988942461001525,0.07527721405429078,0.9997140946044604,4.8072563312704395e-05,0.003600508746927685,0.5979444328054537,0.8934691878854889,0.5769734786245365,0.024362042956548233,0.11584283812145174,0.0016386756916645566
5.22,16.744508230051512,0.9999399547477466,2.3441740536346705e-06,2.1669014010267436e-06,0.9985437566155979,0.05862599598161486,0.9996331071941276,5.802853997181469e-05,0.003107604521732651,0.5806650083883442,0.9216441208054762,0.6027296490080888,0.02825976227887061,0.12455071159889523,0.0009305013837306447
5.23,14.316246891524775,0.9999063813967237,3.4064388437092856e-06,3.060675052567839e-06,0.9978394841648671,0.0456582533289784,0.9994770385606441,7.58009964730287e-05,0.0032400195889297962,0.5532885359349426,0.9307783923617053,0.62352001947774,0.03524453686877858,0.13125720530874677,0.0006633382869023066
5.24,11.339006241109614,0.9998386000388769,5.399206289174866e-06,4.749522467291854e-06,0.9964935322464097,0.03555946438608426,0.9991920876536616,0.00010516551926054153,0.003777173951008247,0.5182530178704252,0.9293929047090013,0.6395326517775838,0.04632770528259229,0.13594758153867,0.0005930852662356417
5.25,7.8735803587938085,0.9996957464738366,9.237859948736769e-06,7.976217241113163e-06,0.9938537784024556,0.027695696716437165,0.998659936698869,0.0001538110831636287,0.004702826194228348,0.4770003844192897,0.9210215984912508,0.6512399303294937,0.06352851130445056,0.13886424023196065,0.0006267309203831738
5.26,3.885128410357713,0.999369122445928,1.713939779730866e-05,1.4506462675653013e-05,0.9883514204143684,0.021574416799374548,0.997603252328323,0.00023773583930693457,0.006140467261826776,0.43034095228991764,0.906825981284537,0.6591542007113991,0.09061423451639361,0.14033175995936442,0.0007345868472903851
5.2700000000000005,-0.779509567434189,0.998521364410391,3.5274263653344845e-05,2.9100153476515757e-05,0.9757519136943655,0.016815910614059223,0.9952804987744555,0.0003937558373681764,0.008401492817163606,0.37867025776873303,0.8868255450890294,0.6637236343632369,0.13487262170242023,0.14066105293264106,0.0009180816312005889
5.28,-6.459528816269287,0.995844144329569,8.473914766820507e-05,6.732643544680078e-05,0.9427973341115689,0.013140496186051879,0.989291159502059,0.0007199317878185203,0.012211361586428821,0.32238267816123156,0.860515358207153,0.6653067853550343,0.21106165509129976,0.14010574421360159,0.0012034056961902166
5.29,-13.794665528795264,0.9844837973330207,0.0002618046254313591,0.00019633521764102771,0.8429049721586247,0.010424403137241547,0.9696426057904555,0.0015270115890306066,0.019466461737326708,0.26327620966306964,0.8273869026415304,0.6641972572616601,0.34748052331659807,0.13884232559163695,0.0016536020546660318
5.3,-23.52035848035765,0.9201889572113956,0.0011673357027947187,0.0008173823551120887,0.5631223631188078,0.009409695359563696,0.8863622331868172,0.00390852574429013,0.035440923249770516,0.20737128255118814,0.7872647653855185,0.6606374113810691,0.5691962835136783,0.13695114533903574,0.002404294048842191
5.3100000000000005,-34.58779907783999,0.6834472381867871,0.006190102215560736,0.00440276866344003,0.21188152562094834,0.018807805587322177,0.6046638176869287,0.010895417382549627,0.06376557156143188,0.15684304772680624,0.7381753896906843,0.6545060262012423,0.7948055879572969,0.13441486951072878,0.0036909468267902023
5.32,-43.441456140652,0.4397945944159196,0.01885921015232703,0.009103155832870774,0.05551366174861753,0.10363941189859803,0.28818256546651216,0.025887843900789822,0.0860302447689429,0.10071621698167361,0.6756294497154756,0.6451344157190094,0.908316979183288,0.13124665528202956,0.005703155303531575
5.33,-49.06717697052105,0.3175849879053789,0.03230931560724993,0.009674316787578569,0.016745262614627915,0.3195667663887079,0.14798403047167363,0.047789565388021926,0.11370555657247387,0.060296640730161256,0.6017365259312167,0.6325361128526319,0.9485605189288546,0.1276174866223345,0.008377865542362938
5.34,-52.60552970021014,0.2566714077898186,0.044697717364071306,0.010016654750196835,0.00773502610782665,0.5533846560367972,0.09269670862564446,0.07306101231506085,0.15471170142055515,0.043030475470869765,0.5237246753933219,0.6174529091835946,0.9645730569698242,0.12372069849754014,0.011540068219967807
5.3500000000000005,-54.7254028396797,0.2253409015409737,0.0574715512226899,0.010526451581459631,0.00495079006662763,0.7207131408265864,0.06918226542279875,0.09812409165757145,0.20370432792233625,0.03629227200751588,0.44825502655266086,0.6007724848633311,0.9718325736535073,0.11970433659775961,0.0150175859007763
5.36,-55.79071628920223,0.2108384092576374,0.07081668488083757,0.011196251968675177,0.003920491196301933,0.8174823706216574,0.05950210945090199,0.11979298713708363,0.2523331295977569,0.03343862657768743,0.379878214628711,0.5833645652168421,0.9750670405735657,0.11568254845147893,0.018647526869092466
5.37,-56.04076984253944,0.2073386261661993,0.08366558658543102,0.011944162075252366,0.0036170367800730336,0.8656800491183165,0.05729925290164792,0.13569741001661806,0.2941519938444937,0.032445631248602905,0.3208587207147301,0.5659786328008986,0.9760197898720224,0.11174101339236438,0.02228339480519727
5.38,-55.641730402472604,0.21212588428288917,0.09464628141095302,0.012677097769793646,0.003751851357570452,0.8843229925849241,0.060401157559272646,0.14443044594717003,0.3258675902761637,0.032654365168903667,0.2716774353307764,0.5491944277369343,0.9753681750963343,0.10794104846833176,0.025799926445110553
5.39,-54.70667070731924,0.22419434256490844,0.10267930955533772,0.01332249530074184,0.004275558614129257,0.8840436404190387,0.06854229966730381,0.14549372510095154,0.34674762797328995,0.03380945967569057,0.2317282833216394,0.533420278546123,0.9733032937009246,0.10432432466728998,0.029093261540962957
5.4,-53.30563379973428,0.24370846955143863,0.10698810759390436,0.01384133182625282,0.005275498012383647,0.8688320252959378,0.0827491040549216,0.13916303537029642,0.3576065938559756,0.03582829153012029,0.19990732991302176,0.5189191079782229,0.9697100175542287,0.10091774505594835,0.03207760023445608
5.41,-51.47273291668783,0.27185701807066426,0.10657448504742026,0.014230709439949953,0.0069911829251399675,0.8382234042017402,0.10541378722197713,0.12634880318396344,0.359997717630922,0.0387353388841881,0.1750013551092881,0.5058433327178365,0.9641848395739384,0.09773783873461962,0.03468008395381598
5.42,-49.21413380452001,0.3108903877353777,0.09921895656371506,0.01452802500579073,0.00991864282309143,0.7889471110314834,0.14075046275557634,0.10848823748512597,0.35570390264389706,0.04263729829681613,0.1559000579160193,0.49426645149518483,0.9559529987569196,0.09479423752331144,0.03683535939655194
5.43,-46.52267880219611,0.36411043328565734,0.08080850824531687,0.014842171884039192,0.015053150697263705,0.7173263078062027,0.19522745805605418,0.08748421093463846,0.3463525982920258,0.047700481993756594,0.1416901526405396,0.48420474180016465,0.9437063222195844,0.0920919194711891,0.03848120190577389
5.44,-43.40170968744299,0.4353184942397122,0.04999745622885308,0.015453858752117699,0.024383598408384742,0.624239879444393,0.276708969286402,0.06565388557351644,0.33272607860162495,0.05410986651552411,0.13168438511991448,0.4756270059302817,0.9254132763250472,0.08963197853046939,0.03955687642615442
5.45,-39.85874854912646,0.5276810132201358,0.0218244146146241,0.01633670962059201,0.04192945993881021,0.5203708650170286,0.3908583553907951,0.045475126625254346,0.3128974133625896,0.06205405131010986,0.12543630759014232,0.4684610540707722,0.8980464540564373,0.0874117625782743,0.04000350595650748
5.46,-35.709760113717174,0.6456908737137019,0.00957176176184764,0.012260884965213962,0.07725178097991775,0.4225417495954163,0.5397930511899319,0.028756473474807212,0.27843766328920505,0.07200568311251128,0.12285011952122085,0.4626309845884799,0.8556206235260869,0.08542938088240677,0.03974947737640586
5.47,-29.792168332722973,0.8044221336518316,0.003753483765770523,0.00534580184435324,0.16775464672169368,0.34087384517932545,0.7325131375707592,0.01547377407104308,0.21374865069733917,0.08638772560301979,0.12483966358069203,0.45819557249355214,0.7758158953422343,0.0837063387171728,0.03860930234274919
5.48,-16.94435312029649,0.9721607692184501,0.0005602503892471308,0.0013685517836387589,0.5427321474521772,0.26853448296868576,0.9435112552913854,0.004282171542230144,0.125077648657683,0.12582744200345755,0.13877532323882222,0.4559048089577565,0.5407897709613736,0.0823835772938201,0.03574200138169663
5.49,4.1218383800158005,0.9993846358715888,2.044519793228888e-05,0.00014065879272960531,0.9790960778691321,0.20873695713727733,0.99745335515311,0.0002641359618522706,0.05681411815409731,0.3185491007157128,0.23156459361396237,0.4612407970116493,0.1396203348079444,0.08239789769444994,0.027825017741948833
5.5,14.305741684450838,0.99990548741125,3.720470347954116e-06,1.3482541415123445e-05,0.9975614065673865,0.16255489318533103,0.9994603917949372,7.788294635175977e-05,0.024125725764831626,0.5043577057990785,0.4616392858756142,0.4816904118272057,0.04347026525944058,0.08636243707265688,0.01622492232871785
5.51,18.135726781472034,0.9999532895033755,1.9648619155737086e-06,2.89035390263423e-06,0.9987873657494825,0.1265967115366607,0.9996970527041967,5.022150030431757e-05,0.010836008992497056,0.5772194508774063,0.6830458851719458,0.511753390665067,0.027116803251177223,0.09453945810838447,0.00786692175464615
5.5200000000000005,19.156335147064222,0.999961320862706,1.6419981573511107e-06,1.7518538539352992e-06,0.9990006742362733,0.09859325996490559,0.9997408767943942,4.4626988740406074e-05,0.005621550465384982,0.6001966164484872,0.82077296046858,0.5442862795303919,0.023442893017400414,0.10482420401862466,0.0035951766900183925
5.53,18.557726082449932,0.9999568870396929,1.7811239503999684e-06,1.728522528300309e-06,0.9989111091792087,0.07678438026167562,0.9997181035722023,4.756257041060598e-05,0.0036811976913607228,0.5987738709517749,0.8899735049956156,0.5747275662150557,0.024173338239878665,0.11507769266020426,0.0017276614768242625
5.54,16.9095200060334,0.9999417392298683,2.285709556381208e-06,2.118693246300134e-06,0.9985821287788336,0.05979976487617864,0.9996418266994566,5.698522749002049e-05,0.0031189074111822646,0.5824451551952634,0.9202677343689863,0.6008675369276941,0.027845803434721587,0.12393037966110386,0.0009656828578818735
5.55,14.530282426272105,0.9999099761123997,3.295715099692203e-06,2.966861600962163e-06,0.9979134345427065,0.04657236013118179,0.999493134659146,7.403651706898936e-05,0.0032134717463984034,0.5557633092713319,0.9305091384720483,0.6220510397773101,0.03455962904705264,0.13080106095076385,0.0006754238510305237
5.5600000000000005,11.59311738279125,0.9998459267635971,5.1908317466966e-06,4.57323517454598e-06,0.996635358568108,0.03627131526688504,0.9992215296226488,0.00010226939380125242,0.0037210873742891423,0.5212724475852355,0.9297846462317494,0.6384269925189346,0.04526025335261888,0.13564449484665805,0.000594175101920267
