t,X,K,V,Y,Z
5.38,99999999679.34108,1.3500000009857034e-14,27787.132604871425,19.908760978699988,1.9549119334480718e-05
5.39,99999999678.97932,1.350000000986842e-14,27708.438741274953,19.8491230289255,1.9640414291309285e-05
5.4,99999999678.61864,1.3500000009879777e-14,27629.935368026196,19.78966372296127,1.9732089463725558e-05
5.41,99999999678.25902,1.35000000098911e-14,27551.622364442712,19.73038252567867,1.9824146436188894e-05
5.42,99999999677.90048,1.350000000990239e-14,27473.4996058523,19.67127890355188,1.9916586799764897e-05
5.43,99999999677.543,1.350000000991365e-14,27395.566963524398,19.61235232465324,2.0009412152154596e-05
5.44,99999999677.1866,1.3500000009924878e-14,27317.824304726964,19.553602258648493,2.0102624097722125e-05
5.45,99999999676.83125,1.3500000009936073e-14,27240.271492782853,19.495028176791976,2.0196224247522462e-05
5.46,99999999676.47696,1.3500000009947236e-14,27162.908387125597,19.436629551921875,2.029021421932936e-05
5.47,99999999676.12373,1.3500000009958368e-14,27085.734843354723,19.378405858455476,2.0384595637663334e-05
5.48,99999999675.77155,1.3500000009969467e-14,27008.750713290534,19.32035657238443,2.047937013381978e-05
5.49,99999999675.42043,1.3500000009980536e-14,26931.95584502841,19.262481171270057,2.0574539345897194e-05
5.5,99999999675.07036,1.3500000009991574e-14,26855.350082992554,19.204779134238606,2.0670104918825557e-05
5.51,99999999674.72133,1.3500000010002579e-14,26778.933267989327,19.14724994197659,2.0766068504394774e-05
5.5200000000000005,99999999674.37335,1.3500000010013553e-14,26702.70523726007,19.0898930767261,2.0862431761283282e-05
5.53,99999999674.0264,1.3500000010024497e-14,26626.665824533484,19.032708022280158,2.0959196355086715e-05
5.54,99999999673.6805,1.350000001003541e-14,26550.814860077506,18.975694263978045,2.1056363958346764e-05
5.55,99999999673.33563,1.350000001004629e-14,26475.15217075081,18.918851288700687,2.1153936250580094e-05
5.5600000000000005,99999999672.9918,1.350000001005714e-14,26399.677580053813,18.862178584866015,2.1251914918307406e-05
5.57,99999999672.649,1.350000001006796e-14,26324.390908179306,18.805675642424383,2.1350301655082587e-05
5.58,99999999672.30724,1.3500000010078747e-14,26249.291972062605,18.749341952853946,2.144909816152205e-05
5.59,99999999671.96649,1.3500000010089505e-14,26174.38058528811,18.693177009156358,2.1548306145337215e-05
5.6000000000000005,99999999671.62677,1.3500000010100232e-14,26099.65655767369,18.637180305853008,2.1647927321374123e-05
5.61,99999999671.28807,1.3500000010110927e-14,26025.119696379013,18.58135133897861,2.1747963411620124e-05
5.62,99999999670.9504,1.3500000010121593e-14,25950.769805553875,18.525689606077357,2.184841614524238e-05
5.63,99999999670.61372,1.3500000010132228e-14,25876.60668630657,18.47019460619854,2.194928725861944e-05
5.64,99999999670.27808,1.3500000010142832e-14,25802.630136749744,18.414865839892045,2.205057849537132e-05
5.65,99999999669.94344,1.3500000010153407e-14,25728.839952045728,18.359702809203846,2.21522916063897e-05
5.66,99999999669.6098,1.3500000010163951e-14,25655.235924451536,18.304705017671534,2.2254428349868194e-05
5.67,99999999669.27718,1.3500000010174465e-14,25581.817843363347,18.249871970319838,2.2356990491332837e-05
5.68,99999999668.94554,1.3500000010184948e-14,25508.585495360665,18.195203173656175,2.2459979803672624e-05
5.69,99999999668.61491,1.3500000010195402e-14,25435.53866425001,18.14069813566619,2.2563398067170203e-05
5.7,99999999668.2853,1.3500000010205826e-14,25362.677131108278,18.086356365809372,2.266724706953265e-05
5.71,99999999667.95667,1.350000001021622e-14,25290.000674325624,18.032177375014573,2.277152860592248e-05
5.72,99999999667.62903,1.3500000010226584e-14,25217.50906964806,17.978160675675653,2.2876244478988658e-05
5.73,99999999667.30238,1.3500000010236918e-14,25145.202090219605,17.92430578164706,2.2981396498897814e-05
5.74,99999999666.97672,1.3500000010247224e-14,25073.079506624163,17.870612208239493,2.3086986483365537e-05
5.75,99999999666.65205,1.3500000010257498e-14,25001.141086926913,17.817079472215475,2.3193016257687887e-05
5.76,99999999666.32835,1.3500000010267743e-14,24929.38659671548,17.763707091785065,2.3299487654772908e-05
5.7700000000000005,99999999666.00565,1.350000001027796e-14,24857.81579914069,17.710494586601467,2.3406402515172383e-05
5.78,99999999665.68391,1.3500000010288148e-14,24786.428454957055,17.657441477756745,2.351376268711362e-05
5.79,99999999665.36316,1.3500000010298305e-14,24715.22432242685,17.604547287777734,2.3621570026534983e-05
5.8,99999999665.04338,1.3500000010308433e-14,24644.203156946165,17.55181154062249,2.3729826397128652e-05
5.8100000000000005,99999999664.72456,1.3500000010318533e-14,24573.364712049057,17.49923376167427,2.3838533670347935e-05
5.82,99999999664.40671,1.3500000010328604e-14,24502.708739074587,17.4468134777379,2.3947693725449247e-05
5.83,99999999664.08983,1.3500000010338645e-14,24432.23498713642,17.394550217035672,2.405730844952641e-05
5.84,99999999663.77391,1.3500000010348657e-14,24361.94320315957,17.34244350920306,2.4167379737543298e-05
5.8500000000000005,99999999663.45895,1.350000001035864e-14,24291.833131916774,17.290492885284518,2.4277909492366677e-05
5.86,99999999663.14496,1.3500000010368596e-14,24221.904516064526,17.238697877729255,2.438889962479909e-05
5.87,99999999662.83191,1.3500000010378523e-14,24152.15709617874,17.187058020387,2.4500352053612014e-05
5.88,99999999662.51982,1.350000001038842e-14,24082.590610790117,17.13557284850383,2.4612268705579008e-05
5.89,99999999662.20868,1.3500000010398289e-14,24013.204796419148,17.08424189871798,2.4724651515509103e-05
5.9,99999999661.89848,1.350000001040813e-14,23943.999387610827,17.033064709055665,2.4837502426280287e-05
5.91,99999999661.58923,1.3500000010417943e-14,23874.974116969053,16.982040818926933,2.49508233888731e-05
5.92,99999999661.28093,1.3500000010427728e-14,23806.128715190658,16.9311697691215,2.506461636240443e-05
5.93,99999999660.97357,1.3500000010437483e-14,23737.462911099217,16.88045110180463,2.5178883314161424e-05
5.94,99999999660.66714,1.3500000010447211e-14,23668.976431678515,16.829884360513006,2.5293626219635507e-05
5.95,99999999660.36165,1.350000001045691e-14,23600.669002105747,16.77946909015062,2.540884706255654e-05
5.96,99999999660.0571,1.3500000010466582e-14,23532.540345784408,16.729204836984675,2.5524547834927204e-05
5.97,99999999659.75348,1.3500000010476227e-14,23464.590184376924,16.679091148641497,2.564073053705742e-05
5.98,99999999659.45078,1.3500000010485841e-14,23396.818237837026,16.629127574102466,2.575739717759896e-05
5.99,99999999659.149,1.3500000010495429e-14,23329.22422431217,16.57931366370021,2.5874549773584415e-05
6.0,99999999658.84814,1.350000001050499e-14,23261.807859853416,16.5296489691152,2.5992190350472727e-05
6.01,99999999658.54822,1.3500000010514523e-14,23194.568859258387,16.480133043370092,2.611032094215751e-05
6.0200000000000005,99999999658.2492,1.3500000010524029e-14,23127.506935770245,16.43076544082634,2.6228943591013166e-05
6.03,99999999657.95111,1.3500000010533506e-14,23060.62180105888,16.381545717180334,2.634806034793181e-05
6.04,99999999657.65393,1.3500000010542956e-14,22993.913165250124,16.332473429459338,2.6467673272358813e-05
6.05,99999999657.35767,1.350000001055238e-14,22927.380736954765,16.283548136017547,2.6587784432328445e-05
6.0600000000000005,99999999657.0623,1.3500000010561776e-14,22861.024223297227,16.234769396532084,2.6708395904499684e-05
6.07,99999999656.76785,1.3500000010571144e-14,22794.843329944,16.18613677199907,2.6829509774192128e-05
6.08,99999999656.4743,1.3500000010580486e-14,22728.837761131737,16.137649824729635,2.6951128135422164e-05
6.09,99999999656.18166,1.35000000105898e-14,22663.00721969516,16.08930811834599,2.7073253090939163e-05
6.1000000000000005,99999999655.88991,1.3500000010599087e-14,22597.351407094633,16.041111217777505,2.71958867522619e-05
6.11,99999999655.59906,1.3500000010608348e-14,22531.870023443546,15.993058689256795,2.731903123971506e-05
6.12,99999999655.3091,1.3500000010617581e-14,22466.56276753535,15.945150100315793,2.7442688682465997e-05
6.13,99999999655.02003,1.3500000010626789e-14,22401.429336870446,15.897385019781876,2.756686121856153e-05
6.140000000000001,99999999654.73186,1.350000001063597e-14,22336.46942768275,15.84976301777397,2.7691550994964982e-05
6.15,99999999654.44456,1.3500000010645122e-14,22271.682734966093,15.802283665698699,2.7816760167593256e-05
6.16,99999999654.15817,1.3500000010654249e-14,22207.0689525003,15.754946536246495,2.7942490901354222e-05
6.17,99999999653.87265,1.350000001066335e-14,22142.627772877113,15.707751203387769,2.8068745370184122e-05
6.18,99999999653.588,1.3500000010672424e-14,22078.358887525887,15.660697242369075,2.8195525757085183e-05
6.19,99999999653.30423,1.3500000010681473e-14,22014.261986637186,15.613784229709548,2.8322834254168552e-05
6.2,99999999653.02135,1.3500000010690494e-14,21950.336758984595,15.567011743197664,2.8450673062702503e-05
6.21,99999999652.73933,1.3500000010699489e-14,21886.582892511706,15.520379361885885,2.857904439312204e-05
6.22,99999999652.45819,1.3500000010708458e-14,21823.00007411384,15.473886666087541,2.8707950465079425e-05
6.23,99999999652.17792,1.35000000107174e-14,21759.587989633234,15.427533237373124,2.8837393507484076e-05
6.24,99999999651.8985,1.3500000010726318e-14,21696.3463238824,15.381318658566538,2.8967375758541106e-05
6.25,99999999651.61996,1.350000001073521e-14,21633.274760667184,15.335242513741317,2.909789946579015e-05
6.26,99999999651.34227,1.3500000010744075e-14,21570.372982809622,15.289304388216896,2.9228966886144214e-05
6.2700000000000005,99999999651.06544,1.3500000010752915e-14,21507.640672170593,15.243503868554875,2.9360580285928802e-05
6.28,99999999650.78949,1.3500000010761728e-14,21445.07750967225,15.197840542555303,2.949274194092107e-05
6.29,99999999650.51437,1.3500000010770516e-14,21382.683175320188,15.152313999252957,2.962545413638931e-05
6.3,99999999650.24011,1.3500000010779279e-14,21320.457348225456,15.106923828913642,2.9758719167132447e-05
6.3100000000000005,99999999649.9667,1.3500000010788016e-14,21258.39970662634,15.061669623030506,2.989253933751979e-05
6.32,99999999649.69414,1.3500000010796728e-14,21196.50992790997,15.016550974320372,3.0026916961530855e-05
6.33,99999999649.42241,1.3500000010805415e-14,21134.787688633674,14.971567476720049,3.0161854362795495e-05
6.34,99999999649.15154,1.3500000010814075e-14,21073.232664546184,14.92671872538269,3.0297353874634045e-05
6.3500000000000005,99999999648.8815,1.3500000010822712e-14,21011.844530608658,14.882004316674138,3.0433417840097732e-05
6.36,99999999648.6123,1.3500000010831321e-14,20950.62296101549,14.837423848169307,3.057004861200916e-05
6.37,99999999648.34395,1.3500000010839907e-14,20889.56762921497,14.792976918648536,3.070724855300308e-05
6.38,99999999648.07642,1.3500000010848468e-14,20828.678207929708,14.748663128093991,3.0845020035567234e-05
6.390000000000001,99999999647.80972,1.3500000010857004e-14,20767.954369066025,14.704482077686338,3.0983365442089626e-05
6.4,99999999647.54387,1.3500000010865514e-14,20707.39578355908,14.660433369801627,3.112228716490957e-05
6.41,99999999647.27882,1.3500000010874e-14,20647.002121932765,14.61651660800628,3.1261787606328705e-05
6.42,99999999647.0146,1.3500000010882462e-14,20586.773054073692,14.57273139705418,3.140186917866636e-05
6.43,99999999646.75122,1.3500000010890898e-14,20526.70824922708,14.529077342883156,3.1542534304302574e-05
6.44,99999999646.48865,1.350000001089931e-14,20466.807376015113,14.485554052611445,3.1683785415720113e-05
6.45,99999999646.2269,1.3500000010907697e-14,20407.070102455207,14.442161134534159,3.1825624955546475e-05
6.46,99999999645.96596,1.350000001091606e-14,20347.496095977946,14.398898198119749,3.196805537659628e-05
6.47,99999999645.70584,1.3500000010924399e-14,20288.085023444983,14.355764854006495,3.21110791419137e-05
6.48,99999999645.44652,1.3500000010932712e-14,20228.83655116666,14.312760713998989,3.225469872481509e-05
6.49,99999999645.18802,1.3500000010941001e-14,20169.750344919503,14.269885391064669,3.239891660893175e-05
6.5,99999999644.93033,1.3500000010949267e-14,20110.826069963518,14.2271384993303,3.2543735288253044e-05
6.51,99999999644.67343,1.3500000010957509e-14,20052.063391059328,14.18451965407852,3.2689157267169446e-05
6.5200000000000005,99999999644.41734,1.3500000010965726e-14,19993.46197248514,14.142028471744363,3.283518506051594e-05
6.53,99999999644.16205,1.350000001097392e-14,19935.021478053575,14.09966456991183,3.298182119361551e-05
6.54,99999999643.90756,1.3500000010982089e-14,19876.741571128285,14.057427567310416,3.312906820232286e-05
6.55,99999999643.65387,1.3500000010990234e-14,19818.62191464046,14.015317083811688,3.32769286330683e-05
6.5600000000000005,99999999643.40097,1.3500000010998356e-14,19760.662171105174,13.97333274042586,3.3425405042901806e-05
6.57,99999999643.14886,1.3500000011006455e-14,19702.862002637587,13.9314741592984,3.357449999953717e-05
6.58,99999999642.89754,1.3500000011014528e-14,19645.221070968975,13.88974096370659,3.3724216081396555e-05
6.59,99999999642.647,1.3500000011022579e-14,19587.739037373656,13.84813277805646,3.38745558776625e-05
6.6000000000000005,99999999642.39726,1.3500000011030607e-14,19530.415562577364,13.80664922787976,3.402552198833176e-05
6.61,99999999642.14828,1.350000001103861e-14,19473.25030715399,13.765289939829303,3.417711702422815e-05
6.62,99999999641.9001,1.350000001104659e-14,19416.242931358953,13.724054541676214,3.432934360706313e-05
6.63,99999999641.6527,1.3500000011054547e-14,19359.393095130643,13.682942662306615,3.4482204369482207e-05
6.640000000000001,99999999641.40607,1.350000001106248e-14,19302.700458104857,13.6419539317183,3.463570195511058e-05
6.65,99999999641.16022,1.350000001107039e-14,19246.164679629113,13.601087981017399,3.478983901859884e-05
6.66,99999999640.91513,1.3500000011078277e-14,19189.78541877677,13.560344442415047,3.494461822566902e-05
6.67,99999999640.6708,1.3500000011086141e-14,19133.562334361028,13.51972294922409,3.5100042253160686e-05
6.68,99999999640.42726,1.3500000011093982e-14,19077.49508494879,13.479223135855765,3.525611378907729e-05
6.69,99999999640.1845,1.35000000111018e-14,19021.583328874356,13.438844637816421,3.5412835532632705e-05
6.7,99999999639.94247,1.3500000011109595e-14,18965.826724253016,13.398587091704247,3.557021019429791e-05
6.71,99999999639.70122,1.3500000011117367e-14,18910.224928994456,13.35845013520597,3.5728240495847955e-05
6.72,99999999639.46072,1.3500000011125117e-14,18854.777600816076,13.318433407093616,3.5886929170409046e-05
6.73,99999999639.22098,1.3500000011132843e-14,18799.484397256158,13.278536547221252,3.604627896250584e-05
6.74,99999999638.982,1.3500000011140547e-14,18744.344975686916,13.238759196521748,3.62062926281089e-05
6.75,99999999638.74376,1.3500000011148229e-14,18689.358993327398,13.199100997003526,3.6366972934682435e-05
6.76,99999999638.50629,1.3500000011155887e-14,18634.5261072563,13.159561591747357,3.652832266123218e-05
6.7700000000000005,99999999638.26955,1.3500000011163523e-14,18579.845974424647,13.12014062490313,3.6690344598353436e-05
6.78,99999999638.03355,1.3500000011171137e-14,18525.318251668345,13.080837741686663,3.685304154827934e-05
6.79,99999999637.79832,1.3500000011178731e-14,18470.94259563848,13.041652588376806,3.701641632493833e-05
6.8,99999999637.56383,1.35000000111863e-14,18416.718662741354,13.002584812312534,3.718047175401067e-05
6.8100000000000005,99999999637.33006,1.3500000011193847e-14,18362.646109459554,12.963634061888595,3.7345210672943665e-05
6.82,99999999637.09705,1.3500000011201371e-14,18308.724592209423,12.924799986552944,3.7510635931017554e-05
6.83,99999999636.86476,1.3500000011208875e-14,18254.953767343803,12.886082236803597,3.767675038939582e-05
6.84,99999999636.63321,1.3500000011216355e-14,18201.333291163326,12.847480464185502,3.784355692117473e-05
6.8500000000000005,99999999636.40239,1.3500000011223814e-14,18147.86281992754,12.808994321287392,3.801105841143305e-05
6.86,99999999636.1723,1.3500000011231252e-14,18094.54200986591,12.77062346173867,3.8179257757282005e-05
6.87,99999999635.94295,1.3500000011238666e-14,18041.3705171887,12.732367540206276,3.8348157867915436e-05
6.88,99999999635.71431,1.350000001124606e-14,17988.347998097765,12.69422621239159,3.8517761664660166e-05
6.890000000000001,99999999635.4864,1.3500000011253431e-14,17935.47410879719,12.656199135027318,3.868807208102657e-05
6.9,99999999635.25922,1.350000001126078e-14,17882.748505503867,12.618285965874424,3.8859092062759294e-05
6.91,99999999635.03275,1.3500000011268109e-14,17830.170844457905,12.580486363719025,3.9030824567888325e-05
6.92,99999999634.80699,1.3500000011275415e-14,17777.740781932975,12.54279998836933,3.920327256678013e-05
6.93,99999999634.58195,1.3500000011282701e-14,17725.45797424654,12.505226500652576,3.9376439042189076e-05
6.94,99999999634.35764,1.3500000011289965e-14,17673.322077769975,12.46776556241197,3.955032698930904e-05
6.95,99999999634.13403,1.3500000011297207e-14,17621.33274893862,12.430416836503657,3.972493941582518e-05
6.96,99999999633.91113,1.3500000011304428e-14,17569.48964426167,12.393179986793662,3.9900279341966084e-05
6.97,99999999633.68895,1.3500000011311629e-14,17517.792420332036,12.35605467815488,4.007634980055592e-05
6.98,99999999633.46745,1.3500000011318807e-14,17466.24073383608,12.319040576464047,4.025315383706695e-05
6.99,99999999633.24669,1.3500000011325966e-14,17414.834241484255,12.282137348599068,4.04306945096828e-05
7.0,99999999633.0266,1.3500000011333102e-14,17363.572599974075,12.245344662436189,4.060897488935776e-05
7.01,99999999632.80722,1.3500000011340217e-14,17312.45546625932,12.20866218684595,4.078799805983472e-05
7.0200000000000005,99999999632.58855,1.3500000011347312e-14,17261.482497423123,12.172089591690767,4.0967767117716974e-05
7.03,99999999632.37056,1.3500000011354385e-14,17210.65335068111,12.13562654782198,4.114828517252251e-05
7.04,99999999632.15326,1.3500000011361439e-14,17159.96768339,12.09927272707688,4.1329555346737946e-05
7.05,99999999631.93666,1.3500000011368471e-14,17109.42515305618,12.063027802275766,4.1511580775872526e-05
7.0600000000000005,99999999631.72075,1.3500000011375482e-14,17059.02541734413,12.026891447218992,4.1694364608512433e-05
7.07,99999999631.50552,1.3500000011382473e-14,17008.768134084796,11.990863336684043,4.187791000637524e-05
7.08,99999999631.291,1.3500000011389444e-14,16958.652961283802,11.95494314642259,4.206222014436471e-05
7.09,99999999631.07715,1.3500000011396392e-14,16908.679557129657,11.919130553157581,4.224729821062572e-05
7.1000000000000005,99999999630.86397,1.3500000011403321e-14,16858.847580001784,11.883425234580326,4.243314740659946e-05
7.11,99999999630.65149,1.350000001141023e-14,16809.15668847854,11.847826869347605,4.261977094707876e-05
7.12,99999999630.43967,1.3500000011417118e-14,16759.60654134507,11.812335137078756,4.280717206026384e-05
7.13,99999999630.22855,1.3500000011423986e-14,16710.19679760115,11.776949718352807,4.299535398781812e-05
7.140000000000001,99999999630.01808,1.3500000011430834e-14,16660.92711646889,11.741670294705589,4.31843199849243e-05
7.15,99999999629.80829,1.3500000011437662e-14,16611.797157400408,11.70649654862688,4.337407332034064e-05
7.16,99999999629.59918,1.350000001144447e-14,16562.80658008536,11.671428163557534,4.356461727645762e-05
7.17,99999999629.39073,1.3500000011451257e-14,16513.95504445845,11.63646482388663,4.375595514935466e-05
7.18,99999999629.18295,1.3500000011458024e-14,16465.242210706856,11.601606214948639,4.39480902488571e-05
7.19,99999999628.97583,1.3500000011464772e-14,16416.667739214976,11.56685202302091,4.414102589860615e-05
7.2,99999999628.76938,1.35000000114715e-14,16368.231290551119,11.532201935320971,4.433476543612046e-05
7.21,99999999628.56358,1.3500000011478206e-14,16319.932525653465,11.49765564000274,4.452931221281778e-05
7.22,99999999628.35844,1.3500000011484894e-14,16271.77110573882,11.463212826154257,4.4724669594092786e-05
7.23,99999999628.15398,1.3500000011491562e-14,16223.746692306357,11.428873183794884,4.4920840959375925e-05
7.24,99999999627.95015,1.350000001149821e-14,16175.858947144194,11.39463640387254,4.511782970219186e-05
7.25,99999999627.747,1.350000001150484e-14,16128.107532335871,11.360502178260887,4.531563923021833e-05
7.26,99999999627.54448,1.3500000011511449e-14,16080.492110266765,11.326470199756578,4.5514272965345055e-05
7.2700000000000005,99999999627.3426,1.3500000011518039e-14,16033.012343630431,11.292540162076483,4.5713734343733047e-05
7.28,99999999627.1414,1.3500000011524609e-14,15985.66789543487,11.258711759854938,4.591402681587398e-05
7.29,99999999626.94083,1.350000001153116e-14,15938.458429008695,11.224984688640987,4.6115153846650014e-05
7.3,99999999626.7409,1.3500000011537691e-14,15891.383608007262,11.191358644895644,4.631711891539373e-05
7.3100000000000005,99999999626.54163,1.3500000011544202e-14,15844.443096418709,11.157833325989163,4.651992551594835e-05
7.32,99999999626.34297,1.3500000011550696e-14,15797.63655856995,11.124408430198313,4.672357715672812e-05
7.33,99999999626.14497,1.350000001155717e-14,15750.96365913256,11.091083656703656,4.6928077360779155e-05
7.34,99999999625.94762,1.3500000011563624e-14,15704.424063128634,11.057858705586842,4.71334296658403e-05
7.3500000000000005,99999999625.75089,1.350000001157006e-14,15658.017435936561,11.024733277827906,4.733963762440439e-05
7.36,99999999625.55478,1.3500000011576476e-14,15611.743443296764,10.99170707530258,4.75467048037796e-05
7.37,99999999625.35931,1.3500000011582874e-14,15565.60175131733,10.958779800779604,4.7754634786151314e-05
7.38,99999999625.16449,1.3500000011589253e-14,15519.592026479622,10.925951157918046,4.7963431168643976e-05
7.390000000000001,99999999624.97028,1.3500000011595612e-14,15473.713935581549,10.893220851264978,4.817309756339827e-05
7.4,99999999624.77669,1.3500000011601953e-14,15427.967145737082,10.860588586252847,4.838363759763498e-05
7.41,99999999624.58374,1.3500000011608275e-14,15382.351324535324,10.82805406919598,4.859505491368094e-05
7.42,99999999624.3914,1.350000001161458e-14,15336.866139957052,10.79561700728843,4.880735316905325e-05
7.43,99999999624.19969,1.3500000011620864e-14,15291.511260377887,10.763277108601333,4.902053603652305e-05
7.44,99999999624.00859,1.350000001162713e-14,15246.286354573189,10.731034082080301,4.9234607204179125e-05
7.45,99999999623.81812,1.3500000011633378e-14,15201.191091722876,10.698887637542796,4.944957037549168e-05
7.46,99999999623.62825,1.3500000011639609e-14,15156.225141416167,10.666837485675504,4.9665429269376535e-05
7.47,99999999623.43901,1.3500000011645819e-14,15111.388173656287,10.634883338031747,4.988218762025945e-05
7.48,99999999623.25037,1.3500000011652011e-14,15066.679858865093,10.603024907028875,5.0099849178140805e-05
7.49,99999999623.06235,1.3500000011658186e-14,15022.099867887659,10.571261905945688,5.0318417708660394e-05
7.5,99999999622.87492,1.3500000011664341e-14,14977.64787199678,10.539594048919845,5.053789699316275e-05
7.51,99999999622.68813,1.350000001167048e-14,14933.32354289744,10.508021050945292,5.0758290828762464e-05
7.5200000000000005,99999999622.5019,1.3500000011676598e-14,14889.126552731215,10.476542627869692,5.097960302840998e-05
7.53,99999999622.31631,1.3500000011682701e-14,14845.05657408063,10.445158496391885,5.120183742095742e-05
7.54,99999999622.13132,1.3500000011688783e-14,14801.113279973444,10.41386837405931,5.142499785122503e-05
7.55,99999999621.94691,1.350000001169485e-14,14757.29634388691,10.382671979265481,5.1649088180067557e-05
7.5600000000000005,99999999621.7631,1.3500000011700897e-14,14713.605439751962,10.351569031247438,5.1874112284441075e-05
7.57,99999999621.5799,1.3500000011706925e-14,14670.040241957384,10.320559250083233,5.210007405747002e-05
7.58,99999999621.3973,1.3500000011712938e-14,14626.600425353881,10.289642356689399,5.232697740851459e-05
7.59,99999999621.21527,1.350000001171893e-14,14583.285665205714,10.25881807281878,5.255482626325586e-05
7.6000000000000005,99999999621.03384,1.3500000011724907e-14,14540.095637200717,10.228086121057991,5.2783624563761744e-05
7.61,99999999620.85301,1.3500000011730866e-14,14497.03001756496,10.197446224824192,5.30133762685179e-05
7.62,99999999620.67276,1.3500000011736806e-14,14454.088482999163,10.16689810836303,5.324408535251894e-05
7.63,99999999620.49309,1.350000001174273e-14,14411.270710681463,10.136441496746173,5.347575580733747e-05
7.640000000000001,99999999620.31401,1.3500000011748636e-14,14368.576378270956,10.106076115868822,5.370839164119319e-05
7.65,99999999620.13551,1.3500000011754524e-14,14326.005163911192,10.075801692447266,5.3941996879022226e-05
7.66,99999999619.9576,1.3500000011760394e-14,14283.556746233582,10.045617954016398,5.417657556254691e-05
7.67,99999999619.78026,1.3500000011766248e-14,14241.23080436081,10.015524628927276,5.441213175034564e-05
7.68,99999999619.6035,1.3500000011772084e-14,14199.027017910152,9.98552144634467,5.464866951792318e-05
7.69,99999999619.42732,1.3500000011777902e-14,14156.94506699677,9.955608136244628,5.4886192957781185e-05
7.7,99999999619.25171,1.3500000011783704e-14,14114.984632236967,9.925784429412051,5.512470617948894e-05
7.71,99999999619.07668,1.3500000011789488e-14,14073.145394751371,9.89605005743825,5.536421330975461e-05
7.72,99999999618.9022,1.3500000011795254e-14,14031.427036168096,9.866404752718552,5.560471849249657e-05
7.73,99999999618.72832,1.3500000011801005e-14,13989.82923862585,9.836848248449865,5.5846225888915104e-05
7.74,99999999618.55498,1.3500000011806737e-14,13948.351684777032,9.807380278628306,5.608873967756435e-05
7.75,99999999618.38222,1.3500000011812453e-14,13906.994057790716,9.778000578046782,5.63322640544247e-05
7.76,99999999618.21002,1.3500000011818152e-14,13865.756041355684,9.748708882292606,5.657680323297528e-05
7.7700000000000005,99999999618.03839,1.3500000011823835e-14,13824.63731968335,9.719504927745119,5.682236144426689e-05
7.78,99999999617.86731,1.35000000118295e-14,13783.637577510703,9.690388451573323,5.7068942936995076e-05
7.79,99999999617.69681,1.3500000011835148e-14,13742.75650021304,9.66135919172954,5.7316551977790154e-05
7.8,99999999617.52686,1.350000001184078e-14,13701.993773150172,9.632416886965556,5.756519285043995e-05
7.8100000000000005,99999999617.35745,1.3500000011846394e-14,13661.349082843437,9.603561276799313,5.781486985730377e-05
7.82,99999999617.1886,1.3500000011851992e-14,13620.822116126568,9.574792101535154,5.8065587318403676e-05
7.83,99999999617.02031,1.3500000011857574e-14,13580.412560370103,9.546109102255308,5.8317349571779466e-05
7.84,99999999616.85257,1.3500000011863139e-14,13540.120103483747,9.517512020817568,5.8570160973563536e-05
7.8500000000000005,99999999616.68538,1.3500000011868688e-14,13499.944433918688,9.489000599852979,5.882402589805619e-05
7.86,99999999616.51874,1.350000001187422e-14,13459.885240669895,9.460574582763515,5.9078948737801136e-05
7.87,99999999616.35265,1.3500000011879736e-14,13419.942213278377,9.432233713719771,5.933493390366156e-05
7.88,99999999616.18709,1.3500000011885235e-14,13380.115041833418,9.403977737658662,5.959198582489629e-05
7.890000000000001,99999999616.02208,1.3500000011890719e-14,13340.403416974805,9.37580640028113,5.985010894923639e-05
7.9,99999999615.85762,1.3500000011896186e-14,13300.807029895008,9.347719448049858,6.0109307742962e-05
7.91,99999999615.6937,1.3500000011901635e-14,13261.325572341335,9.319716628186987,6.036958669097969e-05
7.92,99999999615.5303,1.350000001190707e-14,13221.958736618071,9.29179768867183,6.063095029689993e-05
7.930000000000001,99999999615.36746,1.3500000011912488e-14,13182.706215588585,9.263962378238618,6.0893403083115e-05
7.94,99999999615.20514,1.350000001191789e-14,13143.567702677414,9.23621044637424,6.115694959087716e-05
7.95,99999999615.04337,1.3500000011923277e-14,13104.542891872312,9.208541643315968,6.142159438037721e-05
7.96,99999999614.88211,1.3500000011928647e-14,13065.631477726274,9.180955720049226,6.168734203082343e-05
7.97,99999999614.7214,1.3500000011934e-14,13026.833155359547,9.15345242830534,6.195419714052062e-05
7.98,99999999614.56122,1.350000001193934e-14,12988.1476204616,9.126031520559298,6.222216432694974e-05
7.99,99999999614.40155,1.3500000011944661e-14,12949.574569233548,9.098692750028027,6.249124822688272e-05
8.0,99999999614.24242,1.3500000011949969e-14,12911.113698422241,9.071435870667885,6.276145349644365e-05
8.01,99999999614.08382,1.3500000011955259e-14,12872.764705409818,9.044260637171735,6.303278481113785e-05
8.02,99999999613.92574,1.3500000011960533e-14,12834.527288152995,9.01716680496725,6.330524686596935e-05
8.03,99999999613.76817,1.3500000011965793e-14,12796.401145184655,8.990154130214703,6.35788443755223e-05
8.040000000000001,99999999613.61113,1.3500000011971038e-14,12758.385975615534,8.96322236980478,6.385358207404248e-05
8.05,99999999613.4546,1.3500000011976266e-14,12720.481479135919,8.9363712813564,6.412946471551906e-05
8.06,99999999613.2986,1.3500000011981479e-14,12682.687356017232,8.909600623214505,6.4406497073767e-05
