t,V,xm,xh,xj,Ca_dyad,c1,c2,xi1ca,xi1ba,xi2ca,xi2ba,xr,Ca_i,xs1,xs2,xtos,ytos,xtof,ytof,Na_i,Ca_submem,Ca_NSR,Ca_JSR,xir,tropi,trops
5.92,25.96958536870028,0.9996829997687322,1.3870504524620179e-10,0.3804929963215021,6.639911167686361,0.7547937018415383,0.06751672859893633,0.034206646242016324,0.0072605154462801105,0.042686482877402177,0.019654690556204092,0.1622817078649046,0.25710574666229286,0.05845206685034046,0.10761781312806198,0.7984765909811326,0.15956253072175625,0.6083492371890932,0.84938381736655,11.45052740991455,0.9591599694829631,104.68267755708843,97.91233021222378,0.050536086459127494,21.983460258011167,20.996042157363735
5.93,25.932315085603957,0.9996817541751815,1.2879518168942789e-10,0.37935668738497097,6.661706770162327,0.7549125400666317,0.06713175058898226,0.034386070602802306,0.007292961221526342,0.04270544384028899,0.01965618094750142,0.16267026893744277,0.2571305023177541,0.05848360344882027,0.10762518309808619,0.7989309846052391,0.15951117238857457,0.6091872499433797,0.848961639570997,11.450523529597533,0.9637630218840112,104.68271325311434,97.91300721491484,0.05085545854614231,21.98318865432094,21.007330778197367
5.94,25.895130024302308,0.9996805063902767,1.1959795347920866e-10,0.3782237847476944,6.683466208690474,0.7550267561770445,0.06675183871781173,0.03456567356802505,0.007325411702610988,0.04272445727178217,0.019657662845495312,0.16305824794067802,0.2571554398874445,0.05851510671809365,0.10763254527821768,0.7993802704932857,0.15945983751642112,0.61002080392794,0.8485396811938407,11.450519657167488,0.968372308145984,104.68274587683791,97.913684153324,0.05117609639954274,21.98291751676787,21.018687402556992
5.95,25.858030421458583,0.9996792564281337,1.110529828746638e-10,0.37709427810926943,6.705189122787469,0.7551363962578753,0.06637694263788438,0.034745452058946066,0.0073578666818775226,0.04274352397300659,0.01965913636453629,0.16344564653532911,0.25718055960659736,0.05854657673460888,0.10763989968627995,0.7998244970258643,0.1594085261041355,0.6108499254659611,0.848117942134243,11.450515792645433,0.9729876472734437,104.6827754165325,97.91436102715244,0.051497999082846024,21.982646848077053,21.03011206726075
5.96,25.821016491739147,0.9996780043102974,1.031140648815731e-10,0.37596815727948085,6.726875169553503,0.7552415048017079,0.06600701367713152,0.034925403126069454,0.007390325958874292,0.04276264475453088,0.01966060161501788,0.16383246637866217,0.2572058616839549,0.05857801357555813,0.10764724634028526,0.8002637108745742,0.15935723815010833,0.611674640286854,0.8476964222909504,11.450511936049839,0.9776088565473969,104.68280186051126,97.91503783609726,0.05182116557449646,21.982376650983465,21.041604797212955
5.97,25.784088427330232,0.9996767500659046,9.574947863372284e-11,0.3748454121807225,6.7485240240586,0.7553421246736223,0.06564200487576734,0.03510552395198134,0.007422789340512792,0.042781820436574906,0.01966205870328968,0.16421870912441464,0.257231346301186,0.05860941731889384,0.10765458525843882,0.8006979569644738,0.15930597365227123,0.6124949735132079,0.8472751215622858,11.450508087396564,0.9822357514874257,104.68282519712805,97.91571457985138,0.052145594765996166,21.982106928232195,21.053165605142325
5.98,25.74724644127655,0.999675493717048,8.891406398035128e-11,0.3737260326309024,6.770135344699241,0.7554383002487987,0.06528186768524234,0.03528581159671383,0.0074552566268725265,0.0428010518304035,0.019663507739453495,0.1646043764295981,0.2572570136650798,0.05864078804186304,0.10766191645876681,0.8011272818411721,0.15925473260898165,0.6133109508306593,0.8468540398469651,11.450504246703888,0.9868681492474726,104.68284541469895,97.91639125811159,0.052471285629517694,21.981837682558947,21.06479451507487
5.99,25.71049069731147,0.9996742352966328,8.258679323816264e-11,0.37261000870223,6.791708827790511,0.7555300723307348,0.06492655731580148,0.035466263408894076,0.00748772763422617,0.04282033977076138,0.01966494882470549,0.16498946994108626,0.2572828639200959,0.05867212582327173,0.10766923995969327,0.8015517282250474,0.1592035150175543,0.614122596569242,0.8464331770427421,11.450500413984408,0.9915058641640154,104.68286250163932,97.91706787056513,0.052798236940634846,21.981568916718725,21.076491523133473
6.0,25.673821513008733,0.9996729748037748,7.667127775838188e-11,0.371497329673622,6.813244051335605,0.7556174928657607,0.06457601725112089,0.035646875836786475,0.007520202128327707,0.042839685019163416,0.0196663820880251,0.16537399133735753,0.25730889740512014,0.058703430737061205,0.10767655577840082,0.8019713507703955,0.15915232087855677,0.6149299392879322,0.8460125330503727,11.450496589268452,0.9961487193733966,104.68287644605495,97.91774441692904,0.053126448088208905,21.981300633406313,21.08825671248103
6.01,25.637238956139356,0.9996717122924565,7.119349842338934e-11,0.37038798611212653,6.834740785450051,0.7557005957067128,0.0642302100162293,0.03582764679064534,0.007552679956962307,0.04285908845603351,0.01966780761327789,0.16575794224557142,0.25733511414333293,0.05873470286507198,0.10768386393408785,0.8023861847534712,0.15910115018727464,0.6157330006788391,0.8455921077657385,11.450492772557554,1.000796523722927,104.6828872365543,97.918420896872,0.053455917465258095,21.98103283541428,21.100090024946734
6.0200000000000005,25.6007432306687,0.9996704477867467,6.611271931525485e-11,0.36928196788249257,6.856198695508269,0.755779424571138,0.06388908775466504,0.03600857338363695,0.007585160923191116,0.042878550896965476,0.019669225508925834,0.1661413243208669,0.25736151433003973,0.05876594228483786,0.10769116444485377,0.8027962760155847,0.15905000294187335,0.6165318061779403,0.845171901087378,11.450488963868949,1.0054490938504073,104.68289486147177,97.91909731008903,0.053786644007741885,21.98076552548187,21.111991479415995
6.03,25.56433453389753,0.9996691813117181,6.139135644090447e-11,0.36817926488402725,6.8776174519853495,0.755854022693617,0.0635526031182728,0.03618965276790573,0.007617644832265795,0.04289807316077878,0.019670635882225927,0.16652413921695514,0.25738809815205216,0.05879714907410079,0.10769845732885111,0.8032016698810404,0.15899887914037636,0.6173263810373796,0.8447519129136997,11.450485163219097,1.0101062460411685,104.68289930915543,97.91977365627389,0.054118626624908864,21.98049870635088,21.12396109097488
6.04,25.528013033515197,0.9996679128852923,5.700298043964311e-11,0.3670798671744083,6.898996747393082,0.7559244311567933,0.06322071102473457,0.0363708822680975,0.0076501314992205825,0.04291765608197029,0.019672038835046292,0.1669063885797249,0.2574148657566488,0.0588283233114619,0.10770574260445341,0.803602409376802,0.15894777878015318,0.6181167496766198,0.8443321431425087,11.450481370621082,1.014767795740768,104.68290056802056,97.92044993511429,0.05445186410373858,21.98023238077248,21.135998857106266
6.05,25.49177889102624,0.9996666425265658,5.292414655242301e-11,0.3659837648432826,6.920336278989823,0.7559906905952396,0.06289336686329171,0.03655225924504454,0.007682620741121504,0.04293730049800219,0.019673434468137536,0.16728807405377094,0.2574418172832632,0.0588594650757169,0.10771302029008392,0.8039985370500518,0.15889670185844199,0.6189029363448564,0.8439125916714897,11.450477586087263,1.0194335580524838,104.682898626495,97.92112614629681,0.05478635520649775,21.97996655150024,21.148104771782307
6.0600000000000005,25.45563226675834,0.9996653702575892,4.9132648082360286e-11,0.3648909479852447,6.941635745084321,0.7560528415597002,0.06257052611117503,0.03673378106662492,0.00771511237540946,0.04295700724658456,0.01967482288204584,0.1676691972837896,0.25746895287025834,0.05889057444571391,0.10772029040417888,0.8043900953567356,0.1588456483724617,0.6196849652626244,0.8434932583983087,11.45047380962987,1.0241033478436685,104.68289347300745,97.92180228950781,0.05512209869159528,21.97970122128862,21.16027882847707
6.07,25.419573312430263,0.999664096100726,4.561010834165811e-11,0.363801406739938,6.962894850521016,0.7561109239765383,0.06225214490284068,0.03691544515100854,0.0077476062223591595,0.04297677716970819,0.019676204175757883,0.16804975991250756,0.257496272644873,0.05892165150056439,0.10772755296524195,0.8047771260849426,0.158794618319246,0.6204628604116462,0.8430741432204614,11.450470041260132,1.0287769795879151,104.6828850960048,97.92247836443194,0.055459093282632384,21.979436392895195,21.17252101569567
6.08,25.383602171151825,0.9996628200786531,4.2341980651604676e-11,0.3627151312920547,6.984113306680045,0.7561649771477361,0.06193818002996996,0.037097248966657156,0.007780102105079131,0.04299661111364466,0.019677578446700837,0.16842976358068212,0.25752377672322235,0.05895269631964309,0.10773480799184416,0.805159670354905,0.1587436116956432,0.6212366455348332,0.8426552460352725,11.450466280988296,1.0334542673650602,104.68287348395216,97.9231543707522,0.05579733766840274,21.979172069080658,21.184831316974265
6.09,25.347718982115605,0.9996615422124253,3.931396381481419e-11,0.3616321118498874,7.005290827514104,0.7562150400887239,0.0616285885862244,0.03727919000445133,0.00781259984799087,0.04301650992758409,0.019678945791573983,0.16880920992717027,0.2575514652152212,0.05898370898239807,0.1077420555025764,0.8055377689833485,0.1586926284984031,0.6220063442562371,0.8422365667399768,11.45046252882417,1.0381350255642525,104.6828586253274,97.92383030815063,0.05613683051956814,21.97890825260576,21.197209713133667
6.1000000000000005,25.31192389578382,0.9996602625152129,3.650039908004806e-11,0.3605523385759025,7.026427116719891,0.7562611526219264,0.06132332681732577,0.037461265687466126,0.007845099271905904,0.043036474459225774,0.019680306309040607,0.16918810058915343,0.25757933824052237,0.05901468956773554,0.10774929551589524,0.8059114636628852,0.1586416687244572,0.6227719804693355,0.8418181052319812,11.450458784778911,1.0428190711597751,104.68284050860345,97.92450617631091,0.056477570542637585,21.978644946221404,21.209656189574176
6.11,25.27621704571077,0.9996589810039216,3.3885798281833757e-11,0.35947580171555427,7.0475218915400655,0.7563033533478097,0.061022352254604624,0.03764347353837223,0.007877600203159741,0.043056505562959306,0.01968166009473349,0.16956643720172068,0.2576073958989453,0.05904563815516118,0.10775652805040888,0.806280794773781,0.15859073237039858,0.6235335776166125,0.8413998614083786,11.45045504886171,1.0475062194885103,104.68281912228112,97.92518197491366,0.05681955637981507,21.97838215268703,21.222170722740803
6.12,25.240598557369715,0.9996576976955522,3.145809992505934e-11,0.35840249155693205,7.068574875307051,0.7563416802804722,0.06072562304664376,0.037825811126995894,0.00791010247075059,0.04307660409730175,0.01968300724281947,0.16994422139799945,0.25763563827973973,0.059076554824422575,0.10776375312478755,0.8066458020694421,0.15853981943264472,0.624291158915238,0.8409818351661003,11.45045132108083,1.0521962855726947,104.68279445487876,97.92585770363782,0.057162786640373435,21.978119874764836,21.23475328436319
6.13,25.20506854979812,0.9996564126065229,2.920741222057328e-11,0.35733239842323955,7.089585796053293,0.7563761709661089,0.0604330978347067,0.03800827606054478,0.007942605905806034,0.043096770924419964,0.01968434784629107,0.17032145480917965,0.2576640654633118,0.059107439655442635,0.1077709707577468,0.8070065248041798,0.158488929907468,0.6250447473991304,0.8405640264019439,11.450447601443802,1.0568890843664585,104.68276649493049,97.92653336216107,0.05750725990650187,21.977858115218726,21.247403842245873
6.140000000000001,25.169627135597644,0.9996551257526682,2.712601308518402e-11,0.3562655126727947,7.110554386511265,0.7564068624830114,0.06014473575273766,0.03819086598360802,0.00797511034158304,0.04311700691013062,0.019685681996966506,0.17069813906451387,0.25769267752122454,0.05913829272831955,0.10777818096804759,0.8073630017332101,0.15843806379099568,0.625794365918957,0.8401464350125742,11.450443889957423,1.0615844307558275,104.68273523098601,97.92720895015972,0.05785297473330595,21.977596876814307,21.260122360268255
6.15,25.13427442943518,0.9996538371549667,2.5200361929208565e-11,0.3552018246621841,7.131480376590227,0.7564337920517846,0.05986049578561476,0.03837357852733587,0.008007615610730346,0.043137312922143886,0.019687009786984427,0.17107427579091355,0.25772147452471666,0.059169114122958624,0.10778538377440437,0.8077152717707754,0.15838722107935768,0.6265400373539145,0.8397290608946615,11.450440186628768,1.0662821412334131,104.68270065160374,97.92788446731008,0.05819992967770584,21.977336162312362,21.272908802324835
6.16,25.09901054597518,0.9996525468381474,2.3413042618058973e-11,0.35414132475522436,7.152363495206102,0.7564569968869242,0.05958033692524105,0.03855641132180074,0.008040121545954352,0.043157689830490585,0.019688331308440363,0.17144986661304742,0.2577504565426303,0.059199903919161814,0.10779257919550755,0.8080633738300704,0.15833640176865077,0.6272817845602187,0.8393119039448476,11.450436491464949,1.070982033491082,104.68266274535233,97.92855991328811,0.05854812329140757,21.977075974470452,21.28576313136681
6.17,25.063835588523478,0.9996512548230403,2.1753434538054297e-11,0.35308400337218326,7.173203480331391,0.7564765133816587,0.05930421902782318,0.03873936206388549,0.008072627983676119,0.043178138509868395,0.019689646651389937,0.17182491315388046,0.25777962363003115,0.059230662197119595,0.107799767250146,0.8084073459440898,0.15828560585474086,0.6280196300881955,0.8388949640595611,11.450432804471752,1.0756839241828138,104.68262150082029,97.92923528776771,0.058897554082299075,21.976816316051607,21.298685304138584
6.18,25.028749655356627,0.9996499611308395,2.0211765120059387e-11,0.35202985096234657,7.194000073393893,0.7564923775622739,0.05903210233607055,0.0389224284794461,0.008105134761993147,0.04319865983833423,0.019690955904961775,0.1721994170343734,0.2578089758345513,0.059261389037136826,0.10780694795713877,0.8087472257556205,0.15823483333337326,0.6287535963399591,0.8384782411351199,11.450429125654406,1.0803876301715627,104.68257690661059,97.9299105904216,0.0592482205359659,21.976557189819477,21.311675274111348
6.19,24.993752839723747,0.9996486657831046,1.8779108081687376e-11,0.35097885800401,7.214753019275049,0.7565046250882486,0.058763947479054085,0.03910560832330059,0.008137641720678776,0.043219254697303804,0.019692259157357825,0.17257337987348273,0.2578385131963908,0.059292084519632644,0.10781412133533504,0.8090830505173863,0.15818408420017258,0.6294837055694585,0.8380617350677316,11.45042545501756,1.0850929685296269,104.68252895134071,97.93058582092144,0.059600121115697624,21.976298598538335,21.32473299148396
6.2,24.958845230077113,0.9996473688024784,1.744734596232914e-11,0.34993101500414336,7.235462066160153,0.7565132912665296,0.058499715457368165,0.039288899377815975,0.008170148701120369,0.043239923971620416,0.019693556495886003,0.17294680328796816,0.2578682357483734,0.059322748725122366,0.10782128740360976,0.8094148571085037,0.15813335845064402,0.6302099798861369,0.8376454457534952,11.450421792565342,1.0897997566964857,104.68247762364342,97.93126097893774,0.05995325426290623,21.9760405449726,21.33785840322298
6.21,24.924026912786545,0.9996460702211295,1.620872907609661e-11,0.34888631249443325,7.2561269637750625,0.7565184112195976,0.05823936746845203,0.03947229943627593,0.008202655545591653,0.043260668550363944,0.01969484800734457,0.1733196888901268,0.25789814351660434,0.05935338173400404,0.10782844618081198,0.8097426822282088,0.15808265608018657,0.6309324412980134,0.8372293730884169,11.450418138301686,1.0945078143369205,104.68242291217544,97.93193606414005,0.06030761840205322,21.975783031881278,21.351051453534243
6.22,24.889297968666842,0.9996447700699511,1.505643975029174e-11,0.34784474103634533,7.276747465642008,0.7565200196704585,0.05798286513005879,0.039655806324158896,0.00823516209818363,0.04328148932581586,0.019696133777530406,0.17369203829069196,0.2579282365196289,0.059383983626831484,0.10783559768583098,0.8100665621480199,0.15803197708407601,0.6316511116565684,0.8368135169683898,11.450414492229891,1.0992169609638922,104.68236480560633,97.9326110761967,0.0606632119343464,21.97552606202507,21.364312083259573
6.23,24.85465847321701,0.999643468379305,1.398455345267997e-11,0.3468062912207755,7.297323328924183,0.7565181509574563,0.05773017046485969,0.03983941789767228,0.008267668204740447,0.04330238719353052,0.019697413891272875,0.17406385309863331,0.2579585147684906,0.0594145544842955,0.10784274193759162,0.810386532728812,0.15798132145746613,0.63236601266054,0.8363978772891946,11.450410854352658,1.1039270161023127,104.68230329261921,97.93328601477495,0.06102003323817421,21.9752696381659,21.37764022991837
6.24,24.82010849722393,0.9996421651808994,1.2987940709605897e-11,0.34577095366717037,7.317854314033604,0.7565128390716483,0.05748124586159843,0.04002313204005348,0.008300173712697558,0.04332336305251507,0.01969868843251931,0.17443513492065302,0.25798897826687756,0.059445094387176385,0.10784987895504292,0.8107026294638985,0.15793068919539152,0.6330771658655054,0.8359824539465038,11.450407224672158,1.1086377997022585,104.68223836191274,97.93396087954095,0.06137808067020124,21.97501376306566,21.391035827812466
6.25,24.785648106762316,0.9996408605077889,1.2062267105992693e-11,0.34473871902352665,7.33834018463113,0.7565041176568049,0.05723605407509108,0.040206946661570035,0.008332678471081744,0.04334441780522947,0.019699957484335017,0.17480588536118585,0.2580196270111221,0.05947560341634395,0.10785700875715803,0.8110148874790315,0.15788008029276776,0.6337845926838804,0.8355672468358817,11.45040360319004,1.1133491321389735,104.6821700022011,97.93463567015971,0.061737352565368435,21.974758439486216,21.40449880802612
6.26,24.751277362936133,0.9996395543961699,1.1204247888100083e-11,0.3437095779667982,7.358780707849813,0.756492019992468,0.05699455824397994,0.04039085970110459,0.008365182330585018,0.04336555235747736,0.019701221128864077,0.17517610602261413,0.2580504609900925,0.05950608165277829,0.10786413136293935,0.8113233415136121,0.15782949474438968,0.63448831438062,0.8351522558527817,11.45039998990739,1.1180608340324754,104.68209820221311,97.93531038629517,0.06209784723641072,21.974503670189964,21.418029098360392
6.2700000000000005,24.716996329108632,0.9996382468351794,1.0404530225026248e-11,0.34268352119152506,7.379175648050328,0.7564765794675725,0.05675672139440388,0.04057486908184336,0.008397685141498296,0.04338676762145649,0.019702479448425018,0.17554579849925578,0.2580814801882253,0.05953652917698887,0.10787124679127767,0.8116280264459665,0.15777893254497782,0.6351883521934142,0.8347374808926056,11.45039638482569,1.1227727312906348,104.68202295071657,97.93598502761036,0.06245956298733888,21.974249457924106,21.43162662516812
6.28,24.68280505676301,0.9996369378650709,9.661612906645648e-12,0.3416605394320712,7.3995247790330865,0.756457828654216,0.05652250741063797,0.040758972797933286,0.008430186757752374,0.04340806450979322,0.019703732523368076,0.17591496438912152,0.25811268457959524,0.059566946070150575,0.10787835506122752,0.8119289762660985,0.15772839368908761,0.6358847270976291,0.8343229218505887,11.450392787944953,1.127484645246754,104.6819442364707,97.936659593767,0.06282249808707391,21.973995805451416,21.445291309765356
6.29,24.648703595781207,0.9996356275058437,8.971727211709234e-12,0.3406406234464579,7.419827875160464,0.7564357999809955,0.056291880329472466,0.04094316885148537,0.00846268703398029,0.0434294439398792,0.019704980433632904,0.17628360528536788,0.258144074132226,0.05959733241327786,0.10788545619180692,0.8122262248224618,0.15767787817117535,0.6365774599771867,0.8339085786218827,11.45038919926507,1.1321963998292024,104.68186204826067,97.93733408442577,0.06318665078861403,21.973742715527873,21.45902307104013
6.3,24.614691991478278,0.9996343157778349,8.331756485046254e-12,0.3396237640210286,7.440084713918211,0.7564105255387361,0.056064804543799,0.04112745527075049,0.00849518582636489,0.0434509068326202,0.019706223258299127,0.17665172277876307,0.2581756488068468,0.059627688287463,0.10789255020205532,0.8125198056065014,0.15762738598557915,0.6372665715752622,0.833494451101533,11.450385618785434,1.1369078194928284,104.68177637488772,97.93800849924627,0.06355201932350453,21.973490190909114,21.47282182469976
6.3100000000000005,24.580770284679758,0.9996330027013242,7.739164943080322e-12,0.3386099519703262,7.460295075854262,0.7563820370854908,0.05584124479737473,0.04131183010965022,0.008527682992616978,0.043472454112462394,0.019707461075597933,0.17701931845762456,0.25820740855693,0.059658013773869985,0.10789963711103194,0.812809751758208,0.15757691712651964,0.6379520824955786,0.8330805391844773,11.450382046504934,1.141618729272743,104.68168720516933,97.93868283788697,0.06391860190198913,21.97323823435027,21.486687483292915
6.32,24.546938514279542,0.9996316882933841,7.189992819756309e-12,0.33759917813300455,7.480458742949305,0.7563503662069924,0.055621166017085735,0.041496291432622345,0.008560178391272094,0.04349408670782266,0.019708693963284982,0.17738639390586794,0.2582393533303282,0.05968830895353756,0.1079067169377681,0.8130960962450161,0.15752647158811836,0.63863401324573,0.8326668427655715,11.450378482422307,1.1463289565486838,104.68159452794785,97.93935710000541,0.06428639671850053,21.972986848600303,21.500619957105485
6.33,24.513196715135173,0.9996303725699083,6.680486216551648e-12,0.3365914333751949,7.500575499935156,0.7563155441849022,0.055404533450663464,0.041680837327070425,0.00859267188226809,0.04351580555075962,0.01970992199833412,0.17775295070460567,0.25827148306790604,0.05971857390754095,0.1079137897013064,0.8133788717148681,0.1574760493643825,0.6393123842015028,0.832253361739568,11.450374926535845,1.1510383295939957,104.68149833208344,97.94003128525796,0.06465540194711493,21.972736036406687,21.51461915341391
6.34,24.479544916778707,0.9996290555467318,6.208091165795633e-12,0.33558670859256934,7.520645135097475,0.7562776019161715,0.055191312750971076,0.04186546591098465,0.008625163327298643,0.043537611576777394,0.01971114525674992,0.17811899043312443,0.25830379770269607,0.059748808717090846,0.10792085542072477,0.8136581104062731,0.15742565044919538,0.6399872155850155,0.8318400960011053,11.45037137884324,1.155746676687051,104.68139860644972,97.9407053932999,0.06502561573876153,21.972485800518225,21.52868497602577
6.3500000000000005,24.445983144754003,0.9996277372378378,5.77040029085609e-12,0.3345849947082032,7.540667439418038,0.7562365699969988,0.05498146988823012,0.0420501753250138,0.008657652589445331,0.04355950572505716,0.0197123638137628,0.17848451466786355,0.2583362971607497,0.059779013463430355,0.10792791411511142,0.8139338442419062,0.15737527483632616,0.6406585274873605,0.8314270454447195,11.450367839341748,1.1604538270338711,104.68129533993827,97.94137942378543,0.065397036224086,21.97223614368211,21.542817325745666
6.36,24.41251142068987,0.999626417654967,5.36508490961435e-12,0.33358628267246027,7.560642206516209,0.7561924787275647,0.0547749711450619,0.04223496373202101,0.008690139533156943,0.043581488938482786,0.01971357774383998,0.1788495249823554,0.2583689813611722,0.05980918822782918,0.1079349658035635,0.8142061048338672,0.15732492251943028,0.6413263398698268,0.8310142099648453,11.450364308028211,1.1651596108189903,104.68118852145886,97.94205337636767,0.06576966151359252,21.971987068643763,21.557016100395806
6.37,24.37912976237321,0.9996250968072262,4.989827137939822e-12,0.33259056346287624,7.580569232590417,0.7561453581167664,0.05457178311152874,0.0424198293166397,0.008722624024228803,0.043603562163666496,0.019714787120696433,0.17921402294716626,0.2584018502161578,0.059839333091577816,0.10794201050518563,0.8144749234889403,0.1572745934920501,0.6419906725651224,0.8306015894558164,11.450360784899058,1.1698638592563242,104.68107813993973,97.94272725069864,0.06614348969778613,21.971738578146674,21.571281194836523
6.38,24.345838183822178,0.9996237747006987,4.642251993164976e-12,0.331597828084044,7.600448316359617,0.7560952378869532,0.0543718726801754,0.042604770284829445,0.008755105929782084,0.04362572635097453,0.01971599201730588,0.1795780101298367,0.25843490363102506,0.05986944813598176,0.10794904823908853,0.8147403312138526,0.1572242877476153,0.6426515452785969,0.8301891838118661,11.45035726995031,1.174566404640033,104.68096418432779,97.94340104642933,0.06651851884731487,21.97149067493224,21.58561250098682
6.390000000000001,24.31263669535932,0.9996224513380527,4.319859497560078e-12,0.3306080675674973,7.620279259004775,0.756042147478661,0.054175207041070324,0.0427897848634318,0.00878758511824313,0.04364798245455281,0.01971719250591175,0.1799414880948223,0.25846814150425207,0.05989953344235567,0.10795607902438761,0.8150023587205325,0.15717400527944325,0.6433089775894639,0.829776992927128,11.450353763177603,1.1792670803953882,104.68084664358891,97.94407476320961,0.06689474701311189,21.971243361739617,21.600009907844925
6.4,24.27952530368861,0.9996211267184506,4.0199860362357456e-12,0.32962127297158617,7.6400618641223135,0.7559861160554265,0.05398175367677395,0.04297487129971955,0.008820061459322268,0.04367033143233243,0.01971838865803839,0.1803044584034361,0.258501563727532,0.05992958909201751,0.10796310288020153,0.8152610364314596,0.1571237460807399,0.64396298895212,0.829365016695637,11.450350264576189,1.1839657211309462,104.68072550670816,97.94474840068833,0.06727217222656903,21.970996641305526,21.614473301518146
6.41,24.246504012292835,0.9996198008623407,3.7421938880932824e-12,0.3286374353805432,7.659795938672788,0.7559271725151417,0.05379148035123214,0.04316002786039817,0.00885253482395233,0.043692774244366434,0.019719580544523906,0.18066692261395928,0.25853517018753913,0.05995961516627561,0.1079701198256489,0.8155163944924839,0.15707351014461018,0.6446135987054632,0.8289532550113424,11.450346774140987,1.1886621627995395,104.68060076269143,97.94542195851325,0.06765079250230956,21.97075051636323,21.629002566025424
6.42,24.213572821215813,0.9996184737884714,3.485998376670027e-12,0.3276565459051016,7.679481292018641,0.7558653454888492,0.053604355110333755,0.04334525283165916,0.008885005084304579,0.04371531185437086,0.01972076823551151,0.18102888228142927,0.258568960764411,0.05998961174642925,0.10797712987984856,0.8157684627713007,0.15702329746404953,0.6452608260668513,0.8285417077680978,11.450343291866563,1.193356242650331,104.68047240056445,97.94609543633113,0.06803060583597005,21.970504989643143,21.64359758261622
6.43,24.180731726978998,0.9996171455013432,3.2496136134240015e-12,0.3266785956827747,7.699117735379434,0.755800663342281,0.05342034627991985,0.04353054451900353,0.008917472113787732,0.043737945230565775,0.019721951800449944,0.1813903389574982,0.2586029353309485,0.060019578913766254,0.10798413306191912,0.8160172708590594,0.15697310803193942,0.6459046901294159,0.8281303748596538,11.450339817747105,1.1980477992265184,104.68034040937238,97.94676883378764,0.0684116102030727,21.970260063873127,21.658258229413512
6.44,24.147980722814026,0.9996158160031967,3.0310925047669045e-12,0.32570357587733795,7.718705082268392,0.7557331541838475,0.053239422457803214,0.04371590124652521,0.00894993578700723,0.04376067534487076,0.019723131308115188,0.18175129419045707,0.2586370937535017,0.060049516749553715,0.10799112939097659,0.8162628480793391,0.15692294184105274,0.6465452098672645,0.8277192561796668,11.450336351776468,1.2027366724703263,104.68020477818071,97.94744215052737,0.06879380356046041,21.970015741777882,21.67298438181875
6.45,24.115319798738422,0.99961448529382,2.8282782860465754e-12,0.32473147767870775,7.738243148441827,0.7556628458694243,0.05306155250876116,0.0439013213564624,0.008982395979744205,0.04378350317291723,0.0197243068266216,0.18211174952517753,0.2586714358920185,0.060079425335032126,0.107998118886133,0.8165052234934671,0.15687279888405453,0.6471824041367668,0.8273083516216985,11.450332893948177,1.2074227037747427,104.6800654960755,97.94811538619388,0.06917718384645984,21.969772026078786,21.687775912538555
6.46,24.082748941631316,0.9996131533703577,2.638756055529268e-12,0.32376229230281844,7.757731751848588,0.7555897660071406,0.05288670555952815,0.0440868032087492,0.009014852568934497,0.0438064296940607,0.019725478423433057,0.18247170650305405,0.2587059616000937,0.060109304751409486,0.10800510156649491,0.8167444259058374,0.15682267915350245,0.6478162916778414,0.8268976610792169,11.450329444255438,1.212105736035256,104.67992255216372,97.94878854042966,0.06956174898104438,21.969528919493712,21.702632691611477
6.47,24.050268135309153,0.9996118202271193,2.4598043083821165e-12,0.3227960109915008,7.777170712579488,0.7555139419621648,0.052714850993788614,0.04427234518056698,0.009047305432647637,0.043829455891393095,0.019726646165374086,0.18283116666194577,0.2587406707250177,0.06013915507985548,0.10801207745116208,0.8169804838692298,0.15677258264184746,0.6484468911152423,0.8264871844455977,11.450326002691146,1.2167856137015902,104.6797759355734,97.9494616128762,0.06994749686599717,21.969286424736882,21.717554586434698
6.48,24.01787736060142,0.999610485855387,2.2883464706554907e-12,0.3218326250123597,7.79655985281674,0.7554354008614933,0.05254595844716961,0.04445794566589592,0.009079754450065848,0.04385258275175509,0.019727810118641022,0.18319013153611832,0.25877556310782573,0.06016897640149561,0.10801904655922592,0.8172134256901284,0.15672250934143417,0.6490742209598458,0.8260769216141238,11.450322569247895,1.221462182829442,104.67962563545396,97.9501346031739,0.07033442538507415,21.969044544518688,21.73254146179079
6.49,23.98557659537561,0.9996091502443373,2.1209883784223726e-12,0.32087212565872786,7.815898996844635,0.755354169595199,0.05237999780595999,0.044643603075399683,0.009112199501478312,0.04387581126569477,0.01972897034880504,0.18354860265623463,0.25881063858335035,0.06019876879740966,0.1080260089097693,0.8174432794301278,0.1566724592445014,0.6496982996091235,0.8256668724779868,11.450319143917989,1.2261352910922592,104.67947164097627,97.95080751096211,0.07072253240409822,21.968803281545636,21.74759317987225
6.5,23.95336581106483,0.9996078134585759,1.9599791873883712e-12,0.3199145042547994,7.835187975281211,0.7552702745738432,0.05221693946265238,0.044829315859280024,0.009144640469329422,0.04389914242373377,0.019730126920256913,0.18390658155270914,0.25884589698055044,0.060228532348933495,0.10803296452193924,0.8176700726376963,0.15662243234316686,0.6503191452916197,0.8252570369302675,11.45031572669298,1.2308047850392647,104.6793139413211,97.95148033587911,0.07111181576633002,21.968562638527846,21.762709600157184
