t,y1,y2,y3,y5,y6,y4
5.19,0.16948663578717774,3.509672686286823,4.329464677220346,1.1754693791572604,2.337163104981312,2.2749836495123943
5.2,0.1782298255024012,3.50616476785208,4.3331205549165555,1.1789676496452302,2.3523334887631195,2.2781784154008338
5.21,0.1869555463129244,3.5026603555823974,4.336736949984275,1.1824451187935014,2.367501278581397,2.2813190224348694
5.22,0.19566383312164268,3.499159445973362,4.340309958868434,1.185901816366229,2.3826663191584583,2.2844060736262017
5.23,0.20435472076171501,3.495662035524064,4.34383584443377,1.1893377608343352,2.3978284421430796,2.287440165391144
5.24,0.21302824399670023,3.4921681207370927,4.347311031735595,1.1927529599979203,2.4129874667604283,2.2904218876233404
5.25,0.2216844375207003,3.4886776981185337,4.350732104073309,1.196147411499491,2.4281432003638996,2.2933518237632753
5.26,0.23032333595849785,3.4851907641779634,4.354095798085839,1.19952110368942,2.4432954393051203,2.296230550877629
5.2700000000000005,0.23894497386570457,3.4817073154284475,4.357398996649528,1.2028740172883556,2.4584439705250425,2.299058639761236
5.28,0.2475493857288825,3.478227348386537,4.360638730290832,1.2062061240029756,2.47358857038395,2.301836654951434
5.29,0.25613660596569127,3.474750859572265,4.363812171771343,1.2095173875999943,2.4887290057176354,2.3045651548126482
5.3,0.26470666892502304,3.4712778455091424,4.366916632122924,1.2128077644683302,2.503865034428932,2.3072446916060514
5.3100000000000005,0.2732596088871414,3.467808302724154,4.369949557028549,1.2160772040657077,2.5189964059736307,2.3098758115556612
5.32,0.2817954600638158,3.4643422277477574,4.372908522958592,1.219325649525157,2.5341228619882705,2.3124590549178343
5.33,0.29031425659846394,3.4608796171138776,4.375791232967889,1.2225530384738872,2.5492441371067622,2.314994956055401
5.34,0.29881603256628336,3.457420467359903,4.378595514579383,1.225759302720256,2.56435995876326,2.3174840434848307
5.3500000000000005,0.30730082197438996,3.453964775026684,4.381319315974571,1.2289443689034156,2.5794700478550703,2.319926839945668
5.36,0.31576865876195104,3.450512536658528,4.3839607026726,1.2321081588965541,2.5945741191839637,2.3223238624638243
5.37,0.32421957680032554,3.4470637488031963,4.386517854332001,1.2352505901665647,2.609671881857358,2.324675622413484
5.38,0.3326536098931966,3.4436184080119,4.3889890609376305,1.2383715763348415,2.6247630398639985,2.3269826255827475
5.39,0.34107079177670874,3.4401765108392994,4.391372718654259,1.2414710278499475,2.6398472927460457,2.3292453722411715
5.4,0.34947115611960117,3.436738053843496,4.393667328995732,1.244548851614868,2.654924335354688,2.331464357185345
5.41,0.35785473652334104,3.433303033586033,4.395871494973291,1.2476049515784868,2.6699938584481306,2.333640069803934
5.42,0.36622156652226173,3.4298714466318896,4.397983918119832,1.250639229055403,2.685055549050323,2.3357729941367187
5.43,0.3745716795836942,3.426443289549479,4.400003395633429,1.2536515830140589,2.700109090780421,2.3378636089325613
5.44,0.38290510910810227,3.4230185589106426,4.4019288169825135,1.2566419105624564,2.715154164358725,2.3399123877114163
5.45,0.39122188842921446,3.419597251290651,4.403759160561987,1.2596101074244745,2.7301904481030226,2.341919798825749
5.46,0.3995220508141598,3.4161793632681956,4.405493492523494,1.2625560676610512,2.745217617745014,2.3438863055046704
5.47,0.4078056294635988,3.412764891425388,4.407130963469443,1.265479684150179,2.7602353469276775,2.345812365914671
5.48,0.4160726575118577,3.4093538323477564,4.408670805838814,1.268380848832426,2.7752433074907246,2.3476984332147275
5.49,0.424323168027058,3.405946182624241,4.410112331375981,1.2712594529357888,2.7902411697363365,2.34954495561056
5.5,0.43255719401125337,3.4025419388471922,4.411454928190537,1.2741153873827262,2.8052286028597,2.3513523764131095
5.51,0.44077476840055935,3.399141097612366,4.412698058053487,1.2769485431116552,2.820205275300707,2.3531211340945264
5.5200000000000005,0.44897592406528497,3.3957436555189204,4.4138412549270445,1.2797588108992393,2.8351708546403853,2.3548516623313103
5.53,0.45716069381006247,3.3923496091694134,4.414884122214426,1.2825460817261596,2.850125007990908,2.356544390060713
5.54,0.4653291103739823,3.3889589551697985,4.415826330473961,1.2853102469627982,2.8650674022207396,2.3581997415322897
5.55,0.47348120643072134,3.3855716901294213,4.416667615151947,1.2880511985543213,2.879997704178207,2.35981813635906
5.5600000000000005,0.4816170145886758,3.3821878106610157,4.417407773544882,1.2907688294390154,2.89491558112579,2.3613999895736884
5.57,0.4897365673910878,3.3788073133807033,4.418046663420737,1.2934630334819646,2.9098207007334453,2.3629457116731016
5.58,0.49783989731618,3.3754301949079855,4.418584201019402,1.296133705597712,2.9247127312424825,2.364455708667105
5.59,0.5059270367772829,3.3720564518657437,4.419020358799639,1.2987807419533792,2.9395913417014343,2.3659303821284827
5.6000000000000005,0.5139980181229656,3.368686080880235,4.419355163440044,1.3014040401022748,2.9544562021378242,2.36737012924113
5.61,0.5220528736371627,3.365319078581088,4.419588693675422,1.3040034991892404,2.969306983795049,2.3687753428497405
5.62,0.5300916355393082,3.3619554416012996,4.419721077854454,1.3065790202706287,2.984143359473863,2.3701464115121915
5.63,0.5381143359844602,3.358595166577233,4.419752492957317,1.3091305060952518,2.998965003376966,2.371483719537353
5.64,0.5461210070634315,3.3552382501486133,4.419683162461837,1.3116578613280898,3.0137715913601153,2.372787647034255
5.65,0.5541116808029174,3.351884688958523,4.419513354526042,1.3141609926648976,3.028562801081965,2.3740585699580454
5.66,0.5620863891656218,3.3485344796534013,4.419243380250868,1.3166398089264375,3.0433383121342734,2.375296860155069
5.67,0.57004516405039,3.3451876188830383,4.4188735914738855,1.3190942213228651,3.0580978063306934,2.3765028854122394
5.68,0.5779880372923322,3.341844103300573,4.418404379317638,1.3215241434660436,3.072840967758785,2.3776770094992403
5.69,0.5859150406629525,3.338503929562489,4.417836172932838,1.3239294913229427,3.087567482776124,2.3788195922088007
5.7,0.5938262058702737,3.335167094328613,4.4171694376906485,1.3263101833674593,3.10227704019144,2.3799309894020237
5.71,0.6017215645589676,3.3318335942621093,4.4164046736477145,1.3286661406464457,3.1169693313646936,2.381011553051063
5.72,0.6096011483104793,3.328503426029478,4.415542413961817,1.3309972868688802,3.131644050328153,2.3820616312821183
5.73,0.6174649886431555,3.3251765863005494,4.4145832228126896,1.3333035486615659,3.146300894063187,2.383081568422742
5.74,0.6253131170123665,3.3218530717484844,4.413527694740218,1.335584855375871,3.160939562354588,2.384071705036328
5.75,0.633145564810637,3.3185328790497683,4.412376453110284,1.3378411391825098,3.1755597579147605,2.3850323779642926
5.76,0.6409623633677685,3.3152160048842076,4.411130148682558,1.3400723351407544,3.19016118648315,2.3859639203672223
5.7700000000000005,0.6487635439509662,3.3119024459349276,4.409789458301149,1.3422783812353656,3.204743556894637,2.3868666617648
5.78,0.6565491377649615,3.30859219888837,4.4083550833152,1.344459218504498,3.219306581233979,2.387740928078125
5.79,0.6643191759521409,3.305285260434287,4.4068277481442095,1.3466147911293282,3.233849974953151,2.388587041670584
5.8,0.6720736895926676,3.30198162726574,4.405208199687545,1.3487450462673973,3.248373456743803,2.389405321380791
5.8100000000000005,0.679812709704607,3.2986812960790948,4.403497205867508,1.3508499341628124,3.2628767486729338,2.3901960825634463
5.82,0.6875362672440487,3.295384263574021,4.401695554484559,1.3529294081659768,3.277359576231691,2.3909596371271995
5.83,0.6952443931052333,3.2920905264534857,4.399804052087623,1.354983424754675,3.291821668384938,2.3916962935722466
5.84,0.7029371181206749,3.2888000814237506,4.3978235223429705,1.357011943703403,3.306262757763154,2.392406357032231
5.8500000000000005,0.7106144730612847,3.285512925194371,4.395754805478073,1.359014927952932,3.32068258056475,2.393090129306533
5.86,0.7182764886364911,3.282229054478191,4.393598757335643,1.3609923435963986,3.3350808765701525,2.3937479088958655
5.87,0.7259231954943673,3.2789484659913386,4.39135624825461,1.3629441599203238,3.3494573892082746,2.394379991039284
5.88,0.733554624221751,3.2756711564532255,4.389028162119996,1.3648703494033714,3.3638118655816607,2.3949866677495693
5.89,0.741170805344367,3.272397122586542,4.386615395271594,1.3667708877561775,3.3781440565311103,2.3955682278496706
5.9,0.7487717693269509,3.2691263611172534,4.384118855171146,1.3686457540280368,3.3924537167649054,2.396124957011042
5.91,0.7563575465733675,3.2658588687745986,4.381539460275989,1.370494930408153,3.406740604689949,2.3966571377816597
5.92,0.7639281674267366,3.2625946422910848,4.378878138945641,1.372318402280301,3.421004482489253,2.397165049622063
5.93,0.7714836621695517,3.2593336784024847,4.376135828602394,1.3741161582169445,3.4352451161399014,2.3976489689391123
5.94,0.779024061023802,3.256075973847835,4.373313474953913,1.3758881899621775,3.449462275419603,2.3981091691190777
5.95,0.7865493941510917,3.2528215253694306,4.370412030844289,1.3776344925058766,3.463655734002611,2.3985459205636332
5.96,0.7940596916527646,3.2495703297128227,4.367432455474151,1.3793550640752694,3.477825269473797,2.3989594907226723
5.97,0.8015549835700205,3.246322383626815,4.364375714255731,1.3810499059815284,3.4919706631993948,2.3993501441217817
5.98,0.8090352998840379,3.2430776838634614,4.361242777845072,1.3827190226634802,3.5060917003914565,2.3997181423962997
5.99,0.8165006705160903,3.239836227178062,4.358034621484945,1.3843624216624233,3.520188170103951,2.400063744322691
6.0,0.8239511253276708,3.23659801032916,4.354752224357027,1.3859801135982472,3.534259865229719,2.400387205849682
6.01,0.8313866941206087,3.2333630300785376,4.351396568420866,1.387572112255624,3.5483065826070552,2.400688780133277
6.0200000000000005,0.8388074066371901,3.230131283191215,4.3479686382779414,1.3891384344600193,3.562328122915657,2.4009687175635586
6.03,0.8462132925602734,3.226902766435445,4.344469420721388,1.3906791000223748,3.5763242906408,2.4012272657938056
6.04,0.8536043815134129,3.22367747658271,4.340899904038848,1.392194131738424,3.5902948940917065,2.40146466977139
6.05,0.8609807030609741,3.22045541040772,4.337261077492423,1.3936835553543656,3.6042397453858235,2.4016811717671214
6.0600000000000005,0.8683422867082533,3.2172365646884096,4.3335539307243,1.3951473995490813,3.6181586604493825,2.401877011404997
6.07,0.8756891619015943,3.2140209362059315,4.329779452733414,1.3965856959991394,3.6320514591011275,2.402052425695041
6.08,0.8830213580285082,3.2108085217446574,4.325938632127532,1.3979984792082105,3.6459179648977393,2.402207649056293
6.09,0.8903389044177892,3.2075993180921727,4.322032456513723,1.399385786500086,3.659758005144035,2.402342913346181
6.1000000000000005,0.8976418303396333,3.204393322039273,4.318061912009534,1.4007476579918094,3.673571410882659,2.4024584478888045
6.11,0.9049301650057523,3.201190530379963,4.3140279828410355,1.402084136553238,3.6873580168696494,2.4025544795024008
6.12,0.9122039375694952,3.19799093991145,4.309931650722454,1.4033952678050259,3.7011176615889876,2.40263123252825
6.13,0.9194631771259625,3.1947945474341433,4.305773894197031,1.4046811001252084,3.714850187275552,2.402688928859703
6.140000000000001,0.9267079127121226,3.1916013497516498,4.301555688941093,1.4059416844980284,3.7285554397760343,2.4027277879639146
6.15,0.9339381733069262,3.1884113436707726,4.297278007153704,1.4071770745167416,3.7422332685672304,2.4027480269101713
6.16,0.9411539878314258,3.1852245260015044,4.29294181722437,1.4083873263424187,3.7558835267288577,2.4027498603959896
6.17,0.9483553851488887,3.182040893557028,4.288548083429977,1.4095724986600162,3.769506070913172,2.4027335007728334
6.18,0.9555423940649145,3.1788604431537104,4.284097765227646,1.410732652696445,3.783100761378817,2.4026991580746517
6.19,0.9627150433275489,3.1756831716111007,4.279591817153068,1.4118678521502424,3.7966674619321945,2.402647040041766
6.2,0.9698733616273972,3.172509075751927,4.275031188856085,1.412978163102604,3.8102060398490347,2.4025773521435667
6.21,0.9770173775977429,3.169338152402094,4.270416824660659,1.4140636540010687,3.8237163658713085,2.402490297604568
6.22,0.9841471198146592,3.166170398390677,4.2657496633318575,1.4151243956141664,3.837198314173492,2.4023860774287566
6.23,0.9912626167971248,3.163005810549922,4.2610306378203395,1.416160460990542,3.8506517623332215,2.4022648904239405
6.24,0.9983638970071363,3.1598443857152416,4.256260674567192,1.4171719254777768,3.8640765913646633,2.4021269332291415
6.25,1.0054509888498249,3.15668612072521,4.251440693816638,1.41815886660929,3.8774726856121218,2.401972400334436
6.26,1.0125239206735668,3.1535310124215625,4.246571609409607,1.4191213640614604,3.8908399327174865,2.4018014841044293
6.2700000000000005,1.0195827207701,3.15037905764919,4.241654328516697,1.4200594996202682,3.904178223597389,2.4016143748020014
6.28,1.0266274173746324,3.1472302532561374,4.236689751479003,1.420973357135155,3.9174874524064878,2.4014112606110927
6.29,1.0336580386659604,3.144084596093601,4.231678771541006,1.4218630224868931,3.9307675165155365,2.401192327660131
6.3,1.0406746127665791,3.140942083015922,4.2266222743437964,1.4227285835850059,3.944018316521002,2.4009577600470853
6.3100000000000005,1.0476771677427947,3.137802710880588,4.221521138375903,1.4235701302534576,3.957239756133726,2.4007077398571766
6.32,1.0546657316048351,3.134666476548227,4.216376234664517,1.4243877542072512,3.9704317421653728,2.4004424471861148
6.33,1.0616403323069659,3.131533376882603,4.211188426635896,1.4251815490103306,3.9835941844943576,2.4001620601618954
6.34,1.0686009977475988,3.128403408750617,4.205958570017098,1.4259516100298795,3.9967269960275322,2.399866754966123
6.3500000000000005,1.0755477557694053,3.1252765690223008,4.200687512504216,1.4266980344161337,4.009830092689719,2.3995567058569636
6.36,1.0824806341594264,3.122152854570814,4.19537609359884,1.4274209210656867,4.022903393394673,2.39923208519064
6.37,1.089399660649185,3.119032262272442,4.190025144938243,1.4281203705342362,4.035946819959858,2.3988930634389565
6.38,1.0963048629147962,3.1159147890065917,4.184635490029909,1.4287964850127304,4.048960297090916,2.3985398092112487
6.390000000000001,1.1031962685770793,3.11280043165579,4.179207944190123,1.4294493682832605,4.061943752343431,2.3981724892745953
6.4,1.1100739052016728,3.1096891871056798,4.173743314119912,1.4300791256725933,4.074897116094621,2.397791268583033
6.41,1.1169378002991102,3.1065810522450157,4.168242399229701,1.4306858640547124,4.087820321496584,2.3973963102569105
6.42,1.1237879813249996,3.103476023965663,4.162705988729909,1.4312696917576002,4.100713304492152,2.3969877756790603
6.43,1.1306244756800718,3.1003740991625923,4.157134864374661,1.4318307185331456,4.113576003696472,2.39656582444606
6.44,1.1374473107103131,3.0972752747338794,4.151529799371655,1.4323690555164321,4.126408360394846,2.3961306144122694
6.45,1.1442565137070708,3.0941795475806995,4.145891558391025,1.4328848151836806,4.139210318503818,2.39568230170802
6.46,1.1510521119071662,3.091086914607325,4.140220897503117,1.4333781113163058,4.151981824539326,2.395221040758333
6.47,1.1578341324930008,3.0879973727211225,4.134518563769467,1.433849058994819,4.164722827619369,2.394746984304176
6.48,1.1646026025926661,3.0849109188325503,4.128785295870553,1.4342977745035088,4.177433279363494,2.3942602834161137
6.49,1.1713575492800499,3.081827549855154,4.123021823965057,1.4347243753012566,4.190113133868761,2.393761087513599
6.5,1.178098999574948,3.0787472627055643,4.117228869629233,1.4351289799854572,4.202762347677745,2.3932495443836728
6.51,1.1848269804431724,3.075670054303494,4.111407145858662,1.4355117082505708,4.215380879740317,2.3927258001992113
6.5200000000000005,1.1915415187966585,3.072595921571734,4.105557357069995,1.4358726808466764,4.227968691375433,2.3921899995371683
6.53,1.198242641493565,3.069524861436152,4.099680198904738,1.4362120195853303,4.240525746275514,2.3916422853920887
6.54,1.2049303753383769,3.0664568708256876,4.093776358025559,1.4365298473472097,4.253052010512436,2.391082799189441
6.55,1.2116047470820368,3.063391946672349,4.087846512713135,1.4368262878984635,4.26554745237128,2.390511680818089
6.5600000000000005,1.2182657834220438,3.0603300859112132,4.081891332601529,1.437101465912916,4.278012042369428,2.389929068642167
6.57,1.224913511002559,3.0572712854804185,4.075911478661709,1.4373555069349777,4.290445753222276,2.389335099518889
6.58,1.2315479564145169,3.0542155423211637,4.0699076031960555,1.4375885373399249,4.302848559806574,2.388729908816621
6.59,1.2381691461957316,3.0511628533777055,4.063880349839598,1.4378006842950648,4.315220439124238,2.388113630432611
6.6000000000000005,1.2447771068309474,3.0481132155973545,4.057830354552891,1.4379920758512745,4.327561370334477,2.3874863967603286
6.61,1.2513718647519825,3.045066625930474,4.051758244979235,1.4381628408194955,4.339871334673223,2.38684833873992
6.62,1.2579534463378783,3.042023081330473,4.045664639794067,1.4383131086461993,4.352150315372036,2.3861995859090634
6.63,1.2645218779149767,3.0389825787538074,4.039550149205353,1.438443009440179,4.364398297656294,2.3855402663953313
6.640000000000001,1.2710771857570276,3.0359451151599735,4.033415374966918,1.438552673935303,4.376615268709842,2.3848705069333085
6.65,1.277619396085294,3.0329106875115075,4.027260910391781,1.4386422334532725,4.388801217639619,2.3841904328817076
6.66,1.2841485350686541,3.0298792927739813,4.021087340517045,1.4387118198853275,4.400956135450014,2.3835001682327923
6.67,1.2906646288236188,3.0268509279160005,4.014895243581713,1.4387615658381347,4.4130800151012135,2.382799835555197
6.68,1.2971677034145521,3.0238255899092,4.008685189145133,1.4387916043595905,4.425172851352584,2.382089556107176
6.69,1.3036577848537638,3.0208032757282415,4.002457738362047,1.4388020689343035,4.4372346407440615,2.3813694498404394
6.7,1.310134899101596,3.017783982350811,3.996213444307859,1.4387930934853563,4.449265381580748,2.380639635401445
6.71,1.3165990720665317,3.0147677067576146,3.9899528520156493,1.438764812340024,4.461265073899075,2.379900230147312
6.72,1.3230503296052991,3.0117544459323753,3.9836764985131965,1.4387173601954915,4.473233719432956,2.379151350161732
6.73,1.329488697522949,3.0087441968618323,3.9773849131799044,1.4386508721538933,4.4851713216216025,2.3783931102473828
6.74,1.3359142015728995,3.0057369565357375,3.971078618422322,1.4385654838263937,4.4970778856588165,2.3776256238949367
6.75,1.3423268674571704,3.00273272194685,3.9647581283529685,1.4384613310045857,4.508953418282297,2.3768490033987506
6.76,1.3487267208264377,2.9997314900909346,3.9584239493582403,1.4383385497412529,4.520797927808922,2.3760633598337773
6.7700000000000005,1.3551137872801347,2.9967332579667594,3.9520765801999946,1.4381972763300757,4.532611424109312,2.3752688030667386
6.78,1.3614880923665544,2.993738022576092,3.945716512067921,1.4380376472746765,4.544393918575984,2.37446544177091
6.79,1.367849661582957,2.990745780923696,3.9393442286319087,1.4378597992576634,4.556145424091507,2.3736533834409053
6.8,1.3741985203756102,2.98775653001733,3.9329602066316447,1.4376638692528116,4.567865955089146,2.3728327343601943
6.8100000000000005,1.3805346941399113,2.984770266867743,3.9265649157800584,1.4374499944544288,4.579555527495375,2.3720035996289903
6.82,1.386858208220563,2.9817869884886723,3.9201588181883675,1.4372183120792554,4.591214158590037,2.371166083234237
6.83,1.393169087911636,2.978806691896839,3.913742368801407,1.4369689594375439,4.602841867040428,2.3703202880306944
6.84,1.3994673584566708,2.9758293741119455,3.907316015461945,1.436702073905286,4.6144386728715086,2.369466315754676
6.8500000000000005,1.4057530450487812,2.972855032156674,3.9008801989750004,1.436417792896439,4.6260045974361175,2.368604267037783
6.86,1.4120261728307484,2.969883663056682,3.8944353532043947,1.4361162538505452,4.637539663395902,2.3677342414159512
6.87,1.4182867668950194,2.9669152638406007,3.8879819056636524,1.4357975944563763,4.649043894866732,2.366856337266615
6.88,1.4245348522839432,2.963949831540031,3.8815202769241326,1.4354619523108667,4.660517317170596,2.365970651917857
6.890000000000001,1.430770453989871,2.960987363189541,3.875050880694053,1.435109464898359,4.671959956810706,2.3650772816600067
6.9,1.436993596955226,2.958027855826662,3.86857412403487,1.4347402696354372,4.6833718414923,2.3641763217372613
6.91,1.44320430607261,2.955071306491886,3.862090407430296,1.4343545038453964,4.69475300009442,2.363267866360737
6.92,1.4494026061849015,2.952117712228662,3.8556001248553198,1.433952304732718,4.706103462641687,2.36235200872152
6.93,1.4555885220853593,2.949167070083396,3.849103663845227,1.4335338093575407,4.717423260276081,2.3614288410037183
6.94,1.4617620785177252,2.9462193771054443,3.8426014055646185,1.4330991546101342,4.7287124252287125,2.360498454397511
6.95,1.467923300176176,2.943274630347114,3.8360937253222387,1.4326484775242179,4.739970991034507,2.3595609390116703
6.96,1.4740722117054899,2.94033282686366,3.829580992455673,1.4321819151113366,4.751198992403552,2.3586163839281777
6.97,1.4802088377013192,2.9373939637132787,3.823063569879892,1.4316996039397332,4.762396464909282,2.3576648773326396
6.98,1.4863332027101812,2.9344580379571066,3.8165418144932146,1.4312016803649235,4.773563445143849,2.356706506451359
6.99,1.492445331229557,2.9315250466592175,3.810016077251723,1.4306882805082695,4.7846999706928335,2.3557413575631685
7.0,1.4985452477079944,2.92859498688662,3.8034867032436726,1.4301595402355498,4.795806080109959,2.3547695160112667
7.01,1.5046329765452067,2.9256678557092526,3.796954031763907,1.4296155951355334,4.806881812891816,2.3537910662150514
7.0200000000000005,1.5107085420921738,2.9227436501999833,3.79041839638827,1.42905658049855,4.817927209452566,2.3528060916819546
7.03,1.5167719686511778,2.919822367434606,3.7838801250514464,1.4284826314304628,4.828942311202653,2.3518146749805786
7.04,1.5228232804757944,2.916904004491841,3.777339540127548,1.4278938830751504,4.839927160710862,2.3508168976828157
7.05,1.528862501771265,2.913988558453324,3.7707969584894676,1.427290469998223,4.850881801222147,2.349812840545703
7.0600000000000005,1.5348896566944863,2.911076026403609,3.7642526915894545,1.426672526408926,4.861806276819239,2.348802583453709
7.07,1.540904769354096,2.9081664054301637,3.7577070455341692,1.4260401861641359,4.8727006324168896,2.3477862054233007
7.08,1.5469078638105755,2.9052596926233667,3.751160321159184,1.4253935827504456,4.883564913739282,2.3467637846137763
7.09,1.552898964076346,2.9023558850765037,3.7446128141034873,1.4247328492662463,4.894399167297444,2.345735398338093
7.1000000000000005,1.5588780941158684,2.8994549798857667,3.738064814883981,1.4240581184038135,4.905203440366665,2.3447011230737007
7.11,1.5648452778457203,2.89655697415025,3.731516608943864,1.4233695224704777,4.915977780994874,2.3436610344621203
7.12,1.570800539134518,2.893661864971949,3.724968476483342,1.422667193735489,4.926722238269133,2.3426152072147772
7.13,1.5767439018032698,2.8907696494557547,3.718420692882563,1.4219512638907443,4.937436861879895,2.341563715273898
7.140000000000001,1.582675389625436,2.887880324709451,3.7118735287196847,1.4212218641173064,4.948121702165331,2.3405066317990397
7.15,1.5885950263269826,2.884993887843714,3.7053272497905803,1.4204791251494862,4.958776810153711,2.339444029154315
7.16,1.594502835586483,2.882110335972105,3.6987821171811355,1.4197231772602226,4.969402237543443,2.3383759789182768
7.17,1.6003988410352126,2.879229666211073,3.692238387339546,1.4189541502464627,4.979998036683091,2.3373025518938
7.18,1.6062830662572463,2.876351875679946,3.6856963121486186,1.4181721734145416,4.990564260551398,2.3362238181179635
7.19,1.6121555347895553,2.873476961500933,3.679156138995881,1.4173773755673873,5.001100962738817,2.335139846871387
7.2,1.6180162701219463,2.8706049207991198,3.6726181105095144,1.4165698852705508,5.0116081976587274,2.3340507066044127
7.21,1.6238652956972806,2.867735750702468,3.666082464885578,1.4157498306248841,5.022086020352248,2.3329564650104224
7.22,1.6297026349116668,2.8648694483418065,3.659549436175113,1.4149173390727012,5.03253448632061,2.3318571890891726
7.23,1.6355283111144758,2.8620060108508323,3.653019254174743,1.414072537534757,5.042953651630077,2.3307529451114615
7.24,1.6413423476084337,2.8591454353661088,3.6464921444955025,1.4132155523985241,5.05334357289435,2.3296437986281484
7.25,1.6471447676497208,2.8562877190270584,3.639968328631658,1.4123465095064718,5.063704307256983,2.328529814479171
7.26,1.652935594448065,2.8534328589759648,3.6334480240295375,1.4114655341443427,5.074035912373793,2.327411056802562
7.2700000000000005,1.6587148511668375,2.8505808523579668,3.6269314441563547,1.4105727510294315,5.084338446395274,2.3262875890434698
7.28,1.664482560923069,2.8477316963210573,3.6204187983090805,1.4096682844294401,5.094611968060854,2.325159473923794
7.29,1.6702387467874757,2.844885388016082,3.6139102914518917,1.4087522582669796,5.1048565367808605,2.3240267734161555
7.3,1.6759834317848015,2.8420419245967325,3.6074061250960527,1.4078247957004435,5.1150722122699674,2.3228895488757755
7.3100000000000005,1.6817166388937972,2.8392013032195456,3.6009064969909144,1.4068860193020745,5.1252590546921715,2.3217478609922586
7.32,1.6874383910473099,2.8363635210438987,3.5944116011718203,1.4059360510567493,5.135417124652199,2.3206017697954437
7.33,1.693148711132378,2.83352857523201,3.58792162802375,1.40497501235286,5.145546483180157,2.3194513346636336
7.34,1.6988476219903244,2.8306964629489317,3.5814367643449594,1.4040030239731955,5.155647191716167,2.318296614331829
7.3500000000000005,1.7045351464168506,2.8278671813625516,3.5749571934106235,1.4030202060858237,5.165719312095013,2.3171376668999617
7.36,1.7102113071621008,2.825040727643587,3.568483094939034,1.402026678275509,5.175762906566787,2.3159745498281756
7.37,1.715876126930601,2.8222170989655857,3.562014644599083,1.4010225597659478,5.18577803798705,2.314807319871139
7.38,1.721529628381607,2.8193962925049187,3.5555520149755395,1.400007969035582,5.195764769468296,2.3136360332061154
7.390000000000001,1.7271718341291333,2.81657830544078,3.549095375400517,1.3989830239050618,5.205723164450386,2.312460745410337
7.4,1.7328027667420176,2.8137631349551824,3.5426448919194984,1.397947841568736,5.215653286721262,2.311281511456262
7.41,1.7384224487440163,2.8109507782329546,3.5362007273494407,1.3969025385878362,5.225555200403643,2.3100983857190727
7.42,1.7440309026138936,2.808141232461739,3.5297630413368837,1.3958472308836591,5.2354289699417,2.3089114219841718
7.43,1.7496281507855156,2.8053344948319894,3.5233319904160605,1.3947820337307522,5.245274660087749,2.3077206734546802
7.44,1.7552142156479327,2.802530562536966,3.5169077280336767,1.3937070617618963,5.255092335899897,2.306526192754895
7.45,1.7607891195453123,2.799729432772739,3.5104904040423275,1.3926224291612594,5.264882062914344,2.305328031869364
7.46,1.7663528847772272,2.7969311027381796,3.5040801654523306,1.391528249411918,5.274643906904039,2.304126242234438
7.47,1.771905533598746,2.794135569634956,3.4976771564825713,1.3904246352916136,5.2843779338677495,2.3029208747448937
7.48,1.7774470882204787,2.7913428306675354,3.4912815184537314,1.3893116989243224,5.294084210070949,2.3017119797414485
7.49,1.7829775708086661,2.7885528830431787,3.4848933898411585,1.3881895517752953,5.303762802034223,2.3004996070176227
7.5,1.788497003485274,2.7857657239719376,3.47851290632773,1.3870583046460967,5.313413776521685,2.2992838058266027
7.51,1.7940054083280808,2.782981350666652,3.4721402008567215,1.3859180676696452,5.323037200529383,2.298064624888103
7.5200000000000005,1.7995028073707688,2.780199760342947,3.4657754036803072,1.384768950306562,5.332633141274967,2.2968421123947538
7.53,1.8049892226028736,2.7774209502192337,3.4594186418923405,1.3836110614961876,5.342201666336219,2.2956163159625884
7.54,1.8104646759699867,2.774644917516703,3.4530700398924985,1.382444509528276,5.351742843520747,2.294387282682486
7.55,1.815929189373928,2.771871659459322,3.4467297197410782,1.3812694019474858,5.361256740767255,2.2931550591597616
7.5600000000000005,1.8213827846727642,2.7691011732738313,3.440397800944187,1.3800858456286962,5.370743426211209,2.2919196914920126
7.57,1.8268254836808964,2.766333456189746,3.434074400501126,1.3788939467736925,5.380202968174831,2.2906812252753883
7.58,1.8322573081691527,2.763568505439347,3.4277596329517714,1.3776938109078487,5.3896354351570945,2.289439705610854
7.59,1.8376782798648752,2.7608063182576834,3.4214536104239612,1.376485542876813,5.399040895823712,2.288195177110462
7.6000000000000005,1.8430884204520106,2.7580468918825662,3.415156442680876,1.3752692468431909,5.4084194189971315,2.286947683903617
7.61,1.8484877515711016,2.7552902235545704,3.408868236836447,1.374045026372973,5.417771073737422,2.2856972696078444
7.62,1.8538762948193772,2.7525363105170286,3.402589097392809,1.3728129844349015,5.427095929334989,2.2844439773339973
7.63,1.8592540717510146,2.7497851500160273,3.396319126897831,1.3715732232322169,5.436394055133506,2.2831878497577685
7.640000000000001,1.8646211038771332,2.7470367393004054,3.390058425655106,1.3703258442905475,5.445665520612282,2.281928929089879
7.65,1.8699774126658797,2.7442910756217525,3.383807091763887,1.3690709484566086,5.454910395378297,2.280667257081551
7.66,1.8753230195425181,2.7415481562344044,3.377565221161428,1.3678086358962476,5.4641287491575765,2.279402875030234
7.67,1.8806579458895172,2.73880797839544,3.3713329076653307,1.366539006092491,5.473320651786559,2.278135823785336
