t,E,ED,E_,ENa,ECl,ED_,ENa_,ECl_,ENaD,ENaD_,ENaCl,ENaCl_
5.23,0.004548285929803295,1.4189056914175024e-05,0.02524215556055851,0.05413329163821505,0.008791213863911069,0.01326544581420898,0.060951968994763586,0.02030358973070561,0.0001696038316325871,0.09550357866141398,0.4878705412259961,0.22916612629050676
5.24,0.004548651975076773,1.4190204665909854e-05,0.02524418697426701,0.054137648284613975,0.008791921380011619,0.01325669860468351,0.060956874223433634,0.020305223703157627,0.00016961755087363287,0.09544060377698367,0.48790980504155856,0.2291845688869367
5.25,0.004549017453745192,1.419135064661893e-05,0.025246215243530518,0.05414199818731732,0.00879262780094108,0.013247964934588087,0.06096177185925264,0.02030685514636783,0.00016963124894535394,0.095377726368673,0.48794900808027686,0.22920298293589272
5.26,0.004549382366686758,1.419249485957636e-05,0.025248240373222746,0.05414634135677742,0.0087933331283969,0.013239244782908591,0.0609666619139891,0.0203084840642564,0.00016964492588688614,0.09531494628519244,0.4879881504363516,0.22922136848162183
5.2700000000000005,0.004549746714778377,1.4193637308072095e-05,0.025250262368210208,0.05415067780343116,0.00879403736407402,0.01323053812866114,0.06097154439939411,0.020310110460737732,0.00016965858173755471,0.09525226337547005,0.48802723220384403,0.2292397255683056
5.28,0.0045501104988956605,1.419477799541225e-05,0.02525228123335222,0.05415500753770002,0.008794740509664884,0.01322184495089201,0.060976419327201416,0.02031173433972043,0.00016967221653687816,0.09518967748865104,0.48806625347667665,0.22925805424006035
5.29,0.004550473719912931,1.419591692491942e-05,0.02525429697350095,0.0541593305699901,0.008795442566859431,0.013213165228677532,0.060981286709127454,0.02031335570510734,0.000169685830324572,0.09512718847409705,0.4881052143486333,0.2292763545409374
5.3,0.004550836378703217,1.4197054099933017e-05,0.02525630959350139,0.05416364691069217,0.008796143537345117,0.013204498941124031,0.0609861465568714,0.02031497456079555,0.0001696994231405526,0.09506479618138561,0.48814411491335974,0.22929462651492302
5.3100000000000005,0.004551198476138269,1.4198189523809571e-05,0.02525831909819142,0.05416795657018169,0.00879684342280691,0.01319584606736772,0.06099099888211521,0.02031659091067641,0.00016971299502494108,0.0950025004603094,0.4881829552643638,0.22931287020593888
5.32,0.004551560013088548,1.4199323199923068e-05,0.0252603254924018,0.05417225955881888,0.0087975422249273,0.013187206586574626,0.06099584369652365,0.020318204758635567,0.00016972654601806717,0.09494030116087583,0.4882217354950157,0.229331085657842
5.33,0.004551920990423243,1.4200455131665254e-05,0.025262328780956186,0.05417655588694873,0.008798239945386305,0.013178580477940498,0.061000681011744357,0.020319816108552935,0.0001697400761604729,0.09487819813330622,0.48826045569854865,0.2293492729144249
5.34,0.004552281409010262,1.4201585322445972e-05,0.025264328968671163,0.05418084556490104,0.008798936585861478,0.01316996772069073,0.06100551083940786,0.020321424964302743,0.00016975358549291665,0.09481619122803535,0.4882991159680589,0.22936743201941592
5.3500000000000005,0.004552641269716244,1.4202713775693472e-05,0.02526632606035625,0.05418512860299048,0.008799632148027915,0.013161368294080268,0.06101033319112765,0.02032303132975354,0.00016976707405637678,0.09475428029571073,0.48833771639650636,0.22938556301647922
5.36,0.0045530005734065555,1.420384049485474e-05,0.02526832006081392,0.05418940501151661,0.008800326633558253,0.01315278217739353,0.061015148078500205,0.020324635208768208,0.00016978054189205555,0.09469246518719207,0.4883762570767146,0.2294036659492151
5.37,0.0045533593209453,1.420496548339581e-05,0.025270310974839626,0.054193674800763904,0.008801020044122686,0.013144209349944317,0.06101995551310504,0.020326236605203978,0.00016979398904138303,0.09463074575355063,0.48841473810137154,0.22942174086115993
5.38,0.004553717513195316,1.4206088744802093e-05,0.025272298807221805,0.054197937981001816,0.008801712381388965,0.013135649791075728,0.061024755506504734,0.020327835522912445,0.00016980741554602078,0.0945691218460686,0.4884531595630294,0.22943978779578658
5.39,0.0045540751510181835,1.4207210282578691e-05,0.025274283562741907,0.05420219456248482,0.00880240364702241,0.013127103480160081,0.061029548070244986,0.020329431965739577,0.00016982082144786586,0.09450759331623847,0.4884915215541056,0.22945780679650438
5.4,0.004554432235274225,1.4208330100250728e-05,0.02527626524617441,0.05420644455545241,0.008803093842685905,0.013118570396598816,0.06103433321585467,0.020331025937525737,0.0001698342067890545,0.09444616001576248,0.48852982416688245,0.22947579790665937
5.41,0.00455478876682251,1.4209448201363656e-05,0.025278243862286828,0.05421068797012918,0.008803782970039916,0.013110050519822423,0.06103911095484586,0.02033261744210569,0.00016984757161196606,0.09438482179655196,0.48856806749350806,0.22949376116953443
5.42,0.004555144746520858,1.4210564589483592e-05,0.025280219415839748,0.054214924816724824,0.008804471030742493,0.013101543829290345,0.06104388129871386,0.02033420648330862,0.00016986091595922682,0.0943235785107267,0.4886062516259963,0.22951169662834944
5.43,0.004555500175225841,1.4211679268197625e-05,0.025282191911586826,0.05421915510543422,0.008805158026449274,0.0130930503044909,0.06104864425893728,0.020335793064958148,0.00016987423987371378,0.09426243001061439,0.48864437665622734,0.2295296043262615
5.44,0.004555855053792787,1.4212792241114148e-05,0.025284161354274828,0.05422337884643743,0.008805843958813493,0.013084569924941196,0.06105339984697806,0.020337377190872336,0.00016988754339855857,0.09420137614874993,0.48868244267594785,0.22954748430636496
5.45,0.004556209383075785,1.4213903511863172e-05,0.025286127748643618,0.05422759604989974,0.008806528829485988,0.013076102670187039,0.061058148074281504,0.020338958864863716,0.00016990082657715124,0.09414041677787492,0.48872044977677154,0.22956533661169176
5.46,0.00455656316358764,1.4215012894557123e-05,0.025288091097536346,0.054231806721924715,0.008807212639457952,0.013067648536767439,0.06106288894771267,0.020340538089219158,0.0001699140871875506,0.09407955187307217,0.48875839801370563,0.22958316126805295
5.47,0.0045569163964492634,1.4216120542974263e-05,0.025290051407175825,0.05423601087585322,0.008807895390895945,0.013059207490850412,0.061067622482297905,0.020342114868944012,0.00016992732706789054,0.09401878119077083,0.48879628750698356,0.22960095833194435
5.48,0.004557269082541386,1.4217226477726287e-05,0.025292008682450032,0.054240208522167634,0.008808577085502303,0.013050779510553409,0.06107234868984017,0.020343689207969938,0.00016994054646454567,0.09395810457342912,0.4888341183510769,0.2296187278477426
5.49,0.004557621222711135,1.4218330701401825e-05,0.025293962928060198,0.05424439967095042,0.008809257724914409,0.013042364575637427,0.06107706758169147,0.02034526111007838,0.00016995374540845822,0.0938975218753379,0.48887189063685255,0.2296364698581287
5.5,0.0045579728178043585,1.4219433216581859e-05,0.02529591414870045,0.054248584332268805,0.00880993731076717,0.013033962665894513,0.06108177916918665,0.020346830579045072,0.00016996692393047907,0.09383703295101144,0.48890960445504045,0.22965418440571925
5.51,0.004558323868665627,1.4220534025839672e-05,0.025297862349057825,0.0542527625161748,0.008810615844693028,0.01302557376114769,0.06108648346364343,0.02034839761864004,0.000169980082061367,0.09377663765518714,0.4889472598962332,0.22967187153306642
5.5200000000000005,0.004558674376138234,1.4221633131740803e-05,0.025299807533812283,0.054256934232705244,0.00881129332832196,0.013017197841250923,0.06109118047636246,0.020349962232627625,0.00016999321983178828,0.09371633584282511,0.4889848570508869,0.2296895312826582
5.53,0.004559024341064202,1.4222730536843e-05,0.025301749707636715,0.05426109949188184,0.008811969763281477,0.013008834886089058,0.06109587021862731,0.020351524424766475,0.00017000633727231609,0.09365612736910779,0.48902239600932096,0.22970716369691838
5.54,0.004559373764284284,1.4223826243696174e-05,0.025303688875196975,0.05426525830371116,0.008812645151196643,0.013000484875577771,0.06110055270170454,0.02035308419880958,0.0001700194344134298,0.09359601208943959,0.4890598768617186,0.22972476881820678
5.55,0.004559722646637965,1.4224920254842359e-05,0.025305625041151872,0.05426941067818469,0.008813319493690066,0.012992147789663518,0.06110522793684373,0.02035464155850427,0.00017003251128551477,0.09353598985944649,0.48909729969812704,0.22974234668881938
5.5600000000000005,0.0045600709889634635,1.4226012572815651e-05,0.025307558210153205,0.054273556625278885,0.008813992792381915,0.012983823608323472,0.06110989593527751,0.020356196507592222,0.00017004556791886137,0.09347606053497567,0.48913466460845795,0.22975989735098842
5.57,0.004560418792097738,1.4227103200142179e-05,0.02530948838684575,0.05427769615495514,0.008814665048889914,0.012975512311565488,0.06111455670822158,0.020357749049809477,0.00017005860434366477,0.09341622397209516,0.48917197168248744,0.2297774208468825
5.58,0.004560766056876486,1.422819213934004e-05,0.02531141557586731,0.054281829277159875,0.008815336264829355,0.012967213879428043,0.06111921026687475,0.020359299188886463,0.0001700716205900242,0.09335648002709343,0.48920922100985653,0.22979491721860673
5.59,0.0045611127841341465,1.422927939291927e-05,0.02531333978184869,0.05428595600182455,0.008816006441813094,0.012958928291980172,0.061123856622418996,0.020360846928547983,0.00017008461668794242,0.093296828556479,0.4892464126800714,0.22981238650820293
5.6000000000000005,0.004561458974703905,1.4230364963381788e-05,0.02531526100941375,0.054290076338865664,0.008816675581451569,0.012950655529321434,0.06112849578601946,0.020362392272513238,0.00017009759266732526,0.09323726941698014,0.4892835467825036,0.2298298287576496
5.61,0.004561804629417694,1.4231448853221348e-05,0.02531717926317938,0.05429419029818484,0.008817343685352792,0.01294239557158185,0.06113312776882452,0.020363935224495845,0.0001701105485579809,0.0931778024655444,0.48932062340639026,0.2298472440088622
5.62,0.004562149749106197,1.4232531064923501e-05,0.02531909454775555,0.0542982978896688,0.008818010755122362,0.012934148398921852,0.061137752581965785,0.02036547578820384,0.0001701234843896195,0.09311842755933827,0.4893576426408346,0.2298646323036932
5.63,0.004562494334598849,1.4233611600965541e-05,0.025321006867745292,0.05430239912318943,0.008818676792363464,0.012925913991532229,0.06114237023655815,0.020367013967339687,0.0001701364001918525,0.09305914455574685,0.4893946045748059,0.2298819936839322
5.64,0.004562838386723841,1.4234690463816464e-05,0.025322916227744748,0.05430649400860382,0.008819341798676881,0.012917692329634078,0.06114698074369984,0.020368549765600295,0.00017014929599419213,0.09299995331237335,0.48943150929713997,0.2298993281913061
5.65,0.004563181906308121,1.4235767655936912e-05,0.025324822632343147,0.05431058255575425,0.008820005775660993,0.012909483393478749,0.061151584114472426,0.02037008318667703,0.00017016217182605085,0.09294085368703886,0.48946835689653945,0.22991663586747918
5.66,0.004563524894177398,1.4236843179779141e-05,0.025326726086122846,0.054314664774468245,0.008820668724911782,0.012901287163347796,0.06115618035994086,0.020371614234255715,0.0001701750277167408,0.09288184553778188,0.4895051474615739,0.2299339167540533
5.67,0.004563867351156144,1.4237917037786964e-05,0.025328626593659333,0.054318740674558615,0.008821330648022842,0.012893103619552919,0.06116076949115352,0.02037314291201666,0.00017018786369547322,0.09282292872285798,0.4895418810806803,0.22995117089256795
5.68,0.0045642092780675955,1.4238989232395707e-05,0.02533052415952125,0.05432281026582348,0.008821991546585379,0.012884932742435917,0.06116535151914222,0.020374669223634657,0.00017020067979135788,0.09276410310073939,0.4895785578421629,0.2299683983245004
5.69,0.004564550675733758,1.4240059766032163e-05,0.025332418788270392,0.05432687355804628,0.008822651422188216,0.012876774512368629,0.061169926454922294,0.020376193172779004,0.00017021347603340264,0.09270536853011464,0.48961517783419417,0.2299855990912658
5.7,0.004564891544975405,1.4241128641114547e-05,0.025334310484461733,0.054330930560995826,0.008823310276417801,0.012868628909752896,0.06117449430949256,0.020377714763113498,0.00017022625245051277,0.0926467248698882,0.4896517411448144,0.23000277323421747
5.71,0.004565231886612085,1.4242195860052449e-05,0.025336199252643434,0.05433498128442632,0.00882396811085821,0.01286049591502049,0.061179055093835415,0.020379233998296466,0.00017023900907149037,0.09258817197918011,0.4896882478619323,0.23001992079464675
5.72,0.004565571701462122,1.4243261425246784e-05,0.025338085097356865,0.05433902573807741,0.00882462492709115,0.01285237550863307,0.06118360881891684,0.020380750881980773,0.000170251745925034,0.09252970971732553,0.4897246980733254,0.23003704181378334
5.73,0.004565910990342616,1.424432533908975e-05,0.02533996802313661,0.054343063931674165,0.00882528072669597,0.012844267671082137,0.06118815549568642,0.02038226541781381,0.00017026446303973787,0.09247133794387445,0.4897610918666399,0.2300541363327954
5.74,0.00456624975406945,1.4245387603964783e-05,0.02534184803451048,0.05434709587492717,0.008825935511249657,0.012836172382888967,0.06119269513507742,0.02038377760943755,0.00017027716044409156,0.09241305651859127,0.48979742932939135,0.23007120439278958
5.75,0.004566587993457288,1.4246448222246501e-05,0.02534372513599954,0.05435112157753251,0.00882658928232685,0.012828089624604572,0.06119722774800679,0.02038528746048851,0.00017028983816647924,0.09235486530145444,0.4898337105489647,0.2300882460348112
5.76,0.004566925709319581,1.4247507196300671e-05,0.025345599332118107,0.05435514104917181,0.008827242041499839,0.01282001937680964,0.06120175334537519,0.020386794974597798,0.00017030249623517922,0.09229676415265604,0.4898699356126146,0.23010526129984443
5.7700000000000005,0.004567262902468566,1.4248564528484152e-05,0.025347470627373775,0.05435915429951228,0.008827893790338569,0.012811961620114477,0.06120627193806705,0.0203883001553911,0.0001703151346783634,0.09223875293260148,0.4899061046074658,0.23012225022881239
5.78,0.004567599573715273,1.4249620221144852e-05,0.025349339026267428,0.05436316133820675,0.008828544530410648,0.012803916335158977,0.061210783536950586,0.02038980300648872,0.00017032775352409665,0.09218083150190903,0.48994221762051327,0.23013921286257716
5.79,0.004567935723869522,1.4250674276621685e-05,0.02535120453329324,0.05436716217489364,0.008829194263281357,0.012795883502612543,0.06121528815287784,0.020391303531505558,0.00017034035280033633,0.09212299972140954,0.4899782747386224,0.23015614924194008
5.8,0.004568271353739933,1.425172669724452e-05,0.02535306715293872,0.05437115681919708,0.008829842990513643,0.01278786310317405,0.06121978579668472,0.020392801734051145,0.0001703529325349317,0.092065257452146,0.49001427604852954,0.2301730594076418
5.8100000000000005,0.004568606464133919,1.4252777485334135e-05,0.02535492688968469,0.054375145280726886,0.00883049071366813,0.012779855117571787,0.06122427647919101,0.020394297617729644,0.00017036549275562335,0.09200760455537314,0.49005022163684214,0.23018994340036242
5.82,0.004568941055857699,1.4253826643202173e-05,0.025356783748005318,0.054379127569078575,0.008831137434303126,0.012771859526563411,0.06122876021120043,0.020395791186139864,0.00017037803349004266,0.09195004089255716,0.4900861115900389,0.23020680126072154
5.83,0.00456927512971629,1.4254874173151095e-05,0.025358637732368135,0.05438310369383345,0.008831783153974624,0.012763876310935885,0.06123323700350067,0.020397282442875274,0.0001703905547657113,0.09189256632537522,0.4901219459944701,0.23022363302927853
5.84,0.004569608686513519,1.425592007747413e-05,0.02536048884723404,0.05438707366455859,0.008832427874236312,0.012755905451505433,0.06123770686686339,0.02039877139152401,0.00017040305661004054,0.09183518071571516,0.4901577249363582,0.23024043874653252
5.8500000000000005,0.004569941727052018,1.4256964358455235e-05,0.02536233709705732,0.05439103749080687,0.008833071596639572,0.012747946929117486,0.061242169812044306,0.020400258035668882,0.00017041553905033083,0.09177788392567507,0.4901934485017974,0.23025721845292269
5.86,0.004570274252009937,1.4258007032485928e-05,0.0253641824856037,0.05439499518064936,0.00883371432249516,0.01274000072665302,0.06124662584813669,0.02040174237833888,0.00017042800228251272,0.09172067583200784,0.4902291167635277,0.23027397218263773
5.87,0.004570606262043521,1.4259048118320535e-05,0.025366025016517735,0.05439894674189635,0.008834356053071488,0.012732066827359263,0.06125107498394123,0.020403224422465532,0.00017044044653075966,0.09166355631410314,0.4902647297919391,0.23029069996876642
5.88,0.004570937758179679,1.4260087592128282e-05,0.02536786469549414,0.054402892186770496,0.008834996790353464,0.012724145208461334,0.06125551723320847,0.020404704172629354,0.00017045287151021843,0.0916065252079949,0.4903002876971862,0.23030740186300772
5.89,0.004571268741214295,1.4261125456385489e-05,0.02536970152694976,0.054406831524744355,0.008835636535879423,0.012716235850953644,0.06125995260660375,0.02040618163238306,0.0001704652772504888,0.09154958237685377,0.4903357905646394,0.23032407790546103
5.9,0.004571599211942017,1.4262161713565299e-05,0.025371535515294613,0.05441076476527579,0.008836275291185313,0.012708338735860449,0.061264381114775855,0.020407656805273854,0.0001704776637811326,0.09149272768406531,0.4903712384795366,0.2303407281361635
5.91,0.004571929171156261,1.4263196366137705e-05,0.025373366664931868,0.05441469191780798,0.008836913057804704,0.012700453844235808,0.06126880276835707,0.02040912969484343,0.0001704900311316741,0.09143596099322963,0.49040663152698366,0.23035735259509013
5.92,0.004572258619649214,1.4264229416569588e-05,0.02537519498025786,0.054418612991769456,0.008837549837268779,0.01269258115716354,0.061273217577963175,0.020410600304627997,0.00017050237933160018,0.09137928216816107,0.49044196979195415,0.23037395132215402
5.93,0.004572587558211832,1.4265260867324739e-05,0.025377020465662117,0.054422527996574155,0.008838185631106355,0.012684720655757186,0.06127762555419349,0.020412068638158278,0.00017051470841036094,0.09132269107288798,0.49047725335929004,0.2303905243572063
5.94,0.004572915987633845,1.426629072086389e-05,0.025378843125527344,0.054426436941621366,0.008838820440843869,0.01267687232115996,0.06128202670763089,0.020413534698959512,0.00017052701839736985,0.09126618757165235,0.49051248231370165,0.2304070717400363
5.95,0.0045732439087037575,1.4267318979644748e-05,0.02538066296422945,0.054430339836295825,0.008839454268005397,0.012669036134544719,0.061286421048841834,0.02041499849055148,0.00017053930932200422,0.09120977152890954,0.49054765673976775,0.2304235935103716
5.96,0.00457357132220885,1.4268345646122016e-05,0.025382479986137563,0.054434236689967705,0.008840087114112646,0.012661212077113909,0.0612908085883764,0.020416460016448493,0.0001705515812136055,0.09115344280932795,0.4905827767219361,0.23044008970787816
5.97,0.004573898228935184,1.426937072274743e-05,0.02538429419561403,0.05443812751199263,0.008840718980684965,0.01265340013009953,0.06129518933676827,0.020417919280159416,0.00017056383410147963,0.09109720127778881,0.4906178423445233,0.23045656037216045
5.98,0.0045742246296675984,1.4270394211969785e-05,0.02538610559701443,0.054442012311711724,0.008841349869239342,0.012645600274763098,0.06129956330453482,0.020419376285187668,0.00017057606801489737,0.09104104679938575,0.49065285369171524,0.23047300554276143
5.99,0.0045745505251897165,1.4271416116234963e-05,0.02538791419468758,0.054445891098451604,0.008841979781290416,0.012637812492395595,0.06130393050217709,0.020420831035031235,0.00017058828298309475,0.09098497923942461,0.490687810847567,0.23048942525916274
6.0,0.0045748759162839445,1.4272436437985967e-05,0.025389719992975554,0.05444976388152443,0.008842608718350471,0.012630036764317433,0.06130829094017983,0.020422283533182675,0.00017060047903527334,0.09092899846342306,0.4907227138960035,0.2305058195607848
6.01,0.004575200803731476,1.4273455179662947e-05,0.02539152299621369,0.0544536306702279,0.008843236681929451,0.01262227307187841,0.06131264462901152,0.020423733783129124,0.00017061265620060056,0.09087310433711039,0.4907575629208193,0.23052218848698686
6.0200000000000005,0.004575525188312292,1.4274472343703233e-05,0.025393323208730605,0.05445749147384529,0.00884386367353495,0.012614521396457667,0.06131699157912441,0.02042518178835231,0.00017062481450821017,0.09081729672642709,0.49079235800567894,0.23053853207706704
6.03,0.004575849070805163,1.4275487932541352e-05,0.025395120634848185,0.05446134630164549,0.008844489694672228,0.012606781719463653,0.061321331800954525,0.020426627552328564,0.0001706369539872025,0.0907615754975247,0.49082709923411716,0.23055485037026255
6.04,0.0045761724519876494,1.4276501948609081e-05,0.02539691527888162,0.05446519516288297,0.00884511474684421,0.012599054022334077,0.06132566530492169,0.020428071078528814,0.0001706490746666448,0.09070594051676535,0.49086178668953906,0.2305711434057497
6.05,0.004576495332636109,1.4277514394335452e-05,0.02539870714513941,0.05446903806679788,0.008845738831551481,0.01259133828653587,0.061329992101429566,0.020429512370418613,0.00017066117657557172,0.09065039165072158,0.4908964204552205,0.23058741122264403
6.0600000000000005,0.004576817713525692,1.4278525272146794e-05,0.02540049623792336,0.054472875022615996,0.008846361950292307,0.012583634493565136,0.061334312200865694,0.020430951431458125,0.00017067325974298554,0.09059492876617602,0.4909310006143078,0.23060365386000037
6.07,0.004577139595430346,1.4279534584466766e-05,0.025402282561528607,0.05447670603954881,0.008846984104562625,0.012575942624947125,0.061338625613601476,0.020432388265102155,0.00017068532419785656,0.09053955173012103,0.4909655272498185,0.23061987135681294
6.08,0.004577460979122819,1.4280542333716373e-05,0.025404066120243617,0.054480531126793505,0.00884760529585605,0.012568262662236172,0.061342932349992225,0.020433822874800143,0.0001706973699691234,0.09048426040975846,0.4910000004446413,0.23063606375201554
6.09,0.004577781865374659,1.428154852231401e-05,0.025405846918350208,0.05448435029353299,0.00884822552566388,0.012560594587015679,0.06134723242037719,0.020435255263996182,0.0001707093970856935,0.09042905467249933,0.49103442028153627,0.23065223108448146
6.1000000000000005,0.004578102254956216,1.4282553152675479e-05,0.02540762496012355,0.05448816354893594,0.0088488447954751,0.012552938380898045,0.06135152583507958,0.020436685436129014,0.0001707214055764433,0.09037393438596353,0.49106878684313493,0.23066837339302373
6.11,0.004578422148636648,1.4283556227214028e-05,0.02540940024983219,0.05449197090215678,0.008849463106776386,0.012545294025524656,0.06135581260440657,0.020438113394632047,0.00017073339547021867,0.09031889941797953,0.49110310021194076,0.23068449071639513
6.12,0.004578741547183914,1.4284557748340376e-05,0.02541117279173804,0.054495772362335757,0.008850080461052102,0.012537661502565812,0.061360092738649376,0.02043953914293337,0.0001707453667958353,0.09026394963658407,0.49113736047032913,0.23070058309328836
6.13,0.004579060451364787,1.428555771846274e-05,0.0254129425900964,0.054499567938598906,0.008850696859784313,0.012530040793720713,0.06136436624808321,0.02044096268445574,0.00017075731958207896,0.09020908491002187,0.4911715677005476,0.230716650562336
6.140000000000001,0.004579378861944847,1.4286556139986871e-05,0.025414709649155976,0.05450335764005813,0.008851312304452784,0.012522431880717397,0.06136863314296737,0.020442384022616614,0.0001707692538577059,0.09015430510674531,0.4912057219847161,0.2307326931621108
6.15,0.004579696779688488,1.4287553015316079e-05,0.02541647397315888,0.05450714147581116,0.008851926796534983,0.012514834745312712,0.061372893433545225,0.020443803160828142,0.00017078116965144331,0.09009961009541415,0.49123982340482725,0.2307487109311256
6.16,0.004580014205358914,1.4288548346851263e-05,0.025418235566340635,0.054510919454941666,0.008852540337506085,0.01250724936929226,0.061377147130044246,0.02044522010249718,0.0001707930669919894,0.09004499974489523,0.49127387204274625,0.23076470390783346
6.17,0.00458033113971815,1.4289542136990938e-05,0.025419994432930196,0.054514691586519164,0.008853152928838976,0.012499675734470375,0.061381394242676045,0.020446634851025304,0.000170804945908014,0.08999047392426217,0.4913078679802114,0.23078067213062786
6.18,0.004580647583527036,1.4290534388131272e-05,0.02542175057714997,0.05451845787959912,0.00885376457200426,0.012492113822690065,0.061385634781636396,0.02044804740980881,0.00017081680642815886,0.08993603250279505,0.49134181129883425,0.23079661563784265
6.19,0.004580963537545231,1.4291525102666108e-05,0.025423504003215792,0.05452221834322298,0.008854375268470256,0.012484563615822975,0.06138986875710524,0.020449457782238712,0.0001708286485810379,0.08988167534998015,0.4913757020800996,0.23081253446775227
6.2,0.004581279002531218,1.4292514282986995e-05,0.02542525471533697,0.05452597298641811,0.008854985019703004,0.012477025095769348,0.06139409617924674,0.020450865971700784,0.00017084047239523768,0.0898274023355096,0.4914095404053659,0.2308284286585717
6.21,0.0045815939792423,1.4293501931483219e-05,0.025427002717716283,0.054529721818197915,0.008855593827166275,0.012469498244457982,0.06139831705820928,0.02045227198157554,0.00017085227789931766,0.08977321332928115,0.49144332635586535,0.23084429824845673
6.22,0.004581908468434608,1.4294488050541833e-05,0.025428748014549984,0.054533464847561795,0.008856201692321564,0.01246198304384619,0.061402531404125514,0.020453675815238246,0.00017086406512181065,0.08971910820139778,0.4914770600127041,0.2308601432755039
6.23,0.004582222470863098,1.4295472642547687e-05,0.025430490610027823,0.05453720208349519,0.0088568086166281,0.01245447947591975,0.06140673922711237,0.02045507747605893,0.00017087583409122306,0.08966508682216746,0.49151074145686247,0.23087596377775066
6.24,0.0045825359872815555,1.4296455709883449e-05,0.025432230508333042,0.0545409335349696,0.00885741460154285,0.012446987522692878,0.06141094053727109,0.020456476967402406,0.00017088758483603533,0.08961114906210287,0.4915443707691953,0.2308917597931755
6.25,0.004582849018442598,1.4297437254929647e-05,0.025433967713642404,0.05454465921094263,0.008858019648520517,0.012439507166208175,0.06141513534468724,0.020457874292628256,0.00017089931738470222,0.08955729479192104,0.4915779480304319,0.23090753135969797
6.26,0.004583161565097673,1.4298417280064691e-05,0.02543570223012619,0.054548379120357954,0.008858623759013555,0.012432038388536584,0.06141932365943074,0.020459269455090856,0.00017091103176565322,0.0895035238825431,0.49161147332117633,0.2309232785151788
6.2700000000000005,0.004583473627894907,1.4299395789575316e-05,0.025437434061377807,0.054552093270929816,0.008859226934274716,0.012424581169653861,0.06142350549017823,0.02046066245768055,0.00017092272803012794,0.08944983618980594,0.4916449467109517,0.23093900129224018
6.28,0.004583785207642242,1.4300372784735783e-05,0.02543916321188305,0.05455580167227411,0.008859829175865634,0.012417135492910222,0.06142768084776167,0.020462053304005513,0.00017093440619335803,0.08939623159384069,0.4916783682864207,0.230954699731608
6.29,0.004584096305116566,1.4301348267377315e-05,0.02544088968595436,0.05455950433363723,0.008860430485287923,0.012409701341062765,0.061431849742594385,0.020463441997534467,0.0001709460662772324,0.08934270997050837,0.4917117381309155,0.23097037387243408
6.3,0.00458440692106395,1.430232223988372e-05,0.02544261348773216,0.054563201263898874,0.00886103086398364,0.012402278696280319,0.06143601218467417,0.020464828541597774,0.00017095770831024516,0.08928927119143482,0.4917450563244636,0.230986023752308
6.3100000000000005,0.004584717056229289,1.4303294704637218e-05,0.025444334621350328,0.05456689247192472,0.008861630313392568,0.012394867540759443,0.06144016818398306,0.020466212939520535,0.0001709693323208712,0.08923591512844543,0.49177832294696583,0.23100164940876008
6.32,0.004585026711356301,1.4304265664018456e-05,0.02544605309093622,0.054570577966566454,0.008862228834952208,0.012387467856724373,0.06144431775048734,0.02046759519462259,0.00017098093833756677,0.08918264165356495,0.49181153807819716,0.2310172508792613
6.33,0.004585335887187529,1.4305235120406552e-05,0.025447768900610672,0.054574257756661776,0.008862826430097798,0.012380079626426978,0.06144846089413752,0.020468975310218546,0.00017099252638876986,0.08912945063901703,0.4918447017978064,0.23103282820122348
6.34,0.004585644584464342,1.4306203076179131e-05,0.025449482054488003,0.05457793185103441,0.008863423100262308,0.012372702832146715,0.061452597624868405,0.020470353289617767,0.0001710040965029005,0.08907634195722393,0.4918778141853165,0.23104838141199935
6.3500000000000005,0.0045859528039269406,1.4307169533712354e-05,0.02545119255667604,0.054581600258494165,0.008864018846876438,0.012365337456190579,0.06145672795259911,0.020471729136124394,0.0001710156487083613,0.08902331548080618,0.4919108753201249,0.2310639105488826
6.36,0.004586260546314352,1.430813449538095e-05,0.025452900411276114,0.054585262987836905,0.008864613671368635,0.01235798348089306,0.06146085188723307,0.02047310285303734,0.0001710271830335378,0.08897037108258224,0.4919438852815033,0.23107941564910794
6.37,0.004586567812364438,1.430909796355826e-05,0.02545460562238307,0.054588920047844595,0.00886520757516508,0.012350640888616095,0.06146496943865805,0.020474474443650307,0.00017103869950679877,0.08891750863556822,0.4919768441485984,0.23109489674985134
6.38,0.004586874602813891,1.4310059940616258e-05,0.025456308194085283,0.054592571447285326,0.008865800559689708,0.01234330966174902,0.0614690806167462,0.020475843911251783,0.00017105019815649684,0.08886472801297741,0.49200975200043146,0.23111035388822987
6.390000000000001,0.004587180918398241,1.4311020428925591e-05,0.025458008130464664,0.0545962171949133,0.008866392626364192,0.012335989782708525,0.06147318543135405,0.020477211259125064,0.00017106167901096868,0.08881202908822011,0.4920426089158991,0.231125787101302
6.4,0.004587486759851853,1.4311979430855618e-05,0.02545970543559666,0.05459985729946891,0.008866983776607964,0.012328681233938609,0.061477283892322536,0.020478576490548253,0.00017107314209853557,0.08875941173490319,0.49207541497377294,0.23114119642606745
6.41,0.004587792127907933,1.4312936948774433e-05,0.02546140011355028,0.054603491769678686,0.00886757401183821,0.01232138399791053,0.061481376009477035,0.020479939608794257,0.00017108458744750365,0.08870687582682978,0.49210817025270004,0.23115658189946756
