t,V,Kc,Ki,Nai,y,x,Cai,s,m,h,d,f,f2,Ca_up,Ca_rel,p
4.41,-61.88524714230613,4.025627590914896,139.98981606599943,8.014182526015771,0.6114230424657594,0.016583322611002652,5.508220966358444e-05,0.992384950438508,0.08460949835450232,0.382943737102097,4.783656490727977e-05,0.9998096011248564,0.9600039683340384,1.957257553007402,1.0411600710601834,0.9999265337494608
4.42,-56.031087180785356,4.025061158713388,139.98985925312638,8.01445058147159,0.6086930226073407,0.017592260989176243,6.011143335740667e-05,0.9917942942645411,0.15481971773345748,0.30252377291304844,0.00015625419297323314,0.9994096656076085,0.9592728046581034,1.9557099353602716,1.045043746884227,0.9998520859314622
4.43,13.494387816186768,4.0309923489115675,139.98918025190116,8.018457200710325,0.43987508486786975,0.03239438625510336,0.0003794861965326919,0.8346984459885491,0.9916404292491512,5.29612109021893e-06,0.9824702176596334,0.7411556399498787,0.9549644378626234,1.9545598977449645,1.0443297168470695,0.970355923484083
4.44,1.8480343782019868,4.043186858593164,139.987796686257,8.01847718277055,0.2699639966671192,0.05211780532485074,0.0025877900535174387,0.6234511892141749,0.979929121616115,7.307207820326788e-07,0.9522976694631634,0.44959490243172495,0.898422282778587,1.9590458192046856,0.9407801744696292,0.9230341828098257
4.45,-3.0820451758613268,4.048985291784969,139.98711661633814,8.018547506656905,0.1788972546701191,0.06755278483935567,0.0050220620136202055,0.48579867439341884,0.9705920479740615,1.4947260358617342e-06,0.9156815785352985,0.27302853241348835,0.7474283835551078,1.9759369287343467,0.7853055415277496,0.8780345441029083
4.46,-6.558916215568168,4.051496262047156,139.98679855996033,8.018572857444362,0.12341988617775725,0.08095519320062387,0.006454181415644555,0.39168141748936225,0.9613961181273485,2.5017791522239844e-06,0.8757438177850185,0.16648664845523678,0.5737797992539331,2.0017649528225467,0.6516678267044467,0.835260296963702
4.47,-9.511397939917,4.0523827594756945,139.98665966066793,8.018575785117077,0.08791515954598822,0.0928497970484016,0.007135586120635795,0.3259293469065339,0.9512583142293493,3.937829660131358e-06,0.827276688262256,0.1028389272998019,0.428833820985401,2.032123047945002,0.5410431480471084,0.7946325345128595
4.48,-12.057032321137484,4.052457739745847,139.98661054712588,8.01857521735047,0.06437219036957584,0.10352125863478932,0.007315666778249579,0.2790863664362461,0.9403216542460897,5.91048500633016e-06,0.7705241865703802,0.06577977776950529,0.3246897914585654,2.063999183062839,0.4500915683804075,0.7560932688814398
4.49,-14.262829963462897,4.052133520127517,139.98660588207267,8.01858180136159,0.04827251962685412,0.11318144106230531,0.007172381698851947,0.24491957761990055,0.9288271487808133,8.505428385973385e-06,0.707621229318078,0.045516050736974956,0.2557604749669986,2.095483967345579,0.3754637872630668,0.7196040801056145
4.5,-16.19961737861197,4.051620099807594,139.98662256379103,8.018601375059909,0.03696585382510889,0.12198958202065764,0.006827915115993423,0.21939045430526866,0.9168995804962046,1.1820204685398305e-05,0.6410497770760875,0.03616799709743354,0.2125873206406684,2.1254255891620275,0.31426435881293435,0.6851442355845017
4.51,-17.927524545180344,4.051026926801124,139.98664853761855,8.018637339091079,0.028843090977093682,0.1300643721340544,0.006365654541158762,0.19989574300210033,0.9045829642097502,1.5974984348486446e-05,0.5731988396011203,0.0342168038957326,0.18702552868921474,2.1531765066983652,0.26407645744533353,0.6527094421423123
4.5200000000000005,-19.489496282152086,4.050412991502887,139.98667728917133,8.018691785983657,0.022893445730498077,0.13749591743373957,0.005842308432024686,0.18473176761222307,0.8919093038117144,2.1105377628862827e-05,0.5063232097682812,0.03756748013608962,0.17326274355567123,2.17841970573468,0.22290871004291873,0.6223103014476283
4.53,-20.913454561237856,4.049811016390585,139.98670518666017,8.018765952145094,0.018461778297543523,0.14435528942757456,0.005296112500816882,0.1727539866725876,0.8789379269102873,2.7346652843622073e-05,0.44248963223235455,0.04496998068984657,0.16746499490500721,2.201051278067671,0.18913060436886198,0.5939690784873081
4.54,-22.217255760324143,4.049239360489688,139.986730174105,8.018860366702672,0.015111812068990354,0.15070098753667643,0.004752425624302741,0.16317152308680108,0.8657621043424796,3.4817667944412246e-05,0.3834120282325456,0.055656817067558435,0.16718782908279722,2.22110142207581,0.1614123264891464,0.5677142921413737
4.55,-23.41337447469085,4.04870814412247,139.98675109968784,8.018974881269527,0.012546324693642334,0.15658283130124967,0.004227608528961376,0.15542403650930628,0.8524944139090505,4.3610987185546095e-05,0.3302651611460135,0.06912063396623305,0.17089015540640848,2.2386815207263107,0.1386727401427723,0.5435738775564515
4.5600000000000005,-24.512395883742634,4.048222577127605,139.98676735112412,8.019108662874654,0.01055893113730641,0.16204405574932051,0.003731745042576067,0.1491065760405499,0.8392417120117122,5.3794585583146555e-05,0.2835887379240176,0.08498851544969432,0.17759846050754147,2.2539489561370907,0.12003577959317803,0.5215686229220985
4.57,-25.525301796560402,4.0477848696988685,139.98677864646456,8.019260186172067,0.00900399467260132,0.167122266056945,0.0032705633327428205,0.14392230569073722,0.8260776653386888,6.542925699510547e-05,0.24332571030042072,0.10296513049768267,0.1866908960053653,2.2670839717297073,0.10479451464040133,0.5017079357003099
4.58,-26.46479993510811,4.0473953821176165,139.98678490825995,8.019427240486147,0.007777322001045777,0.17184972028650078,0.002846793045008767,0.13965178238529674,0.8130179461437029,7.8603744010941e-05,0.20896396453233604,0.12282393105675647,0.19776244684038005,2.2782746879484175,0.09238189691990344,0.4839896345334267
4.59,-27.345967289396818,4.047053340711307,139.98678618518932,8.019606956904493,0.006803499687402146,0.1762532466778795,0.0024611199604809763,0.13613242525801272,0.8000011266854391,9.348772569472132e-05,0.17971798388869398,0.14442972565515952,0.21054150451719583,2.287707573275003,0.08234724710006636,0.4684045627084672
4.6000000000000005,-28.186423756985093,4.04675729480565,139.98678260200438,8.01979585595785,0.006027414881207512,0.1803539968236259,0.0021128551029059492,0.13324440901932127,0.7868760519301783,0.00011040222804313442,0.15469617868507157,0.16777957836060928,0.22483810297593945,2.2955615290823372,0.07433740810096391,0.45494583852066234
4.61,-29.006200570318786,4.046505411297951,139.9867743272189,8.019989911585505,0.0054085178972272385,0.184167157886968,0.001800402335240449,0.1309007955502753,0.7733948587666053,0.00012990972055931335,0.13302708923501216,0.19305249851174608,0.24051179577049211,2.302004334066837,0.06808164367564494,0.44362175526851655
4.62,-29.827428358589195,4.046295667506603,139.98676155190907,8.0201846251381,0.004916883984764812,0.1877017031962677,0.001521594948814158,0.12904043573080168,0.7592097127549247,0.00015293307579207502,0.11394195645467427,0.22066194491809787,0.2574516104361596,2.3071906129099515,0.06337899601086584,0.43447109665995914
4.63,-30.673941528438743,4.0461259803752805,139.9867444754587,8.02037510217524,0.004530497018435662,0.19096022816160438,0.0012739596757571317,0.12762272761011192,0.7438707265995547,0.00018092504047624014,0.09682284173285385,0.2513071864224436,0.27556346473301446,2.3112608450968306,0.060086543305058505,0.4275796329531254
4.64,-31.570853320227855,4.045994298701113,139.98672329532639,8.020556129576386,0.004233379979981956,0.19393889859281582,0.001054960612727649,0.12662362720837453,0.7268233450489604,0.0002161297534573414,0.08122710930978246,0.28601815582783,0.29476179748157383,2.314341205966325,0.058106513142513826,0.42309659028092406
4.65,-32.54405749519955,4.045898678690322,139.98669819859998,8.020722267581672,0.004014319136279401,0.1966275357197946,0.0008622627771872095,0.1260325058229115,0.7074062159937504,0.00026200742300992497,0.06689561349140417,0.3261783734318071,0.31496258854843245,2.3165442512070205,0.05736998853763995,0.42124927910755444
4.66,-33.61940477099664,4.045837357880586,139.98666935367498,8.020868010356068,0.0038660172471007316,0.19900989845264433,0.000694015530661424,0.12584958259387785,0.6848576141435528,0.00032393759296974286,0.05374665628547212,0.3734824848420571,0.3360750704604954,2.317970584860383,0.05781589277112349,0.4223520941782275
4.67,-34.82101271152462,4.045808836570166,139.98663690103976,8.020988125503882,0.0037845453109628556,0.20106431836842345,0.0005490705190215567,0.12608369154954985,0.6583511660937016,0.0004103670656039485,0.04185321348776426,0.42972991224487,0.3579900837405835,2.3187115096959876,0.059367532186897574,0.4268021912524549
4.68,-36.168100181466826,4.045811964801968,139.98660094337708,8.021078305269555,0.00376897436595595,0.20276497987676237,0.000426941624949598,0.12675015746614557,0.6270942416667762,0.0005346227583734585,0.031395987359344686,0.49628886422047186,0.38056568107736516,2.318852111269269,0.0619152072316543,0.4350494587412293
4.69,-37.67060662971959,4.045846017588393,139.98656153690786,8.021136122652203,0.003821066447032981,0.20408416381787078,0.000327328195159924,0.12786867973825664,0.5905123278523133,0.0007176354384312207,0.0225843428195026,0.573094792950673,0.4036156074582881,2.3184734121085757,0.06531700093778134,0.4475291660525012
4.7,-39.32603028526849,4.045910734666647,139.9865186866267,8.021161913451813,0.003944944299437022,0.20499539633887934,0.0002493245757586143,0.12946154503651222,0.5484778098927778,0.0009919039316875966,0.015552033741705242,0.6574005468028946,0.4269101057174272,2.3176520295955747,0.06942157162170827,0.4645619767598654
4.71,-41.12166212419186,4.046006327830268,139.98647234512367,8.021158890326346,0.004146791606963728,0.20547657231341587,0.00019083302683229806,0.13155310236526105,0.5014403318735132,0.001407452071961538,0.010268556604001264,0.7431890261973314,0.45019465916311907,2.3164571041796336,0.07409929384527297,0.4862561176155008
4.72,-43.04455120731244,4.046133524369813,139.98642240738175,8.021132080514636,0.004434831025106138,0.2055113634259947,0.00014863449986046547,0.13417176898675612,0.45030475233423967,0.0020419383512255735,0.0065230433538601505,0.8223895689146744,0.47322093450836417,2.3149463452634436,0.07926159340898246,0.5124607440147679
4.73,-45.09644986296063,4.046293783939765,139.98636868622427,8.021086506240447,0.004819965188295209,0.20508750430832787,0.00011901280324216643,0.13735565153693804,0.39607688330115043,0.0030203190734910414,0.003993110646581269,0.8877930674121176,0.49577593056797226,2.313163701508425,0.08486112330211996,0.5427927639817286
4.74,-47.307716676495424,4.0464898514618515,139.98631085015484,8.021025521112216,0.005317480817751936,0.20419192630128313,9.844695235306098e-05,0.14116270399959532,0.339530815262198,0.004555999524816721,0.0023450926053417407,0.9357807174342451,0.5176986275050336,2.3111397211311964,0.09088027834989038,0.5767150104655568
4.75,-49.744318183861765,4.046726768189599,139.98624830971303,8.0209499979372,0.005950196339717059,0.2028041957476874,8.402527430433208e-05,0.1456867586758783,0.2812393752564829,0.00703802926257076,0.0013034768148992733,0.9669948935808496,0.5388827039358806,2.308893918964299,0.09731809351507736,0.6136210800348257
4.76,-52.50087237256047,4.047013300741157,139.98618005645156,8.020858740988762,0.006753422346881395,0.20089093946650227,7.355141223804208e-05,0.15108115990913643,0.22220842053575518,0.011212181828498275,0.0006704528261126734,0.984949442951878,0.5592700907469922,2.3064378882262053,0.10418044558664986,0.6528811031886631
4.7700000000000005,-55.66957974571022,4.047363254305368,139.98610451364866,8.020750426526304,0.007781885392512632,0.19840534272272473,6.547580310763381e-05,0.15758996195989633,0.1649412362441057,0.018537679866077586,0.00031114469184199614,0.9940064180990207,0.5788407544360463,2.303778375258144,0.11147371915158205,0.6938101583289545
4.78,-59.28799806957734,4.047795120614982,139.98601957144015,8.02062655876184,0.009118147501842665,0.1952958650125,5.8781396522861575e-05,0.1655808068910597,0.1137490834934678,0.03182685996377437,0.0001283434907994134,0.9979456004160138,0.5976018964839873,2.3009202362917067,0.11920014036104577,0.7355565164715359
4.79,-63.30709903687499,4.048327666135461,139.98592307450707,8.02049283247629,0.010881794258549632,0.1915223525649855,5.287736680925239e-05,0.17556860850415468,0.07288299969359838,0.05624892864274891,4.739739387630622e-05,0.999394322578499,0.615577716902852,2.2978694098517654,0.1273533121938755,0.7769975044426888
4.8,-67.6141755025825,4.048969686562553,139.98581396325116,8.02035684203672,0.013239577954557337,0.18706904919454453,4.749130036018759e-05,0.1882244516349662,0.04390826048896374,0.10060628479751771,1.6109689154562306e-05,0.9998423170154263,0.6328003905909361,2.2946355621678873,0.13591424833712565,0.8167835140851848
4.8100000000000005,-72.06379123291886,4.049703385164062,139.98569413351143,8.020224668039397,0.01641525123228578,0.18194820943872367,4.255544759728522e-05,0.20436369554446585,0.025382221208181722,0.17801944659402752,5.235329908149599e-06,0.9999615980615372,0.6493031846215089,2.291233622906078,0.1448495185986858,0.8535463902362925
4.82,-76.46030938608475,4.050463121612846,139.98557082544963,8.020099578921586,0.020687240630735536,0.17620197071680213,3.8116656514808235e-05,0.2248670276274976,0.014497805954825778,0.3027010130622952,1.709145749892394e-06,0.9999905119026194,0.6651160892809641,2.2876838226860863,0.15411241242857654,0.8861385435080955
4.83,-80.52425804777592,4.05112303837662,139.98545804116014,8.01998253924032,0.026344167989649083,0.16991171867582466,3.428317067670368e-05,0.25043444420773786,0.008530131972424868,0.4766086766273881,6.009306169911449e-07,0.9999973905340563,0.6802633258683495,2.284010545386473,0.1636465551548794,0.9138017624584479
4.84,-83.93452424296123,4.051525370229125,139.98537344024788,8.019873074056614,0.03357171289718384,0.1632097313878116,3.1176835621015024e-05,0.28114175805801256,0.005424420235737382,0.6697891781694432,2.4725986367064854e-07,0.9999991225019897,0.6947622248337526,2.2802404724964216,0.17339093762649568,0.93626059339198
4.8500000000000005,-86.47575563374403,4.051558854869645,139.98532962822097,8.019770022365568,0.04232002587365696,0.15627273403824338,2.8862307192691897e-05,0.3160826439777206,0.0038564326842968257,0.8285430792966892,1.265080777334906e-07,0.9999996140642944,0.7086240688753063,2.276400302763403,0.18328549199452393,0.9537390072766548
4.86,-88.1537507998865,4.0512197787116175,139.98532731293724,8.019672180634343,0.0522860693099623,0.14928667993981234,2.7290420841634563e-05,0.3535566172996106,0.0030736303589208465,0.9230237900296309,8.087653785454894e-08,0.9999997769872155,0.7218574080975736,2.272514415111891,0.19327615029911296,0.9668623498164202
4.87,-89.14736977835987,4.0505907197840525,139.98535758475583,8.019578676726262,0.06304982202425022,0.14240518727598725,2.631409400832204e-05,0.3917358348583849,0.002685706850233522,0.9656629832521094,6.189564376993351e-08,0.9999998394261994,0.7344723096534962,2.2686031552267067,0.20331808499021897,0.9764574751019558
4.88,-89.677368194994,4.049776517972918,139.9854089850043,8.019489002622873,0.07423085829970472,0.13573061951586718,2.575651141858318e-05,0.42921397520215443,0.0024987817444541006,0.9816006747354037,5.357983579384777e-08,0.9999998656820441,0.7464830154008286,2.264682247789831,0.2133765406196175,0.983351935306188
4.89,-89.9223481784205,4.048862493176744,139.98547214740287,8.019402884038692,0.08555730913204589,0.12931931450215256,2.5466735532461086e-05,0.4651408268827119,0.0024166992193632095,0.9869981255114535,5.005161315918774e-08,0.9999998767909821,0.7579081908453078,2.2607631851705623,0.2234258398971541,0.9882549077102085
4.9,-90.00117407090062,4.047905285272404,139.98554083565838,8.019320159490803,0.09686026158034175,0.12319594818412676,2.53381395539589e-05,0.49910221399853016,0.002390797771249647,0.9887397183160299,4.8883635151795314e-08,0.9999998807511266,0.7687697423062959,2.2568540722432107,0.23344760485932997,0.991721894251541
4.91,-89.98553387456913,4.046938708736589,139.98561131373083,8.019240714132152,0.10804328672018557,0.1173664248682331,2.5303245126059978e-05,0.5309554024788631,0.0023958145094674465,0.9892384760690635,4.8967227573296596e-08,0.9999998810187883,0.7790913631926012,2.2529605055958433,0.24342894744734267,0.9941664527969183
4.92,-89.91664209309266,4.045981798893573,139.98568146680807,8.019164451768058,0.11905451105144896,0.11182648833717389,2.5321947540858344e-05,0.5607060481141936,0.002418323999934185,0.9892846350484936,4.975591976717619e-08,0.9999998792387595,0.7888973761820113,2.249086300471751,0.25336095629436084,0.9958879642398908
4.93,-89.81771001533936,4.045044861194072,139.98575013847864,8.019091284631818,0.1298677103712977,0.10656676137848849,2.5371208500811066e-05,0.5884336215782763,0.002451048396262309,0.9891426501180728,5.0965615684375755e-08,0.999999876247893,0.7982119722944458,2.2452340322248046,0.26323754303347324,0.9970998920165717
4.94,-89.70174003995133,4.0441332616526395,139.98581671497368,8.019021129872675,0.14047096204613246,0.10157551357682283,2.5438002059909178e-05,0.6142503911323463,0.0024899755128405202,0.9889092203447004,5.2443187644330444e-08,0.9999998724914051,0.8070587642309135,2.241405420775088,0.27305460148859484,0.9979532324181283
4.95,-89.5760378521759,4.043249622739168,139.98588088420968,8.018953908289825,0.15086020212637757,0.09684012944124075,2.551499732382768e-05,0.6382800498696322,0.002532859966078497,0.9886242587415154,5.4104122779924365e-08,0.9999998682129779,0.8154605480443561,2.2376015974881236,0.28280940946796856,0.9985543738213908
4.96,-89.44473771613929,4.042395051971988,139.98594250095366,8.01888954376628,0.1610356553084056,0.09234786950804788,2.5598061513239636e-05,0.6606470050990386,0.002578430195203833,0.9883062970268693,5.59011547470955e-08,0.9999998635480849,0.8234391902883069,2.2338232884349334,0.29250020920194114,0.9989781233607267
4.97,-89.3102029967075,4.04156982258011,139.98600151211915,8.018827962927954,0.1709998656531096,0.08808625700532108,2.5684850310119337e-05,0.68147122646196,0.00262595731880335,0.9879647342425772,5.780776002211567e-08,0.999999858572303,0.8310155868422553,2.2300709403637,0.30212591385701437,0.9992770440839664
4.98,-89.1738036510034,4.040773750720585,139.98605791536377,8.018769094895765,0.18075660704511784,0.08404326731825848,2.5774019550113018e-05,0.7008659458346223,0.002675019249228657,0.9876046488133773,5.980916943347568e-08,0.9999998533273943,0.8382096613904314,2.226344807372141,0.31168590278314906,0.9994880759824486
4.99,-89.03634388801127,4.040006402418207,139.98611173637312,8.018712871092733,0.19031028575878373,0.08020741137317174,2.586479102498163e-05,0.7189368390636534,0.002725370428077396,0.9872288224588244,6.189744016256449e-08,0.9999998478355117,0.8450403856766087,2.222645010328695,0.32117987953598737,0.9996371829745001
5.0,-88.89830317795908,4.039267209736613,139.98616301610414,8.018659225087818,0.19966560510464573,0.07656776505687996,2.5956708648310836e-05,0.7357819242053948,0.002776867511034342,0.9868387921823301,6.406864632364444e-08,0.9999998421072624,0.8515258105980885,2.2189715779226185,0.33060777296516297,0.9997426199606638
5.01,-88.75997417555013,4.038555536888049,139.9862118035211,8.018608092468932,0.2088273748361404,0.07311397050430458,2.6049499699229302e-05,0.7514918065070134,0.0028294268798077222,0.9864353811040274,6.632124894665807e-08,0.9999998361463861,0.8576831025062898,2.215324475283185,0.33996966779635984,0.9998172427570177
5.0200000000000005,-88.62153784192522,4.037870715881833,139.98625815167247,8.01855941073851,0.21780040880068965,0.06983622140089653,2.614299988889118e-05,0.7661501010263038,0.0028830009587751146,0.9860189789502692,6.865518524720167e-08,0.9999998299523633,0.8635285818583609,2.2117036234766254,0.34926575705345325,0.999870102990832
5.03,-88.48310863682617,4.037212067692059,139.9863021153566,8.018513119224638,0.2265894646976319,0.06672524193578679,2.6237108600229514e-05,0.7798339037594337,0.002937563949064274,0.9855897231249211,7.107131927934577e-08,0.9999998235219991,0.8690777619833829,2.208108913158555,0.35849630863159854,0.9999075747304267
5.04,-88.34476141213578,4.036578914578017,139.98634374975745,8.018469159002471,0.23519920959865215,0.06377226248853973,2.633176240112426e-05,0.7926142759422363,0.0029931026376099307,0.9851475937899201,7.357109461031031e-08,0.9999998168503647,0.8743453872395265,2.204540214249147,0.36766164153282066,0.9999341599310224
5.05,-88.20654605010343,4.035970586500154,139.986383109728,8.018427472824909,0.24363420277438771,0.06096899381619106,2.6426920900378097e-05,0.8045567191387379,0.0030496134866541645,0.9846924698366344,7.615636850345891e-08,0.9999998099313537,0.8793454701513449,2.2009973825222864,0.3767621096262844,0.9999530422285771
5.0600000000000005,-88.06849590233803,4.035386424560394,139.98642024940023,8.018388005059338,0.2518988872714729,0.05830760144183441,2.6522558609989687e-05,0.8157216209257584,0.0031070970800147536,0.9842241631269796,7.882928598323054e-08,0.9999998027579544,0.8840913269965449,2.1974802640432562,0.385798090692485,0.9999664630583933
5.07,-87.93063400024168,4.034825783388547,139.986455221911,8.018350701628199,0.25999758466208794,0.05578068096018919,2.6618659000683157e-05,0.8261646693114241,0.0031655586602596453,0.9837424413680991,8.159221229224317e-08,0.9999997953224996,0.888595611941802,2.1939886985228743,0.394769978141065,0.9999760067446336
5.08,-87.7929764555832,4.034288032191286,139.98648807927447,8.01831550995334,0.26793449375834266,0.053381234140112616,2.6715211331084e-05,0.8359372377929223,0.003225005874618346,0.9832470404554015,8.444768535015892e-08,0.9999997876167799,0.8928703496902909,2.190522521613241,0.4036781753306604,0.9999827973091977
5.09,-87.65553436634885,4.033772555098575,139.98651887233214,8.018282378903322,0.27571369143118596,0.05110264604115438,2.6812208916639275e-05,0.8450867413767149,0.003285447349725751,0.9827376726306704,8.73983916531231e-08,0.9999997796320989,0.8969269666777311,2.187081566492519,0.41252309164263534,0.9999876353093269
5.1000000000000005,-87.51831488367075,4.033278751125139,139.9865476507454,8.018251258743271,0.28333913459021765,0.04893866344454931,2.6909648166477318e-05,0.853656959458244,0.003346894482327544,0.9822140301898915,9.044716626834104e-08,0.9999997713592926,0.9007763206021312,2.183665664882308,0.42130513996019275,0.9999910865711171
5.11,-87.38132211055715,4.032806034067279,139.9865744629954,8.018222101086337,0.290814662368661,0.046883374486995054,2.7007527771619855e-05,0.8616883316620344,0.003409359280553029,0.9816757877633958,9.359698441284007e-08,0.9999997627887423,0.9044287285393761,2.180274647814261,0.4300247347713441,0.9999935493940854
5.12,-87.24455782173293,4.032353832331087,139.98659935639094,8.018194858846956,0.2981439985321063,0.04493118938440976,2.7105848092362612e-05,0.8692182300646221,0.003472854861178982,0.9811226046430643,9.685094762899759e-08,0.9999997539103977,0.9078939937650545,2.1769083462230476,0.43868229070240217,0.9999953065035543
5.13,-87.1080217833383,4.031921588586402,139.98662237709553,8.01816948619617,0.30533075439675544,0.043076822340562815,2.7204610918913553e-05,0.8762812058361847,0.0035373956310428183,0.980554125803955,1.002122979597589e-07,0.9999997447137546,0.9111814311020273,2.1735665913196827,0.44727822159385516,0.9999965581911471
5.14,-86.97171204098665,4.031508759413811,139.9866435701556,8.018145938517707,0.3123784317583253,0.041315274051075046,2.7303819246334504e-05,0.8829092239907922,0.0036029970406898544,0.9799699821794023,1.0368441623143783e-07,0.9999997351878416,0.9142998915519137,2.1702492149046666,0.45581293972611225,0.9999974503112159
5.15,-86.83562500088632,4.0311148148744085,139.9866629795377,8.018124172366273,0.31929042603359037,0.03964181568230071,2.7403477237695334e-05,0.8891318682188842,0.0036696754824359144,0.9793697899447746,1.0727082901860981e-07,0.9999997253211959,0.9172577851330318,2.166956049507457,0.46428685547559206,0.9999980873086534
5.16,-86.69975556600274,4.0307392381206855,139.98668064816147,8.018104145427136,0.3260700292659558,0.03805197372239872,2.7503590146629858e-05,0.8949765296785925,0.0037374476442815583,0.9787531504380449,1.1097522915709225e-07,0.9999997151018362,0.920063102678444,2.1636869284985716,0.4727003770395108,0.9999985426039263
5.17,-86.56409727172888,4.03038152502048,139.98669661793107,8.01808581647692,0.33272043306651927,0.03654151565723375,2.7604164225723107e-05,0.9004685810812679,0.0038063335614556093,0.9781196497815189,1.1480142758392732e-07,0.9999997045172593,0.9227234366218382,2.1604416861872933,0.48105391019625804,0.9999988676259194
5.18,-86.42864238396065,4.030041183777428,139.98671092976795,8.018069145345741,0.33924473153379264,0.035106436443887,2.770520667933147e-05,0.9056315367930767,0.0038763484289845345,0.9774688584578675,1.1875349928681899e-07,0.9999996935543769,0.9252460007906143,2.1572201578935903,0.48934785812926745,0.9999990985536085
5.19,-86.29338197386397,4.02971773454965,139.98672362364354,8.018054092880124,0.34564592414165457,0.033742945768062936,2.7806725630975108e-05,0.910487199543976,0.003947521363168025,0.976800330553689,1.2283550789620891e-07,0.9999996821995262,0.927637649213928,2.1540221799994144,0.4975826213015993,0.9999992613215548
5.2,-86.15830595938365,4.029410709071828,139.98673473861214,8.018040620907849,0.3519269185830025,0.032447456016643936,2.790873011500984e-05,0.9150557952323106,0.004019865969283214,0.976113602923564,1.270519245278937e-07,0.999999670438385,0.9299048940293106,2.1508475899815225,0.5057585973759645,0.999999375047912
5.21,-86.02340314000355,4.029119650282679,139.98674431284348,8.018028692203487,0.35809053355884063,0.031216570942822274,2.8011230078013248e-05,0.9193560964721545,0.004093400596114495,0.9754081943702316,1.3140742475579094e-07,0.9999996582559549,0.9320539225067352,2.1476962264270827,0.5138761811771978,0.9999994538754574
5.22,-85.88866123430482,4.028844111967925,139.9867523836537,8.018018270455176,0.3641395014732205,0.030047075162106918,2.8114236380701666e-05,0.9234055329776255,0.0041681644985401,0.974683604850007,1.3590664131304437e-07,0.9999996456365501,0.934090613012262,2.144567929035391,0.5219357646888987,0.9999995075095313
5.23,-85.75406693089417,4.028583658418492,139.98675898753507,8.018009320232158,0.3700764710481216,0.02893592408162233,2.821776078621293e-05,0.9272202958340443,0.004244173491520364,0.9739393144978769,1.4055454193310876e-07,0.9999996325637245,0.9360205504053905,2.141462538630479,0.5299377370228059,0.9999995427115205
5.24,-85.6196059108896,4.028337864093249,139.98676416018537,8.01800180695413,0.37590400987430295,0.027880234458466015,2.832181595485885e-05,0.9308154325134159,0.004321453518037783,0.9731747826489667,1.4535657982890875e-07,0.9999996190202123,0.9378490406066777,2.1383798971688934,0.5378824843995619,0.9999995643693538
5.25,-85.48526287179062,4.028106313289855,139.98676793653678,8.01799569686113,0.38162460689594946,0.02687727549220596,2.8426415461847104e-05,0.9342049341935779,0.004400034434464655,0.9723894466950428,1.5031785703730224e-07,0.9999996049879204,0.9395811244636685,2.1353198477422817,0.5457703901419851,0.9999995760929195
5.26,-85.35102154071961,4.027888599821934,139.986770350784,8.017990956984491,0.3872406748190944,0.025924460455794288,2.8531573802177402e-05,0.9374018157155845,0.004479944206987893,0.971582720950732,1.5544496367112337e-07,0.9999995904478113,0.94122159088498,2.132282234577323,0.5536018346745001,0.9999995805635689
5.2700000000000005,-85.21686469994913,4.027684326709303,139.98677143641177,8.017987555118273,0.3927545524250804,0.02501933893859582,2.8637306409114434e-05,0.9404181872635338,0.004561216896581369,0.9707539954497257,1.6074320508255284e-07,0.9999995753799202,0.9427749891536554,2.129266903033577,0.5613771955272701,0.9999995796935714
5.28,-85.08277419323511,4.027493105866043,139.98677122622186,8.017985459791513,0.39816850689082744,0.024159589011889977,2.8743629665603914e-05,0.9432653273317765,0.004643885760249769,0.9699026347145216,1.6621857446477093e-07,0.999999559763253,0.9442456413333541,2.1262736996028435,0.5690968473366039,0.9999995748949031
5.29,-84.94873092831732,4.02731455781174,139.98676975235887,8.017984640242714,0.4034847359157237,0.02334301059243866,2.885056092105942e-05,0.9459537398449473,0.004727979312448459,0.9690279763743107,1.718787161283297e-07,0.9999995435757043,0.9456376530458331,2.1233024719056974,0.5767611618513857,0.9999995670551423
5.3,-84.8147148845135,4.027148311382251,139.98676704633556,8.017985066393951,0.40870536984736006,0.02256751873332065,2.8958118517009757e-05,0.9484932128004999,0.004813538261571253,0.968129329624294,1.7773029276587215e-07,0.9999995267940072,0.9469549243301953,2.1203530686911374,0.5843705079316405,0.9999995568281651
5.3100000000000005,-84.68070510853619,4.026994003448835,139.98676313905773,8.017986708826314,0.41383247371551357,0.021831137428713808,2.9066321813243608e-05,0.9508928705865,0.004900599968360027,0.9672059736624655,1.8378063192981274e-07,0.9999995093936528,0.9482011597809725,2.1174253398339014,0.5919252515523834,0.9999995446778165
5.32,-84.54667971515818,4.026851278639979,139.98675806084887,8.017989538755309,0.41886804924343246,0.021131993532877386,2.917519121406845e-05,0.9531612249301146,0.004989204270923534,0.9662571560844186,1.9003730183296424e-07,0.999999491348808,0.9493798785259837,2.1145191363323925,0.5994257558058477,0.9999995309725436
5.33,-84.41261587972112,4.026719789078824,139.98675184147365,8.017993528007935,0.4238140366871091,0.020468311550430936,2.9284748202987352e-05,0.9553062157640393,0.005079390180097092,0.9652820910702961,1.9650873793156676e-07,0.9999994726322188,0.9504944229608036,2.111634310305784,0.6068723809046699,0.9999995159738522
