t,Per_m,PT_n,CC_n,Per_c,Tim_c,PT_c,Tim_m,Clk_m,Clk_c,CC_c
4.96,0.08973260022719544,0.05058559095787853,0.08927882068727809,0.03419659380798326,0.06737697257746808,0.006781210154012533,0.0901183975760594,2.037003778650173,0.4686723955743097,0.18910257090563337
4.97,0.08995874587231006,0.04987908400183735,0.08952834205111028,0.03404697728904494,0.0667615407558632,0.006690884047331774,0.09033741214873424,2.03817992728192,0.46942676663103033,0.18953475621095184
4.98,0.09018625759266206,0.04918082119559234,0.0897783875664206,0.033899993309639574,0.06615394277791223,0.006601639025351177,0.09055793248929134,2.0393505767836864,0.47017930333932945,0.1899663733463639
4.99,0.09041512139706785,0.0484907441028424,0.09002895040898043,0.033755615585842086,0.06555412912451061,0.006513465067741333,0.09077994176908917,2.040515783947573,0.4709300102122269,0.19039741997212897
5.0,0.09064532345818942,0.047808793922743974,0.09028002382163125,0.03361381806144392,0.0649620497507771,0.006426352225639681,0.09100342338197161,2.04167560530124,0.4716788918566067,0.19082789381730156
5.01,0.09087685011877124,0.04713491145691946,0.09053160111351527,0.03347457490250187,0.0643776540307932,0.006340290654310311,0.0912283609526596,2.0428300971544573,0.47242595297372564,0.19125779267815093
5.0200000000000005,0.09110968787438273,0.04646903721211554,0.09078367565984735,0.03333786050547682,0.06380089090649733,0.0062552705515450495,0.0914547383120152,2.043979315496139,0.47317119835426874,0.19168711442041453
5.03,0.09134382337578748,0.045811111389542504,0.09103624090123462,0.03320364949401977,0.06323170886603277,0.0061712821748062035,0.09168253949997972,2.045123316016279,0.47391463287796043,0.19211585697834888
5.04,0.09157924342798643,0.045161073893416975,0.09128929034307298,0.033071916717681726,0.06267005595099691,0.006088315845025128,0.09191174876382213,2.046262154106722,0.4746562615124039,0.19254401835432333
5.05,0.09181593498807454,0.044518864346355345,0.09154281755497072,0.03294263725130988,0.062115879774000717,0.00600636194564092,0.09214235055471445,2.0473958848543834,0.4753960893116447,0.19297159661860736
5.0600000000000005,0.09205388516309759,0.04388442210476688,0.0917968161701722,0.03281578639444381,0.06156912753622799,0.005925410921639061,0.09237432952430716,2.0485245630344675,0.47613412141473427,0.19339858990915776
5.07,0.09229308120790869,0.04325768627424713,0.09205127988498146,0.032691339670711694,0.06102974604499469,0.005845453278590112,0.09260767052130454,2.0496482431036895,0.47687036304429375,0.19382499643140574
5.08,0.09253351052457617,0.04263859572596678,0.09230620245852567,0.03256927282617381,0.060497681733888434,0.005766479582378167,0.09284235859077442,2.0507669792024923,0.47760481950485323,0.19425081445740527
5.09,0.09277516067912658,0.04202708912419308,0.09256157771631311,0.032449561815900474,0.05997288071174976,0.005688480466639694,0.0930783790040176,2.0518808252578675,0.47833749617867855,0.1946760423178364
5.1000000000000005,0.09301801937426003,0.041423104925538246,0.0928173995441532,0.0323321828204318,0.059455288738402716,0.00561144662061996,0.09331571721082238,2.052989834830677,0.47906839852797833,0.19510067841215414
5.11,0.09326207444968669,0.04082658139594539,0.09307366188812284,0.032217112243490796,0.05894485124634025,0.005535368789314728,0.0935543588404118,2.054094061123263,0.4797975320931077,0.19552472120735373
5.12,0.0935073138847672,0.04023745662915318,0.09333035875503753,0.03210432670813288,0.058441513366241746,0.005460237774636478,0.09379428970645184,2.0551935570004285,0.4805249024904398,0.1959481692357865
5.13,0.09375372579654408,0.03965566856220152,0.09358748421191322,0.03199380305602347,0.05794521994482322,0.005386044434530822,0.09403549580393486,2.05628837498367,0.4812505154109033,0.19637102109487498
5.14,0.0940012984377732,0.0390811549909369,0.09384503238542821,0.03188551834671559,0.057455915562687275,0.0053127796820928875,0.09427796330606314,2.0573785672454115,0.4819743766185215,0.1967932754468281
5.15,0.09425002019495526,0.038513853585517774,0.09410299746138522,0.031779449856927426,0.05697354455217307,0.005240434484683699,0.09452167856113233,2.058464185603238,0.4826964919489504,0.19721493101835658
5.16,0.09449987958667709,0.03795370190587327,0.09436137368425708,0.03167557507926343,0.05649805101543127,0.005168999863482192,0.09476662808999264,2.0595452815159736,0.48341686730796823,0.1976359866002585
5.17,0.09475086528054438,0.03740063741434688,0.09462015536176821,0.03157387168755413,0.05602937885598137,0.0050984669191653075,0.09501279861816136,2.06062190619037,0.4841355086670464,0.19805644103923972
5.18,0.09500296607393992,0.03685459749381706,0.09487933685967806,0.031474317567148406,0.055567471784034934,0.005028826806748596,0.09526017704051157,2.061694110472572,0.4848524220645997,0.19847629324484398
5.19,0.09525617088443816,0.036315519464355704,0.09513891259918006,0.031376890827867425,0.05511227332882158,0.004960070723997844,0.095508750403959,2.062761944797031,0.48556761360572126,0.19889554219234978
5.2,0.09551046875624923,0.03578334059746018,0.09539887705864206,0.03128156978817721,0.05466372686254007,0.004892189922368475,0.09575850592002508,2.063825459230793,0.4862810894593994,0.19931418691897157
5.21,0.09576584885843961,0.03525799813152982,0.09565922477311958,0.031188332974126536,0.054221775618345354,0.004825175706387794,0.0960094309620733,2.0648847034688567,0.48699285585702695,0.19973222652349612
5.22,0.0960223004831528,0.0347394292873429,0.09591995033386894,0.031097159118284756,0.05378636270833587,0.004759019433037298,0.09626151306254511,2.0659397268295328,0.48770291909090957,0.20014966016591865
5.23,0.0962798130438299,0.03422757128353335,0.0961810483878605,0.031008027158679747,0.05335743114154074,0.004693712511134941,0.09651473991019621,2.066990578249804,0.4884112855127745,0.20056648706707905
5.24,0.09653837607343027,0.03372236135206771,0.0964425136372917,0.030920916237735768,0.05293492384190707,0.0046292464007174445,0.09676909934733244,2.0680373062806834,0.4891179615322792,0.20098270650829794
5.25,0.09679797923552433,0.0332237367050621,0.09670434084220007,0.030835805683742515,0.0525187836132559,0.004565612632228678,0.09702457939023243,2.069079959168017,0.48982295361565314,0.20139831782599618
5.26,0.09705861232013754,0.03273163455924309,0.09696652481940404,0.03075267501301825,0.052108953167060566,0.004502802802245201,0.09728116822210268,2.0701185848320685,0.49052626828418217,0.2018133204122572
5.2700000000000005,0.0973202652225157,0.03224599222497101,0.09722906043733118,0.030671503955250923,0.0517053752205878,0.004440808542922497,0.09753885415526888,2.0711532307337355,0.49122791211251576,0.2022277137220461
5.28,0.09758292795282175,0.03176674707833367,0.09749194261829487,0.030592272436861488,0.05130799246760435,0.004379621539035769,0.097797625649084,2.0721839439460865,0.4919278917272943,0.2026414972683728
5.29,0.09784659063455935,0.031293836575856285,0.09775516633805649,0.030514960579666534,0.05091674759552846,0.004319233527674224,0.0980574713075298,2.073210771151067,0.49262621380566024,0.20305467062184948
5.3,0.09811124350297175,0.030827198269304454,0.09801872662538137,0.030439548699574204,0.05053158330268275,0.004259636297897707,0.09831837987677408,2.074233758636041,0.4933228850737684,0.20346723341025705
5.3100000000000005,0.09837687690344078,0.030366769820486906,0.09828261856159498,0.030366017305280147,0.0501524423155468,0.004200821690393308,0.09858034024272794,2.0752529522903367,0.4940179123052967,0.20387918531811203
5.32,0.09864348128988569,0.029912489016058454,0.09854683728013901,0.030294347096963426,0.04977926740600999,0.0041427815971319904,0.09884334142860293,2.0762683976017846,0.49471130231995614,0.20429052608623305
5.33,0.09891104723052484,0.029464293729858027,0.09881137796774417,0.030224518960796722,0.04941200134717097,0.00408550796592511,0.09910737260543656,2.0772801397044818,0.49540306198355905,0.20470125550871654
5.34,0.09917956541504674,0.029022121875203095,0.09907623586591244,0.030156513962655226,0.04905058685737266,0.004028992805919035,0.0993724231051,2.078288223436352,0.49609319820838393,0.2051113734294158
5.3500000000000005,0.09944902662702057,0.028585911604880592,0.09934140626476679,0.030090313361587184,0.04869496683437038,0.003973228169956082,0.0996384823720813,2.079292693154908,0.49678171794619086,0.20552087975065464
5.36,0.09971942175384177,0.02815560124367049,0.0996068845051426,0.030025898601945454,0.04834508427620876,0.00391820616191564,0.09990553998138008,2.080293592814116,0.4974686281891735,0.20592977442873
5.37,0.09999074178594665,0.02773112929733661,0.09987266597832302,0.029963251311619706,0.04800088229166681,0.0038639189369135437,0.10017358563750145,2.0812909659666134,0.49815393596864216,0.20633805747319187
5.38,0.10026297781537795,0.027312434466242118,0.10013874612563152,0.029902353300637643,0.04766230411611975,0.003810358701069612,0.1004426091723067,2.082284855761407,0.4988376483535696,0.2067457289463511
5.39,0.10053612103435046,0.026899455658964816,0.1004051204380247,0.02984318655976618,0.0473292931274008,0.003757517711275157,0.10071260054286411,2.0832753049415795,0.4995197724491368,0.2071527889627876
5.4,0.10081016273381654,0.026492132005912446,0.10067178445568493,0.029785733259112608,0.0470017928616629,0.003705388274960501,0.10098354982929982,2.0842623558419886,0.5002003153952788,0.20755923768885842
5.41,0.10108509430622488,0.026090402827657573,0.10093873376842688,0.029729975745050156,0.04667974697507829,0.003653962753559092,0.10125544723985122,2.0852460504172243,0.5008792843670081,0.20796507534099312
5.42,0.10136090725995828,0.02569420747715536,0.10120596401837081,0.02967589653247634,0.04636309905468346,0.003603233576267392,0.1015282831359826,2.086226430353835,0.5015566865796918,0.20837030218061242
5.43,0.10163759318748394,0.025303485681802157,0.10147347089363216,0.029623478315568646,0.04605179302710768,0.003553193212999238,0.10180204797798956,2.0872035368485733,0.502232529274699,0.20877491852243107
5.44,0.10191514377390495,0.02491817744921771,0.10174125012985233,0.029572703962395183,0.04574577304545039,0.0035038341829565374,0.10207673234000318,2.0881774106781474,0.5029068197221819,0.20917892473107857
5.45,0.10219355079791069,0.024538223055106015,0.10200929751025424,0.029523556512562818,0.045444983474336766,0.0034551490564993363,0.1023523269119375,2.089148092214133,0.5035795652206322,0.20958232121991738
5.46,0.10247280613046457,0.024163563055553245,0.1022776088652588,0.02947601917576957,0.045149368904203686,0.0034071304550208465,0.10262882249755002,2.0901156214215546,0.5042507730954789,0.20998510845051582
5.47,0.10275290173349153,0.02379413829932604,0.10254618007210127,0.029430075330357092,0.04485887416558611,0.0033597710508225095,0.1029062100125018,2.0910800378574685,0.5049204506976861,0.21038728693212097
5.48,0.10303382965856556,0.023429889940169566,0.10281500705444759,0.029385708521863077,0.044573444343403205,0.0033130635669890384,0.10318448048241798,2.092041380669545,0.50558860540235,0.21078885722113122
5.49,0.10331558204559729,0.023070759449105818,0.10308408578201075,0.02934290246157373,0.04429302479124469,0.0032670007772634827,0.10346362504094782,2.0929996885946487,0.5062552446072962,0.21118981992056918
5.5,0.10359815112241039,0.022716688614901892,0.10335341227032885,0.029301641024952953,0.044017561131565915,0.00322157550659702,0.10374363492932687,2.0939549999638176,0.506920375732181,0.2115901756793393
5.51,0.10388152922944656,0.022367619210082925,0.10362298258511066,0.029261908246587722,0.04374699885749561,0.0031767806507761545,0.10402450153839117,2.094907352888064,0.5075840062317996,0.21198992518539958
5.5200000000000005,0.10416570878875314,0.02202349339852891,0.10389279283645338,0.029223688322858144,0.043481283817983066,0.0031326091537498997,0.1043062163564623,2.0958567850432384,0.5082461435778903,0.21238906917242728
5.53,0.10445068229856824,0.021684253802373397,0.10416283917771327,0.029186965611058664,0.04322036229712187,0.003089054004390424,0.10458877096047703,2.0968033336390905,0.5089067952554114,0.212787608420285
5.54,0.1047364423416854,0.02134984338550544,0.10443311780688115,0.029151724626608866,0.04296418087502027,0.0030461082437146137,0.10487215703039601,2.09774703548749,0.5095659687666109,0.2131855437521502
5.55,0.10502298158431225,0.02102020546358733,0.10470362496622983,0.029117950041582175,0.04271268643937108,0.0030037649648892157,0.1051563663475534,2.0986879270022354,0.5102236716297212,0.21358287603394632
5.5600000000000005,0.10531029277492959,0.020695283714072137,0.10497435694196167,0.029085626683234538,0.042465826197021314,0.002962017313235965,0.10544139079300671,2.0996260441988737,0.510879911377653,0.21397960617377418
5.57,0.10559836874315014,0.020375022186221455,0.10524531006385607,0.029054739532533118,0.042223547685542054,0.0029208584862367272,0.10572722234588644,2.100561422694512,0.5115346955566903,0.2143757351213431
5.58,0.10588720239857759,0.02005936531112282,0.10551648070491706,0.029025273722684968,0.041985798784798065,0.002880281733538609,0.1060138530817461,2.101494097707636,0.512188031725184,0.21477126386740236
5.59,0.10617678672966543,0.019748257911707447,0.10578786528102081,0.028997214537665707,0.0417525277285176,0.0028402803569591035,0.10630127517091177,2.102424104057922,0.5128399274522472,0.21516619344317253
5.6000000000000005,0.10646711481464143,0.019441645009658975,0.10605946025248239,0.028970547415961792,0.041523682878236906,0.0028008477112926866,0.1065894808966332,2.103351476249712,0.513490390327093,0.2155605249182093
5.61,0.10675817982200543,0.019139471807840827,0.10633126212396381,0.028945257949807398,0.04129921270259098,0.002761977204424834,0.1068784626561232,2.1042762484831936,0.5141394279591757,0.2159542593996217
5.62,0.10704997498367386,0.018841684133186893,0.10660326744003155,0.028921331872601756,0.041079066295319114,0.0027236622956290026,0.10716821291670664,2.1051984544759175,0.5147870479541987,0.2163473980348442
5.63,0.10734249360781702,0.01854822821140913,0.10687547278702747,0.028898755063477968,0.04086319311153587,0.0026858964965003145,0.10745872423711057,2.106118127559535,0.5154332579251416,0.21673994200925198
5.64,0.107635729078034,0.018259050671695597,0.1071478747927665,0.028877513545968243,0.04065154297307729,0.002648673370981676,0.10774998926633268,2.107035300681804,0.5160780654912331,0.217131892545551
5.65,0.1079296748523468,0.017974098554451402,0.1074204701262058,0.028857593486591022,0.04044406607740706,0.002611986535377889,0.10804200074221298,2.1079500064073433,0.5167214782767644,0.21752325090319202
5.66,0.10822432446219449,0.017693319319039804,0.10769325549711374,0.028838981193438088,0.040240713006522835,0.002575829658369777,0.10833475149000553,2.1088622769183827,0.5173635039099032,0.21791401837778407
5.67,0.10851967151142738,0.017416660851523037,0.10796622765573896,0.028821663114761708,0.04004143473586235,0.002540196461028284,0.10862823442095017,2.1097721440155173,0.5180041500215072,0.21830419630050843
5.68,0.10881570967530117,0.017144071472403394,0.10823938339247943,0.02880562583756173,0.03984618264320974,0.0025050807168285967,0.10892244253084432,2.1106796391184615,0.5186434242439384,0.21869378603753215
5.69,0.10911243270349585,0.016875499868941192,0.1085127195381503,0.028790856088609866,0.039654908430838735,0.0024704762513256045,0.10921736890511219,2.111584793292344,0.5192813342142303,0.21908278898928737
5.7,0.10940983443551008,0.01661089479555539,0.10878623296609295,0.028777340742967887,0.03946756378086921,0.0024363769407880404,0.10951300674385318,2.1124876373525514,0.5199178875906467,0.21947120658933697
5.71,0.10970790876896068,0.016350205656781715,0.1090599205872773,0.028765066803987768,0.03928410102587573,0.0024027767147953485,0.10980934931085998,2.113388201670667,0.5205530920182849,0.219859040304814
5.72,0.11000664966833386,0.01609338233216523,0.10933377935142247,0.028754021407807192,0.039104472947453686,0.002369669555430802,0.1101063899479422,2.1142865162371494,0.5211869551384463,0.22024629163550954
5.73,0.11030605116653357,0.01584037513613624,0.10960780624704586,0.028744191823483332,0.03892863273006387,0.0023370494970807003,0.11040412207762165,2.115182610678298,0.5218194845902137,0.22063296211320083
5.74,0.11060610736399892,0.015591134823440109,0.10988199830115047,0.02873556545165466,0.03875653396727995,0.002304910626438113,0.11070253920190305,2.1160765142577875,0.522450688009398,0.22101905330106092
5.75,0.11090681242782183,0.015345612594566812,0.11015635257891246,0.02872812982320274,0.038588130668035875,0.0022732470825066018,0.11100163490104506,2.116968255878203,0.523080573027486,0.22140456679306844
5.76,0.11120816059086434,0.015103760101180762,0.11043086618336835,0.028721872597914058,0.038423377262873336,0.0022420530566039675,0.11130140283233096,2.1178578640825774,0.5237091472705869,0.2217895042134171
5.7700000000000005,0.11151014615087625,0.014865529451550468,0.11070553625510259,0.028716781563141804,0.03826222861018923,0.0022113227923659827,0.11160183672883962,2.118745367055925,0.52433641835838,0.22217386721592522
5.78,0.11181276347009864,0.014630873206175147,0.11098035997200635,0.028712844632811072,0.03810463999141261,0.002181050585712508,0.1119029303989891,2.1196307926294686,0.524962393903686,0.22255765748349374
5.79,0.11211600699048613,0.014399744058551779,0.11125533455133656,0.028710049857452864,0.0379505667506166,0.0021512307836049505,0.1122046777509048,2.120514168371279,0.5255870815321092,0.22294087672911544
5.8,0.11241987121492966,0.014172095201353423,0.11153045724676813,0.02870838541022967,0.03779996470815261,0.002121857785434797,0.11250707276274798,2.1213955214888047,0.5262104888579895,0.22332352669350702
5.8100000000000005,0.11272435070317298,0.013947880396393575,0.11180572534761007,0.0287078395833368,0.03765279023977556,0.002092926043275066,0.11281010947639851,2.1222748788126915,0.5268326234792365,0.22370560914420098
5.82,0.11302944007716763,0.013727053854305026,0.11208113617941126,0.028708400791068955,0.037509000140883174,0.002064430061401345,0.11311378200614017,2.1231522668328338,0.527453492984292,0.22408712587557447
5.83,0.1133351340202975,0.013509570237815125,0.11235668710366375,0.028710057568557476,0.03736855163033054,0.002036364396287241,0.11341808453760145,2.124027711700501,0.5280731049512147,0.2244680787082698
5.84,0.11364142727660312,0.01329538466502126,0.11263237551750578,0.02871279857050763,0.037231402354244755,0.0020087236565998604,0.11372301132669617,2.124901239230463,0.528691466946764,0.2248484694886146
5.8500000000000005,0.11394831465000592,0.013084452712666214,0.11290819885342492,0.02871661256993587,0.03709751038983953,0.0019815025031952684,0.11402855669856421,2.1257728749031193,0.5293085865254855,0.22522830008804187
5.86,0.11425579100353261,0.012876730419413632,0.11318415457896118,0.0287214884569071,0.03696683424922987,0.001954695649113968,0.11433471504651212,2.1266426438666235,0.529924471228794,0.22560757240251045
5.87,0.11456385125853964,0.012672174289123296,0.11346024019641021,0.02872741523727194,0.0368393328832466,0.0019282978595763502,0.11464148083095392,2.127510570939012,0.5305391285840596,0.225986288351925
5.88,0.1148724904069108,0.01247074103174646,0.11373645324434604,0.028734382045814848,0.03671496539652255,0.0019023039416523452,0.11494884859850141,2.1283766806670026,0.5311525661236115,0.22636444988268664
5.89,0.11518170348922643,0.012272387992431693,0.11401279129437097,0.028742378121603268,0.03659369151989975,0.0018767087610152117,0.11525681294820292,2.1292409972361437,0.5317647913514932,0.22674205896203298
5.9,0.11549148561555257,0.012077072718663828,0.11428925195384346,0.028751392830679044,0.03647547113431058,0.001851507224773092,0.1155653685639774,2.1301035445671466,0.5323758117756588,0.2271191175826613
5.91,0.11580183194291661,0.011884753403392588,0.11456583286253061,0.0287614156406374,0.03636026475861584,0.0018266942987746684,0.11587451017977621,2.1309643462230032,0.5329856348736632,0.2274956277569013
5.92,0.11611273768455686,0.01169538868555698,0.11484253169371765,0.028772436130500012,0.0362480333303081,0.0018022649996254677,0.11618423259409437,2.131823425454909,0.5335942681071395,0.2278715915185544
5.93,0.11642419810917995,0.011508937652689509,0.11511934615391556,0.028784443989489136,0.036138738208587706,0.0017782143946569189,0.11649453066896268,2.1326808052045325,0.5342017189209348,0.22824701092232175
5.94,0.11673620854022829,0.011325359843321161,0.11539627398257031,0.028797429015812677,0.03603234117721957,0.001754537601887563,0.11680539932895527,2.1335365081063316,0.5348079947422607,0.2286218880432349
5.95,0.11704876435515715,0.011144615249187315,0.11567331295177327,0.028811381115460197,0.03592880444717089,0.0017312297899764377,0.11711683356021242,2.134390556489911,0.5354131029798586,0.2289962249760887
5.96,0.11736186098472197,0.010966664317234361,0.11595046086597335,0.028826290301009878,0.03582809065902964,0.0017082861781686034,0.11742882840947876,2.1352429723824224,0.5360170510231808,0.22937002383487687
5.97,0.11767549391475006,0.010791467903486545,0.11622771556206239,0.028842146693302213,0.03573016283357727,0.001685702034273151,0.11774137898694614,2.1360937775184032,0.5366198462458174,0.2297432867532408
5.98,0.11798965869616419,0.010618987067063969,0.11650507491070156,0.028858940532635,0.03563498415021778,0.0016634726661072788,0.1180544804817319,2.136942993374272,0.5372214960230273,0.230116015888289
5.99,0.11830435092440467,0.010449183456959468,0.11678253681304544,0.02887666215464676,0.03554251836373566,0.001641593437171203,0.11836812813050047,2.1377906411114362,0.5378220076969547,0.2304882134119101
6.0,0.11861956624508055,0.010282019190737337,0.11706009920141079,0.02889530199646545,0.035452729673907155,0.0016200597615543774,0.11868231722624713,2.138636741597753,0.538421388586683,0.2308598815128021
6.01,0.11893530035511488,0.010117456820502222,0.11733776003926727,0.028914850597657533,0.03536558268908667,0.001598867102409414,0.1189970431201823,2.1394813154155528,0.5390196459905828,0.23123102239665885
6.0200000000000005,0.11925154900222022,0.00995545933120511,0.11761551732097718,0.028935298599249853,0.035281042424611976,0.0015780109717481645,0.11931230122105971,2.140324382864681,0.5396167871858054,0.23160163828567262
6.03,0.11956830798438908,0.009795990138652292,0.11789336907153723,0.02895663674276822,0.0351990743008848,0.0015574869302259682,0.11962808699452718,2.141165963965604,0.5402128194277984,0.23197173141804076
6.04,0.11988557314939927,0.009639013087217124,0.1181713133463226,0.028978855869292837,0.03511964414112671,0.0015372905869140436,0.11994439596250088,2.142006078462572,0.5408077499498464,0.23234130404747727
6.05,0.12020334039433411,0.009484492447254817,0.1184493482308329,0.02900194691853043,0.03504271816881049,0.0015174175990600545,0.12026122370256226,2.142844745826833,0.5414015859626348,0.23271035844272864
6.0600000000000005,0.12052160566511762,0.009332392912220065,0.11872747184044052,0.02902590092790321,0.03496826300476681,0.0014978636718368272,0.12057856584737822,2.143681985259918,0.5419943346538376,0.23307889688709388
6.07,0.12084036495606434,0.009182679595487657,0.11900568232014087,0.029050709031654562,0.03489624566396639,0.0014786245580792339,0.12089641808414411,2.1445178156969713,0.5425860031877284,0.2334469216779493
6.08,0.12115961430953642,0.00903531802641611,0.11928397784433037,0.0290763624600964,0.03482663355186045,0.0014596960580569112,0.12121477615416985,2.1453522558092124,0.5431765987050873,0.23381443512644212
6.09,0.12147934981754312,0.00889027413646004,0.11956235661711839,0.029102852541495243,0.034759394457941684,0.0014410740202366217,0.12153363585500258,2.146185323986788,0.5437661283288168,0.2341814395606404
6.1000000000000005,0.1217995676188434,0.008747514267578608,0.11984081687139644,0.029130170697839085,0.034694496554725826,0.0014227543396891057,0.12185299303668953,2.1470170383676987,0.5443545991562744,0.23454793732060886
6.11,0.1221202638984675,0.008607005168308497,0.12011935686857265,0.02915830844389049,0.03463190839334741,0.0014047329577328883,0.12217284360119841,2.147847416842263,0.5449420182587184,0.2349139307577938
6.12,0.12244143488804032,0.00846871398560001,0.12039797489852587,0.029187257387326422,0.03457159889782895,0.0013870058619748938,0.12249318350288702,2.1486764770496176,0.5455283926831006,0.23527942223582113
6.13,0.12276307686544194,0.008332608259749482,0.12067666927937457,0.029217009227973288,0.03451353735988843,0.0013695690859872455,0.12281400874811192,2.1495042363811896,0.5461137294518814,0.23564441413008547
6.140000000000001,0.12308518615448398,0.008198655919030323,0.1209554383572484,0.029247555757059878,0.03445769343342117,0.0013524187089726484,0.12313531539486161,2.150330711984214,0.5466980355628731,0.23600890882734518
6.15,0.12340775912460149,0.008066825274022894,0.12123428050606178,0.029278888856488224,0.034404037128655945,0.0013355508554183729,0.12345709955241344,2.151155920765302,0.5472813179891083,0.23637290872532327
6.16,0.12373079219056088,0.007937085011642985,0.1215131941272903,0.029311000498122356,0.03435253880598545,0.0013189616947388155,0.12377935738101502,2.15197987939406,0.5478635836787347,0.23673641623231445
6.17,0.12405428181218335,0.007809404188869141,0.12179217764974906,0.02934388274309497,0.034303169169471036,0.0013026474409066667,0.1241020850915895,2.1528026043067587,0.5484448395549368,0.23709943376679804
6.18,0.12437822449408412,0.007683752226168679,0.12207122952937371,0.029377527741132,0.034255899260021885,0.001286604352072664,0.12442527894546511,2.1536241117100476,0.5490250925158828,0.2374619637570565
6.19,0.12470261678542748,0.007560098900622427,0.12235034824900369,0.029411927729895093,0.03421070044824836,0.0012708287301739357,0.1247489352541287,2.154444417584726,0.5496043494346987,0.23782400864080053
6.2,0.12502745526624226,0.0074384146424083235,0.12262953231646603,0.02944707502223946,0.03416754476275988,0.001255316924223696,0.12507305035785116,2.1552635376134046,0.5501826171404269,0.2381855708638897
6.21,0.12535273655276083,0.007318670402015407,0.12290878026506584,0.029482962010586387,0.03412640474380825,0.0012400653283729196,0.12539762063421808,2.1560814872157996,0.5507599024259106,0.23854665288034482
6.22,0.12567845731456137,0.0072008372511241595,0.1231880906555696,0.029519581181916537,0.03408725300244176,0.0012250703767254503,0.12572264252521562,2.1568982816507867,0.5513362120723831,0.23890725715316255
6.23,0.1260046142628859,0.0070848866340643725,0.1234674620745436,0.029556925106840003,0.03405006249903849,0.0012103285460569092,0.12604811251900164,2.1577139359552815,0.551911552833274,0.2392673861531863
6.24,0.12633120415027707,0.006970790363868713,0.12374689313412403,0.029594986438851566,0.034014806539435394,0.0011958363554199387,0.12637402714947107,2.1585284649471403,0.5524859314340342,0.23962704235874746
6.25,0.12665822377022823,0.006858520618099114,0.12402638247178945,0.029633757913600883,0.033981458770813766,0.0011815903657389308,0.12670038299584022,2.1593418832280977,0.5530593545719859,0.23998622825531235
6.26,0.12698566995684069,0.006748049934545228,0.12430592875013428,0.029673232348173692,0.03394999317745053,0.001167587179395467,0.12702717668224292,2.1601542051867035,0.5536318289161842,0.24034494633513423
6.2700000000000005,0.12731353958448965,0.006639351206794764,0.12458553065664392,0.029713402640384006,0.03392038407633541,0.001153823439804447,0.12735440487733898,2.1609654450012705,0.554203361107298,0.2407031990969112
6.28,0.12764182956749795,0.006532397679675838,0.12486518690347105,0.029754261768077318,0.03389260611265395,0.0011402958309809257,0.12768206429393458,2.1617756166428275,0.5547739577575025,0.24106098904544904
6.29,0.12797053685981782,0.006427162944571176,0.12514489622721367,0.02979580278844481,0.03386663425513636,0.0011270010770976354,0.12801015168861465,2.1625847338780773,0.5553436254503904,0.2414183186913299
6.3,0.12829965845472094,0.006323620934604368,0.12542465738869424,0.02983801883734856,0.03384244379127226,0.0011139359420332192,0.12833866386138756,2.163392810272361,0.555912370740896,0.24177519055058616
6.3100000000000005,0.12862919138215398,0.006221745978780452,0.125704469172542,0.02988090312583014,0.03382001038680405,0.0011010972336040772,0.1286675976516676,2.1641998591793867,0.5564802001511291,0.24213160714381804
6.32,0.12895913270473855,0.0061215128904004105,0.1259843303866613,0.029924448934983756,0.03379931018259178,0.0010884818105194682,0.12899694993213037,2.165005893723246,0.5570471201638326,0.2424875709949892
6.33,0.12928947952760203,0.006022896706676001,0.12626423986287155,0.029968649627527464,0.03378031951121541,0.0010760865616322858,0.1293267176242621,2.165810926858607,0.5576131372400919,0.24284308463354365
6.34,0.1296202289936912,0.005925872794606057,0.12654419645631876,0.030013498641850347,0.03376301501288781,0.0010639084142828885,0.12965689769113742,2.1666149713487766,0.5581782578115911,0.24319815059304384
6.3500000000000005,0.12995137828307496,0.0058304168563053805,0.12682419904522574,0.0300589894908767,0.033747373641754445,0.0010519443346573105,0.12998748713645358,2.167418039766274,0.5587424882798661,0.2435527714107691
6.36,0.13028292461261376,0.005736504925158569,0.12710424653067368,0.03010511576137416,0.033733372662195775,0.0010401913274175646,0.13031848300413928,2.1682201444954483,0.5593058350162002,0.24390694962740536
6.37,0.1306148652356345,0.005644113361913087,0.1273843378363854,0.030151871113269637,0.03372098964506879,0.0010286464353279866,0.13064988237797173,2.1690212977350805,0.5598683043615325,0.24426068778674032
6.38,0.13094719744161068,0.005553218850711783,0.12766447190850935,0.030199249278973023,0.03371020246388805,0.0010173067388776428,0.1309816823812011,2.169821511500978,0.5604299026263745,0.2446139884353624
6.390000000000001,0.1312799185558482,0.005463798395064682,0.12794464771540515,0.030247244062708675,0.03370098929094591,0.001006169355898782,0.13131388017618306,2.170620797628562,0.5609906360907401,0.24496685412236527
6.4,0.13161302593917612,0.005375829313760189,0.12822486424742982,0.030295849339854644,0.03369332859337216,0.0009952314411813452,0.13164647296401913,2.171419167775443,0.5615505110040833,0.2453192873990567
6.41,0.1319465169876433,0.005289289236715554,0.12850512051672575,0.030345059056289748,0.03368719912913296,0.0009844901860835184,0.13197945798420516,2.1722166334239907,0.5621095335852494,0.24567129081867248
6.42,0.13228038913190626,0.005204156110185438,0.12878541555703735,0.030394867226912585,0.03368257995274174,0.0009739428199213567,0.13231283251378584,2.1730132058817397,0.5626677100217686,0.2460228669360192
