t,x1,x2,x3,x4,x5,x6,x7,x8,x9
5.15,0.8000001041136461,1.4350125607577542e-17,1.015961279026402e-07,2.0319228232203455,1.8286888117129383e-25,1.2585093262449819e-18,2.51701894361202e-09,5.034038535074501,3.770644085856024e-17
5.16,0.8000001041136461,1.4350125607576377e-17,1.0159612790261104e-07,2.0319228232197624,1.828688811712268e-25,1.2585093262450547e-18,2.5170189436121657e-09,5.034038535074792,3.77064408585469e-17
5.17,0.8000001041136461,1.4350125607575215e-17,1.0159612790258189e-07,2.0319228232191793,1.8286888117115975e-25,1.2585093262451277e-18,2.5170189436123117e-09,5.0340385350750845,3.7706440858533557e-17
5.18,0.8000001041136461,1.435012560757405e-17,1.0159612790255273e-07,2.031922823218596,1.8286888117109271e-25,1.2585093262452007e-18,2.5170189436124573e-09,5.034038535075376,3.770644085852022e-17
5.19,0.8000001041136461,1.4350125607572886e-17,1.0159612790252357e-07,2.031922823218013,1.8286888117102567e-25,1.2585093262452735e-18,2.5170189436126033e-09,5.034038535075667,3.770644085850688e-17
5.2,0.8000001041136461,1.4350125607571724e-17,1.0159612790249442e-07,2.0319228232174296,1.8286888117095863e-25,1.2585093262453465e-18,2.517018943612749e-09,5.034038535075959,3.7706440858493534e-17
5.21,0.8000001041136461,1.435012560757056e-17,1.0159612790246525e-07,2.0319228232168465,1.828688811708916e-25,1.2585093262454193e-18,2.517018943612895e-09,5.034038535076251,3.770644085848019e-17
5.22,0.8000001041136461,1.4350125607569398e-17,1.0159612790243609e-07,2.0319228232162634,1.8286888117082455e-25,1.2585093262454923e-18,2.517018943613041e-09,5.034038535076542,3.770644085846685e-17
5.23,0.8000001041136461,1.4350125607568233e-17,1.0159612790240693e-07,2.0319228232156803,1.8286888117075751e-25,1.258509326245565e-18,2.5170189436131864e-09,5.034038535076833,3.7706440858453506e-17
5.24,0.8000001041136461,1.435012560756707e-17,1.0159612790237778e-07,2.031922823215097,1.8286888117069047e-25,1.258509326245638e-18,2.5170189436133324e-09,5.0340385350771255,3.7706440858440163e-17
5.25,0.8000001041136461,1.4350125607565906e-17,1.0159612790234862e-07,2.031922823214514,1.8286888117062343e-25,1.2585093262457109e-18,2.517018943613478e-09,5.034038535077417,3.770644085842682e-17
5.26,0.8000001041136461,1.4350125607564745e-17,1.0159612790231947e-07,2.0319228232139306,1.828688811705564e-25,1.2585093262457839e-18,2.517018943613624e-09,5.034038535077708,3.770644085841348e-17
5.2700000000000005,0.8000001041136461,1.435012560756358e-17,1.0159612790229031e-07,2.0319228232133475,1.8286888117048933e-25,1.2585093262458567e-18,2.5170189436137696e-09,5.034038535078,3.7706440858400135e-17
5.28,0.8000001041136461,1.4350125607562415e-17,1.0159612790226114e-07,2.0319228232127644,1.828688811704223e-25,1.2585093262459296e-18,2.5170189436139156e-09,5.034038535078292,3.770644085838679e-17
5.29,0.8000001041136461,1.4350125607561253e-17,1.0159612790223198e-07,2.0319228232121813,1.8286888117035525e-25,1.2585093262460024e-18,2.517018943614061e-09,5.034038535078583,3.770644085837345e-17
5.3,0.8000001041136461,1.4350125607560088e-17,1.0159612790220283e-07,2.0319228232115982,1.828688811702882e-25,1.2585093262460754e-18,2.517018943614207e-09,5.034038535078875,3.7706440858360106e-17
5.3100000000000005,0.8000001041136461,1.4350125607558927e-17,1.0159612790217367e-07,2.031922823211015,1.8286888117022117e-25,1.2585093262461482e-18,2.5170189436143528e-09,5.0340385350791665,3.7706440858346763e-17
5.32,0.8000001041136461,1.4350125607557762e-17,1.0159612790214451e-07,2.0319228232104316,1.8286888117015413e-25,1.2585093262462212e-18,2.5170189436144988e-09,5.034038535079458,3.770644085833342e-17
5.33,0.8000001041136461,1.43501256075566e-17,1.0159612790211536e-07,2.0319228232098485,1.828688811700871e-25,1.258509326246294e-18,2.5170189436146443e-09,5.034038535079749,3.770644085832008e-17
5.34,0.8000001041136461,1.4350125607555435e-17,1.015961279020862e-07,2.0319228232092654,1.8286888117002005e-25,1.258509326246367e-18,2.5170189436147903e-09,5.034038535080041,3.7706440858306735e-17
5.3500000000000005,0.8000001041136461,1.4350125607554274e-17,1.0159612790205704e-07,2.0319228232086823,1.8286888116995301e-25,1.2585093262464398e-18,2.517018943614936e-09,5.034038535080333,3.770644085829339e-17
5.36,0.8000001041136461,1.435012560755311e-17,1.0159612790202787e-07,2.0319228232080992,1.8286888116988597e-25,1.2585093262465128e-18,2.517018943615082e-09,5.034038535080624,3.770644085828005e-17
5.37,0.8000001041136461,1.4350125607551944e-17,1.0159612790199872e-07,2.031922823207516,1.8286888116981893e-25,1.2585093262465856e-18,2.5170189436152275e-09,5.034038535080916,3.7706440858266706e-17
5.38,0.8000001041136461,1.4350125607550782e-17,1.0159612790196956e-07,2.0319228232069326,1.828688811697519e-25,1.2585093262466586e-18,2.5170189436153735e-09,5.034038535081208,3.7706440858253363e-17
5.39,0.8000001041136461,1.4350125607549618e-17,1.015961279019404e-07,2.0319228232063495,1.8286888116968485e-25,1.2585093262467314e-18,2.517018943615519e-09,5.034038535081499,3.770644085824002e-17
5.4,0.8000001041136461,1.4350125607548456e-17,1.0159612790191125e-07,2.0319228232057664,1.828688811696178e-25,1.2585093262468044e-18,2.517018943615665e-09,5.03403853508179,3.770644085822668e-17
5.41,0.8000001041136461,1.435012560754729e-17,1.0159612790188209e-07,2.0319228232051834,1.8286888116955075e-25,1.2585093262468772e-18,2.5170189436158107e-09,5.034038535082082,3.7706440858213335e-17
5.42,0.8000001041136461,1.435012560754613e-17,1.0159612790185294e-07,2.0319228232046003,1.828688811694837e-25,1.2585093262469502e-18,2.5170189436159567e-09,5.034038535082374,3.770644085819999e-17
5.43,0.8000001041136461,1.4350125607544965e-17,1.0159612790182377e-07,2.0319228232040167,1.8286888116941667e-25,1.258509326247023e-18,2.5170189436161022e-09,5.034038535082665,3.770644085818665e-17
5.44,0.8000001041136461,1.43501256075438e-17,1.0159612790179461e-07,2.0319228232034336,1.8286888116934963e-25,1.258509326247096e-18,2.5170189436162482e-09,5.034038535082957,3.7706440858173306e-17
5.45,0.8000001041136461,1.4350125607542638e-17,1.0159612790176545e-07,2.0319228232028506,1.828688811692826e-25,1.2585093262471688e-18,2.517018943616394e-09,5.034038535083249,3.7706440858159963e-17
5.46,0.8000001041136461,1.4350125607541473e-17,1.015961279017363e-07,2.0319228232022675,1.8286888116921555e-25,1.2585093262472418e-18,2.51701894361654e-09,5.03403853508354,3.770644085814662e-17
5.47,0.8000001041136461,1.435012560754031e-17,1.0159612790170714e-07,2.0319228232016844,1.828688811691485e-25,1.2585093262473146e-18,2.5170189436166854e-09,5.034038535083832,3.770644085813328e-17
5.48,0.8000001041136461,1.4350125607539147e-17,1.0159612790167798e-07,2.0319228232011013,1.8286888116908147e-25,1.2585093262473876e-18,2.5170189436168314e-09,5.0340385350841235,3.7706440858119935e-17
5.49,0.8000001041136461,1.4350125607537985e-17,1.0159612790164883e-07,2.0319228232005178,1.8286888116901443e-25,1.2585093262474604e-18,2.517018943616977e-09,5.034038535084415,3.770644085810659e-17
5.5,0.8000001041136461,1.435012560753682e-17,1.0159612790161967e-07,2.0319228231999347,1.828688811689474e-25,1.2585093262475334e-18,2.517018943617123e-09,5.034038535084706,3.770644085809325e-17
5.51,0.8000001041136461,1.4350125607535658e-17,1.015961279015905e-07,2.0319228231993516,1.8286888116888035e-25,1.2585093262476062e-18,2.5170189436172686e-09,5.034038535084998,3.7706440858079906e-17
5.5200000000000005,0.8000001041136461,1.4350125607534494e-17,1.0159612790156134e-07,2.0319228231987685,1.828688811688133e-25,1.2585093262476792e-18,2.5170189436174146e-09,5.03403853508529,3.7706440858066564e-17
5.53,0.8000001041136461,1.435012560753333e-17,1.0159612790153219e-07,2.0319228231981854,1.8286888116874625e-25,1.258509326247752e-18,2.51701894361756e-09,5.034038535085581,3.770644085805322e-17
5.54,0.8000001041136461,1.4350125607532167e-17,1.0159612790150303e-07,2.0319228231976023,1.828688811686792e-25,1.258509326247825e-18,2.517018943617706e-09,5.034038535085873,3.770644085803988e-17
5.55,0.8000001041136461,1.4350125607531002e-17,1.0159612790147388e-07,2.031922823197019,1.8286888116861217e-25,1.2585093262478978e-18,2.5170189436178517e-09,5.0340385350861645,3.7706440858026535e-17
5.5600000000000005,0.8000001041136461,1.435012560752984e-17,1.0159612790144472e-07,2.0319228231964357,1.8286888116854513e-25,1.2585093262479707e-18,2.5170189436179977e-09,5.034038535086456,3.770644085801319e-17
5.57,0.8000001041136461,1.4350125607528676e-17,1.0159612790141556e-07,2.0319228231958526,1.8286888116847809e-25,1.2585093262480435e-18,2.5170189436181433e-09,5.034038535086747,3.770644085799985e-17
5.58,0.8000001041136461,1.4350125607527514e-17,1.0159612790138639e-07,2.0319228231952695,1.8286888116841105e-25,1.2585093262481165e-18,2.5170189436182893e-09,5.034038535087039,3.7706440857986506e-17
5.59,0.8000001041136461,1.435012560752635e-17,1.0159612790135724e-07,2.0319228231946864,1.82868881168344e-25,1.2585093262481893e-18,2.517018943618435e-09,5.034038535087331,3.7706440857973164e-17
5.6000000000000005,0.8000001041136461,1.4350125607525188e-17,1.0159612790132808e-07,2.031922823194103,1.8286888116827697e-25,1.2585093262482623e-18,2.517018943618581e-09,5.034038535087622,3.770644085795982e-17
5.61,0.8000001041136461,1.4350125607524023e-17,1.0159612790129892e-07,2.03192282319352,1.8286888116820993e-25,1.2585093262483351e-18,2.5170189436187265e-09,5.034038535087914,3.770644085794648e-17
5.62,0.8000001041136461,1.4350125607522858e-17,1.0159612790126977e-07,2.0319228231929367,1.8286888116814289e-25,1.2585093262484081e-18,2.5170189436188725e-09,5.0340385350882055,3.7706440857933135e-17
5.63,0.8000001041136461,1.4350125607521696e-17,1.0159612790124061e-07,2.0319228231923536,1.8286888116807585e-25,1.258509326248481e-18,2.517018943619018e-09,5.034038535088497,3.770644085791979e-17
5.64,0.8000001041136461,1.435012560752053e-17,1.0159612790121145e-07,2.0319228231917705,1.828688811680088e-25,1.258509326248554e-18,2.517018943619164e-09,5.034038535088789,3.770644085790645e-17
5.65,0.8000001041136461,1.435012560751937e-17,1.0159612790118228e-07,2.0319228231911874,1.8286888116794177e-25,1.2585093262486267e-18,2.5170189436193096e-09,5.03403853508908,3.7706440857893107e-17
5.66,0.8000001041136461,1.4350125607518205e-17,1.0159612790115313e-07,2.031922823190604,1.828688811678747e-25,1.2585093262486997e-18,2.5170189436194556e-09,5.034038535089372,3.7706440857879764e-17
5.67,0.8000001041136461,1.4350125607517043e-17,1.0159612790112397e-07,2.031922823190021,1.8286888116780767e-25,1.2585093262487725e-18,2.5170189436196012e-09,5.034038535089663,3.770644085786642e-17
5.68,0.8000001041136461,1.4350125607515878e-17,1.0159612790109481e-07,2.0319228231894377,1.8286888116774063e-25,1.2585093262488455e-18,2.5170189436197472e-09,5.034038535089955,3.770644085785308e-17
5.69,0.8000001041136461,1.4350125607514714e-17,1.0159612790106566e-07,2.0319228231888546,1.8286888116767359e-25,1.2585093262489183e-18,2.517018943619893e-09,5.034038535090247,3.7706440857839735e-17
5.7,0.8000001041136461,1.4350125607513552e-17,1.015961279010365e-07,2.0319228231882716,1.8286888116760655e-25,1.2585093262489913e-18,2.517018943620039e-09,5.034038535090538,3.770644085782639e-17
5.71,0.8000001041136461,1.4350125607512387e-17,1.0159612790100735e-07,2.0319228231876885,1.828688811675395e-25,1.2585093262490641e-18,2.5170189436201844e-09,5.03403853509083,3.770644085781305e-17
5.72,0.8000001041136461,1.4350125607511225e-17,1.0159612790097819e-07,2.031922823187105,1.8286888116747247e-25,1.258509326249137e-18,2.5170189436203304e-09,5.034038535091121,3.7706440857799707e-17
5.73,0.8000001041136461,1.435012560751006e-17,1.0159612790094902e-07,2.031922823186522,1.8286888116740543e-25,1.2585093262492099e-18,2.517018943620476e-09,5.034038535091413,3.7706440857786364e-17
5.74,0.8000001041136461,1.43501256075089e-17,1.0159612790091986e-07,2.0319228231859388,1.8286888116733839e-25,1.2585093262492829e-18,2.517018943620622e-09,5.034038535091704,3.770644085777302e-17
5.75,0.8000001041136461,1.4350125607507734e-17,1.015961279008907e-07,2.0319228231853557,1.8286888116727135e-25,1.2585093262493557e-18,2.5170189436207675e-09,5.034038535091996,3.770644085775968e-17
5.76,0.8000001041136461,1.4350125607506572e-17,1.0159612790086155e-07,2.0319228231847726,1.828688811672043e-25,1.2585093262494287e-18,2.5170189436209135e-09,5.034038535092288,3.7706440857746335e-17
5.7700000000000005,0.8000001041136461,1.4350125607505407e-17,1.0159612790083239e-07,2.0319228231841895,1.8286888116713727e-25,1.2585093262495015e-18,2.517018943621059e-09,5.034038535092579,3.770644085773299e-17
5.78,0.8000001041136461,1.4350125607504243e-17,1.0159612790080324e-07,2.031922823183606,1.8286888116707023e-25,1.2585093262495745e-18,2.517018943621205e-09,5.034038535092871,3.770644085771965e-17
5.79,0.8000001041136461,1.435012560750308e-17,1.0159612790077408e-07,2.031922823183023,1.8286888116700316e-25,1.2585093262496473e-18,2.5170189436213507e-09,5.0340385350931625,3.7706440857706307e-17
5.8,0.8000001041136461,1.4350125607501916e-17,1.0159612790074491e-07,2.0319228231824398,1.8286888116693612e-25,1.2585093262497203e-18,2.5170189436214967e-09,5.034038535093454,3.7706440857692964e-17
5.8100000000000005,0.8000001041136461,1.4350125607500754e-17,1.0159612790071575e-07,2.0319228231818567,1.8286888116686908e-25,1.258509326249793e-18,2.5170189436216423e-09,5.034038535093746,3.770644085767962e-17
5.82,0.8000001041136461,1.435012560749959e-17,1.015961279006866e-07,2.0319228231812736,1.8286888116680204e-25,1.258509326249866e-18,2.5170189436217883e-09,5.034038535094037,3.770644085766628e-17
5.83,0.8000001041136461,1.4350125607498428e-17,1.0159612790065744e-07,2.03192282318069,1.82868881166735e-25,1.2585093262499389e-18,2.517018943621934e-09,5.034038535094329,3.7706440857652935e-17
5.84,0.8000001041136461,1.4350125607497263e-17,1.0159612790062828e-07,2.031922823180107,1.8286888116666796e-25,1.2585093262500118e-18,2.51701894362208e-09,5.03403853509462,3.770644085763959e-17
5.8500000000000005,0.8000001041136461,1.4350125607496098e-17,1.0159612790059913e-07,2.031922823179524,1.8286888116660092e-25,1.2585093262500846e-18,2.5170189436222254e-09,5.034038535094912,3.770644085762625e-17
5.86,0.8000001041136461,1.4350125607494937e-17,1.0159612790056997e-07,2.031922823178941,1.8286888116653388e-25,1.2585093262501576e-18,2.5170189436223714e-09,5.0340385350952035,3.7706440857612907e-17
5.87,0.8000001041136461,1.4350125607493772e-17,1.0159612790054082e-07,2.0319228231783577,1.8286888116646684e-25,1.2585093262502304e-18,2.517018943622517e-09,5.034038535095495,3.7706440857599564e-17
5.88,0.8000001041136461,1.435012560749261e-17,1.0159612790051165e-07,2.0319228231777746,1.828688811663998e-25,1.2585093262503034e-18,2.517018943622663e-09,5.034038535095787,3.770644085758622e-17
5.89,0.8000001041136461,1.4350125607491445e-17,1.0159612790048249e-07,2.031922823177191,1.8286888116633276e-25,1.2585093262503762e-18,2.5170189436228086e-09,5.034038535096078,3.770644085757288e-17
5.9,0.8000001041136461,1.4350125607490284e-17,1.0159612790045333e-07,2.031922823176608,1.8286888116626572e-25,1.2585093262504492e-18,2.5170189436229546e-09,5.03403853509637,3.7706440857559535e-17
5.91,0.8000001041136461,1.435012560748912e-17,1.0159612790042418e-07,2.031922823176025,1.8286888116619866e-25,1.258509326250522e-18,2.5170189436231e-09,5.034038535096661,3.770644085754619e-17
5.92,0.8000001041136461,1.4350125607487957e-17,1.0159612790039502e-07,2.031922823175442,1.8286888116613162e-25,1.258509326250595e-18,2.517018943623246e-09,5.034038535096953,3.770644085753285e-17
5.93,0.8000001041136461,1.4350125607486792e-17,1.0159612790036586e-07,2.0319228231748587,1.8286888116606458e-25,1.2585093262506678e-18,2.5170189436233918e-09,5.0340385350972445,3.770644085751951e-17
5.94,0.8000001041136461,1.4350125607485627e-17,1.0159612790033671e-07,2.0319228231742756,1.8286888116599754e-25,1.2585093262507408e-18,2.5170189436235378e-09,5.034038535097536,3.7706440857506164e-17
5.95,0.8000001041136461,1.4350125607484466e-17,1.0159612790030754e-07,2.031922823173692,1.828688811659305e-25,1.2585093262508136e-18,2.5170189436236834e-09,5.034038535097828,3.770644085749282e-17
5.96,0.8000001041136461,1.43501256074833e-17,1.0159612790027838e-07,2.031922823173109,1.8286888116586346e-25,1.2585093262508866e-18,2.5170189436238293e-09,5.034038535098119,3.770644085747948e-17
5.97,0.8000001041136461,1.435012560748214e-17,1.0159612790024922e-07,2.031922823172526,1.8286888116579642e-25,1.2585093262509594e-18,2.517018943623975e-09,5.034038535098411,3.7706440857466136e-17
5.98,0.8000001041136461,1.4350125607480974e-17,1.0159612790022007e-07,2.031922823171943,1.8286888116572938e-25,1.2585093262510324e-18,2.517018943624121e-09,5.034038535098703,3.770644085745279e-17
5.99,0.8000001041136461,1.4350125607479813e-17,1.0159612790019091e-07,2.0319228231713597,1.8286888116566234e-25,1.2585093262511052e-18,2.5170189436242665e-09,5.034038535098994,3.770644085743945e-17
6.0,0.8000001041136461,1.4350125607478648e-17,1.0159612790016175e-07,2.031922823170776,1.828688811655953e-25,1.2585093262511782e-18,2.5170189436244125e-09,5.034038535099286,3.770644085742611e-17
6.01,0.8000001041136461,1.4350125607477486e-17,1.015961279001326e-07,2.031922823170193,1.8286888116552826e-25,1.258509326251251e-18,2.517018943624558e-09,5.034038535099577,3.7706440857412764e-17
6.0200000000000005,0.8000001041136461,1.435012560747632e-17,1.0159612790010344e-07,2.03192282316961,1.8286888116546122e-25,1.258509326251324e-18,2.517018943624704e-09,5.034038535099869,3.770644085739942e-17
6.03,0.8000001041136461,1.4350125607475156e-17,1.0159612790007427e-07,2.031922823169027,1.8286888116539418e-25,1.2585093262513968e-18,2.5170189436248497e-09,5.03403853510016,3.770644085738608e-17
6.04,0.8000001041136461,1.4350125607473995e-17,1.0159612790004512e-07,2.031922823168444,1.8286888116532712e-25,1.2585093262514698e-18,2.5170189436249957e-09,5.034038535100452,3.7706440857372736e-17
6.05,0.8000001041136461,1.435012560747283e-17,1.0159612790001596e-07,2.0319228231678608,1.8286888116526008e-25,1.2585093262515426e-18,2.5170189436251413e-09,5.034038535100744,3.770644085735939e-17
6.0600000000000005,0.8000001041136461,1.4350125607471668e-17,1.015961278999868e-07,2.0319228231672772,1.8286888116519304e-25,1.2585093262516156e-18,2.5170189436252873e-09,5.034038535101035,3.7706440857346056e-17
6.07,0.8000001041136461,1.4350125607470503e-17,1.0159612789995765e-07,2.031922823166694,1.82868881165126e-25,1.2585093262516884e-18,2.5170189436254333e-09,5.034038535101327,3.7706440857332713e-17
6.08,0.8000001041136461,1.4350125607469342e-17,1.0159612789992849e-07,2.031922823166111,1.8286888116505896e-25,1.2585093262517614e-18,2.517018943625579e-09,5.034038535101618,3.770644085731937e-17
6.09,0.8000001041136461,1.4350125607468177e-17,1.0159612789989933e-07,2.031922823165528,1.8286888116499192e-25,1.2585093262518342e-18,2.517018943625725e-09,5.03403853510191,3.770644085730603e-17
6.1000000000000005,0.8000001041136461,1.4350125607467012e-17,1.0159612789987016e-07,2.031922823164945,1.8286888116492488e-25,1.2585093262519072e-18,2.5170189436258704e-09,5.0340385351022015,3.7706440857292685e-17
6.11,0.8000001041136461,1.435012560746585e-17,1.0159612789984101e-07,2.031922823164362,1.8286888116485784e-25,1.25850932625198e-18,2.5170189436260164e-09,5.034038535102493,3.770644085727934e-17
6.12,0.8000001041136461,1.4350125607464686e-17,1.0159612789981185e-07,2.0319228231637783,1.828688811647908e-25,1.258509326252053e-18,2.517018943626162e-09,5.034038535102785,3.7706440857266e-17
6.13,0.8000001041136461,1.4350125607463524e-17,1.015961278997827e-07,2.031922823163195,1.8286888116472376e-25,1.2585093262521257e-18,2.517018943626308e-09,5.034038535103076,3.7706440857252656e-17
6.140000000000001,0.8000001041136461,1.435012560746236e-17,1.0159612789975354e-07,2.031922823162612,1.8286888116465672e-25,1.2585093262521987e-18,2.5170189436264536e-09,5.034038535103368,3.7706440857239313e-17
6.15,0.8000001041136461,1.4350125607461197e-17,1.0159612789972438e-07,2.031922823162029,1.8286888116458968e-25,1.2585093262522715e-18,2.5170189436265996e-09,5.03403853510366,3.770644085722597e-17
6.16,0.8000001041136461,1.4350125607460033e-17,1.0159612789969523e-07,2.031922823161446,1.8286888116452264e-25,1.2585093262523445e-18,2.517018943626745e-09,5.034038535103951,3.770644085721263e-17
6.17,0.8000001041136461,1.435012560745887e-17,1.0159612789966606e-07,2.031922823160863,1.8286888116445558e-25,1.2585093262524173e-18,2.517018943626891e-09,5.0340385351042425,3.7706440857199285e-17
6.18,0.8000001041136461,1.4350125607457706e-17,1.015961278996369e-07,2.0319228231602793,1.8286888116438854e-25,1.2585093262524903e-18,2.5170189436270367e-09,5.034038535104534,3.770644085718594e-17
6.19,0.8000001041136461,1.435012560745654e-17,1.0159612789960774e-07,2.031922823159696,1.828688811643215e-25,1.2585093262525631e-18,2.5170189436271827e-09,5.034038535104826,3.77064408571726e-17
6.2,0.8000001041136461,1.435012560745538e-17,1.0159612789957859e-07,2.031922823159113,1.8286888116425446e-25,1.2585093262526361e-18,2.5170189436273283e-09,5.034038535105117,3.7706440857159256e-17
6.21,0.8000001041136461,1.4350125607454215e-17,1.0159612789954943e-07,2.03192282315853,1.8286888116418742e-25,1.258509326252709e-18,2.5170189436274743e-09,5.034038535105409,3.7706440857145914e-17
6.22,0.8000001041136461,1.4350125607453053e-17,1.0159612789952027e-07,2.031922823157947,1.8286888116412038e-25,1.258509326252782e-18,2.51701894362762e-09,5.034038535105701,3.770644085713257e-17
6.23,0.8000001041136461,1.4350125607451888e-17,1.0159612789949112e-07,2.0319228231573634,1.8286888116405334e-25,1.2585093262528547e-18,2.517018943627766e-09,5.034038535105992,3.770644085711923e-17
6.24,0.8000001041136461,1.4350125607450726e-17,1.0159612789946196e-07,2.0319228231567803,1.828688811639863e-25,1.2585093262529277e-18,2.5170189436279115e-09,5.0340385351062835,3.7706440857105885e-17
6.25,0.8000001041136461,1.4350125607449562e-17,1.0159612789943279e-07,2.031922823156197,1.8286888116391926e-25,1.2585093262530005e-18,2.5170189436280575e-09,5.034038535106575,3.770644085709254e-17
6.26,0.8000001041136461,1.4350125607448397e-17,1.0159612789940363e-07,2.031922823155614,1.8286888116385222e-25,1.2585093262530735e-18,2.517018943628203e-09,5.034038535106867,3.77064408570792e-17
6.2700000000000005,0.8000001041136461,1.4350125607447235e-17,1.0159612789937448e-07,2.031922823155031,1.8286888116378518e-25,1.2585093262531463e-18,2.517018943628349e-09,5.034038535107158,3.7706440857065856e-17
6.28,0.8000001041136461,1.435012560744607e-17,1.0159612789934532e-07,2.031922823154448,1.8286888116371814e-25,1.2585093262532193e-18,2.5170189436284946e-09,5.03403853510745,3.7706440857052514e-17
6.29,0.8000001041136461,1.435012560744491e-17,1.0159612789931616e-07,2.0319228231538644,1.828688811636511e-25,1.258509326253292e-18,2.5170189436286406e-09,5.034038535107742,3.770644085703917e-17
6.3,0.8000001041136461,1.4350125607443744e-17,1.0159612789928701e-07,2.0319228231532813,1.8286888116358404e-25,1.258509326253365e-18,2.5170189436287862e-09,5.034038535108033,3.770644085702583e-17
6.3100000000000005,0.8000001041136461,1.4350125607442582e-17,1.0159612789925785e-07,2.0319228231526982,1.82868881163517e-25,1.2585093262534379e-18,2.5170189436289322e-09,5.0340385351083246,3.7706440857012485e-17
6.32,0.8000001041136461,1.4350125607441417e-17,1.0159612789922868e-07,2.031922823152115,1.8286888116344996e-25,1.2585093262535109e-18,2.517018943629078e-09,5.034038535108617,3.770644085699914e-17
6.33,0.8000001041136461,1.4350125607440256e-17,1.0159612789919953e-07,2.031922823151532,1.8286888116338292e-25,1.2585093262535837e-18,2.517018943629224e-09,5.034038535108908,3.77064408569858e-17
6.34,0.8000001041136461,1.435012560743909e-17,1.0159612789917037e-07,2.031922823150949,1.8286888116331588e-25,1.2585093262536567e-18,2.5170189436293694e-09,5.034038535109199,3.7706440856972457e-17
6.3500000000000005,0.8000001041136461,1.4350125607437926e-17,1.0159612789914121e-07,2.0319228231503654,1.8286888116324884e-25,1.2585093262537295e-18,2.5170189436295154e-09,5.034038535109491,3.7706440856959114e-17
6.36,0.8000001041136461,1.4350125607436764e-17,1.0159612789911206e-07,2.0319228231497823,1.828688811631818e-25,1.2585093262538025e-18,2.517018943629661e-09,5.034038535109783,3.770644085694577e-17
6.37,0.8000001041136461,1.43501256074356e-17,1.015961278990829e-07,2.0319228231491993,1.8286888116311476e-25,1.2585093262538753e-18,2.517018943629807e-09,5.034038535110074,3.770644085693243e-17
6.38,0.8000001041136461,1.4350125607434438e-17,1.0159612789905374e-07,2.031922823148616,1.8286888116304772e-25,1.2585093262539483e-18,2.5170189436299526e-09,5.034038535110366,3.7706440856919085e-17
6.390000000000001,0.8000001041136461,1.4350125607433273e-17,1.0159612789902459e-07,2.031922823148033,1.8286888116298068e-25,1.258509326254021e-18,2.5170189436300986e-09,5.034038535110658,3.770644085690574e-17
6.4,0.8000001041136461,1.435012560743211e-17,1.0159612789899542e-07,2.0319228231474495,1.8286888116291364e-25,1.258509326254094e-18,2.517018943630244e-09,5.034038535110949,3.77064408568924e-17
6.41,0.8000001041136461,1.4350125607430946e-17,1.0159612789896626e-07,2.0319228231468665,1.828688811628466e-25,1.2585093262541668e-18,2.51701894363039e-09,5.03403853511124,3.7706440856879057e-17
6.42,0.8000001041136461,1.4350125607429785e-17,1.015961278989371e-07,2.0319228231462834,1.8286888116277956e-25,1.2585093262542398e-18,2.5170189436305357e-09,5.034038535111532,3.7706440856865714e-17
6.43,0.8000001041136461,1.435012560742862e-17,1.0159612789890795e-07,2.0319228231457003,1.828688811627125e-25,1.2585093262543126e-18,2.5170189436306817e-09,5.034038535111824,3.770644085685237e-17
6.44,0.8000001041136461,1.4350125607427455e-17,1.0159612789887879e-07,2.031922823145117,1.8286888116264545e-25,1.2585093262543856e-18,2.5170189436308273e-09,5.034038535112115,3.770644085683903e-17
6.45,0.8000001041136461,1.4350125607426293e-17,1.0159612789884963e-07,2.031922823144534,1.8286888116257841e-25,1.2585093262544584e-18,2.5170189436309733e-09,5.034038535112407,3.7706440856825685e-17
6.46,0.8000001041136461,1.435012560742513e-17,1.0159612789882048e-07,2.0319228231439506,1.8286888116251137e-25,1.2585093262545314e-18,2.517018943631119e-09,5.034038535112699,3.770644085681234e-17
6.47,0.8000001041136461,1.4350125607423967e-17,1.0159612789879131e-07,2.0319228231433675,1.8286888116244433e-25,1.2585093262546042e-18,2.517018943631265e-09,5.03403853511299,3.7706440856799e-17
6.48,0.8000001041136461,1.4350125607422802e-17,1.0159612789876215e-07,2.0319228231427844,1.828688811623773e-25,1.2585093262546772e-18,2.5170189436314105e-09,5.0340385351132815,3.7706440856785657e-17
6.49,0.8000001041136461,1.435012560742164e-17,1.01596127898733e-07,2.0319228231422013,1.8286888116231025e-25,1.25850932625475e-18,2.5170189436315565e-09,5.034038535113574,3.7706440856772314e-17
6.5,0.8000001041136461,1.4350125607420475e-17,1.0159612789870384e-07,2.031922823141618,1.8286888116224321e-25,1.258509326254823e-18,2.517018943631702e-09,5.034038535113865,3.770644085675897e-17
6.51,0.8000001041136461,1.435012560741931e-17,1.0159612789867468e-07,2.031922823141035,1.8286888116217618e-25,1.2585093262548958e-18,2.517018943631848e-09,5.034038535114156,3.770644085674563e-17
6.5200000000000005,0.8000001041136461,1.435012560741815e-17,1.0159612789864553e-07,2.0319228231404516,1.8286888116210914e-25,1.2585093262549688e-18,2.5170189436319936e-09,5.034038535114448,3.7706440856732285e-17
6.53,0.8000001041136461,1.4350125607416984e-17,1.0159612789861637e-07,2.0319228231398685,1.828688811620421e-25,1.2585093262550416e-18,2.5170189436321396e-09,5.03403853511474,3.770644085671894e-17
