t,C,X,Z,M,Y
5.65,0.38742198398514666,0.2225232695755535,0.19435246963694783,0.6870315888416233,0.5438441907914265
5.66,0.38728381960473657,0.2236613359352993,0.1945831511414611,0.6889150439071805,0.5443317419669168
5.67,0.38714028290948677,0.22480301185955068,0.19481205632822368,0.6907976270051914,0.5448208138149079
5.68,0.3869913587535072,0.22594829575498798,0.1950391748520813,0.6926793127749397,0.5453114160069465
5.69,0.3868370320167525,0.22709718593041409,0.19526449632789308,0.6945600757439626,0.5458035582502611
5.7,0.38667728760558373,0.22824968059624443,0.19548801033029164,0.6964398903270971,0.5462972502879878
5.71,0.3865121104533295,0.229405777863998,0.19570970639344357,0.6983187308255269,0.5467925018993974
5.72,0.3863414855208482,0.23056547574578734,0.19592957401080954,0.7001965714258276,0.5472893229001211
5.73,0.3861653977970894,0.23172877215380902,0.19614760263490463,0.7020733861990138,0.5477877231423767
5.74,0.38598383236051614,0.23289566488374458,0.19636378167607,0.7039491489590758,0.548287712514838
5.75,0.38579677418563113,0.2340661516655468,0.19657810050538504,0.7058238337099954,0.5487893009439988
5.76,0.385604208443791,0.23524023008355474,0.19679054844955038,0.7076974139515999,0.5492924983926389
5.7700000000000005,0.385406120257126,0.23641789764118665,0.19700111479465462,0.7095698632480297,0.549797314861496
5.78,0.3852024947806789,0.23759915173886428,0.19720978878460935,0.7114411550384467,0.5503037603890135
5.79,0.38499331720298097,0.23878398967349998,0.19741655962090934,0.7133112626360489,0.5508118450515677
5.8,0.3847785727466323,0.2399724086379818,0.19762141646239242,0.7151801592270721,0.5513215789636924
5.8100000000000005,0.38455824666888694,0.2411644057206578,0.19782434842499944,0.7170478178697827,0.5518329722783062
5.82,0.3843323242622427,0.24235997790481864,0.19802534458153395,0.7189142114934585,0.5523460351869379
5.83,0.3841007908550351,0.24355912206817995,0.19822439396142216,0.7207793128973604,0.5528607779199528
5.84,0.38386363181203675,0.24476183498236254,0.19842148555047237,0.7226430947496925,0.5533772107467788
5.8500000000000005,0.38362083253506024,0.24596811331237173,0.19861660829063477,0.7245055295865512,0.5538953439761319
5.86,0.38337237846356675,0.24717795361607522,0.19880975107976076,0.7263665898108644,0.5544151879562428
5.87,0.38311825507527847,0.24839135234368062,0.19900090277136262,0.7282262476913204,0.5549367530750823
5.88,0.38285844788679596,0.24960830583721047,0.1991900521743727,0.730084475361285,0.5554600497605874
5.89,0.382592942485048,0.25082881031950377,0.19937718805178176,0.7319412447437361,0.5559850884814256
5.9,0.3823217245282437,0.25205286189357856,0.1995622991203865,0.7337965275493795,0.5565118797472268
5.91,0.38204477967263917,0.25328045656719783,0.19974537405323442,0.7356502954527738,0.5570404341075181
5.92,0.3817620936169356,0.2545115902374733,0.1999264014777916,0.7375025199861975,0.5575707621527148
5.93,0.38147365210380385,0.25574625869003415,0.2001053699756696,0.7393531725363903,0.5581028745143614
5.94,0.3811794409206304,0.2569844575984616,0.20028226808238075,0.7412022243431666,0.5586367818653586
5.95,0.3808794459002695,0.2582261825237203,0.20045708428709316,0.7430496464980111,0.5591724949201914
5.96,0.3805736529218024,0.25947142891358954,0.20062980703238567,0.7448954099426593,0.5597100244351565
5.97,0.38026204791130397,0.2607201921020907,0.20080042471400275,0.7467394854676621,0.5602493812085897
5.98,0.37994461684261543,0.2619724673089139,0.200968925680609,0.7485818437109333,0.5607905760810934
5.99,0.3796213457381246,0.26322824963884156,0.20113529823354373,0.7504224551562811,0.5613336199357644
6.0,0.37929222066955276,0.2644875340811716,0.20129953062657513,0.7522612901319252,0.561878523698421
6.01,0.3789572277587481,0.26575031550913686,0.20146161106565458,0.7540983188089958,0.5624252983378313
6.0200000000000005,0.37861635317848696,0.2670165886793238,0.20162152770867062,0.755933511200017,0.5629739548659403
6.03,0.37826958315328074,0.2682863482310883,0.20177926866520265,0.7577668371573745,0.5635245043380974
6.04,0.37791690396019073,0.26955958868597046,0.20193482199627483,0.7595982663717675,0.5640769578532844
6.05,0.3775583019296492,0.2708363044471064,0.2020881757141094,0.761427768370644,0.5646313265543429
6.0600000000000005,0.3771937634462876,0.2721164897986389,0.2022393177818802,0.7632553125166195,0.5651876216282021
6.07,0.3768232749497718,0.2734001389051252,0.20238823611346582,0.76508086800588,0.5657458543061064
6.08,0.3764468229356438,0.27468724581094395,0.20253491857320263,0.7669044038665704,0.5663060358638428
6.09,0.37606439396708846,0.27597780443513753,0.20267935297488968,0.7687258889299079,0.56686817762258
6.1000000000000005,0.37567597474019604,0.27727180854390543,0.20282152707712867,0.770545291667747,0.5674322909527016
6.11,0.37528155196066615,0.27856925180187764,0.20296142859158312,0.772362580500878,0.5679983872670831
6.12,0.3748811123813224,0.27987012775620335,0.2030990451802201,0.7741777237058658,0.5685664780233717
6.13,0.374474642817621,0.28117442982983337,0.20323436445405998,0.7759906893768274,0.5691365747250327
6.140000000000001,0.3740621301486622,0.2824821513208612,0.2033673739729198,0.7778014454234018,0.5697086889215847
6.15,0.37364356131821225,0.2837932854018598,0.20349806124515604,0.7796099595686959,0.5702828322088341
6.16,0.3732189233357343,0.2851078251192167,0.2036264137274074,0.781416199347208,0.5708590162291114
6.17,0.37278820327743023,0.2864257633924644,0.2037524188243369,0.783220132102726,0.5714372526715057
6.18,0.37235138828729114,0.28774709301360835,0.20387606388837382,0.7850217249862045,0.5720175532721007
6.19,0.37190846557815865,0.2890718066464513,0.20399733621945512,0.7868209449536163,0.5725999298142108
6.2,0.3714594224327954,0.2903998968259148,0.20411622306476668,0.7886177587637815,0.573184394128617
6.21,0.3710042462049655,0.2917313559573573,0.20423271161848403,0.7904121329761735,0.5737709580938026
6.22,0.37054292432052516,0.2930661763158889,0.20434678902151276,0.7922040339487011,0.5743596336361902
6.23,0.37007544427852246,0.29440435004568344,0.2044584423612287,0.7939934278354671,0.5749504327303782
6.24,0.3696017936523076,0.29574586915928625,0.20456765867121748,0.7957802805845032,0.5755433673993766
6.25,0.36912196009065273,0.29709072553692,0.20467442493101404,0.7975645579354825,0.5761384497148452
6.26,0.36863593131888117,0.29843891092578656,0.2047787280658414,0.7993462254174077,0.57673569179733
6.2700000000000005,0.36814369514000733,0.29979041693936576,0.20488055494634963,0.801125248346276,0.5773351058165003
6.28,0.3676452394358858,0.30114523505671065,0.20497989238835376,0.8029015918227205,0.5779367039913863
6.29,0.3671405521683279,0.30250335662172567,0.20507672715259923,0.8046752207297212,0.5785404985905928
6.3,0.3666296213631542,0.3038647728364283,0.20517104595549565,0.8064460997675323,0.5791465019227097
6.3100000000000005,0.36611243512726116,0.3052294747658299,0.2052628354586469,0.8082141934166004,0.579754726345672
6.32,0.3655889816626224,0.30659745334172883,0.20535208226035673,0.809979465907166,0.5803651842743528
6.33,0.36505924925526206,0.3079686993576864,0.20543877290321882,0.8117418812434528,0.5809778881737838
6.34,0.3645232262764268,0.30934320346829,0.20552289387387637,0.8135014032012469,0.5815928505593729
6.3500000000000005,0.3639809011837664,0.31072095618841317,0.20560443160278158,0.815257995325456,0.5822100839971215
6.36,0.3634322625225239,0.31210194789247153,0.20568337246395577,0.8170116209276455,0.5828296011038414
6.37,0.3628772989267341,0.31348616881367664,0.20575970277474911,0.8187622430835556,0.5834514145473717
6.38,0.3623159991204311,0.31487360904328454,0.20583340879560105,0.8205098246305941,0.5840755370467952
6.390000000000001,0.3617483519188656,0.31626425852984247,0.20590447672980056,0.8222543281653086,0.5847019813726541
6.4,0.3611743462297302,0.3176581070784301,0.2059728927232468,0.8239957160408378,0.5853307603471664
6.41,0.3605939710543941,0.3190551443498997,0.20603864286420973,0.8257339503643402,0.5859618868444407
6.42,0.3600072154891468,0.32045535986011053,0.20610171318309112,0.8274689929944014,0.5865953737906923
6.43,0.359414068726451,0.3218587429791613,0.20616208965218574,0.8292008055384207,0.587231234164457
6.44,0.35881452005620373,0.3232652829306182,0.20621975818544244,0.8309293493499749,0.5878694809968065
6.45,0.35820855886700753,0.3246749687907395,0.2062747046382257,0.8326545855261605,0.588510127371562
6.46,0.3575961746474497,0.3260877894876973,0.20632691480707738,0.8343764749049154,0.5891531864255092
6.47,0.3569773569873909,0.32750373380079517,0.20637637442947834,0.8360949780623188,0.5897986713486104
6.48,0.35635209557926273,0.32892279035968247,0.20642306918361064,0.8378100553098681,0.5904465953842195
6.49,0.3557203802193745,0.3303449476435646,0.20646698468811958,0.8395216666917353,0.5910969718292938
6.5,0.3550822008244165,0.3317701939751158,0.20650810650709892,0.8412297719510822,0.5917498140295593
6.51,0.3544375474611422,0.3331985175097956,0.20654642015960473,0.8429343304695406,0.5924051353702966
6.5200000000000005,0.35378641026517277,0.33462990626382266,0.2065819110910387,0.8446353014324212,0.5930629493039856
6.53,0.3531287794788442,0.3360643481006439,0.206614564685464,0.8463326437515637,0.5937232693383827
6.54,0.35246464545669687,0.33750183072868556,0.2066443662667913,0.8480263160540625,0.5943861090353575
6.55,0.3517939986669229,0.338942341700512,0.20667130109857196,0.8497162766792152,0.5950514820110749
6.5600000000000005,0.3511168296928242,0.34038586841198154,0.20669535438379194,0.8514024836754479,0.5957194019361768
6.57,0.350433129234282,0.34183239810139654,0.20671651126466672,0.8530848947972125,0.5963898825359619
6.58,0.3497428881092362,0.3432819178486512,0.20673475682243686,0.8547634675018616,0.5970629375905658
6.59,0.3490460972551773,0.34473441457437354,0.20675007607716464,0.8564381589464946,0.5977385809351395
6.6000000000000005,0.3483427477306478,0.3461898750390643,0.20676245398753146,0.8581089259847801,0.5984168264600266
6.61,0.34763283071675544,0.3476482858422302,0.20677187545063605,0.8597757251637517,0.5990976881109401
6.62,0.3469163375186971,0.349109633421515,0.20677832530179366,0.8614385127205794,0.5997811798891381
6.63,0.34619325956729374,0.3505739040518249,0.20678178831433597,0.8630972445793135,0.6004673158515986
6.640000000000001,0.345463588420536,0.3520410838444501,0.206782249199412,0.8647518763476049,0.6011561101111931
6.65,0.34472731576514143,0.35351115874618166,0.20677969260578977,0.8664023633133979,0.6018475768368587
6.66,0.34398443341812174,0.3549841145384257,0.20677410311965888,0.8680486604415993,0.6025417302537717
6.67,0.3432349333283619,0.35645993683631183,0.20676546526443396,0.8696907223707201,0.6032385846435161
6.68,0.3424788075782098,0.35793861108779784,0.2067537635005588,0.8713285034094925,0.6039381543442554
6.69,0.3417160483850765,0.3594201225727706,0.2067389822253117,0.8729619575334617,0.6046404537509007
6.7,0.34094664810818986,0.360904456400983,0.20672110577368563,0.8745910383728576,0.6053454973142341
6.71,0.34017059936241184,0.3623915974858563,0.20670011844163766,0.8762156990194395,0.6060532995182858
6.72,0.33938789485929693,0.36388153057976397,0.2066760044523455,0.877835892294506,0.6067638749131176
6.73,0.33859852741219326,0.3653742402723358,0.20664874795673804,0.8794515707395386,0.6074772381142863
6.74,0.3378024899815364,0.36686971097970084,0.206618333042423,0.8810626865388822,0.608193403794143
6.75,0.33699977567671946,0.36836792694351733,0.20658474373353972,0.882669191515839,0.6089123866819551
6.76,0.3361903777579795,0.3698688722299963,0.20654796399061398,0.8842710371287267,0.6096342015640264
6.7700000000000005,0.3353742896382992,0.3713725307289208,0.20650797771041468,0.8858681744669036,0.610358863283814
6.78,0.3345515048853242,0.37287888615265874,0.20646476872581218,0.8874605542467604,0.6110863867420453
6.79,0.33372201722329625,0.37438792203517207,0.20641832080563866,0.889048126807679,0.6118167868968316
6.8,0.33288582053500176,0.3758996217310195,0.20636861765455022,0.8906308421079567,0.6125500787637801
6.8100000000000005,0.332042908863736,0.3774139684143543,0.20631564291289084,0.8922086497206978,0.6132862774161045
6.82,0.3311932764152837,0.3789309450779166,0.20625938015655823,0.8937814988296701,0.6140253979847329
6.83,0.3303369175599138,0.38045053453202116,0.2061998128968714,0.8953493382251303,0.6147674556584143
6.84,0.3294738268343912,0.38197271940353905,0.2061369245804402,0.8969121162996138,0.6155124656838236
6.8500000000000005,0.3286039989440036,0.3834974821348747,0.20607069858903657,0.898469781043692,0.6162604433656635
6.86,0.32772742876460415,0.385024804982937,0.2060011182394678,0.9000222800416952,0.6170114040667654
6.87,0.3268441113446692,0.38655467001810584,0.2059281667834514,0.9015695604674028,0.6177653632081881
6.88,0.3259540419073725,0.3880870591231933,0.20585182740749206,0.9031115690796999,0.6185223362693149
6.890000000000001,0.3250572158526745,0.38962195399239896,0.20577208323276017,0.9046482522181998,0.6192823387879484
6.9,0.3241536287594278,0.39115933613026044,0.2056889173149725,0.9061795557988328,0.6200453863604031
6.91,0.32324327648833256,0.3926991868371434,0.20560231268856125,0.9077054251685521,0.6208114945975097
6.92,0.3223261551921815,0.39424148720709923,0.20551225237011947,0.9092258050895294,0.6215806791211589
6.93,0.3214022610643596,0.3957862181606474,0.2054187192468829,0.9107406400889553,0.6223529556752911
6.94,0.3204715904888286,0.3973333604239804,0.20532169614153914,0.9122498742480178,0.6231283400613529
6.95,0.31953414004570013,0.39888289452743475,0.20522116581360583,0.9137534511925894,0.6239068481368986
6.96,0.3185899065137719,0.40043480080436605,0.20511711095947072,0.9152513140881432,0.624688495815524
6.97,0.31763888687308844,0.4019890593900156,0.2050095142124368,0.9167434056346239,0.625473299066795
6.98,0.31668107830752446,0.4035456502203722,0.20489835814277266,0.918229668061276,0.6262612739161711
6.99,0.3157164782073919,0.4051045530310265,0.20478362525776814,0.9197100431214266,0.6270524364449226
7.0,0.31474508417206964,0.4066657473560205,0.20466529800179498,0.921184472087224,0.627846802790044
7.01,0.3137668940126571,0.4082292125266895,0.20454335875637286,0.9226528957443332,0.6286443891441613
7.0200000000000005,0.31278190575465104,0.40979492767049835,0.20441778984024056,0.9241152543865859,0.6294452117554346
7.03,0.31179011764064557,0.4113628717098711,0.2042885735094324,0.9255714878105864,0.6302492869274537
7.04,0.3107915281330552,0.4129330233610151,0.2041556919573596,0.9270215353102742,0.631056631019132
7.05,0.3097861359168617,0.4145053611327379,0.20401912731489732,0.9284653356714415,0.6318672604445906
7.0600000000000005,0.30877393990238383,0.41607986332525837,0.20387886165047645,0.929902827166207,0.6326811916730416
7.07,0.3077549392280708,0.4176565080290112,0.2037348769701808,0.9313339475474441,0.6334984412286621
7.08,0.3067291332633183,0.419235273123446,0.20358715521784954,0.9327586340431675,0.6343190256904662
7.09,0.30569652161130884,0.42081613627581893,0.20343567827518474,0.934176823350873,0.6351429616921699
7.1000000000000005,0.3046571041118742,0.42239907493997897,0.20328042796186407,0.9355884516318345,0.6359702659220515
7.11,0.30361088089184357,0.42398406635257146,0.2031213860509938,0.9369934544570827,0.6368009551077293
7.12,0.3025578526655328,0.42557108751566425,0.20295853436538164,0.9383917664989441,0.6376350459214812
7.13,0.30149802017348454,0.42716011522612995,0.20279185459537133,0.9397833220990477,0.6384725551593129
7.140000000000001,0.3004313843462739,0.4287511260656785,0.2026213283509475,0.9411680550988442,0.6393134996897004
7.15,0.29935794637694163,0.43034409639584226,0.20244693718431522,0.9425458987630393,0.6401578964313617
7.16,0.29827770772458273,0.4319390023566932,0.2022686625902334,0.9439167857730296,0.6410057623528985
7.17,0.2971906701179738,0.43353581986555184,0.202086486006358,0.9452806482202779,0.6418571144724295
7.18,0.2960968355592356,0.43513452461568974,0.20190038881359465,0.9466374175996323,0.6427119698572129
7.19,0.29499620632753293,0.4367350920750249,0.20171035233646073,0.9479870248025862,0.6435703456232603
7.2,0.29388878498281135,0.4383374974848096,0.20151635784345723,0.9493294001104822,0.6444322589349407
7.21,0.29277457436957,0.43994171585831254,0.20131838654744982,0.9506644731876558,0.6452977270045752
7.22,0.29165357762067173,0.44154772197949277,0.20111641960605972,0.9519921730745234,0.6461667670920223
7.23,0.29052579816118984,0.44315549040166713,0.20091043812206394,0.9533124281806112,0.6470393965042526
7.24,0.28939123971229125,0.44476499544617004,0.20070042314380518,0.954625166277526,0.6479156325949158
7.25,0.28824990629515657,0.44637621120100773,0.2004863556656111,0.9559303144918693,0.6487954927638968
7.26,0.2871018022349368,0.44798911151950394,0.20026821662822336,0.9572277992980922,0.6496789944568625
7.2700000000000005,0.2859469321647469,0.4496036700189394,0.20004598691923592,0.9585175465112937,0.6505661551647997
7.28,0.2847853010296961,0.4512198600791838,0.1998196473735431,0.95979948127996,0.6514569924235423
7.29,0.28361691409095446,0.4528376548413216,0.19958917877379706,0.9610735280786462,0.6523515238132906
7.3,0.28244177692985656,0.45445702720627,0.19935456185087475,0.962339610700601,0.65324976695812
7.3100000000000005,0.2812598954525363,0.456077949833386,0.19911577728452146,0.9635976522499943,0.6541517395253155
7.32,0.2800712762115399,0.4577003951363086,0.19887280581096498,0.9648475749172397,0.655057459119409
7.33,0.27887592616029055,0.4593243352837294,0.19862562813912613,0.9660893001423205,0.6559669433646272
7.34,0.27767385238963915,0.4609497422003116,0.19837422486078068,0.967322748790338,0.6568802099932923
7.3500000000000005,0.27646506235689755,0.462576587563318,0.19811857652692133,0.9685478409900776,0.6577972767706226
7.36,0.2752495638919949,0.46420484280117086,0.19785866364890034,0.969764496125033,0.6587181614935752
7.37,0.2740273652037262,0.4658344790920054,0.1975944666996005,0.970972632824332,0.6596428819896614
7.38,0.2727984748860965,0.46746546736221467,0.19732596611463538,0.9721721689535663,0.6605714561157321
7.390000000000001,0.2715629019247582,0.46909777828498733,0.19705314229357843,0.9733630216055235,0.6615039017567363
7.4,0.27032065570354347,0.4707313822788377,0.19677597560122095,0.9745451070908218,0.6624402368244493
7.41,0.2690717460110895,0.47236624950612915,0.19649444636885885,0.9757183409284487,0.6633804792561735
7.42,0.26781618304755883,0.47400234987158874,0.19620853489560847,0.9768826378362009,0.66432464701341
7.43,0.2665539774314535,0.4756396530208151,0.19591822144975127,0.9780379117210283,0.6652727580805021
7.44,0.26528514020652316,0.4772781283387792,0.19562348627010742,0.9791840756692805,0.66622483046325
7.45,0.26400968284876786,0.47891774494831574,0.19532430956743826,0.9803210419368554,0.6671808821874962
7.46,0.26272761727530614,0.48055847170932053,0.19502067152834374,0.9814487219512048,0.6681409312951996
7.47,0.2614389558704491,0.4822002772247965,0.1947125523429974,0.9825670264286367,0.6691049958164983
7.48,0.2601437114634577,0.4838431298274882,0.19439993216555,0.9836758651650401,0.6700730938095947
7.49,0.2588418973408917,0.4854869975803359,0.19408279112256305,0.984775147059163,0.6710452433522607
7.5,0.25753352725926193,0.48713184827700823,0.19376110932176352,0.9858647801372105,0.6720214625330214
7.51,0.2562186154526897,0.48877764944038604,0.1934348668537474,0.9869446715430297,0.6730017694494409
7.5200000000000005,0.2548971766406619,0.4904243683210407,0.19310404379371574,0.9880147275282158,0.673986182206376
7.53,0.2535692260358841,0.4920719718957053,0.19276862020324412,0.9890748534421399,0.6749747189141962
7.54,0.25223477935222927,0.49372042686574064,0.19242857613208428,0.9901249537219001,0.675967397686974
7.55,0.25089385281278476,0.49536969965559385,0.1920838916199991,0.9911649318821938,0.6769642366406387
7.5600000000000005,0.2495464631579954,0.49701975641125096,0.1917345466986303,0.9921946905051113,0.6779652538911007
7.57,0.2481926276539043,0.49867056299868273,0.19138052139339912,0.9932141312298532,0.6789704675523424
7.58,0.24683236410048945,0.5003220850022853,0.19102179572543948,0.9942231547423682,0.6799798957344754
7.59,0.2454656908400985,0.5019742877233129,0.19065834971356452,0.9952216607649139,0.6809935565417667
7.6000000000000005,0.2440926267659796,0.5036271361783057,0.19029016337626553,0.9962095480455394,0.682011468070632
7.61,0.24271319153114324,0.5052805951034007,0.18991721678993595,0.9971867142960592,0.6830336483524101
7.62,0.2413274059026806,0.506934628962916,0.18953949018792063,0.9981530560926158,0.6840601152560468
7.63,0.23993529079399387,0.5085892019190233,0.189156963688551,0.9991084691157637,0.6850908867551384
7.640000000000001,0.2385368677008059,0.5102442778427174,0.18876961741713075,1.0000528480299427,0.686125980808088
7.65,0.23713215875437532,0.5118998203135098,0.18837743152050304,1.000986086461218,0.6871654153437541
7.66,0.23572118673347783,0.5135557926179036,0.18798038617005175,1.0019080769855577,0.6882092082584584
7.67,0.23430397507657397,0.515212157747863,0.1875784615647607,1.0028187111170108,0.6892573774129349
7.68,0.2328805478941611,0.5168688783992781,0.18717163793433034,1.0037178792957822,0.6903099406292229
7.69,0.2314509299813108,0.5185259169704278,0.18675989554235187,1.0046054708762098,0.6913669156875035
7.7,0.23001514683039187,0.520183235560437,0.18634321468953943,1.0054813741146384,0.6924283203228786
7.71,0.22857322464397714,0.5218407959677325,0.18592157571701934,1.006345476157196,0.6934941722220936
7.72,0.22712519034793674,0.5234985596884925,0.18549495900967727,1.0071976630274664,0.6945644890202031
7.73,0.22567107160471578,0.5251564879150937,0.18506334499956287,1.0080378196140631,0.6956392882971789
7.74,0.22421089682679768,0.526814541534555,0.18462671416935234,1.0088658296581017,0.6967185875744624
7.75,0.2227446951903517,0.5284726811269759,0.18418504705586797,1.0096815757405722,0.6978024043114593
7.76,0.22127249718536007,0.5301308669828811,0.18373832442877028,1.0104849394047422,0.6988907557291866
7.7700000000000005,0.21979433431229267,0.5317890590904641,0.18328652719057187,1.0112758010633645,0.6999836589088997
7.78,0.21831023846660452,0.5334472171118116,0.18282963617471376,1.0120540398270805,0.7010811309913058
7.79,0.21682024241044745,0.5351053003974536,0.18236763229864447,1.0128195336066215,0.7021831890254842
7.8,0.2153243797906492,0.5367632679849033,0.18190049656873966,1.013572159100536,0.7032898499639988
7.8100000000000005,0.21382268515696673,0.5384210785971969,0.18142821008530877,1.0143117917828393,0.7044011306579268
7.82,0.21231519398063206,0.5400786906414333,0.18095075404769428,1.0150383058905876,0.7055170478517938
7.83,0.21080194267318794,0.541736062207315,0.18046810975946276,1.0157515744113805,0.7066376181784211
7.84,0.2092829686056166,0.5433931510656866,0.17998025863368874,1.0164514690707873,0.7077628581536785
7.8500000000000005,0.20775831012775892,0.5450499146670759,0.17948718219833062,1.0171378603197017,0.7088927841711478
7.86,0.20622800658802615,0.5467063101402322,0.17898886210169926,1.017810617321621,0.7100274124966948
7.87,0.20469209835340157,0.5483622942906677,0.17848528011801829,1.0184696079398528,0.7111667592629506
7.88,0.203150626829735,0.5500178235991966,0.17797641815307735,1.0191146987246467,0.7123108404637006
7.890000000000001,0.201603634482328,0.5516728542204745,0.1774622582499774,1.0197457549002529,0.7134596719481836
7.9,0.2000511649251716,0.5533273419840109,0.17694278261533725,1.0203626403732566,0.7146132693951567
7.91,0.19849326396663464,0.5549812424297655,0.17641797393049158,1.0209652180394602,0.7157716480051431
7.92,0.19692997824959585,0.556634510756726,0.17588781494593012,1.0215533493393134,0.7169348229014577
7.930000000000001,0.19536135537064644,0.5582871018249723,0.175352288516449,1.0221268942751107,0.7181028090954269
7.94,0.1937874442078092,0.5599389701652717,0.17481137769843766,1.022685711493149,0.7192756213901662
7.95,0.19220829495328676,0.5615900699779962,0.17426506575928125,1.0232296582735934,0.7204532743712636
7.96,0.19062395914691083,0.5632403551320532,0.1737133361869771,1.0237585905204014,0.7216357823972508
7.97,0.18903448971029005,0.5648897791638308,0.17315617269996517,1.0242723627512968,0.7228231595898639
7.98,0.18743994098165737,0.566538295276159,0.1725935592571721,1.0247708280877992,0.7240154198240923
7.99,0.18584036875141763,0.568185856337284,0.17202548006826965,1.025253838245306,0.7252125767180165
8.0,0.1842358302983932,0.5698324148798595,0.1714519196041464,1.025721243523229,0.726414643622434
8.01,0.18262638442677046,0.57147792309995,0.1708728626075939,1.026172892795185,0.7276216336102749
8.02,0.18101209176712063,0.5731223328662309,0.17028829416342822,1.0266086337242386,0.7288335594078297
8.03,0.17939301474027272,0.574765595716143,0.16969819969285824,1.0270283126895796,0.730050433400135
8.040000000000001,0.1777692172001758,0.5764076628396307,0.16910256487572886,1.0274317744384158,0.7312722677069634
8.05,0.1761407647225822,0.5780484850878249,0.16850137571803858,1.027818862289043,0.732499074116595
8.06,0.17450772464993644,0.5796880129722954,0.16789461856469423,1.0281894181251043,0.7337308640731978
8.07,0.17287016613657671,0.5813261966642999,0.16728228011239302,1.0285432823895668,0.7349676486640806
8.08,0.17122816019478945,0.5829629859940539,0.16666434742275305,1.0288802940788857,0.7362094386067017
8.09,0.1695817797417189,0.5845983304500239,0.16604080793569256,1.0292002907373534,0.7374562442354309
8.1,0.16793109964713102,0.5862321791782374,0.1654116494830578,1.0295031084516366,0.7387080754880673
8.11,0.1662761967820319,0.5878644809816174,0.16477686030249994,1.0297885818454982,0.7399649418921107
8.120000000000001,0.16461715006814068,0.5894951843193353,0.16413642905160045,1.0300565440747043,0.7412268525507881
8.13,0.16295404086460447,0.5911242373169716,0.16349034490993705,1.0303068269923954,0.7424938160420019
8.14,0.16128695412393482,0.5927515878013382,0.16283859788170066,1.0305392617035865,0.743765840118695
8.15,0.15961597635540836,0.594377183232917,0.1621811782660891,1.030753677503379,0.7450429322332806
8.16,0.1579411964096223,0.596000970728759,0.16151807686316236,1.0309499022429784,0.7463250993338225
8.17,0.15626270568953182,0.5976228970669853,0.16084928503021562,1.0311277624051511,0.7476123478082319
8.18,0.15458059823110581,0.5992429086871003,0.1601747947041899,1.0312870831134386,0.7489046834620944
8.19,0.15289497078605044,0.6008609516903652,0.15949459842464733,1.0314276881421711,0.7502021114959391
8.2,0.15120592290660026,0.6024769718402303,0.15880868935731182,1.0315493999272813,0.7515046364819493
8.21,0.14951355703237754,0.6040909145628278,0.1581170613181745,1.0316520395779196,0.7528122623401138
8.22,0.14781797861732324,0.6057027249491319,0.15741970880774792,1.0317354269378796,0.7541249923044234
8.23,0.14611929655439349,0.6073123477697028,0.156716627120449,1.0317993810291919,0.7554428288154061
8.24,0.14441762279403833,0.6089197274552599,0.156007812250727,1.0318437194540646,0.7567657736119318
8.25,0.14271307252614393,0.6105248081010902,0.15529326094131998,1.0318682585216588,0.7580938276836676
8.26,0.1410057643520431,0.6121275334710056,0.15457297072905077,1.0318728133601907,0.75942699122594
8.27,0.13929582039019195,0.6137278469984649,0.15384693997393936,1.031857197941613,0.7607652636109499
8.28,0.13758336638421578,0.6153256917877682,0.15311516788895632,1.031821225107487,0.7621086433583535
8.290000000000001,0.13586853181332362,0.6169210106153227,0.1523776545704173,1.031764706596043,0.7634571281052112
8.3,0.13415145000509324,0.618513745930981,0.15163440102901884,1.0316874530704276,0.7648107145753018
8.31,0.1324322583116215,0.6201038398611005,0.15088540923641194,1.0315892741879404,0.7661693985330285
8.32,0.13071110010027612,0.6216912342606092,0.1501306826150119,1.0314699798527798,0.7675331742976627
8.33,0.12898812290811573,0.6232758706614875,0.14937022559093685,1.0313293789655562,0.76890203518691
8.34,0.12726347822839715,0.6248576902653311,0.14860404354560763,1.0311672792372462,0.7702759735650324
8.35,0.12553732233009637,0.626436633963815,0.14783214301969924,1.0309834876767412,0.7716549806406541
8.36,0.1238098164210923,0.6280126423414445,0.14705453175685995,1.0307778106498369,0.7730390464235117
8.370000000000001,0.12208112681543434,0.6295856556784235,0.14627121874849003,1.0305500539405292,0.7744281596801562
8.38,0.12035142510469587,0.6311556139536418,0.14548221427958125,1.0303000228146182,0.7758223078886042
8.39,0.11862088833340888,0.6327224568477825,0.1446875299756148,1.03002752208562,0.7772214771919438
8.4,0.11688969917967522,0.634286123746585,0.14388717885077773,1.0297323561839007,0.7786256523506353
8.41,0.1151580475440843,0.6358465537945192,0.14308117568892764,1.0294143304065912,0.7800348163663157
8.42,0.11342613018698873,0.6374036858785351,0.14226953696365896,1.029073250528497,0.7814489505606073
8.43,0.11169414958767593,0.6389574585839185,0.14145228057467032,1.0287089217588716,0.7828680348352728
8.44,0.10996231505950327,0.640507810230913,0.14062942611710358,1.0283211495903581,0.7842920474062122
8.45,0.10823084300827618,0.6420546788806321,0.13980099494860504,1.0279097399277877,0.7857209647371479
8.46,0.10649995719800268,0.6435980023412071,0.13896701025822428,1.0274744992220508,0.7871547614714947
8.47,0.10476988902402619,0.6451377181741709,0.13812749713715122,1.027015234609038,0.7885934103624105
8.48,0.10304087789968998,0.6466737637038319,0.13728248268748486,1.0265317541635908,0.7900368821649424
