t,deltaPsi,NADH_x,Q_x,Cox_x,ATP_x,ATP_mx,ADP_x,ADP_mx,pH_x,K_x,Mg_x,PI_x,ATP_i,ATP_mi,ADP_i,ADP_mi,AMP_i,PI_i,Mg_i,ATP_c,ADP_c,AMP_c,ATP_mc,ADP_mc,PI_c,Mg_c,PCr_c
3.96,187.26080716448743,0.0020027131070242932,0.000759737721385245,0.002394873790927619,0.009714065270899916,0.008769402743035915,0.00028593472910008353,0.00011180278901922505,6.958349418334606,0.16511531509614985,0.00022279446794489248,0.006271561452931694,0.008156120312519829,0.0072326165450779575,3.525877582917125e-05,1.2388339350415814e-05,6.608835032997006e-08,0.007659696172096,0.00018796111557164267,0.008153065329218036,3.8301921429025865e-05,7.792605226894483e-08,0.007968526343435983,2.8694186155219854e-05,0.007660462015196458,0.001036337470408823,0.02399086614442154
3.97,187.26088452378175,0.0020027360848939336,0.00075974183177819,0.002394880284927533,0.00971404154552525,0.00876939037819203,0.0002859584544747489,0.00011181278867319925,6.958353364761899,0.16511381391073632,0.00022279683313480362,0.006270766191686991,0.008156124213638255,0.007232618314973225,3.5254889310533964e-05,1.2386957227288087e-05,6.607375053971272e-08,0.007658581011576889,0.00018796072779950316,0.00815306954089994,3.8297726854366e-05,7.790894502470886e-08,0.00796853031626592,2.869103802767771e-05,0.007659346775247481,0.0010363366457064281,0.02399202279873972
3.98,187.2609617565658,0.0020027590505780684,0.0007597459407067118,0.002394886779206303,0.00971401781232074,0.008769378009126234,0.0002859821876792592,0.00011182279174815498,6.9583573109962655,0.16511231280985594,0.0002227991991256426,0.006269970984282592,0.008156128113968635,0.007232620084506987,3.5251003575383335e-05,1.238557538645744e-05,6.605915531138116e-08,0.0076574659667066,0.00018796034010657226,0.008153073751749852,3.8293533106441256e-05,7.789184303850135e-08,0.007968534288310755,2.8687890521873183e-05,0.00765823165095918,0.0010363358211673988,0.023993179335388134
3.99,187.2610388644666,0.0020027820045496374,0.0007597500480090505,0.0023948932737367476,0.009713994071329612,0.008769365635860882,0.0002860059286703863,0.00011183279822602543,6.958361257036931,0.16511081179395393,0.00022280156591312437,0.00626917583070037,0.008156132013511251,0.007232621853679374,3.524711862343596e-05,1.2384193827820824e-05,6.604456464291574e-08,0.007656351037467419,0.0001879599524928211,0.008153077961768012,3.8289340185011466e-05,7.787474630821217e-08,0.007968538259570715,2.8684743637625275e-05,0.0076571166423138205,0.001036334996791687,0.02399433575438316
4.0,187.26111584911118,0.00200280494728158,0.0007597541535234467,0.002394899768491684,0.009713970322595097,0.008769353258418324,0.0002860296774049023,0.00011184280808874383,6.958365202883119,0.16510931086347538,0.00022280393349296382,0.006268380730922195,0.00815613591226639,0.007232623622490521,3.5243234454408424e-05,1.2382812551275189e-05,6.602997853225686e-08,0.007655236223841631,0.00018795956495822074,0.008153082170954663,3.828514808983648e-05,7.78576548317313e-08,0.007968542230046028,2.8681597374752992e-05,0.007656001749293669,0.0010363341725792452,0.023995492055741162
4.01,187.2611927121266,0.002002827879246836,0.0007597582570881407,0.0023949062634439308,0.00971394656616042,0.008769340876820913,0.0002860534338395792,0.00011185282131824338,6.958369148534052,0.16510781001886551,0.0002228063018608759,0.006267585684929939,0.008156139810234336,0.007232625390940556,3.523935106801732e-05,1.2381431556717486e-05,6.60153969773449e-08,0.007654121525811521,0.00018795917750274232,0.008153086379310047,3.828095682067612e-05,7.784056860694863e-08,0.007968546199736925,2.867845173307534e-05,0.00765488697188099,0.0010363333485300258,0.02399664823947851
4.0200000000000005,187.26126945513988,0.0020028508009183443,0.0007597623585413729,0.002394912758566305,0.00971392280206881,0.008769328491091,0.0002860771979311889,0.00011186283789645728,6.958373093988955,0.16510630926056952,0.00022280867101257549,0.006266790692705474,0.008156143707415376,0.007232627159029614,3.523546846397924e-05,1.2380050844044666e-05,6.600081997612023e-08,0.0076530069433593745,0.00018795879012635684,0.00815309058683441,3.827676637729024e-05,7.782348763175411e-08,0.007968550168643633,2.8675306712411324e-05,0.007653772310058051,0.0010363325246439807,0.02399780430561157
4.03,187.2613460500033,0.002002873704181686,0.000759766460653293,0.0023949192543283116,0.009713899029561194,0.008769316100835284,0.000286100970438806,0.00011187285814132422,6.958377039261485,0.16510480858076504,0.00022281104102342395,0.006265995754471284,0.00815614760380877,0.0072326289267573615,3.523158664302869e-05,1.2378670413517197e-05,6.598624753098876e-08,0.007651892476484545,0.00018795840282913743,0.008153094793527963,3.827257675946174e-05,7.78064119046113e-08,0.007968554136766361,2.8672162312597566e-05,0.007652657763824515,0.0010363317009210672,0.023998960254166448
4.04,187.26142249245544,0.002002896587811494,0.0007597705638419807,0.002394925750800996,0.009713875248522127,0.008769303705993915,0.00028612475147787246,0.00011188288210122871,6.958380984353721,0.16510330797826223,0.00022281341190488773,0.006265200870256824,0.008156151499414604,0.007232630694123837,3.5227705605083565e-05,1.2377290265103923e-05,6.597167964077402e-08,0.007650778125172694,0.0001879580156110753,0.008153098999390951,3.8268387966955e-05,7.778934142352358e-08,0.00796855810410533,2.866901853345656e-05,0.0076515433331660904,0.0010363308773612384,0.02400011608516145
4.05,187.2614988085302,0.0020029194593199173,0.0007597746655423377,0.002394932247550035,0.0097138514596525,0.008769291306929964,0.0002861485403474987,0.00011189290948267426,6.958384929253055,0.16510180746028327,0.00022281578358739418,0.0062644060398467346,0.008156155394234003,0.007232632461129554,3.522382534902605e-05,1.2375910398403812e-05,6.595711629975592e-08,0.007649663889392114,0.00018795762847205797,0.008153103204423633,3.826419999951099e-05,7.777227618591065e-08,0.007968562070660792,2.8665875374792866e-05,0.00765042901805078,0.001036330053964443,0.024001271798604947
4.0600000000000005,187.26157499920987,0.0020029423189939386,0.0007597787656560941,0.002394938744559001,0.009713827662978168,0.00876927890365678,0.00028617233702183027,0.00011190294027487017,6.958388873959021,0.16510030702709427,0.00022281815606838291,0.006263611263228095,0.00815615928826723,0.007232634227774636,3.52199458745948e-05,1.2374530813321683e-05,6.594255750597154e-08,0.0076485497691254605,0.00018795724141205874,0.00815310740862625,3.826001285689002e-05,7.775521618967488e-08,0.007968566036432968,2.8662732836425872e-05,0.007649314818461226,0.0010363292307306328,0.024002427394513522
4.07,187.26165106547668,0.0020029651671205407,0.0007597828640849801,0.0023949452418114674,0.009713803858524987,0.008769266496187714,0.00028619614147501287,0.00011191297446702577,6.9583928184711565,0.1650988066789614,0.0002228205293452936,0.006262816540387989,0.008156163181514544,0.007232635994059203,3.521606718152842e-05,1.2373151509762362e-05,6.592800325745796e-08,0.007647435764355388,0.00018795685443105084,0.008153111611999045,3.8255826538852435e-05,7.77381614327186e-08,0.007968570001422091,2.8659590918174962e-05,0.0076482007343800715,0.001036328407659761,0.02400358287290376
4.08,187.26172700831296,0.002002988003986706,0.0007597869607307256,0.002394951739291008,0.009713780046318806,0.008769254084536117,0.00028621995368119206,0.00011192301204835036,6.958396762788999,0.16509730641615078,0.0002228229034155659,0.006262021871313497,0.008156167073976211,0.0072326377599833775,3.5212189269565564e-05,1.237177248763067e-05,6.591345355225228e-08,0.0076463218750645505,0.00018795646752900764,0.008153115814542259,3.825164104515858e-05,7.772111191294418e-08,0.007968573965628388,2.8656449619859527e-05,0.0076470867657899575,0.0010363275847517792,0.02400473823379223
4.09,187.26180282870095,0.002003010829879418,0.0007597910554950608,0.002394958236981197,0.009713756226385485,0.008769241668715339,0.00028624377361451353,0.00011193305300805326,6.958400706912082,0.16509580623892856,0.00022282527827663937,0.006261227255991702,0.008156170965652496,0.007232639525547283,3.520831213844486e-05,1.2370393746831428e-05,6.589890838839156e-08,0.007645208101235603,0.0001879560807059024,0.008153120016256133,3.8247456375568794e-05,7.770406762825396e-08,0.007968577929052088,2.8653308941298947e-05,0.007645972912673528,0.0010363267620066403,0.02400589347719552
4.1,187.2618785276229,0.002003033645085659,0.0007597951482797156,0.002394964734865606,0.009713732398750877,0.008769229248738734,0.0002862676012491229,0.00011194309733534379,6.958404650839944,0.16509430614756085,0.00022282765392595374,0.006260432694409685,0.008156174856543661,0.007232641290751038,3.520443578790494e-05,1.2369015287269461e-05,6.588436776391291e-08,0.007644094442851201,0.00018795569396170842,0.00815312421714091,3.824327252984341e-05,7.768702857655028e-08,0.007968581891693418,2.8650168882312616e-05,0.007644859175013425,0.0010363259394242964,0.0240070486031302
4.11,187.26195410606115,0.002003056449892411,0.0007597992389864202,0.00239497123292781,0.009713708563440834,0.008769216824619652,0.00028629143655916576,0.00011195314501943125,6.958408594572121,0.16509280614231386,0.0002228300303609486,0.006259638186554529,0.008156178746649968,0.007232643055594768,3.520056021768443e-05,1.236763710884959e-05,6.586983167685339e-08,0.007642980899893998,0.00018795530729639898,0.008153128417196832,3.823908950774277e-05,7.76699947557355e-08,0.007968585853552607,2.8647029442719918e-05,0.007643745552792291,0.0010363251170047002,0.02400820361161286
4.12,187.26202956499793,0.0020030792445866574,0.0007598033275169046,0.002394977731151382,0.009713684720481211,0.008769204396371444,0.00028631527951878777,0.00011196319604952497,6.958412538108147,0.16509130622345367,0.00022283240757906358,0.006258843732413316,0.008156182635971683,0.007232644820078592,3.519668542752198e-05,1.2366259211476636e-05,6.585530012525009e-08,0.007641867472346649,0.00018795492070994735,0.00815313261642414,3.8234907309027206e-05,7.765296616371197e-08,0.007968589814629883,2.8643890622340237e-05,0.007642632045992768,0.0010363242947478038,0.02400935850266007
4.13,187.2621049054155,0.0020031020294553805,0.000759807413772899,0.0023949842295198955,0.009713660869897865,0.00876919196400746,0.0002863391301021345,0.00011197325041483427,6.9584164814475615,0.16508980639124643,0.00022283478557773837,0.006258049331973127,0.008156186524509066,0.007232646584202634,3.51928114171562e-05,1.2364881595055422e-05,6.584077310714011e-08,0.007640754160191809,0.00018795453420232687,0.008153136814823075,3.823072593345707e-05,7.763594279838206e-08,0.007968593774925474,2.8640752420992963e-05,0.0076415186545974985,0.0010363234726535598,0.024010513276288413
4.14,187.26218012829617,0.002003124804785563,0.0007598114976561332,0.0023949907280169237,0.009713637011716647,0.008769179527541051,0.00028636298828335166,0.00011198330810456844,6.958420424589899,0.1650883066459583,0.00022283716435441257,0.006257254985221044,0.008156190412262383,0.007232648347967014,3.518893818632575e-05,1.236350425949077e-05,6.58262506205605e-08,0.007639640963412133,0.00018795414777351085,0.00815314101239388,3.822654538079269e-05,7.76189246576481e-08,0.007968597734439609,2.863761483849748e-05,0.0076404053785891265,0.0010363226507219205,0.02401166793251447
4.15,187.2622552346222,0.002003147570864188,0.0007598155790683375,0.0023949972266260403,0.009713613145963414,0.00876916708698557,0.00028638685403658485,0.00011199336910793683,6.958424367534695,0.16508680698785544,0.00022283954390652584,0.0062564606921441486,0.008156194299231896,0.007232650111371856,3.518506573476925e-05,1.2362127204687504e-05,6.581173266354837e-08,0.007638527881990274,0.00018795376142347248,0.008153145209136797,3.82223656507944e-05,7.760191173941244e-08,0.007968601693172515,2.8634477874673176e-05,0.007639292217950293,0.0010363218289528382,0.024012822471354812
4.16,187.26233022537585,0.0020031703279782377,0.0007598196579112418,0.0023950037253308186,0.00971358927266402,0.008769154642354365,0.00028641072733597966,0.0001120034334141487,6.958428310281486,0.16508530741720392,0.0002228419242315178,0.006255666452729524,0.00815619818541787,0.0072326518744172804,3.518119406222532e-05,1.2360750430550445e-05,6.579721923414078e-08,0.007637414915908889,0.00018795337515218518,0.008153149405052067,3.8218186743222556e-05,7.758490404157743e-08,0.007968605651124422,2.863134152933944e-05,0.0076381791726636405,0.0010363210073462653,0.024013976892826028
4.17,187.2624051015394,0.0020031930764146952,0.0007598237340865763,0.002395010224114832,0.009713565391844318,0.008769142193660791,0.00028643460815568175,0.00011201350101241343,6.95843225282981,0.16508380793426997,0.00022284430532682812,0.006254872266964252,0.008156202070820568,0.0072326536371034094,3.517732316843262e-05,1.2359373936984416e-05,6.578271033037483e-08,0.007636302065150631,0.00018795298895962214,0.00815315360013993,3.821400865783748e-05,7.756790156204544e-08,0.007968609608295556,2.8628205802315657e-05,0.007637066242711813,0.0010363201859021544,0.02401513119694469
4.18,187.26247986409513,0.0020032158164605424,0.0007598278074960709,0.0023950167229616543,0.009713541503530163,0.008769129740918195,0.00028645849646983677,0.00011202357189194028,6.9584361951792015,0.16508230853931966,0.00022284668718989642,0.006254078134835413,0.008156205955440251,0.007232655399430365,3.517345305312977e-05,1.2357997723894238e-05,6.57682059502876e-08,0.007635189329698156,0.0001879526028457567,0.008153157794400632,3.820983139439952e-05,7.75509042987188e-08,0.007968613564686148,2.8625070693421214e-05,0.007635953428077451,0.0010363193646204577,0.024016285383727378
4.19,187.26255449579944,0.0020032385429869584,0.0007598318799028625,0.0023950232221696256,0.009713517607233369,0.00876911728387171,0.0002864823927666292,0.0001120336462588613,6.958440137338233,0.1650808092274194,0.0002228490698694596,0.0062532840564966715,0.008156209839276549,0.00723265716139798,3.516958371668735e-05,1.2356621791410493e-05,6.575370609471791e-08,0.007634076709546039,0.00018795221681062552,0.008153161987834362,3.820565495271947e-05,7.753391225024899e-08,0.007968617520296376,2.862193620251372e-05,0.00763484072875527,0.0010363185435011378,0.02401743945319542
4.2,187.26262899810607,0.002003261256421031,0.0007598359511605266,0.002395029721714177,0.009713493702993093,0.008769104822541628,0.0002865062970069065,0.00011204372409677403,6.958444079306206,0.16507930999896994,0.00022285145336163026,0.006252490031930799,0.008156213722329742,0.007232658923006384,3.516571515882765e-05,1.2355246139432158e-05,6.573921076163037e-08,0.007632964204676628,0.00018795183085420022,0.008153166180441361,3.8201479332556376e-05,7.751692541451897e-08,0.007968621475126468,2.8618802329411577e-05,0.007633728144727598,0.0010363177225441468,0.024018593405365277
4.21,187.26270338360402,0.0020032839604986735,0.0007598400199853997,0.0023950362213784296,0.009713469791162539,0.008769092357112106,0.0002865302088374607,0.0001120538052567456,6.9584480210769035,0.16507781085754866,0.00022285383763118058,0.0062516960610187935,0.008156217604600497,0.007232660684255882,3.516184737888686e-05,1.2353870767720292e-05,6.572471994727783e-08,0.0076318518150649845,0.00018795144497641377,0.008153170372221904,3.8197304533638426e-05,7.749994378895406e-08,0.007968625429176686,2.8615669073909828e-05,0.007632615675969393,0.001036316901749431,0.024019747240250498
4.22,187.26277765292468,0.002003306655402598,0.0007598440863150495,0.0023950427211520166,0.009713445871757665,0.008769079887591333,0.00028655412824233397,0.0001120638897321617,6.958451962650036,0.1650763118033216,0.00022285622267653778,0.006250902143750946,0.008156221486089067,0.007232662445146591,3.5157980376615775e-05,1.2352495676184061e-05,6.57102336497513e-08,0.007630739540693993,0.00018795105917724064,0.008153174563176234,3.819313055572694e-05,7.748296737147102e-08,0.007968629382447256,2.8612536435828595e-05,0.007631503322463528,0.0010363160811169424,0.02402090095786775
4.23,187.26285180669947,0.0020033293413155174,0.0007598481500870432,0.0023950492210245717,0.00971342194479443,0.008769067413987496,0.0002865780552055688,0.00011207397751640804,6.958455904025313,0.16507481283645484,0.00022285860849612915,0.0062501082801175445,0.0081562253667957,0.007232664205678628,3.5154114151765205e-05,1.2351120864732635e-05,6.569575186714185e-08,0.007629627381546538,0.0001879506734566554,0.00815317875330459,3.8188957398583224e-05,7.74659961599866e-08,0.007968633334938404,2.8609404414988e-05,0.007630391084192877,0.001036315260646634,0.024022054558233717
4.24,187.2629258455597,0.002003352018420145,0.0007598522112389483,0.0023950557209857287,0.009713398010288792,0.00876905493630878,0.00028660198971120745,0.0001120840686028703,6.958459845202444,0.16507331395711436,0.0002228609950883819,0.006249314470108878,0.008156229246720648,0.0072326659658521085,3.515024870408594e-05,1.2349746333275183e-05,6.568127459754046e-08,0.007628515337605503,0.00018795028781463252,0.008153182942607211,3.8184785061968585e-05,7.744903015241761e-08,0.00796863728665036,2.8606273011208164e-05,0.007629278961140317,0.0010363144403384582,0.024023208041365058
4.25,187.26299977013676,0.002003374686899194,0.0007598562697083322,0.0023950622210251217,0.009713374068256706,0.008769042454563374,0.0002866259317432923,0.00011209416298493417,6.958463786181141,0.1650718151654662,0.00022286338245172338,0.006248520713715236,0.008156233125864163,0.007232667725667149,3.5146384033328784e-05,1.2348372081720872e-05,6.566680183903817e-08,0.007627403408853773,0.00018794990225114654,0.00815318713108434,3.818061354564434e-05,7.74320693466808e-08,0.00796864123758335,2.8603142224309214e-05,0.007628166953288723,0.0010363136201923676,0.024024361407278445
4.26,187.26307358106203,0.002003397346935377,0.0007598603254327623,0.002395068721132383,0.009713350118714133,0.008769029968759466,0.0002866498812858657,0.00011210426065598536,6.958467726961112,0.16507031646167644,0.00022286577058458078,0.006247727010926908,0.008156237004226498,0.007232669485123865,3.5142520139244545e-05,1.2346998109978873e-05,6.5652333589726e-08,0.007626291595274232,0.00018794951676617195,0.008153191318736219,3.81764428493718e-05,7.741511374069296e-08,0.007968645187737601,2.860001205411127e-05,0.007627055060620968,0.001036312800208315,0.024025514655990555
4.2700000000000005,187.2631472789669,0.002003419998711407,0.0007598643783498063,0.0023950752212971477,0.009713326161677029,0.00876901747890524,0.00028667383832296995,0.00011211436160940955,6.95847166754207,0.16506881784591104,0.00022286815948538137,0.006246933361734181,0.0081562408818079,0.0072326712442223745,3.513865702158401e-05,1.2345624417958353e-05,6.563786984769499e-08,0.007625179896849763,0.00018794913135968328,0.008153195505563086,3.8172272972912266e-05,7.739816333237084e-08,0.00796864913711334,2.8596882500434456e-05,0.007625943283119929,0.0010363119803862525,0.02402666778751805
4.28,187.26322086448272,0.002003442642409998,0.0007598684283970314,0.0023950817215090485,0.009713302197161352,0.008769004985008887,0.0002866978028386474,0.00011212446583859244,6.958475607923723,0.16506731931833607,0.00022287054915255244,0.006246139766127347,0.008156244758608622,0.0072326730029627926,3.5134794680097984e-05,1.2344251005568482e-05,6.562341061103616e-08,0.007624068313563252,0.00018794874603165503,0.008153199691565185,3.816810391602705e-05,7.738121811963123e-08,0.007968653085710795,2.8593753563098893e-05,0.007624831620768479,0.0010363111607261332,0.024027820801877604
4.29,187.26329433824085,0.002003465278213862,0.0007598724755120051,0.0023950882217577195,0.009713278225183059,0.00876899248707859,0.00028672177481694035,0.00011213457333691974,6.958479548105781,0.16506582087911756,0.0002228729395845212,0.006245346224096693,0.008156248634628917,0.0072326747613452366,3.513093311453727e-05,1.2342877872718427e-05,6.560895587784051e-08,0.007622956845397583,0.00018794836078206173,0.008153203876742754,3.8163935678477475e-05,7.736427810039091e-08,0.007968657033530193,2.8590625241924704e-05,0.007623720073549494,0.0010363103412279093,0.02402897369908589
4.3,187.2633677008727,0.002003487906305712,0.0007598765196322948,0.0023950947220327938,0.009713254245758108,0.00876897998512254,0.0002867457542418912,0.00011214468409777711,6.958483488087955,0.16506432252842154,0.00022287533077971494,0.006244552735632509,0.008156252509869033,0.007232676519369821,3.5127072324652666e-05,1.234150501931736e-05,6.559450564619908e-08,0.007621845492335639,0.0001879479756108779,0.008153208061096035,3.8159768260024836e-05,7.734734327256664e-08,0.007968660980571762,2.8587497536732014e-05,0.007622608641445849,0.0010363095218915337,0.024030126479159572
4.3100000000000005,187.26344095300962,0.0020035105268682613,0.000759880560695468,0.002395101222323905,0.009713230258902457,0.008768967479148921,0.0002867697410975423,0.00011215479811455028,6.958487427869955,0.16506282426641405,0.0002228777227365609,0.0062437593007250835,0.008156256384329222,0.007232678277036664,3.5123212310194974e-05,1.2340132445274446e-05,6.558005991420291e-08,0.007620734254360305,0.000187947590518078,0.008153212244625268,3.815560166043046e-05,7.73304136340752e-08,0.007968664926835727,2.858437044734094e-05,0.007621497324440418,0.001036308702716959,0.02403127914211533
4.32,187.263514095283,0.002003533140084223,0.0007598845986390922,0.0023951077226206873,0.009713206264632063,0.008768954969165922,0.00028679373536793595,0.00011216491538062492,6.958491367451491,0.1650613260932611,0.00022288011545348635,0.006242965919364706,0.008156260258009737,0.007232680034345881,3.5119353070914994e-05,1.2338760150498858e-05,6.5565618679943e-08,0.007619623131454465,0.0001879472055036366,0.008153216427330693,3.815143587945563e-05,7.731348918283336e-08,0.007968668872322318,2.858124397357161e-05,0.007620386122516077,0.0010363078837041374,0.024032431687969823
4.33,187.2635871283242,0.00200355574613631,0.0007598886334007348,0.002395114222912774,0.009713182262962885,0.008768942455181727,0.00028681773703711453,0.00011217503588938672,6.958495306832274,0.16505982800912872,0.00022288250892891855,0.006242172591541666,0.008156264130910827,0.007232681791297589,3.511549460656352e-05,1.233738813489976e-05,6.555118194151039e-08,0.0076185121236010045,0.00018794682056752816,0.008153220609212553,3.8147270916861684e-05,7.729656991675789e-08,0.007968672817031761,2.8578118115244148e-05,0.0076192750356557,0.0010363070648530218,0.024033584116739733
4.34,187.26366005276458,0.0020035783452072354,0.0007598926649179631,0.0023951207231897986,0.009713158253910878,0.008768929937204526,0.0002868417460891203,0.00011218515963422141,6.958499246012013,0.16505833001418296,0.00022288490316128476,0.006241379317246252,0.008156268003032744,0.007232683547891903,3.511163691689137e-05,1.2336016398386323e-05,6.55367496969961e-08,0.007617401230782805,0.00018794643570972723,0.008153224790271089,3.8143106772409914e-05,7.727965583376557e-08,0.007968676760964284,2.857499287217867e-05,0.007618164063842162,0.0010363062461635647,0.02403473642844172
4.3500000000000005,187.26373284950867,0.0020036009317725527,0.0007598966950891404,0.0023951272237712836,0.0097131342369365,0.008768917414952724,0.00028686576306349913,0.00011219528684286541,6.958503185000142,0.16505683210309482,0.00022288729820444162,0.006240586096638395,0.008156271874375001,0.007232685304128603,3.510778000238422e-05,1.233464494113089e-05,6.552232194803695e-08,0.007616290452998939,0.00018794605093028216,0.008153228970506438,3.813894344596172e-05,7.726274693305188e-08,0.007968680704120016,2.8571868244270996e-05,0.007617053207074706,0.0010363054276357388,0.024035888623094803
4.36,187.263805524585,0.0020036235075764097,0.0007599007233153758,0.002395133724556608,0.009713110212207686,0.008768904888513793,0.000286889787792312,0.00011220541744458792,6.95850712379371,0.16505533427753372,0.00022288969404165134,0.006239792929661974,0.00815627574493805,0.007232687060007899,3.510392386259183e-05,1.2333273762970627e-05,6.550789869175384e-08,0.00761517979022786,0.00018794566622914723,0.008153233149918868,3.813478093725103e-05,7.724584321218373e-08,0.007968684646499215,2.856874423132053e-05,0.007615942465331729,0.001036304609269491,0.024037040700715006
4.37,187.2638780887004,0.00200364607571646,0.0007599047485327568,0.0023951402253669135,0.009713086180024122,0.008768892358043921,0.0002869138199758769,0.00011221555131307955,6.958511062387464,0.1650538365404723,0.00022289209064303055,0.00623899981622063,0.008156279614722518,0.007232688815530077,3.5100068496889624e-05,1.2331902863680284e-05,6.549347992442679e-08,0.007614069242444188,0.00018794528160625927,0.008153237328508676,3.8130619245988027e-05,7.72289446684248e-08,0.007968688588102154,2.856562083310875e-05,0.007614831838587746,0.0010363037910647637,0.024038192661317806
4.38,187.26395054230835,0.0020036686363239394,0.0007599087706965372,0.00239514672619481,0.009713062140396753,0.008768879823548686,0.0002869378596032466,0.00011222568844383981,6.9585150007811984,0.165052338892027,0.00022289448800750646,0.006238206756306185,0.008156283483728653,0.007232690570695251,3.509621390503505e-05,1.2330532243171407e-05,6.547906564417882e-08,0.007612958809630951,0.00018794489706159344,0.008153241506276098,3.812645837193493e-05,7.721205129970342e-08,0.00796869252892906,2.856249804945645e-05,0.0076137213268257795,0.00103630297302151,0.024039344504919895
4.39,187.2640228858623,0.002003691189530082,0.0007599127897619705,0.002395153227032906,0.009713038093336525,0.008768867285033658,0.0002869619066634742,0.00011223582883236823,6.958518938974712,0.1650508413323143,0.00022289688613400628,0.006237413749910455,0.008156287351956698,0.007232692325503535,3.509236008678554e-05,1.2329161901355537e-05,6.546465584913293e-08,0.007611848491771181,0.00018794451259512493,0.008153245683221374,3.8122298314853965e-05,7.719516310394788e-08,0.00796869646898016,2.855937588018444e-05,0.007612610930028851,0.0010363021551396821,0.024040496231537967
4.4,187.26409511981564,0.0020037137354661236,0.0007599168056843104,0.002395159727873811,0.009713014038854386,0.00876885474250441,0.0002869859611456125,0.00011224597247416431,6.958522876967804,0.16504934386145068,0.00022289928502145726,0.006236620797025261,0.008156291219406897,0.007232694079955043,3.5088507041898505e-05,1.2327791838144217e-05,6.545025053741211e-08,0.007610738288847907,0.00018794412820682892,0.008153249859344746,3.8118139074507326e-05,7.717828007908647e-08,0.00796870040825568,2.8556254325113523e-05,0.007611500648179985,0.0010363013374192333,0.02404164784118871
4.41,187.26416724462183,0.002003736274263298,0.0007599208184188106,0.002395166228710134,0.009712989976961284,0.008768842195966518,0.0002870100230387145,0.00011225611936472759,6.958526814760271,0.1650478464795526,0.0002229016846687866,0.0062358278976424215,0.008156295086079495,0.007232695834049886,3.508465477013138e-05,1.232642205344899e-05,6.54358497071394e-08,0.007609628200844159,0.0001879437438966806,0.008153254034646451,3.811398065065724e-05,7.716140222304753e-08,0.007968704346755846,2.8553133384064508e-05,0.007610390481262203,0.0010363005198601163,0.024042799333888816
4.42,187.26423926073434,0.0020037588060528417,0.0007599248279207246,0.0023951727295344846,0.009712965907668165,0.008768829645425552,0.00028703409233183324,0.00011226626949955758,6.958530752351911,0.16504634918673652,0.00022290408507492156,0.0062350350517537565,0.008156298951974734,0.00723269758778818,3.5080803271241606e-05,1.2325052547181397e-05,6.542145335643777e-08,0.0076085182277429685,0.0001879433596646551,0.008153258209126732,3.810982304306591e-05,7.714452953375937e-08,0.007968708284480885,2.8550013056858196e-05,0.007609280429258527,0.0010362997024622835,0.024043950709654975
4.43,187.26431116860658,0.0020037813309659886,0.0007599288341453062,0.0023951792303394713,0.009712941830985977,0.00876881709088709,0.00028705816901402145,0.00011227642287415379,6.958534689742523,0.1650448519831189,0.00022290648623878934,0.006234242259351085,0.008156302817092863,0.007232699341170035,3.5076952544986594e-05,1.2323683319252981e-05,6.540706148343024e-08,0.007607408369527365,0.00018794297551072764,0.008153262382785827,3.810566625149556e-05,7.712766200915026e-08,0.007968712221431024,2.8546893343315396e-05,0.00760817049215198,0.001036298885225688,0.024045101968503884
4.44,187.264382968692,0.002003803849133974,0.0007599328370478088,0.002395185731117704,0.009712917746925667,0.008768804532356698,0.00028708225307433213,0.00011228657948401573,6.958538626931904,0.16504335486881627,0.00022290888815931716,0.006233449520426227,0.008156306681434123,0.007232701094195567,3.507310259112379e-05,1.2322314369575287e-05,6.539267408623983e-08,0.0076062986261803784,0.0001879425914348734,0.008153266555623977,3.8101510275708386e-05,7.711079964714853e-08,0.007968716157606488,2.8543774243256914e-05,0.0076070606699255834,0.0010362980681502825,0.02404625311045223
4.45,187.264454661444,0.002003826360688032,0.0007599368365834864,0.0023951922318617915,0.00971289365549818,0.008768791969839956,0.00028710634450181827,0.00011229673932464294,6.958542563919851,0.16504185784394498,0.0002229112908354323,0.006232656834971,0.00815631054499876,0.007232702846864889,3.506925340941061e-05,1.2320945698059854e-05,6.537829116298954e-08,0.00760518899768504,0.00018794220743706752,0.00815327072764142,3.809735511546661e-05,7.70939424456825e-08,0.007968720093007503,2.8540655756503553e-05,0.0076059509625623625,0.0010362972512360194,0.02404740413551671
4.46,187.26452624731607,0.002003848865759399,0.0007599408327075924,0.002395198732564343,0.009712869556714465,0.008768779403342435,0.00028713044328553276,0.00011230690239153493,6.958546500706163,0.16504036090862162,0.00022291369426606192,0.006231864202977224,0.008156314407787017,0.007232704599178113,3.506540499960449e-05,1.2319577304618227e-05,6.536391271180238e-08,0.0076040794840243784,0.00018794182351728522,0.008153274898838396,3.809320077053245e-05,7.707709040268046e-08,0.007968724027634298,2.853753788287612e-05,0.0076048413700453375,0.0010362964344828522,0.024048555043714007
