t,V,K_i,Na_i,Ca_i,x,m,h,d,f,s,r,Ca_up,Ca_rel,ActFrac,ProdFrac,Ca_Calmod,Ca_Trop
5.15,-93.73696214919501,136.74077567587779,7.400134578865161,1.3638971644579862e-05,0.0023033021902453426,0.0014346608292685917,0.9954107356387472,1.9196903882786157e-08,0.9999999562483107,0.9998853020220506,1.6052742568594552e-08,0.5083882561638344,0.5048633086939686,0.004269614161497453,0.265102084208643,0.000531249215440673,0.000338694100398648
5.16,-93.73706730384367,136.74114069696958,7.399850428657895,1.363657888646683e-05,0.002303277549600021,0.0014346401077056686,0.9954108437476741,1.9196399325122453e-08,0.9999999562495385,0.9998853042647382,1.605240487037517e-08,0.5082090188205552,0.504683829370014,0.004268603344886163,0.2650279476227918,0.0005311583830143892,0.00033863506586394136
5.17,-93.73717235711591,136.74150572258742,7.399566137291608,1.3634188026661778e-05,0.00230325293183789,0.0014346194064139882,0.9954109517499066,1.9195895267117767e-08,0.9999999562507651,0.9998853065052722,1.6052067504689688e-08,0.5080300836619148,0.5045046540079442,0.004267592858883068,0.264953936645178,0.000531067621494154,0.0003385760779754895
5.18,-93.73727730897127,136.74187075259172,7.399281705134505,1.3631799067591995e-05,0.002303228337003661,0.0014345987254008106,0.9954110596454073,1.9195391708930323e-08,0.9999999562519906,0.9998853087436501,1.6051730471652208e-08,0.5078514501855768,0.5043257820971262,0.004266582711993219,0.2648800502214288,0.0005309769309812824,0.0003385171367946176
5.19,-93.73738215940043,136.7422357868411,7.398997132560415,1.3629412010747762e-05,0.0023032037651110693,0.0014345780646662968,0.9954111674341776,1.919488865055335e-08,0.9999999562532146,0.9998853109798715,1.6051393771270686e-08,0.5076731178804704,0.5041472131186601,0.004265572911638698,0.2648062873821423,0.0005308863115506742,0.00033845824236131855
5.2,-93.73748690846485,136.74260082518953,7.398712419957152,1.3627026855452686e-05,0.002303179216098965,0.0014345574241942346,0.995411275116308,1.919438609160103e-08,0.9999999562544376,0.9998853132139408,1.605105740331023e-08,0.5074950862141159,0.5039689465332224,0.004264563462795057,0.2647326473471171,0.0005307957632179382,0.00033839939466661257
5.21,-93.737591556059,136.74296586750302,7.398427567676528,1.3624643606218002e-05,0.0023031546900934624,0.0014345368040075105,0.9954113826916752,1.9193884032589105e-08,0.9999999562556593,0.99988531544585,1.605072136811106e-08,0.507317354708472,0.503790981853801,0.004263554376152568,0.26465912890141746,0.0005307052861363171,0.00033834059381791055
5.22,-93.73769610216368,136.74333091364187,7.398142576087595,1.3622262264907717e-05,0.002303130187128527,0.001434516204109017,0.9954114901602649,1.9193382473570755e-08,0.9999999562568799,0.9998853176755975,1.605038566571723e-08,0.5071399228591436,0.5036133185682145,0.004262545659423543,0.2645857310599096,0.0005306148803869849,0.0003382818398628609
5.23,-93.7378005467634,136.7436959634665,7.397857445559302,1.3619882833291271e-05,0.0023031057072369263,0.0014344956245009078,0.9954115975220669,1.919288141458111e-08,0.9999999562580991,0.9998853199031817,1.6050050296160588e-08,0.506962790161712,0.5034359561643614,0.004261537320175674,0.2645124528506424,0.000530524546047427,0.00033822313284675195
5.24,-93.73790488984625,136.74406101683743,7.397572176460459,1.361750531304684e-05,0.002303081250450281,0.0014344750651846235,0.9954117047770746,1.919238085563791e-08,0.9999999562593173,0.9998853221286009,1.6049715259461197e-08,0.5067859561117752,0.5032588941302565,0.004260529365836586,0.26443929331448596,0.0005304342831915727,0.00033816447281259356
5.25,-93.7380091314038,136.7444260736153,7.39728676915972,1.3615129705764625e-05,0.0023030568167991187,0.0014344545261609188,0.9954118119252853,1.9191880796742158e-08,0.9999999562605341,0.999885324351854,1.6049380555627758e-08,0.5066094202049868,0.5030821319540668,0.004259521803698383,0.26436625150477083,0.0005303440918899265,0.00033810585980119867
5.26,-93.73811327143093,136.74479113366078,7.397001224025558,1.3612756012950159e-05,0.002303032406312927,0.001434434007429889,0.9954119189666993,1.9191381237878743e-08,0.9999999562617498,0.9998853265729393,1.6049046184658055e-08,0.5064331819370961,0.5029056691241481,0.004258514640922209,0.26429332648692677,0.0005302539722096997,0.0003380472938512653
5.2700000000000005,-93.73821730992577,136.74515619683478,7.396715541426233,1.361038423602759e-05,0.0023030080190202043,0.0014344135089909959,0.9954120259013209,1.9190882179017096e-08,0.9999999562629642,0.9998853287918558,1.604871214653937e-08,0.5062572408039878,0.5027295051290812,0.004257507884542798,0.26422051733812185,0.0005301639242149429,0.00033798877499945817
5.28,-93.73832124688943,136.74552126299827,7.396429721729776,1.3608014376342989e-05,0.0023029836549485158,0.0014343930308430952,0.9954121327291571,1.919038362011184e-08,0.9999999562641774,0.9998853310086022,1.604837844124892e-08,0.5060815963017218,0.5025536394577086,0.0042565015414730255,0.26414782314690133,0.0005300739479666766,0.0003379303032804903
5.29,-93.73842508232597,136.74588633201233,7.3961437653039575,1.3605646435167637e-05,0.002302959314124544,0.0014343725729844617,0.9954122394502181,1.918988556110342e-08,0.9999999562653894,0.9998853332231777,1.604804506875428e-08,0.5059062479265725,0.50237807159917,0.0042554956185084595,0.26407524301282653,0.000529984043523024,0.00033787187872720467
5.3,-93.7385288162423,136.74625140373826,7.395857672516265,1.3603280413701335e-05,0.002302934996574141,0.0014343521354128169,0.9954123460645171,1.9189388001918763e-08,0.9999999562666001,0.9998853354355812,1.6047712029013813e-08,0.5057311951750688,0.5022028010429398,0.004254490122331918,0.264002776046114,0.0005298942109393423,0.0003378135013706561
5.3100000000000005,-93.73863244864788,136.74661647803748,7.395571443733878,1.3600916313075682e-05,0.002302910702322384,0.001434331718125355,0.9954124525720701,1.9188890942471907e-08,0.9999999562678097,0.999885337645812,1.6047379321977102e-08,0.5055564375440337,0.5020278272788623,0.004253485059518018,0.26393042136727424,0.0005298044502683543,0.0003377551712401929
5.32,-93.73873597956265,136.74698155477083,7.39528507932595,1.3598554134214025e-05,0.0023028864313854643,0.0014343113211175947,0.9954125589729017,1.9188394382635566e-08,0.9999999562690179,0.9998853398538693,1.604704694756635e-08,0.5053819745269942,0.5018531497938286,0.004252480436193483,0.26385817813525575,0.0005297147615505362,0.0003376968883593517
5.33,-93.73883940912462,136.74734663378808,7.394998579695093,1.3596193875876465e-05,0.0023028621836592663,0.0014342909443673616,0.9954126652671276,1.9187898321844545e-08,0.9999999562702251,0.9998853420597552,1.6046714905416986e-08,0.5052078055646367,0.5016787680259105,0.004251476253339481,0.2637860459364441,0.0005296251446811454,0.0003376386526887484
5.34,-93.73894273726275,136.74771171495968,7.394711945181772,1.3593835540603243e-05,0.0023028379592575613,0.001434270587883482,0.995412771454704,1.918740276030133e-08,0.999999956271431,0.9998853442634672,1.6046383195666242e-08,0.5050339301952507,0.5015046815036317,0.004250472521059501,0.26371402360324625,0.0005295355998140978,0.00033758046429963745
5.3500000000000005,-93.73904596400254,136.74807679814708,7.394425176153659,1.3591479129163432e-05,0.002302813758195861,0.0014342502516603,0.9954128775356621,1.9186907697849983e-08,0.9999999562726357,0.9998853464650048,1.604605181821658e-08,0.5048603479141252,0.5013308897158046,0.004249469245246194,0.26364211031814044,0.0005294461269845553,0.0003375223232117737
5.36,-93.73914908937212,136.74844188321188,7.394138272978153,1.3589124642264312e-05,0.002302789580488591,0.0014342299356916825,0.9954129835100352,1.9186413134322842e-08,0.9999999562738392,0.9998853486643678,1.6045720772962474e-08,0.5046870582167862,0.5011573921515581,0.004248466431682558,0.26357030527409875,0.0005293567262250184,0.00033746422944331964
5.37,-93.73925211340193,136.7488069700158,7.393851236022364,1.3586772080554309e-05,0.0023027654261491243,0.0014342096399710424,0.995413089377859,1.918591906954112e-08,0.9999999562750415,0.9998853508615559,1.6045390059790823e-08,0.5045140605990277,0.5009841883003641,0.004247464086045644,0.26349860767429656,0.000529267397565435,0.0003374061830109165
5.38,-93.7393550361248,136.7491720584208,7.393564065653093,1.3584421444625938e-05,0.002302741295189811,0.001434189364491362,0.9954131951391719,1.9185425503315477e-08,0.9999999562762424,0.9998853530565689,1.6045059678581293e-08,0.5043413545569427,0.5008112776520666,0.004246462213910251,0.2634270167318222,0.0005291781410333068,0.00033734818392975566
5.39,-93.73945785757572,136.7495371482889,7.393276762236812,1.3582072735018746e-05,0.0023027171876220135,0.0014341691092452165,0.9954133007940139,1.9184932435446556e-08,0.9999999562774423,0.9998853552494068,1.604472962920673e-08,0.5041689395869532,0.5006386596969092,0.0042454608207526294,0.2633555316693865,0.0005290889566537979,0.00033729023221364997
5.4,-93.73956057779172,136.7499022394824,7.392989326139643,1.3579725952222249e-05,0.002302693103456137,0.0014341488742247988,0.9954134063424274,1.9184439865725604e-08,0.9999999562786409,0.9998853574400696,1.6044399911533533e-08,0.503996815185841,0.5004663339255635,0.004244459911954174,0.2632841517190328,0.0005289998444498414,0.00033723232787510497
5.41,-93.73966319681186,136.7502673318636,7.392701757727344,1.3577381096678878e-05,0.002302669042701665,0.0014341286594219409,0.9954135117844566,1.9183947793935007e-08,0.9999999562798383,0.9998853596285572,1.604407052542202e-08,0.5038249808507791,0.5002942998291564,0.004243459492805133,0.26321287612184596,0.0005289108044422478,0.0003371744709253905
5.42,-93.73976571467699,136.75063242529515,7.392414057365284,1.3575038168786917e-05,0.0023026450053671875,0.0014341084648281394,0.9954136171201473,1.9183456219848887e-08,0.9999999562810344,0.9998853618148698,1.6043741470726836e-08,0.5036534360793617,0.5001225568992989,0.0042424595685082965,0.26314170412766236,0.0005288218366498123,0.0003371166613746118
5.43,-93.7398681314297,136.7509975196398,7.392126225418425,1.3572697168903442e-05,0.0023026209914604385,0.0014340882904345783,0.9954137223495473,1.9182965143233648e-08,0.9999999562822294,0.9998853639990075,1.6043412747297315e-08,0.5034821803696351,0.4999511046281134,0.004241460144182704,0.26307063499477945,0.0005287329410894224,0.00033705889923178067
5.44,-93.73997044711422,136.75136261476052,7.391838262251307,1.3570358097347267e-05,0.002302597000988325,0.0014340681362321522,0.9954138274727057,1.918247456384858e-08,0.9999999562834232,0.9998853661809707,1.604308435497787e-08,0.5033112132201282,0.49977994250826224,0.004240461224867339,0.2629996679896654,0.0005286441177761654,0.00033700118450488725
5.45,-93.74007266177625,136.75172771052047,7.391550168228023,1.3568020954401884e-05,0.0023025730339569605,0.0014340480022114902,0.9954139324896729,1.9181984481446398e-08,0.9999999562846157,0.9998853683607596,1.604275629360837e-08,0.5031405341298836,0.49960907003297556,0.004239462815524832,0.26292880238666855,0.0005285553667234362,0.00033694351720097094
5.46,-93.74017477574729,136.75209280677137,7.391261943747453,1.3565685730010592e-05,0.0023025490903159675,0.001434027888285422,0.9954140374008901,1.9181494893995836e-08,0.9999999562858071,0.9998853705383782,1.6042428561929145e-08,0.5029701425447114,0.4994384866453854,0.004238464914230303,0.26285803790659984,0.0005284666877638447,0.00033688589712729626
5.47,-93.74027678891315,136.75245790338343,7.390973589152593,1.3563352430287375e-05,0.0023025251701018286,0.0014340077944884518,0.9954141422061877,1.9181005802254583e-08,0.9999999562869972,0.999885372713825,1.6042101160398293e-08,0.5028000379955139,0.4992681918689197,0.0042374675297003886,0.2627873735878216,0.0005283780810101607,0.0003368283244029115
5.48,-93.7403787013156,136.75282300022076,7.390685104805135,1.3561021055706455e-05,0.002302501273319983,0.0014339877208126531,0.9954142469056093,1.9180517206007253e-08,0.999999956288186,0.9998853748871004,1.6041774088874002e-08,0.502630219984514,0.499098185200052,0.0042364706668753405,0.2627168087146996,0.0005282895464761984,0.0003367707990378167
5.49,-93.74048051302191,136.75318809714668,7.390396491069267,1.355869160583503e-05,0.00230247739997043,0.0014339676672432812,0.9954143514992326,1.9180029104881796e-08,0.9999999562893738,0.9998853770582049,1.604144734711756e-08,0.5024606880099619,0.498928466131591,0.004235474330049768,0.2626463426159333,0.0005282010841591508,0.00033671332102429985
5.5,-93.7405822241015,136.75355319402468,7.390107748308804,1.3556364080171864e-05,0.0023024535500522783,0.001433947633765084,0.9954144559871381,1.9179541498494215e-08,0.9999999562905603,0.9998853792271393,1.6041120934882552e-08,0.5022914415705252,0.4987590341568177,0.004234478523428805,0.26257597462868654,0.0005281126940542253,0.00033665589035313204
5.51,-93.74068383462607,136.75391829071845,7.389818876887165,1.3554038478148577e-05,0.0023024297235637744,0.001433927620362313,0.9954145603694085,1.9179054386448853e-08,0.9999999562917455,0.9998853813939044,1.6040794851915045e-08,0.502122480165311,0.4985898887695058,0.004233483251130726,0.2625057040983671,0.0005280243761547222,0.0003365985070136074
5.5200000000000005,-93.74078534466932,136.75428338709185,7.3895298771673685,1.3551714799130962e-05,0.002302405920502321,0.0014339076270187346,0.995414664646129,1.9178567768338686e-08,0.9999999562929296,0.9998853835585011,1.604046909795381e-08,0.5019538032938884,0.49842102946394123,0.004232488517189563,0.2624355303784059,0.000527936130452114,0.00033654117099358283
5.53,-93.74088675430704,136.7546484830089,7.389240749512012,1.3549393042420281e-05,0.0023023821408645045,0.0014338876537176417,0.9954147688173878,1.9178081643745613e-08,0.9999999562941124,0.9998853857209304,1.604014367273052e-08,0.5017854104563101,0.49825245573494265,0.004231494325557727,0.26236545283003615,0.000527847956936125,0.00033648388227951767
5.54,-93.74098806361698,136.7550135783339,7.388951494283262,1.3547073207254575e-05,0.002302358384646116,0.0014338677004418641,0.9954148728832748,1.917759601224074e-08,0.9999999562952941,0.9998853878811933,1.6039818575969975e-08,0.5016173011531351,0.4980841670778809,0.00423050068010862,0.262295470822073,0.0005277598555948099,0.0003364266408565136
5.55,-93.74108927267876,136.75537867293122,7.38866211184284,1.3544755292809965e-05,0.002302334651842178,0.0014338477671737813,0.9954149768438822,1.9177110873384674e-08,0.9999999562964745,0.9998853900392908,1.6039493807390287e-08,0.5014494748854504,0.49791616298869906,0.0042295075846392576,0.26222558373069244,0.0005276718264146334,0.0003363694467083541
5.5600000000000005,-93.74119038157384,136.75574376666555,7.388372602552006,1.354243929820196e-05,0.0023023109424469648,0.001433827853895332,0.9954150806993048,1.9176626226727814e-08,0.9999999562976538,0.999885392195224,1.6039169366703108e-08,0.5012819311548935,0.4977484429639327,0.00422851504287288,0.2621557909392109,0.0005275838693805487,0.00033631229981754445
5.57,-93.74129139038543,136.7561088594017,7.388082966771549,1.3540125222486756e-05,0.002302287256454029,0.001433807960588026,0.9954151844496395,1.9176142071810637e-08,0.9999999562988318,0.999885394348994,1.603884525361382e-08,0.5011146694636744,0.49758100650072945,0.004227523058461575,0.26208609183786424,0.0005274959844760772,0.00033625520016535146
5.58,-93.7413922991984,136.75647395100475,7.38779320486177,1.3537813064662543e-05,0.002302263593856224,0.0014337880872329562,0.9954152880949849,1.9175658408163994e-08,0.9999999563000086,0.9998853965006022,1.6038521467821758e-08,0.5009476893145979,0.4974138530968692,0.004226531634988893,0.26201648582358755,0.0005274081716833876,0.00033619814773184294
5.59,-93.74149310801002,136.75683904133388,7.387503317200938,1.3535502833831649e-05,0.002302239954639475,0.0014337682338797849,0.995415391635162,1.9175175236712497e-08,0.9999999563011843,0.9998853986500509,1.603819800968439e-08,0.5007809901779908,0.4972469822238555,0.004225540773803412,0.26194697254449406,0.0005273204308484436,0.00033614114259537434
5.6000000000000005,-93.74159381693624,136.75720413025647,7.387213304142566,1.3533194525702567e-05,0.0023022163387972643,0.0014337484004872324,0.9954154950703614,1.917469255652981e-08,0.9999999563023587,0.9998854007973411,1.6037874878681914e-08,0.5006145715682632,0.49708039338921367,0.004224550479037785,0.2618775513337292,0.0005272327619931425,0.00033608418470263535
5.61,-93.74169442608479,136.75756921763946,7.38692316604164,1.3530888137032084e-05,0.0023021927463217668,0.0014337285870211188,0.995415598400745,1.917421036683306e-08,0.999999956303532,0.999885402942474,1.6037552074361142e-08,0.5004484329968959,0.4969140860982397,0.004223560754528656,0.2618082215570238,0.0005271451651236273,0.0003360272740100253
5.62,-93.74179493554024,136.75793430334838,7.386632903257693,1.3528583667323537e-05,0.0023021691772028316,0.0014337087934658942,0.9954157016263994,1.917372866721746e-08,0.9999999563047041,0.9998854050854507,1.6037229596446585e-08,0.5002825739669352,0.4967480598495227,0.004222571603457018,0.26173898265334034,0.0005270576402078303,0.00033597041050030155
5.63,-93.74189534538796,136.7582993872489,7.386342516149809,1.3526281116086458e-05,0.0023021456314296918,0.0014336890198060398,0.9954158047474114,1.917324745727802e-08,0.9999999563058749,0.9998854072262728,1.6036907444661513e-08,0.5001169939819451,0.4965823141422307,0.004221583028936102,0.26166983406862565,0.0005269701872119612,0.00033591359415578584
5.64,-93.74199565571406,136.75866446920696,7.386052005076609,1.3523980482839868e-05,0.002302122108990987,0.001433669266026091,0.9954159077638681,1.917276673661008e-08,0.9999999563070446,0.9998854093649419,1.603658561872829e-08,0.4999516925460228,0.49641684847612566,0.004220595034013567,0.2616007752556384,0.0005268828061005591,0.0003358568249584236
5.65,-93.74209586660533,136.75902954908864,7.385761370396247,1.3521681767115562e-05,0.0023020986098747855,0.001433649532110663,0.9954160106758564,1.91722865048099e-08,0.9999999563082131,0.9998854115014594,1.6036264118368696e-08,0.4997866691638144,0.49625166235157786,0.004219607621673694,0.26153180567377576,0.0005267954968365459,0.00033580010288984305
5.66,-93.74219597814907,136.75939462676024,7.385470612466394,1.3519384968461403e-05,0.0023020751340686084,0.001433629818044476,0.9954161134834629,1.9171806761475217e-08,0.9999999563093805,0.999885413635827,1.6035942943304294e-08,0.4996219233405308,0.4960867552695809,0.004218620794839584,0.26146292478890093,0.0005267082593812781,0.0003357434279314143
5.67,-93.74229599043309,136.75975970208827,7.385179731644231,1.3517090086444604e-05,0.0023020516815594493,0.0014336101238123786,0.9954162161867742,1.9171327506205797e-08,0.9999999563105466,0.9998854157680461,1.6035622093256737e-08,0.499457454581963,0.49592212673176617,0.004217634556375348,0.26139413207316986,0.0005266210936946009,0.0003356868000643087
5.68,-93.74239590354561,136.7601247749395,7.384888728286438,1.3514797120655019e-05,0.0023020282523338,0.0014335904493993736,0.9954163187858766,1.9170848738604016e-08,0.9999999563117117,0.9998854178981186,1.6035301567948126e-08,0.49929326239449817,0.49575777624041756,0.004216648909088299,0.2613254270048585,0.0005265339997349,0.0003356302192695578
5.69,-93.7424957175751,136.76048984518084,7.384597602749186,1.3512506070708436e-05,0.002302004846377671,0.0014335707947906423,0.9954164212808553,1.917037045827541e-08,0.9999999563128754,0.999885420026046,1.603498136710134e-08,0.49912934628513517,0.49559370329848623,0.004215663855731151,0.2612568090681899,0.0005264469774591547,0.0003355736855281126
5.7,-93.74259543261027,136.76085491267952,7.384306355388121,1.3510216936249862e-05,0.0023019814636766134,0.001433551159971569,0.9954165236717956,1.9169892664829256e-08,0.9999999563140382,0.9998854221518301,1.6034661490440377e-08,0.49896570576150023,0.4954299074096054,0.004214679399004206,0.2611882777531613,0.0005263600268229908,0.0003355171988209028
5.71,-93.74269504873995,136.76121997730286,7.3840149865583635,1.3507929716956814e-05,0.0023019581042157448,0.0014335315449277664,0.9954166259587816,1.916941535787911e-08,0.9999999563151997,0.9998854242754726,1.6034341937690678e-08,0.4988023403318627,0.49526638807810475,0.004213695541557556,0.2611198325553712,0.0005262731477807332,0.00033546075912889575
5.72,-93.74279456650218,136.76158503891534,7.383723496624139,1.3505644383823351e-05,0.0023019347679747934,0.0014335119494409895,0.9954167281427014,1.9168938532694052e-08,0.9999999563163599,0.9998854263969771,1.6034022706389383e-08,0.4986392494966123,0.4951031447956165,0.004212712282912242,0.2610514731003889,0.0005261863403119573,0.00033540436609648665
5.73,-93.74289398602009,136.76195009738456,7.383431885940212,1.3503360934406163e-05,0.002301911454937692,0.0014334923734817756,0.995416830223699,1.916846218856539e-08,0.9999999563175189,0.9998854285163454,1.6033703796098412e-08,0.49847643276469883,0.4949401770668828,0.004211729625388948,0.2609831989040185,0.0005260996043705707,0.0003353480196791561
5.74,-93.7429933071711,136.76231515258007,7.383140154855506,1.3501079382009138e-05,0.002301888165090724,0.00143347281713258,0.9954169322014772,1.916798632716882e-08,0.9999999563186768,0.9998854306335785,1.6033385207579793e-08,0.49831388965043133,0.4947774844047187,0.0042107475729495514,0.26091500941904183,0.000526012939894848,0.0003352917200167042
5.75,-93.74309253008423,136.76268020436993,7.3828483037237875,1.3498799723879387e-05,0.0023018648984170376,0.0014334532803617435,0.9954170340761888,1.916751094774797e-08,0.9999999563198335,0.9998854327486784,1.6033066940370386e-08,0.4981516196640374,0.4946150663151765,0.004209766127787004,0.26084690417297934,0.0005259263468368317,0.0003352354670604402
5.76,-93.74319165489143,136.7630452526224,7.382556332898309,1.3496521957105007e-05,0.002301841654899423,0.0014334337631364798,0.995417135847991,1.916703604952209e-08,0.999999956320989,0.999885434861647,1.603274899399435e-08,0.4979896223164044,0.4944529223049817,0.004208785292032703,0.2607788826989902,0.0005258398251477191,0.00033517926075956895
5.7700000000000005,-93.74329068172764,136.7634102972059,7.382264242731804,1.3494246078611157e-05,0.0023018184345203322,0.0014334142654228504,0.9954172375170457,1.9166561631685515e-08,0.9999999563221433,0.9998854369724866,1.6032431367962897e-08,0.4978278971190928,0.49429105188154404,0.004207805067757906,0.26071094453573035,0.0005257533747779219,0.00033512310106116567
5.78,-93.74338961073074,136.7637753379891,7.38197203357648,1.3491972085156178e-05,0.0023017952372619004,0.0014333947871857367,0.9954173390835196,1.9166087693407143e-08,0.9999999563232964,0.9998854390811988,1.6032114061774107e-08,0.49766644358435,0.494129454552969,0.004206825456975159,0.26064308922721097,0.000525666995677126,0.00033506698791015095
5.79,-93.7434884420417,136.76414037484096,7.38167970578401,1.3489699973327668e-05,0.0023017720631059663,0.001433375328388815,0.9954174405475837,1.9165614233829917e-08,0.9999999563244484,0.999885441187786,1.6031797074912698e-08,0.4975052612251238,0.493968129828069,0.004205846461639716,0.2605753163226566,0.0005255806877943501,0.00033501092124926536
5.8,-93.74358717580445,136.7645054076306,7.381387259705525,1.3487429739538588e-05,0.0023017489120340955,0.0014333558889945291,0.9954175419094146,1.916514125207029e-08,0.9999999563255991,0.9998854432922503,1.6031480406849834e-08,0.4973443495550758,0.4938070772163748,0.004204868083650959,0.26050762537636374,0.000525494451078006,0.0003349549010190444
5.8100000000000005,-93.74368581216605,136.76487043622734,7.381094695691607,1.3485161380023359e-05,0.002301725784027601,0.0014333364689640643,0.995417643169193,1.9164668747217698e-08,0.9999999563267487,0.9998854453945936,1.6031164057042894e-08,0.497183708088595,0.4936462962281468,0.004203890324853824,0.2604400159475586,0.0005254082854759575,0.00033489892715779344
5.82,-93.74378435127663,136.7652354605008,7.3808020140922785,1.3482894890833952e-05,0.002301702679067563,0.001433317068257321,0.9954177443271053,1.9164196718334048e-08,0.9999999563278971,0.9998854474948182,1.6030848024935274e-08,0.4970233363408117,0.4934857863743866,0.00420291318704022,0.26037248760025594,0.0005253221909355799,0.0003348429996015625
5.83,-93.7438827932894,136.7656004803208,7.380509215257,1.3480630267835988e-05,0.0023016795971348516,0.0014332976868328881,0.9954178453833424,1.9163725164453174e-08,0.9999999563290441,0.9998854495929262,1.6030532309956172e-08,0.49686323382761055,0.493325547166848,0.004201936671950453,0.260305039903117,0.0005252361674038195,0.00033478711828412107
5.84,-93.74398113836078,136.76596549555742,7.3802162995346565,1.3478367506704832e-05,0.0023016565382101483,0.0014332783246480169,0.9954179463381009,1.9163254084580332e-08,0.9999999563301901,0.9998854516889198,1.603021691152038e-08,0.49670340006564434,0.49316557811804856,0.004200960781274644,0.2602376724293079,0.0005251502148272532,0.0003347312831369328
5.8500000000000005,-93.74407938589954,136.76633050607958,7.379923267277671,1.3476106658966657e-05,0.002301633502253574,0.001433258982052116,0.9954180471902343,1.9162783485891346e-08,0.999999956331335,0.9998854537828029,1.6029901832750417e-08,0.49654383455439993,0.4930058787343563,0.004199985518056046,0.26017038482581445,0.0005250643329793114,0.0003346754946176158
5.86,-93.74417753552181,136.76669551175686,7.37963011883676,1.3473847760708221e-05,0.0023016104892306473,0.001433239659286186,0.995418147938968,1.9162313373302515e-08,0.9999999563324787,0.9998854558745787,1.602958707574169e-08,0.49638453679904043,0.49284644852480897,0.004199010884909326,0.26010317672495537,0.0005249785216801772,0.0003346197530377113
5.87,-93.7442755880811,136.76706051246126,7.379336854555274,1.3471590755686774e-05,0.002301587499140285,0.0014332203559429336,0.995418248585749,1.9161843738221182e-08,0.9999999563336214,0.999885457964248,1.602927263645569e-08,0.49622550633504003,0.49268728701062414,0.0041980368820988,0.26003604764895527,0.0005248927810339515,0.0003345640578376479
5.88,-93.74437354365479,136.76742550806364,7.379043474780236,1.3469335645628103e-05,0.0023015645319601316,0.0014332010720220958,0.9954183491306305,1.9161374580535255e-08,0.9999999563347629,0.9998854600518132,1.602895851470246e-08,0.49606674268006573,0.4925283937066411,0.004197063511299437,0.25996899719607247,0.000524807110965201,0.00033450840900401275
5.89,-93.74447140231621,136.7677904984351,7.378749979858097,1.3467082432601359e-05,0.0023015415876675473,0.0014331818075258235,0.995418449573658,1.916090590018234e-08,0.9999999563359033,0.9998854621372768,1.6028644710313296e-08,0.4959082453524433,0.4923697681284511,0.004196090774156971,0.2599020249690469,0.0005247215113967137,0.00033445280652617755
5.9,-93.74456916413425,136.76815548344695,7.378456370134733,1.3464831119034374e-05,0.0023015186662396223,0.001433162562458791,0.995418549914869,1.916043769715205e-08,0.9999999563370425,0.9998854642206413,1.6028331223141843e-08,0.49575001387116485,0.4922114097924064,0.004195118672289804,0.2598351305749826,0.0005246359822495,0.0003343972503964546
5.91,-93.74466682917321,136.7685204629708,7.378162645955436,1.3462581707729004e-05,0.0023014957676531925,0.0014331433368283027,0.9954186501542923,1.915996997148828e-08,0.9999999563381807,0.999885466301909,1.602801805306515e-08,0.4955920477558957,0.49205331821562925,0.004194147207290909,0.25976831362522945,0.0005245505234427919,0.0003343417406102531
5.92,-93.74476439749256,136.7688854368784,7.3778688076649095,1.3460334201876449e-05,0.002301472891884851,0.001433124130644404,0.995418750291948,1.9159502723291503e-08,0.9999999563393178,0.9998854683810827,1.602770519998474e-08,0.4954343465269823,0.4918954929160207,0.004193176380729729,0.25970157373526565,0.0005244651348940436,0.00033428627716623505
5.93,-93.74486186914667,136.76925040504182,7.377574855607262,1.3458088605072585e-05,0.0023014500389109648,0.0014331049439199888,0.9954188503278473,1.9159035952721047e-08,0.9999999563404538,0.9998854704581648,1.602739266382767e-08,0.4952769097054594,0.4917379334122697,0.004192206194154086,0.25963491052457954,0.0005243798165189314,0.000334230860066472
5.94,-93.74495924418463,136.7696153673334,7.377280790125999,1.3455844921333286e-05,0.002301427208707687,0.0014330857766709077,0.9954189502619911,1.91585696599974e-08,0.9999999563415887,0.9998854725331578,1.60270804445476e-08,0.4951197368130574,0.491580639223862,0.004191236649092079,0.25956832361655185,0.0005242945682313539,0.0003341754893166007
5.95,-93.74505652264996,136.7699803236256,7.3769866115640195,1.3453603155109764e-05,0.0023014044012509742,0.001433066628916078,0.9954190500943711,1.9158103845404488e-08,0.9999999563427225,0.9998854746060644,1.6026768542125866e-08,0.49496282737220976,0.49142360987108924,0.004190267747053992,0.2595018126383378,0.0005242093899434322,0.00033412016492597964
5.96,-93.74515370458043,136.77034527379124,7.376692320263609,1.3451363311303885e-05,0.0023013816165165964,0.001433047500677591,0.9954191498249682,1.915763850929196e-08,0.9999999563438553,0.9998854766768871,1.602645695657254e-08,0.4948061809060606,0.49126684487505773,0.004189299489534194,0.2594353772207494,0.0005241242815655099,0.0003340648869078451
5.97,-93.74525079000783,136.77071021770337,7.376397916566431,1.3449125395283512e-05,0.0023013588544801558,0.001433028391980821,0.9954192494537525,1.9157173652077485e-08,0.9999999563449871,0.9998854787456286,1.6026145687927487e-08,0.4946497969384718,0.49111034375769747,0.004188331878013041,0.2593690169981371,0.000524039243006153,0.0003340096552794675
