t,RP_LH,LH,RP_FSH,FSH
7.6000000000000005,210.74056265711204,17.906884735657705,35.06731665229097,94.94748816321258
7.61,210.59318258378354,17.884030338525868,35.08959335517079,94.8809863014994
7.62,210.44684617399827,17.86128912218887,35.111687792589315,94.81492344432363
7.63,210.3015355424594,17.838659804718183,35.1335986851014,94.74929981561554
7.640000000000001,210.1572327667319,17.816141097409144,35.1553247745086,94.68411563407975
7.65,210.01391989123954,17.793731705105714,35.17686482642124,94.61937111209406
7.66,209.87157893141108,17.77143032654584,35.19821762731473,94.55506645718734
7.67,209.73019187786275,17.749235654704385,35.21938198461813,94.49120187209792
7.68,209.58974070071804,17.72714637715842,35.24035672760317,94.42777755443826
7.69,209.45020735388957,17.70516117643045,35.261140707407705,94.36479369679125
7.7,209.31157377950893,17.68327873035737,35.28173279685624,94.30225048688331
7.71,209.17382191239605,17.66149771245518,35.30213189064082,94.24014810759643
7.72,209.03693368460404,17.639816792300707,35.322336905423626,94.17848673699967
7.73,208.9008910300046,17.618234635898084,35.342346779984766,94.11726654838473
7.74,208.7656758889528,17.596749906065085,35.36216047521704,94.05648771035386
7.75,208.63127021301383,17.575361262817363,35.38177697422482,93.99615038686763
7.76,208.49765596970275,17.55406736376361,35.40119528238718,93.93625473729209
7.7700000000000005,208.36481514733987,17.53286686449296,35.42041442752699,93.87680091642126
7.78,208.2327297599175,17.511758418975763,35.439433459906226,93.81778907456187
7.79,208.1013818520472,17.490740679964475,35.45825145230836,93.75921935758551
7.8,207.97075350386692,17.469812299399827,35.47686750009873,93.70109190697485
7.8100000000000005,207.84082683612087,17.44897192881594,35.49528072138859,93.64340685984425
7.82,207.71158401519602,17.428218219752843,35.51349025702933,93.58616434902261
7.83,207.58300725824677,17.407549824170744,35.53149527068406,93.52936450310668
7.84,207.45507883824465,17.386965394865182,35.549294948886335,93.47300744650656
7.8500000000000005,207.32778108922443,17.366463585885796,35.56688850119381,93.41709329946555
7.86,207.201096411461,17.34604305295802,35.58427516018569,93.36162217813978
7.87,207.07500727672252,17.325702453907244,35.60145418152176,93.30659419465297
7.88,206.94949623343942,17.305440449081097,35.618424844000444,93.25200945714136
7.890000000000001,206.82454591204686,17.2852557017769,35.63518644969763,93.19786806977348
7.9,206.70013903027626,17.265146878670414,35.65173832397251,93.14417013282495
7.91,206.57625839848268,17.245112650245954,35.66807981551172,93.09091574273536
7.92,206.45288692491096,17.225151691224056,35.68421029638768,93.03810499215245
7.930000000000001,206.33000762105323,17.205262680991986,35.70012916217765,92.9857379699532
7.94,206.20760360703477,17.18544430403762,35.71583583198378,92.93381476131154
7.95,206.08565811695766,17.16569525038136,35.73132974846021,92.88233544775801
7.96,205.96415450423783,17.146014216007423,35.74661037787226,92.83130010722337
7.97,205.84307624689245,17.126399903291098,35.76167721019057,92.78070881406204
7.98,205.722406953002,17.106851021436306,35.776529759131556,92.73056163911086
7.99,205.60213036600982,17.087366286904903,35.79116756216565,92.68085864975203
8.0,205.48223037009785,17.067944423849383,35.805590180577006,92.63159990995594
8.01,205.3626909953211,17.04858416453076,35.81979719952888,92.58278548030854
8.02,205.243496423125,17.029284249758177,35.83378822812923,92.53441541805924
8.03,205.12463099154337,17.010043429311317,35.84756289941956,92.4864897771871
8.040000000000001,205.00607920056692,16.990860462371522,35.86112087043353,92.43900860844353
8.05,204.8878257170567,16.971734117924903,35.87446182223188,92.39197195938407
8.06,204.76985538028632,16.952663175201952,35.8875854599955,92.34537987440454
8.07,204.6521532069755,16.933646424088433,35.90049151299463,92.29923239481043
8.08,204.53470439645662,16.91468266554255,35.91317973462658,92.25352955886147
8.09,204.41749433557135,16.895770711994565,35.925649902454694,92.20827140180447
8.1,204.3005086041346,16.876909387780085,35.93790181831894,92.16345795589866
8.11,204.18373297972764,16.858097529534042,35.94993530828402,92.11908925048785
8.120000000000001,204.06715344488364,16.83933398673834,35.96175022279106,92.07516531207601
8.13,203.95075618503992,16.82061762168648,35.97334643577764,92.03168616450739
8.14,203.83452760090776,16.801947310315523,35.98472384666984,91.98865182840625
8.15,203.71845431064528,16.783321942460073,35.99588237917207,91.94606232168236
8.16,203.6025231547876,16.764740422253663,36.00682198089885,91.90391765976469
8.17,203.48672120459221,16.746201668760754,36.01754262373849,91.8622178556177
8.18,203.37103575311804,16.727704615444654,36.028044303557756,91.82096291941492
8.19,203.25545433032133,16.7092482112036,36.038327041628854,91.78015285834218
8.2,203.13996471236035,16.69083142109217,36.048390883909256,91.73978767714863
8.21,203.02455492101345,16.67245322635866,36.05823590012095,91.69986737843612
8.22,202.90921323001388,16.654112624945448,36.067862184288074,91.6603919625189
8.23,202.79392815597302,16.63580863091431,36.077269854726715,91.62136142700191
8.24,202.67868846912273,16.61754027520989,36.08645905475344,91.58277576675295
8.25,202.56348321538962,16.599306607237864,36.09542995315852,91.54463497434188
8.26,202.44830170593727,16.581106694234048,36.10418274234573,91.50693904043987
8.27,202.33313352603128,16.562939621938305,36.11271763904547,91.46968795368963
8.28,202.21796849821865,16.544804492128133,36.12103488166881,91.43288170062323
8.290000000000001,202.1027967600611,16.526700427883657,36.12913473837552,91.39652026444278
8.3,201.98760872859725,16.50862657132475,36.137017501343045,91.36060362638209
8.31,201.872395080754,16.49058208231147,36.14468348444589,91.32513176609088
8.32,201.75714679047343,16.47256614102336,36.15213302598028,91.29010466152475
8.33,201.64185514399196,16.454577949087554,36.15936649028397,91.25552228857674
8.34,201.52651169916646,16.436616726786834,36.166384265673194,91.22138462065666
8.35,201.411108291751,16.418681713525476,36.173186764373625,91.18769162889758
8.36,201.29563710498329,16.400772172728626,36.17977442661449,91.15444328237697
8.370000000000001,201.1800906053634,16.382887387461306,36.18614771445402,91.12163954889392
8.38,201.0644615348659,16.365026659915323,36.19230711134134,91.08928039490026
8.39,200.94874299314722,16.347189317187265,36.19825312862898,91.05736578496226
8.4,200.83292836871328,16.329374706468222,36.20398630235045,91.02589568105658
8.41,200.71701132377584,16.311582194026446,36.20950719094429,90.99487004315677
8.42,200.60098591438148,16.293811173704725,36.214816383012305,90.96428882924488
8.43,200.4848464573744,16.2760610576558,36.219914485903054,90.93415199651672
8.44,200.36858758414363,16.258331280118405,36.22480212996178,90.90445950103384
8.45,200.25220431550005,16.240621302753695,36.22947997498285,90.87521129691493
8.46,200.13569189567264,16.222930602961583,36.2339486985379,90.84640733672708
8.47,200.01904596137868,16.205258685797496,36.23820900930148,90.81804757036832
8.48,199.90226248865733,16.18760508034573,36.2422616405963,90.79013194642442
8.49,199.78533769287296,16.169969332640136,36.24610734308457,90.76266041257625
8.5,199.66826822379412,16.152351019525142,36.249746898112605,90.7356329152104
8.51,199.5510510148945,16.13474973804982,36.25318110738698,90.70904939967592
8.52,199.43368328281386,16.117165105406475,36.2564107932277,90.6829098101584
8.53,199.31616268797407,16.099596770332735,36.25943681315708,90.65721408765093
8.540000000000001,199.1984870773643,16.082044394884978,36.26226003833416,90.63196217234093
8.55,199.0806547720987,16.064507674993873,36.264881374138746,90.60715400256755
8.56,198.96266434205688,16.04698632442065,36.2673017422152,90.58278951650293
8.57,198.8445146902488,16.029480080779823,36.26952208695995,90.55886865163605
8.58,198.72620513390257,16.011988711400885,36.27154338306093,90.53539134366507
8.59,198.6077351861477,15.994511997683723,36.2733666196264,90.51235752740077
8.6,198.48910484113836,15.977049755604279,36.274992821544586,90.48976713530446
8.61,198.37031432196412,15.959601817640694,36.2764230296707,90.46762009924815
8.620000000000001,198.25136421188247,15.942168042211957,36.27765831043444,90.4459163499511
8.63,198.13225548324905,15.924748315828321,36.278699757354076,90.4246558171902
8.64,198.01298931933263,15.907342540248365,36.27954847861452,90.40383843024405
8.65,197.8935673910833,15.889950652545771,36.28020561612157,90.38346411735127
8.66,197.7739915231294,15.872572600889505,36.28067232442173,90.36353280552972
8.67,197.65426401366614,15.855208367675857,36.28094979443998,90.34404441917418
8.68,197.53438742258572,15.837857954350428,36.28103923536639,90.32499888215908
8.69,197.41436461502275,15.820521384520536,36.28094187833629,90.3063961174272
8.700000000000001,197.29419887508203,15.803198712288905,36.28065898188757,90.28823604805238
8.71,197.17389365357903,15.785890003883305,36.2801918164386,90.2705185967113
8.72,197.05345289999565,15.768595361796526,36.279541690317615,90.25324368385985
8.73,196.93288073482438,15.751314901052048,36.27870992368458,90.23641122978022
8.74,196.81218169404158,15.734048767076173,36.27769786587347,90.22002115411505
8.75,196.69136060177308,15.716797126325513,36.276506887465864,90.20407337574481
8.76,196.57042253638653,15.699560163832851,36.275138377824405,90.18856781283671
8.77,196.44937300392644,15.68233809592703,36.27359375961429,90.17350438168297
8.78,196.32821768338346,15.66513115163196,36.271874468022546,90.15888299832619
8.790000000000001,196.20696267252126,15.647939590704206,36.269981968689876,90.14470357813005
8.8,196.0856143068029,15.63076369032799,36.26791774583431,90.13096603563736
8.81,195.9641792152495,15.613603749222703,36.26568330608303,90.11767028456075
8.82,195.84266440202302,15.596460093726046,36.26328018481789,90.10481623769581
8.83,195.72107703140395,15.57933306196526,36.26070992955584,90.0924038075446
8.84,195.59942471607664,15.562223025111496,36.2579741215306,90.08043290603585
8.85,195.47771520257552,15.54513036421226,36.25507435275426,90.06890344470935
8.86,195.3559566350391,15.528055489637854,36.2520122465368,90.05781533415526
8.870000000000001,195.2341573973341,15.510998829497602,36.24878944541484,90.0471684844437
8.88,195.11232610921806,15.493960829337533,36.24540761075528,90.03696280512459
8.89,194.99047176214611,15.476941962207064,36.241868434091046,90.0271982049718
8.9,194.86860348278583,15.459942711171742,36.23817361812685,90.0178745924564
8.91,194.7467307976625,15.442963588923828,36.23432489872031,90.00899187514591
8.92,194.62486338383255,15.426005119311373,36.2303240254845,90.00054995987064
8.93,194.50301123481805,15.409067849643167,36.22617277557778,89.9925487524018
8.94,194.38118461556672,15.39215234748697,36.22187294613043,89.98498815959579
8.950000000000001,194.25939395984088,15.375259192967084,36.217426348659245,89.97786808813099
8.96,194.1376500248711,15.358388990251777,36.21283482348182,89.97118844388336
8.97,194.01596377561984,15.341542358983695,36.208100231862275,89.96494913130846
8.98,193.89434637702755,15.324719933693974,36.203224454561266,89.95915005379726
8.99,193.77280928541714,15.307922370605835,36.19820940096209,89.95379111339868
9.0,193.65136415828562,15.291150341037008,36.193056994910364,89.94887221389429
9.01,193.53002285405103,15.274404531361817,36.187769176465274,89.94439326006143
9.02,193.4087974773079,15.257685646324886,36.182347911666554,89.94035415524147
9.03,193.28770033586963,15.240994405873952,36.176795190001535,89.93675480087008
9.040000000000001,193.1667439151245,15.224331543244247,36.17111302011447,89.93359509745729
9.05,193.0459409377082,15.207697809442518,36.16530343432259,89.93087494540363
9.06,192.92530431278874,15.191093969519729,36.15936848072764,89.92859424659709
9.07,192.80484713845394,15.174520802705368,36.153310228639356,89.92675290216742
9.08,192.68458269115155,15.157979101621956,36.14713076859834,89.92535081214
9.09,192.56452443283553,15.141469672836713,36.14083221332836,89.92438787554863
9.1,192.44468600657453,15.124993336547732,36.134416695717825,89.92386399144605
9.11,192.3250812234602,15.108550925618367,36.127886367696085,89.9237790589836
9.120000000000001,192.20572405757846,15.092143285200656,36.12124340123762,89.92413297690234
9.13,192.08662863815448,15.075771272149135,36.11448998827828,89.92492564336179
9.14,191.96780925400512,15.059435755365804,36.10762834175732,89.9261569559687
9.15,191.8492803448723,15.043137615151876,36.100660694963715,89.92782681190243
9.16,191.73105649292975,15.026877742595543,36.09358929975997,89.92993510849693
9.17,191.61315241750262,15.010657039167578,36.08641642760456,89.9324817427327
9.18,191.49558297037504,14.994476416369924,36.079144370113916,89.93546661096923
9.19,191.37836312711315,14.978336795085319,36.07177543840156,89.93888960897466
9.200000000000001,191.2615079927169,14.962239106016796,36.0643119640685,89.94275063221316
9.21,191.14503278489855,14.946184288441751,36.05675629631511,89.94704957635899
9.22,191.02895283256163,14.9301732900858,36.04911080420142,89.95178633647281
9.23,190.91328357016874,14.9142070667045,36.041377876519256,89.9569608070025
9.24,190.79804053229594,14.898286581678219,36.03355992097973,89.9625728821242
9.25,190.68323934816885,14.882412805602652,36.02565936415457,89.9686224557233
9.26,190.56889573621606,14.86658671587995,36.01767865159128,89.97510942129337
9.27,190.45502549864744,14.850809296311386,36.00962024771029,89.98203367193929
9.28,190.34164451603027,14.835081536689213,36.00148663565967,89.9893951003988
9.290000000000001,190.22876874193554,14.819404432393467,35.993280317230365,89.99719359904013
9.3,190.11641419750933,14.80377898398231,35.98500381277662,90.00542905984693
9.31,190.004596966139,14.788206196788963,35.97665966114119,90.01410137440833
9.32,189.89333318808517,14.772687080515562,35.96825041954855,90.02321043391532
9.33,189.78263905519745,14.757222648832808,35.95977866350574,90.03275612915868
9.34,189.67253080575168,14.741813918988498,35.95124698674933,90.042738350524
9.35,189.5630247191338,14.726461911403506,35.94265800115527,90.0531569879762
9.36,189.4541371106086,14.71116764927381,35.934014336641695,90.064011931051
9.370000000000001,189.34588432617474,14.69593215817858,35.92531864108734,90.07530306884917
9.38,189.23828273741967,14.680756465687752,35.916573580215555,90.08703029003551
9.39,189.13134873644492,14.665641600974322,35.90778183753092,90.0991934828205
9.4,189.02509873083068,14.65058859442919,35.898946114237596,90.11179253494757
9.41,188.91954913864822,14.635598477279144,35.89006912915315,90.1248273336843
9.42,188.8147163835241,14.620672281208321,35.88115361860725,90.13829776582016
9.43,188.71061688974834,14.605811037982452,35.872202336362925,90.15220371764944
9.44,188.60726707744536,14.591015779077457,35.863218053547115,90.16654507495406
9.450000000000001,188.50468335780113,14.57628753531186,35.85420355856174,90.18132172299147
9.46,188.4028821283359,14.561627336482223,35.845161657001086,90.19653354648914
9.47,188.30187976825522,14.54703621100405,35.83609517155281,90.21218042963115
9.48,188.20169263386117,14.532515185556914,35.82700694193625,90.22826225603589
9.49,188.1023370540739,14.518065284737549,35.81789982480022,90.24477890874213
9.5,188.00382932584296,14.503687530704143,35.80877669370259,90.26173027019675
9.51,187.9061857098134,14.489382942839539,35.79964043897107,90.27911622224654
9.52,187.80942242598712,14.475152537413816,35.790493967654484,90.2969366461113
9.53,187.7135556494772,14.460997327253581,35.78134020344421,90.31519142236615
9.540000000000001,187.6186015062878,14.446918321412788,35.77218208660294,90.33388043092722
9.55,187.52457606923406,14.432916524853846,35.76302257385875,90.35300355104364
9.56,187.4314953538979,14.418992938131261,35.753864638355246,90.37256066126939
9.57,187.33937531467188,14.405148557081615,35.74471126958447,90.39255163944154
9.58,187.24823184086637,14.391384372518123,35.735565473313805,90.41297636266276
9.59,187.1580807528917,14.377701369930369,35.72643027149696,90.43383470729152
9.6,187.06893779856358,14.364100529193474,35.71730870221067,90.45512654891574
9.61,186.9808186494474,14.350582824279872,35.70820381960176,90.47685176232619
9.620000000000001,186.89373889732087,14.33714922297991,35.69911869381384,90.49901022149625
9.63,186.8077140506139,14.323800686620205,35.690056410917926,90.52160179956832
9.64,186.72275953110244,14.310538169801463,35.681020072832766,90.54462636883108
9.65,186.63889067056382,14.297362620133098,35.67201279728638,90.56808380068793
9.66,186.55612270761304,14.284274977981593,35.66303771774417,90.5919739656342
9.67,186.4744707845027,14.271276176215585,35.654097983344876,90.61629673323945
9.68,186.3939499440537,14.258367139960813,35.64519675883371,90.64105197212741
9.69,186.31457512667035,14.245548786361631,35.63633722452965,90.66623954994012
9.700000000000001,186.23636116752803,14.232822024355519,35.627522576259764,90.69185933331259
9.71,186.1593227936969,14.22018775444238,35.618756025306645,90.7179111878509
9.72,186.0834746215337,14.207646868474338,35.61004079832785,90.74439497811278
9.73,186.0088311540361,14.195200249442712,35.60138013732764,90.77131056757159
9.74,185.93540677777978,14.18284877123144,35.5927772996431,90.79865781859833
9.75,185.86321576185742,14.170593298525848,35.584235557591086,90.82643659250539
9.76,185.792272254622,14.158434686556555,35.575758199032194,90.85464674928187
9.77,185.7225902811737,14.146373780892409,35.56734852704324,90.88328814770779
9.78,185.6541837414634,14.134411417283722,35.559009859605084,90.91236064543534
9.790000000000001,185.5870664050701,14.122548421242005,35.55074552977509,90.94186409899547
9.8,185.52125192056266,14.110785608774288,35.542558884925704,90.97179836359841
9.81,185.45675380120986,14.09912378525952,35.53445328858764,91.00216329279344
9.82,185.3935854258154,14.08756374549697,35.52643211919937,91.03295873886583
9.83,185.33176003865998,14.07610627369506,35.51849876958385,91.06418455296209
9.84,185.27129074702012,14.064752143268615,35.5106566474003,91.09584058486296
9.85,185.2121905238371,14.0535021170461,35.50290917510482,91.12792668278722
9.86,185.15447220456406,14.042356947015325,35.49525979010529,91.16044269335407
9.870000000000001,185.09814847902084,14.031317373669832,35.487711944960104,91.1933884616992
9.88,185.04323189473433,14.020384126264792,35.48026910673955,91.226763831539
9.89,184.98973485281903,14.009557922479404,35.47293475720299,91.26056864514462
9.9,184.9376696244094,13.99883946971874,35.465712391798384,91.29480274312903
9.91,184.88704832749806,13.988229463281293,35.458605522295706,91.32946596400032
9.92,184.83788292772738,13.977728586400554,35.45161767554956,91.36455814459892
9.93,184.7901852461006,13.967337510849362,35.44475239221255,91.4000791203516
9.94,184.7439669663653,13.957056897521053,35.438013226357285,91.43602872513749
9.950000000000001,184.69923961458096,13.946887394804468,35.43140374782573,91.47240679082749
9.96,184.65601456398986,13.936829638960157,35.42492754169254,91.50921314728555
9.97,184.6143030410398,13.92688425459191,35.41858820730439,91.54644762255872
9.98,184.57411613205232,13.91705185517125,35.41238935757884,91.58411004294253
9.99,184.53546476070963,13.907333041240948,35.40633462109478,91.62220023268529
