t,V,n,R,a,C1,C2,C_G1,C3,C_G2,C4,C_G3
5.21,-72.60150677491875,0.39685642815541977,0.005964224589615481,0.9999996856256214,0.9617740514126122,0.022958706188203712,0.015051976835780863,0.00020552331435680932,8.907859577468851e-06,8.179855123834939e-07,1.5183210274046143e-08
5.22,-72.58078302026102,0.39620807349655385,0.005964224344339482,0.999999685625609,0.9617217974021367,0.022981038101869994,0.015081453189088195,0.00020593447945613155,8.939902593394223e-06,8.204631738631566e-07,1.523598207431366e-08
5.23,-72.56002690959549,0.3955628389784857,0.005964224105155082,0.9999996856255963,0.9616686756409691,0.023004222714059292,0.015110928312902842,0.00020636156300753776,8.972209067348631e-06,8.23039050229265e-07,1.5290089065576945e-08
5.24,-72.53923879344762,0.3949207160081339,0.0059642238719105675,0.9999996856255821,0.9616147060558403,0.02302824040881538,0.015140402209476546,0.0002068042558330331,9.004776738397402e-06,8.25711573897244e-07,1.534551380341294e-08
5.25,-72.51841902039891,0.3942816960107863,0.0059642236444611306,0.9999996856255716,0.9615599070857603,0.023053073013491278,0.015169874880892973,0.00020726229281578764,9.037603514092857e-06,8.284795255187536e-07,1.540224018114104e-08
5.26,-72.49756793975801,0.39364577043168214,0.00596422342266132,0.9999996856255621,0.9615042978067045,0.02307870175369436,0.015199346329278978,0.00020773537394014547,9.070687257979375e-06,8.31341366398589e-07,1.5460251847882907e-08
5.2700000000000005,-72.47668589955671,0.39301293073467886,0.005964223206370572,0.9999996856255536,0.9614478963627768,0.023105108762749987,0.015228816556649953,0.0002082232231631862,9.104025945192297e-06,8.342957372295002e-07,1.5519533339565e-08
5.28,-72.45577324704499,0.39238316840247756,0.00596422299545174,0.999999685625546,0.9613907203719256,0.023132276690924027,0.01525828556495079,0.0002087255736017128,9.137617621274315e-06,8.373413333149277e-07,1.5580069759585375e-08
5.29,-72.43483032872876,0.3917564749365627,0.0059642227897709135,0.9999996856255392,0.9613327869701132,0.023160188662585818,0.015287753356061043,0.00020924216621112887,9.171460397023412e-06,8.404768939588649e-07,1.5641846725041782e-08
5.3,-72.41385749010551,0.3911328418569693,0.00596422258919816,0.9999996856255327,0.9612741126020462,0.023188828477968864,0.015317219931771613,0.00020977275722608646,9.205552471600964e-06,8.43701268929339e-07,1.570485085860807e-08
5.3100000000000005,-72.39285507505679,0.3905122607018542,0.005964222393609318,0.9999996856255243,0.9612147125223689,0.023218181094438316,0.015346685293728604,0.00021031713554545275,9.23989218820874e-06,8.470135726962099e-07,1.5769070937669052e-08
5.32,-72.37182342821357,0.3898947230287595,0.005964222202878631,0.9999996856255144,0.961154602805211,0.023248230686319066,0.015376149443661608,0.00021087505396707554,9.274477807613233e-06,8.504125782574209e-07,1.583449334945594e-08
5.33,-72.35076289284729,0.38928022041332916,0.005964222016885178,0.9999996856255021,0.9610937985784144,0.023278962349227016,0.015405612383183904,0.00021144629008702995,9.309307706337363e-06,8.538972554590209e-07,1.590110611620799e-08
5.34,-72.32967381148345,0.3886687444495761,0.0059642218355109,0.9999996856254864,0.961032314555145,0.02331036158662141,0.015435074113853158,0.00021203062829451528,9.344380316430567e-06,8.574666128597175e-07,1.596889770524098e-08
5.3500000000000005,-72.30855652590996,0.3880602867498038,0.005964221658640502,0.9999996856254659,0.9609701650545917,0.02334241428956773,0.015464534637174182,0.00021262785931424377,9.379694122709129e-06,8.611196944797549e-07,1.6037856998797228e-08
5.36,-72.28741137660391,0.38745483894428917,0.005964221486163354,0.9999996856254464,0.9609073634971634,0.023375107226232067,0.015493993954533884,0.0002132377953826049,9.415247727526117e-06,8.648557100265809e-07,1.610797421651616e-08
5.37,-72.26623870325335,0.3868523926814157,0.005964221317971619,0.9999996856254337,0.9608439228893668,0.023408427571393404,0.01552345206726393,0.0002138602559805936,9.451039788362177e-06,8.686739137424202e-07,1.6179240043825606e-08
5.38,-72.24503884556631,0.3862529396279245,0.005964221153957406,0.9999996856254253,0.9607798565682638,0.023442362184164255,0.015552908976736946,0.00021449504584413362,9.487068922058743e-06,8.725734173184143e-07,1.62516442897678e-08
5.39,-72.2238121420954,0.3856564714683497,0.0059642209940167345,0.9999996856254232,0.9607151771523791,0.023476898625443218,0.015582364684231185,0.00021514198633304217,9.523333839532302e-06,8.765534583698767e-07,1.6325177796153848e-08
5.4,-72.20255893063467,0.3850629799051001,0.005964220838048097,0.9999996856254305,0.9606498969136742,0.023512024796942664,0.01561181919097865,0.00021580090452286252,9.55983329787385e-06,8.806133079612522e-07,1.639983177062486e-08
5.41,-72.18127954822343,0.38447245665837926,0.0059642206859523775,0.9999996856254505,0.9605840277942318,0.023547728924844715,0.015641272498167325,0.00021647163286665533,9.596566098104973e-06,8.847522683744187e-07,1.6475597763777522e-08
5.42,-72.15997433050876,0.38388489346607124,0.005964220537635367,0.9999996856254574,0.9605175807794917,0.023584000171321624,0.015670724606850372,0.00021715402432338318,9.633531175138951e-06,8.889697874901572e-07,1.6552469255309722e-08
5.43,-72.13864361293841,0.38330028208372446,0.005964220393002852,0.9999996856254515,0.9604505671081226,0.023620827453903055,0.015700175518120953,0.00021784792333902185,9.670727424555249e-06,8.932652403132927e-07,1.663043864743877e-08
5.44,-72.11728773022742,0.3827186142844427,0.005964220251962705,0.9999996856254342,0.9603829977496985,0.023658199955085592,0.015729625233036507,0.00021855317846450735,9.708153777594512e-06,8.9763802442627e-07,1.6709498589881306e-08
5.45,-72.09590701618123,0.38213988185879605,0.00596422011442554,0.9999996856253996,0.9603148832400603,0.023696107282919997,0.015759073752594784,0.00021926964637599143,9.745809224897861e-06,9.020875906188804e-07,1.678964241039844e-08
5.46,-72.07450180382773,0.38156407661474734,0.005964219980304102,0.999999685625341,0.9602462338267514,0.02373453932903453,0.01578852107775472,0.00021999718844184258,9.783692795813223e-06,9.066134173228349e-07,1.6870863769964297e-08
5.47,-72.05307242540232,0.3809911903775801,0.005964219849513277,0.9999996856252532,0.9601770594636369,0.023773486273886167,0.015817967209435634,0.00022073567085133223,9.821803559190067e-06,9.112150114111077e-07,1.6953156659253736e-08
5.48,-72.03161921187613,0.3804212149900537,0.005964219721972508,0.999999685625224,0.9601073692533945,0.023812939132628178,0.01584741214844112,0.00022148497618216593,9.860140699735729e-06,9.158919811210383e-07,1.7036515741943005e-08
5.49,-72.01014249408495,0.37985414231176223,0.005964219597599781,0.9999996856252164,0.9600371728246948,0.023852888406626804,0.015876855895646885,0.00022224497488564278,9.898703329599643e-06,9.206438562516324e-07,1.7120935482758124e-08
5.5,-71.9886426018239,0.3792899642195049,0.0059642194763163256,0.999999685625243,0.9599664792507682,0.0238933251423293,0.01590629845185317,0.00022301554770870932,9.937490636431377e-06,9.254702295261762e-07,1.720641081987239e-08
5.51,-71.96711986409174,0.37872867260708515,0.005964219358045256,0.9999996856253194,0.9598952973572781,0.02393424062979235,0.015935739817826675,0.00022379657933273053,9.976501841304956e-06,9.303707164716199e-07,1.729293696462724e-08
5.5200000000000005,-71.94557460908996,0.3781702593852312,0.00596421924271151,0.9999996856254642,0.9598236357339942,0.02397562639123505,0.01596517999430212,0.00022458795814885973,1.0015736197179712e-05,9.353449539902074e-07,1.7380509387307887e-08
5.53,-71.9240071641292,0.3776147164816005,0.005964219130242383,0.9999996856256361,0.9597515026126846,0.024017474300340087,0.01599461898196766,0.00022538957904528302,1.0055193003431392e-05,9.403926194466762e-07,1.7469123993906583e-08
5.54,-71.90241785554511,0.3770620358407749,0.0059642190205679985,0.9999996856256769,0.9596789057587931,0.02405977668808297,0.01602405678145199,0.00022620134588412824,1.0094871618727449e-05,9.455134476415865e-07,1.755877728320704e-08
5.55,-71.88080700920123,0.3765122094237291,0.005964218913617993,0.999999685625656,0.959605853209514,0.024102525621348642,0.016053493393413353,0.0002270231549229644,1.0134771372229595e-05,9.507071179875406e-07,1.7649465295535626e-08
5.5600000000000005,-71.85917495000207,0.37596522920818815,0.005964218809324591,0.9999996856255389,0.9595323525844464,0.024145713576613173,0.016082928818456653,0.00022785491037258124,1.0174891646263845e-05,9.559733605836796e-07,1.7741184599324183e-08
5.57,-71.83752200203344,0.37542108718842143,0.005964218707621627,0.9999996856252835,0.9594584113009879,0.02418933322939382,0.01611236305715954,0.00022869651958588663,1.0215231850309601e-05,9.61311923546268e-07,1.783393198605026e-08
5.58,-71.81584848856042,0.3748797753751642,0.0059642186084444895,0.9999996856248397,0.9593840365842163,0.02423337744455262,0.01614179611007372,0.00022954789287360378,1.0255791419675702e-05,9.667225718550141e-07,1.792770445856998e-08
5.59,-71.79415473180777,0.3743412857958078,0.005964218511731671,0.9999996856244716,0.9593092351203777,0.02427783961442988,0.01617122797768154,0.00023040895182001474,1.0296569858940619e-05,9.722051499857138e-07,1.802249963887957e-08
5.6000000000000005,-71.77244105326157,0.3738056104939469,0.005964218417422471,0.9999996856243063,0.9592340135646368,0.024322713163242932,0.016200658660459808,0.00023127961722442192,1.0337566678094648e-05,9.777594916495469e-07,1.811831517052249e-08
5.61,-71.7507077737586,0.3732727415291894,0.005964218325456257,0.9999996856241966,0.9591583787006561,0.02436799139128993,0.016230088158899963,0.0002321598053465499,1.03787813724135e-05,9.833853918470702e-07,1.8215148530748547e-08
5.62,-71.72895521317766,0.3727426709774553,0.005964218235774679,0.9999996856241761,0.9590823369482879,0.024413667955375525,0.016259516473446298,0.00023304943969953612,1.0420213484210926e-05,9.890826955949341e-07,1.831299760985779e-08
5.63,-71.70718369055439,0.37221539093075484,0.005964218148320747,0.9999996856242852,0.9590058945649566,0.02445973667221593,0.01628894360452134,0.0002339484462983192,1.0461862577461695e-05,9.948512624980543e-07,1.8411860474162696e-08
5.64,-71.68539352407845,0.37169089349711154,0.005964218063038779,0.9999996856245712,0.958929057654336,0.02450619150991749,0.016318369552527023,0.00023485675350404906,1.0503728236628834e-05,1.0006909658114014e-06,1.851173535573783e-08
5.65,-71.66358503109068,0.37116917080048445,0.005964217979874354,0.999999685625089,0.9588518321750282,0.02455302657945526,0.016347794317845873,0.00023577429186849694,1.0545810065490862e-05,1.0066016915017884e-06,1.8612620642169477e-08
5.66,-71.64175852774848,0.3706502149813591,0.005964217898777485,0.9999996856254374,0.9587742232604229,0.02460023679983547,0.01637721790076055,0.00023670100900495777,1.0588107767423307e-05,1.0125834439455702e-06,1.8714515832138538e-08
5.67,-71.61991432967295,0.37013401819536224,0.005964217819696244,0.9999996856256687,0.9586962365767941,0.024647816569803895,0.016406640301614914,0.0002376368399952389,1.0630620984654164e-05,1.0186361360869728e-06,1.8817419633069225e-08
5.68,-71.59805275163892,0.3696205726138025,0.0059642177425797025,0.99999968562586,0.9586178776944377,0.0246957603828574,0.016436061520739655,0.00023858172114194767,1.067334937248172e-05,1.024759687197513e-06,1.8921330844812606e-08
5.69,-71.57617410747076,0.3691098704237973,0.005964217667378865,0.9999996856259711,0.9585391518858116,0.024744063024634347,0.016465481558428533,0.00023953559440575718,1.0716292622998346e-05,1.0309540545311101e-06,1.9026248644603684e-08
5.7,-71.55427871011663,0.36860190382804076,0.005964217594045867,0.9999996856259536,0.9584600642941874,0.024792719407934545,0.016494900414958488,0.00024049840376001247,1.0759450445000498e-05,1.0372192076203884e-06,1.9132172352502638e-08
5.71,-71.53236687164474,0.3680966650447277,0.0059642175225339345,0.9999996856257498,0.9583806199406503,0.024841724565838597,0.016524318090590632,0.0002414700950717385,1.080282256301435e-05,1.043555127598182e-06,1.9239101423496823e-08
5.72,-71.51043890323983,0.36759414630747855,0.00596421745279734,0.9999996856252921,0.9583008237311,0.02489107364482723,0.01655373458557121,0.00024245061598264693,1.0846408716321403e-05,1.0499618065190343e-06,1.9347035439602664e-08
5.73,-71.48849511495183,0.367094339866524,0.005964217384795469,0.9999996856251427,0.9582206796262726,0.02494076271859019,0.016583149900013937,0.0002434399319724002,1.089020877625285e-05,1.05643935164829e-06,1.945597542811501e-08
5.74,-71.466535816263,0.3665972379857242,0.0059642173184833,0.9999996856250171,0.9581401925780263,0.02499078688940623,0.01661256403417445,0.00024443798893853275,1.093422247259853e-05,1.0629877428269164e-06,1.9565920796858652e-08
5.75,-71.44456131564974,0.36610283294470475,0.005964217253818582,0.9999996856249067,0.958059367067435,0.02504114172158302,0.016641976988243073,0.0002454447414775234,1.0978449600195716e-05,1.0696070160124534e-06,1.9676871653695738e-08
5.76,-71.42257192067181,0.3656111170383088,0.005964217190760244,0.9999996856248384,0.9579782074258464,0.025091822926629943,0.016671388762390285,0.00024646014669375127,1.1022889973576846e-05,1.0762972232136344e-06,1.9788828301018755e-08
5.7700000000000005,-71.40056793797963,0.36512208257646595,0.005964217129268172,0.999999685624846,0.9578967178785456,0.025142826320428545,0.01670079935677292,0.00024748416337166615,1.1067543420814596e-05,1.0830584272139573e-06,1.990179116976283e-08
5.78,-71.37854967331008,0.36463572188411925,0.0059642170693031725,0.9999996856249703,0.9578149025501934,0.02519414781788257,0.016730208771534895,0.0002485167518869783,1.1112409782768063e-05,1.0898907010889691e-06,2.0015760813981148e-08
5.79,-71.35651743148588,0.3641520273012992,0.005964217010827267,0.9999996856252161,0.9577327654088815,0.025245783487904367,0.01675961700679897,0.0002495578751606372,1.115748892134107e-05,1.0967941336582666e-06,2.0130737971416462e-08
5.8,-71.33447151643576,0.36367099118408547,0.00596421695380592,0.9999996856252464,0.9576503098409266,0.02529772997135139,0.01678902406260426,0.00025060750588564926,1.1202780781952083e-05,1.1037688706374743e-06,2.0246724021068615e-08
5.8100000000000005,-71.31241223111941,0.36319260590150676,0.005964216898201365,0.9999996856252796,0.95756753991599,0.025349983237518577,0.01681842993909196,0.0002516656050392805,1.1248285207844344e-05,1.110814992369637e-06,2.0363719623469122e-08
5.82,-71.29033987758515,0.3627168638381034,0.005964216843978352,0.9999996856253088,0.9574844592956694,0.025402539656895404,0.016847834636345007,0.00025273214042708953,1.1294002100362346e-05,1.1179326193857189e-06,2.0481725894493467e-08
5.83,-71.26825475694824,0.3622437573931043,0.005964216791102466,0.9999996856253249,0.9574010715508698,0.025455395689214264,0.016877238154434687,0.0002538070812951434,1.1339931372402837e-05,1.1251218817643715e-06,2.0600744064574667e-08
5.84,-71.24615716938686,0.3617732789803565,0.005964216739540101,0.9999996856253164,0.9573173801661469,0.02550854787917732,0.016906640493421197,0.00025489039825981767,1.1386072947821848e-05,1.1323829187551341e-06,2.0720775474456494e-08
5.8500000000000005,-71.22404741413803,0.36130542102825447,0.005964216689258426,0.9999996856252688,0.9572333885440506,0.025561992852183413,0.016936041653354248,0.0002559820632375972,1.1432426760841745e-05,1.1397158784016343e-06,2.0841821570946765e-08
5.86,-71.20192578955358,0.36084017598004803,0.005964216640225974,0.9999996856252029,0.9571490999034133,0.025615727414440043,0.01696544163426167,0.0002570820510368957,1.1478992767513399e-05,1.1471209256517078e-06,2.096388393501249e-08
5.87,-71.17979259313482,0.36037753629401553,0.005964216592413012,0.9999996856251998,0.9570645172152299,0.025669748616075586,0.01699484043614229,0.0002581903403607648,1.152577095290538e-05,1.1545982474592922e-06,2.1086964298411366e-08
5.88,-71.15764812121043,0.3599174944413878,0.005964216545788239,0.999999685625196,0.9569796437694438,0.025724053193282963,0.01702423805903002,0.000259306904922547,1.157276126657929e-05,1.1621480073991393e-06,2.1211064367926864e-08
5.89,-71.13549266925682,0.35946004290832334,0.005964216500322091,0.999999685625192,0.9568944826055924,0.025778638128708443,0.017053634502929675,0.0002604317223662188,1.1619963687207972e-05,1.169770391199247e-06,2.1336185996072212e-08
5.9,-71.11332653179565,0.3590051741952165,0.0059642164559857,0.9999996856251882,0.956809036691321,0.025833500475751704,0.017083029767837234,0.00026156477146673516,1.1667378202184961e-05,1.177465592426386e-06,2.146233112373003e-08
5.91,-71.09115000239014,0.35855288081662984,0.005964216412750871,0.9999996856251854,0.9567233089259982,0.025888637355009177,0.017112423853740337,0.00026270603207123686,1.1715004807114276e-05,1.1852338121675517e-06,2.1589501776127548e-08
5.92,-71.06896337364148,0.3581031553012258,0.005964216370590053,0.9999996856251845,0.956637302144332,0.025944045950717438,0.01714181676061882,0.00026385548504026003,1.1762843505300223e-05,1.1930752587114216e-06,2.171770005881194e-08
5.93,-71.04676693731449,0.3576559901923219,0.005964216329477225,0.9999996856251828,0.9565510189668734,0.02599972365767343,0.01717120848842837,0.0002650131148082972,1.1810894324068855e-05,1.2009901625165697e-06,2.1846928324103182e-08
5.94,-71.02456098420704,0.3572113780472113,0.005964216289386978,0.9999996856251779,0.9564644619539425,0.0260556679299551,0.017200599037117594,0.00026617890675359425,1.1859157297734164e-05,1.208978760885951e-06,2.1977188999711906e-08
5.95,-71.00234580396368,0.3567693114362137,0.005964216250293202,0.9999996856251733,0.9563776338256504,0.02611187606468131,0.01722998840665225,0.000267352843437173,1.1907632443298003e-05,1.2170412760420907e-06,2.210848434376212e-08
5.96,-70.98012168535948,0.35632978294399287,0.005964216212171082,0.9999996856251694,0.9562905371251195,0.0261683455329941,0.017259376596978404,0.00026853491036736544,1.1956319797359974e-05,1.2251779487939506e-06,2.2240816819770988e-08
5.97,-70.9578889161978,0.3558927851690135,0.005964216174996385,0.9999996856251668,0.9562031743388131,0.026225073861795893,0.017288763608035742,0.00026972509394432883,1.200521940277665e-05,1.2333890265655179e-06,2.237418896267163e-08
5.98,-70.93564778330725,0.35545831072347617,0.005964216138745432,0.9999996856251666,0.9561155478995265,0.026282058630807043,0.017318149439758023,0.0002709233814119458,1.2054331308220098e-05,1.2416747631396526e-06,2.2508603375484186e-08
5.99,-70.9133985725385,0.35502635223325146,0.0059642161033950794,0.9999996856251696,0.956027660189378,0.026339297469623338,0.017347534092073496,0.00027212976080972286,1.2103655567736334e-05,1.2500354184019326e-06,2.2644062725986838e-08
6.0,-70.891141569065,0.3545969023391573,0.00596421606892454,0.9999996856251676,0.9559395132302485,0.026396788361784496,0.01737691756486035,0.00027334422643073166,1.2153192285170473e-05,1.2584712918878132e-06,2.278057028320798e-08
6.01,-70.8688770568099,0.35416995369437426,0.005964216035311902,0.9999996856251606,0.9558511092732463,0.026454529065752914,0.01740629985803162,0.00027456676844190956,1.2202941529536959e-05,1.2669826590975585e-06,2.2918128901170947e-08
6.0200000000000005,-70.84660531861199,0.3537454989651273,0.005964216002535136,0.9999996856251522,0.9557624506277148,0.02651251728287151,0.017435680971510572,0.0002757973759009448,1.2252903359553442e-05,1.2755697900569966e-06,2.3056741316061155e-08
6.03,-70.82432663644269,0.3533235308315931,0.005964215970573401,0.9999996856251421,0.9556735394378391,0.0265707508767913,0.01746506090519852,0.00027703604069623787,1.2303077855696473e-05,1.2842329735453249e-06,2.3196410533893118e-08
6.04,-70.80204129128761,0.35290404198732483,0.005964215939406334,0.9999996856251301,0.9555843778042404,0.026629227754028338,0.017494439658992375,0.00027828275540943865,1.2353465102734579e-05,1.2929725040117095e-06,2.333713962233711e-08
6.05,-70.77974956314382,0.35248702513918856,0.005964215909014023,0.999999685625116,0.9554949677865632,0.026687945861418462,0.017523817232785007,0.00027953751327446883,1.2404065189344796e-05,1.3017886813628646e-06,2.347893170808862e-08
6.0600000000000005,-70.75745173101727,0.3520724730072995,0.005964215879376989,0.9999996856250997,0.9554053114060599,0.026746903183572052,0.017553193626465645,0.0002808003081365455,1.245487820772922e-05,1.3106818107506356e-06,2.362178997423788e-08
6.07,-70.73514807291993,0.35166037832495856,0.005964215850476167,0.9999996856250807,0.955315410648179,0.026806097740328775,0.017582568839920244,0.00028207113441120374,1.2505904253231514e-05,1.3196522023595802e-06,2.3765717657639327e-08
6.08,-70.7128388661099,0.35125073383952754,0.005964215822294017,0.9999996856250628,0.9552252672800067,0.026865527766247586,0.017611942873003078,0.00028334999013415795,1.2557143452788451e-05,1.3287001889608199e-06,2.391071823425959e-08
6.09,-70.69052438715842,0.3508435323126355,0.005964215794814819,0.9999996856250549,0.9551348827997361,0.026925191760286387,0.01764131572552884,0.00028463687780706874,1.2608595972819025e-05,1.3378261307966644e-06,2.4056795470476955e-08
6.1000000000000005,-70.66820491076783,0.35043876651555134,0.005964215768019192,0.9999996856250516,0.95504425933857,0.02698508759904251,0.01767068739741298,0.00028593178934319455,1.2660261878778622e-05,1.347030329070691e-06,2.4203952507368187e-08
6.11,-70.64588071106049,0.35003642923411865,0.005964215741890061,0.9999996856250544,0.9549533986783288,0.027045213502645195,0.01770005788851879,0.0002872347224698443,1.2712141288179184e-05,1.356313120252865e-06,2.4352192858133897e-08
6.12,-70.62355206116523,0.3496365132671015,0.005964215716410734,0.9999996856250651,0.9548623025673243,0.027105567724184938,0.017729427198706578,0.00028854567545733456,1.2764234321413566e-05,1.365674845804477e-06,2.4501520087386115e-08
6.13,-70.60121923321537,0.3492390114261242,0.005964215691564887,0.9999996856250859,0.9547709727223863,0.02716614854771781,0.017758795327833934,0.0002898646470873427,1.2816541101459094e-05,1.3751158520193571e-06,2.4651937809085217e-08
6.140000000000001,-70.57888249834681,0.3488439165356101,0.0059642156673365455,0.9999996856251188,0.9546794108308906,0.027226954286269728,0.017788162275756043,0.00029119163662126135,1.2869061753581181e-05,1.384636489865092e-06,2.4803449684476927e-08
6.15,-70.55654212669593,0.34845122143272095,0.005964215643710069,0.9999996856251664,0.9545876185527862,0.027287983279840736,0.017817528042325958,0.0002925266437685514,1.292179640503688e-05,1.3942371148242377e-06,2.4956059420029243e-08
6.16,-70.53419838739774,0.34806091896729585,0.005964215620670137,0.9999996856252316,0.9544955975226228,0.02734923389340934,0.017846892627394934,0.0002938696686550971,1.2974745184778507e-05,1.4039180867355405e-06,2.5109770765369502e-08
6.17,-70.51185154974434,0.3476730020057117,0.0059642155982058175,0.9999996856252529,0.9544033487202653,0.027410705136474825,0.01787625603073467,0.00029522072151602825,1.3027908301294916e-05,1.4136798197252356e-06,2.5264588136791013e-08
6.18,-70.4895018803497,0.347287463421249,0.005964215576300577,0.9999996856252622,0.9543108740142013,0.02747239514364674,0.017905618252228094,0.0002965797989228838,1.3081285851550725e-05,1.4235226597589902e-06,2.5420515087932427e-08
6.19,-70.4671496454365,0.34690429610176454,0.00596421555494032,0.9999996856252574,0.9542181749184747,0.027534302398463804,0.017934979291715794,0.0002979469029308336,1.3134877974795259e-05,1.433446983272177e-06,2.5577555541480644e-08
6.2,-70.44479511027886,0.34652349294775453,0.005964215534111424,0.9999996856252334,0.9541252528967654,0.027596425434023002,0.017964339149033625,0.0002993220363943552,1.31886848148811e-05,1.4434531730454612e-06,2.5735713487803638e-08
6.21,-70.42243853915905,0.34614504687215397,0.005964215513800569,0.9999996856251842,0.9540321093869083,0.02765876280884084,0.0179936978240158,0.00030070520258914193,1.324270651718395e-05,1.4535416162615008e-06,2.5894992960600824e-08
6.22,-70.4000801953665,0.345768950800279,0.005964215493994735,0.9999996856251029,0.9539387458023829,0.027721313105387287,0.01802305531649512,0.00030209640518874347,1.3296943228372784e-05,1.4637127043888453e-06,2.605539803537306e-08
6.23,-70.3777203411968,0.3453951976697695,0.005964215474681183,0.9999996856249823,0.9538451635338024,0.027784074928619708,0.018052411626303194,0.00030349564824120673,1.3351395096180034e-05,1.4739668330658372e-06,2.621693282789276e-08
6.24,-70.35535923795078,0.34502378043053167,0.005964215455847445,0.9999996856248138,0.9537513639504038,0.027847046904516816,0.01808176675327067,0.00030490293614571614,1.3406062269171747e-05,1.4843044019845105e-06,2.6379601492673885e-08
6.25,-70.3329971466281,0.3446546920467179,0.005964215437483022,0.9999996856247008,0.9536573481613582,0.027910227915334044,0.018111120697197197,0.00030631827707086384,1.3460944927005958e-05,1.4947258304112908e-06,2.6543408318376477e-08
6.26,-70.31063432678934,0.3442879254933342,0.0059642154195765715,0.9999996856246739,0.9535631174103743,0.027973616710682193,0.0181404734579012,0.00030774167729818243,1.351604323030113e-05,1.5052315314772717e-06,2.670835756761873e-08
6.2700000000000005,-70.28827103652466,0.34392347375609417,0.00596421540211582,0.9999996856246862,0.9534686730876204,0.028037211895780047,0.018169825035221434,0.00030917314104930786,1.3571357319082174e-05,1.5158219113829736e-06,2.6874453471237018e-08
6.28,-70.26590753331023,0.34356132983387583,0.005964215385089662,0.9999996856247518,0.953374016434852,0.028101012222083242,0.018199175428979843,0.0003106126747093097,1.3626887350170528e-05,1.526497388576775e-06,2.7041700346365006e-08
6.29,-70.2435440736423,0.3432014867375939,0.005964215368487248,0.9999996856248875,0.9532791486730156,0.028165016461519823,0.01822852463899771,0.0003120602849961911,1.3682633480945523e-05,1.5372583854282e-06,2.7210102544005196e-08
6.3,-70.22118091303734,0.3428439374901457,0.005964215352297978,0.9999996856251117,0.9531840710033814,0.02822922340537525,0.018257872665095803,0.0003135159789426337,1.3738595869159762e-05,1.548105328135008e-06,2.737966444764273e-08
6.3100000000000005,-70.19881830603201,0.3424886751263563,0.00596421533651149,0.9999996856254456,0.9530887846086776,0.02829363186317747,0.01828721950709461,0.0003149797638777431,1.3794774672754534e-05,1.5590386466302893e-06,2.755039047185924e-08
6.32,-70.1764565061833,0.34213569269292415,0.005964215321117647,0.9999996856259128,0.9529932906542227,0.02835824066158195,0.018316565164814478,0.0003164516474087938,1.3851170049675165e-05,1.570058774489555e-06,2.7722285060946634e-08
6.33,-70.15409576630609,0.3417849832489899,0.005964215306106947,0.9999996856264158,0.9528975902368648,0.028423048694716117,0.018345909638069643,0.000317931638134794,1.3907782163865015e-05,1.581166152035646e-06,2.789535276070833e-08
6.34,-70.13173633884495,0.3414365398670565,0.005964215291471162,0.9999996856265422,0.9528016843044708,0.02848805500355866,0.01837525292665876,0.0003194197467729619,1.3964611194745502e-05,1.5923612312479332e-06,2.8069598331554772e-08
6.3500000000000005,-70.10937847396062,0.34109035562791606,0.0059642152771999775,0.9999996856265619,0.9527055740773758,0.028553258360428165,0.018404595030414805,0.00032091598024722184,1.4021657287276373e-05,1.6036444499178106e-06,2.8245026157748327e-08
6.36,-70.08702242143856,0.340746423625601,0.005964215263284329,0.9999996856264336,0.9526092606303047,0.028618657681175434,0.018433935949155673,0.00032242034754770976,1.4078920601395444e-05,1.615016257239705e-06,2.842164083383701e-08
6.37,-70.06466843010294,0.34040473696579215,0.005964215249715359,0.999999685626109,0.9525127450222386,0.02868425189714908,0.018463275682699586,0.0003239328579075614,1.4136401296595246e-05,1.62647710583109e-06,2.8599446982759154e-08
6.38,-70.04231674781762,0.3400652887657671,0.005964215236484411,0.9999996856255332,0.9524160282973362,0.028750039954288684,0.01849261423086525,0.000325453520787617,1.419409953176339e-05,1.638027451652509e-06,2.877844925475316e-08
6.390000000000001,-70.01996762148718,0.339728072154348,0.005964215223583025,0.9999996856246444,0.9523191114858568,0.02881602081221796,0.018521951593472027,0.0003269823458611262,1.4252015465022953e-05,1.6496677539276045e-06,2.895865232626739e-08
6.4,-69.99762129705792,0.33939308027184967,0.005964215211002923,0.9999996856233732,0.9522219956050821,0.028882193443337922,0.01855128777034008,0.0003285193429984533,1.4310149253572844e-05,1.6613984750631395e-06,2.9140060898869902e-08
6.41,-69.97527801951883,0.3390603062700275,0.005964215198736006,0.999999685621642,0.9521246816602384,0.028948556831920075,0.018580622761290543,0.00033006452225178254,1.4368501053528214e-05,1.6732200805690305e-06,2.932267969815841e-08
6.42,-69.9529380338681,0.3387297433144248,0.005964215186775792,0.9999996856209903,0.9520271704641716,0.029015110151626704,0.01860995656611638,0.0003316178966457234,1.4427071049178282e-05,1.6851330529300062e-06,2.9506513614707104e-08
6.43,-69.93060158286812,0.3384013845787394,0.005964215175114036,0.9999996856207936,0.9519294630599069,0.029081852349527072,0.018639289184650704,0.00033317947563461943,1.4485859384392565e-05,1.697137859069794e-06,2.9691567372554167e-08
6.44,-69.90826890867211,0.3380752232488114,0.0059642151637431685,0.9999996856209992,0.9518315604163948,0.029148782445618426,0.018668620616717604,0.0003347492698117057,1.4544866211993091e-05,1.7092349737623034e-06,2.987784576726739e-08
