t,V,m,h,j,X_kr,X_ks,X_to,Y_to,Ca_i,f,d,f_Ca,Ca_SR
4.96,-94.46448755164286,0.00031306975404613333,0.9984434708599114,0.9972762996556448,0.22735095472522285,0.00011279515808050895,4.298075966224235e-05,0.9999998958629482,0.04605890463473573,0.9833628041408559,1.9815251306723403e-06,0.9482330893280084,320.01281370378763
4.97,-94.46422415209085,0.000313083830833537,0.9984433416731601,0.9972739276574375,0.22734764591161413,0.00011282034726633555,4.298187737380062e-05,0.9999998956985238,0.046056546772752636,0.9833635277261729,1.974922914291724e-06,0.948244850718699,320.0128407911251
4.98,-94.46396132069216,0.0003130978778819751,0.9984432127870437,0.9972715584387437,0.22734433715659536,0.00011284553372473435,4.2982992702762795e-05,0.9999998955342582,0.04605418956677367,0.9833642512800262,1.968377545634004e-06,0.9482566090193644,320.0128678758314
4.99,-94.46369905695767,0.0003131118952117992,0.9984430842129631,0.9972691919967966,0.2273410284601535,0.00011287071745524657,4.2984105651987844e-05,0.9999998953701513,0.04605183300585139,0.9833649748024174,1.961897087345099e-06,0.9482683642303034,320.01289495799705
5.0,-94.46343735968004,0.0003131258828835961,0.9984429559498024,0.9972668283284524,0.22733771982226486,0.00011289589845671923,4.298521622643338e-05,0.9999998952062031,0.04604947709051859,0.9833656982933475,1.955480918223204e-06,0.9482801163522367,320.0129220376163
5.01,-94.46317622765504,0.00031313984095781406,0.9984428279964598,0.9972644674305705,0.2273344112429059,0.00011292107672800298,4.2986324431045815e-05,0.9999998950424134,0.04604712182129428,0.9833664217528181,1.949128427647977e-06,0.9482918653858846,320.0129491146835
5.0200000000000005,-94.46291565968146,0.0003131537694947631,0.9984427003518477,0.9972621093000148,0.22733110272205304,0.00011294625226795224,4.298743027076038e-05,0.999999894878782,0.0460447671986836,0.9833671451808305,1.942839015580539e-06,0.9483036113319666,320.01297618919307
5.03,-94.46265565456112,0.0003131676685546147,0.998442573014893,0.9972597539336521,0.2273277942596828,0.00011297142507542508,4.2988533750501116e-05,0.9999998947153089,0.04604241322317788,0.983367868577386,1.936612092563477e-06,0.9483153541912018,320.01300326113954
5.04,-94.46239621109889,0.000313181538197402,0.9984424459845371,0.9972574013283533,0.22732448585577178,0.00011299659514928329,4.298963487518088e-05,0.9999998945519939,0.04604005989525465,0.9833685919424859,1.9304470797208373e-06,0.9483270939643086,320.0130303305177
5.05,-94.46213732810268,0.0003131953784830197,0.998442319259735,0.9972550514809928,0.22732117751029654,0.00011302176248839232,4.2990733649701333e-05,0.9999998943888367,0.046037707215377574,0.9833693152761318,1.9243434087581316e-06,0.9483388306520051,320.0130573973223
5.0600000000000005,-94.46187900438349,0.00031320918947122403,0.9984421928394567,0.9972527043884488,0.22731786922323377,0.00011304692709162133,4.2991830078952964e-05,0.9999998942258375,0.046035355183996526,0.9833700385783247,1.918300521962334e-06,0.9483505642550084,320.0130844615482
5.07,-94.46162123875527,0.0003132229712216329,0.998442066722686,0.997250360047603,0.22731456099456024,0.00011307208895784318,4.2992924167815054e-05,0.9999998940629958,0.04603300380154752,0.9833707618490664,1.9123178722018834e-06,0.9483622947740356,320.01311152319056
5.08,-94.4613640300351,0.00031323672379372574,0.9984419409084212,0.9972480184553411,0.2273112528242527,0.00011309724808593444,4.2994015921155706e-05,0.9999998939003117,0.04603065306845277,0.9833714850883577,1.9063949229266795e-06,0.9483740222098025,320.01313858224444
5.09,-94.46110737704305,0.0003132504472468435,0.9984418153956748,0.9972456796085519,0.227307944712288,0.0001131224044747753,4.2995105343831834e-05,0.9999998937377851,0.04602830298512066,0.9833722082962004,1.9005311481680867e-06,0.9483857465630251,320.0131656387052
5.1000000000000005,-94.46085127860226,0.000313264141640189,0.9984416901834737,0.9972433435041286,0.22730463665864303,0.00011314755812324976,4.2996192440689164e-05,0.9999998935754156,0.04602595355194574,0.9833729314725957,1.8947260325389317e-06,0.9483974678344183,320.0131926925681
5.11,-94.4605957335389,0.00031327780703282624,0.9984415652708589,0.9972410101389674,0.22730132866329472,0.0001131727090302454,4.299727721656224e-05,0.9999998934132034,0.04602360476930874,0.9833736546175449,1.8889790712335058e-06,0.9484091860246966,320.0132197438288
5.12,-94.46034074068217,0.00031329144348368114,0.9984414406568859,0.9972386795099685,0.22729802072622013,0.00011319785719465356,4.299835967627441e-05,0.999999893251148,0.046021256637576564,0.9833743777310495,1.8832897700275624e-06,0.948420901134574,320.01324679248285
5.13,-94.46008629886435,0.00031330505105154103,0.9984413163406243,0.9972363516140359,0.22729471284739627,0.00011322300261536926,4.299943982463784e-05,0.9999998930892495,0.04601890915710229,0.9833751008131107,1.8776576452783183e-06,0.9484326131647639,320.013273838526
5.14,-94.45983240692075,0.00031331862979505485,0.998441192321158,0.997234026448077,0.22729140502680026,0.00011324814529129122,4.3000517666453494e-05,0.9999998929275078,0.04601656232822518,0.9833758238637299,1.8720822239244533e-06,0.948444322115979,320.01330088195414
5.15,-94.4595790636897,0.0003133321797727332,0.9984410685975853,0.997231704009003,0.22728809726440927,0.0001132732852213218,4.3001593206511165e-05,0.9999998927659227,0.046014216151270645,0.9833765468829085,1.86656304348611e-06,0.9484560279889317,320.01332792276315
5.16,-94.45932626801259,0.0003133457010429482,0.9984409451690188,0.9972293842937288,0.22728478956020054,0.00011329842240436714,4.300266644958946e-05,0.999999892604494,0.046011870626550294,0.9833772698706478,1.8610996520648963e-06,0.9484677307843334,320.01335496094924
5.17,-94.45907401873384,0.00031335919366393356,0.9984408220345852,0.9972270672991728,0.22728148191415132,0.00011332355683933702,4.3003737400455775e-05,0.9999998924432215,0.04600952575436191,0.9833779928269492,1.855691608343881e-06,0.9484794305028955,320.0133819965086
5.18,-94.45882231470094,0.0003133726576937846,0.9984406991934255,0.9972247530222573,0.22727817432623898,0.00011334868852514491,4.300480606386634e-05,0.9999998922821053,0.04600718153498943,0.983378715751814,1.8503384815875967e-06,0.9484911271453283,320.0134090294375
5.19,-94.4585711547644,0.0003133860931904582,0.9984405766446953,0.9972224414599081,0.22727486679644088,0.000113373817460708,4.3005872444566196e-05,0.9999998921211452,0.046004837968702986,0.9833794386452436,1.8450398516420393e-06,0.948502820712342,320.0134360597325
5.2,-94.45832053777778,0.00031339950021177284,0.9984404543875641,0.9972201326090548,0.22727155932473445,0.00011339894364494716,4.3006936547289185e-05,0.9999998919603409,0.04600249505575888,0.9833801615072393,1.8397953089346687e-06,0.9485145112046459,320.01346308739
5.21,-94.45807046259768,0.00031341287881540863,0.9984403324212159,0.9972178264666307,0.2272682519110972,0.00011342406707678695,4.3007998376757965e-05,0.9999998917996924,0.04600015279639958,0.9833808843378026,1.834604454474407e-06,0.9485261986229487,320.0134901124068
5.22,-94.45782092808375,0.0003134262290589071,0.9984402107448488,0.9972155230295726,0.22726494455550672,0.00011344918775515562,4.3009057937684e-05,0.9999998916391994,0.045997811190853735,0.9833816071369346,1.8294668998516397e-06,0.9485378829679588,320.0135171347797
5.23,-94.45757193309866,0.0003134395509996716,0.9984400893576755,0.997213222294821,0.22726163725794057,0.00011347430567898515,4.301011523476759e-05,0.999999891478862,0.045995470239336166,0.9833823299046368,1.8243822672382149e-06,0.9485495642403838,320.01354415450555
5.24,-94.45732347650818,0.0003134528446949669,0.9984399682589226,0.9972109242593202,0.22725833001837642,0.00011349942084721116,4.301117027269783e-05,0.9999998913186801,0.04599312994204788,0.9833830526409106,1.819350189387446e-06,0.9485612424409311,320.0135711715815
5.25,-94.45707555718106,0.0003134661102019194,0.9984398474478312,0.997208628920018,0.22725502283679197,0.00011352453325877297,4.301222305615261e-05,0.9999998911586533,0.045990790299176035,0.9833837753457573,1.814370309634107e-06,0.9485729175703069,320.0135981860045
5.26,-94.4568281739891,0.00031347934757751714,0.9984397269236568,0.9972063362738662,0.22725171571316505,0.00011354964291261366,4.301327358979866e-05,0.9999998909987816,0.045988451310893984,0.9833844980191783,1.8094422818944369e-06,0.9485845896292173,320.01362519777206
5.2700000000000005,-94.45658132580718,0.00031349255687860965,0.9984396066856689,0.99720404631782,0.22724840864747342,0.00011357474980767993,4.3014321878291516e-05,0.9999998908390648,0.04598611297736125,0.9833852206611747,1.8045657706661365e-06,0.9485962586183679,320.0136522068814
5.28,-94.4563350115132,0.0003135057381619081,0.9984394867331514,0.9972017590488381,0.227245101639695,0.00011359985394292219,4.301536792627551e-05,0.9999998906795029,0.04598377529872352,0.9833859432717482,1.7997404510283716e-06,0.9486079245384634,320.01367921333
5.29,-94.45608922998811,0.00031351889148398525,0.9984393670654026,0.9971994744638834,0.2272417946898077,0.00011362495531729457,4.3016411738383815e-05,0.9999998905200957,0.04598143827511267,0.9833866658509001,1.7949660086417695e-06,0.9486195873902081,320.0137062171156
5.3,-94.4558439801159,0.00031353201690127546,0.998439247681735,0.9971971925599218,0.22723848779778955,0.00011365005392975487,4.301745331923838e-05,0.999999890360843,0.04597910190664674,0.9833873883986315,1.7902421397484215e-06,0.9486312471743058,320.0137332182359
5.3100000000000005,-94.45559926078359,0.00031354511447007457,0.9984391285814752,0.9971949133339236,0.22723518096361853,0.00011367514977926458,4.3018492673450004e-05,0.9999998902017448,0.04597676619342994,0.983388110914944,1.7855685511718815e-06,0.9486429038914596,320.0137602166888
5.32,-94.45535507088124,0.00031355818424654014,0.9984390097639645,0.9971926367828622,0.2272318741872728,0.00011370024286478891,4.3019529805618264e-05,0.9999998900428009,0.04597443113555268,0.9833888333998388,1.7809449603171679e-06,0.948654557542372,320.01378721247215
5.33,-94.455111409302,0.0003135712262866913,0.998438891228558,0.997190362903715,0.2272285674687305,0.00011372533318529673,4.3020564720331564e-05,0.999999889884011,0.045972096733091515,0.9833895558533174,1.776371095170761e-06,0.9486662081277453,320.0138142055841
5.34,-94.45486827494202,0.00031358424064640867,0.9984387729746255,0.9971880916934629,0.22722526080796981,0.00011375042073976063,4.3021597422167137e-05,0.9999998897253752,0.04596976298610919,0.9833902782753811,1.7718466943006045e-06,0.9486778556482806,320.01384119602284
5.3500000000000005,-94.4546256667005,0.0003135972273814345,0.9984386550015508,0.9971858231490905,0.22722195420496902,0.00011377550552715689,4.302262791569099e-05,0.9999998895668933,0.04596742989465462,0.9833910006660311,1.7673715068561055e-06,0.948689500104679,320.01386818378677
5.36,-94.45438358347967,0.00031361018654737274,0.9984385373087321,0.9971835572675861,0.22721864765970645,0.00011380058754646546,4.302365620545798e-05,0.9999998894085652,0.045965097458762885,0.983391723025269,1.762945292568135e-06,0.9487011414976408,320.0138951688742
5.37,-94.45414202418483,0.0003136231181996887,0.9984384198955819,0.9971812940459418,0.22721534117216047,0.00011382566679667002,4.302468229601175e-05,0.9999998892503906,0.04596276567845527,0.983392445353096,1.7585678217490258e-06,0.9487127798278657,320.01392215128385
5.38,-94.45390098772432,0.00031363602239370945,0.9984383027615269,0.9971790334811532,0.2272120347423095,0.0001138507432767579,4.302570619188477e-05,0.9999998890923696,0.045960434553739195,0.9833931676495135,1.754238875292575e-06,0.948724415096053,320.0139491310143
5.39,-94.4536604730095,0.00031364889918462365,0.9984381859060083,0.9971767755702196,0.227208728370132,0.00011387581698572017,4.3026727897598314e-05,0.9999998889345019,0.045958104084608285,0.9833938899145227,1.7499582446740425e-06,0.9487360473029012,320.0139761080643
5.4,-94.45342047568231,0.0003136617487557012,0.998438069279276,0.9971745203083301,0.2272054220555565,0.00011390088791926596,4.30277474217494e-05,0.9999998887767875,0.04595577431757008,0.9833946121481253,1.745690603034912e-06,0.9487476764507974,320.01400308204217
5.41,-94.45318099485598,0.0003136745711541828,0.9984379528837437,0.9971722676926,0.22720211579856453,0.0001139259560765903,4.3028764768592416e-05,0.9999998886192261,0.04595344524980694,0.9833953343503222,1.7414378646508757e-06,0.9487593025403384,320.0140300529703
5.42,-94.45294203200511,0.0003136873663347699,0.9984378367572984,0.9971700177214553,0.22719880959917382,0.00011395102145925959,4.302977993942534e-05,0.9999998884618176,0.04595111684495734,0.9833960565211151,1.7372272699308913e-06,0.9487709255709024,320.01405702115284
5.43,-94.45270358603399,0.00031370013435285163,0.9984377208991487,0.9971677703918993,0.2271955034573628,0.00011397608406626036,4.3030792938748746e-05,0.999999888304562,0.04594878910323328,0.9833967786605052,1.7330584460287646e-06,0.9487825455431959,320.01408398658657
5.44,-94.45246565584969,0.00031371287526369004,0.9984376053085136,0.9971655257009387,0.22719219737310994,0.00011400114389658251,4.3031803771052356e-05,0.999999888147459,0.045946462024837036,0.9833975007684939,1.728931027592651e-06,0.9487941624579245,320.0141109492686
5.45,-94.45222824036199,0.00031372558912242006,0.9984374899846215,0.9971632836455842,0.22718889134639372,0.00011402620094921932,4.3032812440815094e-05,0.9999998879905087,0.04594413560996115,0.9833982228450826,1.7248446567650573e-06,0.948805776315794,320.0141379091961
5.46,-94.45199133848347,0.00031373827598404945,0.998437374926711,0.9971610442228492,0.22718558537719272,0.00011405125522316752,4.303381895250504e-05,0.9999998878337106,0.04594180985878843,0.9833989448902725,1.7207989831828385e-06,0.9488173871175092,320.0141648663663
5.47,-94.45175494912944,0.00031375093590345885,0.9984372601340308,0.9971588074297516,0.22718227946548555,0.00011407630671742721,4.303482331057943e-05,0.9999998876770649,0.04593948477149193,0.9833996669040651,1.7167936639772005e-06,0.9488289948637747,320.0141918207764
5.48,-94.45151907121797,0.0003137635689354017,0.9984371456058393,0.9971565732633119,0.22717897361125083,0.00011410135543100192,4.3035825519484704e-05,0.9999998875205715,0.04593716034823499,0.9834003888864618,1.712828363773699e-06,0.9488405995552948,320.0142187724238
5.49,-94.45128370366989,0.0003137761751345044,0.9984370313414049,0.9971543417205547,0.22717566781446732,0.00011412640136289856,4.3036825583656444e-05,0.99999988736423,0.04593483658917119,0.9834011108374636,1.70890275469224e-06,0.9488522011927731,320.01424572130605
5.5,-94.45104884540876,0.000313788754555266,0.9984369173400063,0.9971521127985079,0.22717236207511377,0.00011415144451212746,4.303782350751942e-05,0.9999998872080402,0.045932513494444396,0.9834018327570723,1.7050165163470791e-06,0.948863799776913,320.0142726674206
5.51,-94.45081449536096,0.00031380130725205865,0.9984368036009317,0.997149886494203,0.22716905639316898,0.00011417648487770236,4.303881929548756e-05,0.9999998870520024,0.04593019106418872,0.983402554645289,1.701169335846822e-06,0.9488753953084177,320.01429961076514
5.5200000000000005,-94.45058065245556,0.0003138138332791272,0.9984366901234795,0.9971476628046748,0.2271657507686118,0.0001142015224586404,4.303981295196399e-05,0.9999998868961161,0.04592786929852855,0.9834032765021151,1.697360907794424e-06,0.9488869877879893,320.0143265513373
5.53,-94.45034731562441,0.0003138263326905894,0.9984365769069579,0.997145441726962,0.22716244520142118,0.0001142265572539621,4.304080448134098e-05,0.9999998867403813,0.045925548197578527,0.9834039983275521,1.693590934287191e-06,0.9488985772163302,320.01435348913503
5.54,-94.45011448380211,0.00031383880554043583,0.9984364639506853,0.9971432232581063,0.22715913969157603,0.00011425158926269143,4.304179388799997e-05,0.9999998865847979,0.045923227761443565,0.9834047201216011,1.689859124916779e-06,0.9489101635941419,320.014380424156
5.55,-94.44988215592602,0.00031385125188253,0.9984363512539899,0.9971410073951535,0.2271558342390554,0.00011427661848385574,4.304278117631159e-05,0.9999998864293657,0.04592090799021883,0.9834054418842636,1.6861651967691932e-06,0.9489217469221257,320.01440735639835
5.5600000000000005,-94.44965033093625,0.0003138636717706081,0.9984362388162099,0.9971387941351525,0.22715252884383832,0.00011430164491648578,4.304376635063564e-05,0.9999998862740845,0.04591858888398975,0.9834061636155409,1.682508874424789e-06,0.9489333272009824,320.01443428586003
5.57,-94.44941900777569,0.0003138760652582794,0.9984361266366933,0.9971365834751557,0.22714922350590397,0.0001143266685596157,4.304474941532107e-05,0.9999998861189543,0.04591627044283204,0.9834068853154343,1.6788898899582723e-06,0.9489449044314126,320.0144612125392
5.58,-94.44918818538994,0.00031388843239902583,0.9984360147147986,0.9971343754122192,0.22714591822523145,0.00011435168941228308,4.304573037470602e-05,0.999999885963975,0.04591395266681165,0.9834076069839454,1.6753079829386987e-06,0.9489564786141159,320.014488136434
5.59,-94.4489578627274,0.00031390077324620235,0.9984359030498934,0.9971321699434026,0.22714261300179997,0.0001143767074735289,4.30467092331178e-05,0.9999998858091463,0.045911635555984806,0.9834083286210752,1.6717629004294736e-06,0.9489680497497922,320.01451505754284
5.6000000000000005,-94.44872803873919,0.00031391308785303656,0.998435791641356,0.997129967065769,0.22713930783558883,0.00011440172274239752,4.3047685994872875e-05,0.9999998856544683,0.045909319110398,0.9834090502268253,1.6682543969883523e-06,0.9489796178391406,320.014541975864
5.61,-94.4484987123792,0.0003139253762726291,0.9984356804885742,0.9971277667763847,0.22713600272657736,0.00011442673521793672,4.304866066427691e-05,0.9999998854999406,0.04590700333008798,0.9834097718011969,1.6647822346674406e-06,0.9489911828828599,320.0145688913959
5.62,-94.4482698826041,0.0003139376385579534,0.9984355695909463,0.9971255690723202,0.22713269767474487,0.0001144517448991977,4.304963324562472e-05,0.9999998853455632,0.045904688215081764,0.9834104933441916,1.6613461830131942e-06,0.9490027448816483,320.01459580413723
5.63,-94.44804154837325,0.00031394987476185567,0.9984354589478798,0.9971233739506488,0.2271293926800708,0.00011447675178523502,4.305060374320029e-05,0.999999885191336,0.045902373765396624,0.9834112148558105,1.657946019066418e-06,0.9490143038362037,320.01462271408656
5.64,-94.44781370864885,0.00031396208493705515,0.9984353485587927,0.9971211814084476,0.22712608774253462,0.00011450175587510671,4.305157216127679e-05,0.9999998850372588,0.0459000599810401,0.9834119363360551,1.6545815273622677e-06,0.9490258597472235,320.0146496212425
5.65,-94.44758636239578,0.0003139742691361437,0.9984352384231129,0.9971189914427975,0.22712278286211585,0.00011452675716787414,4.305253850411654e-05,0.9999998848833316,0.045897746862010015,0.9834126577849265,1.6512524999302486e-06,0.949037412615405,320.01467652560393
5.66,-94.44735950858173,0.0003139864274115863,0.9984351285402782,0.9971168040507824,0.22711947803879404,0.00011455175566260213,4.3053502775971066e-05,0.999999884729554,0.04589543440829441,0.9834133792024263,1.6479587362942164e-06,0.9490489624414447,320.01470342716965
5.67,-94.4471331461771,0.00031399855981572054,0.9984350189097362,0.9971146192294901,0.22711617327254882,0.0001145767513583589,4.305446498108103e-05,0.9999998845759261,0.045893122619871635,0.9834141005885559,1.6447000434723762e-06,0.9490605092260388,320.01473032593873
5.68,-94.44690727415508,0.000314010666400757,0.9984349095309446,0.9971124369760116,0.22711286856335985,0.00011460174425421603,4.305542512367628e-05,0.9999998844224478,0.045890811496710274,0.9834148219433165,1.6414762359772837e-06,0.9490720529698831,320.01475722191014
5.69,-94.44668189149162,0.00031402274721877905,0.9984348004033712,0.9971102572874417,0.22710956391120687,0.00011462673434924858,4.305638320797584e-05,0.9999998842691188,0.045888501038769194,0.9834155432667094,1.6382871358158436e-06,0.949083593673673,320.014784115083
5.7,-94.44645699716537,0.000314034802321743,0.9984346915264936,0.9971080801608785,0.22710625931606965,0.00011465172164253494,4.305733923818789e-05,0.999999884115939,0.0458861912459975,0.9834162645587362,1.6351325724893117e-06,0.9490951313381036,320.01481100545647
5.71,-94.4462325901578,0.00031404683176147795,0.9984345828997993,0.9971059055934238,0.22710295477792797,0.00011467670613315695,4.30582932185098e-05,0.9999998839629084,0.04588388211833459,0.9834169858193981,1.6320123829932933e-06,0.9491066659638693,320.0148378930299
5.72,-94.44600866945312,0.0003140588355896858,0.9984344745227858,0.9971037335821828,0.2270996502967617,0.00011470168782019984,4.3059245153128106e-05,0.9999998838100268,0.04588157365571011,0.9834177070486962,1.6289264118177438e-06,0.9491181975516643,320.01486477780264
5.73,-94.44578523403825,0.0003140708138579414,0.9984343663949606,0.9971015641242642,0.2270963458725508,0.00011472666670275226,4.30601950462185e-05,0.999999883657294,0.04587926585804397,0.9834184282466324,1.6258745109469678e-06,0.9491297261021822,320.0148916597742
5.74,-94.44556228290293,0.00031408276661769243,0.9984342585158413,0.9970993972167802,0.2270930415052752,0.00011475164277990625,4.3061142901945865e-05,0.9999998835047098,0.04587695872524634,0.9834191494132075,1.6228565398596213e-06,0.9491412516161163,320.014918538944
5.75,-94.4453398150396,0.0003140946939202594,0.9984341508849552,0.9970972328568467,0.22708973719491496,0.00011477661605075724,4.306208872446424e-05,0.9999998833522744,0.04587465225721765,0.9834198705484233,1.6198723655287092e-06,0.9491527740941595,320.0149454153118
5.76,-94.4451178294435,0.00031410659581683573,0.9984340435018397,0.9970950710415828,0.22708643294145012,0.0001148015865144041,4.3063032517916844e-05,0.9999998831999873,0.04587234645384861,0.9834205916522809,1.616921862421587e-06,0.9491642935370044,320.0149722888771
5.7700000000000005,-94.44489632511261,0.00031411847235848756,0.9984339363660422,0.9970929117681114,0.2270831287448608,0.00011482655416994908,4.306397428643607e-05,0.9999998830478486,0.04587004131502019,0.9834213127247816,1.6140049124999592e-06,0.9491758099453429,320.0149991596399
5.78,-94.44467530104764,0.000314130323596154,0.9984338294771199,0.9970907550335588,0.2270798246051272,0.00011485151901649785,4.306491403414347e-05,0.9999998828958581,0.04586773684060361,0.983422033765927,1.6111214052198817e-06,0.9491873233198665,320.01502602759996
5.79,-94.44445475625207,0.0003141421495806471,0.99843372283464,0.9970886008350547,0.2270765205222295,0.00011487648105315945,4.306585176514979e-05,0.9999998827440156,0.04586543303046035,0.9834227547757182,1.6082712375317593e-06,0.9491988336612667,320.01505289275724
5.8,-94.44423468973217,0.00031415395036265143,0.9984336164381798,0.9970864491697324,0.22707321649614803,0.00011490144027904638,4.306678748355491e-05,0.9999998825923211,0.045863129884442175,0.9834234757541567,1.6054543138803475e-06,0.9492103409702339,320.0150797551118
5.8100000000000005,-94.44401510049693,0.00031416572599272485,0.9984335102873265,0.9970843000347289,0.22706991252686304,0.0001149263966932745,4.3067721193447924e-05,0.9999998824407744,0.0458608274023911,0.9834241967012438,1.6026705462047505e-06,0.9492218452474588,320.01510661466375
5.82,-94.44379598755809,0.0003141774765212977,0.9984334043816772,0.9970821534271845,0.22706660861435496,0.00011495135029496311,4.3068652898907066e-05,0.9999998822893754,0.04585852558413941,0.9834249176169809,1.5999198539384245e-06,0.949233346493631,320.0151334714132
5.83,-94.44357734809589,0.00031418920207578556,0.998433298697473,0.9970800093431608,0.22706330475857514,0.00011497630108132143,4.306958261091763e-05,0.999999882138124,0.04585622445204575,0.9834256385013692,1.5971851204189465e-06,0.9492448447102564,320.0151603251713
5.84,-94.44335917811856,0.0003142009028328644,0.998433193196,0.9970778677780298,0.22706000095945642,0.0001150012490483366,4.307051034488473e-05,0.99999988198702,0.04585392404289266,0.9834263593544103,1.5944383206396825e-06,0.9492563398993622,320.0151871756277
5.8500000000000005,-94.44314148093336,0.0003142125786623475,0.9984330879314988,0.9970757287314718,0.2270566972170472,0.0001150261941996105,4.307143608868484e-05,0.9999998818360631,0.04585162430380907,0.9834270801761053,1.5917192328600438e-06,0.9492678320597301,320.01521402322544
5.86,-94.4429242555425,0.00031422422961502273,0.998432982903344,0.9970735922006292,0.22705339353132772,0.00011505113653425448,4.307235984643057e-05,0.9999998816852536,0.045849325234841386,0.9834278009664555,1.5890276151020296e-06,0.9492793211920576,320.0152408679628
5.87,-94.44270750095058,0.00031423585574156366,0.9984328781109163,0.9970714581826475,0.2270500899022783,0.00011507607605138308,4.307328162222487e-05,0.999999881534591,0.045847026836030064,0.9834285217254626,1.5863632300116918e-06,0.9492908072970417,320.0152677098384
5.88,-94.44249121616465,0.00031424745709252987,0.9984327735536023,0.9970693266746757,0.22704678632987926,0.00011510101275011385,4.307420142016103e-05,0.9999998813840754,0.04584472910740962,0.9834292424531278,1.5837258448591367e-06,0.9493022903753795,320.01529454885053
5.89,-94.44227540019428,0.0003142590337183667,0.9984326692307947,0.9970671976738661,0.227043482814111,0.00011512594662956748,4.3075119244322665e-05,0.9999998812337064,0.045842432049008626,0.9834299631494523,1.5811152315385254e-06,0.9493137704277673,320.01532138499795
5.9,-94.44206005205137,0.0003142705856694053,0.9984325651418919,0.997065071177374,0.22704017935495394,0.00011515087768886769,4.3076035098783735e-05,0.9999998810834841,0.04584013566084972,0.9834306838144377,1.5785311665680722e-06,0.9493252474549015,320.0153482182792
5.91,-94.44184517075037,0.00031428211299586276,0.9984324612862989,0.9970629471823584,0.22703687595238853,0.00011517580592714133,4.307694898760853e-05,0.9999998809334084,0.0458378399429496,0.9834314044480851,1.575973431090047e-06,0.9493367214574782,320.01537504869293
5.92,-94.44163075530811,0.000314293615747842,0.9984323576634264,0.9970608256859818,0.22703357260639537,0.00011520073134351828,4.307786091485169e-05,0.999999880783479,0.045835544895319,0.983432125050396,1.5734418108707722e-06,0.949348192436193,320.01540187623783
5.93,-94.44141680474391,0.00031430509397533155,0.9984322542726911,0.9970587066854093,0.22703026931695494,0.00011522565393713153,4.307877088455818e-05,0.9999998806336959,0.04583325051796275,0.9834328456213717,1.570936096300626e-06,0.9493596603917414,320.0154287009127
5.94,-94.44120331807949,0.00031431654772820614,0.9984321511135157,0.9970565901778101,0.22702696608404788,0.0001152505737071172,4.307967890076329e-05,0.999999880484059,0.045830956810879696,0.9834335661610135,1.568456082394039e-06,0.9493711253248185,320.01545552271637
5.95,-94.44099029433907,0.0003143279770562261,0.998432048185329,0.9970544761603565,0.22702366290765488,0.00011527549065261439,4.308058496749268e-05,0.999999880334568,0.04582866377406278,0.983434286669323,1.566001568789498e-06,0.9493825872361193,320.01548234164767
5.96,-94.44077773254928,0.0003143393820090377,0.998431945487566,0.9970523646302238,0.22702035978775661,0.00011530040477276537,4.3081489088762304e-05,0.9999998801852228,0.045826371407498984,0.9834350071463013,1.563572359749542e-06,0.9493940461263384,320.01550915770554
5.97,-94.44056563173919,0.0003143507626361729,0.9984318430196674,0.997050255584591,0.22701705672433384,0.00011532531606671544,4.308239126857849e-05,0.9999998800360235,0.04582407971116935,0.9834357275919497,1.5611682641607658e-06,0.94940550199617,320.01553597088895
5.98,-94.44035399094037,0.0003143621189870497,0.9984317407810801,0.9970481490206403,0.22701375371736732,0.00011535022453361303,4.308329151093788e-05,0.9999998798869696,0.04582178868504897,0.9834364480062698,1.558789095533817e-06,0.9494169548463083,320.0155627811969
5.99,-94.44014280918675,0.0003143734511109719,0.998431638771257,0.9970460449355574,0.22701045076683793,0.00011537513017260962,4.308418981982746e-05,0.9999998797380614,0.045819498329107027,0.9834371683892628,1.5564346720033987e-06,0.9494284046774469,320.0155895886284
6.0,-94.4399320855148,0.00031438475905712896,0.9984315369896569,0.9970439433265309,0.22700714787272658,0.00011540003298285976,4.308508619922455e-05,0.9999998795892984,0.045817208643306725,0.9834378887409301,1.5541048163282672e-06,0.9494398514902794,320.01561639318265
6.01,-94.43972181896336,0.0003143960428745964,0.998431435435745,0.9970418441907531,0.22700384503501414,0.00011542493296352112,4.3085980653096805e-05,0.9999998794406806,0.04581491962760534,0.9834386090612729,1.5517993558912332e-06,0.9494512952854991,320.01564319485885
6.0200000000000005,-94.43951200857376,0.00031440730261233547,0.9984313341089921,0.9970397475254198,0.2270005422536816,0.00011544983011375443,4.308687318540222e-05,0.999999879292208,0.045812631281954216,0.9834393293502928,1.5495181226991618e-06,0.9494627360637986,320.01566999365616
6.03,-94.43930265338977,0.00031441853831919327,0.9984312330088752,0.9970376533277295,0.22699723952871,0.00011547472443272348,4.308776380008912e-05,0.9999998791438803,0.045810343606298744,0.9834400496079909,1.547260953382972e-06,0.9494741738258707,320.01569678957384
6.04,-94.4390937524576,0.00031442975004390277,0.9984311321348773,0.9970355615948846,0.22699393686008043,0.00011549961591959522,4.3088652501096176e-05,0.9999998789956974,0.04580805660057837,0.9834407698343688,1.5450276891976373e-06,0.9494856085724078,320.01572358261126
6.05,-94.43888530482589,0.0003144409378350828,0.9984310314864875,0.9970334723240906,0.22699063424777394,0.0001155245045735396,4.308953929235239e-05,0.9999998788476593,0.045805770264726625,0.9834414900294276,1.5428181760221852e-06,0.949497040304102,320.0157503727678
