t,R,I_1,O,A,I_2
5.49,0.0008989163881861915,0.0004787798465064704,0.00497842192338797,0.34403947676876917,0.6495863581045533
5.5,0.0008988607929958453,0.0004774615236925243,0.004978408598658994,0.34403945503685607,0.6495877671288728
5.51,0.0008988056578220584,0.0004761540621630849,0.0049783953816300896,0.3440394339928927,0.649589164035787
5.5200000000000005,0.0008987509788791625,0.0004748573722560631,0.00497838227025065,0.34403941361906887,0.6495905489386077
5.53,0.0008986967517860656,0.00047357136695340266,0.004978369276907549,0.34403939389677585,0.6495919219349808
5.54,0.0008986429723756159,0.0004722959593815499,0.0049783564097789544,0.34403937480800884,0.6495932831257926
5.55,0.0008985896375065321,0.0004710310603040286,0.004978343654129064,0.3440393563367737,0.6495946326341339
5.5600000000000005,0.0008985367434364657,0.00046977658311822936,0.004978331009760696,0.3440393384662047,0.6495959705674181
5.57,0.0008984842864462291,0.0004685324419255278,0.004978318476632077,0.34403932117964126,0.6495972970319712
5.58,0.0008984322628390983,0.0004672985515242544,0.004978306054863309,0.3440393044606056,0.6495986121330551
5.59,0.0008983806689401145,0.00046607482740266556,0.004978293744742835,0.34403928829278063,0.6495999159748916
5.6000000000000005,0.000898329501095387,0.000464861185731914,0.004978281546733912,0.3440392726599873,0.6496012086606856
5.61,0.0008982787556713943,0.00046365754335901964,0.004978269461481078,0.34403925754616255,0.6496024902926486
5.62,0.000898228429054287,0.0004624638177998395,0.004978257489816623,0.34403924293533705,0.6496037609720228
5.63,0.0008981785176491897,0.00046127992723203864,0.004978245632767054,0.34403922881161264,0.649605020799104
5.64,0.0008981290178795027,0.00046010579048806085,0.0049782338915595695,0.3440392151591404,0.6496062698732658
5.65,0.0008980799261862046,0.00045894132704809876,0.004978222267628523,0.34403920196209786,0.6496075082929826
5.66,0.0008980312413839272,0.00045778645977169973,0.004978210720840788,0.3440391892586229,0.6496087361385138
5.67,0.0008979829594241593,0.00045664110880624617,0.0049781992623283,0.34403917702091646,0.6496099535104513
5.68,0.0008979350762035689,0.0004555051948440849,0.004978187904695936,0.34403916521952976,0.6496111605090763
5.69,0.0008978875884156067,0.000454378640105895,0.0049781766469182975,0.3440391538428545,0.6496123572281117
5.7,0.000897840492783355,0.0004532613674430189,0.004978165487933945,0.3440391428795534,0.6496135437603854
5.71,0.0008977937860593807,0.00045215330033107284,0.00497815442664209,0.34403913231855054,0.6496147201978488
5.72,0.0008977474650255891,0.0004510543628635585,0.0049781434618992974,0.34403912214902177,0.6496158866315974
5.73,0.0008977015264930764,0.0004499644797454736,0.004978132592516179,0.3440391123603848,0.6496170431518894
5.74,0.0008976559673019843,0.00044888357628692396,0.0049781218172540885,0.34403910294228984,0.6496181898481661
5.75,0.0008976107843213521,0.00044781157839673323,0.004978111134821822,0.34403909388460957,0.6496193268090706
5.76,0.0008975659744489704,0.0004467484125760551,0.004978100543872312,0.34403908517742976,0.6496204541224679
5.7700000000000005,0.000897521534611235,0.0004456940059119837,0.004978090042999326,0.3440390768110394,0.6496215718754641
5.78,0.0008974774617629996,0.00044464828607116536,0.004978079630734162,0.34403906877592105,0.6496226801544261
5.79,0.0008974337523196845,0.0004436111892241549,0.0049780693257312995,0.3440390610844788,0.6496237789957414
5.8,0.0008973904037233095,0.0004425826381612903,0.004978059111071895,0.3440390537110633,0.649624868521725
5.8100000000000005,0.0008973474130055791,0.00044156256235630665,0.004978048985351809,0.3440390466469725,0.6496259488159798
5.82,0.0008973047772183108,0.00044055089194531806,0.004978038947367129,0.34403903988395623,0.6496270199607745
5.83,0.0008972624934401562,0.0004395475576244819,0.00497802899586661,0.3440390334139437,0.6496280820376589
5.84,0.0008972205587764324,0.0004385524906439217,0.004978019129549172,0.3440390272290344,0.6496291351274808
5.8500000000000005,0.0008971789703589531,0.00043756562280165064,0.0049780093470613886,0.3440390213214895,0.649630179310405
5.86,0.0008971377253458597,0.00043658688643749484,0.004977999646994978,0.34403901568372314,0.6496312146659298
5.87,0.0008970968209214514,0.00043561621442701596,0.004977990027884295,0.3440390103082931,0.6496322412729048
5.88,0.0008970562542960172,0.00043465354017543467,0.004977980488203823,0.34403900518789254,0.6496332592095485
5.89,0.0008970160227056668,0.00043369879761155384,0.00497797102636566,0.3440390003153409,0.6496342685534662
5.9,0.000896976123412161,0.0004327519211816816,0.004977961640717016,0.344038995683575,0.649635269381667
5.91,0.0008969365537027427,0.0004318128458435547,0.004977952329537703,0.34403899128564036,0.6496362617705821
5.92,0.000896897310889969,0.0004308815070602613,0.004977943091037619,0.3440389871146824,0.6496372457960814
5.93,0.0008968583923115406,0.00042995784079416424,0.004977933923354251,0.34403898316393744,0.6496382215334923
5.94,0.0008968197953301341,0.00042904178350082435,0.0049779248245501555,0.34403897942672407,0.649639189057616
5.95,0.0008967815173332322,0.0004281332721229237,0.004977915792610456,0.34403897589643423,0.6496401484427461
5.96,0.0008967435557329551,0.00042723224408418835,0.004977906825440329,0.34403897256652427,0.6496410997626857
5.97,0.0008967059066718255,0.00042633864667103856,0.0049778979564976565,0.3440389694430466,0.64964204303455
5.98,0.0008966685674464878,0.0004254524194425538,0.004977889188043039,0.34403896652115207,0.6496429783240791
5.99,0.0008966315364116976,0.00042457349491967005,0.004977880493776488,0.34403896378600923,0.6496439057414923
6.0,0.0008965948110124993,0.00042370181285333555,0.004977871873018923,0.3440389612318639,0.6496448253560295
6.01,0.0008965583887139823,0.0004228373134723439,0.004977863325101966,0.3440389588530186,0.6496457372363651
6.0200000000000005,0.0008965222670010166,0.00042197993747794684,0.0049778548493680545,0.3440389566438247,0.6496466414506217
6.03,0.0008964864433779891,0.00042112962603846744,0.004977846445170547,0.34403895459867445,0.6496475380663835
6.04,0.0008964509153685395,0.00042028632078391226,0.0049778381118738375,0.344038952711993,0.6496484271507099
6.05,0.0008964156805152956,0.0004194499638005846,0.004977829848853458,0.3440389509782306,0.6496493087701486
6.0600000000000005,0.0008963807363796103,0.0004186204976256971,0.0049778216554961915,0.34403894939185486,0.6496501829907492
6.07,0.0008963460805412965,0.0004177978652419848,0.00497781353120018,0.34403894794734247,0.6496510498780768
6.08,0.000896311710598364,0.00041698201007231764,0.004977805475375035,0.3440389466391715,0.6496519094972253
6.09,0.0008962776241667543,0.00041617287597431335,0.004977797487441943,0.3440389454618136,0.6496527619128307
6.1000000000000005,0.0008962438188800775,0.0004153704072349503,0.004977789566833775,0.34403894440972577,0.6496536071890852
6.11,0.0008962102923893477,0.0004145745485651806,0.0049777817129952,0.3440389434773429,0.6496544453897495
6.12,0.0008961770423627193,0.00041378524509454217,0.004977773925382789,0.3440389426590695,0.6496552765781675
6.13,0.0008961440664852223,0.00041300244236577215,0.004977766203465126,0.34403894194927187,0.6496561008172789
6.140000000000001,0.000896111362458499,0.00041222608632941954,0.004977758546722916,0.34403894134227037,0.6496569181696329
6.15,0.0008960789281437085,0.00041145612575862545,0.004977750954579287,0.34403894084224046,0.6496577286849982
6.16,0.000896046762319004,0.0004106925250527662,0.004977743426030426,0.34403894051565037,0.6496585323347274
6.17,0.0008960148618441519,0.000409935216306584,0.00497773596102808,0.3440389402950266,0.6496593292573969
6.18,0.0008959832245175582,0.00040918414760511475,0.004977728559086459,0.34403894017670694,0.6496601195112734
6.19,0.0008959518481548797,0.0004084392674473898,0.004977721219731488,0.3440389401570796,0.6496609031541306
6.2,0.0008959207305888102,0.0004077005247418987,0.0049777139425008846,0.3440389402325781,0.649661680243258
6.21,0.0008958898696688666,0.0004069678688020513,0.004977706726944246,0.34403894039967725,0.6496624508354706
6.22,0.0008958592632611754,0.00040624124934164033,0.004977699572623136,0.3440389406548886,0.6496632149871175
6.23,0.0008958289092482582,0.00040552061647030333,0.004977692479111166,0.34403894099475596,0.6496639727540915
6.24,0.0008957988055288185,0.0004048059206889854,0.004977685445994081,0.34403894141585095,0.6496647241918377
6.25,0.0008957689500175281,0.00040409711288540124,0.004977678472869843,0.34403894191476875,0.6496654693553627
6.26,0.0008957393406448123,0.0004033941443294975,0.004977671559348718,0.34403894248812356,0.649666208299244
6.2700000000000005,0.0008957099753566368,0.00040269696666891524,0.004977664705053356,0.34403894313254413,0.6496669410776388
6.28,0.0008956808521142938,0.00040200553192445217,0.004977657909618879,0.3440389438446693,0.649667667744293
6.29,0.0008956519688941882,0.0004013197924855249,0.004977651172692967,0.3440389446211438,0.6496683883525508
6.3,0.0008956233236876236,0.0004006397011056314,0.004977644493935937,0.3440389454586137,0.6496691029553632
6.3100000000000005,0.0008955949145005884,0.0003999652108978131,0.00497763787302083,0.34403894635372173,0.6496698116052975
6.32,0.0008955667393535426,0.0003992962753301178,0.004977631309633499,0.3440389473031033,0.6496705143545461
6.33,0.0008955387962812028,0.00039863284822106104,0.004977624803472687,0.3440389483033817,0.6496712112549361
6.34,0.0008955110843201665,0.0003979748959247894,0.0049776183475398915,0.34403894938922747,0.6496719023133931
6.3500000000000005,0.000895483601267462,0.00039732236967016116,0.004977611943363819,0.34403895054699396,0.6496725875930148
6.36,0.0008954563448379901,0.0003966752198414409,0.004977605593136693,0.3440389517593203,0.6496732671608783
6.37,0.0008954293131603198,0.00039603340209440926,0.004977599296345019,0.34403895302423887,0.6496739410656818
6.38,0.0008954025043784819,0.0003953968724406829,0.004977593052473176,0.3440389543398357,0.6496746093557009
6.390000000000001,0.0008953759166518128,0.000394765587243886,0.0049775868610031065,0.34403895570424803,0.6496752720787952
6.4,0.000895349548154798,0.00039413950321582204,0.004977580721414014,0.3440389571156622,0.6496759292824144
6.41,0.0008953233970769158,0.0003935185774126453,0.004977574633182053,0.34403895857231137,0.649676581013605
6.42,0.0008952974616224811,0.0003929027672310324,0.004977568595780027,0.3440389600724735,0.6496772273190171
6.43,0.0008952717400104888,0.0003922920304043542,0.004977562608677079,0.3440389616144688,0.6496778682449101
6.44,0.0008952462304744578,0.0003916863249988472,0.004977556671338387,0.34403896319665783,0.6496785038371604
6.45,0.0008952209312622744,0.0003910856094097853,0.00497755078322486,0.3440389648174392,0.6496791341412665
6.46,0.0008951958406360359,0.00039048984235765135,0.004977544943792827,0.3440389664752471,0.6496797592023569
6.47,0.0008951709568718947,0.00038989898288430884,0.004977539152493738,0.3440389681685497,0.6496803790651953
6.48,0.0008951462782599014,0.00038931299034917344,0.00497753340877385,0.34403896989584615,0.6496809937741881
6.49,0.0008951218031038487,0.0003887318244253848,0.004977527712073927,0.34403897165566505,0.6496816033733905
6.5,0.0008950975297211155,0.000388155445095978,0.0049775220618289324,0.3440389734465618,0.6496822079065131
6.51,0.0008950734564425096,0.00038758381265005515,0.004977516457467721,0.3440389752671167,0.6496828074169281
6.5200000000000005,0.0008950495816608712,0.0003870168907664052,0.004977510900230087,0.34403897711755155,0.649683401941106
6.53,0.000895025903853481,0.0003864546479384383,0.004977505394007461,0.34403897900047703,0.6496839915055812
6.54,0.0008950024212695829,0.0003858970376941537,0.004977499933701828,0.3440389809105191,0.6496845761690437
6.55,0.0008949791322974204,0.00038534402184304634,0.004977494518911396,0.3440389828465102,0.6496851559728668
6.5600000000000005,0.0008949560353381973,0.00038479556250132845,0.004977489149238386,0.3440389848073067,0.6496857309580756
6.57,0.00089493312880593,0.0003842516220886073,0.004977483824289024,0.34403898679178735,0.6496863011653532
6.58,0.0008949104111272977,0.00038371216332456235,0.004977478543673532,0.3440389887988508,0.6496868666350456
6.59,0.0008948878807414953,0.0003831771492256229,0.0049774733070061215,0.3440389908274142,0.6496874274071673
6.6000000000000005,0.0008948655361000844,0.00038264654310164595,0.004977468113904983,0.3440389928764106,0.6496879835214071
6.61,0.0008948433756668455,0.0003821203085525933,0.0049774629639922794,0.3440389949447878,0.6496885350171328
6.62,0.0008948213979176289,0.0003815984094652093,0.004977457856894137,0.3440389970315057,0.6496890819333968
6.63,0.0008947996013402072,0.00038108081000969853,0.004977452792240635,0.34403899913553465,0.6496896243089424
6.640000000000001,0.0008947779844341263,0.0003805674746364029,0.004977447769665806,0.3440390012558536,0.649690162182208
6.65,0.0008947565457105571,0.00038005836807247973,0.004977442788807615,0.34403900339144805,0.6496906955913333
6.66,0.0008947352836921477,0.0003795534553185788,0.004977437849307962,0.34403900554130795,0.6496912245741643
6.67,0.0008947141969128744,0.0003790527016455204,0.004977432950812667,0.3440390077044259,0.6496917491682591
6.68,0.0008946932839178938,0.0003785560725909722,0.004977428092971465,0.34403900987979547,0.6496922694108932
6.69,0.000894672543263394,0.00037806353395612746,0.004977423275437997,0.3440390120664086,0.6496927853390647
6.7,0.0008946519735164469,0.0003775750518023822,0.0049774184978698035,0.3440390142632543,0.6496932969895001
6.71,0.0008946315736333563,0.0003770906011418114,0.004977413760369605,0.3440390164773347,0.6496938043811264
6.72,0.0008946113420000029,0.00037661014389468196,0.004977409062366602,0.3440390187033364,0.6496943075595238
6.73,0.0008945912771547913,0.00037613364549509136,0.004977404403459522,0.34403902093894684,0.6496948065634348
6.74,0.000894571377719237,0.00037566107329669294,0.004977399783335866,0.34403902318338525,0.6496953014279789
6.75,0.0008945516423257173,0.00037519239491327065,0.004977395201687825,0.34403902543587317,0.6496957921879973
6.76,0.0008945320696173409,0.0003747275782158334,0.004977390658212304,0.34403902769563294,0.649696278878058
6.7700000000000005,0.0008945126582478181,0.0003742665913297095,0.004977386152610927,0.34403902996188607,0.6496967615324601
6.78,0.0008944934068813302,0.0003738094026316407,0.004977381684590055,0.34403903223385174,0.6496972401852384
6.79,0.0008944743141923996,0.0003733559807468768,0.004977377253860798,0.3440390345107451,0.6496977148701681
6.8,0.0008944553788657592,0.00037290629454626953,0.004977372860139022,0.34403903679177594,0.6496981856207693
6.8100000000000005,0.0008944365995962229,0.00037246031314336705,0.004977368503145373,0.3440390390761469,0.6496986524703112
6.82,0.0008944179750885544,0.00037201800589150837,0.004977364182605279,0.34403904136305213,0.6496991154518178
6.83,0.0008943995040573378,0.00037157934238091727,0.00497735989824897,0.3440390436516755,0.6496995745980713
6.84,0.0008943811852268473,0.0003711442924357969,0.0049773556498114895,0.3440390459411891,0.6497000299416171
6.8500000000000005,0.0008943630173309164,0.0003707128261114238,0.004977351437032703,0.3440390482307519,0.6497004815147688
6.86,0.0008943449991128086,0.00037028491369124264,0.004977347259657319,0.3440390505195077,0.649700929349612
6.87,0.0008943271293250862,0.0003698605256839598,0.004977343117434894,0.34403905280658426,0.6497013734780096
6.88,0.0008943094067294812,0.00036943963282063834,0.00497733901011985,0.34403905509109106,0.6497018139316061
6.890000000000001,0.000894291830792563,0.00036902221845116356,0.0049773349355949886,0.34403905739263246,0.649702250710094
6.9,0.0008942744008406161,0.0003686082634832794,0.004977330892150361,0.344039059726393,0.6497026838197622
6.91,0.0008942571146658249,0.00036819772154376144,0.004977326882241907,0.3440390620620456,0.6497031133370709
6.92,0.000894239971081053,0.00036779056450484494,0.004977322905601138,0.3440390643990769,0.6497035392921181
6.93,0.0008942229689082275,0.000367386764456314,0.0049773189619630245,0.3440390667369637,0.6497039617147813
6.94,0.0008942061069782169,0.0003669862937027425,0.004977315051065984,0.34403906907517184,0.649704380634722
6.95,0.0008941893841307099,0.0003665891247607344,0.004977311172651877,0.3440390714131548,0.6497047960813896
6.96,0.0008941727992140921,0.0003661952303561643,0.00497730732646599,0.3440390737503523,0.649705208084026
6.97,0.000894156351085325,0.00036580458342141774,0.004977303512257032,0.3440390760861891,0.6497056166716692
6.98,0.0008941400386098239,0.00036541715709263197,0.004977299729777125,0.3440390784200737,0.6497060218731583
6.99,0.0008941238606613352,0.0003650329247069364,0.004977295978781792,0.34403908075139683,0.649706423717137
7.0,0.0008941078161218153,0.0003646518597996929,0.004977292259029951,0.3440390830795304,0.6497068222320584
7.01,0.000894091903881308,0.0003642739361017364,0.004977288570283902,0.3440390854038259,0.6497072174461889
7.0200000000000005,0.0008940761228378228,0.0003638991275366156,0.004977284912309322,0.34403908772361325,0.6497076093876122
7.03,0.0008940604718972126,0.00036352740821783306,0.004977281284875252,0.34403909003819955,0.649707998084234
7.04,0.0008940449499730521,0.00036315875244608605,0.004977277687754092,0.3440390923468675,0.6497083835637858
7.05,0.0008940295559865154,0.0003627931347065068,0.004977274120721587,0.34403909464887433,0.6497087658538294
7.0600000000000005,0.0008940142888662543,0.0003624305296659031,0.004977270583556821,0.3440390969434504,0.6497091449817611
7.07,0.0008939991475482761,0.00036207091216999897,0.004977267076042208,0.34403909922979775,0.6497095209748156
7.08,0.0008939841309758218,0.0003617142572406748,0.00497726359796348,0.344039101507089,0.6497098938600705
7.09,0.0008939692380992439,0.000361360540073208,0.004977260149109682,0.34403910377446584,0.6497102636644504
7.1000000000000005,0.0008939544678758844,0.00036100973603351373,0.004977256729273158,0.3440391060310378,0.6497106304147311
7.11,0.0008939398192699529,0.00036066182065538503,0.004977253338249545,0.344039108275881,0.6497109941375441
7.12,0.0008939252912524048,0.00036031676963773344,0.0049772499758377635,0.3440391105080367,0.6497113548593803
7.13,0.0008939108828008189,0.0003599745588418297,0.004977246641840008,0.34403911272651,0.6497117126065944
7.140000000000001,0.0008938965928992755,0.00035963516428854384,0.004977243336061736,0.3440391149302685,0.6497120674054095
7.15,0.0008938824205382345,0.0003592985621555861,0.004977240058311663,0.34403911711824114,0.6497124192819209
7.16,0.0008938683647144135,0.00035896472877474723,0.004977236808401748,0.34403911928931674,0.6497127682621003
7.17,0.0008938544244306657,0.00035863364062913884,0.004977233586147188,0.3440391214423426,0.6497131143718002
7.18,0.0008938405986958576,0.0003583052743504342,0.004977230391366411,0.34403912357612343,0.6497134576367579
7.19,0.0008938268865247475,0.0003579796067161085,0.004977227223881057,0.34403912568941974,0.6497137980826001
7.2,0.0008938132869378633,0.00035765661464667945,0.00497722408351598,0.34403912778094675,0.6497141357348467
7.21,0.0008937998006009407,0.0003573363072141821,0.004977220967851905,0.34403912989425156,0.649714470542625
7.22,0.0008937864284477405,0.00035701869875328084,0.0049772178741129365,0.34403913208001835,0.6497148024427497
7.23,0.0008937731666335823,0.00035670371033229666,0.00497721480608354,0.3440391342579372,0.6497151315945382
7.24,0.0008937600142431526,0.0003563913202422086,0.004977211763543332,0.34403913642768635,0.6497154580211575
7.25,0.0008937469703677633,0.0003560815069318586,0.004977208746273086,0.3440391385889325,0.6497157817456212
7.26,0.0008937340341052517,0.00035577424900562303,0.004977205754054689,0.3440391407413293,0.6497161027907918
7.2700000000000005,0.0008937212045598804,0.0003554695252210838,0.0049772027866711015,0.34403914288451753,0.649716421179385
7.28,0.0008937084808422379,0.0003551673144866998,0.004977199843906324,0.3440391450181237,0.6497167369339717
7.29,0.0008936958620691379,0.0003548675958594776,0.004977196925545351,0.34403914714175976,0.6497170500769822
7.3,0.0008936833473635198,0.0003545703485426435,0.004977194031374135,0.3440391492550221,0.6497173606307086
7.3100000000000005,0.0008936709358543489,0.0003542755518833139,0.004977191161179545,0.34403915135749097,0.6497176686173085
7.32,0.0008936586266765161,0.0003539831853701672,0.00497718831474933,0.34403915344872976,0.649717974058808
7.33,0.0008936464189707381,0.00035369322863111467,0.004977185491872077,0.34403915552828424,0.6497182769771049
7.34,0.0008936343118834577,0.000353405661430972,0.004977182692337171,0.3440391575956819,0.6497185773939718
7.3500000000000005,0.0008936223045667433,0.00035312046366913,0.0049771799159347594,0.3440391596504312,0.6497188753310593
7.36,0.0008936103961781895,0.0003528376153772266,0.004977177162455709,0.3440391616920208,0.6497191708098995
7.37,0.0008935985858808171,0.00035255709671681726,0.004977174431691566,0.34403916371991905,0.6497194638519088
7.38,0.0008935868728429727,0.00035227888797704685,0.004977171723434521,0.3440391657335729,0.649719754478391
7.390000000000001,0.0008935752562382295,0.0003520029695723206,0.004977169037477365,0.34403916773240756,0.6497200427105413
7.4,0.0008935637352452865,0.00035172932203997537,0.0049771663736134526,0.34403916971582554,0.6497203285694481
7.41,0.0008935523090478693,0.0003514579260379509,0.004977163731636661,0.34403917168320614,0.6497206120760974
7.42,0.0008935409768346297,0.000351188762342461,0.004977161111341351,0.34403917363390446,0.6497208932513759
7.43,0.0008935297377990463,0.000350921811845665,0.00497715851252233,0.34403917556725094,0.6497211721160732
7.44,0.0008935185911393235,0.00035065705555333855,0.004977155934974807,0.34403917748255053,0.6497214486908859
7.45,0.0008935075360582929,0.0003503944745825453,0.004977153378494359,0.3440391793790819,0.6497217229964205
7.46,0.0008934965717633125,0.00035013405015930807,0.004977150842876889,0.34403918125609695,0.6497219950531967
7.47,0.0008934856974661669,0.00034987576361627967,0.0049771483279185845,0.3440391831128198,0.6497222648816505
7.48,0.0008934749123829676,0.00034961959639041466,0.004977145833415883,0.3440391849484463,0.6497225325021371
7.49,0.0008934642157340525,0.00034936553002064036,0.004977143359165428,0.34403918676214323,0.6497227979349346
7.5,0.0008934536067438869,0.00034911354614552807,0.004977140904964032,0.34403918855304766,0.6497230612002469
7.51,0.0008934430846409626,0.0003488636265009643,0.004977138470608637,0.344039190320266,0.6497233223182068
7.5200000000000005,0.0008934326486576986,0.0003486157529178221,0.004977136055896272,0.3440391920628735,0.6497235813088795
7.53,0.0008934222996725366,0.0003483699443940973,0.004977133661815509,0.3440391938125986,0.6497238381196695
7.54,0.0008934120396418604,0.00034812624426976135,0.0049771312901343194,0.34403919562251767,0.6497240926504323
7.55,0.0008934018642170744,0.0003478845535487014,0.004977128938043462,0.34403919742011135,0.6497243450798479
7.5600000000000005,0.0008933917726945054,0.000347644855529185,0.004977126605375628,0.34403919920530224,0.649724595425567
7.57,0.0008933817643756141,0.0003474071336313462,0.004977124291964638,0.3440392009780119,0.6497248437051133
7.58,0.0008933718385669208,0.0003471713713954373,0.004977121997645421,0.34403920273816097,0.649725089935885
7.59,0.0008933619945799306,0.00034693755248007993,0.004977119722254,0.3440392044856688,0.6497253341351572
7.6000000000000005,0.0008933522317310599,0.00034670566066051674,0.00497711746562746,0.34403920622045336,0.6497255763200839
7.61,0.0008933425493415618,0.0003464756798268631,0.004977115227603936,0.3440392079424308,0.6497258165076999
7.62,0.0008933329467374515,0.00034624759398235814,0.0049771130080225896,0.3440392096515156,0.649726054714923
7.63,0.000893323423249433,0.0003460213872416166,0.004977110806723586,0.34403921134761994,0.6497262909585559
7.640000000000001,0.000893313978212824,0.0003457970438288801,0.004977108623548079,0.34403921303065405,0.6497265252552886
7.65,0.000893304610967482,0.00034557454807626874,0.004977106458338182,0.34403921470052534,0.6497267576217
7.66,0.0008932953208577303,0.0003453538844220326,0.004977104310936954,0.34403921635713874,0.64972698807426
7.67,0.000893286107232283,0.00034513503740880305,0.004977102181188376,0.3440392180003963,0.649727216629332
7.68,0.0008932769694441719,0.00034491799168184453,0.0049771000689373315,0.3440392196301968,0.6497274433031744
7.69,0.0008932679068506712,0.0003447027319873058,0.004977097974029584,0.34403922124643593,0.649727668111943
7.7,0.0008932589188132236,0.0003444892431704714,0.0049770958963117565,0.3440392228490058,0.649727891071693
7.71,0.0008932500046973666,0.0003442775101740135,0.0049770938356313126,0.3440392244377947,0.6497281121983809
7.72,0.0008932411638726575,0.0003440675180362428,0.004977091791836533,0.34403922601268716,0.6497283315078665
7.73,0.0008932323957125996,0.00034385925188936046,0.004977089764776498,0.34403922757356353,0.6497285490159153
7.74,0.0008932236995945678,0.00034365269695770965,0.004977087754301062,0.34403922912029977,0.6497287647382002
7.75,0.0008932150748997344,0.0003434478385560266,0.004977085760260839,0.3440392306527674,0.6497289786903039
7.76,0.0008932065210129949,0.0003432446620876925,0.004977083782507175,0.3440392321708332,0.6497291908877204
7.7700000000000005,0.0008931980373228938,0.00034304315304298466,0.0049770818208921324,0.34403923367435896,0.6497294013458577
7.78,0.0008931896232215502,0.00034284329699732827,0.004977079875268468,0.34403923516320134,0.6497296100800392
7.79,0.0008931812781045836,0.00034264507960954783,0.004977077945489608,0.3440392366372116,0.6497298171055063
7.8,0.0008931730013710398,0.00034244848662011847,0.004977076031409637,0.34403923809623554,0.6497300224374202
7.8100000000000005,0.0008931647924233167,0.00034225350384941753,0.004977074132883264,0.3440392395401132,0.649730226090864
7.82,0.0008931566506670899,0.00034206011719597616,0.004977072249765813,0.3440392409686785,0.6497304280808446
7.83,0.0008931485755112382,0.00034186831263473066,0.0049770703819131965,0.3440392423817593,0.649730628422295
7.84,0.0008931405663677702,0.0003416780762152741,0.0049770685291818965,0.3440392437791771,0.6497308271300762
7.8500000000000005,0.000893132623733558,0.00034148941930657703,0.004977066691958697,0.3440392451694217,0.649731024183445
7.86,0.0008931247495534696,0.0003413023870714888,0.004977064871338525,0.3440392465725634,0.6497312195141258
7.87,0.0008931169402406047,0.0003411168955780331,0.0049770630657065195,0.34403924796428376,0.649731413235575
7.88,0.0008931091952573659,0.00034093293205821924,0.0049770612749401415,0.3440392493446863,0.6497316053611177
7.890000000000001,0.0008931015140702548,0.0003407504838412586,0.004977059498917974,0.3440392507138781,0.6497317959039731
7.9,0.0008930938961498173,0.00034056953835228754,0.00497705773751971,0.34403925207196917,0.6497319848772559
7.91,0.0008930863409705902,0.00034039008311109053,0.004977055990626144,0.3440392534190732,0.6497321722939781
7.92,0.000893078848011047,0.0003402121057308233,0.004977054258119159,0.3440392547553068,0.6497323581670498
7.930000000000001,0.0008930714167535437,0.00034003559391673565,0.004977052539881713,0.3440392560807898,0.6497325425092811
7.94,0.0008930640466842652,0.0003398605354648949,0.004977050835797836,0.3440392573956453,0.6497327253333833
7.95,0.000893056737293171,0.00033968691826090884,0.0049770491457526095,0.3440392586999993,0.6497329066519698
7.96,0.0008930494880739407,0.00033951473027864855,0.004977047469632164,0.34403925999398105,0.6497330864775585
7.97,0.0008930422985239208,0.00033934395957897187,0.004977045807323662,0.34403926127772255,0.6497332648225721
7.98,0.0008930351681440702,0.00033917459430844634,0.004977044158715291,0.34403926255135897,0.6497334416993404
7.99,0.0008930280964389066,0.00033900662269807224,0.004977042523696249,0.3440392638150283,0.649733617120101
8.0,0.0008930210829164515,0.0003388400330620056,0.004977040902156739,0.3440392650688714,0.6497337910970012
8.01,0.0008930141270881772,0.00033867481379628146,0.004977039293987953,0.34403926631303194,0.649733963642099
8.02,0.0008930072284689527,0.0003385109533775369,0.0049770376990820615,0.3440392675476564,0.6497341347673645
8.03,0.0008930003865769885,0.000338348440361734,0.004977036117332206,0.3440392687728941,0.6497343044846817
8.040000000000001,0.0008929936009337844,0.000338187263382883,0.0049770345486324875,0.34403926998889683,0.6497344728058496
8.05,0.0008929868710640738,0.0003380274111517656,0.00497703299287795,0.3440392711958192,0.6497346397425833
8.06,0.0008929801964957705,0.00033786887245465763,0.004977031449964577,0.34403927239381843,0.649734805306516
8.07,0.0008929735767599148,0.00033771163615205246,0.004977029919789277,0.3440392735830542,0.6497349695091997
8.08,0.000892967011390619,0.0003375556911773838,0.004977028402249873,0.34403927476368884,0.6497351323621073
8.09,0.0008929604999250136,0.0003374010265357491,0.0049770268972450914,0.34403927593588707,0.6497352938766336
8.1,0.0008929540419031933,0.00033724763130263256,0.00497702540467455,0.3440392770998161,0.6497354540640965
8.11,0.0008929476368681629,0.00033709549462262783,0.004977023924438753,0.34403927825564545,0.6497356129357388
8.120000000000001,0.0008929412843657833,0.0003369446057081617,0.004977022456439069,0.3440392794035471,0.649735770502729
8.13,0.0008929349839447172,0.00033679495383821665,0.004977021000577733,0.3440392805436953,0.6497359267761638
8.14,0.000892928735156376,0.00033664652835705436,0.004977019556757825,0.3440392816762666,0.649736081767068
8.15,0.0008929225375548643,0.00033649931867293844,0.004977018124883264,0.3440392828014396,0.6497362354863971
8.16,0.0008929163906969273,0.00033635331425685774,0.004977016704858799,0.34403928391939526,0.6497363879450383
8.17,0.0008929102946565316,0.0003362085168201298,0.004977015296528082,0.34403928502835407,0.6497365391431416
8.18,0.000892904250712781,0.0003360649565939508,0.0049770138995909,0.3440392861219527,0.6497366890558591
8.19,0.0008928982565509495,0.00033592257876162185,0.004977012514180466,0.3440392872075439,0.6497368377328387
