t,PAR1,RNAUG3,PLUR,DTKA
8.3,103.51040156262938,0.0,160.26351615216694,0.029874877460042835
8.31,103.51038401066295,0.0,160.26437357720081,0.02987481716607358
8.32,103.51036645878428,0.0,160.2652309939829,0.029874756873117404
8.33,103.51034890699334,0.0,160.26608840251322,0.029874696581174306
8.34,103.51033135529018,0.0,160.2669458027918,0.029874636290244286
8.35,103.51031380367476,0.0,160.2678031948186,0.029874576000327342
8.36,103.5102962521471,0.0,160.26866057859363,0.029874515711423476
8.370000000000001,103.51027870070719,0.0,160.2695179541169,0.02987445542353269
8.38,103.51026114935503,0.0,160.27037532138843,0.02987439513665498
8.39,103.51024359809063,0.0,160.27123268040816,0.029874334850790347
8.4,103.51022604691397,0.0,160.27209003117613,0.02987427456593879
8.41,103.51020849582508,0.0,160.27294737369235,0.029874214282100315
8.42,103.51019094482393,0.0,160.2738047079568,0.029874153999274917
8.43,103.51017339391055,0.0,160.2746620339695,0.029874093717462597
8.44,103.51015584308492,0.0,160.2755193517304,0.029874033436663353
8.45,103.51013829234704,0.0,160.27637666123954,0.029873973156877186
8.46,103.51012074169691,0.0,160.27723396249695,0.0298739128781041
8.47,103.51010319113453,0.0,160.27809125550257,0.029873852600344086
8.48,103.51008564065991,0.0,160.2789485402564,0.029873792323597156
8.49,103.51006809027304,0.0,160.2798058167585,0.0298737320478633
8.5,103.51005053997393,0.0,160.28066308500885,0.029873671773142523
8.51,103.51003298976256,0.0,160.2815203450074,0.02987361149943482
8.52,103.51001543963896,0.0,160.2823775967542,0.0298735512267402
8.53,103.50999788960311,0.0,160.28323484024924,0.029873490955058656
8.540000000000001,103.509980339655,0.0,160.2840920754925,0.02987343068439019
8.55,103.50996278979466,0.0,160.28494930248402,0.0298733704147348
8.56,103.50994524002206,0.0,160.28580652122375,0.02987331014609249
8.57,103.50992769033724,0.0,160.2866637317117,0.029873249878463255
8.58,103.50991014074015,0.0,160.28752093394795,0.0298731896118471
8.59,103.50989259123081,0.0,160.2883781279324,0.02987312934624402
8.6,103.50987504180924,0.0,160.28923531366505,0.02987306908165402
8.61,103.5098574924754,0.0,160.29009249114597,0.0298730088180771
8.620000000000001,103.50983994322934,0.0,160.29094966037513,0.029872948555513253
8.63,103.50982239407102,0.0,160.2918068213525,0.029872888293962487
8.64,103.50980484500046,0.0,160.29266397407812,0.029872828033424795
8.65,103.50978729601765,0.0,160.29352111855198,0.029872767773900185
8.66,103.50976974712259,0.0,160.29437825477407,0.02987270751538865
8.67,103.50975219831528,0.0,160.2952353827444,0.029872647257890194
8.68,103.50973464959573,0.0,160.29609250246295,0.029872587001404813
8.69,103.50971710096394,0.0,160.29694961392977,0.029872526745932514
8.700000000000001,103.50969955241989,0.0,160.2978067171448,0.02987246649147329
8.71,103.5096820039636,0.0,160.29866381210806,0.029872406238027144
8.72,103.50966445559507,0.0,160.29952089881957,0.029872345985594077
8.73,103.50964690731429,0.0,160.3003779772793,0.029872285734174085
8.74,103.50962935912126,0.0,160.30123504748727,0.029872225483767174
8.75,103.50961181101599,0.0,160.30209210944346,0.02987216523437334
8.76,103.50959426299846,0.0,160.30294916314793,0.02987210498599258
8.77,103.50957671506869,0.0,160.3038062086006,0.0298720447386249
8.78,103.50955916722667,0.0,160.30466324580152,0.029871984492270298
8.790000000000001,103.50954161947242,0.0,160.30552027475065,0.029871924246928777
8.8,103.50952407180591,0.0,160.30637729544804,0.029871864002600328
8.81,103.50950652422715,0.0,160.30723430789365,0.02987180375928496
8.82,103.50948897673615,0.0,160.3080913120875,0.029871743516982668
8.83,103.5094714293329,0.0,160.3089483080296,0.029871683275693457
8.84,103.50945388201741,0.0,160.3098052957199,0.029871623035417322
8.85,103.50943633478967,0.0,160.31066227515848,0.02987156279615426
8.86,103.5094187876497,0.0,160.31151924634528,0.029871502557904283
8.870000000000001,103.50940124059746,0.0,160.3123762092803,0.02987144232066738
8.88,103.50938369363297,0.0,160.31323316396356,0.029871382084443555
8.89,103.50936614675625,0.0,160.31409011039506,0.02987132184923281
8.9,103.50934859996728,0.0,160.3149470485748,0.02987126161503514
8.91,103.50933105326605,0.0,160.31580397850277,0.029871201381850548
8.92,103.50931350665259,0.0,160.316660900179,0.029871141149679033
8.93,103.50929596012688,0.0,160.31751781360342,0.029871080918520598
8.94,103.50927841368892,0.0,160.31837471877608,0.029871020688375237
8.950000000000001,103.50926086733872,0.0,160.319231615697,0.029870960459242958
8.96,103.50924332107627,0.0,160.32008850436614,0.029870900231123754
8.97,103.50922577490157,0.0,160.32094538478353,0.02987084000401763
8.98,103.50920822881463,0.0,160.32180225694916,0.029870779777924582
8.99,103.50919068281544,0.0,160.322659120863,0.02987071955284461
9.0,103.509173136904,0.0,160.32351597652507,0.029870659328777718
9.01,103.50915559108032,0.0,160.3243728239354,0.029870599105723903
9.02,103.50913804534439,0.0,160.32522966309395,0.029870538883683167
9.03,103.50912049969621,0.0,160.32608649400075,0.02987047866265551
9.040000000000001,103.50910295413578,0.0,160.3269433166558,0.029870418442640927
9.05,103.50908540866313,0.0,160.32780013105904,0.029870358223639423
9.06,103.5090678632782,0.0,160.32865693721052,0.029870298005650997
9.07,103.50905031798105,0.0,160.32951373511025,0.02987023778867565
9.08,103.50903277277163,0.0,160.33037052475822,0.029870177572713378
9.09,103.50901522764998,0.0,160.33122730615443,0.029870117357764184
9.1,103.50899768261608,0.0,160.33208407929888,0.02987005714382807
9.11,103.50898013766994,0.0,160.33294084419154,0.029869996930905033
9.120000000000001,103.50896259281154,0.0,160.33379760083244,0.02986993671899507
9.13,103.5089450480409,0.0,160.33465434922158,0.02986987650809819
9.14,103.50892750335801,0.0,160.33551108935896,0.029869816298214384
9.15,103.50890995876287,0.0,160.33636782124458,0.029869756089343658
9.16,103.5088924142555,0.0,160.33722454487844,0.02986969588148601
9.17,103.50887486983588,0.0,160.3380812602605,0.02986963567464144
9.18,103.508857325504,0.0,160.33893796739082,0.029869575468809945
9.19,103.50883978125988,0.0,160.33979466626937,0.02986951526399153
9.200000000000001,103.50882223710352,0.0,160.34065135689616,0.02986945506018619
9.21,103.5088046930349,0.0,160.3415080392712,0.02986939485739393
9.22,103.50878714905404,0.0,160.34236471339446,0.029869334655614747
9.23,103.50876960516094,0.0,160.34322137926594,0.029869274454848643
9.24,103.5087520613556,0.0,160.3440780368857,0.029869214255095613
9.25,103.50873451763799,0.0,160.34493468625365,0.029869154056355665
9.26,103.50871697400814,0.0,160.34579132736985,0.029869093858628792
9.27,103.50869943046605,0.0,160.34664796023426,0.029869033661914998
9.28,103.50868188701172,0.0,160.34750458484694,0.029868973466214283
9.290000000000001,103.50866434364514,0.0,160.34836120120784,0.029868913271526642
9.3,103.50864680036631,0.0,160.349217809317,0.02986885307785208
9.31,103.50862925717523,0.0,160.35007440917437,0.029868792885190596
9.32,103.5086117140719,0.0,160.35093100077998,0.02986873269354219
9.33,103.50859417105633,0.0,160.35178758413383,0.029868672502906864
9.34,103.50857662812852,0.0,160.3526441592359,0.029868612313284613
9.35,103.50855908528845,0.0,160.35350072608622,0.02986855212467544
9.36,103.50854154253615,0.0,160.35435728468477,0.029868491937079345
9.370000000000001,103.50852399987158,0.0,160.35521383503155,0.02986843175049633
9.38,103.50850645729479,0.0,160.35607037712657,0.029868371564926388
9.39,103.50848891480574,0.0,160.35692691096983,0.029868311380369526
9.4,103.50847137240444,0.0,160.35778343656133,0.02986825119682574
9.41,103.5084538300909,0.0,160.35863995390105,0.029868191014295036
9.42,103.50843628786512,0.0,160.359496462989,0.029868130832777406
9.43,103.50841874572708,0.0,160.36035296382522,0.029868070652272857
9.44,103.5084012036768,0.0,160.36120945640965,0.029868010472781384
9.450000000000001,103.50838366171428,0.0,160.3620659407423,0.029867950294302986
9.46,103.50836611983951,0.0,160.3629224168232,0.02986789011683767
9.47,103.50834857805248,0.0,160.36377888465233,0.029867829940385428
9.48,103.50833103635321,0.0,160.36463534422973,0.029867769764946265
9.49,103.5083134947417,0.0,160.36549179555533,0.02986770959052018
9.5,103.50829595321794,0.0,160.36634823862917,0.029867649417107175
9.51,103.50827841178194,0.0,160.36720467345125,0.029867589244707244
9.52,103.50826087043369,0.0,160.36806110002155,0.02986752907332039
9.53,103.50824332917105,0.0,160.36891751872545,0.029867468898349705
9.540000000000001,103.50822578799408,0.0,160.36977392955816,0.029867408719852166
9.55,103.5082082469048,0.0,160.37063033214886,0.029867348542251003
9.56,103.50819070590322,0.0,160.3714867264976,0.029867288365546207
9.57,103.50817316498934,0.0,160.37234311260437,0.029867228189737787
9.58,103.50815562416315,0.0,160.37319949046915,0.029867168014825737
9.59,103.50813808342468,0.0,160.37405586009194,0.02986710784081006
9.6,103.5081205427739,0.0,160.37491222147275,0.029867047667690758
9.61,103.50810300221082,0.0,160.37576857461158,0.029866987495467824
9.620000000000001,103.50808546173543,0.0,160.37662491950843,0.029866927324141264
9.63,103.50806792134775,0.0,160.3774812561633,0.029866867153711077
9.64,103.50805038104777,0.0,160.37833758457617,0.02986680698417726
9.65,103.50803284083548,0.0,160.3791939047471,0.029866746815539816
9.66,103.5080153007109,0.0,160.380050216676,0.029866686647798745
9.67,103.50799776067402,0.0,160.38090652036294,0.029866626480954048
9.68,103.50798022072482,0.0,160.3817628158079,0.02986656631500572
9.69,103.50796268086334,0.0,160.38261910301088,0.029866506149953766
9.700000000000001,103.50794514108955,0.0,160.38347538197186,0.02986644598579818
9.71,103.50792760140347,0.0,160.3843316526909,0.029866385822538973
9.72,103.50791006180508,0.0,160.3851879151679,0.029866325660176135
9.73,103.50789252229438,0.0,160.38604416940296,0.02986626549870967
9.74,103.5078749828714,0.0,160.38690041539604,0.029866205338139575
9.75,103.50785744353611,0.0,160.3877566531471,0.029866145178465853
9.76,103.50783990428852,0.0,160.38861288265622,0.029866085019688505
9.77,103.50782236512863,0.0,160.38946910392335,0.02986602486180753
9.78,103.50780482605644,0.0,160.3903253169485,0.029865964704822924
9.790000000000001,103.50778728707195,0.0,160.39118152173165,0.029865904548734692
9.8,103.50776974817515,0.0,160.39203771827283,0.02986584439354283
9.81,103.50775220936606,0.0,160.39289390657203,0.029865784239247344
9.82,103.50773467064467,0.0,160.39375008662924,0.029865724085848228
9.83,103.50771713201098,0.0,160.39460625844447,0.029865663933345485
9.84,103.50769959346498,0.0,160.39546242201772,0.029865603781739112
9.85,103.50768205500668,0.0,160.39631857734898,0.029865543631029112
9.86,103.5076645166361,0.0,160.39717472443826,0.029865483481215486
9.870000000000001,103.5076469783532,0.0,160.39803086328558,0.029865423332298233
9.88,103.507629440158,0.0,160.3988869938909,0.02986536318427735
9.89,103.5076119020505,0.0,160.39974311625423,0.02986530303715284
9.9,103.50759436403071,0.0,160.4005992303756,0.0298652428909247
9.91,103.50757682609861,0.0,160.40145533625497,0.029865182745592935
9.92,103.50755928825421,0.0,160.40231143389238,0.02986512260115754
9.93,103.50754175049751,0.0,160.40316752328778,0.02986506245761852
9.94,103.50752421282851,0.0,160.40402360444122,0.02986500231497587
9.950000000000001,103.50750667524721,0.0,160.40487967735268,0.029864942173229592
9.96,103.50748913775361,0.0,160.40573574202213,0.029864882032379688
9.97,103.50747160034771,0.0,160.40659179844963,0.029864821892426157
9.98,103.50745406302951,0.0,160.40744784663514,0.029864761753368996
9.99,103.50743652579901,0.0,160.40830388657866,0.029864701615208208
