t,V,Kc,Ki,Nai,y,x,Cai,m,h,d,f,f2,Ca_up,Ca_rel,p
5.17,-40.6886790879431,2.784552068558642,140.12908333203507,7.281715808511295,0.008539210350833739,0.2227194744395563,9.387525139786762e-05,0.5091749236250274,0.0034344704949372997,0.007642325407971427,0.9437178089017917,0.8016981531103957,2.96180165462216,0.3444622106251794,0.12143409373947744
5.18,-35.968726266216805,2.782184870646594,140.12958680740124,7.281221936434301,0.006739049499786351,0.21557769049221803,0.0001236030802051168,0.6274262532597518,0.001127065955614159,0.019895406555646204,0.8666455450157895,0.8042547720759111,2.957353817632787,0.3589241346412849,0.11576508843504082
5.19,-25.944393892877507,2.779939999599773,140.1300792883848,7.280783357178189,0.004671794555407776,0.2144442933459366,0.00022858873802613278,0.8150347673581896,0.0001569018955250247,0.10078783481430918,0.6689676834815901,0.7979205839150376,2.9541629178200624,0.3710697903112385,0.1101868049812761
5.2,9.520322906026928,2.780037708588186,140.13031333456655,7.280628102546031,0.00208684464204552,0.2626150958450487,0.0010506247201833082,0.9883676291713099,3.9285880998025075e-07,0.9261061019841118,0.4148502048689061,0.7406006253645735,2.957036996075696,0.3588989259300522,0.1048158951049912
5.21,22.451091204393958,2.783904339273118,140.13012599635104,7.280477910547325,0.0005110031190192292,0.39715340948843453,0.0026671152211279864,0.9955756092388146,5.2560707178685093e-08,0.9935206062114218,0.2516238749647789,0.5351402705621752,2.982518264804998,0.23669596765269182,0.09970396430865133
5.22,18.202262902281152,2.7867021069783773,140.13005365380425,7.280325009320926,0.00012296887002016295,0.5117220575667458,0.0027920582107224348,0.9940269769844166,8.566922597748443e-08,0.990737423075692,0.15262029176294747,0.34582821994278173,3.0227698693741605,0.13088804126908649,0.09484134488857175
5.23,9.363190856024682,2.7893239698372203,140.12999792335515,7.280226060052585,4.016020576363881e-05,0.5889008509259294,0.002010669670087617,0.9886202941394603,2.6324361941977107e-07,0.9781556315112184,0.0925857974269798,0.2692917464130421,3.055405252701618,0.08274363378932399,0.09021587971130622
5.24,-1.2311314084057836,2.7921989201765536,140.12991103633863,7.280141506936038,2.849631034103111e-05,0.6338092544054524,0.0012057568064739728,0.9746842035239337,1.0865140055587567e-06,0.9374664511072749,0.05633083816168524,0.25996832319352586,3.074804308132163,0.0674002915772764,0.08581601907007147
5.25,-12.74896745000137,2.7951971946312764,140.12980717033463,7.279972058611385,4.708866454272767e-05,0.6520890415856814,0.0006323685154132211,0.9376681196626669,5.92185799321917e-06,0.8029502618251162,0.03622662025628354,0.2846724675455459,3.083544633173346,0.0686826307902459,0.08163099816552458
5.26,-24.452939072071977,2.7980645498745282,140.1297145632601,7.279656644005876,0.00010929170702109764,0.6487304374830966,0.000310485638426077,0.8425403329530554,4.2067084692549146e-05,0.46200361508263726,0.04323228427413159,0.3268475580079833,3.085676303843269,0.07707912612284074,0.07765391694696908
5.2700000000000005,-34.587981891743915,2.8005838764376785,140.12965759909423,7.279238888500765,0.00026136634117679734,0.6307737679676726,0.00017488360011182926,0.6678746899925255,0.0002713022583117756,0.12476604102014982,0.15001722562205383,0.37559647433209126,3.0846723185880176,0.08735305766475614,0.07391234489054613
5.28,-43.114511521170506,2.8026005629245416,140.12965392566412,7.278791801077531,0.0005737459669725268,0.6044257459048863,0.00011688286257013657,0.452535465765754,0.0012960922574810159,0.01738126758234735,0.43081429626148016,0.4241859076697646,3.082547214133553,0.0976781503547312,0.07062289394001489
5.29,-50.63035313994322,2.804022706050926,140.12971436540425,7.2783372662624695,0.0011661756697743865,0.5725009155151766,8.231649733474594e-05,0.2633721474893396,0.004963279274036001,0.001887247371051876,0.7490375199817523,0.47068553533252894,3.079909941865388,0.1077806876086757,0.06875288364983048
5.3,-56.30960638103753,2.804831783646167,140.129841652542,7.277892342230099,0.0021531401905059548,0.5370690435587185,6.605443344654046e-05,0.15514068184577542,0.014456724913184511,0.000314875731088992,0.9255652451199424,0.5142294667347935,3.07692407860716,0.11790036365281228,0.07061312736181519
5.3100000000000005,-59.93544184569536,2.8050746676149148,140.13003124159076,7.277469127063979,0.003536959746124262,0.5003680851231,5.9437991668199346e-05,0.1058884174163771,0.03163453247617158,0.00010523811472289672,0.983224429513025,0.5541281373754,3.073519747240868,0.1286888456072571,0.07817410817339594
5.32,-61.822215418310776,2.804835929599816,140.1302743239983,7.277065843613663,0.005204420920061915,0.4642523772652622,5.66452502692663e-05,0.08580896998912618,0.05437785254708173,5.943420187874081e-05,0.9966417714715419,0.5902565571505842,3.069470263533841,0.14093099273575704,0.09074379463963583
5.33,-62.37288566275649,2.8042055067496925,140.13056139598794,7.27667522281783,0.006986470852963901,0.4299616373247794,5.559975756737638e-05,0.08051602518445844,0.0773742311092064,4.8681818348754494e-05,0.9992246485416629,0.6227779557785583,3.0646090139452262,0.15513374113741682,0.10558649474057584
5.34,-61.94241578795196,2.803260441448251,140.13088429213894,7.276289820344617,0.008715932223632634,0.39818766569669145,5.5569581235651415e-05,0.0843925573141535,0.09510274380907525,5.196178237770131e-05,0.9996615140183883,0.6519355237622825,3.0589285120770215,0.17136144864505845,0.11977666367255171
5.3500000000000005,-60.81143311406387,2.802059969212377,140.1312367488914,7.275903372545683,0.010257318393869902,0.3692243618223047,5.6230997982665835e-05,0.09557659005591485,0.10399095432146699,6.681255254693824e-05,0.9996755665901037,0.677983853358698,3.0525631494275687,0.18930613435874225,0.13123750232920414
5.36,-59.19164948571503,2.800647467380907,140.13161420718743,7.2755109135492635,0.011511461671497011,0.34310936590308727,5.741464060607428e-05,0.11381058873556849,0.10290235450926252,9.769983985232762e-05,0.999544034537319,0.7011689198659117,3.0457292228562194,0.20844628823466274,0.13896836653317834
5.37,-57.2381670982669,2.7990543952659785,140.13201339035712,7.27510864827857,0.012408321306643324,0.31973199420495574,5.903693977155522e-05,0.13950420949945122,0.09277040789758959,0.00015584514057144554,0.9992526851805843,0.7217204889746623,3.038664331018946,0.22820231994560455,0.1428897323963135
5.38,-55.06101285656426,2.797303951467979,140.13243190908165,7.274693777873391,0.012899368675632803,0.29890811171382836,6.108588448843971e-05,0.17323645883817632,0.07608243118730092,0.00026327019243894013,0.9986696106643944,0.7398468052420134,3.031583294057295,0.24804932515415862,0.14352776623495725
5.39,-52.73418737030106,2.7954138498129564,140.13286796066186,7.274264288571568,0.01295532981140263,0.28042981212195295,6.363488484361667e-05,0.2154302081805333,0.05632007091172101,0.0004615407691211077,0.9975040901182582,0.7557277630299125,3.0246559378108744,0.26757501028326186,0.14166826698577215
5.4,-50.300442951600175,2.793398377649877,140.13332010532957,7.27381876092715,0.012569781390264415,0.2640984240084676,6.688815417318156e-05,0.2661732174323944,0.03719160271462954,0.0008291204324395714,0.9951506981545882,0.7695032546513964,3.0180042394581137,0.28648978993322005,0.1380933561518593
5.41,-47.765489235100596,2.791270198406044,140.13378706886948,7.273356426193776,0.011764682271131782,0.24974992502540455,7.128566882929615e-05,0.32537355225630593,0.021639412796507454,0.0015191540343043302,0.9903363758990344,0.7812510294396452,3.011711940892936,0.3046072529594404,0.13344580521701374
5.42,-45.068956682290334,2.7890425116004556,140.1342675034081,7.272877815065425,0.010590894313702373,0.23728560131948434,7.776311994913913e-05,0.39364731526183183,0.01099389337888437,0.002861908438356674,0.9802598144307068,0.7909403929151025,3.005840922794862,0.3218111740535846,0.12819429403018825
5.43,-42.00627693344216,2.7867326407047313,140.13475958659114,7.272386300534357,0.009117233975324485,0.22673577617241686,8.853057068309881e-05,0.47442440675186176,0.004844406621356409,0.0057324422171861665,0.9580874498380807,0.7983192655140499,3.0004546022551937,0.33801342941413215,0.12265307054092082
5.44,-37.99015757151303,2.784370938615985,140.13526002396998,7.271891690475244,0.0074051933055852516,0.21845793669253663,0.0001101022396469078,0.5784265352333053,0.001776267452885317,0.013400020652306053,0.9042660972538775,0.8025661431157709,2.995664903713731,0.3530763606455784,0.11702293101171096
5.45,-30.913714125100398,2.7820418475724993,140.13575945848632,7.2714245057267135,0.005460071230817393,0.21414498630326317,0.00017109850428549488,0.7343776835648733,0.00040126256607924326,0.048329691502912206,0.7602158526384943,0.8007701793372498,2.9918041655476726,0.3664716130305358,0.11143819168677488
5.46,-6.7306034760798426,2.780535932892715,140.13616981216578,7.2711412457443085,0.0030817245807153947,0.2307632866620384,0.0005675439461319134,0.9586873347189168,5.525191051502174e-06,0.5622626803279707,0.4987362689465071,0.7745174624671713,2.990897759878337,0.37170850051110216,0.1060171188227532
5.47,21.217183665675865,2.7838801254500947,140.13604056896537,7.2710459998857715,0.0008769460175333921,0.347144116420454,0.002183625237720854,0.9951494620324376,6.458919746706607e-08,0.9920458636635555,0.3025769825778867,0.6206598186172739,3.006420668625074,0.287722802641493,0.10084662050177337
5.48,20.55848322399663,2.7870210769870236,140.1359299005064,7.270888970208312,0.00020385948033163818,0.4741116970407323,0.0029642422644341874,0.9949517080686748,6.425122751291541e-08,0.992561682940979,0.1835241411793674,0.3976236585635614,3.0441301382578256,0.1604033455505122,0.095928273010852
5.49,12.895225065011676,2.7895894976555473,140.13587976307915,7.270777662985924,5.701404061695176e-05,0.564694527520288,0.0023700280473444323,0.991225423055355,1.6714664146883292e-07,0.9845405574002274,0.11132088147880237,0.2830595075235626,3.080867518392779,0.09407707163719793,0.09124979676490451
5.5,2.8357292643743865,2.792360946037373,140.1358041376822,7.27071045168116,2.8736875639829743e-05,0.6207400410747279,0.0015166501588667126,0.9814403142079914,6.234204569864232e-07,0.9583050841854884,0.06759117798040143,0.25410745060840534,3.1050643774096285,0.06902174148345208,0.08679949949262647
5.51,-8.317350702456823,2.7953367979923294,140.13570260376682,7.270601416655793,3.649669797324283e-05,0.6483989998182778,0.0008401056083388121,0.9560713168247366,3.010102231115154e-06,0.8725974325270469,0.041809518147954666,0.26847977789420546,3.1173970687519916,0.06530405846442383,0.08256633849723012
5.5200000000000005,-20.024122181394194,2.798281695851505,140.1356011954679,7.270360111889908,7.805168830612014e-05,0.652565888368742,0.00041911062295438306,0.8888681228609255,1.9486130491506035e-05,0.6160769273225294,0.034432759107487006,0.30539985543490483,3.1216380690095766,0.07174711307046809,0.07854100677606035
5.53,-30.899645301246537,2.800955008541415,140.1355268094823,7.269984949631714,0.00018810549158080437,0.6393330463033281,0.00021752854759943428,0.7435315788751955,0.00013638840826333976,0.22762661872899112,0.08920764570529843,0.3527638779798802,3.1215282243869757,0.08166019989776943,0.0747295497782229
5.54,-39.861697453165604,2.8031804899204187,140.13549942393072,7.269552592033046,0.000426377968041669,0.6157785998976631,0.00013814878695702146,0.5389275081395024,0.0007210412692037828,0.03982260190194425,0.3032310315570454,0.40205490344744016,3.119695891691652,0.09207915971317239,0.07123936371839275
5.55,-47.82667211981302,2.8048394525552665,140.13553278908935,7.269104673025078,0.0008909714034117376,0.5858134158248101,9.452731394470653e-05,0.32963741312094935,0.0030057278193766947,0.004471005800220952,0.6352219672099448,0.44972056906931795,3.1172017423435943,0.10230578588106082,0.06863372951027717
5.5600000000000005,-54.288803720040995,2.805884845484773,140.13563279234893,7.268657516365803,0.001712595166184957,0.5515040771883535,7.147978604229032e-05,0.18926223264631467,0.00978981523787724,0.0005892661701594879,0.8747413275418325,0.4947884807426948,3.114317836842287,0.11240701234891934,0.06870988997386852
5.57,-58.68984595518607,2.8063398437183666,140.135797534524,7.268228425744267,0.0029438999869397923,0.515069098063663,6.188376905347419e-05,0.12113604656688208,0.023848644115981678,0.00015230483590161596,0.9689863976596332,0.536397993190306,3.1110718079829387,0.12288427260879747,0.07390829451553836
5.58,-61.20741937308782,2.806278222822776,140.13601944021252,7.267820741921524,0.004511851520891914,0.4785612845088246,5.7897021677063815e-05,0.0919670094520295,0.044746001597167864,7.162609303929087e-05,0.9936123609501585,0.574214006088278,3.107270792967257,0.13452695324181096,0.0846839080328628
5.59,-62.23507474288529,2.805790655331257,140.13628896320682,7.2674285856360505,0.00626206959847246,0.4434612308503012,5.6262717653891186e-05,0.0818285446914312,0.06814790140406941,5.1469433217022265e-05,0.9986633861986542,0.6083206189152668,3.102702671019097,0.14799119606742103,0.09889822722714028
5.6000000000000005,-62.15187951437496,2.8049602624719525,140.136597297905,7.267044369626002,0.0080220904492258,0.4106587923778154,5.587653888072157e-05,0.0824724956337087,0.0883089017842746,5.0050683178499195e-05,0.9995715563545052,0.6389431892511709,3.097294225205907,0.16351799653487936,0.11353857014395943
5.61,-61.267248460680385,2.8038531860002154,140.13693744117862,7.266661364346825,0.00964283052236216,0.3805859626175235,5.6295700025652397e-05,0.09092291899414588,0.10078542644189292,6.028906376114667e-05,0.9996867572723449,0.6663367456746588,3.091130534405676,0.18092782987857292,0.12614926422132494
5.62,-59.818197752026464,2.8025185541377544,140.13730421559035,7.266274130345257,0.011011677693597207,0.3533667490278758,5.730010750522292e-05,0.10644175388524062,0.10352070927067149,8.429476334355768e-05,0.9996047459713684,0.6907531636003506,3.084404517649197,0.19976029139538612,0.13532102599425885
5.63,-57.98031150015976,2.8009920193944584,140.13769389356554,7.26587845014431,0.012048385519518893,0.3289388454580496,5.8774806847502015e-05,0.1292494221987665,0.09670358416723167,0.00013047988371869807,0.9993822237968087,0.7124304215224434,3.077353092889376,0.21943889866134053,0.14064926665920655
5.64,-55.87988526204845,2.799299652711903,140.13810377767982,7.265471171232705,0.01269671768233435,0.3071406038413303,6.06795465944418e-05,0.1599029203907004,0.08227299053117547,0.0002161420943114819,0.9989302342934756,0.7315868857264283,3.070205089406552,0.2394042093572043,0.1424648914168236
5.65,-53.60398924957325,2.7974610657646903,140.13853186273096,7.2650500105445435,0.012919851409714455,0.2877695504257777,6.305241486798691e-05,0.19891541957397016,0.06338986174487088,0.00037421808092800453,0.9980284637482064,0.7484153233477463,3.063150196072592,0.25919379801793985,0.14148612486536588
5.66,-51.207249188300864,2.7954917068959664,140.13897658659585,7.264613342800767,0.012701967385306615,0.2706209856419638,6.604211070262394e-05,0.24651093422303155,0.0437660514083588,0.0006667608720497214,0.9962144326875587,0.7630734199485355,3.056329196841617,0.2784692917386023,0.13851431929466532
5.67,-48.711094064211466,2.7934047079300757,140.13943662871043,7.2641601294603095,0.012053699847443557,0.25551535000949277,6.998604863948199e-05,0.30261711416713044,0.02673743268954069,0.0012128960365594694,0.9925213377720569,0.7756663124215328,3.0498396241531225,0.29700595351710757,0.13425016654820493
5.68,-46.085206260715054,2.7912128368383198,140.1399106947425,7.263690312749862,0.01101539385122333,0.2423251967311783,7.55955154568417e-05,0.36742705316634194,0.014298542119107993,0.0022579611597700563,0.984866006787561,0.7862114555661727,3.0437499977981206,0.31466328056973597,0.12922589112464303
5.69,-43.192484418005414,2.7889313723056977,140.14039719630344,7.263205995045422,0.009650977923225522,0.23102169804845604,8.446842619305865e-05,0.4429912856796243,0.006649369141403593,0.004396834462312184,0.9683881784541145,0.7945582838755078,3.0381200140039826,0.33134652143395804,0.12380880016736023
5.7,-39.6365108718132,2.786584143120856,140.1408935746129,7.262713984664458,0.008028273757516191,0.22180005602308403,0.00010088488737848821,0.5365720289270035,0.0026376967651045103,0.009552438593081213,0.9300033750790214,0.8001631453788307,3.0330346695110144,0.3469486574539733,0.11823664656638479
5.71,-34.157654437076424,2.784225006014512,140.14139389680327,7.262233893547013,0.006181656568552111,0.21559583900211013,0.000140601341371654,0.6685108814609976,0.0007686590747360207,0.027791162421389674,0.8292936228175775,0.8012417573980628,3.0287026237929284,0.3611709717271966,0.11266291238208859
5.72,-20.19749306766823,2.7821295622060283,140.14186746869612,7.261847010737175,0.004017910412217955,0.21865709214992674,0.0003161055319848511,0.88076792730178,5.5585369732452686e-05,0.20056878143029827,0.5953737162100482,0.7893630738236308,3.0260398754234505,0.37187736494383494,0.10720696790982423
5.73,16.639657999373313,2.7837421501960162,140.1419300686736,7.261757897678941,0.001466894235385589,0.29715033090049314,0.0015344027663835027,0.9931977414331032,1.2943006155893054e-07,0.9816838492181701,0.3630241695451113,0.6953074246576437,3.0330320406741866,0.33370470729936536,0.10197897717361393
5.74,22.058855130309674,2.787334032067067,140.14176921151744,7.261607693279465,0.000343800080132285,0.43190692496553357,0.0029410202451976616,0.9954578206927588,5.410475333553543e-08,0.9934437546704864,0.22018745790348013,0.4664921492745096,3.064402008523954,0.198545183394748,0.09700540406203462
5.75,16.072311330563362,2.789946585458228,140.1417137679938,7.261481796359435,8.695274396788687e-05,0.5362047838888006,0.0026999643143514017,0.9930360642082077,1.1178368941744191e-07,0.988639426769979,0.1335545028138116,0.308056482909278,3.1036309559892756,0.1106301122555802,0.09227439511824481
5.76,6.669439852119707,2.792605982248898,140.14165025191298,7.261415356659251,3.322938204849626e-05,0.6040336697593641,0.0018551445539028149,0.9860932503332974,3.7444439527175794e-07,0.971485612700554,0.08103566297111583,0.2541536739996635,3.1326134925645146,0.07356581430757574,0.08777412305925897
5.7700000000000005,-4.087977688164157,2.7955226211798383,140.1415550631144,7.261349453925628,3.0448702777456842e-05,0.641472384437551,0.0010878680872665268,0.9684279647979922,1.626046382798482e-06,0.9165445524713959,0.04947926405184093,0.25578284368644494,3.148970931066411,0.06351082987602454,0.08349336692422163
5.78,-15.590162984838154,2.7985069398179214,140.14144905784778,7.2611819588261035,5.703348157287791e-05,0.6538224567996038,0.0005642709408899746,0.9218672112363608,9.334645320703967e-06,0.7406470683674,0.03375197514172336,0.2858294648319509,3.1558309217837386,0.06702590609374567,0.07942188293822347
5.79,-26.953603900448687,2.8013055133992233,140.14136044773323,7.260866012169129,0.00013475747567265518,0.646312073244901,0.0002811927068854275,0.8089723713931093,6.610214618088678e-05,0.36638011998410597,0.05458687133719281,0.33041959879843713,3.1570196160180233,0.07611868703523839,0.07555591427540241
5.8,-36.54288157851733,2.803718192322828,140.14131178439726,7.260457199825959,0.0003146846886765442,0.6260558720864107,0.0001648632983630603,0.6224675670018045,0.00039161472533149504,0.0839445588724565,0.19813452236047985,0.3798247639001054,3.1556392584075166,0.08652492089746779,0.07194365563853497
5.8100000000000005,-44.83211453416624,2.805603195886807,140.1413193258875,7.2600196367710055,0.0006751912940154818,0.5983091221958905,0.00011036626698444948,0.406743639285148,0.0017659324548286973,0.010691331570596915,0.5060551152533506,0.42849659468809015,3.1533277585185466,0.0968771699543944,0.06889371292110585
5.82,-51.975913126570596,2.8068849994518907,140.14139209447035,7.259573958161575,0.0013431744823066596,0.5654494043418631,7.909403174719949e-05,0.2343147897047265,0.006371433541119631,0.001220256296618968,0.8009904242067798,0.4749262266693192,3.1505522436852336,0.10703052169324087,0.06763864615498769
5.83,-57.17328991337491,2.807560521088154,140.14153111049563,7.259139850426339,0.0024134163886981473,0.5295927581028118,6.519335676952344e-05,0.14202800563862472,0.017339354301907303,0.00024006993488837243,0.9447584832942818,0.5181844182472778,3.1474342653490703,0.11731627837921522,0.0706103251800603
5.84,-60.374484130436436,2.8076874259933495,140.14173061560177,7.258727010543595,0.0038598358993157935,0.4929237423573334,5.951040477984291e-05,0.10088799619361138,0.03575952438809346,9.179151029750598e-05,0.9879632127941096,0.5576936048738014,3.1438500796161266,0.12845646478507905,0.07928960005523139
5.8500000000000005,-61.93108340984327,2.8073533255202348,140.1419814417901,7.258332229964973,0.005552481463867448,0.45715953602264886,5.711527399287555e-05,0.084730915238208,0.058665831922867055,5.691991611661872e-05,0.9975680770423527,0.5934129595146488,3.1395668972893533,0.14121138914204934,0.09241890971888651
5.86,-62.23809467423965,2.8066459382291895,140.14227430969723,7.257948186358894,0.007320087893621032,0.42340645784697134,5.6300837422921093e-05,0.08172042084162671,0.08052530027429262,4.981317492785092e-05,0.9993799556617607,0.6255333046800288,3.1344477680437657,0.1559996240483639,0.10712350719988023
5.87,-61.633053613340245,2.805638250633951,140.14260148610242,7.25756776147057,0.00900212858175205,0.3922558799328649,5.6439875492800916e-05,0.08733760936016498,0.09620119850400667,5.570204102028817e-05,0.9996718746095705,0.6543052272666227,3.1285199680421423,0.17279314396049641,0.1206460486223568
5.88,-60.37965364854467,2.8043856203992865,140.1429571243969,7.257185042329294,0.010472061969972777,0.3639356396144915,5.7243519803162204e-05,0.10018272622301513,0.10270425541061518,7.396843218454781e-05,0.9996463502879538,0.6799848659982297,3.121942869017181,0.19121876941424662,0.13116720298372075
5.89,-58.67555044738964,2.8029284332007194,140.1433369878952,7.256795373567834,0.0116382622763319,0.3384444068201194,5.856029172483384e-05,0.12019728838126105,0.09941403537168322,0.00011056476119432836,0.9994805604679841,0.7028175413931437,3.114944574852789,0.21072385152083262,0.1379218712441639
5.9,-56.66464810307846,2.8012960654173384,140.1437380241839,7.256395225365382,0.012436139626024146,0.3156515873741877,6.0321546086994845e-05,0.14786008126787334,0.08765291589432386,0.0001789774112607966,0.9991299043412423,0.7230308761515307,3.107763141725431,0.23072669789011716,0.14099672919793552
5.91,-54.44804676391525,2.799510343365857,140.14415799117825,7.255982015211124,0.01282160392084427,0.2953658584613227,6.25337621962484e-05,0.18373610346880181,0.07017043950661842,0.0003053121434737015,0.998429653728425,0.7408292124506672,3.100606645072998,0.25071883837658865,0.14099816389465453
5.92,-52.09226406762798,2.7975881277979395,140.14459517697148,7.255553896392951,0.012770354937465948,0.27738051839372646,6.529950751703618e-05,0.2281780599763325,0.050547811793925986,0.0005388277912187403,0.9970259214799247,0.7563857363158012,3.093635550901969,0.27031151109538504,0.1387194015914609
5.93,-49.63209547584208,2.7955432817983845,140.1450481856733,7.2551096070145515,0.012282381815347227,0.2615042508956233,6.887558041392786e-05,0.2812034723026937,0.03236478456004482,0.0009731637863402636,0.9941803505327415,0.7698285340272298,3.0869633146521585,0.28923731499480276,0.1349082675857812
5.94,-47.06016321660358,2.7933885212720537,140.14551573421937,7.254648653750723,0.011386857708253465,0.2475869364109974,7.38081709167112e-05,0.3427957631357448,0.018199202375422288,0.0017949221460391524,0.9883244006150337,0.7812134222447549,3.0806680182603974,0.30732606853402095,0.13016003491885894
5.95,-44.28833769971593,2.7911378302168233,140.14599638416757,7.254172177013522,0.010140202007991017,0.23555577657020746,8.128255913559263e-05,0.41406393955911563,0.00891540401559294,0.0034253693020969596,0.9759245443178813,0.7904650612056509,3.074810248721473,0.32446913423526236,0.12489923102995854
5.96,-41.0447924183423,2.788810864867152,140.14648804904857,7.253684865120182,0.00861164907260681,0.22549939123820525,9.423894203056976e-05,0.4998118702503082,0.0037672909110157008,0.007072372893804185,0.9479999490836801,0.7972251121086558,3.0694599450008284,0.3405715258790062,0.11940626508877468
5.97,-36.52591657587442,2.7864455633597314,140.14698658216423,7.253199968364645,0.006853580794437335,0.21795987249183105,0.00012211984516102137,0.6142208375721705,0.001275724878745573,0.017874361797508138,0.8777302364717466,0.8003456977673093,3.0647583965850296,0.3554433093631523,0.11386028660821186
5.98,-27.443577853398846,2.784171872201896,140.14747754136155,7.252762862914419,0.004839223630220961,0.21574919120315872,0.0002142315377330729,0.7932343352512666,0.00020721866003574498,0.08190818715119637,0.693827333568314,0.7953525348566651,3.061191410139515,0.36816246284927795,0.10838734548823176
5.99,5.837549201043853,2.7837554879333033,140.14776417959123,7.252593468082449,0.0023137856066377835,0.2539788866554122,0.0009304833642548307,0.9845690411804771,7.051154775492482e-07,0.8712918089482117,0.43476453325199355,0.747267590763234,3.062534916638032,0.36180096026340763,0.103105928692909
6.0,22.29323679311999,2.787555699008741,140.147580179125,7.252475766178156,0.0005831724750800008,0.38562631278874326,0.0026557379718967146,0.9955221059981996,5.4146352024527024e-08,0.9933259151357507,0.26370568517754556,0.5485934581799194,3.0848741660455983,0.244904595447009,0.0980773945632701
6.01,18.800785340487423,2.7903651252929653,140.14750246874223,7.252339266543545,0.00013883208489001855,0.5032232735514965,0.002956010499382014,0.9942776050155039,7.959163784976087e-08,0.9912431949360652,0.1599480274645656,0.34694254095351973,3.1240576220001017,0.1335370005773875,0.0932941038619585
6.0200000000000005,10.268263967243868,2.7929289283577927,140.14744914897378,7.252261752521721,4.340897876657326e-05,0.5835387756367769,0.002208113245010277,0.9893562620383943,2.3428891022270763e-07,0.9799962504413002,0.09702732491435351,0.2614037647961845,3.1574381761005954,0.08158816154960682,0.08874409820712169
6.03,-0.05792072082332918,2.795756119995435,140.14736359145013,7.252220147276833,2.8080601497008524e-05,0.6312471911320328,0.0013725542932451547,0.9768594971295363,9.251693302915737e-07,0.9442546507674842,0.058986663809176165,0.24716760723741046,3.1781427360834607,0.06369438391413669,0.08441601276824195
6.04,-11.259290827584723,2.7987411973039324,140.14725725153468,7.252117595526523,4.316910518892442e-05,0.652260535485238,0.0007479143330913989,0.9445897374328155,4.709778271085575e-06,0.8288227586988259,0.037309289162526446,0.2686501048613095,3.1881046064167,0.06321473275358613,0.08029919496432872
6.05,-22.785355163230278,2.801634106195806,140.14715785987707,7.251872496942282,9.684642335503372e-05,0.6514146739594978,0.00037316540290616314,0.8617599403609568,3.147068563633461e-05,0.5201348181687869,0.038311624020047966,0.3090085672426374,3.191042524012634,0.07084168391554431,0.07638578980787311
6.0600000000000005,-33.09509515759301,2.8042101567243267,140.14709060297642,7.251500852839557,0.0002302907878936541,0.6351724721458616,0.00020130019166354887,0.7001025219813901,0.00020598567819042765,0.16036520207940158,0.12199741931905018,0.35759992923255757,3.190365224824515,0.0810289831759979,0.07269280146697356
6.07,-41.71769749821068,2.8063070158672363,140.14707395585478,7.251077954737864,0.0005082950605632461,0.6099268870624691,0.0001300748014076891,0.4898404759744798,0.0010120587192465912,0.024722484446991502,0.37559616052511385,0.40705103422906996,3.188300797091467,0.09148005248825902,0.0693815290190939
6.08,-49.39064509773039,2.807821818910564,140.1471199380341,7.250638014224102,0.0010404829851985648,0.5788143051955181,8.961469711428002e-05,0.29174999777434946,0.003991675947347819,0.002736215567512776,0.7027960594090326,0.454671578334636,3.1856548431010916,0.10172684478174666,0.06721569563666768
6.09,-55.37295559263579,2.808724083399223,140.14723260479673,7.250200887048814,0.0019483753978764473,0.5438612683123746,6.976791799581832e-05,0.1703206827960651,0.01213281972913358,0.0004163399616395441,0.9057834650123776,0.4994771915098371,3.1826463668908014,0.11192742065948916,0.06825804403112165
6.1000000000000005,-59.304838383553644,2.809050631143042,140.1474085321651,7.249782581151659,0.0032554322319068695,0.5072910352283706,6.162255908754345e-05,0.11338125935299005,0.02768162306652848,0.00012600772339160232,0.9777752032646769,0.5406683390924415,3.1792441835977243,0.12267712124375031,0.07468556473751085
6.11,-61.44439237269172,2.8088814225252663,140.14763943737245,7.249384159450544,0.0048656169022063545,0.4710349559417644,5.8206475948694605e-05,0.08953255168062553,0.04925547356210249,6.617863482188592e-05,0.9954715924356308,0.5780246548169279,3.175227873420803,0.13477892445578643,0.08630597227093463
6.12,-62.188294792783545,2.8083065139860426,140.1479158193436,7.248999248347906,0.006616823789668098,0.4364288496911316,5.686434485604095e-05,0.0822282871341173,0.07200193321579984,5.1413286592295736e-05,0.9989965384631072,0.6116764144837078,3.170406285349761,0.14881434511962258,0.10065568420117417
6.13,-61.89965212205492,2.8074052662916653,140.14822926956467,7.248620501572776,0.008340701916251787,0.40424481231593484,5.667493874128848e-05,0.0848137073889652,0.09036836359246651,5.28284337037085e-05,0.999616315291698,0.6418618253252129,3.1647430958043747,0.16492417943158058,0.1148007062127317
6.140000000000001,-60.86977000011656,2.8062396183753937,140.14857323571738,7.2482415502383155,0.009897037409527116,0.37483361538411236,5.725065813283204e-05,0.09497920890596927,0.10047361483087701,6.612752573838261e-05,0.9996693953407709,0.6688388622054804,3.1583540368399876,0.18284867127403873,0.1265322073107053
6.15,-59.319989437572325,2.8048552368446726,140.1489429131691,7.24785728940065,0.011181734309162084,0.3482692104720109,5.839483102411395e-05,0.11227373635301699,0.10083235732237578,9.492687013600934e-05,0.9995543975662388,0.6928591589452803,3.151449307935382,0.20208219460337218,0.13469904103999977
