t,Casp8,Casp8Bid,Bid,Apaf_1,CytcApaf_1,Cytc,Apop,Cytc_mito,Bax_2,tBid_mito,Bax,tBid,tBidBax,Bcl_2,Casp3,Casp3Bcl_2,Casp3Bid,IAP,Casp3IAP,Pro9,ApopPro9,ApopPro9_2,ApopCasp9_2Pro3,ApopCasp9_2,Pro3,Casp9Pro3,Casp9,Casp9IAP,ApopCasp9IAP,ApopCasp9_2IAP,ApopCasp9
5.47,0.0,0.0,0.004032287267795978,0.0054852143186151035,0.0,0.0,0.0,0.0054852143186151035,0.0,0.0,0.003459523279416388,0.0,0.0,0.003207018267068614,0.0,0.0,0.0,0.004032287267795978,0.0,0.0054852143186151035,0.0,0.0,0.0,0.0,0.0054852143186151035,0.0,0.0,0.0,0.0,0.0,0.0
5.48,0.0,0.0,0.004032345328818067,0.005487885125631219,0.0,0.0,0.0,0.005487885125631219,0.0,0.0,0.0034587709084005127,0.0,0.0,0.0032058118254515264,0.0,0.0,0.0,0.004032345328818067,0.0,0.005487885125631219,0.0,0.0,0.0,0.0,0.005487885125631219,0.0,0.0,0.0,0.0,0.0,0.0
5.49,0.0,0.0,0.0040324033863566,0.005490555772403719,0.0,0.0,0.0,0.005490555772403719,0.0,0.0,0.003458019240814719,0.0,0.0,0.003204606114507939,0.0,0.0,0.0,0.0040324033863566,0.0,0.005490555772403719,0.0,0.0,0.0,0.0,0.005490555772403719,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0040324614404117845,0.0054932262589422205,0.0,0.0,0.0,0.0054932262589422205,0.0,0.0,0.0034572682759481184,0.0,0.0,0.0032034011335253295,0.0,0.0,0.0,0.0040324614404117845,0.0,0.0054932262589422205,0.0,0.0,0.0,0.0,0.0054932262589422205,0.0,0.0,0.0,0.0,0.0,0.0
5.51,0.0,0.0,0.004032519490983831,0.0054958965852563366,0.0,0.0,0.0,0.0054958965852563366,0.0,0.0,0.003456518013091092,0.0,0.0,0.003202196881792444,0.0,0.0,0.0,0.004032519490983831,0.0,0.0054958965852563366,0.0,0.0,0.0,0.0,0.0054958965852563366,0.0,0.0,0.0,0.0,0.0,0.0
5.5200000000000005,0.0,0.0,0.004032577538072947,0.00549856675135568,0.0,0.0,0.0,0.00549856675135568,0.0,0.0,0.00345576845153529,0.0,0.0,0.003200993358599298,0.0,0.0,0.0,0.004032577538072947,0.0,0.00549856675135568,0.0,0.0,0.0,0.0,0.00549856675135568,0.0,0.0,0.0,0.0,0.0,0.0
5.53,0.0,0.0,0.004032635581679342,0.005501236757249863,0.0,0.0,0.0,0.005501236757249863,0.0,0.0,0.0034550195905736288,0.0,0.0,0.003199790563237174,0.0,0.0,0.0,0.004032635581679342,0.0,0.005501236757249863,0.0,0.0,0.0,0.0,0.005501236757249863,0.0,0.0,0.0,0.0,0.0,0.0
5.54,0.0,0.0,0.004032693621803226,0.005503906602948499,0.0,0.0,0.0,0.005503906602948499,0.0,0.0,0.003454271429500289,0.0,0.0,0.003198588494998618,0.0,0.0,0.0,0.004032693621803226,0.0,0.005503906602948499,0.0,0.0,0.0,0.0,0.005503906602948499,0.0,0.0,0.0,0.0,0.0,0.0
5.55,0.0,0.0,0.004032751658444806,0.0055065762884611985,0.0,0.0,0.0,0.0055065762884611985,0.0,0.0,0.0034535239676107134,0.0,0.0,0.0031973871531774394,0.0,0.0,0.0,0.004032751658444806,0.0,0.0055065762884611985,0.0,0.0,0.0,0.0,0.0055065762884611985,0.0,0.0,0.0,0.0,0.0,0.0
5.5600000000000005,0.0,0.0,0.004032809691604292,0.005509245813797574,0.0,0.0,0.0,0.005509245813797574,0.0,0.0,0.003452777204201605,0.0,0.0,0.0031961865370687065,0.0,0.0,0.0,0.004032809691604292,0.0,0.005509245813797574,0.0,0.0,0.0,0.0,0.005509245813797574,0.0,0.0,0.0,0.0,0.0,0.0
5.57,0.0,0.0,0.0040328677212818935,0.005511915178967234,0.0,0.0,0.0,0.005511915178967234,0.0,0.0,0.0034520311385709255,0.0,0.0,0.003194986645968748,0.0,0.0,0.0,0.0040328677212818935,0.0,0.005511915178967234,0.0,0.0,0.0,0.0,0.005511915178967234,0.0,0.0,0.0,0.0,0.0,0.0
5.58,0.0,0.0,0.004032925747477819,0.00551458438397979,0.0,0.0,0.0,0.00551458438397979,0.0,0.0,0.003451285770017892,0.0,0.0,0.003193787479175146,0.0,0.0,0.0,0.004032925747477819,0.0,0.00551458438397979,0.0,0.0,0.0,0.0,0.00551458438397979,0.0,0.0,0.0,0.0,0.0,0.0
5.59,0.0,0.0,0.004032983770192277,0.00551725342884485,0.0,0.0,0.0,0.00551725342884485,0.0,0.0,0.0034505410978429765,0.0,0.0,0.00319258903598674,0.0,0.0,0.0,0.004032983770192277,0.0,0.00551725342884485,0.0,0.0,0.0,0.0,0.00551725342884485,0.0,0.0,0.0,0.0,0.0,0.0
5.6000000000000005,0.0,0.0,0.004033041789425476,0.005519922313572024,0.0,0.0,0.0,0.005519922313572024,0.0,0.0,0.003449797121347902,0.0,0.0,0.0031913913157036186,0.0,0.0,0.0,0.004033041789425476,0.0,0.005519922313572024,0.0,0.0,0.0,0.0,0.005519922313572024,0.0,0.0,0.0,0.0,0.0,0.0
5.61,0.0,0.0,0.004033099805177626,0.005522591038170919,0.0,0.0,0.0,0.005522591038170919,0.0,0.0,0.0034490538398356417,0.0,0.0,0.003190194317627122,0.0,0.0,0.0,0.004033099805177626,0.0,0.005522591038170919,0.0,0.0,0.0,0.0,0.005522591038170919,0.0,0.0,0.0,0.0,0.0,0.0
5.62,0.0,0.0,0.004033157817448935,0.005525259602651143,0.0,0.0,0.0,0.005525259602651143,0.0,0.0,0.003448311252610418,0.0,0.0,0.003188998041059839,0.0,0.0,0.0,0.004033157817448935,0.0,0.005525259602651143,0.0,0.0,0.0,0.0,0.005525259602651143,0.0,0.0,0.0,0.0,0.0,0.0
5.63,0.0,0.0,0.004033215826239613,0.005527928007022302,0.0,0.0,0.0,0.005527928007022302,0.0,0.0,0.0034475693589776975,0.0,0.0,0.003187802485305603,0.0,0.0,0.0,0.004033215826239613,0.0,0.005527928007022302,0.0,0.0,0.0,0.0,0.005527928007022302,0.0,0.0,0.0,0.0,0.0,0.0
5.64,0.0,0.0,0.004033273831549867,0.0055305962512940034,0.0,0.0,0.0,0.0055305962512940034,0.0,0.0,0.003446828158244192,0.0,0.0,0.0031866076496694915,0.0,0.0,0.0,0.004033273831549867,0.0,0.0055305962512940034,0.0,0.0,0.0,0.0,0.0055305962512940034,0.0,0.0,0.0,0.0,0.0,0.0
5.65,0.0,0.0,0.004033331833379907,0.005533264335475853,0.0,0.0,0.0,0.005533264335475853,0.0,0.0,0.003446087649717853,0.0,0.0,0.0031854135334578254,0.0,0.0,0.0,0.004033331833379907,0.0,0.005533264335475853,0.0,0.0,0.0,0.0,0.005533264335475853,0.0,0.0,0.0,0.0,0.0,0.0
5.66,0.0,0.0,0.004033389831729942,0.005535932259577455,0.0,0.0,0.0,0.005535932259577455,0.0,0.0,0.0034453478327078745,0.0,0.0,0.0031842201359781634,0.0,0.0,0.0,0.004033389831729942,0.0,0.005535932259577455,0.0,0.0,0.0,0.0,0.005535932259577455,0.0,0.0,0.0,0.0,0.0,0.0
5.67,0.0,0.0,0.0040334478266001806,0.005538600023608415,0.0,0.0,0.0,0.005538600023608415,0.0,0.0,0.003444608706524686,0.0,0.0,0.003183027456539303,0.0,0.0,0.0,0.0040334478266001806,0.0,0.005538600023608415,0.0,0.0,0.0,0.0,0.005538600023608415,0.0,0.0,0.0,0.0,0.0,0.0
5.68,0.0,0.0,0.004033505817990831,0.005541267627578336,0.0,0.0,0.0,0.005541267627578336,0.0,0.0,0.003443870270479954,0.0,0.0,0.0031818354944512773,0.0,0.0,0.0,0.004033505817990831,0.0,0.005541267627578336,0.0,0.0,0.0,0.0,0.005541267627578336,0.0,0.0,0.0,0.0,0.0,0.0
5.69,0.0,0.0,0.004033563805902102,0.005543935071496822,0.0,0.0,0.0,0.005543935071496822,0.0,0.0,0.0034431325238865767,0.0,0.0,0.003180644249025353,0.0,0.0,0.0,0.004033563805902102,0.0,0.005543935071496822,0.0,0.0,0.0,0.0,0.005543935071496822,0.0,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.004033621790334204,0.005546602355373477,0.0,0.0,0.0,0.005546602355373477,0.0,0.0,0.0034423954660586864,0.0,0.0,0.003179453719574029,0.0,0.0,0.0,0.004033621790334204,0.0,0.005546602355373477,0.0,0.0,0.0,0.0,0.005546602355373477,0.0,0.0,0.0,0.0,0.0,0.0
5.71,0.0,0.0,0.004033679771287343,0.0055492694792179005,0.0,0.0,0.0,0.0055492694792179005,0.0,0.0,0.003441659096311643,0.0,0.0,0.0031782639054110324,0.0,0.0,0.0,0.004033679771287343,0.0,0.0055492694792179005,0.0,0.0,0.0,0.0,0.0055492694792179005,0.0,0.0,0.0,0.0,0.0,0.0
5.72,0.0,0.0,0.00403373774876173,0.005551936443039697,0.0,0.0,0.0,0.005551936443039697,0.0,0.0,0.003440923413962034,0.0,0.0,0.003177074805851319,0.0,0.0,0.0,0.00403373774876173,0.0,0.005551936443039697,0.0,0.0,0.0,0.0,0.005551936443039697,0.0,0.0,0.0,0.0,0.0,0.0
5.73,0.0,0.0,0.004033795722757572,0.005554603246848466,0.0,0.0,0.0,0.005554603246848466,0.0,0.0,0.003440188418327673,0.0,0.0,0.0031758864202110697,0.0,0.0,0.0,0.004033795722757572,0.0,0.005554603246848466,0.0,0.0,0.0,0.0,0.005554603246848466,0.0,0.0,0.0,0.0,0.0,0.0
5.74,0.0,0.0,0.00403385369327508,0.005557269890653808,0.0,0.0,0.0,0.005557269890653808,0.0,0.0,0.003439454108727596,0.0,0.0,0.0031746987478076887,0.0,0.0,0.0,0.00403385369327508,0.0,0.005557269890653808,0.0,0.0,0.0,0.0,0.005557269890653808,0.0,0.0,0.0,0.0,0.0,0.0
5.75,0.0,0.0,0.0040339116603144605,0.005559936374465324,0.0,0.0,0.0,0.005559936374465324,0.0,0.0,0.003438720484482062,0.0,0.0,0.0031735117879598015,0.0,0.0,0.0,0.0040339116603144605,0.0,0.005559936374465324,0.0,0.0,0.0,0.0,0.005559936374465324,0.0,0.0,0.0,0.0,0.0,0.0
5.76,0.0,0.0,0.004033969623875923,0.005562602698292612,0.0,0.0,0.0,0.005562602698292612,0.0,0.0,0.003437987544912546,0.0,0.0,0.0031723255399872534,0.0,0.0,0.0,0.004033969623875923,0.0,0.005562602698292612,0.0,0.0,0.0,0.0,0.005562602698292612,0.0,0.0,0.0,0.0,0.0,0.0
5.7700000000000005,0.0,0.0,0.004034027583959677,0.005565268862145272,0.0,0.0,0.0,0.005565268862145272,0.0,0.0,0.0034372552893417434,0.0,0.0,0.0031711400032111065,0.0,0.0,0.0,0.004034027583959677,0.0,0.005565268862145272,0.0,0.0,0.0,0.0,0.005565268862145272,0.0,0.0,0.0,0.0,0.0,0.0
5.78,0.0,0.0,0.00403408554056593,0.005567934866032901,0.0,0.0,0.0,0.005567934866032901,0.0,0.0,0.0034365237170935637,0.0,0.0,0.003169955176953638,0.0,0.0,0.0,0.00403408554056593,0.0,0.005567934866032901,0.0,0.0,0.0,0.0,0.005567934866032901,0.0,0.0,0.0,0.0,0.0,0.0
5.79,0.0,0.0,0.004034143493694891,0.0055706007099650965,0.0,0.0,0.0,0.0055706007099650965,0.0,0.0,0.0034357928274931283,0.0,0.0,0.003168771060538338,0.0,0.0,0.0,0.004034143493694891,0.0,0.0055706007099650965,0.0,0.0,0.0,0.0,0.0055706007099650965,0.0,0.0,0.0,0.0,0.0,0.0
5.8,0.0,0.0,0.004034201443346768,0.005573266393951457,0.0,0.0,0.0,0.005573266393951457,0.0,0.0,0.0034350626198667708,0.0,0.0,0.0031675876532899095,0.0,0.0,0.0,0.004034201443346768,0.0,0.005573266393951457,0.0,0.0,0.0,0.0,0.005573266393951457,0.0,0.0,0.0,0.0,0.0,0.0
5.8100000000000005,0.0,0.0,0.004034259389521771,0.0055759319180015785,0.0,0.0,0.0,0.0055759319180015785,0.0,0.0,0.0034343330935420334,0.0,0.0,0.0031664049545342622,0.0,0.0,0.0,0.004034259389521771,0.0,0.0055759319180015785,0.0,0.0,0.0,0.0,0.0055759319180015785,0.0,0.0,0.0,0.0,0.0,0.0
5.82,0.0,0.0,0.004034317332220107,0.005578597282125056,0.0,0.0,0.0,0.005578597282125056,0.0,0.0,0.003433604247847665,0.0,0.0,0.003165222963598514,0.0,0.0,0.0,0.004034317332220107,0.0,0.005578597282125056,0.0,0.0,0.0,0.0,0.005578597282125056,0.0,0.0,0.0,0.0,0.0,0.0
5.83,0.0,0.0,0.004034375271441986,0.0055812624863314855,0.0,0.0,0.0,0.0055812624863314855,0.0,0.0,0.0034328760821136202,0.0,0.0,0.0031640416798109873,0.0,0.0,0.0,0.004034375271441986,0.0,0.0055812624863314855,0.0,0.0,0.0,0.0,0.0055812624863314855,0.0,0.0,0.0,0.0,0.0,0.0
5.84,0.0,0.0,0.004034433207187616,0.005583927530630461,0.0,0.0,0.0,0.005583927530630461,0.0,0.0,0.0034321485956710553,0.0,0.0,0.0031628611025012084,0.0,0.0,0.0,0.004034433207187616,0.0,0.005583927530630461,0.0,0.0,0.0,0.0,0.005583927530630461,0.0,0.0,0.0,0.0,0.0,0.0
5.8500000000000005,0.0,0.0,0.004034491139457206,0.005586592415031578,0.0,0.0,0.0,0.005586592415031578,0.0,0.0,0.003431421787852328,0.0,0.0,0.003161681230999903,0.0,0.0,0.0,0.004034491139457206,0.0,0.005586592415031578,0.0,0.0,0.0,0.0,0.005586592415031578,0.0,0.0,0.0,0.0,0.0,0.0
5.86,0.0,0.0,0.004034549068250963,0.005589257139544428,0.0,0.0,0.0,0.005589257139544428,0.0,0.0,0.0034306956579909947,0.0,0.0,0.003160502064638997,0.0,0.0,0.0,0.004034549068250963,0.0,0.005589257139544428,0.0,0.0,0.0,0.0,0.005589257139544428,0.0,0.0,0.0,0.0,0.0,0.0
5.87,0.0,0.0,0.004034606993569097,0.005591921704178606,0.0,0.0,0.0,0.005591921704178606,0.0,0.0,0.003429970205421808,0.0,0.0,0.003159323602751612,0.0,0.0,0.0,0.004034606993569097,0.0,0.005591921704178606,0.0,0.0,0.0,0.0,0.005591921704178606,0.0,0.0,0.0,0.0,0.0,0.0
5.88,0.0,0.0,0.004034664915411817,0.0055945861089437025,0.0,0.0,0.0,0.0055945861089437025,0.0,0.0,0.003429245429480716,0.0,0.0,0.0031581458446720643,0.0,0.0,0.0,0.004034664915411817,0.0,0.0055945861089437025,0.0,0.0,0.0,0.0,0.0055945861089437025,0.0,0.0,0.0,0.0,0.0,0.0
5.89,0.0,0.0,0.0040347228337793304,0.005597250353849311,0.0,0.0,0.0,0.005597250353849311,0.0,0.0,0.0034285213295048573,0.0,0.0,0.003156968789735864,0.0,0.0,0.0,0.0040347228337793304,0.0,0.005597250353849311,0.0,0.0,0.0,0.0,0.005597250353849311,0.0,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.004034780748671846,0.005599914438905021,0.0,0.0,0.0,0.005599914438905021,0.0,0.0,0.0034277979048325637,0.0,0.0,0.00315579243727971,0.0,0.0,0.0,0.004034780748671846,0.0,0.005599914438905021,0.0,0.0,0.0,0.0,0.005599914438905021,0.0,0.0,0.0,0.0,0.0,0.0
5.91,0.0,0.0,0.004034838660089571,0.005602578364120424,0.0,0.0,0.0,0.005602578364120424,0.0,0.0,0.003427075154803354,0.0,0.0,0.003154616786641492,0.0,0.0,0.0,0.004034838660089571,0.0,0.005602578364120424,0.0,0.0,0.0,0.0,0.005602578364120424,0.0,0.0,0.0,0.0,0.0,0.0
5.92,0.0,0.0,0.004034896568032717,0.005605242129505111,0.0,0.0,0.0,0.005605242129505111,0.0,0.0,0.0034263530787579334,0.0,0.0,0.0031534418371602837,0.0,0.0,0.0,0.004034896568032717,0.0,0.005605242129505111,0.0,0.0,0.0,0.0,0.005605242129505111,0.0,0.0,0.0,0.0,0.0,0.0
5.93,0.0,0.0,0.0040349544725014905,0.00560790573506867,0.0,0.0,0.0,0.00560790573506867,0.0,0.0,0.0034256316760381913,0.0,0.0,0.003152267588176345,0.0,0.0,0.0,0.0040349544725014905,0.0,0.00560790573506867,0.0,0.0,0.0,0.0,0.00560790573506867,0.0,0.0,0.0,0.0,0.0,0.0
5.94,0.0,0.0,0.0040350123734961,0.00561056918082069,0.0,0.0,0.0,0.00561056918082069,0.0,0.0,0.0034249109459872002,0.0,0.0,0.0031510940390311183,0.0,0.0,0.0,0.0040350123734961,0.0,0.00561056918082069,0.0,0.0,0.0,0.0,0.00561056918082069,0.0,0.0,0.0,0.0,0.0,0.0
5.95,0.0,0.0,0.004035070271016753,0.00561323246677076,0.0,0.0,0.0,0.00561323246677076,0.0,0.0,0.003424190887949212,0.0,0.0,0.0031499211890672245,0.0,0.0,0.0,0.004035070271016753,0.0,0.00561323246677076,0.0,0.0,0.0,0.0,0.00561323246677076,0.0,0.0,0.0,0.0,0.0,0.0
5.96,0.0,0.0,0.00403512816506366,0.005615895592928468,0.0,0.0,0.0,0.005615895592928468,0.0,0.0,0.0034234715012696577,0.0,0.0,0.003148749037628465,0.0,0.0,0.0,0.00403512816506366,0.0,0.005615895592928468,0.0,0.0,0.0,0.0,0.005615895592928468,0.0,0.0,0.0,0.0,0.0,0.0
5.97,0.0,0.0,0.004035186055637028,0.0056185585593034,0.0,0.0,0.0,0.0056185585593034,0.0,0.0,0.003422752785295143,0.0,0.0,0.003147577584059816,0.0,0.0,0.0,0.004035186055637028,0.0,0.0056185585593034,0.0,0.0,0.0,0.0,0.0056185585593034,0.0,0.0,0.0,0.0,0.0,0.0
5.98,0.0,0.0,0.0040352439427370655,0.005621221365905142,0.0,0.0,0.0,0.005621221365905142,0.0,0.0,0.003422034739373449,0.0,0.0,0.0031464068277074287,0.0,0.0,0.0,0.0040352439427370655,0.0,0.005621221365905142,0.0,0.0,0.0,0.0,0.005621221365905142,0.0,0.0,0.0,0.0,0.0,0.0
5.99,0.0,0.0,0.004035301826363981,0.005623884012743282,0.0,0.0,0.0,0.005623884012743282,0.0,0.0,0.003421317362853529,0.0,0.0,0.0031452367679186254,0.0,0.0,0.0,0.004035301826363981,0.0,0.005623884012743282,0.0,0.0,0.0,0.0,0.005623884012743282,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.004035359706517984,0.005626546499827404,0.0,0.0,0.0,0.005626546499827404,0.0,0.0,0.0034206006550855047,0.0,0.0,0.0031440674040418997,0.0,0.0,0.0,0.004035359706517984,0.0,0.005626546499827404,0.0,0.0,0.0,0.0,0.005626546499827404,0.0,0.0,0.0,0.0,0.0,0.0
6.01,0.0,0.0,0.004035417583199282,0.005629208827167094,0.0,0.0,0.0,0.005629208827167094,0.0,0.0,0.0034198846154206673,0.0,0.0,0.0031428987354269124,0.0,0.0,0.0,0.004035417583199282,0.0,0.005629208827167094,0.0,0.0,0.0,0.0,0.005629208827167094,0.0,0.0,0.0,0.0,0.0,0.0
6.0200000000000005,0.0,0.0,0.0040354754564080825,0.005631870994771934,0.0,0.0,0.0,0.005631870994771934,0.0,0.0,0.003419169243211473,0.0,0.0,0.003141730761424491,0.0,0.0,0.0,0.0040354754564080825,0.0,0.005631870994771934,0.0,0.0,0.0,0.0,0.005631870994771934,0.0,0.0,0.0,0.0,0.0,0.0
6.03,0.0,0.0,0.004035533326144596,0.00563453300265151,0.0,0.0,0.0,0.00563453300265151,0.0,0.0,0.0034184545378115423,0.0,0.0,0.003140563481386626,0.0,0.0,0.0,0.004035533326144596,0.0,0.00563453300265151,0.0,0.0,0.0,0.0,0.00563453300265151,0.0,0.0,0.0,0.0,0.0,0.0
6.04,0.0,0.0,0.004035591192409028,0.005637194850815403,0.0,0.0,0.0,0.005637194850815403,0.0,0.0,0.0034177404985756576,0.0,0.0,0.0031393968946664707,0.0,0.0,0.0,0.004035591192409028,0.0,0.005637194850815403,0.0,0.0,0.0,0.0,0.005637194850815403,0.0,0.0,0.0,0.0,0.0,0.0
6.05,0.0,0.0,0.004035649055201589,0.005639856539273198,0.0,0.0,0.0,0.005639856539273198,0.0,0.0,0.0034170271248597605,0.0,0.0,0.003138231000618338,0.0,0.0,0.0,0.004035649055201589,0.0,0.005639856539273198,0.0,0.0,0.0,0.0,0.005639856539273198,0.0,0.0,0.0,0.0,0.0,0.0
6.0600000000000005,0.0,0.0,0.0040357069145224855,0.005642518068034475,0.0,0.0,0.0,0.005642518068034475,0.0,0.0,0.003416314416020951,0.0,0.0,0.0031370657985976976,0.0,0.0,0.0,0.0040357069145224855,0.0,0.005642518068034475,0.0,0.0,0.0,0.0,0.005642518068034475,0.0,0.0,0.0,0.0,0.0,0.0
6.07,0.0,0.0,0.004035764770371928,0.0056451794371088155,0.0,0.0,0.0,0.0056451794371088155,0.0,0.0,0.0034156023714174834,0.0,0.0,0.003135901287961176,0.0,0.0,0.0,0.004035764770371928,0.0,0.0056451794371088155,0.0,0.0,0.0,0.0,0.0056451794371088155,0.0,0.0,0.0,0.0,0.0,0.0
6.08,0.0,0.0,0.004035822622750124,0.005647840646505801,0.0,0.0,0.0,0.005647840646505801,0.0,0.0,0.003414890990408767,0.0,0.0,0.003134737468066554,0.0,0.0,0.0,0.004035822622750124,0.0,0.005647840646505801,0.0,0.0,0.0,0.0,0.005647840646505801,0.0,0.0,0.0,0.0,0.0,0.0
6.09,0.0,0.0,0.0040358804716572804,0.00565050169623501,0.0,0.0,0.0,0.00565050169623501,0.0,0.0,0.003414180272355362,0.0,0.0,0.0031335743382727623,0.0,0.0,0.0,0.0040358804716572804,0.0,0.00565050169623501,0.0,0.0,0.0,0.0,0.00565050169623501,0.0,0.0,0.0,0.0,0.0,0.0
6.1000000000000005,0.0,0.0,0.004035938317093607,0.005653162586306025,0.0,0.0,0.0,0.005653162586306025,0.0,0.0,0.0034134702166189784,0.0,0.0,0.003132411897939882,0.0,0.0,0.0,0.004035938317093607,0.0,0.005653162586306025,0.0,0.0,0.0,0.0,0.005653162586306025,0.0,0.0,0.0,0.0,0.0,0.0
6.11,0.0,0.0,0.004035996159059311,0.005655823316728422,0.0,0.0,0.0,0.005655823316728422,0.0,0.0,0.0034127608225624734,0.0,0.0,0.003131250146429142,0.0,0.0,0.0,0.004035996159059311,0.0,0.005655823316728422,0.0,0.0,0.0,0.0,0.005655823316728422,0.0,0.0,0.0,0.0,0.0,0.0
6.12,0.0,0.0,0.004036053997554601,0.005658483887511781,0.0,0.0,0.0,0.005658483887511781,0.0,0.0,0.0034120520895498494,0.0,0.0,0.003130089083102917,0.0,0.0,0.0,0.004036053997554601,0.0,0.005658483887511781,0.0,0.0,0.0,0.0,0.005658483887511781,0.0,0.0,0.0,0.0,0.0,0.0
6.13,0.0,0.0,0.004036111832579686,0.00566114429866568,0.0,0.0,0.0,0.00566114429866568,0.0,0.0,0.003411344016946252,0.0,0.0,0.0031289287073247235,0.0,0.0,0.0,0.004036111832579686,0.0,0.00566114429866568,0.0,0.0,0.0,0.0,0.00566114429866568,0.0,0.0,0.0,0.0,0.0,0.0
6.140000000000001,0.0,0.0,0.004036169664134773,0.0056638045501996945,0.0,0.0,0.0,0.0056638045501996945,0.0,0.0,0.003410636604117969,0.0,0.0,0.0031277690184592214,0.0,0.0,0.0,0.004036169664134773,0.0,0.0056638045501996945,0.0,0.0,0.0,0.0,0.0056638045501996945,0.0,0.0,0.0,0.0,0.0,0.0
6.15,0.0,0.0,0.004036227492220071,0.0056664646421234035,0.0,0.0,0.0,0.0056664646421234035,0.0,0.0,0.0034099298504324266,0.0,0.0,0.003126610015872208,0.0,0.0,0.0,0.004036227492220071,0.0,0.0056664646421234035,0.0,0.0,0.0,0.0,0.0056664646421234035,0.0,0.0,0.0,0.0,0.0,0.0
6.16,0.0,0.0,0.004036285316835788,0.005669124574446381,0.0,0.0,0.0,0.005669124574446381,0.0,0.0,0.0034092237552581883,0.0,0.0,0.00312545169893062,0.0,0.0,0.0,0.004036285316835788,0.0,0.005669124574446381,0.0,0.0,0.0,0.0,0.005669124574446381,0.0,0.0,0.0,0.0,0.0,0.0
6.17,0.0,0.0,0.004036343137982132,0.005671784347178205,0.0,0.0,0.0,0.005671784347178205,0.0,0.0,0.003408518317964953,0.0,0.0,0.003124294067002527,0.0,0.0,0.0,0.004036343137982132,0.0,0.005671784347178205,0.0,0.0,0.0,0.0,0.005671784347178205,0.0,0.0,0.0,0.0,0.0,0.0
6.18,0.0,0.0,0.004036400955659311,0.005674443960328447,0.0,0.0,0.0,0.005674443960328447,0.0,0.0,0.003407813537923552,0.0,0.0,0.0031231371194571336,0.0,0.0,0.0,0.004036400955659311,0.0,0.005674443960328447,0.0,0.0,0.0,0.0,0.005674443960328447,0.0,0.0,0.0,0.0,0.0,0.0
6.19,0.0,0.0,0.004036458769867534,0.005677103413906684,0.0,0.0,0.0,0.005677103413906684,0.0,0.0,0.003407109414505949,0.0,0.0,0.0031219808556647746,0.0,0.0,0.0,0.004036458769867534,0.0,0.005677103413906684,0.0,0.0,0.0,0.0,0.005677103413906684,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.004036516580607008,0.005679762707922489,0.0,0.0,0.0,0.005679762707922489,0.0,0.0,0.003406405947085235,0.0,0.0,0.0031208252749969144,0.0,0.0,0.0,0.004036516580607008,0.0,0.005679762707922489,0.0,0.0,0.0,0.0,0.005679762707922489,0.0,0.0,0.0,0.0,0.0,0.0
6.21,0.0,0.0,0.004036574387877942,0.005682421842385436,0.0,0.0,0.0,0.005682421842385436,0.0,0.0,0.003405703135035629,0.0,0.0,0.003119670376826144,0.0,0.0,0.0,0.004036574387877942,0.0,0.005682421842385436,0.0,0.0,0.0,0.0,0.005682421842385436,0.0,0.0,0.0,0.0,0.0,0.0
6.22,0.0,0.0,0.004036632191680543,0.005685080817305096,0.0,0.0,0.0,0.005685080817305096,0.0,0.0,0.0034050009777324745,0.0,0.0,0.0031185161605261796,0.0,0.0,0.0,0.004036632191680543,0.0,0.005685080817305096,0.0,0.0,0.0,0.0,0.005685080817305096,0.0,0.0,0.0,0.0,0.0,0.0
6.23,0.0,0.0,0.00403668999201502,0.005687739632691043,0.0,0.0,0.0,0.005687739632691043,0.0,0.0,0.003404299474552238,0.0,0.0,0.0031173626254718595,0.0,0.0,0.0,0.00403668999201502,0.0,0.005687739632691043,0.0,0.0,0.0,0.0,0.005687739632691043,0.0,0.0,0.0,0.0,0.0,0.0
6.24,0.0,0.0,0.004036747788881581,0.005690398288552846,0.0,0.0,0.0,0.005690398288552846,0.0,0.0,0.003403598624872507,0.0,0.0,0.003116209771039145,0.0,0.0,0.0,0.004036747788881581,0.0,0.005690398288552846,0.0,0.0,0.0,0.0,0.005690398288552846,0.0,0.0,0.0,0.0,0.0,0.0
6.25,0.0,0.0,0.004036805582280434,0.0056930567849000765,0.0,0.0,0.0,0.0056930567849000765,0.0,0.0,0.0034028984280719864,0.0,0.0,0.0031150575966051135,0.0,0.0,0.0,0.004036805582280434,0.0,0.0056930567849000765,0.0,0.0,0.0,0.0,0.0056930567849000765,0.0,0.0,0.0,0.0,0.0,0.0
6.26,0.0,0.0,0.0040368633722117865,0.005695715121742307,0.0,0.0,0.0,0.005695715121742307,0.0,0.0,0.0034021988835304996,0.0,0.0,0.003113906101547961,0.0,0.0,0.0,0.0040368633722117865,0.0,0.005695715121742307,0.0,0.0,0.0,0.0,0.005695715121742307,0.0,0.0,0.0,0.0,0.0,0.0
